Assamese,Gujarati
লানি পতা,કતાર
শাৰী ব্যৱস্থাপনা,કતાર વ્યવસ્થાપન
শাৰী পঞ্জীয়ন,કતાર રજીસ્ટર
শাৰীবদ্ধ নেটৱৰ্ক,કતારબદ્ધ નેટવર્ક
queuining তত্ত্ব,કતાર સિદ્ધાંત
দ্ৰুত প্ৰৱেশ স্মৃতিশক্তি,ઝડપી ઍક્સેસ મેમરી
ভাগফল,અવશેષ
ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ (RFI),રેડિયો આવર્તન દખલગીરી (RFI)
ৰেডিক্স,મૂલાંક
ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE),રેન્ડમ એક્સેસ કમ્પ્યુટર સાધનો (RACE)
ৰেণ্ডম এক্সেছ মেমৰি (RAM),રેન્ડમ એક્સેસ મેમરી (RAM)
ৰেণ্ডম স্কেন,રેન્ડમ સ્કેન
ৰাষ্টাৰ,રાસ્ટર
ৰেষ্টাৰ স্কেন,રાસ્ટર સ્કેન
re অভিযান্ত্ৰিকীকৰণ,ફરીથી એન્જિનિયરિંગ
পুনৰ বৃদ্ধি,પુનઃ વિસ્તરણ
ৰিচেবিলিটি,સુગમતા
পঢ়া,વાંચવું
মূৰ পঢ়া,વડા વાંચો
কেৱল পঢ়ক,ફક્ત વાંચી
কেৱল পঢ়া স্মৃতিশক্তি,માત્ર વાંચન મેમરી
পঢ়া লিখা মূৰ,વાંચો લખવાનું માથું
পঢ়া/লিখা চক্ৰ,વાંચન/લેખન ચક્ર
পঢ়া/লিখা মূৰ,હેડ વાંચો/લખો
পঢ়া/লিখা,વાંચો લખો
পাঠক,વાચક
পঢ়ি থকা,વાંચન
ৰিড-আউট,વાંચવું
বাস্তৱ,વાસ્તવિક
ৰিয়েল টাইম প্ৰচেছিং,વાસ્તવિક સમય પ્રક્રિયા
গ্ৰাহক,રીસીવર
চিনাক্তকৰণ যুক্তি,માન્યતા તર્ક
পুনৰ কম্পাইল কৰক,ફરીથી કમ્પાઇલ કરો
নথিভুক্ত,રેકોર્ડ
ৰেকৰ্ডিং হেড,રેકોર્ડિંગ હેડ
পুনৰুদ্ধাৰযোগ্য ভুল,પુનઃપ્રાપ્ત ભૂલ
পুনৰুদ্ধাৰ,પુન: પ્રાપ્તિ
পুনৰাবৃত্তি উপপাদ্য,પુનરાવર્તિત પ્રમેય
পুনৰাবৃত্তি,પુનરાવર્તન
পুনৰাবৃত্তিমূলক ফলন,પુનરાવર્તિત કાર્ય
হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),ઘટાડો સૂચના સેટ કમ્પ્યુટર (RISC)
অতিৰিক্ততা,નિરર્થકતા
স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID),સ્વતંત્ર ડિસ્કની રીડન્ડન્ટ એરે (RAID)
পুনৰ প্ৰৱেশকাৰী,પુનઃ પ્રવેશ
পুনৰ প্ৰৱেশকাৰী ক&#39;ড,પુનઃપ્રવેશ કોડ
সন্দৰ্ভ,સંદર્ભ
ৰেফাৰেন্সিয়েল অখণ্ডতা,સંદર્ભ અખંડિતતા
প্ৰতিফলনশীলতা,પ્રતિબિંબ
প্ৰতিফলন,પ્રતિબિંબ
বিবৰ্তন,રીફ્રેક્શન
সতেজ কৰক,તાજું કરો
পুনৰুত্পাদন,પુનર્જન્મ
পঞ্জীয়ন কৰা,નોંધણી કરો
নিয়মীয়া ব্যাকৰণ,નિયમિત વ્યાકરણ
সম্পৰ্ক,સંબંધ
সম্পৰ্কীয় ডাটাবেছ,રિલેશનલ ડેટાબેઝ
সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS)
সম্পৰ্কীয় আৰ্হি,રિલેશનલ મોડલ
সম্পৰ্কীয়,સંબંધી
আপেক্ষিক সম্বোধন,સંબંધિત સંબોધન
ৰিলে,રિલે
নিৰ্ভৰযোগ্যতা মডেলিং,વિશ્વસનીયતા મોડેલિંગ
নিৰ্ভৰযোগ্য,વિશ્વસનીય
স্থানান্তৰযোগ্য ক&#39;ড,રિલોકેટેબલ કોડ
দূৰৱৰ্তী,દૂરસ્થ
দূৰৱৰ্তী গৃহস্থ,દૂરસ્થ યજમાન
দূৰৱৰ্তী চাকৰি প্ৰৱেশ,દૂરસ્થ જોબ એન્ટ્રી
দূৰৱৰ্তী লগ-ইন,દૂરસ્થ લોગ-ઇન
দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC),દૂરસ્થ પ્રક્રિયા કૉલ (RPC)
ৰিম&#39;ট চেন্সিং,રિમોટ સેન્સિંગ
নাম সলনি কৰক,નામ બદલો
ৰেণ্ডাৰ কৰা,રેન્ડરીંગ
ৰিপিটাৰ,રીપીટર
প্ৰত্যুত্তৰ,જવાબ આપો
অনুৰোধ,વિનંતી
মন্তব্যৰ বাবে অনুৰোধ (RFC),ટિપ્પણીઓ માટે વિનંતી (RFC)
অনুৰোধ/উত্তৰ প্ৰট&#39;কল,વિનંતી/જવાબ પ્રોટોકોલ
প্ৰগ্ৰেম পুনৰ চলাওক,પ્રોગ્રામ ફરીથી ચલાવો
গৱেষণা,સંશોધન
ৰিছেট চক্ৰ,રીસેટ ચક્ર
বাসিন্দা,રહેવાસી
সংকল্প,ઠરાવ
সম্পদসমূহ,સંસાધનો
সঁহাৰি সময়,પ્રતિભાવ સમય
পুনৰাৰম্ভ কৰক,ફરી થી શરૂ કરવું
পুনৰ সঞ্চয় কৰা,પુનઃસ્થાપિત
পুনৰ অনুসন্ধান কৰক,રીટ્રેસ
পুনৰ সংক্ৰমণ,રીટ્રાન્સમિશન
উদ্ধাৰ কৰা,પુનઃપ્રાપ્ત કરો
পুনৰ চেষ্টা কৰক,ફરી પ્રયાસ કરો
উভতাই দিয়া,પરત
ক&#39;ড ঘূৰাই দিয়ক,રીટર્ન કોડ
ৰিটাৰ্ণ কি&#39;,રીટર્ન કી
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,ફરીથી વાપરી શકાય તેવા કોડ
পুনৰ লিখিব পৰা,ફરીથી લખી શકાય તેવું
RGB মনিটৰ,આરજીબી મોનિટર
ফিতা,રિબન
সঠিক বিষয়,યોગ્ય મુદ્દો
ৰবট,રોબોટ
ৰবটিক্স,રોબોટિક્સ
মজবুত,મજબુત
ভূমিকা,ભૂમિકા
ৰোল বেক,પાછા વળો
ৰোল ইন,રોલ ઇન કરો
ৰোল আউট,રોલ આઉટ
ৰম,રોમ
শিপা,રુટ
ৰূট ডাইৰেকটৰি,રૂટ ડિરેક્ટરી
ভুলৰ ৰাউণ্ড,ભૂલનો રાઉન્ડ
ৰাউটাৰ,રાઉટર
ৰুটিং,રૂટીંગ
RS232C আন্তঃপৃষ্ঠ,RS232C ઇન્ટરફેસ
RSA এনক্ৰিপচন,RSA એન્ક્રિપ્શન
আৰ টি চি,આરટીસી
দৈৰ্ঘ্যৰ এনকোডিং চলাওক,લંબાઈ એન્કોડિંગ ચલાવો
ৰান টাইম,રન સમય
ৰান টাইম ত্ৰুটি,રનટાઈમ ભૂલ
নমুনা,નમૂના
নমুনা সংগ্ৰহ কৰা,સેમ્પલિંગ
উপগ্ৰহ,ઉપગ્રહ
চেচুৰেটিং,સંતૃપ્ત
সঞ্চয় কৰা,સાચવો
স্কেলেবিলিটি,માપનીયતા
স্কেলাৰ,સ્કેલર
স্কেনিং কৰা,સ્કેનિંગ
দৃশ্যপট,દૃશ્ય
সূচীকাৰক,શેડ્યૂલર
স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ,સ્ક્રીન ઇમેજ પ્રોજેક્ટર
চিত্ৰনাট্য,સ્ક્રિપ્ટ
লিপিৰ ভাষা,સ્ક્રિપ્ટીંગ ભાષા
স্ক্ৰলিং কৰা,સ્ક્રોલિંગ
SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ),SDLC (સિક્રોનસ ડેટા લિંક નિયંત્રણ)
সন্ধান,શોધો
চাৰ্চ ইঞ্জিন,શોધ એન્જિન
search tree,શોધ વૃક્ષ
সন্ধান কৰি আছে,શોધી રહ્યાં છે
মাধ্যমিক,ગૌણ
খণ্ড,સેક્ટર
সুৰক্ষা নীতি,સુરક્ષા નીતિ
সময় বিচাৰিব,સમય શોધો
ছেগমেণ্ট,સેગમેન્ટ
ছেগমেণ্টেচন,વિભાજન
নিৰ্বাচন সজাই পৰাই তোলা,પસંદગી સૉર્ટ
self contained,સ્વયં સમાયેલ
অৰ্থবিজ্ঞান,અર્થશાસ્ત્ર
চেমাফোৰ,સેમાફોર
অৰ্ধপৰিবাহী,સેમિકન્ડક્ટર
চেমন্টিক ৱেব,સિમોન્ટિક વેબ
ক্ৰমিক অভিগম পদ্ধতি,અનુક્રમિક ઍક્સેસ પદ્ધતિ
ছিৰিয়েল,સીરીયલ
ছিৰিয়েলাইজাৰ,સીરીયલાઇઝર
চাৰ্ভাৰ,સર્વર
চাৰ্ভাৰ ক্ৰেচ,સર્વર ક્રેશ
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,સર્વર લાઇસન્સ
চাৰ্ভো বহুগুণক,સર્વો ગુણક
স্থাপন কৰা,સેટ
ছেট পইণ্ট,પોઈન્ટ નક્કી કરો
স্থাপন কৰা,સ્થાપના
ছাঁ পৰা ঠাই,છાંયો
ছাঁ দিয়া,શેડિંગ
ছাঁ,પડછાયો
ফাইলটো শ্বেয়াৰ কৰক,ફાઈલ શેર કરો
অংশীদাৰী অভিগম,વહેંચાયેલ ઍક્સેસ
ভাগ কৰি দে,શેરિંગ
খোলা,શેલ
শিফ্ট চৰিত্ৰ,પાત્ર બદલો
শ্বৰ্ট চাৰ্কিট,શોર્ટ સર્કિટ
চুটি নিৰ্দেশনা,ટૂંકી સૂચના
সহোদৰ,બહેન
পাৰ্শ্বক্ৰিয়া,આડઅસર
sign bit,સાઇન બીટ
সংকেত,સિગ્નલ
সংকেত প্ৰক্ৰিয়াকৰণ,સિગ્નલ પ્રોસેસિંગ
সংকেত প্ৰদান কৰা,સિગ્નલિંગ
সংকেত-শব্দ অনুপাত,સિગ્નલ-ટુ-અવાજ ગુણોત્તર
চহী,સહી
স্বাক্ষৰ পৰীক্ষণ,સહી પરીક્ષણ
উল্লেখযোগ্য অংক,નોંધપાત્ર અંક
ছিলিকন চিপ,સિલિકોન ચિપ
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP)
ছিমপ্লেক্স,સિમ્પ્લેક્સ
simplex ন&#39;ড,સિમ્પ્લેક્સ નોડ
চিমুলেচন,સિમ્યુલેશન
চিমুলেটৰ,સિમ્યુલેટર
একে লগে,એક સાથે
একেলগে প্ৰক্ৰিয়াকৰণ,એક સાથે પ્રક્રિયા
চিংগলটন,સિંગલટન
চাইট অনুজ্ঞাপত্ৰ,સાઇટ લાયસન્સ
আকাৰ,કદ
আকাৰ নিৰ্ধাৰণ,કદ બદલવાનું
স্কেচিং,સ્કેચિંગ
বাদ দিয়া,છોડો
এৰি দিয়া হৈছে,છોડવું
স্লেছ,સ્લેશ
স্লেভ কম্পিউটাৰ,ગુલામ કમ્પ્યુટર
স্লাইডিং উইন্ডো প্ৰটোকল,સ્લાઇડિંગ વિન્ડો પ્રોટોકોલ
পিছলা,સ્લિપ
ছাঁদ,સ્લોટ
সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI),નાના કમ્પ્યુટર સિસ્ટમ ઇન્ટરફેસ (SCSI)
স্মাৰ্ট কাৰ্ড,સ્માર્ટ કાર્ડ
শামুক মেইল,ગોકળગાય મેલ
স্নেপশ্বট,સ્નેપશોટ
চফ্ট কম্পিউটিং,સોફ્ટ કમ્પ્યુટિંગ
চফ্ট কপি,સોફ્ટ કોપી
কোমল ফন্ট,સોફ્ટ ફોન્ટ
ছ’ফ্টৱেৰ,સોફ્ટવેર
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,સોફ્ટવેર એન્જિનિયરિંગ
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,સોફ્ટવેર લાઇસન્સ
চফ্টৱেৰ পাইৰেচি,સોફ્ટવેર ચાંચિયાગીરી
বৰ্ণালী,સ્પેક્ટ્રમ
সৰ্পিল,સર્પાકાર
স্প্ৰেড শ্বীট,શીટ ફેલાવો
মানদণ্ড,ધોરણ
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),માનક સામાન્યકૃત માર્કઅપ ભાષા (SGML)
প্ৰামাণিককৰণ,માનકીકરણ
ষ্টেণ্ডবাই সময়,સ્ટેન્ડબાય સમય
ষ্টাৰ লেন,સ્ટાર LAN
তৰা টপোলজি,સ્ટાર ટોપોલોજી
ষ্টাৰ্ট বিট,થોડી શરૂઆત કરો
অনাহাৰ,ભૂખમરો
ষ্টেটিক মেমৰি&#39;,સ્થિર મેમરી&#39;
ষ্টেটাছ চেনেল,સ્થિતિ ચેનલ
ষ্টেপৰ আকাৰ,પગલું કદ
বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল,રોકો અને પ્રોટોકોલ રાહ જુઓ
ষ্টপ ক&#39;ড,સ્ટોપ કોડ
বন্ধ কি&#39;,સ્ટોપ કી
সংৰক্ষণযোগ্যতা,સંગ્રહક્ષમતા
সংৰক্ষিত প্ৰগ্ৰেম,સંગ્રહિત કાર્યક્રમ
ষ্ট্ৰিং ডাটা,સ્ટ્રિંગ ડેટા
গঠনমূলক ক&#39;ডিং,સંરચિત કોડિંગ
গঠনমূলক প্ৰশ্ন ভাষা (SQL),સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL)
ষ্টাইল শ্বীট,સ્ટાઇલ શીટ
উপ-ডাইৰেকটৰি,સબ-ડિરેક્ટરી
চাবনেট,સબનેટ
উপবৃক্ষ,સબટ્રી
সাৰাংশ,સારાંશ
চুপাৰ কম্পিউটাৰ,સુપર કમ્પ્યુટર
চুপাৰ কম্পিউটিং,સુપર કમ્પ્યુટિંગ
চুপাৰ কী,સુપર કી
চুপাৰ ইউজাৰ,સુપર વપરાશકર્તા
তত্বাৱধানত শিক্ষণ,નિરીક્ષણ કરેલ શિક્ષણ
সমৰ্থন চিপ,સપોર્ટ ચિપ
চাৰ্ফ,સર્ફ
চাৰ্ফিং,સર્ફિંગ
অদলবদল,સ્વેપ
শ্বেপ ইন,અદલાબદલી
শ্বেপ আউট,બહાર કાઢો
শ্বেপিং,અદલાબદલી
চুইচ কৰা নেটৱাৰ্ক,સ્વિચ કરેલ નેટવર્ક
চুইচিং কৰা,સ્વિચિંગ
চুইচিং তত্ত্ব,સ્વિચિંગ થિયરી
প্ৰতীকী প্ৰগ্ৰেমিং,સાંકેતિક પ્રોગ્રામિંગ
সমন্বয়,સિંક્રનાઇઝેશન
সমন্বয়ক,સિંક્રોનાઇઝર
সমকালীন,સિંક્રનસ
সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH),સિંક્રનસ ડિજિટલ વંશવેલો (SDH)
বাক্যবিন্যাস বিশ্লেষণ,વાક્યરચના વિશ્લેષણ
ব্যৱস্থা বিশ্লেষণ,સિસ્ટમ વિશ્લેષણ
চিষ্টেম ইঞ্জিনিয়াৰিং,સિસ્ટમ એન્જિનિયરિંગ
চিস্টেম হেকাৰ,સિસ્ટમ હેકર
চিস্টেম ইন্টিগ্ৰেটৰ,સિસ્ટમ ઇન્ટિગ્રેટર
চিস্টেম লগ,સિસ્ટમ લોગ
চিস্টেম মাস্ক,સિસ્ટમ માસ્ક
চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA),સિસ્ટમ નેટવર્ક આર્કિટેક્ચર (SNA)
চিস্টেম প্ৰগ্ৰেমাৰ,સિસ્ટમ પ્રોગ્રામર
ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক,સિસ્ટમ પુનઃપ્રારંભ કરો
চিস্টেম বন্ধ কৰা,સિસ્ટમ બંધ
চিস্টেম পৰীক্ষণ,સિસ્ટમ પરીક્ષણ
চিস্টেম সঁজুলি,સિસ્ટમ ઉપયોગિતા
পদ্ধতিগত ক&#39;ড,વ્યવસ્થિત કોડ
tab কমাণ্ড,ટેબ આદેશ
মেজ,ટેબલ
টেবুলখন ওপৰলৈ চাওক,ટેબલ ઉપર જુઓ
টেবুলৰ স্থান,ટેબલ જગ્યા
টেবলেট,ટેબ્લેટ
টেবুলাৰ এৰে,ટેબ્યુલર એરે
টেবুলেটিং ফাংচন,ટેબ્યુલેટીંગ કાર્ય
টেগ কৰা স্থাপত্য,ટૅગ કરેલ આર્કિટેક્ચર
টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF),ટૅગ કરેલ ઇમેજ ફાઇલ ફોર્મેટ (TIFF)
টাণ্ডাম ব্যৱস্থা,ટેન્ડમ સિસ્ટમ
টেপ ঘনত্ব,ટેપ ઘનતા
টেপ মাস্ক,ટેપ માસ્ક
tar ফাইল,ટાર ફાઇલ
কাৰ্য,કાર્ય
টাস্ক বাৰ,કાર્ય પટ્ટી
কাৰ্য্য নিৰ্ধাৰক,કાર્ય અનુસૂચિ
TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল),TCP/IP (ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ)
টিয়াৰডাউন অপাৰেচন,ફાડવાની કામગીરી
টেলিকম,ટેલિકોમ
দূৰসংযোগ,ટેલિકોમ્યુનિકેશન
টেলিকনফাৰেন্স,ટેલિકોન્ફરન્સ
টেলিকনফাৰেন্সিং,ટેલિકોન્ફરન્સિંગ
টেলিগ্ৰাফী,ટેલિગ્રાફી
টেলিমেট্ৰি,ટેલિમેટ્રી
টেলিফোন,ટેલિફોન
টেলিফোনি,ટેલિફોની
টেলিপ্ৰিণ্টাৰ,ટેલિપ્રિંટર
টেলিপ্ৰচেছিং,ટેલિપ્રોસેસિંગ
টেলিভিছন,ટેલિવિઝન
টেলেক্স,ટેલેક્સ
টেলনেট,ટેલનેટ
তাপমান,તાપમાન
সাঁচ,ઢાંચો
দহৰ পৰিপূৰক,દસનું પૂરક
টেৰা বাইট,ટેરા બાઈટ
টেৰা ফ্লপ,તેરા ફ્લોપ
টাৰ্মিনেল কাৰ্চাৰ,ટર્મિનલ કર્સર
টাৰ্মিনেল ন&#39;ড,ટર્મિનલ નોડ
টাৰ্মিনেল উইন্ডো,ટર્મિનલ વિન્ડો
টাৰ্মিনেচন,સમાપ્તિ
তৰ্নাৰী,ટર્નરી
তৰ্নাৰী অপাৰেচন,ટર્નરી ઓપરેશન
পৰীক্ষা,ટેસ્ટ
পৰীক্ষাৰ কভাৰেজ,પરીક્ષણ કવરેજ
পৰীক্ষা চলোৱা,ટેસ્ટ રન
পৰীক্ষা-তথ্য,ટેસ્ટ-ડેટા
পাঠ্য,ટેક્સ્ટ
লিখনী বাকচ,ટેક્સ્ટ બોક્સ
লিখনী কাৰ্চাৰ,ટેક્સ્ટ કર્સર
টেক্সট সম্পাদক,ટેક્સ્ટ એડિટર
লিখনী নথিপত্ৰ,ટેક્સ્ટ ફાઇલ
লিখনী ধৰণ,ટેક્સ્ટ મોડ
টেক্সট প্ৰচেছিং,ટેક્સ્ટ પ્રોસેસિંગ
টেক্সট টু স্পীচ (TTS),ટેક્સ્ટ ટુ સ્પીચ (TTS)
টেক্সচাৰ মেপিং,ટેક્સચર મેપિંગ
টি-ফ্লিপ-ফ্লপ,ટી-ફ્લિપ-ફ્લોપ
তাপীয় প্ৰিন্টাৰ,થર્મલ પ્રિન્ટર
পাতল ফিল্মৰ স্মৃতি,પાતળી ફિલ્મ મેમરી
পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ,પાતળા ફિલ્મ ટ્રાંઝિસ્ટર
থ্ৰেচিং,થ્રેશિંગ
সূতা,થ્રેડ
থ্ৰেডিং,થ્રેડીંગ
ত্ৰিস্তৰীয় নেটৱৰ্ক,ત્રીજું નેટવર્ક
থ্ৰুপুট,થ્રુપુટ
সময়ৰ জটিলতা,સમયની જટિલતા
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),ટાઇમ ડિવિઝન મલ્ટિપ્લેક્સિંગ (TDM)
সময়সীমা,સમય ફ્રેમ
সময়সীমা,સમય ફ્રેમ
টাইম মেচিন,સમય યંત્ર
টাইম আউট,સમય સમાપ્ત
সময় কোৱাণ্টাইজেচন,સમય પરિમાણ
সময় শৃংখলা,સમય શ્રેણી
সময় ভাগ-বতৰা কৰা,સમય વહેંચણી
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,સમય વહેંચણી સિસ્ટમ
সময় ডাকটিকট,સમય સ્ટેમ્પ
টাইমিং ডায়াগ্ৰাম,સમય રેખાકૃતિ
টিন্ট,રંગભેદ
টগল কৰক,ટૉગલ કરો
টগলিং গতি,ટૉગલ કરવાની ઝડપ
টোকেন,ટોકન
টোকেন বাছ,ટોકન બસ
টোকেন বাছ,ટોકન બસ
টোকেন বাছ নেটৱাৰ্ক,ટોકન બસ નેટવર્ક
টোকেন ৰিং,ટોકન રીંગ
টোকেন টক,ટોકન ચર્ચા
সঁজুলি,સાધન
ওপৰলৈ তললৈ,ઉપરથી નીચે
টপ ডাউন ডিজাইন,ટોપ ડાઉન ડિઝાઇન
টপ ডাউন পাৰ্চিং,ઉપરથી નીચેનું પદચ્છેદન
টপোলজি,ટોપોલોજી
টাচ পেড,ટચ પેડ
টাচ্ছ স্ক্ৰীন,ટચ સ્ક્રીન
দাগ,ટ્રેસ
ট্ৰেচিং,ટ્રેસિંગ
ট্ৰেক,ટ્રેક
ট্ৰেক ডিস্ক,ટ્રેક ડિસ્ક
ট্ৰেক টেপ,ટ્રેક ટેપ
ট্ৰেকিং,ટ્રેકિંગ
ট্ৰেইলাৰ,ટ્રેલર
ট্ৰেজেক্টৰী,માર્ગ
লেনদেন,સોદા
লেনদেন ফাইল,વ્યવહાર ફાઇલ
লেনদেনৰ লগ,વ્યવહાર લોગ
লিপিবদ্ধ কৰক,ટ્રાંસ્ક્રાઇબ કરો
ট্ৰেন্সডুচাৰ,ટ્રાન્સડ્યુસર
স্থানান্তৰ হাৰ,ટ્રાન્સફર દર
স্থানান্তৰ সময়,ટ્રાન્સફર સમય
ৰূপান্তৰ,પરિવર્તન
ক্ষণস্থায়ী ভুল,ક્ષણિક ભૂલ
ট্ৰেনজিট সময়,પરિવહન સમય
স্থানান্তৰ,સંક્રમણ
ট্ৰেন্সিটিভ,સંક્રમિત
ট্ৰেন্সিটিভিটি,સંક્રમણ
অনুবাদ,અનુવાદ
সংক্ৰমণ,ટ્રાન્સમિશન
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল (TCP),ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ (TCP)
ট্ৰেন্সমিছন লাইন,ટ્રાન્સમિશન લાઇન
ট্ৰেন্সমিটাৰ,ટ્રાન્સમીટર
স্বচ্ছতা,પારદર્શિતા
ট্ৰেন্সপণ্ডাৰ,ટ્રાન્સપોન્ડર
পৰিবহন,પરિવહન
ট্ৰেন্সপজিচন,સ્થાનાંતરણ
ট্ৰেন্সপিউটাৰ,ટ્રાન્સપ્યુટર
ট্ৰেন্সৰিচিভাৰ,ટ્રાન્સરીવર
ট্ৰেপিং,ટ્રેપિંગ
ট্ৰেভাৰ্ছ,ટ્રાવર્સ
গছ (traversal),વૃક્ષ (ટ્રાવર્સલ)
গছৰ নেটৱৰ্ক,વૃક્ષ નેટવર્ક
ট্ৰিবিউটেৰী চাৰ্কিট,ઉપનદી સર્કિટ
ট্ৰাইভাল গ্ৰাফ,તુચ્છ ગ્રાફ
trouble shoot,મુશ્કેલી શૂટ
ছেদ কৰক,કાપો
সত্য টেবুল,સત્ય ટેબલ
টিউনাৰ,ટ્યુનર
সুৰংগ নিৰ্মাণ,ટનલીંગ
টিউনিং,ટ્યુનિંગ
টিউপল,ટપલ
টাৰ্বো পাস্কেল,ટર્બો પાસ્કલ
টুৰিং মেচিন,ટ્યુરિંગ મશીન
turn aroud সময়,સમય ફેરવો
নথিপত্ৰ ঘূৰাই ঘূৰাই দিয়ক,દસ્તાવેજ ફેરવો
টাৰ্ণআউট ক্ৰম,ટર્નઅરાઉન્ડ ક્રમ
টুইন কেবল,ટ્વીન કેબલ
টুইষ্টেড পেয়াৰ,ટ્વિસ્ટેડ જોડી
টু পাৰ্ট এছেম্বলাৰ,બે ભાગ એસેમ્બલર
দুটাৰ পৰিপূৰক,બે પૂરક
প্ৰকাৰ,પ્રકાર
মুখ টাইপ কৰক,પ્રકાર ચહેરો
টাইপ হেড,પ્રકાર વડા
টাইপ চকা,પ્રકાર વ્હીલ
টাইপিং কৰা,ટાઈપિંગ
un interruptable শক্তি উৎস (UPS),અન ઇન્ટરપ્ટેબલ પાવર સ્ત્રોત (UPS)
ইউনাৰী অপাৰেচন,યુનરી ઓપરેશન
ইউনাৰী অপাৰেচন,યુનરી ઓપરેશન
unary অপাৰেটৰ,યુનરી ઓપરેટર
অনিশ্চয়তা,અનિશ્ચિતતા
নিঃচৰ্ত বিবৃতি,બિનશરતી નિવેદન
অগণিত,અગણિત
উন্মোচন কৰক,ઉઘાડું
অনিৰ্ণয়যোগ্য,અનિર્ણાયક
অসংজ্ঞায়িত,અવ્યાખ્યાયિત
অসংজ্ঞায়িত ৰেকৰ্ড,અવ્યાખ્યાયિત રેકોર્ડ
আনডিলিট কৰক,કાઢી નાખો
আণ্ডাৰস্কোৰ কৰক,નીચા
অনিৰ্দেশিত,દિશાહીન
অনিৰ্দেশিত গ্ৰাফ,નિર્દેશિત ગ્રાફ
অদিশীয় সেৱাৰ সময়,દિશાહીન સેવા સમય
পূৰ্বৱৰ্তী অৱস্থালৈ ঘূৰাই আনিব,પૂર્વવત્ કરો
অফৰ্মেট কৰা ডিষ্ক,અનફોર્મેટેડ ડિસ્ક
ইউনিকাস্টিং,યુનિકાસ્ટિંગ
ইউনিকোড,યુનિકોડ
একনিৰ্দেশিত গছ,દિશાહીન વૃક્ષ
একেধৰণৰ সম্পদ স্থানক (URL),યુનિફોર્મ રિસોર્સ લોકેટર (URL)
ইউনিপ্ৰচেছিং,યુનિપ્રોસેસિંગ
অনন্য,અનન્ય
unishielded টুইষ্টেড পেয়াৰ (UTP),યુનિશિલ્ડ ટ્વિસ્ટેડ જોડી (UTP)
একক,એકમ
ইউনিটৰ ঠিকনা,એકમ સરનામું
একক ব্যৱধান,એકમ અંતરાલ
ইউনিট পৰীক্ষণ,એકમ પરીક્ષણ
একক ক&#39;ড,એકાત્મક કોડ
এককীয়তা,યુનિટર્મ
ইউনিভাৰ্চেল এচিনক্ৰ&#39;নাছ ৰিচিভাৰ/ট্ৰেন্সমিটাৰ (UART),યુનિવર્સલ અસિંક્રોનસ રીસીવર/ટ્રાન્સમીટર (UART)
ইউনিভাৰ্চেল ফ্লিপ ফ্লপ,સાર્વત્રિક ફ્લિપ ફ્લોપ
ইউনিভাৰ্চেল ছেট,સાર્વત્રિક સમૂહ
সাৰ্বজনীন চৰিত্ৰৰ গোট,સાર્વત્રિક અક્ષર સમૂહ
ইউনিক্স,યુનિક્સ
আনলক কৰক,અનલોક કરો
অসুৰক্ষিত ক্ষেত্ৰ,અસુરક્ષિત ક્ષેત્ર
অসুৰক্ষিত ফাইল,અસુરક્ષિત ફાઇલ
অপ্ৰৱেশযোগ্য,અગમ્ય
আনশ্বেড কৰক,છાંયો
