Assamese,Marathi
কোৱাণ্টাইজাৰ,क्वांटायझर
কোৱাণ্টাম,क्वांटम
কোৱাণ্টাম ঘড়ী,क्वांटम घड्याळ
কোৱাণ্টাম কম্পিউটিং,क्वांटम संगणन
উদাহৰণৰ দ্বাৰা প্ৰশ্ন কৰক,उदाहरणाद्वारे क्वेरी
প্ৰশ্ন,क्वेरी
প্ৰশ্ন ভাষা,क्वेरी भाषा
প্ৰশ্ন প্ৰক্ৰিয়াকৰণ,क्वेरी प्रक्रिया
লানি পতা,रांग
শাৰী ব্যৱস্থাপনা,रांग व्यवस्थापन
শাৰী পঞ্জীয়ন,रांग नोंदणी
শাৰীবদ্ধ নেটৱৰ্ক,रांगेत असलेले नेटवर्क
queuining তত্ত্ব,रांगेत सिद्धांत
দ্ৰুত প্ৰৱেশ স্মৃতিশক্তি,द्रुत प्रवेश मेमरी
ভাগফল,भागफलक
ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ (RFI),रेडिओ वारंवारता हस्तक्षेप (RFI)
ৰেডিক্স,मूलांक
ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE),यादृच्छिक प्रवेश संगणक उपकरणे (RACE)
ৰেণ্ডম এক্সেছ মেমৰি (RAM),यादृच्छिक प्रवेश मेमरी (RAM)
ৰেণ্ডম স্কেন,यादृच्छिक स्कॅन
ৰাষ্টাৰ,रास्टर
ৰেষ্টাৰ স্কেন,रास्टर स्कॅन
re অভিযান্ত্ৰিকীকৰণ,पुन्हा अभियांत्रिकी
পুনৰ বৃদ্ধি,पुन्हा विस्तार
ৰিচেবিলিটি,पोहोचण्याची क्षमता
পঢ়া,वाचा
মূৰ পঢ়া,डोके वाचा
কেৱল পঢ়ক,फक्त वाचा
কেৱল পঢ়া স্মৃতিশক্তি,फक्त स्मृती वाचा
পঢ়া লিখা মূৰ,वाचा लेखन प्रमुख
পঢ়া/লিখা চক্ৰ,वाचन/लेखन चक्र
পঢ়া/লিখা মূৰ,वाचा/लिहा डोके
পঢ়া/লিখা,वाचा लिहा
পাঠক,वाचक
পঢ়ি থকা,वाचन
ৰিড-আউট,वाचन
বাস্তৱ,वास्तविक
ৰিয়েল টাইম প্ৰচেছিং,वास्तविक वेळ प्रक्रिया
গ্ৰাহক,स्वीकारणारा
চিনাক্তকৰণ যুক্তি,ओळख तर्क
পুনৰ কম্পাইল কৰক,पुन्हा संकलित करा
নথিভুক্ত,विक्रम
ৰেকৰ্ডিং হেড,रेकॉर्डिंग हेड
পুনৰুদ্ধাৰযোগ্য ভুল,पुनर्प्राप्त करण्यायोग्य त्रुटी
পুনৰুদ্ধাৰ,पुनर्प्राप्ती
পুনৰাবৃত্তি উপপাদ্য,पुनरावृत्ती प्रमेय
পুনৰাবৃত্তি,पुनरावृत्ती
পুনৰাবৃত্তিমূলক ফলন,पुनरावृत्ती कार्य
হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),कमी सूचना संच संगणक (RISC)
অতিৰিক্ততা,अतिरेक
স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID),रिडंडंट अॅरे ऑफ इंडिपेंडंट डिस्क्स (RAID)
পুনৰ প্ৰৱেশকাৰী,पुन्हा प्रवेश
পুনৰ প্ৰৱেশকাৰী ক&#39;ড,पुन्हा प्रवेश कोड
সন্দৰ্ভ,संदर्भ
ৰেফাৰেন্সিয়েল অখণ্ডতা,संदर्भात्मक अखंडता
প্ৰতিফলনশীলতা,परावर्तन
প্ৰতিফলন,परावर्तन
বিবৰ্তন,अपवर्तन
সতেজ কৰক,रिफ्रेश करा
পুনৰুত্পাদন,पुनर्जन्म
পঞ্জীয়ন কৰা,नोंदणी करा
নিয়মীয়া ব্যাকৰণ,नियमित व्याकरण
সম্পৰ্ক,संबंध
সম্পৰ্কীয় ডাটাবেছ,रिलेशनल डेटाबेस
সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS)
সম্পৰ্কীয় আৰ্হি,रिलेशनल मॉडेल
সম্পৰ্কীয়,नातेवाईक
আপেক্ষিক সম্বোধন,सापेक्ष पत्ता
ৰিলে,रिले
নিৰ্ভৰযোগ্যতা মডেলিং,विश्वसनीयता मॉडेलिंग
নিৰ্ভৰযোগ্য,विश्वसनीय
স্থানান্তৰযোগ্য ক&#39;ড,पुनर्स्थित करण्यायोग्य कोड
দূৰৱৰ্তী,रिमोट
দূৰৱৰ্তী গৃহস্থ,दूरस्थ होस्ट
দূৰৱৰ্তী চাকৰি প্ৰৱেশ,दूरस्थ नोकरी प्रवेश
দূৰৱৰ্তী লগ-ইন,दूरस्थ लॉग-इन
দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC),दूरस्थ प्रक्रिया कॉल (RPC)
ৰিম&#39;ট চেন্সিং,रिमोट सेन्सिंग
নাম সলনি কৰক,नाव बदला
ৰেণ্ডাৰ কৰা,प्रस्तुतीकरण
ৰিপিটাৰ,रिपीटर
প্ৰত্যুত্তৰ,उत्तर द्या
অনুৰোধ,विनंती
মন্তব্যৰ বাবে অনুৰোধ (RFC),टिप्पण्यांसाठी विनंती (RFC)
অনুৰোধ/উত্তৰ প্ৰট&#39;কল,विनंती/उत्तर प्रोटोकॉल
প্ৰগ্ৰেম পুনৰ চলাওক,कार्यक्रम पुन्हा चालवा
গৱেষণা,संशोधन
ৰিছেট চক্ৰ,चक्र रीसेट करा
বাসিন্দা,रहिवासी
সংকল্প,ठराव
সম্পদসমূহ,संसाधने
সঁহাৰি সময়,प्रतिसाद वेळ
পুনৰাৰম্ভ কৰক,पुन्हा सुरू करा
পুনৰ সঞ্চয় কৰা,पुनर्संचयित करा
পুনৰ অনুসন্ধান কৰক,मागे घ्या
পুনৰ সংক্ৰমণ,रीट्रांसमिशन
উদ্ধাৰ কৰা,परत मिळवणे
পুনৰ চেষ্টা কৰক,पुन्हा प्रयत्न करा
উভতাই দিয়া,परत
ক&#39;ড ঘূৰাই দিয়ক,रिटर्न कोड
ৰিটাৰ্ণ কি&#39;,रिटर्न की
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,पुन्हा वापरण्यायोग्य कोड
পুনৰ লিখিব পৰা,पुन्हा लिहिण्यायोग्य
RGB মনিটৰ,आरजीबी मॉनिटर
ফিতা,रिबन
সঠিক বিষয়,योग्य मुद्दा
ৰবট,रोबोट
ৰবটিক্স,रोबोटिक्स
মজবুত,मजबूत
ভূমিকা,भूमिका
ৰোল বেক,परत रोल करा
ৰোল ইন,गुंडाळणे
ৰোল আউট,बाहेर पडा
ৰম,रॉम
শিপা,मूळ
ৰূট ডাইৰেকটৰি,रूट निर्देशिका
ভুলৰ ৰাউণ্ড,त्रुटीची फेरी
ৰাউটাৰ,राउटर
ৰুটিং,राउटिंग
RS232C আন্তঃপৃষ্ঠ,RS232C इंटरफेस
RSA এনক্ৰিপচন,RSA एन्क्रिप्शन
আৰ টি চি,RTC
দৈৰ্ঘ্যৰ এনকোডিং চলাওক,लांबी एन्कोडिंग चालवा
ৰান টাইম,धावण्याची वेळ
ৰান টাইম ত্ৰুটি,रन टाइम त्रुटी
নমুনা,नमुना
নমুনা সংগ্ৰহ কৰা,नमुना
উপগ্ৰহ,उपग्रह
চেচুৰেটিং,संपृक्त
সঞ্চয় কৰা,जतन करा
স্কেলেবিলিটি,स्केलेबिलिटी
স্কেলাৰ,स्केलर
স্কেনিং কৰা,स्कॅनिंग
দৃশ্যপট,परिस्थिती
সূচীকাৰক,शेड्युलर
স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ,स्क्रीन इमेज प्रोजेक्टर
চিত্ৰনাট্য,स्क्रिप्ट
লিপিৰ ভাষা,स्क्रिप्टिंग भाषा
স্ক্ৰলিং কৰা,स्क्रोलिंग
SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ),SDLC (सिक्रोनस डेटा लिंक कंट्रोल)
সন্ধান,शोधा
চাৰ্চ ইঞ্জিন,शोध इंजिन
search tree,झाड शोधा
সন্ধান কৰি আছে,शोधत आहे
মাধ্যমিক,दुय्यम
খণ্ড,क्षेत्र
সুৰক্ষা নীতি,सुरक्षा धोरण
সময় বিচাৰিব,वेळ शोधणे
ছেগমেণ্ট,सेगमेंट
ছেগমেণ্টেচন,सेगमेंटेशन
নিৰ্বাচন সজাই পৰাই তোলা,निवड क्रमवारी
self contained,स्वत: मध्ये समाविष्ट
অৰ্থবিজ্ঞান,शब्दार्थ
চেমাফোৰ,सेमाफोर
অৰ্ধপৰিবাহী,सेमीकंडक्टर
চেমন্টিক ৱেব,शब्दार्थी वेब
ক্ৰমিক অভিগম পদ্ধতি,अनुक्रमिक प्रवेश पद्धत
ছিৰিয়েল,मालिका
ছিৰিয়েলাইজাৰ,सिरीयलायझर
চাৰ্ভাৰ,सर्व्हर
চাৰ্ভাৰ ক্ৰেচ,सर्व्हर क्रॅश
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,सर्व्हर परवाना
চাৰ্ভো বহুগুণক,सर्वो गुणक
স্থাপন কৰা,सेट करा
ছেট পইণ্ট,संच बिंदू
স্থাপন কৰা,सेट करा
ছাঁ পৰা ঠাই,सावली
ছাঁ দিয়া,शेडिंग
ছাঁ,सावली
ফাইলটো শ্বেয়াৰ কৰক,फाइल शेअर करा
অংশীদাৰী অভিগম,सामायिक प्रवेश
ভাগ কৰি দে,शेअरिंग
খোলা,शेल
শিফ্ট চৰিত্ৰ,वर्ण बदला
শ্বৰ্ট চাৰ্কিট,शॉर्ट सर्किट
চুটি নিৰ্দেশনা,लहान सूचना
সহোদৰ,भावंड
পাৰ্শ্বক্ৰিয়া,दुष्परिणाम
sign bit,साइन बिट
সংকেত,सिग्नल
সংকেত প্ৰক্ৰিয়াকৰণ,सिग्नल प्रक्रिया
সংকেত প্ৰদান কৰা,सिग्नलिंग
সংকেত-শব্দ অনুপাত,सिग्नल-टू-आवाज गुणोत्तर
চহী,स्वाक्षरी
স্বাক্ষৰ পৰীক্ষণ,स्वाक्षरी चाचणी
উল্লেখযোগ্য অংক,लक्षणीय अंक
ছিলিকন চিপ,सिलिकॉन चिप
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP)
ছিমপ্লেক্স,सिम्प्लेक्स
simplex ন&#39;ড,सिम्प्लेक्स नोड
চিমুলেচন,अनुकरण
চিমুলেটৰ,सिम्युलेटर
একে লগে,एकाचवेळी
একেলগে প্ৰক্ৰিয়াকৰণ,एकाच वेळी प्रक्रिया
চিংগলটন,सिंगलटन
চাইট অনুজ্ঞাপত্ৰ,साइट परवाना
আকাৰ,आकार
আকাৰ নিৰ্ধাৰণ,आकारमान
স্কেচিং,स्केचिंग
বাদ দিয়া,वगळा
এৰি দিয়া হৈছে,वगळणे
স্লেছ,स्लॅश
স্লেভ কম্পিউটাৰ,गुलाम संगणक
স্লাইডিং উইন্ডো প্ৰটোকল,स्लाइडिंग विंडो प्रोटोकॉल
পিছলা,स्लिप
ছাঁদ,स्लॉट
সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI),लहान संगणक प्रणाली इंटरफेस (SCSI)
স্মাৰ্ট কাৰ্ড,स्मार्ट कार्ड
শামুক মেইল,गोगलगाय मेल
স্নেপশ্বট,स्नॅपशॉट
চফ্ট কম্পিউটিং,सॉफ्ट संगणन
চফ্ট কপি,सॉफ्ट कॉपी
কোমল ফন্ট,मऊ फॉन्ट
ছ’ফ্টৱেৰ,सॉफ्टवेअर
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,सॉंफ्टवेअर अभियांत्रिकी
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,सॉफ्टवेअर परवाना
চফ্টৱেৰ পাইৰেচি,सॉफ्टवेअर चाचेगिरी
বৰ্ণালী,स्पेक्ट्रम
সৰ্পিল,सर्पिल
স্প্ৰেড শ্বীট,पत्रक पसरवा
মানদণ্ড,मानक
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),मानक सामान्यीकृत मार्कअप भाषा (SGML)
প্ৰামাণিককৰণ,मानकीकरण
ষ্টেণ্ডবাই সময়,स्टँडबाय वेळ
ষ্টাৰ লেন,तारा LAN
তৰা টপোলজি,स्टार टोपोलॉजी
ষ্টাৰ্ট বিট,थोडा प्रारंभ करा
অনাহাৰ,उपासमार
ষ্টেটিক মেমৰি&#39;,स्थिर स्मृती&#39;
ষ্টেটাছ চেনেল,स्थिती चॅनेल
ষ্টেপৰ আকাৰ,पायरी आकार
বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল,थांबा आणि प्रतीक्षा प्रोटोकॉल
ষ্টপ ক&#39;ড,स्टॉप कोड
বন্ধ কি&#39;,स्टॉप की
সংৰক্ষণযোগ্যতা,साठवणक्षमता
সংৰক্ষিত প্ৰগ্ৰেম,संग्रहित कार्यक्रम
ষ্ট্ৰিং ডাটা,स्ट्रिंग डेटा
গঠনমূলক ক&#39;ডিং,संरचित कोडिंग
গঠনমূলক প্ৰশ্ন ভাষা (SQL),संरचित क्वेरी भाषा (SQL)
ষ্টাইল শ্বীট,शैली पत्रक
উপ-ডাইৰেকটৰি,उप-निर्देशिका
চাবনেট,सबनेट
উপবৃক্ষ,उपवृक्ष
সাৰাংশ,सारांश
চুপাৰ কম্পিউটাৰ,सुपर संगणक
চুপাৰ কম্পিউটিং,सुपर संगणन
চুপাৰ কী,सुपर की
চুপাৰ ইউজাৰ,सुपर वापरकर्ता
তত্বাৱধানত শিক্ষণ,पर्यवेक्षी शिक्षण
সমৰ্থন চিপ,समर्थन चिप
চাৰ্ফ,सर्फ
চাৰ্ফিং,सर्फिंग
অদলবদল,स्वॅप
শ্বেপ ইন,स्वॅप मध्ये
শ্বেপ আউট,स्वॅप आउट करा
শ্বেপিং,स्वॅपिंग
চুইচ কৰা নেটৱাৰ্ক,स्विच केलेले नेटवर्क
চুইচিং কৰা,स्विचिंग
চুইচিং তত্ত্ব,स्विचिंग सिद्धांत
প্ৰতীকী প্ৰগ্ৰেমিং,प्रतीकात्मक प्रोग्रामिंग
সমন্বয়,सिंक्रोनाइझेशन
সমন্বয়ক,सिंक्रोनाइझर
সমকালীন,समकालिक
সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH),सिंक्रोनस डिजिटल पदानुक्रम (SDH)
বাক্যবিন্যাস বিশ্লেষণ,वाक्यरचना विश्लेषण
ব্যৱস্থা বিশ্লেষণ,प्रणाली विश्लेषण
চিষ্টেম ইঞ্জিনিয়াৰিং,सिस्टम अभियांत्रिकी
চিস্টেম হেকাৰ,सिस्टम हॅकर
চিস্টেম ইন্টিগ্ৰেটৰ,सिस्टम इंटिग्रेटर
চিস্টেম লগ,सिस्टम लॉग
চিস্টেম মাস্ক,सिस्टम मास्क
চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA),सिस्टम नेटवर्क आर्किटेक्चर (SNA)
চিস্টেম প্ৰগ্ৰেমাৰ,सिस्टम प्रोग्रामर
ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক,सिस्टम रीस्टार्ट
চিস্টেম বন্ধ কৰা,सिस्टम बंद
চিস্টেম পৰীক্ষণ,सिस्टम चाचणी
চিস্টেম সঁজুলি,प्रणाली उपयुक्तता
পদ্ধতিগত ক&#39;ড,पद्धतशीर कोड
tab কমাণ্ড,टॅब कमांड
মেজ,टेबल
টেবুলখন ওপৰলৈ চাওক,टेबल वर पहा
টেবুলৰ স্থান,टेबल जागा
টেবলেট,गोळी
টেবুলাৰ এৰে,सारणीबद्ध अॅरे
টেবুলেটিং ফাংচন,सारणी कार्य
টেগ কৰা স্থাপত্য,टॅग केलेले आर्किटेक्चर
টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF),टॅग केलेले प्रतिमा फाइल स्वरूप (TIFF)
টাণ্ডাম ব্যৱস্থা,तांडम प्रणाली
টেপ ঘনত্ব,टेप घनता
টেপ মাস্ক,टेप मास्क
tar ফাইল,tar फाइल
কাৰ্য,कार्य
টাস্ক বাৰ,टास्क बार
কাৰ্য্য নিৰ্ধাৰক,कार्य शेड्यूलर
TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল),TCP/IP (ट्रांसमिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल)
টিয়াৰডাউন অপাৰেচন,फाडणे ऑपरेशन
টেলিকম,दूरसंचार
দূৰসংযোগ,दूरसंचार
টেলিকনফাৰেন্স,दूरसंचार
টেলিকনফাৰেন্সিং,टेलिकॉन्फरन्सिंग
টেলিগ্ৰাফী,टेलीग्राफी
টেলিমেট্ৰি,टेलीमेट्री
টেলিফোন,दूरध्वनी
টেলিফোনি,दूरध्वनी
টেলিপ্ৰিণ্টাৰ,टेलिप्रिंटर
টেলিপ্ৰচেছিং,टेलिप्रोसेसिंग
টেলিভিছন,दूरदर्शन
টেলেক্স,टेलेक्स
টেলনেট,टेलनेट
তাপমান,तापमान
সাঁচ,साचा
দহৰ পৰিপূৰক,दहाचे पूरक
টেৰা বাইট,तेरा बाइट
টেৰা ফ্লপ,तेरा फ्लॉप
টাৰ্মিনেল কাৰ্চাৰ,टर्मिनल कर्सर
টাৰ্মিনেল ন&#39;ড,टर्मिनल नोड
টাৰ্মিনেল উইন্ডো,टर्मिनल विंडो
টাৰ্মিনেচন,समाप्ती
তৰ্নাৰী,टर्नरी
তৰ্নাৰী অপাৰেচন,टर्नरी ऑपरेशन
পৰীক্ষা,चाचणी
পৰীক্ষাৰ কভাৰেজ,चाचणी कव्हरेज
পৰীক্ষা চলোৱা,चाचणी
পৰীক্ষা-তথ্য,चाचणी-डेटा
পাঠ্য,मजकूर
লিখনী বাকচ,मजकूर बॉक्स
লিখনী কাৰ্চাৰ,मजकूर कर्सर
টেক্সট সম্পাদক,मजकूर संपादक
লিখনী নথিপত্ৰ,मजकूर फाइल
লিখনী ধৰণ,मजकूर मोड
টেক্সট প্ৰচেছিং,मजकूर प्रक्रिया
টেক্সট টু স্পীচ (TTS),टेक्स्ट टू स्पीच (TTS)
টেক্সচাৰ মেপিং,टेक्सचर मॅपिंग
টি-ফ্লিপ-ফ্লপ,टी-फ्लिप-फ्लॉप
তাপীয় প্ৰিন্টাৰ,थर्मल प्रिंटर
পাতল ফিল্মৰ স্মৃতি,पातळ फिल्म मेमरी
পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ,पातळ फिल्म ट्रान्झिस्टर
থ্ৰেচিং,थ्रॅशिंग
সূতা,धागा
থ্ৰেডিং,थ्रेडिंग
ত্ৰিস্তৰীয় নেটৱৰ্ক,त्रिस्तरीय नेटवर्क
থ্ৰুপুট,थ्रूपुट
সময়ৰ জটিলতা,वेळेची जटिलता
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम)
সময়সীমা,वेळ फ्रेम
সময়সীমা,वेळ फ्रेम
টাইম মেচিন,टाइम मशीन
টাইম আউট,वेळ संपला
সময় কোৱাণ্টাইজেচন,वेळ परिमाणीकरण
সময় শৃংখলা,वेळ मालिका
সময় ভাগ-বতৰা কৰা,वेळ सामायिकरण
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,वेळ सामायिकरण प्रणाली
সময় ডাকটিকট,वेळ मुद्रांक
টাইমিং ডায়াগ্ৰাম,वेळ आकृती
টিন্ট,रंगछटा
টগল কৰক,टॉगल करा
টগলিং গতি,टॉगल गती
টোকেন,टोकन
টোকেন বাছ,टोकन बस
টোকেন বাছ,टोकन बस
টোকেন বাছ নেটৱাৰ্ক,टोकन बस नेटवर्क
টোকেন ৰিং,टोकन रिंग
টোকেন টক,टोकन चर्चा
সঁজুলি,साधन
ওপৰলৈ তললৈ,वरुन खाली
টপ ডাউন ডিজাইন,टॉप डाउन डिझाइन
টপ ডাউন পাৰ্চিং,टॉप डाउन पार्सिंग
টপোলজি,टोपोलॉजी
টাচ পেড,टच पॅड
টাচ্ছ স্ক্ৰীন,टच स्क्रीन
দাগ,ट्रेस
ট্ৰেচিং,ट्रेसिंग
ট্ৰেক,ट्रॅक
ট্ৰেক ডিস্ক,ट्रॅक डिस्क
ট্ৰেক টেপ,ट्रॅक टेप
ট্ৰেকিং,ट्रॅकिंग
ট্ৰেইলাৰ,झलक
ট্ৰেজেক্টৰী,मार्गक्रमण
লেনদেন,व्यवहार
লেনদেন ফাইল,व्यवहार फाइल
লেনদেনৰ লগ,व्यवहार लॉग
লিপিবদ্ধ কৰক,नक्कल करा
ট্ৰেন্সডুচাৰ,ट्रान्सड्यूसर
স্থানান্তৰ হাৰ,हस्तांतरण दर
স্থানান্তৰ সময়,हस्तांतरण वेळ
ৰূপান্তৰ,परिवर्तन
ক্ষণস্থায়ী ভুল,क्षणिक त्रुटी
ট্ৰেনজিট সময়,संक्रमण वेळ
স্থানান্তৰ,संक्रमण
ট্ৰেন্সিটিভ,सकर्मक
ট্ৰেন্সিটিভিটি,संक्रमणशीलता
অনুবাদ,भाषांतर
সংক্ৰমণ,संसर्ग
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল (TCP),ट्रान्समिशन कंट्रोल प्रोटोकॉल (TCP)
ট্ৰেন্সমিছন লাইন,ट्रान्समिशन लाइन
ট্ৰেন্সমিটাৰ,ट्रान्समीटर
স্বচ্ছতা,पारदर्शकता
ট্ৰেন্সপণ্ডাৰ,ट्रान्सपॉन्डर
পৰিবহন,वाहतूक
ট্ৰেন্সপজিচন,स्थानांतर
ট্ৰেন্সপিউটাৰ,ट्रान्सपुटर
ট্ৰেন্সৰিচিভাৰ,ट्रान्सरिसीव्हर
ট্ৰেপিং,सापळा
ট্ৰেভাৰ্ছ,ट्रॅव्हर्स
গছ (traversal),झाड (ट्राव्हर्सल)
গছৰ নেটৱৰ্ক,वृक्ष नेटवर्क
ট্ৰিবিউটেৰী চাৰ্কিট,उपनदी सर्किट
ট্ৰাইভাল গ্ৰাফ,क्षुल्लक आलेख
trouble shoot,समस्या शूट
ছেদ কৰক,छाटणे
সত্য টেবুল,सत्य सारणी
টিউনাৰ,ट्यूनर
সুৰংগ নিৰ্মাণ,बोगदा
টিউনিং,ट्युनिंग
টিউপল,तुपल
টাৰ্বো পাস্কেল,टर्बो पास्कल
টুৰিং মেচিন,ट्युरिंग मशीन
turn aroud সময়,वेळ फिरवा
নথিপত্ৰ ঘূৰাই ঘূৰাই দিয়ক,दस्तऐवज फिरवा
টাৰ্ণআউট ক্ৰম,टर्नअराउंड क्रम
টুইন কেবল,ट्विन केबल
টুইষ্টেড পেয়াৰ,वळलेली जोडी
টু পাৰ্ট এছেম্বলাৰ,दोन भाग असेंबलर
দুটাৰ পৰিপূৰক,दोन पूरक
প্ৰকাৰ,प्रकार
মুখ টাইপ কৰক,चेहरा टाइप करा
টাইপ হেড,डोके टाइप करा
টাইপ চকা,चाक टाइप करा
টাইপিং কৰা,टायपिंग
un interruptable শক্তি উৎস (UPS),अन इंटरप्टेबल पॉवर सोर्स (यूपीएस)
ইউনাৰী অপাৰেচন,unary ऑपरेशन
ইউনাৰী অপাৰেচন,unary ऑपरेशन
unary অপাৰেটৰ,unary ऑपरेटर
অনিশ্চয়তা,अनिश्चितता
নিঃচৰ্ত বিবৃতি,बिनशर्त विधान
অগণিত,अगणित
উন্মোচন কৰক,उघडा
অনিৰ্ণয়যোগ্য,अनिर्णित
অসংজ্ঞায়িত,अपरिभाषित
অসংজ্ঞায়িত ৰেকৰ্ড,अपरिभाषित रेकॉर्ड
আনডিলিট কৰক,हटवणे रद्द करा
আণ্ডাৰস্কোৰ কৰক,अंडरस्कोर
অনিৰ্দেশিত,दिशाहीन
অনিৰ্দেশিত গ্ৰাফ,अनिर्देशित आलेख
অদিশীয় সেৱাৰ সময়,दिशाहीन सेवा वेळ
পূৰ্বৱৰ্তী অৱস্থালৈ ঘূৰাই আনিব,पूर्ववत करा
অফৰ্মেট কৰা ডিষ্ক,अनफॉर्मेट डिस्क
ইউনিকাস্টিং,युनिकास्टिंग
ইউনিকোড,युनिकोड
একনিৰ্দেশিত গছ,दिशाहीन झाड
একেধৰণৰ সম্পদ স্থানক (URL),युनिफॉर्म रिसोर्स लोकेटर (URL)
ইউনিপ্ৰচেছিং,युनिप्रोसेसिंग
অনন্য,अद्वितीय
unishielded টুইষ্টেড পেয়াৰ (UTP),अनशिल्डेड ट्विस्टेड जोडी (UTP)
একক,युनिट
ইউনিটৰ ঠিকনা,युनिट पत्ता
একক ব্যৱধান,युनिट अंतराल
ইউনিট পৰীক্ষণ,युनिट चाचणी
একক ক&#39;ড,एकात्मक कोड
এককীয়তা,युनिटर्म
ইউনিভাৰ্চেল এচিনক্ৰ&#39;নাছ ৰিচিভাৰ/ট্ৰেন্সমিটাৰ (UART),युनिव्हर्सल एसिंक्रोनस रिसीव्हर/ट्रांसमीटर (UART)
ইউনিভাৰ্চেল ফ্লিপ ফ্লপ,सार्वत्रिक फ्लिप फ्लॉप
ইউনিভাৰ্চেল ছেট,सार्वत्रिक संच
সাৰ্বজনীন চৰিত্ৰৰ গোট,सार्वत्रिक वर्ण संच
ইউনিক্স,युनिक्स
আনলক কৰক,अनलॉक करा
অসুৰক্ষিত ক্ষেত্ৰ,असुरक्षित क्षेत्र
অসুৰক্ষিত ফাইল,असुरक्षित फाइल
অপ্ৰৱেশযোগ্য,अगम्य
আনশ্বেড কৰক,छाया सोडा
অনাবৃত,असुरक्षित
অসফল কল,अयशस्वी कॉल
উন্টাৰ,उंटार
বিজুতিসমূহ আপডেট কৰক,विसंगती अद्यतनित करा
আপডেট কৰা ফাইল,अद्यतनित फाइल
আপডেট কৰা হৈছে,अपडेट करत आहे
বিকশিত কৰা,श्रेणीसुधारित करा
বিকশিত কৰা,श्रेणीसुधारित करा
আপলিংক,अपलिंक
আপলোড কৰা হৈছে,अपलोड करत आहे
ওপৰৰ মেমৰি এৰিয়া,वरच्या मेमरी क्षेत्र
আপষ্ট্ৰিম,अपस्ट्रीम
আপটাইম,अपटाइम
ওপৰলৈ,ऊर्ध्वगामी
ইউজেনেট,युजनेट
ব্যৱহাৰকাৰী,वापरकर्ता
ব্যৱহাৰকাৰী এজেন্ট,वापरकर्ता एजंट
ব্যৱহাৰকাৰী প্ৰমাণীকৰণ,वापरकर्ता प्रमाणीकरण
ব্যৱহাৰকাৰী ডাটাগ্ৰাম প্ৰটোকল (UDP),वापरकर्ता डेटाग्राम प्रोटोकॉल (UDP)
ব্যৱহাৰকাৰী অনুকূল,वापरकर्ता अनुकूल
ব্যৱহাৰকাৰী চিনাক্তকৰণ,वापरकर्ता ओळख
ব্যৱহাৰকাৰী পৰিচয় (UID),वापरकर्ता ओळख (UID)
ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ,वापरकर्ता इंटरफेस
ব্যৱহাৰকাৰীৰ নাম,वापरकर्ता नाव
ব্যৱহাৰকাৰী প্ৰ&#39;ফাইল,वापरकर्ता प्रोफाइल
কামৰ বস্তু,उपयुक्तता
ইউটিলিটি চফ্টৱেৰ,उपयुक्तता सॉफ्टवेअर
মান্য,वैध
বৈধকৰণ,प्रमाणीकरण
বৈধকৰণ প্ৰটোকলসমূহ,प्रमाणीकरण प्रोटोकॉल
বৈধকৰণ পৰীক্ষণ,प्रमाणीकरण चाचणी
বৈধতা পৰীক্ষা,वैधता तपासणी
মূল্য সংযোজিত নেটৱাৰ্ক (VAN),मूल्यवर्धित नेटवर्क (VAN)
