Punjabi,Tamil
ਖਰਾਬ ਤਸਵੀਰ,மோசமான படம்
ਰੇਡੀਅਸ ਵਿਗਾੜ,ஆரம் விலகல்
ਰੇਡੀਅਸ ਵੇਵ ਫੰਕਸ਼ਨ,ஆரம் அலை செயல்பாடு
ਰੇਲ ਮੋਚਿਤਰਾ,ரயில் மோசித்ரா
ਬਾਰਿਸ਼ ਭੌਤਿਕ ਵਿਗਿਆਨ,மழை இயற்பியல்
ਇੰਦਰ ਧਨੁਸ਼,இந்திரன் வில்
ਸਤਰੰਗੀ ਪ੍ਰਭਾਵ,வானவில் விளைவு
ਡਾਂਸ,நடனம்
ਧੱਕਾ,தள்ளு
RAM (ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ),ரேம் (சீரற்ற அணுகல் நினைவகம்)
ਧੱਕਾ ਕੰਧ,தள்ள சுவர்
"ਨਿਪਡ ਰਾਕੇਟ, ਰਾਮ ਰਾਕੇਟ","நிப்ட் ராக்கெட், ராம் ராக்கெட்"
ਰਮਨ-ਕਿਰਿਆਸ਼ੀਲ,ராமன்-செயலில்
ਰਮਨ ਵਿਸਥਾਪਨ,ராமன் இடப்பெயர்ச்சி
ਰਮਨ ਪ੍ਰਭਾਵ,ராமன் விளைவு
ਰਮਨ ਬਾਰੰਬਾਰਤਾ,ராமன் அலைவரிசை
ramen ਛਾਲ,ராமன் ஜம்ப்
ਰਮਨ ਰੇਖਾ,ராமன் ரேகா
ਰਮਨ ਰੇਡੀਏਸ਼ਨ,ராமன் கதிர்வீச்சு
"ਰਮਨ ਵਿਸਥਾਪਨ, ਰਮਨ ਰਚਨਾ","ராமன் இடப்பெயர்ச்சி, ராமன் படைப்பு"
ਰਮਨ ਟਿਊਬ,ராமன் குழாய்
ਰਮਨ ਵਾਈਬ੍ਰੇਸ਼ਨ ਬੈਂਡ,ராமன் அதிர்வு இசைக்குழு
ਟਿੱਪਣੀ,கருத்து
"ramjet, nipped jet, nipped base, nipped base","ramjet, nipped jet, nipped base, nipped base"
ramsden ਸਰਕਲ,ராம்ஸ்டன் வட்டம்
ਰਾਮਸੇ ਫਰਿੰਜ,ராம்சே ஃப்ரிஞ்ச்
ਰਾਮਸੇ ਦਾ ਸਿਧਾਂਤ,ராம்சேயின் தேற்றம்
"ਬੇਤਰਤੀਬ, ਅਨਿਯਮਿਤ","சீரற்ற, ஒழுங்கற்ற"
ਬੇਤਰਤੀਬ ਪਹੁੰਚ,சீரற்ற அணுகல்
ਬੇਤਰਤੀਬ ਪਹੁੰਚ ਮੈਮੋਰੀ,சீரற்ற அணுகல் நினைவகம்
ਬੇਤਰਤੀਬ ਪਹੁੰਚ ਪ੍ਰੋਗਰਾਮਿੰਗ,சீரற்ற அணுகல் நிரலாக்கம்
ਇਤਫ਼ਾਕ,தற்செயல்
ਬੇਤਰਤੀਬ ਗਲਤੀ,சீரற்ற பிழை
ਬੇਤਰਤੀਬ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,சீரற்ற உணர்திறன்
ਬੇਤਰਤੀਬ ਮੋਸ਼ਨ,சீரற்ற இயக்கம்
ਬੇਤਰਤੀਬ ਸ਼ੋਰ,சீரற்ற சத்தம்
ਬੋਲਣ ਦਾ ਸ਼ੋਰ,பேச்சு சத்தம்
ਬੇਤਰਤੀਬ ਨੰਬਰ,சீரற்ற எண்
ਬੇਤਰਤੀਬ ਨੰਬਰ ਜਨਰੇਟਰ,சீரற்ற எண் ஜெனரேட்டர்
ਬੇਤਰਤੀਬ ਸੰਚਾਲਿਤ ਚੈਂਬਰ,சீரற்ற இயக்கப்படும் அறை
ਬੇਤਰਤੀਬ ਕਾਰਵਾਈ,சீரற்ற செயல்பாடு
ਬੇਤਰਤੀਬ ਪੈਰਾਮੀਟਰ,சீரற்ற அளவுரு
ਬੇਤਰਤੀਬ ਪਰੇਸ਼ਾਨੀ,சீரற்ற குழப்பம்
ਬੇਤਰਤੀਬ ਕਲਾ,சீரற்ற கலை
ਬੇਤਰਤੀਬ ਦਬਾਅ ਲਹਿਜ਼ੇ,சீரற்ற அழுத்த உச்சரிப்புகள்
ਬੇਤਰਤੀਬ ਦਬਾਅ ਲੋਡ,சீரற்ற அழுத்தம் சுமை
ਬੇਤਰਤੀਬ ਵਿਸਥਾਪਨ,சீரற்ற இடப்பெயர்ச்சி
ਬੇਤਰਤੀਬ ਸਥਿਤੀ,சீரற்ற நோக்குநிலை
ਬੇਤਰਤੀਬ ਸ਼ੁਰੂਆਤ,சீரற்ற தொடக்கம்
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,சீரற்றமயமாக்கல்
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ ਟੈਸਟ,சீரற்றமயமாக்கல் சோதனை
ਬੇਤਰਤੀਬਤਾ,சீரற்ற தன்மை
ਦੂਰੀ ਬੇਅਰਿੰਗ ਪ੍ਰਦਰਸ਼ਨ,தூரம் தாங்கும் செயல்திறன்
ਪਰਿਸਰ ਚਾਰਟ,வளாக விளக்கப்படம்
ਦੂਰੀ ਰੈਜ਼ੋਲੂਸ਼ਨ,தூர தீர்மானம்
ਰੇਂਜ-ਊਰਜਾ ਫਾਰਮੂਲਾ,வரம்பு-ஆற்றல் சூத்திரம்
ਕੈਂਪਸ ਫੈਲਿਆ,வளாகம் பரவியது
ਰੇਂਜ ਗੁਣਕ,வரம்பு பெருக்கி
ਔਸਿਲੇਟਰ,ஆஸிலேட்டர்
ਪਾਰਸ ਦਰਵਾਜ਼ਾ,பாராஸ் கதவு
ਪਾਰਸ ਦੁਆਰ ਨਬਜ਼,பராஸ் கதவு துடிப்பு
ਸੀਮਾ ਉੱਚ ਸੂਚਕ,வரம்பு உயர் காட்டி
ਰੇਂਜ ਮਾਰਕਰ,வரம்பு குறிப்பான்
ਰੇਂਜ ਮਾਰਕਰ ਜਨਰੇਟਰ,வரம்பு மார்க்கர் ஜெனரேட்டர்
ਪਤਾ ਲੜੀ,முகவரி சங்கிலி
ਸੁਣਨ ਦੀ ਸੀਮਾ,கேட்கக்கூடிய வரம்பு
ਪਾਰਦਰਸ਼ੀ ਹਵਾ,ஆழ்நிலை காற்று
ਰੈਂਕਾਈਨ ਚੱਕਰ,வரிசை சுழற்சி
ਰੈਂਕਿਨ ਹਿਊਗੋਨਿਓ ਪਲੂਟੀ ਰਿਲੇਸ਼ਨਜ਼,Rankin Hugonio Pluti உறவுகள்
ਤੇਜ਼ ਨਬਜ਼,விரைவான துடிப்பு
ਤੇਜ਼ ਵਹਾਅ,வேகமான ஓட்டம்
"ਕਸ਼ਪਰਾ ਰਿਜ਼ੂਰੇਖੀ ਲੈਂਸ, ਰੈਪਿਡ ਰੀਕਲਾਈਨਰ ਲੈਂਸ","க்ஷிப்ரா ரிசுரேகி லென்ஸ், ரேபிட் ரெக்லினியர் லென்ஸ்"
"ਰਾਦਲੇਖ, ਰਪਲਾਤ","ரடலேக், ராப்லாட்"
"ਦੁਰਲੱਭ, ਦੁਰਲੱਭ","அரிதான, அரிதான"
ਦੁਰਲੱਭ ਧਰਤੀ ਦੇ ਤੱਤ,அரிய பூமி கூறுகள்
ਦੁਰਲੱਭ ਆਈਸੋਟੋਪ,அரிய ஐசோடோப்புகள்
ਦੁਰਲੱਭ ਮਾਧਿਅਮ,அரிய ஊடகம்
"ਦੁਰਲੱਭ, ਦੁਰਲੱਭ","அரிதான, அரிதான"
ਦੁਰਲੱਭ ਲਹਿਰ,அரிய அலை
ਦੁਰਲੱਭ ਗੈਸ,அரிய வாயு
ਦੁਰਲੱਭ ਗੈਸ ਗਤੀਸ਼ੀਲਤਾ,அரிய வாயு இயக்கவியல்
ਦੁਰਲੱਭ ਕਰਨ ਲਈ,அரிதாக
ਰਾਰਿਤਾ ਸ਼ਵਿੰਗਰ ਸਮੀਕਰਨ,ரரிதா ஸ்விங்கர் சமன்பாடு
"ਰਾਹ ਦਾ ਤਰੀਕਾ, ਰਾਹ ਦਾ ਤਰੀਕਾ","வழி வழி, வழி வழி"
"ਰਾਸਟਰ, ਰਾਸਟਰ","ராஸ்டர், ராஸ்டர்"
ratchet ਰੀਲੇਅ,ராட்செட் ரிலே
ratchet ਟਾਈਮਲਾਈਨ,ராட்செட் காலவரிசை
ਦਰ,விகிதம்
ਦਰ ਪ੍ਰਭਾਵ,விகிதம் விளைவு
ਰੇਟ gyroscope,விகிதம் கைரோஸ்கோப்
"ਰੇਟ ਗੇਜ, ਰੇਟ ਮੀਟਰ","விகிதம் மீட்டர், விகிதம் மீட்டர்"
ਤਬਦੀਲੀ ਦੀ ਦਰ,மாற்றம் விகிதம்
ਵਿਖੰਡਨ ਦਰ,துண்டு துண்டாக விகிதம்
ਵਹਾਅ ਦੀ ਦਰ,ஓட்ட விகிதம்
ਪ੍ਰਤੀਕਰਮ ਦੀ ਦਰ,எதிர்வினை விகிதம்
ਵਿਕਾਸ ਦਰ ਵਿਧੀ,வளர்ச்சி விகிதம் முறை
ਰੇਟ ਵਧਾਉਣ ਵਾਲਾ ਟਰਾਂਜ਼ਿਸਟਰ,விகிதம் மேம்படுத்தல் டிரான்சிஸ்டர்
ਮਨਜ਼ੂਰ ਵੋਲਟੇਜ,அனுமதிக்கப்பட்ட மின்னழுத்தம்
ਆਗਿਆ ਦਿੱਤੀ ਬਿਜਲੀ ਸਪਲਾਈ,அனுமதிக்கப்பட்ட மின்சாரம்
"ਦਰਜਾਬੰਦੀ, ਮੁਲਾਂਕਣ","மதிப்பீடு, மதிப்பீடு"
ਅਨੁਪਾਤ,விகிதம்
ਅਨੁਪਾਤਕ ਪਾਸੇ,விகிதாசார பக்கங்கள்
ਅਨੁਪਾਤ ਕੰਟਰੋਲਰ,விகிதக் கட்டுப்பாட்டாளர்
ਅਨੁਪਾਤ ਸੂਚਕ,விகிதம் காட்டி
ਅਨੁਪਾਤ ਅਨੁਮਾਨਕ,விகித மதிப்பீட்டாளர்
ਖਾਸ ਤਾਪ ਦਾ ਅਨੁਪਾਤ,குறிப்பிட்ட வெப்பங்களின் விகிதம்
ਪਰਿਵਰਤਨ ਅਨੁਪਾਤ,மாற்று விகிதம்
ਅਨੁਪਾਤਮੀਟਰ,விகிதாச்சாரமானி
ਤਰਕਸ਼ੀਲ,பகுத்தறிவு
ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ,பகுத்தறிவு வெளிப்பாடு
ਤਰਕਸ਼ੀਲ ਖੇਤਰ,பகுத்தறிவு புலம்
ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ,பகுத்தறிவு செயல்பாடு
"ਆਕਾਸ਼ੀ ਦੂਰੀ, ਭੂ-ਕੇਂਦਰੀ ਦੂਰੀ","வானத் தொடுவானம், புவி மைய அடிவானம்"
ਤਰਕਸ਼ੀਲ ਵਿਆਖਿਆ ਨਿਯਮ,பகுத்தறிவு விரிவு விதி
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ,பகுத்தறிவு எண்
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,பகுத்தறிவு செயல்பாடு
ਤਰਕਸ਼ੀਲ ਆਪਰੇਟਰ,பகுத்தறிவு இயக்குபவர்
ਤਰਕਸੰਗਤ mks ਯੂਨਿਟ,பகுத்தறிவு செய்யப்பட்ட mks அலகு
ਰੈਟੋ,ராட்டோ
rato ਬੋਤਲ,rato பாட்டில்
ratrace,எலிப்பந்தயம்
"ਤਿਕੋਣ ਰਾਡਾਰ ਸਿਸਟਮ, ਰੈਟਰੋਨ","முக்கோண ரேடார் அமைப்பு, ராட்ரான்"
"ਅਪ੍ਰਾਪਤ ਦੱਤਾ, ਜਿਵੇਂ ਕਿ ਪ੍ਰਾਪਤ ਹੋਇਆ","பதப்படுத்தப்படாத தத்தா, பெறப்பட்டது"
"ਰੇਡੀਓ ਬੈਲੂਨ, ਰਾਬਿਨ","ரேடியோ பலூன், ராபின்"
rabinsande,ரபின்சந்தே
"ਰਸ਼ਮੀ, ਕਿਰਨ, ਪਾਖ-ਆਰ, ਰੇ, ਸ਼ੰਕੁਸ਼, ਅਰਧਰੇਖਾ, ਆਰ","ரஷ்மி, கிரண், பக்-ஆர், ரே, ஷங்குஷ், அர்த்ரேகா, அர்"
ਬੀਮ ਧੁਨੀ,பீம் ஒலியியல்
ਬੀਮ ਧੁਰਾ,கற்றை அச்சு
ਰੇ ਚਿੱਤਰ,கதிர் வரைபடம்
ਬੀਮ ਸਫ਼ਾ,கற்றை பக்கம்
ਬੀਮ ਵੈਕਟਰ,கற்றை திசையன்
ਬੀਮ ਦੀ ਗਤੀ,கற்றை வேகம்
ਮੂਲਵਾਦੀ,ரேடிஸ்ட்
ਰੇਲ (ਯੂਨਿਟ),ரயில் (அலகு)
"ਰੇਲ ਡਿਸਕ, ਰੇਲੇ ਡਿਸਕ","ரயில் வட்டு, ராலே வட்டு"
Raleigh-ਜੀਨਸ ਫਾਰਮੂਲਾ,ராலே-ஜீன்ஸ் ஃபார்முலா
ਰੇਲੇ ਨੰਬਰ,ரேலி எண்
ਰੈਲੇ ਪ੍ਰਿਜ਼ਮ,ராலே பிரிசம்
Raleigh ਸਕੈਟਰਿੰਗ,ராலே சிதறல்
ਰੇਲੇ ਸਕੈਟਰਿੰਗ ਗੁਣਾਂਕ,Rayleigh சிதறல் குணகம்
ਰੇਲੇਹ ਲਹਿਰ,ராலே அலை
Raleigh-Ritz ਢੰਗ,ராலே-ரிட்ஸ் முறை
Raleigh-ਟੇਲਰ ਅਸਥਿਰਤਾ,ராலே-டெய்லர் உறுதியற்ற தன்மை
ਟਿੱਪਣੀ,கருத்து
reson,எதிரொலி
ਮੁੜ-ਸੰਮਿਲਿਤ ਔਸਿਲੇਟਰ,மீண்டும் செருகப்பட்ட ஆஸிலேட்டர்
ਦੁਬਾਰਾ ਦਾਖਲਾ,மறு நுழைவு
ਮੁੜ-ਇੰਦਰਾਜ਼ ਸਰੀਰ,மறு நுழைவு உடல்
ਮੁੜ-ਇੰਦਰਾਜ਼ ਮਾਰਗ,மறு நுழைவு பாதை
ਮੁੜ ਵਸੇਬੇ,மறுவாழ்வு
remagnetization,மறுகாந்தமாக்கல்
ਪ੍ਰਤੀ ਰਿਕਾਰਡ,ஒரு பதிவுக்கு
ਰੀਬਾਉਂਡ,மீண்டும் எழுகிறது
ਪਿਛਾਖੜੀ ਕੁੰਡਲੀ,பிற்போக்கு ஜாதகம்
ਰਿਗਰੈਸਿਵ ਮੋਡੂਲੇਸ਼ਨ,பின்னடைவு பண்பேற்றம்
ਪ੍ਰਤੀਕਿਰਿਆ ਟਿਊਬ,எதிர்வினை குழாய்
ਪ੍ਰਤੀਕਿਰਿਆ ਟਿਊਬ ਮੋਡੀਊਲੇਟਰ,எதிர்வினை குழாய் மாடுலேட்டர்
reacttron,ரியாக்ட்ரான்
ਸੁਝਾਅ,பின்னூட்டம்
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਜੋੜ,எதிர்வினை இணைப்பு
ਪ੍ਰਤੀਕਰਮ isotherm,எதிர்வினை சமவெப்பம்
ਪ੍ਰਤੀਕਰਮ ਵਿਧੀ,எதிர்வினை பொறிமுறை
ਪ੍ਰਤੀਕਰਮ ਉਤਪਾਦ,எதிர்வினை தயாரிப்பு
ਫੀਡਬੈਕ ਪਲਸ,கருத்து துடிப்பு
ਪ੍ਰਤੀਕਰਮ ਦੀ ਦਰ,எதிர்வினை விகிதம்
ਪ੍ਰਤੀਕਰਮ ਰੁਟੀਨ,எதிர்வினை வழக்கமான
ਪ੍ਰਤੀਕਰਮ ਟਰਬਾਈਨ,எதிர்வினை விசையாழி
ਮੁੜ ਸਰਗਰਮੀ,மீண்டும் செயல்படுத்துதல்
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਕੈਲਸੀਨੇਸ਼ਨ,எதிர்வினை கணக்கிடுதல்
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਭਾਗ,எதிர்வினை கூறு
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਜੋੜ,எதிர்வினை இணைப்பு
ਰੀਬਾਉਂਡ ਮੌਜੂਦਾ,மீள் மின்னோட்டம்
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਊਰਜਾ,எதிர்வினை ஆற்றல்
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਗੁਣਕ,எதிர்வினை பெருக்கி
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਲੋਡ,எதிர்வினை சுமை
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਪਲ,எதிர்வினை தருணம்
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਸ਼ਕਤੀ,எதிர்வினை சக்தி
ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਵੋਲਟੈਂਪੀਅਰ,எதிர்வினை மின்னழுத்தம்
ਅਪ੍ਰਸੰਗਿਕਤਾ,பொருத்தமின்மை
ਗੈਰ-ਆਲੋਚਨਾਤਮਕਤਾ ਗੇਜ,விமர்சனமற்ற அளவீடு
ਨਕਾਰਾਤਮਕ ਰੌਲਾ,எதிர்மறை சத்தம்
ਗੈਰ-ਨਾਜ਼ੁਕ ਇਕਾਈ,முக்கியமற்ற அலகு
ਰਿਐਕਟਰ ਸ਼ੋਰ,உலை சத்தம்
ਰਿਐਕਟਰ ਸਿਮੂਲੇਟਰ,உலை சிமுலேட்டர்
ਰਿਐਕਟਰ ਬੋਰਡ,உலை பலகை
ਰਿਐਕਟਰ ਦਾ ਸਮਾਂ,அணு உலை நேரம்
"ਰਿਐਕਟਰ ਦਾ ਦੌਰਾ, ਰਿਐਕਟਰ ਢਹਿ","அணுஉலை பயணம், உலை சரிவு"
ਰਿਐਕਟਰ ਗੁਪਤਾ,உலை குப்தி
ਰਿਐਕਟਰ-ਗਰੇਡ ਯੂਰੇਨੀਅਮ,உலை-தர யுரேனியம்
ਰੀਡ ਡਾਇਡ,நாணல் டையோடு
ਰੋਸ਼ਨੀ ਪੜ੍ਹਨਾ,வாசிப்பு ஒளி
ਪੜ੍ਹਨ ਪ੍ਰਦਾਨ ਕਰਨਾ,வாசிப்பை வழங்குகிறது
ਰੀਡਿੰਗ ਪਲਸ,வாசிப்பு துடிப்பு
"ਪੜ੍ਹਨ ਦਾ ਸਮਾਂ, ਪਹੁੰਚ ਦਾ ਸਮਾਂ","படிக்கும் நேரம், அணுகல் நேரம்"
ਗ੍ਰਹਿਣਸ਼ੀਲ ਪੜ੍ਹਨਾ,ஏற்றுக்கொள்ளும் வாசிப்பு
ਰੀਡਿੰਗ ਚੈਨਲ,வாசிப்பு சேனல்
ਲੈਸ ਹਥਿਆਰ,பொருத்தப்பட்ட ஆயுதம்
"ਪੜ੍ਹਨਾ, ਪੜ੍ਹਨਾ","வாசிப்பு, வாசிப்பு"
"ਰੀਡਿੰਗ ਲੈਂਸ, ਰੀਡਿੰਗ ਗਲਾਸ","வாசிப்பு லென்ஸ், படிக்கும் கண்ணாடி"
ਰੀਡਿੰਗ ਪੰਚਿੰਗ ਯੂਨਿਟ,வாசிப்பு குத்துதல் அலகு
ਪੜ੍ਹਨ ਦੀ ਦਰ,வாசிப்பு விகிதம்
ਪੜ੍ਹਨਾ,வாசிப்பு
ਮੁੜ-ਵਿਵਸਥਾ,மீண்டும் சரிசெய்தல்
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰਨ ਯੋਗ ਸਟੋਰੇਜ਼,மீட்டெடுக்கக்கூடிய சேமிப்பு
ਅਸਲੀ ਧੁਰਾ,உண்மையான அச்சு
ਅਸਲੀ ਤਰਲ,உண்மையான திரவம்
ਅਸਲ ਫੋਕਸ,உண்மையான கவனம்
ਅਸਲੀ ਤਾਕਤ,உண்மையான சக்தி
ਅਸਲੀ ਗੈਸ,உண்மையான வாயு
ਅਸਲੀ ਚਿੱਤਰ,உண்மையான படம்
ਅਸਲੀ ਲਾਈਨ,உண்மையான வரி
ਅਸਲੀ ਨੰਬਰ,உண்மையான எண்
ਅਸਲ ਹਿੱਸਾ,உண்மையான பகுதி
ਅਸਲੀ ਸ਼ਕਤੀ,உண்மையான சக்தி
ਅਸਲ ਆਬਾਦੀ,உண்மையான மக்கள் தொகை
ਅਸਲੀ ਸਮਾਂ,உண்மையான நேரம்
ਰੀਅਲ ਟਾਈਮ ਓਪਰੇਸ਼ਨ,உண்மையான நேர செயல்பாடு
ਰੀਅਲ ਟਾਈਮ ਪ੍ਰੋਸੈਸਿੰਗ,உண்மையான நேர செயலாக்கம்
ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ,உண்மையான நேர அமைப்பு
ਰੀਅਲ ਟਾਈਮ ਐਗਜ਼ੀਕਿਊਸ਼ਨ,உண்மையான நேரத்தில் செயல்படுத்தல்
ਅਸਲ ਤਬਦੀਲੀ,உண்மையான மாற்றம்
ਅਸਲ ਸੰਸਾਰ,நிஜ உலகம்
ਅਸਲ ਕੀਮਤਾਂ,உண்மையான விலைகள்
ਅਸਲੀ ਵੇਰੀਏਬਲ,உண்மையான மாறி
ਵਾਪਸ ਪ੍ਰੋਜੈਕਸ਼ਨ,பின் திட்டம்
ਵਾਪਸ ਸੀਮਾ,பின் வரம்பு
ਰੇਬੇਕਾ,ரெபேக்கா
ਮੁੜ ਚਾਲੂ ਕਰੋ,மறுதொடக்கம்
ਪ੍ਰਤੀਬਿੰਬਤ ਕਰਨਾ (n.) ਨੂੰ ਪ੍ਰਤੀਬਿੰਬਤ ਕਰਨਾ (ver.),பிரதிபலிக்க (n.) பிரதிபலிக்க (ver.)
ਪੁਨਰਜਨਮ,மீளுருவாக்கம்
ਮੁੜ ਪੈਦਾ ਕਰਨ ਦੀ ਗਰਮੀ,மீளுருவாக்கம் வெப்பம்
ਬਹਾਲੀ ਬਿੰਦੂ,மறுசீரமைப்பு புள்ளி
ਰੀਕੈਲੀਬ੍ਰੇਸ਼ਨ,மறு அளவீடு
"ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ, ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ","பெறுபவர், பெறுபவர்"
ਪਹੁੰਚ ਦਾ ਦਰਵਾਜ਼ਾ,அணுகல் கதவு
ਡਿਸਪਲੇ ਅੱਖਰ,காட்சி பாத்திரம்
ਗ੍ਰਹਿਣ ਬਿੰਦੂ,கிரகண புள்ளி
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ ਸਟੇਸ਼ਨ,பெறும் நிலையம்
ਕੈਪਚਰ,பிடிப்பு
ਚਿੱਤਰ ਨੂੰ ਕੈਪਚਰ ਕਰੋ,பிடிப்பு வரைபடம்
ਗ੍ਰਹਿਣ ਕਰਨ ਵਾਲਾ ਗਰੇਡੀਐਂਟ,ஏற்பு சாய்வு
"ਰਿਵਰਸਲ, ਰਿਵਰਸਲ, ਬੈਕ ਐਰੇ","தலைகீழ், தலைகீழ், பின் அணிவரிசை"
"ਰੀਚਾਰਜ, ਰੀਚਾਰਜ","ரீசார்ஜ், ரீசார்ஜ்"
"ਉਲਟ, ਪਰਸਪਰ, ਪਰਸਪਰ","தலைகீழ், பரஸ்பர, பரஸ்பர"
ਉਲਟ ਸੈਂਟੀਮੀਟਰ,தலைகீழ் சென்டிமீட்டர்
ਆਪਸੀ ਉਤੇਜਨਾ,பரஸ்பர தூண்டுதல்
ਪਰਸਪਰ ਫੈਰਾਈਟ ਸਵਿੱਚ,பரஸ்பர ஃபெரைட் சுவிட்ச்
"ਉਲਟ ਜਾਲੀ ਬਿੰਦੂ, ਉਲਟ ਜਾਲੀ ਬਿੰਦੂ","தலைகீழ் லட்டு புள்ளி, தலைகீழ் லட்டு புள்ளி"
"ਉਲਟ ਜਾਲੀ ਵੈਕਟਰ, ਉਲਟ ਜਾਲੀ ਵੈਕਟਰ","தலைகீழ் லட்டு திசையன், தலைகீழ் லட்டு திசையன்"
ਉਲਟ ਮਤਲਬ ਉਮਰ,தலைகீழ் சராசரி வயது
ਸਹਾਇਕ ਜਾਲ,துணை கண்ணி
ਇੰਟਰਐਕਟਿਵ ਨਿਰੀਖਣ,ஊடாடும் கவனிப்பு
ਉਲਟ ਅਸਮਾਨ,தலைகீழான வானம்
"ਪਰਸਪਰ ਤਬਾਦਲਾ, ਪਰਸਪਰ ਤਬਾਦਲਾ","பரஸ்பர பரிமாற்றம், பரஸ்பர பரிமாற்றம்"
ਉਲਟ ਵੇਗ ਖੇਤਰ,தலைகீழ் வேக புலம்
ਉਲਟ ਲੰਬਕਾਰੀ ਕੋਣ,தலைகீழ் செங்குத்து கோணம்
ਪਰਸਪਰ ਮੋਸ਼ਨ,பரஸ்பர இயக்கம்
ਪਰਸਪਰ ਭਾਫ਼ ਇੰਜਣ,பரஸ்பர நீராவி இயந்திரம்
ਪਰਸਪਰ ਵੈਕਿਊਮ ਪੰਪ,பரஸ்பர வெற்றிட பம்ப்
"ਪਰਸਪਰਤਾ, ਪਰਸਪਰਤਾ","பரஸ்பரம், பரஸ்பரம்"
ਪਰਸਪਰ ਨਿਯਮ,பரஸ்பர விதி
ਪਰਸਪਰਤਾ ਪ੍ਰਮੇਯ,பரஸ்பர தேற்றம்
ਪਰਸਪਰ ਸੂਚਕ ਅੰਕ,பரஸ்பர குறியீடு
ਪ੍ਰਤੀਬਿੰਬ (v.) ਪ੍ਰਤੀਬਿੰਬ (v.),பிரதிபலிப்பு (v.) பிரதிபலிப்பு (v.)
ਪ੍ਰਤੀਬਿੰਬਿਤ ਪਰਮਾਣੂ,பிரதிபலித்த அணு
ਪਰਮਾਣੂ ਸ਼ਕਤੀ ਮੁੜ,மீண்டும் அணு சக்தி
ਪ੍ਰਤੀਬਿੰਬਿਤ ਇਲੈਕਟ੍ਰੋਨ,பிரதிபலித்த எலக்ட்ரான்
ਰੀਬਾਉਂਡ ਗੁਣਕ,மீள் பெருக்கி
ਰੀਬਾਉਂਡ ਆਇਨ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,ரீபவுண்ட் அயன் ஸ்பெக்ட்ரோஸ்கோபி
ਉਲਟ ਨਿਊਕਲੀਅਸ,தலைகீழ் கரு
ਪ੍ਰਤੀਬਿੰਬ ਰੇਡੀਏਸ਼ਨ,பிரதிபலிப்பு கதிர்வீச்சு
ਪ੍ਰਤੀਬਿੰਬ ਬੀਮ,பிரதிபலிப்பு கற்றை
ਰੀਬਾਉਂਡ ਰਿੰਗ,மீள் வளையம்
"ਪੁਨਰ-ਸੰਯੋਜਨ, ਮੁੜ-ਪ੍ਰਯੋਗ","மறுசேர்ப்பு, மறுபயன்பாடு"
"ਪੁਨਰ-ਸੰਯੋਜਨ ਗੁਣਾਂਕ, ਪੁਨਰ-ਸੰਯੋਜਨ ਗੁਣਾਂਕ","recombination குணகம், recombination குணகம்"
ਮੁੜ-ਸੰਯੋਜਨ ਨਿਰੰਤਰਤਾ,மறுசீரமைப்பு தொடர்ச்சி
ਮੁੜ ਕੁਨੈਕਸ਼ਨ ਦਾ ਸਮਾਂ,மறு இணைப்பு நேரம்
ਹੱਲ ਕਰਨ ਯੋਗ,தீர்க்கக்கூடியது
ਹੱਲ ਕਰਨ ਯੋਗ ਸਰਕਟ,தீர்க்கக்கூடிய சுற்று
ਨਵਿਆਉਣ,புதுப்பித்தல்
ਨਿਗਰਾਨੀ,கண்காணிப்பு
ਪ੍ਰੌਕਸੀ ਹਥਿਆਰ,பதிலாள் ஆயுதம்
ਚੱਕਰ ਲਗਾਉਣ ਵਾਲਾ ਸੈਟੇਲਾਈਟ,சுற்றுப்பாதை செயற்கைக்கோள்
ਪੜਤਾਲ ਸਰਵੇਖਣ,ஆய்வு ஆய்வு
