Hindi,Odiya
प्रतिस्पर्धाहीन नियतन,ପ୍ରତିଯୋଗୀତା ନଥିବା କାର୍ଯ୍ୟ |
रेडार,ରାଡାର
रेडार तुंगतामापी,ରାଡାର ଉଚ୍ଚତା |
रेडार बैंड,ରାଡାର ବ୍ୟାଣ୍ଡ |
रेडार बीकन,ରାଡାର ବିକନ୍ |
रेडार चौकसी,ରାଡାର ତଦାରଖ |
रेडार परास समीकरण,ରାଡାର ପରିସର ସମୀକରଣ |
रेडियन,ରେଡିଆନ୍
रेडियन आवृत्ति,ରେଡିଆନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
रेडियन कला विस्थापन,ରେଡିଆନ୍ ଆର୍ଟ ବିସ୍ଥାପନ |
विकीर्ण व्यतिकरण,ବିକିରଣ ବାଧା
विकिरण,ବିକିରଣ
विकिरण कोण,ବିକିରଣ କୋଣ |
विकिरण कठोरता,ବିକିରଣ କଠିନତା |
विकिरण दुष्प्रभाव,ବିକିରଣ ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା |
विकिरण तीव्रता,ବିକିରଣ ତୀବ୍ରତା |
विकिरण पैटर्न,ବିକିରଣ pattern ାଞ୍ଚା |
विकिरण उत्तापमापी,ବିକିରଣ ଥର୍ମୋମିଟର |
विकिरण प्रतिरोध,ବିକିରଣ ପ୍ରତିରୋଧ
विकिरण मानक,ବିକିରଣ ମାନକ
रेडियो कुंडली ऐन्टेना,ରେଡିଓ କୋଇଲ୍ ଆଣ୍ଟେନା |
रेडियो संचार,ରେଡିଓ ଯୋଗାଯୋଗ |
रेडियो दिशा निर्धारण,ରେଡିଓ ଆଭିମୁଖ୍ୟ
रेडियो अवयव,ରେଡିଓ ଉପାଦାନ |
रेडियो उत्सर्जन,ରେଡିଓ ନିର୍ଗମନ |
रेडियो आवृत्ति प्रवर्धक,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ଏମ୍ପ୍ଲିଫାୟର୍ |
रेडियो आवृत्ति सेतु,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ବ୍ରିଜ୍ |
रेडियो आवृत्ति माप,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ମାପ |
रेडियो क्षितिज,ରେଡିଓ ରାଶି
रेडियो संदीप्ति,ରେଡିଓ ଆଲୋକ
रेडियो अभिग्राही,ରେଡିଓ ରିସିଭର୍ |
रेडियो टेलीग्राफी,ରେଡିଓ ଟେଲିଗ୍ରାଫି |
रेडियो टेलीफोन कोड/कूट,ରେଡିଓ ଟେଲିଫୋନ୍ କୋଡ୍ |
रेडियो तरंग,ରେଡିଓ ତରଙ୍ଗ |
रेडियो आवृत्ति चोक,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ଚକ୍ |
रेडियो पेजिंग,ରେଡିଓ ପେଜିଂ |
रेडियो तरंग संचरण,ରେଡିଓ ତରଙ୍ଗ ସଂକ୍ରମଣ
रेडिक्स बिंदु,ରେଡିକ୍ସ ପଏଣ୍ଟ |
उत्थापित कोसाइन अनुक्रिया,ଉତ୍ତୋଳିତ କୋସାଇନ୍ ପ୍ରତିକ୍ରିୟା |
रमन प्रभाव,ରମଣ ପ୍ରଭାବ |
रमन लेजर,ରମଣ ଲେଜର |
प्रवण जनित्र,ପ୍ରବଣ ଜେନେରେଟର |
प्रवण तरंग रूप,ପ୍ରବଣ ତରଙ୍ଗ ଫର୍ମ |
यादृच्छिक परिवर्ती,ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
यादृच्छिक तरंगरूप,ଅନିୟମିତ ତରଙ୍ଗଫର୍ମ |
परास स्विच,ରେଞ୍ଜ୍ ସୁଇଚ୍ |
रास्टर,ରାଷ୍ଟର
रास्टर लाइन,ରାଷ୍ଟର ରେଖା |
रास्टर क्रमवीक्षण,ରାଷ୍ଟର ସ୍କାନିଂ |
दर प्रभाव,ହାର ପ୍ରଭାବ
संचरण दर,ସଂକ୍ରମଣ ହାର
निर्धारित आवृत्ति विचलन,ସ୍ଥିର ଫ୍ରିକ୍ୱେନ୍ସି ବିଚ୍ଛିନ୍ନତା |
अनुमतांक,ମୂଲ୍ୟାୟନ
अनुपात भुजाएँ,ଅନୁପାତ ପାର୍ଶ୍। |
अनुपात संसूचक,ଅନୁପାତ ସୂଚକ
अनुपात व्युत्क्रमक,ଅନୁପାତ ଓଲଟା
अनुपात विहीन विस्थापन पंजी चरण,ଅନୁପଯୁକ୍ତ ବିସ୍ଥାପନ ପଞ୍ଜିକରଣ ପଦକ୍ଷେପ |
अनुपातमापीय अनुरूप से अंकीय परिवर्त्तक,ଡିଜିଟାଲ୍ କନଭର୍ଟରକୁ ରେଟିଓମେଟ୍ରିକ୍ ଆନାଗଲ୍ |
किरण,ରେ
किरण प्रकाशिकी,ବିମ୍ ଅପ୍ଟିକ୍ସ |
किरण अनुरेख,କିରଣ
किरण सर्वांगसमता,ବିମ୍ ସମନ୍ୱୟ |
रैले निकष,ରେଲି ମାନଦଣ୍ଡ |
रैले घनत्व-फलन,ରେଲେଇ ଘନତା କାର୍ଯ୍ୟ |
रैले प्रकीर्णन हानि,ରେଲେ ବିଛାଇବା କ୍ଷତି |
"तार लेखी, टेलीप्रिंटर","ଟେଲି ପ୍ରିଣ୍ଟର୍, ଟେଲିପ୍ରିଣ୍ଟର୍ |"
किरण प्रक्षेप पथ,ବିମ୍ ଟ୍ରାଜେକ୍ଟୋରୀ |
आर.सी. युग्मित प्रवर्धक प्रतिरोध-धारक प्रवर्धक,rc ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ ପ୍ରତିରୋଧ-ଧାରକ ଆମ୍ପ୍ଲିଫାୟର୍ |
आर.सी.निम्न पारक फिल्टर,rc.low ପାସ୍ ଫିଲ୍ଟର୍ |
RC-जाल,ଆରସି-ଟ୍ରାପ୍ |
आर.सी. दोलित्र,rc ଓସିଲେଟର
आर.सी. कला विस्थापन दोलित्र,rc କଳା ବିସ୍ଥାପନ ଓସିଲେଟର |
पहुँचना,ପହଞ୍ଚିବା |
प्रतिघात,ପୁନର୍ବାର
प्रतिघात वृत्त समुच्चय,ସର୍କଲ୍ ସେଟ୍ ପ୍ରତିକ୍ରିୟା କରନ୍ତୁ |
प्रतिघात कुंडली,retrograde ରାଶିଫଳ
प्रतिघात युग्मन,ପ୍ରତିକ୍ରିୟା କପଲିଙ୍ଗ୍ |
प्रतिघात मॉडुलक,ପ୍ରତିକ୍ରିୟା ମଡ୍ୟୁଲେଟର
प्रतिघात रिले,ପ୍ରତିକ୍ରିୟା ରିଲେ
प्रतिघात नलिका,ପ୍ରତିକ୍ରିୟା ଟ୍ୟୁବ୍ |
प्रतिक्रिया शॉट,ପ୍ରତିକ୍ରିୟା ଗୁଳି |
प्रतिघाती तत्व,ପ୍ରତିକ୍ରିୟାଶୀଳ ଉପାଦାନ |
प्रतिघात गुणक,ପ୍ରତିକ୍ରିୟା କାରକ |
प्रतिघाती आयन निक्षारण,ପ୍ରତିକ୍ରିୟାଶୀଳ ଆୟନ ଏଚିଂ |
प्रतिघाती प्लाज्मा निक्षरण,ପ୍ରତିକ୍ରିୟାଶୀଳ ପ୍ଲାଜମା କ୍ଷୟ |
प्रतिघाती स्पटरन,ପ୍ରତିକ୍ରିୟାଶୀଳ ସ୍ପଟର୍ |
रिएक्टर,ରିଆକ୍ଟର
पठन आदेश,କ୍ରମ ପ read ଼ନ୍ତୁ |
मात्र पठनीय पता,କେବଳ ଠିକଣା ପ read ଼ନ୍ତୁ |
मात्र पठनीय पंजी,କେବଳ ପ register ୍ଜିକରଣ ପ read ଼ନ୍ତୁ |
वास्तविक शक्ति,ପ୍ରକୃତ ଶକ୍ତି |
वास्तविक विभव स्रोत,ପ୍ରକୃତ ସମ୍ଭାବ୍ୟ ଉତ୍ସ |
पश्च अंतराल अभिलेखी शीर्ष,ପଛ ଫାଙ୍କା ରେକର୍ଡର୍ ମୁଣ୍ଡ |
अभिग्राही,ରସିଦ
अभिग्राही संरेखण,ରିସିଭର୍ ଆଲାଇନ୍ମେଣ୍ଟ୍ |
अभिग्राही रव,ରସିଦ ଶବ୍ଦ |
अभिग्राही विभव,ସମ୍ଭାବ୍ୟ ଗ୍ରହଣ
पुनःआवेशनीय बैटरी,ରିଚାର୍ଜ ଯୋଗ୍ୟ ବ୍ୟାଟେରୀ |
पारस्परिकता प्रमेय,ପାରସ୍ପରିକ ତତ୍ତ୍। |
पुननिर्माण फिल्टर,ପୁନ recon ନିର୍ମାଣ ଫିଲ୍ଟର୍ |
रिकार्ड प्लेयर,ରେକର୍ଡ ପ୍ଲେୟାର |
अभिलेखी,ଅଭିଲେଖାଗାର
अभिलेखन,ରେକର୍ଡିଂ
अभिलेखन पूर्व-समकारक,ରେକର୍ଡିଂ ପ୍ରି-ଇକ୍ୱାଲାଇଜର୍ |
पुनर्प्राप्ति काल,ପୁନରୁଦ୍ଧାର ଅବଧି
आयताकार क्रमवीक्षण,ଆୟତାକାର ସ୍କାନିଂ |
आयताकार तरंग,ଆୟତାକାର ତରଙ୍ଗ |
आयताकार तरंग पथक,ଆୟତାକାର ତରଙ୍ଗ ପଥ |
परिशोधन,amortization
दिष्टकारी,ସଂଶୋଧନକାରୀ |
दिष्टकारी संधारित्र,କ୍ୟାପେସିଟର ସଂଶୋଧନ କରିବା |
दिष्टकारी मापी,ରେକ୍ଟିଫାୟର୍ ଗେଜ୍ |
प्रतिवर्तन समीकरण,ପ୍ରତିଫଳନ ସମୀକରଣ |
पुनश्चक्र,ପୁନ y ବ୍ୟବହାର
रक्त रव,ରକ୍ତ ଶବ୍ଦ
अतिरिक्त अभिग्राही,ଅତିରିକ୍ତ ପ୍ରାପ୍ତକର୍ତ୍ତା |
अतिरिक्तता,ଅନାବଶ୍ୟକତା |
रीड स्विच,ରିଡ୍ ସୁଇଚ୍ |
रीड-सोलोमन ब्लॉक कोड,ରିଡ୍-ସୋଲୋମନ୍ ବ୍ଲକ୍ କୋଡ୍ |
निर्देश धारिता,ନିର୍ଦ୍ଦେଶନାମା
निर्देशांक,ସଂଯୋଜନା
"संदर्भ दिशा, नाद, ध्रुव","ସନ୍ଦର୍ଭ ଦିଗ, ଧ୍ୱନି, ପୋଲ |"
संदर्भ संधि,ରେଫରେନ୍ସ ଚୁକ୍ତି
संदर्भ ध्रुवता,ସନ୍ଦର୍ଭ ପୋଲାରିଟି |
निर्देश टर्मिनल,ନିର୍ଦ୍ଦେଶ ଟର୍ମିନାଲ୍
परावर्त्तित भार,ପ୍ରତିଫଳିତ ଭାର
परावर्त्तनांक,ପ୍ରତିଫଳିତ ସୂଚକାଙ୍କ |
परावर्त्तन माप,ପ୍ରତିଫଳନ ମାପ
परावर्त्तन रहित सुमेलन,ପ୍ରତିଫଳନ ବିନା ମେଳ |
परावर्त्तक तरल क्रिस्टल टायोड,ପ୍ରତିଫଳକ ତରଳ କ୍ରିଷ୍ଟାଲ୍ ଟିଓଡ୍ |
परावर्त्तन मापी,ପ୍ରତିଫଳନ ଗେଜ୍
परावर्त्तक,ପ୍ରତିଫଳକ
परावर्त्तक डिश,ପ୍ରତିଫଳିତ ଥାଳି |
परावर्त्तक मॉड्यूल,ପ୍ରତିଫଳକ ମଡ୍ୟୁଲ୍
रिफ्लैक्स क्लाइस्ट्रॉन,ରିଫ୍ଲେକ୍ସ କ୍ଲିଷ୍ଟ୍ରନ୍ |
पुनःप्रवाह सोल्डरन,ରିଫ୍ଲୋ ସୋଲଡିଂ |
अपवर्त्तनांक,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
अपवर्त्तनांक परिच्छेदिका,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ ବିଭାଗ |
स्मृति पुनः पोषण,ସ୍ମୃତି ପୁନରୁଦ୍ଧାର
"पुनर्योजन, पुनर्जनन","ପୁନର୍ଜନ୍ମ, ପୁନର୍ଜନ୍ମ"
पुनर्नियोगी तुलनित्र,ପୁନ ep ନିୟୋଜନ ତୁଳନାକାରୀ |
पुनर्जननीय धनात्मक प्रवर्धक,ପୁନ ener ନିର୍ମାଣଶୀଳ ସକରାତ୍ମକ ଆମ୍ପ୍ଲିଫାୟର୍ |
क्षेत्रीय केंद्र,ଆଞ୍ଚଳିକ କେନ୍ଦ୍ର
क्षेत्रीय चैनेल,ଆଞ୍ଚଳିକ ଚ୍ୟାନେଲ୍ |
पंजी,ପଞ୍ଜିକରଣ କର |
पंजीयुगल,ରେଜିଷ୍ଟ୍ରାର୍ |
पुनर्जनक अभिग्राही,ପୁନ ener ନିର୍ମାଣକାରୀ ଗ୍ରହଣକାରୀ |
नियंत्रित शक्ति प्रदाय,ନିୟନ୍ତ୍ରିତ ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |
नियमन,ନିୟମ
पुनः प्रविष्ट अनुनादक,ପୁନ entry- ପ୍ରବେଶ ରେଜୋନେଟର |
निरस्तन बैंड,ବାତିଲ୍ ବ୍ୟାଣ୍ଡ |
निरस्तक परिपथ,ସର୍କିଟ୍ ବାତିଲ୍ କରନ୍ତୁ |
निरस्तन दर,ବାତିଲ୍ ହାର
आपेक्षिक रंध्र,ଆପେକ୍ଷିକ ଷ୍ଟୋମା |
आपेक्षिक परावैद्युत नियतांक,ଆପେକ୍ଷିକ ଡାଇଲେକ୍ଟ୍ରିକ୍ ସ୍ଥିର |
आपेक्षित तीव्रता रव,ଆପେକ୍ଷିକ ତୀବ୍ରତା ଶବ୍ଦ |
आपेक्षिक पारगम्यता,ଆପେକ୍ଷିକ ଅନୁକୂଳତା |
"सापेक्ष विद्युतशीलता, सापेक्ष परावैद्युतांक","ଆପେକ୍ଷିକ ଇଲେକ୍ଟ୍ରୋନେଗେଟିଭିଟି, ଆପେକ୍ଷିକ ଡାଇଲେକ୍ଟ୍ରିକ୍ |"
"विश्राति दोलित्र, विश्रांति तरंग जनित्र","ଆରାମଦାୟକ ଓସିଲେଟର, ଆରାମଦାୟକ ତରଙ୍ଗ ଜେନେରେଟର |"
रिले,ରିଲେ
विश्वसनीयता,ନିର୍ଭରଯୋଗ୍ୟତା
पुनःसंरेख टेप शीर्ष-ऑटो,ରିଅଲିମେଣ୍ଟ ଟେପ୍ ଟପ୍-ଅଟୋ |
प्रतिस्तंभ,ସ୍ତମ୍ଭ
प्रतिस्तंभ उद्ग्राही ट्रासड्यूसर,ସ୍ତମ୍ଭ ରସିଦ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
"शेष, शेषफल","ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ"
चुंबकत्वाशेष,ଚୁମ୍ବକୀୟତା |
आर-ई-मॉडल,ଆର-ଇ-ମଡେଲ୍ |
सुदूर नियंत्रण अतिदेशक,ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ କମାଣ୍ଡ୍ |
सुदूर संवेदी लाईन,ରିମୋଟ ସେନ୍ସିଂ ଲାଇନ |
दूरस्थ प्रषित्र (संचारक),ସୁଦୂର ଯୋଗାଯୋଗକାରୀ (ଯୋଗାଯୋଗକାରୀ)
सुदूर वोल्टता संवेदन,ରିମୋଟ୍ ଭୋଲଟେଜ୍ ସେନ୍ସିଙ୍ଗ୍ |
अपनीय डिस्क ड्राइव,ନିଜର ଡିସ୍କ ଡ୍ରାଇଭ୍ |
रेम अनुदेश,rem ନିର୍ଦ୍ଦେଶ
पुनरावर्ती कुंडली,ବାରମ୍ବାର ରାଶିଫଳ
प्रतिकर्षक,ପ୍ରତ୍ୟାହାରକାରୀ |
पुनरावृत्ति कूटलेखन,ପୁନରାବୃତ୍ତି ଏନକୋଡିଂ |
पुनरावर्त्तन दर,ପୁନରାବୃତ୍ତି ହାର
पुनरावर्त्ती तरंगरूप,ତରଙ୍ଗ ଆକାରର ପୁନରାବୃତ୍ତି |
प्रतिकृति,ପ୍ରତିକୃତି
विकर्षण मोटर,ପ୍ରତ୍ୟାହାର ମୋଟର |
पुनःस्थापन टर्मिनल,ଟର୍ମିନାଲ୍ ପୁନ restore ସ୍ଥାପନ କରନ୍ତୁ |
अवशिष्ट फ्लक्स घनत्व,ଅବଶିଷ୍ଟ ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |
अपशिष्ट प्रेरक,ଆବର୍ଜନା ଜେନେରେଟର
अवशेष मॉडुलन,ଅବଶିଷ୍ଟ ମୋଡ୍ୟୁଲେସନ୍ |
प्रतिरोध,ପ୍ରତିରୋଧ
प्रतिरोध क्षीणकारी,ପ୍ରତିରୋଧ ଆଟେନୁଏଟର୍ |
प्रतिरोध बैंक,ପ୍ରତିରୋଧ ବ୍ୟାଙ୍କ
प्रतिरोध पतन,ପ୍ରତିରୋଧ ପତନ |
प्रतिरोध सोपान,ପ୍ରତିରୋଧ ସିଡ଼ି |
प्रतिरोधक गुणक,ପ୍ରତିରୋଧ କାରକ |
प्रतिरोधी स्रोत,ପ୍ରତିରୋଧକ ଉତ୍ସ |
रोध वेल्डिंग,ପ୍ରତିରୋଧ ୱେଲଡିଂ |
प्रतिरोध तार,ପ୍ରତିରୋଧ ତାର
प्रतिरोध संवेदी रिले,ପ୍ରତିରୋଧ ସେନ୍ସି ରିଲେ |
प्रतिरोध तार विकृतिमापी,ପ୍ରତିରୋଧ ତାର ତାର ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
प्रतिरोधकता,ପ୍ରତିରୋଧକତା |
प्रतिरोध क्रोड,ପ୍ରତିରୋଧ ମୂଳ
"वियोजन, विभेदन, खंडन","ବିଲୋପ, ଭିନ୍ନତା, ପ୍ରତ୍ୟାଖ୍ୟାନ |"
विभेदन शक्ति,ଶକ୍ତି ସମାଧାନ
विभेदनकाल,ଭିନ୍ନତା ସମୟ |
अनुनाद,ଅନୁକମ୍ପା
अनुनाद वक्र,ରେଜୋନାନ୍ସ ବକ୍ର
अनुनादी ऐंटेना,ରେଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |
"अनुनाद कोटर, गुहिका","ରେଜୋନାନ୍ସ ଗୁହାଳ, ଗୁହାଳ |"
अनुनादी परिपथ,ରେଜୋନାଣ୍ଟ ସର୍କିଟ |
अनुनाद-परिपथ दोलित्र,ରେଜୋନାଣ୍ଟ ସର୍କିଟ ଓସିଲେଟର |
अनुनादक,ରେଜୋନାଣ୍ଟ |
अनुक्रिया वक्र,ପ୍ରତିକ୍ରିୟା ବକ୍ର
अनुक्रिया काल,ପ୍ରତିକ୍ରିୟା ସମୟ
अनुक्रियात्मकता,ପ୍ରତିକ୍ରିୟାଶୀଳତା |
पुनः प्रवर्त,ପୁନ tr ଉତ୍ପାଦିତ |
विराम आवृत्ति,ବ୍ରେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
वित्वरण परिक्षण,ତ୍ୱରଣ ପରୀକ୍ଷା
विलंबित विभव,ବିଳମ୍ବିତ ସମ୍ଭାବନା |
वित्वरित सदिश विभव,ତ୍ୱରିତ ଭେକ୍ଟର ସମ୍ଭାବନା |
धारणशीलता,ସ୍ଥିରତା |
पुनःविमोचक एकस्थितिक बहुकंपित्र,ମୋନୋଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |
पूर्व क्रिया कुंडली,ପୂର୍ବ କାର୍ଯ୍ୟ ରାଶି
पश्चगतिक परावर्त्तक,ପଛ ପ୍ରତିଫଳକ
रिटर्न आदेश,ଫେରସ୍ତ କ୍ରମ
वापसी हानि,ଫେରସ୍ତ କ୍ଷତି
प्रतिगमन अनुपात धनात्मक प्रवर्धक,ରିଗ୍ରେସନ୍ ଅନୁପାତ ପଜିଟିଭ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |
व्युत्क्रम ए.जी.सी.,ଓଲଟା AGC |
"प्रतिलोम बायस, व्युत्क्रम अभिनति","ଓଲଟା ପକ୍ଷପାତ, ଓଲଟା ପକ୍ଷପାତ |"
व्युत्क्रम भंजन,ଓଲଟା ଭଙ୍ଗା |
व्युत्क्रम संक्रिया,ଓଲଟା ଅପରେସନ୍ |
पुनः प्राप्ति काल,ପୁନରୁଦ୍ଧାର ସମୟ
उत्क्रम संतृप्त धारा,ଓଲଟା ସାଚୁରେଟେଡ୍ କରେଣ୍ଟ୍ |
व्युत्क्रम संचरण फनर्निवेश,ଓଲଟା ଟ୍ରାନ୍ସମିସନ୍ ଇନପୁଟ୍ |
व्युत्क्रम वोल्टता पुनर्भरण अनुपात,ଓଲଟା ଭୋଲଟେଜ୍ ରିଚାର୍ଜ ଅନୁପାତ |
व्युत्क्रम वोल्टता लब्धि,ଓଲଟା ଭୋଲଟେଜ୍ ଲାଭ |
प्रतिक्रम गणक,କାଉଣ୍ଟର କାଉଣ୍ଟର
प्रतिक्रम्य मोटर,ଓଲଟା ମୋଟର |
रेडियो आवृत्ति प्रतिरक्षण,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିରୋଧକ ଶକ୍ତି |
रेडियो आवृत्ति व्यतिकरण,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ହସ୍ତକ୍ଷେପ |
रेडियो आवृत्ति प्रोब,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ଅନୁସନ୍ଧାନ |
आर.एफ.संचरण लाइन,ଆରଏଫ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |
आर-एफ संस्वरक,r-f ମଡ୍ୟୁଲେଟର
"रिह्योस्टेट, चर प्रतिरोध","rheostat, ପରିବର୍ତ୍ତନଶୀଳ ପ୍ରତିରୋଧ |"
रौंबिक ऐंटेना,ରମ୍ବିକ୍ ଆଣ୍ଟେନା |
रिबन तंतु केबिल,ରିବନ୍ ଫାଇବର କେବୁଲ୍ |
रिबन लाउडस्पीकर,ରିବନ୍ ଲାଉଡ ସ୍ପିକର |
रिबन माइक्रोफोन,ରିବନ୍ ମାଇକ୍ରୋଫୋନ୍ |
रिबन संबंधक,ରିବନ୍ ସଂଯୋଜକ |
रिचर्डसन समीकरण,ରିଚାର୍ଡସନ ସମୀକରଣ |
कटकयुक्त तरंग पथक,ରାଇଜ୍ ତରଙ୍ଗ ଷ୍ଟ୍ରିପ୍ |
रिग,ରଗ୍
दक्षिणावर्ती नियम,ଘଣ୍ଟା ବୁଲାଇ ନିୟମ |
दक्षिण-विस्थापन पंजी,ଦକ୍ଷିଣ-ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |
दक्षिणावर्ती ध्रुवण,ଘଣ୍ଟା ବୁଲାଇ ପୋଲାରାଇଜେସନ୍ |
वलय गणक,ରିଙ୍ଗ କାଉଣ୍ଟର
वलय चुंबक,ରିଙ୍ଗ ଚୁମ୍ବକ
वलय स्थलाकृति,ରିଙ୍ଗ ଟପୋଗ୍ରାଫି |
निनाद कुंडली,ନୀନାଦ କୁଣ୍ଡଲି |
निनाद धारा,ଶବ୍ଦ ଷ୍ଟ୍ରିମ୍ |
उर्मि बैंड विस्तार,ଉର୍ମି ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |
उर्मि गणक,ଶକ୍ତି କାଲକୁଲେଟର
उर्मि निरस्तन,ଉର୍ମି ବାତିଲ୍ |
उर्मि चौड़ाई,ଉର୍ମି ଓସାର |
रिस्क,ବିପଦ
उत्थान काल,ବୃଦ୍ଧି ଅବଧି
उत्थानकाल संवेदनशीलता,ଉଚ୍ଚତା ସମ୍ବେଦନଶୀଳତା |
उद्गामी कोर,ବ rising ୁଥିବା ମୂଳ
RLC फिल्टर,ଆରଏଲସି ଫିଲ୍ଟର୍ |
वर्ग-माध्य-मूल प्रत्यावर्ती धारा विभवमापी,ବର୍ଗ-ଅର୍ଥ-ମୂଳ ବିକଳ୍ପ ସାମ୍ପ୍ରତିକ ପୋଟେଣ୍ଟିଓମିଟର |
वर्ग-माध्य मूल संसूचक,ବର୍ଗ-ଅର୍ଥ ମୂଳ ଡିଟେକ୍ଟର |
रोबोटिकीस,ରୋବୋଟିକ୍ସ
रोचेल लवण,ରୋଚେଲ ଲୁଣ |
विषम लंबाक्ष ऐंटेना,ଅସୀମିତ ଆଣ୍ଟେନା |
अपवेल्लन,ଉନ୍ନତି
वेल्लक लेप,ଭେଲାକ୍ ଆବରଣ |
वेल्लक टिनास्तरण,ଭେଲାକ୍ ଟିନ୍ ସ୍ଥାନାନ୍ତର |
अपवेल्लन गुणक,ବିଘ୍ନ କାରକ |
कक्ष ताप,କୋଠରୀ ତାପମାତ୍ରା |
मूल बिंदुपथ,ମୂଳ ସ୍ଥାନ
ऋण एक का वर्गमूल,ମାଇନସ୍ ଏକ ବର୍ଗ ମୂଳ |
वर्ग-माध्य मूल मान,ବର୍ଗ-ଅର୍ଥ ମୂଳ ମୂଲ୍ୟ |
घूर्णक,ଘୂର୍ଣ୍ଣନ
घूर्णी क्षीणकारी,ଘୂର୍ଣ୍ଣନ ଆଟେନୁଏଟର୍ |
घूर्ण-अनुदेश,ଘୂର୍ଣ୍ଣନ ନିର୍ଦ୍ଦେଶ
घूर्णी सदिश,ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର୍ |
निकटन-त्रुटि,ନିକଟ-ତ୍ରୁଟି |
अनुमार्गक,ରାଉଟର
राउथ परीक्षण,ରୁଥ ପରୀକ୍ଷା |
रूथ-हरविज व्यूह,ruth-harwijs ଆରେ |
नोमि परिक्षण,ନୋମି ପରୀକ୍ଷା |
आर-प्राचल,r- ପାରାମିଟର
rs-पूरक (मूलांक पूरक),rs- ସପ୍ଲିମେଣ୍ଟ (ରେଡିକ୍ସ ସପ୍ଲିମେଣ୍ଟ)
आर.एस. फ्लीप-फ्लॉप,R S. ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
RTD (प्रतिरोध ताप संसूचक),ଆରଟିଡି (ପ୍ରତିରୋଧ ହିଟ୍ ଡିଟେକ୍ଟର)
रूबी लेजर,ରୁବି ଲେଜର୍ |
डंडा-धारा,ବାଡ଼ି-ଷ୍ଟ୍ରିମ୍ |
पलायन,ଦୂରେଇଯାଅ
रेडवर्ग नियतांक,ରେଡବର୍ଗର ସ୍ଥିର |
Rz-कूट,rz-code
सुरक्षित प्राचल क्षेत्र,ସୁରକ୍ଷିତ ଜୋନ୍ |
"निरापद गुणक, सुरक्षांक","ସୁରକ୍ଷିତ ଗୁଣକ, ସୁରକ୍ଷା ସୂଚକାଙ୍କ |"
सेलेन की फिल्टर,ସେଲେନର ଫିଲ୍ଟର୍ |
सैम्पल ऐंड होल्ड,ନମୁନା ଏବଂ ଧରି ରଖ |
सैंपल ऐंड होल्ड परिपथ,ନମୁନା ଏବଂ ସର୍କିଟ ଧରି ରଖ |
प्रतिचय डेटा,ନମୁନା ତଥ୍ୟ
प्रतिचयन सी.आर.ओ.,ନମୁନା CRO
प्रतिचयन फलन,ନମୁନା କାର୍ଯ୍ୟ
प्रतिचयन दोलनदर्शी,ଓସିଲୋସ୍କୋପ୍ ନମୁନା |
प्रतिचयन प्रमेय,ନମୁନା ଥିଓରେମ୍ |
प्रतिचयन वोल्टमापी,ଭୋଲ୍ଟମିଟର ନମୁନା ସଂଗ୍ରହ |
उपग्रह,ସାଟେଲାଇଟ୍
उपग्रह प्रसारण,ଉପଗ୍ରହ ପ୍ରସାରଣ |
उपग्रह संचार,ଉପଗ୍ରହ ଯୋଗାଯୋଗ |
उपग्रह संचरण विंडो,ସାଟେଲାଇଟ୍ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |
उपग्रह स्टेशन,ଉପଗ୍ରହ ଷ୍ଟେସନ
उपग्रह दूरदर्शन,ସାଟେଲାଇଟ୍ ଟିଭି |
संतृप्त तर्क,ପରିପୂର୍ଣ୍ଣ ତର୍କ
संतृप्ति,ପରିପୃଷ୍ଠା
