Marathi,English
श्रोडिंगर विभेदक समीकरण,Schrodinger's differential equation
श्रॉडर-बर्नस्टाईन प्रमेय,Schroeder-Bernstein theorem
"शुलर पेंडुलम, भुराडीझ्या लोलक",Schuler pendulum (=earth pendulum)
schultse हार्डी नियम,Schulze-Hardey rule
शुमन झोन,Schumann region
"शुमन अल्ट्राव्हायोलेट, शुमन परजांबा",Schumann ultraviolet
"शुमन रुंज बँड, शुमन रुंज बँड",Schumann-Runge band
shur lemma,Schur's lemma
शस्टर पद्धत,Schuster method
schwarz कार्य,Schwarz function
श्वार्झ क्रिस्टोफेलचे रूपांतरण,Schwarz-Christoffel transformation
श्वार्झशिल्ड त्रिज्या,Schwarzschild radius
schwarzschild नांगर,Schwarzschild solution
विज्ञान,Science
वैज्ञानिक साधने,Scientific instrument
वैज्ञानिक चिन्ह,Scientific notation
वैज्ञानिक प्रोग्रामिंग,Scientific programming
"फुलणे, वाढणे",Scintillation
ऑसिलेशन अल्फा कॅल्क्युलेटर,Scintillation alpha counter
दोलन बीटा कॅल्क्युलेटर,Scintillation beta counter
सिंटिलेशन कॅल्क्युलेटर,Scintillation counter
चमकणारे क्रिस्टल्स,Scintillation crystal
सिंटिलेशन पद्धत,Scintillation method
नक्षत्र विलीनीकरण,Scintillation of stars
प्रोलिफेरेटिव्ह स्पेक्ट्रोमीटर,Scintillation spectometer
रक्तस्त्राव,Scintillator
स्कॉफोनी उपकरणे,Scophony system
उद्देश,Scopodromic
स्कॉटोस्कोप,Scotoscope
"ओरखडे, ओरखडे",Scour
स्क्रम,Scram
scrum शिक्षा,Scram rod
अस्पष्ट भाषण,Scrambled speech
श्वासाविरोध,Scrambler
नॉन-फेज सर्किट,Scrambling circuit
"स्क्रॅच (आवाज), ओरखडा",Scratch
खरे फिल्टर,Scratch filter
उत्साही ज्वलन,Screaming combustion
किंचाळणे ज्वलन,Screeching combustion
"चाळणी, चाळणी (नाही, ), चाळणी, चाळणी (वर, ), आवरण, पडदा, पडदा",Screen
पडदा जळणे,Screen burning
कव्हर विभाग,Screen current
कव्हर क्रमांक,Screen factor
कव्हर ग्रिड,Screen grid
कव्हर ग्रिड मॉड्यूलेशन,Screen grid modulation
कव्हर ग्रिड डक्ट,Screen grid tube
इंडक्टर ग्रिड वाल्व,Screen grid valve
झाकलेला अँटेना,Screened antenna
झाकलेले क्षेत्र,Screened field
"वितरक तपासणी, कव्हर",Screening
कव्हर क्रमांक,Screening constant
केसिंग दुहेरी,Screening doublet
"कव्हर इफेक्ट, स्क्रीन इफेक्ट",Screening effect
कव्हर क्रमांक,Screening factor
स्क्रू,Screw
"स्क्रू अक्ष, स्क्रू अक्ष",Screw axis
स्क्रू वक्रता,Screw curvature
दुहेरी अक्ष स्क्रू करा,Screw dia axis
"screw blast, screw blast",Screw dislocation
स्क्रू फीडर,Screw feeder
स्क्रू गेज,Screw gauge
स्क्रू जॅक,Screw jack
कव्हर कोन,Scrreen angle
उड्डाण चाचणी रद्द,Scrub
समुद्र पातळी,Sea level
समुद्र पातळी मॅग्नेटोमीटर,Sea-level magnetometer
"सील करणे, सील करणे, सील करणे (ver, ) सील, समुद्र सील (नाही, )",Seal
मुद्रित रिले,Sealed relay
अखंड नळी,Seamless tube
शोधा,Search
प्रोब अँटेना,Search antenna
अन्वेशी कुंडली,Search coil
सर्चलाइट,Search light
सर्चलाइट तंत्रज्ञान,Search light technique
शोध समस्या,Search problem
"तपासी रडार, तपासी रडार",Search radar
शोध सिग्नल प्राप्तकर्ता,Search receiver
शोध स्थिती,Search situation
शोध पद्धत,Search technique
शोध वेळ,Search time
एक्सप्लोरेशन गेट (स्पँड),Searching gate
"सर्चलाइटन, शोध प्रदीपन",Searchlighting
"हंगामी चढउतार, हंगामी चढउतार",Seasonal fluctuation
secant नियम,Secant law
स्थिर गती,Seclar movement
"दुसरा (सं.), दुसरा (वि.)",Second
दुसरा अंदाज,Second approximation
दुसरा उल्लंघन,Second breakdown
संलग्न चॅनेल क्षीणन,Second channel attenuation (=adjacent channel attenuation)
दुसरा चॅनेल हस्तक्षेप,Second channel interference
दुसरी वक्रता,Second curvature
दुसरा वक्र,Second curve
आगमनाचा दुसरा नियम,Second decomposition theorem
दुसरा फोकस पॉइंट,Second focal point
दुसरी पिढी न्यूट्रॉन,Second generation neutron
दुसरा हार्मोनिक बँड,Second harmonic band
द्वितीय श्रेणीचे महत्त्व,Second importance
थर्मोडायनामिक्सचा दुसरा नियम,Second law of thermodynamics
"अप्रत्यक्ष पत्ता, दुय्यम पत्ता",Second level address
दुसरी श्रेणी ओळ,Second line
द्वितीय प्रवेश अंतर,Second neighbour distance
दुसरी ऑर्डर (दुसरा प्रकार),Second order
दुसऱ्या ऑर्डरची क्रिया,Second order action
द्वितीय श्रेणी प्रभाव,Second order effect
महान आकाशगंगा,Second order galaxy (=hypergalaxy)
लीव्हरचा दुसरा प्रकार,Second order lever
द्वितीय श्रेणीचा टप्पा,Second order phase
दुसऱ्या ऑर्डरची प्रतिक्रिया,Second order reaction
द्वितीय श्रेणीचा स्पेक्ट्रम,Second order spectrum
द्वितीय क्रम सिद्धांत,Second order theory
दुसरा ऑर्डर संक्रमण बिंदू,Second order transition popint
दुसरा प्रवेगक,Second overtone
दुय्यम ध्रुवीय पेशी,Second polar body
दुसरे परिमाणीकरण,Second quantization
दुसरा रेडिएशन स्थिरांक,Second radiation constant
वरचा आवाज,Second sound
दुसरी पुली बॉडी,Second system of pulleys
दुसरा ट्रेस इको,Second trace echoes
द्वितीय श्रेणी चरण संक्रमण,Second-order phase transition
दुसरी ऑर्डर टर्म,Second-order terms
द्वितीय क्रम संक्रमण,Second-order transition
"दुसरा, दुय्यम",Secondary
दुय्यम अक्ष,Secondary axis
दुय्यम बीटा किरण,Secondary beta ray
संचयक सेल,Secondary cell
दुय्यम सर्किट,Secondary circuit
दुय्यम पदार्थ,Secondary data
दुय्यम विस्थापन,Secondary displacement
दुय्यम भोवरा,Secondary eddy
दुय्यम इलेक्ट्रोड,Secondary electrode
दुय्यम इलेक्ट्रॉन,Secondary electron
दुय्यम इलेक्ट्रॉन अंतर लोडिंग,Secondary electron gap loading
दुय्यम उत्सर्जन,Secondary emission
दुय्यम उत्सर्जन आवाज,Secondary emission noise
दुय्यम प्रेरणा,Secondary excitation
दुय्यम विलोपन,Secondary extinction
दुय्यम प्रवाह,Secondary flow
दुय्यम फोकस अंतर,Secondary focal length
दुय्यम प्रतिबाधा,Secondary impedance
दुय्यम अधिष्ठाता,Secondary inductance
दुय्यम आयनीकरण,Secondary ionization
ऍक्सेसरी लोब,Secondary lobe (=minor lobe)
किरकोळ कमाल,Secondary maximum
दुय्यम ऑप्टिकल अक्ष,Secondary optic axis
दुय्यम टप्पा तरंग,Secondary phase wavelet
दुय्यम पॉझिट्रॉन,Secondary positron
दुय्यम रडार,Secondary radar
दुय्यम विकिरण,Secondary radiation
दुसरे इंद्रधनुष्य,Secondary rainbow
दुय्यम किरण,Secondary rays
दुय्यम प्रतिक्रिया,Secondary reaction
दुय्यम पुनर्संयोजन,Secondary recombination
दुय्यम क्रिस्टलायझेशन,Secondary recrystallization
दुय्यम प्रतिसाद,Secondary response
दुय्यम स्पेक्ट्रम,Secondary spectrum
दुय्यम मूल्य,Secondary standard
दुय्यम लहर,Secondary wave
दुसरी कॉइल,Secondary winding
दुय्यम क्ष-किरण,Secondary X-ray
दुसरा लोलक,Seconds pendulum
साकार,Secor
"विभाग, विभाग, विभाग, विभाग, विभाग",Section
विभाग वक्रता,Sectional curvature
तळ ओळ पार्सिंग,Sectional line of level
विभागलेला अनुलंब अँटेना,Sectionalized veretical aerial (=sectionalized vertical antenna)
"उपविभाग, क्षेत्र, क्षेत्र",Sector
सेक्टर डिस्प्ले,Sector display
क्षेत्र वाढ,Sector growth
त्रिज्या स्कॅनिंग,Sector scanning
क्षेत्रीय स्पेक्ट्रोमीटर,Sector spectometer
"सेक्टर स्पेक्ट्रोग्राफ पद्धत, सेक्टर सेगमेंट स्पेक्ट्रोग्राफिक पद्धत",Sector spectrographic method
सेक्टर हलवा,Sector speed
विभाग वेळ मापन मार्ग,Sector timing trrack
"सेक्टरी हॉर्न, त्रिकोणी हॉर्न",Sectoral horn
सेक्टरेड डिस्क,Sectored disc
क्षेत्रीय हार्मोनिक,Sectorial harmonic
विभाजन,Sectoring
क्षेत्रीय चुंबकीय क्षेत्र,Sectrorial magnetic field
क्षेत्रीय पृष्ठ हार्मोनिक,Sectrorial surface harmonic
"दीर्घकालीन, शाश्वत",Secular
दीर्घकालीन प्रवेग,Secular acceleration
दीर्घकालीन समीकरण,Secular equation
"दीर्घकालीन समतोल, दीर्घकालीन समतोल, शाश्वत समतोल",Secular equillibrium
दीर्घकालीन लंबन,Secular parallax
दीर्घकालीन त्रास,Secular perturbation
दीर्घकालीन स्थिती,Secular term
स्थिर समतोल मूल्य,Secular-equillibrium value
लांब उभे,Secularly stable
"नैराश्य, नैराश्य",Sediment
अवसादन विश्लेषण,Sedimentation analysis
अवसादन दर,Sedimentation rate
बियाणे शुल्क,Seed charge
बीजन,Seeding
"बीजन, बीजन",Seeding (of cloud)
"सीमा स्पेक्ट्रोस्कोप, सीमा स्पेक्ट्रोस्कोप",Seeman spectroscope
मालिका स्कॅनिंग,Seerial scan
धेंकुळी,Seesaw
"विभाग, सूचना",Segment
वक्र विभाग,Segment of a curve
लंबवर्तुळाकार विभाग,Segment of an ellipse
"वेगळे करणे, वेगळे करणे",Segregation
बाजू काढून टाकणे,Seidel aberration
आकार तत्त्व,Seidel theory
भूकंप शोधक,Seismic detector
भूकंपाचे प्रतिबिंब,Seismic reflection
भूकंपीय अपवर्तन प्रोफाइल,Seismic refraction profile
भूकंपाची लाट,Seismic wave
भूकंप रेकॉर्ड,Seismogram
भूकंप रेकॉर्डर,Seismograph
भूकंप निरीक्षण,Seismographic observation
भूकंपीय केंद्र,Seismographic station
भूकंपशास्त्र,Seismography
भूकंपशास्त्र,Seismology
सिस्मोमीटर,Seismometer
सिस्मोमीटर लेन्स,Seismometer lens
भूकंपशास्त्र,Seismometry
"सिस्मोस्कोप, सिस्मोस्कोप",Seismoscope
"निवड गुणोत्तर, वक्रता",Selectance
"प्रगत श्रेणी निर्देशक, सी-डिस्प्ले",Selected range indicator (=C display =C scope)
"निवड गुणोत्तर, वक्रता",Selection
निवड तपासणी,Selection check
निवड ग्रेडियंट,Selection gradient
निवड नियम,Selection principle
निवड नियम,Selection rule
"निवडक, निवडक",Selective
निवडक शोषण,Selective absorption (=selective localization)
निवडक कॉलिंग सिस्टम,Selective calling system
निवडक व्यक्तिचित्रण,Selective characteristics
निवडक सर्किट,Selective circuit
वर्णक्रमानुसार वैशिष्ट्यीकरण,Selective dispersion
निवडक प्रभाव,Selective effect
डायक्रिटिक उच्चारण,Selective fading
निवडक संबोधन,Selective jamming
निवडक माध्यम,Selective medium
निवडक पारगम्यता,Selective peremeability
निवडक फोटोइलेक्ट्रिक प्रभाव,Selective photoelectric effect
निवडक प्रतिबिंब,Selective reflection
निवडक प्रणाली,Selective system
निवडक प्रेषण,Selective transmission
वास्तविक शोषण,Selective true absorption
निवडकता,Selectivity
निवडकता निर्देशांक,Selectivity index
वरित्र,Selector
निवडक सर्किट,Selector circuit
निवडक,Selectron
चंद्र भूशास्त्र,Selenography
selenoid,Selenoid
भू चंद्र उपग्रह,Selenoid satellite
चंद्रिकी,Selenology
"स्वत:, स्वत:, स्वत:, स्वत:",Self
आत्म-शोषण,Self absorption
स्वयंचलित,Self acting
स्वयं संरेखित,Self aligning
स्वत: धारण,Self capacitance
स्वयंचलित घड्याळ पल्स रेकॉर्डिंग,Self clocking recording
स्वयं-समर्थक संघर्ष कालावधी,Self collision time
ऑटोकॉन्जुगेट न्यूक्लियस,Self conjugate nucleus
संबंधित क्षेत्र,Self consistent field
ऑटोकरेक्ट मॉडेल,Self correcting sample
स्वत: विरघळणारे,Self disruptive
स्वयं उत्तेजित डायनॅमो,Self excited dynamo
उत्स्फूर्त दोलन,Self excited oscillation
इलेक्ट्रॉन फील्ड,Self field of electron
स्वयं-मार्गदर्शित क्षेपणास्त्र,Self guided missile
स्वत: ची प्रतिबाधा,Self impendance
स्वयं-प्रेरित दबाव ग्रेडियंट,Self induced pressure gradients
प्रेरण,Self induction
प्रेरण क्षेत्र,Self induction field
स्वयं-प्रकाशित,Self luminous
स्वत: ची पट्टी,Self material strip
स्वयं मॉड्यूलेशन,Self modulaiton
स्वयंचलित ऑसिलेटर वाल्व जनरेटर,Self oscillatroy valve generator
ऑटोप्रोटेक्टिव्ह सोल्यूशन,Self preserving solution
"स्वयं-प्रसारक, स्वयं-पुनरुत्पादक",Self propagating
स्वत: सुधारित जाळी,Self rectifying net work
स्वत: सुधारित ट्यूब,Self rectifying tube
ऑटो नियामक,Self regulating
स्वयं नियमन,Self regulation
स्वयंपूर्ण सर्किट,Self saturating circuit
स्वत: ची निवड पूर्वाग्रह,Self selection bias
ऑटोप्रोटेक्टिव्ह सोल्यूशन,Self shielding
स्वत: सुरू,Self starting
स्वयं शिट्टी,Self whistle
स्वत: ची तपासणी कोड,Self-=checking code
स्वत: फिरणारे इलेक्ट्रोड,Self-baking electrode
आत्मनिर्भरता,Self-bias
"स्व-शुल्क, स्व-शुल्क",Self-charge
ऑटोझिगस,Self-conjugate
स्वत: संयुग्मित दिशा,Self-conjugate direction
स्वयं संयुग्मित बिंदू,Self-conjugate points
विश्वासार्हता गुणांक,Self-correlation coefficient (=reliability coefficient)
संबंधित बिंदू,Self-corresponding points
स्वत: ची उदासीनता,Self-damping
स्वत:चा प्रसार,Self-diffusion
आंतरिक ऊर्जा,Self-energy
स्वयं कंपन,Self-excited vibration
ऑटो एक्साइटर डायनॅमो,Self-exciting dynamo
स्वव्यवस्थापन,Self-extinguishing
ऑटोफोकस फोटो ट्यूब,Self-focussed picture tube
मूळ अणुभट्टी,Self-generating reactor
ऑटो कॅपेसिटर,Self-healing capacitor
प्रज्वलन तापमान,Self-ignition temperature
स्वत: प्रेरित,Self-induced
उत्स्फूर्त दोलन,Self-induced oscillation
स्व-प्रेरित कंपन,Self-induced vibration
ऑटोमोटिव्ह,Self-inductance
वैयक्तिक माहिती,Self-information
स्व-निर्देशित लाभ,Self-instucted carry
"स्व-संवाद, स्व-क्रियापद",Self-interaction
स्वयं आयनीकरण,Self-ionization
स्वयं-कंत्राटदार नट,Self-locing nut
टोन,Self-noise
स्वत:ची संस्था,Self-organizing system
"स्वत: ची संभाव्य, स्वत: ची व्युत्पन्न क्षमता",Self-potential
दबाव आराम,Self-pressure broadening
अंतर्गत नाडी मॉड्यूलेशन,Self-pulse modulaiton
स्वत: समाविष्ट कॅल्क्युलेटर,Self-quenched counter
"स्वयं विझवणे, स्वयं शामक",Self-quenching
ऑटो आर्काइव्हर,Self-recording
स्वयं लक्ष्य यंत्रणा,Self-recording mechanism
भरपाई,Self-repair
स्वत: ची उलट करणे,Self-rreversal (of line)
स्वयं स्कॅटर,Self-scattering
स्वत:चा ताण,Self-stress
स्वयं-मजबूत संरचना,Self-stressed structure
स्वयं-समर्थन अँटेना मास्ट,Self-supporting aerial mast
ऑटोट्रॉफिक,Self-sustaining
सेमेनऑफ क्रमांक,Semenov number
अर्ध डिझेल इंजिन,Semi diesel engine
अर्ध-अनंत,Semi infinite
अर्ध-लॉग आलेख पत्रक,Semi log paper
अर्ध मानक प्रतिकार,Semi standard resistance
अर्धपारदर्शक,Semi transparent
अर्धवर्तुळाकार घटक,Semi-circular component
अर्ध जटिल अणू,Semi-complex atms
एकसंध कार्य,Semi-continuous function
"अर्ध क्यूबिक पॅराबोला, सेमी क्यूबिक पॅराबोला",Semi-cubical parabola
अर्धा व्यास,Semi-diameter
अर्धा दिवस,Semi-diurnal
अर्ध अनुभवजन्य,Semi-empirical
अर्ध-बाह्य बिंदू,Semi-external point
"अर्ध लॉगरिदमिक चार्ट, अर्ध लॉगरिदमिक चार्ट",Semi-logarithmic chart
अर्ध-लोगॅरिदमिक आलेख पत्रक,Semi-logarithmic graph paper
"semimetal, semimetal",Semi-metal
ऑक्सिजन इंधन,Semi-monergolic
कंपाऊंड,Semi-ring
अर्धगोल घन कोन,Semi-solid angle
आंशिक मजबूत परस्परसंवाद,Semi-strong interaction
अर्ध सैद्धांतिक,Semi-theoretical
अर्धपारदर्शक आरसा,Semi-transparent mirror
अर्धा प्रतिसाद व्यक्तिचित्रण,Semiactive homping
अर्धा अक्ष,Semiaxis
अर्धवर्तुळ,Semicircle
सेमीकंडक्टर,Semiconductor
सेमीकंडक्टर स्वीकारणारी अशुद्धता,Semiconductor acceptor impurity
सेमीकंडक्टर डायोड,Semiconductor diode
अर्धसंवाहक दात्याची अशुद्धता,Semiconductor donor impurity
सेमीकंडक्टर जंक्शन,Semiconductor junction
सेमीकंडक्टर लेसर,Semiconductor laser
सेमीकंडक्टर ऑप्टिकल डायोड,Semiconductor photodiode
सेमीकंडक्टर रेक्टिफायर डायोड,Semiconductor rectifier diode
सेमीकंडक्टर रेक्टिफायर प्लेट,Semiconductor rectifier stack
सेमीकंडक्टर रेक्टिफायर प्लेट आर्म,Semiconductor rectiier stack arm
सेमीकंडक्टर प्रकार,Semiconductor type
अर्धा दिवस सौर क्षमता,Semidiurnal solar potential
अर्धा डुप्लेक्स ऑपरेशन,Semiduplex operation
अर्ध लॉगरिदमिक स्केल,Semilogarithmic scale
अर्ध प्रमुख अक्ष,Semimajor axis
आंशिक रिमोट कंट्रोल,Semiremote control
सत्र,Semistor
हाफटोन,Semitone
इनपुट टर्मिनल प्रतिबाधा,Sending-end impedance
झेनॉन विषबाधा,Senon posioning
"अर्थ, संवेदना",Sensation
संवेदना मजला,Sensation level
अर्थ,Sense
अभिमुखता अँटेना,Sense antenna
ओरिएंटियर,Sense finder
अभिमुखता संपादन,Sense finding
अभिमुखता सूचक,Sense indicator
अभिमुखता संपादन,Sense research
सेन्सिंग स्विच,Sense switch
प्रभावी वातावरण,Sensible atmosphere
संवेदनशील उष्णता,Sensible heat
संवेदी तीव्रता स्केल,Sensible intensity scale
संवेदनशील तापमान,Sensible temperature
संवेदनशील,Sensitised
"संवेदनशील, संवेदनशील, संवेदनशील, संवेदनशील",Sensitive
संवेदनशील वाकलेला,Sensitive balance
संवेदनशील चित्रपट,Sensitive film
"ध्वनी रिसीव्हर दिवा क्रेस्ट, ध्वनी प्राप्तकर्ता ज्योत",Sensitive flame
संवेदनशीलता निर्देशांक,Sensitive index
संवेदनशील पत्र,Sensitive paper
संवेदनशील चाचणी,Sensitive test
संवेदनशील वेळ,Sensitive time
संवेदनशील व्हॉल्यूम,Sensitive volume
"संवेदनशीलता, संवेदनशीलता, संवेदनशीलता",Sensitiveness
"संवेदनशीलता, संवेदनशीलता, संवेदनशीलता",Sensitivity
संवेदनशीलता वक्र,Sensitivity curve
संवेदनशीलता फिल्टर स्विच,Sensitivity selector switch
"संवेदनशीलता कॉल कंट्रोलर, संवेदनशीलता कॉल नियंत्रण",Sensitivity time control
रेडिएशन संवेदनशीलता,Sensitivity to radiation
"सक्रियकरण, संवेदना",Sensitization
सक्रिय प्रतिदीप्ति,Sensitization fluorescence
संवेदना,Sensitize
संवेदनशील विलंबित प्रतिदीप्ति,Sensitized delayed fluorescence
संवेदना,Sensitizer
संवेदनशील रेणू,Sensitizer molecule
संवेदनशील नाडी,Sensitizing pulse
संवेदनामापक,Sensitometer
संवेदनामापक,Sensitometry
सेन्सर,Sensor
संवेदनशील क्षेत्र,Senstive zone
प्रहरी,Sentinel
सेंटिनेल कार्ड,Sentinel card
प्रहरी दत्त,Sentinel data
संतरी कॅलरीमीटर,Sentinel pyrometer
वेगळेपणा,Separability
विभक्ततेचे प्रमाण,Separability degree
वेगळे करण्यायोग्य,Separable
विभक्त घटक,Separable element
विभक्त बहुपदी,Separable polynomial
विभक्त विभाजक झोन,Separable spllitting field
स्वतंत्र रूपरेषा,Separate outline
विलग कॉन्फिगरेशन,Separated configuration
इंटरस्टिशियल ड्युअल लेन्स,Separated doublet
विभक्त घटक,Separated elements
विभक्त स्तंभ,Separating column
"घटक वेगळे करणे, घटक वेगळे करणे",Separating element
"फनेल वेगळे करणे, फनेल वेगळे करणे",Separating funnel
"वेगळे करणे, वेगळे करणे, वेगळे करणे, अंतर",Separation
विभक्त स्वयंसिद्ध,Separation axion
पृथक्करण गुणांक,Separation coefficient
पृथक्करण निर्बंध,Separation condition
विघटन स्थिर,Separation constant
विभक्त वस्तू,Separation disc
अपव्यय ऊर्जा,Separation energy
पृथक्करण घटक,Separation factor
पृथक्करण फिल्टर,Separation filter
अंतर्जात नुकसान,Separation loss
वेगळे करण्याची पद्धत,Separation method
घटना वेगळे करणे,Separation of events
समस्थानिक पृथक्करण,Separation of isotopes
विभक्त होण्याची क्षमता,Separation potential
पृथक्करण कार्यक्षमता,Separative efficiency
पृथक्करण घटक,Separative element
पृथक्करण शक्ती,Separative power
सेपिया स्विच,Sepia switch
सेप्टम तरंगलांबी,Septate waveguide
अष्टक,Septet
ऑक्टल संख्या,Septinary number
septode,Septode
"septum, septum, छिद्रित पडदा",Septum
क्रम,Sequence
अनुक्रम चार्ट,Sequence chart
अनुक्रम चेकबॉक्स,Sequence checking route
ऑपरेशन क्रम,Sequence of peration
बिंदू क्रम,Sequence of points
अनुक्रम रिले,Sequence relay
अनुक्रम स्विच,Sequence switch
अनुक्रमिक वेळ,Sequence timer
क्रम सेट,Sequence-set
अनुक्रमक,Sequencer
अनुक्रमणिका,Sequencing
सिक्वेन्सर नाडी,Sequencing pulse
अनुक्रम संशोधन,Sequencing research
अनुक्रमणिका तत्त्व,Sequencing theory
अनुक्रमिक रंगीत दूरदर्शन,Sequential colour television
अनुक्रमिक संगणक,Sequential computer
अनुक्रमिक नियंत्रण,Sequential control
अनुक्रमिक निर्णय मॉडेल,Sequential decision model
अनुक्रमिक मूल्यांकन,Sequential estimation
अनुक्रमिक ऑपरेशन,Sequential operation
"अनुक्रमिक स्कॅनिंग, सलग स्कॅनिंग",Sequential scanning
अनुक्रमिक संभाव्य प्रोग्रामिंग,Sequential stochastic programming
अनुक्रमिक चाचणी,Sequential test
अनुक्रमिक प्रेषण,Sequential transmission
अनुक्रमिक-प्रवेश संचयन,Sequential-access storage
सर्बर फोर्स,Serber force
संरक्षण कालावधी,Serevicing time
सर्वो बंधनकारक,Serevo link
"अनुक्रमिक, अनुक्रमिक",Serial
मालिका प्रवेश,Serial access
सीरियल कंपाइलर,Serial adder
अनुक्रमिक गुण- तर्कविभाग,Serial arthmetic unit
थोडा अनुक्रमिक,Serial by bit
वर्ण अनुक्रमणिका,Serial by character
वर्णक्रमानुसार,Serial by word
अनुक्रमिक संख्या कॅल्क्युलेटर,Serial digital computer
अनुक्रमिक मेमरी,Serial memory
अनुक्रमिक ऑपरेशन,Serial operation
एकाचवेळी अनुक्रमिक,Serial parallel
संक्रमण विभाग,Serial profile
अनुक्रमिक प्रोग्रामिंग,Serial programming
अनुक्रमिक वर्गीकरण,Serial sorting
अनुक्रमिक संचय,Serial storage
अनुक्रमिक हस्तांतरण,Serial transfer
अनुक्रमिक प्रेषण,Serial transmission
सीरियल ऍक्सेस मेमरी,Serial-access memory
मालिका मालिका मालिका (नकाशा),Series
वर्ग संलग्नता,Series connection
श्रेणी विभाग,Series current
मालिका Coiled डायनॅमो,Series dynamo
श्रेणी पसरली,Series expansion
श्रेणी विस्तार पद्धत,Series expansion method
ग्रेड भरणे,Series feed
श्रेणी शीर्ष,Series head
मालिका प्रतिबाधा,Series impedance
श्रेणी मर्यादा,Series limit
श्रेणीबद्ध मॉड्यूलेशन,Series modulation
मालिका गुंडाळलेली मोटर,Series motor
स्पेक्ट्रम लाइन श्रेणी,Series of spectral lines
मालिका शिखर व्यवस्था,Series peaked arrangement
मालिका शिखर प्रणाली,Series peaking system
मालिका अणुभट्टी,Series reactor
बाष्पीभवक रेफ्रिजरेशन,Series refrigeration
मालिका अनुनाद,Series resonance
मालिका शंट पिनॅकल यंत्रणा,Series shunt peaked system
श्रेणी स्पेक्ट्रम,Series spectrum
ग्रेड स्थिरीकरण,Series stabillization
श्रेणी बंद प्रभाव,Series termination effect
श्रेणी बंद करण्यात त्रुटी,Series termination error
मालिका कॉइल,Series winding
मालिका कॉइल,Series wound
श्रेणीबद्ध अनुलंब अँटेना,Series-fed vertical antenna
श्रेणी-पार्श्व कनेक्शन,Series-parallel connection
दात असलेली नाडी,Serrated pulse
सेरोडीन,Serrodyne
"कव्हरेज क्षेत्र, सेवा क्षेत्र",Service area
सेवा वारंवारता बँड,Service band
सेवा प्रणाली,Service channel
सेवा कार्य,Service funciton
सेवा संस्था,Service institution
सेवा वय,Service life
सेवा व्यवसाय,Service occupation
"लाभार्थी दिनचर्या, सेवा दिनचर्या",Service routine
सेवा चाचणी,Service test
सेवा युनिट,Service unit
उपयोगिता,Serviceability
माजी गृहस्थ,Servicer
"संरक्षणात्मक सेवा, सेवा",Servicing
सर्वेक्षण एम्पलीडाइन प्रणाली,Servo amplidyne system
सर्वो एम्पलीफायर,Servo amplilfier
"सर्वो लूप, सर्वोलूप",Servo loop
सर्वो यंत्रणा,Servo system
सर्वो मोटर,Servo-motor
सर्वोडीन,Servodyne
सर्वो यांत्रिक पद्धत,Servomechanism
"एकूण, वाऱ्याची दिशा, प्रवाहाची दिशा, फ्रीझ, फ्रीझ (क्रियापद, )",Set
स्टुडिओ दिवे,Set lights
आवाज सेट करा,Set noise
पोर्टेबिलिटी सेट,Set of capacity zero
बिंदू सेट,Set of points
नाडी सेट करणे,Set pulse
सेट सिद्धांत,Set theory
सजावट वेळ,Set up time
"निराकरण, सेट अप, सेट अप, सेट अप, माउंट",Setting
हेक्साडेसिमल पद्धत,Sexadecimal system
सेक्संट,Sextant
"क्रमबद्ध, छायांकित",Shaded
सावली करणे,Shading
गोपक कुंडली,Shading coil
शेडिंग जनरेटर,Shading generator
सावली,Shadow
सावलीचा प्रभाव,Shadow effect
"शॅडो मास्क, एपर्चर मास्क, शॅडो मास्क",Shadow mask
सावली कव्हर ट्यूब,Shadow mask coulour tube
सावली सूक्ष्मदर्शक,Shadow microscope
ऑप्टिकल स्कॅटरिंग,Shadow scattering
रेडियोग्राफी (स्काय ग्राफ),Shadowgram(=skiagraph)
छायांकन,Shadowing
"कूप, शाफ्ट, घोटाळा",Shaft
शाफ्ट ड्राइव्ह,Shaft drive
शाफ्ट दोष,Shaft furnance
शाफ्ट कंट्रोलर,Shaft governer
उथळ आयनीकरण कक्ष,Shallow ionisation chamber
"आकार, आकार",Shape
फॉर्म आणि स्थिती,Shape and position
आकार अवलंबून,Shape dependent
आकार अवलंबून पॅरामीटर,Shape dependent parameter
आकार गुणक,Shape factor
आकार अवलंबून,Shape independent
आकृतीचे उल्लंघन करणारे तत्व,Shape independent theory
आकार मापदंड,Shape parameter
आकार लवचिक विखुरणे,Shape-elastic scattering
मॉर्फ केलेला बीम अँटेना,Shaped beam antenna
आकाराची बीम ट्यूब,Shaped beam tube
"आकार, आकार, रूप",Shaping
आकार सुधारक जाळी,Shaping network
"तीक्ष्ण, तीक्ष्ण",Sharp
स्पष्ट आणि प्रभावी,Sharp and brilliant
तीक्ष्ण टोक,Sharp cut off
टोकदार टोकदार पेंटोड,Sharp cut off pentode
टोकदार नळी,Sharp cut off tube
तीक्ष्ण कमाल,Sharp maximum
पलसुरा,Sharp nosed sharp
मोठा आवाज,Sharp note
तीक्ष्ण शिखर,Sharp peak
तीक्ष्ण अनुनाद,Sharp resonance
स्पाउट श्रेणी,Sharp series
तीक्ष्ण ट्यून केलेला सापळा,Sharply tuned trap
तीक्ष्णता,Sharpness
अनुनाद च्या तीक्ष्णता,Sharpness of resonance
