Marathi,Malayalam
एकवचन अविभाज्य,ഏക അവിഭാജ്യ
एकलता,ഏകത്വം
एकवचन मॅट्रिक्स,ഏക മാട്രിക്സ്
एकवचन उपाय,ഏക പരിഹാരം
नमुन्याचा आकार,സാമ്പിളിന്റെ വലിപ്പം
विकृत वितरण,വളഞ്ഞ വിതരണം
स्क्यू-हर्मिटियन मॅट्रिक्स,സ്കെവ്-ഹെർമിഷ്യൻ മാട്രിക്സ്
तिरकसपणा,വക്രത
स्क्यू सिमेट्रिक मॅट्रिक्स,ചരിഞ്ഞ സമമിതി മാട്രിക്സ്
स्लॅक व्हेरिएबल,സ്ലാക്ക് വേരിയബിൾ
उतार,ചരിവ്
उतार ग्रेडियंट,ചരിവ് ഗ്രേഡിയന്റ്
लहान कंस,ചെറിയ ബ്രാക്കറ്റുകൾ
गुळगुळीत वक्र,മിനുസമാർന്ന വക്രം
गुळगुळीत कार्य,സുഗമമായ പ്രവർത്തനം
वेळ मालिका गुळगुळीत,സമയ ശ്രേണി സുഗമമാക്കുന്നു
सौर यंत्रणा,സൗരയൂഥം
solenoidal वेक्टर,സോളിനോയ്ഡൽ വെക്റ്റർ
घन,ഖര
घन भूमिती,ഖര ജ്യാമിതി
उपाय,പരിഹാരം
मालिकेत उपाय,പരമ്പരയിലെ പരിഹാരം
समाधान मॅट्रिक्स,പരിഹാരം മാട്രിക്സ്
त्रिकोणाचे समाधान,ഒരു ത്രികോണത്തിന്റെ പരിഹാരം
समाधान जागा,പരിഹാരം സ്ഥലം
सोनीन बहुपदी,സോണിൻ ബഹുപദം
जागा,സ്ഥലം
जागा वक्र,സ്പേസ് കർവ്
पसरलेला संच,പരന്നുകിടക്കുന്ന സെറ്റ്
अवकाशीय सहकोरेलोग्राम,സ്പേഷ്യൽ കോറെലോഗ്രാം
विशेष रेखीय गट,പ്രത്യേക രേഖീയ ഗ്രൂപ്പ്
विशेष ऑर्थोगोनल गट,പ്രത്യേക ഓർത്തോഗണൽ ഗ്രൂപ്പ്
विशिष्ट गुरुत्व,പ്രത്യേക ഗുരുത്വാകർഷണം
वर्णक्रमीय मॅपिंग प्रमेय,സ്പെക്ട്രൽ മാപ്പിംഗ് സിദ്ധാന്തം
फंक्शनचा स्पेक्ट्रम,ഒരു ഫംഗ്ഷന്റെ സ്പെക്ട്രം
गोल,ഗോളം
गोलाकार समन्वय प्रणाली,ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം
गोलाकार ध्रुवीय समन्वय,ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റ്
गोलाकार त्रिकोण,ഗോളാകൃതിയിലുള്ള ത്രികോണം
गोलाकार त्रिकोणमिती,ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി
सर्पिल,സർപ്പിളമായ
चौरस,സമചതുരം Samachathuram
चौकोनी कंस,ചതുര ബ്രാക്കറ്റുകൾ
चौरस अविभाज्य,സമചതുരം സംയോജിപ്പിക്കാവുന്ന
चौरस मॅट्रिक्स,ചതുര മാട്രിക്സ്
वर्गमुळ,സ്ക്വയർ റൂട്ട്
नमुना घेण्याचा टप्पा,സാമ്പിളിന്റെ ഘട്ടം
पायर्या फंक्शन,ഗോവണി പ്രവർത്തനം
प्रमाणित विचलन,സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ
मानक आतील उत्पादन,സാധാരണ ആന്തരിക ഉൽപ്പന്നം
समतोल स्थिती,സന്തുലിതാവസ്ഥ
स्थिर वक्र,നിശ്ചലമായ വക്രം
स्थिर बिंदू,നിശ്ചല പോയിന്റ്
स्थिर मूल्य,നിശ്ചല മൂല്യം
आकडेवारी,സ്ഥിതിവിവരക്കണക്ക്
सांख्यिकीय,സ്ഥിതിവിവരക്കണക്ക്
सांख्यिकीय डेटा,സ്റ്റാറ്റിസ്റ്റിക്കൽ ഡാറ്റ
सांख्यिकीय वितरण,സ്ഥിതിവിവരക്കണക്ക് വിതരണം
सांख्यिकीय गृहीतक,സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം
सांख्यिकीय निष्कर्ष,സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം
सांख्यिकीय मॉडेल,സ്റ്റാറ്റിസ്റ്റിക്കൽ മോഡൽ
सांख्यिकीय लोकसंख्या,സ്ഥിതിവിവരക്കണക്ക് ജനസംഖ്യ
सांख्यिकीय गुणवत्ता नियंत्रण,സ്റ്റാറ്റിസ്റ്റിക്കൽ ഗുണനിലവാര നിയന്ത്രണം
आकडेवारी,സ്ഥിതിവിവരക്കണക്കുകൾ
स्थिर,സ്ഥിരമായ
स्थिर राज्य उपाय,സ്ഥിരമായ പരിഹാരം
सरळ चढण (वक्र),കുത്തനെയുള്ള കയറ്റം (ഒരു വളവിന്റെ)
सर्वात उंच चढण डिझाइन,കുത്തനെയുള്ള കയറ്റ രൂപകൽപ്പന
सर्वात उंच कूळ,കുത്തനെയുള്ള ഇറക്കം
चरण कार्य,ഘട്ടം പ്രവർത്തനം
स्टर्लिंग मालिका,സ്റ്റെർലിംഗ് പരമ്പര
स्टोकेस्टिक,സ്ഥായിയായ
स्टोकास्टिक मॅट्रिक्स,സ്റ്റോക്കാസ്റ്റിക് മാട്രിക്സ്
स्टोकास्टिक मॉडेल,സ്ഥായിയായ മോഡൽ
स्टोकास्टिक प्रोग्रामिंग,സ്റ്റോക്കാസ്റ്റിക് പ്രോഗ്രാമിംഗ്
स्टोकास्टिक व्हेरिएबल,സ്റ്റോക്കാസ്റ്റിക് വേരിയബിൾ
स्टोक्सचे प्रमेय,സ്റ്റോക്സിന്റെ സിദ്ധാന്തം
सरळ रेषा,നേർരേഖ
स्तर तक्ता,സ്ട്രാറ്റ ചാർട്ട്
स्तरीकरण,വർഗ്ഗീകരണം
स्तरीकृत नमुना,സ്ട്രാറ്റിഫൈഡ് സാമ്പിൾ
प्रवाह-रेषा,സ്ട്രീം-ലൈൻ
ताण,സമ്മർദ്ദം
काटेकोरपणे बहिर्वक्र कार्य,കർശനമായി കോൺവെക്സ് ഫംഗ്ഷൻ
काटेकोरपणे कमी होत आहे,കർശനമായി കുറയുന്നു
काटेकोरपणे वाढत आहे,കർശനമായി വർദ്ധിപ്പിക്കുന്നു
काटेकोरपणे मोनोटोनिक कार्य,കർശനമായി ഏകതാനമായ പ്രവർത്തനം
विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी),വിദ്യാർത്ഥിയുടെ ടെസ്റ്റ് (വിദ്യാർത്ഥികളുടെ &quot;ടി&quot; ടെസ്റ്റ്)
उप-संग्रह,ഉപശേഖരം
उप निर्धारक,സബ് ഡിറ്റർമിനന്റ്
उपक्षेत्र,ഉപഫീൽഡ്
उपसमूह,ഉപഗ്രൂപ്പ്
उप-मांतर,ഉപ ഇടവേള
सबमॅट्रिक्स,സബ്മാട്രിക്സ്
सबस्क्रिप्ट,സബ്സ്ക്രിപ്റ്റ്
त्यानंतरचा,തുടർന്നുള്ള
उपसंच,ഉപഗണം
सबस्पेस,ഉപസ്ഥലം
बदली,പകരംവയ്ക്കൽ
subtangent,സബ്ടാൻജന്റ്
वजा करणे,വിധേയമാക്കുക
वजा करा,കുറയ്ക്കുക
वजाबाकी,കുറയ്ക്കൽ
सलग,തുടർച്ചയായി
सलग भेद,തുടർച്ചയായ വ്യത്യാസം
सलग एकीकरण,തുടർച്ചയായ ഏകീകരണം
उत्तराधिकारी,പിൻഗാമി
प्रत्यय,പ്രത്യയം
बेरीज,തുക
बेरीज फंक्शन,തുക പ്രവർത്തനം
जोडण्यायोग्य,സംഗ്രഹിക്കാവുന്ന
आदेश,സംഗ്രഹം
बेरीज,സംഗ്രഹം
समीकरण अधिवेशन,സംഗ്രഹ കൺവെൻഷൻ
बेरीज सूत्र,സംഗ്രഹ ഫോർമുല
मालिकेची बेरीज,പരമ്പരയുടെ സംഗ്രഹം
बेरीज चिन्ह,സംഗ്രഹ ചിഹ്നം
बेरीज ते अनंत,അനന്തതയിലേക്ക് തുക
सुपरस्क्रिप्ट,സൂപ്പർസ്ക്രിപ്റ്റ്
सुपरसेट,സൂപ്പർസെറ്റ്
सुपरसोनिक प्रवाह,സൂപ്പർസോണിക് ഒഴുക്ക്
पूरक कोन,സപ്ലിമെന്ററി ആംഗിൾ
समर्थन हायपरप्लेन,ഹൈപ്പർപ്ലെയ്നെ പിന്തുണയ്ക്കുന്നു
फंक्शनचे समर्थन,പ്രവർത്തനത്തിന്റെ പിന്തുണ
समजा,കരുതുക
सर्वोच्च,പരമോന്നത
surd,surd
पृष्ठभाग,ഉപരിതലം
पृष्ठभागाचे क्षेत्रफळ,ഉപരിതല പ്രദേശം
पृष्ठभाग अविभाज्य,ഉപരിതല ഇന്റഗ്രൽ
सर्जेशन,സർജക്ഷൻ
surjective,സർജക്റ്റീവ്
सर्जेक्टिव्ह नकाशा,സർജക്റ്റീവ് മാപ്പ്
चिन्ह,ചിഹ്നം
प्रतीकात्मक तर्क,പ്രതീകാത്മക യുക്തി
प्रतीकात्मक मॉडेल,പ്രതീകാത്മക മാതൃക
सममितीय,സമമിതി
सममितीय,സമമിതി
सममितीय निर्धारक,സമമിതി ഡിറ്റർമിനന്റ്
सममितीय फरक,സമമിതി വ്യത്യാസം
सममित मॅट्रिक्स,സമമിതി മാട്രിക്സ്
प्रणाली विश्लेषण,സിസ്റ്റം വിശകലനം
पद्धतशीर नमुना,വ്യവസ്ഥാപിത സാമ്പിൾ
टेबल,മേശ
झांकी,ടാബ്ലോ
अविभाज्य सारणी,ഇന്റഗ്രലുകളുടെ പട്ടിക
सारणी,പട്ടിക
सारणी फॉर्म,പട്ടിക രൂപം
सारणी लॉगरिदम,പട്ടിക ലോഗരിതം
सारणी,പട്ടികപ്പെടുത്തുക
सारणीबद्ध मूल्य,പട്ടികപ്പെടുത്തിയ മൂല്യം
सारणी,ടാബുലേഷൻ
टॅब्युलेटर,ടാബുലേറ്റർ
शेपूट,വാൽ
शेपटीचे क्षेत्र (वितरणाचे),വാൽ പ്രദേശം (വിതരണം)
स्पर्शिकता,സ്പർശനം
स्पर्शिका,ടാൻജെന്റ്
स्पर्शिका हायपरप्लेन,ടാൻജെന്റ് ഹൈപ്പർപ്ലെയ്ൻ
स्पर्शिक,സ്പർശനാത്മകമായ
स्पर्शिक घटक,ടാൻജൻഷ്യൽ ഘടകം
स्पर्शिका विभाग,ടാൻജൻഷ്യൽ വിഭാഗം
स्पर्शरेषा,ടാൻജെന്റ് ലൈൻ
स्पर्शिका विमान,ടാൻജെന്റ് വിമാനം
स्पर्शिका जागा,ടാൻജെന്റ് സ്പേസ്
टेप पंच,ടേപ്പ് പഞ്ച്
टेप रीडर,ടേപ്പ് റീഡർ
टॉबेरियन प्रमेय,ടൗബേറിയൻ സിദ്ധാന്തം
टेलरचे प्रमेय,ടെയ്ലറുടെ സിദ്ധാന്തം
Tchebychev मेट्रिक,ചെബിചേവ് മെട്രിക്
टी-वितरण,ടി-വിതരണം
टेलिस्कोपिक मालिका,ദൂരദർശിനി പരമ്പര
ऐहिक निर्देशांक,താൽക്കാലിക കോർഡിനേറ്റുകൾ
ऐहिक संबंध,താൽക്കാലിക ബന്ധം
टेम्पोरल व्हेरिएबल,താൽക്കാലിക വേരിയബിൾ
ताणासंबंधीचा शक्ती,വലിച്ചുനീട്ടാനാവുന്ന ശേഷി
टेन्सर,ടെൻസർ
टेन्सर विश्लेषण,ടെൻസർ വിശകലനം
टेन्सर उत्पादन,ടെൻസർ ഉൽപ്പന്നം
तात्पुरते सूत्रीकरण,താൽക്കാലിക രൂപീകരണം
मुदत,കാലാവധി
टर्मिनल स्थिती,ടെർമിനൽ അവസ്ഥ
टर्मिनल वेग डायव्ह,ടെർമിനൽ വെലോസിറ്റി ഡൈവ്
दशांश समाप्त करणे,ദശാംശം അവസാനിപ്പിക്കുന്നു
मुदत मूल्ये,ടേം മൂല്യങ്ങൾ
शब्दानुसार भिन्नता,ടേം തിരിച്ചുള്ള വ്യത്യാസം
टर्मवार एकीकरण,ടേംവൈസ് ഇന്റഗ്രേഷൻ
तिरंगी,ത്രിതീയ
चाचणी,പരീക്ഷ
भिन्नतेच्या एकसमानतेसाठी चाचणी,വ്യതിയാനങ്ങളുടെ ഏകതാനതയ്ക്കുള്ള പരിശോധന
चाचणी कार्य,ടെസ്റ്റ് ഫംഗ്ഷൻ
गृहीतकांची चाचणी,സിദ്ധാന്തത്തിന്റെ പരീക്ഷണം
महत्त्वाची चाचणी,പ്രാധാന്യത്തിന്റെ പരീക്ഷണം
चाचणी आकडेवारी,ടെസ്റ്റ് സ്ഥിതിവിവരക്കണക്കുകൾ
टेट्राहेड्रल,ടെട്രാഹെഡ്രൽ
टेट्राहेड्रल कोन,ടെട്രാഹെഡ്രൽ കോൺ
टेट्राहेड्रॉन,ടെട്രാഹെഡ്രോൺ
प्रमेय,സിദ്ധാന്തം
अवशेषांचे प्रमेय,അവശിഷ്ടങ്ങളുടെ സിദ്ധാന്തം
सैद्धांतिक मागणी कार्य,സൈദ്ധാന്തിക ആവശ്യം പ്രവർത്തനം
सैद्धांतिक स्वतंत्र वितरण,സൈദ്ധാന്തിക വ്യതിരിക്ത വിതരണം
सैद्धांतिक त्रुटी,സൈദ്ധാന്തിക പിശക്
सैद्धांतिक फिट,സൈദ്ധാന്തിക അനുയോജ്യം
सैद्धांतिक सूत्रीकरण,സൈദ്ധാന്തിക രൂപീകരണം
सैद्धांतिक वारंवारता,സൈദ്ധാന്തിക ആവൃത്തി
सैद्धांतिकदृष्ट्या,സൈദ്ധാന്തികമായി
सैद्धांतिक मॉडेल,സൈദ്ധാന്തിക മാതൃക
सैद्धांतिक उपचार,സൈദ്ധാന്തിക ചികിത്സ
समीकरणांचा सिद्धांत,സമവാക്യങ്ങളുടെ സിദ്ധാന്തം
त्रुटींचा सिद्धांत,പിശകുകളുടെ സിദ്ധാന്തം
अंदाज सिद्धांत,എസ്റ്റിമേറ്റ് സിദ്ധാന്തം
फंक्शन्सचा सिद्धांत,പ്രവർത്തനങ്ങളുടെ സിദ്ധാന്തം
खेळांचा सिद्धांत,ഗെയിമുകളുടെ സിദ്ധാന്തം
गुरुत्वाकर्षणाचा सिद्धांत,ഗുരുത്വാകർഷണ സിദ്ധാന്തം
माहितीचा सिद्धांत,വിവര സിദ്ധാന്തം
प्रतिस्थापन सिद्धांत (= अपयशाचा सिद्धांत),മാറ്റിസ്ഥാപിക്കാനുള്ള സിദ്ധാന്തം (=പരാജയത്തിന്റെ സിദ്ധാന്തം)
सेटचा सिद्धांत,സെറ്റുകളുടെ സിദ്ധാന്തം
वेटिंग लाइन्सचा सिद्धांत (= रांगेचा सिद्धांत),കാത്തിരിപ്പ് വരികളുടെ സിദ്ധാന്തം (= ക്യൂയിംഗ് സിദ്ധാന്തം)
लाटांचा सिद्धांत,തരംഗങ്ങളുടെ സിദ്ധാന്തം
थर्मोडायनामिक,തെർമോഡൈനാമിക്
स्क्रूचा धागा,ഒരു സ്ക്രൂവിന്റെ ത്രെഡ്
त्रिमितीय,ത്രിമാനമായ
त्रिमितीय वेक्टर विश्लेषण,ത്രിമാന വെക്റ്റർ വിശകലനം
त्रि-मार्ग वर्गीकरण,മൂന്ന്-വഴി വർഗ്ഗീകരണം
फेकणे,എറിയുക
जोर,തള്ളുക
वेळ,സമയം
वेळ अक्ष,സമയ അക്ഷം
वेळ अवलंबित्व,സമയ ആശ്രിതത്വം
वेळ अवलंबून घटक समीकरण,സമയത്തെ ആശ്രയിച്ചുള്ള ഘടനാപരമായ സമവാക്യം
वेळ अवलंबून प्रक्रिया,സമയബന്ധിതമായ പ്രക്രിയ
वेळ-स्वतंत्र संज्ञा,സമയ-സ്വതന്ത്ര പദം
वेळ मध्यांतर,സമയ ഇടവേള
वेळ मालिका,സമയ പരമ്പര
वेळ मालिका विश्लेषण,സമയ ശ്രേണി വിശകലനം
वेळ मालिका डेटा,സമയ ശ്രേണി ഡാറ്റ
वेळ सामायिकरण प्रणाली,സമയം പങ്കിടൽ സംവിധാനം
सहिष्णुता,സഹിഷ്ണുത
सहिष्णुता अंतराल,സഹിഷ്ണുത ഇടവേള
सहिष्णुता पातळी,സഹിഷ്ണുത നില
सहनशीलता मर्यादा,സഹിഷ്ണുത പരിധി
टोपोलॉजिकल,ടോപ്പോളജിക്കൽ
टोपोलॉजिकल दुहेरी,ടോപ്പോളജിക്കൽ ഡ്യുവൽ
टोपोलॉजिकल गट,ടോപ്പോളജിക്കൽ ഗ്രൂപ്പ്
टोपोलॉजिकल समरूपता,ടോപ്പോളജിക്കൽ ഐസോമോർഫിസം
टोपोलॉजिकल रेखीय जागा,ടോപ്പോളജിക്കൽ ലീനിയർ സ്പേസ്
टोपोलॉजिकलदृष्ट्या,സ്ഥലശാസ്ത്രപരമായി
टोपोलॉजिकल मॅपिंग,ടോപ്പോളജിക്കൽ മാപ്പിംഗ്
टोपोलॉजिकल गुणधर्म,ടോപ്പോളജിക്കൽ പ്രോപ്പർട്ടി
टोपोलॉजिकल जागा,ടോപ്പോളജിക്കൽ സ്പേസ്
टोपोलॉजिकल वेक्टर स्पेस,ടോപ്പോളജിക്കൽ വെക്റ്റർ സ്പേസ്
टोपोलॉजी,ടോപ്പോളജി
टॉर्शन,ടോർഷൻ
टॉरस,ടോറസ്
एकूण,ആകെ
एकूण व्युत्पन्न,മൊത്തം ഡെറിവേറ്റീവ്
एकूण भिन्नता,മൊത്തം ഡിഫറൻഷ്യൽ
एकूण विभेदक समीकरण,മൊത്തം ഡിഫറൻഷ്യൽ സമവാക്യം
एकूण तपासणी,മൊത്തം പരിശോധന
पूर्णपणे बद्ध,പൂർണ്ണമായും പരിമിതപ്പെടുത്തിയിരിക്കുന്നു
पूर्णपणे ऑर्डर केलेला सेट,പൂർണ്ണമായും ഓർഡർ ചെയ്ത സെറ്റ്
एकूण ऑर्डरिंग,മൊത്തം ഓർഡർ
ट्रेस,ട്രെയ്സ്
मॅट्रिक्सचा ट्रेस,മാട്രിക്സിന്റെ ട്രെയ്സ്
ट्रेसिंग,കണ്ടെത്തൽ
व्यापार बंद कार्य,ട്രേഡ് ഓഫ് ഫംഗ്ഷൻ
मार्गक्रमण,പാത
अतींद्रिय,അതീന്ദ്രിയമായ
अतींद्रिय समीकरण,അതീന്ദ്രിയ സമവാക്യം
अतींद्रिय कार्य,അതീന്ദ്രിയ പ്രവർത്തനം
अतींद्रिय संख्या,അതീന്ദ്രിയ സംഖ്യ
हस्तांतरण,കൈമാറ്റം
हस्तांतरण कार्य,ട്രാൻസ്ഫർ ഫംഗ്ഷൻ
ट्रान्सफिनिट प्रेरण,ട്രാൻസ്ഫിനൈറ്റ് ഇൻഡക്ഷൻ
पारदर्शक संख्या,ട്രാൻസ്ഫിനിറ്റ് നമ്പർ
रूपांतर,രൂപാന്തരപ്പെടുത്തുക
परिवर्तन सूत्र,പരിവർത്തന ഫോർമുല
परिवर्तन मॅट्रिक्स,പരിവർത്തന മാട്രിക്സ്
निर्देशांकांचे परिवर्तन,കോർഡിനേറ്റുകളുടെ പരിവർത്തനം
रूपांतरित कार्य,രൂപാന്തരപ്പെട്ട പ്രവർത്തനം
रूपांतरित मॅट्रिक्स,രൂപാന്തരപ്പെട്ട മാട്രിക്സ്
ट्रान्सशिपमेंट समस्या,ട്രാൻസ്ഷിപ്പ്മെന്റ് പ്രശ്നം
क्षणिक वर्तन,ക്ഷണികമായ പെരുമാറ്റം
क्षणिक समाधान,ക്ഷണികമായ പരിഹാരം
संक्रमण,സംക്രമണം
संक्रमण मॅट्रिक्स,സംക്രമണ മാട്രിക്സ്
सकर्मक,ട്രാൻസിറ്റീവ്
सकर्मक कायदा,ട്രാൻസിറ്റീവ് നിയമം
संक्रमणात्मक संबंध,ട്രാൻസിറ്റീവ് ബന്ധം
संक्रमण,ട്രാൻസിറ്റിവിറ്റി
संक्रमण संच,ട്രാൻസിറ്റിവിറ്റി സെറ്റ്
भाषांतर,വിവർത്തനം
वाहतूक खर्च,ഗതാഗത ചെലവ്
वाहतूक समस्या,ഗതാഗത പ്രശ്നം
वाहतूक वेळ,ഗതാഗത സമയം
वाहतूक समीकरण,ഗതാഗത സമവാക്യം
ट्रान्सपोस्ड मॅट्रिक्स,ട്രാൻസ്പോസ്ഡ് മാട്രിക്സ്
मॅट्रिक्सचे हस्तांतरण,ഒരു മാട്രിക്സ് മാറ്റുക
स्थानांतर,സ്ഥാനമാറ്റം
ट्रान्सव्हर्सालिटी,തിരശ്ചീനത
ट्रान्सव्हर्सलिटी स्थिती,തിരശ്ചീന അവസ്ഥ
आडवा,തിരശ്ചീനമായ
आडवा गती,തിരശ്ചീന ചലനം
ट्रॅपेझियम,ട്രപീസിയം
ट्रॅपेझॉइड,ട്രപസോയിഡ്
ट्रॅपेझॉइडल प्रिझम,ട്രപസോയ്ഡൽ പ്രിസം
उपचार,ചികിത്സ
वृक्ष आकृती,ട്രീ ഡയഗ്രം
कल,പ്രവണത
ट्रेंड लाइन,ട്രെൻഡ് ലൈൻ
कल मूल्य,പ്രവണത മൂല്യം
ट्रायडिक,ത്രിതല
चाचणी,വിചാരണ
चाचणी कार्य,ട്രയൽ ഫംഗ്ഷൻ
त्रिकोण,ത്രികോണം
त्रिकोण असमानता,ത്രികോണ അസമത്വം
वेगाचा त्रिकोण,വേഗതയുടെ ത്രികോണം
त्रिकोण चिन्ह,ത്രികോണ ചിഹ്നം
त्रिकोण प्रणाली,ത്രികോണ സംവിധാനം
त्रिकोणीयता,ത്രികോണാകൃതി
त्रिकोणी,ത്രികോണാകൃതിയിലുള്ള
त्रिकोणी मॅट्रिक्स,ത്രികോണ മാട്രിക്സ്
त्रिकोणी,ത്രികോണം
ट्रायकोटॉमी,ട്രൈക്കോട്ടമി
त्रिभुज,ത്രികോണാകൃതിയിലുള്ള
त्रिकोणमितीय,ത്രികോണമിതി
त्रिकोणमितीय वक्र,ത്രികോണമിതി വക്രം
त्रिकोणमितीय समीकरण,ത്രികോണമിതി സമവാക്യം
त्रिकोणमितीय कार्य,ത്രികോണമിതി പ്രവർത്തനം
त्रिकोणमितीय ओळख,ത്രികോണമിതി ഐഡന്റിറ്റി
त्रिकोणमितीय मालिका,ത്രികോണമിതി പരമ്പര
त्रिकोणमितीय समाधान,ത്രികോണമിതി പരിഹാരം
त्रिकोणमितीय परिवर्तन,ത്രികോണമിതി രൂപാന്തരം
त्रिकोणमिती,ത്രികോണമിതി
तिप्पट,ട്രിപ്പിൾ
तिहेरी एकत्रीकरण,ട്രിപ്പിൾ ഇന്റഗ്രേഷൻ
तिहेरी,ട്രിപ്പിൾ
त्रिखंड,ത്രിശകലം
ट्रायसेक्शन,ട്രൈസെക്ഷൻ
कोनाचे त्रिविच्छेदन,ഒരു കോണിന്റെ ട്രൈസെക്ഷൻ
क्षुल्लक फॉर्म,നിസ്സാരമായ രൂപം
क्षुल्लक टोपोलॉजी,നിസ്സാര ടോപ്പോളജി
कर्कवृत्त,കർക്കടകത്തിന്റെ ഉഷ്ണമേഖലാ
मकरवृत्त,മകരം രാശിയുടെ ഉഷ്ണമേഖലാ
ट्रोपोस्फियर,ട്രോപോസ്ഫിയർ
खरे अर्थ,യഥാർത്ഥ അർത്ഥം
खरे मोड,യഥാർത്ഥ മോഡ്
कापलेले,വെട്ടിച്ചുരുക്കി
कापलेला शंकू,വെട്ടിച്ചുരുക്കിയ കോൺ
कापलेले वितरण,വെട്ടിച്ചുരുക്കിയ വിതരണം
कापलेली वारंवारता वितरण,വെട്ടിച്ചുരുക്കിയ ആവൃത്തി വിതരണം
छाटणे,വെട്ടിച്ചുരുക്കൽ
ट्रंकेशन त्रुटी,വെട്ടിച്ചുരുക്കൽ പിശക്
सत्य,സത്യം
सत्य कार्य,സത്യം പ്രവർത്തനം
सत्य सारणी,സത്യ പട്ടിക
सत्य मूल्य,സത്യ മൂല്യം
t-सांख्यिकी,ടി-സ്റ്റാറ്റിസ്റ്റിക്
t-चाचणी,ടി-ടെസ്റ്റ്
अशांतता सिद्धांत,പ്രക്ഷുബ്ധത സിദ്ധാന്തം
निर्णायक टप्पा,വഴിത്തിരിവ്
पिळणे,വളച്ചൊടിക്കുക
फिरवलेला वक्र,വളച്ചൊടിച്ച വളവ്
द्विमितीय,ദ്വിമാനം
द्विमितीय सतत वितरण,ദ്വിമാന തുടർച്ചയായ വിതരണം
द्विमितीय वेक्टर,ദ്വിമാന വെക്റ്റർ
दोन पट वर्गीकरण,രണ്ട് മടങ്ങ് വർഗ്ഗീകരണം
दोन पॅरामीटर कुटुंब,രണ്ട് പാരാമീറ്റർ കുടുംബം
दोन व्यक्तींचा खेळ,രണ്ട് ആളുകളുടെ ഗെയിം
दोन फेज पद्धत,രണ്ട് ഘട്ട രീതി
दोन फेज सॅम्पलिंग,രണ്ട് ഘട്ട സാമ്പിൾ
दोन बिंदू सीमा स्थिती,രണ്ട് പോയിന്റ് അതിർത്തി അവസ്ഥ
दोन बाजूंची F-चाचणी,രണ്ട് വശങ്ങളുള്ള എഫ്-ടെസ്റ്റ്
दोन बाजूंची सामान्य चाचणी,രണ്ട് വശങ്ങളുള്ള സാധാരണ പരിശോധന
दोन बाजूंची एक्स-चाचणी,രണ്ട് വശങ്ങളുള്ള X-ടെസ്റ്റ്
अंतिम मूल्य,ആത്യന്തിക മൂല്യം
निष्पक्ष अंदाज,നിഷ്പക്ഷമായ കണക്ക്
लोकसंख्येतील फरकाचा निष्पक्ष अंदाज,ജനസംഖ്യാ വ്യതിയാനത്തിന്റെ നിഷ്പക്ഷമായ കണക്ക്
निःपक्षपाती रेखीय अंदाज,നിഷ്പക്ഷ രേഖീയ എസ്റ്റിമേറ്റ്
निष्पक्ष बिंदू अंदाज,നിഷ്പക്ഷ പോയിന്റ് എസ്റ്റിമേറ്റ്
निष्पक्ष चाचणी,നിഷ്പക്ഷമായ പരിശോധന
अमर्याद प्रदेश,പരിധിയില്ലാത്ത പ്രദേശം
अमर्याद संच,പരിധിയില്ലാത്ത സെറ്റ്
अमर्याद समाधान,പരിധിയില്ലാത്ത പരിഹാരം
अनिश्चितता तत्त्व,അനിശ്ചിതത്വ തത്വം
बिनशर्त संभाव्यता,നിരുപാധികമായ സംഭാവ്യത
अनियंत्रित सापेक्ष कमाल,അനിയന്ത്രിതമായ ആപേക്ഷിക പരമാവധി
अगणित,എണ്ണമറ്റ
अगणित उपसंच,കണക്കാക്കാനാവാത്ത ഉപവിഭാഗം
अनिश्चित,അനിശ്ചിതമായ
अनिर्धारित गुणांक,നിർണ്ണയിക്കപ്പെടാത്ത ഗുണകം
असमान,അസമമായ
गटबद्ध न केलेले,ഗ്രൂപ്പില്ലാത്തത്
गटबद्ध न केलेला डेटा,ഗ്രൂപ്പ് ചെയ്യാത്ത ഡാറ്റ
एकसमान,ഒരേപോലെ
एकसमान प्रवेग,യൂണിഫോം ത്വരണം
एकसमान सीमा,ഏകീകൃത പരിധി
एकसमान अभिसरण,ഏകീകൃത ഒത്തുചേരൽ
एकसमान बहिर्वक्रता,യൂണിഫോം കോൺവെക്സിറ്റി
एकसमान घनता,ഏകീകൃത സാന്ദ്രത
एकसमान वितरण,യൂണിഫോം വിതരണം
एकसमान गुरुत्वीय क्षेत्र,ഏകീകൃത ഗുരുത്വാകർഷണ മണ്ഡലം
एकरूपता,ഏകരൂപം
एकसमान सर्वोत्तम,ഒരേപോലെ മികച്ചത്
एकसमान सतत विस्तार,ഒരേപോലെ തുടർച്ചയായ വിപുലീകരണം
एकसमान अभिसरण,ഒരേപോലെ ഒത്തുചേരുന്നു
एकसमान सर्वात शक्तिशाली चाचणी,ഒരേപോലെ ഏറ്റവും ശക്തമായ പരീക്ഷണം
एकसमान हालचाल,ഏകീകൃത ചലനം
