Kannada,Malayalam
ವಕ್ರೀಕಾರಕತೆ,അപവർത്തനം
ವಕ್ರೀಕರಣ ಸೂಚಿ,അപവർത്തനാങ്കം
ವಕ್ರೀಕಾರಕ ಸೂಚ್ಯಂಕ ಮಾಪನ,റിഫ്രാക്റ്റീവ് ഇൻഡക്സ് അളക്കൽ
ವಕ್ರೀಕಾರಕ ವಿಧಾನ,റിഫ്രാക്റ്റീവ് രീതി
"ಪ್ರತಿಕ್ರಿಯಿಸದ ಅವಧಿ, ಪ್ರಚೋದನೆಯಲ್ಲದ ಅವಧಿ","പ്രതികരിക്കാത്ത കാലയളവ്, ഉത്തേജകമല്ലാത്ത കാലയളവ്"
ವಕ್ರೀಕಾರಕತೆ,അപവർത്തനം
ಶೈತ್ಯೀಕರಣ,ശീതീകരണം
ಶೈತ್ಯೀಕರಣ ಚಕ್ರ,ശീതീകരണ ചക്രം
ಶೈತ್ಯೀಕರಣದ ಹಾನಿ,ശീതീകരണ കേടുപാടുകൾ
ಶೈತ್ಯೀಕರಣ ಸಸ್ಯ,ശീതീകരണ പ്ലാന്റ്
"ರೆಫ್ರಿಜರೇಟರ್, ರೆಫ್ರಿಜರೇಟರ್","റഫ്രിജറേറ്റർ, റഫ്രിജറേറ്റർ"
"ರೆಫ್ರಿಜರೇಟರ್ ಬ್ಯಾಗ್, ರೆಫ್ರಿಜರೇಟರ್ ಬ್ಯಾಗ್","റഫ്രിജറേഷൻ ബാഗ്, റഫ്രിജറേറ്റർ ബാഗ്"
ವಕ್ರೀಭವನದ ದೇಹ,പ്രതിഫലിക്കുന്ന ശരീരം
ಪುನರ್ನಿರ್ಮಾಣ,പുനരാവിഷ്ക്കരണം
"ಮರು-ಪ್ರತಿಕ್ರಿಯಕ, ಮರು-ಪ್ರತಿಕ್ರಿಯಕ","വീണ്ടും പ്രതിപ്രവർത്തനം, വീണ്ടും പ്രതിപ്രവർത്തനം"
"ಪುನರುತ್ಪಾದನೆ, ಸುಸ್ಥಿರ ಮರುಸಂಘಟನೆ, ಪುನರುತ್ಪಾದನೆ","പുനരുജ്ജീവനം, സുസ്ഥിര പുനഃസംയോജനം, പുനരുജ്ജീവനം"
ಪುನರುತ್ಪಾದನೆ ಜೋಡಣೆ,പുനരുൽപ്പാദന സംയോജനം
"ಪುನರುತ್ಪಾದಕ, ಪುನರುತ್ಪಾದಕ, ಪುನರುತ್ಪಾದಕ","പുനരുൽപ്പാദനം, പുനരുൽപ്പാദനം, പുനരുൽപ്പാദനം"
ಪುನರುತ್ಪಾದಕ,പുനരുൽപ്പാദനം
ಪುನರುತ್ಪಾದಕ ಆಂಪ್ಲಿಫಯರ್,പുനരുൽപ്പാദിപ്പിക്കുന്ന ആംപ്ലിഫയർ
ಪುನರುತ್ಪಾದಕ ಕೂಲಿಂಗ್,പുനരുൽപ്പാദിപ്പിക്കുന്ന തണുപ്പിക്കൽ
ಪುನರುತ್ಪಾದಕ ಚಕ್ರ,പുനരുൽപ്പാദന ചക്രം
ಪುನರುತ್ಪಾದಕ ಕಾರ್ಯಾಚರಣೆ,പുനരുൽപ്പാദന പ്രവർത്തനം
ಪುನರುತ್ಪಾದಕ ವ್ಯವಸ್ಥೆ,പുനരുൽപ്പാദന സംവിധാനം
"ಕೆಪ್ಯಾಸಿಟಿವ್ ವೋಲ್ಟೇಜ್, ಪುನರುತ್ಪಾದಕ ವೋಲ್ಟೇಜ್","കപ്പാസിറ്റീവ് വോൾട്ടേജ്, റീജനറേറ്റീവ് വോൾട്ടേജ്"
ಪುನರುತ್ಪಾದಕ,റീജനറേറ്റർ
ರೆಗ್ಗೀ ಸಿದ್ಧಾಂತ,റെഗ്ഗി സിദ്ധാന്തം
ಪ್ರಾದೇಶಿಕ ವಿಳಾಸ,പ്രാദേശിക വിലാസം
"ನೋಂದಾಯಿಸಿ, ನೋಂದಾಯಿಸಿ, ನೋಂದಾಯಿಸಿ","രജിസ്റ്റർ ചെയ്യുക, രജിസ്റ്റർ ചെയ്യുക, രജിസ്റ്റർ ചെയ്യുക"
"ನೋಂದಣಿ, ನೋಂದಣಿ","രജിസ്ട്രേഷൻ, രജിസ്ട്രേഷൻ"
"ಹಿಂಜರಿಕೆ, ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ","പിന്നോക്കാവസ്ഥ, പിന്തിരിപ്പൻ"
"ಹಿಮ್ಮುಖ ಚಲನೆ, ಹಿಮ್ಮುಖ ಚಲನೆ, ಹಿಂಜರಿತ, ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ","റിട്രോഗ്രേഡ് മോഷൻ, ബാക്ക്വേർഡ് മൂവ്മെന്റ്, റിഗ്രഷൻ, റിട്രോഗ്രേഡ്"
ಹಿಂಜರಿತ ರೇಖೆ,റിഗ്രഷൻ ലൈൻ
ರಿಗ್ರೆಷನ್ ಪ್ಲೇನ್,റിഗ്രഷൻ വിമാനം
ಒತ್ತಡದ ದಹನ,സമ്മർദ്ദമുള്ള ജ്വലനം
ಮರುಪ್ರವೇಶ ಪದರ,റീഎൻട്രി പാളി
"ಸಹ, ನಿಯಮಿತ, ಸಮ್ಮಿತೀಯ","പോലും, പതിവ്, സമമിതി"
"ನಿಯಮಿತ ಬೈಕಾನ್ವೆಕ್ಸ್, ಆವರ್ತಕ","സാധാരണ ബൈകോൺവെക്സ്, ചാക്രിക"
ನಿಯಮಿತ ಶಕ್ತಿ,പതിവ് ശക്തി
ನಿಯಮಿತ ವೇಗ,പതിവ് വേഗത
ಸಾಮಾನ್ಯ ವರ್ಗ,സാധാരണ ക്ലാസ്
ನಿಯಮಿತ ನಿಯತಾಂಕ,സാധാരണ പരാമീറ്റർ
ನಿಯಮಿತ ಕಿರಿಕಿರಿ ಸಮಸ್ಯೆ,പതിവ് ശല്യം പ്രശ്നം
ನಿಯಮಿತ ಪ್ರಗತಿ,പതിവ് പുരോഗതി
ರೋಂಬಸ್ ಪ್ರಿಸ್ಮ್,റോംബസ് പ്രിസം
ನಿಯಮಿತ ಪ್ರತಿಬಿಂಬ,പതിവ് പ്രതിഫലനം
ನಿಯಮಿತ ಲಯ,പതിവ് താളം
ಐಸೊಫಾರ್ಮ್ ಘನ,ഐസോഫോം സോളിഡ്
ನಿಯಮಿತ ಬ್ರೇಕ್ ಪಾಯಿಂಟ್ ಮಾರ್ಗ,പതിവ് ബ്രേക്ക് പോയിന്റ് പാത
ನಿಯಂತ್ರಿಸಲು,നിയന്ത്രിക്കാൻ
"ನಿಯಮಿತ ವಿದ್ಯುತ್ ಸರಬರಾಜು, ಸ್ಥಿರ ವಿದ್ಯುತ್ ಸರಬರಾಜು","സാധാരണ വൈദ്യുതി വിതരണം, സ്ഥിരതയുള്ള വൈദ്യുതി വിതരണം"
ನಿಯಂತ್ರಣ ಪ್ರತಿರೋಧ,നിയന്ത്രണ പ്രതിരോധം
ನಿಯಂತ್ರಕ ತಿರುಪು,റെഗുലേറ്റർ സ്ക്രൂ
ನಿಯಂತ್ರಕ ಕವಾಟ,റെഗുലേറ്ററി വാൽവ്
ನಿಯಂತ್ರಣ,നിയന്ത്രണം
ಸಂಚಿಕೆ ನಿಯಂತ್ರಣ,ഇഷ്യൂ റെഗുലേഷൻ
"ನಿಯಂತ್ರಕ, ನಿಯಂತ್ರಕ","റെഗുലേറ്റർ, കൺട്രോളർ"
ನಿಯಂತ್ರಕ ಗಡಿಯಾರ,റെഗുലേറ്റർ ക്ലോക്ക്
ರೀಬಾಕ್ ವೈರ್ ಫಾರ್ಮುಲಾ,റീബോക്ക് വയർ ഫോർമുല
ಪುನಃ ಕಾಯಿಸುವ ಗುಣಾಂಕ,വീണ്ടും ചൂടാക്കൽ ഗുണകം
ಪುನಃ ಕಾಯಿಸುವ ಪರೀಕ್ಷೆ,വീണ്ടും ചൂടാക്കൽ പരിശോധന
ರೈಕ್ ರೇಖಾಚಿತ್ರ,റൈക്ക് ഡയഗ്രം
ಮರುಪರಿಚಯ ವಾಹಕ,വീണ്ടും പരിചയപ്പെടുത്തൽ കാരിയർ
ಕಿತ್ತುಹಾಕಿದ ಬ್ಯಾಂಡ್,പൊളിച്ചുമാറ്റിയ ബാൻഡ്
ತಟಸ್ಥ ಶಾಖ,നിഷ്പക്ഷ ചൂട്
ಪರಿಹಾರ,പരിഹാരം
ಹಕ್ಕು ನಿರಾಕರಣೆ ಮಟ್ಟ,നിരാകരണ നില
ಸರ್ಕ್ಯೂಟ್ ಅನ್ನು ತಿರಸ್ಕರಿಸಿ,സർക്യൂട്ട് നിരസിക്കുക
ಸಂಬಂಧ,ബന്ധം
"ಸಂಬಂಧಿ, ಸಂಬಂಧಿ","ബന്ധു, ബന്ധു"
ಸಾಪೇಕ್ಷ ವೇಗವರ್ಧನೆ,ആപേക്ഷിക ത്വരണം
ಸಂಬಂಧಿತ ವಿಳಾಸ,ബന്ധു വിലാസം
ಸಂಬಂಧಿತ ವಿಳಾಸದ ಭಾಗ,ആപേക്ഷിക വിലാസ അംശം
ಸಂಬಂಧಿತ ವಿಳಾಸ ರಿಜಿಸ್ಟರ್,ബന്ധു വിലാസ രജിസ്റ്റർ
ಸಂಬಂಧಿತ ವಿಳಾಸ,ബന്ധു വിലാസം
ಸಂಬಂಧಿತ ವಯಸ್ಸು,ആപേക്ഷിക പ്രായം
ಸಾಪೇಕ್ಷ ಎತ್ತರ,ആപേക്ഷിക ഉയരം
ಸಾಪೇಕ್ಷ ಕೋನೀಯ ಆವೇಗ,ആപേക്ഷിക കോണീയ ആക്കം
ಸಂಬಂಧಿತ ದ್ಯುತಿರಂಧ್ರ,ആപേക്ഷിക അപ്പെർച്ചർ
ಸಾಪೇಕ್ಷ ಶಕ್ತಿ,ആപേക്ഷിക ശക്തി
ಸಾಪೇಕ್ಷ ವಿಸರ್ಜನೆ ದರ,ആപേക്ഷിക പിരിച്ചുവിടൽ നിരക്ക്
ಸಾಪೇಕ್ಷ ವಾಹಕತೆ,ആപേക്ഷിക ചാലകത
ಸಂಬಂಧಿತ ನಿರ್ದೇಶಾಂಕಗಳು,ആപേക്ഷിക കോർഡിനേറ്റുകൾ
ಸಂಬಂಧಿತ ಪ್ರಮಾಣ,ആപേക്ഷിക അളവ്
ಸಾಪೇಕ್ಷ ವಿಳಂಬ,ആപേക്ഷിക കാലതാമസം
ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ,ആപേക്ഷിക സാന്ദ്രത
ಸಂಬಂಧಿತ ನಿರ್ದೇಶನ,ആപേക്ഷിക ദിശ
ಸಂಬಂಧಿತ ದೋಷ,ആപേക്ഷിക പിശക്
"ಸಾಪೇಕ್ಷ ಆವರ್ತನ, ಸಾಪೇಕ್ಷ ಆವರ್ತನ","ആപേക്ഷിക ആവൃത്തി, ആപേക്ഷിക ആവൃത്തി"
ಸಂಬಂಧಿ ಪಾರು,ആപേക്ഷിക രക്ഷപ്പെടൽ
ಸಾಪೇಕ್ಷ ಗುರುತ್ವಾಕರ್ಷಣೆ,ആപേക്ഷിക ഗുരുത്വാകർഷണം
ಸಂಬಂಧಿತ ಶ್ರವಣ ನಷ್ಟ,ആപേക്ഷിക ശ്രവണ നഷ്ടം
ಸಾಪೇಕ್ಷ ಎತ್ತರ,ആപേക്ഷിക ഉയരം
ಸಾಪೇಕ್ಷ ಆರ್ದ್ರತೆ,ആപേക്ഷിക ആർദ്രത
ಸಂಬಂಧಿತ ನಷ್ಟದ ಅಂಶ,ആപേക്ഷിക ദോഷ ഘടകം
ಸಾಪೇಕ್ಷ ದ್ರವ್ಯರಾಶಿ,ആപേക്ഷിക പിണ്ഡം
ತುಲನಾತ್ಮಕ ಅತ್ಯುನ್ನತ,ആപേക്ഷിക ഏറ്റവും ഉയർന്നത്
ತುಲನಾತ್ಮಕ ಕಡಿಮೆ,ആപേക്ഷിക താഴ്ന്നത്
ಸಂಬಂಧಿತ ಸ್ಥಾನ,ആപേക്ഷിക സ്ഥാനം
ಸಾಪೇಕ್ಷ ನಿಖರತೆ,ആപേക്ഷിക കൃത്യത
ಸಂಬಂಧಿತ ಅವಿಭಾಜ್ಯ,ആപേക്ഷിക പ്രൈം
ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ,ആപേക്ഷിക സാധ്യത
"ಸಾಪೇಕ್ಷ ಸ್ಥಿರತೆ, ಸಾಪೇಕ್ಷ ಮಂದಗತಿ","ആപേക്ഷിക സ്ഥിരത, ആപേക്ഷിക മന്ദത"
ಸಾಪೇಕ್ಷ ತಿರುಗುವಿಕೆ,ആപേക്ഷിക ഭ്രമണം
ಸಾಪೇಕ್ಷ ಪ್ರತಿರೋಧ,ആപേക്ഷിക പ്രതിരോധം
ಸಾಪೇಕ್ಷ ಸೂರ್ಯನ ಮಸುಕು ಸಂಖ್ಯೆ,ആപേക്ഷിക സൂര്യന്റെ മങ്ങൽ നമ്പർ
ಸಾಪೇಕ್ಷ ಪರಿಸರ,ആപേക്ഷിക പരിസ്ഥിതി
ಸಂಬಂಧಿತ ವೆಕ್ಟರ್,ആപേക്ഷിക വെക്റ്റർ
ಸಾಪೇಕ್ಷ ವೇಗ,ആപേക്ഷിക വേഗത
ತುಲನಾತ್ಮಕವಾಗಿ ಸ್ಥಿರ ವೇಗ,താരതമ്യേന സ്ഥിരമായ വേഗത
ಸಂಬಂಧಿ,ബന്ധു
ಸಾಪೇಕ್ಷತೆಯ ಬರಿಯ ಸೂತ್ರ,ആപേക്ഷിക ഷിയർ ഫോർമുല
ಸಾಪೇಕ್ಷ ಅನುಸರಣೆ,ആപേക്ഷിക അനുരൂപത
ಸಂಬಂಧಿತ ಪರಿಷ್ಕರಣೆ,ആപേക്ഷിക പുനരവലോകനം
ಸಾಪೇಕ್ಷತಾ ವಿಶ್ವವಿಜ್ಞಾನ,ആപേക്ഷിക പ്രപഞ്ചശാസ്ത്രം
ಸಾಪೇಕ್ಷ ಉತ್ಪನ್ನ,ആപേക്ഷിക ഡെറിവേഷൻ
ಸಾಪೇಕ್ಷತಾ ಪರಿಣಾಮ,ആപേക്ഷിക പ്രഭാവം
ಸಾಪೇಕ್ಷ ವಿದ್ಯುತ್ಕಾಂತೀಯ ಸಿದ್ಧಾಂತ,ആപേക്ഷിക വൈദ്യുതകാന്തിക സിദ്ധാന്തം
ಸಾಪೇಕ್ಷ ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ಸ್,ആപേക്ഷിക ഇലക്ട്രോഡൈനാമിക്സ്
ಸಾಪೇಕ್ಷ ಶಕ್ತಿ ಸೂತ್ರ,ആപേക്ഷിക ഊർജ്ജ ഫോർമുല
ಸಾಪೇಕ್ಷ ಶಕ್ತಿ ಪ್ರಮೇಯ,ആപേക്ഷിക ഊർജ്ജ സിദ്ധാന്തം
ಸಾಪೇಕ್ಷತಾ ಸಮೀಕರಣ,ആപേക്ഷിക സമവാക്യം
ಸಾಪೇಕ್ಷತಾ ಕ್ಷೇತ್ರದ ಸಮೀಕರಣ,ആപേക്ഷിക ഫീൽഡ് സമവാക്യം
ಸಾಪೇಕ್ಷತಾವಾದಿ ಮೊದಲ ಕಾನೂನು,ആപേക്ഷികതയുടെ ആദ്യ നിയമം
ಸಾಪೇಕ್ಷತಾ ಸೂತ್ರ,ആപേക്ഷിക സൂത്രവാക്യം
ಸಾಪೇಕ್ಷತಾ ಹ್ಯುಗೋನಿಯೊ ಸಮೀಕರಣ,ആപേക്ഷിക ഹ്യൂഗോണിയോ സമവാക്യം
ಸಾಪೇಕ್ಷ ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್,ആപേക്ഷിക ഹൈഡ്രോഡൈനാമിക്സ്
ಸಂಬಂಧಿತ ಪರಸ್ಪರ ಕ್ರಿಯೆ,ആപേക്ഷിക ഇടപെടൽ
ಸಾಪೇಕ್ಷತಾ ಪರಸ್ಪರ ಶಕ್ತಿ,ആപേക്ഷികമായ ഇടപെടൽ ഊർജ്ജം
ಸಾಪೇಕ್ಷ ಸ್ಥಿರತೆ,ആപേക്ഷിക സ്ഥിരത
ಸಾಪೇಕ್ಷ ಚಲನ ಶಕ್ತಿ,ആപേക്ഷിക ഗതികോർജ്ജം
ಸಾಪೇಕ್ಷ ಲಾಗ್ರಾಂಜಿಯನ್,ആപേക്ഷിക ലഗ്രാൻജിയൻ
ಸಾಪೇಕ್ಷ ಕಾಂತೀಯತೆ,ആപേക്ഷിക കാന്തികത
ಸಾಪೇಕ್ಷತಾ ಸಮೂಹ,ആപേക്ഷിക പിണ്ഡം
ಸಾಪೇಕ್ಷ ಸಾಮೂಹಿಕ ವಿಶ್ರಾಂತಿ,ആപേക്ഷിക ബഹുജന ഇളവ്
"ಸಾಪೇಕ್ಷ ಯಂತ್ರಶಾಸ್ತ್ರ, ಸಾಪೇಕ್ಷ ಶಕ್ತಿ ವಿಜ್ಞಾನ","ആപേക്ഷിക മെക്കാനിക്സ്, ആപേക്ഷിക ശക്തി ശാസ്ത്രം"
ಸಾಪೇಕ್ಷ ದೃಗ್ವಿಜ್ಞಾನ,ആപേക്ഷിക ഒപ്റ്റിക്സ്
ಸಾಪೇಕ್ಷತಾ ಕಣ,ആപേക്ഷിക കണിക
ಸಾಪೇಕ್ಷ ಭೌತಶಾಸ್ತ್ರ,ആപേക്ഷിക ഭൗതികശാസ്ത്രം
ಸಾಪೇಕ್ಷತಾ ಕ್ವಾಂಟಮ್ ಕ್ಷೇತ್ರ ಸಿದ್ಧಾಂತ,ആപേക്ഷിക ക്വാണ്ടം ഫീൽഡ് സിദ്ധാന്തം
ಸಾಪೇಕ್ಷತಾವಾದಿ ಎರಡನೇ ನಿಯಮ,ആപേക്ഷിക രണ്ടാം നിയമം
ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ,ആപേക്ഷിക സിദ്ധാന്തം
ಸಾಪೇಕ್ಷತೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಸಿದ್ಧಾಂತ,ആപേക്ഷിക ഇലാസ്തികത സിദ്ധാന്തം
ಸಾಪೇಕ್ಷ ಥರ್ಮೋಡೈನಾಮಿಕ್ ದ್ರವ,ആപേക്ഷിക തെർമോഡൈനാമിക് ദ്രാവകം
ಸಾಪೇಕ್ಷತಾ ಥರ್ಮೋಡೈನಾಮಿಕ್ಸ್,ആപേക്ഷിക തെർമോഡൈനാമിക്സ്
ಸಾಪೇಕ್ಷತೆಯ ಸೋರಿಕೆ,ആപേക്ഷിക ചോർച്ച
ಸಾಪೇಕ್ಷತಾ ಘಟಕ,ആപേക്ഷിക യൂണിറ്റ്
ಸಾಪೇಕ್ಷತೆಯ ತರಂಗ ರೂಪ,ആപേക്ഷിക തരംഗരൂപം
ತುಲನಾತ್ಮಕವಾಗಿ ಸ್ಥಿರ,താരതമ്യേന സ്ഥിരതയുള്ള
"ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ","ആപേക്ഷികത, ആപേക്ഷികത, ആപേക്ഷികത"
ಸಾಪೇಕ್ಷ ವೇಗವರ್ಧನೆ,ആപേക്ഷിക ത്വരണം
ಸಾಪೇಕ್ಷ ದ್ವಂದ್ವ,ആപേക്ഷിക ഇരട്ട
ಸಾಪೇಕ್ಷತಾ ರೇಖೆಯ ಅಲ್ಪಸಂಖ್ಯಾತರು,ആപേക്ഷിക രേഖ ന്യൂനപക്ഷം
ಸಾಪೇಕ್ಷತಾ ಶಕ್ತಿ,ആപേക്ഷിക ശക്തി
ಕೇಂದ್ರಾಭಿಮುಖ ಬಲದ ಸಾಪೇಕ್ಷತೆ,അപകേന്ദ്രബലത്തിന്റെ ആപേക്ഷികത
ಚಲನೆಯ ಸಾಪೇಕ್ಷತೆ,ചലനത്തിന്റെ ആപേക്ഷികത
"ಸಮಯದ ಸಾಪೇಕ್ಷತೆ, ಸಮಯದ ಸಾಪೇಕ್ಷತೆ","സമയത്തിന്റെ ആപേക്ഷികത, സമയത്തിന്റെ ആപേക്ഷികത"
ಸಾಪೇಕ್ಷತೆಯ ವ್ಯತ್ಯಾಸ,ആപേക്ഷിക വ്യതിയാനം
ಸಾಪೇಕ್ಷತೆಯ ನಿಯಮ,ആപേക്ഷികതാ നിയമം
ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ,ആപേക്ഷിക സിദ്ധാന്തം
ಸಾಪೇಕ್ಷೀಕರಣ,ആപേക്ഷികവൽക്കരണം
ಸಾಪೇಕ್ಷ ಗುಣಾಕಾರ ಸ್ಥಾನ,ആപേക്ഷിക ഗുണന സ്ഥാനം
ವಿಶ್ರಾಂತಿಗಾರ,വിശ്രമിക്കുന്നവൻ
ಉಳಿದ,വിശ്രമം
ವಿಶ್ರಾಂತಿ ಪರಿಣಾಮ,ഇളവ് പ്രഭാവം
ವಿಶ್ರಾಂತಿ ಆವರ್ತನ,വിശ്രമ ആവൃത്തി
ವಿಶ್ರಾಂತಿ ಕಾರ್ಯ,വിശ്രമ പ്രവർത്തനം
ವಿಶ್ರಾಂತಿ ಜನರೇಟರ್,ഇളവ് ജനറേറ്റർ
ವಿಶ್ರಾಂತಿ ದೂರ,വിശ്രമിക്കുന്ന ദൂരം
ವಿಶ್ರಾಂತಿ ವಿಧಾನ,ഇളവ് രീതി
ವಿಶ್ರಾಂತಿ ಆಂದೋಲನಗಳು,ഇളവ് ആന്ദോളനങ്ങൾ
ವಿಶ್ರಾಂತಿ ಆಂದೋಲಕ,റിലാക്സേഷൻ ഓസിലേറ്റർ
ವಿಶ್ರಾಂತಿ ಮಾದರಿ,ഇളവ് പാറ്റേൺ
ವಿಶ್ರಾಂತಿ ವಿದ್ಯಮಾನ,ഇളവ് പ്രതിഭാസം
ವಿಶ್ರಾಂತಿ ಸ್ಪೆಕ್ಟ್ರಮ್,ഇളവ് സ്പെക്ട്രം
ವಿಶ್ರಾಂತಿ ತಂತ್ರಗಳು,വിശ്രമ വിദ്യകൾ
ವಿಶ್ರಾಂತಿ ಪರೀಕ್ಷೆ,റിലാക്സേഷൻ ടെസ്റ്റ്
ವಿಶ್ರಾಂತಿ ವೇಳೆ,വിശ്രമ സമയം
ಉಳಿದ ತಪಾಸಣೆ ಮಾನದಂಡ,വിശ്രമ പരിശോധന നിലവാരം
"ರಿಲೇ, ಪ್ರಸರಣ","റിലേ, ട്രാൻസ്മിഷൻ"
ರಿಲೇ ರಾಡಾರ್,റിലേ റഡാർ
ರಿಲೇ ದೂರದರ್ಶನ,റിലേ ടെലിവിഷൻ
ರಿಲೇ ಟ್ರಾನ್ಸ್ಮಿಟರ್,റിലേ ട്രാൻസ്മിറ്റർ
ಯಾಂತ್ರಿಕ ಒತ್ತಡ ಪರಿಹಾರ,മെക്കാനിക്കൽ സ്ട്രെസ് റിലീഫ്
ವಿಮೋಚನೆ ಕವಾಟ,വീണ്ടെടുക്കൽ വാൽവ്
ಶಕ್ತಿಯನ್ನು ಬಿಡುಗಡೆ ಮಾಡಿದೆ,ഊർജ്ജം പുറത്തുവിട്ടു
ವಿಮೋಚನೆ ಕೀ,വീണ്ടെടുക്കൽ കീ
ವಿಮೋಚನೆಯ ಮ್ಯಾಗ್ನೆಟ್,വീണ്ടെടുക്കൽ കാന്തം
ಸಂಬಂಧಿತ ಡೇಟಾ,പ്രസക്തമായ ഡാറ്റ
ವಿಶ್ವಾಸಾರ್ಹತೆ,വിശ്വാസ്യത
ವಿಶ್ವಾಸಾರ್ಹತೆ ಗುಣಾಂಕ,വിശ്വാസ്യത ഗുണകം
ವಿಶ್ವಾಸಾರ್ಹತೆ,വിശ്വാസ്യത
ವಿಶ್ವಾಸಾರ್ಹತೆ ಕಾರ್ಯ,വിശ്വാസ്യത പ്രവർത്തനം
ನಿಷ್ಠೆ ಪಟ್ಟಿ,വിശ്വസ്തത പട്ടിക
ಮಾಪನದ ವಿಶ್ವಾಸಾರ್ಹತೆ,അളക്കൽ വിശ്വാസ്യത
ಸಹಾಯಕ ಆನೋಡ್,സഹായ ആനോഡ്
ಪರೀಕ್ಷಾ ವಿಶ್ವಾಸಾರ್ಹತೆ,ടെസ്റ്റ് വിശ്വാസ്യത
ಪುನರ್ವಸತಿ,പുനരധിവാസം
ಗುಣಕವನ್ನು ಮರುಹೊಂದಿಸಿ,മൾട്ടിപ്ലയർ പുനഃസജ്ജമാക്കുക
ಪ್ರತಿಷ್ಠಾಂಭ,പ്രതിഷ്ഠാഭം
ಖ್ಯಾತಿ,മതിപ്പ്
ವಾಯುಭಾರ ಮಾಪಕ,ബാരോമീറ്റർ
rem,rem
ಉಳಿದ ದ್ರವ್ಯರಾಶಿ,ശേഷിക്കുന്ന പിണ്ഡം
ಉಳಿದ ನಿಗ್ರಹ ಶಕ್ತಿ,ശേഷിക്കുന്ന നിയന്ത്രണ ശക്തി
ಉಳಿದ ಇಂಡಕ್ಷನ್,ശേഷിക്കുന്ന ഇൻഡക്ഷൻ
ಉಳಿದ ಕಾಂತೀಕರಣ,ശേഷിക്കുന്ന കാന്തികവൽക്കരണം
ಶೇಷ ಕಾಂತೀಯತೆ,ശേഷിക്കുന്ന കാന്തികത
ಸಮನ್ವಯತೆ,മോഡുലേഷൻ
ಪುನರ್ನಿರ್ಮಾಣ ತತ್ವ,നവീകരണ തത്വം
ದೂರ ನಿಯಂತ್ರಕ,റിമോട്ട് കൺട്രോൾ
"ವೇರಿಯಬಲ್ ಮು ಪೆಂಟೋಡ್, ರಿಮೋಟ್ ಎಂಡ್ ಪೆಂಟೋಡ್","വേരിയബിൾ മു പെന്റോഡ്, റിമോട്ട് എൻഡ് പെന്റോഡ്"
ದೂರದ ಟ್ಯೂಬ್,വിദൂര ട്യൂബ്
ರಿಮೋಟ್ ಡೇಟಾ ಪಾಯಿಂಟರ್,റിമോട്ട് ഡാറ്റ പോയിന്റർ
ದೂರದ ಪಾಯಿಂಟರ್,വിദൂര സൂചിക
ದೂರಸ್ಥ ಸ್ಥಾನ,വിദൂര സ്ഥാനം
ದೂರಸ್ಥ ಮಾಪನ,വിദൂര അളവ്
ಸ್ವಯಂ ಆಂದೋಲನ,സ്വയം ആന്ദോളനം
ನವೀಕರಿಸಬಹುದಾದ ಶಕ್ತಿ,പുനർനിർമ്മിക്കാവുന്ന ഊർജ്ജം
ಪುನರ್ನಿರ್ಮಾಣ ಪ್ರದೇಶ,പുനഃക്രമീകരിച്ച പ്രദേശം
ಮರುಸಾಮಾನ್ಯಗೊಳಿಸಿದ ಸಮೀಕರಣ,പുനഃക്രമീകരിച്ച സമവാക്യം
ಮರು-ಸಾಮಾನ್ಯಗೊಳಿಸಿದ ಕ್ಷೇತ್ರ ಸಮೀಕರಣ,റീ-നോർമലൈസ്ഡ് ഫീൽഡ് സമവാക്യം
"ಮರು ದೃಷ್ಟಿಕೋನ, ಮರು ಸಂರಚನೆ","റീ-ഓറിയന്റേഷൻ, വീണ്ടും കോൺഫിഗറേഷൻ"
ಅತ್ಯಾಚಾರ,ബലാത്സംഗം
ಪುನರಾವರ್ತನೆಯ ಅಂತರ,ആവർത്തന ദൂരം
ಪುನರಾವರ್ತನೀಯತೆ,ആവർത്തനക്ഷമത
ಪುನರಾವರ್ತಿತ ಕೋನ,ആവർത്തിച്ചുള്ള ആംഗിൾ
ಪುನರಾವರ್ತಿತ ಉಲ್ಲೇಖಗಳು,ആവർത്തിച്ചുള്ള ഉദ്ധരണികൾ
"ಪುನರಾವರ್ತಕ, ಪುನರಾವರ್ತಕ","ആവർത്തനക്കാരൻ, ആവർത്തനക്കാരൻ"
ರಿಕರ್ಸಿವ್ ಕನೆಕ್ಟರ್,ആവർത്തന കണക്റ്റർ
