Punjabi,Assamese
ਪ੍ਰਤੀਬਿੰਬਿਤ ਡਿਸ਼,ৰিফ্লেক্টিভ ডিচ
ਰਿਫਲੈਕਟਰ ਮੋਡੀਊਲ,ৰিফ্লেক্টৰ মডিউল
ਪ੍ਰਤੀਬਿੰਬ klystron,ৰিফ্লেক্স ক্লাইষ্ট্ৰন
ਰੀਫਲੋ ਸੋਲਡਰਿੰਗ,ৰিফ্ল&#39; ছল্ডাৰিং
ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ,বিবৰ্তন সূচকাংক
ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ ਸੈਕਸ਼ਨ,বিবৰ্তন সূচকাংক অংশ
ਮੈਮੋਰੀ ਰਿਕਵਰੀ,স্মৃতিশক্তি পুনৰুদ্ধাৰ
"ਪੁਨਰਜਨਮ, ਪੁਨਰ ਜਨਮ","পুনৰুত্পাদন, পুনৰুত্পাদন"
ਮੁੜ ਤੈਨਾਤ ਤੁਲਨਾਕਾਰ,পুনৰ নিয়োগ তুলনাকাৰী
ਰੀਜਨਰੇਟਿਵ ਸਕਾਰਾਤਮਕ ਐਂਪਲੀਫਾਇਰ,ৰিজেনেৰেটিভ পজিটিভ এম্প্লিফায়াৰ
ਖੇਤਰੀ ਕੇਂਦਰ,আঞ্চলিক কেন্দ্ৰ
ਖੇਤਰੀ ਚੈਨਲ,আঞ্চলিক চেনেল
ਰਜਿਸਟਰ,পঞ্জীয়ন কৰা
ਰਜਿਸਟਰਾਰ,পঞ্জীয়ক
ਰੀਜਨਰੇਟਿਵ ਰਿਸੀਵਰ,পুনৰুত্পাদনশীল গ্ৰাহক
ਨਿਯੰਤਰਿਤ ਬਿਜਲੀ ਸਪਲਾਈ,নিয়ন্ত্ৰিত শক্তি যোগান
ਨਿਯਮ,নিয়ন্ত্ৰণ
ਰੀ-ਐਂਟਰੀ ਰੈਜ਼ੋਨੇਟਰ,পুনৰ প্ৰৱেশ অনুনাদক
ਰੱਦ ਕਰਨ ਵਾਲਾ ਬੈਂਡ,বাতিল বেণ্ড
ਰੱਦ ਸਰਕਟ,বৰ্তনী বাতিল কৰক
ਰੱਦ ਕਰਨ ਦੀ ਦਰ,বাতিলৰ হাৰ
ਰਿਸ਼ਤੇਦਾਰ ਸਟੋਮਾ,আপেক্ষিক ষ্টোমা
ਰਿਸ਼ਤੇਦਾਰ ਡਾਈਇਲੈਕਟ੍ਰਿਕ ਸਥਿਰ,আপেক্ষিক ডাইলেক্ট্ৰিক ধ্ৰুৱক
ਰਿਸ਼ਤੇਦਾਰ ਤੀਬਰਤਾ ਸ਼ੋਰ,আপেক্ষিক তীব্ৰতা শব্দ
ਰਿਸ਼ਤੇਦਾਰ ਪਾਰਦਰਸ਼ਤਾ,আপেক্ষিক পাৰ্যমান্যতা
"ਸਾਪੇਖਿਕ ਇਲੈਕਟ੍ਰੋਨੇਗੈਟੀਵਿਟੀ, ਸਾਪੇਖਿਕ ਡਾਈਲੈਕਟ੍ਰਿਕ","আপেক্ষিক বিদ্যুৎঋণাত্মকতা, আপেক্ষিক ডাইলেক্ট্ৰিক"
"ਆਰਾਮ ਔਸਿਲੇਟਰ, ਆਰਾਮ ਵੇਵ ਜਨਰੇਟਰ","শিথিলতা দোলক, শিথিলতা তৰংগ উৎপাদক"
ਰੀਲੇਅ,ৰিলে
ਭਰੋਸੇਯੋਗਤਾ,নিৰ্ভৰযোগ্যতা
ਰੀਅਲਾਈਨਮੈਂਟ ਟੇਪ ਟਾਪ-ਆਟੋ,ৰিএলাইনমেণ্ট টেপ শীৰ্ষ-স্বয়ংক্ৰিয়
ਕਾਲਮ,স্তম্ভ
ਕਾਲਮ ਰਿਸੀਵਰ ਟ੍ਰਾਂਸਡਿਊਸਰ,কলাম ৰিচিভাৰ ট্ৰেন্সডুচাৰ
"ਬਾਕੀ, ਬਾਕੀ","বাকী, বাকী"
ਚੁੰਬਕਤਾ,চুম্বকত্ব
ਆਰ-ਈ-ਮਾਡਲ,আৰ-ই-মডেল
ਰਿਮੋਟ ਕੰਟਰੋਲ ਕਮਾਂਡ,দূৰৱৰ্তী নিয়ন্ত্ৰণ আদেশ
ਰਿਮੋਟ ਸੈਂਸਿੰਗ ਲਾਈਨ,ৰিম&#39;ট চেন্সিং লাইন
ਰਿਮੋਟ ਭੇਜਣ ਵਾਲਾ (ਸੰਚਾਰਕ),দূৰৱৰ্তী যোগাযোগকাৰী (যোগাযোগকাৰী)
ਰਿਮੋਟ ਵੋਲਟੇਜ ਸੈਂਸਿੰਗ,ৰিম&#39;ট ভল্টেজ চেন্সিং
ਆਪਣੀ ਡਿਸਕ ਡਰਾਈਵ,নিজৰ ডিস্ক ড্ৰাইভ
rem ਹਦਾਇਤ,rem নিৰ্দেশনা
ਆਵਰਤੀ ਕੁੰਡਲੀ,পুনৰাবৃত্তিমূলক ৰাশিফল
ਵਾਪਸ ਲੈਣ ਵਾਲਾ,ৰিট্ৰেক্টৰ
ਦੁਹਰਾਓ ਇੰਕੋਡਿੰਗ,পুনৰাবৃত্তি এনকোডিং
ਦੁਹਰਾਉਣ ਦੀ ਦਰ,পুনৰাবৃত্তিৰ হাৰ
ਦੁਹਰਾਉਣ ਵਾਲਾ ਤਰੰਗ,পুনৰাবৃত্তি কৰা তৰংগ আকৃতি
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,প্ৰতিৰূপ
ਵਾਪਸ ਲੈਣ ਦੀ ਮੋਟਰ,ৰিট্ৰেকচন মটৰ
ਟਰਮੀਨਲ ਨੂੰ ਬਹਾਲ,টাৰ্মিনেল পুনৰুদ্ধাৰ কৰক
ਬਕਾਇਆ ਵਹਾਅ ਘਣਤਾ,অৱশিষ্ট প্ৰবাহ ঘনত্ব
ਰਹਿੰਦ ਜਨਰੇਟਰ,আৱৰ্জনা উৎপাদক
ਬਕਾਇਆ ਮੋਡੂਲੇਸ਼ਨ,অৱশিষ্ট মডুলেচন
ਵਿਰੋਧ,বিৰোধ কৰা
ਪ੍ਰਤੀਰੋਧ attenuator,ৰেজিষ্টেন্স এটেনুৱেটৰ
ਪ੍ਰਤੀਰੋਧ ਬੈਂਕ,ৰেজিষ্টেন্স বেংক
ਵਿਰੋਧ ਢਹਿ,ৰেজিষ্টেন্সৰ পতন
ਵਿਰੋਧ ਪੌੜੀ,ৰেজিষ্টেন্স জখলা
ਵਿਰੋਧ ਕਾਰਕ,ৰেজিষ্টেন্স ফ্যাক্টৰ
ਰੋਧਕ ਸਰੋਤ,ৰেজিষ্টিভ উৎস
ਵਿਰੋਧ ਿਲਵਿੰਗ,ৰেজিষ্টেন্স ৱেল্ডিং
ਵਿਰੋਧ ਤਾਰ,ৰেজিষ্টেন্স তাঁৰ
ਪ੍ਰਤੀਰੋਧ ਸੰਵੇਦਕ ਰੀਲੇਅ,ৰেজিষ্টেন্স চেন্সিং ৰিলে
ਪ੍ਰਤੀਰੋਧ ਤਾਰ ਤਣਾਅ ਗੇਜ,ৰেজিষ্টেন্স তাঁৰৰ ষ্ট্ৰেইন গেজ
ਪ੍ਰਤੀਰੋਧਕਤਾ,ৰেজিষ্টিভিটি
ਵਿਰੋਧ ਕੋਰ,ৰেজিষ্টেন্স কোৰ
"ਭੰਗ, ਵਿਭਿੰਨਤਾ, ਖੰਡਨ","দ্ৰৱণ, পাৰ্থক্য, খণ্ডন"
ਹੱਲ ਕਰਨ ਦੀ ਸ਼ਕਤੀ,ৰিজ&#39;লভিং পাৱাৰ
ਅੰਤਰ ਸਮਾਂ,পাৰ্থক্য সময়
ਗੂੰਜ,অনুনাদ
ਗੂੰਜ ਵਕਰ,অনুনাদ বক্ৰ
ਗੂੰਜਦਾ antenna,অনুনাদী এন্টেনা
"ਗੂੰਜ cavity, cavity","অনুনাদ গহ্বৰ, গহ্বৰ"
ਗੂੰਜਦਾ ਸਰਕਟ,অনুনাদী বৰ্তনী
ਗੂੰਜਦਾ ਸਰਕਟ ਔਸਿਲੇਟਰ,অনুনাদী বৰ্তনী দোলক
ਗੂੰਜਦਾ,অনুনাদী
ਜਵਾਬ ਵਕਰ,প্ৰতিক্ৰিয়া বক্ৰ
ਜਵਾਬ ਸਮਾਂ,সঁহাৰিৰ সময়
ਜਵਾਬਦੇਹੀ,প্ৰতিক্ৰিয়াশীলতা
ਦੁਬਾਰਾ ਪੇਸ਼ ਕੀਤਾ,পুনৰ প্ৰৱৰ্তন কৰা হৈছে
ਬਰੇਕ ਬਾਰੰਬਾਰਤਾ,ব্ৰেক ফ্ৰিকুৱেন্সি
ਪ੍ਰਵੇਗ ਟੈਸਟ,ত্বৰণ পৰীক্ষা
ਦੇਰੀ ਦੀ ਸੰਭਾਵਨਾ,বিলম্বিত সম্ভাৱনা
ਪ੍ਰਵੇਗਿਤ ਵੈਕਟਰ ਸੰਭਾਵੀ,ত্বৰিত ভেক্টৰ বিভৱ
ਦ੍ਰਿੜਤਾ,অটলতা
ਮੋਨੋਸਟੈਟਿਕ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,মনোষ্টেটিক মাল্টিভাইব্ৰেটৰ
ਪੂਰਵ ਕਾਰਵਾਈ ਕੁੰਡਲੀ,প্ৰি একচন ৰাশিফল
ਵਾਪਸ ਰਿਫਲੈਕਟਰ,পিছফালৰ প্ৰতিফলক
ਵਾਪਸੀ ਆਰਡਰ,ৰিটাৰ্ণ অৰ্ডাৰ
ਵਾਪਸੀ ਦਾ ਨੁਕਸਾਨ,ৰিটাৰ্ণ লছ
ਰਿਗਰੈਸ਼ਨ ਅਨੁਪਾਤ ਸਕਾਰਾਤਮਕ ਐਂਪਲੀਫਾਇਰ,ৰিগ্ৰেছন ৰেচিঅ’ পজিটিভ এম্প্লিফায়াৰ
ਉਲਟ AGC,বিপৰীত AGC
"ਉਲਟ ਪੱਖਪਾਤ, ਉਲਟ ਪੱਖਪਾਤ","বিপৰীত পক্ষপাতিত্ব, বিপৰীত পক্ষপাতিত্ব"
ਉਲਟ ਫ੍ਰੈਕਚਰ,বিপৰীত ভাঙন
ਉਲਟ ਕਾਰਵਾਈ,বিপৰীত কাৰ্য্য
ਰਿਕਵਰੀ ਟਾਈਮ,আৰোগ্যৰ সময়
ਉਲਟਾ ਸੰਤ੍ਰਿਪਤ ਕਰੰਟ,ৰিভাৰ্ছ চেচুৰেটেড কাৰেণ্ট
ਰਿਵਰਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇੰਪੁੱਟ,ৰিভাৰ্ছ ট্ৰেন্সমিছন ইনপুট
ਉਲਟ ਵੋਲਟੇਜ ਰੀਚਾਰਜ ਅਨੁਪਾਤ,বিপৰীত ভোল্টেজ ৰিচাৰ্জ অনুপাত
ਉਲਟ ਵੋਲਟੇਜ ਲਾਭ,বিপৰীত ভল্টেজ লাভ
ਵਿਰੋਧੀ ਕਾਊਂਟਰ,কাউণ্টাৰ কাউণ্টাৰ
ਉਲਟਣਯੋਗ ਮੋਟਰ,ৰিভাৰ্চিবল মটৰ
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧਤਾ,ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি ইমিউনিটি
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਦਖਲ,ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪੜਤਾਲ,ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি প্ৰ&#39;ব
ਆਰਐਫ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ,আৰ এফ ট্ৰেন্সমিছন লাইন
r-f ਮੋਡੀਊਲੇਟਰ,r-f মডুলেটৰ
"ਰੀਓਸਟੈਟ, ਵੇਰੀਏਬਲ ਪ੍ਰਤੀਰੋਧ","ৰিঅ&#39;ষ্টেট, পৰিৱৰ্তনশীল প্ৰতিৰোধ ক্ষমতা"
rhombic antenna,ৰম্বিক এন্টেনা
ਰਿਬਨ ਫਾਈਬਰ ਕੇਬਲ,ফিতা ফাইবাৰ কেবল
ਰਿਬਨ ਲਾਊਡਸਪੀਕਰ,ফিতাযুক্ত লাউডস্পীকাৰ
ਰਿਬਨ ਮਾਈਕ੍ਰੋਫੋਨ,ফিতা মাইক্ৰ&#39;ফোন
ਰਿਬਨ ਕੁਨੈਕਟਰ,ফিতা সংযোগকাৰী
ਰਿਚਰਡਸਨ ਸਮੀਕਰਨ,ৰিচাৰ্ডছন সমীকৰণ
ਛੱਲੀ ਲਹਿਰ ਪੱਟੀ,ৰিজড ৱেভ ষ্ট্ৰিপ
ਰਿਗ,rig
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਨਿਯਮ,ঘড়ীৰ কাঁটাৰ দিশত নিয়ম
ਦੱਖਣ-ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ,দক্ষিণ-বিচ্যুতি পঞ্জীয়ন
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਧਰੁਵੀਕਰਨ,ঘড়ীৰ কাঁটাৰ দিশত মেৰুকৰণ
ਰਿੰਗ ਕਾਊਂਟਰ,ৰিং কাউণ্টাৰ
ਰਿੰਗ ਚੁੰਬਕ,ৰিং চুম্বক
ਰਿੰਗ ਟੌਪੋਗ੍ਰਾਫੀ,ৰিং টপোগ্ৰাফী
ਨਿਨਾਦ ਕੁੰਡਲੀ,নীনাদ কুণ্ডলী
ਆਵਾਜ਼ ਸਟਰੀਮ,শব্দৰ প্ৰবাহ
urmi ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,উৰ্মি বেণ্ড এক্সটেনচন
ਊਰਜਾ ਕੈਲਕੁਲੇਟਰ,শক্তি কেলকুলেটৰ
ਉਰਮੀ ਰੱਦ,উৰ্মি বাতিল কৰা
ਉਰਮੀ ਚੌੜਾਈ,উৰ্মি প্ৰস্থ
ਖਤਰਾ,আশংকা
ਵਾਧਾ ਦੀ ਮਿਆਦ,ৰাইজ পিৰিয়ড
ਉੱਚਾਈ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,উচ্চতাৰ সংবেদনশীলতা
ਵਧ ਰਹੀ ਕੋਰ,rising core
RLC ਫਿਲਟਰ,আৰ এল চি ফিল্টাৰ
ਵਰਗ-ਮੱਧ-ਜੜ੍ਹ ਬਦਲਵੇਂ ਮੌਜੂਦਾ ਪੋਟੈਂਸ਼ੀਓਮੀਟਰ,বৰ্গ-গড়-মূল বিকল্প বিদ্যুৎ প্ৰবাহ পটেনচ’মিটাৰ
ਵਰਗ-ਮਤਲਬ ਰੂਟ ਡਿਟੈਕਟਰ,বৰ্গ-গড় মূল ডিটেক্টৰ
ਰੋਬੋਟਿਕਸ,ৰবটিক্স
ਰੋਸ਼ੇਲ ਲੂਣ,ৰচেল লৱণ
ਅਜੀਬ ਲੰਬਾਈ ਦਾ ਐਂਟੀਨਾ,অসমতাপূৰ্ণ এন্টেনা
ਉਥਾਨ,উত্থান
ਵੇਲਕ ਕੋਟਿੰਗ,ভেলাক আৱৰণ
ਵੇਲਕ ਟੀਨ ਟ੍ਰਾਂਸਫਰ,ভেলাক টিন স্থানান্তৰ
ਵਿਘਨ ਕਾਰਕ,বিক্ষেপণ কাৰক
ਕਮਰੇ ਦਾ ਤਾਪਮਾਨ,কোঠাৰ উষ্ণতা
ਮੂਲ ਟਿਕਾਣਾ,উৎপত্তি লোকাছ
ਘਟਾਓ ਇੱਕ ਵਰਗ ਮੂਲ,বিয়োগ কৰি এটা বৰ্গমূল
ਵਰਗ-ਮਤਲਬ ਮੂਲ ਮੁੱਲ,বৰ্গ-গড় মূল মান
ਰੋਟੇਸ਼ਨਲ,ঘূৰ্ণনীয়
ਰੋਟੇਸ਼ਨਲ attenuator,ঘূৰ্ণনশীল ক্ষীণকৰ্তা
ਰੋਟੇਸ਼ਨਲ ਹਦਾਇਤ,ঘূৰ্ণনীয় নিৰ্দেশনা
ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ,ঘূৰ্ণনশীল ভেক্টৰ
ਨੇੜੇ-ਗਲਤੀ,নিয়াৰ-এৰ&#39;ৰ
ਰਾਊਟਰ,ৰাউটাৰ
ਰੂਥ ਟੈਸਟ,ৰাউথ পৰীক্ষা
ruth-harwijs ਐਰੇ,ৰুথ-হাৰৱিছ এৰে
ਨੋਮੀ ਟੈਸਟ,নোমি পৰীক্ষা
r-ਪੈਰਾਮੀਟਰ,r-প্যাৰামিটাৰ
rs-ਪੂਰਕ (ਰੇਡੀਕਸ ਪੂਰਕ),rs-পৰিপূৰক (মূলক পৰিপূৰক)
ਆਰ ਐੱਸ. ਫਲਿਪ ਫਲਾਪ,আৰ এছ। ফ্লিপ-ফ্লপ
RTD (ਰੋਧਕ ਹੀਟ ਡਿਟੈਕਟਰ),RTD (ৰেজিষ্টেন্স হিট ডিটেক্টৰ)
ਰੂਬੀ ਲੇਜ਼ਰ,ৰুবি লেজাৰ
rod-stream,ৰড-ষ্ট্ৰিম
ਨੱਠ ਗਏ,পলায়ন
ਰੈਡਬਰਗ ਦਾ ਨਿਰੰਤਰ,ৰাডবাৰ্গৰ ধ্ৰুৱক
rz-ਕੋਡ,rz-কোড
ਸੁਰੱਖਿਅਤ ਜ਼ੋਨ,নিৰাপদ অঞ্চল
"ਸੁਰੱਖਿਅਤ ਗੁਣਕ, ਸੁਰੱਖਿਆ ਸੂਚਕਾਂਕ","নিৰাপদ বহুগুণক, সুৰক্ষা সূচকাংক"
ਸੇਲੀਨ ਦਾ ਫਿਲਟਰ,চেলিনৰ ফিল্টাৰ
ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ,নমুনা আৰু ধৰি ৰাখক
ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ ਸਰਕਟ,নমুনা আৰু ধৰি ৰখা বৰ্তনী
ਨਮੂਨਾ ਡਾਟਾ,নমুনা সংগ্ৰহ কৰা তথ্য
ਸੈਂਪਲਿੰਗ ਸੀ.ਆਰ.ਓ,নমুনা সংগ্ৰহ কৰা CRO
ਨਮੂਨਾ ਫੰਕਸ਼ਨ,নমুনা সংগ্ৰহৰ কাৰ্য্য
ਨਮੂਨਾ ਔਸੀਲੋਸਕੋਪ,নমুনা সংগ্ৰহ কৰা অচিলোস্কোপ
ਨਮੂਨਾ ਪ੍ਰਮੇਏ,নমুনা সংগ্ৰহ উপপাদ্য
ਨਮੂਨਾ ਵੋਲਟਮੀਟਰ,নমুনা সংগ্ৰহ কৰা ভল্টমিটাৰ
ਸੈਟੇਲਾਈਟ,উপগ্ৰহ
ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ,উপগ্ৰহ সম্প্ৰচাৰ
ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ,উপগ্ৰহ যোগাযোগ
ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ ਵਿੰਡੋ,উপগ্ৰহ সংবহন উইণ্ড&#39;
ਸੈਟੇਲਾਈਟ ਸਟੇਸ਼ਨ,চেটেলাইট ষ্টেচন
ਸੈਟੇਲਾਈਟ ਟੀ.ਵੀ,চেটেলাইট টিভি
ਸੰਤ੍ਰਿਪਤ ਤਰਕ,চেচুৰেটেড লজিক
ਸੰਤ੍ਰਿਪਤਾ,চেচুৰেচন
ਸੰਤ੍ਰਿਪਤ ਦੇਰੀ,চেচুৰেচন বিলম্ব
ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਵਾਹ ਘਣਤਾ,চেচুৰেচন ফ্লাক্স ঘনত্ব
ਸੰਤ੍ਰਿਪਤਾ ਬਿੰਦੂ,চেচুৰেচন পইণ্ট
ਸੰਤ੍ਰਿਪਤਾ ਵੋਲਟੇਜ,চেচুৰেচন ভল্টেজ
ਖੁਸ਼ਕ ਫਿਲਟਰ,শুষ্ক ফিল্টাৰ
ਡੈਂਟ ਜਨਰੇਟਰ ਦੇਖਿਆ,ডেণ্ট জেনেৰেটৰ দেখিছিল
ਅਰਿਦੰਤੀ ਤਰੰਗ ਰੂਪ,aridanti তৰংগ ৰূপ
ਸਕੇਲਰ,স্কেলাৰ
ਸਕੇਲ ਗੁਣਕ,স্কেল বহুগুণক
ਸਕੈਨਿੰਗ ਮਾਰਗ,স্কেনিং পথ
ਸਕੈਨਰ,স্ক্যানাৰ
ਸਕੈਨਿੰਗ,স্কেনিং কৰা
ਖਿੰਡੇ ਹੋਏ ਪ੍ਰਸਾਰਣ,বিক্ষিপ্ত সংক্ৰমণ
ਫੈਲਾਉਣ ਵਾਲਾ,বিক্ষিপ্তকাৰী
ਯੋਜਨਾਬੱਧ ਕੈਪਚਰ,পদ্ধতিগতভাৱে ধৰা পেলোৱা
ਸਮਿਥ ਟਰਿੱਗਰ,স্মিথ ট্ৰিগাৰ
ਸਕੌਟਕੀ ਡਾਇਓਡ,শ্বটকি ডাইঅ&#39;ড
ਘਟਾਉਣ ਦਾ ਜਵਾਬ,প্ৰশমন সঁহাৰি
ਸੋਜ ਚੈਂਬਰ,ফুলা কক্ষ
ਚਮਕਦਾਰ,জিলিকি থকা
ਦਮ ਘੁੱਟਣਾ,শ্বাসৰুদ্ধ হৈ পৰে
ਸਕਰੀਨ ਡਿਸਪਲੇਅ,পৰ্দা প্ৰদৰ্শন
ਕਵਰ,কভাৰটো
ਸਿੰਕ੍ਰੋਨਸ ਡਾਇਨਾਮਿਕ ਰੈਮ (SDRAM),সমকালীন গতিশীল ৰেম (SDRAM)
ਸਿਕਾਮ ਕੋਡਕ,ছিকম কোদক
secant ਨਿਯਮ,secant নিয়ম
ਦੂਜਾ ਅਨੁਮਾਨ,দ্বিতীয় আনুমানিক
ਦੂਜੀ ਦਰਾੜ,দ্বিতীয় ফাট
ਦੂਜਾ ਹਾਰਮੋਨਿਕ,দ্বিতীয় হাৰমনিক
ਦੂਜਾ ਆਰਡਰ ਲੂਪ,দ্বিতীয় ক্ৰমৰ লুপ
ਸੈਕੰਡਰੀ ਸੈੱਲ,মাধ্যমিক কোষ (দ্বিতীয় কোষ)
ਸੈਕੰਡਰੀ ਨਿਕਾਸ,গৌণ নিৰ্গমন
ਸੈਕੰਡਰੀ ਕੁਆਇਲ,গৌণ কইল
ਰੇਡੀਅਲ ਸਿੰਗ,ৰেডিয়েল হৰ্ণ
ਵਿਭਾਜਨ ਕਾਰਕ,বিভাজন কাৰক
ਖੋਜ ਦੀ ਮਿਆਦ,অন্বেষণৰ সময়ছোৱা
ਬਲਾਕ ਰਜਿਸਟਰ,ব্লক ৰেজিষ্টাৰ
ਚੋਣ ਪ੍ਰਕਿਰਿਆ,নিৰ্বাচন প্ৰক্ৰিয়া
ਚੋਣਵੇਂ ਲਹਿਜ਼ਾ,নিৰ্বাচিত উচ্চাৰণ
ਚੋਣਵੇਂ ਆਕਸੀਕਰਨ,নিৰ্বাচিত অক্সিডেচন
"ਚੋਣਤਮਕਤਾ, ਚੋਣਤਮਕਤਾ","নিৰ্বাচনশীলতা, নিৰ্বাচনশীলতা"
ਬਾਰੰਬਾਰਤਾ ਚੋਣ,কম্পাঙ্ক নিৰ্বাচনশীলতা
ਸੇਲੇਨਿਅਮ ਰੀਕਟੀਫਾਇਰ,চেলেনিয়াম ৰেক্টিফায়াৰ
ਸਵੈ-ਅਲਾਈਨਿੰਗ ਗੇਟ,স্বয়ং প্ৰান্তিককৰণ গেট
ਸਵੈ ਵਿਸ਼ੇਸ਼ਤਾ,self attribution
ਆਟੋਮੋਟਿਵ,অটোমোটিভ
ਸਵੈ-ਇਮਰਸ਼ਨ,আত্ম-বিসৰ্জন
ਸਵੈ-ਅੰਡਾਕਾਰ ਕੋਡ,স্ব-উপবৃত্তাকাৰ ক&#39;ড
ਅਰਧ ਲਘੂਗਣਕ ਸਕੇਲ,অৰ্ধ লগাৰিদমিক স্কেল
ਸੈਮੀਕੰਡਕਟਰ,অৰ্ধপৰিবাহী
ਸੈਮੀਕੰਡਕਟਰ ਲੇਜ਼ਰ ਡਾਇਡ,অৰ্ধপৰিবাহী লেজাৰ ডাইঅ&#39;ড
ਸੈਂਸਿੰਗ ਟਰਮੀਨਲ,চেন্সিং টাৰ্মিনেল
ਸੈਂਸਰ,চেন্সৰ
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,সংবেদনশীলতা
ਸੈਂਸਰ,চেন্সৰ
ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ,ক্ৰমিক অভিগম
ਕ੍ਰਮਵਾਰ ਸਰਕਟ,ক্ৰমিক বৰ্তনী
ਕ੍ਰਮਵਾਰ ਏਨਕੋਡਿੰਗ,ক্ৰমিক এনকোডিং
ਇੰਡੈਕਸਡ ਮੈਮੋਰੀ,সূচীভুক্ত মেমৰি
ਕਲਾਸ ਪਹੁੰਚ,শ্ৰেণী প্ৰৱেশ
ਕਲਾਸ ਜੋੜਨ ਵਾਲਾ,ক্লাছ এডাৰ
ਕ੍ਰਮ ਡਾਟਾ ਪੋਰਟ,ক্ৰম ডাটা পৰ্ট
ਕਲਾਸ ਪੋਰਟ,ক্লাছ পৰ্ট
ਸ਼੍ਰੇਣੀ ਪ੍ਰਿੰਟਰ,শ্ৰেণী প্ৰিন্টাৰ
ਲੜੀਵਾਰ ਤਬਾਦਲਾ,স্তৰভিত্তিক স্থানান্তৰ
ਸੀਮਾ ਸੈੱਲ,ৰেঞ্জ কোষ
ਗ੍ਰੇਡ ਡਿਗਰੇਡੇਸ਼ਨ ਰਜਿਸਟਰ,গ্ৰেড অৱক্ষয় পঞ্জীয়ন
ਸ਼੍ਰੇਣੀ ਰੀਚਾਰਜ,শিতান ৰিচাৰ্জ
ਰੇਂਜ ਓਮਮੀਟਰ,ৰেঞ্জ ওমমিটাৰ
ਲੜੀ ਪੈਰਲਲ ਸਰਕਟ,শৃংখলা সমান্তৰাল বৰ্তনী
ਕਲਾਸ ਰੈਗੂਲੇਟਰ,শ্ৰেণী নিয়ন্ত্ৰক
ਸੀਮਾ ਗੂੰਜ,ৰেঞ্জ অনুনাদ
ਲੜੀ ਟਿਊਨ ਸਰਕਟ,ছিৰিজ টিউনড চাৰ্কিট
ਸੀਮਾ ਵੋਲਟੇਜ ਰੈਗੂਲੇਟਰ,ৰেঞ্জ ভল্টেজ নিয়ন্ত্ৰক
"ਸਰਵਰ, ਸਰਵਰ","চাৰ্ভাৰ, চাৰ্ভাৰ"
ਸਰਵੋ ਐਂਪਲੀਫਾਇਰ,চাৰ্ভো এম্প্লিফায়াৰ
ਸਰਵੋ ਮਕੈਨੀਕਲ ਢੰਗ,চাৰ্ভো যান্ত্ৰিক পদ্ধতি
ਸਰਵੋ ਰੀਕੋਡਰ,চাৰ্ভো ৰিকোডাৰ
ਸਜਾਵਟ ਦਾ ਸਮਾਂ,সজ্জাৰ সময়
ਵਿਵਸਥਾ ਦੀ ਮਿਆਦ,সমন্বয়ৰ সময়সীমা
ਅੱਠਭੁਜ ਡੀਕੋਡਰ,অক্টল ডিকোডাৰ
ਸਪਤਖੰਡ ਡਿਸਪਲੇ,সপ্তখণ্ড প্ৰদৰ্শন
ਸ਼ੈਡੋ ਕਵਰ; ਸ਼ੈਡੋ ਮਾਸਕ,ছাঁৰ আৱৰণ; ছাঁৰ মাস্ক
ਸ਼ੈਡੋ ਮੈਮੋਰੀ,ছাঁ স্মৃতি
ਸ਼ੈਨਨ ਦਾ ਸਿਧਾਂਤ,শ্বেননৰ উপপাদ্য
ਸਟੋਰੇਜ਼ ਦੀ ਉਮਰ,সংৰক্ষণ বয়স
ਰੱਖਿਅਕ,সংৰক্ষক
ਟ੍ਰਾਂਸਫਰ ਕਾਊਂਟਰ,ট্ৰেন্সফাৰ কাউণ্টাৰ
