Gujarati,Assamese
પુશઅપ સૂચિ,pushup তালিকা
ચતુર્ભુજ ઘનતા,quad ঘনত্ব
લાયકાત,অৰ্হতা
ક્વોન્ટિફાયર,কোৱান্টিফায়াৰ
પરિમાણ,কোৱাণ্টাইজ কৰক
ક્વોન્ટાઈઝર,কোৱাণ্টাইজাৰ
ક્વોન્ટમ,কোৱাণ্টাম
ક્વોન્ટમ ઘડિયાળ,কোৱাণ্টাম ঘড়ী
ક્વોન્ટમ કમ્પ્યુટિંગ,কোৱাণ্টাম কম্পিউটিং
ઉદાહરણ દ્વારા ક્વેરી,উদাহৰণৰ দ্বাৰা প্ৰশ্ন কৰক
પ્રશ્ન,প্ৰশ্ন
ક્વેરી ભાષા,প্ৰশ্ন ভাষা
ક્વેરી પ્રક્રિયા,প্ৰশ্ন প্ৰক্ৰিয়াকৰণ
કતાર,লানি পতা
કતાર વ્યવસ્થાપન,শাৰী ব্যৱস্থাপনা
કતાર રજીસ્ટર,শাৰী পঞ্জীয়ন
કતારબદ્ધ નેટવર્ક,শাৰীবদ্ধ নেটৱৰ্ক
કતાર સિદ્ધાંત,queuining তত্ত্ব
ઝડપી ઍક્સેસ મેમરી,দ্ৰুত প্ৰৱেশ স্মৃতিশক্তি
અવશેષ,ভাগফল
રેડિયો આવર્તન દખલગીરી (RFI),ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ (RFI)
મૂલાંક,ৰেডিক্স
રેન્ડમ એક્સેસ કમ્પ્યુટર સાધનો (RACE),ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE)
રેન્ડમ એક્સેસ મેમરી (RAM),ৰেণ্ডম এক্সেছ মেমৰি (RAM)
રેન્ડમ સ્કેન,ৰেণ্ডম স্কেন
રાસ્ટર,ৰাষ্টাৰ
રાસ્ટર સ્કેન,ৰেষ্টাৰ স্কেন
ફરીથી એન્જિનિયરિંગ,re অভিযান্ত্ৰিকীকৰণ
પુનઃ વિસ્તરણ,পুনৰ বৃদ্ধি
સુગમતા,ৰিচেবিলিটি
વાંચવું,পঢ়া
વડા વાંચો,মূৰ পঢ়া
ફક્ત વાંચી,কেৱল পঢ়ক
માત્ર વાંચન મેમરી,কেৱল পঢ়া স্মৃতিশক্তি
વાંચો લખવાનું માથું,পঢ়া লিখা মূৰ
વાંચન/લેખન ચક્ર,পঢ়া/লিখা চক্ৰ
હેડ વાંચો/લખો,পঢ়া/লিখা মূৰ
વાંચો લખો,পঢ়া/লিখা
વાચક,পাঠক
વાંચન,পঢ়ি থকা
વાંચવું,ৰিড-আউট
વાસ્તવિક,বাস্তৱ
વાસ્તવિક સમય પ્રક્રિયા,ৰিয়েল টাইম প্ৰচেছিং
રીસીવર,গ্ৰাহক
માન્યતા તર્ક,চিনাক্তকৰণ যুক্তি
ફરીથી કમ્પાઇલ કરો,পুনৰ কম্পাইল কৰক
રેકોર્ડ,নথিভুক্ত
રેકોર્ડિંગ હેડ,ৰেকৰ্ডিং হেড
પુનઃપ્રાપ્ત ભૂલ,পুনৰুদ্ধাৰযোগ্য ভুল
પુન: પ્રાપ્તિ,পুনৰুদ্ধাৰ
પુનરાવર્તિત પ્રમેય,পুনৰাবৃত্তি উপপাদ্য
પુનરાવર્તન,পুনৰাবৃত্তি
પુનરાવર્તિત કાર્ય,পুনৰাবৃত্তিমূলক ফলন
ઘટાડો સૂચના સેટ કમ્પ્યુટર (RISC),হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC)
નિરર્થકતા,অতিৰিক্ততা
સ્વતંત્ર ડિસ્કની રીડન્ડન્ટ એરે (RAID),স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID)
પુનઃ પ્રવેશ,পুনৰ প্ৰৱেশকাৰী
પુનઃપ્રવેશ કોડ,পুনৰ প্ৰৱেশকাৰী ক&#39;ড
સંદર્ભ,সন্দৰ্ভ
સંદર્ભ અખંડિતતા,ৰেফাৰেন্সিয়েল অখণ্ডতা
પ્રતિબિંબ,প্ৰতিফলনশীলতা
પ્રતિબિંબ,প্ৰতিফলন
રીફ્રેક્શન,বিবৰ্তন
તાજું કરો,সতেজ কৰক
પુનર્જન્મ,পুনৰুত্পাদন
નોંધણી કરો,পঞ্জীয়ন কৰা
નિયમિત વ્યાકરણ,নিয়মীয়া ব্যাকৰণ
સંબંધ,সম্পৰ্ক
રિલેશનલ ડેટાબેઝ,সম্পৰ্কীয় ডাটাবেছ
રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS),সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS)
રિલેશનલ મોડલ,সম্পৰ্কীয় আৰ্হি
સંબંધી,সম্পৰ্কীয়
સંબંધિત સંબોધન,আপেক্ষিক সম্বোধন
રિલે,ৰিলে
વિશ્વસનીયતા મોડેલિંગ,নিৰ্ভৰযোগ্যতা মডেলিং
વિશ્વસનીય,নিৰ্ভৰযোগ্য
રિલોકેટેબલ કોડ,স্থানান্তৰযোগ্য ক&#39;ড
દૂરસ્થ,দূৰৱৰ্তী
દૂરસ્થ યજમાન,দূৰৱৰ্তী গৃহস্থ
દૂરસ્થ જોબ એન્ટ્રી,দূৰৱৰ্তী চাকৰি প্ৰৱেশ
દૂરસ્થ લોગ-ઇન,দূৰৱৰ্তী লগ-ইন
દૂરસ્થ પ્રક્રિયા કૉલ (RPC),দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC)
રિમોટ સેન્સિંગ,ৰিম&#39;ট চেন্সিং
નામ બદલો,নাম সলনি কৰক
રેન્ડરીંગ,ৰেণ্ডাৰ কৰা
રીપીટર,ৰিপিটাৰ
જવાબ આપો,প্ৰত্যুত্তৰ
વિનંતી,অনুৰোধ
ટિપ્પણીઓ માટે વિનંતી (RFC),মন্তব্যৰ বাবে অনুৰোধ (RFC)
વિનંતી/જવાબ પ્રોટોકોલ,অনুৰোধ/উত্তৰ প্ৰট&#39;কল
પ્રોગ્રામ ફરીથી ચલાવો,প্ৰগ্ৰেম পুনৰ চলাওক
સંશોધન,গৱেষণা
રીસેટ ચક્ર,ৰিছেট চক্ৰ
રહેવાસી,বাসিন্দা
ઠરાવ,সংকল্প
સંસાધનો,সম্পদসমূহ
પ્રતિભાવ સમય,সঁহাৰি সময়
ફરી થી શરૂ કરવું,পুনৰাৰম্ভ কৰক
પુનઃસ્થાપિત,পুনৰ সঞ্চয় কৰা
રીટ્રેસ,পুনৰ অনুসন্ধান কৰক
રીટ્રાન્સમિશન,পুনৰ সংক্ৰমণ
પુનઃપ્રાપ્ત કરો,উদ্ধাৰ কৰা
ફરી પ્રયાસ કરો,পুনৰ চেষ্টা কৰক
પરત,উভতাই দিয়া
રીટર્ન કોડ,ক&#39;ড ঘূৰাই দিয়ক
રીટર્ન કી,ৰিটাৰ্ণ কি&#39;
ફરીથી વાપરી શકાય તેવા કોડ,পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড
ફરીથી લખી શકાય તેવું,পুনৰ লিখিব পৰা
આરજીબી મોનિટર,RGB মনিটৰ
રિબન,ফিতা
યોગ્ય મુદ્દો,সঠিক বিষয়
રોબોટ,ৰবট
રોબોટિક્સ,ৰবটিক্স
મજબુત,মজবুত
ભૂમિકા,ভূমিকা
પાછા વળો,ৰোল বেক
રોલ ઇન કરો,ৰোল ইন
રોલ આઉટ,ৰোল আউট
રોમ,ৰম
રુટ,শিপা
રૂટ ડિરેક્ટરી,ৰূট ডাইৰেকটৰি
ભૂલનો રાઉન્ડ,ভুলৰ ৰাউণ্ড
રાઉટર,ৰাউটাৰ
રૂટીંગ,ৰুটিং
RS232C ઇન્ટરફેસ,RS232C আন্তঃপৃষ্ঠ
RSA એન્ક્રિપ્શન,RSA এনক্ৰিপচন
આરટીસી,আৰ টি চি
લંબાઈ એન્કોડિંગ ચલાવો,দৈৰ্ঘ্যৰ এনকোডিং চলাওক
રન સમય,ৰান টাইম
રનટાઈમ ભૂલ,ৰান টাইম ত্ৰুটি
નમૂના,নমুনা
સેમ્પલિંગ,নমুনা সংগ্ৰহ কৰা
ઉપગ્રહ,উপগ্ৰহ
સંતૃપ્ત,চেচুৰেটিং
સાચવો,সঞ্চয় কৰা
માપનીયતા,স্কেলেবিলিটি
સ્કેલર,স্কেলাৰ
સ્કેનિંગ,স্কেনিং কৰা
દૃશ્ય,দৃশ্যপট
શેડ્યૂલર,সূচীকাৰক
સ્ક્રીન ઇમેજ પ્રોજેક્ટર,স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ
સ્ક્રિપ્ટ,চিত্ৰনাট্য
સ્ક્રિપ્ટીંગ ભાષા,লিপিৰ ভাষা
સ્ક્રોલિંગ,স্ক্ৰলিং কৰা
SDLC (સિક્રોનસ ડેટા લિંક નિયંત્રણ),SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ)
શોધો,সন্ধান
શોધ એન્જિન,চাৰ্চ ইঞ্জিন
શોધ વૃક્ષ,search tree
શોધી રહ્યાં છે,সন্ধান কৰি আছে
ગૌણ,মাধ্যমিক
સેક્ટર,খণ্ড
સુરક્ષા નીતિ,সুৰক্ষা নীতি
સમય શોધો,সময় বিচাৰিব
સેગમેન્ટ,ছেগমেণ্ট
વિભાજન,ছেগমেণ্টেচন
પસંદગી સૉર્ટ,নিৰ্বাচন সজাই পৰাই তোলা
સ્વયં સમાયેલ,self contained
અર્થશાસ્ત્ર,অৰ্থবিজ্ঞান
સેમાફોર,চেমাফোৰ
સેમિકન્ડક્ટર,অৰ্ধপৰিবাহী
સિમોન્ટિક વેબ,চেমন্টিক ৱেব
અનુક્રમિક ઍક્સેસ પદ્ધતિ,ক্ৰমিক অভিগম পদ্ধতি
સીરીયલ,ছিৰিয়েল
સીરીયલાઇઝર,ছিৰিয়েলাইজাৰ
સર્વર,চাৰ্ভাৰ
સર્વર ક્રેશ,চাৰ্ভাৰ ক্ৰেচ
સર્વર લાઇસન્સ,চাৰ্ভাৰ অনুজ্ঞাপত্ৰ
સર્વો ગુણક,চাৰ্ভো বহুগুণক
સેટ,স্থাপন কৰা
પોઈન્ટ નક્કી કરો,ছেট পইণ্ট
સ્થાપના,স্থাপন কৰা
છાંયો,ছাঁ পৰা ঠাই
શેડિંગ,ছাঁ দিয়া
પડછાયો,ছাঁ
ફાઈલ શેર કરો,ফাইলটো শ্বেয়াৰ কৰক
વહેંચાયેલ ઍક્સેસ,অংশীদাৰী অভিগম
શેરિંગ,ভাগ কৰি দে
શેલ,খোলা
પાત્ર બદલો,শিফ্ট চৰিত্ৰ
શોર્ટ સર્કિટ,শ্বৰ্ট চাৰ্কিট
ટૂંકી સૂચના,চুটি নিৰ্দেশনা
બહેન,সহোদৰ
આડઅસર,পাৰ্শ্বক্ৰিয়া
સાઇન બીટ,sign bit
સિગ્નલ,সংকেত
સિગ્નલ પ્રોસેસિંગ,সংকেত প্ৰক্ৰিয়াকৰণ
સિગ્નલિંગ,সংকেত প্ৰদান কৰা
સિગ્નલ-ટુ-અવાજ ગુણોત્તર,সংকেত-শব্দ অনুপাত
સહી,চহী
સહી પરીક્ષણ,স্বাক্ষৰ পৰীক্ষণ
નોંધપાત્ર અંક,উল্লেখযোগ্য অংক
સિલિકોન ચિપ,ছিলিকন চিপ
સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
સિમ્પ્લેક્સ,ছিমপ্লেক্স
સિમ્પ્લેક્સ નોડ,simplex ন&#39;ড
સિમ્યુલેશન,চিমুলেচন
સિમ્યુલેટર,চিমুলেটৰ
એક સાથે,একে লগে
એક સાથે પ્રક્રિયા,একেলগে প্ৰক্ৰিয়াকৰণ
સિંગલટન,চিংগলটন
સાઇટ લાયસન્સ,চাইট অনুজ্ঞাপত্ৰ
કદ,আকাৰ
કદ બદલવાનું,আকাৰ নিৰ্ধাৰণ
સ્કેચિંગ,স্কেচিং
છોડો,বাদ দিয়া
છોડવું,এৰি দিয়া হৈছে
સ્લેશ,স্লেছ
ગુલામ કમ્પ્યુટર,স্লেভ কম্পিউটাৰ
સ્લાઇડિંગ વિન્ડો પ્રોટોકોલ,স্লাইডিং উইন্ডো প্ৰটোকল
સ્લિપ,পিছলা
સ્લોટ,ছাঁদ
નાના કમ્પ્યુટર સિસ્ટમ ઇન્ટરફેસ (SCSI),সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI)
સ્માર્ટ કાર્ડ,স্মাৰ্ট কাৰ্ড
ગોકળગાય મેલ,শামুক মেইল
સ્નેપશોટ,স্নেপশ্বট
સોફ્ટ કમ્પ્યુટિંગ,চফ্ট কম্পিউটিং
સોફ્ટ કોપી,চফ্ট কপি
સોફ્ટ ફોન્ટ,কোমল ফন্ট
સોફ્ટવેર,ছ’ফ্টৱেৰ
સોફ્ટવેર એન્જિનિયરિંગ,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
સોફ્ટવેર લાઇસન્સ,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
સોફ્ટવેર ચાંચિયાગીરી,চফ্টৱেৰ পাইৰেচি
સ્પેક્ટ્રમ,বৰ্ণালী
સર્પાકાર,সৰ্পিল
શીટ ફેલાવો,স্প্ৰেড শ্বীট
ધોરણ,মানদণ্ড
માનક સામાન્યકૃત માર્કઅપ ભાષા (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
માનકીકરણ,প্ৰামাণিককৰণ
સ્ટેન્ડબાય સમય,ষ্টেণ্ডবাই সময়
સ્ટાર LAN,ষ্টাৰ লেন
સ્ટાર ટોપોલોજી,তৰা টপোলজি
થોડી શરૂઆત કરો,ষ্টাৰ্ট বিট
ભૂખમરો,অনাহাৰ
સ્થિર મેમરી&#39;,ষ্টেটিক মেমৰি&#39;
સ્થિતિ ચેનલ,ষ্টেটাছ চেনেল
પગલું કદ,ষ্টেপৰ আকাৰ
રોકો અને પ્રોટોકોલ રાહ જુઓ,বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল
સ્ટોપ કોડ,ষ্টপ ক&#39;ড
સ્ટોપ કી,বন্ধ কি&#39;
સંગ્રહક્ષમતા,সংৰক্ষণযোগ্যতা
સંગ્રહિત કાર્યક્રમ,সংৰক্ষিত প্ৰগ্ৰেম
સ્ટ્રિંગ ડેટા,ষ্ট্ৰিং ডাটা
સંરચિત કોડિંગ,গঠনমূলক ক&#39;ডিং
સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
સ્ટાઇલ શીટ,ষ্টাইল শ্বীট
સબ-ડિરેક્ટરી,উপ-ডাইৰেকটৰি
સબનેટ,চাবনেট
સબટ્રી,উপবৃক্ষ
સારાંશ,সাৰাংশ
સુપર કમ્પ્યુટર,চুপাৰ কম্পিউটাৰ
સુપર કમ્પ્યુટિંગ,চুপাৰ কম্পিউটিং
સુપર કી,চুপাৰ কী
સુપર વપરાશકર્તા,চুপাৰ ইউজাৰ
નિરીક્ષણ કરેલ શિક્ષણ,তত্বাৱধানত শিক্ষণ
સપોર્ટ ચિપ,সমৰ্থন চিপ
સર્ફ,চাৰ্ফ
સર્ફિંગ,চাৰ্ফিং
સ્વેપ,অদলবদল
અદલાબદલી,শ্বেপ ইন
બહાર કાઢો,শ্বেপ আউট
અદલાબદલી,শ্বেপিং
સ્વિચ કરેલ નેટવર્ક,চুইচ কৰা নেটৱাৰ্ক
સ્વિચિંગ,চুইচিং কৰা
સ્વિચિંગ થિયરી,চুইচিং তত্ত্ব
સાંકેતિક પ્રોગ્રામિંગ,প্ৰতীকী প্ৰগ্ৰেমিং
સિંક્રનાઇઝેશન,সমন্বয়
સિંક્રોનાઇઝર,সমন্বয়ক
સિંક્રનસ,সমকালীন
સિંક્રનસ ડિજિટલ વંશવેલો (SDH),সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH)
વાક્યરચના વિશ્લેષણ,বাক্যবিন্যাস বিশ্লেষণ
સિસ્ટમ વિશ્લેષણ,ব্যৱস্থা বিশ্লেষণ
સિસ્ટમ એન્જિનિયરિંગ,চিষ্টেম ইঞ্জিনিয়াৰিং
સિસ્ટમ હેકર,চিস্টেম হেকাৰ
સિસ્ટમ ઇન્ટિગ્રેટર,চিস্টেম ইন্টিগ্ৰেটৰ
સિસ્ટમ લોગ,চিস্টেম লগ
સિસ્ટમ માસ્ક,চিস্টেম মাস্ক
સિસ્ટમ નેટવર્ક આર્કિટેક્ચર (SNA),চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA)
સિસ્ટમ પ્રોગ્રામર,চিস্টেম প্ৰগ্ৰেমাৰ
સિસ્ટમ પુનઃપ્રારંભ કરો,ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক
સિસ્ટમ બંધ,চিস্টেম বন্ধ কৰা
સિસ્ટમ પરીક્ષણ,চিস্টেম পৰীক্ষণ
સિસ્ટમ ઉપયોગિતા,চিস্টেম সঁজুলি
વ્યવસ્થિત કોડ,পদ্ধতিগত ক&#39;ড
ટેબ આદેશ,tab কমাণ্ড
ટેબલ,মেজ
ટેબલ ઉપર જુઓ,টেবুলখন ওপৰলৈ চাওক
ટેબલ જગ્યા,টেবুলৰ স্থান
ટેબ્લેટ,টেবলেট
ટેબ્યુલર એરે,টেবুলাৰ এৰে
ટેબ્યુલેટીંગ કાર્ય,টেবুলেটিং ফাংচন
ટૅગ કરેલ આર્કિટેક્ચર,টেগ কৰা স্থাপত্য
ટૅગ કરેલ ઇમેજ ફાઇલ ફોર્મેટ (TIFF),টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF)
ટેન્ડમ સિસ્ટમ,টাণ্ডাম ব্যৱস্থা
ટેપ ઘનતા,টেপ ঘনত্ব
ટેપ માસ્ક,টেপ মাস্ক
ટાર ફાઇલ,tar ফাইল
કાર્ય,কাৰ্য
કાર્ય પટ્ટી,টাস্ক বাৰ
કાર્ય અનુસૂચિ,কাৰ্য্য নিৰ্ধাৰক
TCP/IP (ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ),TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল)
ફાડવાની કામગીરી,টিয়াৰডাউন অপাৰেচন
ટેલિકોમ,টেলিকম
ટેલિકોમ્યુનિકેશન,দূৰসংযোগ
ટેલિકોન્ફરન્સ,টেলিকনফাৰেন্স
ટેલિકોન્ફરન્સિંગ,টেলিকনফাৰেন্সিং
ટેલિગ્રાફી,টেলিগ্ৰাফী
ટેલિમેટ્રી,টেলিমেট্ৰি
ટેલિફોન,টেলিফোন
ટેલિફોની,টেলিফোনি
ટેલિપ્રિંટર,টেলিপ্ৰিণ্টাৰ
ટેલિપ્રોસેસિંગ,টেলিপ্ৰচেছিং
ટેલિવિઝન,টেলিভিছন
ટેલેક્સ,টেলেক্স
ટેલનેટ,টেলনেট
તાપમાન,তাপমান
ઢાંચો,সাঁচ
દસનું પૂરક,দহৰ পৰিপূৰক
ટેરા બાઈટ,টেৰা বাইট
તેરા ફ્લોપ,টেৰা ফ্লপ
ટર્મિનલ કર્સર,টাৰ্মিনেল কাৰ্চাৰ
ટર્મિનલ નોડ,টাৰ্মিনেল ন&#39;ড
ટર્મિનલ વિન્ડો,টাৰ্মিনেল উইন্ডো
સમાપ્તિ,টাৰ্মিনেচন
ટર્નરી,তৰ্নাৰী
ટર્નરી ઓપરેશન,তৰ্নাৰী অপাৰেচন
ટેસ્ટ,পৰীক্ষা
પરીક્ષણ કવરેજ,পৰীক্ষাৰ কভাৰেজ
ટેસ્ટ રન,পৰীক্ষা চলোৱা
ટેસ્ટ-ડેટા,পৰীক্ষা-তথ্য
ટેક્સ્ટ,পাঠ্য
ટેક્સ્ટ બોક્સ,লিখনী বাকচ
ટેક્સ્ટ કર્સર,লিখনী কাৰ্চাৰ
ટેક્સ્ટ એડિટર,টেক্সট সম্পাদক
ટેક્સ્ટ ફાઇલ,লিখনী নথিপত্ৰ
ટેક્સ્ટ મોડ,লিখনী ধৰণ
ટેક્સ્ટ પ્રોસેસિંગ,টেক্সট প্ৰচেছিং
ટેક્સ્ટ ટુ સ્પીચ (TTS),টেক্সট টু স্পীচ (TTS)
ટેક્સચર મેપિંગ,টেক্সচাৰ মেপিং
ટી-ફ્લિપ-ફ્લોપ,টি-ফ্লিপ-ফ্লপ
થર્મલ પ્રિન્ટર,তাপীয় প্ৰিন্টাৰ
પાતળી ફિલ્મ મેમરી,পাতল ফিল্মৰ স্মৃতি
પાતળા ફિલ્મ ટ્રાંઝિસ્ટર,পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ
થ્રેશિંગ,থ্ৰেচিং
થ્રેડ,সূতা
થ્રેડીંગ,থ্ৰেডিং
ત્રીજું નેટવર્ક,ত্ৰিস্তৰীয় নেটৱৰ্ক
થ્રુપુટ,থ্ৰুপুট
સમયની જટિલતા,সময়ৰ জটিলতা
ટાઇમ ડિવિઝન મલ્ટિપ્લેક્સિંગ (TDM),সময় বিভাজন মাল্টিপ্লেক্সিং (TDM)
સમય ફ્રેમ,সময়সীমা
સમય ફ્રેમ,সময়সীমা
સમય યંત્ર,টাইম মেচিন
સમય સમાપ્ત,টাইম আউট
સમય પરિમાણ,সময় কোৱাণ্টাইজেচন
સમય શ્રેણી,সময় শৃংখলা
સમય વહેંચણી,সময় ভাগ-বতৰা কৰা
સમય વહેંચણી સિસ્ટમ,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
સમય સ્ટેમ્પ,সময় ডাকটিকট
સમય રેખાકૃતિ,টাইমিং ডায়াগ্ৰাম
રંગભેદ,টিন্ট
ટૉગલ કરો,টগল কৰক
ટૉગલ કરવાની ઝડપ,টগলিং গতি
ટોકન,টোকেন
ટોકન બસ,টোকেন বাছ
ટોકન બસ,টোকেন বাছ
ટોકન બસ નેટવર્ક,টোকেন বাছ নেটৱাৰ্ক
ટોકન રીંગ,টোকেন ৰিং
ટોકન ચર્ચા,টোকেন টক
સાધન,সঁজুলি
ઉપરથી નીચે,ওপৰলৈ তললৈ
ટોપ ડાઉન ડિઝાઇન,টপ ডাউন ডিজাইন
ઉપરથી નીચેનું પદચ્છેદન,টপ ডাউন পাৰ্চিং
ટોપોલોજી,টপোলজি
ટચ પેડ,টাচ পেড
ટચ સ્ક્રીન,টাচ্ছ স্ক্ৰীন
ટ્રેસ,দাগ
ટ્રેસિંગ,ট্ৰেচিং
ટ્રેક,ট্ৰেক
ટ્રેક ડિસ્ક,ট্ৰেক ডিস্ক
ટ્રેક ટેપ,ট্ৰেক টেপ
ટ્રેકિંગ,ট্ৰেকিং
ટ્રેલર,ট্ৰেইলাৰ
માર્ગ,ট্ৰেজেক্টৰী
સોદા,লেনদেন
વ્યવહાર ફાઇલ,লেনদেন ফাইল
વ્યવહાર લોગ,লেনদেনৰ লগ
ટ્રાંસ્ક્રાઇબ કરો,লিপিবদ্ধ কৰক
ટ્રાન્સડ્યુસર,ট্ৰেন্সডুচাৰ
ટ્રાન્સફર દર,স্থানান্তৰ হাৰ
ટ્રાન્સફર સમય,স্থানান্তৰ সময়
પરિવર્તન,ৰূপান্তৰ
ક્ષણિક ભૂલ,ক্ষণস্থায়ী ভুল
પરિવહન સમય,ট্ৰেনজিট সময়
સંક્રમણ,স্থানান্তৰ
સંક્રમિત,ট্ৰেন্সিটিভ
સંક્રમણ,ট্ৰেন্সিটিভিটি
અનુવાદ,অনুবাদ
ટ્રાન્સમિશન,সংক্ৰমণ
ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ (TCP),সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল (TCP)
ટ્રાન્સમિશન લાઇન,ট্ৰেন্সমিছন লাইন
ટ્રાન્સમીટર,ট্ৰেন্সমিটাৰ
પારદર્શિતા,স্বচ্ছতা
ટ્રાન્સપોન્ડર,ট্ৰেন্সপণ্ডাৰ
પરિવહન,পৰিবহন
સ્થાનાંતરણ,ট্ৰেন্সপজিচন
ટ્રાન્સપ્યુટર,ট্ৰেন্সপিউটাৰ
ટ્રાન્સરીવર,ট্ৰেন্সৰিচিভাৰ
ટ્રેપિંગ,ট্ৰেপিং
ટ્રાવર્સ,ট্ৰেভাৰ্ছ
વૃક્ષ (ટ્રાવર્સલ),গছ (traversal)
વૃક્ષ નેટવર્ક,গছৰ নেটৱৰ্ক
ઉપનદી સર્કિટ,ট্ৰিবিউটেৰী চাৰ্কিট
તુચ્છ ગ્રાફ,ট্ৰাইভাল গ্ৰাফ
મુશ્કેલી શૂટ,trouble shoot
કાપો,ছেদ কৰক
સત્ય ટેબલ,সত্য টেবুল
ટ્યુનર,টিউনাৰ
ટનલીંગ,সুৰংগ নিৰ্মাণ
ટ્યુનિંગ,টিউনিং
ટપલ,টিউপল
ટર્બો પાસ્કલ,টাৰ্বো পাস্কেল
ટ્યુરિંગ મશીન,টুৰিং মেচিন
સમય ફેરવો,turn aroud সময়
દસ્તાવેજ ફેરવો,নথিপত্ৰ ঘূৰাই ঘূৰাই দিয়ক
ટર્નઅરાઉન્ડ ક્રમ,টাৰ্ণআউট ক্ৰম
ટ્વીન કેબલ,টুইন কেবল
ટ્વિસ્ટેડ જોડી,টুইষ্টেড পেয়াৰ
બે ભાગ એસેમ્બલર,টু পাৰ্ট এছেম্বলাৰ
બે પૂરક,দুটাৰ পৰিপূৰক
પ્રકાર,প্ৰকাৰ
પ્રકાર ચહેરો,মুখ টাইপ কৰক
પ્રકાર વડા,টাইপ হেড
પ્રકાર વ્હીલ,টাইপ চকা
ટાઈપિંગ,টাইপিং কৰা
અન ઇન્ટરપ્ટેબલ પાવર સ્ત્રોત (UPS),un interruptable শক্তি উৎস (UPS)
યુનરી ઓપરેશન,ইউনাৰী অপাৰেচন
યુનરી ઓપરેશન,ইউনাৰী অপাৰেচন
યુનરી ઓપરેટર,unary অপাৰেটৰ
અનિશ્ચિતતા,অনিশ্চয়তা
બિનશરતી નિવેદન,নিঃচৰ্ত বিবৃতি
અગણિત,অগণিত
ઉઘાડું,উন্মোচন কৰক
અનિર્ણાયક,অনিৰ্ণয়যোগ্য
અવ્યાખ્યાયિત,অসংজ্ঞায়িত
અવ્યાખ્યાયિત રેકોર્ડ,অসংজ্ঞায়িত ৰেকৰ্ড
કાઢી નાખો,আনডিলিট কৰক
નીચા,আণ্ডাৰস্কোৰ কৰক
દિશાહીન,অনিৰ্দেশিত
નિર્દેશિત ગ્રાફ,অনিৰ্দেশিত গ্ৰাফ
દિશાહીન સેવા સમય,অদিশীয় সেৱাৰ সময়
પૂર્વવત્ કરો,পূৰ্বৱৰ্তী অৱস্থালৈ ঘূৰাই আনিব
અનફોર્મેટેડ ડિસ્ક,অফৰ্মেট কৰা ডিষ্ক
યુનિકાસ્ટિંગ,ইউনিকাস্টিং
યુનિકોડ,ইউনিকোড
દિશાહીન વૃક્ષ,একনিৰ্দেশিত গছ
યુનિફોર્મ રિસોર્સ લોકેટર (URL),একেধৰণৰ সম্পদ স্থানক (URL)
યુનિપ્રોસેસિંગ,ইউনিপ্ৰচেছিং
અનન્ય,অনন্য
યુનિશિલ્ડ ટ્વિસ્ટેડ જોડી (UTP),unishielded টুইষ্টেড পেয়াৰ (UTP)
એકમ,একক
એકમ સરનામું,ইউনিটৰ ঠিকনা
એકમ અંતરાલ,একক ব্যৱধান
એકમ પરીક્ષણ,ইউনিট পৰীক্ষণ
એકાત્મક કોડ,একক ক&#39;ড
યુનિટર્મ,এককীয়তা
