Assamese,Odiya
বাৰম্বাৰ সীমা,ବାରମ୍ବାର ସୀମା |
ৰিমেনৰ অবিচ্ছেদ্য পুনৰাবৃত্তি কৰিলে,ପୁନରାବୃତ୍ତି ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
প্ৰতিনিধিত্ব কৰা,ପ୍ରତିନିଧିତ୍ୱ
অৱশিষ্ট,ଅବଶିଷ୍ଟ
এটা মেৰুত অৱশিষ্ট,ଏକ ପୋଲରେ ଅବଶିଷ୍ଟ
সংকল্প,ରେଜୋଲୁସନ
শক্তিৰ সমাধান,ଶକ୍ତିର ସଂକଳ୍ପ
বেগৰ ৰিজ’লিউচন,ଗତିର ବିଭେଦନ
ফলাফল,ଫଳାଫଳ
ফলস্বৰূপ বল,ଫଳାଫଳ ଶକ୍ତି
ফলাফল ভেক্টৰ,ଫଳାଫଳ ଭେକ୍ଟର୍ |
সংশোধিত ছিমপ্লেক্স কৌশল,ସଂଶୋଧିତ ସିମ୍ପାଲେକ୍ସ କ techni ଶଳ |
ৰম্বছ,ରମ୍ବସ୍
ৰিমেন অবিচ্ছেদ্য,ରିମାନ୍ ଅବିଚ୍ଛେଦ୍ୟ |
সোঁকোণ,ଡାହାଣ କୋଣ
সোঁকোণীয়া ত্ৰিভুজ,ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |
সোঁফালৰ বৃত্তাকাৰ শঙ্কু,ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |
ডান কোছেট,ଡାହାଣ କୋସେଟ |
সোঁফালৰ চিলিণ্ডাৰ,ଡାହାଣ ସିଲିଣ୍ଡର |
সোঁহাতৰ,ଡାହାଣ ହାତ
সোঁফালৰ ওলোটা,ଡାହାଣ ଓଲଟା |
কঠোৰ প্ৰমাণ,କଠୋର ପ୍ରମାଣ |
আঙুঠি,ରିଙ୍ଗ୍ |
পূৰ্ণসংখ্যাৰ আঙঠি,ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
R-ইন্টিগ্ৰেবল,R- ଏକୀକୃତ |
শিপা,ମୂଳ
মূলৰ গড় বৰ্গ,ମୂଳ ଅର୍ଥ ବର୍ଗ |
বহুপদৰ মূল,ବହୁଭାଷାର ମୂଳ |
ঘূৰ্ণন,ଘୂର୍ଣ୍ଣନ
ঘূৰণীয়া ত্ৰুটি,ଗୋଲାକାର ତ୍ରୁଟି |
শাৰী,ଧାଡି
শাৰী-দ্বাৰা-স্তম্ভ গুণন,ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |
শাৰী সমতুল্যতা,ଧାଡି ସମାନତା |
শাৰী মেট্ৰিক্স,ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |
শাৰী ৰেংক,ଧାଡି ମାନ୍ୟତା
চেডেল পইণ্ট,ସାଡଲ୍ ପଏଣ୍ଟ |
নমুনা,ନମୁନା
নমুনাৰ অৰ্থ,ନମୁନା ଅର୍ଥ |
নমুনা বিন্দু,ନମୁନା ବିନ୍ଦୁ |
নমুনাৰ আকাৰ,ନମୁନା ଆକାର
নমুনা স্থান,ନମୁନା ସ୍ଥାନ
নমুনা মানক বিচ্যুতি,ନମୁନା ମାନକ ବିଘ୍ନ |
নমুনা জৰীপ,ନମୁନା ସର୍ବେକ୍ଷଣ |
নমুনা ভ্যাৰিয়েন্স,ନମୁନା ଭିନ୍ନତା |
নমুনা সংগ্ৰহ কৰা,ନମୁନା ସଂଗ୍ରହ
নমুনা বিতৰণ,ନମୁନା ବଣ୍ଟନ
নমুনা সংগ্ৰহৰ ভুল,ନମୁନା ତ୍ରୁଟି |
নমুনা সংগ্ৰহৰ ব্যৱধান,ନମୁନା ବ୍ୟବଧାନ
নমুনা সংগ্ৰহ পদ্ধতি,ନମୁନା ପଦ୍ଧତି |
নমুনা সংগ্ৰহ তত্ত্ব,ନମୁନା ସିଦ୍ଧାନ୍ତ |
প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা,ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |
স্কেলাৰ,ସ୍କାଲାର୍ |
স্কেলাৰ ক্ষেত্ৰ,ସ୍କାଲାର୍ ଫିଲ୍ଡ |
স্কেলাৰ মেট্ৰিক্স,ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
স্কেলাৰ বহুগুণ,ସ୍କାଲାର୍ ଏକାଧିକ |
স্কেলাৰ গুণন,ସ୍କାଲାର୍ ଗୁଣନ |
স্কেলাৰ উৎপাদন,ସ୍କାଲାର୍ ଉତ୍ପାଦ |
স্কেলাৰ পৰিমাণ,ସ୍କାଲାର୍ ପରିମାଣ |
স্কেলাৰ ট্ৰিপল প্ৰডাক্ট,ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |
scelene ত্ৰিভুজ,ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |
বিক্ষিপ্ত ডায়েগ্ৰাম,ବିଚ୍ଛିନ୍ନ ଚିତ୍ର
শ্ৰডিংগাৰ সমীকৰণ,ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |
ঋতুভিত্তিক উঠা-নমা,ମ al ସୁମୀ ପରିବର୍ତ୍ତନ
secant,secant
secant পদ্ধতি,ନିରାପଦ ପଦ୍ଧତି |
দ্বিতীয় ব্যুৎপত্তি,ଦ୍ୱିତୀୟ ଡେରିଭେଟିଭ୍ |
দ্বিতীয় ক্ৰমৰ,ଦ୍ୱିତୀୟ କ୍ରମ |
শাখা,ବିଭାଗ
খণ্ড,କ୍ଷେତ୍ର
এটা বক্ৰৰ অংশ,ଏକ ବକ୍ରର ବିଭାଗ
self — সংযুক্ত,ଆତ୍ମ - ଯୋଗ
self adjoint অপাৰেটৰ,ସେଲ୍ଫ ଆଡଜଏଣ୍ଟ ଅପରେଟର୍ |
self — সংযুক্ত,ଆତ୍ମ - ସଂଯୋଗ
অৰ্ধঅক্ষ,ସେମିଆକ୍ସିସ୍ |
অৰ্ধবৃত্ত,ଅର୍ଦ୍ଧଚକ୍ର |
অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ଚତୁର୍ଭୁଜ ଫର୍ମ |
অৰ্ধগোট,ସେମିଗ୍ରୁପ୍ |
অৰ্ধ - ব্যৱধান,ଅର୍ଦ୍ଧ - ବ୍ୟବଧାନ |
অৰ্ধ প্ৰধান অক্ষ,ଅର୍ଦ୍ଧ ପ୍ରମୁଖ ଅକ୍ଷ |
অৰ্ধ ক্ষুদ্ৰ অক্ষ,ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |
পৃথক কৰিব পৰা বহুপদ,ପୃଥକ ବହୁଭୂତ |
চলকৰ পৃথকীকৰণ,ଭେରିଏବଲ୍ସର ପୃଥକତା |
ক্ৰম,କ୍ରମ |
ক্ৰমবিন্যাস তত্ত্ব,କ୍ରମିକ ତତ୍ତ୍। |
ক্ৰমিক বিশ্লেষণ,କ୍ରମିକ ବିଶ୍ଳେଷଣ |
ক্ৰমিক নমুনা সংগ্ৰহ কৰা,କ୍ରମାଗତ ନମୁନା
ক্ৰমিক সম্পৰ্ক,କ୍ରମିକ ସମ୍ପର୍କ
শৃংখলা,କ୍ରମ
স্থাপন কৰা,ସେଟ୍ କରନ୍ତୁ |
sextant,ସେକ୍ସଟାଣ୍ଟ |
শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট,ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |
চহী,ଚିହ୍ନ
এটা মেট্ৰিক্সৰ স্বাক্ষৰ,ଏକ ମାଟ୍ରିକ୍ସର ଦସ୍ତଖତ |
দ্বিঘাত ৰূপৰ স্বাক্ষৰ,ଚତୁର୍ଭୁଜ ଫର୍ମର ଦସ୍ତଖତ |
স্বাক্ষৰিত নম্বৰ,ଦସ୍ତଖତ ସଂଖ୍ୟା
তাৎপৰ্য্যৰ স্তৰ,ମହତ୍ତ୍ level ସ୍ତର |
তাৎপৰ্য্য পৰীক্ষা,ମହତ୍ତ୍ test ପରୀକ୍ଷା |
উল্লেখযোগ্য অংক,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
চিহ্ন পৰীক্ষা,ଚିହ୍ନ ପରୀକ୍ଷା
signum ফাংচন,ସାଇନମ୍ ଫଙ୍କସନ୍
একেধৰণৰ উপবৃত্তাকাৰ,ସମାନ ଏଲିପ୍ସ |
একেধৰণৰ সংখ্যা,ସମାନ ସଂଖ୍ୟା
সাদৃশ্য,ସମାନତା
একেধৰণৰ মেট্ৰিক্স,ସମାନ ମେଟ୍ରିକ୍ସ |
সহজ বন্ধ বক্ৰ,ସରଳ ବନ୍ଦ ବକ୍ର
সহজ সম্পৰ্ক,ସରଳ ସମ୍ପର୍କ
সহজ হাৰমনিক গতি,ସରଳ ହାରମୋନିକ୍ ଗତି |
সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ,ସରଳ ଅନିୟମିତ ନମୁନା |
simplex,ସରଳ
simplex এলগৰিদম,ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |
simplex tableau,ସିମ୍ପାଲେକ୍ସ ଟେବୁଲ୍ |
চিম্পছনৰ এক - তৃতীয় নিয়ম,ସିମ୍ପସନ୍ଙ୍କର ଏକ - ତୃତୀୟ ନିୟମ |
চিমুলেচন কৌশল,ଅନୁକରଣ କ technique ଶଳ
একেলগে অৱভেদ্য সমীকৰণ,ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
একেলগে সমীকৰণ,ଏକକାଳୀନ ସମୀକରଣ |
sine,ସାଇନ
চাইন বক্ৰ,ସାଇନ ବକ୍ର
singleton,ସିଙ୍ଗଲେଟନ୍ |
একক মূল্যৰ ফাংচন,ଏକକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
একবচন অখণ্ড,ଏକକ ଇଣ୍ଟିଗ୍ରାଲ୍ |
এককতা,ଏକକତା
একক মেট্ৰিক্স,ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ
একক সমাধান,ଏକକ ସମାଧାନ
নমুনাৰ আকাৰ,ନମୁନାର ଆକାର
তিৰ্যক বিতৰণ,ଖରାପ ବଣ୍ଟନ |
skew-হাৰমিটিয়ান মেট্ৰিক্স,skew-Hermitian ମ୍ୟାଟ୍ରିକ୍ସ |
তিৰ্যকতা,ଚତୁରତା |
skew প্ৰতিসম মেট্ৰিক্স,skew ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
slack ভেৰিয়েবল,ସ୍ଲାକ୍ ଭେରିଏବଲ୍ |
এঢলীয়া,ope ୁଲା
ঢালৰ গ্ৰেডিয়েণ্ট,ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |
সৰু সৰু বন্ধনী,ଛୋଟ ବ୍ରାକେଟ୍
মসৃণ বক্ৰ,ଚିକ୍କଣ ବକ୍ର
মসৃণ কাৰ্য্য,ସୁଗମ କାର୍ଯ୍ୟ
সময় শৃংখলাৰ মসৃণকৰণ,ସମୟ କ୍ରମର ସଫାସୁତୁରା |
সৌৰজগত,ସୌର ମଣ୍ଡଳ
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |
গোটা,କଠିନ
কঠিন জ্যামিতি,କଠିନ ଜ୍ୟାମିତି |
সমাধান,ସମାଧାନ
শৃংখলাবদ্ধভাৱে সমাধান,କ୍ରମରେ ସମାଧାନ |
সমাধান মেট্ৰিক্স,ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |
ত্ৰিভুজৰ সমাধান,ଏକ ତ୍ରିରଙ୍ଗାର ସମାଧାନ |
সমাধান স্থান,ସମାଧାନ ସ୍ଥାନ
সোনাইন বহুপদ,ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |
স্থান,ସ୍ଥାନ
স্থান বক্ৰ,ସ୍ପେସ୍ ବକ୍ର
স্পেনিং চেট,ବିସ୍ତାର ସେଟ୍ |
স্থানীয় কোৰেলোগ্ৰাম,ସ୍ପେସାଲ୍ କରେଲୋଗ୍ରାମ୍ |
বিশেষ ৰৈখিক গোট,ସ୍ line ତନ୍ତ୍ର ର line ଖ୍ୟ ଗୋଷ୍ଠୀ |
বিশেষ অৰ্থগনেল গোট,ସ୍ ort ତନ୍ତ୍ର ଅର୍ଥୋଗୋନାଲ୍ ଗୋଷ୍ଠୀ |
নিৰ্দিষ্ট মাধ্যাকৰ্ষণ,ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |
বৰ্ণালী মেপিং উপপাদ্য,ସ୍ପେକ୍ଟ୍ରାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |
এটা ফলনৰ বৰ্ণালী,ଏକ କାର୍ଯ୍ୟର ସ୍ପେକ୍ଟ୍ରମ୍ |
গোলক,କ୍ଷେତ୍ର
গোলাকাৰ স্থানাংক ব্যৱস্থা,ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |
গোলাকাৰ মেৰু স্থানাংক,ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |
গোলাকাৰ ত্ৰিভুজ,ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |
গোলাকাৰ ত্ৰিকোণমিতি,ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |
সৰ্পিল,spiral
বৰ্গ,ବର୍ଗ
বৰ্গক্ষেত্ৰৰ বন্ধনী,ବର୍ଗ ବନ୍ଧନୀ
বৰ্গ ইন্টিগ্ৰেবল,ବର୍ଗ ଇଣ୍ଟିଗ୍ରେବଲ୍ |
বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স,ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |
বৰ্গমূল,ବର୍ଗମୂଳ
নমুনা সংগ্ৰহৰ পৰ্যায়,ନମୁନା ସଂଗ୍ରହର ପର୍ଯ୍ୟାୟ |
চিৰিৰ কাৰ্য্য,ପାହାଚ କାର୍ଯ୍ୟ
মানক বিচ্যুতি,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
মানক ভিতৰৰ উৎপাদন,ମାନକ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
ভাৰসাম্যৰ অৱস্থা,ସନ୍ତୁଳନର ଅବସ୍ଥା |
স্থবিৰ বক্ৰ,ସ୍ଥାୟୀ ବକ୍ର
স্থবিৰ বিন্দু,ସ୍ଥିର ବିନ୍ଦୁ |
স্থবিৰ মান,ସ୍ଥିର ମୂଲ୍ୟ
পৰিসংখ্যা,ପରିସଂଖ୍ୟାନ
পৰিসংখ্যাগত,ପରିସଂଖ୍ୟାନ
পৰিসংখ্যাগত তথ্য,ପରିସଂଖ୍ୟାନ ତଥ୍ୟ
পৰিসংখ্যাগত বিতৰণ,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |
পৰিসংখ্যাগত অনুমান,ପରିସଂଖ୍ୟାନ ଅନୁମାନ
পৰিসংখ্যাগত অনুমান,ପରିସଂଖ୍ୟାନ ଭିତ୍ତି
পৰিসংখ্যাগত আৰ্হি,ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |
পৰিসংখ্যাগত জনসংখ্যা,ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା
পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ,ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |
পৰিসংখ্যা,ପରିସଂଖ୍ୟାନ
স্থিৰ,ସ୍ଥିର
স্থিৰ অৱস্থাৰ সমাধান,ସ୍ଥିର ରାଜ୍ୟ ସମାଧାନ |
ঠেক আৰোহণ (এটা বক্ৰৰ),ଶିଖର ଆରୋହଣ (ଏକ ବକ୍ରର)
steepest আৰোহণ ডিজাইন,ଶିଖର ଆରୋହଣ ଡିଜାଇନ୍ |
ঠেকতম অৱতৰণ,ଶିଖର ଅବତରଣ |
ষ্টেপ ফাংচন,ଷ୍ଟେପ୍ ଫଙ୍କସନ୍
ষ্টাৰলিং ছিৰিজ,ଷ୍ଟର୍ଲିଂ ସିରିଜ୍ |
ষ্ট&#39;কেষ্টিক,ଷ୍ଟୋକାଷ୍ଟିକ୍ |
ষ্ট&#39;কেষ্টিক মেট্ৰিক্স,ଷ୍ଟୋଷ୍ଟାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
ষ্ট&#39;কেষ্টিক মডেল,ଷ୍ଟୋକାଷ୍ଟିକ୍ ମଡେଲ୍ |
ষ্ট&#39;কেষ্টিক প্ৰগ্ৰেমিং,ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରୋଗ୍ରାମିଂ |
ষ্ট&#39;কেষ্টিক ভেৰিয়েবল,ଷ୍ଟୋକାଷ୍ଟିକ୍ ଭେରିଏବଲ୍ |
ষ্টকছৰ উপপাদ্য,ଷ୍ଟୋକ୍ସଙ୍କ ଥିଓରେମ୍ |
সৰলৰেখা,ସିଧା ରେଖା |
স্তৰৰ লেখচিত্ৰ,ସ୍ତର ଚାର୍ଟ
স্তৰবিন্যাস,ସ୍ତରକରଣ
স্তৰিত নমুনা সংগ্ৰহ,ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |
ষ্ট্ৰিম-লাইন,ଷ୍ଟ୍ରିମ୍ ଲାଇନ୍ |
চাপ,ଚାପ
কঠোৰভাৱে উত্তল ফলন,କଠୋର ଭାବରେ କନଭକ୍ସ ଫଙ୍କସନ୍ |
কঠোৰভাৱে হ্ৰাস পাইছে,କଠୋର ହ୍ରାସ
কঠোৰভাৱে বৃদ্ধি পাইছে,କଠୋର ଭାବରେ ବୃଦ୍ଧି ହେଉଛି |
কঠোৰভাৱে একস্বৰীয় কাৰ্য্য,କଠୋର ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ |
ছাত্ৰৰ পৰীক্ষা (ছাত্ৰৰ &quot;t&quot; পৰীক্ষা),ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ରଙ୍କ &quot;t&quot; ପରୀକ୍ଷା)
উপ-সংগ্ৰহ,ଉପ-ସଂଗ୍ରହ
উপ নিৰ্ণায়ক,ସବ୍ ନିର୍ଣ୍ଣୟକାରୀ |
উপক্ষেত্ৰ,ଉପଫିଲ୍ଡ |
উপগোট,ଉପଗୋଷ୍ଠୀ
উপ-ব্যৱধান,ଉପ-ବ୍ୟବଧାନ
উপমেট্ৰিক্স,submatrix
চাবস্ক্রিপ্ট,ସଦସ୍ୟତା
উপক্ৰম,ପରବର୍ତ୍ତୀ
উপগোট,ଉପସେଟ
উপস্থান,ସବ୍ ସ୍ପେସ୍ |
প্ৰতিস্থাপন,ପ୍ରତିସ୍ଥାପନ
উপস্পৰ্শক,subtangent
subtend,ସବ୍ଟେଣ୍ଡ କରନ୍ତୁ |
বিয়োগ কৰক,ବିତରଣ
বিয়োগ কৰা,ବିତରଣ
ক্ৰমাগত,କ୍ରମାଗତ
ক্ৰমাগত পাৰ্থক্য,କ୍ରମାଗତ ଭିନ୍ନତା |
ক্ৰমাগত সংহতি,କ୍ରମାଗତ ଏକୀକରଣ
উত্তৰাধিকাৰী,ଉତ୍ତରାଧିକାରୀ
প্ৰত্যয়,ସଫିକ୍ସ
মুঠ,ରାଶି
যোগফল ফলন,ରାଶି କାର୍ଯ୍ୟ
summable,ସଂକ୍ଷିପ୍ତ
summand,summand
যোগফল,ସମାପ୍ତି
ছামেচন কনভেনচন,ସମାବେଶ ସମ୍ମିଳନୀ |
যোগফল সূত্ৰ,ସମୀକରଣ ସୂତ୍ର
শৃংখলাৰ যোগফল,କ୍ରମର ସମାପ୍ତି |
যোগফল চিহ্ন,ସମୀକରଣ ଚିହ୍ନ
অসীমলৈ যোগফল,ଅସୀମତା ପାଇଁ ରାଶି |
চুপাৰস্ক্রিপ্ট,ସୁପରସ୍କ୍ରିପ୍ଟ |
ছুপাৰছেট,ସୁପରସେଟ୍ |
ছুপাৰছনিক প্ৰবাহ,ସୁପରସୋନିକ୍ ପ୍ରବାହ |
পৰিপূৰক কোণ,ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ
হাইপাৰপ্লেন সমৰ্থন কৰা,ହାଇପରପ୍ଲେନ୍ କୁ ସମର୍ଥନ କରେ |
কাৰ্য্যৰ সমৰ্থন,କାର୍ଯ୍ୟର ସମର୍ଥନ
ধৰা হওক,ମନେକର
সৰ্বোচ্চ,ସୁପ୍ରିମ୍
surd,surd
পৃষ্ঠ,ପୃଷ୍ଠ
পৃষ্ঠভাগৰ ক্ষেত্ৰফল,ଭୂପୃଷ୍ଠ କ୍ଷେତ୍ର |
পৃষ্ঠৰ অবিচ্ছেদ্য,ଭୂପୃଷ୍ଠ ଅବିଚ୍ଛେଦ୍ୟ |
ছাৰ্জেকচন,ସର୍ଜେକସନ
surjective,ସର୍ଜେକ୍ଟିଭ୍ |
surjective মানচিত্ৰ,ସର୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର
চিহ্ন,ପ୍ରତୀକ
প্ৰতীকী যুক্তি,ସାଙ୍କେତିକ ତର୍କ |
প্ৰতীকী আৰ্হি,ସାଙ୍କେତିକ ମଡେଲ୍ |
প্ৰতিসম,ସମୃଦ୍ଧ
প্ৰতিসম,ସମୃଦ୍ଧ
প্ৰতিসম নিৰ্ণায়ক,ସମୃଦ୍ଧ ନିର୍ଣ୍ଣୟକାରୀ |
প্ৰতিসম পাৰ্থক্য,ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |
প্ৰতিসম মেট্ৰিক্স,ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
ব্যৱস্থা বিশ্লেষণ,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
পদ্ধতিগত নমুনা সংগ্ৰহ কৰা,ବ୍ୟବସ୍ଥିତ ନମୁନା ସଂଗ୍ରହ |
মেজ,ଟେବୁଲ୍
tableau,ଟେବୁଲ୍
অখণ্ডৰ টেবুল,ଇଣ୍ଟିଗାଲ୍ସର ଟେବୁଲ୍ |
টেবুলাৰ,ଟାବୁଲାର୍ |
টেবুলাৰ ৰূপ,ଟାବୁଲାର୍ ଫର୍ମ |
টেবুলাৰ লগাৰিদম,ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |
টেবুলত লিখা,ଟ୍ୟାବୁଲେଟ୍ |
টেবুল কৰা মান,ଟ୍ୟାବଲେଡ୍ ମୂଲ୍ୟ |
টেবুলেচন,ଟ୍ୟାବୁଲେସନ୍ |
টেবুলেটৰ,ଟାବୁଲେଟର
নেজ,ଲାଂଜ
ঠেংৰ অঞ্চল (বিতৰণৰ),ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର)
স্পৰ্শকতা,ଟାଙ୍ଗେନ୍ସି |
স্পৰ্শক,ଟାଙ୍ଗେଣ୍ଟ୍ |
স্পৰ্শক হাইপাৰপ্লেন,ଟାଙ୍ଗେଣ୍ଟ ହାଇପରପ୍ଲେନ୍ |
স্পৰ্শকীয়,tangential
স্পৰ্শক উপাদান,ଟାଙ୍ଗେସିଆଲ୍ ଉପାଦାନ |
স্পৰ্শক অংশ,ଟାଙ୍ଗେନସିଆଲ୍ ବିଭାଗ |
স্পৰ্শক ৰেখা,ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |
স্পৰ্শক সমতল,ଟାଙ୍ଗେଣ୍ଟ ବିମାନ |
স্পৰ্শক স্থান,ଟାଙ୍ଗେଣ୍ଟ୍ ସ୍ପେସ୍ |
টেপ পাঞ্চ,ଟେପ୍ ପିଚ୍ |
টেপ ৰিডাৰ,ଟେପ୍ ରିଡର୍ |
টাউবেৰিয়ান উপপাদ্য,ଟାଉବେରିଆନ୍ ଥିଓରେମ୍ |
টেইলৰৰ উপপাদ্য,ଟେଲରଙ୍କ ଥିଓରେମ୍ |
ট্চেবিচেভ মেট্ৰিক,Tchebychev ମେଟ୍ରିକ୍ |
t-বিতৰণ,ଟି-ବଣ୍ଟନ |
টেলিস্কোপিক শৃংখলা,ଟେଲିସ୍କୋପିକ୍ ସିରିଜ୍ |
টেম্প&#39;ৰেল স্থানাংক,ସାମୟିକ ସଂଯୋଜନା |
লৌকিক সম্পৰ্ক,ସାମୟିକ ସମ୍ପର୍କ |
টেম্প&#39;ৰেল ভেৰিয়েবল,ସାମୟିକ ଭେରିଏବଲ୍ |
টান শক্তি,ତନଯ ସକତୀ
টেনছৰ,ଟେନସର୍ |
টেনছৰ বিশ্লেষণ,ଟେନସର୍ ବିଶ୍ଳେଷଣ |
টেনছৰ উৎপাদন,ଟେନସର୍ ଉତ୍ପାଦ |
আংশিক প্ৰস্তুতি,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର
কাল,ଶବ୍ଦ
টাৰ্মিনেল অৱস্থা,ଟର୍ମିନାଲ୍ ଅବସ୍ଥା
টাৰ্মিনেল বেগ ডাইভ,ଟର୍ମିନାଲ୍ ବେଗ ବୁଡ଼ିବା |
দশমিক সমাপ্ত কৰা,ଦଶମିକ ସମାପ୍ତ
টাৰ্ম মূল্যসমূহ,ଶବ୍ଦ ମୂଲ୍ୟଗୁଡ଼ିକ
টাৰ্মৱাইজ পাৰ্থক্য,ଶବ୍ଦଗତ ଭିନ୍ନତା |
টাৰ্মৱাইজ সংহতি,ଶବ୍ଦ ଅନୁଯାୟୀ ଏକୀକରଣ |
ternary,ତୃତୀୟ
পৰীক্ষা,ପରୀକ୍ଷା
ভ্যাৰিয়েন্সৰ একাকাৰীতাৰ বাবে পৰীক্ষা কৰা,ଭିନ୍ନତାର ଏକତା ପାଇଁ ପରୀକ୍ଷା |
পৰীক্ষা কাৰ্য্য,ପରୀକ୍ଷା କାର୍ଯ୍ୟ
অনুমানৰ পৰীক্ষা,ଅନୁମାନର ପରୀକ୍ଷା |
তাৎপৰ্য্যৰ পৰীক্ষা,ମହତ୍ତ୍ of ର ପରୀକ୍ଷା
পৰীক্ষাৰ পৰিসংখ্যা,ପରୀକ୍ଷା ପରିସଂଖ୍ୟାନ |
চতুৰ্ভুজ,tetrahedral
চতুৰ্ভুজ কোণ,ଟେଟ୍ରାହେଡ୍ରାଲ୍ କୋଣ |
টেট্ৰাহেড্ৰন,ଟେଟ୍ରେଡ୍ରନ୍ |
উপপাদ্য,ତତ୍ତ୍ୱ
অৱশিষ্টৰ উপপাদ্য,ଅବଶିଷ୍ଟ ତତ୍ତ୍। |
তাত্ত্বিক চাহিদাৰ ফলন,ତତ୍ତ୍ demand ିକ ଚାହିଦା କାର୍ଯ୍ୟ |
তাত্ত্বিক বিচ্ছিন্ন বিতৰণ,ତତ୍ତ୍ disc ିକ ପୃଥକ ବଣ୍ଟନ |
তাত্ত্বিক ভুল,ତତ୍ତ୍ୱଗତ ତ୍ରୁଟି |
তাত্ত্বিক ফিট,ତତ୍ତ୍ୱଗତ ଫିଟ୍ |
তাত্ত্বিক প্ৰণয়ন,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
তাত্ত্বিক কম্পাঙ্ক,ତତ୍ତ୍ୱିକ ଆବୃତ୍ତି |
তাত্ত্বিকভাৱে,ତତ୍ତ୍ୱଗତ ଭାବରେ |
