Kannada,Assamese
ನೈಜ ಸಂಖ್ಯೆ,বাস্তৱ সংখ্যা
ನೈಜ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ,বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ
ನಿಜವಾದ ಭಾಗ,বাস্তৱ অংশ
ನಿಜವಾದ ಬಹುಪದೋಕ್ತಿ,বাস্তৱ বহুপদ
ನಿಜವಾದ ಚತುರ್ಭುಜ,বাস্তৱ দ্বিঘাত
ನಿಜವಾದ ಮೂಲ,প্ৰকৃত মূল
ನಿಜವಾದ ಜಾಗ,বাস্তৱ স্থান
ನೈಜ ಸಮಯದ ವ್ಯವಸ್ಥೆ,বাস্তৱ সময়ৰ ব্যৱস্থা
ನಿಜವಾದ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ,বাস্তৱ মূল্যৰ ফলন
ನಿಜವಾದ ವೇರಿಯಬಲ್,বাস্তৱ চলক
ನಿಜವಾದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,বাস্তৱ ভেক্টৰ স্থান
ಪರಸ್ಪರ,পাৰস্পৰিক
ಪರಸ್ಪರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,পাৰস্পৰিক মেট্ৰিক্স
ಆಯಾತ,আয়ত
ಆಯತಾಕಾರದ,আয়তাকাৰ
ಆಯತಾಕಾರದ ರಚನೆ,আয়তাকাৰ এৰে
ಆಯತಾಕಾರದ ಅಕ್ಷ,আয়তাকাৰ অক্ষ
ಆಯತಾಕಾರದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,আয়তাকাৰ ঘনত্বৰ ফলন
ಆಯತಾಕಾರದ ಹೈಪರ್ಬೋಲಾ,আয়তাকাৰ হাইপাৰবোলা
ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,আয়তাকাৰ মেট্ৰিক্স
ಆಯತಾಕಾರದ ಪ್ಯಾರೆಲ್ಲೆಲೋಪಿಪ್ಡ್ (ಕ್ಯೂಬಾಯ್ಡ್),আয়তাকাৰ parellelopiped (ঘনকীয়)
ಸರಿಪಡಿಸಬಹುದಾದ ಕರ್ವ್,ৰেক্টিফেবল কাৰ্ভ
ಮರುಕಳಿಸುವಿಕೆಯ ಸೂತ್ರ,পুনৰাবৃত্তি সূত্ৰ
ಮರುಕಳಿಸುವ ದಶಮಾಂಶ,পুনৰাবৃত্তিমূলক দশমিক
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,পুনৰাবৃত্তি সূত্ৰ
ಕಡಿಮೆಯಾದ ಎಚೆಲೋನ್ ರೂಪ,হ্ৰাস কৰা এচেলন ৰূপ
reductio-ad-absurdum,ৰিডাক্টিঅ&#39;-এড-এবছাৰ্ডম
ಕಡಿತ ಸೂತ್ರ,হ্ৰাস সূত্ৰ
ಉಲ್ಲೇಖ ಸಾಲು,ৰেফাৰেন্স লাইন
ಉಲ್ಲೇಖ ಬಿಂದು,ৰেফাৰেন্স পইণ্ট
ಪ್ರತಿಫಲಿತ ತರಂಗ,প্ৰতিফলিত তৰংগ
ಪ್ರತಿಬಿಂಬ,প্ৰতিফলন
ಪ್ರತಿಫಲಿತ ಕಾನೂನು,প্ৰতিফলিত আইন
ಒಮ್ಮುಖದ ಪ್ರದೇಶ,অভিসৰণৰ অঞ্চল
ಭಿನ್ನತೆಯ ಪ್ರದೇಶ,বিচ্ছিন্নতাৰ অঞ্চল
ಏಕೀಕರಣದ ಪ್ರದೇಶ,সংহতিৰ অঞ্চল
ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,ৰিগ্ৰেছন বিশ্লেষণ
ಹಿಂಜರಿತ ಕರ್ವ್,ৰিগ্ৰেছন বক্ৰ
ಹಿಂಜರಿತ ಸಮೀಕರಣ,ৰিগ্ৰেছন সমীকৰণ
ಹಿಂಜರಿತ ರೇಖೆ,ৰিগ্ৰেছন লাইন
ಹಿಂಜರಿತ ಮಾದರಿ,ৰিগ্ৰেছন মডেল
ನಿಯಮಿತ ಕರ್ವ್,নিয়মীয়া বক্ৰ
ನಿಯಮಿತ ಷಡ್ಭುಜಾಕೃತಿ,নিয়মীয়া ষড়ভুজ
ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್,নিয়মীয়া মেট্ৰিক্স
ನಿಯಮಿತ ಟೆಟ್ರಾಹೆಡ್ರಾನ್,নিয়মীয়া টেট্ৰাহেড্ৰন
ಸಾಪೇಕ್ಷ ಪೂರಕ,আপেক্ষিক পৰিপূৰক
ತುಲನಾತ್ಮಕ ಗರಿಷ್ಠ,আপেক্ষিক সৰ্বোচ্চ
ತುಲನಾತ್ಮಕ ಕನಿಷ್ಠ,আপেক্ষিক নূন্যতম
ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ (ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ),আপেক্ষিক সম্ভাৱনা (চৰ্তসাপেক্ষ সম্ভাৱনা)
ಸಾಪೇಕ್ಷ ವೇಗ,আপেক্ষিক বেগ
ಸಾಪೇಕ್ಷತೆ,আপেক্ষিকতা
ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ,আপেক্ষিকতাবাদ তত্ত্ব
ವಿಶ್ವಾಸಾರ್ಹತೆ,নিৰ্ভৰযোগ্যতা
ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ,নিৰ্ভৰযোগ্যতাৰ সমস্যা
ಉಳಿದ ಅವಧಿ,বাকী থকা টাৰ্ম
ಉಳಿದ ಪ್ರಮೇಯ,বাকী উপপাদ্য
ಪುನರಾವರ್ತಿತ ಮಿತಿ,বাৰম্বাৰ সীমা
ಪುನರಾವರ್ತಿತ ರೀಮನ್ ಅವಿಭಾಜ್ಯ,ৰিমেনৰ অবিচ্ছেদ্য পুনৰাবৃত্তি কৰিলে
ಪ್ರಾತಿನಿಧ್ಯ,প্ৰতিনিধিত্ব কৰা
ಶೇಷ,অৱশিষ্ট
ಧ್ರುವದಲ್ಲಿ ಶೇಷ,এটা মেৰুত অৱশিষ্ট
ನಿರ್ಣಯ,সংকল্প
ಪಡೆಗಳ ನಿರ್ಣಯ,শক্তিৰ সমাধান
ವೇಗಗಳ ನಿರ್ಣಯ,বেগৰ ৰিজ’লিউচন
ಪರಿಣಾಮವಾಗಿ,ফলাফল
ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ,ফলস্বৰূপ বল
ಪರಿಣಾಮವಾಗಿ ವೆಕ್ಟರ್,ফলাফল ভেক্টৰ
ಪರಿಷ್ಕೃತ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ,সংশোধিত ছিমপ্লেক্স কৌশল
ರೋಂಬಸ್,ৰম্বছ
ರೀಮನ್ ಅವಿಭಾಜ್ಯ,ৰিমেন অবিচ্ছেদ্য
ಬಲ ಕೋನ,সোঁকোণ
ಬಲ ಕೋನದ ತ್ರಿಕೋನ,সোঁকোণীয়া ত্ৰিভুজ
ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
ಸರಿಯಾದ ಸಂಯೋಜನೆ,ডান কোছেট
ಬಲ ಸಿಲಿಂಡರ್,সোঁফালৰ চিলিণ্ডাৰ
ಬಲಗೈ,সোঁহাতৰ
ಬಲ ವಿಲೋಮ,সোঁফালৰ ওলোটা
ಕಠಿಣ ಪುರಾವೆ,কঠোৰ প্ৰমাণ
ಉಂಗುರ,আঙুঠি
ಪೂರ್ಣಾಂಕಗಳ ಉಂಗುರ,পূৰ্ণসংখ্যাৰ আঙঠি
ಆರ್-ಇಂಟಿಗ್ರೇಬಲ್,R-ইন্টিগ্ৰেবল
ಬೇರು,শিপা
ಮೂಲ ಎಂದರೆ ಚೌಕ,মূলৰ গড় বৰ্গ
ಬಹುಪದದ ಮೂಲ,বহুপদৰ মূল
ಸುತ್ತುವುದು,ঘূৰ্ণন
ಪೂರ್ಣಾಂಕ ದೋಷ,ঘূৰণীয়া ত্ৰুটি
ಸಾಲು,শাৰী
ಸಾಲು-ಮೂಲಕ-ಕಾಲಮ್ ಗುಣಾಕಾರ,শাৰী-দ্বাৰা-স্তম্ভ গুণন
ಸಾಲು ಸಮಾನತೆ,শাৰী সমতুল্যতা
ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್,শাৰী মেট্ৰিক্স
ಸಾಲು ಶ್ರೇಣಿ,শাৰী ৰেংক
ತಡಿ ಬಿಂದು,চেডেল পইণ্ট
ಮಾದರಿ,নমুনা
ಮಾದರಿ ಎಂದರೆ,নমুনাৰ অৰ্থ
ಮಾದರಿ ಬಿಂದು,নমুনা বিন্দু
ಮಾದರಿ ಅಳತೆ,নমুনাৰ আকাৰ
ಮಾದರಿ ಜಾಗ,নমুনা স্থান
ಮಾದರಿ ಪ್ರಮಾಣಿತ ವಿಚಲನ,নমুনা মানক বিচ্যুতি
ಮಾದರಿ ಸಮೀಕ್ಷೆ,নমুনা জৰীপ
ಮಾದರಿ ವ್ಯತ್ಯಾಸ,নমুনা ভ্যাৰিয়েন্স
ಮಾದರಿ,নমুনা সংগ্ৰহ কৰা
ಮಾದರಿ ವಿತರಣೆ,নমুনা বিতৰণ
ಮಾದರಿ ದೋಷ,নমুনা সংগ্ৰহৰ ভুল
ಮಾದರಿ ಮಧ್ಯಂತರ,নমুনা সংগ্ৰহৰ ব্যৱধান
ಮಾದರಿ ವಿಧಾನ,নমুনা সংগ্ৰহ পদ্ধতি
ಮಾದರಿ ಸಿದ್ಧಾಂತ,নমুনা সংগ্ৰহ তত্ত্ব
ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
ಸ್ಕೇಲಾರ್,স্কেলাৰ
ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ,স্কেলাৰ ক্ষেত্ৰ
ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,স্কেলাৰ মেট্ৰিক্স
ಸ್ಕೇಲಾರ್ ಬಹು,স্কেলাৰ বহুগুণ
ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ,স্কেলাৰ গুণন
ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ,স্কেলাৰ উৎপাদন
ಸ್ಕೇಲಾರ್ ಪ್ರಮಾಣ,স্কেলাৰ পৰিমাণ
ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
ದೃಶ್ಯ ತ್ರಿಕೋನ,scelene ত্ৰিভুজ
ಚದುರಿದ ರೇಖಾಚಿತ್ರ,বিক্ষিপ্ত ডায়েগ্ৰাম
ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ,শ্ৰডিংগাৰ সমীকৰণ
ಋತುಮಾನದ ಏರಿಳಿತ,ঋতুভিত্তিক উঠা-নমা
ಸೆಕೆಂಟ್,secant
ಸೆಕೆಂಟ್ ವಿಧಾನ,secant পদ্ধতি
ಎರಡನೇ ಉತ್ಪನ್ನ,দ্বিতীয় ব্যুৎপত্তি
ಎರಡನೇ ಆದೇಶ,দ্বিতীয় ক্ৰমৰ
ವಿಭಾಗ,শাখা
ವಲಯ,খণ্ড
ವಕ್ರರೇಖೆಯ ವಿಭಾಗ,এটা বক্ৰৰ অংশ
ಸ್ವಯಂ - ಪಕ್ಕದ,self — সংযুক্ত
ಸ್ವಯಂ ಸಂಯೋಜಿತ ಆಪರೇಟರ್,self adjoint অপাৰেটৰ
ಸ್ವಯಂ - ಸಂಯೋಗ,self — সংযুক্ত
ಸೆಮಿಯಾಕ್ಸಿಸ್,অৰ্ধঅক্ষ
ಅರ್ಧವೃತ್ತ,অৰ্ধবৃত্ত
ಅರೆ-ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್,অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স
ಅರೆ-ನಿರ್ದಿಷ್ಟ ಚತುರ್ಭುಜ ರೂಪ,অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ
ಅರೆಗುಂಪು,অৰ্ধগোট
ಅರೆ ಮಧ್ಯಂತರ,অৰ্ধ - ব্যৱধান
ಅರೆ ಪ್ರಮುಖ ಅಕ್ಷ,অৰ্ধ প্ৰধান অক্ষ
ಅರೆ ಸಣ್ಣ ಅಕ್ಷ,অৰ্ধ ক্ষুদ্ৰ অক্ষ
ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ,পৃথক কৰিব পৰা বহুপদ
ಅಸ್ಥಿರಗಳ ಪ್ರತ್ಯೇಕತೆ,চলকৰ পৃথকীকৰণ
ಅನುಕ್ರಮ,ক্ৰম
ಅನುಕ್ರಮ ಸಿದ್ಧಾಂತ,ক্ৰমবিন্যাস তত্ত্ব
ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ,ক্ৰমিক বিশ্লেষণ
ಅನುಕ್ರಮ ಮಾದರಿ,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
ಸರಣಿ ಪರಸ್ಪರ ಸಂಬಂಧ,ক্ৰমিক সম্পৰ্ক
ಸರಣಿ,শৃংখলা
ಸೆಟ್,স্থাপন কৰা
ಸೆಕ್ಸ್ಟಂಟ್,sextant
ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್‌ಗಳು,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
ಚಿಹ್ನೆ,চহী
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಹಿ,এটা মেট্ৰিক্সৰ স্বাক্ষৰ
ಚತುರ್ಭುಜ ರೂಪದ ಸಹಿ,দ্বিঘাত ৰূপৰ স্বাক্ষৰ
ಸಹಿ ಮಾಡಿದ ಸಂಖ್ಯೆ,স্বাক্ষৰিত নম্বৰ
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,তাৎপৰ্য্যৰ স্তৰ
ಮಹತ್ವ ಪರೀಕ್ಷೆ,তাৎপৰ্য্য পৰীক্ষা
ಗಮನಾರ್ಹ ಅಂಕಿ,উল্লেখযোগ্য অংক
ಚಿಹ್ನೆ ಪರೀಕ್ಷೆ,চিহ্ন পৰীক্ষা
ಸಿಗ್ನಮ್ ಕಾರ್ಯ,signum ফাংচন
ಇದೇ ದೀರ್ಘವೃತ್ತಗಳು,একেধৰণৰ উপবৃত্তাকাৰ
ಇದೇ ಅಂಕಿಅಂಶಗಳು,একেধৰণৰ সংখ্যা
ಹೋಲಿಕೆ,সাদৃশ্য
ಇದೇ ರೀತಿಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,একেধৰণৰ মেট্ৰিক্স
ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್,সহজ বন্ধ বক্ৰ
ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ,সহজ সম্পৰ্ক
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ,সহজ হাৰমনিক গতি
ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
ಸರಳ,simplex
ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್,simplex এলগৰিদম
ಸರಳ ಕೋಷ್ಟಕ,simplex tableau
ಸಿಂಪ್ಸನ್ ಅವರ ಒಂದು - ಮೂರನೇ ನಿಯಮ,চিম্পছনৰ এক - তৃতীয় নিয়ম
ಸಿಮ್ಯುಲೇಶನ್ ತಂತ್ರ,চিমুলেচন কৌশল
ಏಕಕಾಲಿಕ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣಗಳು,একেলগে অৱভেদ্য সমীকৰণ
ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು,একেলগে সমীকৰণ
ಪಾಪ,sine
ಸೈನ್ ಕರ್ವ್,চাইন বক্ৰ
ಸಿಂಗಲ್ಟನ್,singleton
ಏಕ ಮೌಲ್ಯದ ಕಾರ್ಯ,একক মূল্যৰ ফাংচন
ಏಕವಚನ ಅವಿಭಾಜ್ಯ,একবচন অখণ্ড
ಏಕತ್ವ,এককতা
ಏಕವಚನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,একক মেট্ৰিক্স
ಏಕ ಪರಿಹಾರ,একক সমাধান
ಮಾದರಿಯ ಗಾತ್ರ,নমুনাৰ আকাৰ
ಓರೆಯಾದ ವಿತರಣೆ,তিৰ্যক বিতৰণ
ಓರೆ-ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,skew-হাৰমিটিয়ান মেট্ৰিক্স
ಓರೆತನ,তিৰ্যকতা
ಓರೆ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,skew প্ৰতিসম মেট্ৰিক্স
ಸ್ಲಾಕ್ ವೇರಿಯಬಲ್,slack ভেৰিয়েবল
ಇಳಿಜಾರು,এঢলীয়া
ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್,ঢালৰ গ্ৰেডিয়েণ্ট
ಸಣ್ಣ ಆವರಣಗಳು,সৰু সৰু বন্ধনী
ನಯವಾದ ವಕ್ರರೇಖೆ,মসৃণ বক্ৰ
ಸುಗಮ ಕಾರ್ಯ,মসৃণ কাৰ্য্য
ಸಮಯ ಸರಣಿಯನ್ನು ಸುಗಮಗೊಳಿಸುವುದು,সময় শৃংখলাৰ মসৃণকৰণ
ಸೌರ ಮಂಡಲ,সৌৰজগত
ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
ಘನ,গোটা
ಘನ ಜ್ಯಾಮಿತಿ,কঠিন জ্যামিতি
ಪರಿಹಾರ,সমাধান
ಸರಣಿಯಲ್ಲಿ ಪರಿಹಾರ,শৃংখলাবদ্ধভাৱে সমাধান
ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,সমাধান মেট্ৰিক্স
ತ್ರಿಕೋನದ ಪರಿಹಾರ,ত্ৰিভুজৰ সমাধান
ಪರಿಹಾರ ಜಾಗ,সমাধান স্থান
ಸೋನೈನ್ ಬಹುಪದೋಕ್ತಿ,সোনাইন বহুপদ
ಜಾಗ,স্থান
ಬಾಹ್ಯಾಕಾಶ ಕರ್ವ್,স্থান বক্ৰ
ವ್ಯಾಪಿಸಿರುವ ಸೆಟ್,স্পেনিং চেট
ಪ್ರಾದೇಶಿಕ ಕೋರ್ರೆಲೋಗ್ರಾಮ್,স্থানীয় কোৰেলোগ্ৰাম
ವಿಶೇಷ ರೇಖೀಯ ಗುಂಪು,বিশেষ ৰৈখিক গোট
ವಿಶೇಷ ಆರ್ಥೋಗೋನಲ್ ಗುಂಪು,বিশেষ অৰ্থগনেল গোট
ವಿಶಿಷ್ಟ ಗುರುತ್ವ,নিৰ্দিষ্ট মাধ্যাকৰ্ষণ
ಸ್ಪೆಕ್ಟ್ರಲ್ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ,বৰ্ণালী মেপিং উপপাদ্য
ಕಾರ್ಯದ ಸ್ಪೆಕ್ಟ್ರಮ್,এটা ফলনৰ বৰ্ণালী
ಗೋಳ,গোলক
ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,গোলাকাৰ স্থানাংক ব্যৱস্থা
ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕ,গোলাকাৰ মেৰু স্থানাংক
ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ,গোলাকাৰ ত্ৰিভুজ
ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ,গোলাকাৰ ত্ৰিকোণমিতি
ಸುರುಳಿಯಾಕಾರದ,সৰ্পিল
ಚೌಕ,বৰ্গ
ಚೌಕ ಆವರಣ,বৰ্গক্ষেত্ৰৰ বন্ধনী
ಚೌಕ ಇಂಟಿಗ್ರೇಬಲ್,বৰ্গ ইন্টিগ্ৰেবল
ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
ವರ್ಗ ಮೂಲ,বৰ্গমূল
ಮಾದರಿಯ ಹಂತ,নমুনা সংগ্ৰহৰ পৰ্যায়
ಮೆಟ್ಟಿಲುಗಳ ಕಾರ್ಯ,চিৰিৰ কাৰ্য্য
ಪ್ರಮಾಣಿತ ವಿಚಲನ,মানক বিচ্যুতি
ಪ್ರಮಾಣಿತ ಆಂತರಿಕ ಉತ್ಪನ್ನ,মানক ভিতৰৰ উৎপাদন
ಸಮತೋಲನ ಸ್ಥಿತಿ,ভাৰসাম্যৰ অৱস্থা
ಸ್ಥಾಯಿ ವಕ್ರರೇಖೆ,স্থবিৰ বক্ৰ
ಸ್ಥಾಯಿ ಬಿಂದು,স্থবিৰ বিন্দু
ಸ್ಥಾಯಿ ಮೌಲ್ಯ,স্থবিৰ মান
ಅಂಕಿಅಂಶ,পৰিসংখ্যা
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ,পৰিসংখ্যাগত
ಅಂಕಿಅಂಶಗಳ ಡೇಟಾ,পৰিসংখ্যাগত তথ্য
ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ,পৰিসংখ্যাগত বিতৰণ
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ,পৰিসংখ্যাগত অনুমান
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ತೀರ್ಮಾನ,পৰিসংখ্যাগত অনুমান
ಅಂಕಿಅಂಶ ಮಾದರಿ,পৰিসংখ্যাগত আৰ্হি
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ,পৰিসংখ্যাগত জনসংখ্যা
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
ಅಂಕಿಅಂಶಗಳು,পৰিসংখ্যা
ಸ್ಥಿರ,স্থিৰ
ಸ್ಥಿರ ಸ್ಥಿತಿಯ ಪರಿಹಾರ,স্থিৰ অৱস্থাৰ সমাধান
ಕಡಿದಾದ ಆರೋಹಣ (ವಕ್ರರೇಖೆಯ),ঠেক আৰোহণ (এটা বক্ৰৰ)
ಕಡಿದಾದ ಆರೋಹಣ ವಿನ್ಯಾಸ,steepest আৰোহণ ডিজাইন
ಕಡಿದಾದ ಇಳಿಜಾರು,ঠেকতম অৱতৰণ
ಹಂತದ ಕಾರ್ಯ,ষ্টেপ ফাংচন
ಸ್ಟಿರ್ಲಿಂಗ್ ಸರಣಿ,ষ্টাৰলিং ছিৰিজ
ಅಸ್ಥಿರ,ষ্ট&#39;কেষ্টিক
ಸ್ಟೊಕಾಸ್ಟಿಕ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ষ্ট&#39;কেষ্টিক মেট্ৰিক্স
ಸ್ಥಾಪಿತ ಮಾದರಿ,ষ্ট&#39;কেষ্টিক মডেল
ಸ್ಥಾಪಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ষ্ট&#39;কেষ্টিক প্ৰগ্ৰেমিং
ಸ್ಥಾಯಿ ವೇರಿಯಬಲ್,ষ্ট&#39;কেষ্টিক ভেৰিয়েবল
ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ,ষ্টকছৰ উপপাদ্য
ಸರಳ ರೇಖೆ,সৰলৰেখা
ಸ್ತರ ಚಾರ್ಟ್,স্তৰৰ লেখচিত্ৰ
ಶ್ರೇಣೀಕರಣ,স্তৰবিন্যাস
ಶ್ರೇಣೀಕೃತ ಮಾದರಿ,স্তৰিত নমুনা সংগ্ৰহ
ಸ್ಟ್ರೀಮ್-ಲೈನ್,ষ্ট্ৰিম-লাইন
ಒತ್ತಡ,চাপ
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಪೀನ ಕಾರ್ಯ,কঠোৰভাৱে উত্তল ফলন
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ,কঠোৰভাৱে হ্ৰাস পাইছে
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಹೆಚ್ಚುತ್ತಿದೆ,কঠোৰভাৱে বৃদ্ধি পাইছে
ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಏಕತಾನತೆಯ ಕಾರ್ಯ,কঠোৰভাৱে একস্বৰীয় কাৰ্য্য
ವಿದ್ಯಾರ್ಥಿಗಳ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿಗಳ &quot;ಟಿ&quot; ಪರೀಕ್ಷೆ),ছাত্ৰৰ পৰীক্ষা (ছাত্ৰৰ &quot;t&quot; পৰীক্ষা)
ಉಪ ಸಂಗ್ರಹ,উপ-সংগ্ৰহ
ಉಪ ನಿರ್ಣಾಯಕ,উপ নিৰ্ণায়ক
ಉಪಕ್ಷೇತ್ರ,উপক্ষেত্ৰ
ಉಪಗುಂಪು,উপগোট
ಉಪ ಮಧ್ಯಂತರ,উপ-ব্যৱধান
ಉಪಮಾತೃಕೆ,উপমেট্ৰিক্স
ಚಂದಾದಾರಿಕೆ,চাবস্ক্রিপ্ট
ಅನುಕ್ರಮ,উপক্ৰম
ಉಪವಿಭಾಗ,উপগোট
ಉಪಸ್ಥಳ,উপস্থান
ಪರ್ಯಾಯ,প্ৰতিস্থাপন
ಉಪಟ್ಯಾಂಜೆಂಟ್,উপস্পৰ্শক
ಉಪಟಳ,subtend
ಕಳೆಯಿರಿ,বিয়োগ কৰক
ವ್ಯವಕಲನ,বিয়োগ কৰা
ಸತತ,ক্ৰমাগত
ಸತತ ವ್ಯತ್ಯಾಸ,ক্ৰমাগত পাৰ্থক্য
ಸತತ ಏಕೀಕರಣ,ক্ৰমাগত সংহতি
ಉತ್ತರಾಧಿಕಾರಿ,উত্তৰাধিকাৰী
ಪ್ರತ್ಯಯ,প্ৰত্যয়
ಮೊತ್ತ,মুঠ
ಮೊತ್ತ ಕಾರ್ಯ,যোগফল ফলন
ಸಂಕ್ಷೇಪಿಸಬಹುದಾದ,summable
ಸಾರಾಂಶ,summand
ಸಂಕಲನ,যোগফল
ಸಂಕಲನ ಸಮಾವೇಶ,ছামেচন কনভেনচন
ಸಂಕಲನ ಸೂತ್ರ,যোগফল সূত্ৰ
ಸರಣಿಯ ಸಂಕಲನ,শৃংখলাৰ যোগফল
ಸಂಕಲನ ಚಿಹ್ನೆ,যোগফল চিহ্ন
ಮೊತ್ತಕ್ಕೆ ಅನಂತ,অসীমলৈ যোগফল
ಮೇಲ್ಬರಹ,চুপাৰস্ক্রিপ্ট
ಸೂಪರ್ಸೆಟ್,ছুপাৰছেট
ಶಬ್ದಾತೀತ ಹರಿವು,ছুপাৰছনিক প্ৰবাহ
ಪೂರಕ ಕೋನ,পৰিপূৰক কোণ
ಹೈಪರ್‌ಪ್ಲೇನ್ ಅನ್ನು ಬೆಂಬಲಿಸುತ್ತದೆ,হাইপাৰপ্লেন সমৰ্থন কৰা
ಕಾರ್ಯದ ಬೆಂಬಲ,কাৰ্য্যৰ সমৰ্থন
ಊಹಿಸಿಕೊಳ್ಳಿ,ধৰা হওক
ಸರ್ವೋಚ್ಚ,সৰ্বোচ্চ
surd,surd
ಮೇಲ್ಮೈ,পৃষ্ঠ
