English,Tamil
Slow-release fertilizer,மெதுவாக வெளியிடும் உரம்
Sludge,கசடு
Slurry,குழம்பு
Smother crops,மென்மையான பயிர்கள்
Social forestry,சமூக வனவியல்
Sod culture,புல் கலாச்சாரம்
Sod,புல்
Sodic soil,சோடிக் மண்
Sodium absorption ratio,சோடியம் உறிஞ்சுதல் விகிதம்
Sodium pump,சோடியம் பம்ப்
Soft-wood grafting,மென்மையான-வூட் ஒட்டுதல்
Soil adhesion,மண் ஒட்டுதல்
Soil aeration,மண் காற்றோட்டம்
Soil aggregate,மண் மொத்தம்
Soil alkalinity,மண் காரத்தன்மை
Soil amendment,மண் திருத்தம்
Soil analysis,மண் பகுப்பாய்வு
Soil biodiversity,மண் பல்லுயிர்
Soil biology,மண் உயிரியல்
Soil classification,மண் வகைப்பாடு
Soil colloid,மண் கூழ்
Soil compaction,மண் சுருக்கம்
Soil conditioners,மண் கண்டிஷனர்கள்
Soil conservation,மண் பாதுகாப்பு
Soil crust,மண் மேலோடு
Soil degradation,மண் சீரழிவு
Soil erodibility factor,மண் அரிக்கும் காரணி
Soil fertility,மண் கருவுறுதல்
Soil genesis,மண் ஆதியாகமம்
Soil health,மண் ஆரோக்கியம்
Soil horizon,மண் அடிவானம்
Soil macroorganisms,மண் மேக்ரோ ஆர்கானிசம்
Soil management,மண் மேலாண்மை
Soil microbiology,மண் நுண்ணுயிரியல்
Soil microorganisms,மண் நுண்ணுயிரிகள்
Soil moisture deficit,மண்ணின் ஈரப்பதம் பற்றாக்குறை
Soil organic matter,மண் கரிமப்பொருள்
Soil porosity,மண் போரோசிட்டி
Soil productivity,மண் உற்பத்தித்திறன்
Soil profile,மண் சுயவிவரம்
Soil quality,மண்ணின் தரம்
Soil reaction,மண் எதிர்வினை
Soil resistance,மண்ணின் எதிர்ப்பு
Soil salinity,மண் உப்புத்தன்மை
Soil science,மண் அறிவியல்
Soil sickness,மண் நோய்
Soil sieving,மண் சல்லடை
Soil solution,மண் தீர்வு
Soil sterilent,மண் கருத்தடை
Soil structure,மண் அமைப்பு
Soil suspension,மண் இடைநீக்கம்
Soil testing,மண் சோதனை
Soil texture,மண் அமைப்பு
Soil water potential,மண் நீர் சாத்தியம்
Soil water,மண் நீர்
Solar constant,சூரிய மாறிலி
Solar radiation,சூரிய கதிர்வீச்சு
Solar spectrum,சூரிய நிறமாலை
Solarization,தனிமைப்படுத்தல்
Sole crop,ஒரே பயிர்
Soluble sodium percentage,கரையக்கூடிய சோடியம் சதவீதம்
Somatic cell,சோமாடிக் செல்
Somatic embryo,சோமாடிக் கரு
Somatic hybridization,சோமாடிக் கலப்பினமாக்கல்
Sorghum injury,சோளம் காயம்
Sos gene,SOS மரபணு
Southern blotting,தெற்கு வெடிப்பு
Spacing (plant),இடைவெளி (ஆலை)
Spadix,ஸ்பேடிக்ஸ்
Spathe,ஸ்பேட்டே
Special arrangement,சிறப்பு ஏற்பாடு
Specialised cropping,சிறப்பு பயிர்
Specialized farming,சிறப்பு விவசாயம்
Species,இனங்கள்
Specific crop intensity index,குறிப்பிட்ட பயிர் தீவிரம் அட்டவணை
Specific gravity,குறிப்பிட்ட ஈர்ப்பு
Specific humidity,குறிப்பிட்ட ஈரப்பதம்
Specific leaf area,குறிப்பிட்ட இலை பகுதி
Spermatogenesis,விந்தணுக்கள்
S-phase,எஸ்-கட்டம்
Spike,ஸ்பைக்
Spikelet,ஸ்பைக்லெட்
Spindle bush,சுழல் புஷ்
Splash erosion,ஸ்பிளாஸ் அரிப்பு
Splicing,பிளவுபடும்
Split application,பயன்பாடு பிளவு
Split genes,பிரிந்த மரபணுக்கள்
Split plot design,பிளவுபட்ட சதி வடிவமைப்பு
Spongy tissue,பஞ்சுபோன்ற திசு
Spontaneous mutation,தன்னிச்சையான பிறழ்வு
Spore,வித்து
Sprinkler irrigation,தெளிப்பானை நீர்ப்பாசனம்
Spudding,ஸ்பட்ங்
Spur,ஸ்பர்
Spur bearing,தூண்டுதல்
Squall,சண்டை
Stabilizing agent,உறுதிப்படுத்தும் முகவர்
Standard deviation,நிலையான விலகல்
Staple crop,பிரதான பயிர்
Start codon,கோடனைத் தொடங்குங்கள்
Starter solution,ஸ்டார்டர் தீர்வு
Stem borer,தண்டு துளைப்பான்
Stem-end,தண்டு-இறுதி
Stenospermocarpy,ஸ்டெனோஸ்பெர்மோகார்பி
Steppe,புல்வெளி
Sterilization,கருத்தடை
Stigma receptivity,களங்கம் ஏற்பு
Stigma,களங்கம்
Stilt root,ஸ்டைட் ரூட்
Stolon,ஸ்டோலன்
Stomata,ஸ்டோமாட்டா
Stooling,மலம்
Stop codon,கோடனை நிறுத்துங்கள்
Stratified,அடுக்கு
Stratification,அடுக்கு
Straw,வைக்கோல்
Stress,மன அழுத்தம்
Strip cropping,ஸ்ட்ரிப் பயிர்
Strip intercropping,ஸ்ட்ரிப் இன்டர்பிராப்பிங்
Stroma,ஸ்ட்ரோமா
Stubble,குண்டானது
Stubble mulching,குண்டான தழைக்கூளம்
Style,ஸ்டைல்
Sub humid,துணை ஈரப்பதம்
Suberication,சப்பரேஷன்
Submergence,நீரில் மூழ்குவது
Subsistence farming,வாழ்வாதார விவசாயம்
Subsoiling,துணை மட்டி
Sub-species,துணை இனங்கள்
Substitution cropping,மாற்று பயிர்
Substrate,அடி மூலக்கூறு
Subsurface irrigation,மேற்பரப்பு நீர்ப்பாசனம்
Succession,அடுத்தடுத்து
Succulent,சதைப்பற்றுள்ள
Sucker,உறிஞ்சும்
Sui-generis,சூய் ஜென்ரிஸ்
Sun-curing,சூரிய-குணப்படுத்துதல்
Supplemental irrigation,துணை நீர்ப்பாசனம்
Supplementary enterprise,துணை நிறுவனம்
Supplementary interaction,துணை தொடர்பு
Supressor gene,அடக்கி மரபணு
Surfactant,சர்பாக்டான்ட்
Susceptible,எளிதில் பாதிக்கப்படக்கூடியது
Suspension culture,இடைநீக்க கலாச்சாரம்
Sustainable agriculture,நிலையான விவசாயம்
Sustainable development,நிலையான அபிவிருத்தி
Swarming,திரள்
Sword leaf,வாள் இலை
Syconium,சோனியம்
Symbiosis,சிம்பியோசிஸ்
Syngamy,ஒத்திசைவு
System of rice intensification,அரிசி தீவிரத்தின் அமைப்பு
Systemic herbicide,முறையான களைக்கொல்லி
Safflower,குங்குமப்பூ
Saffron,குங்குமப்பூ
Sage,முனிவர்
Sal,சால்
Salvia,சால்வியா
Sandal wood,சந்தனம்
Sapota,சபோட்டா
Screwpine,ஸ்க்ரூட்பைன்
Seabuckhorn,சீபக்ஹார்ன்
Senna,சென்னா
Serpentine wood,பாம்பு மரம்
Sesame,எள்
Snake gourd,புடலங்காய்
Snap melon,முலாம்பழம் ஸ்னாப்
Soapnut,சோப்பு
Sorghum,சோளம்
Soybean,சோயாபீன்
Spanish cherry,ஸ்பானிஷ் செர்ரி
Spinach,கீரை
Spindle wood,சுழல் மரம்
Sponge gourd,கடற்பாசி சுண்டைக்காய்
Stevia,ஸ்டீவியா
Stinging nettle,உணர்வை தொட்டால் எரிச்சலூட்டுகிற ஒருவகை செடி
Stone flower,கல் மலர்
Strawberry,ஸ்ட்ராபெரி
Sudan grass,சூடான் புல்
Sugarcane,கரும்பு
Summer squash,கோடை ஸ்குவாஷ்
Sunflower,சூரியகாந்தி
Sunhemp,சன்ஹெம்ப்
Sweet clover,ஸ்வீட் க்ளோவர்
Sweet gourd,இனிப்பு சுண்டைக்காய்
Sweet potato,இனிப்பு உருளைக்கிழங்கு
Sweet violet,இனிப்பு வயலட்
Sap sucker,SAP உறிஞ்சும்
Saw fly,பார்த்தேன்
Scale insect,அளவிலான பூச்சி
Semilooper,செமிலூப்பர்
Shoot borer,துளைப்பான் சுடவும்
Silkworm,பட்டுப்புழு
Snail,நத்தை
Sparrow,குருவி
Spider,சிலந்தி
Squirrel,அணில்
Stalk borer,தண்டு துளைப்பான்
Stem borer,தண்டு துளைப்பான்
Stem girdler,ஸ்டெம் கிர்ட்லர்
Stone weevil,கல் அந்துப்பூச்சி
Soil scientist,மண் விஞ்ஞானி
Tactic movement,தந்திரோபாய இயக்கம்
Tagging (labelling),குறிச்சொல் (லேபிளிங்)
Tank silt,தொட்டி மண்
Tap root,வேரைத் தட்டவும்
Tassel (maize),டஸ்ஸல் (மக்காச்சோளம்)
Taxonomy,வகைபிரித்தல்
Technology,தொழில்நுட்பம்
Temperate zone,மிதமான மண்டலம்
Temporary wilting,தற்காலிக வில்டிங்
Tendril,டெண்ட்ரில்
Tensiometer,டென்சியோமீட்டர்
Tepal,டெபல்
Teratogeny,டெரடோஜெனி
Termination codon,முடித்தல் கோடான்
Terrace,மொட்டை மாடி
Terrace interval,மொட்டை மாடி இடைவெளி
Terrestrial radiation,நிலப்பரப்பு கதிர்வீச்சு
Terrestrial weeds,நிலப்பரப்பு களைகள்
Test cross,சோதனை குறுக்கு
Test weight,சோதனை எடை
Testa,டெஸ்டா
Tetrad,டெட்ராட்
Tetraploid,டெட்ராப்ளோயிட்
Tetraploidy,டெட்ராப்ளோயிடி
Thalamus,தாலமஸ்
Thermal conductivity,வெப்ப கடத்தி
Thermal diffusivity,வெப்ப வேறுபாடு
Thermal induction,வெப்ப தூண்டல்
Thermocouple,தெர்மோகப்பிள்
Thermograph,வெப்ப வரைபடம்
Thermoperiodicity,தெர்மோபெரியோடிசிட்டி
Thermoperiodism,தெர்மோபெரியோடிசம்
Thermophile,தெர்மோபில்
Thermotaxis,தெர்மோடாக்சிஸ்
Thinning out,மெல்லியதாக
Threshing,வாசல்
Ti plasmid,டி பிளாஸ்மிட்
Tidal swamps,அலை சதுப்பு நிலங்கள்
Tile drainage,ஓடு வடிகால்
Tillability,இழிவு
Tillage,உழவு
Tiller (plant),உழவன் (ஆலை)
Tillering,உழவு
Tillering stage,உழவு நிலை
Tilth,Tilth
Tissue testing,திசு சோதனை
Toddy,கத்தி
Tolerance,சகிப்புத்தன்மை
Top soil,மேல் மண்
Topato,டோபாடோ
Top-dressing,மேல்-ஆடை
Topoclimatology,Topoclimatology
Topping (tobacco),முதலிடம் (புகையிலை)
Total digestible nutrient,மொத்த செரிமான ஊட்டச்சத்து
Total factor productivity,மொத்த காரணி உற்பத்தித்திறன்
Total soluble solids,மொத்த கரையக்கூடிய திடப்பொருள்கள்
Totipotency,மொத்தம்
Toxicity,நச்சுத்தன்மை
Toxin,நச்சு
Trace elements,சுவடு கூறுகள்
Tracer elements,ட்ரேசர் கூறுகள்
Transacting,பரிவர்த்தனை
Transcription,படியெடுத்தல்
Transformation,மாற்றம்
Transgenic,டிரான்ஸ்ஜெனிக்
Translation,மொழிபெயர்ப்பு
Translocation,இடமாற்றம்
Transmittance,பரிமாற்றம்
Transpiration coefficient,டிரான்ஸ்பிரேஷன் குணகம்
Transpiration pull,டிரான்ஸ்பிரேஷன் இழுத்தல்
Transpiration ratio,டிரான்ஸ்பிரேஷன் விகிதம்
Transplant shock,மாற்று அதிர்ச்சி
Transplanter,மாற்றுபவர்
Transplanting,இடமாற்றம்
Transported soil,கொண்டு செல்லப்பட்ட மண்
Transposon,டிரான்ஸ்போசன்
Transverse drainage,குறுக்கு வடிகால்
Trap crops,பொறி பயிர்கள்
Trashing,குப்பை
Treatment,சிகிச்சை
Tree cropping,மரம் பயிர்
Tree ring,மர வளையம்
Trial,சோதனை
Trickle irrigation,நீர்ப்பாசனம்
Trigger factor,தூண்டுதல் காரணி
Triploid,ட்ரிப்ளாய்டு
Tripple cropping,டிரிப்பிள் பயிர்
Trophic level,கோப்பை நிலை
Tropic movements,டிராபிக் இயக்கங்கள்
Tropical region,வெப்பமண்டல பகுதி
Tropism,வெப்பமண்டலம்
True density,உண்மையான அடர்த்தி
True digestibility,உண்மையான செரிமானம்
Truncated profile,துண்டிக்கப்பட்ட சுயவிவரம்
Truncated soil,துண்டிக்கப்பட்ட மண்
Tsunami,சுனாமி
Tuber crops,கிழங்கு பயிர்கள்
Tuber,கிழங்கு
Tumour,கட்டி
Tuncation of soil,மண்ணின் குறைப்பு
Tundra,டன்ட்ரா
Turf,தரை
Turgid,கொந்தளிப்பு
Turgor movement,டர்கர் இயக்கம்
Turgor pressure,டர்கர் அழுத்தம்
Turgor,டர்கர்
Turner's syndrome,டர்னரின் நோய்க்குறி
Type (plant),வகை (ஆலை)
Type I error,வகை I பிழை
Type II error,வகை II பிழை
Typhoon,சூறாவளி
Tamarind,புளி
Tarragon,டாராகன்
Temple or pagoda tree,கோயில் அல்லது பகோடா மரம்
Thistle,திஸ்டில்
Thuja,துஜா
Thyme,தைம்
Tobacco,புகையிலை
Tomato,தக்காளி
Tree of sorrow,துக்கத்தின் மரம்
Triticale,Tritatice
Trumpet vine,எக்காளம் கொடியின்
Tuberose,டியூபரோஸ்
Turmeric,மஞ்சள்
Turnip,டர்னிப்
Typha (Indian reed mace),டைபா (இந்தியன் ரீட் மெஸ்)
Tea mosquito,தேயிலை கொசு
Termites (white ant),கரையான்கள் (வெள்ளை எறும்பு)
Thrips,த்ரிப்ஸ்
Ultracentrifugation,அல்ட்ராசென்ட்ரிஃபுகேஷன்
Ultrasound,அல்ட்ராசவுண்ட்
Umbel,அம்பல்
Uncoupling,துண்டித்தல்
Unfruitfulness,பயனற்ற தன்மை
Univalent,ஒற்றுமையற்றது
Universal genetic code,உலகளாவிய மரபணு குறியீடு
Universal soil loss equation,உலகளாவிய மண் இழப்பு சமன்பாடு
Unsaturated fatty acids,நிறைவுறா கொழுப்பு அமிலங்கள்
Upland rice,அப்லாண்ட் அரிசி
Upland,மேல்நிலை
Urban compost,நகர்ப்புற உரம்
Urea,யூரியா
Urease,யூரீஸ்
Ulla grass,உல்லா புல்
Vaccine,தடுப்பூசி
Vacuole,வெற்றிடம்
Value-added agriculture,மதிப்பு கூட்டப்பட்ட விவசாயம்
Value added product,மதிப்பு கூட்டப்பட்ட தயாரிப்பு
Value addition,மதிப்பு கூடுதலாக
Value cost ratio,மதிப்பு செலவு விகிதம்
VAM (vesicular arbuscular),VAM (வெசிகுலர் ஆர்பஸ்குலர்)
Vapour heat treatment,நீராவி வெப்ப சிகிச்சை
Vapour pressure,ஆவி அழுத்தம்
Variable cost,மாறுபடும் விலை
Variable gene,மாறக்கூடிய மரபணு
Variable rate technology,மாறி வீத தொழில்நுட்பம்
Variance,மாறுபாடு
Variation,மாறுபாடு
Variety,வகை
Vector,திசையன்
Vegetation,தாவரங்கள்
Vegetation degradation,தாவர சீரழிவு
Vegetative barrier,தாவர தடை
Vegetative cover,தாவர கவர்
Vegetative propagation,தாவர பரப்புதல்
Vegetative stage,தாவர நிலை
Venation,வினேஷன்
Vermicastings,வெர்மிகாஸ்டிங்ஸ்
Vermicompost,மன்மாரம்போஸ்ட்
Vernalization,வெர்னலைசேஷன்
Vertical mulching,செங்குத்து தழைக்கூளம்
Vertisol,வெர்டிசோல்
Viability (seed),நம்பகத்தன்மை (விதை)
Vine,கொடியின்
Vinegar,வினிகர்
Vir gene,Vir மரபணு
Virgin land,கன்னி நிலம்
Virgin soil,கன்னி மண்
Virulence,வைரஸ்
Virus,வைரஸ்
Virus coat protein,வைரஸ் கோட் புரதம்
Virus indexing,வைரஸ் குறியீட்டு
Viscosity,பாகுத்தன்மை
Visible radiation,புலப்படும் கதிர்வீச்சு
Vitamins,வைட்டமின்கள்
Viticulture,வைட்டிகல்ச்சர்
Viviparous,விவிபரஸ்
Void space,வெற்றிட இடம்
Volatilization,ஆவியாகும்
Volunteer plants,தன்னார்வ தாவரங்கள்
Vanilla,வெண்ணிலா
Vetiver,வெட்டிவர்
Veterinanian doctor,கால்நடை மருத்துவ மருத்துவர்
Virologist,வைரஸ் நிபுணர்
Wage,ஊதியம்
Warm blooded animal,சூடான இரத்தம் கொண்ட விலங்கு
Waste management,கழிவு மேலாண்மை
Wastelands,தரிசு நிலங்கள்
Water application efficiency,நீர் பயன்பாட்டு திறன்
Water application rate,நீர் பயன்பாட்டு வீதம்
Water balance,நீர் சமநிலை
Water compaction,நீர் சுருக்கம்
Water conservation,நீர் பாதுகாப்பு
Water consumption,தண்ணீர் பயன்பாடு
Water conveyance efficiency,நீர் அனுப்பும் திறன்
Water culture,நீர் கலாச்சாரம்
Water deficit,நீர் பற்றாக்குறை
Water distribution efficiency,நீர் விநியோக திறன்
Water duty,நீர் கடமை
Water furrow,நீர் உரோமம்
Water gates,நீர் வாயில்கள்
Water logging,நீர் பதிவு
Water management,நீர் மேலாண்மை
Water requirement of crops,பயிர்களின் நீர் தேவை
Water saturation deficit,நீர் செறிவு பற்றாக்குறை
Water table,நீர் அட்டவணை
Water use efficiency,நீர் பயன்பாட்டு திறன்
Water yield,நீர் மகசூல்
Water-harvesting,நீர் அறுவடை
Watershed,நீர்நிலை
Watershed management,நீர்நிலை மேலாண்மை
Watershed treatment,நீர்நிலை சிகிச்சை
Watershed-based system,நீர்நிலை அடிப்படையிலான அமைப்பு
Waterway,நீர்வழி
Wave-length,அலை நீளம்
Waxing,மெழுகு
Weather,வானிலை
Weathering,வானிலை
Weed,களை
Weed control,களை கட்டுப்பாடு
Weed control efficiency,களை கட்டுப்பாட்டு செயல்திறன்
Weed eradication,களை ஒழிப்பு
Weed index,களை குறியீட்டு
Western blotting,மேற்கத்திய வெடிப்பு
Weed spectrum,களை ஸ்பெக்ட்ரம்
Weeding,களை
Wet-bulb depression,ஈரமான-பல்ப் மனச்சோர்வு
Wet-bulb temperature,ஈரமான-பல்ப் வெப்பநிலை
Wet-bulb thermometer,ஈரமான-பல்ப் வெப்பமானி
Wetland,ஈரநிலம்
Wet planting,ஈரமான நடவு
Wet season,மழை காலம்
Wet seeding,ஈரமான விதைப்பு
Wet year,ஈரமான ஆண்டு
Wettable powder,ஈரமான தூள்
Wetting agent,ஈரமாக்கும் முகவர்
Whirling psychrometer,சுழல் சைக்ரோமீட்டர்
White revolution,வெள்ளை புரட்சி
Whole farm analysis,முழு பண்ணை பகுப்பாய்வு
Whole farm approach,முழு பண்ணை அணுகுமுறை
Wider adaptibility,பரந்த தழுவல்
Wilting point,வில்டிங் பாயிண்ட்
Wind break,காற்று இடைவெளி
Wind energy,காற்றாலை ஆற்றல்
Wind erosion,காற்று அரிப்பு
Wind generation,காற்றாலை உருவாக்கம்
Wind mill,காற்று ஆலை
Wind power,காற்றாலை சக்தி
Wind speed,காற்றின் வேகம்
Wind strip cropping,விண்ட் ஸ்ட்ரிப் பயிர்
Wind velocity,காற்றின் வேகம்
Wind,காற்று
Windrow,விண்ட்ரோ
Windrower,விண்ட்ரோவர்
Wind-vane,காற்று திசைகாட்டி
Winnower,வின்னவர்
Winnowing,வின்னிங்
Wobble hypothesis,தள்ளாட்டம் கருதுகோள்
Womb,கருவில்
Wood ash,வூட் சாம்பல்
Wood gas,மர வாயு
Work,வேலை
Walnut,வால்நட்
Water cress,நீர் க்ரெஸ்
Water hyacinth,நீர் பதுமராகம்
Water melon,தர்பூசணி
Water mint,நீர் புதினா
Weeping willow,அழுகை வில்லோ
West Indian mahogany,மேற்கு இந்திய மஹோகனி
Wheat,கோதுமை
White clover,வெள்ளை க்ளோவர்
White mulbery,வெள்ளை முல்பெரி
White popinec,வெள்ளை பாபினெக்
White willow,வெள்ளை வில்லோ
Wild marjorim,காட்டு மார்ஜோரிம்
Wild oat,காட்டு ஓட்
Winged bean,சிறகுகள் பீன்
Winter squash,குளிர்கால ஸ்குவாஷ்
Withania,விதானியா
"Wood sorrel, oxalis","வூட் சோரல், ஆக்சாலிஸ்"
Wasp,குளவி
Weaver bird,வீவர் பறவை
Weevil,அந்துப்பூச்சி
White grup,வெள்ளை கிரப்
Woolly aphid,கம்பளி அஃபிட்
Xanthinuria,சாந்தினூரியா
Xanthophyll,சாந்தோபில்
X-chromosome,எக்ஸ்-குரோமோசோம்
Xenia,ஜீனியா
Xeroderma pigmentosum,ஜெரோடெர்மா பிக்மென்டோசம்
Xerophyte,ஜெரோஃபைட்
Xerophytism,ஜெரோஃபைட்டிசம்
X-ray diffraction,எக்ஸ்ரே வேறுபாடு
Xylem,சைலேம்
Xylophyte,சைலோபைட்
Y' trellis,Y 'குறுக்கு நெடுக்காக அடிக்கப்பட்ட தட்டி
Y-chromosome,ஒய்-குரோமோசோம்
Yeast,ஈஸ்ட்
Yeast extract,ஈஸ்ட் சாறு
Yellow revolution,மஞ்சள் புரட்சி
Yellowing,மஞ்சள்
Yield component,மகசூல் கூறு
Yield monitoring,மகசூல் கண்காணிப்பு
Yield potential,மகசூல் திறன்
Yield stability,மகசூல் நிலைத்தன்மை
Yolk,மஞ்சள் கரு
Yellow berried nightshade,மஞ்சள் பெர்ரி நைட்ஷேட்
Yellow myrobalan,மஞ்சள் மைரோபாலன்
Zaid,ஜைட்
Z-chromosome,Z- குரோமோசோம்
Z-DNA,Z-DNA
Zeatin,ஜீடின்
Zero energy cool chamber,பூஜ்ஜிய ஆற்றல் குளிர் அறை
Zero tillage,பூஜ்ஜிய உழவு
Zero tolerance,முற்றிலும் சகிப்பு தன்மையற்ற
Zinc deficiency,துத்தநாகம் குறைபாடு
Zinc finger protein,துத்தநாக விரல் புரதம்
Zincated urea,ஜினிக்ட் யூரியா
Zona pellucida,சோனா பெல்லூசிடா
Zoophily,ஜூஃபிலி
Zooplankton,ஜூப்ளாங்க்டன்
Zygote,ஜைகோட்
Zygotic lethal gene,ஜிகோடிக் மரணம் மரபணு
Zanthophylum,ஜந்தோபிலம்
Zoologist,விலங்கியல் நிபுணர்
