English,Tamil
Reference,குறிப்பு
referential integrity,மேற்கோளிட்ட நேர்மை
Reflectivity,பிரதிபலிப்பு
Reflextion,பிரதிபலிப்பு
Refraction,ஒளிவிலகல்
Refresh,புதுப்பிப்பு
Regeneration,மீளுருவாக்கம்
Register,பதிவு
regular grammar,வழக்கமான இலக்கணம்
Relation,உறவு
relational database,தொடர்புடைய தரவுத்தளம்
relational database management system (RDBMS),தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS)
relational model,தொடர்புடைய மாதிரி
Relative,உறவினர்
relative addressing,உறவினர் முகவரி
Relay,ரிலே
reliability modeling,நம்பகத்தன்மை மாடலிங்
Reliable,நம்பகமானது
relocatable code,இடமாற்றம் செய்யக்கூடிய குறியீடு
Remote,ரிமோட்
remote host,தொலை புரவலன்
remote job entry,தொலைதூர வேலை நுழைவு
remote log-in,தொலை உள்நுழைவு
remote procedure call (RPC),தொலை நடைமுறை அழைப்பு (RPC)
remote sensing,தொலை உணர்வு
Rename,மறுபெயரிடவும்
Rendering,வழங்குதல்
Repeater,ரிப்பீட்டர்
Reply,பதில்
Request,கோரிக்கை
request for comments (RFC),கருத்துகளுக்கான கோரிக்கை (RFC)
request/reply protocol,கோரிக்கை/பதில் நெறிமுறை
rerun program,நிரலை மீண்டும் இயக்கவும்
Research,ஆராய்ச்சி
reset cycle,மீட்டமைப்பு சுழற்சி
Resident,குடியிருப்பாளர்
Resolution,தீர்மானம்
Resources,வளங்கள்
responsee time,பதில் நேரம்
Restart,மறுதொடக்கம்
Restore,மீட்டமை
Retrace,திரும்பப் பெறு
Retransmission,மறு பரிமாற்றம்
Retrieve,மீட்டெடுக்கவும்
Retry,மீண்டும் முயற்சிக்கவும்
Return,திரும்பு
return code,திரும்ப குறியீடு
return key,திரும்பும் விசை
reusable code,மீண்டும் பயன்படுத்தக்கூடிய குறியீடு
Rewritable,மீண்டும் எழுதக்கூடியது
RGB monitor,RGB மானிட்டர்
Ribbon,ரிப்பன்
right issue,சரியான பிரச்சினை
Robot,ரோபோ
Robotics,ரோபாட்டிக்ஸ்
Robust,வலுவான
Role,பங்கு
roll back,திரும்பவும்
roll in,உருட்டவும்
roll out,உருட்டவும்
ROM,ரோம்
Root,வேர்
root directory,ரூட் அடைவு
round of error,பிழை சுற்று
Router,திசைவி
Routing,ரூட்டிங்
RS232C interface,RS232C இடைமுகம்
RSA encryption,RSA குறியாக்கம்
RTC,ஆர்.டி.சி
run length encoding,ரன் நீளம் குறியாக்கம்
run time,இயக்க நேரம்
run time error,இயக்க பிழை
Sample,மாதிரி
Sampling,மாதிரி எடுத்தல்
Satellite,செயற்கைக்கோள்
Saturating,நிறைவுற்றது
Save,சேமிக்கவும்
Scalability,அளவீடல்
Scalar,அளவுகோல்
Scanning,ஸ்கேன் செய்கிறது
Scenario,காட்சி
Scheduler,திட்டமிடுபவர்
screen image projector,திரை பட ப்ரொஜெக்டர்
Script,கையால் எழுதப்பட்ட தாள்
scripting language,ஸ்கிரிப்டிங் மொழி
Scrolling,ஸ்க்ரோலிங்
SDLC (sychronous data link control),SDLC (ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு)
Search,தேடு
search engine,தேடல் இயந்திரம்
search tree,தேடல் மரம்
Searching,தேடி
Secondary,இரண்டாம் நிலை
Sector,துறை
security policy,பாதுகாப்பு கொள்கை
seek time,நேரம் தேடுங்கள்
Segment,பிரிவு
Segmentation,பிரிவு
selection sort,தேர்வு வகை
self contained,தன்னை உள்ளடக்கியது
Semantics,சொற்பொருள்
Semaphore,செமாஃபோர்
Semiconductor,செமிகண்டக்டர்
semontic web,சொற்பொருள் வலை
sequential access method,தொடர் அணுகல் முறை
Serial,தொடர்
Serializer,சீரியலைசர்
Server,சேவையகம்
server crash,சர்வர் செயலிழப்பு
server license,சர்வர் உரிமம்
servo multiplier,சர்வோ பெருக்கி
Set,அமைக்கவும்
set point,அமைக்க புள்ளி
set up,அமைக்க
Shade,நிழல்
Shading,நிழல்
Shadow,நிழல்
share file,கோப்பு பகிர்வு
shared access,பகிரப்பட்ட அணுகல்
Sharing,பகிர்தல்
Shell,ஷெல்
shift character,மாற்றம் பாத்திரம்
short circuit,குறைந்த மின்னழுத்தம்
short instruction,குறுகிய அறிவுறுத்தல்
Sibling,உடன்பிறப்பு
side effect,பக்க விளைவு
sign bit,அடையாளம் பிட்
Signal,சிக்னல்
signal processing,சமிக்ஞை செயலாக்கம்
Signalling,சிக்னலிங்
signal-to-noise ratio,சமிக்ஞை-இரைச்சல் விகிதம்
Signature,கையெழுத்து
signature testing,கையெழுத்து சோதனை
significant digit,குறிப்பிடத்தக்க இலக்கம்
silicon chip,சிலிக்கான் சிப்
Simple Mail Transfer Protocol (SMTP),எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP)
Simplex,சிம்ப்ளக்ஸ்
simplex node,எளிய முனை
Simulation,உருவகப்படுத்துதல்
Simulator,சிமுலேட்டர்
Simultaneous,ஒரே நேரத்தில்
simultaneous processing,ஒரே நேரத்தில் செயலாக்கம்
Singleton,சிங்கிள்டன்
site licence,தள உரிமம்
Size,அளவு
Sizing,அளவிடுதல்
Sketching,வரைதல்
Skip,தவிர்க்கவும்
Skipping,ஸ்கிப்பிங்
Slash,ஸ்லாஷ்
slave computer,அடிமை கணினி
sliding window protocol,நெகிழ் சாளர நெறிமுறை
Slip,நழுவும்
Slot,ஸ்லாட்
small computer system interface (SCSI),சிறிய கணினி அமைப்பு இடைமுகம் (SCSI)
smart card,ஸ்மார்ட் கார்டு
snail mail,நத்தை அஞ்சல்
Snapshot,ஸ்னாப்ஷாட்
soft computing,மென்மையான கணினி
soft copy,மென்மையான நகல்
soft font,மென்மையான எழுத்துரு
Software,மென்பொருள்
software engineering,மென்பொருள் பொறியியல்
software license,மென்பொருள் உரிமம்
software piracy,மென்பொருள் திருட்டு
Spectrum,ஸ்பெக்ட்ரம்
Spiral,சுழல்
spread sheet,விரிதாள்
Standard,தரநிலை
standard generalized markup language (SGML),நிலையான பொதுவான மார்க்அப் மொழி (SGML)
Standardization,தரப்படுத்தல்
standby time,காத்திருப்பு நேரம்
star LAN,நட்சத்திரம் LAN
star topology,நட்சத்திர இடவியல்
start bit,தொடக்க பிட்
Starvation,பட்டினி
static memory',நிலையான நினைவகம்&#39;
status channel,நிலை சேனல்
step size,படி அளவு
stop and wait protocol,நிறுத்த மற்றும் காத்திரு நெறிமுறை
stop code,நிறுத்த குறியீடு
stop key,நிறுத்த விசை
Storability,சேமிப்புத்திறன்
stored program,சேமிக்கப்பட்ட நிரல்
string data,சரம் தரவு
structured coding,கட்டமைக்கப்பட்ட குறியீட்டு முறை
structured query language (SQL),கட்டமைக்கப்பட்ட வினவல் மொழி (SQL)
style sheet,நடை தாள்
Sub-directory,துணை அடைவு
Subnet,சப்நெட்
Subtree,துணை மரம்
Summarization,சுருக்கம்
super computer,சூப்பர் கணினி
super computing,சூப்பர் கம்ப்யூட்டிங்
super key,சூப்பர் சாவி
super user,சூப்பர் பயனர்
supervised learning,மேற்பார்வை கற்றல்
support chip,ஆதரவு சிப்
Surf,சர்ஃப்
Surfing,உலாவல்
Swap,இடமாற்று
swap in,இடமாற்றம்
swap out,மாற்றிக்கொள்
Swapping,இடமாற்றம்
switched network,நெட்வொர்க் மாறியது
Switching,மாறுகிறது
switching theory,மாறுதல் கோட்பாடு
symbolic programming,குறியீட்டு நிரலாக்கம்
Synchronization,ஒத்திசைவு
Synchronizer,சின்க்ரோனைசர்
Synchronous,ஒத்திசைவானது
synchronous digital hierarchy (SDH),ஒத்திசைவான டிஜிட்டல் படிநிலை (SDH)
syntax analysis,தொடரியல் பகுப்பாய்வு
system analysis,அமைப்பு பகுப்பாய்வு
system engineering,கணினி பொறியியல்
system hacker,கணினி ஹேக்கர்
system integrator,கணினி ஒருங்கிணைப்பான்
system log,கணினி பதிவு
system mask,அமைப்பு முகமூடி
system network architecture (SNA),கணினி நெட்வொர்க் கட்டமைப்பு (SNA)
system programmer,கணினி நிரலாளர்
system restart,கணினி மறுதொடக்கம்
system shutdown,கணினி பணிநிறுத்தம்
system testing,அமைப்பு சோதனை
system utility,அமைப்பு பயன்பாடு
systematic code,முறையான குறியீடு
tab command,tab கட்டளை
Table,மேசை
table look up,மேஜை மேலே பார்க்கவும்
table space,அட்டவணை இடம்
Tablet,டேப்லெட்
tabular array,அட்டவணை வரிசை
tabulating function,அட்டவணை செயல்பாடு
tagged architecture,குறியிடப்பட்ட கட்டிடக்கலை
tagged image file format (TIFF),குறியிடப்பட்ட படக் கோப்பு வடிவம் (TIFF)
tandam system,தண்டம் அமைப்பு
tape density,டேப் அடர்த்தி
tape mask,நாடா முகமூடி
tar file,தார் கோப்பு
Task,பணி
task bar,பணிப்பட்டி
task scheduler,பணி திட்டமிடுபவர்
TCP/IP (transmission control protocol/internet protocol),TCP/IP (டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால்)
teardown operation,கிழித்தல் செயல்பாடு
Telecom,தொலை தொடர்பு
Telecommunication,தொலைத்தொடர்பு
Teleconference,தொலைதொடர்பு
Teleconferencing,டெலி கான்பரன்சிங்
Telegraphy,தந்தி
Telemetry,டெலிமெட்ரி
Telephone,தொலைபேசி
Telephony,டெலிபோனி
Teleprinter,டெலி பிரிண்டர்
Teleprocessing,டெலிபிராசசிங்
Television,தொலைக்காட்சி
Telex,டெலக்ஸ்
Telnet,டெல்நெட்
Temperature,வெப்ப நிலை
Template,டெம்ப்ளேட்
ten's complement,பத்து இன் நிரப்பு
tera byte,டெரா பைட்
tera flops,தேரா தோல்விகள்
terminal cursor,டெர்மினல் கர்சர்
terminal node,முனைய முனை
terminal window,முனைய சாளரம்
Termination,முடித்தல்
Ternary,மும்முனை
ternary operation,மும்மை செயல்பாடு
Test,சோதனை
test coverage,சோதனை கவரேஜ்
test run,சோதனை ஓட்டம்
Test-data,சோதனை-தரவு
Text,உரை
text box,உரை பெட்டி
text cursor,உரை கர்சர்
text editor,உரை திருத்தி
text file,உரை கோப்பு
text mode,உரை முறை
text processing,உரை செயலாக்கம்
text to speech (TTS),உரையிலிருந்து பேச்சு (TTS)
texture mapping,அமைப்பு மேப்பிங்
T-flip-flop,டி-ஃபிளிப்-ஃப்ளாப்
thermal printer,வெப்ப அச்சுப்பொறி
thin film memory,மெல்லிய பட நினைவகம்
thin film transistor,மெல்லிய பட டிரான்சிஸ்டர்
Thrashing,அடித்தல்
Thread,நூல்
Threading,திரித்தல்
threetier network,மூன்று அடுக்கு நெட்வொர்க்
Throughput,உற்பத்தி
time complexity,நேரம் சிக்கலானது
time division multiplexing (TDM),நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்)
time frame,கால அளவு
time frame,கால அளவு
time machine,கால இயந்திரம்
time out,நேரம் முடிந்தது
time quantization,நேர அளவீடு
time series,நேரத் தொடர்
time sharing,நேரம் பகிர்வு
time sharing system,நேர பகிர்வு அமைப்பு
time stamp,நேர முத்திரை
timing diagram,நேர வரைபடம்
Tint,சாயல்
Toggle,நிலைமாற்று
toggling speed,மாறுதல் வேகம்
Token,டோக்கன்
token bus,டோக்கன் பஸ்
token bus,டோக்கன் பஸ்
token bus network,டோக்கன் பஸ் நெட்வொர்க்
token ring,டோக்கன் வளையம்
token talk,அடையாளப் பேச்சு
Tool,கருவி
top down,மேலிருந்து கீழ்
top down design,மேல் கீழ் வடிவமைப்பு
top down parsing,மேல் கீழே பாகுபடுத்துதல்
Topology,கட்டமைப்பியல்
touch pad,டச் பேட்
touch screen,தொடு திரை
Trace,சுவடு
Tracing,தடமறிதல்
Track,தடம்
track disk,தட வட்டு
track tape,டிராக் டேப்
Tracking,கண்காணிப்பு
Trailer,டிரெய்லர்
Trajectory,பாதை
Transaction,பரிவர்த்தனை
transaction file,பரிவர்த்தனை கோப்பு
transaction log,பரிவர்த்தனை பதிவு
Transcribe,படியெடுக்கவும்
Transducer,மின்மாற்றி
transfer rate,பரிமாற்ற விகிதம்
transfer time,பரிமாற்ற நேரம்
Transformation,உருமாற்றம்
transient error,நிலையற்ற பிழை
transit time,பயண நேரம்
Transition,மாற்றம்
Transitive,இடைநிலை
Transitivity,டிரான்சிட்டிவிட்டி
Translation,மொழிபெயர்ப்பு
Transmission,பரவும் முறை
transmission control protocol (TCP),பரிமாற்ற கட்டுப்பாட்டு நெறிமுறை (TCP)
transmission line,ஒலிபரப்பு வரி
Transmitter,டிரான்ஸ்மிட்டர்
Transparency,வெளிப்படைத்தன்மை
Transponder,டிரான்ஸ்பாண்டர்
Transportation,போக்குவரத்து
Transposition,இடமாற்றம்
Transputer,டிரான்ஸ்பியூட்டர்
Transreceiver,பரிமாற்றி
Trapping,பொறி
Traverse,தொடரவேண்டும்
tree (traversal),மரம் (கடந்து செல்லும்)
tree network,மரம் நெட்வொர்க்
tributary circuit,கிளை சுற்று
trival graph,அற்ப வரைபடம்
trouble shoot,பிரச்சனை படப்பிடிப்பு
Truncate,துண்டிக்கவும்
truth table,உண்மை அட்டவணை
Tuner,ட்யூனர்
Tunnelling,சுரங்கப்பாதை
Tunning,ட்யூனிங்
Tuple,டூபிள்
turbo pascal,டர்போ பாஸ்கல்
turing machine,டூரிங் இயந்திரம்
turn aroud time,நேரம் திரும்பவும்
turn around document,ஆவணத்தைத் திருப்புங்கள்
turnaround sequence,திருப்பு வரிசை
twin cable,இரட்டை கேபிள்
twisted pair,முறுக்கப்பட்ட ஜோடி
two part assembler,இரண்டு பகுதி அசெம்பிளர்
two's complement,இரண்டின் நிரப்பு
type,வகை
type face,வகை முகம்
type head,வகை தலை
type wheel,வகை சக்கரம்
Typing,தட்டச்சு
un interruptable power source (UPS),தடையில்லா ஆற்றல் மூலங்கள் (யுபிஎஸ்)
unary operation,unary செயல்பாடு
unary operation,unary செயல்பாடு
unary operator,unary ஆபரேட்டர்
Uncertainity,நிச்சயமற்ற தன்மை
unconditional statement,நிபந்தனையற்ற அறிக்கை
Uncountable,கணக்கிட முடியாதது
Uncover,வெளிக்கொணரும்
Undecidable,தீர்மானிக்க முடியாதது
Undefined,வரையறுக்கப்படாத
undefined record,வரையறுக்கப்படாத பதிவு
Undelete,நீக்குதல்
Underscore,அடிக்கோடிட்டு
Undirected,திசைதிருப்பப்படவில்லை
undirected graph,திசைதிருப்பப்படாத வரைபடம்
undirectional service time,திசையற்ற சேவை நேரம்
Undo,செயல்தவிர்
unformatted disk,வடிவமைக்கப்படாத வட்டு
Unicasting,யூனிகாஸ்டிங்
Unicode,யூனிகோட்
unidirected tree,ஒருமுகப்படுத்தப்படாத மரம்
uniform resource locator (URL),சீரான ஆதார இருப்பிடம் (URL)
Uniprocessing,செயலாக்கம் நீக்குகிறது
Unique,தனித்துவமான
unishielded twisted pair (UTP),பாதுகாக்கப்படாத முறுக்கப்பட்ட ஜோடி (UTP)
Unit,அலகு
unit address,அலகு முகவரி
unit interval,அலகு இடைவெளி
unit testing,அலகு சோதனை
unitary code,ஒற்றையாட்சி குறியீடு
Uniterm,யூனிடெர்ம்
universal asynchronous receiver/transmitter (UART),உலகளாவிய ஒத்திசைவற்ற ரிசீவர்/டிரான்ஸ்மிட்டர் (UART)
universal flip flop,உலகளாவிய ஃபிளிப் ஃப்ளாப்
universal set,உலகளாவிய தொகுப்பு
universtal character set,உலகளாவிய எழுத்துத் தொகுப்பு
Unix,யுனிக்ஸ்
Unlock,திறக்கவும்
unprotected field,பாதுகாப்பற்ற களம்
unprotected file,பாதுகாப்பற்ற கோப்பு
Unreachable,அணுக முடியாதது
Unshade,நிழலாடுதல்
Unshielded,கவசமின்றி
unsuccessful call,தோல்வியுற்ற அழைப்பு
Untar,உந்தார்
update anomalies,புதுப்பிப்பு முரண்பாடுகள்
updated file,புதுப்பிக்கப்பட்ட கோப்பு
Updating,புதுப்பிக்கிறது
Upgrade,மேம்படுத்தல்
Upgrade,மேம்படுத்தல்
Uplink,இணைப்பு
Uploading,பதிவேற்றுகிறது
upper memory area,மேல் நினைவக பகுதி
Upstream,அப்ஸ்ட்ரீம்
Uptime,முடிந்தநேரம்
Upward,மேல்நோக்கி
Usenet,யூஸ்நெட்
User,பயனர்
user agent,பயனர் முகவர்
user authentication,பயனர் அங்கீகாரம்
user datagram protocol (UDP),பயனர் டேட்டாகிராம் நெறிமுறை (யுடிபி)
user friendly,பயனர் நட்பு
user identification,பயனர் அடையாளம்
user identity (UID),பயனர் அடையாளம் (UID)
user interface,பயனர் இடைமுகம்
user name,பயனர் பெயர்
user profile,பயனர் சுயவிவரம்
Utility,பயன்பாடு
utility software,பயன்பாட்டு மென்பொருள்
Valid,செல்லுபடியாகும்
Validation,சரிபார்த்தல்
validation protocols,சரிபார்ப்பு நெறிமுறைகள்
validation testing,சரிபார்ப்பு சோதனை
validity check,செல்லுபடியாகும் சோதனை
value added network (VAN),மதிப்பு கூட்டப்பட்ட நெட்வொர்க் (VAN)
value added reseller (VAR),மதிப்பு கூட்டப்பட்ட மறுவிற்பனையாளர் (VAR)
vanishing point,மறைந்து போகும் புள்ளி
Vapourware,வேப்பர்வேர்
Variable,மாறி
variable address,மாறி முகவரி
variable bit rate,மாறி பிட் விகிதம்
variable field length,மாறி புல நீளம்
variable length code,மாறி நீளக் குறியீடு
variable name,மாறி பெயர்
Variale,வேரியலே
Vector,திசையன்
vector grapdhics,திசையன் வரைகலை
vector precessing,வெக்டார் முன்னோடி
vectored interrupts,திசையன் குறுக்கீடுகள்
venn diagram,வென் வரைபடம்
verification & validation (V&V),சரிபார்ப்பு மற்றும் சரிபார்ப்பு (V&amp;V)
version control,பதிப்பு கட்டுப்பாடு
version number,பதிப்பு எண்
Vertex,உச்சி
vertical processor,செங்குத்து செயலி
very large scale integration (VLSI ),மிகப் பெரிய அளவிலான ஒருங்கிணைப்பு (VLSI)
very long instruction word (VLIW),மிக நீண்ட அறிவுறுத்தல் வார்த்தை (VLIW)
VHDL,வி.எச்.டி.எல்
video camera,நிகழ்பதிவி
video conferencing,வீடியோ கான்பரன்சிங்
video display terminal,வீடியோ காட்சி முனையம்
video display unit,வீடியோ காட்சி அலகு
video game,வீடியோ கேம்
video graphic adaptor (VGA),வீடியோ கிராஃபிக் அடாப்டர் (VGA)
video graphics adapter (VGA),வீடியோ கிராபிக்ஸ் அடாப்டர் (VGA)
video server,வீடியோ சர்வர்
View,காண்க
view port,காட்சி துறைமுகம்
Viewport,வியூபோர்ட்
virtual circuit,மெய்நிகர் சுற்று
virtual function,மெய்நிகர் செயல்பாடு
virtual memory,மெய்நிகர் நினைவகம்
virtual private network,மெய்நிகர் தனியார் நெட்வொர்க்
virtual reality,மெய்நிகர் உண்மை
virtual reality,மெய்நிகர் உண்மை
virtual reality markup language,மெய்நிகர் ரியாலிட்டி மார்க்அப் மொழி
virtual reality markup language (VRML),மெய்நிகர் ரியாலிட்டி மார்க்அப் மொழி (VRML)
virtual storage access method,மெய்நிகர் சேமிப்பக அணுகல் முறை
virtual storage management,மெய்நிகர் சேமிப்பு மேலாண்மை
Virus,வைரஸ்
virus detection,வைரஸ் கண்டறிதல்
virus programme,வைரஸ் நிரல்
Visibility,தெரிவுநிலை
Vision,பார்வை
visual basic,காட்சி அடிப்படை
visual C++,காட்சி C++
visual display unit,காட்சி காட்சி அலகு
Vitual,விச்சுவல்
vitual address,உண்மையான முகவரி
vitual machine (VM),காட்சி இயந்திரம் (VM)
Voice,குரல்
voice mail,குரல் அஞ்சல்
voice mail server,குரல் அஞ்சல் சேவையகம்
voice recognition,குரல் அங்கீகாரம்
Voice-net,குரல் வலை
volatile memory,நிலையற்ற நினைவகம்
Wafer,வேஃபர்
WAIS manager,WAIS மேலாளர்
wait die,காத்திருக்கவும்
wait wound,காத்திருங்கள் காயம்
waited code,காத்திருக்கும் குறியீடு
waited mean,சராசரியாக காத்திருந்தார்
waiting time,காத்திருக்கும் நேரம்
wall grade,சுவர் தரம்
warm restart,சூடான மறுதொடக்கம்
waste band width,கழிவு பட்டை அகலம்
waterfall model,நீர்வீழ்ச்சி மாதிரி
Wavelet,அலை அலையானது
wavelet image compression,அலை பட சுருக்கம்
wavelet transform,அலைவரிசை மாற்றம்
weak entity,பலவீனமான நிறுவனம்
Web,வலை
web address,இணைய முகவரி
web authoring,வலை எழுதுதல்
web browser,இணைய உலாவி
web page,இணைய பக்கம்
Web server,இணைய சேவையகம்
web site,இணையதளம்
web-enabld application,web-enabld பயன்பாடு
Web-enabled,இணையம் இயக்கப்பட்டது
weighted graph,எடையுள்ள வரைபடம்
well connected,நன்றாக இணைக்கப்பட்டுள்ளது
well formed formula,நன்கு உருவாக்கப்பட்ட சூத்திரம்
well ordered set,நன்கு வரிசைப்படுத்தப்பட்ட தொகுப்பு
Wetware,வெட்வேர்
wheatstone bench mark,வீட்ஸ்டோன் பெஞ்ச் மார்க்
Wheel,சக்கரம்
while loop,லூப் போது
white box testing,வெள்ளை பெட்டி சோதனை
white light,வெள்ளை ஒளி
white noise,வெள்ளை சத்தம்
wide area network (WAN),பரந்த பகுதி நெட்வொர்க் (WAN)
wide area network (WAN),பரந்த பகுதி நெட்வொர்க் (WAN)
wide band,பரந்த இசைக்குழு
wild card,காட்டு அட்டை
Wimp,பலவீனமானவன்
win,வெற்றி
win zip,zip வெற்றி
Window,ஜன்னல்
Windowing,ஜன்னல்
Windows,விண்டோஸ்
windows explorer,விண்டோஸ் எக்ஸ்ப்ளோரர்
windows NT,விண்டோஸ் என்.டி
wire frame model,கம்பி சட்ட மாதிரி
wire printer,கம்பி அச்சுப்பொறி
wired logic,கம்பி தர்க்கம்
wireless fidelity ( wi Fi),வயர்லெஸ் நம்பகத்தன்மை (வைஃபை)
wireless LAN,வயர்லெஸ் லேன்
wireless transmission,வயர்லெஸ் டிரான்ஸ்மிஷன்
Wizard,மந்திரவாதி
Word,சொல்
word key,வார்த்தை திறவுகோல்
word length,வார்த்தை நீளம்
word oriented,வார்த்தை சார்ந்த
word processing,சொல் செயலாக்க
word processing,சொல் செயலாக்க
word processor,சொல் செயலி
word underscore character,வார்த்தை அடிக்கோடிடும் எழுத்து
work flow management,வேலை ஓட்ட மேலாண்மை
work group,பணிக்குழு
work unit,வேலை அலகு
work volume,வேலை அளவு
working directory,வேலை அடைவு
working set,வேலை செய்யும் தொகுப்பு
working storage,வேலை சேமிப்பு
Workshop,பணிமனை
Workstation,பணிநிலையம்
world co-ordinate,உலக ஒருங்கிணைப்பு
world wide web (WWW),உலகளாவிய வலை (WWW)
worst case analysis,மோசமான பகுப்பாய்வு
worst fit algorithm,மோசமான பொருத்தம் அல்காரிதம்
Wraparound,மடக்கு
wrist computing,மணிக்கட்டு கணினி
Writable,எழுதக்கூடியது
Write,எழுது
write cache,தற்காலிக சேமிப்பை எழுதவும்
write cycle,எழுதும் சுழற்சி
write key,எழுது திறவுகோல்
"write once, read more (WORM)","ஒருமுறை எழுதுங்கள், மேலும் படிக்கவும் (WORM)"
write protection,எழுதும் பாதுகாப்பு
write read head,படிக்க தலை எழுது
X OR,X அல்லது
X-12,எக்ஸ்-12
XBM X bitmap,XBM X பிட்மேப்
Xenix,Xenix
Xmodem,Xmodem
X-on/X-off,எக்ஸ்-ஆன்/எக்ஸ்-ஆஃப்
X-terminal,எக்ஸ்-டெர்மினல்
Xtext,எக்ஸ்டெக்ஸ்ட்
X-window,X-சாளரம்
YACC,YACC
Yahoo,யாஹூ
Yoke,நுகம்
Z-buffer,Z-பஃபர்
zero address instruction,பூஜ்ஜிய முகவரி அறிவுறுத்தல்
zero function,பூஜ்ஜிய செயல்பாடு
zero level address,பூஜ்ஜிய நிலை முகவரி
zero matrix,பூஜ்ஜிய அணி
zero suppression,பூஜ்ஜிய அடக்குமுறை
zero wait state,பூஜ்ஜிய காத்திருப்பு நிலை
zero-slot LAN,பூஜ்ஜிய ஸ்லாட் LAN
Zip,ஜிப்
zip code,அஞ்சல் குறியீடு
zip file,zip கோப்பு
zip UPZ modem,zip UPZ மோடம்
Zone,மண்டலம்
zone list,மண்டல பட்டியல்
Zoom,பெரிதாக்கு
zoom in,பெரிதாக்க
zoom out,பெரிதாக்கு
Zooming,பெரிதாக்குகிறது
Z-term,Z-காலம்
