English,Malayalam
Repressor protein,റിപ്രസ്സർ പ്രോട്ടീൻ
Reproductive organ,പ്രത്യുൽപാദന അവയവം
Reptile,ഉരഗം
Reserve material,റിസർവ് മെറ്റീരിയൽ
Residue,അവശിഷ്ടം
Resin,റെസിൻ
Resistance,പ്രതിരോധം
Resistance transfer factor,പ്രതിരോധ കൈമാറ്റ ഘടകം
Resolving power,പരിഹരിക്കുന്ന ശക്തി
Respiration,ശ്വസനം
Respiratory infection,ശ്വാസകോശ അണുബാധ
Respiratory inhibitory,ശ്വസന തടസ്സം
Respiratory quotient,ശ്വസന ഘടകം
Respiratory tract,ശ്വാസകോശ ലഘുലേഖ
Response,പ്രതികരണം
Resting period,വിശ്രമ കാലയളവ്
Restoration,പുനസ്ഥാപിക്കൽ
Restricted range,നിയന്ത്രിത ശ്രേണി
Restricted transduction,നിയന്ത്രിത കൈമാറ്റം
Resurgrence,പുനരുത്ഥാനം
Retarded growth,മന്ദഗതിയിലുള്ള വളർച്ച
Retarded light,റിട്ടേഡ് ലൈറ്റ്
Retching,റീച്ചിംഗ്
Retentiveness,നിലനിർത്തൽ
Reticular tissue,റെറ്റിക്യുലാർ ടിഷ്യു
Retractile,പിൻവലിക്കൽ
Retting process,റിട്ടിംഗ് പ്രക്രിയ
Reverse mutation,റിവേഴ്സ് മ്യൂട്ടേഷൻ
Reversion,റിവേർഷൻ
Revertant,റിവേർട്ടന്റ്
Rheostat,റിയോസ്റ്റാറ്റ്
Rheotaxis,റിയോടാക്സിസ്
Rheumatic fever,രക്ത വാതം
Rheumatism,വാതം
Rheumatid arthritis,റുമാറ്റിഡ് ആർത്രൈറ്റിസ്
Rhizogene,റൈസോജെൻ
Rhizome,റൈസോം
Rhizomorph,റൈസോമോർഫ്
Rhizosphere,റൈസോസ്ഫിയർ
Rhodophyta,റോഡോഫൈറ്റ
Rhubarb,റുബാർബ്
Rickettsia,റിക്കറ്റ്സിയ
Rickettsial pox,റിക്കറ്റിസിയൽ പോക്സ്
Rigormortis,റിഗോർമോർട്ടിസ്
Rigorous,കഠിനമായ
Ring spot disease,റിംഗ് സ്പോട്ട് രോഗം
Ring worm,റിംഗ് വേം
Rock phosphate,റോക്ക് ഫോസ്ഫേറ്റ്
Rodent,എലിശല്യം
Rod-shaped,വടി ആകൃതിയിലുള്ള
Root knot nematode,റൂട്ട് കെട്ട് നെമറ്റോഡ്
Root nodules,റൂട്ട് നോഡ്യൂളുകൾ
Root rot,റൂട്ട് ചെംചീയൽ
Ropiness,റോപ്പിനസ്
Ropymilk,റോപ്പിമിൽക്ക്
Rot,ചെംചീയൽ
Rotary shaker,റോട്ടറി ഷേക്കർ
Rotifers,റോട്ടിഫറുകൾ
Rough colony,പരുക്കൻ കോളനി
Rudimental,റൂഡിമെന്റൽ
Rugosity,പരുഷത
Ruminent,റുമിനന്റ്
Ruminent symbiosis,റുമിനന്റ് സിംബയോസിസ്
Rust,തുരുമ്പ്
Rust ravage,തുരുമ്പ് നാശം
Salicide process,സാലിസൈഡ് പ്രക്രിയ
Sand filtering,മണൽ ഫിൽട്ടറിംഗ്
Sapphire,നീലക്കല്ല്
Saturation current,സാച്ചുറേഷൻ കറന്റ്
Scaling rule,സ്കെയിലിംഗ് നിയമം
Scanning electron microscope,ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ് സ്കാൻ ചെയ്യുന്നു
Scattering,ചിതറിക്കിടക്കുന്നു
Schottky barrier,ഷോട്ട്കി തടസ്സം
Schottky defect,ഷോട്ട്കി വൈകല്യം
Schottky diode,ഷോട്ട്കി ഡയോഡ്
Schottky emitter,ഷോട്ട്കി എമിറ്റർ
Scissors,കത്രിക
Screen display,സ്ക്രീൻ ഡിസ്പ്ലേ
Screw,സ്ക്രൂ
Screw wafer plate,സ്ക്രൂ വേഫർ പ്ലേറ്റ്
Scrubbing,സ്ക്രബ്ബിംഗ്
Sealing clip,സീലിംഗ് ക്ലിപ്പ്
Secondary ion mass spectroscopy,ദ്വിതീയ അയോൺ മാസ് സ്പെക്ട്രോസ്കോപ്പി
Seed crystal,വിത്ത് പരൽ
Selective epitaxy,സെലക്ടീവ് എപ്പിറ്റാക്സി
Selector switch,സെലക്ടർ സ്വിച്ച്
Semiconductor,അർദ്ധചാലകം
Semiconductor diode,അർദ്ധചാലക ഡയോഡ്
Semiconductor laser,അർദ്ധചാലക ലേസർ
Serial processor,സീരിയൽ പ്രൊസസർ
Series resistance,സീരീസ് പ്രതിരോധം
Shallow junction,ആഴം കുറഞ്ഞ ജംഗ്ഷൻ
Shallow trench isolation,ആഴം കുറഞ്ഞ ട്രെഞ്ച് ഒറ്റപ്പെടൽ
Sheet resistance,ഷീറ്റ് പ്രതിരോധം
Shipping tube,ഷിപ്പിംഗ് ട്യൂബ്
Short - circuity current,ഷോർട്ട് സർക്യൂട്ട് കറന്റ്
Shroud,ആവരണം
Shroud with insert,തിരുകൽ കൊണ്ട് ആവരണം
Silicidation,സിലിസിഡേഷൻ
Silicide,സിലിസൈഡ്
Silicon carbide,സിലിക്കൺ കാർബൈഡ്
Silicon carbide poddle,സിലിക്കൺ കാർബൈഡ് പോഡിൽ
Silicon dioxide,സിലിക്കൺ ഡയോക്സൈഡ്
Silicon nitride,സിലിക്കൺ നൈട്രൈഡ്
Silicon on insulator,ഇൻസുലേറ്ററിൽ സിലിക്കൺ
Silicon on sapphire,നീലക്കല്ലിൽ സിലിക്കൺ
Silicon oxynitride,സിലിക്കൺ ഓക്സിനൈട്രൈഡ്
Silicon precursor,സിലിക്കൺ മുൻഗാമി
Silicon tetrachloride,സിലിക്കൺ ടെട്രാക്ലോറൈഡ്
Silver plated wire,വെള്ളി പൂശിയ വയർ
Single charge ion,സിംഗിൾ ചാർജ് അയോൺ
Single crystal,സിംഗിൾ ക്രിസ്റ്റൽ
Single water process,ഒറ്റ ജലപ്രക്രിയ
Single - crystal material,സിംഗിൾ - ക്രിസ്റ്റൽ മെറ്റീരിയൽ
Sleeve heat shrinkable chip,സ്ലീവ് ചൂട് ചുരുക്കാവുന്ന ചിപ്പ്
Sleeve microphone,സ്ലീവ് മൈക്രോഫോൺ
Slicing,സ്ലൈസിംഗ്
Slurry,സ്ലറി
Small signal,ചെറിയ സിഗ്നൽ
Smart card,സ്മാർട്ട് കാർഡ്
Socket,സോക്കറ്റ്
Soda ash,സോഡാ ആഷ്
Sodium,സോഡിയം
Soft bake,സോഫ്റ്റ് ബേക്ക്
Solar cell,സോളാർ സെൽ
Solder remover,സോൾഡർ റിമൂവർ
Sonic wave,സോണിക് തരംഗം
SOR (silicon on insulator),SOR (ഇൻസുലേറ്ററിൽ സിലിക്കൺ)
Source,ഉറവിടം
Space charge region,സ്പേസ് ചാർജ് മേഖല
Spacer,സ്പേസർ
Spacer for transistor,ട്രാൻസിസ്റ്ററിനുള്ള സ്പേസർ
Speaker cover,സ്പീക്കർ കവർ
Spectroscopy,സ്പെക്ട്രോസ്കോപ്പി
Spiking,സ്പൈക്കിംഗ്
Spin cleaning,സ്പിൻ ക്ലീനിംഗ്
Spin coating,സ്പിൻ കോട്ടിംഗ്
Spin drying,സ്പിൻ ഉണക്കൽ
Spin on deposition,നിക്ഷേപത്തിൽ സ്പിൻ ചെയ്യുക
Spin on glass,ഗ്ലാസിൽ കറങ്ങുക
Spool,സ്പൂൾ
Spray process,സ്പ്രേ പ്രക്രിയ
Spray T stat,ടി സ്റ്റാറ്റ് സ്പ്രേ ചെയ്യുക
Spreading resistance,പ്രതിരോധം പടർത്തുന്നു
Spreading resistance profiling,പ്രതിരോധം പ്രൊഫൈലിംഗ് പ്രചരിപ്പിക്കുന്നു
Spring,സ്പ്രിംഗ്
Sprit lamp,സ്പ്രിറ്റ് ലാമ്പ്
Sputter deposition,സ്പട്ടർ നിക്ഷേപം
Sputter etching,സ്പട്ടർ എച്ചിംഗ്
Sputter yield,സ്പട്ടർ വിളവ്
Sputtering target,സ്പട്ടറിംഗ് ലക്ഷ്യം
SS union fittings,SS യൂണിയൻ ഫിറ്റിംഗുകൾ
Stacking fault,സ്റ്റാക്കിംഗ് തകരാർ
Standard buffer tablet,സാധാരണ ബഫർ ടാബ്‌ലെറ്റ്
Star washer,നക്ഷത്ര വാഷർ
Starch solution,അന്നജം പരിഹാരം
Statistical process control,സ്റ്റാറ്റിസ്റ്റിക്കൽ പ്രക്രിയ നിയന്ത്രണം
Steam oxidation,സ്റ്റീം ഓക്സിഡേഷൻ
Step and repeat projection,ഘട്ടം ആവർത്തിച്ച് പ്രൊജക്ഷൻ
Stepping,ചുവടുവെക്കുന്നു
Sterile needle,അണുവിമുക്തമായ സൂചി
Sterile syringe,അണുവിമുക്തമായ സിറിഞ്ച്
Stiffener,സ്റ്റിഫെനർ
Stiffener plate,സ്റ്റിഫെനർ പ്ലേറ്റ്
Stone grinder,കല്ല് അരക്കൽ
Straight drill,നേരായ ഡ്രിൽ
Straight header,നേരായ തലക്കെട്ട്
Strip,സ്ട്രിപ്പ്
Strip header,സ്ട്രിപ്പ് തലക്കെട്ട്
Stud,സ്റ്റഡ്
Styrofoam tray,സ്റ്റൈറോഫോം ട്രേ
Submicron filter,സബ്മൈക്രോൺ ഫിൽട്ടർ
Sulphuric acid,സൾഫ്യൂറിക് ആസിഡ്
Sulphuric peroxide mixture,സൾഫ്യൂറിക് പെറോക്സൈഡ് മിശ്രിതം
Surface mount technology,ഉപരിതല മൌണ്ട് സാങ്കേതികവിദ്യ
Switch,മാറുക
Switch on / off,സ്വിച്ച് ഓൺ / ഓഫ്
Syringe adapter,സിറിഞ്ച് അഡാപ്റ്റർ
Syringe glass,സിറിഞ്ച് ഗ്ലാസ്
Syringe needle,സിറിഞ്ച് സൂചി
System on chip,ചിപ്പിൽ സിസ്റ്റം
Sable fish,സേബിൾ മത്സ്യം
Saccate,സാക്കേറ്റ്
Saccharification,സച്ചരിഫിക്കേഷൻ
Sac fungi,സക്ക് ഫംഗസ്
Safflower,കുങ്കുമപ്പൂവ്
Salad,സാലഡ്
Saline lake,ഉപ്പുവെള്ള തടാകം
Saliva,ഉമിനീർ
Salt,ഉപ്പ്
Salt concentration,ഉപ്പ് സാന്ദ്രത
Salt marsh,ഉപ്പ് ചതുപ്പ്
Salt pan,ഉപ്പ് പാൻ
Sampling error,സാമ്പിൾ പിശക്
Sandal wood spike,ചന്ദന മരം സ്പൈക്ക്
Sandfly,സാൻഡ്ഫ്ലൈ
Sanitary quality,സാനിറ്ററി നിലവാരം
Sanitary sewer,സാനിറ്ററി മലിനജലം
Sanitize,അണുവിമുക്തമാക്കുക
Sap,സ്രവം
Saprophagus,സപ്രോഫാഗസ്
Saprophyte,സപ്രോഫൈറ്റ്
Saprophytic,സപ്രോഫിറ്റിക്
Saprophytic growth,സപ്രോഫിറ്റിക് വളർച്ച
Sarsaparilla,സരസപരില്ല
Saturated,പൂരിത
Sauce,സോസ്
Sausage,സോസേജ്
Scabies,ചൊറി
Scalding,പൊള്ളൽ
Scale,സ്കെയിൽ
Scale insect,ചെതുമ്പൽ പ്രാണി
Scalp,തലയോട്ടി
Scanning electron microscopy,ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പി സ്കാനിംഗ്
Scar,വടു
Scarlet fever,സ്കാർലറ്റ് പനി
Schizocarp,സ്കീസോകാർപ്പ്
Sclerenchyma,സ്ക്ലെറെഞ്ചിമ
Sclerotial bodies,സ്ക്ലിറോഷ്യൽ ബോഡികൾ
Scoop,സ്കൂപ്പ്
Scorchy appearance,ചുട്ടുപൊള്ളുന്ന രൂപം
Scouring,സ്കോർ ചെയ്യുന്നു
Scrub typhus,സ്‌ക്രബ് ടൈഫസ്
Scum,ചെളി
Sea anemone,കടൽ അനീമൺ
Seam,സീം
Sea weed,കടൽ കള
Sebaceous gland,സെബേസിയസ് ഗ്രന്ഥി
Secondary growth,ദ്വിതീയ വളർച്ച
Secondary structure,ദ്വിതീയ ഘടന
Secretion,സ്രവണം
Section,വിഭാഗം
Sedimentation,അവശിഷ്ടം
Seed borne infection,വിത്തു വഴി പകരുന്ന അണുബാധ
Seed dressing machine,വിത്ത് ഡ്രസ്സിംഗ് യന്ത്രം
Seed drill,വിത്ത് ഡ്രിൽ
Seedling blight,തൈ വരൾച്ച
Seedling infection,തൈ അണുബാധ
Segmentation,വിഭജനം
Selective genetics,സെലക്ടീവ് ജനിതകശാസ്ത്രം
Selective toxin,സെലക്ടീവ് ടോക്സിൻ
Self assembly,സ്വയം അസംബ്ലി
Semi conservative,അർദ്ധ യാഥാസ്ഥിതികൻ
Semisynthetic,സെമിസിന്തറ്റിക്
Senescence,വാർദ്ധക്യം
Septate,സെപ്റ്റേറ്റ്
Septicaemia,സെപ്റ്റിസീമിയ
Septic sore throat,സെപ്റ്റിക് തൊണ്ടവേദന
Septic tank,സെപ്റ്റിക് ടാങ്ക്
Sequential induction,തുടർച്ചയായ ഇൻഡക്ഷൻ
Sequestration of carbon,കാർബണിന്റെ വേർതിരിക്കൽ
Serological test,സീറോളജിക്കൽ ടെസ്റ്റ്
Serology,സീറോളജി
Serotype,സെറോടൈപ്പ്
Serum,സെറം
Serum sickness,സെറം രോഗം
Sesame,എള്ള്
Sewage,മലിനജലം
Sewage fungus,മലിനജല ഫംഗസ്
Sewage lagoon,മലിനജല തടാകം
Sewage treatment,മാലിന്യ സംസ്കരണം
Sewer,മലിനജലം
Sex factor,ലൈംഗിക ഘടകം
Sex hormone,ലൈംഗിക ഹോർമോൺ
Sexual reproduction,ലൈംഗിക പുനരുൽപാദനം
Sheath,ഉറ
Sheath cell,ഷീറ്റ് സെൽ
Shock movement,ഷോക്ക് ചലനം
Shoot infection,ഷൂട്ട് അണുബാധ
Shot hole,ഷോട്ട് ദ്വാരം
Shredded,കീറിമുറിച്ചു
Shrimp,ചെമ്മീൻ
Shrivelling,ഷ്രിവെല്ലിംഗ്
Shrub,കുറ്റിച്ചെടി
Shucked,ഞെട്ടിപ്പോയി
Side chain theory,സൈഡ് ചെയിൻ സിദ്ധാന്തം
Side effect,പാർശ്വഫലങ്ങൾ
Sifting,അരിച്ചുപെറുക്കുന്നു
Silage,സൈലേജ്
Silopit,സിലോപിറ്റ്
Silt,ചെളി
Simmering,തിളച്ചുമറിയുന്നു
Simple microscope,ലളിതമായ മൈക്രോസ്കോപ്പ്
Sinergistic,സിനർജസ്റ്റിക്
Singlet code,സിംഗിൾ കോഡ്
Sinter,സിന്റർ
Sintered glass filter,സിന്റർ ചെയ്ത ഗ്ലാസ് ഫിൽട്ടർ
Sinuses,സൈനസുകൾ
Sisal,സിസൽ
Skim milk,പാട കളഞ്ഞ പാൽ
Skin,തൊലി
Slender rod,മെലിഞ്ഞ വടി
Slime layer,സ്ലിം പാളി
Slime mold,സ്ലിം പൂപ്പൽ
Sliminess,മെലിഞ്ഞത
Slop,ചരിഞ്ഞ്
Sludge,ചെളി
Small metazoans,ചെറിയ മെറ്റാസോവുകൾ
Small pox,വസൂരി
Smothered,മയപ്പെടുത്തി
Smudge,സ്മഡ്ജ്
Smut,സ്മറ്റ്
Smut fungus,സ്മട്ട് ഫംഗസ്
Snail enzyme,സ്നൈൽ എൻസൈം
Snipping movement,സ്നിപ്പിംഗ് ചലനം
Soar throat,തൊണ്ട ഉയരുക
Soft drink,ലഘു പാനീയം
Soft rot,മൃദുവായ ചെംചീയൽ
Soil aggregation,മണ്ണ് കൂട്ടിച്ചേർക്കൽ
Soil borne infection,മണ്ണിലൂടെ പകരുന്ന അണുബാധ
Soil enrichment method,മണ്ണ് സമ്പുഷ്ടീകരണ രീതി
Soil inhabiting,വസിക്കുന്ന മണ്ണ്
Soil microbiology,സോയിൽ മൈക്രോബയോളജി
Soil perfusion apparatus,മണ്ണ് പെർഫ്യൂഷൻ ഉപകരണം
Soil texture,മണ്ണിന്റെ ഘടന
Soil tube technique,മണ്ണ് ട്യൂബ് സാങ്കേതികത
Solar system,സൗരയൂഥം
Solid,സോളിഡ്
Solidifying agent,സോളിഡിഫൈയിംഗ് ഏജന്റ്
Solid medium,സോളിഡ് മീഡിയം
Solubilising,സോൾബിലൈസിംഗ്
Solvent,ലായക
Somatic,സോമാറ്റിക്
Somatic antigen,സോമാറ്റിക് ആന്റിജൻ
Somatic mutation hypothesis,സോമാറ്റിക് മ്യൂട്ടേഷൻ സിദ്ധാന്തം
Somatophilic organism,സോമാറ്റോഫിലിക് ഓർഗാനിസം
Sorghum,സോർഗം
Sori,സോറി
Sorus,സോറസ്
Souring,പുളിപ്പിക്കൽ
Souring of milk,പാൽ പുളിപ്പിക്കൽ
Sour rot,പുളിച്ച ചെംചീയൽ
Space age biology,ബഹിരാകാശ യുഗ ജീവശാസ്ത്രം
Space age microbiology,ബഹിരാകാശ കാലഘട്ടത്തിലെ മൈക്രോബയോളജി
Space flight,ബഹിരാകാശ വിമാനം
Spasm,രോഗാവസ്ഥ
Spawn,മുട്ടയിടുക
Spawning ground,മുട്ടയിടുന്ന നിലം
Speciation,സ്പെഷ്യേഷൻ
Species,സ്പീഷീസ്
Specificity,പ്രത്യേകത
Specimen,മാതൃക
Spectral quality,സ്പെക്ട്രൽ നിലവാരം
Spectrophotometry,സ്പെക്ട്രോഫോട്ടോമെട്രി
Spectroscope,സ്പെക്ട്രോസ്കോപ്പ്
Spectrum,സ്പെക്ട്രം
Sperm,ബീജം
Spermary,ബീജം
Spermatheca,സ്പെർമത്തേക്ക
Spermatheacal gland,ശുക്ല ഗ്രന്ഥി
Spermatogenesis,ബീജസങ്കലനം
Spermatozoa,ബീജസങ്കലനം
Spermduct,ബീജവാഹിനി
Spherical,ഗോളാകൃതി
Spike disease,സ്പൈക്ക് രോഗം
Spinach,ചീര
Spiral,സർപ്പിളം
Spleen,പ്ലീഹ
Spleen antibody formation,പ്ലീഹ ആന്റിബോഡി രൂപീകരണം
Spongy rot,സ്പോഞ്ചി ചെംചീയൽ
Spongy sap,സ്പോഞ്ചി സ്രവം
Spontaneous fermentation,സ്വയമേവയുള്ള അഴുകൽ
Spontaneous generation,സ്വതസിദ്ധമായ തലമുറ
Spontaneous mutation,സ്വയമേവയുള്ള മ്യൂട്ടേഷൻ
Sporadic disease,ഇടയ്ക്കിടെയുള്ള രോഗം
Sporangium,സ്പോറൻജിയം
Spore,ബീജം
Spore coat,സ്പോർ കോട്ട്
Spore cyst,സ്പോർ സിസ്റ്റ്
Spore formers,സ്പോർ മുൻഗാമികൾ
Spore germination,ബീജ മുളയ്ക്കൽ
Spore mother cell,ബീജ മാതൃകോശം
Spore sac,ബീജസഞ്ചി
Sporocarp,സ്പോറോകാർപ്പ്
Sporocyst,സ്പോറോസിസ്റ്റ്
Sporocyte,സ്പോറോസൈറ്റ്
Sporogenous,സ്പോറോജെനസ്
Sporogenesis,സ്പോറോജെനിസിസ്
Sporophyll,സ്പോറോഫിൽ
Sporophyte,സ്പോറോഫൈറ്റ്
Sporoplasm,സ്പോറോപ്ലാസ്ം
Sporozoite,സ്പോറോസോയിറ്റ്
Sport (mutation),കായികം (മ്യൂട്ടേഷൻ)
Sporule,സ്പോറൂൾ
Sporulation,ബീജസങ്കലനം
Sporulating cell,സ്പോറുലേറ്റിംഗ് സെൽ
Spot and shot hole,സ്പോട്ട് ആൻഡ് ഷോട്ട് ഹോൾ
Spotted fever,പുള്ളി പനി
Springer,സ്പ്രിംഗർ
Sprouting,മുളയ്ക്കുന്നു
Spur,സ്പർ
Sputum,കഫം
Stabilizers,സ്റ്റെബിലൈസറുകൾ
Stabilizing cofactors,സ്ഥിരതയുള്ള സഹഘടകങ്ങൾ
Stain,കറ
Stainability,സ്ഥിരത
Stained smear,കറപിടിച്ച സ്മിയർ
Staining,സ്റ്റെയിനിംഗ്
Staining characteristics,സ്റ്റെയിനിംഗ് സവിശേഷതകൾ
Staining procedure,സ്റ്റെയിനിംഗ് നടപടിക്രമം
Stale,പഴകിയ
Stalk,തണ്ട്
Standard curve,സ്റ്റാൻഡേർഡ് കർവ്
Starch,അന്നജം
Starch splitting enzyme,അന്നജം വിഭജിക്കുന്ന എൻസൈം
Starter culture,സ്റ്റാർട്ടർ സംസ്കാരം
Static,സ്റ്റാറ്റിക്
Stationary culture,നിശ്ചല സംസ്കാരം
Stationary phase,സ്റ്റേഷണറി ഘട്ടം
Stato spore,സ്റ്റാറ്റോ ബീജം
Steady state infection,സ്ഥിരമായ അണുബാധ
Steam pressure cooker,സ്റ്റീം പ്രഷർ കുക്കർ
Steam canker,സ്റ്റീം ക്യാൻകർ
Sterigma,സ്റ്റെറിഗ്മ
Sterilant,വന്ധ്യംകരണം
Sterile mycelia,അണുവിമുക്തമായ മൈസീലിയ
Sterilization,വന്ധ്യംകരണം
Sterilise,അണുവിമുക്തമാക്കുക
Steroid hormone,സ്റ്റിറോയിഡ് ഹോർമോൺ
Sterol,സ്റ്റെറോൾ
Stink bug,ദുർഗന്ധം
Stock culture,സ്റ്റോക്ക് സംസ്കാരം
Stoichiometrical proportion,സ്റ്റോയിയോമെട്രിക് അനുപാതം
Stomata,സ്റ്റോമാറ്റ
Stonefruit,സ്റ്റോൺഫ്രൂട്ട്
Storm sewer,കൊടുങ്കാറ്റ് മലിനജലം
Stragglers,സ്ട്രാഗ്ലേഴ്സ്
Straight chain,നേരായ ചെയിൻ
Strain,ബുദ്ധിമുട്ട്
Strangles,കഴുത്തുഞെരിച്ചു
Stratification,സ്ട്രാറ്റിഫിക്കേഷൻ
Strawberry stunt,സ്ട്രോബെറി സ്റ്റണ്ട്
Streak method,സ്ട്രീക്ക് രീതി
Streaked plate,വരകളുള്ള പ്ലേറ്റ്
Strict aerobe,കർശനമായ എയറോബ്
Strict anaerobe,കർശനമായ അനറോബ്
Stringy,തന്ത്രി
Strong base,ശക്തമായ അടിത്തറ
Stubble,കുറ്റി
Stunted growth,മുരടിച്ച വളർച്ച
Sty,സ്റ്റൈ
Sub cellular,ഉപ സെല്ലുലാർ
Subcutaneous,സബ്ക്യുട്ടേനിയസ്
Sublimation,സപ്ലിമേഷൻ
Sublimation of ice,ഐസിന്റെ സപ്ലിമേഷൻ
Submerged culture,മുങ്ങിയ സംസ്കാരം
Substrate level,അടിവസ്ത്ര നില
Successive division,തുടർച്ചയായ വിഭജനം
Sulphate assimilation,സൾഫേറ്റ് സ്വാംശീകരണം
Sulphate reducing bacteria,സൾഫേറ്റ് കുറയ്ക്കുന്ന ബാക്ടീരിയ
Sulphate waste liquor,സൾഫേറ്റ് മാലിന്യ മദ്യം
Sulphur oxidisers,സൾഫർ ഓക്സിഡൈസറുകൾ
Sulphur rot,സൾഫർ ചെംചീയൽ
Sunhemp,സൺഹെമ്പ്
Supernatant,സൂപ്പർനാറ്റന്റ്
Superheated,സൂപ്പർഹീറ്റഡ്
Super infection,സൂപ്പർ അണുബാധ
Super saturated,സൂപ്പർ സാച്ചുറേറ്റഡ്
Suppression,അടിച്ചമർത്തൽ
Suppressive mutation,അടിച്ചമർത്തൽ മ്യൂട്ടേഷൻ
Suppressive condition,അടിച്ചമർത്തുന്ന അവസ്ഥ
Surface,ഉപരിതലം
Surface topology,ഉപരിതല ടോപ്പോളജി
Surgical antisepsis,ശസ്ത്രക്രിയാ ആന്റിസെപ്സിസ്
Surgical sepsis,സർജിക്കൽ സെപ്സിസ്
Survival curve,അതിജീവന വക്രം
Susceptibility,സംവേദനക്ഷമത
Suspension,സസ്പെൻഷൻ
Suspensor,സസ്പെൻസർ
Suture,തുന്നൽ
Swine erysipelas,പന്നി ഇറിസിപെലാസ്
Symbiont,സിംബിയന്റ്
Symbiosis,സിംബയോസിസ്
Symbiotic interdependence,സിംബയോട്ടിക് പരസ്പരാശ്രിതത്വം
Symmetry,സമമിതി
Symptom,ലക്ഷണം
Synchronous growth,സിൻക്രണസ് വളർച്ച
Syneresis,സിനറെസിസ്
Synergid,സിനർജിഡ്
Synergistic,സമന്വയം
Synergistically,സംയോജിതമായി
Synthetic medium,സിന്തറ്റിക് മീഡിയം
Synthetic organic chemistry,സിന്തറ്റിക് ഓർഗാനിക് കെമിസ്ട്രി
Synthesis,സിന്തസിസ്
Syntrophy,സിൻട്രോഫി
Syphilis,സിഫിലിസ്
Systemic scientific exploration,വ്യവസ്ഥാപിത ശാസ്ത്ര പര്യവേക്ഷണം
Systemic vein,വ്യവസ്ഥാപിത സിര
Systole,സിസ്റ്റോൾ
Tag,ടാഗ് ചെയ്യുക
Tantalum,ടാന്റലം
Tantalum capacitor,ടാന്റലം കപ്പാസിറ്റർ
Tantalum pentoxide,ടാന്റലം പെന്റോക്സൈഡ്
Tantalum silicide,ടാന്റലം സിലിസൈഡ്
Target,ലക്ഷ്യം
TEF box cover,TEF ബോക്സ് കവർ
TEF flux,TEF ഫ്ലക്സ്
TEF male connector,TEF പുരുഷ കണക്റ്റർ
TEF metering valve,TEF മീറ്ററിംഗ് വാൽവ്
TEF reducing union,TEF കുറയ്ക്കുന്ന യൂണിയൻ
TEF substrate carrier,TEF സബ്‌സ്‌ട്രേറ്റ് കാരിയർ
TEF tube,TEF ട്യൂബ്
TEF union elbow,TEF യൂണിയൻ എൽബോ
TEF union TEE,TEF യൂണിയൻ TEE
TEF wafer carrier,TEF വേഫർ കാരിയർ
Teflon bush,ടെഫ്ലോൺ ബുഷ്
Teflon shoulder bush,ടെഫ്ലോൺ ഷോൾഡർ ബുഷ്
Terminal,അതിതീവ്രമായ
Terminal plate,ടെർമിനൽ പ്ലേറ്റ്
Testing board,ടെസ്റ്റിംഗ് ബോർഡ്
TGMS gas freon,TGMS ഗ്യാസ് ഫ്രിയോൺ
Thermal budget,താപ ബജറ്റ്
Thermal conductivity,താപ ചാലകത
Thermal oxidation,താപ ഓക്സിഡേഷൻ
Thermal oxide,തെർമൽ ഓക്സൈഡ്
Thermocole tray,തെർമോകോൾ ട്രേ
Thermocouple sheath,തെർമോകോൾ ഷീത്ത്
Thin film transistor,നേർത്ത ഫിലിം ട്രാൻസിസ്റ്റർ
Threaded gauge,ത്രെഡഡ് ഗേജ്
Threading tap,ത്രെഡിംഗ് ടാപ്പ്
Threshold voltage,ത്രെഷോൾഡ് വോൾട്ടേജ്
Thyristor,തൈറിസ്റ്റർ
Titanium sublimation pump,ടൈറ്റാനിയം സബ്ലിമേഷൻ പമ്പ്
Tool bit,ടൂൾ ബിറ്റ്
Transconductance,ട്രാൻസ്കണ്ടക്റ്റൻസ്
Transferred - electron device,കൈമാറ്റം ചെയ്തു - ഇലക്ട്രോൺ ഉപകരണം
Transformer,ട്രാൻസ്ഫോർമർ
Transistor switch,ട്രാൻസിസ്റ്റർ സ്വിച്ച്
Transistor - transistor logic,ട്രാൻസിസ്റ്റർ - ട്രാൻസിസ്റ്റർ ലോജിക്
Transverse struggle,തിരശ്ചീന സമരം
Trench capacitor,ട്രെഞ്ച് കപ്പാസിറ്റർ
Trench isolation,ട്രെഞ്ച് ഒറ്റപ്പെടൽ
Tribromide boron gas,ട്രൈബ്രോമൈഡ് ബോറോൺ വാതകം
Trichloroethylene,ട്രൈക്ലോറെത്തിലീൻ
Trichloroethylene chem,ട്രൈക്ലോറെത്തിലീൻ കെം
Tripod stand,ട്രൈപോഡ് സ്റ്റാൻഡ്
Tunnel oxide,ടണൽ ഓക്സൈഡ്
Tunnelling,ടണലിംഗ്
Tunnelling current,ടണലിംഗ് കറന്റ്
Tunnelling electron microscope (TEM),ടണലിംഗ് ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ് (TEM)
Turbo - molecular pump,ടർബോ - മോളികുലാർ പമ്പ്
Table wine,ടേബിൾ വൈൻ
Tactic response,തന്ത്രപരമായ പ്രതികരണം
Tail fibres,വാൽ നാരുകൾ
Tandem,ടാൻഡം
Tangled mass,പിണ്ഡമുള്ള പിണ്ഡം
Tangy,ടാങ്കി
Tape worm,ടേപ്പ് പുഴു
