Tamil,Hindi
புஷ்-டவுன் சேமிப்பு,अधोसंभर भंडारण
தள்ளுபடி வழங்குநர்,संभर अनुदेश
புஷ் ஜம்ப்  வழிமுறைகள்,संभर झंप अनुदेश
புஷ்-அப் பட்டியல்,उत्संभर सूची
புஷ்-அப் சேமிப்பு,उत्संभर भंडारण
குவாட்-பஸ்  டிரான்ஸ்ஸீவர்,चतुः बस प्रेषाभिग्राही
குவாட் அடர்த்தி,चतुः घनत्व
இருபடி  நிரலாக்க,द्विघाती क्रमादेशन
இருபடி வீச்சு பண்பேற்றம்,समकोणिक आयाम माडुलन
நான்கு மடங்கு,चतुः छिद्री
நான்கு மடங்கு,चतुष्क
நான்கு மடங்கு நீளம்  பதிவு  (= Uadruple  பதிவு),चतुष्पंजी
நான்கு மடங்கு பதிவு,चतुष्पंजी
தகுதி,विशेषक
தர உத்தரவாதம்,गुणता आश्वासन
அளவு,प्रमात्रीकरण
அளவு,प्रमात्रक
அளவீட்டு பிழை,क्वान्टमीकरण त्रुटि
அளவீட்டு சத்தம்,क्वान्टमीकरण रव
அளவு  நிச்சயமற்ற தன்மை,क्वान्टमीकरण अनिश्चितता
அளவிடவும்,क्वान्टमन
அளவு,क्वान्टमक
அளவு சத்தம்,क्वान्टमक रव
பிழையை அளவிடுதல்,क्वान्टमीकरण त्रुटि
குவாண்டம் கடிகாரம்,क्वान्टम घड़ी
குவாண்டம் நேரம்,क्वान्टम कालांश
காலாண்டு வேகம்,चतुर्थाश चाल
கால்-சதுரங்கள்  பெருக்கி,चतुर्थांश वर्ग गुणक
குவார்டெட்,चतुष्टय
குவார்ட்ஸ் தாமத வரி,क्वार्ट्ज विलंब लाइन
அரை அறிவுறுத்தல்  (= போலி  உத்தரவாதம்),छद्म अनुदेश
குவாட்டர்னரி தர்க்கம்,चतुराधारी तर्क
குவாட்டர்னரி  ஆபரேட்டர்,चतुष्टय संकारक
வினவல்,पृच्छा
வினவல் மொழி,पृच्छा भाषा
வினவல் செயலாக்கம்,पृच्छा संसाधन
வினவல் நிலையம்,पृच्छा केन्द्र
வரிசை,पंक्ति
வரிசை நெரிசல்,पंक्ति संकुलन
வரிசை கட்டுப்பாடு  தொகுதி,पंक्ति नियंत्रण खंडक
வரிசை அணுகல்  முறை,पंक्तिबद्ध अभिगम विधि
வரிசை தரவு தொகுப்பு,पंक्ति आँकड़ा समुच्चय
வரிசைப்படுத்தப்பட்ட குறியீட்டு  தொடர்ச்சியான  முறை,पंक्तिबद्ध सूचित अनुक्रमिक विधि
வரிசைப்படுத்தப்பட்ட தொலைத்தொடர்பு அணுகல் முறை,पंक्तिबद्ध दूर संचार अभिगम विधि
வரிசை உறுப்பு,पंक्ति अवयव
வரிசை இணைப்பு சொல்,पंक्ति कड़ी शब्द
வரிசை  மேலாண்மை,पंक्ति प्रबंध
வரிசை,पंक्तियन
வரிசை பகுப்பாய்வு,पंक्ति विश्लेषण
வரிசை பட்டியல்,पंक्ति सूची
வரிசை கோட்பாடு,पंक्ति सिद्धांत
வரிசை நேரம்,पंक्ति काल
வினோதமான குறியீடு  (= இருசக்கர  குறியீடு),द्विपंचक कूट
விரைவான அணுகல்  நினைவு,दूत अभिगम स्मृति
விரைவான வரிசை,"दुत छँटाई, द्रुत शाटन"
விரைவு தொடக்கம்,द्रुत प्रारंभ
Quiesce,अक्रियण
வினோதமான,निष्पंद
வினோதமான  நிலை,निष्पंद दशा
குயினரி,पंचाधारी
குவினரி சிஸ்டம்,पंचाधारी पद्धति
QUINTET,पंचतय
ரேக்,रैक
சாதனைகள் புரிய,पंक्तिशः प्रदर्श
ரேடியல் பரிமாற்றம்,त्रिज्य स्थानांतरण
ரேடியோ பொதுவானது  கார்,रेडियो सामान्य वाहक
ரேடியோ ரிலே சிஸ்டம்,रेडियो रिले तंत्र
வானொலி  டெலிடிபெரைட்டர்,रेडियो टेलिटाइपराइटर
ராடிக்ஸ்,मूलांक
ரேடிக்ஸ் நிரப்பு,मूलांक पूरक
ரேடிக்ஸ் பரிமாற்றம்,मूलांक विनिमय
ரேடிக்ஸ்-மைனஸ்-ஒன்  பூர்த்தி  (= குறைந்தது  ராடிக்ஸ்  பூர்த்தி),ह्रासित मूलांक पूरक
ரேடிக்ஸ் குறியீடு,मूलांक अंकन-पद्धति
ரேடிக்ஸ் எண்  அமைப்பு,मूलांक संख्यान पद्धति
ராடிக்ஸ் புள்ளி,मूलांक बिन्दु
ரேடிக்ஸ் வரிசையாக்கம்,मूलांक शाटन
கந்தல் வரிசை,विषम सरणी
ராம் டம்ப்,रैम सन्निक्षेप
ராம் ஏற்றி,रैम भारक
ராம் அஞ்சல் பெட்டி,रैम सदिश पेटी
ராம் (ராண்டம்  அணுகல் நினைவகம்),रैम (यादृच्छिक अभिगम स्मृति)
ராம் புதுப்பிப்பு,रैम पुनश्चर्या
சீரற்ற அணுகல்,यादृच्छिक अभिगम
சீரற்ற அணுகல்  சாதனம்,यादृच्छिक अभिगम युक्ति
சீரற்ற அணுகல்  உள்ளீடு வெளியீடு,यादृच्छिक अभिगम निवेश निर्गम
சீரற்ற அணுகல்  நினைவு,यादृच्छिक अभिगम स्मृति
சீரற்ற அணுகல்  முறை,यादृच्छिक अभिगम विधि
சீரற்ற அணுகல்  நிரலாக்க,यादृच्छिक अभिगम क्रमादेशन
சீரற்ற அணுகல்  வகைபடுத்து,यादृच्छिक अभिगम छाँट
சீரற்ற அணுகல்  சேமிப்பு,यादृच्छिक अभिगम भंडारण
சீரற்ற அணுகல்  அமைப்பு,यादृच्छिक अभिगम तंत्र
சீரற்ற வழிமுறை,यादृच्छिक कलन विधि
சீரற்ற தரவு தொகுப்பு,यादृच्छिक आँकड़ा समुच्चय
சீரற்ற விசை  முகவரி  மாற்றம்,यादृच्छिक कुंजी-पता रूपांतरण
சீரற்ற தர்க்கம்,यादृच्छिक तर्क
சீரற்ற சத்தம்,यादृच्छिक रव
சீரற்ற எண்,यादृच्छिक संख्या
சீரற்ற எண்  ஜெனரேட்டர்,यादृच्छिक संख्या जनक
சீரற்ற எண்  வரிசை,यादृच्छिक संख्या अनुक्रम
சீரற்ற எண்  தொடர்,यादृच्छिक संख्या श्रेणी
சீரற்ற செயலாக்கம்,यादृच्छिक संसाधन
சீரற்ற ஸ்கேன்,यादृच्छिक क्रमवीक्षण
சீரற்ற வரிசை,यादृच्छिक अनुक्रम
சரகம்,परिसर
வரம்பு சோதனை,परिसर जाँच
ரேஞ்ச் ஃபைண்டர்,परिसर मापी
தரவரிசை தொடர்பு  குணகம்,कोटिसहसंबंध गुणांक
விரைவான அணுகல்,द्रुत अभिगम
விரைவான அணுகல் வளையம்,द्रुत अभिगम पाश
விரைவான அணுகல்  நினைவு,द्रुत अभिगम स्मृति
ராஸ்டர்,"रैस्टर, रेखापुंज"
ராஸ்டர் எண்ணிக்கை,रेखा पुंज गणन
ராஸ்டர் காட்சி  சேவை,रेखा पुंज प्रदर्श सेवा
ராஸ்டர் கிராபிக்ஸ்,रेखा पुंज
ராஸ்டர் கட்டம்,आलेखिकी रेखा पुंज ग्रिड
ராஸ்டர்-பயன்முறை  கிராஃபிக் காட்சி,रेखा पुंज विधा आलेखी प्रदर्श
ராஸ்டர் ப்ளாட்டர்,रेखा पुंज आलोखित्र
ராஸ்டர் ஸ்கேன்,रेखा पुंज क्रमवीक्षण
ராஸ்டர் பிரிவு,रेखा पुंज एकक
வீதம் மற்றும் பாதை  ஆபரேட்டர்,दर-मार्ग आपरेटर
வீத மையம்,दर केन्द्र
வீத துடிப்பு,दर स्पंद
விகிதக் கட்டுப்பாடு,अनुपात नियंत्रण
பகுத்தறிவு மொழி,संगत भाषा
மூல தரவு,असंसाधित्र आँकड़ा
அணுகல்,गम्यता
அணுகல் மேட்ரிக்ஸ்,गम्यता मैट्रिक्स
படி,पठन
பெருக்கியைப் படியுங்கள்,पठन प्रवर्धक
படித்து மீட்டமைக்கவும்  மிதிவண்டி,पठन और पुनःस्थापन चक्र
மீண்டும் படித்து அச்சிடுக,पुनःपठन और मुद्रण
மீண்டும் சரிபார்க்கவும்,पुनःपठन जाँच
கட்டுப்பாட்டு வரியைப் படியுங்கள்,पठन नियंत्रण लाइन
சுழற்சி நேரத்தைப் படியுங்கள்,पठन चक्र काल
வாசகர்,पठित्र
ரீடர்-கோபியர்,पठित्र प्रतिलिपित्र
வாசகர் மொழிபெயர்ப்பாளர்,पठित्र-निर्वचक
வாசகர் அச்சுப்பொறி,पठित्र मुद्रित्र
பிழையைப் படியுங்கள்,"पठन त्रुटि, पठन अक्षमत"
வாசகர் சார்ட்டர்,पठित्र-शाटित्र
தலையைப் படியுங்கள்,पठन शीर्ष
படித்தல்,"पठन, पाठ्यांक"
அணுகல் வாசிப்பு  நேரம்,पठन अभिगम काल
தலையைப் படித்தல்  (= தலை),पठन शीर्ष
அறிவுறுத்தலைப் படியுங்கள்,पठन अनुदेश
படிக்க மட்டும்,केवल पठन
படிக்க மட்டும் நினைவகம்  (ரோம்),केवल पठन स्मृति
சேமிப்பகத்தை மட்டும் படியுங்கள்,केवल पठन भंडारण
படிக்கவும்,पठन दर्श
வாசிப்பு சாதனம்,पठन दर्श युक्ति
பாதையைப் படியுங்கள்,पठन पथ
செயல்முறை-எழுது படிக்கவும்,पठन संसाधन लेखन
பாதுகாப்பைப் படியுங்கள்,पठन रक्षण
வீதத்தைப் படியுங்கள்,पठन दर
வெளியீட்டைப் படியுங்கள்,पठन मोचन
தலைகீழ் படிக்கவும்,पठन प्रतिलोमन
சிதறல் படியுங்கள்,पठन प्रकीर्ण
திரையைப் படியுங்கள்,पठन प्रपट
நிலையம் படிக்கவும்,पठन केन्द्र
நேரம் படிக்கவும்,पठन काल
நேர கடிகாரத்தைப் படியுங்கள்,पठन काल घड़ी
நேரம் படிக்கவும்  மொழி,पठन काल भाषा
எழுதும் போது படியுங்கள்,लेखन सहित पठन
படிக்க/எழுத  சேனல்,पठन लेखन प्रणाल
காசோலை படிக்க/எழுதுங்கள்  இன்டிகேட்டர்,पठन लेखन जाँच सूचक
சுழற்சியைப் படியுங்கள்/எழுதுங்கள்,पठन लेखन चक्र
வரி படிக்கவும்/எழுதவும்,पठन लेखन लाइन
சேமிப்பிடம் படிக்கவும்/எழுதவும்,पठन लेखन भंडारण
தயார் அணுகல்  முனையத்தில்,तत्पर अभिगम अंतक
தயார் நிலை,तत्पर अवस्था
தயார் ஒளி,तत्पर अवस्था बत्ती
தயார் நிலை,तत्पर अवस्था
தயாராக நிலை சொல்,तत्पर अवस्थिति शब्द
உண்மையான முகவரி,वास्तविक पता
உண்மையான மாறிலி,वास्तविक अचर
சாம்ராஜ்யம்,परिक्षेत्र
உண்மையான சேமிப்பு,वास्तविक भंडारण
உண்மையான சேமிப்பு  மேலாண்மை,वास्तविक भंडारण प्रबंध
உண்மையான நேரம்,सद्य अनुक्रिया
உண்மையான நேர சேனல்,सद्य अनुक्रिया प्रणाल
உண்மையான நேர கடிகாரம்  தொகுதி,सद्य अनुक्रिया घड़ी प्रतिरूपक
நிகழ்நேர கட்டுப்பாடு,सद्य अनुक्रिया नियंत्रण
நிகழ்நேர உள்ளீடு,सद्य अनुक्रिया निवेश
உண்மையான நேரம்  செயல்பாடு,सद्य अनुक्रिया संक्रिय
நிகழ்நேர வெளியீடு,सद्य अनुक्रिया निर्गम
உண்மையான நேரம்  செயலாக்கம்,सद्य अनुक्रिया संसाधन
நிகழ்நேர செயற்கைக்கோள்  கணினி,सद्य अनुक्रिया उपग्रह अभिकलित्र
உண்மையான நேரம்  உருவகப்படுத்துதல்,सद्य अनुक्रिया अनुकार
நிகழ்நேர வேலை,सद्य अनुक्रिया क्रिया
நினைவுகூரும் விகிதம்,प्रत्यावर्तन अनुपात
சமிக்ஞையை நினைவுபடுத்துங்கள்,प्रत्यावर्तन संकेत
பெறுங்கள்  குறுக்கீடு,अभिग्रहण बाधा
கால் பெறவும்,अभिग्रहण छोर
மட்டும் பெறுங்கள்,केवल अभिग्रहण
பெறுநர்,अभिग्राही
ரிசீவர் தனிமை,अभिग्रहण विलगन
ரிசீவர் சிக்னல்,अभिग्राही संकेत
விளிம்பு பெறுதல்,अभिग्रहण उपांत
பெறுதல்  துளையிடுபவர்,अभिग्रहण अवछिद्रित्र
மறுசுழற்சி லூப்,पुनः संचारी पाश
அங்கீகாரம்  துல்லியம்,अभिज्ञान परिशुद्धता
அங்கீகாரம்  எழுத்து,अभिज्ञान संप्रतीक
அங்கீகார சாதனம்,अभिज्ञान युक्ति
அங்கீகார தர்க்கம்,अभिज्ञान तर्क
மறுபரிசீலனை செய்யுங்கள்,पुनः अनुभाषण
மறுசீரமைப்பு,पुनः पूरकीकरण
நல்லிணக்கம்,समाधान
மறுசீரமைப்பு,पुनर्विन्यास
மறுசீரமைப்பு,"रचना, पुनर्गठन"
புனரமைப்பு,"पुनर्गठन, पुनर्रचना"
பதிவு தடுப்பு,अभिलेख खंडकन
சோதனை நேரம் பதிவு செய்யுங்கள்,अभिलेख जाँच काल
பதிவு கட்டுப்பாடு  அட்டவணை,अभिलेख नियंत्रण अनुसूची
பதிவு எண்ணிக்கை,अभिलेख गणन
பதிவு விளக்கம்,अभिलेख विवरण
பதிவு செய்யப்பட்ட உரை,अभिलेखित पाठ्यांश
பதிவு வடிவம்,अभिलेख संरूप
பதிவு வடிவம்  விவரிப்பான்,अभिलेख संरुप निरुपक
பதிவு இடைவெளி,अभिलेख अंतराल
பதிவு குழு,अभिलेख समूह
பதிவு தலை,अभिलेखी शीर्ष
பதிவு செய்யும் பகுதி,अभिलेखन क्षेत्र
பதிவு அடர்த்தி,अभिलेखन घनत्व
பதிவு செய்யும் தலை,अभिलेखी शीर्ष
பதிவு செய்யும் ஊடகம்,अभिलेखन माध्यम
பதிவு முறை,अभिलेखन विधा
பதிவு டிரங்க்,अभिलेखन ट्रंक
பதிவு விசை,अभिलेखन कुंजी
பதிவு தளவமைப்பு,अभिलेख विन्यास
பதிவு நீளம்,अभिलेख लंबाई
பதிவு,अभिलेख चिह्‍नक
பதிவு ஊடகம்,अभिलेख माध्यम
பதிவு பெயர்,अभिलेख नाम
பதிவு எண்,अभिलेख संख्या
பதிவு தயார்,अभिलेख तैयार स्थिति
பதிவு பிரிப்பான்  எழுத்து,अभिलेख पृथक्करण संप्रतीक
பதிவு தாள்,अभिलेख पर्ण
பதிவு வரிசையாக்கம்,अभिलेख शाटन
பதிவு சேமிப்பு  குறி,अभिलेख भंडारण चिह्‍नक
பதிவு துண்டு,अभिलेख पट्टी
பதிவு வகை,अभिलेख प्रकार
மீட்டெடுக்கக்கூடிய பிழை,पुनःप्राप्य त्रुटि
மீட்பு  மேலாண்மை  ஆதரவு,पुनः प्राप्ति-प्रबंध आलंब
மீட்பு உற்பத்தி,पुनः प्राप्ति-प्रक्रिया
மீட்பு வழக்கமான,पुनः प्राप्ति नेमका
மீட்பு அமைப்பு,पुनः प्राप्ति तंत्र
மீண்டும் மீண்டும்,पुनरावृत्ति
மறுநிகழ்வு,पुनरावर्तन
மறுநிகழ்வு தேற்றம்,पुनरावर्तन प्रमेय
சுழல்நிலை வம்சாவளி  பாகுபடுத்தல்,प्रनरावर्तन अवरोही पद परिचय
சுழல்நிலை செயல்பாடு,पुनरावर्तन फलन
சுழல்நிலை பட்டியல்,पुनरावर्तन सूची
மீண்டும் மீண்டும் வரையறுக்கப்பட்டுள்ளது  வரிசை,पुनरावर्ततः परिभाषित अनुक्रम
மீண்டும் மீண்டும்  கணக்கிடக்கூடிய தொகுப்பு,पुनरावर्ततः गणनीय समुच्चय
சுழல்நிலை செயல்முறை,पुनरावर्तन प्रक्रम
சுழல்நிலை உறவு,पुनरावर्तन संबंध
சுழல்நிலை வழக்கம்,पुनरावर्तन नेमका
சுழல்நிலை தொகுப்பு,पुनरावर्तन समुच्चय
திருத்துதல்,निवेश संपादन
மறுசீரமைப்பு,संशोधित निवेश संस्करण
குறைப்பு இயந்திரம்,समानयन यंत्र
பணிநீக்கம்,अतिरिक्तता
பணிநீக்க சோதனை,अतिरिक्तता जाँच
பணிநீக்க சோதனை  பிட்,अतिरिक्तिता जाँच द्वंयक
பணிநீக்க சோதனை  எழுத்து,अतिरिक्तता जाँच संप्रतीक
பணிநீக்கம்  தகவல்கள்,आँकड़ा अतिरिक्तता
தேவைக்கதிகமான  எழுத்து,अतिरिक्त संप्रतीक
தேவையற்ற குறியீடு,अतिरिक्त कूट
மறுசீரமைப்பு,पुनर्वर्धन
மீண்டும் அடையக்கூடிய சுமை  தொகுதி,पुनःप्रवेश्य भार प्रतिरूपक
மீண்டும் அடையக்கூடியது  திட்டம்,पुनःप्रवेश्य क्रमादेश
மீண்டும் அடையக்கூடியது  வழக்கமான,पुनःप्रवेश्य नेमका
மீண்டும் அடையக்கூடியது  சப்ரூட்டீன்,पुनःप्रवेश्य उपनेमका
மறு நுழைவு,पुनः प्रवेश्य
மறுசீரமைப்பு குறியீடு,पुनः प्रवेश्य कूट
மறு நுழைவு  திட்டம்,पुनः प्रवेश्य क्रमादेश
மறுபயன்பாட்டு வழக்கமான,पुनः प्रवेश्य नेमका
மறுபயன்பாடு  சப்ரூட்டீன்,पुनः प्रवेश्य उपनेमका
மறுபயன்பாட்டு புள்ளி,पुनः प्रवेश बिन्दु
மறுபயன்பாட்டு அமைப்பு,पुनःप्रवेश्य प्रणाली
குறிப்பு,"निर्देश, संदर्भ"
குறிப்பு முகவரி,निर्देश पता
குறிப்பு கடிகாரம்,निर्देश घड़ी
குறிப்பு விளிம்பு,निर्देश कोर
குறிப்பு கோப்பு,संदर्भ संचिका
குறிப்பு உள்ளீடு  சிக்னல்,निर्देश निवेश संकेत
குறிப்பு  வழிமுறைகள்,निर्देश अनुदेश
குறிப்பு  மொழி,संदर्भ भाषा
குறிப்பு நிலை,निर्देश स्तर
குறிப்பு பட்டியல்,निर्देश सूची
குறிப்பு சத்தம்,निर्देश रव
குறிப்பு பதிவு,संदर्भ अभिलेख
குறிப்பு நேரம்,निर्देश समय
குறிப்பு தொகுதி,निर्देश प्रबलता
மறுபரிசீலனை செய்யுங்கள்,पुनस्संचिकायन
பிரதிபலிப்பு,परावर्तकता
பிரதிபலிப்பு விகிதம்,परावर्तकता अनुपात
பிரதிபலித்த பைனரி  குறியீடு,परावर्तित द्विआधारी कूट
பிரதிபலிப்பு ஸ்கேன்,परावर्तनी क्रमवीक्षण
பிரதிபலிப்பு மூடல்,स्वतुल्य संवरक
பிரதிபலிப்பு உறவு,स्वतुल्य संबंध
மறுவடிவமைப்பு,पुनः संरूपण
புதுப்பிப்பு,"पुनश्चर्या, पुनर्जनन"
மீளுருவாக்கம்  பின்னூட்டம்,पुनर्योजी पुनर्भरण
மீளுருவாக்கம்  நினைவு,पुनर्योजी स्मृति
மீளுருவாக்கம் வாசிப்பு,पुनर्योजी पठन
மீளுருவாக்கம்  படித்தல்,पुनर्योजी पठन
மீளுருவாக்கம்  ரிப்பேட்டர்,पुनर्योजी पुनरावर्तक
மீளுருவாக்கம் பாடல்,पुनर्योजी पथ
மீளுருவாக்கம்  பிரிவு,पुनर्योजक अनुभाग
மீளுருவாக்கம்,"पुनर्जनन, पुनर्योजन"
பிராந்திய முகவரி,प्रदेश पता
பிராந்திய மையம்,प्रदेशी केन्द्र
பிராந்திய கணினி  வலைப்பின்னல்,प्रदेशी अभिकलित्र जालक्रम
பதிவு,पंजी
முகவரி பதிவு  புலம்,पंजी पता क्षेत्र
பதிவு திறன்,पंजी क्षमता
கோப்பு பதிவு,पंजी संचिका
உள்ளீட்டை பதிவு செய்யுங்கள்  இடையக,पंजी निवेश चयक
பதிவு நீளம்,पंजी लंबाई
பதிவு  தேர்வுமுறை,पंजी इष्टतमीकरण
பதிவு சுட்டிக்காட்டி,पंजी-सूचक
பதிவு செய்யுங்கள்,पंजी वरण
பதிவு பரிமாற்றம்  மொழி,पंजी अंतरण भाषा
பதிவு  திட்டம்,पंजीकरण क्रमादेश
வழக்கமான நிகழ்வு  (= வழக்கமான  மொழி),नियमित भाषा
வழக்கமான வெளிப்பாடு,नियमित व्यंजक
வழக்கமான இலக்கணம்,नियमित व्याकरण
வழக்கமான மொழி,नियमित भाषा
வழக்கமான செயல்பாடு,नियमित संक्रिया
வழக்கமான ஆபரேட்டர்,नियमित संकारक
தொடர்புடைய தரவு  அடித்தளம்,संबंधपरक आँकड़ा संचय
தொடர்புடைய  வெளிப்பாடு,संबंधपरक व्यंजक
தொடர்புடைய ஆபரேட்டர்,संबंधपरक संकारक
உறவு தன்மை,संबंध संप्रतीक
உறவு நிலை,संबंध प्रतिबंध
உறவினர் முகவரி,सापेक्ष पता
உறவினர் முகவரி,सापेक्ष पताभिगमन
உறவினர் தொகுதி  எண்,सापेक्ष खंडक संख्या
உறவினர் குறியீடு,सापेक्ष कूट
உறவினர் குறியீட்டு முறை,सापेक्ष कूटलेखन
உறவினர் கட்டளை,सापेक्ष समादेश
ஒப்பீட்டளவில் முதன்மையானது,सापेक्षतः अभाज्य
உறவினர் தயாரிப்பு,सापेक्ष गुणनफल
ரிலே,"रिले, प्रतिसारण"
வெளியீடு,मोचन
நம்பகத்தன்மை,विश्वसनीयता
இடமாற்றம் செய்யக்கூடியது  திட்டம்,पुनरवस्थापन क्रमादेश
ஏற்றி இடமாற்றம்,पुनरवस्थापन भारक
தீர்வு  பராமரிப்பு,प्रत्युपाय अनुरक्षण
தொலைநிலை,सुदूर
தொலைநிலை அணுகல்,सुदूर अभिगम
தொலைநிலை அணுகல் தரவு  செயலாக்கம்,सुदूर अभिगम आँकड़ा संसाधन
தொலைநிலை தொகுதி,सुदूर प्रचय
தொலைநிலை தொகுதி  நுழைவு,सुदूर प्रचय प्रवेश
தொலைநிலை தொகுதி  செயலாக்கம்,सुदूर प्रचय संसाधन
தொலைநிலை தொகுதி  முனையத்தில்,सुदूर प्रचय अंतक
தொலை அழைப்பு  பகிர்தல்,सुदूर आह्‍वान अग्रेषण
தொலைநிலை  செறிவு,सुदूर सांद्रित
தொலை கன்சோல்,सुदुर कन्सोल
தொலையியக்கி,सुदूर नियंत्रण
தொலைநிலை தரவு  செறிவு,सुदूर आँकड़ा सांद्रण
தொலைநிலை வடிவம்  உருப்படி,सुदूर संरूप मद
தொலை ஹோஸ்ட்,सुदूर आतिथेय
தொலைநிலை வேலை நுழைவு,सुदूर कार्य निविष्टि
தொலை வளையம்  பின்னல்,सुदूर पाश अनुकूलक
தொலை செய்தி  செயலாக்கம்,सुदूर संदेश संसाधन
தொலை ஆர்டர் கம்பி,सुदूर आदेश परिपथ
தொலைநிலை சக்தி முடக்கப்பட்டுள்ளது,सुदूर शक्ति बंद
தொலை அச்சிடுதல்,सुदूर मुद्रण
தொலை நிரல்  ஏற்றி,सुदुर क्रमादेश भारक
தொலை உணர்வு,सुदूर संवेदन
தொலைநிலை நிலையம்,सुदूर केन्द्र
தொலை துணைக்குழு,सुदूर उपसमुच्चय
தொலைநிலை சுவிட்ச்,सुदूर स्विच
தொலை முனையம்,सुदूर अंतक
தொலை டிரங்க்  ஏற்பாடு,सुदूर ट्रंक व्यवस्था
மறுவரிசை,पुनरादेश
மறுவரிசை தொனியை,पुनरादेशी टोन
நிராகரிப்பு,पुनःपृष्ठीकरण
பழுதுபார்க்கும் நேரம்,मरम्मत-काल
மீண்டும் நிகழ்தகவு  அளவீடு,पुनरावर्तन माप
செயல் விசையை மீண்டும் செய்யவும்,पुनरावर्तन क्रिया कुंजी
தேவையான ஹைபன்  எழுத்து,अपेक्षित हाइफन संप्रतीक
தேவையான இடம்  எழுத்து,अपेक्षित निम्नग संप्रतीक
தேவைகள்  பகுப்பாய்வு,आवश्यकता-विश्‍लेषण
மீண்டும்,पुनर्धाव
பயன்முறையை மீண்டும் இயக்கவும்,पुनर्धाव विधा
புள்ளி மீண்டும்,पुनर्धाव बिन्दु
மீண்டும் நிரல்,पुनर्धाव क्रमादेश
ஒதுக்கப்பட்ட சொல்,आरक्षित शब्द
மீட்டமைக்கவும்,पुन: आरंभन
சுழற்சியை மீட்டமைக்கவும்,पुन: आरंभन चक्र
பயன்முறையை மீட்டமை,पुन: आरंभन विधा
துடிப்பை மீட்டமைக்கவும்,पुन: आरंभन स्पंद
வீதத்தை மீட்டமை,पुन: आरंभन दर
பூஜ்ஜியத்திற்கு மீட்டமைக்கவும்,शून्य पुन: आरंभन
குடியிருப்பாளர்,स्मृतिवासी
வதிவிட கட்டுப்பாடு  திட்டம்,स्मृतिवासी नियंत्रण क्रमादेश
குடியிருப்பாளர்  மேக்ரோஅஸ்ம்ப்ளர்,स्मृतिवासी स्थूल कोडांतरक
குடியுரிமை திட்டம்  பட்டியலைத் தேர்ந்தெடுக்கவும்,स्मृतिवासी क्रमादेश वरण सूची
குடியுரிமை திட்டம்,स्मृतिवासी क्रमादेश
மீதமுள்ள பிழை,अवशिष्‍ट त्रुटि
எச்ச எண்கணிதம்,अवशिष्‍ट अंकगणित
எச்ச சோதனை,अवशिष्‍ट जाँच
ரிசஸ்டென்ட் தொகுதி,स्मृतिवासी प्रतिरुपक
மின்தடை டிரான்சிஸ்டர்  தர்க்கம்,प्रतिरोधक ट्राजिस्टर तर्क
தீர்மானம் பிழை,मात्रक त्रुटि
தீர்வு,वियोजक
வள அணுகல்  கட்டுப்பாட்டு வசதி,साधन अभिगम नियंत्रण सुविधा
வள  ஒதுக்கீடு,साधन-नियतन
வள  விவரிப்பான்,साधन निरुपक
வள  மேலாண்மை,साधन प्रबंध
வள மேலாளர்,साधन प्रबंधक
வள பகிர்வு,साधन सहभाजन
வள பகிர்வு  கட்டுப்பாடு,साधन सहभाजी नियंत्रण
மறுமொழி காலம்,अनुक्रिया अवधि
மறுமொழி செயல்பாடு,अनुक्रिया फलन
பதில் நேரம்,अनुक्रिया काल
மறுதொடக்கம்,पुन: प्रारंभ
நிலையை மறுதொடக்கம் செய்யுங்கள்,पुन: प्रारंभ स्थिति
அறிவுறுத்தலை மறுதொடக்கம் செய்யுங்கள்,पुन: प्रारंभ अनुदेश
புள்ளி மறுதொடக்கம்,पुन: प्रारंभ बिन्दु
மீட்டமை,पुन: स्थापन
தக்கவைக்கும் காலம்  காசோலை,धारण अवधि जाँच
மறுபயன்பாடு,अनुयोजन
ரெட்ரோஃபிட் சோதனை,अनुयोजन परीक्षण
மீண்டும் முயற்சிக்கவும்,पुन: प्रयास
திரும்ப,प्रतिगमन
திரும்ப முகவரி,प्रतिगमन पता
திரும்ப சேனல்,प्रतिगमन प्रणाली
திரும்பும் எழுத்து,प्रतिगमन संप्रतीक
திரும்பும் குறியீடு,प्रतिगमन कूट
திரும்பும் குறியீடு  பதிவு,प्रतिगमन कूट पंजी
திரும்பிய மதிப்பு,प्रतिगमित मान
திரும்ப அறிவுறுத்தல்,प्रतिगमन अनुदेश
திரும்பும் இழப்பு,प्रतिगमन हानि
திரும்பும் காலம்,प्रतिगमन काल
திரும்ப  குறிப்பு  பதிவு,प्रतिगमन-संदर्भ अभिलेखन
பூஜ்ஜியத்திற்கு திரும்ப  பதிவு,प्रतिगमन-शून्य अभिलेखन
மறுபயன்பாட்டு திட்டம்,पुन: प्रयोज्य क्रमादेश
மீண்டும் பயன்படுத்தக்கூடிய வள,पुन: प्रयोज्य साधन
மீண்டும் பயன்படுத்தக்கூடிய வழக்கம்,पुन: प्रयोज्य नेमका
தலைகீழ் செயல்பாடு,उत्क्रमण फलन
தலைகீழ் இடைவெளி,उत्क्रम भंजन
கப்ஸ்டனை தலைகீழ்,उत्क्रम कैप्स्टन
தலைகீழ் சேனல்,उत्क्रम प्रणाल
தலைகீழ் சேனல்  திறன்,उत्क्रम प्रणाल क्षमता
தலைகீழ் கிளிப்பிங்,उत्क्रम कर्तन
