Marathi,Gujarati
पंक्ती सिद्धांत,પંક્તિ સિદ્ધાંત
जलद प्रवेश मेमरी,ઝડપી ઍક્સેસ મેમરી
भागफलक,અવશેષ
रेडिओ फ्रिक्वेन्सी इंटरफेरन्स (RFI),રેડિયો આવર્તન દખલગીરી (RFI)
मूलांक,મૂલાંક
यादृच्छिक प्रवेश संगणक उपकरणे (RACE),રેન્ડમ એક્સેસ કમ્પ્યુટર ઇક્વિપમેન્ટ (RACE)
यादृच्छिक प्रवेश मेमरी (RAM),રેન્ડમ એક્સેસ મેમરી (RAM)
यादृच्छिक स्कॅनिंग,રેન્ડમ સ્કેનિંગ
"1.रास्टर, 2.रास्टर","1.રાસ્ટર, 2.રાસ્ટર"
रास्टर स्कॅनिंग,રાસ્ટર સ્કેનિંગ
पुनर्अभियांत्रिकी,રિએન્જિનિયરિંગ
पुनरुज्जीवन,પુનરુત્થાન
"1. प्रवेशयोग्यता, 2. प्रवेशयोग्यता","1. સુલભતા, 2. સુલભતા"
वाचन,વાંચન
वाचन डोके,વાંચન વડા
"1. फक्त वाचा, 2. फक्त वाचा","1. ફક્ત વાંચો, 2. ફક્ત વાંચો"
"1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी","1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી"
वाचन लेखन प्रमुख,વાંચન લેખન વડા
"1. वाचन चक्र, 2. लेखन चक्र","1. વાંચન ચક્ર, 2. લેખન ચક્ર"
"1. वाचन चक्र, 2. लेखन प्रमुख","1. વાંચન ચક્ર, 2. લેખન હેડ"
"1. वाचन स्मृती, 2. लेखन स्मृती","1. વાંચન મેમરી, 2. લેખન મેમરી"
वाचक,વાચક
"वाचन, वाचन","વાંચન, વાંચન"
"1.वाचा, 2.वाचनानंतर","1. વાંચો, 2. વાંચન પછી"
वास्तविक वेळ,સમય વાસ્તવિક
"1. द्रुत प्रतिसाद प्रक्रिया, 2. त्वरित प्रतिसाद प्रक्रिया","1. ક્વિક રિસ્પોન્સ પ્રોસેસિંગ, 2. તાત્કાલિક રિસ્પોન્સ પ્રોસેસિંગ"
प्राप्तकर्ता,રીસીવર
ओळख तर्क,માન્યતા તર્ક
पुनर्प्रोग्रामिंग हस्तांतरण,રિપ્રોગ્રામિંગ ટ્રાન્સફર
विक्रम,રેકોર્ડ
"1. रेकॉर्डिंग हेड, 2. रेकॉर्डिंग हेड","1. રેકોર્ડિંગ હેડ, 2. રેકોર્ડિંગ હેડ"
सुधारण्यायोग्य त्रुटी,સુધારી શકાય તેવી ભૂલ
पूर्तता,પરિપૂર્ણતા
पुनरावृत्ती प्रमेय,પુનરાવૃત્તિ પ્રમેય
पुनर्वापर,રિસાયક્લિંગ
पुनरावृत्ती कार्य,પુનરાવર્તિત કાર્ય
मिनिएचराइज्ड इंस्ट्रक्शन सेट कॉम्प्युटर (RISC),લઘુચિત્ર સૂચના સેટ કમ્પ્યુટર (RISC)
अतिरेक,નિરર્થકતા
"1.स्वतंत्र डिस्क, 2.डिस्कची अतिरिक्त अॅरे (लाल)","1.સ્વતંત્ર ડિસ્ક, 2.ડિસ્કની વધારાની શ્રેણી (લાલ)"
पुन्हा प्रवेश,ફરીથી પ્રવેશ
री-एंट्री कोड,ફરીથી પ્રવેશ કોડ
संदर्भ,સંદર્ભ
संदर्भात्मक अखंडता,સંદર્ભ અખંડિતતા
प्रतिबिंब,પ્રતિબિંબ
प्रतिबिंब,પ્રતિબિંબ
अपवर्तन,રીફ્રેક્શન
रीफ्रेशर,રિફ્રેશર
पुनर्जन्म,પુનર્જીવન
नोंदणी करा,નોંધણી કરો
नियमित व्याकरण,નિયમિત વ્યાકરણ
संबंध,સંબંધ
रिलेशनल डेटाबेस,રિલેશનલ ડેટાબેઝ
रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS),રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS)
रिलेशनल मॉडेल,રિલેશનલ મોડલ
"1. नातेवाईक, 2. नातेवाईक","1. સંબંધી, 2. સંબંધી"
सापेक्ष पत्ता,સંબંધી સંબોધન
"1. रिले, 2. ट्रान्समिशन","1. રિલે, 2. ટ્રાન્સમિશન"
विश्वसनीयता मॉडेल,વિશ્વસનીયતા મોડેલ
विश्वसनीय,વિશ્વસનીય
"1. पुनर्स्थित करण्यायोग्य कोड, 2. पुनर्स्थित करण्यायोग्य डेटा","1. રિલોકેટેબલ કોડ, 2. રિલોકેટેબલ ડેટા"
दूर,દૂર
रिमोट फीडर,દૂરસ્થ ફીડર
रिमोट वर्क एंट्री,દૂરસ્થ કાર્ય પ્રવેશ
"1.रिमोट सत्र प्रारंभ, 2.रिमोट लॉगिन","1.રીમોટ સત્રની શરૂઆત, 2.રીમોટ લોગિન"
रिमोट प्रोसिजर इनव्होकेशन (RPC),રિમોટ પ્રોસિજર ઇન્વોકેશન (RPC)
रिमोट सेन्सिंग,રિમોટ સેન્સિંગ
नाव बदलणे,નામ બદલીને
"1.प्रतिपादन, 2.समर्पण","1.રેન્ડરિંગ, 2.સમર્પણ"
रिपीटर,પુનરાવર્તક
उत्तर द्या,જવાબ આપો
"1. विनंती, 2. विनंती","1. વિનંતી, 2. વિનંતી"
टिप्पणी विनंती (RFC),ટિપ્પણી વિનંતી (RFC)
"1.Request Protocol, 2.Response Protocol","1.રિક્વેસ્ટ પ્રોટોકોલ, 2.રિસ્પોન્સ પ્રોટોકોલ"
पुनरावृत्ती कार्यक्रम,પુનરાવર્તિત કાર્યક્રમ
संशोधन,સંશોધન
चक्र पुनर्संचयित करा,પુનઃસ્થાપિત ચક્ર
स्मारककार,સ્મારકવાદી
भिन्नता,તફાવત
संसाधने,સંસાધનો
प्रतिसाद वेळ,પ્રતિભાવ સમય
"1.रीस्टार्ट करा, 2.रीस्टार्ट करा","1.પુનઃપ્રારંભ કરો, 2.પુનઃપ્રારંભ કરો"
जीर्णोद्धार,પુનઃસંગ્રહ
पुन्हा शोधणे,ફરીથી ટ્રેસ
"1. री-डिस्पॅच, 2. री-कम्युनिकेशन","1. રી-ડિસ્પેચ, 2. રી-કોમ્યુનિકેશન"
पुनर्प्राप्ती,પુન: પ્રાપ્તિ
पुन्हा प्रयत्न करा,ફરીથી પ્રયત્ન કરો
"1.रिग्रेशन, 2.रिटर्न","1.રીગ્રેશન, 2.રીટર્ન"
रीग्रेशन कोड,રીગ્રેસન કોડ
प्रतिगमन की,રીગ્રેસન કી
पुन्हा वापरण्यायोग्य कोड,ફરીથી વાપરી શકાય તેવા કોડ
पुन्हा लिहिण्यायोग्य,ફરીથી લખી શકાય તેવું
आरजीबी मॉनिटर,આરજીબી મોનિટર
रिबन,રિબન
अधिकृत समस्या,સત્તાવાર મુદ્દો
"1.रोबोट, 2.मेकॅनिक, 3.मेकॅनिझम","1.રોબોટ, 2.મેકેનિક, 3.મિકેનિઝમ"
"1.यांत्रिकी विज्ञान, 2.यांत्रिकी मानववंशशास्त्र","1.મિકેનિસ્ટિક સાયન્સ, 2.મિકેનિસ્ટિક એન્થ્રોપોલોજી"
"मजबूत, मजबूत","મજબૂત, મજબૂત"
भूमिका,ભૂમિકા
पुन्हा रोलिंग,ફરીથી રોલિંગ
गुंतवणे,સંડોવણી
बहिर्वाह,પ્રવાહ
"1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी (ROM)","1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી (ROM)"
मूळ,મૂળ
मूळ निर्देशिका,પિતૃ નિર્દેશિકા
अंदाजे त्रुटी,અંદાજ ભૂલ
"1.राउटर, 2.राउटर","1.રાઉટર, 2.રાઉટર"
"मार्गक्रमण, मार्गक्रमण","રૂટીંગ, રૂટીંગ"
RS232C इंटरफेस,RS232C ઈન્ટરફેસ
RSA एन्क्रिप्शन,RSA એન્ક્રિપ્શન
rtc,આરટીસી
कार्यरत तपशील कोडिंग,કાર્યકારી વિગત કોડિંગ
कार्यकाळ,કાર્યકાળ
रनटाइम त्रुटी,રનટાઈમ ભૂલ
"1. नमुना, 2. नमुना","1. નમૂના, 2. નમૂના"
नमुना,નમૂના
"1.उपग्रह, 2.उपग्रह","1.ઉપગ્રહ, 2.ઉપગ્રહ"
संपृक्तता,સંતૃપ્તિ
जतन करा,સાચવો
"1. स्केलेबिलिटी, 2. स्केलेबिलिटी","1. માપનીયતા, 2. માપનીયતા"
स्केलर,સ્કેલર
स्कॅनिंग,સ્કેનિંગ
लँडस्केप,લેન્ડસ્કેપ
शेड्युलर,શેડ્યૂલર
स्क्रीन रिफ्लेक्शन प्रोजेक्टर,સ્ક્રીન પ્રતિબિંબ પ્રોજેક્ટર
स्क्रिप्ट,સ્ક્રિપ્ટ
स्क्रिप्टिंग भाषा,સ્ક્રિપ્ટીંગ ભાષા
"1.कॉइल, 2.स्क्रोल","1.કોઇલ, 2.સ્ક્રોલ"
सिंक्रोनस डेटा लिंक कंट्रोल (SDLC),સિંક્રનસ ડેટા લિંક કંટ્રોલ (SDLC)
"1.शोध, 2.शोध","1.શોધ, 2.શોધ"
शोध इंजिन,શોધ એન્જિન
झाड शोधा,શોધ વૃક્ષ
"1.एक्सप्लोर करा, 2.शोधा","1.અન્વેષણ કરો, 2.શોધો"
दुय्यम,ગૌણ
"1.सेक्टर, 2.सेक्टर","1.સેક્ટર, 2.સેક્ટર"
सुरक्षा धोरण,સુરક્ષા નીતિ
शोध संज्ञा,શોધ શબ્દ
"1.विभाग, 2.विभाग","1.વિભાગ, 2.વિભાગ"
"1. विखंडन, 2. विखंडन","1. વિભાજન, 2. વિભાજન"
निवड क्रमवारी,પસંદગી વર્ગીકરણ
"1.स्वयंपूर्ण, 2.स्वयंपूर्ण","1.સ્વતઃપૂર્ણ, 2.સ્વતઃપૂર્ણ"
"1.अर्थशास्त्र, 2.अर्थशास्त्र","1.અર્થશાસ્ત્ર, 2.અર્થશાસ્ત્ર"
सेमाफोर,સેમાફોર
सेमीकंडक्टर,સેમિકન્ડક્ટર
कल्पनारम्य वेब,કાલ્પનિક વેબ
अनुक्रमिक प्रवेश पद्धत,અનુક્રમિક ઍક્સેસ પદ્ધતિ
सलग,ક્રમિક
मालिका,સીરીયલ
"1.सर्व्हर, 2.सर्व्हर","1.સર્વર, 2.સર્વર"
सर्व्हर क्रॅश,સર્વર ક્રેશ
सर्व्हर परवाना,સર્વર લાઇસન્સ
सर्वो गुणक,સર્વો ગુણક
संच,નો સમૂહ
निर्दिष्ट बिंदू,ઉલ્લેખિત બિંદુ
व्यवस्थापन,મેનેજમેન્ટ
सावली,પડછાયો
सिनेमॅटोग्राफी,સિનેમેટોગ્રાફી
भूत,ભૂત
फाइल शेअर करा,ફાઈલ શેર કરો
सामायिक प्रवेश,વહેંચાયેલ ઍક્સેસ
शेअरिंग,શેરિંગ
"1. कंस, 2. चिलखत, 3. शेल, 4. शेल","1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ"
विस्थापन चिन्ह,વિસ્થાપન પ્રતીક
लहान मार्ग,ટૂંકો રસ્તો
लहान सूचना,ટૂંકી સૂચના
भावंड,ભાઈ
"1. साइड इफेक्ट, 2. काउंटर इफेक्ट","1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ"
साइन बिट,સાઇન બીટ
सिग्नल,સિગ્નલ
सिग्नल प्रक्रिया,સિગ્નલ પ્રોસેસિંગ
नोटेशन,નોટેશન
"1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर","1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો"
"1.स्वाक्षरी, 2. स्वाक्षरी","1.સહી, 2. સહી"
मार्कर चाचणी,માર્કર ટેસ્ટ
लक्षणीय गुण,નોંધપાત્ર ગુણ
सिलिकॉन चिप,સિલિકોન ચિપ
सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP),સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP)
अविवाहित,એકલુ
"1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड","1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ"
सिम्युलेशन,સિમ્યુલેશન
अनुकरण करणारा,અનુકરણ કરનાર
"1.एकाच वेळी, 2.समकालिक","1. એકસાથે, 2. એક સાથે"
एकाच वेळी प्रक्रिया,એક સાથે પ્રક્રિયા
सोलो,સોલો
"1.साइट परवाना, 2.साइट परवाना","1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ"
"1.आकार, 2.आकार","1. કદ, 2. કદ"
मोजमाप,માપ
"1. चित्रण, 2. चित्रण","1. ચિત્ર, 2. ચિત્ર"
प्लुटी,પ્લુટી
"1.प्लुती, 2.प्लुतीकरण","1.પ્લુતિ, 2.પ્લુતિકરણ"
"1.स्लॅश, 2.कट","1.સ્લેશ, 2.કટ"
संगणकाखाली,કમ્પ્યુટર હેઠળ
साप विंडो प्रोटोकॉल,સાપ વિન્ડો પ્રોટોકોલ
"1. वगळणे, 2. शरणागती","1. બાદબાકી, 2. શરણાગતિ"
स्लॉट,સ્લોટ
SCSI (SCSI),SCSI (SCSI)
स्मार्ट कार्ड,સ્માર્ટ કાર્ડ
गोगलगाय मेल,ગોકળગાય મેલ
स्नॅपशॉट,સ્નેપશોટ
"1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग","1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન"
सॉफ्ट कॉपी,સોફ્ટ કોપી
सोपे फॉन्ट,સરળ ફોન્ટ
सॉफ्टवेअर,સોફ્ટવેર
सॉंफ्टवेअर अभियांत्रिकी,સોફ્ટવેર એન્જિનિયરિંગ
सॉफ्टवेअर परवाना,સોફ્ટવેર લાઇસન્સ
सॉफ्टवेअर चाचेगिरी,સોફ્ટવેર ચાંચિયાગીરી
स्पेक्ट्रम,સ્પેક્ટ્રમ
"1.स्क्रू, 2.सर्पिल","1.સ્ક્રુ, 2.સર્પાકાર"
"1.तपशील पत्रक, 2.स्प्रेडशीट","1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ"
मानक,ધોરણ
मानक सामान्यीकृत मार्कअप भाषा (SGML),સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML)
मानकीकरण,માનકીકરણ
वेळ वाट,રાહ સમય
तारक लॅन,તારક લેન
तारा स्थिती,તારાની સ્થિતિ
थोडा प्रारंभ करत आहे,થોડી શરૂઆત
"1. अभाव, 2. टंचाई, 3. टंचाई संकट","1. અભાવ, 2. અછત, 3. અછતની કટોકટી"
"1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी","1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી"
स्थिती चॅनेल,સ્થિતિ ચેનલ
"1.चरण आकार, 2.चरण परिमाणे","1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ"
विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा,થોભો અને પ્રોટોકોલ રાહ જુઓ
ब्रेक कोड,બ્રેક કોડ
विराम की,થોભો કી
साठवणक्षमता,સંગ્રહક્ષમતા
संग्रहित कार्यक्रम,સંગ્રહિત કાર્યક્રમ
मालिका डेटा,શ્રેણી ડેટા
"1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग","1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ"
स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL),સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL)
"1. ब्रोशर पेपर, 2. शैली पत्र","1. બ્રોશર શીટ, 2. શૈલી પત્ર"
उप-निर्देशिका,સબ-ડિરેક્ટરી
"1.सबनेट, 2.सबनेट","1.સબનેટ, 2.સબનેટ"
उपवृक्ष,ઉપવૃક્ષ
"1.सारांश, 2.सारांश","1.સારાંશ, 2.સારાંશ"
"1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर","1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર"
"1.Super Computation, 2.Super Computation","1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન"
की की,કી કી
शीर्ष वापरकर्ता,ટોચના વપરાશકર્તા
पर्यवेक्षी शिक्षण,નિરીક્ષણ કરેલ શિક્ષણ
सहाय्यक चिप,સહાયક ચિપ
निव्वळ भिन्नता,ચોખ્ખો તફાવત
"1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान","1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન"
स्वॅप,સ્વેપ
अंतर्गामी,અંદરનું
बहिर्वाह,પ્રવાહ
स्वॅपिंग,અદલાબદલી
"1.स्विच केलेले नेटवर्क,2. स्विच केलेले नेटवर्क","1.સ્વિચ્ડ નેટવર્ક, 2. સ્વિચ કરેલ નેટવર્ક"
स्विचिंग,સ્વિચિંગ
स्विचिंग तत्त्व,સ્વિચિંગ સિદ્ધાંત
प्रतीकात्मक प्रोग्रामिंग,સાંકેતિક પ્રોગ્રામિંગ
सिंक्रोनाइझेशन,સુમેળ
सिंक्रोनायझर,સિંક્રોનાઇઝર
समकालिक,સિંક્રનસ
सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH),સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH)
वाक्य विश्लेषण,વાક્ય વિશ્લેષણ
प्रणाली विश्लेषण,સિસ્ટમ વિશ્લેષણ
प्रणाली अभियांत्रिकी,સિસ્ટમ એન્જિનિયરિંગ
"1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर","1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર"
सिस्टम इंटिग्रेटर,સિસ્ટમ ઇન્ટિગ્રેટર
सिस्टम लॉग,સિસ્ટમ લોગ
सिस्टम कव्हर,સિસ્ટમ કવર
सिस्टम नेटवर्क स्ट्रक्चर (SNA),સિસ્ટમ નેટવર્ક માળખું (SNA)
"1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर","1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર"
"1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट","1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ"
प्रणाली समाप्ती,સિસ્ટમ સમાપ્તિ
प्रणाली चाचणी,સિસ્ટમ પરીક્ષણ
प्रणाली उपयुक्तता,સિસ્ટમ ઉપયોગિતા
"1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता","1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ"
टॅब कमांड,ટેબ આદેશ
वेळापत्रक,અનુસૂચિ
सारणी विहंगावलोकन,ટેબ્યુલર વિહંગાવલોકન
टेबल जागा,ટેબલ જગ્યા
फलक,તકતી
"1.सारणीदार, 2.अॅरे अॅरे","1.ટેબ્યુલર, 2.એરે એરે"
सारणी कार्य,ટેબ્યુલેશન કાર્ય
"1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना","1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું"
चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF),ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ)
टँडम प्रणाली,ટેન્ડમ સિસ્ટમ
टेप घनता,ટેપ ઘનતા
टेप कव्हर,ટેપ કવર
tar फाइल,ટાર ફાઇલ
काम,કામ
कार्य मार्गदर्शक,કાર્ય માર્ગદર્શિકા
कार्य शेड्युलर,કાર્ય અનુસૂચિ
ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP),ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP)
कटिंग ऑपरेशन,કટીંગ કામગીરી
दूरसंचार,દૂરસંચાર
दूरसंचार,દૂરસંચાર
दूरसंचार,ટેલિકોમ
दूरसंचार,ટેલીકોન્ફરન્સ
"1. तार, 2. तार","1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી"
"1. टेलीमीटर, 2. टेलिमेट्री","1. ટેલિમીટર, 2. ટેલિમેટ્રી"
"1.टेलिफोन, 2.टेलिफोन","1.ટેલિફોન, 2.ટેલિફોન"
टेलिफोन,ટેલિફોનિક
"1.टेलिप्रिंटर, 2.टेलिप्रिंटर","1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર"
टेलिप्रोसेसिंग,ટેલીપ્રોસેસિંગ
"1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन","1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન"
टेलेक्स,ટેલેક્સ
"1.सापळा दूर, 2.टेलनेट","1.ટ્રેપ દૂર, 2.ટેલનેટ"
"1.उष्णता, 3.तापमान","1.ગરમી, 3.તાપમાન"
"1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा","1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા"
दहाचे पूरक,દસનું પૂરક
तेरा बाइट,ટેરા બાઈટ
टेरा फॉलप्स,ટેરા ફોલોપ્સ
"1.एंड पॉइंटर, 2.टर्मिनल कर्सर","1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર"
"1.एंड नोड, 2.टर्मिनल नोड","1.એન્ડ નોડ, 2.ટર્મિનલ નોડ"
टर्मिनल विंडो,ટર્મિનલ વિન્ડો
समाप्त,અંત
ट्राय-बेस,ટ્રાઇ-બેઝ
तीन बेस ऑपरेशन,ત્રણ આધાર કામગીરી
चाचणी,પરીક્ષણ
चाचणी कव्हरेज,પરીક્ષણ કવરેજ
चाचणी अंमलबजावणी,પરીક્ષણ અમલ
चाचणी डेटा,ટેસ્ટ ડેટા
"1.मजकूर, 2. अभ्यास साहित्य","1.ટેક્સ્ટ, 2. અભ્યાસ સામગ્રી"
मजकूर बॉक्स,ટેક્સ્ટ બોક્સ
मजकूर कर्सर,ટેક્સ્ટ કર્સર
मजकूर संपादक,ટેક્સ્ટ એડિટર
मजकूर फाइल,ટેક્સ્ટ ફાઇલ
अभ्यासक्रम,અભ્યાસક્રમ
मजकूर प्रक्रिया,ટેક્સ્ટ પ્રોસેસિંગ
स्पीच-टेक्स्ट (TTS),સ્પીચ-ટેક્સ્ટ (TTS)
टेक्सचर मॅपिंग,ટેક્સચર મેપિંગ
"1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर","1.T ફ્લિપ ફ્લોપ, 2.T-બિનોમીટર"
थर्मल सीलर,થર્મલ સીલર
"1.प्रिंटर पातळ फिल्म मेमरी, 2.थिन फिल्म मेमरी","1.પ્રિંટર પાતળી ફિલ્મ મેમરી, 2.પાતળી ફિલ્મ મેમરી"
(TFT) पातळ फिल्म ट्रान्झिस्टर (TFT),(TFT) પાતળા ફિલ્મ ટ્રાંઝિસ્ટર (TFT)
"1.जेमिंग, 2.हॅशिंग","1.જેમિંગ, 2.હેશિંગ"
धाग्याची बांगडी,દોરાની બંગડી
थ्रेडिंग,થ્રેડીંગ
"1.त्रिपक्षीय नेटवर्क, 2.त्रिपक्षीय नेटवर्क","1.ત્રિપક્ષીય નેટવર્ક, 2.ત્રિપક્ષીય નેટવર્ક"
प्रवाह क्षमता,પ્રવાહ ક્ષમતા
वेळेची जटिलता,સમયની જટિલતા
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),ટાઈમ ડિવિઝન મલ્ટિપ્લેક્સીંગ (TDM)
वेळ फ्रेम,સમય ફ્રેમ
त्याच वेळी,તે જ સમયે
"1. कॉल मशीन, 2. कॉल मशीन, 3. टाइम मशीन","1. કૉલ મશીન, 2. કૉલ મશીન, 3. ટાઈમ મશીન"
वेळ संपला,સમય પુરો
"1.कॅलोकेशन, 2.कॅल क्वांटायझेशन","1.કૉલોકેશન, 2.Cal ક્વોન્ટાઇઝેશન"
वेळ मालिका,સમય શ્રેણી
"1. वेळेची विभागणी, 2. वेळ सामायिकरण","1. સમય વિભાજન, 2. સમય વહેંચણી"
वेळ सामायिकरण प्रणाली,સમય શેરિંગ સિસ્ટમ
कॉल चरण,કૉલ પગલું
वेळ आकृती,સમય રેખાકૃતિ
वर्ण,પાત્ર
टॉगल,ટૉગલ
हलवा टॉगल करा,ટૉગલ ચાલ
"1.प्रतीक, 2.टोकन","1.પ્રતીક, 2.ટોકન"
टोकन बस,ટોકન બસ
टोकन बस,ટોકન બસ
टोकन बस नेटवर्क,ટોકન બસ નેટવર્ક
"1. प्रतीक रिंग, 2. प्रतीक रिंग","1. સિમ્બોલ રિંગ, 2. સિમ્બોલ રિંગ"
टोकन वाटाघाटी,ટોકન વાટાઘાટો
"1.साधने, 2.साधने","1.ટૂલ્સ, 2.ટૂલ્સ"
वरचा पाय,ટોચનો પગ
वरच्या पायाचे डिझाइन,ટોચના પગની ડિઝાઇન
"1. नेल रिज कॉन्फिगरेशन, 2. खाली खेचा","1. નેઇલ રિજ કન્ફિગરેશન, 2. નીચે ખેંચો"
"1. स्थान, 2. स्थान विज्ञान","1. સ્થાન, 2. સ્થાન વિજ્ઞાન"
टच पॅड,ટચ પેડ્સ
टच स्क्रीन,ટચ સ્ક્રીન
"1.चिन्ह, 2.चिन्ह, 3.ट्रेसिंग","1.માર્ક, 2.માર્ક, 3.ટ્રેસિંગ"
ट्रेसिंग,ટ્રેસીંગ
"1.मार्ग, 2.पथ, 3.गळती","1.વે, 2.પાથ, 3.લીક"
"1.ट्रॅक डिस्क, 2.पाथ डिस्क","1.ટ્રેક ડિસ્ક, 2.પાથ ડિસ્ક"
पथ टेप,પાથ ટેપ
"1. अनुसरण करा, 2. अनुसरण करा","1.અનુસરો, 2.અનુસરો"
"1. अनुसरण करा, 2. अनुसरण करा","1. અનુસરો, 2. અનુસરો"
मार्गक्रमण,માર્ગ
"1.व्यवहार, 2.सौदा, 3.व्यवहार, 4.विनिमय","1.ટ્રાન્ઝેક્શન, 2.ડીલ, 3.ટ્રાન્ઝેક્શન, 4.એક્સચેન્જ"
"1. डील फाइल, 2. क्रियाकलाप फाइल","1. ડીલ ફાઇલ, 2. એક્ટિવિટી ફાઇલ"
"1.व्यवहार दस्तऐवज, 2.व्यवहार लॉग","1.ટ્રાન્ઝેક્શન ડોક્યુમેન્ટ, 2.ટ્રાન્ઝેક્શન લોગ"
"1. लिप्यंतरण, 2. लिप्यंतरण","1. ટ્રાંસ્ક્રાઇબ કરો, 2. લિવ્યંતરણ કરો"
ट्रान्सड्यूसर,ટ્રાન્સડ્યુસર
हस्तांतरण दर,ટ્રાન્સફર દર
हस्तांतरण वेळ,ટ્રાન્સફર સમય
रूपांतरण,રૂપાંતર
क्षणिक त्रुटी,ક્ષણિક ભૂલ
संक्रमण कालावधी,સંક્રમણ સમયગાળો
"1. संक्रमण, 2. संक्रांती","1. સંક્રમણ, 2. અયનકાળ"
सांसर्गिक,સાંસર્ગિક
संसर्गित,સંક્રમિત
"1.अनुवाद, 2.अनुवाद, 3.व्याख्या","1.અનુવાદ, 2.અનુવાદ, 3.અર્થઘટન"
"1. प्रसारित करणे, प्रसारित करणे, 2. प्रसारित करणे","1. ટ્રાન્સમિશન, ટ્રાન્સમિટ, 2. ટ્રાન્સમિટ"
कम्युनिकेशन कंट्रोल प्रोटोकॉल (TCP),કોમ્યુનિકેશન કંટ્રોલ પ્રોટોકોલ (TCP)
"1.ट्रान्समिशन लाइन, 2.ट्रान्समिशन लाइन","1.ટ્રાન્સમિશન લાઇન, 2.ટ્રાન્સમિશન લાઇન"
