Telugu,Tamil
స్వీయ విశ్వాసం,தன்னம்பிக்கை
స్వీయ-నియంత్రణ గమనిక,தன்னிறைவான குறிப்பு
స్వయం ఉపాధి,சுய வேலைவாய்ப்பு
స్వీయ వివరణ,சுய விளக்கமளிக்கும்
స్వయం పాలన,சுயராஜ்யம்
సెమిస్టర్,தவணை
సెమీ అటానమస్,அரை தன்னாட்சி
సెమినార్,கருத்தரங்கு
సెమీ స్కిల్డ్ లేబర్,அரை திறமையான உழைப்பு
సెనేట్,செனட்
పంపినవారు,அனுப்புநர்
సీనియర్,சீனியர்
సీనియర్ అడ్మినిస్ట్రేటివ్ గ్రేడ్,மூத்த நிர்வாக தரம்
సీనియర్ గ్రేడ్,மூத்த தரம்
సీనియారిటీ,மூத்தவர்
సీనియారిటీ-కమ్-ఫిట్నెస్,சீனியரி-கம்-ஃபிட்னஸ்
సీనియారిటీ-కమ్-మెరిట్,சீனியரி-கம்-மெரிட்
సీనియారిటీ సిస్టమ్,மூத்த அமைப்பு
పైస్థాయి యాజమాన్యం,மூத்த மேலாண்மை
సీనియార్మోస్ట్,மூத்தவர்
సీనియర్ స్కేల్,மூத்த அளவு
సీనియర్ టైమ్‌స్కేల్,மூத்த கால அளவு
సంచలనం,உணர்வு
సున్నితమైన,உணர்திறன்
వాక్యం,தண்டனை
వేరు చేయబడిన కుటుంబం,பிரிக்கப்பட்ட குடும்பம்
విభజన,பிரித்தல்
సీక్వెన్స్,வரிசை
సీరియల్ జాబితా,தொடர் பட்டியல்
క్రమ సంఖ్య,வரிசை எண்
సిరీస్,தொடர்
తీవ్రమైన,தீவிரமான
సేవకుడు,வேலைக்காரன்
అందజేయడం,சேவை
సేవ,சேவை
సేవ చేయదగినది,சேவை
సేవా పుస్తకం,சேவை புத்தகம்
సేవా పరిస్థితులు,சேவை நிபந்தனைகள்
సేవా ఒప్పందం,சேவை ஒப்பந்தம்
సమన్ సేవ,சம்மனின் சேவை
సేవా తపాలా స్టాంప్,சேவை தபால் முத்திரை
సేవా రికార్డు,சேவை பதிவு
సేవా రోల్,சேவை ரோல்
సేవా నియమాలు,சேவை விதிகள்
సేవా ధృవీకరణ,சேவை சரிபார்ப்பு
సెషన్,அமர்வு
పార్లమెంటు సెషన్,பாராளுமன்றத்தின் அமர்வு
సెట్,அமைக்கவும்
పక్కన పెట్టండి,ஒதுக்கி வைக்கவும்
పరిష్కారం,தீர்வு
సెటప్,அமைக்கவும்
Suvally,பலத்தவர்
రిలేటియన్ల విడదీయడం,சார்பியல் துண்டிப்பு
తీవ్రమైన చర్య,கடுமையான நடவடிக்கை
మురుగునీటి,கழிவுநீர்
సెక్స్,செக்ஸ்
సెక్స్ వివక్ష,பாலியல் பாகுபாடு
వాటా,பகிர்
వాటా హోల్డర్,பங்கு வைத்திருப்பவர்
భాగస్వామ్యం,பகிர்வு
మార్పు,மாற்றம்
తరలించడం,மாற்றுதல்
షిఫ్ట్ సిస్టమ్,ஷிப்ட் சிஸ்டம்
షిఫ్ట్ బదిలీ,மாற்ற பரிமாற்றம்
కొరత,பற்றாக்குறை
కొరత,பற்றாக்குறை
సంక్షిప్తలిపి,சுருக்கெழுத்து
చిన్న సెలవు,குறுகிய விடுப்பு
షార్ట్‌లిస్ట్,சிறு பட்டியல்
చిన్న నోటీసు,குறுகிய கால அவகாசத்தில்
చిన్న సిబ్బంది,குறுகிய பணியாளர்கள்
తక్కువ సమయం,குறுகிய காலம்
స్వల్పకాలిక-కోర్సు,குறுகிய கால படிப்பு
చిన్న శీర్షిక,குறுகிய தலைப்பு
కారణం నోటీసు చూపించు,காரணம் அறிவிப்பைக் காட்டு
మూసివేయండి,மூடு
అనారోగ్య పరిశ్రమ,நோய்வாய்ப்பட்ட தொழில்
అనారొగ్యపు సెలవు,நோய்வாய்ப்பட்ட விடுப்பு
అనారోగ్య ప్రయోజనం,நோய் நன்மை
అనారోగ్య నివేదిక,நோய்வாய்ப்பட்ட அறிக்கை
సైన్,அடையாளம்
సంతకం,கையொப்பம்
సంతకం ప్రచారం,கையொப்ப பிரச்சாரம்
సంతకం ప్యాడ్,கையொப்பம் திண்டு
ముఖ్యమైనది,குறிப்பிடத்தக்க
సూచించండి,குறிக்கவும்
ఇలాంటివి,ஒத்த
సాధారణ ఆసక్తి,எளிய ஆர்வம்
ఏకకాలంలో,ஒரே நேரத்தில்
ఏకకాలంలో,ஒரே நேரத்தில்
హృదయపూర్వక,நேர்மையான
సైన్ డై,சைன் டை
సైన్ ఉన్న కాని,சைன் குவா அல்லாத
సింగిల్ ఎంట్రీ సిస్టమ్,ஒற்றை நுழைவு அமைப்பு
ఒకే ఛార్జీలు,ஒற்றை கட்டணம்
సింగిల్ ఫైల్ సిస్టమ్,ஒற்றை கோப்பு முறைமை
సర్,ஐயா
సైట్,தளம்
సైట్ ప్లాన్,தள திட்டம்
సిట్టింగ్ సభ్యుడు,உட்கார்ந்த உறுப்பினர்
పరిస్థితి,நிலைமை
పరిస్థితులు ఖాళీగా ఉన్నాయి,சூழ்நிலைகள் காலியாக உள்ளன
పరిస్థితులు కావాలి,சூழ்நிலைகள் விரும்பின
అస్థిపంజరం సిబ్బంది,எலும்புக்கூடு ஊழியர்கள்
నైపుణ్యం కలిగిన కార్మికుడు,திறமையான தொழிலாளி
స్లాక్నెస్,மந்தநிலை
స్లాక్ సీజన్,மந்தமான பருவம்
అపవాదు,அவதூறு
స్లీపర్ క్లాస్,ஸ்லீப்பர் வகுப்பு
స్లైడింగ్ స్కేల్,நெகிழ் அளவு
స్లిప్,நழுவுதல்
వేగం తగ్గించండి,வேகத்தை குறை
మురికివాడ,சேரி
తిరోగమనం,சரிவு
చిన్న పొదుపు నిధి,சிறிய சேமிப்பு நிதி
చిన్న తరహా సంస్థ,சிறிய அளவிலான நிறுவனம்
చిన్న తరహా పరిశ్రమ,சிறிய அளவிலான தொழில்
స్మార్ట్‌నెస్,புத்திசாலித்தனம்
మృదువైన,மென்மையான
స్నాప్ తనిఖీ,ஸ்னாப் ஆய்வு
స్నాప్ సమ్మె,ஸ்னாப் ஸ்ட்ரைக்
సామాజిక భద్రత,சமூக பாதுகாப்பு
సామాజిక సంక్షేమం,சமூக நல
సాఫ్ట్‌వేర్,மென்பொருள்
సోజోర్న్,சோஜர்ன்
ఏకైక,ஒரே
ఏకైక ఏజెన్సీ,ஒரே நிறுவனம்
గంభీరమైన,புனிதமான
గంభీరమైన ధృవీకరణ,புனிதமான உறுதிமொழி
గంభీరత,புனிதத்தன்மை
గంభీరంగా,புனிதமான
గంభీరంగా,புனிதமான
ఏకైక యజమాని,ஒரே உரிமையாளர்
అభ్యర్థించండి,வேண்டுகோள்
సంఘీభావం,ஒற்றுமை
ఒంటరి,தனி
ఒంటరి కేసు,தனி வழக்கு
పరిష్కారం,தீர்வு
పరిష్కరించండి,தீர்க்க
సార్టింగ్,வரிசைப்படுத்துதல்
సార్టింగ్ ఉపకరణం,வரிசைப்படுத்துதல் பயன்பாடு
మూలం,ஆதாரம்
ఆదాయ వనరు,வருவாய் ஆதாரம்
సావనీర్,நினைவு பரிசு
సార్వభౌమ,இறையாண்மை
సార్వభౌమత్వాన్ని,இறையாண்மை
స్థలం,இடம்
అంతరం,இடைவெளி
స్పేడ్ పని,மண்வெட்டி வேலை
విడి,உதிரி
విడి కాపీ,உதிரி நகல்
ఖాళీ సమయంలో,ஓய்வு நேரம்
స్పీకర్,சபாநாயகர்
ప్రత్యేకత,சிறப்பு
ప్రత్యేక సామర్థ్యం పరీక్ష,சிறப்பு திறன் சோதனை
ప్రత్యేక భత్యం,சிறப்பு கொடுப்பனவு
ప్రత్యేక సెల్,சிறப்பு செல்
ప్రత్యేక ప్రశంసలు,சிறப்பு பாராட்டு
ప్రత్యేక పరిహార భత్యం,சிறப்பு ஈடுசெய்யும் கொடுப்பனவு
ప్రత్యేక డ్రైవ్,சிறப்பு இயக்கி
ప్రత్యేక గ్రాంట్,சிறப்பு மானியம்
స్పెషలిస్ట్,நிபுணர்
స్పెషలైజేషన్,நிபுணத்துவம்
ప్రత్యేక మెసెంజర్,சிறப்பு தூதர்
ప్రత్యేక వేతనం,சிறப்பு ஊதியம்
స్పెషల్ పవర్ ఆఫ్ అటార్నీ,வழக்கறிஞரின் சிறப்பு சக்தி
ప్రత్యేక రక్షణ సమూహం,சிறப்பு பாதுகாப்பு குழு
నిర్దిష్ట,குறிப்பிட்ட
స్పెసిఫికేషన్,விவரக்குறிப்பு
నిర్దిష్ట తిరస్కరణ,குறிப்பிட்ட மறுப்பு
నిర్దిష్ట కారణం,குறிப்பிட்ட காரணம்
నమూనా సంతకం,மாதிரி கையொப்பம்
Ulation హాగానాలు,ஊகம்
ప్రసంగం,பேச்சு
వేగం,வேகம்
స్పీడ్ బ్రేకర్,வேகத்தடை
వేగ పరిమితి,வேக வரம்பு
స్పీడ్ పోస్ట్,வேக இடுகை
వేగవంతమైన చర్య,வேகமான செயல்
గోళం,கோளம்
మురి బైండింగ్,சுழல் பிணைப்பு
స్ప్లిట్ డ్యూటీ,பிளவு கடமை
ప్రతినిధి (= స్పోక్స్ వ్యక్తి),செய்தித் தொடர்பாளர் (= ஸ்போக்ஸ் நபர்)
స్పాన్సర్,ஸ்பான்சர்
స్పాన్సర్షిప్,ஸ்பான்சர்ஷிப்
స్పాట్ తనిఖీ,ஸ்பாட் ஆய்வு
స్పాట్ చెల్లింపు,ஸ்பாட் கட்டணம்
జీవిత భాగస్వామి,மனைவி
స్క్వాడ్,குலம்
స్థిరత్వం,ஸ்திரத்தன்மை
సిబ్బంది,பணியாளர்
స్టాఫ్ అసోసియేషన్,பணியாளர் சங்கம்
స్టాఫ్ ఇన్స్పెక్షన్ యూనిట్,பணியாளர் ஆய்வு பிரிவு
సిబ్బంది త్రైమాసికం,பணியாளர் காலாண்டு
సిబ్బంది గది,பணியாளர் அறை
స్టాఫ్ వెల్ఫేర్ ఫండ్,பணியாளர் நல நிதி
దశ,மேடை
స్తబ్దత,தேக்கநிலை
వాటాను,பங்கு
స్టాంప్,முத்திரை
స్టాంప్ డ్యూటీ,முத்திரை வரி
స్టాంప్డ్ ఎన్వలప్,முத்திரையிடப்பட்ட உறை
స్టాంప్ ప్యాడ్,ஸ்டாம்ப் பேட்
స్టాంప్ పేపర్,முத்திரை காகிதம்
స్టాండ్,நிற்க
ప్రమాణం,தரநிலை
ప్రామాణిక ఒప్పందం,நிலையான ஒப்பந்தம்
ప్రామాణిక మినహాయింపు,நிலையான விலக்கு
ప్రామాణిక ఆకృతి,நிலையான வடிவம்
ప్రామాణీకరణ,தரப்படுத்தல்
ప్రామాణిక మనిషి-గంటలు,நிலையான மனித நேரங்கள்
జీవన ప్రమాణం,வாழ்க்கை தரம்
ప్రామాణిక పనితీరు,நிலையான செயல்திறன்
ప్రామాణిక రేటు,நிலையான வீதம்
స్టాండ్బై అమరిక,காத்திருப்பு ஏற்பாடு
నిలబడి,நின்று
స్టాండింగ్ కమిషన్,நிற்கும் கமிஷன்
స్టాండింగ్ కమిటీ,நிலை குழு
స్టాండింగ్ ఆర్డర్,நிலையியற் கட்டளை
నిలిచిపోతుంది,ஸ்டாண்ட்ஸ்டில்
నటించారు,நடித்தார்
నటించిన ప్రశ్న,கேள்வி
స్టార్టర్,ஸ்டார்டர்
ప్రారంభ జీతం,தொடக்கநிலை சம்பளம்
రాష్ట్రం,நிலை
రాష్ట్ర విందు,மாநில விருந்து
రాష్ట్ర ప్రభుత్వం,மாநில அரசு
రాష్ట్ర అతిథి,மாநில விருந்தினர்
రాష్ట్ర జాబితా,மாநில பட்டியல்
ప్రతిష్టంభన,முட்டுக்கட்டை
ప్రకటన,அறிக்கை
ఖాతా ప్రకటన,கணக்கு அறிக்கை
వాస్తవాల ప్రకటన,உண்மைகளின் அறிக்கை
ఆరోగ్య స్థితి,சுகாதார நிலை
రాజనీతిజ్ఞుడు,ஸ்டேட்ஸ்மேன்
స్టాటిక్,நிலையான
స్టేషన్,நிலையம்
స్థిర స్టాక్,நிலையான பங்கு
స్టేషనరీ,காகிதம் முதலிய எழுது பொருள்கள்
స్టేషన్ సెలవు,நிலைய விடுப்பு
గణాంక,புள்ளிவிவர
గణాంక డేటా,புள்ளியியல் தரவு
గణాంకాలు,புள்ளிவிவரங்கள்
స్థితి,நிலை
యథాతథంగా,நிலை
స్థితి నివేదిక,நிலை அறிக்கை
హోదాకి చిహ్నం,அந்தஸ்தின் சின்னம்
శాసనం,சட்டம்
చట్టబద్ధమైన,சட்டரீதியான
చట్టబద్ధమైన శరీరం,சட்டரீதியான உடல்
చట్టబద్ధమైన సెలవు,சட்டரீதியான விடுமுறை
చట్టబద్ధమైన హక్కులు,சட்டரீதியான உரிமைகள்
ఉండండి,தங்க
Std,Std
స్థిరమైన పెరుగుదల,நிலையான வளர்ச்சி
నిటారుగా పెరుగుదల,செங்குத்தான அதிகரிப்பு
క్రియాశీలక కమిటీ,வழிகாட்டும் குழு
స్టెనోగ్రఫీ,ஸ்டெனோகிராபி
స్టెరిలైజేషన్,கருத்தடை
స్టెర్న్ యాక్షన్,கடுமையான செயல்
కళంకం,களங்கம்
ఉద్దీపన,தூண்டுதல்
స్టైఫండ్,உதவித்தொகை
నిబంధన,விதிக்கவும்
నిర్దేశించిన కాలపరిమితి,நிர்ணயிக்கப்பட்ட நேர வரம்பு
నిబంధన,நிபந்தனை
స్టాక్,பங்கு
స్టాక్ రిజిస్టర్,பங்கு பதிவு
స్టాక్ టేకింగ్,பங்கு எடுக்கும்
స్టాక్ వాల్యుయేషన్,பங்கு மதிப்பீடு
స్టాప్‌గ్యాప్ అమరిక,ஸ்டாப் கேப் ஏற்பாடு
నిల్వ,சேமிப்பு
నిల్వ స్థలం,சேமிப்பு கிடங்கு
స్టోర్,கடை
నేరుగా,நேராக
జాతి,திரிபு
వింత,விசித்திரமானது
అపరిచితుడు,அந்நியன்
స్ట్రాటా,அடுக்கு
వ్యూహం,மூலோபாயம்
స్ట్రాటిఫికేషన్,அடுக்கு
స్ట్రీమ్‌లైన్,நெறிப்படுத்துங்கள்
బలం,வலிமை
బలోపేతం,பலப்படுத்துங்கள்
కఠినమైన,கடினமான
ఒత్తిడి,மன அழுத்தம்
ఒత్తిడి నిర్వహణ,மன அழுத்தம் மேலாண்மை
కఠినమైన,கண்டிப்பான
ఖచ్చితంగా,கண்டிப்பாக
కఠినత,கண்டிப்பு
కఠినమైన,கண்டிப்பான
సమ్మె,வேலைநிறுத்தம்
స్ట్రైక్ కాల్,வேலைநிறுத்த அழைப்பு
స్ట్రింగెన్సీ,கடுமையான
స్ట్రిప్,ஆடை அவிழ்ப்பு
పోరాడాలి,முயற்சி செய்யுங்கள்
నిల్వ సామర్థ్యం,சேமிப்பக திறன்
బలమైన గది,வலுவான அறை
నిర్మాణ,கட்டமைப்பு
నిర్మాణం,கட்டமைப்பு
నిర్మాణాత్మక ఇంటర్వ్యూ,கட்டமைக்கப்பட்ட நேர்காணல்
నిర్మాణాత్మక చెల్లింపు,கட்டமைக்கப்பட்ட ஊதியம்
పోరాటం,போராட்டம்
మొండి పట్టుదలగల,பிடிவாதமாக
స్టూడియో,ஸ்டுடியஸ்
అధ్యయనం,ஆய்வு
అధ్యయనం సెలవు,ஆய்வு விடுப்பு
విషయం,பொருள்
ఆశ్చర్యకరమైనది,பிரமாதமான
శైలి,ஸ்டைல்
ఉప,துணை
ఉప కమిటీ,துணைக்குழு
ఉప కాంట్రాక్ట్,துணை ஒப்பந்தம்
ఉప జిల్లా,துணைமாவட்டம்
ఉప విభజన,துணைப்பிரிவு
ఉప తల,துணை தலை
విషయం,பொருள்
ఆత్మాశ్రయ,அகநிலை
సబ్‌జూడీస్,துணை
సబ్‌లైజ్,சப்ளீஸ்
సబ్‌లెట్టింగ్,Subleting
సమర్పణ,சமர்ப்பிப்பு
లొంగినది,அடிபணிந்த
సబార్డినేట్ కార్యాలయం,துணை அலுவலகம்
సబార్డినేట్ సేవలు,துணை சேவைகள்
సబార్డినేట్ సిబ్బంది,துணை ஊழியர்கள்
ఉపప్రాగ్రాఫ్,துணைப் பட்டி
సబ్రేల్,சப்ருல்
సభ్యత్వాన్ని పొందండి,பதிவு
చందా మూలధనం,சந்தா மூலதனம்
చందాదారుడు,சந்தாதாரர்
చందా,சந்தா
ఉపవిభాగం,துணை
తరువాత,அடுத்தடுத்த
తదుపరి చర్య,அடுத்தடுத்த நடவடிக்கை
తరువాత,பின்னர்
అనుబంధ సంస్థ,துணை
అనుబంధ సంస్థలు,துணை உடல்கள்
అనుబంధ పరిశ్రమ,துணை தொழில்
అనుబంధ ఆదేశం,துணை ஆணை
అనుబంధ రశీదు,துணை ரசீது
అనుబంధ రిజిస్టర్,துணை பதிவு
సబ్సిడీ,மானியம்
సబ్సిడీ,மானியம்
సబ్సిడీ వసతి,மானிய தங்குமிடம்
సబ్సిడీ,மானியம்
జీవనాధారం,வாழ்வாதார
జీవనాధార భత్యం,வாழ்வாதார கொடுப்பனவு
జీవనాధార మంజూరు,வாழ்வாதார மானியம்
ప్రామాణికమైన,தரமற்ற
గణనీయమైన,கணிசமான
సబ్‌స్టాంటియేట్,உறுதிப்படுத்தவும்
సబ్స్టాంటివ్,கணிசமான
గణనీయమైన చెల్లింపు,கணிசமான ஊதியம்
గణనీయమైన పోస్ట్,கணிசமான இடுகை
ప్రత్యామ్నాయం,மாற்று
ప్రత్యామ్నాయం,மாற்றீடு
ఉప ఉప-పేరా,துணை துணை பத்தி
సబర్బన్,புறநகர்
ఉపవిభాగం,துணை வென்
ఉపశమనం,கீழ்ப்படிதல்
సబ్వే,சுரங்கப்பாதை
తరువాత,வெற்றி
వారసత్వం,அடுத்தடுத்து
వరుస,அடுத்தடுத்த
వారసుడు,வாரிசு
సహాయక,துணை
స్యూ,சூ
బాధ,பாதிப்பு
బాధ,துன்பம்
సరిపోతుంది,போதுமானது
ప్రత్యయం,பின்னொட்டு
ఓటు హక్కు,வாக்குரிமை
సూచన,பரிந்துரை
సూచన పెట్టె,பரிந்துரை பெட்டி
సూచనల పుస్తకం,பரிந்துரைகள் புத்தகம்
సూచనాత్మక,பரிந்துரைக்கும்
ఆత్మహత్య,தற்கொலை
సూట్,வழக்கு
అనుకూలత,பொருந்தக்கூடிய தன்மை
తగిన చర్య,பொருத்தமான நடவடிக்கை
సరిపోతుంది,பொருத்தமானது
మొత్తం,தொகை
సంక్షిప్తంగా,சுருக்கமாக
సారాంశం,சுருக்கம்
సారాంశ ట్రయల్,சுருக்க சோதனை
సంక్షిప్తం,சுருக்கமாகக்
శిఖరం,உச்சிமாநாடு
సమన్,வரவழைக்கவும்
సుమంప్టీ భత్యం,சும்ப்டூரி கொடுப்பனவு
సంకలనం,மொத்தம்
సుంద్రీ,இதரபலதரப்பட்ட
SUO MOTO,சுய மோட்டோ
సూపరన్యునేషన్,மேலதிகமாக்கல்
సూపరన్యునేషన్ పెన్షన్,மேலதிக ஓய்வூதியம்
ఉపరితల,மேலோட்டமான
నిరుపయోగంగా,மிதமிஞ்சிய
సూపర్మోస్,மிகைப்படுத்தல்
సుపీరియర్,உயர்ந்த
ఆధిపత్యం,மேன்மை
సూపర్న్యూమరీ,சூப்பர்நியூமரரி
సూపర్న్యూమరీ పోస్ట్,சூப்பர்நியூமரரி இடுகை
సూపర్‌స్క్రయిబ్,சூப்பர்பிரேக்
సూపర్‌స్క్రిప్షన్,சூப்பர்ஸ்கிரிப்ஷன்
సూపర్సైడ్,அடைப்பது
సూపర్‌సెషన్,அதிகபட்சம்
సూపర్ స్ట్రక్చర్,சூப்பர் ஸ்ட்ரக்சர்
సూపర్ టాక్స్,சூப்பர் டாக்ஸ்
సూపర్ టైమ్‌స్కేల్,சூப்பர் டைம்ஸ்கேல்
పర్యవేక్షణ,மேற்பார்வை
పర్యవేక్షకుడు,மேற்பார்வையாளர்
పర్యవేక్షక సిబ్బంది,மேற்பார்வை ஊழியர்கள்
అనుబంధం,துணை
అనుబంధ,துணை
అనుబంధ బడ్జెట్,துணை பட்ஜெட்
అనుబంధ ఖర్చు,துணை செலவு
అనుబంధ డిమాండ్,துணை தேவை
అనుబంధ గ్రాంట్,துணை மானியம்
అనుబంధ ప్రశ్న,துணை கேள்வி
అనుబంధ నియమాలు,துணை விதிகள்
సరఫరాదారు,சப்ளையர்
సరఫరా,விநியோகி
మద్దతు,ஆதரவு
మద్దతుదారు,ஆதரவாளர்
సహాయక పత్రాలు,துணை ஆவணங்கள்
అణచివేయండి,அடக்கி
ఆధిపత్యం,மேலாதிக்கம்
సుప్రీం,உச்சம்
సర్‌చార్జ్,கூடுதல் கட்டணம்
జ్యూరీ,பிணையம்
పూచికత్తు పత్రం,ஷ்யூரிட்டி பத்திரம்
ఉపరితల తనిఖీ,மேற்பரப்பு ஆய்வு
ఉపరితల రవాణా,மேற்பரப்பு போக்குவரத்து
శస్త్రచికిత్స,அறுவை சிகிச்சை
ఇంటిపేరు,குடும்ப பெயர்
మిగులు,உபரி
మిగులు బడ్జెట్,உபரி பட்ஜெட்
మిగులు నివేదిక,உபரி அறிக்கை
మిగులు సిబ్బంది,உபரி ஊழியர்கள்
ఆశ్చర్యకరమైన తనిఖీ,ஆச்சரியம் சோதனை
ఆశ్చర్యకరమైన సందర్శన,ஆச்சரியம் வருகை
లొంగిపోవటం,சரணடைதல்
పరిసరాలు,சுற்றியுள்ள
సర్టాక్స్,சுர்டாக்ஸ்
నిఘా,கண்காணிப்பு
సర్వే,கணக்கெடுப்பு
సర్వే నివేదిక,கணக்கெடுப்பு அறிக்கை
మనుగడ,உயிர்வாழ்வு
బతికేది,உயிர் பிழைத்தது
సర్వైవర్,உயிர் பிழைத்தவர்
ససెప్టబిలిటీ,எளிதில் பாதிப்பு
అనుమానితుడు,சந்தேகத்திற்குரிய
సస్పెండ్,இடைநீக்கம்
సస్పెన్స్,சஸ்பென்ஸ்
సస్పెన్స్ ఖాతా,சஸ்பென்ஸ் கணக்கு
సస్పెన్షన్,இடைநீக்கம்
సస్పెన్షన్ ఆర్డర్,இடைநீக்க உத்தரவு
అనుమానం,சந்தேகம்
సస్టైనబుల్,நிலையான
స్థిరమైన పెరుగుదల,நிலையான வளர்ச்சி
తగిలిన,நீடித்தது
ప్రమాణం,சத்தியம்
ప్రమాణ స్వీకారం,சத்திய-செரமனி
సిలబస్,பாடத்திட்டங்கள்
చిహ్నం,சின்னம்
సమరూపత,சமச்சீர்
సానుభూతి,அனுதாபம்
సానుభూతి సమ్మె,அனுதாப வேலைநிறுத்தம்
సింపోజియం,சிம்போசியம்
లక్షణం,அறிகுறி
సమకాలీకరించండి,ஒத்திசைக்கவும்
సారాంశం,சுருக்கம்
సంశ్లేషణ,தொகுப்பு
సింథటిక్,செயற்கை
వ్యవస్థ,அமைப்பு
క్రమబద్ధమైనది,முறையான
క్రమబద్ధమైన పని,முறையான வேலை
వ్యవస్థల విశ్లేషణ,அமைப்புகள் பகுப்பாய்வு
టాబ్ ఫోల్డర్,தாவல் கோப்புறை
పట్టిక,மேசை
టేబులో,அட்டவணை
విషయ సూచిక,உள்ளடக்க அட்டவணை
ఇంటి పట్టిక,வீட்டின் அட்டவணை
పట్టిక,அட்டவணை
పట్టిక ప్రకటన,அட்டவணைப்படுத்தப்பட்ட அறிக்கை
పట్టిక,அட்டவணை
టాబ్యులేటర్,தாவல்
టాకిల్,சமாளிக்கவும்
వ్యూహం,தந்திரம்
వ్యూహాత్మక,தந்திரோபாயம்
వ్యూహం,தந்திரோபாயம்
ట్యాగ్,குறிச்சொல்
ఇంటి చెల్లింపు తీసుకోండి,வீட்டிற்கு எடுத்து செல்லும் சம்பளம்
స్వాధీనం,எடுத்துக் கொள்ளுங்கள்
ప్రతిభావంతులైన,திறமையானவர்கள்
ప్రతిభ శోధన,திறமை தேடல்
Tally,எண்ணிக்கை
టాలీ కార్డ్,டேலி கார்டு
ట్యాంపరింగ్,சேதப்படுத்துதல்
స్పష్టమైన,உறுதியான
స్పష్టమైన ఆస్తి,உறுதியான சொத்து
టేప్,டேப்
నొక్కడం,தட்டுவதன்
టార్డినెస్,தாமதம்
లక్ష్యం,இலக்கு
లక్ష్యం తేదీ,"கடைசி நாள், முடிக்கப்படவேண்டிய நாள்"
సుంకం,கட்டணம்
TARNISH,கெடு
పని,பணி
టాస్క్ ఫోర్స్,பணிக்குழு
పన్ను,வரி
పన్ను తగ్గింపు,வரி குறைப்பு
పన్ను పరిధిలోకి వచ్చేది,வரி விதிக்கத்தக்கது
పన్ను పరిధిలోకి వచ్చే ఆదాయం,வரி விதிக்கக்கூடிய வருமானம்
పన్ను సర్దుబాటు,வரி சரிசெய்தல்
పన్ను లెక్కించుట,வரி மதிப்பீடு
పన్ను,வரிவிதிப்பு
పన్ను ఎగవేత,வரி தவிர்ப்பு
పన్ను సలహాదారు,வரி ஆலோசகர்
పన్ను ప్రకటన,வரி அறிவிப்பு
మూలం వద్ద తీసివేయబడిన పన్ను,மூலத்தில் வரி கழிக்கப்படுகிறது
పన్ను మినహాయింపు,வரி விலக்கு
పన్ను ఎగవేత,வரி ஏய்ப்பு
పన్ను మినహాయింపు,வரி விலக்கு
పన్ను రహిత,வரி இலவசம்
పన్ను చెల్లింపుదారు,வரி செலுத்துவோர்
పన్ను రిబేటు,வரி சலுகை
పన్ను రిటర్న్,வரி வருமானம்
పన్ను షెడ్యూల్,வரி அட்டவணை
జట్టు స్పూర్తి,கூட்டு முயற்சி
జట్టు పని,குழு வேலை
భాష్ప వాయువు,கண்ணீர்ப்புகை
సాంకేతిక,தொழில்நுட்ப
సాంకేతిక సలహా,தொழில்நுட்ப ஆலோசனை
సాంకేతిక కళాశాల,தொழில்நுட்ப கல்லூரி
సాంకేతిక సమాచారం,தொழில்நுட்ப தரவு
సాంకేతిక పోస్ట్,தொழில்நுட்ப இடுகை
సాంకేతిక అర్హత,தொழில்நுட்ப தகுதி
సాంకేతిక నైపుణ్యం,தொழில்நுட்ப திறன்
సాంకేతిక పదం,தொழில்நுட்ப சொல்
సాంకేతిక శిక్షణ,தொழில்நுட்ப பயிற்சி
సాంకేతిక నిపుణుడు,தொழில்நுட்பவியலாளர்
టెక్నిక్,நுட்பம்
టెక్నోక్రసీ,தொழில்நுட்பம்
టెక్నోక్రాట్,தொழில்நுட்பம்
సాంకేతిక,தொழில்நுட்ப
సాంకేతిక నిపుణుడు,தொழில்நுட்பவாதிகள்
సాంకేతికం,தொழில்நுட்பம்
టెలిబ్యాంకింగ్,டெலிபாங்கிங்
టెలిగ్రామ్,தந்தி
టెలిగ్రాఫిక్ చిరునామా,தந்தி முகவரி
టెలిగ్రఫీ,தந்தி
టెలిప్రెంటర్ సందేశం,டெலிபர்ண்டர் செய்தி
టెలివిజన్,தொலைக்காட்சி
టెలివర్కింగ్,டெலிவொர்க்கிங்
టెలిక్స్,டெலெக்ஸ்
టెల్లర్,சொல்பவர்
కోపం,கோபம்
స్వభావం,மனோபாவம்
స్వభావం,மனோபாவம்
ఉష్ణోగ్రత,வெப்ப நிலை
టెంపో,டெம்போ
తాత్కాలిక,தற்காலிக
తాత్కాలిక ముందస్తు,தற்காலிக முன்கூட்டியே
తాత్కాలిక నియామకం,தற்காலிக நியமனம்
తాత్కాలిక వైకల్యం,தற்காலிக இயலாமை
తాత్కాలిక పోస్ట్,தற்காலிக இடுகை
తాత్కాలిక పరిమితి,தற்காலிக கட்டுப்பாடு
తాత్కాలిక ఖాళీ,தற்காலிக காலியிடம்
టెంప్టేషన్,சோதனையானது
టేనబుల్,டெனபிள்
చిత్తశుద్ధి,தவணை
అద్దె,குத்தகைதாரர்
అద్దెదారు,வாடகைக்காரர்
ధోరణి,போக்கு
టెండర్,ஒப்பந்தம்
టెండర్ బాక్స్,டெண்டர் பெட்டி
