Marathi,Gujarati
अवशिष्ट पोस्ट,શેષ પોસ્ટ
उर्वरित प्रमेय,બાકી પ્રમેય
पुनरावृत्ती मर्यादा,પુનરાવર્તિત મર્યાદા
पुनरावृत्ती Riemann-अविभाज्य,પુનરાવર્તિત રીમેન-ઇન્ટિગ્રલ
प्रतिनिधित्व,પ્રતિનિધિત્વ
"अवशिष्ट, अवशेष","શેષ, અવશેષ"
अनंतात राहते,અનંત પર રહે છે
"विघटन, खंडन, भिन्नता","વિસર્જન, ખંડન, તફાવત"
सुटका,બળ અલગ
वेग समायोजन,વેગ ગોઠવણ
परिणामी परिणाम,પરિણામી પરિણામ
परिणामी शक्ती,પરિણામી બળ
परिणाम वेक्टर,પરિણામ વેક્ટર
सुधारित एकल पद्धत,સંશોધિત એક પદ્ધતિ
समभुज चौकोन,સમચતુર્ભુજ
riemann-अविभाज्य,riemann-અભિન્ન
"काटकोन, काटकोन","જમણો ખૂણો, જમણો ખૂણો"
काटकोन त्रिकोण,જમણો ત્રિકોણ
उजवा गोलाकार शंकू,જમણો ગોળાકાર શંકુ
दक्षिण सेट,દક્ષિણ સમૂહ
उजव्या गोलाकार सिलेंडर,જમણા ગોળાકાર સિલિન્ડર
घड्याळाच्या दिशेने,ઘડિયાળની દિશામાં
दक्षिण व्यस्त,દક્ષિણ વ્યસ્ત
"अचूक पुरावा, अचूक पुरावा","ચોક્કસ પુરાવો, સચોટ પુરાવો"
रिंग रिंग,"રિંગ, રિંગ"
पूर्णांक रिंग,પૂર્ણાંક રિંગ
आर-अविभाज्य,આર-અભિન્ન
"रूट, रूट","મૂળ, મૂળ"
वर्गमूळ मूळ,વર્ગમૂળ મૂળ
बहुपदीचे मूळ,બહુપદીનું મૂળ
"फिरणे, फिरणे","પરિભ્રમણ, પરિભ્રમણ"
गोलाकार त्रुटी,રાઉન્ડિંગ ભૂલ
रांग,કતાર
पंक्ती-स्तंभ गुणाकार,પંક્તિ-સ્તંભ ગુણાકાર
रेखा समतुल्यता,રેખા સમાનતા
पंक्ती मॅट्रिक्स,પંક્તિ મેટ્રિક્સ
पंक्ती क्रम,પંક્તિનો ક્રમ
सुटलेला बिंदू,એસ્કેપ પોઈન્ટ
"नमुना, नमुना","નમૂના, નમૂના"
नमुना सरासरी,નમૂનાનો અર્થ
नमुना बिंदू,નમૂના બિંદુ
नमुन्याचा आकार,નમૂનાનું કદ
नमुना जागा,નમૂના જગ્યા
नमुना-मानक-विचलन,નમૂના-માનક-વિચલન
नमुना सर्वेक्षण,નમૂના સર્વેક્ષણ
नमुना भिन्नता,નમૂના તફાવત
"नमुना (v.), नमुना (n.)","નમૂના (v.), નમૂના (n.)"
नमुना वितरण,નમૂના વિતરણ
नमुना त्रुटी,નમૂનાની ભૂલ
नमुना अंतराल,સેમ્પલિંગ અંતરાલ
नमुना पद्धत,નમૂના પદ્ધતિ
नमुना तत्त्व,નમૂનાનો સિદ્ધાંત
प्रतिस्थापनासह नमुना घेणे,રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ
"स्केलर, स्केलर","સ્કેલર, સ્કેલર"
स्केलर फील्ड,સ્કેલર ક્ષેત્ર
स्केलर मॅट्रिक्स,સ્કેલર મેટ્રિક્સ
स्केलर गुणाकार,સ્કેલર બહુવિધ
स्केलर गुणाकार,સ્કેલર ગુણાકાર
स्केलर उत्पादन,સ્કેલર ઉત્પાદન
स्केलर,સ્કેલર
स्केलर ट्रिपल उत्पादन,સ્કેલર ટ્રિપલ ઉત્પાદન
स्केलीन त्रिकोण,સ્કેલીન ત્રિકોણ
स्कॅटर आकृती,સ્કેટર ડાયાગ્રામ
श्रोडिंगर समीकरण,શ્રોડિન્જર સમીકરણ
"हंगामी चढउतार, हंगामी चढउतार","મોસમી વધઘટ, મોસમી વધઘટ"
"penetrant, penetrating line, secant, inverse cosine","પેનિટ્રન્ટ, પેનિટ્રેટિંગ લાઇન, સેકન્ટ, ઇન્વર્સ કોસાઇન"
छेदन पद्धत,વેધન પદ્ધતિ
दुसरा,બીજું
दुसरी ऑर्डर (दुसरा प्रकार),બીજો ક્રમ (બીજો પ્રકાર)
"विभाग, विभाग, विभाग, विभाग, विभाग","વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ"
"उपविभाग, क्षेत्र, क्षेत्र","પેટાવિભાગ, ક્ષેત્ર, ક્ષેત્ર"
वक्र विभाग,વળાંક સેગમેન્ટ
स्वत: ची संलग्नता,સ્વ-આસક્તિ
स्वत: संलग्न ऑपरेटर,સ્વયં જોડાયેલ ઓપરેટર
ऑटोझिगस,ઓટોઝાઇગસ
अर्धा अक्ष,અડધી ધરી
अर्धवर्तुळ,અર્ધવર્તુળ
ठोस मॅट्रिक्स,કોંક્રિટ મેટ્રિક્સ
अविभाज्य चतुर्भुज,અભિન્ન ચતુર્ભુજ
समिसमुह,સમિસમુહ
अर्धा मध्यांतर,અડધો અંતરાલ
म्हणजे प्रमुख अक्ष,અર્થ મુખ્ય ધરી
अर्ध किरकोळ अक्ष,અર્ધ ગૌણ ધરી
विभक्त बहुपदी,વિભાજિત બહુપદી
परिवर्तनीय पृथक्करण,ચલ અલગતા
क्रम,ક્રમ
अनुक्रमणिका तत्त्व,અનુક્રમણિકા સિદ્ધાંત
अनुक्रमिक विश्लेषण,ક્રમિક વિશ્લેષણ
अनुक्रमिक नमुना,ક્રમિક નમૂના
स्पष्ट सहसंबंध,સ્પષ્ટ સહસંબંધ
"मालिका, मालिका, मालिका","શ્રેણી, શ્રેણી, શ્રેણી"
"एकूण, वाऱ्याची दिशा, प्रवाहाची दिशा, फ्रीझ, फ्रीझ (ver.)","એકંદર, પવનની દિશા, પ્રવાહની દિશા, સ્થિર, સ્થિર (ver.)"
सेक्संट,સેક્સટન્ટ
shewhart नियंत्रण चार्ट,shewhart નિયંત્રણ ચાર્ટ
"चिन्ह, रक्कम","ચિહ્ન, રકમ"
मॅट्रिक्स मार्कर,મેટ્રિક્સ માર્કર
चतुर्भुज चौकोन चिन्ह,ચતુર્ભુજ ચતુર્ભુજ પ્રતીક
सचिनचा नंबर,સચિન નંબર
महत्त्व पातळी,મહત્વ સ્તર
महत्त्व चाचणी,મહત્વ પરીક્ષણ
लक्षणीय गुण,નોંધપાત્ર ગુણ
मार्क चाचणी,માર્ક ટેસ્ટ
प्रतीक कार्य,પ્રતીક કાર્ય
समान लंबवर्तुळाकार,સમાન લંબગોળ
एकसंध आकृती,સજાતીય આકૃતિ
"साम्य, साधर्म्य","સામ્યતા, સામ્યતા"
एकसंध मॅट्रिक्स,સજાતીય મેટ્રિક્સ
साधे बंद वक्र,સરળ બંધ વળાંક
साधा सहसंबंध,સરળ સહસંબંધ
साधी हार्मोनिक गती,સરળ હાર્મોનિક ગતિ
साधे यादृच्छिक नमुना,સરળ રેન્ડમ નમૂના
"सेट, सिम्प्लेक्स, एकतर्फी, साधे","સમૂહ, સિમ્પ્લેક્સ, એકતરફી, સરળ"
एक-मार्ग अल्गोरिदम,વન-વે અલ્ગોરિધમ
एकच टेबल,એક ટેબલ
सिम्पसनचा एक तृतीयांश नियम,સિમ્પસનનો એક તૃતીયાંશ નિયમ
सिम्युलेशन पद्धत,સિમ્યુલેશન પદ્ધતિ
एकाचवेळी विभेदक समीकरणे,એક સાથે વિભેદક સમીકરણો
एकाचवेळी समीकरणे,એક સાથે સમીકરણો
"चिन्ह, साइन","ચિહ્ન, સાઈન"
"साइन वक्र, साइन वक्र","સાઈન કર્વ, સાઈન કર્વ"
सोलो,સોલો
नीरस कार्य,એકવિધ કાર્ય
विषम अविभाज्य,વિચિત્ર અભિન્ન
"विचित्रता, विचित्रता","વિચિત્રતા, વિચિત્રતા"
अपरिवर्तनीय मॅट्रिक्स,અનિવાર્ય મેટ્રિક્સ
विचित्र उपाय,વિચિત્ર ઉકેલ
नमुन्याचा आकार,નમૂનાનું કદ
विषम वितरण,વિચિત્ર વિતરણ
विषम हर्मिटियन मॅट्रिक्स,વિજાતીય હર્મિટિયન મેટ્રિક્સ
कॉन्ट्रास्ट,વિપરીત
विषम सममित मॅट्रिक्स,વિચિત્ર સપ્રમાણ મેટ્રિક્સ
व्हेरिएबल कमी करत आहे,ચલ ન્યૂનતમ
"उतार, उतार, उतार","ઢાળ, ઢાળ, ઢાળ"
उतार ग्रेडियंट,ઢાળ ઢાળ
"कंस, लहान बंधन","કૌંસ, ટૂંકા બંધનકર્તા"
सरळ वक्र,સીધો વળાંક
विविध कार्य,પરચુરણ કાર્ય
सौर यंत्रणा,સૂર્ય સિસ્ટમ
,
solenoidal वेक्टर,સોલેનોઇડલ વેક્ટર
"घन, वस्तुमान, घन","નક્કર, સમૂહ, સમઘન"
"घन भूमिती, स्टिरीओस्कोपिक भूमिती","ક્યુબિક ભૂમિતિ, સ્ટીરિયોસ્કોપિક ભૂમિતિ"
"उपाय, साधन","ઉકેલ, સાધન"
मालिका फॉर्म समाधान,શ્રેણી ફોર્મ સોલ્યુશન
समाधान मॅट्रिक्स,સોલ્યુશન મેટ્રિક્સ
त्रिकोणाचे समाधान,ત્રિકોણનો ઉકેલ
समाधान लोकसंख्या,ઉકેલ વસ્તી
सोनीन बहुपद,સોનીન બહુપદી
"आकाश, अवकाश, अवकाश, अवकाश, अवकाश","આકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ"
आकाश वक्र,આકાશ વળાંક
पालक सेट,પિતૃ સમૂહ
स्थानिक सहसंबंध आकृती,સ્થાનિક સહસંબંધ રેખાકૃતિ
विशिष्ट रेखीय गट,ચોક્કસ રેખીય જૂથ
विशिष्ट अनुलंब गट,ચોક્કસ વર્ટિકલ જૂથ
"विशिष्ट घनता, सापेक्ष घनता","ચોક્કસ ઘનતા, સંબંધિત ઘનતા"
मानवी मॅपिंग प्रमेय,માનવ મેપિંગ પ્રમેય
कार्याचा आदर्श,કાર્યનો ધોરણ
"गोल, गोल","ગોળો, ગોળો"
गोलाकार समन्वय प्रणाली,ગોળાકાર સંકલન સિસ્ટમ
गोलाकार ध्रुवीय समन्वय,ગોળાકાર ધ્રુવીય કોઓર્ડિનેટ્સ
गोलाकार त्रिकोण,ગોળાકાર ત્રિકોણ
गोलाकार त्रिकोणमिती,ગોળાકાર ત્રિકોણમિતિ
सर्पिल,સર્પાકાર
"चौरस, चौरस","ચોરસ, ચોરસ"
"गुरु, गुरुबंधनी","ગુરુઓ, ગુરુબંધની"
चौरस अविभाज्य,ચોરસ અભિન્ન
चौरस मॅट्रिक्स,ચોરસ મેટ્રિક્સ
वर्गमुळ,વર્ગમૂળ
नमुना स्टेज,નમૂના લેવાનો તબક્કો
श्रेणीबद्ध कार्य,વંશવેલો કાર્ય
प्रमाणित विचलन,પ્રમાણભૂત વિચલન
मानक भिन्न उत्पादन,પ્રમાણભૂત વિભેદક ઉત્પાદન
समतोल,સંતુલન
सुन्न वक्र,જડ વળાંક
सुन्न बिंदू,જડ બિંદુ
धक्कादायक मूल्य,આઘાતજનક મૂલ્ય
"नमुना, आकृती","નમૂના, આકૃતિ"
सांख्यिकीय,આંકડાકીય
सांख्यिकीय विश्लेषणे,આંકડાકીય વિશ્લેષણ
सांख्यिकीय वितरण,આંકડાકીય વિતરણ
सांख्यिकीय गृहीतक,આંકડાકીય પૂર્વધારણા
सांख्यिकीय अंदाजे,આંકડાકીય અંદાજ
सांख्यिकीय मॉडेल,આંકડાકીય મોડેલ
सांख्यिकीय लोकसंख्या,આંકડાકીય વસ્તી
सांख्यिकीय गुणवत्ता नियंत्रण,આંકડાકીય ગુણવત્તા નિયંત્રણ
"आकडेवारी, आकडेवारी","આંકડા, આંકડા"
"न बदलणारा, स्थिर, स्थिर, कायम","અપરિવર્તનશીલ, સતત, સ્થિર, કાયમી"
स्थायी राज्य उपाय,સ્થાયી રાજ્ય ઉકેલ
अधिक प्रवण माउंट्स,વધુ સંભવિત માઉન્ટ
उतार-चढाई डिझाइन,ઢોળાવ-ક્લાઇમ્બ ડિઝાઇન
सर्वात उंच कूळ,સૌથી ઊભો વંશ
चरण कार्य,પગલું કાર્ય
स्टर्लिंग श्रेणी,સ્ટર્લિંગ શ્રેણી
"स्टॉकॅस्टिक, संभाव्य","સ્ટોકેસ્ટિક, સંભવિત"
संभाव्य मॅट्रिक्स,સંભવિત મેટ્રિક્સ
संभाव्य मॉडेल,સંભવિત મોડેલ
संभाव्य प्रोग्रामिंग,સંભવિત પ્રોગ્રામિંગ
संभाव्य चल,સંભવિત ચલ
स्टोक्स प्रमेय,સ્ટોક્સ પ્રમેય
"सरळ रेषा, सरळ रेषा, सरळ रेषा","સીધી રેખા, સીધી રેખા, સીધી રેખા"
"स्तर चार्ट, बार चार्ट","સ્તર ચાર્ટ, બાર ચાર્ટ"
"स्तरीकरण, स्तरीकरण","સ્તરીકરણ, સ્તરીકરણ"
स्तरित नमुना,સ્તરીય નમૂના
"प्रवाह-रेषा, प्रवाह-रेषा","પ્રવાહ-રેખા, પ્રવાહ-રેખા"
ताण,તણાવ
जोरदार कलते कार्य,મજબૂત વલણવાળું કાર્ય
सतत कमी होत आहे,સતત ઘટી રહ્યું છે
सतत वाढ,સતત વધારો
सतत ऑर्डिनेट फंक्शन,સતત ઓર્ડિનેટ ફંક્શન
विद्यार्थी चाचणी (विद्यार्थी &#39;टी&#39; चाचणी),વિદ્યાર્થી કસોટી (વિદ્યાર્થી &#39;ટી&#39; ટેસ્ટ)
उपसंग्रह,ઉપસંગ્રહ
उप-निर्णयवादी,પેટા-નિર્ધારિત
उप-प्रदेश,પેટા-પ્રદેશ
"उपवर्ग, उपसमूह, उपसमूह","પેટાવર્ગ, પેટાજૂથ, પેટાજૂથ"
मध्यांतर,અંતરાલ
"सबमॅट्रिक्स, सबमॅट्रिक्स","સબમેટ્રિક્સ, સબમેટ્રિક્સ"
"तळटीप, तळटीप, तळटीप","ફૂટનોટ, ફૂટનોટ, ફૂટનોટ"
उत्तराधिकार,ઉત્તરાધિકાર
उपसंच,સબસેટ
उपलोकसंख्या,ઉપવસ્તી
बदली,બદલી
अर्ध स्पर्शिक,અર્ધ સ્પર્શેન્દ્રિય
"हस्तांतरित करणे, हस्तांतरित करणे","સ્થાનાંતરિત કરવું, સ્થાનાંતરિત કરવું"
"वजाबाकी, वजाबाकी","બાદબાકી, બાદબાકી"
"वजाबाकी, वजाबाकी","બાદબાકી, બાદબાકી"
हळूहळू,ધીમે ધીમે
प्रगतीशील भिन्नता,પ્રગતિશીલ તફાવત
प्रगतीशील एकीकरण,પ્રગતિશીલ એકીકરણ
नंतरचा,બાદમાં
संलग्न,જોડાયેલ
"बेरीज, बेरीज, बेरीज, बेरीज, बेरीज","સરવાળો, સરવાળો, સરવાળો, સરવાળો, સરવાળો"
बेरीज फंक्शन,સરવાળો કાર્ય
संकलित,કમ્પાઇલેબલ
योग ब्लॉक,યોગ બ્લોક
संकलन,સંકલન
संकलन अधिवेशन,સંગ્રહ સંમેલન
संकलन सूत्र,સંકલન સૂત્ર
ग्रेड संग्रह,ગ્રેડ સંગ્રહ
संकलन चिन्ह,સંકલન પ્રતીક
अनंतापर्यंत योग,અનંત સુધીનો યોગ
"मूर्ख, मूर्ख","મૂર્ખ, મૂર્ખ"
ओव्हरसेट,ઓવરસેટ
सुपरसोनिक प्रवाह,સુપરસોનિક પ્રવાહ
पूरक कोन,પૂરક કોણ
lacquered लोकर फ्लॅट,lacquered ફ્લીસ ફ્લેટ
फंक्शनचे समर्थन,કાર્યનો આધાર
"कल्पना करा, गृहीत धरा","કલ્પના કરો, ધારો"
उच्च,ઉચ્ચ
करणी,કરણી
"पृष्ठभाग, पृष्ठभाग, पृष्ठभाग","સપાટી, સપાટી, સપાટી"
पृष्ठीय क्षेत्र,ડોર્સલ વિસ્તાર
पृष्ठ अविभाज्य,પૃષ્ઠ અભિન્ન
कव्हर,આવરણ
कव्हर,આવરણ
कव्हर नकाशा,કવર નકશો
सही करा,હસ્તાક્ષર
प्रतीकात्मक तर्क,સાંકેતિક તર્ક
प्रतीकात्मक मॉडेल,પ્રતીકાત્મક મોડેલ
सममितीय,સપ્રમાણ
सममितीय,આઇસોમેટ્રિક
"सममितीय निर्धारक, सममित निर्धारक","સપ્રમાણ નિર્ધારક, સપ્રમાણ નિર્ધારક"
सममितीय फरक,સપ્રમાણ તફાવત
सममित मॅट्रिक्स,સપ્રમાણ મેટ્રિક્સ
प्रणाली विश्लेषण प्रणाली विश्लेषण,સિસ્ટમ વિશ્લેષણ સિસ્ટમ વિશ્લેષણ
अनुक्रमांक नमुना,સીરીયલ સેમ્પલિંગ
"टेबल, टेबल","ટેબલ, ટેબલ"
"टेबल, टेबल","ટેબલ, ટેબલ"
अविभाज्य सारणी,અભિન્ન કોષ્ટક
"सारणीबद्ध, सपाट","ટેબ્યુલર, સપાટ"
सारणी फॉर्म,ટેબ્યુલર સ્વરૂપ
"सारणी लॉगरिदम, सारणी लॉगरिदम","ટેબ્યુલર લોગરીધમ, ટેબ્યુલર લોગરીધમ"
सारणी,ટેબ્યુલેટ
सारणी मूल्ये,કોષ્ટક મૂલ્યો
सारणी,ટેબ્યુલેશન
"टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर","ટેબ્યુલર, ટેબ્યુલર મશીન, ટેબ્યુલર"
"शेपटी, शेपटी","પૂંછડી, પૂંછડી"
शेपटीचे क्षेत्र (वितरणाचे),પૂંછડીનો વિસ્તાર (વિતરણનો)
स्पर्श,સ્પર્શ
"स्पर्शिका, स्पर्शिका, स्पर्शिका, स्पर्शिका","સ્પર્શક, સ્પર્શક, સ્પર્શક, સ્પર્શક"
फ्लॅट फ्लीस स्पर्श करा,ફ્લીસ ફ્લીસને સ્પર્શ કરો
"स्पर्शिक, स्पर्शिक","સ્પર્શેન્દ્રિય, સ્પર્શક"
स्पर्शिका घटक,સ્પર્શક ઘટક
स्पर्शिका कट,સ્પર્શક કટ
स्पर्शरेषा,સ્પર્શરેખા
"स्पर्शिक विमान, स्पर्शिक विमान","સ્પર્શેન્દ્રિય વિમાન, સ્પર્શેન્દ્રિય વિમાન"
स्पर्श लोकसंख्या,સ્પર્શ વસ્તી
टेप पंच,ટેપ પંચ
टेप रीडर,ટેપ રીડર
टॉब्रीचे प्रमेय,ટૌબ્રીનું પ્રમેય
टेलर प्रमेय,ટેલર પ્રમેય
Shebyshev अंतर,શેબીશેવ અંતર
टी-वितरण,ટી-વિતરણ
आंतरप्रजाती मालिका,આંતરજાતિ શ્રેણી
ऐहिक निर्देशांक,ટેમ્પોરલ કોઓર્ડિનેટ્સ
ऐहिक संबंध,ટેમ્પોરલ સંબંધ
वेळ चल,સમય ચલ
ताणासंबंधीचा शक्ती,તણાવ શક્તિ
"फील्ड, टेन्सर","ક્ષેત્ર, ટેન્સર"
फील्ड विश्लेषण,ક્ષેત્ર વિશ્લેષણ
फील्ड उत्पादन,ક્ષેત્ર ઉત્પાદન
तात्पुरती कॉन्फिगरेशन,કામચલાઉ રૂપરેખાંકન
पोस्ट,પોસ્ટ
बंदी समाप्त,પ્રતિબંધ સમાપ્ત કરો
अंतिम वेग डायव्ह,અંતિમ વેગ ડાઈવ
दशांश समाप्त करणे,સમાપ્તિ દશાંશ
रँक मूल्य,રેન્ક મૂલ્ય
चरण भिन्नता,પગલું વિભેદક
चरणबद्ध एकीकरण,તબક્કાવાર એકીકરણ
"त्रिकोणी, त्रिकोणी","ત્રિકોણાકાર, ત્રિકોણાકાર"
चाचणी,પરીક્ષણ
भिन्नता एकजिनसीपणाची चाचणी,વિભિન્ન એકરૂપતાની કસોટી
चाचणी कार्य,પરીક્ષણ કાર્ય
गृहीतक चाचणी,પૂર્વધારણા પરીક્ષણ
महत्त्व चाचणी,મહત્વ પરીક્ષણ
चाचणी नमुना,પરીક્ષણ નમૂના
टेट्राहेड्रल,ટેટ્રાહેડ્રલ
टेट्राहेड्रल कोन,ટેટ્રાહેડ્રલ કોણ
चतुर्भुज,ચતુર્ભુજ
प्रमेय,પ્રમેય
अवशिष्ट प्रमेय,શેષ પ્રમેય
सैद्धांतिक मागणी कार्य,સૈદ્ધાંતિક માંગ કાર્ય
सैद्धांतिक खंडित वितरण,સૈદ્ધાંતિક અવ્યવસ્થિત વિતરણ
सैद्धांतिक त्रुटी,સૈદ્ધાંતિક ભૂલ
सैद्धांतिक समायोजन,સૈદ્ધાંતિક ગોઠવણ
सैद्धांतिक सूत्रीकरण,સૈદ્ધાંતિક રચના
सैद्धांतिक वारंवारता,સૈદ્ધાંતિક આવર્તન
"तत्वतः, तत्वतः","સિદ્ધાંતમાં, સિદ્ધાંતમાં"
सैद्धांतिक मॉडेल,સૈદ્ધાંતિક મોડેલ
सैद्धांतिक सूत्रीकरण,સૈદ્ધાંતિક રચના
समीकरण सिद्धांत,સમીકરણ સિદ્ધાંત
त्रुटी सिद्धांत,ભૂલ સિદ્ધાંત
मूल्यांकन सिद्धांत,મૂલ્યાંકન સિદ્ધાંત
कार्य सिद्धांत,કાર્ય સિદ્ધાંત
खेळ सिद्धांत,રમત સિદ્ધાંત
गुरुत्वाकर्षण सिद्धांत,ગુરુત્વાકર્ષણ સિદ્ધાંત
माहिती सिद्धांत,માહિતી સિદ્ધાંત
प्रतिस्थापन तत्त्व,અવેજી સિદ્ધાંત
सेट सिद्धांत,સેટ થિયરી
पंक्ती सिद्धांत,પંક્તિ સિદ્ધાંત
लहर सिद्धांत,તરંગ સિદ્ધાંત
थर्मोडायनामिक,થર્મોડાયનેમિક
स्क्रू बांगडी,સ્ક્રૂ બંગડી
स्टिरिओस्कोपिक,સ્ટીરિયોસ્કોપિક
स्टिरिओस्कोपिक वेक्टर विश्लेषण,સ્ટીરિયોસ્કોપિક વેક્ટર વિશ્લેષણ
त्रिकूट वर्गीकरण,ત્રિપુટી વર્ગીકરણ
"प्रक्षेपण, ड्रॉप","પ્રક્ષેપણ, ડ્રોપ"
"जोर, जोर","જોર, જોર"
"वेळ, कालावधी, कालावधी","સમય, અવધિ, અવધિ"
वेळ अक्ष,સમય અક્ષ
काळा अवलंबित्व,કાળી અવલંબન
वेळ अवलंबून रचना समीकरण,સમય આધારિત માળખું સમીકરણ
वेळ अवलंबून प्रक्रिया,સમય આધારિત પ્રક્રિયા
पोस्ट बंद वेळ,પોસ્ટ બંધ સમય
वेळ मध्यांतर,સમય અંતરાલ
वेळ मालिका,સમય શ્રેણી
वेळ मालिका विश्लेषण,સમય શ્રેણી વિશ્લેષણ
वेळ मालिका विश्वास,સમય શ્રેણી ટ્રસ્ટ
वेळ प्रणाली,સમય સિસ્ટમ
"सहनशीलता, सहनशीलता","સહનશીલતા, સહનશીલતા"
समर्थन अंतराल,આધાર અંતરાલ
सह-मजला,સહ-માળ
"सहनशीलता मर्यादा, सहनशीलता मर्यादा","સહનશીલતા મર્યાદા, સહનશીલતા મર્યાદા"
टोपोलॉजिकल,ટોપોગ્રાફિક
टोपोलॉजिकल द्वैत,ટોપોલોજીકલ દ્વૈતતા
टोपोलॉजिकल गट,ટોપોલોજીકલ જૂથ
टोपोलॉजिकल समरूपता,ટોપોલોજીકલ આઇસોમોર્ફિઝમ
टोपोलॉजिकल रेखीय जागा,ટોપોલોજીકલ રેખીય જગ્યા
टोपोलॉजिकलदृष्ट्या,ટોપોલોજીકલ રીતે
टोपोग्राफिक मॅपिंग,ટોપોગ્રાફિક મેપિંગ
टोपोलॉजिकल गुणधर्म,ટોપોલોજીકલ પ્રોપર્ટી
टोपोलॉजिकल लोकसंख्या,ટોપોલોજીકલ વસ્તી
टोपोलॉजिकल वेक्टर स्पेस,ટોપોલોજીકલ વેક્ટર જગ્યા
"टोपोलॉजी, टोपोलॉजी","ટોપોલોજી, ટોપોલોજી"
"आकुंचन, उबळ, आकुंचन","આંચકી, ખેંચાણ, આંચકી"
"गोलाकार घन-रिंग, टॉरस","ગોળાકાર ઘન-રિંગ, ટોરસ"
"एकूण, बेरीज (s.), संपूर्ण, पूर्ण (v.)","કુલ, સરવાળો (ઓ.), સંપૂર્ણ, સંપૂર્ણ (v.)"
पूर्ण व्युत्पन्न,સંપૂર્ણ વ્યુત્પન્ન
परिपूर्ण भिन्नता,સંપૂર્ણ વિભેદક
संपूर्ण विभेदक समीकरण,સંપૂર્ણ વિભેદક સમીકરણ
कसून तपासणी,સંપૂર્ણ તપાસ
पूर्णपणे बद्ध,સંપૂર્ણપણે બંધાયેલ
उत्तम प्रकारे ऑर्डर केलेला सेट,સંપૂર્ણ ઓર્ડર કરેલ સેટ
पूर्ण अनुक्रमणिका,સંપૂર્ણ ક્રમાંકન
"ट्रेस करणे, ट्रेस करणे (n.), छेदणे (n.), ट्रेस करणे (v.)","ટ્રેસ કરવું, ટ્રેસ કરવું (n.), વીંધવું (n.), ટ્રેસ કરવું (v.)"
मॅट्रिक्स ट्रेस,મેટ્રિક્સ ટ્રેસ
"ट्रेसिंग, मार्किंग","ટ્રેસીંગ, માર્કિંગ"
नियमन कार्य,નિયમન કાર્ય
"मार्गक्रमण, मार्गक्रमण, मार्गक्रमण","માર્ગ, બોલ, બોલ"
अतींद्रिय,ગુણાતીત
बीजगणितीय समीकरण,બીજગણિતીય સમીકરણ
बीजगणितीय कार्य,બીજગણિત કાર્ય
बीजगणित संख्या,બીજગણિત નંબર
"हस्तांतरण, हस्तांतरण","ટ્રાન્સફર, ટ્રાન્સફર"
विभेदक कार्य,વિભેદક કાર્ય
मर्यादित आगमन,મર્યાદિત આગમન
मर्यादित संख्या,અનંત સંખ્યા
तफावत,ભિન્નતા
रूपांतरण सूत्र,રૂપાંતર સૂત્ર
परिवर्तन मॅट्रिक्स,ટ્રાન્સફોર્મેશન મેટ્રિક્સ
निर्देशांकांचे रूपांतरण,કોઓર્ડિનેટ્સનું રૂપાંતર
परिवर्तन कार्य,પરિવર્તન કાર્ય
रूपांतरित मॅट्रिक्स,પરિવર્તિત મેટ્રિક્સ
शिपिंग समस्या,શિપિંગ સમસ્યા
क्षणिक आचरण,ક્ષણિક આચરણ
क्षणिक उपाय,ક્ષણિક ઉકેલ
संसर्ग,ચેપ
संक्रमण मॅट्रिक्स,સંક્રમણ મેટ્રિક્સ
सांसर्गिक,સાંસર્ગિક
संक्रमण नियम,સંક્રમણ નિયમ
संसर्गजन्य संबंध,ચેપી સંબંધ
संसर्गजन्यता,ચેપીપણું
संसर्गजन्य एकूण,ચેપી એકંદર
हस्तांतरण,ટ્રાન્સફર
वाहतूक खर्च,પરિવહન ખર્ચ
वाहतूक समस्या,પરિવહન સમસ્યા
वाहतूक वेळ,પરિવહન સમય
प्रवेश समीकरण,ઍક્સેસ સમીકરણ
रूपांतरित मॅट्रिक्स,પરિવર્તિત મેટ્રિક્સ
मॅट्रिक्स व्हेरिएबल,મેટ્રિક્સ ચલ
हस्तांतरण,સ્થાનાંતરણ
आडवा,ટ્રાન્સવર્સ
ट्रान्सव्हर्स प्रतिबंध,ટ્રાંસવર્સ પ્રતિબંધ
"आडवा, आडवा","ત્રાંસી, ત્રાંસી"
आडवा वेग,ટ્રાંસવર્સ ઝડપ
"ट्रॅपेझियम, ट्रॅपेझियम","ટ્રેપેઝિયમ, ટ્રેપેઝિયમ"
ट्रॅपेझॉइड,ટ્રેપેઝોઇડ
ट्रॅपेझियम प्रिझम,ટ્રેપેઝિયમ પ્રિઝમ
"उपचार, उपचार","સારવાર, સારવાર"
वृक्ष आकृती,વૃક્ષ રેખાકૃતિ
"कल, कल","વલણ, વલણ"
उदय ओळ,ઉદય રેખા
वाढीव मूल्य,વધારાનું મૂલ્ય
त्रिकूट,ત્રિપુટી
"चाचणी, चाचणी, चाचणी","પરીક્ષણ, પરીક્ષણ, પરીક્ષણ"
आरोपात्मक कार्य,આરોપાત્મક કાર્ય
"त्रिकोण, त्रिकोण","ત્રિકોણ, ત્રિકોણ"
