Marathi,Kannada
आरोप प्रमेय,ಆಪಾದನೆಯ ಪ್ರಮೇಯ
फीड व्होल्टेज अपवर्जन प्रमाण,ಫೀಡ್ ವೋಲ್ಟೇಜ್ ಹೊರಗಿಡುವ ಅನುಪಾತ
सहाय्यक चिप,ಸಹಾಯಕ ಚಿಪ್
वाहक मॉड्यूलेशन थांबवा,ವಾಹಕ ಮಾಡ್ಯುಲೇಶನ್ ಅನ್ನು ನಿಲ್ಲಿಸಿ
पृष्ठभाग ध्वनी लहरी,ಮೇಲ್ಮೈ ಧ್ವನಿ ತರಂಗ
पृष्ठ अडथळा,ಪುಟ ತಡೆ
पृष्ठ बार डिटेक्टर,ಪುಟ ಬಾರ್ ಡಿಟೆಕ್ಟರ್
पृष्ठ शुल्क,ಪುಟ ಶುಲ್ಕ
पृष्ठ चरण प्रवाह,ಪುಟ ಹಂತದ ಸ್ಟ್ರೀಮ್
स्थापित साधन,ಸ್ಥಾಪಿಸಲಾದ ಸಾಧನ
पृष्ठ स्थापित तंत्रज्ञान,ಪುಟ ಸ್ಥಾಪಿತ ತಂತ್ರಜ್ಞಾನ
लाट,ಉಲ್ಬಣವು
लाट प्रवाह,ಉಲ್ಬಣವು ಪ್ರಸ್ತುತ
लाट प्रतिबाधा,ಉಲ್ಬಣ ಪ್ರತಿರೋಧ
लाट संरक्षक,ಉಲ್ಬಣ ರಕ್ಷಕ
वाढ नोंदवही,ಬೆಳವಣಿಗೆಯ ನೋಂದಣಿ
शामक,ನಿದ್ರಾಜನಕ
लाट व्होल्टेज,ಉಲ್ಬಣ ವೋಲ್ಟೇಜ್
प्रतिसाद,ಸ್ಪಂದಿಸುವಿಕೆ
संवेदनशीलता,ಸೂಕ್ಷ್ಮತೆ
रेझिस्टर व्होल्टेज,ಪ್ರತಿರೋಧಕ ವೋಲ್ಟೇಜ್
सोयुझ टर्मिनल,ಸೋಯುಜ್ ಟರ್ಮಿನಲ್
फॅन जनरेटर,ಹರಡುವ ಜನರೇಟರ್
तयारी युनिट,ಪೂರ್ವಸಿದ್ಧತಾ ಘಟಕ
दोलन,ಆಂದೋಲನ
डोलन चोक,ಡೋಲನ್ ಚಾಕ್
स्विच ब्रेकर,ಸ್ವಿಚ್ ಬ್ರೇಕರ್
स्विच केलेले कॅपेसिटर,ಸ್ವಿಚ್ಡ್ ಕೆಪಾಸಿಟರ್
स्विच केलेले गेन अॅम्प्लीफायर,ಸ್ವಿಚ್ಡ್ ಗೈನ್ ಆಂಪ್ಲಿಫಯರ್
स्विचिंग,ಬದಲಾಯಿಸುವುದು
बीजगणित बदलणे,ಬೀಜಗಣಿತವನ್ನು ಬದಲಾಯಿಸುವುದು
स्विचिंग सर्किट,ಸ್ವಿಚಿಂಗ್ ಸರ್ಕ್ಯೂಟ್
वीज पुरवठा स्विच करणे,ಸ್ವಿಚಿಂಗ್ ವಿದ್ಯುತ್ ಸರಬರಾಜು
स्विचिंग रेग्युलेटर,ಸ್ವಿಚಿಂಗ್ ನಿಯಂತ್ರಕ
स्विचिंग वेव्हफॉर्म,ಸ್ವಿಚಿಂಗ್ ತರಂಗರೂಪ
प्रोग्राम करण्यायोग्य टाइमर स्विच केला,ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಟೈಮರ್ ಬದಲಾಯಿಸಲಾಗಿದೆ
सही करा,ಸಹಿ ಮಾಡಿ
प्रतीक कालावधी,ಚಿಹ್ನೆ ಅವಧಿ
प्रतीकात्मक लेबल,ಸಾಂಕೇತಿಕ ಲೇಬಲ್
समकालिक विभाजक,ಸಿಂಕ್ರೊನಸ್ ವಿಭಜಕ
सिंक्रोनस सर्किट,ಸಿಂಕ್ರೊನಸ್ ಸರ್ಕ್ಯೂಟ್
सिंक्रोनस सिग्नल,ಸಿಂಕ್ರೊನಸ್ ಸಿಗ್ನಲ್
सिंक्रोनायझर,ಸಿಂಕ್ರೊನೈಸರ್
सिंक्रोनस कॅल्क्युलेटर,ಸಿಂಕ್ರೊನಸ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
सिंक्रोनस डिटेक्टर,ಸಿಂಕ್ರೊನಸ್ ಡಿಟೆಕ್ಟರ್
सिंक्रोनस ट्रान्समिशन,ಸಿಂಕ್ರೊನಸ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
समकालिक ओळख,ಸಿಂಕ್ರೊನಸ್ ಪತ್ತೆ
वाक्य निर्मिती,ವಾಕ್ಯ ರಚನೆ
वारंवारता सिंथेसाइझर,ಆವರ್ತನ ಸಿಂಥಸೈಜರ್
"शरीर रचना, प्रणाली डिझाइन","ದೇಹದ ವಿನ್ಯಾಸ, ಸಿಸ್ಟಮ್ ವಿನ್ಯಾಸ"
टी-पाई रूपांतरणे,ಟಿ-ಪೈ ಪರಿವರ್ತನೆಗಳು
"टॅकोमीटर, रोटेशनल व्होल्टमीटर","ಟ್ಯಾಕೋಮೀಟರ್, ತಿರುಗುವ ವೋಲ್ಟ್ಮೀಟರ್"
शेपटीचा प्रवाह,ಬಾಲ ಸ್ಟ್ರೀಮ್
टाकी सर्किट,ಟ್ಯಾಂಕ್ ಸರ್ಕ್ಯೂಟ್
टॅंटलम कॅपेसिटर,ಟ್ಯಾಂಟಲಮ್ ಕೆಪಾಸಿಟರ್
हकालपट्टी,ಹೊರಹಾಕುವಿಕೆ
टेप रीप्ले,ಟೇಪ್ ಮರುಪಂದ್ಯ
"रिमूव्हर, एक्स्ट्रॅक्टर","ಹೋಗಲಾಡಿಸುವವನು, ತೆಗೆಯುವವನು"
tarbel पृष्ठ,ಟಾರ್ಬೆಲ್ ಪುಟ
टी-कनेक्टर,ಟಿ-ಕನೆಕ್ಟರ್
टेलिडेल्टस पेपर,ಟೆಲಿಡೆಲ್ಟಸ್ ಪೇಪರ್
फेरफटका मापन,ಪ್ರವಾಸ ಮಾಪನ
"टेलिफोनी, टेलिफोनी","ದೂರವಾಣಿ, ದೂರವಾಣಿ"
टेलिग्राफर,ಟೆಲಿಗ್ರಾಫ್
"दूरदर्शन, दूरदर्शन","ದೂರದರ್ಶನ, ದೂರದರ್ಶನ"
दूरदर्शन कॅमेरा,ದೂರದರ್ಶನ ಕ್ಯಾಮೆರಾ
दूरदर्शन रिसीव्हर,ದೂರದರ್ಶನ ರಿಸೀವರ್
टेलिगॉन प्रमेय,ಟೆಲಿಗಾನ್ ಪ್ರಮೇಯ
टेट्रोड,ಟೆಟ್ರೋಡ್
उष्णता भरपाई,ಶಾಖ ಪರಿಹಾರ
"rava, क्रिस्टल","ರವಾ, ಹರಳು"
उष्णता-व्होल्टेज कनवर्टर,ಶಾಖ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ
तात्पुरती डेटा रजिस्टर,ತಾತ್ಕಾಲಿಕ ಡೇಟಾ ರಿಜಿಸ್ಟರ್
टर्मिनल,ಟರ್ಮಿನಲ್
चाचणी आघाडी,ಪರೀಕ್ಷಾ ಮುನ್ನಡೆ
चाचणी सिग्नल,ಪರೀಕ್ಷಾ ಸಂಕೇತ
चतुर्थांश अणू,ಕ್ವಾಟರ್ನರಿ ಪರಮಾಣು
थर्मल प्रवाह,ಉಷ್ಣ ಹರಿವು
थर्मल अलगाव,ಉಷ್ಣ ಪ್ರತ್ಯೇಕತೆ
"थर्मल आवाज, थर्मल आवाज","ಉಷ್ಣ ಶಬ್ದ, ಉಷ್ಣ ಶಬ್ದ"
थर्मल ऑक्सीकरण,ಉಷ್ಣ ಆಕ್ಸಿಡೀಕರಣ
थर्मल प्रतिकार,ಉಷ್ಣ ಪ್ರತಿರೋಧ
थर्मल एस्केप,ಉಷ್ಣ ಪಾರು
उष्णता खंडित,ಶಾಖ ವಿರಾಮ
थर्मल स्थिरता,ಉಷ್ಣ ಸ್ಥಿರತೆ
थर्मिओनिक उत्सर्जन,ಥರ್ಮಿಯೋನಿಕ್ ಹೊರಸೂಸುವಿಕೆಗಳು
उष्णता प्रतिरोध,ಶಾಖ ಪ್ರತಿರೋಧ
थर्मोकूपल,ಉಷ್ಣಯುಗ್ಮ
थर्मल प्रभाव,ಉಷ್ಣ ಪರಿಣಾಮ
उष्णता नियंत्रक,ಶಾಖ ನಿಯಂತ್ರಕ
थेवेनिन प्रमेय,ಥೆವೆನಿನ್ ಪ್ರಮೇಯ
पातळ पडदा,ತೆಳುವಾದ ಪೊರೆ
पातळ पडदा कॅपेसिटर,ತೆಳುವಾದ ಮೆಂಬರೇನ್ ಕೆಪಾಸಿಟರ್
पातळ पडदा प्रतिकार,ತೆಳುವಾದ ಪೊರೆಯ ಪ್ರತಿರೋಧ
थोरियम लेपित टंगस्टन कॅथोड,ಥೋರಿಯಂ ಲೇಪಿತ ಟಂಗ್‌ಸ್ಟನ್ ಕ್ಯಾಥೋಡ್
शक्ती नियम,ಶಕ್ತಿ ನಿಯಮ
तिहेरी सर्किट,ಟ್ರಿಪಲ್ ಸರ್ಕ್ಯೂಟ್
त्रि-राज्य राम,ತ್ರಿ-ರಾಜ್ಯ ರಾಮ್
ट्राय-एंड रेग्युलेटर,ಟ್ರೈ-ಎಂಡ್ ರೆಗ್ಯುಲೇಟರ್
सिल डिटेक्टर,ಸಿಲ್ ಡಿಟೆಕ್ಟರ್
खिडकीच्या चौकटीचा खालचा आडवा व्होल्टेज,ಸಿಲ್ ವೋಲ್ಟೇಜ್
थायरट्रॉन ट्यूब,ಥೈರಾಟ್ರಾನ್ ಟ್ಯೂಬ್
"पुनर्गुंतवणूक, अल्पायुषी","ಮರುಹೂಡಿಕೆ, ಅಲ್ಪಾವಧಿ"
टिकलर ऑसिलेटर,ಟಿಕ್ಲರ್ ಆಂದೋಲಕ
घट्ट जोडणी,ಬಿಗಿಯಾದ ಜೋಡಣೆ
तिरपा,ಓರೆಯಾಗಿಸು
वेळ आधारित सर्किट,ಸಮಯ ಆಧಾರಿತ ಸರ್ಕ್ಯೂಟ್
टाइमर जनरेटर,ಟೈಮರ್ ಜನರೇಟರ್
वेळ बेस व्होल्टेज,ಸಮಯದ ಬೇಸ್ ವೋಲ್ಟೇಜ್
कॉल विलंब,ಕರೆ ವಿಳಂಬ
टाइम झोन परावर्तकता,ಸಮಯ ವಲಯ ಪ್ರತಿಫಲನ
वेळ मार्कर जनरेटर,ಸಮಯ ಮಾರ್ಕರ್ ಜನರೇಟರ್
काळ भागी,ಕಾಲ ಭಾಗಿ
वेळ विंडो,ಸಮಯ ವಿಂಡೋ
टाइमिंग मोड स्विचिंग,ಟೈಮಿಂಗ್ ಮೋಡ್ ಸ್ವಿಚಿಂಗ್
"वेळ नियंत्रक, वेळ नियंत्रक","ಸಮಯ ನಿಯಂತ್ರಕ, ಸಮಯ ನಿಯಂತ್ರಕ"
कंट्रोलर मोटरवर कॉल करा,ಕರೆ ನಿಯಂತ್ರಕ ಮೋಟಾರ್
वेळ सेट आकृती,ಸಮಯ ಸೆಟ್ ರೇಖಾಚಿತ್ರ
वेळ समायोजन गोंधळ,ಸಮಯ ಹೊಂದಾಣಿಕೆ ಜಿಟರ್
क्रोनोमीटर मार्कर जनरेटर,ಕ್ರೋನೋಮೀಟರ್ ಮಾರ್ಕರ್ ಜನರೇಟರ್
कॉल समायोजक नेटवर्क,ಕರೆ ಹೊಂದಾಣಿಕೆ ನೆಟ್‌ವರ್ಕ್
टी-नेटवर्क,ಟಿ-ನೆಟ್‌ವರ್ಕ್
टॉगल स्विच,ಟಾಗಲ್ ಸ್ವಿಚ್
टोकन बस नेटवर्क,ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್
टोकन नेटवर्क,ಟೋಕನ್ ನೆಟ್ವರ್ಕ್
स्वीकार्य बदल,ಸ್ವೀಕಾರಾರ್ಹ ಬದಲಾವಣೆ
व्होकल ब्लास्ट जनरेटर,ಗಾಯನ ಬ್ಲಾಸ್ಟ್ ಜನರೇಟರ್
toroid,ಟೊರಾಯ್ಡ್
टॉरस अँटेना,ಟೋರಸ್ ಆಂಟೆನಾ
संपूर्ण हार्मोनिक विकृती,ಪೂರ್ಣ ಹಾರ್ಮೋನಿಕ್ ಅಸ್ಪಷ್ಟತೆ
टोटेम पोल,ಟೋಟೆಮ್ ಪೋಲ್
टोटेम-पोल ट्रान्झिस्टर,ಟೋಟೆಮ್-ಪೋಲ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
स्पर्श स्विच,ಸ್ಪರ್ಶ ಸ್ವಿಚ್
स्पर्शिक स्वरीकरण,ಸ್ಪರ್ಶ ಗಾಯನ
टी-पॅड,ಟಿ-ಪ್ಯಾಡ್
तिप्पट,ತ್ರಿವಳಿ
"ट्रेसिंग, ट्रेसिंग","ಪತ್ತೆಹಚ್ಚುವಿಕೆ, ಪತ್ತೆಹಚ್ಚುವಿಕೆ"
"ट्रॅक बॉल, ट्रॅक बॉल","ಟ್ರ್ಯಾಕ್ ಬಾಲ್, ಟ್ರ್ಯಾಕ್ ಬಾಲ್"
अनुपालन,ಅನುಸರಣೆ
ट्रॅकिंग आणि कंट्रोल सर्किट,ಟ್ರ್ಯಾಕಿಂಗ್ ಮತ್ತು ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್
"मागील कोर, अनुगामी कोर","ಬ್ಯಾಕ್ ಕೋರ್, ಟ್ರೇಲಿಂಗ್ ಕೋರ್"
प्रशिक्षक,ತರಬೇತುದಾರ
अनुपालन,ಅನುಸರಣೆ
परस्पर,ಪರಸ್ಪರ ಸಂಬಂಧ
इंटरकंडक्टिव्हिटी,ಅಂತರವಾಹಕತೆ
ट्रान्सड्यूसर,ಸಂಜ್ಞಾಪರಿವರ್ತಕ
हस्तांतरण वैशिष्ट्ये,ವರ್ಗಾವಣೆ ಗುಣಲಕ್ಷಣಗಳು
हस्तांतरण कार्य,ವರ್ಗಾವಣೆ ಕಾರ್ಯ
नफा हस्तांतरित करा,ವರ್ಗಾವಣೆ ಲಾಭ
रूपांतरण,ಪರಿವರ್ತನೆ
"ट्रान्सफॉर्मर, ट्रान्सफॉर्मर","ಪರಿವರ್ತಕ, ಪರಿವರ್ತಕ"
ट्रान्सफॉर्मर जोडलेले अॅम्प्लिफायर,ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್ ಕಪಲ್ಡ್ ಆಂಪ್ಲಿಫಯರ್
ट्रान्सफॉर्मर कपलिंग,ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್ ಜೋಡಣೆ
परिवर्तनीय कार्यक्षमता,ವೇರಿಯಬಲ್ ದಕ್ಷತೆ
क्षणिक,ಕ್ಷಣಿಕ
क्षणिक उल्लंघन,ಕ್ಷಣಿಕ ಉಲ್ಲಂಘನೆ
क्षणिक प्रतिसाद,ಕ್ಷಣಿಕ ಪ್ರತಿಕ್ರಿಯೆ
क्षणिक मंद,ಕ್ಷಣಿಕ ರಿಟಾರ್ಡರ್
ट्रान्झिस्टर ब्लॉक,ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಬ್ಲಾಕ್
ट्रान्झिस्टर चालू लाभ,ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಪ್ರಸ್ತುತ ಲಾಭ
ट्रान्झिस्टर स्विच,ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಸ್ವಿಚ್
ट्रान्झिस्टर,ಟ್ರಾನ್ಸಿಸ್ಟರ್
ट्रान्झिस्टरचा आवाज,ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಶಬ್ದ
ट्रान्झिस्टर नियामक,ಟ್ರಾನ್ಸಿಸ್ಟರ್ ನಿಯಂತ್ರಕ
प्रस्थानाची वेळ,ನಿರ್ಗಮನ ಸಮಯ
संक्रमण कॅपेसिटर,ಪರಿವರ್ತನೆ ಕೆಪಾಸಿಟರ್
संक्रमण घटक,ಪರಿವರ್ತನೆಯ ಅಂಶ
संक्रमण वारंवारता,ಪರಿವರ್ತನೆ ಆವರ್ತನ
संक्रमण क्षेत्र,ಪರಿವರ್ತನೆ ವಲಯ
हस्तांतरण बफर,ವರ್ಗಾವಣೆ ಬಫರ್
ट्रान्समिशन नुकसान,ಪ್ರಸರಣ ನಷ್ಟ
पारगम्यता,ಪ್ರವೇಶಸಾಧ್ಯತೆ
"पाठवणारा, पाठवणारा","ರವಾನೆದಾರ, ರವಾನೆದಾರ"
वारंवारता ट्रान्समीटर,ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಮಿಟರ್
पारदर्शक कुंडी,ಪಾರದರ್ಶಕ ಬೀಗ
ट्रान्सपॉन्डर,ಟ್ರಾನ್ಸ್ಪಾಂಡರ್
वाहतूक गुणक,ಸಾರಿಗೆ ಗುಣಕ
स्पष्ट कारण,ಸ್ಪಷ್ಟ ಕಾರಣ
क्रॉस प्रतिकार,ಅಡ್ಡ ಪ್ರತಿರೋಧ
आडवा लहर,ಅಡ್ಡ ತರಂಗ
ट्रान्सविच,ಟ್ರಾನ್ಸ್ವಿಚ್
नेट,ನಿವ್ವಳ
ट्रॅपेझॉइडल लाट,ಟ್ರೆಪೆಜಾಯಿಡಲ್ ತರಂಗ
प्रगतीशील लहरी ट्यूब,ಪ್ರಗತಿಶೀಲ ತರಂಗ ಟ್ಯೂಬ್
चर वेगळे करणे,ತೋಡು ಬೇರ್ಪಡಿಕೆ
triac,ತ್ರಿಕೋನ
त्रिकोणी स्क्वेअर वेव्ह कनवर्टर,ತ್ರಿಕೋನ ಸ್ಕ್ವೇರ್ ವೇವ್ ಪರಿವರ್ತಕ
त्रिकोणी-साइन वेव्ह कनवर्टर,ತ್ರಿಕೋನ-ಸೈನ್ ವೇವ್ ಪರಿವರ್ತಕ
त्रिकोणी लहर जनरेटर,ತ್ರಿಕೋನ ತರಂಗ ಜನರೇಟರ್
ट्रिगर,ಪ್ರಚೋದಕ
ट्रिगर डायोड,ಟ್ರಿಗರ್ ಡಯೋಡ್
ट्रिगर नाडी,ಪ್ರಚೋದಕ ನಾಡಿ
ट्रान्झिस्टर,ಟ್ರಾನ್ಸಿಸ್ಟರ್
"सूक्ष्म समायोजन, ट्रिम","ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆಗಳು, ಟ್ರಿಮ್"
सूक्ष्म समायोजक,ಸೂಕ್ಷ್ಮ ಹೊಂದಾಣಿಕೆ
triode,ಟ್ರಯೋಡ್
विभाजन पत्रिका,ವಿಭಜಿತ ಜಾತಕ
तिहेरी अचूक संख्या,ಟ್ರಿಪಲ್ ನಿಖರ ಸಂಖ್ಯೆ
तीन स्टेज बफर,ಮೂರು ಹಂತದ ಬಫರ್
त्रिकूट तर्क,ತ್ರಿಕೋನ ತರ್ಕ
ट्रोकोट्रॉन,ಟ್ರೋಕೋಟ್ರಾನ್
गोंधळ विखुरलेला दुवा,ಪ್ರಕ್ಷುಬ್ಧತೆ ಚದುರಿದ ಲಿಂಕ್
ट्रोपोस्फियर,ಟ್ರೋಪೋಸ್ಪಿಯರ್
समस्यानिवारक,ದೋಷನಿವಾರಕ
वास्तविक शक्ती कनवर्टर,ನಿಜವಾದ ವಿದ್ಯುತ್ ಪರಿವರ್ತಕ
खरे वर्ग-मीन रूट व्होल्टमीटर,ನಿಜವಾದ ಸ್ಕ್ವೇರ್-ಮೀನ್ ರೂಟ್ ವೋಲ್ಟ್ಮೀಟರ್
सत्य सारणी,ಸತ್ಯ ಟೇಬಲ್
टी-राज्य,ಟಿ-ರಾಜ್ಯ
TTL,TTL
ट्यूबलर कॅपेसिटर,ಕೊಳವೆಯಾಕಾರದ ಕೆಪಾಸಿಟರ್
ट्यून केलेले अॅम्प्लीफायर,ಟ್ಯೂನ್ಡ್ ಆಂಪ್ಲಿಫಯರ್
ट्यून केलेले कलेक्टर ऑसिलेटर,ಟ್ಯೂನ್ಡ್ ಕಲೆಕ್ಟರ್ ಆಂದೋಲಕ
ट्यून केलेला ड्रेन ऑसिलेटर,ಟ್ಯೂನ್ಡ್ ಡ್ರೈನ್ ಆಸಿಲೇಟರ್
व्होकल कोर,ಗಾಯನ ತಿರುಳು
ट्यूनिंग नेटवर्क,ಶ್ರುತಿ ಜಾಲ
व्होकल कॉर्ड,ಧ್ವನಿ ತಂತುಗಳು
"टनेल डायोड, टनेल डायोड","ಸುರಂಗ ಡಯೋಡ್, ಸುರಂಗ ಡಯೋಡ್"
"टनेलिंग इफेक्ट, टनेलिंग इफेक्ट","ಟನೆಲಿಂಗ್ ಎಫೆಕ್ಟ್, ಟನೆಲಿಂಗ್ ಎಫೆಕ್ಟ್"
टर्बाइन फ्लोमीटर,ಟರ್ಬೈನ್ ಫ್ಲೋಮೀಟರ್
संक्रमण कालावधी,ಪರಿವರ್ತನೆಯ ಅವಧಿ
निवास वेळ,ವಾಸಿಸುವ ಸಮಯ
सुरवातीची वेळ,ಆರಂಭವಾಗುವ
टर्नस्टाइल अँटेना ट्वीटर,ಟರ್ನ್ಸ್ಟೈಲ್ ಆಂಟೆನಾ ಟ್ವೀಟರ್
twitter,ಟ್ವಿಟರ್
यमल आगरक,ಯಮಲ್ ಅಗಾರಕ್
ट्विन-टी नॉच फिल्टर,ಟ್ವಿನ್-ಟಿ ನಾಚ್ ಫಿಲ್ಟರ್
yaml चहा oscillator,ಯಾಮ್ಲ್ ಟೀ ಆಂದೋಲಕ
वळलेली जोडी,ತಿರುಚಿದ ಜೋಡಿ
ट्विस्टेड रिंग काउंटर,ತಿರುಚಿದ ರಿಂಗ್ ಕೌಂಟರ್
twisted-nematic द्रव,ತಿರುಚಿದ-ನೆಮ್ಯಾಟಿಕ್ ದ್ರವ
द्वि-मार्ग नेटवर्क,ದ್ವಿಮುಖ ಜಾಲ
ट्विस्ट्रॉन,ಟ್ವಿಸ್ಟ್ರಾನ್
"u-art, u-sart","ಯು-ಆರ್ಟ್, ಯು-ಸಾರ್ಟ್"
अल्ट्रासोनिक फॉल्ट डिटेक्टर,ಅಲ್ಟ್ರಾಸಾನಿಕ್ ದೋಷ ಪತ್ತೆಕಾರಕ
प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी) वारंवारता,ಅಲ್ಟ್ರಾಸಾನಿಕ್ ಆವರ್ತನ
अल्ट्राव्हायोलेट प्रकाश स्रोत/दिवा,ನೇರಳಾತೀತ ಬೆಳಕಿನ ಮೂಲ/ದೀಪ
अतिनील विकिरण,ಯುವಿ ವಿಕಿರಣ
युमॅटिक,ಯೂಮ್ಯಾಟಿಕ್
असंतुलित भार (फुगवटा),ಅಸಮತೋಲಿತ ಹೊರೆ (ಉಬ್ಬು)
अविरत स्ट्रेन गेज,ತಡೆರಹಿತ ಸ್ಟ್ರೈನ್ ಗೇಜ್
बिनशर्त उसळी,ಬೇಷರತ್ತಾದ ಬೌನ್ಸ್
undamped oscillation,ತಗ್ಗಿಸದ ಆಂದೋಲನ
प्रजनन,ಸಂತಾನೋತ್ಪತ್ತಿ
वश,ವಶಪಡಿಸಿಕೊಂಡರು
कमी ओलसर दोलन,ಕಡಿಮೆ ತೇವದ ಆಂದೋಲನ
पाण्याखालील कॅमेरा,ನೀರೊಳಗಿನ ಕ್ಯಾಮೆರಾ
आंतर जमीन नेटवर्क,ಅಂತರ್ ಭೂ ಜಾಲ
अपवर्तक,ವಕ್ರೀಕಾರಕ
पाण्याखालील मायक्रोफोन (व्हॉइस क्लायंट),ನೀರೊಳಗಿನ ಮೈಕ್ರೊಫೋನ್ (ಧ್ವನಿ ಕ್ಲೈಂಟ್)
एकतर्फी संपादन,ಏಕಪಕ್ಷೀಯ ಸ್ವಾಧೀನ
सिंगल अँटेना,ಒಂದೇ ಆಂಟೆನಾ
घरगुती रजिस्टर,ದೇಶೀಯ ನೋಂದಣಿ
जंक्शन ट्रान्झिस्टर,ಒಂದು ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
एकतर्फीकरण,ಏಕಪಕ್ಷೀಯತೆ
एकध्रुवीय उपकरण,ಏಕಧ್ರುವೀಯ ಸಾಧನ
एकल परिशिष्ट,ಏಕ ಅನುಬಂಧ
सिंगल सिलेक्टर (Tel),ಸಿಂಗಲ್ ಸೆಲೆಕ್ಟರ್ (ದೂರವಾಣಿ)
युनिट थ्रस्ट/आवेग,ಘಟಕದ ಒತ್ತಡ/ಪ್ರಚೋದನೆ
माहिती युनिट,ಮಾಹಿತಿ ಘಟಕ
युनिट पायरी,ಘಟಕ ಹಂತ
एकल व्हायब्रेटर,ಏಕ ವೈಬ್ರೇಟರ್
युनिट गेन एम्पलीफायर,ಘಟಕ ಗಳಿಕೆ ಆಂಪ್ಲಿಫಯರ್
युनिट गेन बँड विस्तार,ಘಟಕ ಗೇನ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ
युनिट पॉवर फॅक्टर,ಘಟಕ ವಿದ್ಯುತ್ ಅಂಶ
सार्वत्रिक फिल्टर,ಸಾರ್ವತ್ರಿಕ ಫಿಲ್ಟರ್
सार्वत्रिक गेट,ಸಾರ್ವತ್ರಿಕ ಗೇಟ್
उभयचर मोटर,ಉಭಯಚರ ಮೋಟಾರ್
"सार्वत्रिक शंट, पार्श्व मार्ग","ಸಾರ್ವತ್ರಿಕ ಷಂಟ್, ಪಾರ್ಶ್ವ ಮಾರ್ಗ"
युनिव्हर्सल ट्रंक सर्किट,ಸಾರ್ವತ್ರಿಕ ಟ್ರಂಕ್ ಸರ್ಕ್ಯೂಟ್
सार्वत्रिक कॉइलिंग,ಸಾರ್ವತ್ರಿಕ ಸುರುಳಿ
अनियमित वीज पुरवठा,ಅನಿಯಮಿತ ವಿದ್ಯುತ್ ಸರಬರಾಜು
असुरक्षित केबल,ರಕ್ಷಣೆಯಿಲ್ಲದ ಕೇಬಲ್
असुरक्षित वायर,ರಕ್ಷಣೆಯಿಲ್ಲದ ತಂತಿ
न वळलेला ट्रान्सफॉर्मर,ತಿರುಚಿದ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
अनुलंब कनवर्टर,ಲಂಬ ಪರಿವರ್ತಕ
अपडाउन कॅल्क्युलेटर,ಅಪ್‌ಡೌನ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
"अपलिंक, अपलिंक","ಅಪ್ಲಿಂಕ್, ಅಪ್ಲಿಂಕ್"
ओव्हरहेड वारंवारता,ಓವರ್ಹೆಡ್ ಆವರ್ತನ
उच्च प्लेबॅक वारंवारता,ಹೆಚ್ಚಿನ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ
ओव्हरहेड ट्रिप पॉइंट,ಓವರ್ಹೆಡ್ ಟ್ರಿಪ್ ಪಾಯಿಂಟ್
अनुप्रयोग घटक,ಅಪ್ಲಿಕೇಶನ್ ಅಂಶ
व्ही-चॅनल स्विचिंग,ವಿ-ಚಾನೆಲ್ ಸ್ವಿಚಿಂಗ್
व्ही-मॉड्युलेटर,ವಿ-ಮಾಡ್ಯುಲೇಟರ್
V-F (व्होल्टेज/फ्रिक्वेंसी कनव्हर्टर),V-F (ವೋಲ್ಟೇಜ್/ಫ್ರೀಕ್ವೆನ್ಸಿ ಪರಿವರ್ತಕ)
व्हॅक्यूम उष्णता जंक्शन,ನಿರ್ವಾತ ಶಾಖ ಜಂಕ್ಷನ್
व्हॅक्यूम बाउंड इलेक्ट्रोस्टॅटिक व्होल्टमीटर,ನಿರ್ವಾತ ಬೌಂಡ್ ಎಲೆಕ್ಟ್ರೋಸ್ಟಾಟಿಕ್ ವೋಲ್ಟ್ಮೀಟರ್
व्हॅक्यूम गेज,ನಿರ್ವಾತ ಗೇಜ್
व्हॅक्यूम रबरी नळी,ನಿರ್ವಾತ ಮೆದುಗೊಳವೆ
व्हॅक्यूम ट्यूब सर्किट,ನಿರ್ವಾತ ಟ್ಯೂಬ್ ಸರ್ಕ್ಯೂಟ್
