Odiya,Hindi
"1. ଦସ୍ତଖତ, 2. ଦସ୍ତଖତ","1.हस्ताक्षर, 2. चिन्हक"
ମାର୍କର ପରୀକ୍ଷା,चिन्हक परीक्षण
ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ,सार्थक अंक
ସିଲିକନ୍ ଚିପ୍ |,सिलिकॉन चिप
ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP),सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी)
ଏକକ,एकधा
"1. ଗୋଟିଏ ସିଗନାଲ୍ ନୋଡ୍, 2. ସିମ୍ପାଲେକ୍ସ ନୋଡ୍ |","1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि"
ଅନୁକରଣ,अनुकरण
ଅନୁକରଣକାରୀ,अनुकारी
"1. ଏକକାଳୀନ, 2. ସିଙ୍କ୍ରୋନସ୍ |","1.युगपत, 2.समकालिक"
ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |,युगपत प्रक्रमण
ଏକାକୀ,एकल
"1. ସାଇଟ୍ ଲାଇସେନ୍ସ, 2. ସାଇଟ୍ ଲାଇସେନ୍ସ |","1.साईट लाइसेंस, 2.स्थल लाइसेंस"
"1. ଆକାର, 2. ଆକାର","1.साइज, 2.आमाप"
ମାପ,आमापन
"1. ଚିତ୍ର, 2. ଚିତ୍ର","1.रेखांकन, 2.रेखाचित्रण"
pluti,प्लुति
"1. ପ୍ଲୁଟି, 2. ପ୍ଲୁଟିକରନ୍","1.प्लुति, 2.प्लुतिकरण"
"1. ସ୍ଲାସ୍, 2. କଟ୍","1.स्लैश, 2.काट"
କମ୍ପ୍ୟୁଟର ତଳେ |,अधीन कंप्यूटर
ସାପ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |,सर्पी विंडो प्रोटोकॉल
"1. ତ୍ୟାଗ, 2. ଆତ୍ମସମର୍ପଣ |","1. चूक, 2. सर्पण"
ସ୍ଲଟ୍,खाँचा
SCSI (SCSI),स्कैजी (एस सी एस आई)
ସ୍ମାର୍ଟ କାର୍ଡ |,स्मार्ट कार्ड
ସ୍ନାଲ୍ ମେଲ୍ |,धीमी डाक
ସ୍ନାପସଟ୍ |,आशुचित्र
"1. ସଫ୍ଟ ଗଣନା, 2. ସଫ୍ଟ ଗଣନା |","1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन"
ସଫ୍ଟ କପି,सॉफ्ट प्रति
ସହଜ ଫଣ୍ଟ,सुगम फान्ट
ସଫ୍ଟୱେର୍,सॉफ्टवेयर
ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ,सॉफ्टवेयर इंजीनियरी
ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |,सॉफ्टवेयर लाइसेंस
ସଫ୍ଟୱେର୍ ଡକାୟତି |,सॉफ्टवेयर चोरी
ସ୍ପେକ୍ଟ୍ରମ୍,स्पेक्ट्रम
"1. ସ୍କ୍ରୁ, 2. ସ୍ପିରାଲ୍ |","1.पेंचदार, 2.सर्पिल"
"1. ଡିଟେଲ୍ ସିଟ୍, 2. ସ୍ପ୍ରେଡସିଟ୍ |","1.विस्तृत शीट, 2.स्प्रेडशीट"
ମାନକ,मानक
ଷ୍ଟାଣ୍ଡାର୍ଡ ଜେନେରାଲାଇଜଡ୍ ମାର୍କଅପ୍ ଭାଷା (SGML),मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल)
ମାନକକରଣ,मानकीकरण
ଅପେକ୍ଷା ସମୟ,प्रतीक्षा काल
ତାରକ ଲାନ୍ |,तारक लैन
ତାରା ସ୍ଥିତି,तारक संस्थिति
ବିଟ୍ ଆରମ୍ଭ,आरंभी बिट
"1. ଅଭାବ, 2. ଅଭାବ, 3. ଅଭାବ ସଙ୍କଟ |","1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट"
"1. ଷ୍ଟାଟିକ୍ ମେମୋରୀ, 2. ଷ୍ଟାଟିକ୍ ମେମୋରୀ |","1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी"
ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |,स्थिति चैनल
"1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |","1.सोपान साइज, 2.सोपानी आयाम"
ବିରାମ ଏବଂ ଅପେକ୍ଷା ପ୍ରୋଟୋକଲ୍ |,विराम एवं प्रतीक्षा प्रोटोकॉल
ବ୍ରେକ୍ କୋଡ୍,विराम कूट
ବିରାମ ଚାବି |,विराम कुंजी
ସ୍ଥାୟୀତ୍ୱ |,भंडारणीयता
ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |,भंडारित प्रोग्राम
କ୍ରମିକ ତଥ୍ୟ |,श्रृंखला आँकड़आ
"1. ସଂରଚନା ଏନକୋଡିଂ, 2. ସଂରଚନା କୋଡିଂ |","1.संरचित कूटलेखन, 2.संरचित कोडन"
ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL),संरचित पृच्छा भाषा (एस क्यू एल)
"1. ବ୍ରୋଚର ସିଟ୍, 2 ଶ style ଳୀ ଅକ୍ଷର","1. वर्तिका पत्र, 2. शैली पत्र"
ସବ୍-ଡିରେକ୍ଟୋରୀ |,उपनिदेशिका
"1. ସବ୍ନେଟ୍, 2. ସବ୍ନେଟ୍ |","1.उपजाल, 2.सबनेट"
subtree,उपवृक्ष
"1. ସଂକ୍ଷେପରେ, 2. ସଂକ୍ଷେପରେ","1.संक्षेपण, 2.संक्षेपीकरण"
"1. ସୁପର କମ୍ପ୍ୟୁଟର, 2. ସୁପର କମ୍ପ୍ୟୁଟର |","1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर"
"1. ସୁପର ଗଣନା, 2. ସୁପର ଗଣନା |","1.सुपर कप्यूटन, 2.सुपर अभिकलन"
କି କି,महाकुंजी
ଶୀର୍ଷ ଉପଭୋକ୍ତା |,सर्वोच्च प्रयोक्ता
ତଦାରଖ ଶିକ୍ଷଣ |,पर्यवेक्षित अधिगम
ସହାୟକ ଚିପ୍,सहायक चिप
ନିଟ୍ ଭିନ୍ନତା |,नेट विचरण
"1. ନେଟ ଭିନ୍ନତା, 2. ବିଭାଗ, 3. ସୁରଫାନ୍ |","1.नेट विचरण, 2.सीकरण, 3.सर्फन"
ସ୍ୱାପ୍,गमागम
ଭିତରକୁ,अंतर्गमागम
ଆଉଟଫ୍ଲୋ,बहिर्गमागम
ଅଦଳବଦଳ,गमागमन
"1. ସୁଇଚ୍ ନେଟୱାର୍କ, 2 ସୁଇଚ୍ ନେଟୱାର୍କ |","1.स्विचित नेटवर्क, 2. स्विचित जालक्रम"
ସୁଇଚ୍,स्विचन
ସୁଇଚ୍ ନୀତି |,स्विचन सिद्धांत
ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |,प्रतीकात्मक प्रोग्रामन
ସିଙ୍କ୍ରୋନାଇଜେସନ୍,तुल्यकालन
ସିଙ୍କ୍ରୋନାଇଜର୍,तुल्यकालक
ସମକାଳୀନ |,तुल्यकालिक
ସିଙ୍କ୍ରୋନସ୍ ସାଂଖ୍ୟିକ କ୍ରମ (SDH),तुल्यकालिक अंकीय पदानुक्रम (एस डी एच)
ବାକ୍ୟ ବିଶ୍ଳେଷଣ |,वाक्य विश्लेषण
ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |,तंत्र विश्लेषण
ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ,तंत्र इंजीनियरी
"1. ସିଷ୍ଟମ୍ ବ୍ରେକର୍, 2. ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |","1.तंत्र विच्छेदक, 2.तंत्र हैकर"
ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର,तंत्र समेकक
ସିଷ୍ଟମ୍ ଲଗ୍ |,तंत्र लॉग
ସିଷ୍ଟମ୍ କଭର |,तंत्र आच्छद
ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ଗଠନ (SNA),तंत्र नेटवर्क संरचना (एस एन ए)
"1. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍, 2. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |","1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक"
"1. ସିଷ୍ଟମ୍ ପୁନ art ଆରମ୍ଭ, 2. ସିଷ୍ଟମ୍ ପୁନ Rest ଆରମ୍ଭ |","1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन"
ସିଷ୍ଟମ୍ ସମାପ୍ତି |,तंत्र समापन
ସିଷ୍ଟମ୍ ପରୀକ୍ଷା,तंत्र परीक्षण
ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |,तंत्र उपयोगिता
"1. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍, 2. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍ |","1.व्यवस्थित कोड, 2.व्यवस्थित कूट"
ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |,टैब समादेश
କାର୍ଯ୍ୟସୂଚୀ,सारणी
ଟାବୁଲାର୍ ସମୀକ୍ଷା,सारणी अवलोकन
ଟେବୁଲ୍ ସ୍ପେସ୍ |,सारणी स्थान
ଫଳକ,पटलिका
"1. ଟାବୁଲାର୍, 2. ଆରେ ଆରେ |","1.सारणीवद्ध, 2.सरणी व्यूह"
ଟ୍ୟାବୁଲେସନ୍ ଫଙ୍କସନ୍,सारणीकरण फलन
"1. ଚିହ୍ନିତ ସ୍ଥାପତ୍ୟ, 2. ଚିହ୍ନିତ ସଂରଚନା |","1.चिह्नित वास्तुकला, 2.चिह्नित संरचना"
ଚିହ୍ନିତ ପ୍ରତିଛବି ଫାଇଲ ଫର୍ମ (TIFF),चिहनित प्रतिबिंब संचिका फर्मा (टिफ)
ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |,अग्रानुक्रम तंत्र
ଟେପ୍ ସାନ୍ଧ୍ରତା |,टेप घनत्व
ଟେପ୍ କଭର |,टेप आवरण
ଟାର୍ ଫାଇଲ୍ |,टार संचिका
କାମ କର |,कार्य
କାର୍ଯ୍ୟ ଗାଇଡ୍,कार्यदर्शिका
କାର୍ଯ୍ୟ ସୂଚୀ,कार्य अनुसूचक
ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (TCP / IP),संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी)
କାଟିବା କାର୍ଯ୍ୟ,कटाव संक्रिया
ଟେଲି ଯୋଗାଯୋଗ |,दूरसंचार
ଟେଲି ଯୋଗାଯୋଗ |,दूरसंचार
ଟେଲିକମ୍ |,दूरसंवाद
ଟେଲି କନଫରେନ୍ସ |,दूर सम्मेलन
"1. ଟେଲିଗ୍ରାଫ୍, 2. ଟେଲିଗ୍ରାଫି |","1.तारप्रेषण, 2.टेलीग्राफी"
"1. ଟେଲିମିଟର, 2. ଟେଲିମେଟ୍ରି |","1.दूरमापी, 2.दूरमिती"
"1. ଟେଲିଫୋନ୍, 2. ଟେଲିଫୋନ୍","1.दूरभाष, 2.टेलीफोन"
ଟେଲିଫୋନ୍ |,दूरभाषी
"1. ଟେଲିପ୍ରିଣ୍ଟର୍, 2. ଟେଲି ପ୍ରିଣ୍ଟର୍","1.दूरमुद्रक, 2.टेलीप्रिंटर"
ଟେଲି ପ୍ରୋସେସିଂ |,दूरप्रक्रमण
"1. ଦ୍ୱାରରଶନ୍, 2. ଟେଲିଭିଜନ, 3. ଦ୍ୱାରଦ୍ୱାର |","1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र"
ଟେଲକ୍ସ |,टेलेक्स
"1. ଟ୍ରାପ୍ ଦୂରରେ, 2. ଟେଲନେଟ୍ |","1.दूर जाल, 2.टेलनेट"
"1. ଉତ୍ତାପ, 3. ତାପମାତ୍ରା","1.ताप, 3.तापक्रम"
"1. ଆକୃତି ପ୍ଲେଟ୍, 2. ଟେମ୍ପଲେଟ୍, 3. ଗ୍ରୁପ୍","1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा"
ଦଶର ସଂପନ୍ନ |,दस-पूरक
ଟେରା ବାଇଟ୍ |,टेरा बाइट
ଟେରା ପତିତପାବନ |,टेरा फलाप्स
"1. ଶେଷ ସୂଚକ, 2. ଟର୍ମିନାଲ୍ କର୍ସର୍ |","1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर"
"1. ଶେଷ ନୋଡ୍, 2. ଟର୍ମିନାଲ୍ ନୋଡ୍ |","1.अंतक आसंधि, 2.टर्मिनल नोड"
ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |,टर्मिनल विंडो
ସମାପ୍ତ,समापन
ତ୍ରି-ଆଧାର |,त्रि-आधारी
ତିନୋଟି ବେସ୍ ଅପରେସନ୍ |,त्रि-आधारी संक्रिया
ପରୀକ୍ଷା,परीक्षण
ପରୀକ୍ଷା କଭରେଜ୍ |,परीक्षण व्याप्ति
ପରୀକ୍ଷା ନିଷ୍ପାଦନ,परीक्षण निष्पादन
ପରୀକ୍ଷା ତଥ୍ୟ,परीक्षण आँकड़आ
"1. ପାଠ, ୨। ଅଧ୍ୟୟନ ସାମଗ୍ରୀ |","1.टैक्सट, 2. पाठ्य सामग्री"
ଟେକ୍ସଟ୍ ବକ୍ସ,पाठ्य पेटी
ପାଠ୍ୟ କର୍ସର୍ |,पाठ्य कर्सर
ପାଠ୍ୟ ସମ୍ପାଦକ |,पाठ्य संपादक
ଟେକ୍ସଟ୍ ଫାଇଲ୍ |,पाठ संचिका
ପାଠ୍ୟକ୍ରମ,पाठ्य विधा
ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,पाठ प्रक्रमण
ବାଣୀ-ପାଠ (TTS),वाक-पाठ्य (टी टी एस)
ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |,बुनावट प्रतिचित्रण
"1. ଟି ଫ୍ଲିପ୍ ଫ୍ଲପ୍, 2. ଟି-ବିନୋମିଟର |","1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र"
ଥର୍ମାଲ୍ ସିଲ୍ ଥର୍ମାଲ୍ |,तापीय मुद्रकातापीय
"1. ପ୍ରିଣ୍ଟର୍ ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି, 2. ଏହି ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି |","1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी"
(TFT) ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର (TFT),(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी)
"1. ରତ୍ନ, 2. ହ୍ୟାସିଂ","1.गहाना, 2.थैशिंग"
ଥ୍ରେଡ୍ ବଙ୍ଗଲ୍ |,सूत्र-चूड़ई
ଥ୍ରେଡିଙ୍ଗ୍,सूत्रण
"1. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ, 2. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ |","1.त्रितल जालक्रम, 2.त्रितल नेटवर्क"
ପ୍ରବାହ କ୍ଷମତା,प्रवाह क्षमता
ସମୟ ଜଟିଳତା |,काल जटिलता
ଟାଇମ୍ ଡିଭିଜନ୍ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ (TDM),काल विभाजन बहुसंकेतन (टी डी एम)
ସମୟ ସୀମା,काल फ्रेम
ସେହି ସମୟରେ,ङ्केसमय सी
"1. କଲ୍ ମେସିନ୍, 2. କଲ୍ ମେସିନ୍, 3. ଟାଇମ୍ ମେସିନ୍ |","1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन"
ସମୟ ସମାପ୍ତ,समय समाप्त
"1. କାଲୋକେସନ୍, 2. କାଲ୍ କ୍ୱାଣ୍ଟାଇଜେସନ୍ |","1.कालॉशन, 2.काल क्वांटीकरण"
ସମୟ କ୍ରମ |,काल श्रेणी
"1. ସମୟ ବିଭାଜନ, ୨। ସମୟ ବାଣ୍ଟିବା |","1. काल विभाजन, 2. समय सहभाजन"
ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |,समय सहभाजन तंत्र
କଲ୍ ଷ୍ଟେପ୍ |,काल स्टेप
ସମୟ ଚିତ୍ର,काल आरेख
ବର୍ଣ୍ଣ,वर्णक
ଟୋଗଲ୍ କରନ୍ତୁ |,टॉगल
ଘୁଞ୍ଚାଇବା,टॉगल चाल
"1.ସାଇମ୍ବଲ୍, 2. ଟୋକେନ୍","1.प्रतीक, 2.टोकन"
ଟୋକେନ୍ ବସ୍ |,टोकन बस
ଟୋକେନ୍ ବସ୍ |,टोकन बस
ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |,टोकन बस जालक्रम
"1. ପ୍ରତୀକ ରିଙ୍ଗ, 2. ପ୍ରତୀକ ରିଙ୍ଗ |","1.प्रतीक वलय, 2.सांकेतिक वलय"
ଟୋକନ୍ ବୁ ation ାମଣା |,टोकन वार्ता
"1. ଟୁଲ୍, 2. ଟୁଲ୍","1.औजार, 2.उपकरण"
ଉପର ପାଦ |,शीर्ष-पाद
ଉପର ପାଦ ଡିଜାଇନ୍ |,शीर्ष पाद अभिकल्प
"1. ନେଲ ରିଜ୍ ବିନ୍ୟାସ, 2. ତଳକୁ ଟାଣ |","1.नख शिख पद विन्यास, 2.अधोगामी"
"1. ଅବସ୍ଥାନ, 2. ଅବସ୍ଥାନ ବିଜ୍ଞାନ |","1.सांस्थिति, 2.स्थान विज्ञान"
ଟଚ୍ ପ୍ୟାଡ୍ |,स्पर्श पैड
ଟଚ୍ ସ୍କ୍ରିନ୍,स्पर्श स्क्रीन
"1. ମାର୍କ, 2. ମାର୍କ, 3. ଟ୍ରେସିଂ","1.चिन्ह, 2.निशान, 3.अनुरेखण"
ଅନୁସନ୍ଧାନ,अनुरेखण
"1. ୱେ, 2. ପଥ, 3. ଲିକ୍ |","1.मार्ग, 2.पथ, 3.लीक"
"1. ଟ୍ରାକ୍ ଡିସ୍କ, 2. ପଥ ଡିସ୍କ |","1.ट्रैक डिस्क, 2.पथ डिस्क"
ପଥ ଟେପ୍ |,पथ टेप
"1. ଅନୁସରଣ, 2. ଅନୁସରଣ","1.अनुमार्गन, 2.अनुपथन"
"1. ଅନୁସରଣ କରନ୍ତୁ, 2. ଅନୁସରଣ କରନ୍ତୁ |","1.अनुयान, 2.अनुग"
ପଥ,प्रक्षेप पथ
"1. ଟ୍ରାନସାକସନ୍, 2. ଡିଲ୍, 3. ଟ୍ରାନ୍ସକ୍ସନ୍, 4. ଏକ୍ସଚେଞ୍ଜ୍","1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान"
"1. ଡିଲ୍ ଫାଇଲ୍, 2. କାର୍ଯ୍ୟକଳାପ ଫାଇଲ୍ |","1.सौदा संचिका, 2.क्रिया-कलाप संचिका"
"1. ଟ୍ରାନ୍ସଜେକ୍ସନ୍ ଡକ୍ୟୁମେଣ୍ଟ୍, 2. ଟ୍ରାନ୍ସଜେକ୍ସନ୍ ଲଗ୍ |","1.लेन-देन संलेख, 2.आदान-प्रदान लॉग"
"1. ଟ୍ରାନ୍ସକ୍ରିପସନ୍, 2. ଟ୍ରାନ୍ସଲିଟ୍ରେଟ୍ |","1.प्रतिलेखन, 2.लिप्यंतरण करना"
ଟ୍ରାନ୍ସଡ୍ୟୁସର,ट्रांसड्यूसर
ସ୍ଥାନାନ୍ତର ହାର,अंतरण दर
ସ୍ଥାନାନ୍ତର ସମୟ,अंतरण काल
ରୂପାନ୍ତର,रुपांतरण
କ୍ଷଣିକ ତ୍ରୁଟି |,क्षणिक त्रुटि
ସଂକ୍ରମଣ ଅବଧି,संक्रमण काल
"1. ସଂକ୍ରମଣ, 2. ସଲଷ୍ଟାଇସ୍ |","1.संक्रमण, 2.संक्रांति"
ସଂକ୍ରାମକ,संक्रामक
ସଂକ୍ରମିତ,संक्रमिता
"1. ଅନୁବାଦ, 2. ଅନୁବାଦ, 3. ବ୍ୟାଖ୍ୟା","1.अनुवाद, 2.अंतरण, 3.अनुभाषण"
"1. ପ୍ରସାରଣ, ପ୍ରସାରଣ, 2. ପ୍ରସାରଣ |","1. संचरण, संचारण, 2.संप्रेषण"
ଯୋଗାଯୋଗ ନିୟନ୍ତ୍ରଣ ପ୍ରୋଟୋକଲ୍ (TCP),संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी)
"1. ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍, 2. ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |","1.संचरण लाइन, 2.संप्रेषण लाइन"
ଟ୍ରାନ୍ସମିଟର,ट्रांसमीटर
ସ୍ୱଚ୍ଛତା,पारदर्शिता
ଟ୍ରାନ୍ସପଣ୍ଡର |,ट्रांसपोंडर
"1. ଟ୍ରାନ୍ସପୋର୍ଟ, 2. ରେଗ୍ରେସନ୍","1.परिवहन, 2.प्रतिगमन"
ସ୍ଥାନାନ୍ତରଣ,पक्षांतरण
ଟ୍ରାନ୍ସପ୍ୟୁଟର,ट्रांसप्यूटर
"1. ଟ୍ରାନ୍ସମିସନ୍ ରିସିଭର୍, 2. ଟ୍ରାନ୍ସ ରିସିଭର୍ |","1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर"
"1. ଜାଲ, 2. ଜାଲ, 3. ଧରିବା |","1.प्रपाशन, 2.फांसना, 3.पकड़ना"
ଘୂର୍ଣ୍ଣନ,चंक्रमण
ବୃକ୍ଷ (ସଂକ୍ରମଣ),वृक्ष (चंक्रमण)
ବୃକ୍ଷ ନେଟୱାର୍କ |,तरु नेटवर्क
ସହାୟକ ସର୍କିଟ |,सहायक परिपथ
କ୍ଷୁଦ୍ର ଚିତ୍ର,तुच्छ आरेख
ସମସ୍ୟା ନିବାଋଣ,दोष-निवारण
ଚିରିଦେଲା |,"छिन्न, रुंडन"
ସତ୍ୟ ସାରଣୀ,सत्यमान सारणी
"1. ଟ୍ୟୁନର୍, 2. ଟ୍ୟୁନର୍, 3. ଟ୍ୟୁନର୍ |","1.टयूनर, 2.समस्वरक, 3.समंजक"
"1. ଟନେଲିଂ, 2. ଟନେଲିଂ |","1.सुरंगन, 2.टनलिंग"
"1. ଆଡଜଷ୍ଟମେଣ୍ଟ୍, 2. ଟ୍ୟୁନିଂ, 3. ଟ୍ୟୁନିଂ","1.समंजन, 2.समस्वरण, 3.टयूनिंग"
ଟୁପଲ୍ |,टपल
ଟର୍ବୋ ପାସ୍କାଲ୍ |,टर्बो पास्कल
ଟୁରିଂ ମେସିନ୍ |,टयूरिंग मशीन
ଘୂର୍ଣ୍ଣନ ସମୟ |,प्रतिवर्तन काल
ଟର୍ଣ୍ଣାରାଉଣ୍ଡ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,प्रतिवर्तन दस्तावेज
କ୍ରମ ଟର୍ନ କରନ୍ତୁ |,प्रतिवर्तन अनुक्रम
ଦମ୍ପତି କେବୁଲ୍ |,युगल केबल
"1. ଓଲଟା ଯୋଡି, 2. ଓଲଟା ଯୋଡି |","1.ऐंठित युगल, 2.व्यावर्तित युग्म"
ଡବଲ୍ ପାସ୍ ରିମାଇଣ୍ଡର୍ |,द्वि-पारक स्मरांतरक
ଦୁଇଟିର ସଂପନ୍ନ |,दो का पूरक
ଟାଇପ୍ କରନ୍ତୁ |,प्रकार
"1. ପ୍ରକାର ଚେହେରା, 2. ଚରିତ୍ର |","1.टाइप फेस, 2.अक्षराकृति"
ଟାଇପୋଗ୍ରାଫିକ୍ ଟପ୍ |,टंकन शीर्ष
ପ୍ରିଣ୍ଟର୍ ଚକ |,मुद्रक चक्र
ଟାଇପିଂ,टंकण
ନିରବଚ୍ଛିନ୍ନ ଶକ୍ତି ଉତ୍ସ |,अबाधित शक्ति स्रोत
"1. ଏକକ ଅପରେସନ୍, 2. ଏକ-ଭାଗ ସିଷ୍ଟମ୍ |","1.एकल संक्रिया, 2.एक-अंगी प्रणाली"
ଏକକ ଅପରେସନ୍,एकल संक्रिया
"1. ସିଙ୍ଗଲ୍ ଅପରେଟର୍, 2. ସିଙ୍ଗଲ୍ ଅପରେଟର୍ |","1.एकल संकारक, 2.एक अंगी संकारक"
ଅନିଶ୍ଚିତତା |,अनिश्चितता
ଅବରୋଧିତ ବିବୃତ୍ତି |,अप्रतिबंधी कथन
ଅଗଣିତ,अगणनीय
ଉନ୍ମୋଚନ,अनावरण
ନିର୍ଣ୍ଣୟ,अनिर्णीय
ଅଜ୍ଞାତ,ङ्केअपरिभाषित
ଅଜ୍ଞାତ ରେକର୍ଡ |,अपरिभाषित अभिलेख
ବିନାଶ,अविलोप
"1. ବାଧ୍ୟବାଧକତା, 2. ସଂଯୋଜକ, 3, ସଂଯୋଜକ |","1.अधोडैश, 2.अधोरेक, 3, अधोयोजक"
ନିର୍ଦ୍ଦିଷ୍ଟ,अनिर्दिष्ट
"1. ନିର୍ଦ୍ଦିଷ୍ଟ ଗ୍ରାଫ୍, 2. ନିର୍ଦ୍ଦିଷ୍ଟ ଗ୍ରାଫ୍ |","1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख"
ସମାନ ଦିଗ ସେବା ସମୟ |,एकसमान दिशा सेवाकाल
ରଦ୍ଦ କରନ୍ତୁ |,निरस्त करना
"1. ଅସଂଯୁକ୍ତ ଡିସ୍କ, 2. ଅସଂଯୁକ୍ତ ଡିସ୍କ |","1.असंरुपित चक्रिका, 2.असंरुपित डिस्क"
ମ୍ୟାପିଂ,समचित्रण
"1. ୟୁନିକୋଡ୍, 2. ସିଙ୍ଗଲ୍ କୋଡ୍ |","1.यूनीकोड, 2.एकल कूट"
ନିର୍ଦ୍ଦିଷ୍ଟ ଗଛ |,अनिर्दिष्ट वृक्ष
ୟୁନିଫର୍ମ ଉତ୍ସ ଅବସ୍ଥାନ ମୂଲ୍ୟାଙ୍କନକାରୀ (YRL),समान संसाधन स्थान निर्धारक (य आर एल)
ଏକ ପ୍ରକ୍ରିୟାକରଣ |,एक प्रक्रमण
ଅନନ୍ୟ |,अद्वितीय
ଅଣସଂରକ୍ଷିତ ମୋଡ଼ାଯାଇଥିବା ଡବଲ୍ସ (UTP),अपरिरक्षित व्यावर्तित युगल (यू टी पी)
"1. ୟୁନିଟ୍, ୨ ୟୁନିଟ୍","1.एकक, 2. इकाई"
ଏକକ ଠିକଣା,एकक पता
ଏକକ ବ୍ୟବଧାନ,एकक अंतराल
ଏକକ ପରୀକ୍ଷା,एकक परीक्षण
ଏକକ କୋଡ୍,ऐकिक कूट
ଏକ ପୋଷ୍ଟ,एक पद
ୟୁନିଭର୍ସାଲ୍ ଅସନ୍ତୁଳିତ ଗ୍ରହଣକାରୀ / ପ୍ରେରକ (UART),सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी)
ସର୍ବଭାରତୀୟ ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |,सार्व फ्लिप-फ्लाप
ସାଧାରଣ ସେଟ୍ |,सार्व समुच्चय
ସର୍ବଭାରତୀୟ ବର୍ଣ୍ଣ ସେଟ୍ |,सार्वत्रिक संप्रतीक समुच्चय
ୟୁନିକ୍ସ |,यूनिक्स
ବିପାଶା,विपाश
ସଂରକ୍ଷିତ ଅଞ୍ଚଳ |,अनारक्षित क्षेत्र
