Marathi,Odiya
समस्या सादरीकरण,ସମସ୍ୟା ଉପସ୍ଥାପନା |
समस्या कॉन्फिगरेशन,ସମସ୍ୟା ବିନ୍ୟାସ
"प्रक्रिया, प्रक्रिया","ପ୍ରଣାଳୀ, ପ୍ରଣାଳୀ"
"प्रक्रिया, प्रक्रिया","ପ୍ରକ୍ରିୟା, ପ୍ରକ୍ରିୟା"
प्रक्रिया,ପ୍ରକ୍ରିୟାକରଣ
किमान चौरस प्रक्रिया,ସର୍ବନିମ୍ନ ବର୍ଗ ପ୍ରକ୍ରିୟା |
"निर्माता, निर्माता, निर्माता","ଉତ୍ପାଦକ, ଉତ୍ପାଦକ, ଉତ୍ପାଦକ |"
"उत्पादन, उत्पादन","ଉତ୍ପାଦ, ଉତ୍ପାଦ"
व्युत्क्रमाचे गुणाकार स्वरूप,ଓଲଟା ଗୁଣର ରୂପ |
उत्पादन,ଉତ୍ପାଦନ
उत्पादन खर्च,ଉତ୍ପାଦନର ମୂଲ୍ୟ
उत्पादन वक्र,ଉତ୍ପାଦନ ବକ୍ର
उत्पादन कार्य,ଉତ୍ପାଦନ କାର୍ଯ୍ୟ
उत्पादन कार्य मॉडेल,ଉତ୍ପାଦନ କାର୍ଯ୍ୟ ମଡେଲ୍ |
उत्पादन नियोजन,ଉତ୍ପାଦନ ଯୋଜନା
उत्पादन प्रक्रिया,ଉତ୍ପାଦନ ପ୍ରକ୍ରିୟା |
उत्पादन दर,ଉତ୍ପାଦନ ହାର
उत्पादन वेळापत्रक,ଉତ୍ପାଦନ କାର୍ଯ୍ୟସୂଚୀ
यादृच्छिक चलांचे उत्पादन,ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ସର ଉତ୍ପାଦ |
दोन परिवर्तनांचे उत्पादन,ଦୁଇଟି ପରିବର୍ତ୍ତନର ଉତ୍ପାଦ |
गुणाकार संच,ଗୁଣନ ସେଟ୍ |
"गुणाकार जागा, गुणाकार आकाश","ଗୁଣନ ସ୍ଥାନ, ଗୁଣନ ଆକାଶ |"
गुणाकार स्थिती,ଗୁଣନ ଅବସ୍ଥାନ
"प्रोफाइल कट, प्रोफाइल विभाग","ପ୍ରୋଫାଇଲ୍ କଟ୍, ପ୍ରୋଫାଇଲ୍ ବିଭାଗ |"
नफा,ଲାଭ
नफा कार्य,ଲାଭ କାର୍ଯ୍ୟ
नफा वाढवणे,ଲାଭ ବୃଦ୍ଧି
प्रोग्रामर,ପ୍ରୋଗ୍ରାମର୍
"प्रक्रिया, प्रोग्रामिंग, प्रोग्रामिंग","ପ୍ରକ୍ରିୟାକରଣ, ପ୍ରୋଗ୍ରାମିଂ, ପ୍ରୋଗ୍ରାମିଂ |"
क्रमाक्रमाने,ପର୍ଯାୟ କ୍ରମେ
"प्रक्षेपण, प्रक्षेपण, एक्स्ट्रापोलेशन","ପ୍ରୋଜେକସନ, ପ୍ରୋଜେକସନ, ଏକ୍ସଟ୍ରାପୋଲେସନ୍ |"
इंटरपोलेशन सूत्र,ଇଣ୍ଟରପୋଲେସନ୍ ସୂତ୍ର |
डायरेक्टर स्पेसमध्ये इंटरपोलेशन,ନିର୍ଦ୍ଦେଶକ ସ୍ଥାନରେ ଇଣ୍ଟରପୋଲେସନ୍ |
इंटरपोलेशन मॅट्रिक्स,ଇଣ୍ଟରପୋଲେସନ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
प्रक्षेपण सेट करा,ପ୍ରୋଜେକସନ ସେଟ୍ କରନ୍ତୁ |
प्रेडिकेट मूल्याचे एक्स्ट्रापोलेशन,ନିର୍ଦ୍ଦିଷ୍ଟ ମୂଲ୍ୟର ବହିଷ୍କାର |
वेक्टर प्रोजेक्शन,ଭେକ୍ଟର ପ୍ରୋଜେକସନ |
इंटरपोलेशन प्रमेय,ଇଣ୍ଟରପୋଲେସନ୍ ଥିଓରେମ୍ |
प्रोजेक्टिव्ह भूमिती,ପ୍ରୋଜେକ୍ଟିଭ୍ ଜ୍ୟାମିତି |
प्रक्षेपण विमान,ପ୍ରୋଜେକ୍ଟଲ୍ ପ୍ଲେନ୍ |
प्रक्षेपित परिवर्तन,ପ୍ରୋଜେକ୍ଟିଭ୍ ଟ୍ରାନ୍ସଫର୍ମେସନ୍ |
"पुरावा, पुरावा, पुरावा","ପ୍ରମାଣ, ପ୍ରମାଣ, ପ୍ରମାଣ"
उत्पन्नाद्वारे पुरावा,ଆୟ ଦ୍ proof ାରା ପ୍ରମାଣ
प्रसारित त्रुटी,ତ୍ରୁଟି ପଠାନ୍ତୁ |
त्रुटी प्रसारण,ତ୍ରୁଟି ସଂକ୍ରମଣ
योग्य घटक,ଉପଯୁକ୍ତ କାରକ |
"योग्य कार्य, योग्य कार्य","ସଠିକ୍ କାର୍ଯ୍ୟ, ସଠିକ୍ କାର୍ଯ୍ୟ |"
वाजवी मध्यांतर,ଯୁକ୍ତିଯୁକ୍ତ ବ୍ୟବଧାନ |
पूर्णपणे समाविष्ट आहे,ସମ୍ପୁର୍ଣ୍ଣ ଧାରଣ କରିଛି |
योग्य उपसंच,ଉପଯୁକ୍ତ ଉପସେଟ |
योग्य उपलोकसंख्या,ଉପଯୁକ୍ତ ଜନସଂଖ୍ୟା
संरक्षण मालमत्ता,ସୁରକ୍ଷା ସମ୍ପତ୍ତି
"योग्य मूल्य, eigen मूल्य","ଉପଯୁକ୍ତ ମୂଲ୍ୟ, ଇଜେନ ମୂଲ୍ୟ |"
योग्य वेक्टर,ଉପଯୁକ୍ତ ଭେକ୍ଟର୍ |
"आनुपातिक, आनुपातिक","ଆନୁପାତିକ, ଆନୁପାତିକ |"
आनुपातिक संबंध,ଆନୁପାତିକ ସମ୍ପର୍କ
आनुपातिक नमुना,ଆନୁପାତିକ ନମୁନା
साध्य करण्यायोग्य,ହାସଲ ଯୋଗ୍ୟ
छद्म कोड,ଛଉ କୋଡ୍ |
छद्म अंतर,ଛଉ ଦୂରତା |
छद्म-अंतर लोकसंख्या,ଛଉ ଦୂରତା ଜନସଂଖ୍ୟା |
छद्म मानक,ଛାମୁଆ ମାନକ |
छद्म मानक स्थिती,ଛଉ ମାନକ ସ୍ଥିତି |
"उत्तेजित होणे, उत्तेजित होणे, घृणा","ବୃଦ୍ଧି, ବୃଦ୍ଧି, ଘୃଣା |"
"कप्पी, कप्पी, टोपी","ପଲି, ପଲି, କ୍ୟାପ୍ |"
पंच केलेले कार्ड,ପଙ୍କଡ୍ କାର୍ଡ |
पंच कार्ड मशीन,ପଞ୍ଚ କାର୍ଡ ମେସିନ୍ |
पंचिंग मशीन,ପିଚ୍ ମେସିନ୍ |
शुद्ध बंधनकारक,ଶୁଦ୍ଧ ବନ୍ଧନ |
शुद्ध दशांश,ଶୁଦ୍ଧ ଦଶମିକ |
शुद्ध भूमिती,ଶୁଦ୍ଧ ଜ୍ୟାମିତି |
निव्वळ आगमन,ନିଟ୍ ଆଗମନ |
पूर्णपणे अजैविक,କେବଳ ଅଜ ic ବିକ |
शुद्ध गणित,ଶୁଦ୍ଧ ଗଣିତ
फक्त संख्यात्मक,କେବଳ ସାଂଖ୍ୟିକ |
पर्यायी साधन,ବ al କଳ୍ପିକ ଉପକରଣ
पिरॅमिड,ପିରାମିଡ୍
पिरॅमिडल घन,ପିରାମିଡ୍ କ୍ୟୁବ୍ |
पिरॅमिड पृष्ठ,ପିରାମିଡ୍ ପୃଷ୍ଠା |
इति सिद्धम,iti sidham
चौकोन,ଚତୁର୍ଭୁଜ
चतुर्भुज प्रिझम,ଚତୁର୍ଭୁଜ ପ୍ରିଜିମ୍ |
चतुर्थांश,ଚତୁର୍ଥାଂଶ |
"चौरस, चतुर्भुज, दुहेरी समलंब","ବର୍ଗ, ଚତୁର୍ଭୁଜ, ଡବଲ୍ ଟ୍ରାପେଜଏଡ୍ |"
चतुर्भुज खर्च,ଚତୁର୍ଥାଂଶ ମୂଲ୍ୟ
चतुर्भुज खर्च कार्य,ଚତୁର୍ଭୁଜ ମୂଲ୍ୟ କାର୍ଯ୍ୟ
चौकोन वक्र,ଚତୁର୍ଭୁଜ ବକ୍ର
चतुर्भुज समीकरण,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
चतुर्भुज अभिव्यक्ती,ଚତୁର୍ଭୁଜ ଅଭିବ୍ୟକ୍ତି |
चतुर्भुज चौकोन,ଚତୁର୍ଭୁଜ ଚତୁର୍ଭୁଜ |
चतुर्भुज कार्य,ଚତୁର୍ଭୁଜ କାର୍ଯ୍ୟ
चतुर्भुज कार्य,ଚତୁର୍ଭୁଜ କାର୍ଯ୍ୟ
चतुर्भुज प्रक्षेपण,ଚତୁର୍ଭୁଜ ଇଣ୍ଟରପୋଲେସନ୍ |
चतुर्भुज वस्तुनिष्ठ कार्य,ଚତୁର୍ଭୁଜ ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍ |
quadratic programming quadratic programming,ଚତୁର୍ଭୁଜ ପ୍ରୋଗ୍ରାମିଂ ଚତୁର୍ଭୁଜ ପ୍ରୋଗ୍ରାମିଂ |
चतुर्भुज उलटता नियम,ଚତୁର୍ଭୁଜ ରିଭର୍ସିବିଲିଟି ନିୟମ |
चतुर्भुज पृष्ठ,ଚତୁର୍ଭୁଜ ପୃଷ୍ଠା |
चतुर्भुज संज्ञा,ଚତୁର୍ଭୁଜ ଶବ୍ଦ |
चतुर्भुज सूत्र,ଚତୁର୍ଭୁଜ ସୂତ୍ର |
चतुर्भुज,ଚତୁର୍ଭୁଜ
गुणात्मक विश्लेषण,ଗୁଣାତ୍ମକ ବିଶ୍ଳେଷଣ |
गुणवत्ता नियंत्रण,ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ
क्वांटम यांत्रिकी,କ୍ୱାଣ୍ଟମ୍ ମେକାନିକ୍ସ |
क्वांटम संख्या,କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା
क्वांटम आकडेवारी,କ୍ୱାଣ୍ଟମ୍ ପରିସଂଖ୍ୟାନ |
"तिमाही, चतुर्थांश, तिमाही","ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ |"
चतुर्भुज,ଚତୁର୍ଭୁଜ
चतुर्थांश,ଚତୁର୍ଥାଂଶ |
रेखीय कन्स्ट्रक्टर समीकरण,ରେଖା କନଷ୍ଟ୍ରକ୍ଟର ସମୀକରଣ |
नियमित सायकल,ନିୟମିତ ଚକ୍ର |
गप्पागोष्टी,ଚାଟି
ओळ लांबी,ରେଖା ଦ length ର୍ଘ୍ୟ |
रेखा मॉडेल,ରେଖା ମଡେଲ୍ |
पंक्ती समस्या,ଧାଡି ସମସ୍ୟା |
पंक्ती प्रक्रिया,ଧାଡି ପ୍ରକ୍ରିୟାକରଣ |
पंक्ती प्रणाली,ଧାଡି ସିଷ୍ଟମ୍ |
रेखा सिद्धांत,ରେଖା ସିଦ୍ଧାନ୍ତ |
पंचमक,ପଞ୍ଚମାକ୍
पंचक,କ୍ୱିଣ୍ଟେଟ୍ |
"उद्धृत दर, किंमत उद्धृत","ମୂଲ୍ୟ ଉଦ୍ଧୃତ, ମୂଲ୍ୟ ଉଦ୍ଧୃତ"
"भाग, भागाकार","ଭାଗ, ବିଭାଜନ"
विभाग क्षेत्र,ବିଭାଗ କ୍ଷେତ୍ର
विभाग गट,ବିଭାଗ ଗୋଷ୍ଠୀ
भागफल नियम,ଭାଗ ନିୟମ |
विभाग संच,ବିଭାଗ ସେଟ୍
विभाग लोकसंख्या,ବିଭାଗ ଜନସଂଖ୍ୟା
विभाग रचना,ବିଭାଗ ଗଠନ
त्रिज्या,ବ୍ୟାସାର୍ଦ୍ଧ
रेडियन,ରେଡିଆନ୍
रेडियन माप,ରେଡିଆନ୍ ମାପ |
करणी,କର୍ନି
मूलाक्ष,moolaksha
वर्गीकरण,ଟ୍ୟାକ୍ସୋନୋମି
त्रिज्या,ରେଡିଓ
अभिसरण त्रिज्या,ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |
वक्रता त्रिज्या,ବକ୍ରତା
ध्रुवीय रेखा,ପୋଲାରିଟି ଲାଇନ୍ |
मूलांक,ରେଡିକ୍ସ |
यादृच्छिक त्रुटी,ଅନିୟମିତ ତ୍ରୁଟି |
यादृच्छिक कार्य,ଅନିୟମିତ କାର୍ଯ୍ୟ |
यादृच्छिकीकरण,ରାଣ୍ଡୋମାଇଜେସନ୍ |
यादृच्छिक ब्लॉक,ରାଣ୍ଡମାଇଜଡ୍ ବ୍ଲକ୍ |
यादृच्छिक मॉडेल,ଅନିୟମିତ ମଡେଲ୍ |
यादृच्छिक संख्या,ଅନିୟମିତ ସଂଖ୍ୟା |
यादृच्छिक नमुना,ଅନିୟମିତ ନମୁନା |
यादृच्छिक चल,ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
"श्रेणी, श्रेणी, श्रेणी, श्रेणी","ପରିସର, ପରିସର, ପରିସର, ପରିସର |"
अभिसरण कॉम्प्लेक्स,ସମ୍ମିଶ୍ରଣ ଜଟିଳ |
एकत्रीकरण परिसर,ଏକୀକରଣ ପରିସର
नातेसंबंध परिसर,ସମ୍ପର୍କ ପରିସର
कॅम्पस लोकसंख्या,କ୍ୟାମ୍ପସ୍ ଜନସଂଖ୍ୟା
ग्रेड,ଗ୍ରେଡ୍
रँक सहसंबंध,ର୍ୟାଙ୍କ୍ ସମ୍ପର୍କ
मॅट्रिक्सचा दर्जा,ମାଟ୍ରିକ୍ ଗ୍ରେଡ୍
क्रमवारी नमुना,କ୍ରମ ନମୁନା ସର୍ଟ କରନ୍ତୁ |
बदलण्याचे प्रमाण,ପରିବର୍ତ୍ତନ ହାର
अभिसरण दर,ସମ୍ମିଶ୍ରଣ ହାର
अतुलनीय,ତୁଳନାତ୍ମକ
तर्कशुद्ध,ଯୁକ୍ତିଯୁକ୍ତ |
तर्कशुद्ध अभिव्यक्ती,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
तर्कसंगत क्षेत्र,ଯୁକ୍ତିଯୁକ୍ତ କ୍ଷେତ୍ର |
तर्कसंगत कार्य,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
भाजकाचे तर्कसंगतीकरण,ଭେଦଭାବର ଯୁକ୍ତିଯୁକ୍ତକରଣ |
परिमेय संख्या,ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା |
परिमेय संख्या फील्ड,ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
तर्कशुद्ध ऑपरेशन,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
विषम चाचणी,ଅନୁପଯୁକ୍ତ ପରୀକ୍ଷା |
"प्राप्त केल्याप्रमाणे, प्रक्रिया न केलेले दत्ता",ଗ୍ରହଣ କରାଯାଇଥିବା ପରି ଅନାବଶ୍ୟକ ଦତ୍ତା |
"रश्मी, किरण, पाख-अर, रे, शंकुश, अर्धरेखा, अर","ରଶ୍ମି, କିରଣ, ପାଖ-ଆର, ରୟ, ଶଙ୍କରକୁଶ, ଆର୍ଦ୍ରେଖା, ଆର"
बीम वेक्टर,ବିମ୍ ଭେକ୍ଟର୍ |
वास्तविक,ବାସ୍ତବ |
वास्तविक अक्ष,ପ୍ରକୃତ ଅକ୍ଷ
वास्तविक सातत्य,ପ୍ରକୃତ ନିରନ୍ତର |
वास्तविक ओळ,ପ୍ରକୃତ ରେଖା |
वास्तविक रेखीय वेक्टर जागा,ପ୍ରକୃତ ରେଖା ଭେକ୍ଟର ସ୍ପେସ୍ |
वास्तविक मॅट्रिक्स,ପ୍ରକୃତ ମ୍ୟାଟ୍ରିକ୍ସ |
वास्तविक संख्या,ପ୍ରକୃତ ସଂଖ୍ୟା
वास्तविक संख्या फील्ड,ପ୍ରକୃତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
वास्तविक भाग,ପ୍ରକୃତ ଅଂଶ |
वास्तविक बहुपदी,ପ୍ରକୃତ ବହୁଭୂତ |
वास्तविक चतुर्भुज,ପ୍ରକୃତ ଚତୁର୍ଭୁଜ |
वास्तविक मालू,ପ୍ରକୃତ ମାଲୁ
वास्तविक लोकसंख्या,ପ୍ରକୃତ ଜନସଂଖ୍ୟା |
वास्तविक वेळ प्रणाली,ପ୍ରକୃତ ସମୟ ବ୍ୟବସ୍ଥା |
वास्तविक मूल्य कार्य,ପ୍ରକୃତ ମୂଲ୍ୟ କାର୍ଯ୍ୟ
वास्तविक व्हेरिएबल,ପ୍ରକୃତ ଭେରିଏବଲ୍ |
वास्तविक वेक्टर जागा,ପ୍ରକୃତ ଭେକ୍ଟର ସ୍ପେସ୍ |
"व्यस्त, परस्पर, परस्पर","ଓଲଟା, ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
व्यस्त मॅट्रिक्स,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
आयत,ଆୟତାକାର
"आयताकृती, काटकोन, काटकोन","ଆୟତାକାର, ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |"
आयताकृती टेबल,ଆୟତାକାର ଟେବୁଲ୍ |
"काटकोन अक्ष, काटकोन समन्वय अक्ष","ଡାହାଣ କୋଣ ଅକ୍ଷ, ଡାହାଣ କୋଣ ସଂଯୋଜନା ଅକ୍ଷ |"
आयताकृती घनता कार्य,ଆୟତାକାର ଘନତା କାର୍ଯ୍ୟ |
काटकोन हायपरबोला,ଡାହାଣ କୋଣିଆ ହାଇପରବୋଲା |
आयताकृती मॅट्रिक्स,ଆୟତାକାର ମ୍ୟାଟ୍ରିକ୍ସ |
"आयत समांतरभुज चौकोन, काटकोन समांतरभुज चौकोन","ଆୟତାକାର ସମାନ୍ତରାଳ, ଡାହାଣ କୋଣ ସମାନ୍ତରାଳ |"
आर्क्युएट वक्र,ଆର୍କ୍ୟୁଟ୍ ବକ୍ର
पुनरावृत्ती सूत्र,ପୁନରାବୃତ୍ତି ସୂତ୍ର
नियतकालिक दशांश,ପର୍ଯ୍ୟାୟ ଦଶମିକ |
टर्नअराउंड फॉर्म्युला,ଟର୍ନାରାଉଣ୍ଡ ଫର୍ମୁଲା |
श्रेणीबद्ध फॉर्म,କ୍ରମିକ ଫର୍ମ |
विसंगत कामगिरी,ଅସଙ୍ଗତ କାର୍ଯ୍ୟଦକ୍ଷତା |
"लॉगरिदम सूत्र, समतुल्य सूत्र","ଲୋଗାରିଦମ୍ ସୂତ୍ର, ସମାନତା ସୂତ୍ର |"
"संदर्भ ओळ, संदर्भ ओळ","ରେଫରେନ୍ସ ଲାଇନ୍, ରେଫରେନ୍ସ ଲାଇନ୍ |"
संदर्भ बिंदू संदर्भ बिंदू,ରେଫରେନ୍ସ ପଏଣ୍ଟ ରେଫରେନ୍ସ ପଏଣ୍ଟ |
परावर्तित लहर,ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
प्रतिबिंब,ପ୍ରତିଫଳନ
समतुल्य नियम,ସମାନ ନିୟମ |
अभिसरण प्रदेश,ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |
भिन्न प्रदेश,ଭିନ୍ନ ଅଞ୍ଚଳ |
एकत्रीकरण क्षेत्र,ଏକୀକରଣ ଅଞ୍ଚଳ |
प्रतिगमन विश्लेषण,ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
प्रतिगमन वक्र,ରିଗ୍ରେସନ୍ ବକ୍ର
प्रतिगमन समीकरण,ରିଗ୍ରେସନ୍ ସମୀକରଣ |
प्रतिगमन ओळ,ରେଗ୍ରେସନ୍ ଲାଇନ୍
प्रतिगमन मॉडेल,ରିଗ୍ରେସନ୍ ମଡେଲ୍ |
नियमित वक्र,ନିୟମିତ ବକ୍ର
अगदी षटकोनी,ଷୋହଳ
नियमित मॅट्रिक्स,ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |
समभुज,ସମାନ୍ତରାଳ |
सापेक्ष पूरक,ଆପେକ୍ଷିକ ସଂପନ୍ନ |
सापेक्ष सर्वोच्च,ଆପେକ୍ଷିକ ସର୍ବୋଚ୍ଚ |
सापेक्ष सर्वात कमी,ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |
सापेक्ष संभाव्यता,ଆପେକ୍ଷିକ ସମ୍ଭାବନା |
सापेक्ष वेग,ଆପେକ୍ଷିକ ବେଗ |
"सापेक्षता, सापेक्षता, सापेक्षता","ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା |"
सापेक्षता सिद्धांत,ଆପେକ୍ଷିକ ତତ୍ତ୍। |
विश्वसनीयता,ନିର୍ଭରଯୋଗ୍ୟତା
विश्वसनीयता समस्या,ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |
अवशिष्ट पोस्ट,ଅବଶିଷ୍ଟ ପୋଷ୍ଟ
उर्वरित प्रमेय,ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |
पुनरावृत्ती मर्यादा,ପୁନରାବୃତ୍ତି ସୀମା |
पुनरावृत्ती Riemann-अविभाज्य,ପୁନରାବୃତ୍ତି Riemann-integral |
प्रतिनिधित्व,ପ୍ରତିନିଧିତ୍ୱ
"अवशिष्ट, अवशेष","ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ"
अनंतात राहते,ଅସୀମତାରେ ରହିଥାଏ |
"विघटन, खंडन, भिन्नता","ବିଲୋପ, ପ୍ରତ୍ୟାଖ୍ୟାନ, ଭିନ୍ନତା |"
सुटका,ଅସନ୍ତୋଷ |
वेग समायोजन,ବେଗ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
परिणामी परिणाम,ଫଳାଫଳ ଫଳାଫଳ
परिणामी शक्ती,ଫଳାଫଳ ଶକ୍ତି
परिणाम वेक्टर,ଫଳାଫଳ ଭେକ୍ଟର୍ |
सुधारित एकल पद्धत,ପରିବର୍ତ୍ତିତ ଏକକ ପଦ୍ଧତି |
समभुज चौकोन,ରମ୍ବସ୍
riemann-अविभाज्य,riemann-integral
"काटकोन, काटकोन","ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |"
काटकोन त्रिकोण,ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |
उजवा गोलाकार शंकू,ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |
दक्षिण सेट,ଦକ୍ଷିଣ ସେଟ୍
उजव्या गोलाकार सिलेंडर,ଡାହାଣ ବୃତ୍ତାକାର ସିଲିଣ୍ଡର |
घड्याळाच्या दिशेने,ଘଣ୍ଟା ବୁଲାଇ |
दक्षिण व्यस्त,ଦକ୍ଷିଣ ଓଲଟା
"अचूक पुरावा, अचूक पुरावा","ସଠିକ୍ ପ୍ରମାଣ, ସଠିକ୍ ପ୍ରମାଣ |"
रिंग रिंग,"ରିଙ୍ଗ, ରିଙ୍ଗ"
पूर्णांक रिंग,ଇଣ୍ଟିଜର୍ ରିଙ୍ଗ୍
आर-अविभाज्य,ଆର-ଇଣ୍ଟିଗ୍ରାଲ୍ |
"रूट, रूट","ମୂଳ, ମୂଳ"
वर्गमूळ मूळ,ବର୍ଗ ମୂଳ ମୂଳ |
बहुपदीचे मूळ,ବହୁଜନର ମୂଳ |
"फिरणे, फिरणे","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ"
गोलाकार त्रुटी,ଗୋଲାକାର ତ୍ରୁଟି |
रांग,ଧାଡି
पंक्ती-स्तंभ गुणाकार,ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |
रेखा समतुल्यता,ରେଖା ସମାନତା |
पंक्ती मॅट्रिक्स,ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |
पंक्ती क्रम,ଧାଡି କ୍ରମ |
सुटलेला बिंदू,ପଳାୟନ ବିନ୍ଦୁ |
"नमुना, नमुना","ନମୁନା, ନମୁନା"
नमुना सरासरी,ନମୁନା ଅର୍ଥ |
नमुना बिंदू,ନମୁନା ବିନ୍ଦୁ |
नमुन्याचा आकार,ନମୁନା ଆକାର
नमुना जागा,ନମୁନା ସ୍ଥାନ
नमुना-मानक-विचलन,ନମୁନା-ମାନକ-ବିଘ୍ନ |
नमुना सर्वेक्षण,ନମୁନା ସର୍ବେକ୍ଷଣ |
नमुना भिन्नता,ନମୁନା ଭିନ୍ନତା |
"नमुना (v.), नमुना (n.)","ନମୁନା (v।), ନମୁନା ସଂଗ୍ରହ (n।)"
नमुना वितरण,ନମୁନା ବଣ୍ଟନ
नमुना त्रुटी,ନମୁନା ତ୍ରୁଟି |
नमुना अंतराल,ନମୁନା ବ୍ୟବଧାନ
नमुना पद्धत,ନମୁନା ପଦ୍ଧତି |
नमुना तत्त्व,ନମୁନା ନୀତି
प्रतिस्थापनासह नमुना घेणे,ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |
"स्केलर, स्केलर","ସ୍କାଲାର୍, ସ୍କାଲାର୍ |"
स्केलर फील्ड,ସ୍କାଲାର୍ ଫିଲ୍ଡ |
स्केलर मॅट्रिक्स,ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
स्केलर गुणाकार,ସ୍କାଲାର୍ ଗୁଣ
स्केलर गुणाकार,ସ୍କାଲାର୍ ଗୁଣନ |
स्केलर उत्पादन,ସ୍କାଲାର୍ ଉତ୍ପାଦ |
स्केलर,ସ୍କାଲାର୍ |
स्केलर ट्रिपल उत्पादन,ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |
स्केलीन त्रिकोण,ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |
स्कॅटर आकृती,ବିଛାଇବା ଚିତ୍ର
श्रोडिंगर समीकरण,ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |
"हंगामी चढउतार, हंगामी चढउतार","ମ al ସୁମୀ ପରିବର୍ତ୍ତନ, ମ al ସୁମୀ ପରିବର୍ତ୍ତନ |"
"penetrant, penetrating line, secant, inverse cosine","ଅନୁପ୍ରବେଶକାରୀ, ଅନୁପ୍ରବେଶକାରୀ ରେଖା, ନିରାପଦ, ଓଲଟା କୋସାଇନ୍ |"
छेदन पद्धत,ବିଦ୍ଧରଣ ପଦ୍ଧତି |
दुसरा,ଦ୍ୱିତୀୟ |
दुसरी ऑर्डर (दुसरा प्रकार),ଦ୍ୱିତୀୟ କ୍ରମ (ଦ୍ୱିତୀୟ ପ୍ରକାର)
"विभाग, विभाग, विभाग, विभाग, विभाग","ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ"
"उपविभाग, क्षेत्र, क्षेत्र","ଉପବିଭାଗ, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
वक्र विभाग,ବକ୍ର ବିଭାଗ
स्वत: ची संलग्नता,ଆତ୍ମ ସଂଲଗ୍ନ
स्वत: संलग्न ऑपरेटर,ସ୍ୱୟଂ ସଂଲଗ୍ନ ଅପରେଟର୍ |
ऑटोझिगस,ସେଲ୍ଫ୍ କଞ୍ଜୁଗେଟ୍ |
अर्धा अक्ष,ଅଧା ଅକ୍ଷ
अर्धवर्तुळ,ଅର୍ଦ୍ଧଚକ୍ର |
ठोस मॅट्रिक्स,କଂକ୍ରିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
अविभाज्य चतुर्भुज,ଅବିଚ୍ଛେଦ୍ୟ ଚତୁର୍ଭୁଜ |
समिसमुह,ସମିସୁହୁ |
अर्धा मध्यांतर,ଅଧା ବ୍ୟବଧାନ
म्हणजे प्रमुख अक्ष,ଅର୍ଥାତ୍ ମୁଖ୍ୟ ଅକ୍ଷ |
