Assamese,Tamil
pH-মান,pH மதிப்பு
"শাৰীৰিক, প্ৰাকৃতিক","உடல், இயற்கை"
পদাৰ্থবিজ্ঞানী,இயற்பியலாளர்
ভৌতিক ৰাসায়নিক,இயற்பியல் வேதியியல்
ছৱি,படம்
চাপ বৈদ্যুতিক,அழுத்தம் மின்சார
বিদ্যুৎচুম্বকত্ব,மின்காந்தவியல்
চাপৰ চুম্বকত্ব,அழுத்தம் காந்தவியல்
ৰম্বছ,"நூல், வரிசை, மூட்டை"
"ড্ৰাইভাৰ, পাইলট, ষ্টাৰ্টাৰ, গাইড","டிரைவர், பைலட், ஸ்டார்டர், வழிகாட்டி"
নিৰ্দেশনা,வழிகாட்டல்
"সূচক লেম্প, পাইলট লেম্প","காட்டி விளக்கு, பைலட் விளக்கு"
প্ৰাৰম্ভিক স্পাৰ্ক,ஆரம்ப தீப்பொறி
"গাইডিং ৱেভ, গাইডিং ৱেভ","வழிகாட்டும் அலை, வழிகாட்டும் அலை"
". মেছন, পাই মেছন",". மேசன், பை மேசன்"
পিন,பின்
"এন্টি-প্ৰেচাৰ, পিঞ্চ-কক","எதிர்ப்பு அழுத்தம், பிஞ்ச்-சேவல்"
পাঞ্চ হোল কেমেৰা,துளை கேமரா
বিন্দু,புள்ளி
পিয়ন (pymason),பியோன் (பைமேசன்)
পিৰানি গেজ,பிரணி அளவீடு
পিষ্টন,பிஸ்டன்
"পিচ,পিচ,পিচ,বেংগল ব্যৱধান,লক্ষ্য,জালি,গেগ","சுருதி, நிலக்கீல், சுருதி, வளையல் இடைவெளி, இலக்கு, லட்டு, காக்"
"pivot, ৰিভেট","பிவோட், ரிவெட்"
planck ৰ নিয়ম,பிளாங்க் சட்டம்
তলৰ জালি,கீழ் லட்டு
প্লেন মিৰ&#39;ৰ,விமான கண்ணாடி
কোপ্লেনাৰ গতি,கோப்ளனார் இயக்கம்
গ্ৰহটো,கோள்
"গ্ৰহীয়, স্থলজ","கிரக, நிலப்பரப்பு"
গ্ৰহৰ আয়ন,கிரக அயனி
"প্লাজমা, প্ৰ’ট’প্লাজম, প্লাজমা","பிளாஸ்மா, புரோட்டோபிளாசம், பிளாஸ்மா"
"প্লাজমা ষ্ট্ৰিম, প্ৰ’ট’প্লাজম ষ্ট্ৰিম","பிளாஸ்மா ஸ்ட்ரீம், புரோட்டோபிளாசம் ஸ்ட்ரீம்"
"প্লাজমন, ভৰ","பிளாஸ்மோன், நிறை"
প্লাষ্টিক,"குழாய், பிளாஸ்டிக்"
"প্লাষ্টিচিটি, প্লাষ্টিচিটি","பிளாஸ்டிக், பிளாஸ்டிக்"
"প্লেট, বেচ প্লেট, প্লেট, এনোড","தட்டு, அடிப்படை தட்டு, தட்டு, நேர்மின்முனை"
মালভূমি মালভূমি,பீடபூமி பீடபூமி
"ইলেক্ট্ৰ&#39; আৱৰণযুক্ত, আৱৰণযুক্ত, গ্লেজযুক্ত, প্লেট কৰা","மின் பூசப்பட்ட, பூசப்பட்ட, மெருகூட்டப்பட்ட, பூசப்பட்ட"
সৰু ফলক,சிறிய தகடு
"প্লট, এলেকা, প্লট, প্লট","சதி, பகுதி, சதி, சதி"
খচৰা প্ৰস্তুত কৰা,வரைவு
টানি ষ্ট্ৰিং,சரத்தை இழுக்கவும்
প্লুটনিয়াম,புளூட்டோனியம்
গেছ মেকানিক্স,எரிவாயு இயக்கவியல்
"কণ্টেইনাৰ,ইণ্টেৰিয়ৰ,প্ৰচেছড কাৰ্ড মাছ,পকেট,পকেট","கொள்கலன், உட்புறம், பதப்படுத்தப்பட்ட அட்டை நிறை, பாக்கெட், பாக்கெட்"
বিন্দু,புள்ளி
দূষিত,மாசுபட்டது
বিষক্ৰিয়া,விஷம்
poisson বিতৰণ,விஷம் விநியோகம்
"মেৰু, মেৰু","துருவ, துருவ"
মেৰুমাপক,துருவமானி
মেৰুত্ব,துருவமுனைப்பு
মেৰুকৰণ,துருவப்படுத்தல்
"মেৰুস্কোপ, মেৰুস্কোপ","துருவநோக்கி, துருவநோக்கி"
মেৰুকৰণ কৰা,துருவப்படுத்த
"মেৰুকৰণকাৰী, মেৰুকৰণকাৰী","துருவமுனைப்பான், துருவமுனைப்பான்"
মেৰুত্ব,துருவமுனைப்பு
মেৰুত্ব,துருவமுனைப்பு
মেৰুত্ব পতন,துருவமுனைப்பு வீழ்ச்சி
মেৰু জালি,துருவ லட்டு
পোলাৰইড,போலராய்டு
"পোলাৰন, পোলাৰন","துருவமுனை, பொலரான்"
"মেৰু, অন্তহীন, কন্টাক্টৰ, মেৰু","துருவம், எல்லையற்ற, தொடர்பு, துருவம்"
পোলনিয়াম,பொலோனியம்
বহুপৰমাণু,பல அணுக்கள்
বহুস্ফটিকীয়,பல படிகங்கள்
বহুৰূপী,பாலிமார்பிக்
বহুৰূপী,பாலிமார்பிக்
পুখুৰী,குளம்
pushkarini ৰিয়েক্টৰ,புஷ்கரிணி அணுஉலை
ছিদ্ৰতা,போரோசிட்டி
বহনযোগ্য,எடுத்துச் செல்லக்கூடியது
"ইতিবাচক, ধন, ইতিবাচক, ইতিবাচক","நேர்மறை, பணம், நேர்மறை, நேர்மறை"
পজিট্ৰন,பாசிட்ரான்
পজিট্ৰনিয়াম,பாசிட்ரோனியம்
"সম্ভাৱনা, সম্ভাৱনা","நிகழ்தகவு, நிகழ்தகவு"
স্তম্ভ,தூண்
"সম্ভাৱ্য (v.), পৰিস্থিতিগত, সম্ভৱ (v.)","சாத்தியமான (v.), சூழ்நிலை, சாத்தியமான (v.)"
সম্ভাৱ্য কুপে,சாத்தியமான கூபே
"পটেনচিঅ&#39;মিটাৰ, পটেনচিঅ&#39;মিটাৰ","potentiometer, potentiometer"
পাউণ্ডল,பூண்டல்
"গুড়ি, গুড়ি","தூள், தூள்"
গুড়ি পদ্ধতি,தூள் முறை
"শক্তি, শক্তি, ক্ষমতা, শক্তি","சக்தி, வலிமை, திறன், சக்தி"
ক্ষমতা নিয়ম,அதிகார ஆட்சி
"শক্তি কেন্দ্ৰ, শক্তি কেন্দ্ৰ","மின் நிலையம், மின் நிலையம்"
শক্তি যোগান,மின்சாரம்
"পৰীক্ষামূলক, পৰীক্ষামূলক, ব্যৱহাৰিক","சோதனை, சோதனை, நடைமுறை"
"আয়ান, precession","அயன், முன்னுரை"
"সঠিক, সঠিক","துல்லியமான, துல்லியமான"
"নিখুঁততা, নিখুঁততা","துல்லியம், துல்லியம்"
ভৱিষ্যদ্বাণী,கணிப்பு
নিৰ্বাচিত,தேர்ந்தெடுக்கப்பட்ட
"পছন্দৰ, পছন্দৰ","விருப்பமான, விருப்பமான"
প্ৰাৰম্ভিক,ஆரம்ப
সংকোচন,சுருக்கம்
"প্ৰাথমিক, প্ৰাথমিক, প্ৰথম, মূল, প্ৰধান, মূল","முதன்மை, முதன்மை, முதல், முக்கிய, முதன்மை, வேர்"
"ষ্টাৰ্টাৰ, প্ৰাইমাৰ","ஸ்டார்டர், ப்ரைமர்"
"prime, আদিম","முதன்மையான, பழமையான"
"অধ্যক্ষ, অধ্যক্ষ, অধ্যক্ষ","அதிபர், அதிபர், அதிபர்"
নিয়মসমূহ,விதிகள்
প্ৰিজম,ப்ரிஸம்
"প্ৰিজমাটিক, প্ৰিজমাটিক","prismatic, prismatic"
সম্ভাৱনাবাদী,நிகழ்தகவு
পৰীক্ষক,சோதனையாளர்
"পদ্ধতি, পদ্ধতি","செயல்முறை, நடைமுறை"
"প্ৰক্ৰিয়া, পৰ্যায়","செயல்முறை, நிலை"
"প্ৰক্ৰিয়াকৰণ, সম্পদ","செயலாக்கம், வளங்கள்"
প্ৰচেছৰ,செயலி
প্ৰডাক্ট প্ৰডাক্ট,தயாரிப்பு தயாரிப்பு
উৎপাদন,உற்பத்தி
উৎপাদনশীলতা,உற்பத்தித்திறன்
"প্ৰগ্ৰেম, প্ৰগ্ৰেম, প্ৰগ্ৰেম","நிரல், நிரல், நிரல்"
প্ৰগ্ৰেমাৰ,புரோகிராமர்
"প্ৰগতিশীল, প্ৰগতিশীল","முற்போக்கான, முற்போக்கான"
নিষেধাজ্ঞা,தடை
"প্ৰজেক্টিভ, আউটপুট","திட்ட, வெளியீடு"
প্ৰচাৰিত ইলেক্ট্ৰন,ஊக்குவிக்கப்பட்ட எலக்ட்ரான்
তৎক্ষণাত নিউট্ৰন,உடனடி நியூட்ரான்
বাহু,கை
"সংক্ৰমণ, পৰিবৰ্ধন, প্ৰসাৰণ","பரிமாற்றம், பெருக்கம், பரப்புதல்"
প্ৰপেলেন্ট,உந்துவிசை
ধৰ্ম,பண்புகள்
"সঠিক মান, eigen মান","சரியான மதிப்பு, ஈஜென் மதிப்பு"
"অনুপাত, অনুপাত, বিভাজন","விகிதம், விகிதம், பிரிவு"
প্ৰপালচন,உந்துதல்
প্ৰ&#39;টন,புரோட்டான்
সান্নিধ্য,அருகாமை
"1ছ্যুডোভেক্টৰ,ছ্যুডোভেক্টৰ","1 சூடோவெக்டர், சூடோவெக்டர்"
"আঁকিব, টানিব, টানিব, ছাপ, দলং","இழு, இழு, இழு, எண்ணம், பாலம்"
"পুলি, ঘিৰ্ণী, কাপ্পী","பல்லி, கிர்னி, காப்பி"
"ইমেজ এক্সটেনচন,চিনক্ৰ&#39;নাইজেচন লছ,৩ ট্ৰেকচন","பட நீட்டிப்பு, ஒத்திசைவு இழப்பு, 3 இழுவை"
নাড়ী,துடிப்பு
flutter,படபடப்பு
"নাড়ী, নাড়ী","பருப்பு வகைகள், பருப்பு வகைகள்"
পালছাৰ,துடிப்பு
পাম্প,பம்ப்
পাম্পিং,உந்தி
punching,குத்துதல்
"তৰা, ছাত্ৰ, কানিনিকা","நட்சத்திரம், மாணவர், கனினிகா"
বিশুদ্ধ,தூய
শুদ্ধতা,துல்லியம்
"নীল লোহিত,বেঙুনীয়া,বেঙুনীয়া","நீல் லோஹித், ஊதா, ஊதா"
বুটাম টিপক বুটাম টিপক,புஷ் பொத்தான் புஷ் பொத்தான்
নিষ্কাশন,பிரித்தெடுத்தல்
"পিৰানোমিটাৰ, সৌৰ থাৰ্মোমিটাৰ","பைரனோமீட்டர், சூரிய வெப்பமானி"
তাপবিদ্যুৎ,தெர்மோஎலக்ட்ரிக்
হাইগ্ৰ&#39;মিটাৰ,ஈரப்பதமானி
চাইট&#39;মেট্ৰি,சைட்டோமெட்ரி
"Q-আখৰ, Q-সহগ","Q-எழுத்து, Q- குணகம்"
"চতুৰ্থাংশ, বৃত্ত ভৰি","நாற்கரம், வட்ட அடி"
"কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ","குவாட்ரன்ட் எலக்ட்ரோமீட்டர், குவாட்ரன்ட் எலக்ட்ரோமீட்டர்"
দ্বিঘাত,இருபடி
চতুৰ্ভুজ,நாற்கர
গুণমান,தரம்
কোৱাণ্টাম,குவாண்டம்
কোৱাণ্টাম,குவாண்டம்
"কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন","அளவு, குவாண்டம், அளவு, அளவு"
পৰিমাণীকৰণ কৰা,அளவீடு
"পৰিমাণগত, পৰিমাণগত","அளவு, அளவு"
"পৰিমাণ, পৰিমাণ, পৰিমাণ","அளவு, அளவு, அளவு"
কোৱাণ্টাম,குவாண்டம்
"চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ","கால், கால், கால்"
"ৰাইষ্টোন, কোৱাৰ্টছ","rhinestones, குவார்ட்ஸ்"
সাধাৰণতে অৱস্থা,பொதுவாக நிலை
উত্তৰাধিকাৰ,அடுத்தடுத்து
ইলাষ্টিক বল,மீள் சக்தி
ইলাষ্টিক তৰংগ,மீள் அலை
স্থায়ী বৰ্তনী,நிரந்தர சுற்று
ষ্টেটিক ইমেজ,நிலையான படம்
নিৰ্দিষ্ট চক্ৰ,நிலையான சுழற்சி
স্থায়ী অৱস্থা,நிரந்தர நிலை
to quench,அணைக்க
শান্তকাৰী,மயக்க மருந்து
"quench, কুৱেঞ্চ","அணைக்க, தணி"
নিস্তব্ধ দিন,அமைதியான நாள்
d-মান,d-மதிப்பு
"ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ","ரேடியோ (எட்.), ரேடியோ (வி.), கதிரியக்க, பேரழிவு, கதிர்வீச்சு"
বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ,கதிர்வீச்சு செயல்படுத்தல் பகுப்பாய்வு
"fissile, তেজস্ক্ৰীয়","பிளவு, கதிரியக்கம்"
তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা,கதிரியக்க உரிமம் பெற்றவர்
"পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা","சிதைவு, கதிரியக்கம், கதிரியக்கம்"
"ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি","ரேடியோகிராம்கள், ரேடியோ கம்பிகள், ரேடியம் படங்கள்"
"ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি","ரேடியோகிராஃப்கள், கதிர்வீச்சு படங்கள்"
তেজস্ক্রিয় আয়’ডিন,கதிரியக்க அயோடின்
"ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প","கதிரியக்க ஐசோடோப்புகள், கதிர்வீச்சு ஐசோடோப்புகள்"
"এক্স-ৰে থেৰাপী,ৰেডিয়চন থেৰাপী","எக்ஸ்ரே சிகிச்சை, கதிர்வீச்சு சிகிச்சை"
ৰেডিয়চন থেৰাপিষ্ট,கதிர்வீச்சு சிகிச்சையாளர்
"ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ","ரேடியோமீட்டர், ரேடியோமீட்டர்"
ৰেডিঅ&#39;মেট্ৰি,கதிரியக்க அளவீடு
তেজস্ক্রিয়-থেলিয়াম,கதிரியக்க-தாலியம்
ৰেডিয়চন থেৰাপী,கதிர்வீச்சு சிகிச்சை
ৰেডিয়াম,ரேடியம்
ৰেডিয়াম থেৰাপী,ரேடியம் சிகிச்சை
ব্যাসাৰ্ধ,ஆரம்
ইন্দ্ৰ ধনুষ,இந்திரன் தனுஷ்
ৰমন ইফেক্ট,ராமன் விளைவு
ramsden বৃত্ত,ராம்ஸ்டன் வட்டம்
"random, অনিয়মিত","சீரற்ற, ஒழுங்கற்ற"
ৰেণ্ডমাইজেচন,சீரற்றமயமாக்கல்
যাদৃচ্ছিকতা,சீரற்ற தன்மை
দোলক,ஆஸிலேட்டர்
শ্ৰৱণ ক্ষমতাৰ পৰিসৰ,கேட்கக்கூடிய வரம்பு
দ্ৰুত নাড়ী,விரைவான துடிப்பு
"বিৰল, বিৰল","அரிதான, அரிதான"
বিৰলতা,அரிதான தன்மை
to rarefy কৰা,அரிதாக
অনুমোদিত ভল্টেজ,அனுமதிக்கப்பட்ட மின்னழுத்தம்
"ৰেটিং, ৰেটিং","மதிப்பீடு, மதிப்பீடு"
অনুপাত,விகிதம்
যুক্তিকৰ,பகுத்தறிவு
"অপ্ৰক্ৰিয়াকৃত ডেটাম, গ্ৰহণ কৰা ডেটামৰ দৰে","செயலாக்கப்படாத தரவு, பெறப்பட்ட தரவு"
"ৰশ্মি, কিৰণ, অৰ্ধেখা, আৰ","ரஷ்மி, கிரண், அர்த்ரேகா, அர்"
ৰেলি বিক্ষিপ্ততা,ராலே சிதறல்
ৰিবাউণ্ড,மீண்டும் எழுகிறது
মতামত,பின்னூட்டம்
ৰিএক্টিভ কাপলিং,எதிர்வினை இணைப்பு
পুনৰ সক্ৰিয়কৰণ,மீண்டும் செயல்படுத்துதல்
অপ্ৰাসংগিকতা,பொருத்தமின்மை
ৰিয়েক্টৰ,அணுஉலை
ৰিয়েক্টৰ গুপ্তি,உலை குப்தி
asaji অস্ত্ৰ,ஆசாஜி ஆயுதம்
"পঢ়া, পঢ়া","வாசிப்பு, வாசிப்பு"
পুনৰ সামঞ্জস্য কৰা,மீண்டும் சரிசெய்தல்
বাস্তৱ,உண்மையான
"to rebound (n.), প্ৰতিফলিত কৰা (ver.)","திரும்ப திரும்ப (n.), பிரதிபலிக்க (ver.)"
পুনৰুত্পাদন তাপ,மீளுருவாக்கம் வெப்பம்
পুনৰ মানাংকন,மறு அளவுத்திருத்தம்
"গ্ৰাহক, গ্ৰাহক","பெறுபவர், பெறுபவர்"
"ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে","தலைகீழ், தலைகீழ், பின் அணிவரிசை"
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক","தலைகீழ், பரஸ்பர, பரஸ்பர"
"পাৰস্পৰিকতা, পাৰস্পৰিকতা","பரஸ்பரம், பரஸ்பரம்"
"প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)","பிரதிபலிப்பு (வி.), பிரதிபலிப்பு (வி.)"
"পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ","மறுசேர்ப்பு, மறுபயன்பாடு"
নিৰীক্ষণ কৰা,கண்காணிப்பு
"ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)","பதிவு, பதிவு (என்.), பதிவு செய்ய, குறிக்க (வி.)"
ৰেকৰ্ড কৰা হৈছে,பதிவு செய்யப்பட்டது
আৰ্কাইভিষ্ট,காப்பக நிபுணர்
ৰেকৰ্ডিং,பதிவு
"প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি","அடைதல், அடைதல், அடைதல்"
সোঁকোণৰ স্থানাংক স্থানাংক,வலது கோண ஆய ஆயத்தொலைவுகள்
"শোধন, সংশোধন","சுத்திகரிப்பு, திருத்தம்"
"পৰিশোধিত, পৰিশোধিত","சுத்திகரிக்கப்பட்ட, சுத்திகரிக்கப்பட்ட"
ৰেক্টিফায়াৰ,திருத்தி
ৰেক্টিফায়াৰ ভালভ,ரெக்டிஃபையர் வால்வு
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","நேர்கோடு, நேர்கோடு, நேர்கோடு"
পুনৰাবৃত্তিমূলক পৰিঘটনা,தொடர் நிகழ்வு
তেজৰ দানৱ ৰঙা দানৱ,இரத்த பேய் சிவப்பு பேய்
তেজৰ স্থানান্তৰ,இரத்த இடப்பெயர்ச்சி
"হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা","குறைக்க, சமப்படுத்த, உயிரூட்டு"
(এটা ধুমকেতুৰ),(ஒரு வால் நட்சத்திரத்தின்)
পৰিশোধিত তথ্য,சுத்திகரிக்கப்பட்ட தரவு
"অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক","ஒத்த, சிறிய, கடமை"
পৰিৱৰ্তন সহগ,மாற்ற குணகம்
ৰিড-পাইপ,நாணல் குழாய்
পুনৰ প্ৰৱেশ,மறு நுழைவு
"নিৰ্দেশনা, উল্লেখ","அறிவுறுத்தல்கள், குறிப்புகள்"
প্ৰতিফলনশীলতা,பிரதிபலிப்பு
"প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত","பிரதிபலித்தது, பிரதிபலித்தது, பிரதிபலித்தது"
প্ৰতিফলিত হয়,பிரதிபலித்தது
প্ৰতিফলিত,பிரதிபலிப்பு
প্ৰতিফলন,பிரதிபலிப்பு
ৰিফ্লেক্টিভ লছ,பிரதிபலிப்பு இழப்பு
প্ৰতিফলনশীলতা,பிரதிபலிப்பு
ৰিফ্লেক্টৰ,பிரதிபலிப்பான்
ৰিফ্লেক্স মেকানিজম,அனிச்சை பொறிமுறை
বিবৰ্তিত,ஒளிவிலகல்
বিবৰ্তন,ஒளிவிலகல்
বিবৰ্তন সূচকাংক,ஒளிவிலகல்
refractoriness,பயனற்ற தன்மை
বিবৰ্তন সূচকাংক,ஒளிவிலகல்
"ফ্ৰীজ, ফ্ৰীজ","குளிர்சாதன பெட்டி, குளிர்சாதன பெட்டி"
পুনৰাবৃত্তি,மறுஉருவாக்கம்
"পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন","மீளுருவாக்கம், நிலையான மறு ஒருங்கிணைப்பு, மீளுருவாக்கம்"
"পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল","மீளுருவாக்கம், மீளுருவாக்கம், மீளுருவாக்கம்"
"পঞ্জীয়ন, পঞ্জীয়ন","பதிவு, பதிவு"
"বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল","விற்பனை வேகம், பின்தங்கிய இயக்கம், பின்னடைவு, தலைகீழ்"
"even, নিয়মীয়া, প্ৰতিসম","கூட, வழக்கமான, சமச்சீர்"
সমৰূপী কঠিন,ஐசோஃபார்ம் திடமானது
নিয়ন্ত্ৰণ,ஒழுங்குமுறை
সম্পৰ্ক,உறவு
"আপেক্ষিক, আপেক্ষিক","உறவினர், உறவினர்"
সম্পৰ্কীয়,உறவினர்
তুলনামূলকভাৱে নিশ্চিত,ஒப்பீட்டளவில் உறுதியாக
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","சார்பியல், சார்பியல், சார்பியல்"
জিৰণি লোৱা,ஓய்வு
"ৰিলে, ট্ৰেন্সমিছন","ரிலே, பரிமாற்றம்"
পাপমোচন,மீட்பு
নিৰ্ভৰযোগ্যতা,நம்பகத்தன்மை
অৱশিষ্ট,எஞ்சிய
ৰিম&#39;ট কন্ট্ৰ&#39;ল,தொலையியக்கி
renormalized,மறுசீரமைக்கப்பட்டது
"পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস","மறு நோக்குநிலை, மறு கட்டமைப்பு"
পুনৰাবৃত্তিযোগ্যতা,மீண்டும் மீண்டும் செய்யக்கூடிய தன்மை
"পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী","ரிப்பீட்டர், ரிப்பீட்டர்"
"to repel, বিকৃত কৰা","விரட்ட, விரட்டப்பட வேண்டும்"
repulsive,விரட்டும்
পুনৰাবৃত্তি,மீண்டும் மீண்டும்
প্ৰতিনিধিত্ব কৰা,பிரதிநிதித்துவம்
"প্ৰতিনিধি, প্ৰতিনিধি","பிரதிநிதி, பிரதிநிதி"
"পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য","மீட்கக்கூடிய, மீண்டும் உருவாக்கக்கூடிய"
"প্ৰজনন, প্ৰজনন, প্ৰজনন","இனப்பெருக்கம், இனப்பெருக்கம், இனப்பெருக்கம்"
repel কৰা,விரட்டு
repulsion,விரட்டல்
repulsive,விரட்டும்
গৱেষণা,ஆராய்ச்சி
"cistern, জলাশয়, জলাশয়, জলাশয়, cistern","நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம்"
পুনৰ নিয়োগ কৰা,மறுபகிர்வு
"অৱশিষ্ট, অৱশিষ্ট","எஞ்சிய, எஞ்சிய"
"ৰেজিষ্টেন্স, ৰেজিষ্টেন্স","எதிர்ப்பு, எதிர்ப்பு"
ৰেজিষ্টিভিটি,எதிர்ப்பாற்றல்
ৰেজিষ্টৰ,மின்தடை
"দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য","கலைத்தல், கரைதல், வேறுபாடு"
ভুল উপস্থাপন,தவறான விளக்கம்
"বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা","பிரிவுக்கு, வேறுபடுத்த, பிரிக்க"
স্প্লিটাৰ,பிரிப்பான்
অনুনাদ,அதிர்வு
অনুনাদী প্ৰভাৱ,அதிர்வு விளைவு
অনুনাদী,எதிரொலிக்கும்
"অনুনাদ, অনুনাদ","அதிர்வு, அதிர்வு"
অনুনাদী,எதிரொலிக்கும்
"উত্তৰ, সঁহাৰি, প্ৰতিবেদন","பதில், பதில், அறிக்கை"
বিৰতি,இடைநிறுத்தம்
আকৌ আৰম্ভ কৰক,மீண்டும் தொடங்க
অৱশিষ্ট ৰশ্মি,எஞ்சிய கற்றை
"ফলাফল, ফলাফল, ফলাফল","முடிவு, முடிவு, முடிவு"
ফলাফলৰ ফলাফল,விளைவாக முடிவு
retarded,சரியில்லாத
পাতলকাৰী,நீர்த்த
ৰেটিকুল,வலைப்பின்னல்
"ৰেটিনা, ৰেটিনা","விழித்திரை, விழித்திரை"
পিছফালে ৰকেট,பின் ராக்கெட்
"অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড","அதிர்வு, பின்னடைவு, மீளுருவாக்கம்"
অনুসৰণ কৰা,பின்பற்றவும்
ওলোটা কৰা,தலைகீழ்
"ওলোটা, ওলোটা, ওলোটা, ওলোটা","தலைகீழ், தலைகீழ், தலைகீழ், தலைகீழ்"
পিছপৰা পক্ষপাতিত্ব,பின்தங்கிய சார்பு
উলটিব পৰা ক্ষমতা,மீள்தன்மை
উলটিব পৰা,மீளக்கூடியது
ঘূৰ্ণন,சுழற்சி
ঘূৰ্ণনশীল,சுழலும்
ৰেইনল্ডছ নম্বৰ,ரெனால்ட்ஸ் எண்
ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ,ஸ்ட்ரீம் கட்டுப்படுத்தி
অদ্ভুত দৈৰ্ঘ্য,ஒற்றைப்படை நீளம்
"ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক","முக்கோண படிகங்கள், இணை அறுகோண படிகங்கள்"
"ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম","ரோம்பாய்டு ப்ரிஸம், நாற்கர ப்ரிஸம்"
ৰাজমিস্ত্ৰী হৈ থাকক,கொத்தனார் தங்க
"ছন্দ, কেডেন্স, ছন্দ","தாளம், தாளம், தாளம்"
ঘড়ীৰ কাঁটাৰ দিশত,கடிகாரகடிகாரச்சுற்று
উলম্ব প্ৰিজম,செங்குத்து ப்ரிஸம்
সোঁহাতৰ নিয়ম,வலது கை விதி
সোঁফালৰ স্ক্ৰু,வலது பக்க திருகு
সমতুল্য প্ৰিজম,ஒரே மாதிரியான ப்ரிஸம்
শক্তিশালী,வலுவான
অধ্যৱসায়,விடாமுயற்சி
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
"শব্দ, বাদ্যযন্ত্ৰ","ஒலி, கருவி"
উৰ্মিকা,ஊர்மிகா
উত্থানৰ দিন,உச்சம்
ৰবো,ரோபோ
ৰকেটৰ ক্ৰিয়া,ராக்கெட் நடவடிக்கை
ৰকেট,ராக்கெட்
ৰকেট বিজ্ঞান,ஏவுகலன் அறிவியல்
"শিল, গতি, দোলনা","ராக்கன், இயக்கம், ஊஞ்சல்"
ৰয়েন্টজেন,ரோன்ட்ஜென்
"ৰয়েণ্টজেন-ৰে, এক্স-ৰে","roentgen-ray, x-ray"
"ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)","ரோலிங், ரோல், (எட்.), ரவுண்டிங், ரோலிங் (Vr.)"
"বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)","Belni, Lotni, Lotnik (v.), Velan, Lotan (ed.)"
ঘূৰ্ণনীয়,சுழற்சி
"to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)","சுழற்ற, சுழற்ற (வி.), வட்ட, சக்கரம்"
ঘূৰ্ণনীয়,சுழற்சி
"ঘূৰণ, ঘূৰণ","சுழற்சி, சுழற்சி"
