Marathi,Telugu
उप माती,ఉప నేల
सब युनिट,ఉప యూనిట్
सब युनिट,ఉప యూనిట్
सबक्लास,సబ్‌క్లాస్
सबक्लेव्हियन धमनी,సబ్‌క్లేవియన్ ఆర్టరీ
त्वचेखालील,సబ్కటానియస్
सबफिब्रे,సబ్‌ఫైబ్రే
व्यक्तिनिष्ठ दृष्टीकोन,ఆత్మాశ్రయ విధానం
सबलिंगुअल ग्रंथी,సబ్లింగ్యువల్ గ్రంథి
सबमॅन्डिब्युलर गॅंग्लियन,సబ్‌మాండిబ్యులర్ గ్యాంగ్లియన్
सबमॅन्डिब्युलर लाळ ग्रंथी,సబ్‌మాండిబ్యులర్ లాలాజల గ్రంథి
बुडले,మునిగిపోయింది
पाण्यात बुडलेले,మునిగిపోయిన ఆకు
बुडवणे,మునిగిపోవడం
सबमेटेसेन्ट्रिक,సబ్‌మెటసెంట్రిక్
सबमुकोसा,సబ్‌ముకోసా
सबमुकोसा,సబ్‌ముకోసా
उपनगर जहाज,సబ్న్యూరల్ పాత్ర
सुबोफेजियल गॅंग्लियन,సబ్‌యోసోఫాగియల్ గ్యాంగ్లియన్
उप -लोकसंख्या,ఉప జనాభా
उपप्रजाती,ఉపజాతులు
सबस्टेज कंडेन्सर,సబ్‌స్టేజ్ కండెన్సర్
प्रतिस्थापन,ప్రత్యామ్నాయం
सबस्टोमॅटल चेंबर,సబ్‌స్టోమాటల్ చాంబర్
सब्सट्रेट-बाइंडिंग साइट,సబ్‌స్ట్రేట్-బైండింగ్ సైట్
सब्सट्रेट,ఉపరితలం
सब्सट्रेट,ఉపరితలం
सबस्ट्रेटम,సబ్‌స్ట్రాటమ్
उपोष्णकटिबंधीय,ఉపఉష్ణమండల
सबट्यूब्यूल,సబ్‌టూబ్యూల్
सलग उच्च ट्रॉफिक पातळी,వరుస అధిక ట్రోఫిక్ స్థాయి
सक्सीनेट डिहायड्रोजनेस,సక్సినేట్ డీహైడ్రోజినేస్
सक्सिनिक डिहायड्रोजनेस,సుక్సినిక్ డీహైడ్రోజినేస్
सक्सिनिल कोएन्झाइम,సుక్సినైల్ కోఎంజైమ్
सुकुलन्स,సక్యూలెన్స్
रसदार,రసంతో
शोषक,సక్కర్
शोषक,సక్కర్
शोषक मासे,సక్కర్ ఫిష్
शोषक मूळ,రూట్ పీల్చటం
सुक्रोज,సుక్రోజ్
साखर,చక్కెర
सल्कस (लहान खोबणी),(చిన్న గ్రోవ్)
गंधक,సల్ఫర్
सल्फर ग्रॅन्यूल,సల్ఫర్ కణిక
सनहॅम्प,సన్‌హెంప్
सनड्यू,సుందే
बुडलेले स्टोमाटा,మునిగిపోయిన స్టోమాటా
सूर्यप्रकाश,సూర్యరశ్మి
सुपरक्लास,సూపర్ క్లాస్
सुपर कॉलिंग,సూపర్ కాయిలింగ్
श्रेष्ठ आणि निकृष्ट पालिया,ఉన్నతమైన మరియు నాసిరకం
सुपीरियर सेरेबेलर पेडनकल,సుపీరియర్ సెరెబెల్లార్ పెడన్కిల్
उत्कृष्ट कोलिक्युलस,సుపీరియర్ కోలిక్యులస్
उत्कृष्ट महिला,ఉన్నతమైన ఆడ
श्रेष्ठ नर,ఉన్నతమైన మగ
सुपीरियर मेसेन्टरिक गॅंग्लियन,సుపీరియర్ మెసెంటెరిక్ గ్యాంగ్లియన్
उत्कृष्ट अंडाशय,ఉన్నతమైన అండాశయం
अलौकिक,సూపర్నాటెంట్
सुपरपॉड,సూపర్పోస్డ్
सुपरस्क्रिप्ट,సూపర్‌స్క్రిప్ట్
सुपरस्क्रिप्ट,సూపర్‌స్క్రిప్ట్
सुप्रोओफेजियल गॅंग्लियन,సుప్రోసోఫాగియల్ గ్యాంగ్లియన్
सुपरस्कापुला,సుప్రాస్కపులా
पृष्ठभाग प्रतिजैविक,ఉపరితల యాంటిజెన్
पृष्ठभागाचे क्षेत्रफळ,ఉపరితలం
पृष्ठभाग रहिवासी,ఉపరితల నివాసి
पृष्ठभाग निर्जंतुकीकरण,ఉపరితల స్టెరిలైజేషన్
शस्त्रक्रिया,శస్త్రచికిత్స
शस्त्रक्रिया हस्तक्षेप,శస్త్రచికిత్స జోక్యం
सरोगेट आई,సర్రోగేట్ తల్లి
सर्व्हायव्हल,మనుగడ
संवेदनशीलता,ససెప్టబిలిటీ
निलंबन संस्कृती,సస్పెన్షన్ సంస్కృతి
निलंबन अस्थिबंधन,సస్పెన్సరీ లిగమెంట్
शाश्वत शेती,స్థిరమైన వ్యవసాయం
शाश्वत विकास,స్థిరమైన అభివృద్ధి
सिव्हन,కుట్టు
Swedberg युनिट,SVEDBERG యూనిట్
शेपूट फुलपाखरू गिळंकृत करा,మింగడం తోక సీతాకోకచిలుక
गिळंकृत,మింగడం
दलदलीचा,చిత్తడి
झुंड,సమూహ
घाम,చెమట
घाम ग्रंथी,చెమట గ్రంథి
घाम येणे,చెమట
घाम येणे,చెమట
गोड क्लोव्हर,తీపి క్లోవర్
स्विस चीज,స్విస్ చీజ్
तलवार मासे,కత్తి చేప
पहारेकरी मासे,స్వోర్డ్‌టైల్ చేప
सायकॉन,సైకాన్
सायकॉनस,సైకోనస్
प्रतीक,సింబియోంట్
सहजीवन,సహజీవనం
सहजीवन,సహజీవనం
सहजीवन नायट्रोजन फिक्सर,సహజీవన నత్రజని ఫిక్సర్
सहजीवन नायट्रोजन फिक्सेशन,సహజీవన నత్రజని స్థిరీకరణ
चिन्ह,చిహ్నం
प्रतीकात्मक,సింబాలిక్
सममितीय,సుష్ట
सहानुभूतीशील,సానుభూతి
सहानुभूतीशील गॅंग्लियन साखळी,సానుభూతి గ్యాంగ్లియన్ గొలుసు
सहानुभूती विशिष्ट,సానుభూతి స్పెసియేషన్
सिम्फिसिस,సింఫిసిస్
सिम्प्लॅझम,సింప్లాస్మ్
सिम्प्लास्टिक पथ,సింప్లాస్టిక్ మార్గం
सिमपोर्ट,సింపోర్ట్
Synapse,సినాప్సే
Synapsid,సినాప్సిడ్
Synapsiss,సినాప్సిస్
Synapsiss,సినాప్సిస్
सिनॅप्टिक फाट,సినాప్టిక్ చీలిక
सिनॅप्टिक नॉब (गाठ),నాన్ జానళ్ళు
सिनॅप्टिक वेसिकल,సినాప్టిక్ వెసికిల్
Synaptonemal कॉम्प्लेक्स,సినాప్టోనెమల్ కాంప్లెక్స్
Syncarpus,సింకర్పస్
Syncytium,సిన్సిటియం
Syncytium,సిన్సిటియం
सिंड्रोम,సిండ్రోమ్
Synecology,సినెకాలజీ
Synergid,సినర్గిడ్
Synergistic,సినర్జిస్టిక్
Syngamy,సింగామి
सायनोव्हियल पोकळी,సైనోవియల్ కుహరం
सायनोव्हियल फ्लुइड,సినోవియల్ ద్రవం
संश्लेषण,సంశ్లేషణ
कृत्रिम,సింథటిక్
कृत्रिम वर्ण,సింథటిక్ పాత్ర
सिफलिस,సిఫిలిస్
सिस्टीमॅटिक्स,సిస్టమాటిక్స్
प्रणालीगत अभिसरण,దైహిక ప్రసరణ
प्रणालीगत डिसऑर्डर,దైహిక రుగ్మత
सिस्टोल,సిస్టోల్
टी-सायटोटॉक्सिक सेल,టి-సైటోటాక్సిక్ సెల్
टी-हेल्पर सेल,టి-హెల్పర్ సెల్
युक्ती चळवळ,వ్యూహాత్మక ఉద్యమం
स्पर्शिक उत्तेजन,స్పర్శ ఉద్దీపన
टॅडपोल,టాడ్‌పోల్
टेनिया,టైనియా
टॅगेट्स पेटुला,టాగెట్స్ పెటులా
तैचुंग मूळ i,తైచుంగ్ నేటివ్ i
चिंचे,చింతపండు
तामारिक्स,తమరిక్స్
टँडम पुन्हा करा,టాండమ్ రిపీట్
तांडू,తాండు
टॅनिन,టానిన్
टॅप रूट सिस्टम,రూట్ సిస్టమ్‌ను నొక్కండి
टेप अळी,టేప్ పురుగు
टेपेटम,టేపెటమ్
टॅपिओका,టాపియోకా
ताराटोजेन,టరాటోజెన్
टॅरेक्साकम,తారాక్సాకం
टार्सल,టార్సల్
टार्सियर सिमियन्स,టార్సియర్ సిమియన్స్
टार्सस,టార్సస్
चव ग्रंथि,రుచి మొగ్గ
चव छिद्र,రుచి రంధ్రం
चव रिसेप्टर,రుచి గ్రాహకం
टॉटोमरिझम,టాటోమెరిజం
टॅक्सोल,టాక్సోల్
टॅक्सन,టాక్సన్
वर्गीकरण गट,వర్గీకరణ సమూహం
वर्गीकरण पदानुक्रम,వర్గీకరణ సోపానక్రమం
वर्गीकरणवादी,వర్గీకరణ శాస్త్రవేత్త
वर्गीकरण,వర్గీకరణ
टी-डीएनए,T-DNA
तंत्रज्ञान,సాంకేతికం
टेक्टोरियल झिल्ली,టెక్టోరియల్ పొర
टेगमेन,టెగ్మెన్
Tegument,Tegument
टिचोइक acid सिड,టీచోయిక్ ఆమ్లం
टेलिग्राफिक सिग्नल ट्रान्समिशन,టెలిగ్రాఫిక్ సిగ్నల్ ట్రాన్స్మిషన్
टेरेन्सेलॉन,టెలెన్సెఫలాన్
टेलोसेन्ट्रिक,టెలోసెంట్రిక్
टेलोमेरे,టెలోమెర్
टेलोफेस,టెలోఫేస్
टेलोफेस,టెలోఫేస్
समशीतोष्ण,సమశీతోష్ణ
समशीतोष्ण ब्रॉड लीफ फॉरेस्ट बायोम,సమశీతోష్ణ బ్రాడ్ లీఫ్ ఫారెస్ట్ బయోమ్
समशीतोष्ण शंकूच्या आकाराचे जंगल,సమశీతోష్ణ శంఖాకార అడవి
समशीतोष्ण गवताळ प्रदेश,సమశీతోష్ణ గడ్డి భూములు
समशीतोष्ण सुई लीफ फॉरेस्ट बायोम,సూదిమందు
तापमान,ఉష్ణోగ్రత
टेम्पलेट,టెంప్లేట్
टेम्पलेट डीएनए,టెంప్లేట్ DNA
ऐहिक,తాత్కాలిక
ऐहिक,తాత్కాలిక
ऐहिक,తాత్కాలిక
अस्थायी हाड,తాత్కాలిక ఎముక
ऐहिक कानाची पाळ,తాత్కాలిక లోబ్
कंडरा,స్నాయువు
टेंड्रिल,టెండ్రిల్
तंबू,టెన్టకిల్
टेरेबेला,టెరెబెల్లా
तेरेडो,టెరెడో
टर्मिनल अंकुर,టెర్మినల్ బడ్
समाप्ती,ముగింపు
टर्मिनेशन कोडन,ముగింపు కోడాన్
Terpene,టెర్పెన్
जमिनीवर राहणारा,భూసంబంధమైన
स्थलीय समुदाय,భూగోళ సంఘం
स्थलीय वनस्पती,భూగోళ మొక్క
स्थलीय कशेरुक,భూగోళ సకశేరుకాలు
बंगालचा दहशत,బెంగాల్ భీభత్సం
तृतीयक,తృతీయ
तृतीयक सेल भिंत,తృతీయ సెల్ గోడ
तृतीय कालावधी,తృతీయ కాలం
चाचणी क्रॉस,టెస్ట్ క్రాస్
टेस्टा,టెస్టా
टेस्टोस्टेरॉन,టెస్టోస్టెరాన్
टेस्टिक्युलर लोब्यूल,వృషణ లోబుల్
अंडकोष,వృషణాలు
टेस्ट्यूडो,టెస్టూడో
टिटॅनस विष,టెటానస్ టాక్సిన్
टेटनी,టెటనీ
टेट्रासाइक्लिन,టెట్రాసైక్లిన్
टेट्रॅड,టెట్రాడ్
टेट्रॅमर,టెట్రామర్
टेट्रॅमरस,Tetramerous
थॅलामीफ्लोरे,థాలమిఫ్లోరా
थॅलेमस,థాలమస్
थॅलोइड शरीर,థల్లోయిడ్ బాడీ
Thallofeyta,థల్లోఫైటా
थॅलस,థాలస్
Theching सामग्री,Theching materition
Thecal सेल,థెకల్ సెల్
Thecodont,థికోడాంట్
जर्मप्लाझमचा सिद्धांत,జెర్మ్ప్లాజమ్ సిద్ధాంతం
वारसा सिद्धांत,వారసత్వ సిద్ధాంతం
नैसर्गिक निवडीचा सिद्धांत,సహజ ఎంపిక
पेंजेनेसिसचा सिद्धांत,పాంగెనెసిస్ సిద్ధాంతం
अवयवाचा वापर आणि वापराचा सिद्धांत,అవయవపు వినియోగ మరియు వాడుక
उपचारात्मक जनुक,చికిత్సా జన్యువు
उपचारात्मकपणे,చికిత్సాత్మకంగా
थर्मल प्रदूषण,ఉష్ణ కాలుష్యం
थर्मल रेग्युलेशन,ఉష్ణ నియంత్రణ
थर्मल स्तरीकरण,థర్మల్ స్ట్రాటిఫికేషన్
थर्मोआसीडोफाइल,థర్మోయాసిడోఫైల్
थर्मोकलाइन,థర్మోక్లైన్
थर्मोकलाइन,థర్మోక్లైన్
थर्मोडायनामिक,థర్మోడైనమిక్
थर्मोनॅस्टी,థర్మోనాస్టీ
थर्मोन्यूक्लियर स्फोट,థర్మోన్యూక్లియర్ పేలుడు
थर्मोपेरिओडिझम,థర్మోపెరియోడిజం
थर्मोरेसेप्टर,థర్మోరెసెప్టర్
थर्मोरेग्युलेशन,థర్మోర్గ్యులేషన్
थर्मोस्टाबे,థర్మోస్టాబ్
थर्मोस्टेट,థర్మోస్టేట్
थर्मोटॅक्सिस,థర్మోటాక్సిస్
थर्मस एक्वाटसस,థర్మస్ ఆక్వాటికస్
पातळ विभाग,సన్నని విభాగం
थायोबॅसिलस,థియోబాసిల్లస్
थोरॅसिक महाधमनी,థొరాసిక్ బృహద్ధమని
थोरॅसिक पोकळी,థొరాసిక్ కుహరం
थोरॅसिक गॅंग्लिया,థొరాసిక్ గాంగ్లియా
थोरॅसिक विभाग,థొరాసిక్ విభాగం
थोरॅसिक व्हर्टेब्रा,థొరాసిక్ వెన్నుపూస
थोरॅकोलबर्ग आउटफ्लो,థొరాకొలంబర్ low ట్‌ఫ్లో
थोरॅकोलबर्ग प्रदेश,థొరాకొలంబర్ ప్రాంతం
वक्षस्थळ,థొరాక్స్
काटा,ముల్లు
तीन आयामी रचना,త్రిమితీయ నిర్మాణం
उंबरठा उत्तेजन,ప్రవేశ ఉద్దీపన
थ्रोम्बोसाइट,థ్రోంబోసైట్
थ्रोम्बोप्लास्टिन,త్రోంబోప్లాస్టిన్
थ्रोम्बोसिस,థ్రోంబోసిస్
थायलासिनस,థైలాసినస్
थायलाकोइड,థైలాకోయిడ్
थायलाकोइड पडदा,థైలాకోయిడ్ పొర
थाईमाइन,థైమిన్
थाइमोसिन,థైమోసిన్
थायमस,థైమస్
थायरोकॅलसिटोनिन,థైరోకాల్సిటోనిన్
थायरॉईड फॉलिकल,థైరాయిడ్ ఫోలికల్
कंठग्रंथी,థైరాయిడ్ గ్రంథి
थायरॉईड ग्रंथी हार्मोन,థైరాయిడ్ గ్రంథి హార్మోన్
थायरॉईड संप्रेरक,థైరాయిడ్ హార్మోన్
थायरॉईड उत्तेजक संप्रेरक (टीएसएच),థైరాయిడ్ స్టిమ్యులేటింగ్ హార్మోన్ (TSH)
थायरोट्रोफ,థైరోట్రోఫ్
थायरोट्रोपिन रिलीझिंग हार्मोन (टीआरएच),థైరోట్రోపిన్ విడుదల హార్మోన్ (టిఆర్హెచ్)
टी (ट्यूमर इंडकिंग) प्लाझमिड,ఇది (కణితి ప్రేరేపించే)
टिबिया,టిబియా
टिक,టిక్
टिक ताप,టిక్ జ్వరం
भरतीसंबंधी मार्श,టైడల్ మార్ష్
भरतीसंबंधी खंड,టైడల్ వాల్యూమ్
टिगेलम,టిగెల్లమ్
टायगर मांजर,పులి పిల్లి
टिनोस्पोरा,టినోస్పోరా
टिन्सेल प्रकार फ्लॅगेलम,టిన్సెల్ రకం ఫ్లాగెల్లమ్
लहान ध्रुवीय रेणू,చిన్న ధ్రువ అణువు
ऊतक पातळी,కణజాల స్థాయి
ऊतक प्लाझ्मीनोजेन अ‍ॅक्टिवेटर,టిష్యూ ప్లాస్మినోజెన్ యాక్టివేటర్
ऊतक टाइपिंग,కణజాల టైపింగ్
टी-किलर सेल,టి-కిల్లర్ సెల్
तिरस्करणीय व्यक्ती,టోడ్
टॉडस्टूल,టోడ్‌స్టూల్
तंबाखू बुडवर्म,పొగాకు బుడ్వార్మ్
तंबाखू मोज़ेक,పొగాకు మొజాయిక్
तंबाखू मोज़ेक विषाणू (टीएमव्ही),పొగాకు మొజాయిక్ వైరస్ (టిఎంవి)
टॉडी,పసిపిల్లలు
पायाचे बोट,బొటనవేలు
सहनशील प्रजाती,సహన జాతులు
टोमॅटो मोज़ेक विषाणू,టొమాటో మొజాయిక్ వైరస్
जीभ,నాలుక
जीभ कलम,నాలుక అంటుకట్టుట
टोनोप्लास्ट,టోనోప్లాస్ట్
टॉन्सिल,టాన్సిల్స్
दात,పంటి
दातयुक्त बायोप्सी फोर्सप,పంటి బయాప్సీ ఫోర్సెప్
शीर्ष मांसाहारी,టాప్ కార్నివోర్
शीर्ष माती,పై నేల
टोपोग्राफी,స్థలాకృతి
टोपीओसोमेरेस,టోపోసోమెరేస్
टॉरपीडो (इलेक्ट्रिक रे),విద్యుత్ రే)
एकूण प्रजनन दर,మొత్తం సంతానోత్పత్తి రేటు
TOTIPOTENCY,టోటిపోటెన్సీ
विषारी,విషపూరితం
विषारी जैविक उत्पादन,టాక్సిక్ బయోలాజికల్ ప్రొడక్ట్
विषारी चयापचय कचरा,విష జీవక్రియ వ్యర్థాలు
विषारीपणा,విషపూరితం
विष,టాక్సిన్
टॉक्सोप्लाझ्मा,టాక్సోప్లాస్మా
ट्रेस घटक,అతితక్కువ మోతాదు
श्वासनलिका,శ్వాసనాళం
श्वासनलिका प्रणाली,ట్రాచల్ సిస్టమ్
श्वासनलिका ट्यूब,ట్రాచల్ ట్యూబ్
ट्रेकीड,ట్రాచీయిడ్
ट्रॅचिओफाइट,ట్రాచీఫైట్
ट्रेचेओफाइट पूर्वज,ట్రాచీఫైట్ పూర్వీకులు
पारंपारिक अ‍ॅग्रोफोरेस्ट्री सिस्टम,సాంప్రదాయ అగ్రోఫారెస్ట్రీ వ్యవస్థ
ट्रॅजेक्टरी विभाजक,పథం సెపరేటర్
ट्रॅनक्विलिझर,ప్రశాంతత
ट्रान्समिनेज,ట్రాన్సామినేస్
ट्रान्स झिल्ली पंप,ట్రాన్స్ మెమ్బ్రేన్ పంప్
संक्रमण,ట్రాన్సామినేషన్
लिप्यंतरण,ట్రాన్స్క్రిప్షన్
हस्तांतरित आरएनए,బదిలీ RNA
हस्तांतरण,ట్రాన్స్‌ఫ్రిన్
ट्रान्सफॉर्मंट,రూపాంతరం
रूपांतर तत्व,రూపాంతరం చెందుతున్న సూత్రం
ट्रान्सजेनिक,ట్రాన్స్‌జెనిక్
ट्रान्सजेनिक पीक,ట్రాన్స్జెనిక్ పంట
ट्रान्सजेनिक जीव,ట్రాన్స్జెనిక్ జీవి
ट्रान्सजेनिक वनस्पती,ట్రాన్స్జెనిక్ మొక్క
संक्रमण झोन,పరివర్తన జోన్
संक्रमणकालीन उपकला,పరివర్తన ఎపిథీలియం
अनुवाद,అనువాదం
विरघळलेले लिप्यंतरण,ద్రావకం యొక్క ట్రాన్స్‌లోకేషన్
ट्रान्समेम्ब्रेन मार्ग,ట్రాన్స్మెంబ్రేన్ మార్గం
ट्रान्समेम्ब्रेन प्रोटीन,ట్రాన్స్మెంబ్రేన్ ప్రోటీన్
संसर्ग,ప్రసార
संसर्ग,ప్రసార
ट्रान्समिशन इलेक्ट्रॉन मायक्रोस्कोप,ట్రాన్స్మిషన్ ఎలక్ట్రాన్ మైక్రోస్కోప్
मज्जातंतूंचा प्रसारण प्रसारण,నాడిలో అమరిక
संक्रमण,ట్రాన్స్పిరేషన్
ट्रान्सपीरेशनल पुल,ట్రాన్స్పిరేషన్ పుల్
वाहतूक,రవాణా
प्रत्यारोपण,మార్పిడి
ट्रान्सपोजॉन,ట్రాన్స్‌పోసన్
ट्रान्सव्हर्स बायनरी विखंडन,విలోమ బైనరీ విచ్ఛిత్తి
ट्रान्सव्हर्स कोलन,విలోమ పెద్దప్రేగు
अडकलेला कीटक,చిక్కుకున్న పురుగు
सापळा,ట్రాపింగ్
आघात,గాయం
ट्री फर्न,ట్రీ ఫెర్న్
वृक्ष सरडे,ట్రీ బల్లి
थरथरणे,వణుకు
ट्रेपोनेमा पॅलिडियम,ట్రెపోనెమా పాలిడియం
त्रिकोणी,త్రిభుజం
ट्रायसिक कालावधी,ట్రయాసిక్ కాలం
ट्रायबुलस,ట్రిబ్యులస్
ट्रायकार्बॉक्झिलिक acid सिड सायकल,ట్రైకార్బాక్సిలిక్ యాసిడ్ చక్రం
ट्रायकार्बॉक्झिलिक acid सिड,ట్రైకార్బాక్సిలిక్ ఆమ్లం
ट्रायकरपेलरी,ట్రైకార్పెల్లరీ
ट्रायसेल्युलर,ట్రైసెల్యులర్
ट्रायकोमोनस योनिलिस,ట్రైకోమోనాస్ యోనిలిస్
ट्रायकोडर्मा,ట్రైకోడెర్మా
ट्रायकोम,ట్రైకోమ్
ट्रायकोमोनियासिस,ట్రైకోమోనియాసిస్
ट्रायकोफिटन,ట్రైకోఫైటన్
ट्रायकोडर्मा पॉलिस्पोरम,ట్రైకోడెర్మా పాలిస్పోరం
ट्रिकसपिड वाल्व,ట్రైకస్పిడ్ వాల్వ్
ट्रायडॅक्स,ట్రిడాక్స్
ट्रायफोलिएट,ట్రిఫోలియేట్
ट्रायफोलियम,ట్రిఫోలియం
Trifurcate,ట్రిఫర్కాట్
ट्रायजेमिनल मज्जातंतू,ట్రిజెమినల్ నరాల
ट्रिगर झोन,ట్రిగ్గర్ జోన్
ट्रायग्लिसेराइड,ట్రైగ్లిజరైడ్
ट्रायग्लिसेराइड चयापचय,ట్రైగ్లిజరైడ్ జీవక్రియ
ट्रिग्नोमेट्रिक रेशो,ట్రిగ్నోమెట్రిక్ నిష్పత్తి
ट्रायहायब्रिड,ట్రైహైబ్రిడ్
ट्रायहायब्रिड क्रॉस,ట్రైహైబ్రిడ్ క్రాస్
ट्रायओडोथिरोनिन,Triiodothyronine
ट्रायलोट्रिटन,ట్రైలోటోట్రిటన్
ट्रायमर,ట్రిమర్
ट्रिमरस,త్రిమూర్తులు
ट्रायमेथिलामाइन ऑक्साईड,ట్రిమెథైలామైన్ ఆక్సైడ్
त्रिनोमियल नामक,ట్రినోమియల్ నామకరణం
ट्रायॉनिक्स,ట్రియోనిక్స్
ट्रायोस्फॉस्फेट,ట్రియోస్ఫాస్ఫేట్
ट्रिपलमिटिन,త్రిపాల్మిటిన్
ट्रिपेप्टाइड,ట్రిప్
ट्रिपिनेट लीफ,ట్రిపిన్నేట్ లీఫ్
ट्रिपलेट,ట్రిపుల్
ट्रिपलोब्लास्टिक,ట్రిప్లోబ్లాస్టిక్
ट्रायसोमिक,ట్రిసోమిక్
Tritical,ట్రిటికేల్
व्यासपीठ,త్రిథమ్‌తో కూడినది
ट्रिटिकम सॅटिव्हम,ట్రిటికం సాటివమ్
ट्रिटिकम टर्गिडम,ట్రిటికం తుర్గిడమ్
ट्रोचॅन्टर,ట్రోచాన్టర్
ट्रोकोफोर लार्वा,ట్రోచోఫోర్ లార్వా
ट्रॉफिक फॅक्टर,ట్రోఫిక్ కారకం
ट्रॉफिक पातळी,ట్రోఫిక్ స్థాయి
ट्रॉफिक पातळीची कार्यक्षमता,ట్రోఫిక్ స్థాయి సామర్థ్యం
ट्रॉफोब्लास्ट,ట్రోఫోబ్లాస్ట్
उष्णकटिबंधीय हवामान,ఉష్ణమండలీయ వాతావరణం
उष्णकटिबंधीय समुदाय,ఉష్ణమండల సంఘాలు
उष्णकटिबंधीय पाने गळणारा वन बायोम,ఉష్ణమండల ఆకురాల్చే అటవీ బయోమ్
उष्णकटिबंधीय इकोसिस्टम,ఉష్ణమండల పర్యావరణ వ్యవస్థ
उष्णकटिबंधीय वन,ఉష్ణ మండల అరణ్యం
उष्णकटिबंधीय पावसाचे वन बायोम,ఉష్ణమండల రెయిన్ ఫారెస్ట్ బయోమ్
उष्णकटिबंधीय पावसाचे वन,ఉష్ణమండల వర్షారణ్యం
ट्रोपोमायोसिन,ట్రోపోమియోసిన్
ट्रोपोनिन,ట్రోపోనిన్
ट्रोपोपॉज (ट्रॉपोस्फीयरच्या शीर्षस्थानी),ట్రోపోపాజ్ (ట్రోపోస్పియర్ పైభాగం)
खरे प्रजनन विविधता,నిజమైన సంతానోత్పత్తి రకం
खरा कर्करोग,నిజమైన క్యాన్సర్
खरे फळ,నిజమైన పండు
खरे न्यूक्लियस,నిజమైన కేంద్రకం
ट्रंक प्रदेश,ట్రంక్ ప్రాంతం
ट्रंक प्रदेश,ట్రంక్ ప్రాంతం
खोड,ట్రంక్
खोड,ట్రంక్
खोड,ట్రంక్
ट्रायगॉन,ట్రిగాన్
ट्रायपॅनोसोमा,ట్రిపనోసోమా
ट्रिप्सिन,ట్రిప్సిన్
ट्रायप्टोफेन ऑपेरॉन,ట్రిప్టోఫాన్ ఒపెరాన్
ट्रायप्टोफेन,ట్రిప్టోఫాన్
ट्यूब संस्कृती,ట్యూబ్ కల్చర్
ट्यूब संस्कृती,ట్యూబ్ కల్చర్
कंद निर्मिती,గడ్డ దినుసు ఏర్పడటం
क्षयरोग मूळ,ట్యూబర్‌క్యులర్ రూట్
क्षयरोग,క్షయ
ट्यूबरो-इन्फंडिब्युलर न्यूरॉन,ట్యూబెరో-ఇన్ఫండిబ్యులర్ న్యూరాన్
कंदयुक्त,ట్యూబరస్
कंदयुक्त प्रकार,ట్యూబరస్ రకం
ट्यूबिफेक्स,ట్యూబ్‌ఫెక్స్
ट्यूबलर अवयव,గొట్టపు అవయవం
ट्यूबलर रीबॉर्शन,గొట్టపు పునర్విమర్శ
ट्यूबलर स्राव,గొట్టపు స్రావం
ट्यूब्यूल,గొట్టం
ट्यूबुली रेक्टि,ట్యూబులి రెక్టి
ट्यूबुलिन,ట్యూబులిన్
सिलियाचा टुफ्ट,సిలియా యొక్క టఫ్ట్
ट्यूमर,కణితి
ट्यूमरमुळे व्हायरस होतो,కణితి వైరస్ కలిగిస్తుంది
ट्यूमर तयार करणारे जनुक,కణితి ఏర్పడే జన్యువు
ट्यूमर सप्रेसर जनुक,కణితి అణచివేత జన్యువు
ट्यूमर प्रमोटर,కణితి ప్రమోటర్
ट्यूमर विषाणू,కణితి వైరస్
टूना फिश,ట్యూనా చేప
टंगस्टन,టంగ్స్టన్
ट्यूनिका,ట్యూనికా
ट्यूनिका अल्बुगिनिया,ట్యూనికా అల్బుగినియా
ट्यूनिका बाह्य,ట్యూనికా ఎక్స్‌టర్నా
ट्यूनिका इंटीमा,తునికా ఇంటిమా
ट्यूनिका मीडिया,ట్యూనికా మీడియా
ट्यूनिकाटा,తునికాటా
ट्यूनिकेट,ట్యూనరేట్
ट्यूनिकेट ग्रुप,ట్యూనరేట్ గ్రూప్
अशांतता,టర్బిడిటీ
टर्गिड,టర్గిడ్
टर्गर प्रेशर,టర్గర్ పీడనం
टर्नर सिंड्रोम,టర్నర్ సిండ్రోమ్
सलगम मोझॅक,టర్నిప్ మొజాయిక్
ट्विस्टेड एस्टिवेशन,వక్రీకృత ఎస్టివేషన్
मुरडले,వక్రీకృత
दोन आयामी इलेक्ट्रोफोरेसीस,రెండు డైమెన్షనల్ ఎలెక్ట్రోఫోరేసిస్
दोन राज्य वर्गीकरण,రెండు రాజ్య వర్గీకరణ
टायम्पेनिक पडदा,టిమ్పానిక్ పొర
टायम्पॅनम,టింపనమ్
टायफासी,టైఫేసి
टायफ्लोसोल,టైఫ్లోసోల్
टायफाइड,టైఫాయిడ్
ठराविक,సాధారణ
ठराविक स्टोमॅटल छिद्र,సాధారణ స్టోమాటల్ రంధ్రం
युबिकिनॉल,యుబిక్వినాల్
Ubiquinonone,యుబిక్వినోన్
उलना,ఉల్నా
अल्ट्रासेन्ट्रिफ्यूज,అల్ట్రాసెంట్రిఫ్యూజ్
अल्ट्रासाऊंड,అల్ట్రాసౌండ్
अल्ट्रासाऊंड काम,అల్ట్రాసౌండ్ పని
अल्ट्रास्ट्रक्चर,అల్ట్రాస్ట్రక్చర్
अल्ट्राव्हायोलेट,అతినీలలోహిత
अल्ट्राव्हायोलेट किरण,అతినీలలోహిత రే
