Punjabi,Odiya
ਬੇਤਰਤੀਬ ਸ਼ਬਦ,ଅନିୟମିତ ଶବ୍ଦ |
ਵੇਰੀਏਬਲ ਸਪੀਡ stirrer,ଭେରିଏବଲ୍ ସ୍ପିଡ୍ ଷ୍ଟ୍ରାଇର
variac,variac
"ਵੈਰੀਏਕ ਟ੍ਰਾਂਸਫਾਰਮਰ, ਵੈਰੀਏਕ ਟ੍ਰਾਂਸਫਾਰਮਰ","ଭାରିଆକ୍ ଟ୍ରାନ୍ସଫର୍ମର, ଭାରିଆକ୍ ଟ୍ରାନ୍ସଫର୍ମର |"
"ਪਰਿਵਰਤਨ, ਪਰਿਵਰਤਨ, ਪਰਿਵਰਤਨ","ପରିବର୍ତ୍ତନ, ଭିନ୍ନତା, ଭିନ୍ନତା |"
ਪਰਿਵਰਤਨ ਨਿਯਮ,ଭିନ୍ନତା ନିୟମ |
ਪਰਿਵਰਤਨ ਅਨੁਪਾਤ,ଭିନ୍ନତା ଅନୁପାତ
ਵੈਰੀਕੈਪ (=ਅੱਖਰ),ଭାରିକାପ୍ (= ବର୍ଣ୍ଣ)
ਵੇਰੀਏਬਲ ਕਪਲਰ,ଭେରିଏବଲ୍ କପ୍ଲର୍ |
ਵੇਰੀਏਬਲ ਕਪਲਰ,ଭେରିଏବଲ୍ କପ୍ଲର୍ |
"ਵੇਰੀਏਬਲ ਇੰਡਕਟੈਂਸ, ਵੇਰੀਓਮੀਟਰ","ଭେରିଏବଲ୍ ଇଣ୍ଡେକ୍ସନ୍, ଭେରୋମିଟର |"
"ਆਟੋ ਪਲਾਟਰ, ਵੈਰੀਪਲੋਟਰ","ଅଟୋ ପ୍ଲଟର୍, ଭାରିପ୍ଲୋଟର୍ |"
ਵਾਰਿਸਟਰ,ଭାରିଷ୍ଟର |
ਵਿਚਲਿਤ ਹੋਣਾ,ବିଭ୍ରାନ୍ତ ହୁଅ |
ਵੇਰੀਏਬਲ,ଭେରିଏବଲ୍
ਵੇਰੀਏਬਲ ਫੋਰਸ ਜੋੜਾ,ଭେରିଏବଲ୍ ଫୋର୍ସ ଯୋଡି |
ਵੇਰੀਏਬਲ ਫੋਰਸ,ଭେରିଏବଲ୍ ଫୋର୍ସ
ਪਰਿਵਰਤਨਸ਼ੀਲ ਤਣਾਅ,ପରିବର୍ତ୍ତନଶୀଳ ଚାପ |
ਤੁਲਨਾਤਮਕ ਪੱਧਰ,ତୁଳନାତ୍ମକ ସ୍ତର
"ਡਿਕਲੇਖੀ, ਵੇਕਟੋਗ੍ਰਾਫ","ଡିକ୍ଲେକି, ଭେକ୍ଟୋଗ୍ରାଫ୍ |"
ਵੈਕਟੋਲਾਈਟ,ଭ୍ୟାକୋଲାଇଟ୍ |
"ਵੈਕਟਰ, ਵੈਕਟਰ, ਵੈਕਟਰ, ਵੈਕਟਰ","ଭେକ୍ଟର, ଭେକ୍ଟର, ଭେକ୍ଟର, ଭେକ୍ଟର |"
ਵੈਕਟਰ ਜੋੜ,ଭେକ୍ଟର ରାଶି
ਵੈਕਟਰ ਅਲਜਬਰਾ,ଭେକ୍ଟର ବୀଜ ବର୍ଣ୍ଣିତ |
ਵੈਕਟਰ ਕੰਪੋਨੈਂਟ,ଭେକ୍ଟର ଉପାଦାନ |
ਵੈਕਟਰ ਚਿੱਤਰ,ଭେକ୍ଟର ଚିତ୍ର
ਵੈਕਟਰ ਡਾਈਪੋਲ ਮੋਮੈਂਟ,ଭେକ୍ଟର ଡିପୋଲ୍ ମୁହୂର୍ତ୍ତ |
ਵੈਕਟਰ ਸਮੀਕਰਨ,ଭେକ୍ଟର ସମୀକରଣ |
ਵੈਕਟਰ ਖੇਤਰ,ଭେକ୍ଟର କ୍ଷେତ୍ର
ਵੈਕਟਰ ਵਹਾਅ,ଭେକ୍ଟର ପ୍ରବାହ
ਵੈਕਟਰ ਫੰਕਸ਼ਨ,ଭେକ୍ଟର କାର୍ଯ୍ୟ
ਵੈਕਟਰ ਜਾਲੀ,ଭେକ୍ଟର ଲାଟାଇସ୍ |
ਵੈਕਟਰ ਲਾਈਨ,ଭେକ୍ଟର ରେଖା |
ਵੈਕਟਰ ਮਾਡਲ,ଭେକ୍ଟର ମଡେଲ୍ |
ਐਟਮ ਦਾ ਵੈਕਟਰ ਮਾਡਲ,ପରମାଣୁର ଭେକ୍ଟର ମଡେଲ୍ |
ਵੈਕਟਰ ਗੁਣਾ,ଭେକ୍ଟର ଗୁଣନ
ਤਬਾਦਲਾ ਵੈਕਟਰ,ସ୍ଥାନାନ୍ତର ଭେକ୍ଟର |
"ਵੈਕਟਰ ਆਪਰੇਟਰ, ਵੈਕਟਰ ਆਪਰੇਟਰ","ଭେକ୍ଟର ଅପରେଟର, ଭେକ୍ଟର ଅପରେଟର |"
ਵੈਕਟਰ ਸੰਭਾਵੀ,ଭେକ୍ଟର ସମ୍ଭାବନା |
ਵੈਕਟਰ ਉਤਪਾਦ,ଭେକ୍ଟର ଉତ୍ପାଦ |
ਵੈਕਟਰ ਜੋੜ,ଭେକ୍ଟର ରାଶି
ਵੈਕਟਰ ਅਨੁਪਾਤ,ଭେକ୍ଟର ଅନୁପାତ |
"ਵੈਕਟਰ ਸਕਾਈ ਵਿਧੀ, ਵੈਕਟਰ ਸਕਾਈ ਵਿਧੀ","ଭେକ୍ଟର ଆକାଶ ପଦ୍ଧତି, ଭେକ୍ଟର ଆକାଶ ପଦ୍ଧତି |"
ਵੈਕਟਰ ਘਟਾਓ,ଭେକ୍ଟର ବିତରଣ
ਵੈਕਟਰ ਜੋੜ,ଭେକ୍ଟର ରାଶି
ਵੈਕਟਰ ਤਿਕੋਣ,ଭେକ୍ଟର ତ୍ରିରଙ୍ଗା |
ਵੈਕਟਰ ਟਿਊਬ,ଭେକ୍ଟର ଟ୍ୟୁବ୍ |
ਵੈਕਟਰ ਮੁੱਲ ਫਾਰਮ,ଭେକ୍ଟର ମୂଲ୍ୟ ଫର୍ମ |
ਵੈਕਟਰ ਵੇਵ ਸਮੀਕਰਨ,ଭେକ୍ଟର ତରଙ୍ଗ ସମୀକରଣ |
ਵੈਕਟਰ ਕੋਣ,ଭେକ୍ଟର କୋଣ
ਵੈਕਟਰ ਗੁਣ ਧਰਮ,ଭେକ୍ଟର ଗୁଣଧର୍ମ ଧର୍ମ |
ਵੈਕਟਰ ਵਿਧੀ ਦੁਆਰਾ,ଭେକ୍ଟର ପଦ୍ଧତି ଦ୍ୱାରା |
ਆਵਾਜਾਈ ਉਪਕਰਣ,ଗମନାଗମନ ଉପକରଣ
ਸਥਾਨਕ ਗਲਤੀ,ସ୍ଥାନୀୟ ତ୍ରୁଟି |
ਰੋਟੇਸ਼ਨ,ଘୂର୍ଣ୍ଣନ
ਨਰਮ ਤਾਲੂ ਦੇ ਪਕਵਾਨ,ନରମ ଖଜୁରୀ ପାତ୍ର |
ਨਰਮ ਸਪੱਸ਼ਟ ਅਹਿਸਾਸ,ନରମ ପାଲ୍ପେବଲ୍ ସ୍ପର୍ଶ |
ਵੇਗ ਗੇਜ,ବେଗ ଗେଜ୍
ਗਤੀ,ପରିବେଗ
ਗਤੀ ਦੀ ਵੰਡ,ବେଗ ବଣ୍ଟନ |
ਵੇਗ ਗੁਣਾਂਕ,ବେଗ ଗୁଣବତ୍ତା
ਵੇਗ ਕੰਪੋਨੈਂਟ,ବେଗ ଉପାଦାନ |
ਵੇਗ ਸੁਮੇਲ,ବେଗ ମିଶ୍ରଣ
ਗਤੀ ਸਥਿਰ,ବେଗ ସ୍ଥିର
ਵੇਗ ਵਕਰ,ବେଗ ବକ୍ର
ਵੇਗ ਘਣਤਾ,ବେଗ ଘନତା
ਵੇਗ ਵਿਘਨ,ବେଗ ବିଘ୍ନ
ਵੇਗ ਵੰਡ ਫੰਕਸ਼ਨ,ବେଗ ବଣ୍ଟନ କାର୍ଯ୍ୟ
ਵੇਗ ਸਮੀਕਰਨ,ବେଗ ସମୀକରଣ
ਵੇਗ ਗੁਣਾਂਕ,ବେଗ ଗୁଣବତ୍ତା
ਵੇਗ ਰੀਚਾਰਜ,ବେଗ ରିଚାର୍ଜ
ਵੇਗ ਫਿਲਟਰ,ବେଗ ଫିଲ୍ଟର୍
ਵੇਗ ਫੋਕਸ,ବେଗ ଧ୍ୟାନ |
ਵੇਗ ਫਲਟਰ,ବେଗ ଫ୍ଲଟର୍ |
ਵੇਗ ਸੀਮਿਤ ਸਰਵੋ,ବେଗ ସୀମିତ ସର୍ଭୋ |
ਵੇਗ ਮਾਈਕ੍ਰੋਫੋਨ,ବେଗ ମାଇକ୍ରୋଫୋନ୍ |
ਵੇਗ ਮੋਡਿਊਲੇਟਡ ਐਂਪਲੀਫਾਇਰ,ବେଗ ମଡ୍ୟୁଲେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ਵੇਗ ਮੋਡਿਊਲਡ ਨੋਜ਼ਲ,ବେଗ ମଡ୍ୟୁଲେଡ୍ ଅଗ୍ରଭାଗ |
ਵੇਗ ਮੋਡੂਲੇਸ਼ਨ,ବେଗ ମୋଡ୍ୟୁଲେସନ୍
ਵੇਗ ਨੰਬਰ,ବେଗ ସଂଖ୍ୟା
ਚੜ੍ਹਾਈ ਦੀ ਗਤੀ,ଆରୋହଣ ବେଗ
ਰੋਟੇਸ਼ਨ ਦੀ ਗਤੀ,ଘୂର୍ଣ୍ଣନ ଗତି
ਉਤਰਾਈ ਗਤੀ,ଅବତରଣ ବେଗ
ਡੁੱਬਣ ਦੀ ਗਤੀ,ବୁଡ ପକାଇବା ବେଗ |
ਪ੍ਰਵਾਹ ਦੀ ਗਤੀ,ପ୍ରବାହିତ ବେଗ
ਬਚਣ ਦੀ ਗਤੀ,ବେଗରୁ ରକ୍ଷା ପାଇବା |
ਵਹਾਅ ਦੀ ਗਤੀ,ପ୍ରବାହ ବେଗ
ਰੋਸ਼ਨੀ ਦੀ ਗਤੀ,ଆଲୋକର ଗତି
ਪ੍ਰਸਾਰਣ ਦੀ ਗਤੀ,ସଂକ୍ରମଣ ବେଗ
ਪ੍ਰਤੀਕਰਮ ਦੀ ਦਰ,ପ୍ରତିକ୍ରିୟା ହାର
ਰੀਬਾਉਂਡ ਵੇਗ,ପୁନର୍ବାର ଗତି
ਤੇਜ਼ ਰਫ਼ਤਾਰ,ଗତି ବେଗ
ਰੋਟੇਸ਼ਨਲ ਵੇਗ,ଘୂର୍ଣ୍ଣନ ବେଗ
ਪ੍ਰਵਾਸ ਦੀ ਗਤੀ,ସ୍ଥାନାନ୍ତରଣର ବେଗ
ਟ੍ਰਾਂਸਫਰ ਦੀ ਗਤੀ,ସ୍ଥାନାନ୍ତର ବେଗ
ਵੱਧਦੀ ਗਤੀ,ଆରୋହଣ ବେଗ
ਚੜ੍ਹਦਾ ਵੇਗ ਕੋਣ,ଆରୋହଣ ବେଗ କୋଣ |
ਵੇਗ ਬਿੰਦੂ,ବେଗ ବିନ୍ଦୁ
ਗਤੀ ਸੰਭਾਵੀ,ବେଗ ସମ୍ଭାବନା |
ਗਤੀ ਦਾ ਦਬਾਅ,ବେଗ ଚାପ
ਵੇਗ ਪ੍ਰੋਫਾਈਲ,ବେଗ ପ୍ରୋଫାଇଲ୍ |
ਵੇਗ ਗੁਣਾਂਕ,ବେଗ ଗୁଣବତ୍ତା
ਵੇਗ ਅਨੁਪਾਤ,ବେଗ ଅନୁପାତ
ਵੇਗ ਗੂੰਜ,ବେଗ ରିଜୋନାନ୍ସ
ਵੇਗ ਚੋਣਕਾਰ,ବେଗ ଚୟନକର୍ତ୍ତା |
ਵੇਗ ਦੀ ਚੋਣ ਪੁੰਜ ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫਰ,ବେଗ ଚୟନ ମାସ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫର୍ |
ਵੇਗ ਸਪੈਕਟ੍ਰਮ,ବେଗ ସ୍ପେକ୍ଟ୍ରମ୍ |
ਗਤੀ ਫੈਲਾਅ,ବେଗ ବିସ୍ତାର |
ਵੇਗ ਜ਼ੋਰ,ବେଗ
ਵੇਗ ਸਮਾਂ ਵਕਰ,ବେଗ ସମୟ ବକ୍ର
ਵੇਗ ਟਾਈਮ ਗ੍ਰਾਫ਼,ବେଗ ସମୟ ଗ୍ରାଫ୍ |
ਵੇਗ ਟਾਈਮ ਸਬੰਧ,ବେଗ ସମୟ ସମ୍ପର୍କ
ਵੇਗ ਮੋਡਿਊਲੇਟਡ ਐਂਪਲੀਫਾਇਰ,ବେଗ ମଡ୍ୟୁଲେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ਵੇਗ ਵੈਕਟਰ,ବେଗ ଭେକ୍ଟର
ਵੇਗ ਸਿਰ,ବେଗ ମୁଣ୍ଡ
ਨਿਕਾਸ ਵਾਲਵ,ନିଷ୍କାସନ ଭଲଭ୍ |
venturi ਫਲੋਮੀਟਰ,ଭେଣ୍ଟୁରୀ ଫ୍ଲୋମିଟର |
venturi ਹੋਜ਼,ଭେଣ୍ଟୁରୀ ହୋସ୍ |
venturimeter,ଭେଣ୍ଟୁରିମିଟର |
ਵੈਕਟਰ ਡਾਇਓਡ,ଭେକ୍ଟର ଡାୟୋଡ୍ |
vardate ਸਥਿਰ,vardate ସ୍ଥିର |
ਰਚਨਾ,ସୃଷ୍ଟି
ਫਰਾਹਕੁੰਗ,farahakung
"ਤਸਦੀਕ ਕਰਨ ਵਾਲਾ, ਤਸਦੀਕ ਕਰਨ ਵਾਲਾ","ଯାଞ୍ଚକାରୀ, ଯାଞ୍ଚକାରୀ |"
"ਤਸਦੀਕ ਕਰਨਾ, ਤਸਦੀਕ ਕਰਨਾ","ଯାଞ୍ଚ, ଯାଞ୍ଚ କର |"
ਵੈਰੀਸਟ੍ਰੋਨ,varistron
ਵਰਨੀਅਰ,ଭର୍ନିଅର୍ |
vernier calipers,ଭର୍ନିଅର୍ କାଲିପର୍ |
vernier capacitor,ଭର୍ନିୟର୍ କ୍ୟାପେସିଟର୍ |
ਵਰਨੀਅਰ ਦੀ ਸਭ ਤੋਂ ਘੱਟ ਗਿਣਤੀ,ଭର୍ନିୟରର ସର୍ବନିମ୍ନ ଗଣନା |
"ਵਰਨੀਅਰ ਪ੍ਰੋਟੈਕਟਰ, ਵਰਨੀਅਰ ਪ੍ਰੋਟੈਕਟਰ","ଭର୍ନିୟର୍ ପ୍ରୋଟ୍ରାକ୍ଟର, ଭର୍ନିୟର୍ ପ୍ରୋଟ୍ରାକ୍ଟର |"
"ਵਰਨੀਅਰ ਸਕੇਲ, ਵਰਨੀਅਰ ਸਕੇਲ","ଭର୍ନିୟର୍ ସ୍କେଲ୍, ଭର୍ନିୟର୍ ସ୍କେଲ୍ |"
ਸਿਖਰ,ଶୀର୍ଷ
ਸਿਖਰ ਦੀ ਦਿਸ਼ਾ,ଶୀର୍ଷ ଦିଗ
ਕੋਣ-ਵਰਟੈਕਸ,କୋଣ-ଭର୍ଟେକ୍ସ |
ਚੋਟੀ ਦੇ ਅਪਵਰਤਨ,ଶୀର୍ଷ ପ୍ରତିଫଳନ |
ਚੋਟੀ ਦੇ ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ,ଶୀର୍ଷ ପ୍ରତିକ୍ରିୟାଶୀଳ ସୂଚକାଙ୍କ |
"ਲੰਬਕਾਰੀ, ਲੰਬਕਾਰੀ, ਲੰਬਕਾਰੀ, ਲੰਬਕਾਰੀ (v.) ਹਵਾਲਾ, ਲੰਬਕਾਰੀ ਲਾਈਨ (n.)","ଭୂଲମ୍ବ, ଭୂଲମ୍ବ, ଭୂଲମ୍ବ, ଭୂଲମ୍ବ (v।) ଉଦ୍ଧୃତ, ଭୂଲମ୍ବ ରେଖା (n।)"
ਲੰਬਕਾਰੀ ਪ੍ਰਵੇਗ,ଭୂଲମ୍ବ ତ୍ୱରଣ |
ਸਿਖਰ ਕੋਣ,ଉପର କୋଣ
ਲੰਬਕਾਰੀ ਸਾਰਣੀ,ଭୂଲମ୍ବ ଟେବୁଲ୍ |
ਲੰਬਕਾਰੀ ਧੁਰਾ ਲੰਬਕਾਰੀ ਧੁਰਾ,ଭୂଲମ୍ବ ଅକ୍ଷ ଭୂଲମ୍ବ ଅକ୍ଷ |
ਲੰਬਕਾਰੀ emitter ਪਲਸ,ଭୂଲମ୍ବ ନିର୍ଗତ ନାଡ |
ਲੰਬਕਾਰੀ ਚੱਕਰ,ଭୂଲମ୍ବ ବୃତ୍ତ |
ਲੰਬਕਾਰੀ ਸਮਾਈ ਜਾਲ,ଭୂଲମ୍ବ ଅବଶୋଷଣ ଜାଲ |
ਲੰਬਕਾਰੀ ਫਾਲੋ-ਅੱਪ,ଭୂଲମ୍ବ ଅନୁସରଣ |
ਲੰਬਕਾਰੀ ਕੰਟਰੋਲ,ଭୂଲମ୍ବ ନିୟନ୍ତ୍ରଣ |
ਲੰਬਕਾਰੀ ਧਾਰਾ,ଭୂଲମ୍ବ ଷ୍ଟ୍ରିମ୍ |
ਲੰਬਕਾਰੀ ਕਰਵ,ଭୂଲମ୍ବ ବକ୍ର
ਲੰਬਕਾਰੀ ਕਰਵ,ଭୂଲମ୍ବ ବକ୍ର
ਲੰਬਕਾਰੀ ਰੈਜ਼ੋਲੂਸ਼ਨ,ଭୂଲମ୍ବ ରେଜୋଲୁସନ
ਲੰਬਕਾਰੀ ਭਟਕਣਾ,ଭୂଲମ୍ବ ବିଚ୍ୟୁତି |
ਗੁੱਸੇ ਵਿੱਚ ਦਿਨ ਦੀ ਰੌਸ਼ਨੀ ਦਾ ਪਰਵਾਸ,କ୍ରୋଧିତ ଦୀପାବଳି ସ୍ଥାନାନ୍ତରଣ |
ਲੰਬਕਾਰੀ ਸਮਤਲ ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ ਚਿੱਤਰ,ଭୂଲମ୍ବ ବିମାନ ଦିଗଦର୍ଶନ ଚିତ୍ର |
ਲੰਬਕਾਰੀ ਵਿਸਥਾਪਨ,ଭୂଲମ୍ବ ବିସ୍ଥାପନ |
ਲੰਬਕਾਰੀ ਗਰੇਡੀਐਂਟ,ଭୂଲମ୍ବ ଗ୍ରେଡିଏଣ୍ଟ୍ |
ਲੰਬਕਾਰੀ ਉਚਾਈ ਲੰਬਕਾਰੀ ਉਚਾਈ,ଭୂଲମ୍ବ ଉଚ୍ଚତା ଭୂଲମ୍ବ ଉଚ୍ଚତା |
ਲੰਬਕਾਰੀ ਰੋਸ਼ਨੀ,ଭୂଲମ୍ବ ଆଲୋକ
ਲੰਬਕਾਰੀ ਘਟਨਾ ਰਿਕਾਰਡ,ଭୂଲମ୍ବ ଘଟଣା ରେକର୍ଡ |
ਲੰਬਕਾਰੀ ਪਾੜਾ,ଭୂଲମ୍ବ ବ୍ୟବଧାନ |
ਲੰਬਕਾਰੀ ਰੋਸ਼ਨੀ,ଭୂଲମ୍ବ ଆଲୋକ |
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟੋਮੀਟਰ,ଇଲେକ୍ଟ୍ରୋମ୍ୟାଗ୍ନେଟୋମିଟର |
ਲੰਬਕਾਰੀ ਗਤੀ,ଭୂଲମ୍ବ ଗତି |
ਲੰਬਕਾਰੀ ਗਤੀ,ଭୂଲମ୍ବ ଗତି |
ਅੱਤਵਾਦੀ ਸੰਗਠਨ,ସନ୍ତ୍ରାସବାଦୀ ସଂଗଠନ |
ਲੰਬਕਾਰੀ ਪੈਂਡੂਲਮ,ଭୂଲମ୍ବ ପେଣ୍ଡୁଲମ୍ |
ਲੰਬਕਾਰੀ ਫੋਟੋ,ଭୂଲମ୍ବ ଫଟୋଗ୍ରାଫ୍ |
ਲੰਬਕਾਰੀ ਜਹਾਜ਼,ଭୂଲମ୍ବ ବିମାନ |
ਲੰਬਕਾਰੀ ਸ਼ੁੱਧਤਾ-ਕੈਮਰਾ,ଭୂଲମ୍ବ ସଠିକତା-କ୍ୟାମେରା |
ਲੰਬਕਾਰੀ ਰੈਜ਼ੋਲੂਸ਼ਨ,ଭୂଲମ୍ବ ରେଜୋଲୁସନ
ਲੰਬਕਾਰੀ ਕੱਟ,ଭୂଲମ୍ବ କଟା |
ਲੰਬਕਾਰੀ ਦਿੱਖ,ଭୂଲମ୍ବ ଦୃଶ୍ୟମାନତା |
"ਲੰਬਕਾਰੀ ਚੱਕਰ, ਲੰਬਕਾਰੀ ਚੱਕਰ","ଭୂଲମ୍ବ ବୃତ୍ତ, ଭୂଲମ୍ବ ବୃତ୍ତ |"
ਲੰਬਕਾਰੀਤਾ,ଭୂଲମ୍ବତା |
ਤੇਜ਼ ਨਿਊਟ੍ਰੋਨ,ଦ୍ରୁତ ନିଉଟ୍ରନ୍ |
ਉੱਚ ਆਵਿਰਤੀ,ଉଚ୍ଚ ଆବୃତ୍ତି
ਬਹੁਤ ਘੱਟ ਬਾਰੰਬਾਰਤਾ,ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ਅਤਿ ਛੋਟਾ ਰੇਡੀਏਸ਼ਨ,ଅଲ୍ଟ୍ରା ସର୍ଟ ବିକିରଣ |
ਬਹੁਤ ਮਜ਼ਬੂਤ ਪਰਸਪਰ ਪ੍ਰਭਾਵ,ବହୁତ ଶକ୍ତିଶାଳୀ ପାରସ୍ପରିକ କ୍ରିୟା |
"ਬਕਾਇਆ ਲੈਟਰਲ ਬੈਂਡ, ਵੈਸਟੀਜਿਅਲ ਲੈਟਰਲ ਬੈਂਡ","ଅବଶିଷ୍ଟ ଲାଟେରାଲ୍ ବ୍ୟାଣ୍ଡ, ଭେଷ୍ଟିଗିଆଲ୍ ଲାଟେରାଲ୍ ବ୍ୟାଣ୍ଡ |"
ਬਕਾਇਆ ਲੈਟਰਲ ਬੈਂਡ ਮੋਡੂਲੇਸ਼ਨ,ଅବଶିଷ୍ଟ ଲାଟେରାଲ୍ ବ୍ୟାଣ୍ଡ ମଡ୍ୟୁଲେସନ୍ |
ਵਾਈਬ੍ਰੇਸ਼ਨ ਕੈਪਸੀਟਰ,କମ୍ପନ କ୍ୟାପେସିଟର |
ਥਿੜਕਣ ਵਾਲਾ ਕਾਲਮ,କମ୍ପନ ସ୍ତମ୍ଭ
ਵਾਈਬ੍ਰੇਸ਼ਨ ਬਿੰਦੂ,କମ୍ପନ ବିନ୍ଦୁ |
ਵਾਈਬ੍ਰੇਸ਼ਨ ਰੀਡ ਇਲੈਕਟ੍ਰੋਮੀਟਰ,କମ୍ପନ ରିଡ୍ ଇଲେକ୍ଟ୍ରୋମିଟର |
ਵਾਈਬ੍ਰੇਸ਼ਨ ਰੀਡ ਫ੍ਰੀਕੁਐਂਸੀਮੀਟਰ,କମ୍ପନ ରିଡ୍ ଫ୍ରିକ୍ୱେନ୍ସିମିଟର |
ਵਾਈਬ੍ਰੇਟਿੰਗ ਰੋਟਰ,କମ୍ପନ ରୋଟର୍ |
ਵਾਈਬ੍ਰੇਟਿੰਗ ਤਾਰ,କମ୍ପନ ତାର
ਵਾਈਬ੍ਰੇਸ਼ਨ,କମ୍ପନ
ਵਾਈਬ੍ਰੇਸ਼ਨ ਫਾਰਮ,କମ୍ପନ ଫର୍ମ |
"ਵਾਈਬ੍ਰੇਸ਼ਨ-ਗੈਲਵੈਨੋਮੀਟਰ, ਵਾਈਬ੍ਰੇਸ਼ਨ-ਗੈਲਵੈਨੋਮੀਟਰ","କମ୍ପନ-ଗାଲଭାନୋମିଟର, କମ୍ପନ-ଗାଲଭାନୋମିଟର |"
ਵਾਈਬ੍ਰੇਸ਼ਨ ਗੇਜ,କମ୍ପନ ଗେଜ୍ |
ਕੋਰਡ ਵਾਈਬ੍ਰੇਸ਼ਨ,ଘନ କମ୍ପନ |
ਵਾਈਬ੍ਰੇਸ਼ਨ ਸਮਾਂ,କମ୍ପନ ସମୟ |
ਵਾਈਬ੍ਰੇਸ਼ਨ ਕੁਆਂਟਮ ਨੰਬਰ,କମ୍ପନ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |
ਵਾਈਬ੍ਰੇਟਿੰਗ ਬੈਂਡ,କମ୍ପନ ବ୍ୟାଣ୍ଡ |
ਵਾਈਬ੍ਰੇਸ਼ਨਲ ਖਾਸ ਗਰਮੀ,କମ୍ପନ ନିର୍ଦ୍ଦିଷ୍ଟ ଉତ୍ତାପ |
ਵਾਈਬ੍ਰੇਸ਼ਨਲ ਖਾਸ ਗਰਮੀ,କମ୍ପନ ନିର୍ଦ୍ଦିଷ୍ଟ ଉତ୍ତାପ |
ਵਾਈਬ੍ਰੇਸ਼ਨ ਸਮਾਈ ਬੈਂਡ,କମ୍ପନ ଅବଶୋଷଣ ବ୍ୟାଣ୍ଡ |
ਕਾਰਪੋਰੇਟ ਵਿਸ਼ਲੇਸ਼ਣ,କର୍ପୋରେଟ୍ ବିଶ୍ଳେଷଣ |
ਵਾਈਬ੍ਰੇਸ਼ਨ ਬੈਂਡ,କମ୍ପନ ବ୍ୟାଣ୍ଡ |
ਕਾਰਪੋਰੇਟ ਪੌੜੀ,କର୍ପୋରେଟ୍ ସିଡ଼ି |
ਵਾਈਬ੍ਰੇਸ਼ਨਲ ਊਰਜਾ,କମ୍ପନ ଶକ୍ତି
ਵਾਈਬ੍ਰੇਸ਼ਨ ਸਮੀਕਰਨ,କମ୍ପନ ସମୀକରଣ |
"ਵਾਈਬ੍ਰੇਸ਼ਨ ਸੰਤੁਲਨ, ਵਾਈਬ੍ਰੇਸ਼ਨ ਸੰਤੁਲਨ","କମ୍ପନ ସନ୍ତୁଳନ, କମ୍ପନ ସନ୍ତୁଳନ |"
ਕਾਰਪੋਰੇਟ ਐਕਸਚੇਂਜ,କର୍ପୋରେଟ୍ ବିନିମୟ |
ਵਾਈਬ੍ਰੇਸ਼ਨਲ ਉਤੇਜਨਾ,କମ୍ପନ ଉତ୍ସାହ |
ਵਾਈਬ੍ਰੇਸ਼ਨ ਬਾਰੰਬਾਰਤਾ,କମ୍ପନ ଫ୍ରିକ୍ୱେନ୍ସି |
ਕਾਰਪੋਰੇਟ ਪੱਧਰ,କର୍ପୋରେଟ୍ ସ୍ତର |
ਕਾਰਪੋਰੇਟ ਮੋਡ,କର୍ପୋରେଟ୍ ମୋଡ୍ |
ਵਾਈਬ੍ਰੇਸ਼ਨਲ ਮੋਸ਼ਨ,କମ୍ପନ ଗତି
ਕਾਰਪੋਰੇਟ ਡਿਵੀਜ਼ਨ ਫੰਕਸ਼ਨ,କର୍ପୋରେଟ୍ ବିଭାଜନ କାର୍ଯ୍ୟ |
ਕਾਰਪੋਰੇਟ ਪ੍ਰੋਫ਼ਾਈਲ,କର୍ପୋରେଟ୍ ପ୍ରୋଫାଇଲ୍ |
ਕੰਪਨੀ-ਕੁਆਂਟਮ,କମ୍ପାନୀ-କ୍ୱାଣ୍ଟମ୍ |
ਕਾਰਪੋਰੇਟ ਥਕਾਵਟ,କର୍ପୋରେଟ୍ ଥକ୍କା |
ਵਾਈਬ੍ਰੇਸ਼ਨਲ ਗੂੰਜ,କମ୍ପନ ରିଜୋନାନ୍ସ |
ਵਾਈਬ੍ਰੇਸ਼ਨਲ ਊਰਜਾ,କମ୍ପନ ଶକ୍ତି
ਵਾਈਬ੍ਰੇਸ਼ਨ-ਰੋਟੇਟਿੰਗ-ਸਪੈਕਟ੍ਰਮ,କମ୍ପନ-ଘୂର୍ଣ୍ଣନ-ସ୍ପେକ୍ଟ୍ରମ |
ਕਾਰਪੋਰੇਟ ਸਪੈਕਟ੍ਰਮ,କର୍ପୋରେଟ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
ਕਾਰਪੋਰੇਟ ਸਥਿਤੀ,କର୍ପୋରେଟ୍ ସ୍ଥିତି |
