Kannada,English
ಹಿಂಜರಿತ ಕರ್ವ್,regression curve
ಹಿಂಜರಿತ ಸಮೀಕರಣ,regression equation
ಹಿಂಜರಿತ ರೇಖೆ,regression line
ಹಿಂಜರಿತ ಮಾದರಿ,regression model
ನಿಯಮಿತ ಕರ್ವ್,regular curve
ಸಹ ಷಡ್ಭುಜಾಕೃತಿ,regular hexagon
ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್,regular matrix
ಸಮಬಾಹು,regular tetrahedron
ಸಾಪೇಕ್ಷ ಪೂರಕ,relative complement
ತುಲನಾತ್ಮಕ ಅತ್ಯುನ್ನತ,relative maximum
ತುಲನಾತ್ಮಕವಾಗಿ ಕಡಿಮೆ,relative minimum
ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ,relative probability (conditional probability)
ಸಾಪೇಕ್ಷ ವೇಗ,relative velocity
"ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ",Relativity
ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ,relativity theory
ವಿಶ್ವಾಸಾರ್ಹತೆ,reliability
ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ,reliability problem
ಉಳಿದ ಪೋಸ್ಟ್,remainder term
ಉಳಿದ ಪ್ರಮೇಯ,remainder theorem
ಪುನರಾವರ್ತನೆಯ ಮಿತಿ,repeated limit
ಪುನರಾವರ್ತಿತ ರೀಮನ್-ಅವಿಭಾಜ್ಯ,repeated Riemann integral
ಪ್ರಾತಿನಿಧ್ಯ,representation
"ಶೇಷ, ಶೇಷ",Residue
ಅನಂತದಲ್ಲಿ ಉಳಿದಿದೆ,residue at a pole
"ವಿಸರ್ಜನೆ, ನಿರಾಕರಣೆ, ವ್ಯತ್ಯಾಸ",resolution
ಬಿಡಿಸಿಕೊಳ್ಳುವಿಕೆ,resolution of forces
ವೇಗ ಹೊಂದಾಣಿಕೆ,resolution of velocities
ಪರಿಣಾಮವಾಗಿ ಫಲಿತಾಂಶ,resultant
ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ,resultant force
ಫಲಿತಾಂಶ ವೆಕ್ಟರ್,resultant vector
ಏಕ ವಿಧಾನವನ್ನು ಮಾರ್ಪಡಿಸಲಾಗಿದೆ,revised simplex technique
ರೋಂಬಸ್,rhombus
ರೀಮನ್-ಅವಿಭಾಜ್ಯ,Riemann integral
"ಬಲ ಕೋನ, ಬಲ ಕೋನ",right angle
ಬಲ ಕೋನದ ತ್ರಿಕೋನ,right angled triangle
ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್,right circular cone
ದಕ್ಷಿಣ ಸೆಟ್,right coset
ಬಲ ವೃತ್ತಾಕಾರದ ಸಿಲಿಂಡರ್,right cylinder
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,right handed
ದಕ್ಷಿಣ ವಿಲೋಮ,right inverse
"ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ",rigorous proof
ರಿಂಗ್ ರಿಂಗ್,ring
ಪೂರ್ಣಾಂಕ ಉಂಗುರ,ring of integers
ಆರ್-ಅವಿಭಾಜ್ಯ,R-integrable
"ಬೇರು, ಬೇರು",root
ವರ್ಗಮೂಲ ಮೂಲ,root mean square
ಬಹುಪದದ ಮೂಲ,root of a polynomial
"ತಿರುಗುವಿಕೆ, ತಿರುಗುವಿಕೆ",rotation
ಪೂರ್ಣಾಂಕ ದೋಷ,rounding error
ಸಾಲು,row
ಸಾಲು-ಕಾಲಮ್ ಗುಣಾಕಾರ,row-by-column multiplication
ಸಾಲಿನ ಸಮಾನತೆ,row equivalence
ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್,row matrix
ಸಾಲು ಆದೇಶ,row rank
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಬಿಂದು,saddle point
"ಮಾದರಿ, ಮಾದರಿ",sample
ಮಾದರಿ ಸರಾಸರಿ,sample means
ಮಾದರಿ ಬಿಂದು,sample point
ಮಾದರಿ ಅಳತೆ,sample size
ಮಾದರಿ ಜಾಗ,sample space
ಮಾದರಿ-ಪ್ರಮಾಣಿತ-ವಿಚಲನ,sample standard deviation
ಮಾದರಿ ಸಮೀಕ್ಷೆ,sample survey
ಮಾದರಿ ವ್ಯತ್ಯಾಸ,sample variance
"ಮಾದರಿ (ವಿ.), ಮಾದರಿ (ಎನ್.)",sampling
ಮಾದರಿ ವಿತರಣೆ,sampling distribution
ಮಾದರಿ ದೋಷ,sampling error
ಮಾದರಿ ಮಧ್ಯಂತರ,sampling interval
ಮಾದರಿ ವಿಧಾನ,sampling method
ಮಾದರಿ ತತ್ವ,sampling theory
ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ,sampling with replacement
"ಸ್ಕೇಲಾರ್, ಸ್ಕೇಲಾರ್",scalar
ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ,scalar field
ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,scalar matrix
ಸ್ಕೇಲಾರ್ ಬಹು,scalar multiple
ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ,scalar multiplication
ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ,scalar product
ಸ್ಕೇಲಾರ್,scalar quantity
ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ,scalar triple product
ಸ್ಕೇಲಿನ್ ತ್ರಿಕೋನ,scelene triangle
ಸ್ಕ್ಯಾಟರ್ ರೇಖಾಚಿತ್ರ,scattered diagram
ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ,Schrodinger equation
"ಋತುಮಾನದ ಏರಿಳಿತಗಳು, ಋತುಮಾನದ ಏರಿಳಿತಗಳು",seasonal fluctuation
"ನುಗ್ಗುವ, ನುಗ್ಗುವ ರೇಖೆ, ಸೆಕೆಂಟ್, ವಿಲೋಮ ಕೊಸೈನ್",secant
ಚುಚ್ಚುವ ವಿಧಾನ,secant method
ಎರಡನೇ,second derivative
ಎರಡನೇ ಕ್ರಮಾಂಕ (ಎರಡನೇ ವಿಧ),second order
"ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ",section
"ಉಪವಿಭಾಗ, ವಲಯ, ವಲಯ",sector
ಕರ್ವ್ ವಿಭಾಗ,segment of a curve
ಸ್ವಯಂ ಬಾಂಧವ್ಯ,self — adjoint
ಸ್ವಯಂ ಲಗತ್ತಿಸಲಾದ ಆಪರೇಟರ್,self adjoint operator
ಆಟೋಜೈಗಸ್,self — conjugate
ಅರ್ಧ ಅಕ್ಷ,semiaxis
ಅರ್ಧವೃತ್ತ,semicircle
ಕಾಂಕ್ರೀಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,semi - definite matrix
ಅವಿಭಾಜ್ಯ ಚತುರ್ಭುಜ,semi - definite quadratic form
ಸಮಿಸ್ಮುಃ,semigroup
ಅರ್ಧ ಮಧ್ಯಂತರ,semi - interval
ಪ್ರಮುಖ ಅಕ್ಷದ ಅರ್ಥ,semi major axis
ಅರೆ ಸಣ್ಣ ಅಕ್ಷ,semi minor axis
ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ,separable polynomial
ವೇರಿಯಬಲ್ ಪ್ರತ್ಯೇಕತೆ,separation of variables
ಅನುಕ್ರಮ,sequence
ಸೂಚ್ಯಂಕ ತತ್ವ,sequencing theory
ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ,sequential analysis
ಅನುಕ್ರಮ ಮಾದರಿ,sequential sampling
ವರ್ಗೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ,serial correlation
"ಸರಣಿ, ಸರಣಿ, ಸರಣಿ",series
"ಒಟ್ಟು, ಗಾಳಿಯ ದಿಕ್ಕು, ಸ್ಟ್ರೀಮ್ ದಿಕ್ಕು, ಫ್ರೀಜ್, ಫ್ರೀಜ್ (ver.)",set
ಸೆಕ್ಸ್ಟಂಟ್,sextant
ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,Shewhart control charts
"ಚಿಹ್ನೆ, ಮೊತ್ತ",sign
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮಾರ್ಕರ್,signature of a matrix
ಕ್ವಾಡ್ರಾಟಿಕ್ ಚತುರ್ಭುಜ ಚಿಹ್ನೆ,signature of quadratic form
ಸಚಿನ್ ಸಂಖ್ಯೆ,signed number
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,significance level
ಮಹತ್ವ ಪರೀಕ್ಷೆ,significance test
ಗಮನಾರ್ಹ ಅಂಕಗಳು,significant digit
ಗುರುತು ಪರೀಕ್ಷೆ,sign test
ಚಿಹ್ನೆ ಕಾರ್ಯ,signum function
ಇದೇ ದೀರ್ಘವೃತ್ತ,similar ellipses
ಏಕರೂಪದ ವ್ಯಕ್ತಿ,similar figures
"ಹೋಲಿಕೆ, ಸಾದೃಶ್ಯ",similarity
ಏಕರೂಪದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,similar matrices
ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್,simple closed curve
ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ,simple correlation
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ,simple harmonic motion
ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,simple random sampling
"ಸೆಟ್, ಸಿಂಪ್ಲೆಕ್ಸ್, ಏಕಪಕ್ಷೀಯ, ಸರಳ",simplex
ಏಕಮುಖ ಅಲ್ಗಾರಿದಮ್,simplex algorithm
ಒಂದೇ ಟೇಬಲ್,simplex tableau
ಸಿಂಪ್ಸನ್ ಅವರ ಮೂರನೇ ಒಂದು ನಿಯಮ,Simpson's one - third rule
ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ,simulation technique
ಏಕಕಾಲಿಕ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣಗಳು,simultaneous differential equations
ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು,simultaneous equations
"ಚಿಹ್ನೆ, ಸೈನ್",sine
"ಸೈನ್ ಕರ್ವ್, ಸೈನ್ ಕರ್ವ್",sine curve
ಏಕವ್ಯಕ್ತಿ,singleton
ಏಕತಾನತೆಯ ಕಾರ್ಯ,single valued function
ಬೆಸ ಅವಿಭಾಜ್ಯ,singular integral
"ವಿಚಿತ್ರತೆ, ವಿಚಿತ್ರತೆ",singularity
ಬದಲಾಗದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,singular matrix
ವಿಚಿತ್ರ ಪರಿಹಾರ,singular solution
ಮಾದರಿ ಅಳತೆ,size of sample
ಬೆಸ ವಿತರಣೆ,skewed distribution
ವೈವಿಧ್ಯಮಯ ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,skew-Hermitian matrix
ಕಾಂಟ್ರಾಸ್ಟ್,skewness
ಬೆಸ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,skew symmetric matrix
ವೇರಿಯಬಲ್ ಅನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು,slack variable
"ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು",slope
ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್,slope gradient
"ಆವರಣ, ಚಿಕ್ಕ ಬೈಂಡಿಂಗ್",small brackets
ನೇರ ವಕ್ರರೇಖೆ,smooth curve
ವಿವಿಧ ಕಾರ್ಯ,smooth function
ಸೌರ ಮಂಡಲ,smoothing of time series
,solar system
ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್,solenoidal vector
"ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ",solid
"ಘನ ರೇಖಾಗಣಿತ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಜ್ಯಾಮಿತಿ",solid geometry
"ಪರಿಹಾರ, ಸಾಧನ",solution
ಸರಣಿ ರೂಪ ಪರಿಹಾರ,solution in series
ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,solution matrix
ತ್ರಿಕೋನದ ಪರಿಹಾರ,solution of a triangle
ಪರಿಹಾರ ಜನಸಂಖ್ಯೆ,solution space
ಸೋನಿನ್ ಬಹುಪದೋಕ್ತಿ,Sonine polynomial
"ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ",space
ಆಕಾಶ ಕರ್ವ್,space curve
ಪೋಷಕ ಸೆಟ್,spanning set
ಸ್ಥಳೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ,spatial correlogram
ನಿರ್ದಿಷ್ಟ ರೇಖೀಯ ಗುಂಪು,special linear group
ನಿರ್ದಿಷ್ಟ ಲಂಬ ಗುಂಪು,special orthogonal group
"ನಿರ್ದಿಷ್ಟ ಸಾಂದ್ರತೆ, ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ",specific gravity
ಮಾನವ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ,spectral mapping theorem
ಕಾರ್ಯದ ರೂಢಿ,spectrum of a function
"ಗೋಳ, ಗೋಳ",sphere
ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,spherical coordinate system
ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು,spherical polar coordinate
ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ,spherical triangle
ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ,spherical trigonometry
ಸುರುಳಿಯಾಕಾರದ,spiral
"ಚೌಕ, ಚೌಕ",square
"ಗುರುಗಳು, ಗುರುಬಂಧನಿ",square brackets
ಚದರ ಅವಿಭಾಜ್ಯ,square integrable
ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,square matrix
ವರ್ಗ ಮೂಲ,square root
ಮಾದರಿ ಹಂತ,stage of sampling
ಕ್ರಮಾನುಗತ ಕಾರ್ಯ,staircase function
ಪ್ರಮಾಣಿತ ವಿಚಲನ,standard deviation
ಪ್ರಮಾಣಿತ ಭೇದಾತ್ಮಕ ಉತ್ಪನ್ನ,standard inner product
ಸಮತೋಲನ,state of equilibrium
ನಿಶ್ಚೇಷ್ಟಿತ ವಕ್ರರೇಖೆ,stationary curve
ನಿಶ್ಚೇಷ್ಟಿತ ಬಿಂದು,stationary point
ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಮೌಲ್ಯ,stationary value
"ಮಾದರಿ, ಚಿತ್ರ",statistic
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ,statistical
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಶ್ಲೇಷಣೆಗಳು,statistical data
ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ,statistical distribution
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ,statistical hypothesis
ಅಂಕಿಅಂಶಗಳ ಅಂದಾಜು,statistical inference
ಅಂಕಿಅಂಶ ಮಾದರಿ,statistical model
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ,statistical population
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ,statistical quality control
"ಅಂಕಿಅಂಶಗಳು, ಅಂಕಿಅಂಶಗಳು",statistics
"ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ",steady
ನಿಂತಿರುವ ಸ್ಥಿತಿಯ ಪರಿಹಾರ,steady state solution
ಹೆಚ್ಚು ಪೀಡಿತ ಆರೋಹಣ,steep ascent (of a curve)
ಇಳಿಜಾರು-ಹತ್ತುವಿಕೆ ವಿನ್ಯಾಸ,steepest ascent design
ಕಡಿದಾದ ಇಳಿಜಾರು,steepest descent
ಹಂತದ ಕಾರ್ಯ,step function
ಸ್ಟರ್ಲಿಂಗ್ ಶ್ರೇಣಿ,Stirling series
"ಅಸ್ಥಿರ, ಸಂಭವನೀಯ",stochastic
ಸಂಭವನೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,stochastic matrix
ಸಂಭವನೀಯ ಮಾದರಿ,stochastic model
ಸಂಭವನೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,stochastic programming
ಸಂಭವನೀಯ ವೇರಿಯಬಲ್,stochastic variable
ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ,Stokes’ theorem
"ನೇರ ರೇಖೆ, ನೇರ ರೇಖೆ, ಸರಳ ರೇಖೆ",straight line
"ಮಟ್ಟದ ಚಾರ್ಟ್, ಬಾರ್ ಚಾರ್ಟ್",strata chart
"ಶ್ರೇಣೀಕರಣ, ಶ್ರೇಣೀಕರಣ",stratification
ಲೇಯರ್ಡ್ ಮಾದರಿ,stratified sampling
"ಹರಿವು-ರೇಖೆ, ಸ್ಟ್ರೀಮ್-ಲೈನ್",stream-line
ಒತ್ತಡ,stress
ಬಲವಾಗಿ ಒಲವುಳ್ಳ ಕಾರ್ಯ,strictly convex function
ನಿರಂತರವಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ,strictly decreasing
ನಿರಂತರ ಹೆಚ್ಚಳ,strictly increasing
ನಿರಂತರ ಆರ್ಡಿನೇಟ್ ಕಾರ್ಯ,strictly monotonic function
ವಿದ್ಯಾರ್ಥಿ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿ &#39;ಟಿ&#39; ಪರೀಕ್ಷೆ),"Student's test (Student's ""t"" test)"
ಉಪಸಂಗ್ರಹ,sub-collection
ಉಪ-ನಿರ್ಣಾಯಕ,sub determinant
ಉಪ-ಪ್ರದೇಶ,subfield
"ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು",subgroup
ಮಧ್ಯಂತರ,sub-interval
"ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್",submatrix
"ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ",subscript
ಉತ್ತರಾಧಿಕಾರ,subsequence
ಉಪವಿಭಾಗ,subset
ಉಪಜನಸಂಖ್ಯೆ,subspace
ಬದಲಿ,substitution
ಅರೆ ಸ್ಪರ್ಶ,subtangent
"ವರ್ಗಾಯಿಸಲು, ವರ್ಗಾಯಿಸಲು",subtend
"ಕಳೆಯಿರಿ, ಕಳೆಯಿರಿ",subtract
"ವ್ಯವಕಲನ, ವ್ಯವಕಲನ",subtraction
ಕ್ರಮೇಣ,successive
ಪ್ರಗತಿಪರ ವ್ಯತ್ಯಾಸ,successive differentiation
ಪ್ರಗತಿಪರ ಏಕೀಕರಣ,successive integration
ಎರಡನೆಯದು,successor
ಲಗತ್ತಿಸಲಾಗಿದೆ,suffix
"ಮೊತ್ತ, ಮೊತ್ತ, ಮೊತ್ತದ ಫಲಿತಾಂಶ, ಮೊತ್ತ",sum
ಮೊತ್ತ ಕಾರ್ಯ,sum function
ಸಂಕಲಿಸಬಹುದಾದ,summable
ಯೋಗ ಬ್ಲಾಕ್,summand
ಸಂಕಲನ,summation
ಸಂಕಲನ ಸಮಾವೇಶ,summation convention
ಸಂಕಲನ ಸೂತ್ರ,summation formula
ದರ್ಜೆಯ ಸಂಗ್ರಹ,summation of series
ಸಂಕಲನ ಚಿಹ್ನೆ,summation sign
ಯೋಗ ಅನಂತತೆಗೆ,sum to infinity
"ಈಡಿಯಟ್, ಈಡಿಯಟ್",superscript
ಓವರ್ಸೆಟ್,superset
ಶಬ್ದಾತೀತ ಹರಿವು,supersonic flow
ಪೂರಕ ಕೋನ,supplementary angle
ಮೆರುಗೆಣ್ಣೆ ಉಣ್ಣೆ ಫ್ಲಾಟ್,supporting hyperplane
ಕಾರ್ಯದ ಬೆಂಬಲ,support of function
"ಊಹಿಸಿ, ಊಹಿಸಿ",suppose
ಹೆಚ್ಚು,supremum
ಕರ್ಣಿ,surd
"ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ",surface
ಬೆನ್ನಿನ ಪ್ರದೇಶ,surface area
ಪುಟ ಅವಿಭಾಜ್ಯ,surface integral
ಕವರ್,surjection
ಕವರ್,surjective
ಕವರ್ ನಕ್ಷೆ,surjective map
ಸಹಿ ಮಾಡಿ,symbol
ಸಾಂಕೇತಿಕ ತರ್ಕ,symbolic logic
ಸಾಂಕೇತಿಕ ಮಾದರಿ,symbolic model
ಸಮ್ಮಿತೀಯ,symmetric
ಸಮಮಾಪನ,symmetrical
"ಸಿಮೆಟ್ರಿಕ್ ಡಿಟರ್ಮಿನೆಂಟ್, ಸಿಮೆಟ್ರಿಕ್ ಡಿಟರ್ಮಿನೆಂಟ್",symmetric determinant
ಸಮ್ಮಿತೀಯ ವ್ಯತ್ಯಾಸ,symmetric difference
ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,symmetric matrix
ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ,system analysis
ಸರಣಿ ಮಾದರಿ,systematic sampling
"ಟೇಬಲ್, ಟೇಬಲ್",table
"ಟೇಬಲ್, ಟೇಬಲ್",tableau
ಅವಿಭಾಜ್ಯ ಕೋಷ್ಟಕ,table of integrals
"ಕೋಷ್ಟಕ, ಚಪ್ಪಟೆ",tabular
ಕೋಷ್ಟಕ ರೂಪ,tabular form
"ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್, ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್",tabular logarithm
ಕೋಷ್ಟಕ,tabulate
ಕೋಷ್ಟಕ ಮೌಲ್ಯಗಳು,tabulated value
ಕೋಷ್ಟಕ,tabulation
"ಕೋಷ್ಟಕ, ಕೋಷ್ಟಕ ಯಂತ್ರ, ಕೋಷ್ಟಕ",tabulator
"ಬಾಲ, ಬಾಲ",tail
ಬಾಲ ಪ್ರದೇಶ (ವಿತರಣೆ),tail area (of distribution)
ಸ್ಪರ್ಶಿಸಿ,tangency
"ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ",tangent
ಟಚ್ ಉಣ್ಣೆ ಫ್ಲಾಟ್,tangent hyperplane
"ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ",tangential
ಸ್ಪರ್ಶಕ ಘಟಕ,tangential component
ಸ್ಪರ್ಶಕ ಕಟ್,tangential section
ಸ್ಪರ್ಶ ರೇಖೆ,tangent line
"ಸ್ಪರ್ಶ ವಿಮಾನ, ಸ್ಪರ್ಶ ವಿಮಾನ",tangent plane
ಸ್ಪರ್ಶ ಜನಸಂಖ್ಯೆ,tangent space
ಟೇಪ್ ಪಂಚ್,tape punch
ಟೇಪ್ ರೀಡರ್,tape reader
ಟೌಬ್ರಿಯ ಪ್ರಮೇಯ,Tauberian theorem
ಟೇಲರ್ ಪ್ರಮೇಯ,Taylor's theorem
ಶೆಬಿಶೇವ್ ದೂರ,Tchebychev metric
ಟಿ-ವಿತರಣೆ,t-distribution
ಅಂತರಜಾತಿಗಳ ಸರಣಿ,telescopic series
ತಾತ್ಕಾಲಿಕ ನಿರ್ದೇಶಾಂಕಗಳು,temporal coordinates
ತಾತ್ಕಾಲಿಕ ಸಂಬಂಧ,temporal relationship
ಸಮಯ ವೇರಿಯಬಲ್,temporal variable
ಕರ್ಷಕ ಶಕ್ತಿ,tensile strength
"ಕ್ಷೇತ್ರ, ಟೆನ್ಸರ್",tensor
ಕ್ಷೇತ್ರ ವಿಶ್ಲೇಷಣೆ,tensor analysis
ಕ್ಷೇತ್ರ ಉತ್ಪನ್ನ,tensor product
ತಾತ್ಕಾಲಿಕ ಸಂರಚನೆ,tentative formulation
ಪೋಸ್ಟ್ ಮಾಡಿ,term
ಅಂತ್ಯ ನಿಷೇಧ,terminal condition
ಅಂತಿಮ ವೇಗ ಡೈವ್,terminal velocity dive
ಕೊನೆಗೊಳ್ಳುವ ದಶಮಾಂಶ,terminating decimal
ಶ್ರೇಣಿಯ ಮೌಲ್ಯ,term values
ಹಂತದ ವ್ಯತ್ಯಾಸ,termwise differentiation
ಹಂತ ಹಂತದ ಏಕೀಕರಣ,termwise integration
"ತ್ರಿಕೋನ, ತ್ರಿಕೋನ",ternary
ಪರೀಕ್ಷೆ,test
ವ್ಯತ್ಯಾಸದ ಏಕರೂಪತೆಯ ಪರೀಕ್ಷೆ,test for homogeneity of variances
ಪರೀಕ್ಷಾ ಕಾರ್ಯ,test function
ಊಹೆಯ ಪರೀಕ್ಷೆ,test of hypothesis
ಮಹತ್ವ ಪರೀಕ್ಷೆ,test of significance
ಪರೀಕ್ಷಾ ಮಾದರಿ,test statistics
ಟೆಟ್ರಾಹೆಡ್ರಲ್,tetrahedral
ಟೆಟ್ರಾಹೆಡ್ರಲ್ ಕೋನ,tetrahedral angle
ಚತುರ್ಭುಜ,tetrahedron
ಪ್ರಮೇಯ,theorem
ಶೇಷ ಪ್ರಮೇಯ,theorem of residues
ಸೈದ್ಧಾಂತಿಕ ಬೇಡಿಕೆ ಕಾರ್ಯ,theoretical demand function
ಸೈದ್ಧಾಂತಿಕ ನಿರಂತರ ವಿತರಣೆ,theoretical discrete distribution
ಸೈದ್ಧಾಂತಿಕ ದೋಷ,theoretical error
ಸೈದ್ಧಾಂತಿಕ ಹೊಂದಾಣಿಕೆ,theoretical fit
ಸೈದ್ಧಾಂತಿಕ ಸೂತ್ರೀಕರಣ,theoretical formulation
ಸೈದ್ಧಾಂತಿಕ ಆವರ್ತನ,theoretical frequency
"ತಾತ್ವಿಕವಾಗಿ, ತಾತ್ವಿಕವಾಗಿ",theoretically
ಸೈದ್ಧಾಂತಿಕ ಮಾದರಿ,theoretical model
ಸೈದ್ಧಾಂತಿಕ ಸೂತ್ರೀಕರಣ,theoretical treatment
ಸಮೀಕರಣ ಸಿದ್ಧಾಂತ,theory of equations
ದೋಷ ಸಿದ್ಧಾಂತ,theory of errors
ಮೌಲ್ಯಮಾಪನ ಸಿದ್ಧಾಂತ,theory of estimation
ಕಾರ್ಯ ಸಿದ್ಧಾಂತ,theory of functions
ಆಟದ ಸಿದ್ಧಾಂತ,theory of games
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಿದ್ಧಾಂತ,theory of gravitation
ಮಾಹಿತಿ ಸಿದ್ಧಾಂತ,theory of information
ಪರ್ಯಾಯ ತತ್ವ,theory of replacement (= theory of failure)
ಸೆಟ್ ಸಿದ್ಧಾಂತ,theory of sets
ಸಾಲು ಸಿದ್ಧಾಂತ,theory of waiting lines(= queuing theory)
ತರಂಗ ಸಿದ್ಧಾಂತ,theory of waves
ಥರ್ಮೋಡೈನಾಮಿಕ್,Thermodynamic
ತಿರುಪು ಬಳೆ,thread of a screw
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್,three dimensional
