Punjabi,Telugu
ਮਿਲਿੰਗ ਰਿਕਵਰੀ,మిల్లింగ్ రికవరీ
ਮਿਲਿੰਗ,మిల్లింగ్
ਖਣਿਜ ਪੋਸ਼ਣ,ఖనిజ పోషణ
ਖਣਿਜ ਮਿੱਟੀ,ఖనిజ నేల
ਖਣਿਜ,ఖనిజీకరణ
ਖਣਿਜ,ఖనిజాలు
ਘੱਟੋ ਘੱਟ ਥਰਮਾਮੀਟਰ,కనిష్ట థర్మామీటర్
ਘੱਟੋ ਘੱਟ ਖੇਤ,కనీస పండించడం
ਮਾਮੂਲੀ ਫਸਲਾਂ,చిన్న పంటలు
Miyotic ਇੰਡੈਕਸ,మియోటిక్ ఇండెక్స్
ਗਲਤ ਵਿਆਖਿਆ,మిస్సెన్స్ మ్యుటేషన్
ਧੁੰਦਲੀ ਸਿੰਚਾਈ,పొగమంచు నీటిపారుదల
ਧੁੰਦ,పొగమంచు
ਮਾਈਟੋਚੋਂਡਰੀਆ,మైటోకాండ్రియా
ਮੀਟੋਸਿਸ,మైటోసిస్
ਮਿਟਸਚਰਲਿਚ ਦਾ ਕਾਨੂੰਨ,మిత్చెర్లిచ్ యొక్క చట్టం
ਮਿਕਸਡ ਫਸਲ,మిశ్రమ పంట
ਮਿਕਸਡ ਖੇਤੀ,మిశ్రమ వ్యవసాయం
ਮਿਕਸਡ ਖਾਦ,మిశ్రమ ఎరువులు
ਮਿਕਸਡ ਚਰਾਉਣ ਵਾਲੇ,మిశ్రమ మేత
ਮਿਕਸਡ ਸਵਰਡ,మిశ్రమ స్వార్డ్
ਮਾਡਲ,మోడల్
ਮਾਡਲਿੰਗ,మోడలింగ్
ਸੰਸ਼ੋਧਿਤ ਵਾਤਾਵਰਣ ਪੈਕਜਿੰਗ,సవరించిన వాతావరణ ప్యాకేజింగ్
ਨਮੀ ਉਪਲਬਧਤਾ ਇੰਡੈਕਸ,తేమ లభ్యత సూచిక
ਨਮੀ ਘਾਟਾ ਇੰਡੈਕਸ,తేమ లోటు సూచిక
ਨਮੀ ਬਰਾਬਰ,తేమ సమానమైనది
ਨਮੀ ਸ਼ਾਸਨ,తేమ పాలన
ਨਮੀ ਜਾਰੀ ਕਰਵ,తేమ విడుదల కర్వ్
ਨਮੀ ਧਾਰਨ,తేమ నిలుపుదల
ਨਮੀ ਦਾ ਤਣਾਅ,తేమ ఒత్తిడి
ਨਮੀ ਤਣਾਅ,తేమ ఉద్రిక్తత
ਨਮੀ,తేమ
ਮੋਲਰ ਹੱਲ,మోలార్ ద్రావణం
ਗੁੜ,మొలాసిస్
ਮੋਲ ਡਰੇਨੇਜ,మోల్ డ్రైనేజ్
ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ,అణు జీవశాస్త్రం
ਅਣੂ ਪ੍ਰਜਨਨ,పరమాణు పెంపకం
ਅਣੂ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,మాలిక్యులర్ హైబ్రిడైజేషన్
ਮੋਲਸਕਾਈਡ,మొలస్సిసైడ్
ਮੁਦਰਾ ਲਾਭ ਇੰਡੈਕਸ (ਮਾਈ),ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI)
ਮੋਨੋਕਲੋਨਲ ਐਂਟੀਬਾਡੀ,మోనోక్లోనల్ యాంటీబాడీ
ਮੋਨੋਕੋਟਲੇਡਨਜ਼,మోనోకోటిలెడాన్స్
ਮੋਨੋਕ੍ਰੋਪ (ਏਕਾਧਿਕਾਰ),మోటుకలు
ਮੋਨੋਇੰਸ,మోనోసియస్
ਮੋਨੋਸੇਨੇਸਿਸ,మోనోజెనిసిస్
ਮੋਨੋਹਾਇਬ੍ਰਿਡ,మోనోహైబ్రిడ్
ਮੋਨੋਜ਼ੀਗੋਟਿਕ,మోనోజైగోటిక్
ਮੌਨਸੂਨ,రుతుపవనాలు
ਮੋਂਟੀਮੋਰਿਲੋਨਾਈਟ,మోంట్మోరిల్లోనైట్
ਮੂਅਰ,మూర్
ਮੋਰ,మోర్
ਮੋਰਗਨ ਯੂਨਿਟ,మోర్గాన్ యూనిట్
ਮੋਰਫੋਜੀਨੇਸਿਸ,మోర్ఫోజెనిసిస్
ਰੂਪ ਵਿਗਿਆਨਿਕ ਅਨੁਕੂਲਤਾ,పదనిర్మాణ అనుసరణ
ਰੂਪ ਵਿਗਿਆਨ,పదనిర్మాణ శాస్త్రం
ਗਿਰਵੀਨਾਮਾ,తాకట్టు
Mottle,మోటిల్
ਪਿਘਲਣਾ,మోట్లింగ్
ਮੋਲਡ,అచ్చు
ਮੋਲਿੰਗ,మౌల్టింగ్
ਟੀਲਾ ਸਭਿਆਚਾਰ,మట్టిదిబ్బ సంస్కృతి
ਸਭ ਤੋਂ ਵੱਧ ਪਰਤ,మట్టిదిబ్బ పొరలు
ਕਮਰ,మొవర్
ਕਣਕ,మొవింగ్
ਮੁਖੜਾ,శ్లేష్మం
ਚੁੱਪ ਮਿੱਟੀ,చెత్త నేల
ਚਿੱਕੜ,మడ్డీ
ਮਫਲ,మఫిల్
ਮਲਚ ਦੀ ਖੇਤੀ,రక్షక కవచం వ్యవసాయం
ਮਲਚ ਦਾ ਖੇਤ,రక్షక కవచం పండించడం
ਮਲਚ,రక్షక కవచం
ਮਲਚਿੰਗ,మల్చింగ్
Mull,ముల్
ਮਲਟੀ ਮੰਜ਼ਿਲ ਦੀ ਫਸਲ,బహుళ అంతస్తుల పంట
ਮਲਟੀਪਲ ਸੰਬੰਧ,బహుళ సహసంబంధం
ਮਲਟੀਪਲ ਫਸਲਿੰਗ,బహుళ పంట
ਮਲਟੀਪਲ ਫਸਲਿੰਗ ਇੰਡੈਕਸ,బహుళ పంట సూచిక
ਮਲਟੀਪਲ ਕਰਾਸ,బహుళ క్రాస్
ਕਈ ਵਿਰੋਧ,బహుళ ప్రతిఘటన
ਮਲਟੀਵਾਇਰੈਟ,మల్టీవియారిట్
ਮਲਟੀਜੀਜੋਟਿਕ,మల్టీజోటిక్
ਮੰਮੀ,మమ్మీఫికేషన్
ਭੜਕਿਆ ਫਲ,మమ్మీ చేసిన పండు
ਮਸਕੋਵਾਈਟ,మస్కోవైట్
ਖੁੰਭ,పుట్టగొడుగు
ਵਿਗਾੜ,ముటాజెన్
ਪਰਿਵਰਤਨ,ఉత్పరివర్తన
ਪਰਿਵਰਤਨ,మ్యుటేషన్
ਆਪਸੀ ਰੋਕ,పరస్పర నిరోధం
ਮਹਿਲਾ,పరస్పరవాదం
Mycelium,మైసిలియం
ਮਾਈਕੋਲੋਜੀ,మైకాలజీ
ਮਾਈਕੋਪਲਾਸਮਾ,మైకోప్లాస్మా
ਮਾਈਕੋਰਿਹਿਜ਼ਾ,మైకోరిజా
ਗਦਾ,మేస్
ਮਦਰ,మదర్
ਮਧੁਦਾਸ,మధుకా
ਮੱਕੀ,మొక్కజొన్న
ਮੱਖਣ,మఖనా
ਮੈਂਡਰਿਨ,మాండరిన్
ਅੰਬ ਜ਼ਿੰਜਰ,మామిడి జింగర్
ਅੰਬ,మామిడి
"ਮਾਰਗੋਸਾ, ਨਿੰਮ","మార్గోసా, వేప"
ਮੈਰੀਗੋਲਡ,బంతి పువ్వు
ਮਸਤਾਂ ਦਾ ਰੁੱਖ,మాస్టిక్ చెట్టు
ਮਰਲਿਲ,మెరిల్
ਮੇਸਟਾ,మెస్టా
ਪੁਦੀਨੇ,పుదీనా
ਮੋਲੂਕਾ ਬੀਨ,మోలుకా బీన్
ਬਾਂਦਰ ਜੈਕ,మంకీ జాక్
ਮੋਰਿੰਗਾ,మోరింగ
ਸਵੇਰ ਦੀ ਮਹਿਮਾ (ਕਨਵਾਈਟਰੋਲਵੂਲਸ),ఉదయం కీర్తి (కాన్వోల్వులస్)
ਮੋਸਮਬੀ,మోసాంబి
ਕੀੜਾ ਬੀਨ,చిమ్మట బీన్
ਮਲਬੇਰੀ,మల్బరీ
ਖੁੰਭ,పుట్టగొడుగు
ਮਸ਼ਕ,కర్బూజ
ਹੰਕਾਰੀ,మస్క్
ਰਾਈ,ఆవాలు
ਮਰਟਲ,మర్టల్
ਮੈਪਿਅਰ ਘਾਹ,మాపియర్ గడ్డి
Maly ਬੱਗ,మీలీ బగ్
ਮਿਜ,మిడ్జ్
ਦੇਕਣ,పురుగులు
ਬਾਂਦਰ,కోతి
ਮੱਛਰ,దోమ
ਕੀੜਾ,చిమ్మట
ਮੀਟਰ ਵਿਗਿਆਨੀ,వాతావరణ శాస్త్రవేత్త
ਮਾਈਕਰੋਬੋਲੋਜਿਸਟ,మైక్రోబయాలజిస్ట్
ਮਾਈਕੋਲੋਜਿਸਟ,మైకాలజిస్ట్
ਨੈਨੋਟੈਕਨੋਲੋਜੀ,నానోటెక్నాలజీ
ਨੈਪਲਫਾਰਮ,నేపిఫార్మ్
ਨਸ਼ੀਲੇ ਪਦਾਰਥ,మాదకద్రవ్య
ਨਾਸਿਕ ਲਹਿਰ,నాస్టిక్ ఉద్యమం
ਰਾਸ਼ਟਰੀ ਪ੍ਰਦਰਸ਼ਨ,జాతీయ ప్రదర్శన
ਰਾਸ਼ਟਰੀਕਰਨ (ਜ਼ਮੀਨ ਦਾ),భూమి యొక్క భూమి యొక్క)
ਕੁਦਰਤੀ,సహజ
ਕੁਦਰਤੀ ro ਿੱਡ,సహజ కోత
ਕੁਦਰਤੀ ਖੇਤੀ,సహజ వ్యవసాయం
ਕੁਦਰਤੀ ਸਾਧਨ,సహజ వనరులు
ਕੁਦਰਤੀ ਚੋਣ,సహజమైన ఎన్నిక
ਕੁਦਰਤੀ ਬਨਸਪਤੀ,సహజ వృక్షసంపద
ਗਰਦਨ (ਹੌਰਟ),మెడ (హార్ట్)
ਨੇਕਰੋਸਿਸ,నెక్రోసిస్
ਅੰਮ੍ਰਿਤ,తేనె
ਨਕਾਰਾਤਮਕ ਅਲੀਲਿਓਪੈਥੀ,ప్రతికూల అల్లెలోపతి
ਸ਼ੁੱਧਤਾ,నెమాటిసైడ్
ਨੈਟੋਡ ਰੋਧਕ ਰੂਟਸਟੌਕ,నెమటోడ్ రెసిస్టెంట్ రూట్‌స్టాక్
ਨਮਤਾਗਤ,నెమటాలజీ
Neoteney,నియోటెని
ਨੈੱਟ ਸਹਿਯੋਗ ਦੀ ਦਰ (ਨਰ),నికర చికిత్స రేటు
ਸ਼ੁੱਧ ਲਾਭ,నికర లాభం
ਸ਼ੁੱਧ ਆਮਦਨੀ (ਖੇਤੀ ਆਮਦਨੀ),నికర ఆదాయం (వ్యవసాయ ఆదాయం)
ਜਾਲ ਸਿੰਚਾਈ ਦੀ ਜ਼ਰੂਰਤ,నికర నీటిపారుదల అవసరం
ਸ਼ੁੱਧ ਉਤਪਾਦਕਤਾ,నికర ఉత్పాదకత
ਸ਼ੁੱਧ ਵਾਪਸੀ,నికర రాబడి
ਜਾਲ,నెట్టింగ్
ਨਿ ur ਰੋਨ,న్యూరాన్
ਨਿਰਪੱਖ,తటస్థ
ਨਿਰਪੱਖਵਾਦ,తటస్థత
ਨਿਰਪੱਖਤਾ,తటస్థీకరణ
ਨਿਰਪੱਖ ਮਿੱਟੀ,తటస్థ నేల
ਨਿ ut ਟ੍ਰੋਨ ਨਮੀ ਮੀਟਰ,న్యూట్రాన్ తేమ మీటర్
Niche,సముచితం
ਨਿਕੋਟਿਨ,నికోటిన్
ਰਾਤ ਦੀ ਮਿੱਟੀ,రాత్రి నేల
ਨਾਈਟ੍ਰੇਟ ਆਰਮੇਸ਼ਨ,నైట్రేట్ సమీకరణ
ਨਾਈਟ੍ਰੇਟ ਕਮੀ,నైట్రేట్ తగ్గింపు
ਨਾਈਟ੍ਰੇਟ ਜ਼ਹਿਰੀਲੇਪਨ,నైట్రేట్ విషపూరితం
Nitre,నైట్రే
ਨਾਈਟ੍ਰੇਸ਼ਨ ਇਨਿਹਿਬਟਰ,నైట్రిఫికేషన్ ఇన్హిబిటర్
ਨਾਈਟ੍ਰੋਜਨਸ ਅਭੇਦ,నత్రజని సమీకరణ
ਨਾਈਟ੍ਰੋਜਨ ਚੱਕਰ,నత్రజని చక్రం
ਨਾਈਟ੍ਰੋਜਨ ਦੀ ਘਾਟ,నత్రజని లోపం
ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ,నత్రజని స్థిరీకరణ
ਨਾਈਟ੍ਰੋਜਨਸ,నత్రజని
ਨਬਾਇਜ਼,నోబిలైజేషన్
ਨੇਕ ਗੰਨਾ,నోబెల్ చెరకు
ਰਾਤ ਨੂੰ,రాత్రి
ਨੋਡ,నోడ్
ਹਿਲਾ ਕੇ ਪੌਦਾ,నాడ్యులేటెడ్ ప్లాంట్
ਹੱਡੀ,నాడ్యులేషన్
ਨਾਨੁਡਲ,నాడ్యూల్
ਨਾਮਨਜ਼,సంచార
ਨਾਮਕਰਨ,నామకరణం
ਗੈਰ ਵਿਕਲੀ,నాన్ అల్లెలిక్
ਗੈਰ ਕੇਸ਼ਿਕਾ ਦਾ ਦਰਦ,కేశనాళికలు కాని రంధ్రం
ਗੈਰ ਰਸਮੀ ਫਸਲ,పోటీ లేని పంట
ਬਕਵਾਸ ਪਰਿਵਰਤਨ,అర్ధంలేని మ్యుటేషన్
ਗੈਰ ਮਹੱਤਵਪੂਰਨ,ముఖ్యమైనది కాదు
ਗੈਰ-ਐਸਿਡ ਫਾਰਮਿੰਗ ਖਾਦ,నాన్-యాసిడ్ ఏర్పడే ఎరువులు
ਗੈਰ-ਸੰਜੋਗ,నాన్-కంజుగేషన్
ਗੈਰ-ਡਿਸਕ੍ਰਿਪਟ (ਜਾਨਵਰ),నాన్-డిస్క్రిప్ట్ (జంతువు)
ਗੈਰ-ਜ਼ਰੂਰੀ ਤੱਤ,అనవసరమైన మూలకం
ਗੈਰ-ਇਕਮੈਜੈਨਸ,నాన్-హామోజెనస్
ਗੈਰ-ਹਿੱਮੋਲਗਸ,నాన్-హోమోలాగస్
ਗੈਰ-ਪੋਲਰ ਅਹਾਤੇ,ధ్రువ రహిత సమ్మేళనం
ਗੈਰ-ਨਵਿਆਉਣਯੋਗ Energy ਰਜਾ,పునరుత్పాదక శక్తి
ਗੈਰ-ਚੋਣਵੇਂ ਸੰਪਰਕ ਜਬੀਨੀਡ,నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్
ਗੈਰ-ਚੋਣਵੇਂ ਜੜੀ-ਬੂਟੀਆਂ,ఎంపిక కాని హెర్బిసైడ్
ਗੈਰ-ਪ੍ਰਤੀਕ ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ,నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ
ਸਧਾਰਣ ਵੰਡ,సాధారణ పంపిణీ
ਸਧਾਰਣ ਬੂਟੇ,సాధారణ మొలకల
ਸਧਾਰਣ ਹੱਲ,సాధారణ పరిష్కారం
ਸਧਾਰਣ,సాధారణీకరణ
ਉੱਤਰੀ ਧੁੰਦਲਾ,ఉత్తర బ్లాటింగ్
ਸੂਝਵਾਨ ਬਿਮਾਰੀ,నోటిఫైబుల్ డిసీజ్
ਕੋਈ ਵੀ ਬੀਜਣ ਤੱਕ,నో-టిల్ నాటడం
ਖਤਰਨਾਕ ਬੂਟੀ,విషపూరిత కలుపు మొక్కలు
ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ,అణు అయస్కాంత
ਨਿ nuc ਕਲੀ ਐਸਿਡ,న్యూక్లియై ఆమ్లం
ਪ੍ਰਮਾਣਕ,న్యూక్లియోబాక్టర్
ਪ੍ਰਮਾਣੂ,న్యూక్లియోలస్
ਨਿਵੇਕਾਈਡ,న్యూక్లియోటైడ్
ਨਿ nuc ਕਲੀਅਸ,న్యూక్లియస్
ਨਲ ਹਾਈਪੋਥੇਸਿਸ,శూన్య పరికల్పన
Nuallismic,నల్లిసోమిక్
ਨਲ-ਪਰਿਵਰਤਨ,శూన్య-మ్యుటేషన్
ਨਰਸ ਸੈੱਲ,నర్సు సెల్
ਨਰਸ ਫਸਲ,నర్సు పంట
ਨਰਸਰੀ,నర్సరీ
ਗਿਰੀਦਾਰ,గింజ
ਪੌਸ਼ਟਿਕ ਸਾਈਕਲਿੰਗ,పోషక సైక్లింగ్
ਪੌਸ਼ਟਿਕ ਘਾਟ ਦੇ ਲੱਛਣ,పోషక లోపం లక్షణాలు
ਪੋਸ਼ਣ,పోషణ
ਪੌਸ਼ਟਿਕ ਮੁੱਲ,పోషక విలువలు
ਪੌਸ਼ਟਿਕ ਮੁੱਲ ਇੰਡੈਕਸ,పోషక విలువ సూచిక
ਖੇਤੀ ਨਾਲ ਜੁੜੇ ਮਹੱਤਵਪੂਰਨ ਪੌਦਿਆਂ ਦੇ ਨਾਮ,వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు
ਨਾਗਈ ਕਪੜੇ,నాగై కర్పూరం
ਨਾਰਸੀਸਸ,నార్సిసస్
ਨਾਈਜੀਲਾ,నిగెల్లా
ਨਾਈਜਰ,నైజర్
ਰਾਤ ਜੌਮਾਈਨ,రాత్రి జాస్మిన్
ਨੀਪਾ ਪਾਮ,నిపా పామ్
ਗਿਰੀ ਘਾਹ,గింజ గడ్డి
ਅਖਰੋਟ ਦੀ ਸੇਵਾ,గింజ సెడ్జ్
ਗਿਰੀਦਾਰ,జాజికాయ
ਨੈਟੋਡੋਡ,నెమటోడ్
ਗਿਰੀ ਦੇ ਵੇਵਿਲ,గింజ వీవిల్
ਨਿਰਮਿਤੀ,నెమటాలజిస్ట్
ਐਰੋਬਜ਼ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ,ఏరోబ్‌లను నిర్బంధించండి
ਅਨੈਰੋਬਜ਼ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ,వాయురహిత వాయురహితం
ਪਰਜੀਵੀ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ,పరాన్నజీవిని తొలగించండి
ਜ਼ਿੰਮੇਵਾਰ,బాధ్యత
ਬੰਦ ਕਰਨ ਵਾਲੇ ਪੌਦੇ,ఆఫ్-టైప్ ప్లాంట్లు
ਤੇਲ ਕੇਕ,ఆయిల్ కేక్
ਓਕਾਜ਼ਕੀ ਟੁਕੜੇ,ఒకాజాకి భాగం
ਓਲੇਰਿਕਲਚਰ,ఒలెరికూర్
ਓਲੀਗੋਜੀਨ,ఒలిగోజీన్
ਓਲੀਗੋਨਯੂਕਲੋਟਾਈਡ,ఒలిగోన్యూక్లియోటైడ్
ਜੈਤੂਨ ਦਾ ਤੇਲ,ఆలివ్ నూనె
ਓਮੇਗਾ -3-ਚਰਬੀ ਐਸਿਡ,ఒమేగా -3-కొవ్వు ఆమ్లం
ਸਰਬੋਤਮ,సర్వశక్తులు
ਓਨਕੋ ਜੀ,ఆంకోజీన్
ਓਨਕੋਜੇਨਿਕ ਵਾਇਰਸ,ఆంకోజెనిక్ వైరస్
ਓਨਕੋਲੋਜੀ,ఆంకాలజీ
ਫਾਰਮ ਰਿਸਰਚ,ఆన్-ఫార్మ్ రీసెర్చ్
Oocyte,ఓసైట్
ਓਪਰੇਟਿੰਗ ਲਾਗਤ,నిర్వహణ ఖర్చు
ਓਪਰਨ,ఒపెరాన్
ਮੌਕਾ ਵੀ,అవకాశం పంట
ਸਰਵੋਤਮ ਖੁਰਾਕ,వాంఛనీయ మోతాదు
ਸਰਵੋਤਮ ਆਰਥਿਕ ਖੁਰਾਕ,వాంఛనీయ ఆర్థిక మోతాదు
ਬਗੀਚੇ ਕੁਸ਼ਲਤਾ,ఆర్చర్డ్ సామర్థ్యం
ਜੈਵਿਕ ਖੇਤੀਬਾੜੀ,సేంద్రీయ వ్యవసాయం
ਜੈਵਿਕ ਕੋਲਾਇਡਜ਼,సేంద్రీయ ఘర్షణలు
ਜੈਵਿਕ ਖੇਤੀ,సేంద్రీయ వ్యవసాయం
ਜੈਵਿਕ ਖਾਦ,సేంద్రీయ ఎరువు
ਜੈਵਿਕ ਪਦਾਰਥ,సేంద్రీయ పదార్థం
ਜੈਵਿਕ ਨਾਈਟ੍ਰੋਜਨ (ਮਿੱਟੀ),సేంద్రియ నఠీ
ਜੈਵਿਕ ਫਾਸਫੋਰਸ,సేంద్రీయ భాస్వరం
ਜੈਵਿਕ ਮਿੱਟੀ,సేంద్రీయ నేల
ਜੈਵਿਕ ਰਹਿਤ,సేంద్రీయ వ్యర్థాలు
ਜੈਵਿਕ,సేంద్రీయ
ਸੰਗਠਿਤ ਮਾਰਕੀਟਿੰਗ,ఆర్గనైజ్డ్ మార్కెటింగ్
ਜੈਵਸੀ,ఆర్గానోజెనిసిస్
ਆਰਗੇਨੋਲਪਟਿਕ ਮੁਲਾਂਕਣ,ఆర్గానోలెప్టిక్ మూల్యాంకనం
ਓਨਿਨਾਈਟੋਲੋਜੀ,అలంకార శాస్త్రం
ਆਰਥੋਡਾਕਸ ਬੀਜ,ఆర్థడాక్స్ సీడ్
ਆਰਥੋਗੋਨਲ ਪੋਲੀਨੋਮਿਲੀਅਲ ਸਮੀਕਰਨ,ఆర్తోగోనల్ బహుపది సమీకరణం
ਓਸਮੋਸਿਸ,ఓస్మోసిస్
ਓਸੋਮੋਟਿਕ ਪ੍ਰਭਾਵ,ఓస్మోటిక్ ప్రభావం
ਓਸੋਮੋਟਿਕ ਸਮਰੱਥਾ,ఓస్మోటిక్ సంభావ్యత
ਪ੍ਰਕੋਪ,అకస్మాత్తుగా వ్యాపించడం
ਬਾਹਰ ਪ੍ਰਜਨਨ,అవుట్ బ్రీడింగ్
ਓਵਨ,పొయ్యి
ਓਵਰਵਿੰਟਰ,ఓవర్‌వింటర్
ਓਵਰਲੈਪਿੰਗ ਪੀੜ੍ਹੀ,తరం అతివ్యాప్తి
ਅੰਡਾਸ਼ਯ,అండం
ਆਕਸੀਕਰਨ,ఆక్సీకరణ
ਆਕਸੀਲੋਫਾਈਟਸ,ఆక్సిలోఫైట్స్
ਜਵੀ,వోట్స్
ਤੇਲ ਪਾਮ,ఆయిల్ పామ్
ਓਲੇਂਡਰ,ఒలిండర్
ਜੈਤੂਨ,ఆలివ్
ਪਿਆਜ,ఉల్లిపాయ
ਅਫੀਮ ਭੁੱਕੀ,నల్లమందు గసగసాలు
"ਓਰੀਐਂਟਲ ਜਹਾਜ਼, ਯੂਰਪੀਅਨ ਜਹਾਜ਼ ਦਾ ਦਰੱਖਤ","ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు"
ਪੈਕਿੰਗ,ప్యాకింగ్
ਪੈਡੌਕ,పాడాక్
ਪੇਅਰ ਕਤਾਰ ਲਾਉਣਾ,జత చేసిన వరుస నాటడం
ਅਣਗਿਣਤਾ,పాలటబిలిటీ
ਪੈਨਿਕਲ,పానికిల్
ਪੈਰੈਂਟ੍ਰਿਕ ਇਨਵਰਜ਼ਨ,పారాసెంట్రిక్ విలోమం
ਪੈਰਾਮੀਟਰ,పరామితి
ਪਰਜੀਵੀ,పరాన్నజీవి
ਪਾਰਬੰਦ,పార్బోయిలింగ్
ਪੈਰੈਂਟੀਮਾ,పరేన్చైమా
ਪੇਰੈਂਟ ਚੱਟਾਨ,పేరెంట్ రాక్
ਪਰਕਾ ਨੂੰ ਸੋਕਾ,పార్మనెంట్ కరువు
ਪਾਰਟਹੇਨੇਗੇਨੇਸਿਸ,పార్థినోజెనిసిస్
ਅੰਸ਼ਕ ਕਾਰਕ ਉਤਪਾਦਕਤਾ,పాక్షిక కారకాల ఉత్పాదకత
ਭਾਗੀਦਾਰ ਪੇਂਡੂ ਮੁਲਾਂਕਣ,పాల్గొనే గ్రామీణ మదింపు
ਕਣ ਘਣਤਾ,కణ సాంద్రత
ਪੈਸਿਵ ਸਮਾਈ,నిష్క్రియాత్మక శోషణ
ਚਰਾਗਾਹ,పచ్చిక
ਪਾਦਰੀ,పచ్చిక పట్టణీకరణ
ਪੀਸੀਆਰ (ਪੋਲੀਮੇਰੇਸ ਚੇਨ ਪ੍ਰਤੀਕ੍ਰਿਆ),పిసిఆర్
ਕਿਸਾਨੀ ਖੇਤੀ,రైతు వ్యవసాయం
ਪੀਟ (ਮਿੱਟੀ),మట్టి
ਪੇਡ,పెడ్
ਪੇਡਿਕਲ,పెడిసెల్
ਪਨੀਗਰ,పూర్వీకుల నుండి వంశక్రమము
ਪੈਡੋਜੀਨੇਸਿਸ,పెడోజెనిసిస్
ਪੇਡੋਲੋਜੀ,పెడోలజీ
ਛਿਲਕ,పీల్
ਛਿਲਕਾ,పీలింగ్
ਪੌਲੇਟਿੰਗ,గుళికల
Unconculation,పెర్కోలేషన్
ਸਦੀਵੀ,శాశ్వత
ਪੈਰੀਸੈਂਟ੍ਰਿਕ ਇਨਵਰਸੇਸ਼ਨ,పెరిసెంట్రిక్ విలోమం
ਪੈਰੀ-ਸ਼ਹਿਰੀ,పెరి-అర్బన్
Permafet,పారగమ్యత
ਪਰਮੈਕਲਚਰ,స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి
ਸਥਾਈ ਵਾਈਲਟਿੰਗ ਪੁਆਇੰਟ (ਪੀਡਬਲਯੂਪੀ),శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి)
ਅਧਾਰ ਕਾਫੀ,పెర్మబిలిటీ గుణకం
ਪਾਰਬ੍ਰਿਪਤ ਦੀ ਦਰ,పారగమ్యత రేటు
ਪਰਮੀਟਰ,పెర్మీమీటర్
ਨਿਰੰਤਰ ਜੜੀ-ਰਹਿਤ,నిరంతర హెర్బిసైడ్
ਕੀੜੇਮਾਰ ਦਵਾਈਆਂ,పురుగుమందు
ਪੈਟਰੋਫਾਈਟ,పెట్రోఫైట్
ਫੇਜ,ఫేజ్
ਪੜਾਅ ਲਾਉਣਾ,దశల నాటడం
ਫਾਸਮਿਡ,ఫాస్మిడ్
ਫੇਲੋਜੈਨ,ఫెలోజెన్
ਫੀਨੋਲਿਕ ਮਿਸ਼ਰਣ,ఫినోలిక్ సమ్మేళనాలు
ਫੈਨੋਲੋਜੀ,ఫినాలజీ
ਫੈਨੋਟਾਈਪ,ఫినోటైప్
ਫੇਰੋਮੋਨ,ఫేర్మోన్
ਫਲੋਇਮ,ఫ్లోయమ్
ਫਾਸਫੇਟ ਫਿਕਸੇਸ਼ਨ,ఫాస్ఫేట్ ఫిక్సేషన్
ਫਾਸਫੇਟ ਚੱਟਾਨ,ఫాస్ఫేట్ రాక్
ਫਾਸਫੇਟ ਸੋਲਬਾਲਾਈਜ਼ੇਸ਼ਨ,ఫాస్ఫేట్ ద్రావణీకరణ
ਫਾਸਫੇਟ ਸੋਲਬਾਲਿੰਗ,ఫాస్ఫేట్ ద్రావణీకరణ
ਫਾਸਫੇਟਾਈਡ,ఫాస్ఫాటైడ్
ਫਾਸਫੋ-ਜਿਪਸਮ,ఫాస్ఫో-జిప్సం
ਫਾਸਫੋਲੀਪਿਡ,ఫాస్ఫోలిపిడ్
ਫਾਸੋਰੀਲੇਸ਼ਨ,ఫాస్ఫోరైలేషన్
ਫੋਟੋ ਸਪੈਕਟ੍ਰੋਮੀਟਰ,ఫోటో స్పెక్ట్రోమీటర్
ਫੋਟੋ ਆਟੋਟਰੋ,ఫోటోఆటోట్రోఫ్
ਫੋਟੋਚੋਮਿਕਲ ਪ੍ਰਤੀਕਰਮ,ఫోటోకోమికల్ రియాక్షన్
ਫੋਟੋਡਿਆਣ,ఫోటోడెసెంపోజిషన్
ਫੋਟੋਮੈਟਰੀ,ఫోటోమెట్రీ
ਫੋਟੋੋਮੋਰਪ੍ਰੋਜੀਨੇਸਿਸ,ఫోటోమోర్ఫోజెనిసిస్
ਫੋਟੋਨ,ఫోటాన్
ਫੋਟੋ-ਆਕਸੀਕਰਨ,ఫోటో-ఆక్సీకరణ
