Gujarati,Assamese
કાયમી સ્થિતિ,স্থায়ী অৱস্থা
બુઝાવવા માટે,to quench
શામક,শান্তকাৰী
"બુઝાવવું, શાંત કરવું","quench, কুৱেঞ্চ"
શાંત દિવસ,নিস্তব্ধ দিন
d-મૂલ્ય,d-মান
"રેડિયો (સં.), રેડિયો (વી.), કિરણોત્સર્ગી, આપત્તિજનક, રેડિયેશન","ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ"
રેડિયેશન સક્રિયકરણ વિશ્લેષણ,বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ
"વિખંડન, કિરણોત્સર્ગી","fissile, তেজস্ক্ৰীয়"
કિરણોત્સર્ગી લાઇસન્સર,তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা
"વિઘટન, રેડિયોએક્ટિવિટી, રેડિયોએક્ટિવિટી","পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা"
"રેડિયોગ્રામ, રેડિયો વાયર, રેડિયમ છબીઓ","ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি"
"રેડિયોગ્રાફ્સ, રેડિયેશન છબીઓ","ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি"
કિરણોત્સર્ગી આયોડિન,তেজস্ক্রিয় আয়’ডিন
"રેડિયો આઇસોટોપ્સ, રેડિયેશન આઇસોટોપ્સ","ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প"
"એક્સ-રે ઉપચાર, રેડિયેશન ઉપચાર","এক্স-ৰে থেৰাপী, ৰেডিয়চন থেৰাপী"
રેડિયેશન થેરાપિસ્ટ,ৰেডিয়চন থেৰাপিষ্ট
"રેડિયોમીટર, રેડિયોમીટર","ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ"
રેડિયોમેટ્રી,ৰেডিঅ&#39;মেট্ৰি
કિરણોત્સર્ગી-થેલિયમ,তেজস্ক্রিয়-থেলিয়াম
રેડિયેશન ઉપચાર,ৰেডিয়চন থেৰাপী
રેડિયમ,ৰেডিয়াম
રેડિયમ ઉપચાર,ৰেডিয়াম থেৰাপী
ત્રિજ્યા,ব্যাসাৰ্ধ
ઇન્દ્ર ધનુષ,ইন্দ্ৰ ধনুষ
રમન ઇફેક્ટ,ৰমন ইফেক্ট
રેમ્સડેન વર્તુળ,ramsden বৃত্ত
"રેન્ડમ, અનિયમિત","random, অনিয়মিত"
રેન્ડમાઇઝેશન,ৰেণ্ডমাইজেচন
અવ્યવસ્થિતતા,যাদৃচ্ছিকতা
ઓસિલેટર,দোলক
શ્રાવ્યતાની શ્રેણી,শ্ৰৱণ ক্ষমতাৰ পৰিসৰ
ઝડપી પલ્સ,দ্ৰুত নাড়ী
"દુર્લભ, દુર્લભ","বিৰল, বিৰল"
દુર્લભતા,বিৰলতা
દુર્લભ કરવા માટે,to rarefy কৰা
અનુમતિપાત્ર વોલ્ટેજ,অনুমোদিত ভল্টেজ
"રેટિંગ, રેટિંગ","ৰেটিং, ৰেটিং"
ગુણોત્તર,অনুপাত
તર્કસંગત,যুক্তিকৰ
"બિનપ્રક્રિયા કરેલ ડેટમ, પ્રાપ્ત ડેટમ તરીકે","অপ্ৰক্ৰিয়াকৃত ডেটাম, গ্ৰহণ কৰা ডেটামৰ দৰে"
"રશ્મિ, કિરણ, અર્ધરેખા, અાર","ৰশ্মি, কিৰণ, অৰ্ধেখা, আৰ"
રેલે સ્કેટરિંગ,ৰেলি বিক্ষিপ্ততা
રીબાઉન્ડ,ৰিবাউণ্ড
પ્રતિસાદ,মতামত
પ્રતિક્રિયાશીલ જોડાણ,ৰিএক্টিভ কাপলিং
પુનઃસક્રિયકરણ,পুনৰ সক্ৰিয়কৰণ
અપ્રસ્તુતતા,অপ্ৰাসংগিকতা
રિએક્ટર,ৰিয়েক্টৰ
રિએક્ટર ગુપ્તી,ৰিয়েক্টৰ গুপ্তি
આશાજી હથિયાર,asaji অস্ত্ৰ
"વાંચન, વાંચન","পঢ়া, পঢ়া"
ફરીથી ગોઠવણ,পুনৰ সামঞ্জস্য কৰা
વાસ્તવિક,বাস্তৱ
"રીબાઉન્ડ કરવું (n.), પ્રતિબિંબિત કરવું (ver.)","to rebound (n.), প্ৰতিফলিত কৰা (ver.)"
પુનર્જીવન ગરમી,পুনৰুত্পাদন তাপ
પુનઃ માપાંકન,পুনৰ মানাংকন
"પ્રાપ્તકર્તા, પ્રાપ્તકર્તા","গ্ৰাহক, গ্ৰাহক"
"રિવર્સ, રિવર્સ, બેક એરે","ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে"
"વ્યસ્ત, પારસ્પરિક, પારસ્પરિક","বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক"
"પારસ્પરિકતા, પારસ્પરિકતા","পাৰস্পৰিকতা, পাৰস্পৰিকতা"
"પ્રતિબિંબ (વી.), પ્રતિબિંબ (વી.)","প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)"
"પુનઃસંયોજન, પુનઃઉપયોગ","পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ"
દેખરેખ,নিৰীক্ষণ কৰা
"રેકોર્ડ, રેકોર્ડ (n.), રેકોર્ડ કરવું, ચિહ્નિત કરવું (v.)","ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)"
નોંધાયેલ,ৰেকৰ্ড কৰা হৈছে
આર્કાઇવિસ્ટ,আৰ্কাইভিষ্ট
રેકોર્ડિંગ,ৰেকৰ্ডিং
"સિદ્ધિ, સિદ્ધિ, સિદ્ધિ","প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি"
જમણો કોણ સંકલન કોઓર્ડિનેટ્સ,সোঁকোণৰ স্থানাংক স্থানাংক
"શુદ્ધિકરણ, સુધારણા","শোধন, সংশোধন"
"શુદ્ધ, શુદ્ધ","পৰিশোধিত, পৰিশোধিত"
સુધારક,ৰেক্টিফায়াৰ
રેક્ટિફાયર વાલ્વ,ৰেক্টিফায়াৰ ভালভ
"સીધી રેખા, સીધી રેખા, સીધી રેખા","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
પુનરાવર્તિત ઘટના,পুনৰাবৃত্তিমূলক পৰিঘটনা
રક્ત રાક્ષસ લાલ રાક્ષસ,তেজৰ দানৱ ৰঙা দানৱ
લોહીનું વિસ્થાપન,তেজৰ স্থানান্তৰ
"ઘટાડવું, સમાન કરવું, એનિમેટ કરવું","হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা"
(ધૂમકેતુનું),(এটা ধুমকেতুৰ)
શુદ્ધ ડેટા,পৰিশোধিত তথ্য
"સમાન, લઘુચિત્ર, ફરજિયાત","অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক"
ગુણાંક બદલો,পৰিৱৰ্তন সহগ
રીડ-પાઈપ,ৰিড-পাইপ
ફરીથી પ્રવેશ,পুনৰ প্ৰৱেশ
"સૂચનાઓ, સંદર્ભો","নিৰ্দেশনা, উল্লেখ"
પ્રતિબિંબ,প্ৰতিফলনশীলতা
"પ્રતિબિંબિત, પ્રતિબિંબિત, પ્રતિબિંબિત","প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত"
પ્રતિબિંબિત,প্ৰতিফলিত হয়
પ્રતિબિંબિત,প্ৰতিফলিত
પ્રતિબિંબ,প্ৰতিফলন
પ્રતિબિંબીત નુકશાન,ৰিফ্লেক্টিভ লছ
પ્રતિબિંબ,প্ৰতিফলনশীলতা
પરાવર્તક,ৰিফ্লেক্টৰ
રીફ્લેક્સ મિકેનિઝમ,ৰিফ্লেক্স মেকানিজম
રીફ્રેક્ટેડ,বিবৰ্তিত
રીફ્રેક્શન,বিবৰ্তন
રીફ્રેક્ટિવ ઇન્ડેક્સ,বিবৰ্তন সূচকাংক
પ્રત્યાવર્તન,refractoriness
રીફ્રેક્ટિવ ઇન્ડેક્સ,বিবৰ্তন সূচকাংক
"રેફ્રિજરેટર, રેફ્રિજરેટર","ফ্ৰীজ, ফ্ৰীজ"
પુનઃપ્રક્રિયા,পুনৰাবৃত্তি
"પુનર્જીવન, ટકાઉ પુનઃ એકીકરણ, પુનર્જીવન","পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন"
"પુનર્જીવિત, પુનર્જીવિત, પુનર્જીવિત","পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল"
"નોંધણી, નોંધણી","পঞ্জীয়ন, পঞ্জীয়ন"
"વેચાણની ઝડપ, પછાત ચળવળ, રીગ્રેસન, રિવર્સલ","বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল"
"સમ, નિયમિત, સપ્રમાણ","even, নিয়মীয়া, প্ৰতিসম"
આઇસોફોર્મ ઘન,সমৰূপী কঠিন
નિયમન,নিয়ন্ত্ৰণ
સંબંધ,সম্পৰ্ক
"સંબંધી, સંબંધી","আপেক্ষিক, আপেক্ষিক"
સંબંધિત,সম্পৰ্কীয়
પ્રમાણમાં ખાતરી,তুলনামূলকভাৱে নিশ্চিত
"સાપેક્ષતા, સાપેક્ષતા, સાપેક્ષતા","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
આરામ,জিৰণি লোৱা
"રિલે, ટ્રાન્સમિશન","ৰিলে, ট্ৰেন্সমিছন"
વિમોચન,পাপমোচন
વિશ્વસનીયતા,নিৰ্ভৰযোগ্যতা
શેષ,অৱশিষ্ট
દૂરસ્થ નિયંત્રણ,ৰিম&#39;ট কন্ট্ৰ&#39;ল
રિનોર્મલાઈઝ્ડ,renormalized
"પુનઃ-ઓરિએન્ટેશન, ફરીથી ગોઠવણી","পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস"
પુનરાવર્તિતતા,পুনৰাবৃত্তিযোগ্যতা
"રીપીટર, રીપીટર","পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী"
"ભગાડવું, ભગાડવું","to repel, বিকৃত কৰা"
પ્રતિકૂળ,repulsive
પુનરાવર્તન,পুনৰাবৃত্তি
પ્રતિનિધિત્વ,প্ৰতিনিধিত্ব কৰা
"પ્રતિનિધિ, પ્રતિનિધિ","প্ৰতিনিধি, প্ৰতিনিধি"
"પુનઃપ્રાપ્ત કરી શકાય તેવું, પુનઃઉત્પાદન કરી શકાય તેવું","পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য"
"પ્રજનન, પ્રજનન, પ્રજનન","প্ৰজনন, প্ৰজনন, প্ৰজনন"
નિવારવા,repel কৰা
પ્રતિકૂળ,repulsion
પ્રતિકૂળ,repulsive
સંશોધન,গৱেষণা
"કુંડ, જળાશય, જળાશય, જળાશય, કુંડ","cistern, জলাশয়, জলাশয়, জলাশয়, cistern"
પુનઃસ્થાપન,পুনৰ নিয়োগ কৰা
"શેષ, શેષ","অৱশিষ্ট, অৱশিষ্ট"
"પ્રતિકાર, પ્રતિકાર","ৰেজিষ্টেন্স, ৰেজিষ্টেন্স"
પ્રતિકારકતા,ৰেজিষ্টিভিটি
રેઝિસ્ટર,ৰেজিষ্টৰ
"વિયોજન, વિસર્જન, ભિન્નતા","দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য"
ખોટી રજૂઆત,ভুল উপস্থাপন
"વિભાજન કરવું, ભેદ પાડવું, વિચ્છેદન કરવું","বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা"
સ્પ્લિટર,স্প্লিটাৰ
પડઘો,অনুনাদ
પ્રતિધ્વનિ અસર,অনুনাদী প্ৰভাৱ
પ્રતિધ્વનિ,অনুনাদী
"પડઘો, પડઘો","অনুনাদ, অনুনাদ"
પ્રતિધ્વનિ,অনুনাদী
"જવાબ, પ્રતિભાવ, અહેવાલ","উত্তৰ, সঁহাৰি, প্ৰতিবেদন"
વિરામ,বিৰতি
ફરી શરૂ કરો,আকৌ আৰম্ভ কৰক
શેષ બીમ,অৱশিষ্ট ৰশ্মি
"પરિણામ, પરિણામ, પરિણામ","ফলাফল, ফলাফল, ফলাফল"
પરિણામી પરિણામ,ফলাফলৰ ফলাফল
મંદ,retarded
પાતળું,পাতলকাৰী
જાળીદાર,ৰেটিকুল
"રેટિના, રેટિના","ৰেটিনা, ৰেটিনা"
પાછળનું રોકેટ,পিছফালে ৰকেট
"રેઝોનન્સ, રીગ્રેસન, રીબાઉન્ડ","অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড"
અનુસરો,অনুসৰণ কৰা
રિવર્સલ,ওলোটা কৰা
"ઊલટું, ઊલટું, ઊલટું, ઊલટું","ওলোটা, ওলোটা, ওলোটা, ওলোটা"
પછાત પૂર્વગ્રહ,পিছপৰা পক্ষপাতিত্ব
ઉલટાવી શકાય તેવું,উলটিব পৰা ক্ষমতা
ઉલટાવી શકાય તેવું,উলটিব পৰা
પરિભ્રમણ,ঘূৰ্ণন
ફરવું,ঘূৰ্ণনশীল
રેનોલ્ડ્સ નંબર,ৰেইনল্ডছ নম্বৰ
સ્ટ્રીમ કંટ્રોલર,ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ
વિચિત્ર લંબાઈ,অদ্ভুত দৈৰ্ঘ্য
"ત્રિકોણાકાર સ્ફટિકો, સમાંતર ષટ્કોણ સ્ફટિકો","ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক"
"રોમ્બોઇડ પ્રિઝમ, ચતુષ્કોણીય પ્રિઝમ","ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম"
મેસન રહો,ৰাজমিস্ত্ৰী হৈ থাকক
"લય, લય, લય","ছন্দ, কেডেন্স, ছন্দ"
ઘડિયાળની દિશામાં,ঘড়ীৰ কাঁটাৰ দিশত
વર્ટિકલ પ્રિઝમ,উলম্ব প্ৰিজম
જમણા હાથનો નિયમ,সোঁহাতৰ নিয়ম
જમણી બાજુનો સ્ક્રૂ,সোঁফালৰ স্ক্ৰু
હોમોલોગસ પ્રિઝમ,সমতুল্য প্ৰিজম
મજબૂત,শক্তিশালী
દ્રઢતા,অধ্যৱসায়
"ચોક્કસ પુરાવો, સચોટ પુરાવો","সঠিক প্ৰমাণ, সঠিক প্ৰমাণ"
"અવાજ, સાધન","শব্দ, বাদ্যযন্ত্ৰ"
ઉર્મિકા,উৰ্মিকা
હેયડે,উত্থানৰ দিন
રોબો,ৰবো
રોકેટ ક્રિયા,ৰকেটৰ ক্ৰিয়া
રોકેટ,ৰকেট
રોકેટ વિજ્ઞાન,ৰকেট বিজ্ঞান
"ખડક, ચળવળ, સ્વિંગ","শিল, গতি, দোলনা"
roentgen,ৰয়েন্টজেন
"રોન્ટજેન-રે, એક્સ-રે","ৰয়েণ্টজেন-ৰে, এক্স-ৰে"
"રોલિંગ, રોલ, (એડ.), રાઉન્ડિંગ, રોલિંગ (સં.)","ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)"
"બેલ્ની, લોટની, લોટનિક (વિ.), વેલન, લોટન (સં.)","বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)"
રોટેશનલ,ঘূৰ্ণনীয়
"સ્પિન કરવું, સ્પિન કરવું (v.), ગોળ, પૈડાવાળું (v.)","to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)"
રોટેશનલ,ঘূৰ্ণনীয়
"પરિભ્રમણ, પરિભ્રમણ","ঘূৰণ, ঘূৰণ"
"રોટેશનલ, રોટેશનલ, રોટેશનલ","ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
"રોટેશનલ, રોટેટર","ঘূৰ্ণনশীল, ঘূৰ্ণনকাৰী"
"રોટેશનલ, રોટેશનલ","ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
"રોટર, રોટર","ৰোটাৰ, ৰোটাৰ"
"રફ, રફ","ৰুক্ষ, ৰুক্ষ"
"બંધ, બંધ","বন্ধ, বন্ধ"
પરિવહન સમય,ট্ৰেনজিট সময়
વે,পথ
"નિયમિત, નિયમિત","ৰুটিন, ৰুটিন"
"પદમરાગ, રૂબી, લાલ, યાકુત","পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট"
"રૂબી લેસર, રૂબી લેસર","ৰুবি লেজাৰ, ৰুবি লেজাৰ"
"સુકાન, નિયંત્રણ","rudder, নিয়ন্ত্ৰণ"
નિયમો,নিয়মসমূহ
રેખાંકિત જાળી,আণ্ডাৰলাইন কৰা গ্ৰেটিং
"આલેખ, રેખાઓ","গ্ৰাফ, ৰেখা"
"ચલાવો, પરંપરા","ৰান, পৰম্পৰা"
દોડવીર,দৌৰবিদ
"કરાર, કરાર, વિસ્ફોટ","চুক্তি, চুক্তি, বিস্ফোৰণ"
રધરફોર્ડ સ્કેટરિંગ,ৰাদাৰফোৰ্ড বিক্ষিপ্ততা
રધરફોર્ડ,ৰাদাৰফোৰ্ড
રાયડબર્ગ,rydberg
સલામત ભાર,নিৰাপদ বোজা
"સલામત, સુરક્ષિત","নিৰাপদ, সুৰক্ষিত"
"સેફ્ટી ફ્યુઝ, બિકફોર્ડ ફ્યુઝ","ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ"
સુરક્ષા વાલ્વ,সুৰক্ষা ভালভ
"નમૂના, નમૂનો","নমুনা, নমুনা"
"નમૂના (v.), નમૂના (n.)","নমুনা (v.), নমুনা সংগ্ৰহ (n.)"
સેન્ડવીચ,চেণ্ডউইচ
"ઉપગ્રહ, પેટાકંપની, પાછળનું","উপগ্ৰহ, সহযোগী, ট্ৰেইলিং"
ઉપનદી રેખા,উপনৈৰ ৰেখা
સંતોષવા માટે,সন্তুষ্ট কৰা
શનિની વીંટી,শনিৰ আঙঠি
savart,savart
સ્કેલર,স্কেলাৰ
પગલું ગુણક,ষ্টেপ মাল্টিপ্লাইয়াৰ
"વેરવિખેર, વેરવિખેર","বিক্ষিপ্ত, বিক্ষিপ্ত"
વિખેરવાની પ્રક્રિયા,বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া
દૃષ્ટિ,দৃষ্টি
ફેલાવો,বৃদ্ধি পায়
"સ્ક્રેચ (અવાજ), સ્ક્રેચ","scratch (ধ্বনি), scratch"
"ચાળણી, ચાળણી (ઇડી.), ડ્રાઇવ","ছালনী, চালনী (ed.), ড্ৰাইভ"
sku ત્રાટકશક્તિ,sku দৃষ্টি
"બંધ કરવું, સીલ કરવું, સીલ કરવું (ver.)","বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)"
"મોસમી વિવિધતા, મોસમી વધઘટ","ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা"
સેકન્ટ નિયમ,secant নিয়ম
"બીજું (સં.), બીજું (વિ.)","দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)"
"ગૌણ, ગૌણ","মাধ্যমিক, মাধ্যমিক"
"1 વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ","১ধাৰা, ধাৰা, ধাৰা, ধাৰা, ধাৰা"
"ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર","খণ্ড, খণ্ড, খণ্ড"
લાંબા સમય સુધી ચાલે છે,দীৰ্ঘস্থায়ী
બીજ,বীজ সিঁচা
સિસ્મોલોજી,ভূমিকম্পবিজ্ঞান
સિસ્મોલોજી,ভূমিকম্পবিজ্ঞান
સિસ્મોલોજી,ভূমিকম্পবিজ্ঞান
પસંદગી,নিৰ্বাচনশীলতা
"સ્વ, સ્વ","self, self"
આંતરિક ઊર્જા,অন্তৰ্নিহিত শক্তি
સ્વયંસ્ફુરિત ઓસિલેશન,স্বতঃস্ফূৰ্ত দোলন
સેમિકન્ડક્ટર,অৰ্ধপৰিবাহী
અર્ધ પ્રયોગમૂલક,অৰ্ধ অভিজ্ঞতাভিত্তিক
અર્ધ-અનંત,অৰ্ধ-অসীম
અર્ધ-લોગ ગ્રાફ શીટ,অৰ্ধ-লগ গ্ৰাফ শ্বীট
ગોળાકાર વત્તા કોણ,গোলাকাৰ প্লাছ এংগেল
અર્થ,জ্ঞান
સંવેદનશીલ,সংবেদনশীল
"સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ","সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল"
"સાઉન્ડ રીસીવર લેમ્પ ક્રેસ્ટ, ધ્વનિ રીસીવર જ્યોત","শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা"
"સંવેદનશીલતા, સંવેદનશીલતા, સંવેદનશીલતા","সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা"
"સક્રિયકરણ, સંવેદના","সক্ৰিয়কৰণ, সংবেদন"
સેન્સર,চেন্সৰ
અલગ કરી શકાય તેવું,পৃথক কৰিব পৰা
"અલગ, અલગ, અલગ, અંતર","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান"
ઓક્ટેવ,অষ্টক
સેપ્ટોડ,চেপ্টোড
અનુક્રમણિકા,সূচীভুক্ত কৰা
શ્રેણી શ્રેણી શ્રેણી (નકશો),শৃংখলা শৃংখলা শৃংখলা (মানচিত্র)
સર્વો મોટર,চাৰ্ভো মটৰ
"સેટ કરો, સેટ કરો, સેટ કરો, સેટ કરો","ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ"
"અધોગતિ, છાંયો","অৱক্ষয়ী, ছাঁয়াযুক্ত"
પડછાયો,ছাঁ
આંકડો,শৰীৰ
તીક્ષ્ણ અંત,চোকা শেষ
spout શ્રેણી,স্পাউট ৰেঞ্জ
"શીયર ફોર્સ, શીયર","ছিয়াৰ বল, ছিয়াৰ"
કવચિત ન્યુક્લાઇડ,ৰক্ষা কৰা নিউক্লাইড
"બનાવટ, વિસ્થાપન, સ્થાનાંતરણ","সৃষ্টি, বিচ্যুতি, হস্তান্তৰ"
આઘાત વેગ,শ্বক বেগ
આઘાત તરંગ,শ্বক তৰংগ
"ટૂંકું, જર્જરિત, અસંગત","চুটি, জৰাজীৰ্ণ, অসংলগ্ন"
ઉંચો અવાજ,উচ্চ মাত
"બાજુનો માર્ગ, શંટ (સં.), બાજુનો માર્ગ, શંટ (v.)","পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)"
"બાજુ, બાજુ, બાજુ","কাষ, কাষ, কাষ"
સાઈડરીયલ,sidereal
"જોવું, લક્ષ્ય રાખવું, જોવું, ધ્યેય રાખવું, લક્ષ્ય રાખવું, સ્થાન મેળવવું","sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা"
રાશિ,ৰাশিফল
"સંકેત, સંકેત","সংকেত, সংকেত"
મૌન સમયગાળો,নিস্তব্ধ সময়
સિલિકોન ડાયોડ,ছিলিকন ডাইঅ&#39;ড
સિલિકોન,ছিলিকন
"સિલિકોન પ્લેક, સિલિકોન વેફર","ছিলিকন প্লেক, ছিলিকন ৱেফাৰ"
સામ્યતા,উপমা
અનુકરણ કરનાર,অনুকৰণকাৰী
એક સાથે,একে লগে
"ચિહ્ન, સાઈન","চিহ্ন, sine"
એકલ આયનીકરણ,একক আয়নীয়কৰণ
સિંગલ લાઇન સિંગલ લાઇન,একক ৰেখা একক ৰেখা
એક પગલું,একক পদক্ষেপ
"પ્રવેશ, ડૂબવું, નિમજ્જન, મર્જિંગ ચાટ, સિંક, કુંડ","প্ৰৱেশ, ডুব যোৱা, বিসৰ্জন, একত্ৰীকৰণ ট্ৰাফ, ডুব যোৱা, চিষ্টাৰ"
સાઇનસૉઇડલ,চাইন&#39;ইডাল
સાઇફન,ছাইফন
સાયરન,ছাইৰেন
"કદ, કદ (n.), કદ, કોતરણી (v.)","আকাৰ, আকাৰ (n.), আকাৰ, খোদিত (v.)"
"અસમપ્રમાણ, ત્રાંસુ","অসমতাপূৰ্ণ, তিৰ্যক"
"બાહ્ય ત્વચા અસર, ત્વચા અસર","এপিডাৰ্মিছ প্ৰভাৱ, ছালৰ প্ৰভাৱ"
વાદળી,আকাশ নীলা
ત્રાંસી શ્રેણી,হেলনীয়া পৰিসৰ
સાપ,সাপ
"સ્લિપ, સ્લિપ, સ્લિપ, સ્લિપ, સોલ્યુશન","স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান"
c રીંગ,গ আঙঠি
"ચીરો, ચીરો, ચીરો","slit, slit, স্লিট"
"ઢાળ, ઢાળ, ઢાળ","ঢাল, ঢাল, ঢাল"
સ્લોટેડ લાઇન,স্লটযুক্ত লাইন
ધીમી રિએક્ટર,লেহেমীয়া ৰিয়েক্টৰ
ધૂમ્રપાન,ধূমপান কৰা
પ્રેરક કેપેસિટર,ইনডাক্টিভ কেপাচিটৰ
"વણાંકોનું સંવહન, વણાંકોનું મર્જિંગ","বক্ৰৰ সংবহন, বক্ৰৰ একত্ৰীকৰণ"
સોડર,সোডাৰ
"નરમ, નરમ, કોમળ","কোমল, কোমল, কোমল"
ટૂંકા ગાળાના ઘટક,হ্ৰস্বম্যাদী উপাদান
સુપર કંડક્ટર,চুপাৰ কণ্ডাক্টৰ
અસુરક્ષિત લક્ષ્ય,অসুৰক্ষিত লক্ষ্য
ઓછી ડિસ્ચાર્જ ટ્યુબ,কম নিৰ্গমন নলী
સૌર,সৌৰশক্তি
"સોલ્ડર કરવું, સોલ્ડર કરવું (સં.), સોલ્ડર કરવું, સોલ્ડર કરવું (n.)","ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (ed.), ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (n.)"
સોલેનોઇડ તત્વ,ছ&#39;লেন&#39;ইড উপাদান
"નક્કર, સમૂહ, સમઘન","কঠিন, ভৰ, ঘনক"
"ઉકેલ, અર્થ, ઉકેલ, ઉકેલ","সমাধান, অৰ্থ, সমাধান, সমাধান"
તેઝ ધ્વનિ,সোনিক বুম
"ફોનોમીટર, સોનોમીટર","ফ&#39;ন&#39;মিটাৰ, ছ&#39;নোমিটাৰ"
એકોસ્ટિક,একাউষ্টিক
"વર્ગીકરણ, પસંદગી, વિભાજન","সজাই পৰাই তোলা, নিৰ্বাচন কৰা, পৃথক কৰা"
"આકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ","আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ"
આકાશી કેબિન,আকাশী কেবিন
અંતરાલ,ব্যৱধান
આકાશી,আকাশী
ટ્રાન્સફર અંતરાલ,স্থানান্তৰ ব্যৱধান
સ્પાર્કલિંગ,ঝলমলীয়া
"અવકાશી, અવકાશી","আকাশী, স্থানীয়"
"ચોક્કસ સાપેક્ષતા, ચોક્કસ સાપેક્ષતા","নিৰ্দিষ্ট আপেক্ষিকতাবাদ, নিৰ্দিষ্ট আপেক্ষিকতাবাদ"
"સંબંધિત, ચોક્કસ, વિશેષ","আপেক্ষিক, নিৰ্দিষ্ট, বিশেষ"
સ્પષ્ટીકરણ,স্পেচিফিকেশন
સ્પષ્ટ,নিৰ্দিষ্ট কৰা হৈছে
સ્પેક્ટ્રલ,বৰ্ণালী
સ્પેક્ટ્રોમેટ્રી,বৰ্ণালীবিজ্ঞান
