Bengali,Punjabi
"ঘূর্ণায়মান, আবর্তনকারী","ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਟਰ"
"ঘূর্ণায়মান, ঘূর্ণায়মান","ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਸ਼ਨਲ"
"রটার, রটার","ਰੋਟਰ, ਰੋਟਰ"
"রুক্ষ, রুক্ষ","ਮੋਟਾ, ਮੋਟਾ"
"বন্ধ, বন্ধ","ਬੰਦ ਕਰੋ, ਬੰਦ ਕਰੋ"
ট্রানজিট সময়,ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ
পথ,ਰਾਹ
"রুটিন, রুটিন","ਰੁਟੀਨ, ਰੁਟੀਨ"
"পদ্মরাগ, রুবি, লাল, ইয়াকুত","ਪਦਮਰਾਗ, ਰੂਬੀ, ਲਾਲ, ਯਾਕੁਤ"
"রুবি লেজার, রুবি লেজার","ਰੂਬੀ ਲੇਜ਼ਰ, ਰੂਬੀ ਲੇਜ਼ਰ"
"rudder, control","ਪਤਵਾਰ, ਕੰਟਰੋਲ"
নিয়ম,ਨਿਯਮ
আন্ডারলাইন করা ঝাঁঝরি,ਰੇਖਾਂਕਿਤ grating
"গ্রাফ, লাইন","ਗ੍ਰਾਫ਼, ਲਾਈਨਾਂ"
"রান, ঐতিহ্য","ਚਲਾਓ, ਪਰੰਪਰਾ"
রানার,ਦੌੜਾਕ
"চুক্তি, চুক্তি, বিস্ফোরণ","ਇਕਰਾਰਨਾਮਾ, ਇਕਰਾਰਨਾਮਾ, ਫਟਣਾ"
রাদারফোর্ড বিক্ষিপ্ত,ਰਦਰਫੋਰਡ ਸਕੈਟਰਿੰਗ
রাদারফোর্ড,ਰਦਰਫੋਰਡ
রাইডবার্গ,ਰਾਈਡਬਰਗ
নিরাপদ লোড,ਸੁਰੱਖਿਅਤ ਲੋਡ
"নিরাপদ, নিরাপদ","ਸੁਰੱਖਿਅਤ, ਸੁਰੱਖਿਅਤ"
"নিরাপত্তা ফিউজ, Bickford ফিউজ","ਸੇਫਟੀ ਫਿਊਜ਼, ਬਿੱਕਫੋਰਡ ਫਿਊਜ਼"
নিরাপত্তা ভালভ,ਸੁਰੱਖਿਆ ਵਾਲਵ
"নমুনা, নমুনা","ਨਮੂਨਾ, ਨਮੂਨਾ"
"নমুনা (v.), নমুনা (n.)","ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)"
স্যান্ডউইচ,ਸੈਂਡਵਿਚ
"স্যাটেলাইট, সাবসিডিয়ারি, ট্রেলিং","ਸੈਟੇਲਾਈਟ, ਸਹਾਇਕ ਕੰਪਨੀ, ਪਿੱਛੇ"
উপনদী লাইন,ਸਹਾਇਕ ਲਾਈਨ
সন্তুষ্ট করার জন্য,ਸੰਤੁਸ਼ਟ ਕਰਨ ਲਈ
শনি রিং,ਸ਼ਨੀ ਰਿੰਗ
savart,savart
স্কেলার,ਸਕੇਲਰ
ধাপ গুণক,ਕਦਮ ਗੁਣਕ
"বিক্ষিপ্ত, বিক্ষিপ্ত","ਖਿਲਾਰ, ਖਿਲਾਰ"
বিচ্ছুরণ প্রক্রিয়া,ਫੈਲਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
দৃষ্টিশক্তি,ਨਜ਼ਰ
প্রসারিত করা,ਫੈਲਾਉਣਾ
"scratch (শব্দ), আঁচড়","scratch (ਆਵਾਜ਼), scratch"
"seve, seve (ed.), drive","sieve, sieve (ed.), drive"
sku দৃষ্টি,sku ਨਿਗਾਹ
"বন্ধ করা, সীলমোহর করা, সীলমোহর করা (ver.)","ਬੰਦ ਕਰਨਾ, ਸੀਲ ਕਰਨਾ, ਸੀਲ ਕਰਨਾ (ਵਰਤ.)"
"ঋতু পরিবর্তন, ঋতু ওঠানামা","ਮੌਸਮੀ ਪਰਿਵਰਤਨ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ"
সেক্যান্ট নিয়ম,secant ਨਿਯਮ
"দ্বিতীয় (সম্পাদনা), দ্বিতীয় (ভি.)","ਦੂਜਾ (ਐਡੀ.), ਦੂਜਾ (v.)"
"মাধ্যমিক, মাধ্যমিক","ਸੈਕੰਡਰੀ, ਸੈਕੰਡਰੀ"
"1 বিভাগ, বিভাগ, বিভাগ, বিভাগ, বিভাগ","1 ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ"
"সেক্টর, সেক্টর, সেক্টর","ਸੈਕਟਰ, ਸੈਕਟਰ, ਸੈਕਟਰ"
দীর্ঘ মেয়াদী,ਲੰਮਾ ਸਮਾਂ
বীজ বপন,ਬੀਜਣ
সিসমোলজি,ਭੂਚਾਲ ਵਿਗਿਆਨ
সিসমোলজি,ਭੂਚਾਲ ਵਿਗਿਆਨ
সিসমোলজি,ਭੂਚਾਲ ਵਿਗਿਆਨ
নির্বাচন,ਚੋਣਯੋਗਤਾ
"স্ব, স্ব","ਆਪਣੇ ਆਪ ਨੂੰ, ਆਪਣੇ ਆਪ ਨੂੰ"
অন্তর্নিহিত শক্তি,ਅੰਦਰੂਨੀ ਊਰਜਾ
স্বতঃস্ফূর্ত দোলন,ਸਵੈ-ਚਾਲਤ ਦੋਲਨ
অর্ধপরিবাহী,ਸੈਮੀਕੰਡਕਟਰ
আধা অভিজ্ঞতামূলক,ਅਰਧ ਅਨੁਭਵੀ
আধা অসীম,ਅਰਧ-ਅਨੰਤ
আধা-লগ গ্রাফ শীট,ਅਰਧ-ਲਾਗ ਗ੍ਰਾਫ ਸ਼ੀਟ
গোলাকার প্লাস কোণ,ਗੋਲਾਕਾਰ ਪਲੱਸ ਕੋਣ
ইন্দ্রিয়,ਭਾਵਨਾ
সংবেদনশীল,ਸੰਵੇਦਨਸ਼ੀਲ
"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল","ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ"
"সাউন্ড রিসিভার ল্যাম্প ক্রেস্ট, সাউন্ড রিসিভার ফ্লেম","ਸਾਊਂਡ ਰਿਸੀਵਰ ਲੈਂਪ ਕਰੈਸਟ, ਸਾਊਂਡ ਰਿਸੀਵਰ ਫਲੇਮ"
"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা","ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ"
"সক্রিয়করণ, সেন্সিং","ਸਰਗਰਮੀ, ਸੰਵੇਦਨਾ"
সেন্সর,ਸੈਂਸਰ
বিভাজ্য,ਵੱਖ ਕਰਨ ਯੋਗ
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ, ফাঁক","ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਪਾੜਾ"
অষ্টক,ਅਸ਼ਟੈਵ
সেপ্টোড,septode
ইনডেক্সিং,ਇੰਡੈਕਸਿੰਗ
সিরিজ সিরিজ সিরিজ (মানচিত্র),ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ (ਨਕਸ਼ੇ)
সার্ভো মোটর,ਸਰਵੋ ਮੋਟਰ
"সেট আপ, সেট আপ, সেট আপ, সেট আপ","ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ"
"degraded, shaded","ਘਟੀਆ, ਰੰਗਤ"
ছায়া,ਸ਼ੈਡੋ
চিত্র,ਚਿੱਤਰ
ধারালো শেষ,ਤਿੱਖਾ ਅੰਤ
স্পাউট পরিসীমা,ਸਪਾਊਟ ਸੀਮਾ
"শিয়ার বল, শিয়ার","ਸ਼ੀਅਰ ਫੋਰਸ, ਸ਼ੀਅਰ"
সংরক্ষিত নিউক্লাইড,ਢਾਲ nuclide
"সৃষ্টি, স্থানচ্যুতি, স্থানান্তর","ਰਚਨਾ, ਵਿਸਥਾਪਨ, ਤਬਾਦਲਾ"
শক বেগ,ਸਦਮੇ ਦੀ ਗਤੀ
শক ওয়েভ,ਸਦਮੇ ਦੀ ਲਹਿਰ
"সংক্ষিপ্ত, জীর্ণ, অসংলগ্ন","ਛੋਟਾ, ਖਰਾਬ, ਅਸੰਗਤ"
উচ্চকণ্ঠ,ਉੱਚੀ ਆਵਾਜ਼
"পার্শ্বীয় পথ, শান্ট (সম্পাদনা), পাশের পথ, শান্ট (v.)","ਲੇਟਰਲ ਮਾਰਗ, ਸ਼ੰਟ (ਐਡੀ.), ਸਾਈਡ ਪਾਥ, ਸ਼ੰਟ (ਵੀ.)"
"পাশ, পাশ, পাশ","ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ"
পার্শ্বীয়,sidereal
"sighting, aiming, sighting, aiming, aiming, locating","ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਰੱਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਪਤਾ ਲਗਾਉਣਾ"
রাশিচক্র সাইন,ਰਾਸ਼ੀ ਚਿੰਨ੍ਹ
"সংকেত, সংকেত","ਸੰਕੇਤ, ਸੰਕੇਤ"
নীরব সময়,ਚੁੱਪ ਦੀ ਮਿਆਦ
সিলিকন ডায়োড,ਸਿਲੀਕਾਨ ਡਾਇਡ
সিলিকন,ਸਿਲੀਕਾਨ
"সিলিকন প্লাক, সিলিকন ওয়েফার","ਸਿਲੀਕਾਨ ਪਲਾਕ, ਸਿਲੀਕਾਨ ਵੇਫਰ"
"সাদৃশ্য, উপমা",ਸਮਾਨਤਾ
অনুকরণকারী,ਨਕਲ ਕਰਨ ਵਾਲਾ
যুগপত,ਇੱਕੋ ਸਮੇਂ
"সাইন, সাইন","ਚਿੰਨ੍ਹ, ਸਾਈਨ"
একক আয়নকরণ,ਸਿੰਗਲ ionization
একক লাইন একক লাইন,ਸਿੰਗਲ ਲਾਈਨ ਸਿੰਗਲ ਲਾਈਨ
একক পদক্ষেপ,ਸਿੰਗਲ ਕਦਮ
"অ্যাক্সেস, ডুবে যাওয়া, নিমজ্জন, মার্জিং ট্রফ, সিঙ্ক, কুন্ড","ਪਹੁੰਚ, ਡੁੱਬਣਾ, ਡੁੱਬਣਾ, ਅਭੇਦ ਹੋਣਾ, ਸਿੰਕ, ਟੋਆ"
ঘোড়ার ডিম,sinusoidal
সাইফন,ਸਾਈਫਨ
সাইরেন,ਸਾਇਰਨ
"আকার, আকার (n.), আকার, খোদাই (v.)","ਆਕਾਰ, ਆਕਾਰ (n.), ਆਕਾਰ, ਉੱਕਰੀ (v.)"
"asymmetrical, skew","ਅਸਮਿਤ, ਤਿਰਛੀ"
"এপিডার্মিস প্রভাব, ত্বকের প্রভাব","epidermis ਪ੍ਰਭਾਵ, ਚਮੜੀ ਪ੍ਰਭਾਵ"
আকাশী নীল,ਅਸਮਾਨੀ ਨੀਲਾ
তির্যক পরিসীমা,ਝੁਕੀ ਸੀਮਾ
সাপ,ਸੱਪ
"স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান","ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਹੱਲ"
গ রিং,c ਰਿੰਗ
"slit, slit, slit","ਕੱਟਣਾ, ਕੱਟਣਾ, ਕੱਟਣਾ"
"ঢাল, ঢাল, ঢাল","ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ"
স্লটেড লাইন,ਸਲਾਟਡ ਲਾਈਨ
ধীর চুল্লি,ਹੌਲੀ ਰਿਐਕਟਰ
ধূমপান,ਪੀਤੀ
প্রবর্তক ক্যাপাসিটর,ਪ੍ਰੇਰਕ ਕੈਪਸੀਟਰ
"বক্ররেখার পরিচলন, বক্ররেখা একত্রিত করা","ਕਰਵ ਦਾ ਸੰਚਾਲਨ, ਕਰਵ ਦਾ ਵਿਲੀਨਤਾ"
সোডার,ਸੋਡਰ
"নরম, নরম, কোমল","ਨਰਮ, ਨਰਮ, ਕੋਮਲ"
স্বল্পমেয়াদী উপাদান,ਛੋਟੀ ਮਿਆਦ ਦੇ ਹਿੱਸੇ
সুপার কন্ডাক্টর,ਸੁਪਰ ਕੰਡਕਟਰ
অরক্ষিত লক্ষ্য,ਅਸੁਰੱਖਿਅਤ ਟੀਚਾ
কম স্রাব টিউব,ਘੱਟ ਡਿਸਚਾਰਜ ਟਿਊਬ
সৌর,ਸੂਰਜੀ
"ঝাল করা, ঝাল করা (ed.), ঝাল করা, ঝাল করা (n.)","ਸੋਲਡਰ ਕਰਨ ਲਈ, ਸੋਲਡਰ ਕਰਨ ਲਈ (ਐਡੀ.), ਸੋਲਡਰ, ਸੋਲਡਰ (ਐਨ.)"
সোলেনয়েড উপাদান,solenoid ਤੱਤ
"কঠিন, ভর, ঘনক","ਠੋਸ, ਪੁੰਜ, ਘਣ"
"সমাধান, মানে, সমাধান, সমাধান","ਹੱਲ, ਮਤਲਬ, ਹੱਲ, ਹੱਲ"
শব্দাঘাত,ਸੋਨਿਕ ਬੂਮ
"ফোনোমিটার, সনোমিটার","ਫੋਨੋਮੀਟਰ, ਸੋਨੋਮੀਟਰ"
শাব্দিক,ਧੁਨੀ
"বাছাই, নির্বাচন, বিচ্ছেদ","ਛਾਂਟੀ, ਚੋਣ, ਵਿਛੋੜਾ"
"আকাশ, স্থান, স্থান, স্থান, স্থান, স্থান","ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ"
স্বর্গীয় কেবিন,ਆਕਾਸ਼ੀ ਕੈਬਿਨ
অন্তর,ਅੰਤਰਾਲ
আকাশী,ਆਕਾਸ਼ੀ
স্থানান্তর ব্যবধান,ਤਬਾਦਲਾ ਅੰਤਰਾਲ
ঝকঝকে,ਚਮਕਦਾਰ
"স্বর্গীয়, স্থানিক","ਆਕਾਸ਼ੀ, ਸਥਾਨਿਕ"
"নির্দিষ্ট আপেক্ষিকতা, নির্দিষ্ট আপেক্ষিকতা","ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ, ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ"
"আপেক্ষিক, নির্দিষ্ট, বিশেষ","ਰਿਸ਼ਤੇਦਾਰ, ਖਾਸ, ਖਾਸ"
স্পেসিফিকেশন,ਨਿਰਧਾਰਨ
নির্দিষ্ট করা,ਨਿਰਧਾਰਤ
বর্ণালী,ਸਪੈਕਟ੍ਰਲ
স্পেকট্রোমেট্রি,ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ
"স্পেকট্রোস্কোপ, বর্ণালী","ਸਪੈਕਟਰੋਸਕੋਪ, ਸਪੈਕਟਰੋਸਕੋਪ"
"বর্ণালী বিশেষজ্ঞ, বর্ণালী বিজ্ঞানী","ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ, ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ"
নিয়মিত,ਰੋਜਾਨਾ
বক্তৃতা,ਭਾਸ਼ਣ
স্পিডোমিটার,ਸਪੀਡੋਮੀਟਰ
বৃত্তাকার বল,ਗੋਲ ਗੇਂਦ
"গোলাকার, গোলাকার","ਗੋਲਾਕਾਰ, ਗੋਲਾਕਾਰ"
"স্ফেরোমিটার, স্ফেরোমিটার","ਗੋਲਾਮਾਪੀ, ਗੋਲਾਮਾਪਕ"
স্পিন রিবাউন্ড,ਸਪਿਨ ਰੀਬਾਉਂਡ
স্পিনিং টপ,ਕਤਾਈ ਸਿਖਰ
স্পিন,ਸਪਿਨ
সর্পিল গতি,ਚੂੜੀਦਾਰ ਮੋਸ਼ਨ
"বিভক্ত, বিভক্ত (v.) বিভক্ত, বিভক্ত (n.)","ਵੰਡਣਾ, ਵੰਡਣਾ (ਵਿ.) ਵੰਡਣਾ, ਵੰਡਣਾ (ਐਨ.)"
স্বয়ংক্রিয়ভাবে,ਆਪਣੇ ਆਪ
"স্পুল, উইঞ্চ, রিল, ভলি","ਸਪੂਲ, ਵਿੰਚ, ਰੀਲ, ਵਾਲੀ"
এলোমেলো ঘটনা,ਬੇਤਰਤੀਬ ਘਟਨਾ
"বিন্দু, স্পট (নং), স্পট, স্পট, সনাক্ত করা, সন্ধান করা (ভার।)","ਬਿੰਦੂ, ਸਪਾਟ (ਸੰ.), ਸਪਾਟ, ਸਪਾਟ, ਪਛਾਣ, ਲੱਭੋ (ਵਰਸ.)"
শক্তি জটিল,ਊਰਜਾ ਕੰਪਲੈਕਸ
"বসন্ত, বসন্ত, বসন্ত, জলপ্রপাত, বসন্ত","ਬਸੰਤ, ਬਸੰਤ, ਬਸੰਤ, ਝਰਨਾ, ਬਸੰਤ"
মিথ্যা আবেগ,ਝੂਠਾ ਜਨੂੰਨ
অতিরিক্ত প্রতিধ্বনি,ਵਾਧੂ ਗੂੰਜ
স্পুটনিক,ਸਪੁਟਨਿਕ
"বর্গক্ষেত্র, বর্গক্ষেত্র, বর্গক্ষেত্র","ਵਰਗ, ਵਰਗ, ਵਰਗ"
স্থায়িত্ব,ਟਿਕਾਊਤਾ
স্থিতিশীল,ਸਥਿਰ ਕਰਨਾ
স্ট্যাক,ਸਟੈਕ
"পর্যায়, পর্যায়, পদ, সম্প্রদায়, মঞ্চ","ਪੜਾਅ, ਪੜਾਅ, ਦਰਜਾ, ਭਾਈਚਾਰਾ, ਪੜਾਅ"
সমান্তরাল বন্টন,ਸਮਾਨਾਂਤਰ ਵੰਡ
"মান, প্রত্যয়িত, পতাকা (নং), মান","ਮਿਆਰੀ, ਪ੍ਰਮਾਣਿਤ, ਝੰਡਾ (ਨੰਬਰ), ਮਿਆਰੀ"
প্রমিত,ਮਿਆਰੀ
প্রমিতকরণ,ਮਾਨਕੀਕਰਨ
"তারকা, তারকা","ਤਾਰਾ, ਤਾਰਾ"
কঠোর প্রভাব,ਸਖਤ ਪ੍ਰਭਾਵ
"প্রবর্তক, স্টার্টার, বিস্ফোরক","ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਸਟਾਰਟਰ, ਵਿਸਫੋਟਕ"
স্ট্যাম্পিয়ার,statampier
"অবস্থান, রাষ্ট্র, রাষ্ট্র","ਸਥਿਤੀ, ਰਾਜ, ਰਾਜ"
বিবৃতি,ਬਿਆਨ
স্ট্যাটিক স্ট্যাটিক ইলেক্ট্রোস্ট্যাটিক শব্দ,ਸਥਿਰ ਸਥਿਰ ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਸ਼ੋਰ
স্থির,ਸਥਿਰ
"পর্যবেক্ষণ স্টেশন, স্টেশন, চাঁদ","ਨਿਰੀਖਣ ਸਟੇਸ਼ਨ, ਸਟੇਸ਼ਨ, ਚੰਦਰਮਾ"
প্রগতিশীল,ਪ੍ਰਗਤੀਸ਼ੀਲ
হতবাক,ਹੈਰਾਨ
অসাড়তা পর্যায়,ਸੁੰਨ ਹੋਣ ਦਾ ਪੜਾਅ
নির্দিষ্ট এলাকা,ਸਥਿਰ ਖੇਤਰ
প্রগতিশীল কণা,ਪ੍ਰਗਤੀਸ਼ੀਲ ਕਣ
হতবাক মনোভাব,ਹੈਰਾਨ ਰਵੱਈਆ
নমুনা,ਨਮੂਨਾ
পরিসংখ্যানগত,ਅੰਕੜਾ
পরিসংখ্যানগত ওজন,ਅੰਕੜਾ ਭਾਰ
স্টেটর,ਸਟੇਟਰ
"অপরিবর্তনীয়, ধ্রুবক, ধ্রুবক, স্থায়ী","ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਨਿਰੰਤਰ, ਸਥਾਈ"
বাষ্প বাষ্প,ਭਾਫ਼ ਭਾਫ਼
বাষ্প টারবাইন,ਭਾਫ਼ ਟਰਬਾਈਨ
ইস্পাত,ਸਟੀਲ
স্টিয়ারিং বক্স,ਸਟੀਅਰਿੰਗ ਬਾਕਸ
নাক্ষত্রিক,ਤਾਰਾ
"ধাপ, ধাপ, ধাপ, ধাপ","ਕਦਮ, ਕਦਮ, ਕਦਮ, ਕਦਮ"
ধাপে ধাপে,ਕਦਮ ਦਰ ਕਦਮ
ধাপ ফাংশন,ਕਦਮ ਫੰਕਸ਼ਨ
স্টেরেডিয়ান,ਸਟੈਰੇਡੀਅਨ
স্টেরিওস্কোপিক,ਸਟੀਰੀਓਸਕੋਪਿਕ
স্টেরিওস্কোপিক শব্দ,ਸਟੀਰੀਓਸਕੋਪਿਕ ਆਵਾਜ਼
সংযুক্তি সংঘর্ষ,ਅਟੈਚਮੈਂਟ ਟੱਕਰ
"অপার্য নিউক্লিয়াস, কৃষ্ণ নিউক্লিয়াস","ਅਪਰਿਆ ਨਿਊਕਲੀਅਸ, ਕ੍ਰਿਸ਼ਨ ਨਿਊਕਲੀਅਸ"
"কঠিন, শক্ত, দৃঢ়, দৃঢ়","ਸਖ਼ਤ, ਸਖ਼ਤ, ਪੱਕਾ, ਪੱਕਾ"
নমনীয়তা,ਕਮਜ਼ੋਰੀ
"বিন্দু, কলঙ্ক","ਬਿੰਦੀ, ਕਲੰਕ"
নির্দেশ,ਇਸ਼ਾਰਾ
"ভাবক, অসোত্র (সম্পাদনা), স্থাবর (ভি.), স্থাবর দৃশ্য","ਭਾਭਾਕਾ, ਅਸੋਤਰਾ (ਸੰਪਾਦਕ), ਅਚੱਲ (ਵੀ.), ਅਚੱਲ ਦ੍ਰਿਸ਼"
উত্তেজিত করতে,ਭੜਕਾਉਣ ਲਈ
উদ্দীপনা,ਉਤੇਜਨਾ
আলোড়নকারী,stirrer
স্টোক,ਸਟੋਕ
"ব্রেক-ঘড়ি, স্টক-ক্লক","ਤੋੜ-ਘੜੀ, ਸਟਾਕ-ਘੜੀ"
উত্তাপ,ਇੰਸੂਲੇਟਡ
"limiter, stop","ਸੀਮਾ, ਰੋਕੋ"
সম্ভাব্য থামানো,ਰੋਕਣ ਦੀ ਸੰਭਾਵਨਾ
"জেবি বিরতি ঘড়ি, ঘড়ি বন্ধ","ਜੇਬੀ ਬਰੇਕ ਵਾਚ, ਸਟਾਪ ਵਾਚ"
"স্টোরেজ, স্টোরেজ","ਸਟੋਰੇਜ, ਸਟੋਰੇਜ"
চুলা,ਚੁੱਲ੍ਹਾ
"সোজা, সোজা, সরল","ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਧਾਰਨ"
"বন্টন, চাপ, বিকৃতি, পার্থক্য, পার্থক্য, ফিল্টারিং (ver.)","ਵੰਡ, ਤਣਾਅ, ਵਿਗਾੜ, ਵਿਭਿੰਨਤਾ, ਅੰਤਰ, ਫਿਲਟਰਿੰਗ (ਵਰ.)"
বিকৃত,ਵਿਗਾੜਨਾ
স্ফিগমোম্যানোমিটার,sphygmomanometer
"স্ট্রাটোস্ফিয়ার, 2 স্ট্রাটোস্ফিয়ার","ਸਟ੍ਰੈਟੋਸਫੀਅਰ, 2 ਸਟ੍ਰੈਟੋਸਫੀਅਰ"
অবাঞ্ছিত,ਅਣਚਾਹੇ
"বিদ্যুতের লাইন, বজ্রপাত","ਬਿਜਲੀ ਲਾਈਨ, ਬਿਜਲੀ"
"নদী, স্রোত, ড্রেন","ਨਦੀ, ਨਦੀ, ਡਰੇਨ"
"ক্ষরণ, প্রবাহ, বর্জ্য","ਪਰਕੋਲੇਸ਼ਨ, ਸਟ੍ਰੀਮ ਵਹਿਣਾ, ਗੰਦਾ ਪਾਣੀ"
রেখাযুক্ত,ਕਤਾਰਬੱਧ
"শক্তি, শক্তি, তীব্রতা, ঘনত্ব, কার্যকলাপ","ਤਾਕਤ, ਤਾਕਤ, ਤੀਬਰਤਾ, ਇਕਾਗਰਤਾ, ਗਤੀਵਿਧੀ"
চাপ,ਤਣਾਅ
আর্ক-অভিনয় সম্ভাবনা,ਆਰਕ-ਐਕਟਿੰਗ ਸੰਭਾਵੀ
"আর্ক স্টার্টিং ভোল্টেজ, ভালভ স্টার্টিং ভোল্টেজ","ਆਰਕ ਸਟਾਰਟਿੰਗ ਵੋਲਟੇਜ, ਵਾਲਵ ਸਟਾਰਟਿੰਗ ਵੋਲਟੇਜ"
"থ্রেড, থ্রেড, থ্রেড, ফিলামেন্ট, কর্ড, স্ট্রিং, ল্যানিয়ার্ড, 8. কর্ডের ত্রুটি","ਧਾਗਾ, ਧਾਗਾ, ਧਾਗਾ, ਫਿਲਾਮੈਂਟ, ਕੋਰਡ, ਸਤਰ, ਡੋਰੀ, 8. ਰੱਸੀ ਦਾ ਨੁਕਸ"
"ফালা, স্ট্রিপ, স্ট্রিপিং, স্ট্রিপিং, নগ্ন","ਸਟ੍ਰਿਪ, ਸਟ੍ਰਿਪ, ਸਟ੍ਰਿਪਿੰਗ, ਸਟ੍ਰਿਪਿੰਗ, ਨਗਨ"
"পিলিং, উইটন, শেভিং, নগ্ন","ਛਿੱਲਣਾ, ਵਿਟਨ, ਸ਼ੇਵਿੰਗ, ਨੰਗੀ"
নিষ্কাশন প্রতিক্রিয়া,ਕੱਢਣ ਪ੍ਰਤੀਕਰਮ
স্ট্রোবোস্কোপ,stroboscope
স্ট্রোক,ਸਟ੍ਰੋਕ
"শক্তিশালী, গভীর, তীক্ষ্ণ, ঘনীভূত","ਮਜ਼ਬੂਤ, ਡੂੰਘਾ, ਤਿੱਖਾ, ਕੇਂਦਰਿਤ"
শক্তিশালী সংক্রমণ,ਮਜ਼ਬੂਤ ਲਾਗ
কাঠামোগত,ਢਾਂਚਾਗਤ
"গঠন, টেক্সচার","ਬਣਤਰ, ਬਣਤਰ"
সুই,ਸੂਈ
"subclass, subgroup, subgroup","ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ"
"মাইক্রোস্কোপিক, সুপারমাইক্রোস্কোপিক, সাবমাইক্রোস্কোপিক","ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ, ਸੁਪਰਮਾਈਕ੍ਰੋਸਕੋਪਿਕ, ਸਬਮਾਈਕ੍ਰੋਸਕੋਪਿਕ"
অ পারমাণবিক পদার্থবিদ্যা,ਗੈਰ ਪ੍ਰਮਾਣੂ ਭੌਤਿਕ ਵਿਗਿਆਨ
পাদটীকা,ਫੁਟਨੋਟ
"আনুষঙ্গিক, আনুষঙ্গিক","ਸਹਾਇਕ, ਸਹਾਇਕ"
"কর্মক্ষম তরল, সাবস্টেট","ਕੰਮ ਕਰਨ ਵਾਲਾ ਤਰਲ, ਸਬਸਟੇਟ"
উপ ইউনিট,ਸਬ ਯੂਨਿਟ
ধীরে ধীরে,ਹੌਲੀ ਹੌਲੀ
স্তন্যপান,ਚੂਸਣ
স্তন্যপান,ਚੂਸਣ
গন্ধযুক্ত,ਗੰਧਲਾ
"যোগফল, যোগফল, যোগফল, যোগফল","ਜੋੜ, ਜੋੜ, ਜੋੜ ਨਤੀਜਾ, ਜੋੜ"
সূর্য,ਸੂਰਜ
সূর্য ঘড়ি,ਸੂਰਜ ਦੀ ਘੜੀ
"সূর্যের ঝাপসা, সূর্যের দাগ","ਸੂਰਜ ਦਾ ਧੁੰਦਲਾਪਣ, ਸੂਰਜ ਦਾ ਸਥਾਨ"
সূর্য রাশি,ਸੂਰਜ ਤਾਰਾ
চরম,ਅਤਿ
অতিপরিবাহী ধাতু,superconducting ਧਾਤ
অতিপরিবাহীতা,superconductivity
সুপার ড্রাইভার,ਸੁਪਰ ਡਰਾਈਵਰ
দৈত্য,ਵਿਸ਼ਾਲ
