Assamese,Odiya
সংশোধনযোগ্য ভুল,ସଠିକ୍ ତ୍ରୁଟି |
পূৰ্ণতা,ପୂର୍ଣ୍ଣତା
পুনৰাবৃত্তি উপপাদ্য,ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |
পুনঃব্যৱহাৰ,ପୁନ yc ବ୍ୟବହାର
পুনৰাবৃত্তিমূলক ফলন,ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ
ক্ষুদ্ৰ নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),କ୍ଷୁଦ୍ରକରଣ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC)
অতিৰিক্ততা,ଅନାବଶ୍ୟକତା |
"1.স্বাধীন ডিস্ক, 2.ডিস্কৰ অতিৰিক্ত এৰে (ৰঙা)","1. ନିର୍ଭରଶୀଳ ଡିସ୍କ, 2. ଡିସ୍କର ଅତିରିକ୍ତ ଆରେ (ଲାଲ୍)"
পুনৰ প্ৰৱেশ,ପୁନ entry- ପ୍ରବେଶ
পুনৰ প্ৰৱেশ ক&#39;ড,ପୁନ entry- ପ୍ରବେଶ ସଂକେତ |
সন্দৰ্ভ,ସନ୍ଦର୍ଭ
ৰেফাৰেন্সিয়েল অখণ্ডতা,ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |
প্ৰতিফলনশীলতা,ପ୍ରତିଫଳନ
প্ৰতিফলন,ପ୍ରତିଫଳନ
বিবৰ্তন,ପ୍ରତିଫଳନ
সতেজতা,ସତେଜ
পুনৰুত্পাদন,ପୁନର୍ଜନ୍ମ
পঞ্জীয়ন কৰা,ପଞ୍ଜିକରଣ କର |
নিয়মীয়া ব্যাকৰণ,ନିୟମିତ ବ୍ୟାକରଣ
সম্পৰ্ক,ସମ୍ପର୍କ
সম্পৰ্কীয় ডাটাবেছ,ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |
সম্পৰ্কীয় তথ্যকোষ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),ରିଲାଏନ୍ସ ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ୍ (RDBMS)
সম্পৰ্কীয় আৰ্হি,ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |
"1. আপেক্ষিক, 2. আপেক্ষিক","1. ସମ୍ପର୍କୀୟ, 2. ସମ୍ପର୍କୀୟ"
আপেক্ষিক সম্বোধন,ସମ୍ପର୍କୀୟ ଠିକଣା
"1. ৰিলে, 2. সংক্ৰমণ","1. ରିଲେ, 2. ସଂକ୍ରମଣ"
নিৰ্ভৰযোগ্যতা আৰ্হি,ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲ୍ |
নিৰ্ভৰযোগ্য,ନିର୍ଭରଯୋଗ୍ୟ
"1. স্থানান্তৰ কৰিব পৰা ক&#39;ড, 2. স্থানান্তৰ কৰিব পৰা তথ্য","1. ସ୍ଥାନାନ୍ତରିତ କୋଡ୍, 2. ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ତଥ୍ୟ |"
দূৰ,ବହୁତ ଦୂର
ৰিম&#39;ট ফিডাৰ,ସୁଦୂର ଫିଡର୍ |
দূৰৱৰ্তী কৰ্ম প্ৰৱেশ,ସୁଦୂର କାର୍ଯ୍ୟ ପ୍ରବେଶ
"1.দূৰৱৰ্তী অধিবেশন আৰম্ভ, 2.দূৰৱৰ্তী প্ৰৱেশ","1. ରିମୋଟ୍ ଅଧିବେଶନ ଆରମ୍ଭ, 2. ରିମୋଟ ଲଗଇନ୍ |"
দূৰৱৰ্তী পদ্ধতি আমন্ত্ৰণ (RPC),ସୁଦୂର ପ୍ରକ୍ରିୟା ନିମନ୍ତ୍ରଣ (RPC)
ৰিম&#39;ট চেন্সিং,ରିମୋଟ ସେନ୍ସିଂ |
নামকৰণ কৰা,ନାମ ପରିବର୍ତ୍ତନ
"1.ৰেণ্ডাৰিং, 2.উচৰ্গাকৰণ","1. ରେଣ୍ଡରିଂ, 2. ସମର୍ପଣ |"
ৰিপিটাৰ,ପୁନରାବୃତ୍ତି
উত্তৰদিশ,ଉତ୍ତର
"1. অনুৰোধ, 2. অনুৰোধ","1. ଅନୁରୋଧ, 2. ଅନୁରୋଧ"
মন্তব্যৰ অনুৰোধ (RFC),ମନ୍ତବ୍ୟ ଅନୁରୋଧ (RFC)
"1.অনুৰোধ প্ৰট&#39;কল, 2.প্ৰতিক্ৰিয়া প্ৰট&#39;কল","1. ପୁନ Prot ପ୍ରୋଟୋକଲ୍, 2. ପ୍ରତିକ୍ରିୟା ପ୍ରୋଟୋକଲ୍ |"
পুনৰাবৃত্তিমূলক প্ৰগ্ৰেম,ପୁନରାବୃତ୍ତି ପ୍ରୋଗ୍ରାମ୍ |
গৱেষণা,ଅନୁସନ୍ଧାନ |
পুনৰুদ্ধাৰ কৰা চক্ৰ,ଚକ୍ର ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |
স্মৃতিবিদ,ସ୍ମାରକବାଦୀ
পাৰ্থক্য,ଭିନ୍ନତା
সম্পদসমূহ,ଉତ୍ସଗୁଡ଼ିକ
সঁহাৰিৰ সময়,ପ୍ରତିକ୍ରିୟା ସମୟ
"1.পুনৰ আৰম্ভ, 2.পুনৰ আৰম্ভ","1. ରେଷ୍ଟାର୍ଟ, 2. ରେଷ୍ଟାର୍ଟ"
পুনৰুদ্ধাৰ কৰা,ପୁନରୁଦ୍ଧାର
পুনৰ ট্ৰেচ কৰক,ପୁନ-ଚିହ୍ନ
"1. পুনৰ প্ৰেৰণ, 2. পুনৰ যোগাযোগ","1. ପୁନ-ପଠାଇବା, 2. ପୁନ communication ଯୋଗାଯୋଗ |"
পুনৰুদ্ধাৰ,ପୁନରୁଦ୍ଧାର
পুনৰ চেষ্টা কৰক,ପୁଣିଥରେ ଚେଷ୍ଟା କରନ୍ତୁ
"1.ৰিগ্ৰেছন, 2.ৰিটাৰ্ণ","1. ରିଗ୍ରେସନ୍, 2. ରିଟର୍ନ"
ৰিগ্ৰেছন ক&#39;ড,ରିଗ୍ରେସନ୍ କୋଡ୍
ৰিগ্ৰেছন কি&#39;,ରିଗ୍ରେସନ୍ ଚାବି |
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |
পুনৰ লিখিব পৰা,ପୁନ rew ଲିଖନଯୋଗ୍ୟ |
rgb মনিটৰ,rgb ମନିଟର
ফিতা,ରିବନ୍
চৰকাৰী বিষয়টো,ସରକାରୀ ସମସ୍ୟା |
"১.ৰবট, ২.মেকানিক, ৩.মেকানিজম","1. ରୋବଟ୍, 2. ମେକାନିକ୍, 3. ମେକାନିଜିମ୍ |"
"১.যান্ত্ৰিক বিজ্ঞান, ২.যান্ত্ৰিক নৃতত্ত্ব","1. ଯାନ୍ତ୍ରିକ ବିଜ୍ଞାନ, 2. ଯାନ୍ତ୍ରିକ ଆନ୍ଥ୍ରୋପୋଲୋଜି |"
"শক্তিশালী, শক্তিশালী","ଶକ୍ତିଶାଳୀ, ଶକ୍ତିଶାଳୀ"
ভূমিকা,ଭୂମିକା
আকৌ ৰোলিং কৰা,ପୁନର୍ବାର ଗଡ଼ୁଛି |
engulfment,engulfment
আউটফ্ল&#39;,ଆଉଟଫ୍ଲୋ
"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি (ROM)","1. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ, 2. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ (ROM)"
মূলত,ମୂଳ
মূল পঞ্জিকা,ପ୍ୟାରେଣ୍ଟ୍ ଡିରେକ୍ଟୋରୀ |
আনুমানিক ভুল,ଆନୁମାନିକ ତ୍ରୁଟି |
"১.ৰাউটাৰ, ২.ৰাউটাৰ","1. ରାଉଟର, 2. ରାଉଟର"
"ৰুটিং, ৰুটিং","ରାଉଟିଙ୍ଗ୍, ରାଉଟିଙ୍ଗ୍ |"
RS232C আন্তঃপৃষ্ঠ,RS232C ଇଣ୍ଟରଫେସ୍ |
RSA এনক্ৰিপচন,RSA ଏନକ୍ରିପସନ୍ |
rtc,rtc
ৱৰ্কিং ডিটেইল ক&#39;ডিং,କାର୍ଯ୍ୟର ସବିଶେଷ କୋଡିଂ |
কাৰ্যকাল,କାର୍ଯ୍ୟକାଳ
চলনসময়ৰ ত্ৰুটি,ଚାଲିବା ସମୟ ତ୍ରୁଟି |
"1. নমুনা, 2. নমুনা","1. ନମୁନା, 2. ନମୁନା"
নমুনা সংগ্ৰহ কৰা,ନମୁନା ସଂଗ୍ରହ
"১.উপগ্ৰহ, ২.উপগ্ৰহ","1. ସାଟେଲାଇଟ୍, 2. ସାଟେଲାଇଟ୍"
চেচুৰেচন,ପରିପୃଷ୍ଠା
সঞ্চয় কৰা,ସଞ୍ଚୟ କରନ୍ତୁ |
"1. স্কেলেবিলিটি, 2. স্কেলেবিলিটি","1. ମାପନୀୟତା, 2. ମାପନୀୟତା |"
স্কেলাৰ,ସ୍କାଲାର୍ |
স্কেনিং কৰা,ସ୍କାନିଂ
ভূচিত্ৰ,ଲ୍ୟାଣ୍ଡସ୍କେପ୍
scheduler,ନିର୍ଧାରକ
স্ক্ৰীণ প্ৰতিফলন প্ৰজেক্টৰ,ସ୍କ୍ରିନ୍ ପ୍ରତିଫଳନ ପ୍ରୋଜେକ୍ଟର୍ |
চিত্ৰনাট্য,ସ୍କ୍ରିପ୍ଟ
লিপিৰ ভাষা,ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |
"১.কইল, ২.স্ক্ৰল","1. କୋଇଲ୍, 2. ସ୍କ୍ରୋଲ୍"
সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ (SDLC),ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ (SDLC)
"১.অন্বেষণ, ২.আৱিষ্কাৰ","1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
চাৰ্চ ইঞ্জিন,ଖୋଜିବା ଯନ୍ତ୍ର
search tree,ବୃକ୍ଷ ଖୋଜ |
"1.অন্বেষণ, 2.আৱিষ্কাৰ","1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
মাধ্যমিক,ଦ୍ secondary ିତୀୟ
"১.খণ্ড, ২.খণ্ড","1. ସେକ୍ଟର, 2. ସେକ୍ଟର"
সুৰক্ষা নীতি,ସୁରକ୍ଷା ନୀତି
সন্ধান শব্দ,ସନ୍ଧାନ ଶବ୍ଦ
"১.ধাৰা, ২.ধাৰা","1. ବିଭାଗ, 2. ବିଭାଗ"
"১.বিভাজন, ২.বিভাজন","1. ଖଣ୍ଡବିଖଣ୍ଡନ, 2. ବିଭାଗ"
নিৰ্বাচন সজাই পৰাই তোলা,ଚୟନ ସର୍ଟିଂ
"1.স্বয়ংক্ৰিয় সম্পূৰ্ণ, 2.স্বয়ংক্ৰিয় সম্পূৰ্ণ","1. autocomplete, 2.autocomplete"
"১.অৰ্থবিজ্ঞান, ২.অৰ্থবিজ্ঞান","1. ସେମାଣ୍ଟିକ୍ସ, 2. ସେମାଣ୍ଟିକ୍ସ |"
চেমাফোৰ,ସେମାଫୋର |
অৰ্ধপৰিবাহী,ସେମିକଣ୍ଡକ୍ଟର |
fantasy web,କଳ୍ପନା ୱେବ୍ |
ক্ৰমিক অভিগম পদ্ধতি,କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |
ক্ৰমাগত,କ୍ରମାଗତ
ছিৰিয়েল,କ୍ରମିକ |
"1.চাৰ্ভাৰ, 2.চাৰ্ভাৰ","1. ସର୍ଭର, 2. ସର୍ଭର"
চাৰ্ভাৰ ক্ৰেচ,ସର୍ଭର କ୍ରାସ୍ |
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,ସର୍ଭର ଲାଇସେନ୍ସ |
চাৰ্ভো বহুগুণক,ସର୍ଭୋ ଗୁଣକ
set of,ର ସେଟ୍
নিৰ্দিষ্ট বিন্দু,ନିର୍ଦ୍ଦିଷ୍ଟ ବିନ୍ଦୁ |
ব্যৱস্থা,ପରିଚାଳନା
ছাঁ,ଛାୟା |
চিনেমাট&#39;গ্ৰাফী,ସିନେମାଟୋଗ୍ରାଫି |
অনুসৰণ কৰা,ଭୂତ
ফাইলটো শ্বেয়াৰ কৰক,ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |
অংশীদাৰী অভিগম,ଅଂଶୀଦାର ପ୍ରବେଶ
ভাগ কৰি দে,ଅଂଶୀଦାର
"১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল","1. ବ୍ରାକେଟ୍, 2. ବାହୁବଳୀ, 3. ସେଲ୍, 4. ସେଲ୍ |"
বিচ্যুতিৰ চিহ্ন,ବିସ୍ଥାପନ ପ୍ରତୀକ |
চুটি পথ,ସଂକ୍ଷିପ୍ତ ପଥ
চুটি নিৰ্দেশনা,ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ
সহোদৰ,ଭାଇଭଉଣୀ |
"1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ","1. ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା, 2. କାଉଣ୍ଟର ପ୍ରଭାବ |"
sign bit,ସାଇନ୍ ବିଟ୍ |
সূত্ৰ,ସଙ୍କେତ
সংকেত প্ৰক্ৰিয়াকৰণ,ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |
সংকেত,ଟିପ୍ପଣୀ
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত","1. ସଙ୍କେତ-ଧ୍ୱନି ଅନୁପାତ, 2. ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |"
"১.চহী, ২. স্বাক্ষৰ","1. ଦସ୍ତଖତ, 2. ଦସ୍ତଖତ"
মাৰ্কাৰ পৰীক্ষা,ମାର୍କର ପରୀକ୍ଷା
উল্লেখযোগ্য নম্বৰ,ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ
ছিলিকন চিপ,ସିଲିକନ୍ ଚିପ୍ |
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP)
একক,ଏକକ
"1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড","1. ଗୋଟିଏ ସିଗନାଲ୍ ନୋଡ୍, 2. ସିମ୍ପାଲେକ୍ସ ନୋଡ୍ |"
চিমুলেচন,ଅନୁକରଣ
অনুকৰণকাৰী,ଅନୁକରଣକାରୀ
"১.সমকালীন, ২.সমকালীন","1. ଏକକାଳୀନ, 2. ସିଙ୍କ୍ରୋନସ୍ |"
একেলগে প্ৰক্ৰিয়াকৰণ,ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |
একক,ଏକାକୀ
"1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স","1. ସାଇଟ୍ ଲାଇସେନ୍ସ, 2. ସାଇଟ୍ ଲାଇସେନ୍ସ |"
"১.আকাৰ, ২.আকাৰ","1. ଆକାର, 2. ଆକାର"
জোখ-মাখ কৰা,ମାପ
"1. চিত্ৰণ, 2. চিত্ৰণ","1. ଚିତ୍ର, 2. ଚିତ୍ର"
প্লুটি,pluti
"১.প্লুটি, ২.প্লুটিকাৰন","1. ପ୍ଲୁଟି, 2. ପ୍ଲୁଟିକରନ୍"
"১.স্লেচ, ২.কাট","1. ସ୍ଲାସ୍, 2. କଟ୍"
কম্পিউটাৰৰ অধীনত,କମ୍ପ୍ୟୁଟର ତଳେ |
snake উইন্ডো প্ৰট&#39;কল,ସାପ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |
"1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা","1. ତ୍ୟାଗ, 2. ଆତ୍ମସମର୍ପଣ |"
ছাঁদ,ସ୍ଲଟ୍
SCSI (SCSI),SCSI (SCSI)
স্মাৰ্ট কাৰ্ড,ସ୍ମାର୍ଟ କାର୍ଡ |
শামুক মেইল,ସ୍ନାଲ୍ ମେଲ୍ |
স্নেপশ্বট,ସ୍ନାପସଟ୍ |
"১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন","1. ସଫ୍ଟ ଗଣନା, 2. ସଫ୍ଟ ଗଣନା |"
চফ্ট কপি,ସଫ୍ଟ କପି
সহজ ফন্ট,ସହଜ ଫଣ୍ଟ
ছ’ফ্টৱেৰ,ସଫ୍ଟୱେର୍
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |
চফ্টৱেৰ পাইৰেচি,ସଫ୍ଟୱେର୍ ଡକାୟତି |
বৰ্ণালী,ସ୍ପେକ୍ଟ୍ରମ୍
"1.স্ক্ৰু, 2.স্পাইৰেল","1. ସ୍କ୍ରୁ, 2. ସ୍ପିରାଲ୍ |"
"1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট","1. ଡିଟେଲ୍ ସିଟ୍, 2. ସ୍ପ୍ରେଡସିଟ୍ |"
মানদণ্ড,ମାନକ
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),ଷ୍ଟାଣ୍ଡାର୍ଡ ଜେନେରାଲାଇଜଡ୍ ମାର୍କଅପ୍ ଭାଷା (SGML)
প্ৰামাণিককৰণ,ମାନକକରଣ
অপেক্ষাৰ সময়,ଅପେକ୍ଷା ସମୟ
তাৰক লান,ତାରକ ଲାନ୍ |
তৰাৰ অৱস্থান,ତାରା ସ୍ଥିତି
আৰম্ভণিৰ বিট,ବିଟ୍ ଆରମ୍ଭ
"1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট","1. ଅଭାବ, 2. ଅଭାବ, 3. ଅଭାବ ସଙ୍କଟ |"
"1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি","1. ଷ୍ଟାଟିକ୍ ମେମୋରୀ, 2. ଷ୍ଟାଟିକ୍ ମେମୋରୀ |"
ষ্টেটাছ চেনেল,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
"1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা","1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |"
বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল,ବିରାମ ଏବଂ ଅପେକ୍ଷା ପ୍ରୋଟୋକଲ୍ |
ব্ৰেক ক&#39;ড,ବ୍ରେକ୍ କୋଡ୍
pause key,ବିରାମ ଚାବି |
সংৰক্ষণযোগ্যতা,ସ୍ଥାୟୀତ୍ୱ |
সংৰক্ষিত প্ৰগ্ৰেম,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |
শৃংখলা তথ্য,କ୍ରମିକ ତଥ୍ୟ |
"1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং","1. ସଂରଚନା ଏନକୋଡିଂ, 2. ସଂରଚନା କୋଡିଂ |"
গঠনমূলক প্ৰশ্ন ভাষা (SQL),ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL)
"১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি","1. ବ୍ରୋଚର ସିଟ୍, 2 ଶ style ଳୀ ଅକ୍ଷର"
উপ-ডাইৰেকটৰি,ସବ୍-ଡିରେକ୍ଟୋରୀ |
"১.চাবনেট, ২.চাবনেট","1. ସବ୍ନେଟ୍, 2. ସବ୍ନେଟ୍ |"
উপবৃক্ষ,subtree
"১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ","1. ସଂକ୍ଷେପରେ, 2. ସଂକ୍ଷେପରେ"
"১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ","1. ସୁପର କମ୍ପ୍ୟୁଟର, 2. ସୁପର କମ୍ପ୍ୟୁଟର |"
"১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন","1. ସୁପର ଗଣନା, 2. ସୁପର ଗଣନା |"
কি&#39; চাবি,କି କି
শীৰ্ষ ব্যৱহাৰকাৰী,ଶୀର୍ଷ ଉପଭୋକ୍ତା |
তত্বাৱধানত শিক্ষণ,ତଦାରଖ ଶିକ୍ଷଣ |
সহায়ক চিপ,ସହାୟକ ଚିପ୍
নেট ভ্যাৰিয়েন্স,ନିଟ୍ ଭିନ୍ନତା |
"১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান","1. ନେଟ ଭିନ୍ନତା, 2. ବିଭାଗ, 3. ସୁରଫାନ୍ |"
অদলবদল,ସ୍ୱାପ୍
ইনবাউণ্ড,ଭିତରକୁ
আউটফ্ল&#39;,ଆଉଟଫ୍ଲୋ
শ্বেপিং,ଅଦଳବଦଳ
"1.চুইচ কৰা নেটৱৰ্ক,2. চুইচ কৰা নেটৱাৰ্ক","1. ସୁଇଚ୍ ନେଟୱାର୍କ, 2 ସୁଇଚ୍ ନେଟୱାର୍କ |"
চুইচিং,ସୁଇଚ୍
চুইচিং নীতি,ସୁଇଚ୍ ନୀତି |
প্ৰতীকী প্ৰগ্ৰেমিং,ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |
সমন্বয়,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
সমন্বয়ক,ସିଙ୍କ୍ରୋନାଇଜର୍
সমকালীন,ସମକାଳୀନ |
সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH),ସିଙ୍କ୍ରୋନସ୍ ସାଂଖ୍ୟିକ କ୍ରମ (SDH)
বাক্য বিশ্লেষণ,ବାକ୍ୟ ବିଶ୍ଳେଷଣ |
ব্যৱস্থা বিশ্লেষণ,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
চিষ্টেম ইঞ্জিনিয়াৰিং,ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ
"১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ","1. ସିଷ୍ଟମ୍ ବ୍ରେକର୍, 2. ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |"
চিস্টেম ইন্টিগ্ৰেটৰ,ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର
চিস্টেম লগ,ସିଷ୍ଟମ୍ ଲଗ୍ |
চিস্টেম কভাৰ,ସିଷ୍ଟମ୍ କଭର |
ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA),ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ଗଠନ (SNA)
"1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ","1. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍, 2. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |"
"1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ","1. ସିଷ୍ଟମ୍ ପୁନ art ଆରମ୍ଭ, 2. ସିଷ୍ଟମ୍ ପୁନ Rest ଆରମ୍ଭ |"
চিস্টেম সমাপ্তি,ସିଷ୍ଟମ୍ ସମାପ୍ତି |
চিস্টেম পৰীক্ষা,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
চিস্টেম সঁজুলি,ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |
"1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা","1. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍, 2. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍ |"
টেব কমাণ্ড,ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |
অনুসূচী,କାର୍ଯ୍ୟସୂଚୀ
টেবুলাৰ অভাৰভিউ,ଟାବୁଲାର୍ ସମୀକ୍ଷା
টেবুলৰ স্থান,ଟେବୁଲ୍ ସ୍ପେସ୍ |
ফলক,ଫଳକ
"1.tabular, 2.এৰে এৰে","1. ଟାବୁଲାର୍, 2. ଆରେ ଆରେ |"
টেবুলেচন ফাংচন,ଟ୍ୟାବୁଲେସନ୍ ଫଙ୍କସନ୍
"১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন","1. ଚିହ୍ନିତ ସ୍ଥାପତ୍ୟ, 2. ଚିହ୍ନିତ ସଂରଚନା |"
চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF),ଚିହ୍ନିତ ପ୍ରତିଛବି ଫାଇଲ ଫର୍ମ (TIFF)
টেণ্ডেম ব্যৱস্থা,ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |
টেপ ঘনত্ব,ଟେପ୍ ସାନ୍ଧ୍ରତା |
টেপ কভাৰ,ଟେପ୍ କଭର |
tar ফাইল,ଟାର୍ ଫାଇଲ୍ |
কাম,କାମ କର |
ৱৰ্ক গাইড,କାର୍ଯ୍ୟ ଗାଇଡ୍
কাৰ্য্যসূচীকাৰী,କାର୍ଯ୍ୟ ସୂଚୀ
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP),ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (TCP / IP)
কাটিং অপাৰেচন,କାଟିବା କାର୍ଯ୍ୟ
টেলিকমিউনিকেচন,ଟେଲି ଯୋଗାଯୋଗ |
টেলিকমিউনিকেচন,ଟେଲି ଯୋଗାଯୋଗ |
টেলিকম,ଟେଲିକମ୍ |
টেলিকনফাৰেন্স,ଟେଲି କନଫରେନ୍ସ |
"১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী","1. ଟେଲିଗ୍ରାଫ୍, 2. ଟେଲିଗ୍ରାଫି |"
"১.টেলিমিটাৰ, ২.টেলিমেট্ৰি","1. ଟେଲିମିଟର, 2. ଟେଲିମେଟ୍ରି |"
"১.টেলিফোন, ২.টেলিফোন","1. ଟେଲିଫୋନ୍, 2. ଟେଲିଫୋନ୍"
টেলিফোন,ଟେଲିଫୋନ୍ |
"১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ","1. ଟେଲିପ୍ରିଣ୍ଟର୍, 2. ଟେଲି ପ୍ରିଣ୍ଟର୍"
টেলিপ্ৰচেছিং,ଟେଲି ପ୍ରୋସେସିଂ |
"১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন","1. ଦ୍ୱାରରଶନ୍, 2. ଟେଲିଭିଜନ, 3. ଦ୍ୱାରଦ୍ୱାର |"
টেলেক্স,ଟେଲକ୍ସ |
"১.নেটৱৰ্ক, ২.টেলনেট","1. ଟ୍ରାପ୍ ଦୂରରେ, 2. ଟେଲନେଟ୍ |"
"১.গৰম, ৩.তাপমাত্ৰা","1. ଉତ୍ତାପ, 3. ତାପମାତ୍ରା"
