Marathi,Hindi
गुणाकार संच,गुणन समुच्चय
"गुणाकार जागा, गुणाकार आकाश","गुणन समष्टि, गुणन आकाश"
गुणाकार स्थिती,गुणन संस्थिति
"प्रोफाइल कट, प्रोफाइल विभाग","प्रोफाइल काट, प्रोफाइल परिच्छेद"
नफा,लाभ
नफा कार्य,लाभ-फलन
नफा वाढवणे,लाभ अधिकतमीकरण
प्रोग्रामर,क्रमादेशक
"प्रक्रिया, प्रोग्रामिंग, प्रोग्रामिंग","प्रक्रमन, प्रोग्रामन, क्रमादेशन"
क्रमाक्रमाने,श्रेढ़ी
"प्रक्षेपण, प्रक्षेपण, एक्स्ट्रापोलेशन","प्रक्षेपण, प्रक्षेप, बहिर्वेशन"
इंटरपोलेशन सूत्र,प्रक्षेप सूत्र
डायरेक्टर स्पेसमध्ये इंटरपोलेशन,निर्देशक समष्टियों में प्रक्षेप
इंटरपोलेशन मॅट्रिक्स,प्रक्षेप आव्यूह
प्रक्षेपण सेट करा,समुच्चय का प्रक्षेप
प्रेडिकेट मूल्याचे एक्स्ट्रापोलेशन,उपनति मान का बहिर्वेशन
वेक्टर प्रोजेक्शन,सदिश प्रक्षेप
इंटरपोलेशन प्रमेय,प्रक्षेप प्रमेय
प्रोजेक्टिव्ह भूमिती,प्रक्षेपीय ज्यामिति
प्रक्षेपण विमान,प्रक्षेपी समतल
प्रक्षेपित परिवर्तन,प्रक्षेपीय रूपांतरण
"पुरावा, पुरावा, पुरावा","प्रमाण, उपपत्ति, प्रूफ़"
उत्पन्नाद्वारे पुरावा,आगम द्वारा उपपत्ति
प्रसारित त्रुटी,संचारित त्रुटि
त्रुटी प्रसारण,त्रुटि संचरण
योग्य घटक,उचित गुणनखंड
"योग्य कार्य, योग्य कार्य","उपयुक्त फलन, उचित फलन"
वाजवी मध्यांतर,उचित अंतराल
पूर्णपणे समाविष्ट आहे,पूर्णतया अंतर्विष्ट
योग्य उपसंच,उचित उपसमुच्चय
योग्य उपलोकसंख्या,उचित उपसमष्टि
संरक्षण मालमत्ता,संरक्षण गुणधर्म
"योग्य मूल्य, eigen मूल्य","उचित मान, आइगन मान"
योग्य वेक्टर,उचित सदिश
"आनुपातिक, आनुपातिक","समानुपातिक, आनुपातिक"
आनुपातिक संबंध,आनुपातिक संबंध
आनुपातिक नमुना,आनुपातिक प्रतिचयन
साध्य करण्यायोग्य,साध्य
छद्म कोड,छद्‌म कूट
छद्म अंतर,छद्‌म दूरीक
छद्म-अंतर लोकसंख्या,छद्‌म दूरीक समष्टि
छद्म मानक,छद्‌म मानक
छद्म मानक स्थिती,छद्‌म मानक संस्थिति
"उत्तेजित होणे, उत्तेजित होणे, घृणा","अभिकर्ष, अभिकर्षण, अपकर्ष"
"कप्पी, कप्पी, टोपी","पुली, घिरनी, कप्पी"
पंच केलेले कार्ड,छिद्रित कार्ड
पंच कार्ड मशीन,पंच कार्ड मशीन
पंचिंग मशीन,पंचींग मशीन
शुद्ध बंधनकारक,शुद्‌ध बंकन
शुद्ध दशांश,शुद्‌ध दशमलव
शुद्ध भूमिती,शुद्‌ध ज्यामिति
निव्वळ आगमन,शुद्‌ध आगमन
पूर्णपणे अजैविक,शुद्‌धतः अबीजीय
शुद्ध गणित,शुद्‌ध गणित
फक्त संख्यात्मक,संख्यामात्र
पर्यायी साधन,अविकल्पी युक्ति
पिरॅमिड,पिरैमिड
पिरॅमिडल घन,पिरैमिडी घनाकृति
पिरॅमिड पृष्ठ,पिरैमिडी पृष्ठ
इति सिद्धम,इति सिद्धम्
चौकोन,चतुष्कोण
चतुर्भुज प्रिझम,चतुर्भुजी प्रिज्म
चतुर्थांश,"चतुर्थाश, वृत्त पाद"
"चौरस, चतुर्भुज, दुहेरी समलंब","वर्ग, द्विघात, द्विसमलंबाक्ष"
चतुर्भुज खर्च,द्विघात लागत
चतुर्भुज खर्च कार्य,द्विघात लागत फलन
चौकोन वक्र,द्विघात वक्र
चतुर्भुज समीकरण,द्विघात समीकरण
चतुर्भुज अभिव्यक्ती,द्विघात व्यंजक
चतुर्भुज चौकोन,द्विघाती समघात
चतुर्भुज कार्य,द्विघाती फलन
चतुर्भुज कार्य,द्विघात फलनक
चतुर्भुज प्रक्षेपण,द्विघात अंतर्वेशन
चतुर्भुज वस्तुनिष्ठ कार्य,द्विघाती उद्‌देश्य फलन
quadratic programming quadratic programming,"द्विघाती क्रमादेशन, द्विघाती प्रोग्रामन"
चतुर्भुज उलटता नियम,द्विघाती व्युत्क्रमणीयता नियम
चतुर्भुज पृष्ठ,द्विघाती पृष्ठ
चतुर्भुज संज्ञा,द्विघाती पद
चतुर्भुज सूत्र,क्षेत्रकलन-सूत्र
चतुर्भुज,चतुर्भुज
गुणात्मक विश्लेषण,गुणात्मक विश्लेषण
गुणवत्ता नियंत्रण,गुणता नियन्त्रण
क्वांटम यांत्रिकी,क्वान्टम यांत्रिकी
क्वांटम संख्या,क्वान्टम संख्या
क्वांटम आकडेवारी,क्वान्टम सांख्यिकी
"तिमाही, चतुर्थांश, तिमाही","चतुर्थांश, चौथाई, क्वार्टर"
चतुर्भुज,चतुर्घाती
चतुर्थांश,चतुर्थक
रेखीय कन्स्ट्रक्टर समीकरण,रैखिककल्प संरचक  समीकरण
नियमित सायकल,नियमितकल्प
गप्पागोष्टी,चतुष्टयी
ओळ लांबी,पंक्त लम्बाई
रेखा मॉडेल,पंक्ति निदर्श
पंक्ती समस्या,पंक्ति समस्या
पंक्ती प्रक्रिया,पंक्ति प्रक्रम
पंक्ती प्रणाली,पंक्ति प्रणाली
रेखा सिद्धांत,पंक्ति सिद्‌धांत
पंचमक,पंचमक
पंचक,पंचक
"उद्धृत दर, किंमत उद्धृत","निवेदित दर, निवेदित मूल्य"
"भाग, भागाकार","भागफल, विभाग"
विभाग क्षेत्र,विभाग क्षेत्र
विभाग गट,विभाग समूह
भागफल नियम,भागफल-नियम
विभाग संच,विभाग समुच्चय
विभाग लोकसंख्या,विभाग समष्टि
विभाग रचना,विभाग संस्थिति
त्रिज्या,त्रिज्य
रेडियन,रेडियन
रेडियन माप,रेडियन माप
करणी,करणी
मूलाक्ष,मूलाक्ष
वर्गीकरण,करणी चिह्न
त्रिज्या,त्रिज्या
अभिसरण त्रिज्या,अभिसरण त्रिज्या
वक्रता त्रिज्या,वक्रता त्रिज्या
ध्रुवीय रेखा,"ध्रुवांतर, ध्रुवांतर रेखा"
मूलांक,मूलांक
यादृच्छिक त्रुटी,यादृच्छिक त्रुटि
यादृच्छिक कार्य,यादृच्छिक फलन
यादृच्छिकीकरण,यादृच्छिकरीकरण
यादृच्छिक ब्लॉक,यादृच्छिकरीकृत खंडक
यादृच्छिक मॉडेल,यादृच्छिक निदर्श
यादृच्छिक संख्या,यादृच्छिक संख्या
यादृच्छिक नमुना,यादृच्छिक प्रतिचयन
यादृच्छिक चल,यादृच्छिक चर
"श्रेणी, श्रेणी, श्रेणी, श्रेणी","परास, परिसर, माला, श्रेणी"
अभिसरण कॉम्प्लेक्स,अभिसरण परिसर
एकत्रीकरण परिसर,समाकलन परिसर
नातेसंबंध परिसर,संबंध परिसर
कॅम्पस लोकसंख्या,परिसर समष्टि
ग्रेड,कोटि
रँक सहसंबंध,कोटि सहसंबंध
मॅट्रिक्सचा दर्जा,आव्यूह की कोटी
क्रमवारी नमुना,कोटि-क्रम प्रतिदर्शज
बदलण्याचे प्रमाण,परिवर्तन-दर
अभिसरण दर,अभिसरण-दर
अतुलनीय,अनपातु
तर्कशुद्ध,परिमेय
तर्कशुद्ध अभिव्यक्ती,परिमेय व्यंजक
तर्कसंगत क्षेत्र,परिमेय क्षेत्र
तर्कसंगत कार्य,परिमेय फलन
भाजकाचे तर्कसंगतीकरण,हर का परिमेयकरण
परिमेय संख्या,परिमेय संख्या
परिमेय संख्या फील्ड,परिमेय संख्या क्षेत्र
तर्कशुद्ध ऑपरेशन,परिमेय संक्रिया
विषम चाचणी,अनपातु परीक्षण
"प्राप्त केल्याप्रमाणे, प्रक्रिया न केलेले दत्ता","असंंसाधित दत्त, यथा प्राप्त उपात्त"
"रश्मी, किरण, पाख-अर, रे, शंकुश, अर्धरेखा, अर","रश्मि, किरण, पख-अर, रे, शंकुश, अर्धरेखा, अर"
बीम वेक्टर,किरण सदिश
वास्तविक,वास्तविक
वास्तविक अक्ष,वास्तविक अक्ष
वास्तविक सातत्य,वास्तविक सांतत्यक
वास्तविक ओळ,वास्तविक रेखा
वास्तविक रेखीय वेक्टर जागा,वास्तविक रैखिक सदिश समष्टि
वास्तविक मॅट्रिक्स,वास्तविक आव्यूह
वास्तविक संख्या,वास्तविक संख्या
वास्तविक संख्या फील्ड,वास्तविक संख्या क्षेत्र
वास्तविक भाग,वास्तविक भाग
वास्तविक बहुपदी,वास्तविकबहुपद
वास्तविक चतुर्भुज,वास्तविक द्विघाती
वास्तविक मालू,वास्तविक मलू
वास्तविक लोकसंख्या,वास्तविक समष्टि
वास्तविक वेळ प्रणाली,वास्तविक काल प्रणाली
वास्तविक मूल्य कार्य,वास्तविक मान फलन
वास्तविक व्हेरिएबल,वास्तविक चर
वास्तविक वेक्टर जागा,वास्तविक सदिश समष्टि
"व्यस्त, परस्पर, परस्पर","व्युत्क्रम, अन्योन्य, पारस्परिक"
व्यस्त मॅट्रिक्स,व्युत्क्रम आव्यूह
आयत,आयत
"आयताकृती, काटकोन, काटकोन","आयताकार, समकोणिक, समकोणीय"
आयताकृती टेबल,आयताकार सारणी
"काटकोन अक्ष, काटकोन समन्वय अक्ष","समकोणिक अक्ष, समकोणिक निर्देशाक्ष"
आयताकृती घनता कार्य,आयतीय घनत्व फलन
काटकोन हायपरबोला,समकोणीय अतिपरवलय
आयताकृती मॅट्रिक्स,आयताकार आव्यूह
"आयत समांतरभुज चौकोन, काटकोन समांतरभुज चौकोन","आयतफलकरी   समांतरषट्फलक, समकोणिक   समांतरषट्फलक"
आर्क्युएट वक्र,चापकलनीय वक्र
पुनरावृत्ती सूत्र,पुनरावृत्ति  सूत्र
नियतकालिक दशांश,आवर्त दशमलव
टर्नअराउंड फॉर्म्युला,प्रतिवर्तन सूत्र
श्रेणीबद्ध फॉर्म,समानीत सोपानक रूप
विसंगत कामगिरी,असंगनत प्रदर्शन
"लॉगरिदम सूत्र, समतुल्य सूत्र","लघकरण सूत्र, समानयन सूत्र"
"संदर्भ ओळ, संदर्भ ओळ","संदर्भ रेखा, निर्देश रेखा"
संदर्भ बिंदू संदर्भ बिंदू,निर्देश बिंदु संदर्भ बिंदु
परावर्तित लहर,परावर्तित तरंग
प्रतिबिंब,परावर्तन
समतुल्य नियम,स्वतुल्य नियम
अभिसरण प्रदेश,अभिसरण प्रदेश
भिन्न प्रदेश,अपसरण प्रदेश
एकत्रीकरण क्षेत्र,समाकलन प्रदेश
प्रतिगमन विश्लेषण,समाश्रयण विश्लेषण
प्रतिगमन वक्र,समाश्रयण वक्र
प्रतिगमन समीकरण,समाश्रयण समीकरण
प्रतिगमन ओळ,समाश्रयण रेखा
प्रतिगमन मॉडेल,समाश्रयण निदर्श
नियमित वक्र,नियमित वक्र
अगदी षटकोनी,सम षट्भजु
नियमित मॅट्रिक्स,नियमित आव्यूह
समभुज,सम चतुष्फलक
सापेक्ष पूरक,सापेक्ष पूरक
सापेक्ष सर्वोच्च,आपेक्षिक उच्चतम
सापेक्ष सर्वात कमी,आपेक्षिक निम्नतम
सापेक्ष संभाव्यता,आपेक्षिक प्रायिकता
सापेक्ष वेग,आपेक्षिक वेग
"सापेक्षता, सापेक्षता, सापेक्षता","आपेक्षिकता, रिलेटिविटी, आपेक्षिकी"
सापेक्षता सिद्धांत,आपेक्षिकता सिद्धांत
विश्वसनीयता,विश्वसनीयता
विश्वसनीयता समस्या,विश्वसनीयता समस्या
अवशिष्ट पोस्ट,अवशेष पद
उर्वरित प्रमेय,शेषफल-प्रमेय
पुनरावृत्ती मर्यादा,पुऩरावृृत्त सीमा
पुनरावृत्ती Riemann-अविभाज्य,पुऩरावृृत्त रीमान-समाकल
प्रतिनिधित्व,निरूपण
"अवशिष्ट, अवशेष","अवशिष्ट, अवशेष"
अनंतात राहते,अनंतक पर अवशेष
"विघटन, खंडन, भिन्नता","वियोजन, खंडन, विभेदन"
सुटका,बल-वियोजन
वेग समायोजन,वेग-वियोजन
परिणामी परिणाम,"परिणामी, निराकरण फल"
परिणामी शक्ती,परिणामी बल
परिणाम वेक्टर,परिणामी सदिश
सुधारित एकल पद्धत,संशोधित एकल प्रविधि
समभुज चौकोन,समचतुर्भुज
riemann-अविभाज्य,रीमान-समाकल
"काटकोन, काटकोन","समकोण, लम्बकोण"
काटकोन त्रिकोण,समकोण त्रिभुज
उजवा गोलाकार शंकू,लंब वृत्तीय शंकु
दक्षिण सेट,दक्षिण सहसमुच्चय
उजव्या गोलाकार सिलेंडर,लंबवृत्तीय बेलन
घड्याळाच्या दिशेने,दक्षिणावर्ती
दक्षिण व्यस्त,दक्षिण प्रतिलोम
"अचूक पुरावा, अचूक पुरावा","परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति"
रिंग रिंग,"वलय, रिंग"
पूर्णांक रिंग,पूर्णांक वलय
आर-अविभाज्य,R-समाकलनीय
"रूट, रूट","मूल, जड़"
वर्गमूळ मूळ,वर्ग-माध्य मूल
बहुपदीचे मूळ,बहुपद का मूल
"फिरणे, फिरणे","घूर्णन, आवर्तन"
गोलाकार त्रुटी,निकटन त्रुटि
रांग,पंक्ति
पंक्ती-स्तंभ गुणाकार,पंक्ति-स्तंभ गुणन
रेखा समतुल्यता,पंक्ति तुल्यता
पंक्ती मॅट्रिक्स,पंक्ति आव्यूह
पंक्ती क्रम,पंक्ति कोटि
सुटलेला बिंदू,पल्याण बिंदु
"नमुना, नमुना","प्रतिदर्श, नमूना"
नमुना सरासरी,प्रतिदर्श माध्य
नमुना बिंदू,प्रतिदर्श बिंदु
नमुन्याचा आकार,प्रतिदर्श आमाप
नमुना जागा,प्रतिदर्श समष्टि
नमुना-मानक-विचलन,प्रतिदर्श-मानक-विचलन
नमुना सर्वेक्षण,प्रतिदर्श सर्वेक्षण
नमुना भिन्नता,प्रतिदर्श प्रसरण
"नमुना (v.), नमुना (n.)","प्रतिदर्शी (वि.), प्रतिचयन (सं.)"
नमुना वितरण,प्रतिदर्शी बंटन
नमुना त्रुटी,प्रतिचयन-त्रुटि
नमुना अंतराल,प्रतिचयन-अंतराल
नमुना पद्धत,प्रतिचयन विधि
नमुना तत्त्व,प्रतिचयन सिद्धांत
प्रतिस्थापनासह नमुना घेणे,प्रतिस्थापन सहित प्रतिचयन
"स्केलर, स्केलर","अदिश, स्केलर"
स्केलर फील्ड,अदिश क्षेत्र
स्केलर मॅट्रिक्स,अदिश आव्यूह
स्केलर गुणाकार,अदिश गुणज
स्केलर गुणाकार,अदिश गुणन
स्केलर उत्पादन,अदिश गुणनफल
स्केलर,अदिश राशि
स्केलर ट्रिपल उत्पादन,अदिश त्रिक गुणनफल
स्केलीन त्रिकोण,विषमबाहु त्रिभुज
स्कॅटर आकृती,प्रकीर्ण आरेख
श्रोडिंगर समीकरण,श्रोडिन्गर समीकरण
"हंगामी चढउतार, हंगामी चढउतार","ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़ाव"
"penetrant, penetrating line, secant, inverse cosine","छेदक, छेदक रेखा, सीकेन्ट, व्युत्क्रम कोटिज्या"
छेदन पद्धत,छेदिका विधि
दुसरा,द्वितीय
दुसरी ऑर्डर (दुसरा प्रकार),द्वितीय क्रम (द्वितीय प्रकार का)
"विभाग, विभाग, विभाग, विभाग, विभाग","अनुभाग, खंड, परिच्छेद, काट, सेक्शन"
"उपविभाग, क्षेत्र, क्षेत्र","अवखंड, त्रिज्यखंड, सेक्टर"
वक्र विभाग,वक्र खंड
स्वत: ची संलग्नता,स्वसंलग्नन
स्वत: संलग्न ऑपरेटर,स्वसंलग्न संकारक
ऑटोझिगस,स्वसंयुग्मी
अर्धा अक्ष,अर्धाक्ष
अर्धवर्तुळ,अर्धवृत्त
ठोस मॅट्रिक्स,सामिनिश्चित मैट्रिक्स
अविभाज्य चतुर्भुज,सामिनिश्चित द्विघाती
समिसमुह,सामिसमुह
अर्धा मध्यांतर,अर्ध अंतराल
म्हणजे प्रमुख अक्ष,अर्थ दीर्घ अक्ष
अर्ध किरकोळ अक्ष,अर्ध लघु अक्ष
विभक्त बहुपदी,पृथक्करणीय बहुपद
परिवर्तनीय पृथक्करण,चर पृथक्करण
क्रम,अनुक्रम
अनुक्रमणिका तत्त्व,अनुक्रमण सिद्धांत
अनुक्रमिक विश्लेषण,आनुक्रमिक विश्लेषण
अनुक्रमिक नमुना,आनुक्रमिक प्रतिचयन
स्पष्ट सहसंबंध,श्रेणीगत सहसंबंध
"मालिका, मालिका, मालिका","श्रेणी, माला, सीरीज"
"एकूण, वाऱ्याची दिशा, प्रवाहाची दिशा, फ्रीझ, फ्रीझ (ver.)","समुच्चय, पवन दिशा, धारा दिशा, जम जाना, जमाना (क्रि.)"
सेक्संट,सेक्सटैन्ट
shewhart नियंत्रण चार्ट,शेवहार्ट नियंत्रण चार्ट
"चिन्ह, रक्कम","चिह्न, राशि"
मॅट्रिक्स मार्कर,आव्यूह का चिन्हक
चतुर्भुज चौकोन चिन्ह,द्विघाती समघात का चिन्हक
सचिनचा नंबर,सचिन्ह संख्या
महत्त्व पातळी,सार्थकता स्तर
महत्त्व चाचणी,सार्थकता परीक्षण
लक्षणीय गुण,सार्थक अंक
मार्क चाचणी,चिन्ह परीक्षण
प्रतीक कार्य,चिन्ह फलन
समान लंबवर्तुळाकार,समरूप दीर्घवृत्त
एकसंध आकृती,समरूप आकृति
"साम्य, साधर्म्य","सादृश्य, समरूपता"
एकसंध मॅट्रिक्स,समरूप आव्यूह
साधे बंद वक्र,सरल संवृत वक्र
साधा सहसंबंध,सरल सहसंबंध
साधी हार्मोनिक गती,सरल आवर्त गति
साधे यादृच्छिक नमुना,सरल यादृच्छिक प्रतिचयन
"सेट, सिम्प्लेक्स, एकतर्फी, साधे","प्रसमुच्चय, सिम्पलेक्स, एकमुखी, सरल"
एक-मार्ग अल्गोरिदम,एकधा कलनविधि
एकच टेबल,एकधा सारणी
सिम्पसनचा एक तृतीयांश नियम,सिम्प्सन का एक-तिहाई नियम
सिम्युलेशन पद्धत,अनुकार प्रविधि
एकाचवेळी विभेदक समीकरणे,युगपत अवकल समीकरण
एकाचवेळी समीकरणे,युगपत समीकरण
"चिन्ह, साइन","साइन, ज्या"
"साइन वक्र, साइन वक्र","साइन वक्र, ज्या वक्र"
सोलो,एकल
नीरस कार्य,एकमानी फलन
विषम अविभाज्य,विचित्र समाकल
"विचित्रता, विचित्रता","विचित्रता, वैचित्र्य"
अपरिवर्तनीय मॅट्रिक्स,अव्युत्क्रमणीय मैट्रिक्स
विचित्र उपाय,विचित्र हल
नमुन्याचा आकार,प्रतिदर्श आमाप
विषम वितरण,विषम बंटन
विषम हर्मिटियन मॅट्रिक्स,विषम हर्मिटीय आव्यूह
कॉन्ट्रास्ट,वैषम्य
विषम सममित मॅट्रिक्स,विषम सममित आव्यूह
व्हेरिएबल कमी करत आहे,न्यूनतापूरक चर
"उतार, उतार, उतार","ढलान, ढाल, प्रवणता"
उतार ग्रेडियंट,ढाल प्रवणता
"कंस, लहान बंधन","लघुकोष्ठक, लघु बंधनी"
सरळ वक्र,निष्कोण वक्र
विविध कार्य,मसृण फलन
सौर यंत्रणा,सौर परिवार
,
solenoidal वेक्टर,परिनालिकीय सदिश
"घन, वस्तुमान, घन","ठोस, पिंड, घनाकृति"
"घन भूमिती, स्टिरीओस्कोपिक भूमिती","घन ज्यामिति, त्रिविम ज्यामिति"
"उपाय, साधन","हल, साधन"
मालिका फॉर्म समाधान,श्रेणी रूप हल
समाधान मॅट्रिक्स,हल आव्यूह
त्रिकोणाचे समाधान,त्रिभुज का हल
समाधान लोकसंख्या,हल समष्टि
सोनीन बहुपद,सोनाइन बहुपद
"आकाश, अवकाश, अवकाश, अवकाश, अवकाश","आकाश, अंतरिक्ष, दिकस्थान, अवकाश, समष्टि"
आकाश वक्र,आकाश वक्र
पालक सेट,जनक समुच्चय
स्थानिक सहसंबंध आकृती,स्थानीय सहसंबंध चित्र
विशिष्ट रेखीय गट,विशिष्ट रैखिक समूह
विशिष्ट अनुलंब गट,विशिष्ट लांबिक समूह
"विशिष्ट घनता, सापेक्ष घनता","विशिष्ट घनत्व, आपेक्षिक घनत्व"
मानवी मॅपिंग प्रमेय,मानावल्लीय प्रतिचित्रण प्रमेय
कार्याचा आदर्श,फलन की मानावली
"गोल, गोल","गोला, गोलक"
गोलाकार समन्वय प्रणाली,गोलीय निर्देशांक प्रणाली
गोलाकार ध्रुवीय समन्वय,गोलीय धुवीय निर्देशांक
गोलाकार त्रिकोण,गोलीय त्रिभुज
गोलाकार त्रिकोणमिती,गोलीय त्रिकोणमिति
सर्पिल,सर्पिल
"चौरस, चौरस","वर्ग, स्कवेयर"
"गुरु, गुरुबंधनी","गुरुकोष्ठक, गुरुबंधनी"
चौरस अविभाज्य,वर्ग समाकलनीय
चौरस मॅट्रिक्स,वर्ग आव्यूह
वर्गमुळ,वर्गमूल
नमुना स्टेज,प्रतिचयन का चरण
श्रेणीबद्ध कार्य,सोपान-फलन
प्रमाणित विचलन,मानक विचलन
मानक भिन्न उत्पादन,मानक आंतर गुणनफल
समतोल,साम्यावस्था
सुन्न वक्र,स्तब्ध वक्र
सुन्न बिंदू,स्तब्ध बिंदु
धक्कादायक मूल्य,स्तब्ध मान
"नमुना, आकृती","प्रतिदर्शज, आंकड़ा"
सांख्यिकीय,सांख्यिकीय
सांख्यिकीय विश्लेषणे,सांख्यिकीय आंकड़े
सांख्यिकीय वितरण,सांख्यिकीय बंटन
सांख्यिकीय गृहीतक,सांख्यिकीय परिकल्पना
सांख्यिकीय अंदाजे,सांख्यिकीय अनुमिति
सांख्यिकीय मॉडेल,सांख्यिकीय निदर्श
सांख्यिकीय लोकसंख्या,सांख्यिकीय समष्टि
सांख्यिकीय गुणवत्ता नियंत्रण,सांख्यिकीय गुणता-नियंत्रण
"आकडेवारी, आकडेवारी","सांख्यिकी, आंकड़े"
"न बदलणारा, स्थिर, स्थिर, कायम","अपरिवर्ती, अचर, स्थिर, स्थायी"
स्थायी राज्य उपाय,स्थायी अवस्था हल
अधिक प्रवण माउंट्स,अधिक प्रवण आरोह
उतार-चढाई डिझाइन,प्रवणतम-आरोहण अभिकल्पना
सर्वात उंच कूळ,प्रवणतम अवरोहण
चरण कार्य,"पग-फलन, सोपान फल्लनन"
स्टर्लिंग श्रेणी,स्टर्लिंग श्रेणी
"स्टॉकॅस्टिक, संभाव्य","स्टोकैस्टिक, प्रसंभाव्य"
संभाव्य मॅट्रिक्स,प्रसंभाव्य आव्यूह
संभाव्य मॉडेल,प्रसंभाव्य निदर्श
संभाव्य प्रोग्रामिंग,प्रसंभाव्य प्रोग्रामन
संभाव्य चल,प्रसंभाव्य चर
स्टोक्स प्रमेय,स्टोक्स प्रमेय
"सरळ रेषा, सरळ रेषा, सरळ रेषा","सीधी रेखा, ऋजु रेखा, सरल रेखा"
"स्तर चार्ट, बार चार्ट","स्तरी चार्ट, पट्टीदार चार्ट"
"स्तरीकरण, स्तरीकरण","स्तरण, स्तरविन्यास"
स्तरित नमुना,स्तरित प्रतिचयन
"प्रवाह-रेषा, प्रवाह-रेषा","प्रवाह-रेखा, धारा-रेखा"
ताण,प्रतिबल
जोरदार कलते कार्य,दृढ़तः अवमुख फलन
सतत कमी होत आहे,निरंतर हृासमान
सतत वाढ,निरंतर वर्धमान
सतत ऑर्डिनेट फंक्शन,निरंतर एकदिष्ट फलन
विद्यार्थी चाचणी (विद्यार्थी &#39;टी&#39; चाचणी),स्टूडैन्ट परीक्षण (स्टूडेन्ट 't' परीक्षण)
उपसंग्रह,उपसंग्रह
उप-निर्णयवादी,अव-सारणिक
उप-प्रदेश,उपक्षेत्र
"उपवर्ग, उपसमूह, उपसमूह","उपवर्ग, उपसमृूह, उपग्रुप"
मध्यांतर,उपांतराल
"सबमॅट्रिक्स, सबमॅट्रिक्स","उपमैट्रिक्स, उपाव्यूह"
"तळटीप, तळटीप, तळटीप","पादांक, पादाक्षर, पादलिपि"
उत्तराधिकार,उपानुक्रम
उपसंच,उपसमुच्चय
उपलोकसंख्या,उपसमष्टि
बदली,प्रतिस्थापन
अर्ध स्पर्शिक,अधः स्पर्शी
"हस्तांतरित करणे, हस्तांतरित करणे","कक्षांतरित करना, अंतरित करना"
"वजाबाकी, वजाबाकी","घटाना, व्यवकलन करना"
"वजाबाकी, वजाबाकी","व्यवकलन, घटाना"
हळूहळू,उत्तरोत्तर
प्रगतीशील भिन्नता,उत्तरोत्तर अवकलन
प्रगतीशील एकीकरण,उत्तरोत्तर समाकलन
नंतरचा,परवर्ती
संलग्न,अनुलग्न
"बेरीज, बेरीज, बेरीज, बेरीज, बेरीज","योगफल, जोड़, संकलन फल, धनराशि"
बेरीज फंक्शन,योग फलन
संकलित,संकलनीय
योग ब्लॉक,योगखंड
संकलन,संकलन
संकलन अधिवेशन,संकलन-परिपाटी
संकलन सूत्र,संकलन सूत्र
ग्रेड संग्रह,श्रेणी-संकलन
संकलन चिन्ह,संकलन चिन्ह
अनंतापर्यंत योग,अनंत तक योग
"मूर्ख, मूर्ख","मूर्धांक, मूर्धाक्षर"
ओव्हरसेट,अधिसमुच्चय
सुपरसोनिक प्रवाह,पराध्वनिक प्रवाह
पूरक कोन,संपूरक कोण
lacquered लोकर फ्लॅट,आलंबक ऊनविम समतल
फंक्शनचे समर्थन,फलन का आलंब
"कल्पना करा, गृहीत धरा","कल्पना करना, मान लेना"
उच्च,उच्चक
करणी,करणी
"पृष्ठभाग, पृष्ठभाग, पृष्ठभाग","पृष्ठ, बहिर्तल, सतह, धरातल"
पृष्ठीय क्षेत्र,पृष्ठीय श्रेत्रफल
पृष्ठ अविभाज्य,पृष्ठ-समाकल
कव्हर,आच्छादन
कव्हर,आच्छादी
कव्हर नकाशा,आच्छादी प्रतिचित्र
सही करा,प्रतीक
प्रतीकात्मक तर्क,प्रतीकात्मक तर्क
प्रतीकात्मक मॉडेल,प्रतीकात्मक निदर्श
सममितीय,सममित
सममितीय,सममितीय
"सममितीय निर्धारक, सममित निर्धारक","सममित सारणिक, सममित डिटर्मिनन्ट"
सममितीय फरक,सममित अंतर
सममित मॅट्रिक्स,सममित मैट्रिक्सि
प्रणाली विश्लेषण प्रणाली विश्लेषण,"तंत्र विश्लेषण, प्रणाली विश्लेषण"
अनुक्रमांक नमुना,क्रमबद्ध प्रतिचयन
"टेबल, टेबल","सारणी, टेबल"
"टेबल, टेबल","टेब्लो, सारणी"
अविभाज्य सारणी,समाकल सारणी
"सारणीबद्ध, सपाट","सारणीबद्ध, सपाट"
सारणी फॉर्म,सारणीबद्ध फार्म
"सारणी लॉगरिदम, सारणी लॉगरिदम","सारणीबद्ध लघुगणक, सारणीबद्ध लॉगेरिथ्म"
सारणी,सारणीबद्ध करना
सारणी मूल्ये,सारणीबद्ध मान
सारणी,सारणीयन
"टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर","सारणित्र, सारणी यंत्र, सारणीयक"
"शेपटी, शेपटी","पुच्छ, पूँछ"
शेपटीचे क्षेत्र (वितरणाचे),पुच्छ क्षेत्र (बंटन का)
स्पर्श,स्पर्शिता
"स्पर्शिका, स्पर्शिका, स्पर्शिका, स्पर्शिका","स्पर्श रेखा, स्पर्शी, स्पर्शज्या, टैन्जैंट"
फ्लॅट फ्लीस स्पर्श करा,स्पर्श ऊनविम समतल
"स्पर्शिक, स्पर्शिक","स्पर्शीय, स्पर्श रेखीय"
स्पर्शिका घटक,स्पर्श रेखीय घटक
