Telugu,Tamil
సెమీ సతత హరిత అటవీ,அரை பசுமையான காடு
సెమీ సహజ పరిస్థితి,அரை இயற்கை நிலை
సెమినల్ వెసికిల్,செமினல் வெசிகல்
సెమినిఫెరస్ ట్యూబ్,செமனிஃபெரஸ் குழாய்
సెమీ పారాసైట్,அரை ஒட்டுண்ணி
సెమీ పార్మెబుల్,அரை ஊடுருவக்கூடியது
సెనెసెన్స్,செனென்சென்ஸ்
సెనెసెంట్,செனன்ட்
సంచలనం,உணர்வு
సెన్స్ ఆర్గాన్,உணர்வு உறுப்பு
సెన్స్ RNA,சென்ஸ் ஆர்.என்.ஏ.
సున్నితమైన చార్ట్ రికార్డర్,உணர்திறன் விளக்கப்படம் ரெக்கார்டர்
సున్నితమైన జీవి,உணர்திறன் உயிரினம்
ఇంద్రియ న్యూరాన్,உணர்ச்சி நியூரான்
ఇంద్రియ రిసెప్షన్ మరియు ప్రాసెసింగ్,உணர்ச்சி வரவேற்பு மற்றும் செயலாக்கம்
ఇంద్రియ సామ్రాజ్యం,உணர்ச்சி கூடாரம்
ఇంద్రియ పాపిల్లా,உணர்ச்சி பாப்பிலா
సెపాల్,செபால்
సెపలాయిడ్,செபலாய்டு
విభజన,பிரித்தல்
విభజన గోడ,பிரிக்கும் சுவர்
సెపియా,செபியா
సెప్టల్ నెఫ్రిడియా,செப்டல் நெஃப்ரிடியா
సెప్టల్ నెఫ్రిడియం,செப்டல் நெஃப்ரிடியம்
సెప్టం,செப்டம்
సీక్వెన్స్ ఉల్లేఖనం,வரிசை சிறுகுறிப்பு
సెరాల్ కమ్యూనిటీ,சீரல் சமூகம்
సెరాల్ దశ,சீரல் நிலை
సెరే,Sere
సెరికల్చర్,புத்துணர்ச்சி
సెరోలజీ,செரோலஜி
సెరో-మ్యూకస్ గ్రంథి,செரோ-சளி சுரப்பி
సెరోసా,செரோசா
సెరేట్,செரேட்
సెర్టోలి సెల్,செர்டோலி செல் (துணை செல்)
సీరం,சீரம்
సెస్బేనియా,செஸ்பானியா
సెసిల్,சாகசம்
సెటా,செட்டா
సెటా,செட்டா
సెటై,செட்டே
తీవ్రమైన సంయుక్త ఇమ్యునో లోపం,கடுமையான ஒருங்கிணைந்த நோயெதிர்ப்பு குறைபாடு
మురుగునీటి చికిత్స,கழிவுநீர் சிகிச்சை
సెక్స్,செக்ஸ்
లైంగిక ప్రవర్తన,பாலியல் நடத்தை
సెక్స్ క్రోమోజోమ్,செக்ஸ் குரோமோசோம்
సెక్స్ హార్మోన్,செக்ஸ் ஹார்மோன்
లైంగిక మోసం,பாலியல் வஞ்சகம்
లైంగిక అభివృద్ధి,பாலியல் வளர்ச்சி
లైంగిక డైమోర్ఫిజం,பாலியல் இருவகை
లైంగిక పరిపక్వత,பாலியல் முதிர்ச்சி
లైంగిక పునరుత్పత్తి,பாலியல் இனப்பெருக்கம்
లైంగిక సంక్రమణ వ్యాధి (ఎస్టీడీలు),பாலியல் பரவும் நோய் (எஸ்.டி.டி)
షాఫ్ట్,தண்டு
నిస్సార నేల,ஆழமற்ற மண்
షెల్-తక్కువ గుడ్డు,ஷெல்-குறைவான முட்டை
షెల్డ్ గుడ్డు,ஷெல் முட்டை
షెల్ఫిష్,ஷெல்-மீன்
షెపర్డ్ పర్స్,ஷெப்பர்ட்ஸ் பர்ஸ்
షెట్లాండ్ పోనీ,ஷெட்லேண்ட் போனி
ఓడ పురుగు,கப்பல் புழு
షాక్ ప్రొటియన్,அதிர்ச்சி புரோட்டியன்
షూట్ యాక్సిస్,சுடும் அச்சு
షూట్ బోరర్,துளைப்பான் சுடவும்
షోరియా రోబస్టా,ஷோரியா ரோபஸ்டா
చిన్న రోజు మొక్క,குறுகிய நாள் ஆலை
చిన్న పొట్టితనం,குறுகிய நிலை
చిన్న టెన్డం రిపీట్,குறுகிய டேன்டெம் மீண்டும்
చిన్న తరంగ రేడియేషన్,குறுகிய அலை கதிர்வீச்சு
షాట్గన్ గుళిక,ஷாட்கன் பெல்லட்
పొద,புதர்
పొద పొర,புதர் அடுக்கு
తోబుట్టువుల జాతులు,உடன்பிறப்பு இனங்கள்
కొడవలి కణ రక్తహీనత,அரிவாள் செல் இரத்த சோகை
సికిల్ సెల్ జన్యువు,அரிவாள் செல் மரபணு
జల్లెడ గొట్టం,சல்லடை குழாய்
జల్లెడ లాంటిది,சல்லடை போன்றது
సిగ్మా కారకం,சிக்மா காரணி
సిగ్మోయిడ్ పెరుగుదల,சிக்மாய்டு வளர்ச்சி
MRNA నిశ్శబ్దం,எம்.ஆர்.என்.ஏவின் ம n னம்
నిశ్శబ్ద జోన్,அமைதியான மண்டலம்
సిలిసియస్ స్పిక్యూల్,சிலிசஸ் ஸ்பிகுலே
సిలికాన్ డయాక్సైడ్,சிலிக்கான் டை ஆக்சைடு
సిలికోసిస్,சிலிகோசிஸ்
సిలిక్వా,சிலிக்கா
పట్టు పత్తి చెట్టు,பட்டு பருத்தி மரம்
సిల్టేషన్,சில்டேஷன்
సిలురియన్ కాలం,சிலூரியன் காலம்
సిల్వర్ ఫిర్,சில்வர் ஃபிர் (அபிஸ் பிண்ட்ரோ)
సాధారణ బైనరీ విచ్ఛిత్తి,எளிய பைனரி பிளவு
సాధారణ ఎపిథీలియం,எளிய எபிட்டிலியம்
సాధారణ ఆకు,எளிய இலை
సాధారణ సూక్ష్మదర్శిని,எளிய நுண்ணோக்கி
సాధారణ గొట్టపు వ్యవస్థ,எளிய குழாய் அமைப்பு
సరళముగాని గొట్టపు విసర్జన వ్యవస్థ,எளிமையான குழாய் வெளியேற்ற அமைப்பு
అనుకరణ,உருவகப்படுத்துதல்
సింగిల్ బాండ్,ஒற்றை பிணைப்பு
సింగిల్ సెల్డ్,ஒற்றை செல்
సింగిల్ మెసెంజర్ RNA,ஒற்றை தூதர் ஆர்.என்.ஏ
సింగిల్ న్యూక్లియోటైడ్ పాలిమార్ఫిజం,ஒற்றை நியூக்ளியோடைடு பாலிமார்பிசம்
సింగిల్ స్ట్రాండెడ్,ஒற்றை தன்மை
సైనస్,நீர் சேர்க்கை
సైనస్ వెనోసస్,சைனஸ் வெனோசஸ்
సిస్టర్ క్రోమాటిడ్,சகோதரி குரோமாடிட்
జనాభా పరిమాణం,மக்கள்தொகையின் அளவு
అస్థిపంజర ఫ్లోరోసిస్,எலும்பு ஃப்ளோரோசிஸ்
అస్థిపంజరపు కండరం,எலும்பு தசை
అస్థిపంజర వ్యవస్థ,எலும்பு அமைப்பு
చర్మ క్యాన్సర్,தோல் புற்றுநோய்
పుర్రె,மண்டை ஓடு
వ్యవసాయాన్ని తగ్గించి కాల్చండి,விவசாயத்தை குறைத்து எரிக்கவும்
స్లాటర్ హౌస్ వేస్ట్,படுகொலை வீடு கழிவு
నిద్ర అనారోగ్యం,தூக்க நோய்
స్లైడింగ్ ఫిలమెంట్ సిద్ధాంతం,நெகிழ் இழை கோட்பாடு
కొద్దిగా కదిలే,சற்று நகரக்கூடியது
బురద పొర,சேறு அடுக்கு
బురద అచ్చు,சேறு அச்சு
సన్నని మాస్,மெலிதான நிறை
రిగ్రెషన్ యొక్క వాలు,பின்னடைவின் சாய்வு
బురద,கசடு
ముద్ద,குழம்பு
స్మాక్,ஸ்மாக்
చిన్న పాక్స్,ஸ்மால் பாக்ஸ்
స్మిలాక్స్,புன்னகை
పొగమంచు,புகை
పొగ స్టాక్స్,புகை அடுக்குகள்
స్మూత్ ఎర్,மென்மையான எர்
మృదువైన కండరం,மென்மையான தசை
స్మట్,ஸ்மட்
స్నాప్‌డ్రాగన్ ఫ్లవర్,ஸ்னாப்டிராகன் மலர்
గురక,குறட்டை
మంచు అంధత్వం,பனி குருட்டுத்தன்மை
మంచు ఉచితం,பனி இல்லாதது
హిమపాతం,பனிப்பொழிவு
సామాజిక అటవీ,சமூக வனவியல்
సాకెట్,சாக்கெட்
సోడియం,சோடியம்
సోడియం అజైడ్,சோடியம் அசைட்
నేల,மண்
నేల కాలుష్యం,மண் தூய்மைக்கேடு
నేల ప్రొఫైల్,மண் சுயவிவரம்
నేల ఆకృతి,மண் அமைப்பு
సోలనాసి,சோலனேசி
సోలనం,சோலனம்
సోలనం ట్యూబెరోసమ్,சோலனம் டூபெரோசம்
సౌర స్థిరాంకం,சூரிய மாறிலி
సౌర శక్తి,சூரிய சக்தி
సౌర నిహారిక,சோலார் நெபுலா
సౌర వికిరణం,சூரிய கதிர்வீச்சு
సౌర స్పెక్ట్రం,சூரிய நிறமாலை
సౌర వ్యవస్థ,சூரிய குடும்பம்
సోలేనోయిడ్,சோலனாய்டு
సాలిడగో,சாலிடாகோ
ఒంటరి ఆక్సిలరీ,தனி அச்சு
కరిగే,கரையக்கூடிய
కరిగే సేంద్రీయ పదార్థం,கரையக்கூடிய கரிம விஷயம்
కరిగే సేంద్రీయ పదార్థం,கரையக்கூடிய கரிம விஷயம்
ద్రావకం,கரைப்பான்
ద్రావణ ఏకాగ్రత,கரைப்பான் செறிவு
పరిష్కారం,தீர்வு
పరిష్కారం సంభావ్యత,தீர்வு சாத்தியம்
ద్రావకం,கரைப்பான்
సోమాక్లోనల్ సేకరణ,சோமக்ளோனல் சேகரிப்பு
సోమాక్లోన్,சோமாக்ளோன்
సోమాటిక్,சோமாடிக்
సోమాటిక్ పిండం,சோமாடிக் கரு
సోమాటిక్ హైబ్రిడ్,சோமாடிக் கலப்பின
సోమాటిక్ హైబ్రిడైజేషన్,சோமாடிக் கலப்பின
సోమాటోప్లాజమ్,சோமாடோபிளாசம்
సోమాటోసెన్సరీ ప్రాంతం,சோமாடோசென்சரி பகுதி
సోమాటోసెన్సరీ కార్టెక్స్,சோமாடோசென்சரி கோர்டெக்ஸ்
సోమాటోస్టాటిన్,சோமாடோஸ்டாடின்
సోమాటోట్రోఫ్,சோமாடோட்ஃப்
సోనోగ్రఫీ,சோனோகிராபி
మసి,சூட்
సోసోసిస్,சோரோசிஸ்
సోరస్,சோரஸ்
ధ్వని స్థాయి,ஒலி நிலை
సౌండ్‌ప్రూఫ్ ఇన్సులేటింగ్ జాకెట్,சவுண்ட் ப்ரூஃப் இன்சுலேடிங் ஜாக்கெட்
సదరన్ బ్లాటింగ్,தெற்கு வெடிப்பு
అంతరిక్ష అన్వేషణ సాంకేతికత,விண்வெளி ஆய்வு தொழில்நுட்பம்
స్థలం,இடம்
స్థలం,இடம்
స్పాడిక్స్,ஸ்பேடிக்ஸ்
ప్రాదేశిక పంపిణీ,இடஞ்சார்ந்த விநியோகம்
ప్రాదేశిక స్కేల్,இடஞ்சார்ந்த அளவு
స్పాట్యులేట్,ஸ்பேட்டேட்
మొలకెత్తడం,முட்டையிடுதல்
మొలకెత్తడం,முட்டையிடுதல்
ఈటె గడ్డి,ஈட்டி புல்
స్పెసియేషన్,விவரக்குறிப்பு
ప్రత్యేక సృష్టి,சிறப்பு உருவாக்கம்
జాతులు,இனங்கள்
జాతుల కూర్పు,இனங்கள் கலவை
జాతుల వైవిధ్యీకరణ,இனங்கள் பல்வகைப்படுத்தல்
జాతుల వైవిధ్యం,இனங்கள் பன்முகத்தன்மை
జాతుల పరస్పర చర్య,இனங்கள் தொடர்பு
జాతుల పరస్పర ఆధారపడటం,இனங்கள் ஒன்றுக்கொன்று சார்ந்திருத்தல்
జాతుల జాబితా,இனங்கள் சரக்கு
జాతుల గొప్పతనం,இனங்கள் செழுமை
నిర్దిష్ట రక్త పాత్ర,குறிப்பிட்ட இரத்த நாளம்
నిర్దిష్ట ఎండోన్యూకలీస్,குறிப்பிட்ட எண்டோனியூலீஸ்
నిర్దిష్ట ఎంజైమ్,குறிப்பிட்ட நொதி
నిర్దిష్ట వేడి,குறிப்பிட்ட வெப்பம்
నిర్దిష్ట రోగనిరోధక శక్తి,குறிப்பிட்ட நோய் எதிர்ப்பு சக்தி
నిర్దిష్ట అణువు,குறிப்பிட்ட மூலக்கூறு
నిర్దిష్ట పేరు,குறிப்பிட்ட பெயர்
నిర్దిష్ట గ్రాహకం,குறிப்பிட்ட ஏற்பி
నిర్దిష్ట గుర్తింపు క్రమం,குறிப்பிட்ட அங்கீகார வரிசை
నిర్దిష్ట గుర్తింపు సైట్,குறிப்பிட்ட அங்கீகார தளம்
నమూనా,மாதிரி
స్పెక్ట్రిన్,ஸ்பெக்ட்ரின்
స్పీచ్ మోటార్ ప్రాంతం,பேச்சு மோட்டார் பகுதி
స్పెర్మ్ లిసిన్,விந்தணு லைசின்
స్పెర్మ్,விந்து
స్పెర్మాథెకా,ஸ்பெர்மாதெக்கா
స్పెర్మాటిక్ త్రాడు,விந்தணு தண்டு
వీర్య కణము,விந்தணு (IA)
స్పెర్మాటోసైట్,விந்தணு
స్పెర్మాటోసైటోజెనిసిస్,ஸ்பெர்மாடோசைட்டோஜெனெஸிஸ்
స్పెర్మాటోజెనిసిస్,விந்தணுக்கள்
స్పెర్మాటోజెనిక్ కణం,ஸ்பெர்மாடோஜெனிக் செல்
స్పెర్మాటోఫోర్,ஸ்பெர்மாடோபோர்
స్పెర్మాటోఫైట్,ஸ்பெர்மாடோஃபைட்
స్పెర్మాటోజోవా,ஸ்பெர்மாடோசோவா
స్పెర్మియేషన్,விந்தணு
స్పెర్మియోజెనిసిస్,விந்தணுக்கள்
స్పేరోసోమ్,ஸ்பாரோசோம்
స్పాగ్నమ్,ஸ்பாகனம்
స్పినోడాన్,ஸ்பெனோடன்
Sphenopsid,ஸ்பெனோப்சிட்
స్పీనాప్సిడా,ஸ்பெனோப்சிடா
గోళాకార,கோள
స్పింక్టర్,ஸ்பைன்க்டர்
స్పిక్యులర్ సెల్,ஸ்பிகுலர் செல்
స్పిక్యూల్,ஸ்பிகுல்
స్పిక్యూల్,ஸ்பிகுல்
స్పైక్,ஸ்பைக்
స్పైక్లెట్,ஸ்பைக்லெட்
వెన్ను ఎముక,தண்டுவடம்
వెన్నెముక నాడి,முதுகெலும்பு நரம்பு
వెన్నెముక,முதுகெலும்பு
వెన్నెముక,முதுகெலும்பு
వెన్నెముక,முதுகெலும்பு
వెన్నెముక,முதுகெலும்பு
స్పినస్,சுழல்
స్పిన్యూల్,சுழல்
స్పిరాకిల్,சுழல்
మురి,சுழல்
స్పిరిల్లినా,ஸ்பைரிலினா
స్పిరిలమ్,ஸ்பைரிலம்
స్పిరోచేట్,ஸ்பைரோகேட்
స్పిరోజయోరా,ஸ்பிரோகிரா
స్పిరులా,ஸ்பைலா
స్పిరులినా,ஸ்பைருலினா
ప్లీహము,மண்ணீரல்
స్ప్లైస్ సైట్,பிளவு தளம்
Spliceosome,ஸ்ப்ளைசோசோம்
స్ప్లికింగ్,பிளவுபடும்
స్ప్లిట్ జన్యువు (అంతరాయం),பிளவு மரபணு (குறுக்கிடப்பட்டது)
స్ప్లిటర్,ஸ்ப்ளிட்டர்
నీటి విభజన,தண்ணீரைப் பிரித்தல்
పాడు,கெடு
స్పోక్,பேசினார்
స్పాంజ్,கடற்பாசி
స్పాంజిల్లా,கடற்பாசி
స్పాంగిన్,கடற்பாசி
స్పాంగోకోయెల్,Spongocoel
మెత్తటి అంగస్తంభన కణజాలం,பஞ்சுபோன்ற விறைப்பு திசு
స్పాంజి టిష్యూ,பஞ்சுபோன்ற திசு
ఆకస్మిక తరం,தன்னிச்சையான தலைமுறை
ఆకస్మిక మ్యుటేషన్,தன்னிச்சையான பிறழ்வு
జీవితం యొక్క ఆకస్మిక మూలం,வாழ்க்கையின் தன்னிச்சையான தோற்றம்
ఆకస్మిక ప్రతిచర్య,தன்னிச்சையான எதிர்வினை
స్పూలింగ్,ஸ்பூலிங்
స్పోరాంగియా,ஸ்போராங்கியா
బీజాంశం,வித்து
బీజాంశం మోసే ఆకు,வித்து தாங்கும் இலை
స్పోరోఫిల్,ஸ்போரோபில்
స్పోరోఫైట్,ஸ்போரோஃபைட்
స్పోరోపోలెనిన్,ஸ்போரோபோலெனின்
స్పోరోజోవాన్,ஸ்போரோசோவன்
స్పోరోజోయిట్,ஸ்போரோசோயிட்
మచ్చల కుస్కస్,ஸ்பாட் கஸ்கஸ்
వసంత కలప,வசந்த மரம்
స్ప్రూస్,ஸ்ப்ரூஸ் (பிசியா ஸ்மிதியானா)
స్పర్,ஸ்பர்
పొలుసుల ఎపిథీలియం,ஸ்குவாமஸ் எபிட்டிலியம்
స్క్వాష్,ஸ்குவாஷ்
స్క్విడ్,மீன் வகை
స్క్విల్లా,ஸ்கில்லா
స్థిరీకరణ,உறுதிப்படுத்தல்
ఎంపికను స్థిరీకరించడం,தேர்வை உறுதிப்படுத்துதல்
మట్టిని స్థిరీకరించడం,மண்ணை உறுதிப்படுத்துதல்
స్టాక్,அடுக்கு
స్టాక్,அடுக்கு
స్టాక్,அடுக்கு
స్టేజ్ క్లిప్,மேடை கிளிப்
స్టెయిన్డ్ స్పెసిమాన్,படிந்த மாதிரி
కొమ్మ,தண்டு
స్టామెన్,ஸ்டேமன்
స్టామినోడ్,ஸ்டாமினோட்
నిలబడి పంట,நிற்கும் பயிர்
నిలబడి ఉన్న రాష్ట్రం,நிற்கும் நிலை
స్టేప్స్,ஸ்டேப்ஸ்
స్టెఫిలోకాకస్ ఆల్బస్,ஸ்டேஃபிளோகோகஸ் ஆல்பஸ்
స్టార్ ఫిష్,நட்சத்திர மீன்
పిండి,மாவுச்சத்து
స్థిరమైన కేంద్రకం,நிலையான கரு
స్టాటిన్,ஸ்டேடின்
స్టేషన్ దశ,ஸ்டேஸ்டே கட்டம்
అదుపు,Statocyst (இருப்பு உறுப்பு)
చట్టబద్ధమైన నిషేధం,சட்டரீதியான தடை
నిటారుగా సాంద్రత ప్రవణత,செங்குத்தான அடர்த்தி சாய்வு
స్టీల్,ஸ்டீல்
నక్షత్ర గ్యాంగ్లియన్,நட்சத்திர கேங்க்லியன்
నక్షత్ర పరిణామం,நட்சத்திர பரிணாமம்
మూల కణ,ஸ்டெம் செல்
స్టెనోహాలిన్,ஸ்டெனோஹலின்
స్టెనోథర్మల్,ஸ்டெனோதர்மல்
స్టెంట్,ஸ்டென்ட்
దశ,படி
స్టెప్పీ,புல்வெளி
శుభ్రమైన,மலட்டு
శుభ్రమైన,மலட்டு
శుభ్రమైన,மலட்டு
శుభ్రమైన పరిసర,மலட்டு சுற்றுப்புறம்
శుభ్రమైన కార్మికుడు తేనెటీగ,மலட்டு தொழிலாளி தேனீ
స్టెరిలైజేషన్,கருத்தடை
స్టెరిలైజేషన్,கருத்தடை
స్టెరిలైజేషన్,கருத்தடை
స్టెర్నమ్,ஸ்டெர்னம்
స్టెర్నమ్,ஸ்டெர்னம்
స్టెరాయిడ్,ஸ்டெராய்டு
స్టెరాయిడ్ హార్మోన్,ஸ்டீராய்டு ஹார்மோன்
స్టెరాల్,ஸ்டெரால்
స్టెరాల్ అణువు,ஸ்டெரால் மூலக்கூறு
స్టెతస్కోప్,ஸ்டெதாஸ்கோப்
అంటుకునే,ஒட்டும்
గట్టి జుట్టు,கடினமான முடி
కళంకం,களங்கம்
కళంకం,களங்கம்
కళంకం,களங்கம்
కళంకం,களங்கம்
కళంకం,களங்கம்
ఇప్పటికీ జననం,இன்னும் பிறப்பு
స్టిల్ట్ రూట్,ஸ்டைட் ரூட்
ఉద్దీపన,தூண்டுதல்
ఉద్దీపన,தூண்டுதல்
ఉద్దీపన,தூண்டுதல்
స్టింగ్ రే,ஸ்டிங் ரே
స్టింగ్ సెల్,ஸ்டிங்கிங் செல்
దుర్వాసన కంపోస్టెన్,துர்நாற்றம் வீசும் உரம்
స్టిపుల్,நிர்ணயம்
కదిలించే రకం,கிளறி வகை
స్టాక్,பங்கு
స్టాక్,பங்கு
స్టాక్,பங்கு
స్టోలన్,ஸ்டோலன்
కడుపు,வயிறு
స్టోమాటా,ஸ்டோமாட்டா
స్టోమాటల్ సాంద్రత,ஸ்டோமாடல் அடர்த்தி
స్టోమోచార్డాటా,ஸ்டோமோகோர்டாட்டா
తుఫాను దశ,புயல் கட்டம்
ఆపు,நிறுத்து
జాతి,திரிபு
మొక్కలో అనుసరణ యొక్క వ్యూహం,தாவரத்தில் தழுவல் உத்தி
వృక్షసంపద యొక్క స్తరీకరణ,தாவரங்களின் அடுக்கு
స్ట్రాటిఫైడ్ స్క్వామస్ కెరాటిన్ ఎపిథీలియం,அடுக்கு ஸ்குவாமஸ் கெராடினைஸ் எபிட்டிலியம்
స్ట్రాటోపాజ్,ஸ்ட்ராடோபாஸ்
స్ట్రాటో ఆవరణ,அடுக்கு மண்டலம்
స్ట్రాటో ఆవరణ,அடுக்கு மண்டல
స్ట్రాటమ్ కార్నియం,ஸ்ட்ராட்டம் கார்னியம்
స్ట్రాటమ్ జెర్మినటివమ్,ஸ்ட்ராட்டம் ஜெர்மினாடிவம்
స్ట్రాటమ్ గ్రాన్యులోసమ్,ஸ்ட்ராட்டம் கிரானுலோசம்
స్ట్రాటమ్ లూసిడమ్,ஸ்ட்ராட்டம் லூசிடம்
స్ట్రాబెర్రీ,ஸ்ட்ராபெரி
స్ట్రీమింగ్ కదలిక,ஸ்ட்ரீமிங் இயக்கம்
స్ట్రెప్టోబాసిల్లస్,ஸ்ட்ரெப்டோபாசில்லஸ்
స్ట్రెప్టోకోకస్,ஸ்ட்ரெப்டோகாக்கஸ்
స్ట్రెప్టోకోకస్ న్యుమోనియా,ஸ்ட்ரெப்டோகாக்கஸ் நிமோனியா
స్ట్రెప్టోకినేస్,ஸ்ட்ரெப்டோகினேஸ்
చారల ప్రదర్శన,ஸ்ட்ரைட் தோற்றம்
స్ట్రైటెడ్ కండరాలు,ஸ்ட்ரைட் தசை
Striation,ஸ்ட்ரைஷன்
Striation,ஸ்ட்ரைஷன்
కఠినమైన ఓస్మోరెగ్యులేటర్,கடுமையான ஆஸ்மோர்குலேட்டர்
స్ట్రిగా,ஸ்ட்ரிகா
స్ట్రిప్ పంట,ஸ்ட்ரிப் பயிர்
స్ట్రోబిలస్,ஸ்ட்ரோபிலஸ்
స్ట్రోమ్ వాటర్,ஸ்ட்ரோம் நீர்
స్ట్రోమా,ஸ்ட்ரோமா
స్ట్రోమల్ టిష్యూ,ஸ்ட்ரோமல் திசு
బలమైన తగ్గించే ఏజెంట్,வலுவான குறைக்கும் முகவர்
స్ట్రోంటియం -90,ஸ்ட்ரோண்டியம் -90
నిర్మాణ ప్రోటీన్,கட்டமைப்பு புரதம்
ఉనికి కోసం పోరాటం,இருப்புக்கான போராட்டம்
స్ట్రుతియో,ஸ்ட்ருத்தியோ
స్ట్రైక్నిన్,ஸ்ட்ரைக்னைன்
కుంగిపోయిన పెరుగుదల,குன்றிய வளர்ச்சி
స్టంటింగ్,ஸ்டண்டிங்
శైలి,ஸ்டைல்
శైలి,ஸ்டைல்
స్టైలోపోడియం,ஸ்டைலோடியம்
స్టైలోపోడియం,ஸ்டைலோடியம்
ఉప వైమానిక సవరణ,துணை வான்வழி மாற்றம்
ఉప సంస్కృతి,துணை வளர்ப்பு
ఉప నేల,துணை மண்
ఉప యూనిట్,துணை அலகு
ఉప యూనిట్,துணை அலகு
సబ్‌క్లాస్,துணைப்பிரிவு
సబ్‌క్లేవియన్ ఆర్టరీ,சப்ளாவியன் தமனி
సబ్కటానియస్,தோலடி
సబ్‌ఫైబ్రే,சப்ஃபைபர்
ఆత్మాశ్రయ విధానం,அகநிலை அணுகுமுறை
సబ్లింగ్యువల్ గ్రంథి,துணை சுரப்பி
సబ్‌మాండిబ్యులర్ గ్యాంగ్లియన్,சப்மாண்டிபுலர் கேங்க்லியன்
సబ్‌మాండిబ్యులర్ లాలాజల గ్రంథి,சப்மாண்டிபுலர் உமிழ்நீர் சுரப்பி
మునిగిపోయింది,நீரில் மூழ்கியது
మునిగిపోయిన ఆకు,நீரில் மூழ்கிய இலை
మునిగిపోవడం,நீரில் மூழ்குவது
సబ్‌మెటసెంట్రిక్,சப்மெடெசென்ட்ரிக்
సబ్‌ముకోసా,சப்மியூகோசா
సబ్‌ముకోసా,சப்மியூகோசா
సబ్న్యూరల్ పాత్ర,துணை கப்பல்
సబ్‌యోసోఫాగియల్ గ్యాంగ్లియన్,சுபோசோபேஜல் கேங்க்லியன்
ఉప జనాభా,துணை மக்கள்தொகை
ఉపజాతులు,கிளையினங்கள்
సబ్‌స్టేజ్ కండెన్సర్,மூலக்கூறு மின்தேக்கி
ప్రత్యామ్నాయం,மாற்றீடு
సబ్‌స్టోమాటల్ చాంబర్,சம்பிரோமாடல் சேம்பர்
సబ్‌స్ట్రేట్-బైండింగ్ సైట్,அடி மூலக்கூறு-பிணைப்பு தளம்
ఉపరితలం,அடி மூலக்கூறு
ఉపరితలం,அடி மூலக்கூறு
సబ్‌స్ట్రాటమ్,அடி மூலக்கூறு
ఉపఉష్ణమండల,துணை வெப்பமண்டல
సబ్‌టూబ్యూల్,சப்டூபூல்
వరుస అధిక ట్రోఫిక్ స్థాయి,அடுத்தடுத்த உயர் கோப்பை நிலை
సక్సినేట్ డీహైడ్రోజినేస్,டீஹைட்ரஜனேஸை சுசினேட் செய்யுங்கள்
సుక్సినిక్ డీహైడ్రోజినేస్,சுசினிக் டீஹைட்ரஜனேஸ்
సుక్సినైల్ కోఎంజైమ్,சுக்கினைல் கோஎன்சைம்
సక్యూలెన్స్,சண்டை
రసంతో,சதைப்பற்றுள்ள
సక్కర్,உறிஞ்சும்
సక్కర్,உறிஞ்சும்
సక్కర్ ఫిష్,உறிஞ்சும் மீன்
రూట్ పీల్చటం,உறிஞ்சும் வேர்
సుక్రోజ్,சுக்ரோஸ்
చక్కెర,சர்க்கரை
(చిన్న గ్రోవ్),சல்கஸ் (சிறிய பள்ளம்)
సల్ఫర్,கந்தகம்
సల్ఫర్ కణిక,சல்பர் கிரானுல்
సన్‌హెంప్,சன்ஹெம்ப்
సుందే,சன்டூ
మునిగిపోయిన స్టోమాటా,மூழ்கிய ஸ்டோமாட்டா
సూర్యరశ్మి,சூரிய ஒளி
సూపర్ క్లాస్,சூப்பர் கிளாஸ்
సూపర్ కాయిలింగ్,சூப்பர் கோலிங்
ఉన్నతమైన మరియు నాసిరకం,உயர்ந்த மற்றும் தாழ்வான பாலியா
సుపీరియర్ సెరెబెల్లార్ పెడన్కిల్,உயர்ந்த சிறுமூளை பென்குல்
సుపీరియర్ కోలిక్యులస్,உயர்ந்த கோலிகுலஸ்
ఉన్నతమైన ఆడ,உயர்ந்த பெண்
ఉన్నతమైన మగ,உயர்ந்த ஆண்
సుపీరియర్ మెసెంటెరిక్ గ్యాంగ్లియన్,உயர்ந்த மெசென்டெரிக் கேங்க்லியன்
ఉన్నతమైన అండాశయం,உயர்ந்த கருப்பை
సూపర్నాటెంట్,சூப்பர்நேட்டண்ட்
సూపర్పోస్డ్,மிகைப்படுத்தப்பட்ட
సూపర్‌స్క్రిప్ట్,சூப்பர்ஸ்கிரிப்ட்
సూపర్‌స్క్రిప్ట్,சூப்பர்ஸ்கிரிப்ட்
సుప్రోసోఫాగియల్ గ్యాంగ్లియన్,சூப்பராவோசோபாகல் கேங்க்லியன்
సుప్రాస్కపులా,சூப்பராஸ்காபுலா
ఉపరితల యాంటిజెన్,மேற்பரப்பு ஆன்டிஜென்
ఉపరితలం,மேற்பரப்பு
ఉపరితల నివాసి,மேற்பரப்பு குடியிருப்பாளர்
ఉపరితల స్టెరిలైజేషన్,மேற்பரப்பு கருத்தடை
శస్త్రచికిత్స,அறுவை சிகிச்சை
శస్త్రచికిత్స జోక్యం,அறுவை சிகிச்சை தலையீடு
సర్రోగేట్ తల్లి,வாடகை தாய்
మనుగడ,உயிர்வாழ்வு
ససెప్టబిలిటీ,எளிதில் பாதிப்பு
సస్పెన్షన్ సంస్కృతి,இடைநீக்க கலாச்சாரம்
సస్పెన్సరీ లిగమెంట్,இடைநீக்க தசைநார்
స్థిరమైన వ్యవసాయం,நிலையான விவசாயம்
