Bengali,Tamil
সময় সংকেত,நேர சமிக்ஞை
টিপ নোড,முனை முனை
টগলিং গতি,மாறும் வேகம்
টোকেন রিং,டோக்கன் மோதிரம்
আপাদোমোস্তোক  উন্নয়ন,மேலிருந்து கீழ்  வளர்ச்சி
শীর্ষ ডাউন পার্সিং,மேலே பாகுபடுத்தல்
মোট ফাংশন,மொத்த செயல்பாடு
সম্পূর্ণ আদেশ  কাঠামো,முற்றிலும் உத்தரவிடப்பட்டது  கட்டமைப்பு
ট্রেস ডিবাগিং,சுவடு பிழைத்திருத்தம்
ট্রেস প্রোগ্রাম,சுவடு திட்டம்
ট্রেসিং রুটিন,வழக்கமான தடமறிதல்
ট্র্যাক,டிராக்
গোপন ব্যাবসা,வர்த்தக ரகசியம்
ট্রাফিক নিয়ন্ত্রণ,போக்குவரத்து கட்டுப்பாடு
ট্রেইল বিভাজক,டிரெயில் டிவிசர்
ট্রেলার লেবেল,டிரெய்லர் லேபிள்
ট্রেলার রেকর্ড,டிரெய்லர் பதிவு
ট্রেন প্রিন্টার,ரயில் அச்சுப்பொறி
লেনদেন ফাইল,பரிவர்த்தனை கோப்பு
লেনদেন  প্রক্রিয়াজাতকরণ,பரிவர்த்தனை  செயலாக்கம்
ট্রান্সবার্ডার  তথ্য প্রবাহ,டிரான்ஸ்போர்டர்  டேட்டாஃப்ளோ
প্রতিলিপি ডেটা,டிரான்ஸ்கிரிப்டிவ் தரவு
ট্রান্সডুসার,டிரான்ஸ்யூசர்
ট্রান্সফার সার্কিট,பரிமாற்ற சுற்று
স্থানান্তর অপারেশন,பரிமாற்ற செயல்பாடு
স্থানান্তর হার,பரிமாற்ற விகிதம்
স্থানান্তর সময়,இடமாற்ற நேரம்
স্থানান্তর ভেক্টর  প্রযুক্তি,பரிமாற்ற திசையன்  நுட்பம்
ট্রান্সফিনাইট,டிரான்ஸ்ஃபைனைட்
রূপান্তরকারী  শব্দার্থবিজ্ঞান,உருமாறும்  சொற்பொருள்
রূপান্তর  মনয়েড,மாற்றம்  மோனாய்டு
রূপান্তর  সেমিগ্রুপ,மாற்றம்  அரைகுறையாக
রূপান্তর ডোমেন,டொமைனை மாற்றவும்
ক্ষণস্থায়ী অঞ্চল,நிலையற்ற பகுதி
ক্ষণস্থায়ী ত্রুটি,நிலையற்ற பிழை
ক্ষণস্থায়ী রুটিন,நிலையற்ற வழக்கம்
ট্রানজিস্টর-  ট্রানজিস্টর লজিক,டிரான்சிஸ்டர்-  டிரான்சிஸ்டர் தர்க்கம்
ট্রানজিশন কার্ড,மாற்றம் அட்டை
ট্রানজিটিভ ক্লোজার,இடைநிலை மூடல்
সময়কাল অনুবাদ,காலத்தை மொழிபெயர்க்கவும்
অনুবাদ,மொழிபெயர்ப்பு
অনুবাদ টেবিল,மொழிபெயர்ப்பு அட்டவணை
অনুবাদক প্রোগ্রাম,மொழிபெயர்ப்பாளர் திட்டம்
অনুবাদক রুটিন,மொழிபெயர்ப்பாளர் வழக்கமான
অনুবাদক রচনা  পদ্ধতি,மொழிபெயர்ப்பாளர் எழுத்து  அமைப்பு
লিপ্লিটারেশন,மொழிபெயர்ப்பு
সংক্রমণ ব্লক  চরিত্র,பரிமாற்றத் தொகுதி  எழுத்து
সংক্রমণ  চ্যানেল,பரவும் முறை  சேனல்
সংক্রমণ কোড,பரிமாற்றக் குறியீடு
সংক্রমণ  নিয়ন্ত্রণ চরিত্র,பரவும் முறை  கட்டுப்பாட்டு தன்மை
সংক্রমণ  বিচ্যুতি,பரவும் முறை  விலகல்
সংক্রমণ  এক্সটেনশন,பரவும் முறை  நீட்டிப்பு
সংক্রমণ  সুবিধা,பரவும் முறை  வசதி
সংক্রমণ  ইন্টারফেস,பரவும் முறை  இடைமுகம்
সংক্রমণ  বাধা,பரவும் முறை  குறுக்கீடு
সংক্রমণ স্তর,பரிமாற்ற நிலை
সংক্রমণ স্তর  পয়েন্ট,பரிமாற்ற நிலை  புள்ளி
পরিচলন রেখা,ஒலிபரப்பு வரி
সংক্রমণ লিঙ্ক,பரிமாற்ற இணைப்பு
সংক্রমণ ক্ষতি,பரிமாற்ற இழப்பு
সংক্রমণ  মধ্যম,பரவும் முறை  நடுத்தர
সংক্রমণ  উদ্দেশ্য,பரவும் முறை  குறிக்கோள்
সংক্রমণ হার,பரிமாற்ற வீதம்
সংক্রমণ  পরিষেবা,பரவும் முறை  சேவை
সংক্রমণ গতি,பரிமாற்ற வேகம்
সংক্রমণ সিস্টেম কোড,பரிமாற்ற அமைப்பு குறியீடு
নিয়ন্ত্রণ নিয়ন্ত্রণ  ব্লক,கட்டுப்பாட்டு கட்டுப்பாடு  தொகுதி
ডেটা সেট প্রেরণ,தரவு தொகுப்பை அனுப்பவும்
প্রবাহ প্রেরণ করুন  নিয়ন্ত্রণ,ஓட்டம் பரிமாற்றம்  கட்டுப்பாடு
পা প্রেরণ,கால் பரிமாற்றம்
ট্রান্সমিটাল মোড,டிரான்ஸ்மிட்டல் பயன்முறை
সংক্রমণ  তথ্য,பரவியது  தகவல்
ট্রান্সমিটার,டிரான்ஸ்மிட்டர்
ট্রান্সমিটার  নিবন্ধন,டிரான்ஸ்மிட்டர்  பதிவு
ট্রান্সমিটার শুরু  কোড,டிரான்ஸ்மிட்டர் தொடக்க  குறியீடு
ট্রান্সমাল্টিপ্লেক্সার,டிரான்ஸ்முல்டிப்ளெக்சர்
স্বচ্ছতা  মোড,வெளிப்படைத்தன்மை  பயன்முறை
স্বচ্ছ ডেটা,வெளிப்படையான தரவு
স্বচ্ছ তথ্য,வெளிப்படையான தகவல்
স্বচ্ছ পাঠ্য  মোড,வெளிப்படையான உரை  பயன்முறை
সংক্রমণ,பரவும் முறை
ট্রান্সপন্ডার,டிரான்ஸ்பாண்டர்
পরিবহনযোগ্য প্রোগ্রাম (= পোর্টেবল প্রোগ্রাম),போக்குவரத்து திட்டம் (= சிறிய நிரல்)
পরিবহন ইউনিট,போக்குவரத்து அலகு
ট্রান্সভার্স চেক,குறுக்குவெட்டு சோதனை
ট্রান্সভার্স প্যারিটি  পরীক্ষা করুন,குறுக்கு சமத்துவம்  காசோலை
ট্রান্সভার্স  অপ্রয়োজনীয়তা  পরীক্ষা করুন,குறுக்குவெட்டு  பணிநீக்கம்  காசோலை
ট্রান্সভার্স  স্ক্যানিং,குறுக்குவெட்டு  ஸ்கேனிங்
ফাঁদ,பொறி
ফাঁদ দরজা,பொறி கதவு
ট্র্যাপিজিয়াম নিয়ম,ட்ரெபீசியம் விதி
আটকা পড়া,பொறி
ট্র্যাপিং মোড,பொறி முறை
ভ্রমণ ক্লাস  চিহ্ন,பயண வகுப்பு  குறி
ভ্রমণ তরঙ্গ  নল,பயண அலை  குழாய்
ট্র্যাভারসাল,பயண
ট্র্যাভার্স,தொடரவேண்டும்
গাছ,மரம்
গাছ অটোমাতা,மரம் ஆட்டோமேட்டா
গাছের ফর্ম  ভাষা,மர வடிவம்  மொழி
গাছের ব্যাকরণ,மரம் இலக்கணம்
গাছের ভাষা,மர மொழி
গাছের নেটওয়ার্ক,மர நெட்வொர்க்
গাছ অনুসন্ধান,மர தேடல்
গাছ নির্বাচন বাছাই,மர தேர்வு வரிசை
গাছের বাছাই,மரம் வரிசைப்படுத்துதல்
গাছের কাঠামো,மர அமைப்பு
গাছের ধরণের ডিকোডিং  অন্তর্জাল,மர வகை டிகோடிங்  வலைப்பின்னல்
গাছ হাঁটা,மரம் நடைபயிற்சி
প্রবণতা,போக்கு
ট্রায়াড,முக்கோணம்
ট্রায়াল বিভাজক,சோதனை வகுப்பான்
ট্রায়াল রান,சோதனை ஓட்டம்
ত্রিভুজাকার ম্যাট্রিক্স,முக்கோண மேட்ரிக்ஸ்
ত্রিভুজাকার  তরঙ্গরূপ,முக்கோணம்  அலைவடிவம்
উপনদী সার্কিট,துணை நதி சுற்று
উপনদী স্টেশন,துணை நதி நிலையம்
ট্রাইডিয়াগোনাল ম্যাট্রিক্স,ட்ரிடியாகோனல் மேட்ரிக்ஸ்
ট্রি অনুসন্ধান,ட்ரை தேடல்
ট্রিগার,தூண்டுதல்
ট্রিগার সার্কিট,தூண்டுதல் சுற்று
ট্রিগার স্তর,தூண்டுதல் நிலை
ট্রিপ কম্পিউটার,பயண கணினி
ট্রিপল দৈর্ঘ্য  কাজ,மூன்று நீளம்  வேலை
ট্রিপল নির্ভুলতা,மூன்று துல்லியம்
ট্রিপল রেজিস্টার,மூன்று பதிவு
ট্রিপলেট,மும்மடங்கு
ট্রাই স্টেট আউটপুট,முத்தரப்பு மாநில வெளியீடு
তুচ্ছ গ্রাফ,அற்பமான வரைபடம்
ট্রোজান ঘোড়া,ட்ரோஜன் குதிரை
সমস্যা অবস্থান  সমস্যা,சிக்கல் இடம்  பிரச்சனை
সমস্যা অঙ্কুর,சிக்கல் சுட
সমস্যা সমাধান,பழுது நீக்கும்
সমস্যা ইউনিট,சிக்கல் அலகு
সত্য পরিপূরক (= র‌্যাডিক্স সমাহার),உண்மையான நிரப்பு (= ரேடிக்ஸ் தொகுப்பு)
ছাঁটাই,துண்டிக்கவும்
কাটা কাটা,துண்டிப்பு
কাটা ত্রুটি,துண்டிப்பு பிழை
ট্রাঙ্ক,டிரங்க்
ট্রাঙ্ক সার্কিট,டிரங்க் சர்க்யூட்
ট্রাঙ্ক এক্সচেঞ্জ,டிரங்க் பரிமாற்றம்
ট্রাঙ্ক গ্রুপ,டிரங்க் குழு
ট্রাঙ্ক শিকার,தண்டு வேட்டை
ট্রাঙ্ক অর্ডার,டிரங்க் ஆர்டர்
সত্য মান,உண்மை மதிப்பு
টি-টাইপ ফ্লিপ-ফ্লপ,டி-வகை ஃபிளிப்-ஃப்ளாப்
টাম্বলিং,தடுமாறும்
টিউনিং,ட்யூனிங்
টুরিং  গণনাযোগ্য,டூரிங்  கணக்கிடக்கூடியது
টুরিং মেশিন,டூரிங் இயந்திரம்
টার্নআরউন্ড  নথি,திருப்புமுனை  ஆவணம்
টার্নআরউন্ড  ক্রম,திருப்புமுனை  வரிசை
টার্নআরাউন্ড সময়,திருப்புமுனை நேரம்
টার্নকি কনসোল,ஆயத்த தயாரிப்பு கன்சோல்
টার্নকি অপারেশন,ஆயத்த தயாரிப்பு செயல்பாடு
টার্নকি সিস্টেম,ஆயத்த தயாரிப்பு அமைப்பு
কচ্ছপ গ্রাফিক্স,ஆமை கிராபிக்ஸ்
বারো প্রান্ত (= বারো পাঞ্চ),பன்னிரண்டு விளிம்பு (= பன்னிரண்டு பஞ்ச்)
বারো পাঞ্চ,பன்னிரண்டு பஞ்ச்
টুইন কেবল,இரட்டை கேபிள்
টুইন চেক,இரட்டை சோதனை
বাঁকানো জুটি,முறுக்கப்பட்ட ஜோடி
দুটি ঠিকানা,இரண்டு முகவரி
দুটি ঠিকানা কোড,இரண்டு முகவரி குறியீடு
দুটি ঠিকানা  নির্দেশ,இரண்டு முகவரி  வழிமுறைகள்
দুটি বিট বাইট,இரண்டு பிட் பைட்
দুটি চ্যানেল সুইচ,இரண்டு சேனல் சுவிட்ச்
দ্বি মাত্রিক  অ্যারে,இரு பரிமாண  வரிசை
দ্বি মাত্রিক  স্মৃতি,இரு பரிமாண  நினைவு
দ্বি মাত্রিক  নির্বাচন সিস্টেম,இரு பரிமாண  தேர்வு முறை
দুটি ইনপুট অ্যাডার  (= অর্ধেক সংযোজন),இரண்டு உள்ளீட்டு சேர்க்கை  (= அரை சேர்க்கை)
দুটি ইনপুট সাবট্র্যাক্টর (= অর্ধ সাবট্র্যাক্টর),இரண்டு உள்ளீட்டு கழித்தல் (= அரை கழிப்பான்)
দুই স্তরের ঠিকানা,இரண்டு நிலை முகவரி
দুই স্তরের ব্যাকরণ,இரண்டு நிலை இலக்கணம்
দুই স্তরের স্মৃতি,இரண்டு நிலை நினைவகம்
দুই স্তর  Subroutine,இரண்டு நிலை  சப்ரூட்டீன்
দুটি আদর্শ,இரண்டு விதிமுறை
পাঁচজনের মধ্যে দুটি  কোড,ஐந்தில் இரண்டு  குறியீடு
দুটি পাস  এসেম্বলার,இரண்டு பாஸ்  அசெம்பிளர்
দুটি প্লাস এক  ঠিকানা,இரண்டு பிளஸ் ஒன்  முகவரி
দুটি প্লাস এক  ঠিকানা  নির্দেশ,இரண்டு பிளஸ் ஒன்  முகவரி  வழிமுறைகள்
দু'জনের পরিপূরক,இரண்டு நிரப்பு
দ্বি উপায় বিকল্প  যোগাযোগ,இரண்டு வழி மாற்று  தொடர்பு
দ্বিগুণ লিঙ্ক তালিকা,இரண்டு வழி இணைக்கப்பட்ட பட்டியல்
দুই উপায় মার্জ,இரண்டு வழி ஒன்றிணைக்கவும்
দুই উপায়  যুগপত  যোগাযোগ,இரண்டு வழி  ஒரே நேரத்தில்  தொடர்பு
দ্বিগুণ ট্রাঙ্ক,இரண்டு வழி தண்டு
দুটি তারের সার্কিট,இரண்டு கம்பி சுற்று
টাইমনেট,டைம்நெட்
প্রকার,தட்டச்சு செய்க
"টাইপ ও (1,2,3)  ভাষা","O (1, 2, 3) வகை  மொழி"
প্রকার ঘোষণা,அறிவிப்பு வகை
মুখ টাইপ করুন,முகத்தைத் தட்டச்சு செய்க
ফন্ট টাইপ করুন,எழுத்துரு வகை
প্রকার মাথা,தலை தட்டச்சு செய்க
কী টাইপ করুন  প্রতিক্রিয়া,வெளியே விசையைத் தட்டச்சு செய்க  பதிலளிக்கவும்
ওভার টাইপ করুন,ஓவர் தட்டச்சு செய்க
চাকা টাইপ,வகை சக்கரம்
টাইপরাইটার  টার্মিনাল,தட்டச்சுப்பொறி  முனையத்தில்
আল্ট্রা ফিচ,அல்ட்ரா ஃபிச்
অতিবেগুনী মুছে ফেলা,புற ஊதா அழிக்கிறது
ইউ-মোড রেকর্ড,யு-பயன்முறை பதிவு
অযৌক্তিক অঙ্ক,அனுமதிக்க முடியாத இலக்க
অবিচ্ছিন্ন কোড চেক,அனுமதிக்க முடியாத குறியீடு சோதனை
ইউনারি অপারেশন,ஒற்றுமையற்ற செயல்பாடு
অবিচ্ছিন্ন স্বয়ংক্রিয় বিনিময়,கவனிக்கப்படாத தானியங்கி பரிமாற்றம்
আনটেন্ডেড মোড,கவனிக்கப்படாத பயன்முறை
অপ্রচলিত  অপারেশন,கவனிக்கப்படாதது  செயல்பாடு
অপ্রচলিত ট্রেইল  প্রিন্টার,கவனிக்கப்படாத பாதை  அச்சுப்பொறி
ভারসাম্যহীন লাইন,சமநிலையற்ற வரி
ভারসাম্যহীন মার্জ  সাজান,சமநிலையற்ற ஒன்றிணைப்பு  வகைபடுத்து
ভারসাম্যহীন  মডিউলার,சமநிலையற்றது  மாடுலேட்டர்
ভারসাম্যহীন তার  সার্কিট,சமநிலையற்ற கம்பி  சுற்று
আনব্ল্যাঙ্ক,Unblank
আনবান্ডিং,தடுமாறும்
আনকোল,அன்ஸோல்
অনাকাঙ্ক্ষিত যুক্তি  অ্যারে,கூறப்படாத தர்க்கம்  வரிசை
অনাবৃত  স্টোরেজ তালিকা,Commanted  சேமிப்பக பட்டியல்
নিঃশর্ত  শাখা  নির্দেশ,நிபந்தனையற்ற  கிளை  வழிமுறைகள்
নিঃশর্ত লাফ,நிபந்தனையற்ற ஜம்ப்
নিঃশর্ত  জাম্প নির্দেশ,நிபந்தனையற்ற  ஜம்ப் வழிமுறை
নিঃশর্ত  বিবৃতি,நிபந்தனையற்ற  அறிக்கை
নিঃশর্ত  স্থানান্তর  নির্দেশ,நிபந்தனையற்ற  இடமாற்றம்  வழிமுறைகள்
অনর্থক,தீர்மானிக்க முடியாதது
অপরিবর্তিত,வரையறுக்கப்படவில்லை
অপরিবর্তিত রেকর্ড,வரையறுக்கப்படாத பதிவு
আন্ডারকোড,அண்டர்கோட்
আন্ডারফ্লো,கீழ்நோக்கி
আন্ডারফ্লো  বৈশিষ্ট্য,கீழ்நோக்கி  பண்பு
আন্ডারফ্লো  শর্ত,கீழ்நோக்கி  நிலை
আন্ডারফ্লো  এক্সেশন,கீழ்நோக்கி  வெளியேற்றம்
অন্তর্নিহিত ক্যারিয়ার,அடிப்படை கேரியர்
আন্ডারপঞ্চ,குறைத்து மதிப்பிடவும்
আন্ডাররুন,அண்டர்ரன்
আন্ডারস্কোর,அடிக்கோடிட்டுக் காட்டுங்கள்
আন্ডারস্কোর  চরিত্র,அடிக்கோடிட்டுக் காட்டுங்கள்  எழுத்து
সনাক্ত করা ত্রুটি,கண்டறியப்படாத பிழை
সনাক্ত করা ত্রুটি  রেট,கண்டறியப்படாத பிழை  விகிதம்
অবিচ্ছিন্ন গ্রাফ,திசைதிருப்பப்படாத வரைபடம்
অবরুদ্ধ ডিস্ক,முறையற்ற வட்டு
অবরুদ্ধ  প্রদর্শন,முறையற்றது  காட்சி
অবরুদ্ধ  রেকর্ড,முறையற்றது  பதிவு
অভিন্নভাবে  অ্যাক্সেসযোগ্য  স্টোরেজ,ஒரே மாதிரியாக  அணுகக்கூடியது  சேமிப்பு
ইউনিগেজ ডিজাইন,UNIGAUGE வடிவமைப்பு
একতরফাভাবে  সংযুক্ত গ্রাফ,ஒருதலைப்பட்சமாக  இணைக்கப்பட்ட வரைபடம்
একতরফা সিঙ্ক্রোনাইজেশন সিস্টেম,ஒருதலைப்பட்ச ஒத்திசைவு அமைப்பு
ইউনিয়ন ক্যাটালগ,யூனியன் பட்டியல்
ইউনিপোলার সিগন্যাল,யூனிபோலார் சிக்னல்
ইউনিপ্রোসেসিং,UNIPROCESSING
অনন্যভাবে  ডিকোডেবল,தனித்துவமாக  டிகோடபிள்
ইউনিট ঠিকানা,அலகு முகவரி
একক কোড,ஒற்றையாட்சி குறியீடு
একক সেমিং,ஒற்றையாட்சி செமரிங்
ইউনিট ব্যাক স্পেস  চরিত্র,அலகு பின் இடம்  எழுத்து
ইউনিট নির্ণয়,அலகு நோயறிதல்
ইউনিট উপাদান,பிரிவு உறுப்பு
ইউনিট,UNITERM
ইউনিট বিরতি,அலகு இடைவெளி
ইউনিট রেকর্ড,பிரிவு பதிவு
ইউনিট রেকর্ড ডিভাইস,அலகு பதிவு சாதனம்
ইউনিট বিভাজক  চরিত্র,அலகு பிரிப்பான்  எழுத்து
ইউনিট স্ট্রিং,அலகு சரம்
অংশ পরিক্ষাকরণ,அலகு சோதனை
সর্ব্জনীন গ্রাহ্য,உலகளாவிய அணுகல்
ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার  ট্রান্সমিটার,உலகளாவிய ஒத்திசைவற்ற ரிசீவர்  டிரான்ஸ்மிட்டர்
ইউনিভার্সাল বাটন বক্স,யுனிவர்சல் பொத்தான் பெட்டி
সর্বজনীন চরিত্র সেট,யுனிவர்சல் கேரக்டர் செட்
ইউনিভার্সাল কন্ট্রোলার,யுனிவர்சல் கன்ட்ரோலர்
ইউনিভার্সাল ফ্লিপ-ফ্লপ,யுனிவர்சல் ஃபிளிப்-ஃப்ளாப்
ইউনিভার্সাল ইন্সট্রাকশন সেট,உலகளாவிய அறிவுறுத்தல் தொகுப்பு
ইউনিভার্সাল আন্তঃসংযোগকারী ডিভাইস,யுனிவர்சல் இன்டர்கனெக்டிங் சாதனம்
ইউনিভার্সাল অপারেশন,உலகளாவிய செயல்பாடு
ইউনিভার্সাল কোয়ান্টিফায়ার,உலகளாவிய அளவு
সর্বজনীন পরিষেবা ধারণা,உலகளாவிய சேவை கருத்து
ইউনিভার্সাল সিঙ্ক্রোনাস রিসিভার ট্রান্সমিটার,உலகளாவிய ஒத்திசைவு ரிசீவர் டிரான்ஸ்மிட்டர்
ইউনিভার্সাল টুরিং মেশিন,யுனிவர்சல் டூரிங் இயந்திரம்
আনলক করুন,திறக்க
অপরিশোধিত নির্দেশনা,மாற்றப்படாத அறிவுறுத்தல்
আন্ডার্ডারড ট্রি,வரிசைப்படுத்தப்படாத மரம்
আনপ্যাকড দশমিক,தொகுக்கப்படாத தசம
আনপ্যাকিং,திறத்தல்
অরক্ষিত  গতিশীল স্টোরেজ,பாதுகாப்பற்ற  மாறும் சேமிப்பு
অরক্ষিত ক্ষেত্র,பாதுகாப்பற்ற புலம்
অপরিবর্তনীয়  ত্রুটি,மீட்டெடுக்க முடியாதது  பிழை
অবিশ্বাস্য,தீர்க்க முடியாதது
Untratified  ভাষা,இடைவிடாத  மொழி
ব্যর্থ কল,தோல்வியுற்ற அழைப்பு
অব্যবহৃত সময়,பயன்படுத்தப்படாத நேரம்
আপডেট কার্সার,கர்சரைப் புதுப்பிக்கவும்
আপডেট ফাইল,புதுப்பிக்கப்பட்ட கோப்பு
আপডেট করা,புதுப்பித்தல்
আপ-ডাউন নিয়ন্ত্রণ  লাইন,மேல்-கீழ் கட்டுப்பாடு  வரி
আপ-ডাউন কাউন্টার,மேல்-கீழே கவுண்டர்
উপরের কার্টেট,மேல் கார்ட்டேட்
Ward র্ধ্বমুখী সামঞ্জস্যতা,மேல்நோக்கி பொருந்தக்கூடிய தன்மை
Ward র্ধ্বমুখী রেফারেন্স,மேல்நோக்கி குறிப்பு
ব্যবহারকারী,பயனர்
ব্যবহারকারী-অ্যাপ্লিকেশন নেটওয়ার্ক,பயனர்-பயன்பாட்டு நெட்வொர்க்
ব্যবহারকারী অঞ্চল,பயனர் பகுதி
ব্যবহারকারী বৈশিষ্ট্য,பயனர் பண்புக்கூறு
ব্যবহারকারী সংজ্ঞায়িত ফাংশন,பயனர் வரையறுக்கப்பட்ட செயல்பாடு
ব্যবহারকারী সংজ্ঞায়িত শব্দ,பயனர் வரையறுக்கப்பட்ட சொல்
ব্যবহারকারী সুবিধা,பயனர் வசதி
ব্যবহারকারী বান্ধব,பயனர் நட்பு
ব্যবহারকারী ইন্টারফেস,பயனர் இடைமுகம்
ব্যবহারকারী মোড,பயனர் பயன்முறை
ব্যবহারকারী প্রোগ্রাম,பயனர் நிரல்
ব্যবহারকারী পরিষেবা,பயனர் சேவை
ব্যবহারকারী রাষ্ট্র,பயனர் நிலை
ব্যবহারকারী টার্মিনাল,பயனர் முனையம்
ইউটিলিটি নিয়ন্ত্রণ কনসোল,பயன்பாட்டு கட்டுப்பாட்டு கன்சோல்
ইউটিলিটি ফাংশন,பயன்பாட்டு செயல்பாடு
ইউটিলিটি প্রোগ্রাম,பயன்பாட்டு திட்டம்
ইউটিলিটি রুটিন,பயன்பாட்டு வழக்கம்
ইউটিলিটি সিস্টেম,பயன்பாட்டு அமைப்பு
Uvwxy লেমিনা,UVWXY LEMINA
ভ্যাকুয়াম কলাম,வெற்றிட நெடுவரிசை
ভ্যাকুয়াম সার্ভো,வெற்றிட சர்வோ
বৈধতা,சரிபார்த்தல்
মূল্যবান ডিভাইস,மதிப்பீட்டாளர் சாதனம்
মান যুক্ত নেটওয়ার্ক,மதிப்பு கூட்டப்பட்ட பிணையம்
পরিবর্তনশীল ঠিকানা,மாறி முகவரி
পরিবর্তনশীল ব্লক,மாறி தொகுதி
পরিবর্তনশীল ক্ষেত্র,மாறி புலம்
পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য,மாறி புல நீளம்
পরিবর্তনশীল ক্ষেত্র স্টোরেজ,மாறி புலம் சேமிப்பு
পরিবর্তনশীল ফর্ম্যাট ইনপুট,மாறி வடிவமைப்பு உள்ளீடு
পরিবর্তনশীল ফর্ম্যাট বার্তা,மாறி வடிவமைப்பு செய்தி
পরিবর্তনশীল ফাংশন জেনারেটর,மாறி செயல்பாடு ஜெனரேட்டர்
পরিবর্তনশীল তথ্য,மாறக்கூடிய தகவல்
পরিবর্তনশীল তথ্য প্রক্রিয়াকরণ,மாறுபட்ட தகவல் செயலாக்கம்
পরিবর্তনশীল দৈর্ঘ্যের রেকর্ড,மாறி நீள பதிவு
পরিবর্তনশীল দৈর্ঘ্যের ভেক্টর,மாறி நீள திசையன்
পরিবর্তনশীল দৈর্ঘ্যের শব্দ,மாறி நீள சொல்
পরিবর্তনশীল নাম,மாறக்கூடிய பெயர்
পরিবর্তনশীল পয়েন্ট,மாறி புள்ளி
পরিবর্তনশীল পয়েন্ট উপস্থাপনা,மாறி புள்ளி பிரதிநிதித்துவம்
পরিবর্তনশীল প্রতীক,மாறக்கூடிய சின்னம்
পরিবর্তনশীল সময় স্কেল,மாறி நேர அளவு
পরিবর্তনশীল শব্দ,மாறக்கூடிய சொல்
পরিবর্তনশীল শব্দের দৈর্ঘ্য,மாறக்கூடிய சொல் நீளம்
পরিবর্তনশীল শব্দ দৈর্ঘ্যের কম্পিউটার,மாறக்கூடிய சொல் நீள கணினி
বৈকল্পিক ক্ষেত্র,மாறுபாடு புலம்
বিভিন্নতা মনিটর,மாறுபாடு கண்காணிப்பு
ভেরিপ্লটার,Variplotter
Vectorded বাধা,திசையன் குறுக்கீடு
ভেক্টরযুক্ত পুনরায় আরম্ভ,திசையன் மறுதொடக்கம்
ভেক্টর জেনারেটর,திசையன் ஜெனரேட்டர்
ভেক্টর গ্রাফিক্স,திசையன் கிராபிக்ஸ்
ভেক্টরিং,திசையன்
ভেক্টর মোড গ্রাফিক প্রদর্শন,திசையன் பயன்முறை கிராஃபிக் காட்சி
ভেক্টর আদর্শ,திசையன் விதிமுறை
ভেক্টর প্ল্যাটার,திசையன் சதித்திட்டம்
ভেক্টর অগ্রাধিকার বাধা,திசையன் முன்னுரிமை குறுக்கீடு
ভেক্টর স্থানান্তর,திசையன் பரிமாற்றம்
ভীচ ডায়াগ্রাম (= কর্নহো মানচিত্র),வீச் வரைபடம் (= கர்னாக் வரைபடம்)
যাচাই এবং বৈধতা,சரிபார்ப்பு மற்றும் சரிபார்ப்பு
যাচাইকরণ শর্ত,சரிபார்ப்பு நிலை
যাচাইকরণ মোড,சரிபார்ப்பு முறை
যাচাইকারী,சரிபார்ப்பு
সংস্করণ সংখ্যা,பதிப்பு எண்
উল্লম্ব চেক,செங்குத்து சோதனை
উল্লম্ব ফিড,செங்குத்து ஊட்டம்
উল্লম্ব বিন্যাস,செங்குத்து வடிவம்
উল্লম্ব ফর্ম্যাট ইউনিট,செங்குத்து வடிவமைப்பு அலகு
উল্লম্ব মাইক্রোইনস্ট্রাকশন,செங்குத்து மைக்ரோஸ்ட்ரக்ஷன்
উল্লম্ব প্রসেসর,செங்குத்து செயலி
উল্লম্ব রেকর্ডিং,செங்குத்து பதிவு
উল্লম্ব রিডানডেন্সি চেক,செங்குத்து பணிநீக்க சோதனை
উল্লম্ব পরিষেবা,செங்குத்து சேவை
উল্লম্ব টেবিল,செங்குத்து அட்டவணை
উল্লম্ব ট্যাবুলেশন চরিত্র,செங்குத்து அட்டவணை எழுத்து
খুব বড় আকারের সংহতকরণ,மிகப் பெரிய அளவிலான ஒருங்கிணைப்பு
ভিএফএফটি (ভয়েস ফ্রিকোয়েন্সি সুবিধা টার্মিনাল),VFFT (குரல் அதிர்வெண் வசதி முனையம்)
ভিএফটিএস (ভয়েস ফ্রিকোয়েন্সি টেলিগ্রাফ সিস্টেম),VFT கள் (குரல் அதிர்வெண் தந்தி அமைப்பு)
ভিডিও ব্যান্ডউইথ,வீடியோ அலைவரிசை
ভিডিও ক্যামেরা,நிகழ்பதிவி
ভিডিও ক্যাসেট,வீடியோ கேசட்
ভিডিও কনফারেন্সিং,வீடியோ கான்பரன்சிங்
ভিডিও ডেটা ইন্টেগ্রেটার,வீடியோ தரவு ஒருங்கிணைப்பு
ভিডিওডিস্ক,Videodisk
ভিডিও গেম,வீடியோ கேம்
ভিডিও জেনারেটর,வீடியோ ஜெனரேட்டர்
ভিডিও গ্রাফ,வீடியோ வரைபடம்
ভিডিওগ্রাফিক প্রদর্শন,வீடியோகிராஃபிக் காட்சி
ভিডিও সিগন্যাল,வீடியோ சிக்னல்
ভিডিও টার্মিনাল,வீடியோ முனையம்
ভিউডাটা,வியூ டேட்டா
