Tamil,Kannada
முக்கிய விலகல் விகிதம்,ಮುಖ್ಯ ಅಸ್ಪಷ್ಟತೆ ಅನುಪಾತ
முக்கிய மன அழுத்தம்,ಮುಖ್ಯ ಒತ್ತಡ
முக்கிய மன அழுத்தம்-திரிபு உறவு,ಮುಖ್ಯ ಒತ್ತಡ ಮತ್ತು ಒತ್ತಡದ ಸಂಬಂಧ
முக்கிய பக்கம்,ಮುಖ್ಯ ಪುಟ
முக்கிய இணைப்பு,ಪ್ರಮುಖ ಸಂಪರ್ಕ
முக்கிய மதிப்பு,ಪ್ರಮುಖ ಮೌಲ್ಯ
முக்கிய வேகம் பக்கம்,ಮುಖ್ಯ ವೇಗ ಪುಟ
முக்கிய புலப்படும் கற்றை,ಮುಖ್ಯ ಗೋಚರ ಕಿರಣ
முக்கிய அலை,ಮುಖ್ಯ ತರಂಗ
விதிகள்,ನಿಯಮಗಳು
நிலைத்தன்மை விதி,ಸ್ಥಿರತೆಯ ನಿಯಮ
இணை உருமாற்ற விதி,ಸಹ-ಪರಿವರ್ತನೆಯ ನಿಯಮ
இருமை விதி,ದ್ವಂದ್ವ ನಿಯಮ
விரிவான இருப்பு விதி,ವಿವರವಾದ ಸಮತೋಲನ ನಿಯಮ
திறன் கொள்கை,ಸಾಮರ್ಥ್ಯದ ತತ್ವ
அணுகுமுறை விதி,ವಿಧಾನದ ನಿಯಮ
சமத்துவ விதி,ಸಮಾನತೆಯ ನಿಯಮ
குறைந்தபட்ச செயல் விதி,ಕನಿಷ್ಠ ಕ್ರಿಯೆಯ ನಿಯಮ
mach கொள்கை,mach ತತ್ವ
பரஸ்பர விதி,ಪರಸ್ಪರ ನಿಯಮ
பிரதிபலிப்பு சட்டம்,ಪ್ರತಿಬಿಂಬ ಕಾನೂನು
அறிவியல் நிர்ணய விதி,ವೈಜ್ಞಾನಿಕ ನಿರ್ಣಾಯಕ ನಿಯಮ
ஒப்புமை சட்டம்,ಸಾದೃಶ್ಯದ ಕಾನೂನು
உணர்ச்சியற்ற செயல் விதி,ನಿಶ್ಚೇಷ್ಟಿತ ಕ್ರಿಯೆಯ ನಿಯಮ
அமைதியான கட்ட விதி,ಮೂಕ ಹಂತದ ನಿಯಮ
குற்றச்சாட்டு விதி,ಆಪಾದನೆಯ ನಿಯಮ
வேகம் சட்டம் கருதப்படுகிறது,ವೇಗದ ಕಾನೂನು ಎಂದು ಭಾವಿಸಲಾಗಿದೆ
அனுமான விதிகள்,ಕಾಲ್ಪನಿಕ ನಿಯಮಗಳು
அச்சு துடிப்பு,ಮುದ್ರಣ ನಾಡಿ
விளைவு அச்சிட,ಪರಿಣಾಮವನ್ನು ಮುದ್ರಿಸಿ
அச்சிட வகை,ಪ್ರಿಂಟ್ ಔಟ್ ಪ್ರಕಾರ
அச்சிடப்பட்ட சுற்று,ಮುದ್ರಿತ ಸರ್ಕ್ಯೂಟ್
"அச்சிடப்பட்ட பொருள், அச்சிடப்பட்ட பொருள்","ಮುದ್ರಿತ ವಸ್ತು, ಮುದ್ರಿತ ವಸ್ತು"
"அச்சிடுதல், அச்சிடுதல்","ಮುದ್ರಣ, ಮುದ್ರಣ"
ப்ரிஸம்,ಅಶ್ರಗ
ப்ரிஸம் நடவடிக்கை,ಪ್ರಿಸ್ಮ್ ಕ್ರಿಯೆ
ப்ரிஸம் ஆண்டெனா,ಪ್ರಿಸ್ಮ್ ಆಂಟೆನಾ
"ப்ரிஸ்மி பைனாகுலர், ப்ரிஸ்மி வினோகுலர்","ಪ್ರಿಸ್ಮಿ ಬೈನಾಕ್ಯುಲರ್, ಪ್ರಿಸ್ಮಿ ವಿನೋಕ್ಯುಲರ್"
ப்ரிஸம் மூடுதல்,ಪ್ರಿಸ್ಮ್ ಹೊದಿಕೆ
ப்ரிசம் டையோப்டர்,ಪ್ರಿಸ್ಮ್ ಡಯೋಪ್ಟರ್
ப்ரிஸம் மோனோக்ரோமேட்டர்,ಪ್ರಿಸ್ಮ್ ಏಕವರ್ಣದ
ப்ரிஸம் திறன்,ಪ್ರಿಸ್ಮ್ ಸಾಮರ್ಥ್ಯ
ப்ரிஸ்மாடிக் ஸ்பெக்ட்ரோஸ்கோப்,ಪ್ರಿಸ್ಮಾಟಿಕ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪ್
ப்ரிசம் குனியா,ಪ್ರಿಸ್ಮ್ ಗುನಿಯಾ
ப்ரிசம் ஆஸ்ட்ரோலேப்,ಪ್ರಿಸ್ಮ್ ಆಸ್ಟ್ರೋಲೇಬ್
ப்ரிஸ்மாடிக் தண்டனை,ಪ್ರಿಸ್ಮಾಟಿಕ್ ಪೆನಾಲ್ಟಿ
பிரிஸ்மாடிக் தொலைநோக்கி,ಪ್ರಿಸ್ಮಾಟಿಕ್ ಬೈನಾಕ್ಯುಲರ್
பிஸ்மி பிழை,ಪಿಜ್ಮಿ ದೋಷ
ப்ரிஸ்மாடிக் கண் இமை,ಪ್ರಿಸ್ಮಾಟಿಕ್ ಕಣ್ಣುಗುಡ್ಡೆ
prismatic பாம்பு,ಪ್ರಿಸ್ಮಾಟಿಕ್ ಹಾವು
ப்ரிஸ்மாடிக் ஸ்டார்டர்,ಪ್ರಿಸ್ಮಾಟಿಕ್ ಸ್ಟಾರ್ಟರ್
ப்ரிஸ்மாடிக் ஸ்பெக்ட்ரம்,ಪ್ರಿಸ್ಮಾಟಿಕ್ ಸ್ಪೆಕ್ಟ್ರಮ್
பிரிஸ்மாடிக் அமைப்பு,ಪ್ರಿಸ್ಮಾಟಿಕ್ ವ್ಯವಸ್ಥೆ
தனிப்பட்ட வரி,ಖಾಸಗಿ ಲೈನ್
சலுகை அறிவுறுத்தல்,ಸವಲತ್ತು ಸೂಚನೆ
நிகழ்தகவு,ಸಂಭವನೀಯ
நிகழ்தகவு பரிமாணம்,ಸಂಭವನೀಯತೆಯ ಆಯಾಮ
நிகழ்தகவு தற்போதைய அடர்த்தி,ಸಂಭವನೀಯತೆ ಪ್ರಸ್ತುತ ಸಾಂದ್ರತೆ
சோதனையாளர்,ಪರೀಕ್ಷಕ
"Eshan Kundli, தேடல் குண்ட்லி","ಎಶನ್ ಕುಂಡ್ಲಿ, ಹುಡುಕಾಟ ಕುಂಡ್ಲಿ"
ஆய்வு ஒலிவாங்கி,ತನಿಖೆ ಮೈಕ್ರೊಫೋನ್
"epon hose, தேடல் குழல்","ಎಪಾನ್ ಮೆದುಗೊಳವೆ, ಹುಡುಕಾಟ ಮೆದುಗೊಳವೆ"
தேடல் அலகு,ಹುಡುಕಾಟ ಘಟಕ
"செயல்முறை, நடைமுறை","ಕಾರ್ಯವಿಧಾನ, ಕಾರ್ಯವಿಧಾನ"
நடைமுறை மொழி,ಕಾರ್ಯವಿಧಾನದ ಭಾಷೆ
"செயல்முறை, செயல்முறை","ಪ್ರಕ್ರಿಯೆ, ಪ್ರಕ್ರಿಯೆ"
ஆதார கேமரா,ಸಂಪನ್ಮೂಲ ಕ್ಯಾಮೆರಾ
செயலாக்க வெப்ப உலை,ಸಂಸ್ಕರಣಾ ಶಾಖ ರಿಯಾಕ್ಟರ್
செயலாக்கத்திறன்,ಪ್ರಕ್ರಿಯೆಗೊಳಿಸುವಿಕೆ
பதப்படுத்தப்பட்ட பொருட்கள்,ಸಂಸ್ಕರಿಸಿದ ಪದಾರ್ಥಗಳು
பதப்படுத்தப்பட்ட படம்,ಸಂಸ್ಕರಿಸಿದ ಚಲನಚಿತ್ರ
"செயலாக்கம், செயலாக்கம்","ಸಂಸ್ಕರಣೆ, ಸಂಸ್ಕರಣೆ"
செயலாக்க பிழை,ಪ್ರಕ್ರಿಯೆ ದೋಷ
செயலி,ಪ್ರೊಸೆಸರ್
"தயாரிப்பு, தயாரிப்பு","ಉತ್ಪನ್ನ, ಉತ್ಪನ್ನ"
தயாரிப்பு குளம்,ಉತ್ಪನ್ನ ಪೂಲ್
தயாரிப்பு உறவு,ಉತ್ಪನ್ನ ಸಂಬಂಧ
தயாரிப்பு மாடுலேட்டர்,ಉತ್ಪನ್ನ ಮಾಡ್ಯುಲೇಟರ್
கருவை உருவாக்கியது,ನ್ಯೂಕ್ಲಿಯಸ್ ಅನ್ನು ಉತ್ಪಾದಿಸಿತು
தயாரிப்பு குவாண்டம் ஆதாயம்,ಉತ್ಪನ್ನ ಕ್ವಾಂಟಮ್ ಗಳಿಕೆ
உற்பத்தி செயல்பாடு,ಉತ್ಪಾದನಾ ಕಾರ್ಯಾಚರಣೆ
உற்பத்தி செயல்முறை,ಉತ್ಪಾದನಾ ಪ್ರಕ್ರಿಯೆ
உற்பத்தி விகிதம்,ಉತ್ಪಾದನಾ ದರ
உற்பத்தி உலை,ಉತ್ಪಾದಕ ರಿಯಾಕ್ಟರ್
உற்பத்தி ஆற்றல்,ಉತ್ಪಾದಕ ಶಕ್ತಿ
உற்பத்தி உபகரணங்கள்,ಉತ್ಪಾದನಾ ಉಪಕರಣಗಳು
தயாரிப்பு செயல்முறை,ಉತ್ಪನ್ನ ಪ್ರಕ್ರಿಯೆ
உற்பத்தி திறன்,ಉತ್ಪಾದನಾ ಸಾಮರ್ಥ್ಯ
உற்பத்தித்திறன்,ಉತ್ಪಾದಕತೆ
சுயவிவர விளக்கப்படம்,ಪ್ರೊಫೈಲ್ ಚಾರ್ಟ್
"சுயவிவர இழுவை, பிரிவு இழுவை","ಪ್ರೊಫೈಲ್ ಎಳೆತ, ವಿಭಾಗೀಯ ಎಳೆತ"
"தூள், நேரியல்","ಪುಡಿ, ರೇಖೀಯ"
"நிரல், நிரல், நிரல்","ಕಾರ್ಯಕ್ರಮ, ಕಾರ್ಯಕ್ರಮ, ಕಾರ್ಯಕ್ರಮ"
நிரல் முகவரி கால்குலேட்டர்,ಪ್ರೋಗ್ರಾಂ ವಿಳಾಸ ಕ್ಯಾಲ್ಕುಲೇಟರ್
நிரல்படுத்தக்கூடிய சிதைவு,ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಅಸ್ಪಷ್ಟತೆ
நிரல்படுத்தக்கூடிய கால்குலேட்டர்,ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
நிரல் ஜெனரேட்டர்,ಪ್ರೋಗ್ರಾಂ ಜನರೇಟರ್
நிரல்படுத்தக்கூடியது,ಪ್ರೋಗ್ರಾಮೆಬಲ್
நிரல் நெட்வொர்க்,ಪ್ರೋಗ್ರಾಂ ನೆಟ್ವರ್ಕ್
நிரல் படி,ಕಾರ್ಯಕ್ರಮದ ಹಂತ
நிரல்படுத்தக்கூடிய சுவிட்ச்,ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಸ್ವಿಚ್
நிரல் சோதனை நேரம்,ಪ್ರೋಗ್ರಾಂ ಪರೀಕ್ಷಾ ಸಮಯ
திட்டமிடப்பட்ட காசோலை,ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ಚೆಕ್
புரோகிராமர்,ಪ್ರೋಗ್ರಾಮರ್
"நிரலாக்கம், நிரலாக்கம், நிரலாக்கம்","ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಪ್ರೋಗ್ರಾಮಿಂಗ್"
(கட்டமைப்பின்) வரிசை,(ಸಂರಚನೆಯ) ಅನುಕ್ರಮ
படி படியாக,ಹಂತ ಹಂತವಾಗಿ
"முற்போக்கான மாற்றம், முற்போக்கான மாற்றம்","ಪ್ರಗತಿಶೀಲ ಬದಲಾವಣೆ, ಪ್ರಗತಿಪರ ಬದಲಾವಣೆ"
"தொடர்ச்சியான ஸ்கேனிங், தொடர்ச்சியான ஸ்கேனிங்","ಅನುಕ್ರಮ ಸ್ಕ್ಯಾನಿಂಗ್, ಸತತ ಸ್ಕ್ಯಾನಿಂಗ್"
முற்போக்கான அலை ஆண்டெனா,ಪ್ರಗತಿಶೀಲ ತರಂಗ ಆಂಟೆನಾ
அழுத்தப்பட்ட பற்றவைப்பு,ಒತ್ತಡದ ದಹನ
முற்போக்கான அலை,ಪ್ರಗತಿಪರ ಅಲೆ
தடை செய்யப்பட்ட மண்டலம்,ನಿಷೇಧಿತ ವಲಯ
தடை,ನಿಷೇಧ
கட்டுப்படுத்தப்பட்ட தடை,ನಿರ್ಬಂಧಿತ ತಡೆಗೋಡೆ
ப்ரோனியூல்,ಪ್ರೋನಿಯಲ್
திட்டமிடப்பட்ட சூரிய ஒளி,ಯೋಜಿತ ಸೌರ ಬೆಳಕು
"திட்டவட்டமான, வெளியேற்றப்பட்ட","ಪ್ರಕ್ಷೇಪಕ, ಹೊರತೆಗೆದ"
"சித்திர விளக்கு, சித்திர விளக்கு","ಚಿತ್ರರೂಪದ ಲಾಟೀನು, ಚಿತ್ರಾತ್ಮಕ ಲ್ಯಾಂಟರ್ನ್"
திட்ட நுண்ணோக்கி,ಪ್ರಕ್ಷೇಪಕ ಸೂಕ್ಷ್ಮದರ್ಶಕ
திட்ட வாய்,ಪ್ರಕ್ಷೇಪಕ ಬಾಯಿ
திட்ட அறை,ಪ್ರೊಜೆಕ್ಷನ್ ಕೊಠಡಿ
ப்ரொஜெக்ஷன் மைக்ரோரேடியேஷன் விளக்கம்,ಪ್ರೊಜೆಕ್ಷನ್ ಮೈಕ್ರೋರಾಡಿಯೇಶನ್ ವಿವರಣೆ
எலக்ட்ரான் அடர்த்தி கணிப்பு,ಎಲೆಕ್ಟ್ರಾನ್ ಸಾಂದ್ರತೆಯ ಪ್ರೊಜೆಕ್ಷನ್
ப்ரொஜெக்ஷன் ஆப்டிக்ஸ் ப்ரொஜெக்ஷன் ஆப்டிகல் சிஸ்டம்,ಪ್ರೊಜೆಕ್ಷನ್ ಆಪ್ಟಿಕ್ಸ್ ಪ್ರೊಜೆಕ್ಷನ್ ಆಪ್ಟಿಕಲ್ ಸಿಸ್ಟಮ್
திட்ட அச்சுப்பொறி,ಪ್ರೊಜೆಕ್ಷನ್ ಪ್ರಿಂಟರ್
இடைக்கணிப்பு ஸ்பூலிங் அறை,ಇಂಟರ್ಪೋಲೇಷನ್ ಸ್ಪೂಲಿಂಗ್ ಚೇಂಬರ್
திட்ட தொலைக்காட்சி,ಪ್ರೊಜೆಕ್ಷನ್ ದೂರದರ್ಶನ
ஏவுதல் குழாய்,ಉಡಾವಣಾ ಟ್ಯೂಬ್
புரொஜெக்டர்,ಪ್ರೊಜೆಕ್ಟರ್
நீளமான படிகம்,ಉದ್ದವಾದ ಸ್ಫಟಿಕ
ப்ரோமித்தியம் செல்,ಪ್ರೊಮೀಥಿಯಂ ಕೋಶ
ஆய்வு ஒலிவாங்கி,ತನಿಖೆ ಮೈಕ್ರೊಫೋನ್
ஊக்குவிக்கப்பட்ட எலக்ட்ரான்,ಉತ್ತೇಜಿಸಿದ ಎಲೆಕ್ಟ್ರಾನ್
மேம்படுத்தப்பட்ட கலவை,ವರ್ಧಿತ ಮಿಶ್ರಣ
உடனடி நியூட்ரான்,ತತ್ಕ್ಷಣದ ನ್ಯೂಟ್ರಾನ್
கை,ತೋಳು
மோனோசென்ட்ரிக் கசிவு,ಏಕಕೇಂದ್ರಿತ ಸೋರಿಕೆ
பெரிய வெள்ளரி,ಪ್ರಮುಖ ಸೌತೆಕಾಯಿ
நம்பகத்தன்மை நிலை,ದೃಢೀಕರಣ ಸ್ಥಿತಿ
சரிபார்ப்பு அழுத்தம்,ವ್ಯಾಲಿಡೇಟರ್ ಒತ್ತಡ
பரிமாற்ற பிழை,ಪ್ರಸರಣ ದೋಷ
"பரிமாற்றம், பெருக்கம், பரப்புதல்","ಪ್ರಸರಣ, ವರ್ಧನೆ, ಪ್ರಸರಣ"
பரிமாற்ற இணக்கமின்மை,ಪ್ರಸರಣ ಅಸಾಮರಸ್ಯಗಳು
"பரிமாற்ற மாறிலி, பரிமாற்ற மாறிலி","ಪ್ರಸರಣ ಸ್ಥಿರ, ಪ್ರಸರಣ ಸ್ಥಿರ"
பரிமாற்ற எண்,ಪ್ರಸರಣ ಸಂಖ್ಯೆ
பிழை பரிமாற்றம்,ದೋಷ ಪ್ರಸರಣ
ஒளி பரிமாற்றம்,ಬೆಳಕಿನ ಪ್ರಸರಣ
ஒலி பரிமாற்றம்,ಧ್ವನಿ ಪ್ರಸರಣ
பரிமாற்ற எதிர்வினை,ಪ್ರಸರಣ ಪ್ರತಿಕ್ರಿಯೆ
பரிமாற்ற திசையன்,ಪ್ರಸರಣ ವೆಕ್ಟರ್
பரிமாற்ற வேகம்,ಪ್ರಸರಣ ವೇಗ
புரோபேன் குமிழி அறை,ಪ್ರೋಪೇನ್ ಬಬಲ್ ಚೇಂಬರ್
உந்துவிசை சிராய்ப்பு,ಪ್ರೊಪೆಲ್ಲಂಟ್ ಸವೆತ
உந்துவிசை வெடிபொருள்,ನೋದಕ ಸ್ಫೋಟಕ
உந்துவிசை நிறை,ಪ್ರೊಪೆಲ್ಲಂಟ್ ದ್ರವ್ಯರಾಶಿ
உந்துவிசை ஓட்டம்,ಪ್ರೊಪೆಲ್ಲಂಟ್ ಹರಿವು
உந்துவிகித விகிதம்,ಪ್ರೊಪೆಲ್ಲಂಟ್ ಅನುಪಾತ
உந்துவிசை,ನೋದಕ
உந்துவிசை குழிவுறுதல்,ಪ್ರೊಪೆಲ್ಲಂಟ್ ಗುಳ್ಳೆಕಟ್ಟುವಿಕೆ
உந்து பலகை,ಪ್ರೊಪೆಲ್ಲರ್ ಬೋರ್ಡ್
உந்து திறன்,ಪ್ರೊಪೆಲ್ಲಂಟ್ ದಕ್ಷತೆ
உந்து சக்தி அதிர்ச்சி,ಪ್ರೊಪೆಲ್ಲಂಟ್ ಆಘಾತ
சரியான மின்சுமை அடர்த்தி,ಸರಿಯಾದ ಚಾರ್ಜ್ ಸಾಂದ್ರತೆ
சரியான ஒளிவிலகல்,ಸರಿಯಾದ ವಕ್ರೀಭವನ
சரியான ஆற்றல்,ಸರಿಯಾದ ಶಕ್ತಿ
சரியான என்ட்ரோபி,ಸರಿಯಾದ ಎಂಟ್ರೊಪಿ
சரியான உருகி செயல்பாடு,ಸರಿಯಾದ ಫ್ಯೂಸ್ ಕಾರ್ಯ
சரியான மொத்த அடர்த்தி,ಸರಿಯಾದ ಬೃಹತ್ ಸಾಂದ್ರತೆ
சரியான நிறை அடர்த்தி,ಸರಿಯಾದ ದ್ರವ್ಯರಾಶಿ ಸಾಂದ್ರತೆ
"சரியான மதிப்பு, ஈஜென் மதிப்பு","ಸರಿಯಾದ ಮೌಲ್ಯ, ಈಜೆನ್ ಮೌಲ್ಯ"
சரியான திசையன்,ಸರಿಯಾದ ವೆಕ್ಟರ್
சரியான அளவு,ಸರಿಯಾದ ಪರಿಮಾಣ
பொருளின் பண்புகள்,ವಸ್ತುವಿನ ಗುಣಲಕ್ಷಣಗಳು
"பண்புகள், பண்புகள்","ಗುಣಲಕ್ಷಣಗಳು, ಗುಣಲಕ್ಷಣಗಳು"
பாதுகாப்பு சொத்து,ರಕ್ಷಣೆ ಆಸ್ತಿ
"விகிதம், விகிதம், பகுதி","ಅನುಪಾತ, ಅನುಪಾತ, ಭಾಗ"
"விகிதாசார, விகிதாசார","ಪ್ರಮಾಣಾನುಗುಣವಾದ, ಪ್ರಮಾಣಾನುಗುಣವಾದ"
விகிதாசார இசைக்குழு,ಅನುಪಾತದ ಬ್ಯಾಂಡ್
விகிதாசார கால்குலேட்டர்,ಅನುಪಾತದ ಕ್ಯಾಲ್ಕುಲೇಟರ್
விகிதாசார மீள் வரம்பு,ಪ್ರಮಾಣಾನುಗುಣ ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮಿತಿ
விகித உலை,ಅನುಪಾತ ರಿಯಾಕ್ಟರ್
உந்துதல்,ಪ್ರೊಪಲ್ಷನ್
உந்து உலை,ಪ್ರೊಪಲ್ಷನ್ ರಿಯಾಕ್ಟರ್
உந்துவிசை நிறமாலை,ಪ್ರೊಪಲ್ಷನ್ ಸ್ಪೆಕ್ಟ್ರಮ್
உந்துதல் உடல்,ಪ್ರೊಪಲ್ಷನ್ ದೇಹ
உந்துதல் நோக்கம்,ಪ್ರೊಪಲ್ಷನ್ ಉದ್ದೇಶ
உந்துவிசை,ಪ್ರಚೋದಕ ಶಕ್ತಿ
சோதனை குறி,ಪರೀಕ್ಷಾ ಗುರುತು
எதிர்நோக்கும்,ನಿರೀಕ್ಷಿಸುತ್ತಿದೆ
கிராவிமீட்டர் எதிர்பார்க்கப்படுகிறது,ನಿರೀಕ್ಷಿತ ಗ್ರಾವಿಮೀಟರ್
எதிர்பார்ப்பாளர்,ನಿರೀಕ್ಷಕ
பாதுகாப்பு ஆய்வு,ಸುರಕ್ಷತೆ ಸಮೀಕ್ಷೆ
பாதுகாப்பான ஆடை,ರಕ್ಷಣಾತ್ಮಕ ಉಡುಪು
ரக்ஷா அலெப்,ರಕ್ಷಾ ಅಲೆಪ್
பாதுகாப்பு சாதனம்,ರಕ್ಷಣಾತ್ಮಕ ಸಾಧನ
பாதுகாப்பு பூமி,ರಕ್ಷಣಾತ್ಮಕ ಅರ್ಥಿಂಗ್
பாதுகாப்பு சமபங்கு,ರಕ್ಷಣಾತ್ಮಕ ಇಕ್ವಿಟಿ
பாதுகாப்பு தடை,ಕಾವಲು ತಡೆಗೋಡೆ
பாதுகாப்பு இடைவெளி,ಸಿಬ್ಬಂದಿ ಅಂತರ
பாதுகாப்பு குழாய்,ಕಾವಲು ಕೊಳವೆ
கண்காணிப்பு நாய்,ಕಾವಲು ನಾಯಿ
புரோட்டான் நன்கொடையாளர்,ಪ್ರೋಟಾನ್ ದಾನಿ
புரோட்டோஆக்டினைடு,ಪ್ರೊಟೊಆಕ್ಟಿನೈಡ್
புரோட்டோஆக்டினியம்,ಪ್ರೊಟೊಆಕ್ಟಿನಿಯಮ್
"புரோட்டான் நன்கொடையாளர், பழமையான","ಪ್ರೋಟಾನ್ ದಾನಿ, ಪ್ರಾಚೀನ"
புரோட்டான்,ಪ್ರೋಟಾನ್
புரோட்டான் ரிசீவர்,ಪ್ರೋಟಾನ್ ರಿಸೀವರ್
புரோட்டான் பிடிப்பு,ಪ್ರೋಟಾನ್ ಕ್ಯಾಪ್ಚರ್
புரோட்டான் விலகல்,ಪ್ರೋಟಾನ್ ವಿಘಟನೆ
புரோட்டான் நேரியல் முடுக்கி,ಪ್ರೋಟಾನ್ ರೇಖೀಯ ವೇಗವರ್ಧಕ
புரோட்டான் காந்தமானி,ಪ್ರೋಟಾನ್ ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
புரோட்டான் நுண்ணோக்கி,ಪ್ರೋಟಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ
புரோட்டான் கணம்,ಪ್ರೋಟಾನ್ ಕ್ಷಣ
புரோட்டான் நியூட்ரான் பரிமாற்றம்,ಪ್ರೋಟಾನ್ ನ್ಯೂಟ್ರಾನ್ ವಿನಿಮಯ
புரோட்டான் வீச்சு,ಪ್ರೋಟಾನ್ ಶ್ರೇಣಿ
புரோட்டான் பவுன்ஸ் டிடெக்டர்,ಪ್ರೋಟಾನ್ ಬೌನ್ಸ್ ಡಿಟೆಕ್ಟರ್
புரோட்டான் அதிர்வு,ಪ್ರೋಟಾನ್ ಅನುರಣನ
புரோட்டான் அதிர்வு தொழில்நுட்பம்,ಪ್ರೋಟಾನ್ ಅನುರಣನ ತಂತ್ರಜ್ಞಾನ
மேலும் புரோட்டானி,ಹೆಚ್ಚು ಪ್ರೋಟೋನಿ
புரோட்டான் ரீபவுண்ட் ரேஷியோ கால்குலேட்டர்,ಪ್ರೋಟಾನ್ ಮರುಕಳಿಸುವ ಅನುಪಾತ ಕ್ಯಾಲ್ಕುಲೇಟರ್
புரோட்டான் சிதறல்,ಪ್ರೋಟಾನ್ ಸ್ಕ್ಯಾಟರಿಂಗ್
புரோட்டான் சேமிப்பு வளையம்,ಪ್ರೋಟಾನ್ ಶೇಖರಣಾ ಉಂಗುರ
புரோட்டான் ஒத்திசைவு,ಪ್ರೋಟಾನ್ ಸಿಂಕ್ರೊಟ್ರಾನ್
புரோட்டான் டெஹ்லி,ಪ್ರೋಟಾನ್ ಡೆಹ್ಲಿ
புரோட்டான்-புரோட்டான் எதிர்வினை,ಪ್ರೋಟಾನ್-ಪ್ರೋಟಾನ್ ಪ್ರತಿಕ್ರಿಯೆ
proton-proton follicle,ಪ್ರೋಟಾನ್-ಪ್ರೋಟಾನ್ ಕೋಶಕ
புரோட்டோனியம்,ಪ್ರೋಟೋನಿಯಂ
முன்மாதிரி சாதனம்,ಮೂಲಮಾದರಿಯ ಸಾಧನ
முன்மாதிரி மாதிரி,ಮಾದರಿ ಮಾದರಿ
சுருக்கம்,ಸಂಕ್ಷಿಪ್ತ ರೂಪ
பாதுகாப்பு ரிலே,ರಕ್ಷಣಾತ್ಮಕ ರಿಲೇ
அருகில் உள்ள கோட்பாடு,ಪಕ್ಕದ ಮೂಲತತ್ವ
அருகாமை கண்டறிதல்,ಸಾಮೀಪ್ಯ ಪತ್ತೆಕಾರಕ
அருகாமை காப்பீடு,ಸಾಮೀಪ್ಯ ವಿಮೆ
"அருகாமை விளைவு, அருகாமை விளைவு","ಸಾಮೀಪ್ಯ ಪರಿಣಾಮ, ಸಾಮೀಪ್ಯ ಪರಿಣಾಮ"
அருகாமை அளவுகோல்,ಸಾಮೀಪ್ಯ ಗೇಜ್
அருகாமை தேற்றம்,ಸಾಮೀಪ್ಯ ಪ್ರಮೇಯ
முடுக்கம் வேகம்,ವೇಗವರ್ಧನೆಯ ವೇಗ
துல்லியமான கவனிப்பு,ನಿಖರವಾದ ವೀಕ್ಷಣೆ
ஆரம்ப வடிவமைப்பு,ಆರಂಭಿಕ ವಿನ್ಯಾಸ
விளக்கக்காட்சி,ಪ್ರಸ್ತುತಿ
"சூடோ ஸ்கேலர், சூடோ ஸ்கேலர்","ಸ್ಯೂಡೋ ಸ್ಕೇಲಾರ್, ಸ್ಯೂಡೋ ಸ್ಕೇಲಾರ್"
போலி பிராந்தியம்,ಹುಸಿ ಪ್ರದೇಶ
ஈர்ப்பு புலம்,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕ್ಷೇತ್ರ
போலி மூலக்கூறு,ಹುಸಿ ಅಣು
போலி திசையன் போலி திசையன்,ಹುಸಿ ವೆಕ್ಟರ್ ಹುಸಿ ವೆಕ್ಟರ್
போலி திசையன் இணைப்பு,ಹುಸಿ ವೆಕ್ಟರ್ ಜೋಡಣೆ
போலி அடியாபெட்,ಹುಸಿ ಅಡಿಯಾಬೆಟ್
போலி குறியீடு,ಹುಸಿ ಕೋಡ್
சூடோகிரிஸ்டல்,ಸ್ಯೂಡೋಕ್ರಿಸ್ಟಲ್
சூடோகிரிஸ்டல்,ಸ್ಯೂಡೋಕ್ರಿಸ್ಟಲ್
"மாறுவேடம், மெய்நிகர் வடிவம்","ವೇಷ, ವಾಸ್ತವ ರೂಪ"
போலி அறுகோண செல்,ಹುಸಿ ಷಡ್ಭುಜೀಯ ಕೋಶ
போலி திட்டம்,ಹುಸಿ ಕಾರ್ಯಕ್ರಮ
போலி-அளவிலான இணைப்பு,ಹುಸಿ-ಸ್ಕೇಲಾರ್ ಜೋಡಣೆ
போலி-அளவிலான புலம்,ಹುಸಿ-ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ
போலி-அளவிலான மீசன்,ಹುಸಿ-ಸ್ಕೇಲಾರ್ ಮೆಸಾನ್
போலி-அளவிலான துகள்,ಹುಸಿ-ಸ್ಕೇಲಾರ್ ಕಣ
"கான்ட்ராஸ்ட், சூடோஸ்கோப்","ಕಾಂಟ್ರಾಸ್ಟ್, ಸ್ಯೂಡೋಸ್ಕೋಪ್"
