Bengali,Punjabi
প্রক্সি সার্ভার,ਪਰਾਕਸੀ ਸਰਵਰ
সাইকোএকৌস্টিক কোডার,ਮਨੋਵਿਗਿਆਨਕ ਕੋਡਰ
সাইকোএকৌস্টিক মোড,ਮਨੋਵਿਗਿਆਨਕ mode ੰਗ
সাইকোএকৌস্টিক মডেল,ਮਨੋਵਿਗਿਆਨਕ ਮਾਡਲ
সাইকোঅ্যাকোস্টিক ঘটনা,ਮਨੋਵਿਗਿਆਨਕ ਵਰਤਾਰਾ
সাইকোঅ্যাকস্টিকস,ਮਨੋਵਿਗਿਆਨਕ
সাইকোমেট্রিক চার্ট,ਮਨੋਵਿਗਿਆਨਕ ਚਾਰਟ
পাবলিক ঠিকানা পরিবর্ধক,ਪਬਲਿਕ ਐਡਰੈੱਸ ਐਂਪਲੀਫਾਇਰ
পাবলিক ব্রডকাস্টার,ਜਨਤਕ ਪ੍ਰਸਾਰਣਟਰ
স্পন্দন,ਨਬਜ਼
পালস কোড মডুলেশন,ਪਲਸ ਕੋਡ ਦੀ ਸੰਚਾਲਨ
নাড়ি জেনারেটর,ਪਲਸ ਜਨਰੇਟਰ
নাড়ি মডুলেশন,ਪਲਸ ਦੀ ਵਰਤੋਂ
নাড়ি বৃদ্ধির সময়,ਪਲਸ ਵਧਣ ਦਾ ਸਮਾਂ
নাড়ির প্রস্থ,ਨਬਜ਼ ਚੌੜਾਈ
পাঞ্চ কার্ড,ਪੰਚਡ ਕਾਰਡ
পাঙ্কচারিং,ਵਾਕਾਂਸ਼
বোতাম চাপা,ਪੁਸ਼ ਬਟਨ
পুশ পুল পাওয়ার এমপ্লিফায়ার,ਪੁਸ਼ ਪਲ ਪਾਵਰ ਐਂਪਲੀਫਾਇਰ
চতুর্ভুজ,ਚਤੁਰਭੁਜ
চতুর্ভুজ,ਕਵਾਡਰੇਚਰ
গুণ,ਗੁਣਵੱਤਾ
মান নিয়ন্ত্রণ,ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ
মানের ফ্যাক্টর,ਕੁਆਲਿਟੀ ਦਾ ਕਾਰਕ
পরিমাণ,ਮਾਤਰਾ
কোয়ান্টাইজেশন,ਕੁਆਂਟਿਕ
কোয়ান্টাইজেশন ত্রুটি,ਕੁਆਂਟਾਈਜੇਸ਼ਨ ਗਲਤੀ
কোয়ান্টাইজিং,ਮਾਤਰਾ
শোধন,ਬੁਝਾਉਣ ਵਾਲਾ
বিকিরিত শক্তি,ਰੇਡੀਏਟ ਪਾਵਰ
বিকিরণ,ਰੇਡੀਏਸ਼ਨ
বিকিরণ দক্ষতা,ਰੇਡੀਏਸ਼ਨ ਕੁਸ਼ਲਤਾ
রেডিও,ਰੇਡੀਓ
রেডিও ক্রিয়াকলাপের ঝুঁকি,ਰੇਡੀਓ ਗਤੀਵਿਧੀ ਖਤਰੇ
রেডিও জ্যোতির্বিজ্ঞান,ਰੇਡੀਓ ਖਗੋਲ ਵਿਗਿਆਨ
বেতার কম্পাঙ্ক,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ
রেডিও ফ্রিকোয়েন্সি (আরএফ) ড্রাইভ,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) ਡਰਾਈਵ
রেডিও ফ্রিকোয়েন্সি (আরএফ) ফিডার,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) ਫੀਡਰ
রেডিও ফ্রিকোয়েন্সি (আরএফ) দোলক,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) c ਸਿਲੇਟਰ
রেডিও ফ্রিকোয়েন্সি (আরএফ) সিনথেসাইজার,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰ.ਐੱਫ.) ਸਿੰਥੇਸਾਈਜ਼ਰ
রেডিও হস্তক্ষেপ,ਰੇਡੀਓ ਦਖਲ
রেডিও অবস্থান,ਰੇਡੀਓ ਸਥਿਤੀ
রেডিও নেটওয়ার্কিং (আরএন) চ্যানেল,ਰੇਡੀਓ ਨੈਟਵਰਕਿੰਗ (ਆਰ ਐਨ) ਚੈਨਲ
রেডিও প্রচারের মাধ্যম,ਰੇਡੀਓ ਪ੍ਰਾਈਵੇਸ਼ਨ ਮਾਧਿਅਮ
রেডিও রিসিভার,ਰੇਡੀਓ ਰਿਸੀਵਰ
রেডিও বিধিমালা,ਰੇਡੀਓ ਨਿਯਮ
রেডিও সংকেত,ਰੇਡੀਓ ਸਿਗਨਲ
রেডিও বর্ণালী,ਰੇਡੀਓ ਸਪੈਕਟ੍ਰਮ
রেডিও ট্র্যাকিং,ਰੇਡੀਓ ਟਰੈਕਿੰਗ
রেডিও ট্রান্সমিটার,ਰੇਡੀਓ ਟ੍ਰਾਂਸਮੀਟਰ
বেতার তরঙ্গ,ਰੇਡੀਓ ਵੇਵ
ব্যাসার্ধ,ਰੇਡੀਅਸ
র‌্যাম্প,ਰੈਂਪ
এলোমেলো,ਬੇਤਰਤੀਬ
এলোমেলো ডেটা,ਬੇਤਰਤੀਬੇ ਡਾਟਾ
ক্রমাগত ত্রুটি,ਬੇਤਰਤੀਬੇ ਗਲਤੀ
এলোমেলো ওঠানামা,ਬੇਤਰਤੀਬੇ ਉਤਰਾਅ ਚੜਾਅ
পরিসীমা,ਸੀਮਾ
রাস্টার,ਰਾਸਟਰ
রাস্টার ইমেজ ফর্ম্যাট,ਰਾਸਟਰ ਚਿੱਤਰ ਫਾਰਮੈਟ
হার নিয়ন্ত্রণ,ਰੇਟ ਕੰਟਰੋਲ
পরিবরতনের হার,ਤਬਦੀਲੀ ਦੀ ਦਰ
ক্ষমতার বিপরিতে,ਰੇਟ ਕੀਤੀ ਸਮਰੱਥਾ
রেটেড ঘোড়া শক্তি,ਦਰਜਾ ਪ੍ਰਾਪਤ ਕਰਨ ਦੀ ਸ਼ਕਤੀ
হারের ক্ষমতা,ਰੇਟਡ ਸ਼ਕਤੀ
রেটিং,ਰੇਟਿੰਗ
আর-সি কাপলিং,ਆਰ-ਸੀ ਜੋੜ
প্রতিক্রিয়া,ਪ੍ਰਤੀਕ੍ਰਿਆ
প্রতিক্রিয়া,ਪ੍ਰਤੀਕਰਮ
প্রতিক্রিয়াশীল উপাদান,ਪ੍ਰਤੀਕ੍ਰਿਆਸ਼ੀਲ ਭਾਗ
প্রতিক্রিয়াশীল লোড,ਪ੍ਰਤੀਕ੍ਰਿਆਸ਼ੀਲ ਲੋਡ
রিএজেন্ট এচিং,ਰੀਜੈਂਟ ਐਚਿੰਗ
রিয়েল টাইম ট্রান্সমিশন,ਰੀਅਲ ਟਾਈਮ ਟ੍ਰਾਂਸਮਿਸ਼ਨ
পুনরায় প্রচার,ਰੀਬ੍ਰੋਡਕਾਸਟਿੰਗ
রিসিভার,ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
অ্যান্টেনা গ্রহণ,ਐਂਟੀਨਾ ਪ੍ਰਾਪਤ ਕਰਨਾ
গ্রহণ কেন্দ্র,ਸੈਂਟਰ ਪ੍ਰਾਪਤ ਕਰਨਾ
অভ্যর্থনা,ਰਿਸੈਪਸ਼ਨ
অভ্যর্থনা প্রতিবেদন,ਰਿਸੈਪਸ਼ਨ ਰਿਪੋਰਟ
অভ্যর্থনা জরিপ,ਰਿਸੈਪਸ਼ਨ ਸਰਵੇਖਣ
পারস্পরিক,ਪਰਸਪਰ
পুনর্গঠন ফিল্টার,ਪੁਨਰ ਨਿਰਮਾਣ ਫਿਲਟਰ
রেকর্ডযোগ্য,ਚਮਤਕਾਰ
নথিভুক্ত,ਰਿਕਾਰਡ ਕੀਤਾ ਗਿਆ
রেকর্ডার,ਰਿਕਾਰਡਰ
রেকর্ডিং,ਰਿਕਾਰਡਿੰਗ
রেকর্ডিং বুথ,ਬੋਥ ਰਿਕਾਰਡ ਕਰਨਾ
রেকর্ডিং মাথা,ਰਿਕਾਰਡਿੰਗ
ডিস্কে রেকর্ডিং,ਡਿਸਕ ਤੇ ਰਿਕਾਰਡਿੰਗ
রেকর্ডিং রুম,ਰਿਕਾਰਡਿੰਗ ਕਮਰਾ
রেকর্ডিং সিস্টেম,ਰਿਕਾਰਡਿੰਗ ਸਿਸਟਮ
রেকর্ডিং টেপ,ਰਿਕਾਰਡਿੰਗ ਟੇਪ
সংশোধন,ਸੁਧਾਰ
সংশোধন সংকেত,ਸੁਧਾਰਕ ਸੰਕੇਤ
সংশোধনকারী,ਗੁਣਾ
পুনর্ব্যবহার,ਰੀਸਾਈਕਲ
অপ্রয়োজনীয়তা,ਰਿਡੰਡੈਂਸੀ
অপ্রয়োজনীয়,ਰਿਡੰਡੈਂਟ
অপ্রয়োজনীয় উপাদান,ਰਿਡੰਡੈਂਟ ਐਲੀਮੈਂਟ
পুনরায় ইঞ্জিনিয়ারিং,ਦੁਬਾਰਾ ਇੰਜੀਨੀਅਰਿੰਗ
পুনরায় এনলার্জমেন্ট,ਦੁਬਾਰਾ ਵਾਧਾ
রেফারেন্স ফ্রিকোয়েন্সি,ਹਵਾਲਾ ਬਾਰੰਬਾਰਤਾ
সটোিস,ਹਵਾਲਾ ਮੁੱਲ
স্তর প্রতিফলিত,ਪਰਤ ਨੂੰ ਦਰਸਾਉਂਦੀ ਹੈ
প্রতিফলন মাধ্যম,ਮਾਧਿਅਮ ਨੂੰ ਦਰਸਾਉਂਦੇ ਹੋਏ
পৃষ্ঠ প্রতিফলিত,ਸਤਹ ਪ੍ਰਤੀਬਿੰਬਤ
প্রতিচ্ছবি,ਪ੍ਰਤੀਬਿੰਬ
প্রতিফলক,ਰਿਫਲੈਕਟਰ
অ্যান্টেনার জন্য প্রতিফলক,ਐਂਟੀਨਾ ਦਾ ਰਿਫਲੈਕਟਰ
প্রতিসরণ,ਰਿਫੈਕਸ਼ਨ
প্রতিসরাঙ্ক,ਸੁਧਾਰਕ ਸੂਚਕਾਂਕ
রেফ্রিজারেশন,ਫਰਿੱਜ
পুনর্জন্ম,ਪੁਨਰਜਨਮ
নিবন্ধন,ਰਜਿਸਟਰ
ভালভ নিয়ন্ত্রণ,ਵਾਲਵ ਨੂੰ ਨਿਯਮਤ ਕਰੋ
নিয়ন্ত্রণ,ਨਿਯਮ
নিয়ামক,ਰੈਗੂਲੇਟਰ
নিয়ন্ত্রক,ਰੈਗੂਲੇਟਰੀ
শক্তিবৃদ্ধি,ਮਜਬੂਤ
সম্পর্কিত,ਰਿਸ਼ਤੇਦਾਰੀ
সম্পর্কিত সম্ভাব্যতা,ਰਿਸ਼ਤੇਦਾਰ ਪਰਮਜਿਟੀ
রিলে,ਰਿਲੇਅ
রিলে সেন্টার,ਰੀਲੇਅ ਸੈਂਟਰ
রিলে নিঃশব্দ,ਰੀਲੇਅ ਗੱਡੀ
রিলে ট্রান্সমিটার,ਰੀਲੇਅ ਟ੍ਰਾਂਸਮੀਟਰ
মুক্তি,ਜਾਰੀ ਕਰੋ
কোন ভোল্ট প্রকাশ করুন,ਕੋਈ ਵੋਲਟ ਜਾਰੀ ਕਰੋ
নির্ভরযোগ্যতা,ਭਰੋਸੇਯੋਗਤਾ
নির্ভরযোগ্য,ਭਰੋਸੇਯੋਗ
দূরবর্তী,ਰਿਮੋਟ
দূরবর্তী নিয়ন্ত্রণ,ਰਿਮੋਟ ਕੰਟਰੋਲ
রিমোট কন্ট্রোল এবং নেভিগেশন সিস্টেম,ਰਿਮੋਟ ਕੰਟਰੋਲ ਅਤੇ ਨੇਵੀਗੇਸ਼ਨ ਸਿਸਟਮ
রিমোট কন্ট্রোল ইউনিট,ਰਿਮੋਟ ਕੰਟਰੋਲ ਯੂਨਿਟ
দূরবর্তী সিস্টেম,ਰਿਮੋਟ ਸਿਸਟਮ
দূরবর্তীভাবে নিয়ন্ত্রিত সরঞ্জাম,ਰਿਮੋਟਲੀ ਨਿਯੰਤਰਿਤ ਉਪਕਰਣ
পুনরাবৃত্তি কয়েল,ਦੁਹਰਾਓ ਕੋਇਲ
রিপিটার,ਰੀਪੀਟਰ
প্রতিস্থাপন,ਤਬਦੀਲੀ
পুনরায় পরিশোধ,ਦੁਬਾਰਾ ਭਰਨਾ
পুনরুত্পাদন,ਦੁਬਾਰਾ ਪੈਦਾ ਕਰੋ
প্রজনন,ਪ੍ਰਜਨਨ
পুনরায় রেকর্ডিং,ਦੁਬਾਰਾ ਰਿਕਾਰਡਿੰਗ
গবেষণা ও উন্নয়ন,ਖੋਜ ਅਤੇ ਵਿਕਾਸ
রিসেট,ਰੀਸੈੱਟ
অবশিষ্টাংশের পুনরুত্থান,ਬਚੀ ਤਬਦੀਲੀ
অবশিষ্টাংশ,ਬਾਕੀ ਦੇ
প্রতিরোধ,ਵਿਰੋਧ
প্রতিরোধের লোড,ਵਿਰੋਧ ਲੋਡ
প্রতিরোধক,ਰੋਧਕ
রেজোলিউশন,ਰੈਜ਼ੋਲੂਸ਼ਨ
অনুরণন,ਗੂੰਜ
অনুরণন ফ্রিকোয়েন্সি,ਗੂੰਜ ਦੀ ਬਾਰੰਬਾਰਤਾ
অনুরণন,ਗੂੰਜਕ
অনুরণন লাইন,ਗੂੰਜਕ ਲਾਈਨ
রেজোনেটর,ਗੂੰਜਦਾਤਾ
সংস্থান,ਸਰੋਤ
রিসোর্স শেয়ারিং,ਸਰੋਤ ਸਾਂਝੀ ਕਰਨਾ
প্রতিক্রিয়া সময়,ਜਵਾਬ ਦੇਣ ਦੀ ਮਿਆਦ
প্রতিক্রিয়া,ਜਵਾਬ
পুন: প্রতিষ্ঠা,ਬਹਾਲੀ
ফলাফল,ਨਤੀਜਾ
ধরে রাখা,ਧਾਰਨ
Retransmission,ਮੁੜ ਪ੍ਰਾਪਤ
পুনরুদ্ধার,ਪ੍ਰਾਪਤੀ
পুনরুদ্ধার ইঞ্জিন,ਪ੍ਰਾਪਤੀ ਇੰਜਣ
পুনরায় চেষ্টা করা,ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ
প্রত্যাবর্তন,ਵਾਪਸੀ
ফিরে পথ,ਵਾਪਸੀ ਮਾਰਗ
পুনর্বিবেচনা,ਰੀਵਰਬਰੇਸ਼ਨ
পুনর্বিবেচনার সময়,ਪੁਨਰ ਜਨਮ ਦਾ ਸਮਾਂ
বিপরীত পক্ষপাতদুষ্ট ডায়োড,ਉਲਟਾ ਪੱਖਪਾਤੀ ਡਾਇਡ
বিপরীতমুখী বিদ্যুৎ,ਉਲਟਾ ਮੌਜੂਦਾ
ঘূর্ণায়মান,ਘੁੰਮਣਾ
রিওয়াইন্ড,ਰੀਵਾਇੰਡ
পুনঃনির্মাণ ফিউজ,ਰੀਵਾਇਰੀਅਲ ਫਿ .ਜ਼
পুনর্নির্মাণ,ਰੀਵਾਇਰਿੰਗ
পুনর্লিখনযোগ্য,ਮੁੜ ਲਿਖਤ
আরএফ ড্রাইভ,ਆਰਐਫ ਡਰਾਈਵ
আরএফ ফিডার,ਆਰਐਫ ਫੀਡਰ
আরএফ বিপত্তি,ਆਰਐਫ ਦੇ ਖਤਰੇ
আরএফ সুরক্ষা অনুপাত,ਆਰਐਫ ਪ੍ਰੋਟੈਕਸ਼ਨ ਅਨੁਪਾਤ
রিওস্ট্যাট,Rhostat
ফিতা,ਰਿਬਨ
রিভেট,ਰਿਵੇਟ
Rivetted যৌথ,ਰਿਵੇਟਿਡ ਜੋੜ
Rivetting,ਕਠੋਰ
আরএন চ্যানেল,Rn ਚੈਨਲ
রোবট,ਰੋਬੋਟ
যন্ত্রমানব নির্মাণ বিদ্যা,ਰੋਬੋਟਿਕਸ
রোল ইন,ਅੰਦਰ ਰੋਲ
রোল আউট,ਵੇਲਨਾ
মূল,ਰੂਟ
রোটারি,ਰੋਟਰੀ
ঘূর্ণন,ਰੋਟੇਸ਼ਨ
রুট,ਰਸਤਾ
রাউটার,ਰਾ ter ਟਰ
রুটিন অপারেশন,ਰੁਟੀਨ ਸੰਚਾਲਨ
রাউটিং,ਰੂਟਿੰਗ
সময় চালান,ਸਮਾਂ ਚਲਾਓ
সুরক্ষা ব্যবস্থা,ਸੁਰੱਖਿਆ ਵਿਵਸਥਾ
সুরক্ষা ইন্টারলক,ਸੁਰੱਖਿਆ ਇੰਟਰਲਾਕ
সাগ,Sag
প্রধান বৈশিষ্ট্য,ਪ੍ਰਮੁੱਖ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
নমুনা,ਨਮੂਨਾ
নমুনা এবং হোল্ড সার্কিট,ਨਮੂਨਾ ਅਤੇ ਸਰਕਟ ਰੱਖੋ
সাধারন মাপ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
নমুনাযুক্ত ডেটা,ਨਮੂਨਾ ਵਾਲਾ ਡਾਟਾ
নমুনা,ਨਮੂਨਾ
নমুনা রেট,ਨਮੂਨਾ ਦੀ ਦਰ
স্যাম্পলিং স্যাচুরেশন,ਨਮੂਨਾਦਾਰ ਸੰਤ੍ਰਿਪਤ
নমুনা তত্ত্ব/উপপাদ্য,ਸੈਮਪਲਿੰਗ ਥਿ .ਰੀ / ਥਿ .ਮ
স্যাটেলাইট,ਸੈਟੇਲਾਈਟ
স্যাটেলাইট যোগাযোগ,ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ
স্যাটেলাইট কভারেজ,ਸੈਟੇਲਾਈਟ ਕਵਰੇਜ
স্যাটেলাইট ডিজিটাল লিঙ্ক,ਸੈਟੇਲਾਈਟ ਡਿਜੀਟਲ ਲਿੰਕ
স্যাটেলাইট হস্তক্ষেপ,ਸੈਟੇਲਾਈਟ ਦਖਲ
স্যাটেলাইট রেডিও,ਸੈਟੇਲਾਈਟ ਰੇਡੀਓ
স্যাটেলাইট রেডিও ট্রান্সমিশন,ਸੈਟੇਲਾਈਟ ਰੇਡੀਓ ਸੰਚਾਰ
স্যাটেলাইট সংক্রমণ,ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ
স্যাচুরেটেড এয়ার,ਸੰਤ੍ਰਿਪਤ ਹਵਾ
স্যাচুরেটিং কারেন্ট,ਮੌਜੂਦਾ ਸੰਤ੍ਰਿਪਤ
স্যাচুরেশন,ਸੰਤ੍ਰਿਪਤਾ
দাঁত তরঙ্গ দেখেছি,ਦੰਦ ਦੀ ਲਹਿਰ ਵੇਖੀ
স্কেলাবিলিটি,ਸਕੇਲੇਬਿਲਟੀ
স্কেল,ਸਕੇਲ
স্কেল ফ্যাক্টর,ਸਕੇਲ ਫੈਕਟਰ
স্কেলিং,ਸਕੇਲਿੰਗ
স্ক্যান মরীচি,ਸਕੈਨ ਕੀਤਾ ਬੀਮ
স্ক্যানার,ਸਕੈਨਰ
স্ক্যানিং ফ্রিকোয়েন্সি,ਸਕੈਨਿੰਗ ਬਾਰੰਬਾਰਤਾ
স্ক্যানিং লাইন,ਸਕੈਨ ਲਾਈਨ
বিক্ষিপ্ত,ਸਕੈਟਰਿੰਗ
দৃশ্য,ਦ੍ਰਿਸ਼
সময়সূচী,ਸ਼ਡਿ r ਲਰ
স্কিম্যাটিক,ਯੋਜਨਾਬੰਦੀ
স্কটকি বাধা,ਸਕੌਟਕੀ ਬੈਰੀਅਰ
সিন্টিলেশন,ਦਿਸਣ
স্ক্র্যামব্লার,ਸਕ੍ਰੈਮਬਲਰ
স্ক্র্যাম্বলিং,ਸਕ੍ਰੈਂਬਲਿੰਗ
স্ক্র্যাপ,ਸਕ੍ਰੈਪ
স্ক্র্যাপিং,ਸਕ੍ਰੈਪਿੰਗ
স্ক্র্যাচ,ਸਕ੍ਰੈਚ
পর্দা,ਸਕਰੀਨ
স্ক্রিন বার্ন,ਸਕ੍ਰੀਨ ਬਰਨ
স্ক্রিন বাইপাস,ਸਕਰੀਨ ਬਾਈਪਾਸ
স্ক্রিন কারেন্ট,ਸਕ੍ਰੀਨ ਮੌਜੂਦਾ
স্ক্রিন গ্রিড,ਸਕ੍ਰੀਨ ਗਰਿੱਡ
স্ক্রিন সেভার,ਸਕਰੀਨ ਸੇਵਰ
স্ক্রিন করা কেবল,ਸਕਰੀਨਡ ਕੇਬਲ
স্ক্রিনিং,ਸਕ੍ਰੀਨਿੰਗ
স্ক্রোল,ਸਕ੍ਰੌਲ ਕਰੋ
স্ক্রল বার,ਸਕ੍ਰੌਲ ਬਾਰ
স্ক্রোলিং,ਸਕ੍ਰੌਲਿੰਗ
খোঁজ যন্ত্র,ਖੋਜ ਇੰਜਣ
মাধ্যমিক,ਸੈਕੰਡਰੀ
মাধ্যমিক সেল,ਸੈਕੰਡਰੀ ਸੈੱਲ
সেক্টর,ਸੈਕਟਰ
বিভাগ,ਖੰਡ
স্ব ডায়াগনস্টিক,ਸਵੈ-ਨਿਦਾਨ
অর্ধপরিবাহী,ਸੈਮੀਕੋਂਡਕਟਰ
প্রেরক,ਭੇਜਣ ਵਾਲੇ
সংবেদনশীলতা,ਸੰਵੇਦਨਸ਼ੀਲਤਾ
সেন্সর,ਸੈਂਸਰ
ক্রম,ਤਰਤੀਬ
সিরিয়াল,ਸੀਰੀਅਲ
সিরিয়াল অ্যাক্সেস,ਸੀਰੀਅਲ ਐਕਸੈਸ
সিরিয়াল পোর্ট,ਸੀਰੀਅਲ ਪੋਰਟ
সিরিজ অনুরণন,ਲੜੀਵਾਰ ਗੂੰਜ
সার্ভার,ਸਰਵਰ
সেটআপ,ਸਥਾਪਨਾ ਕਰਨਾ
শেডিং,ਸ਼ੇਡਿੰਗ
ছায়া,ਸ਼ੈਡੋ
শ্যাননের উপপাদ্য,ਸ਼ੈਨਨ ਦਾ ਸਿਧਾਂਤ
রুপিং,ਸ਼ਬਦਾ ਹੈ
শেয়ারওয়্যার,ਸ਼ੇਅਰਵੇਅਰ
খাপ,ਮਿਆਨ
শিফট,ਸ਼ਿਫਟ
স্থানান্তর,ਸ਼ਿਫਟਿੰਗ
ধাক্কা,ਸਦਮਾ
শর্ট সার্কিট,ਸ਼ਾਰਟ ਸਰਕਟ
শর্ট সার্কিট পরীক্ষা,ਛੋਟਾ ਸਰਕਟ ਟੈਸਟ
সংক্ষিপ্ত তরঙ্গ,ਛੋਟਾ ਵੇਵ
শর্ট ওয়েভ সেন্টার,ਛੋਟਾ ਵੇਵ ਸੈਂਟਰ
শর্টকাট,ਸ਼ਾਰਟਕੱਟ
শাটডাউন,ਸ਼ਟ ਡਾਉਨ
শাটডাউন সিগন্যাল,ਬੰਦ ਕਰਨ ਦਾ ਸੰਕੇਤ
সাইড ব্যান্ড,ਸਾਈਡ ਬੈਂਡ
সাইড ব্যান্ড শক্তি,ਸਾਈਡ ਬੈਂਡ ਪਾਵਰ
সংকেত,ਇਸ਼ਾਰਾ
সংকেত প্রশস্ততা,ਸੰਕੇਤ ਐਪਲੀਟਿ .ਡ
সংকেত প্রবাহ গ্রাফ,ਸੰਕੇਤ ਗ੍ਰਾਫ
সংকেত উৎপাদক,ਸਿਗਨਲ ਜੇਨਰੇਟਰ
আলোক সঙ্গকেত,ਸਿਗਨਲ ਲਾਈਟ
সিগন্যাল রাউটিং,ਸਿਗਨਲ ਰੂਟਿੰਗ
সংকেত শক্তি,ਸੰਕੇਤ ਸ਼ਕਤੀ
টক অনুপাত ক্রস করতে সংকেত,ਟਾਕ ਦੇ ਅਨੁਪਾਤ ਨੂੰ ਪਾਰ ਕਰਨ ਲਈ ਸੰਕੇਤ
শব্দ অনুপাত থেকে সংকেত,ਸ਼ੋਰ ਅਨੁਪਾਤ ਨੂੰ ਸੰਕੇਤ
অদম্য শব্দ অনুপাতের সংকেত,ਨਿਰਵਿਘਨ ਸ਼ੋਰ ਅਨੁਪਾਤ ਦੇ ਸੰਕੇਤ
সংকেত এবং স্যুইচিং,ਸੰਕੇਤ ਅਤੇ ਬਦਲਣਾ
সংকেত বিট,ਸੰਕੇਤ
গুরুত্বপূর্ণ সাইডব্যান্ডস,ਮਹੱਤਵਪੂਰਨ ਸਾਈਡਬੈਂਡ
সিম্প্লেক্স,ਸਧਾਰਨ
সিমুলেশন,ਸਿਮੂਲੇਸ਼ਨ
সিমুলেটর,ਸਿਮੂਲੇਟਰ
সিমুলকাস্ট,ਸਿਮੂਕਲਕਾਸਟ
একযোগে মাস্কিং,ਸਿਮਟਲ ਮਾਸਕਿੰਗ
সাইন উপাদান,ਸਿਨ ਕੰਪੋਨੈਂਟ
সাইন ওয়েভ,ਸਿਨ ਲਹਿਰ
একক ফ্রিকোয়েন্সি নেটওয়ার্ক,ਸਿੰਗਲ ਫ੍ਰੀਕੁਐਂਸੀ ਨੈਟਵਰਕ
একক ফেজ মোটর,ਸਿੰਗਲ ਪੜਾਅ ਮੋਟਰ
সাইট,ਸਾਈਟ
সাইট লেআউট পরিকল্পনা,ਸਾਈਟ ਲੇਆਉਟ ਯੋਜਨਾ
দক্ষ অপারেটর,ਕੁਸ਼ਲ ਆਪਰੇਟਰ
দূরত্ব এড়িয়ে যান,ਦੂਰੀ ਛੱਡੋ
আকাশ তরঙ্গ,ਅਸਮਾਨ ਵੇਵ
আকাশ তরঙ্গ প্রচার,ਸਕਾਈ ਵੇਵ ਪ੍ਰਸਾਰ
স্ল্যাব,ਸਲੈਬ
স্ল্যান্ট পাথ,ਸਲੇਂਟ ਮਾਰਗ
স্লট,ਸਲਾਟ
স্মার্ট কার্ড,ਸਮਾਰਟ ਕਾਰਡ
সোডিয়াম বাষ্প প্রদীপ,ਸੋਡੀਅਮ ਭਾਫ ਦੀਵੇ
নরম কী,ਸਾਫਟ ਕੁੰਜੀ
সফটওয়্যার,ਸਾਫਟਵੇਅਰ
সৌর ক্রিয়াকলাপ,ਸੋਲਰ ਐਕਟੀਵਿਟੀ
সৌরশক্তি,ਸੂਰਜੀ ਊਰਜਾ
সৌর শিখা,ਸੋਲਰ ਫਲੇਅਰਜ਼
সৌর শক্তি,ਸੋਲਰ ਸੰਚਾਲਿਤ
কঠিন অবস্থা,ਠੋਸ ਰਾਜ
সলিড স্টেট স্টোরেজ,ਠੋਸ ਰਾਜ ਭੰਡਾਰ
সলিড স্টেট ট্রান্সমিটার,ਠੋਸ ਰਾਜ ਟ੍ਰਾਂਸਮੀਟਰ
সাজান,ਕ੍ਰਮਬੱਧ
শব্দ,ਆਵਾਜ਼
শব্দ শোষণ,ਆਵਾਜ਼ ਸਮਾਈ
শব্দ ভারসাম্য,ਧੁਨੀ ਸੰਤੁਲਨ
সাউন্ড ডিটেক্টর,ਸਾ ound ਂਡ ਡਿਟੈਕਟਰ
সাউন্ড মিক্সার,ਆਵਾਜ਼ ਮਿਕਸਰ
শব্দ দৃষ্টিকোণ,ਧੁਨੀ ਪਰਿਪੇਖ
শব্দ শক্তি,ਆਵਾਜ਼ ਦੀ ਸ਼ਕਤੀ
সাউন্ড প্রুফ,ਆਵਾਜ਼ ਦਾ ਸਬੂਤ
সাউন্ড রেকর্ডিং,ਧੁਨੀ ਰਿਕਾਰਡਿੰਗ
শব্দ প্রতিচ্ছবি,ਆਵਾਜ਼ ਦੇ ਪ੍ਰਤੀਬਿੰਬ
সাউন্ড ট্রান্সমিশন ক্ষতি,ਆਵਾਜ਼ ਦਾ ਸੰਚਾਰ ਦਾ ਨੁਕਸਾਨ
সূত্র,ਸਰੋਤ
উত্স এনকোডার,ਸਰੋਤ ਇਕੋਡਰ
স্থান,ਸਪੇਸ
স্থান বৈচিত্র্য,ਸਪੇਸ ਵਿਭਿੰਨਤਾ
স্পেস টেলিকাস্টিং,ਸਪੇਸ ਟੈਲੀਾਸਟਿੰਗ
স্পেস ওয়েভ,ਸਪੇਸ ਵੇਵ
ব্যবধান,ਸਪੇਸਿੰਗ
স্প্যাম,ਸਪੈਮ
স্প্যামিং,ਸਪੈਮਿੰਗ
স্প্যান,ਦੀ ਮਿਆਦ
