Kannada,Punjabi
ಆರ್ಕ್ಯೂಟ್ ಕರ್ವ್,arcuate ਕਰਵ
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
ಆವರ್ತಕ ದಶಮಾಂಶ,ਆਵਰਤੀ ਦਸ਼ਮਲਵ
ತಿರುವು ಸೂತ್ರ,ਤਬਦੀਲੀ ਫਾਰਮੂਲਾ
ಕ್ರಮಾನುಗತ ರೂಪ,ਲੜੀਵਾਰ ਰੂਪ
ಅಸಮಂಜಸ ಕಾರ್ಯಕ್ಷಮತೆ,ਅਸੰਗਤ ਪ੍ਰਦਰਸ਼ਨ
"ಲಾಗರಿಥಮ್ ಫಾರ್ಮುಲಾ, ಸಮಾನತೆಯ ಸೂತ್ರ","ਲਘੂਗਣਕ ਫਾਰਮੂਲਾ, ਸਮਾਨਤਾ ਫਾਰਮੂਲਾ"
"ಉಲ್ಲೇಖ ಸಾಲು, ಉಲ್ಲೇಖ ಸಾಲು","ਹਵਾਲਾ ਲਾਈਨ, ਹਵਾਲਾ ਲਾਈਨ"
ಉಲ್ಲೇಖ ಬಿಂದು ಉಲ್ಲೇಖ ಬಿಂದು,ਹਵਾਲਾ ਬਿੰਦੂ ਹਵਾਲਾ ਬਿੰਦੂ
ಪ್ರತಿಫಲಿತ ತರಂಗ,ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ
ಪ್ರತಿಬಿಂಬ,ਪ੍ਰਤੀਬਿੰਬ
ಸಮಾನ ನಿಯಮ,ਬਰਾਬਰ ਦਾ ਨਿਯਮ
ಒಮ್ಮುಖ ಪ್ರದೇಶ,ਕਨਵਰਜੈਂਸ ਖੇਤਰ
ವಿಭಿನ್ನ ಪ್ರದೇಶ,ਵੱਖਰਾ ਖੇਤਰ
ಏಕೀಕರಣ ವಲಯ,ਏਕੀਕਰਣ ਖੇਤਰ
ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
ಹಿಂಜರಿತ ಕರ್ವ್,ਰਿਗਰੈਸ਼ਨ ਕਰਵ
ಹಿಂಜರಿತ ಸಮೀಕರಣ,ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
ಹಿಂಜರಿತ ರೇಖೆ,ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ
ಹಿಂಜರಿತ ಮಾದರಿ,ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ
ನಿಯಮಿತ ಕರ್ವ್,ਨਿਯਮਤ ਕਰਵ
ಸಹ ಷಡ್ಭುಜಾಕೃತಿ,ਵੀ ਹੈਕਸਾਗਨ
ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ
ಸಮಬಾಹು,ਬਰਾਬਰ
ಸಾಪೇಕ್ಷ ಪೂರಕ,ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ
ತುಲನಾತ್ಮಕ ಅತ್ಯುನ್ನತ,ਸਭ ਤੋਂ ਵੱਧ ਰਿਸ਼ਤੇਦਾਰ
ತುಲನಾತ್ಮಕವಾಗಿ ಕಡಿಮೆ,ਸਭ ਤੋਂ ਘੱਟ ਰਿਸ਼ਤੇਦਾਰ
ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ,ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ
ಸಾಪೇಕ್ಷ ವೇಗ,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
"ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ","ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ"
ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ,ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ
ವಿಶ್ವಾಸಾರ್ಹತೆ,ਭਰੋਸੇਯੋਗਤਾ
ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ,ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ
ಉಳಿದ ಪೋಸ್ಟ್,ਬਕਾਇਆ ਪੋਸਟ
ಉಳಿದ ಪ್ರಮೇಯ,ਬਾਕੀ ਪ੍ਰਮੇਯ
ಪುನರಾವರ್ತನೆಯ ಮಿತಿ,ਦੁਹਰਾਉਣ ਦੀ ਸੀਮਾ
ಪುನರಾವರ್ತಿತ ರೀಮನ್-ಅವಿಭಾಜ್ಯ,ਦੁਹਰਾਓ ਰੀਮੈਨ-ਇੰਟਗ੍ਰੇਲ
ಪ್ರಾತಿನಿಧ್ಯ,ਨੁਮਾਇੰਦਗੀ
"ಶೇಷ, ಶೇಷ","ਬਕਾਇਆ, ਬਚਿਆ ਹੋਇਆ"
ಅನಂತದಲ್ಲಿ ಉಳಿದಿದೆ,ਅਨੰਤਤਾ &#39;ਤੇ ਰਹਿੰਦਾ ਹੈ
"ವಿಸರ್ಜನೆ, ನಿರಾಕರಣೆ, ವ್ಯತ್ಯಾಸ","ਭੰਗ, ਖੰਡਨ, ਭਿੰਨਤਾ"
ಬಿಡಿಸಿಕೊಳ್ಳುವಿಕೆ,ਵਿਛੋੜਾ
ವೇಗ ಹೊಂದಾಣಿಕೆ,ਵੇਗ ਵਿਵਸਥਾ
ಪರಿಣಾಮವಾಗಿ ಫಲಿತಾಂಶ,ਨਤੀਜਾ ਨਤੀਜਾ
ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ,ਨਤੀਜਾ ਬਲ
ಫಲಿತಾಂಶ ವೆಕ್ಟರ್,ਨਤੀਜਾ ਵੈਕਟਰ
ಏಕ ವಿಧಾನವನ್ನು ಮಾರ್ಪಡಿಸಲಾಗಿದೆ,ਸੋਧਿਆ ਸਿੰਗਲ ਢੰਗ
ರೋಂಬಸ್,ਰੋਮਬਸ
ರೀಮನ್-ಅವಿಭಾಜ್ಯ,riemann - ਅਟੁੱਟ
"ಬಲ ಕೋನ, ಬಲ ಕೋನ","ਸੱਜੇ ਕੋਣ, ਸੱਜੇ ਕੋਣ"
ಬಲ ಕೋನದ ತ್ರಿಕೋನ,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ
ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್,ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ
ದಕ್ಷಿಣ ಸೆಟ್,ਦੱਖਣੀ ਸੈੱਟ
ಬಲ ವೃತ್ತಾಕಾರದ ಸಿಲಿಂಡರ್,ਸੱਜਾ ਗੋਲਾਕਾਰ ਸਿਲੰਡਰ
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
ದಕ್ಷಿಣ ವಿಲೋಮ,ਦੱਖਣੀ ਉਲਟ
"ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ","ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ"
ರಿಂಗ್ ರಿಂಗ್,"ਰਿੰਗ, ਰਿੰਗ"
ಪೂರ್ಣಾಂಕ ಉಂಗುರ,ਪੂਰਨ ਅੰਕ ਰਿੰਗ
ಆರ್-ಅವಿಭಾಜ್ಯ,R- ਅਟੁੱਟ
"ಬೇರು, ಬೇರು","ਜੜ੍ਹ, ਜੜ੍ਹ"
ವರ್ಗಮೂಲ ಮೂಲ,ਵਰਗ ਮੂਲ ਰੂਟ
ಬಹುಪದದ ಮೂಲ,ਬਹੁਪਦ ਦਾ ਮੂਲ
"ತಿರುಗುವಿಕೆ, ತಿರುಗುವಿಕೆ","ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ"
ಪೂರ್ಣಾಂಕ ದೋಷ,ਰਾਊਂਡਿੰਗ ਗਲਤੀ
ಸಾಲು,ਕਤਾਰ
ಸಾಲು-ಕಾಲಮ್ ಗುಣಾಕಾರ,ਕਤਾਰ-ਕਾਲਮ ਗੁਣਾ
ಸಾಲಿನ ಸಮಾನತೆ,ਲਾਈਨ ਸਮਾਨਤਾ
ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ
ಸಾಲು ಆದೇಶ,ਕਤਾਰ ਆਰਡਰ
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಬಿಂದು,ਬਚਣ ਦਾ ਬਿੰਦੂ
"ಮಾದರಿ, ಮಾದರಿ","ਨਮੂਨਾ, ਨਮੂਨਾ"
ಮಾದರಿ ಸರಾಸರಿ,ਨਮੂਨਾ ਮਤਲਬ
ಮಾದರಿ ಬಿಂದು,ਨਮੂਨਾ ਬਿੰਦੂ
ಮಾದರಿ ಅಳತೆ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
ಮಾದರಿ ಜಾಗ,ਨਮੂਨਾ ਸਪੇਸ
ಮಾದರಿ-ಪ್ರಮಾಣಿತ-ವಿಚಲನ,ਨਮੂਨਾ-ਮਿਆਰੀ-ਵਿਚਕਾਰ
ಮಾದರಿ ಸಮೀಕ್ಷೆ,ਨਮੂਨਾ ਸਰਵੇਖਣ
ಮಾದರಿ ವ್ಯತ್ಯಾಸ,ਨਮੂਨਾ ਪਰਿਵਰਤਨ
"ಮಾದರಿ (ವಿ.), ಮಾದರಿ (ಎನ್.)","ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)"
ಮಾದರಿ ವಿತರಣೆ,ਨਮੂਨਾ ਵੰਡ
ಮಾದರಿ ದೋಷ,ਨਮੂਨਾ ਗਲਤੀ
ಮಾದರಿ ಮಧ್ಯಂತರ,ਨਮੂਨਾ ਅੰਤਰਾਲ
ಮಾದರಿ ವಿಧಾನ,ਨਮੂਨਾ ਵਿਧੀ
ಮಾದರಿ ತತ್ವ,ਨਮੂਨਾ ਅਸੂਲ
ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ,ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ
"ಸ್ಕೇಲಾರ್, ಸ್ಕೇಲಾರ್","ਸਕੇਲਰ, ਸਕੇਲਰ"
ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ,ਸਕੇਲਰ ਖੇਤਰ
ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ
ಸ್ಕೇಲಾರ್ ಬಹು,ਸਕੇਲਰ ਮਲਟੀਪਲ
ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ,ਸਕੇਲਰ ਗੁਣਾ
ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ,ਸਕੇਲਰ ਉਤਪਾਦ
ಸ್ಕೇಲಾರ್,ਸਕੇਲਰ
ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ,ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ
ಸ್ಕೇಲಿನ್ ತ್ರಿಕೋನ,ਸਕੇਲੇਨ ਤਿਕੋਣ
ಸ್ಕ್ಯಾಟರ್ ರೇಖಾಚಿತ್ರ,ਸਕੈਟਰ ਚਿੱਤਰ
ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ,ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ
"ಋತುಮಾನದ ಏರಿಳಿತಗಳು, ಋತುಮಾನದ ಏರಿಳಿತಗಳು","ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ"
"ನುಗ್ಗುವ, ನುಗ್ಗುವ ರೇಖೆ, ಸೆಕೆಂಟ್, ವಿಲೋಮ ಕೊಸೈನ್","ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ, ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ ਲਾਈਨ, ਸੈਕੈਂਟ, ਉਲਟ ਕੋਸਾਈਨ"
ಚುಚ್ಚುವ ವಿಧಾನ,ਵਿੰਨ੍ਹਣ ਦਾ ਤਰੀਕਾ
ಎರಡನೇ,ਦੂਜਾ
ಎರಡನೇ ಕ್ರಮಾಂಕ (ಎರಡನೇ ವಿಧ),ਦੂਜਾ ਆਰਡਰ (ਦੂਜੀ ਕਿਸਮ)
"ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ","ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ"
"ಉಪವಿಭಾಗ, ವಲಯ, ವಲಯ","ਸਬ-ਡਿਵੀਜ਼ਨ, ਸੈਕਟਰ, ਸੈਕਟਰ"
ಕರ್ವ್ ವಿಭಾಗ,ਕਰਵ ਖੰਡ
ಸ್ವಯಂ ಬಾಂಧವ್ಯ,ਸਵੈ-ਨੱਥੀ
ಸ್ವಯಂ ಲಗತ್ತಿಸಲಾದ ಆಪರೇಟರ್,ਸਵੈ ਜੁੜਿਆ ਆਪਰੇਟਰ
ಆಟೋಜೈಗಸ್,ਸਵੈ ਸੰਜੋਗ
ಅರ್ಧ ಅಕ್ಷ,ਅੱਧਾ ਧੁਰਾ
ಅರ್ಧವೃತ್ತ,ਅਰਧ ਚੱਕਰ
ಕಾಂಕ್ರೀಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਕੰਕਰੀਟ ਮੈਟ੍ਰਿਕਸ
ಅವಿಭಾಜ್ಯ ಚತುರ್ಭುಜ,ਅਟੁੱਟ ਚਤੁਰਭੁਜ
ಸಮಿಸ್ಮುಃ,ਸਮਿਸਮੁਹ
ಅರ್ಧ ಮಧ್ಯಂತರ,ਅੱਧਾ ਅੰਤਰਾਲ
ಪ್ರಮುಖ ಅಕ್ಷದ ಅರ್ಥ,ਭਾਵ ਮੁੱਖ ਧੁਰਾ
ಅರೆ ಸಣ್ಣ ಅಕ್ಷ,ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ
ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ,ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ
ವೇರಿಯಬಲ್ ಪ್ರತ್ಯೇಕತೆ,ਪਰਿਵਰਤਨਸ਼ੀਲ ਵਿਭਾਜਨ
ಅನುಕ್ರಮ,ਕ੍ਰਮ
ಸೂಚ್ಯಂಕ ತತ್ವ,ਇੰਡੈਕਸਿੰਗ ਸਿਧਾਂਤ
ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ,ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ
ಅನುಕ್ರಮ ಮಾದರಿ,ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ
ವರ್ಗೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ,ਸਪਸ਼ਟ ਸਬੰਧ
"ಸರಣಿ, ಸರಣಿ, ಸರಣಿ","ਲੜੀ, ਲੜੀ, ਲੜੀ"
"ಒಟ್ಟು, ಗಾಳಿಯ ದಿಕ್ಕು, ಸ್ಟ್ರೀಮ್ ದಿಕ್ಕು, ಫ್ರೀಜ್, ಫ್ರೀಜ್ (ver.)","ਕੁੱਲ, ਹਵਾ ਦੀ ਦਿਸ਼ਾ, ਧਾਰਾ ਦੀ ਦਿਸ਼ਾ, ਫ੍ਰੀਜ਼, ਫ੍ਰੀਜ਼ (ਵਰ.)"
ಸೆಕ್ಸ್ಟಂಟ್,ਸੈਕਸਟੈਂਟ
ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,shewhart ਕੰਟਰੋਲ ਚਾਰਟ
"ಚಿಹ್ನೆ, ಮೊತ್ತ","ਚਿੰਨ੍ਹ, ਰਕਮ"
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮಾರ್ಕರ್,ਮੈਟਰਿਕਸ ਮਾਰਕਰ
ಕ್ವಾಡ್ರಾಟಿಕ್ ಚತುರ್ಭುಜ ಚಿಹ್ನೆ,ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ ਚਿੰਨ੍ਹ
ಸಚಿನ್ ಸಂಖ್ಯೆ,ਸਚਿਨ ਨੰਬਰ
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
ಮಹತ್ವ ಪರೀಕ್ಷೆ,ਮਹੱਤਤਾ ਟੈਸਟ
ಗಮನಾರ್ಹ ಅಂಕಗಳು,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
ಗುರುತು ಪರೀಕ್ಷೆ,ਮਾਰਕ ਟੈਸਟ
ಚಿಹ್ನೆ ಕಾರ್ಯ,ਚਿੰਨ੍ਹ ਫੰਕਸ਼ਨ
ಇದೇ ದೀರ್ಘವೃತ್ತ,ਸਮਾਨ ਅੰਡਾਕਾਰ
ಏಕರೂಪದ ವ್ಯಕ್ತಿ,ਸਮਰੂਪ ਚਿੱਤਰ
"ಹೋಲಿಕೆ, ಸಾದೃಶ್ಯ","ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
ಏಕರೂಪದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್,ਸਧਾਰਨ ਬੰਦ ਕਰਵ
ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ,ਸਧਾਰਨ ਸਬੰਧ
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,ਸਧਾਰਨ ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ
"ಸೆಟ್, ಸಿಂಪ್ಲೆಕ್ಸ್, ಏಕಪಕ್ಷೀಯ, ಸರಳ","ਸੈੱਟ, ਸਿੰਪਲੈਕਸ, ਇਕਪਾਸੜ, ਸਧਾਰਨ"
ಏಕಮುಖ ಅಲ್ಗಾರಿದಮ್,ਇੱਕ ਤਰਫਾ ਐਲਗੋਰਿਦਮ
ಒಂದೇ ಟೇಬಲ್,ਸਿੰਗਲ ਟੇਬਲ
ಸಿಂಪ್ಸನ್ ಅವರ ಮೂರನೇ ಒಂದು ನಿಯಮ,ਸਿਮਪਸਨ ਦਾ ਇੱਕ ਤਿਹਾਈ ਨਿਯਮ
ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ,ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ
ಏಕಕಾಲಿಕ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣಗಳು,ਸਮਕਾਲੀ ਵਿਭਿੰਨ ਸਮੀਕਰਨਾਂ
ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು,ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ
"ಚಿಹ್ನೆ, ಸೈನ್","ਚਿੰਨ੍ਹ, ਸਾਈਨ"
"ಸೈನ್ ಕರ್ವ್, ಸೈನ್ ಕರ್ವ್","ਸਾਈਨ ਕਰਵ, ਸਾਈਨ ਕਰਵ"
ಏಕವ್ಯಕ್ತಿ,ਸੋਲੋ
ಏಕತಾನತೆಯ ಕಾರ್ಯ,ਇਕਸਾਰ ਫੰਕਸ਼ਨ
ಬೆಸ ಅವಿಭಾಜ್ಯ,ਅਜੀਬ ਅਟੁੱਟ
"ವಿಚಿತ್ರತೆ, ವಿಚಿತ್ರತೆ","ਅਜੀਬਤਾ, ਅਜੀਬਤਾ"
ಬದಲಾಗದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਅਸਥਿਰ ਮੈਟਰਿਕਸ
ವಿಚಿತ್ರ ಪರಿಹಾರ,ਅਜੀਬ ਹੱਲ
ಮಾದರಿ ಅಳತೆ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
ಬೆಸ ವಿತರಣೆ,ਅਜੀਬ ਵੰਡ
ವೈವಿಧ್ಯಮಯ ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਵਿਪਰੀਤ ਹਰਮੀਟੀਅਨ ਮੈਟ੍ਰਿਕਸ
ಕಾಂಟ್ರಾಸ್ಟ್,ਉਲਟ
ಬೆಸ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਅਜੀਬ ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
ವೇರಿಯಬಲ್ ಅನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು,ਵੇਰੀਏਬਲ ਨੂੰ ਘੱਟ ਕਰਨਾ
"ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು","ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ"
ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್,ਢਲਾਨ ਗਰੇਡੀਐਂਟ
"ಆವರಣ, ಚಿಕ್ಕ ಬೈಂಡಿಂಗ್","ਬਰੈਕਟ, ਛੋਟਾ ਬਾਈਡਿੰਗ"
ನೇರ ವಕ್ರರೇಖೆ,ਸਿੱਧਾ ਕਰਵ
ವಿವಿಧ ಕಾರ್ಯ,ਫੁਟਕਲ ਫੰਕਸ਼ਨ
ಸೌರ ಮಂಡಲ,ਸੂਰਜੀ ਸਿਸਟਮ
,
ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್,solenoidal ਵੈਕਟਰ
"ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ","ਠੋਸ, ਪੁੰਜ, ਘਣ"
"ಘನ ರೇಖಾಗಣಿತ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಜ್ಯಾಮಿತಿ","ਘਣ ਜਿਓਮੈਟਰੀ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਜਿਓਮੈਟਰੀ"
"ಪರಿಹಾರ, ಸಾಧನ","ਹੱਲ, ਸੰਦ"
ಸರಣಿ ರೂಪ ಪರಿಹಾರ,ਲੜੀ ਫਾਰਮ ਦਾ ਹੱਲ
ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਹੱਲ ਮੈਟਰਿਕਸ
ತ್ರಿಕೋನದ ಪರಿಹಾರ,ਤਿਕੋਣ ਦਾ ਹੱਲ
ಪರಿಹಾರ ಜನಸಂಖ್ಯೆ,ਹੱਲ ਆਬਾਦੀ
ಸೋನಿನ್ ಬಹುಪದೋಕ್ತಿ,ਸੋਨੀਨ ਬਹੁਪਦ
"ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ","ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ"
ಆಕಾಶ ಕರ್ವ್,ਅਸਮਾਨ ਵਕਰ
ಪೋಷಕ ಸೆಟ್,ਮਾਤਾ-ਪਿਤਾ ਸੈੱਟ
ಸ್ಥಳೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ,ਸਥਾਨਕ ਸਬੰਧ ਚਿੱਤਰ
ನಿರ್ದಿಷ್ಟ ರೇಖೀಯ ಗುಂಪು,ਖਾਸ ਰੇਖਿਕ ਸਮੂਹ
ನಿರ್ದಿಷ್ಟ ಲಂಬ ಗುಂಪು,ਖਾਸ ਲੰਬਕਾਰੀ ਸਮੂਹ
"ನಿರ್ದಿಷ್ಟ ಸಾಂದ್ರತೆ, ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ","ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ"
ಮಾನವ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ,ਮਨੁੱਖੀ ਮੈਪਿੰਗ ਥਿਊਰਮ
ಕಾರ್ಯದ ರೂಢಿ,ਫੰਕਸ਼ਨ ਦਾ ਆਦਰਸ਼
"ಗೋಳ, ಗೋಳ","ਗੋਲਾ, ਗੋਲਾ"
ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ
ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು,ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਧੁਰੇ
ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ,ਗੋਲਾਕਾਰ ਤਿਕੋਣ
ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ,ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ
ಸುರುಳಿಯಾಕಾರದ,ਚੂੜੀਦਾਰ
"ಚೌಕ, ಚೌಕ","ਵਰਗ, ਵਰਗ"
"ಗುರುಗಳು, ಗುರುಬಂಧನಿ","ਗੁਰੂ, ਗੁਰੂਬੰਧਨੀ"
ಚದರ ಅವಿಭಾಜ್ಯ,ਵਰਗ ਅਟੁੱਟ
ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਵਰਗ ਮੈਟ੍ਰਿਕਸ
ವರ್ಗ ಮೂಲ,ਵਰਗਮੂਲ
ಮಾದರಿ ಹಂತ,ਨਮੂਨਾ ਪੜਾਅ
ಕ್ರಮಾನುಗತ ಕಾರ್ಯ,ਲੜੀਵਾਰ ਫੰਕਸ਼ਨ
ಪ್ರಮಾಣಿತ ವಿಚಲನ,ਮਿਆਰੀ ਭਟਕਣ
ಪ್ರಮಾಣಿತ ಭೇದಾತ್ಮಕ ಉತ್ಪನ್ನ,ਮਿਆਰੀ ਅੰਤਰ ਉਤਪਾਦ
ಸಮತೋಲನ,ਸੰਤੁਲਨ
ನಿಶ್ಚೇಷ್ಟಿತ ವಕ್ರರೇಖೆ,ਸੁੰਨ ਕਰਵ
ನಿಶ್ಚೇಷ್ಟಿತ ಬಿಂದು,ਸੁੰਨ ਬਿੰਦੂ
ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಮೌಲ್ಯ,ਹੈਰਾਨ ਮੁੱਲ
"ಮಾದರಿ, ಚಿತ್ರ","ਨਮੂਨਾ, ਚਿੱਤਰ"
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ,ਅੰਕੜਾ
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಶ್ಲೇಷಣೆಗಳು,ਅੰਕੜਾ ਵਿਸ਼ਲੇਸ਼ਣ
ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ,ਅੰਕੜਾ ਵੰਡ
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ,ਅੰਕੜਾ ਅਨੁਮਾਨ
ಅಂಕಿಅಂಶಗಳ ಅಂದಾಜು,ਅੰਕੜਾ ਅਨੁਮਾਨ
ಅಂಕಿಅಂಶ ಮಾದರಿ,ਅੰਕੜਾ ਮਾਡਲ
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ,ਅੰਕੜਾ ਆਬਾਦੀ
