Assamese,Gujarati
ৰেণ্ডমাইজেচন,રેન્ડમાઇઝેશન
ৰেণ্ডম ব্লক,રેન્ડમાઇઝ્ડ બ્લોક
ৰেণ্ডম মডেল,રેન્ડમ મોડેલ
যাদৃচ্ছিক সংখ্যা,રેન્ડમ નંબર
ৰেণ্ডম নমুনা সংগ্ৰহ,રેન્ડમ સેમ્પલિંગ
ৰেণ্ডম চলকসমূহ,રેન્ડમ ચલો
"ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ","શ્રેણી, શ્રેણી, શ્રેણી, શ્રેણી"
অভিসৰণ জটিল,કન્વર્જન્સ કોમ્પ્લેક્સ
সংহতি চৌহদ,એકીકરણ પરિસર
সম্পৰ্ক চৌহদ,સંબંધ પરિસર
কেম্পাছৰ জনসংখ্যা,કેમ્પસ વસ્તી
শ্ৰেণী,ગ્રેડ
ৰেংক সম্পৰ্ক,ક્રમ સહસંબંધ
মেট্ৰিক্সৰ গ্ৰেড,મેટ્રિક્સનો ગ્રેડ
অৰ্ডাৰৰ নমুনা সজাওক,સૉર્ટ ઓર્ડર નમૂના
পৰিৱৰ্তনৰ হাৰ,ફેરફારનો દર
অভিসৰণ হাৰ,કન્વર્જન્સ દર
অতুলনীয়,અનુપમ
যুক্তিকৰ,તર્કસંગત
যুক্তিসংগত প্ৰকাশ,તર્કસંગત અભિવ્યક્તિ
যুক্তিসংগত ক্ষেত্ৰ,તર્કસંગત ક્ષેત્ર
যুক্তিসংগত ফলন,તર્કસંગત કાર્ય
হৰৰ যুক্তিসংগতকৰণ,છેદનું તર્કસંગતકરણ
যুক্তিসংগত সংখ্যা,તાર્કિક અંક
যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ,તર્કસંગત સંખ્યા ક્ષેત્ર
যুক্তিসংগত কাৰ্য্য,તર્કસંગત કામગીરી
অসমতাপূৰ্ণ পৰীক্ষা,અપ્રમાણસર પરીક્ષણ
"অপ্ৰচেছড দত্ত, লাভ কৰা অনুসৰি","અનપ્રોસેસ્ડ દત્તા, પ્રાપ્ત થયા મુજબ"
"ৰশ্মি, কিৰণ, পাখ-আৰ, ৰায়, শংকুষ, অৰ্ধেখা, আৰ","રશ્મિ, કિરણ, પાખ-આર, રે, શંકુશ, અર્ધરેખા, અર"
ৰশ্মি ভেক্টৰ,બીમ વેક્ટર
বাস্তৱ,વાસ્તવિક
বাস্তৱ অক্ষ,વાસ્તવિક ધરી
বাস্তৱ ধাৰাবাহিকতা,વાસ્તવિક સાતત્ય
বাস্তৱ ৰেখা,વાસ્તવિક રેખા
বাস্তৱ ৰৈখিক ভেক্টৰ স্থান,વાસ્તવિક રેખીય વેક્ટર જગ્યા
বাস্তৱ মেট্ৰিক্স,વાસ્તવિક મેટ્રિક્સ
বাস্তৱ সংখ্যা,વાસ્તવિક સંખ્યા
বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ,વાસ્તવિક સંખ્યા ક્ષેત્ર
প্ৰকৃত অংশ,વાસ્તવિક ભાગ
বাস্তৱ বহুপদ,વાસ્તવિક બહુપદી
বাস্তৱ দ্বিঘাত,વાસ્તવિક ચતુર્ભુજ
বাস্তৱ মালু,વાસ્તવિક માલુ
বাস্তৱ জনসংখ্যা,વાસ્તવિક વસ્તી
বাস্তৱ সময়ৰ ব্যৱস্থা,વાસ્તવિક સમય સિસ્ટમ
বাস্তৱ মূল্যৰ ফলন,વાસ્તવિક મૂલ્ય કાર્ય
বাস্তৱ চলক,વાસ્તવિક ચલ
বাস্তৱ ভেক্টৰ স্থান,વાસ્તવિક વેક્ટર જગ્યા
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক","વ્યસ્ત, પારસ્પરિક, પારસ્પરિક"
বিপৰীত মেট্ৰিক্স,વ્યસ્ત મેટ્રિક્સ
আয়ত,લંબચોરસ
"আয়তাকাৰ, সোঁকোণীয়া, সোঁকোণীয়া","લંબચોરસ, જમણો ખૂણો, જમણો ખૂણો"
আয়তাকাৰ টেবুল,લંબચોરસ ટેબલ
"সোঁকোণৰ অক্ষ, সোঁকোণৰ স্থানাংক অক্ষ","જમણો ખૂણો અક્ષ, જમણો ખૂણો સંકલન અક્ષ"
আয়তাকাৰ ঘনত্বৰ ফলন,લંબચોરસ ઘનતા કાર્ય
সোঁকোণীয়া হাইপাৰবোলা,કાટકોણીય હાઇપરબોલા
আয়তাকাৰ মেট্ৰিক্স,લંબચોરસ મેટ્રિક્સ
"আয়তাকাৰ সমান্তৰাল চতুৰ্ভুজ, সোঁকোণ সমান্তৰাল চতুৰ্ভুজ","લંબચોરસ સમાંતરગ્રામ, જમણો ખૂણો સમાંતર"
আৰ্কুৱেট কাৰ্ভ,આર્ક્યુએટ વળાંક
পুনৰাবৃত্তি সূত্ৰ,પુનરાવર્તન સૂત્ર
সময়কালীন দশমিক,સામયિક દશાંશ
টাৰ্ণআউট সূত্ৰ,ટર્નઅરાઉન્ડ ફોર્મ્યુલા
স্তৰভিত্তিক ৰূপ,વંશવેલો સ્વરૂપ
অসামঞ্জস্যপূৰ্ণ পৰিৱেশন,અસંગત કામગીરી
"লগাৰিদম সূত্ৰ, সমতুল্যতা সূত্ৰ","લઘુગણક સૂત્ર, સમકક્ષ સૂત્ર"
"ৰেফাৰেন্স লাইন, ৰেফাৰেন্স লাইন","સંદર્ભ રેખા, સંદર્ભ રેખા"
ৰেফাৰেন্স পইণ্ট ৰেফাৰেন্স পইণ্ট,સંદર્ભ બિંદુ સંદર્ભ બિંદુ
প্ৰতিফলিত তৰংগ,પ્રતિબિંબિત તરંગ
প্ৰতিফলন,પ્રતિબિંબ
সমতুল্য নিয়ম,સમકક્ષ નિયમ
অভিসৰণ অঞ্চল,કન્વર્જન્સ પ્રદેશ
বিচ্ছিন্ন অঞ্চল,ભિન્ન પ્રદેશ
সংহতি মণ্ডল,એકીકરણ પ્રદેશ
ৰিগ্ৰেছন বিশ্লেষণ,પાછળ નુ પૃથકરણ
ৰিগ্ৰেছন বক্ৰ,રીગ્રેસન વળાંક
ৰিগ্ৰেছন সমীকৰণ,રીગ્રેસન સમીકરણ
ৰিগ্ৰেছন লাইন,રીગ્રેસન રેખા
ৰিগ্ৰেছন মডেল,રીગ્રેશન મોડલ
নিয়মীয়া বক্ৰ,નિયમિત વળાંક
আনকি ষড়ভুজ,પણ ષટ્કોણ
নিয়মীয়া মেট্ৰিক্স,નિયમિત મેટ્રિક્સ
সমপক্ষীয়,સમભુજ
আপেক্ষিক পৰিপূৰক,સંબંધિત પૂરક
আপেক্ষিকভাৱে সৰ্বোচ্চ,સંબંધિત સર્વોચ્ચ
আপেক্ষিকভাৱে সৰ্বনিম্ন,સંબંધિત સૌથી નીચું
আপেক্ষিক সম্ভাৱনা,સંબંધિત સંભાવના
আপেক্ষিক বেগ,સંબંધિત વેગ
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","સાપેક્ષતા, સાપેક્ષતા, સાપેક્ષતા"
আপেক্ষিকতাবাদ তত্ত্ব,સાપેક્ષતા સિદ્ધાંત
নিৰ্ভৰযোগ্যতা,વિશ્વસનીયતા
নিৰ্ভৰযোগ্যতাৰ সমস্যা,વિશ્વસનીયતા સમસ્યા
অৱশিষ্ট পদ,શેષ પોસ્ટ
বাকী উপপাদ্য,બાકી પ્રમેય
পুনৰাবৃত্তিমূলক সীমা,પુનરાવર્તિત મર્યાદા
পুনৰাবৃত্তিমূলক Riemann-অখণ্ড,પુનરાવર્તિત રીમેન-ઇન્ટિગ્રલ
প্ৰতিনিধিত্ব কৰা,પ્રતિનિધિત્વ
"অৱশিষ্ট, অৱশিষ্ট","શેષ, અવશેષ"
অসীমত থাকে,અનંત પર રહે છે
"বিসৰ্জন, খণ্ডন, পাৰ্থক্য","વિસર્જન, ખંડન, તફાવત"
বিচ্ছিন্নতা,બળ અલગ
বেগ সমন্বয়,વેગ ગોઠવણ
ফলাফলৰ ফলাফল,પરિણામી પરિણામ
ফলস্বৰূপ বল,પરિણામી બળ
ফলাফল ভেক্টৰ,પરિણામ વેક્ટર
পৰিৱৰ্তিত একক পদ্ধতি,સંશોધિત એક પદ્ધતિ
ৰম্বছ,સમચતુર્ભુજ
riemann-অখণ্ড,riemann-અભિન્ન
"সোঁকোণ, সোঁকোণ","જમણો ખૂણો, જમણો ખૂણો"
সোঁকোণীয়া ত্ৰিভুজ,જમણો ત્રિકોણ
সোঁফালৰ বৃত্তাকাৰ শঙ্কু,જમણો ગોળાકાર શંકુ
দক্ষিণ চেট,દક્ષિણ સમૂહ
সোঁফালৰ বৃত্তাকাৰ চিলিণ্ডাৰ,જમણા ગોળાકાર સિલિન્ડર
ঘড়ীৰ কাঁটাৰ দিশত,ઘડિયાળની દિશામાં
দক্ষিণৰ বিপৰীত,દક્ષિણ વ્યસ્ત
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","ચોક્કસ પુરાવો, સચોટ પુરાવો"
"আঙঠি, আঙঠি","રિંગ, રિંગ"
পূৰ্ণসংখ্যাৰ আঙঠি,પૂર્ણાંક રિંગ
R-অখণ্ড,આર-અભિન્ન
"মূল, মূল","મૂળ, મૂળ"
বৰ্গমূল মূল,વર્ગમૂળ મૂળ
বহুপদৰ মূল,બહુપદીનું મૂળ
"ঘূৰণ, ঘূৰণ","પરિભ્રમણ, પરિભ્રમણ"
ঘূৰণীয়া ত্ৰুটি,રાઉન્ડિંગ ભૂલ
লানি পতা,કતાર
শাৰী-স্তম্ভ গুণন,પંક્તિ-સ્તંભ ગુણાકાર
ৰেখা সমতুল্যতা,રેખા સમાનતા
শাৰী মেট্ৰিক্স,પંક્તિ મેટ્રિક્સ
শাৰী ক্ৰম,પંક્તિનો ક્રમ
এস্কেপ পইণ্ট,એસ્કેપ પોઈન્ટ
"নমুনা, নমুনা","નમૂના, નમૂના"
নমুনাৰ গড়,નમૂનાનો અર્થ
নমুনা বিন্দু,નમૂના બિંદુ
নমুনাৰ আকাৰ,નમૂનાનું કદ
নমুনা স্থান,નમૂના જગ્યા
নমুনা-মানক-বিচ্যুতি,નમૂના-માનક-વિચલન
নমুনা জৰীপ,નમૂના સર્વેક્ષણ
নমুনা ভ্যাৰিয়েন্স,નમૂના તફાવત
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","નમૂના (v.), નમૂના (n.)"
নমুনা বিতৰণ কৰা,નમૂના વિતરણ
নমুনা সংগ্ৰহৰ ভুল,નમૂનાની ભૂલ
নমুনা সংগ্ৰহৰ ব্যৱধান,સેમ્પલિંગ અંતરાલ
নমুনা সংগ্ৰহ পদ্ধতি,નમૂના પદ્ધતિ
নমুনা সংগ্ৰহৰ নীতি,નમૂનાનો સિદ્ધાંત
প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা,રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ
"স্কেলাৰ, স্কেলাৰ","સ્કેલર, સ્કેલર"
স্কেলাৰ ক্ষেত্ৰ,સ્કેલર ક્ષેત્ર
স্কেলাৰ মেট্ৰিক্স,સ્કેલર મેટ્રિક્સ
স্কেলাৰ বহুগুণ,સ્કેલર બહુવિધ
স্কেলাৰ গুণন,સ્કેલર ગુણાકાર
স্কেলাৰ উৎপাদন,સ્કેલર ઉત્પાદન
স্কেলাৰ,સ્કેલર
স্কেলাৰ ট্ৰিপল প্ৰডাক্ট,સ્કેલર ટ્રિપલ ઉત્પાદન
স্কেলিন ত্ৰিভুজ,સ્કેલીન ત્રિકોણ
স্কেটাৰ ডায়াগ্ৰাম,સ્કેટર ડાયાગ્રામ
শ্ৰডিংগাৰ সমীকৰণ,શ્રોડિન્જર સમીકરણ
"ঋতুভিত্তিক উঠা-নমা, ঋতুভিত্তিক উঠা-নমা","મોસમી વધઘટ, મોસમી વધઘટ"
"ভেদকাৰী, ভেদকাৰী ৰেখা, ছেকেণ্ট, বিপৰীত কোচাইন","પેનિટ્રન્ટ, પેનિટ્રેટિંગ લાઇન, સેકન્ટ, ઇન્વર્સ કોસાઇન"
বিন্ধি পদ্ধতি,વેધન પદ્ધતિ
দ্বিতীয়,બીજું
দ্বিতীয় ক্ৰম (দ্বিতীয় প্ৰকাৰ),બીજો ક્રમ (બીજો પ્રકાર)
"ছেকচন, ছেকচন, ছেকচন, ছেকচন, ছেকচন","વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ"
"মহকুমা, খণ্ড, খণ্ড","પેટાવિભાગ, ક્ષેત્ર, ક્ષેત્ર"
বক্ৰ খণ্ড,વળાંક સેગમેન્ટ
আত্মসংলগ্নতা,સ્વ-આસક્તિ
স্ব-সংলগ্ন অপাৰেটৰ,સ્વયં જોડાયેલ ઓપરેટર
অটোজাইগাছ,ઓટોઝાઇગસ
আধা অক্ষ,અડધી ધરી
অৰ্ধবৃত্ত,અર્ધવર્તુળ
কংক্ৰিটৰ মেট্ৰিক্স,કોંક્રિટ મેટ્રિક્સ
অখণ্ড দ্বিঘাত,અભિન્ન ચતુર્ભુજ
সমীসমুহ,સમિસમુહ
আধা ব্যৱধান,અડધો અંતરાલ
অৰ্থাৎ প্ৰধান অক্ষ,અર્થ મુખ્ય ધરી
অৰ্ধ ক্ষুদ্ৰ অক্ষ,અર્ધ ગૌણ ધરી
পৃথক কৰিব পৰা বহুপদ,વિભાજિત બહુપદી
চলক পৃথকীকৰণ,ચલ અલગતા
ক্ৰম,ક્રમ
সূচীকৰণ নীতি,અનુક્રમણિકા સિદ્ધાંત
ক্ৰমিক বিশ্লেষণ,ક્રમિક વિશ્લેષણ
ক্ৰমিক নমুনা সংগ্ৰহ কৰা,ક્રમિક નમૂના
শ্ৰেণীগত সম্পৰ্ক,સ્પષ્ટ સહસંબંધ
"শৃংখলা, শৃংখলা, শৃংখলা","શ્રેણી, શ્રેણી, શ્રેણી"
"aggregate, বতাহৰ দিশ, ধাৰা দিশ, জমা, জমা (ver.)","એકંદર, પવનની દિશા, પ્રવાહની દિશા, સ્થિર, સ્થિર (ver.)"
sextant,સેક્સટન્ટ
শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট,shewhart નિયંત્રણ ચાર્ટ
"চিহ্ন, পৰিমাণ","ચિહ્ન, રકમ"
মেট্ৰিক্স মাৰ্কাৰ,મેટ્રિક્સ માર્કર
দ্বিঘাত দ্বিঘাত চিহ্ন,ચતુર્ભુજ ચતુર્ભુજ પ્રતીક
শচীন নম্বৰ,સચિન નંબર
তাৎপৰ্য্যৰ স্তৰ,મહત્વ સ્તર
তাৎপৰ্য্য পৰীক্ষা,મહત્વ પરીક્ષણ
উল্লেখযোগ্য নম্বৰ,નોંધપાત્ર ગુણ
নম্বৰ পৰীক্ষা,માર્ક ટેસ્ટ
চিহ্ন ফলন,પ્રતીક કાર્ય
একেধৰণৰ উপবৃত্তাকাৰ,સમાન લંબગોળ
সমজাতীয় চিত্ৰ,સજાતીય આકૃતિ
"সাদৃশ্য, উপমা","સામ્યતા, સામ્યતા"
সমজাতীয় মেট্ৰিক্স,સજાતીય મેટ્રિક્સ
সহজ বন্ধ বক্ৰ,સરળ બંધ વળાંક
সহজ সম্পৰ্ক,સરળ સહસંબંધ
সহজ হাৰমনিক গতি,સરળ હાર્મોનિક ગતિ
সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ,સરળ રેન્ડમ નમૂના
"set, simplex, একপক্ষীয়, সহজ","સમૂહ, સિમ્પ્લેક્સ, એકતરફી, સરળ"
একমুখী এলগৰিদম,વન-વે અલ્ગોરિધમ
একক টেবুল,એક ટેબલ
simpson ৰ এক তৃতীয়াংশ নিয়ম,સિમ્પસનનો એક તૃતીયાંશ નિયમ
চিমুলেচন পদ্ধতি,સિમ્યુલેશન પદ્ધતિ
সমকালীন অৱভেদ্য সমীকৰণ,એક સાથે વિભેદક સમીકરણો
একেলগে সমীকৰণ,એક સાથે સમીકરણો
"চিহ্ন, sine","ચિહ્ન, સાઈન"
"চাইন বক্ৰ, চাইন বক্ৰ","સાઈન કર્વ, સાઈન કર્વ"
একক,સોલો
একঘেয়ামী কাৰ্য্য,એકવિધ કાર્ય
অদ্ভুত অখণ্ড,વિચિત્ર અભિન્ન
"অদ্ভুততা, অদ্ভুততা","વિચિત્રતા, વિચિત્રતા"
অপৰিৱৰ্তিত মেট্ৰিক্স,અનિવાર્ય મેટ્રિક્સ
অদ্ভুত সমাধান,વિચિત્ર ઉકેલ
নমুনাৰ আকাৰ,નમૂનાનું કદ
অদ্ভুত বিতৰণ,વિચિત્ર વિતરણ
বিষমজাতীয় হাৰ্মিটিয়ান মেট্ৰিক্স,વિજાતીય હર્મિટિયન મેટ્રિક્સ
বিষমতা,વિપરીત
অদ্ভুত প্ৰতিসম মেট্ৰিক্স,વિચિત્ર સપ્રમાણ મેટ્રિક્સ
চলক নূন্যতম কৰা,ચલ ન્યૂનતમ
"ঢাল, ঢাল, ঢাল","ઢાળ, ઢાળ, ઢાળ"
ঢালৰ গ্ৰেডিয়েণ্ট,ઢાળ ઢાળ
"বন্ধনী, চুটি বান্ধনি","કૌંસ, ટૂંકા બંધનકર્તા"
পোন বক্ৰ,સીધો વળાંક
বিবিধ কাৰ্য্য,પરચુરણ કાર્ય
সৌৰজগত,સૂર્ય સિસ્ટમ
,
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,સોલેનોઇડલ વેક્ટર
"কঠিন, ভৰ, ঘনক","નક્કર, સમૂહ, સમઘન"
"ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি","ક્યુબિક ભૂમિતિ, સ્ટીરિયોસ્કોપિક ભૂમિતિ"
"সমাধান, সঁজুলি","ઉકેલ, સાધન"
শৃংখলা গঠন সমাধান,શ્રેણી ફોર્મ સોલ્યુશન
সমাধান মেট্ৰিক্স,સોલ્યુશન મેટ્રિક્સ
ত্ৰিভুজৰ সমাধান,ત્રિકોણનો ઉકેલ
সমাধান জনসংখ্যা,ઉકેલ વસ્તી
ছ&#39;নাইন বহুপদ,સોનીન બહુપદી
"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ","આકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ"
আকাশ বক্ৰ,આકાશ વળાંક
অভিভাৱক ছেট,પિતૃ સમૂહ
স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম,સ્થાનિક સહસંબંધ રેખાકૃતિ
নিৰ্দিষ্ট ৰৈখিক গোট,ચોક્કસ રેખીય જૂથ
নিৰ্দিষ্ট উলম্ব গোট,ચોક્કસ વર્ટિકલ જૂથ
"নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব","ચોક્કસ ઘનતા, સંબંધિત ઘનતા"
মানৱ মেপিং উপপাদ্য,માનવ મેપિંગ પ્રમેય
কাৰ্য্যৰ নিয়ম,કાર્યનો ધોરણ
"গোলক, গোলক","ગોળો, ગોળો"
গোলাকাৰ স্থানাংক ব্যৱস্থা,ગોળાકાર સંકલન સિસ્ટમ
গোলাকাৰ মেৰু স্থানাংক,ગોળાકાર ધ્રુવીય કોઓર્ડિનેટ્સ
গোলাকাৰ ত্ৰিভুজ,ગોળાકાર ત્રિકોણ
গোলাকাৰ ত্ৰিকোণমিতি,ગોળાકાર ત્રિકોણમિતિ
সৰ্পিল,સર્પાકાર
"বৰ্গ, বৰ্গ","ચોરસ, ચોરસ"
"গুৰু, গুৰুবন্ধনী","ગુરુઓ, ગુરુબંધની"
বৰ্গ অখণ্ড,ચોરસ અભિન્ન
বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স,ચોરસ મેટ્રિક્સ
বৰ্গমূল,વર્ગમૂળ
নমুনা সংগ্ৰহৰ পৰ্যায়,નમૂના લેવાનો તબક્કો
স্তৰভিত্তিক ফলন,વંશવેલો કાર્ય
মানক বিচ্যুতি,પ્રમાણભૂત વિચલન
ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট,પ્રમાણભૂત વિભેદક ઉત્પાદન
ভাৰসাম্যতা,સંતુલન
অজ্ঞান বক্ৰ,જડ વળાંક
অজ্ঞান বিন্দু,જડ બિંદુ
শ্বক কৰা মূল্য,આઘાતજનક મૂલ્ય
"নমুনা, চিত্ৰ","નમૂના, આકૃતિ"
পৰিসংখ্যাগত,આંકડાકીય
পৰিসংখ্যা বিশ্লেষণ,આંકડાકીય વિશ્લેષણ
পৰিসংখ্যাগত বিতৰণ,આંકડાકીય વિતરણ
পৰিসংখ্যাগত অনুমান,આંકડાકીય પૂર્વધારણા
পৰিসংখ্যাগত আনুমানিককৰণ,આંકડાકીય અંદાજ
পৰিসংখ্যাগত আৰ্হি,આંકડાકીય મોડેલ
পৰিসংখ্যাগত জনসংখ্যা,આંકડાકીય વસ્તી
পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ,આંકડાકીય ગુણવત્તા નિયંત્રણ
"পৰিসংখ্যা, পৰিসংখ্যা","આંકડા, આંકડા"
"অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী","અપરિવર્તનશીલ, સતત, સ્થિર, કાયમી"
ষ্টেণ্ডিং ষ্টেট সমাধান,સ્થાયી રાજ્ય ઉકેલ
অধিক প্ৰৱণ মাউন্ট,વધુ સંભવિત માઉન્ટ
ঢাল-আৰোহণ ডিজাইন,ઢોળાવ-ક્લાઇમ્બ ડિઝાઇન
ঠেকতম অৱতৰণ,સૌથી ઊભો વંશ
"ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন",પગલું કાર્ય
ষ্টাৰলিং ৰেঞ্জ,સ્ટર્લિંગ શ્રેણી
"ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী","સ્ટોકેસ્ટિક, સંભવિત"
সম্ভাৱনাবাদী মেট্ৰিক্স,સંભવિત મેટ્રિક્સ
সম্ভাৱনাবাদী আৰ্হি,સંભવિત મોડેલ
সম্ভাৱনামূলক প্ৰগ্ৰেমিং,સંભવિત પ્રોગ્રામિંગ
সম্ভাৱনাবাদী চলক,સંભવિત ચલ
ষ্টোকছ উপপাদ্য,સ્ટોક્સ પ્રમેય
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","સીધી રેખા, સીધી રેખા, સીધી રેખા"
"স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ","સ્તર ચાર્ટ, બાર ચાર્ટ"
"স্তৰবিন্যাস, স্তৰবিন্যাস","સ્તરીકરણ, સ્તરીકરણ"
স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা,સ્તરીય નમૂના
"ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন","પ્રવાહ-રેખા, પ્રવાહ-રેખા"
চাপ,તણાવ
শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য,મજબૂત વલણવાળું કાર્ય
নিৰন্তৰ হ্ৰাস পাই আহিছে,સતત ઘટી રહ્યું છે
নিৰন্তৰ বৃদ্ধি,સતત વધારો
অবিৰত অৰ্ডিনেট ফলন,સતત ઓર્ડિનેટ ફંક્શન
ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা),વિદ્યાર્થી કસોટી (વિદ્યાર્થી &#39;ટી&#39; ટેસ્ટ)
উপসংগ্ৰহ,ઉપસંગ્રહ
উপ-নিৰ্দিষ্টতাবাদী,પેટા-નિર્ધારિત
উপ-অঞ্চল,પેટા-પ્રદેશ
"উপশ্ৰেণী, উপগোট, উপগোট","પેટાવર્ગ, પેટાજૂથ, પેટાજૂથ"
ব্যৱধান,અંતરાલ
"উপমেট্ৰিক্স, উপমেট্ৰিক্স","સબમેટ્રિક્સ, સબમેટ્રિક્સ"
"ফুটনোট, ফুটনোট, ফুটনোট","ફૂટનોટ, ફૂટનોટ, ફૂટનોટ"
উত্তৰাধিকাৰ,ઉત્તરાધિકાર
উপগোট,સબસેટ
উপজনসংখ্যা,ઉપવસ્તી
সলনি কৰা,બદલી
অৰ্ধস্পৰ্শযোগ্য,અર્ધ સ્પર્શેન્દ્રિય
"স্থানান্তৰ কৰা, স্থানান্তৰ কৰা","સ્થાનાંતરિત કરવું, સ્થાનાંતરિત કરવું"
"বিয়োগ, বিয়োগ","બાદબાકી, બાદબાકી"
"বিয়োগ, বিয়োগ","બાદબાકી, બાદબાકી"
লাহে লাহে,ધીમે ધીમે
প্ৰগতিশীল পাৰ্থক্য,પ્રગતિશીલ તફાવત
প্ৰগতিশীল সংহতি,પ્રગતિશીલ એકીકરણ
পাছৰটো,બાદમાં
সংলগ্ন কৰা হৈছে,જોડાયેલ
"যোগফল, যোগফল, যোগফল ফলাফল, যোগফল","સરવાળો, સરવાળો, સરવાળો, સરવાળો, સરવાળો"
যোগফল ফলন,સરવાળો કાર્ય
সংকলনযোগ্য,કમ્પાઇલેબલ
যোগাসন ব্লক,યોગ બ્લોક
সংকলন,સંકલન
সংগ্ৰহ সন্মিলন,સંગ્રહ સંમેલન
সংকলন সূত্ৰ,સંકલન સૂત્ર
গ্ৰেড সংগ্ৰহ,ગ્રેડ સંગ્રહ
সংকলন চিহ্ন,સંકલન પ્રતીક
যোগ অসীমলৈ,અનંત સુધીનો યોગ
"idiot, মূৰ্খ","મૂર્ખ, મૂર્ખ"
অভাৰছেট,ઓવરસેટ
ছুপাৰছনিক প্ৰবাহ,સુપરસોનિક પ્રવાહ
পৰিপূৰক কোণ,પૂરક કોણ
লেকৰ লোমৰ সমতল,lacquered ફ્લીસ ફ્લેટ
কাৰ্য্যৰ সমৰ্থন,કાર્યનો આધાર
"imagine, ধৰি লওক","કલ્પના કરો, ધારો"
ওখ,ઉચ્ચ
কৰ্ণী,કરણી
"পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ","સપાટી, સપાટી, સપાટી"
পৃষ্ঠীয় অংশ,ડોર્સલ વિસ્તાર
পৃষ্ঠা অবিচ্ছেদ্য,પૃષ્ઠ અભિન્ન
আৱৰণ,આવરણ
আৱৰণ,આવરણ
কভাৰ মেপ,કવર નકશો
চিহ্ন,હસ્તાક્ષર
প্ৰতীকী যুক্তি,સાંકેતિક તર્ક
প্ৰতীকী আৰ্হি,પ્રતીકાત્મક મોડેલ
প্ৰতিসম,સપ્રમાણ
সমমিতি,આઇસોમેટ્રિક
"প্ৰতিসম নিৰ্ণায়ক, প্ৰতিসম নিৰ্ণায়ক","સપ્રમાણ નિર્ધારક, સપ્રમાણ નિર્ધારક"
প্ৰতিসম পাৰ্থক্য,સપ્રમાણ તફાવત
প্ৰতিসম মেট্ৰিক্স,સપ્રમાણ મેટ્રિક્સ
ব্যৱস্থা বিশ্লেষণ ব্যৱস্থা বিশ্লেষণ,સિસ્ટમ વિશ્લેષણ સિસ્ટમ વિશ્લેષણ
ক্ৰমিক নমুনা সংগ্ৰহ,સીરીયલ સેમ્પલિંગ
"টেবুল, টেবুল","ટેબલ, ટેબલ"
"টেবুল, টেবুল","ટેબલ, ટેબલ"
অবিচ্ছেদ্য টেবুল,અભિન્ન કોષ્ટક
"টেবুলাৰ, সমতল","ટેબ્યુલર, સપાટ"
টেবুলাৰ ৰূপ,ટેબ્યુલર સ્વરૂપ
"টেবুলাৰ লগাৰিদম, টেবুলাৰ লগাৰিদম","ટેબ્યુલર લોગરીધમ, ટેબ્યુલર લોગરીધમ"
টেবুলত লিখা,ટેબ્યુલેટ
টেবুলাৰ মানসমূহ,કોષ્ટક મૂલ્યો
টেবুলেচন,ટેબ્યુલેશન
"টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ","ટેબ્યુલર, ટેબ્યુલર મશીન, ટેબ્યુલર"
"ঠেং, ঠেং","પૂંછડી, પૂંછડી"
ঠেংৰ অঞ্চল (বিতৰণৰ),પૂંછડીનો વિસ્તાર (વિતરણનો)
স্পৰ্শ,સ્પર્શ
