Marathi,Punjabi
लँडस्केप,ਲੈਂਡਸਕੇਪ
शेड्युलर,ਸ਼ਡਿਊਲਰ
स्क्रीन रिफ्लेक्शन प्रोजेक्टर,ਸਕਰੀਨ ਰਿਫਲਿਕਸ਼ਨ ਪ੍ਰੋਜੈਕਟਰ
स्क्रिप्ट,ਸਕ੍ਰਿਪਟ
स्क्रिप्टिंग भाषा,ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ
"1.कॉइल, 2.स्क्रोल","1.ਕੋਇਲ, 2.ਸਕ੍ਰੌਲ"
सिंक्रोनस डेटा लिंक कंट्रोल (SDLC),ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ (SDLC)
"1.शोध, 2.शोध","1. ਖੋਜ, 2. ਖੋਜ"
शोध इंजिन,ਖੋਜ ਇੰਜਣ
झाड शोधा,ਖੋਜ ਰੁੱਖ
"1.एक्सप्लोर करा, 2.शोधा","1. ਪੜਚੋਲ ਕਰੋ, 2. ਖੋਜੋ"
दुय्यम,ਸੈਕੰਡਰੀ
"1.सेक्टर, 2.सेक्टर","1.ਸੈਕਟਰ, 2.ਸੈਕਟਰ"
सुरक्षा धोरण,ਸੁਰੱਖਿਆ ਨੀਤੀ
शोध संज्ञा,ਖੋਜ ਸ਼ਬਦ
"1.विभाग, 2.विभाग","1.ਸੈਕਸ਼ਨ, 2.ਸੈਕਸ਼ਨ"
"1. विखंडन, 2. विखंडन","1. ਫਰੈਗਮੈਂਟੇਸ਼ਨ, 2. ਵਿਭਾਜਨ"
निवड क्रमवारी,ਚੋਣ ਲੜੀਬੱਧ
"1.स्वयंपूर्ण, 2.स्वयंपूर्ण","1.ਸਵੈ-ਮੁਕੰਮਲ, 2.ਸਵੈ-ਮੁਕੰਮਲ"
"1.अर्थशास्त्र, 2.अर्थशास्त्र","1.Semantics, 2.Semantics"
सेमाफोर,ਸੈਮਾਫੋਰ
सेमीकंडक्टर,ਸੈਮੀਕੰਡਕਟਰ
कल्पनारम्य वेब,ਕਲਪਨਾ ਵੈੱਬ
अनुक्रमिक प्रवेश पद्धत,ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ
सलग,ਲਗਾਤਾਰ
मालिका,ਸੀਰੀਅਲ
"1.सर्व्हर, 2.सर्व्हर","1.ਸਰਵਰ, 2.ਸਰਵਰ"
सर्व्हर क्रॅश,ਸਰਵਰ ਕਰੈਸ਼
सर्व्हर परवाना,ਸਰਵਰ ਲਾਇਸੰਸ
सर्वो गुणक,ਸਰਵੋ ਗੁਣਕ
संच,ਦਾ ਸੈੱਟ
निर्दिष्ट बिंदू,ਨਿਰਧਾਰਤ ਬਿੰਦੂ
व्यवस्थापन,ਪ੍ਰਬੰਧਨ
सावली,ਸ਼ੈਡੋ
सिनेमॅटोग्राफी,ਸਿਨੇਮੈਟੋਗ੍ਰਾਫੀ
भूत,ਭੂਤ
फाइल शेअर करा,ਸ਼ੇਅਰ ਫਾਇਲ
सामायिक प्रवेश,ਸਾਂਝੀ ਪਹੁੰਚ
शेअरिंग,ਸਾਂਝਾ ਕਰਨਾ
"1. कंस, 2. चिलखत, 3. शेल, 4. शेल","1. ਬਰੈਕਟਸ, 2. ਆਰਮਰ, 3. ਸ਼ੈੱਲ, 4. ਸ਼ੈੱਲ"
विस्थापन चिन्ह,ਵਿਸਥਾਪਨ ਪ੍ਰਤੀਕ
लहान मार्ग,ਛੋਟਾ ਰਸਤਾ
लहान सूचना,ਛੋਟੀ ਹਦਾਇਤ
भावंड,ਭੈਣ-ਭਰਾ
"1. साइड इफेक्ट, 2. काउंटर इफेक्ट","1. ਮਾੜਾ ਪ੍ਰਭਾਵ, 2. ਵਿਰੋਧੀ ਪ੍ਰਭਾਵ"
साइन बिट,ਸਾਈਨ ਬਿੱਟ
सिग्नल,ਇਸ਼ਾਰਾ
सिग्नल प्रक्रिया,ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ
नोटेशन,ਨੋਟੇਸ਼ਨ
"1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर","1.ਸਿਗਨਲ-ਧੁਨੀ ਅਨੁਪਾਤ, 2.ਸਿਗਨਲ-ਸ਼ੋਰ ਅਨੁਪਾਤ"
"1.स्वाक्षरी, 2. स्वाक्षरी","1. ਦਸਤਖਤ, 2. ਦਸਤਖਤ"
मार्कर चाचणी,ਮਾਰਕਰ ਟੈਸਟ
लक्षणीय गुण,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
सिलिकॉन चिप,ਸਿਲੀਕਾਨ ਚਿੱਪ
सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP),ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP)
अविवाहित,ਸਿੰਗਲ
"1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड","1. ਇੱਕ ਸਿਗਨਲਿੰਗ ਨੋਡ, 2. ਸਿੰਪਲੈਕਸ ਨੋਡ"
सिम्युलेशन,ਸਿਮੂਲੇਸ਼ਨ
अनुकरण करणारा,ਨਕਲ ਕਰਨ ਵਾਲਾ
"1.एकाच वेळी, 2.समकालिक","1. ਸਮਕਾਲੀ, 2. ਸਮਕਾਲੀ"
एकाच वेळी प्रक्रिया,ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ
सोलो,ਸੋਲੋ
"1.साइट परवाना, 2.साइट परवाना","1.ਸਾਈਟ ਲਾਇਸੰਸ, 2.ਸਾਈਟ ਲਾਇਸੰਸ"
"1.आकार, 2.आकार","1. ਆਕਾਰ, 2. ਆਕਾਰ"
मोजमाप,ਮਾਪ
"1. चित्रण, 2. चित्रण","1. ਦ੍ਰਿਸ਼ਟਾਂਤ, 2. ਦ੍ਰਿਸ਼ਟਾਂਤ"
प्लुटी,pluti
"1.प्लुती, 2.प्लुतीकरण","1.ਪਲੂਤੀ, 2.ਪਲੂਟੀਕਰਨ"
"1.स्लॅश, 2.कट","1. ਸਲੈਸ਼, 2. ਕੱਟੋ"
संगणकाखाली,ਕੰਪਿਊਟਰ ਦੇ ਅਧੀਨ
साप विंडो प्रोटोकॉल,ਸੱਪ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ
"1. वगळणे, 2. शरणागती","1. ਛੱਡਣਾ, 2. ਸਮਰਪਣ"
स्लॉट,ਸਲਾਟ
SCSI (SCSI),SCSI (SCSI)
स्मार्ट कार्ड,ਸਮਾਰਟ ਕਾਰਡ
गोगलगाय मेल,snail ਮੇਲ
स्नॅपशॉट,ਸਨੈਪਸ਼ਾਟ
"1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग","1.ਸੌਫਟ ਗਣਨਾ, 2.ਸੌਫਟ ਗਣਨਾ"
सॉफ्ट कॉपी,ਸਾਫਟ ਕਾਪੀ
सोपे फॉन्ट,ਆਸਾਨ ਫੌਂਟ
सॉफ्टवेअर,ਸਾਫਟਵੇਅਰ
सॉंफ्टवेअर अभियांत्रिकी,ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ
सॉफ्टवेअर परवाना,ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ
सॉफ्टवेअर चाचेगिरी,ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ
स्पेक्ट्रम,ਸਪੈਕਟ੍ਰਮ
"1.स्क्रू, 2.सर्पिल","1.ਸਕ੍ਰੂ, 2.ਸਪਿਰਲ"
"1.तपशील पत्रक, 2.स्प्रेडशीट","1. ਵੇਰਵੇ ਸ਼ੀਟ, 2. ਸਪ੍ਰੈਡਸ਼ੀਟ"
मानक,ਮਿਆਰੀ
मानक सामान्यीकृत मार्कअप भाषा (SGML),ਸਟੈਂਡਰਡ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਲੈਂਗੂਏਜ (SGML)
मानकीकरण,ਮਾਨਕੀਕਰਨ
वेळ वाट,ਉਡੀਕ ਸਮਾਂ
तारक लॅन,tarak lan
तारा स्थिती,ਤਾਰਾ ਸਥਿਤੀ
थोडा प्रारंभ करत आहे,ਬਿੱਟ ਸ਼ੁਰੂ
"1. अभाव, 2. टंचाई, 3. टंचाई संकट","1. ਕਮੀ, 2. ਕਮੀ, 3. ਕਮੀ ਸੰਕਟ"
"1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी","1.ਸਟੈਟਿਕ ਮੈਮੋਰੀ, 2.ਸਟੈਟਿਕ ਮੈਮੋਰੀ"
स्थिती चॅनेल,ਸਥਿਤੀ ਚੈਨਲ
"1.चरण आकार, 2.चरण परिमाणे","1. ਸਟੈਪ ਸਾਈਜ਼, 2. ਸਟੈਪ ਮਾਪ"
विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा,ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ
ब्रेक कोड,ਤੋੜ ਕੋਡ
विराम की,ਵਿਰਾਮ ਕੁੰਜੀ
साठवणक्षमता,ਸਟੋਰੇਬਿਲਟੀ
संग्रहित कार्यक्रम,ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ
मालिका डेटा,ਸੀਰੀਜ਼ ਡਾਟਾ
"1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग","1.ਸਟ੍ਰਕਚਰਡ ਏਨਕੋਡਿੰਗ, 2.ਸਟ੍ਰਕਚਰਡ ਕੋਡਿੰਗ"
स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL),ਸਟ੍ਰਕਚਰਡ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL)
"1. ब्रोशर पेपर, 2. शैली पत्र","1. ਬਰੋਸ਼ਰ ਸ਼ੀਟ, 2. ਸ਼ੈਲੀ ਅੱਖਰ"
उप-निर्देशिका,ਉਪ-ਡਾਇਰੈਕਟਰੀ
"1.सबनेट, 2.सबनेट","1.ਸਬਨੈੱਟ, 2.ਸਬਨੈੱਟ"
उपवृक्ष,ਸਬਟ੍ਰੀ
"1.सारांश, 2.सारांश","1. ਸੰਖੇਪ, 2. ਸੰਖੇਪ"
"1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर","1. ਸੁਪਰ ਕੰਪਿਊਟਰ, 2. ਸੁਪਰ ਕੰਪਿਊਟਰ"
"1.Super Computation, 2.Super Computation","1.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ, 2.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ"
की की,ਕੁੰਜੀ
शीर्ष वापरकर्ता,ਚੋਟੀ ਦੇ ਉਪਭੋਗਤਾ
पर्यवेक्षी शिक्षण,ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ
सहाय्यक चिप,ਸਹਾਇਕ ਚਿੱਪ
निव्वळ भिन्नता,ਸ਼ੁੱਧ ਪਰਿਵਰਤਨ
"1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान","1.ਨੈੱਟ ਵਿਭਿੰਨਤਾ, 2.ਸੈਕਸ਼ਨ, 3.ਸਰਫਨ"
स्वॅप,ਸਵੈਪ
अंतर्गामी,ਅੰਦਰ ਵੱਲ
बहिर्वाह,ਵਹਾਅ
स्वॅपिंग,ਸਵੈਪਿੰਗ
"1.स्विच केलेले नेटवर्क,2. स्विच केलेले नेटवर्क","1. ਸਵਿੱਚਡ ਨੈੱਟਵਰਕ, 2. ਬਦਲਿਆ ਨੈੱਟਵਰਕ"
स्विचिंग,ਬਦਲਣਾ
स्विचिंग तत्त्व,ਬਦਲਣ ਦਾ ਸਿਧਾਂਤ
प्रतीकात्मक प्रोग्रामिंग,ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
सिंक्रोनाइझेशन,ਸਮਕਾਲੀਕਰਨ
सिंक्रोनायझर,ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ
समकालिक,ਸਮਕਾਲੀ
सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH),ਸਮਕਾਲੀ ਸੰਖਿਆਤਮਕ ਲੜੀ (SDH)
वाक्य विश्लेषण,ਵਾਕ ਵਿਸ਼ਲੇਸ਼ਣ
प्रणाली विश्लेषण,ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
प्रणाली अभियांत्रिकी,ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ
"1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर","1. ਸਿਸਟਮ ਤੋੜਨ ਵਾਲਾ, 2. ਸਿਸਟਮ ਹੈਕਰ"
सिस्टम इंटिग्रेटर,ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ
सिस्टम लॉग,ਸਿਸਟਮ ਲਾਗ
सिस्टम कव्हर,ਸਿਸਟਮ ਕਵਰ
सिस्टम नेटवर्क स्ट्रक्चर (SNA),ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਢਾਂਚਾ (SNA)
"1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर","1. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ, 2. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ"
"1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट","1. ਸਿਸਟਮ ਰੀਸਟਾਰਟ, 2. ਸਿਸਟਮ ਰੀਸਟਾਰਟ"
प्रणाली समाप्ती,ਸਿਸਟਮ ਸਮਾਪਤੀ
प्रणाली चाचणी,ਸਿਸਟਮ ਟੈਸਟ
प्रणाली उपयुक्तता,ਸਿਸਟਮ ਸਹੂਲਤ
"1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता","1. ਸਿਸਟਮੈਟਿਕ ਕੋਡ, 2. ਸਿਸਟਮੈਟਿਕ ਕੋਡ"
टॅब कमांड,ਟੈਬ ਕਮਾਂਡ
वेळापत्रक,"ਸਮਾਸੂਚੀ, ਕਾਰਜ - ਕ੍ਰਮ"
सारणी विहंगावलोकन,ਸਾਰਣੀ ਵਿੱਚ ਸੰਖੇਪ ਜਾਣਕਾਰੀ
टेबल जागा,ਟੇਬਲ ਸਪੇਸ
फलक,ਤਖ਼ਤੀ
"1.सारणीदार, 2.अॅरे अॅरे","1.ਸਾਰਣੀ, 2.ਐਰੇ ਐਰੇ"
सारणी कार्य,ਸਾਰਣੀ ਫੰਕਸ਼ਨ
"1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना","1. ਨਿਸ਼ਾਨਬੱਧ ਆਰਕੀਟੈਕਚਰ, 2. ਚਿੰਨ੍ਹਿਤ ਢਾਂਚਾ"
चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF),ਚਿੰਨ੍ਹਿਤ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮ (TIFF)
टँडम प्रणाली,ਟੈਂਡਮ ਸਿਸਟਮ
टेप घनता,ਟੇਪ ਦੀ ਘਣਤਾ
टेप कव्हर,ਟੇਪ ਕਵਰ
tar फाइल,tar ਫਾਈਲ
काम,ਕੰਮ
कार्य मार्गदर्शक,ਕੰਮ ਗਾਈਡ
कार्य शेड्युलर,ਟਾਸਕ ਸ਼ਡਿਊਲਰ
ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP),ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (TCP/IP)
कटिंग ऑपरेशन,ਕੱਟਣ ਦੀ ਕਾਰਵਾਈ
दूरसंचार,ਦੂਰਸੰਚਾਰ
दूरसंचार,ਦੂਰਸੰਚਾਰ
दूरसंचार,ਟੈਲੀਕਾਮ
दूरसंचार,ਟੈਲੀਕਾਨਫਰੰਸ
"1. तार, 2. तार","1. ਟੈਲੀਗ੍ਰਾਫ਼, 2. ਟੈਲੀਗ੍ਰਾਫ਼ੀ"
"1. टेलीमीटर, 2. टेलिमेट्री","1. ਟੈਲੀਮੀਟਰ, 2. ਟੈਲੀਮੀਟਰੀ"
"1.टेलिफोन, 2.टेलिफोन","1.ਟੈਲੀਫੋਨ, 2.ਟੈਲੀਫੋਨ"
टेलिफोन,ਟੈਲੀਫੋਨ
"1.टेलिप्रिंटर, 2.टेलिप्रिंटर","1.ਟੈਲੀਪ੍ਰਿੰਟਰ, 2.ਟੈਲੀਪ੍ਰਿੰਟਰ"
टेलिप्रोसेसिंग,ਟੈਲੀਪ੍ਰੋਸੈਸਿੰਗ
"1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन","1. ਦੂਰਦਰਸ਼ਨ, 2. ਟੈਲੀਵਿਜ਼ਨ, 3. ਦੂਰਦਰਸ਼ਨ"
टेलेक्स,telex
"1.सापळा दूर, 2.टेलनेट","1. ਟ੍ਰੈਪ ਦੂਰ, 2. ਟੇਲਨੈੱਟ"
"1.उष्णता, 3.तापमान","1. ਗਰਮੀ, 3. ਤਾਪਮਾਨ"
"1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा","1. ਆਕਾਰ ਪਲੇਟ, 2. ਟੈਂਪਲੇਟ, 3. ਰੂਪਦਾ"
दहाचे पूरक,ਦਸ ਦਾ ਪੂਰਕ
तेरा बाइट,tera ਬਾਈਟ
टेरा फॉलप्स,ਟੈਰਾ ਫਾਲੋਪਸ
"1.एंड पॉइंटर, 2.टर्मिनल कर्सर","1.ਐਂਡ ਪੁਆਇੰਟਰ, 2.ਟਰਮੀਨਲ ਕਰਸਰ"
"1.एंड नोड, 2.टर्मिनल नोड","1.ਐਂਡ ਨੋਡ, 2.ਟਰਮੀਨਲ ਨੋਡ"
टर्मिनल विंडो,ਟਰਮੀਨਲ ਵਿੰਡੋ
समाप्त,ਖਤਮ
ट्राय-बेस,ਟ੍ਰਾਈ-ਬੇਸ
तीन बेस ऑपरेशन,ਤਿੰਨ ਅਧਾਰ ਕਾਰਵਾਈ
चाचणी,ਟੈਸਟਿੰਗ
चाचणी कव्हरेज,ਟੈਸਟ ਕਵਰੇਜ
चाचणी अंमलबजावणी,ਟੈਸਟ ਐਗਜ਼ੀਕਿਊਸ਼ਨ
चाचणी डेटा,ਟੈਸਟ ਡਾਟਾ
"1.मजकूर, 2. अभ्यास साहित्य","1. ਪਾਠ, 2. ਅਧਿਐਨ ਸਮੱਗਰੀ"
मजकूर बॉक्स,ਟੈਕਸਟ ਬਾਕਸ
मजकूर कर्सर,ਟੈਕਸਟ ਕਰਸਰ
मजकूर संपादक,ਟੈਕਸਟ ਐਡੀਟਰ
मजकूर फाइल,ਟੈਕਸਟ ਫਾਈਲ
अभ्यासक्रम,ਪਾਠਕ੍ਰਮ
मजकूर प्रक्रिया,ਟੈਕਸਟ ਪ੍ਰੋਸੈਸਿੰਗ
स्पीच-टेक्स्ट (TTS),ਸਪੀਚ-ਟੈਕਸਟ (TTS)
टेक्सचर मॅपिंग,ਟੈਕਸਟ ਮੈਪਿੰਗ
"1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर","1.T ਫਲਿੱਪ ਫਲਾਪ, 2.T-ਬਾਈਨੋਮੀਟਰ"
थर्मल सीलर,ਥਰਮਲ ਸੀਲ ਥਰਮਲ
"1.प्रिंटर पातळ फिल्म मेमरी, 2.थिन फिल्म मेमरी","1.ਪ੍ਰਿੰਟਰ ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ, 2.ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ"
(TFT) पातळ फिल्म ट्रान्झिस्टर (TFT),(TFT) ਪਤਲਾ ਫਿਲਮ ਟਰਾਂਜ਼ਿਸਟਰ (TFT)
"1.जेमिंग, 2.हॅशिंग","1. ਗੇਮਿੰਗ, 2. ਹੈਸ਼ਿੰਗ"
धाग्याची बांगडी,ਥਰਿੱਡ ਚੂੜੀ
थ्रेडिंग,ਥਰਿੱਡਿੰਗ
"1.त्रिपक्षीय नेटवर्क, 2.त्रिपक्षीय नेटवर्क","1. ਟ੍ਰਾਈਲੇਟਰਲ ਨੈੱਟਵਰਕ, 2. ਟ੍ਰਾਈਲੇਟਰਲ ਨੈੱਟਵਰਕ"
प्रवाह क्षमता,ਵਹਾਅ ਦੀ ਸਮਰੱਥਾ
वेळेची जटिलता,ਸਮੇਂ ਦੀ ਗੁੰਝਲਤਾ
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ (TDM)
वेळ फ्रेम,ਸਮਾ ਸੀਮਾ
त्याच वेळी,ਇੱਕੋ ਹੀ ਸਮੇਂ ਵਿੱਚ
"1. कॉल मशीन, 2. कॉल मशीन, 3. टाइम मशीन","1. ਕਾਲ ਮਸ਼ੀਨ, 2. ਕਾਲ ਮਸ਼ੀਨ, 3. ਟਾਈਮ ਮਸ਼ੀਨ"
वेळ संपला,ਟਾਈਮ ਅੱਪ
"1.कॅलोकेशन, 2.कॅल क्वांटायझेशन","1.ਕੈਲੋਕੇਸ਼ਨ, 2.ਕੈਲ ਦੀ ਮਾਤਰਾ"
वेळ मालिका,ਸਮਾਂ ਲੜੀ
"1. वेळेची विभागणी, 2. वेळ सामायिकरण","1. ਸਮਾਂ ਵੰਡ, 2. ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ"
वेळ सामायिकरण प्रणाली,ਟਾਈਮ ਸ਼ੇਅਰਿੰਗ ਸਿਸਟਮ
कॉल चरण,ਕਾਲ ਕਦਮ
वेळ आकृती,ਸਮਾਂ ਚਿੱਤਰ
वर्ण,ਅੱਖਰ
टॉगल,ਟੌਗਲ
हलवा टॉगल करा,ਟੌਗਲ ਮੂਵ
"1.प्रतीक, 2.टोकन","1. ਚਿੰਨ੍ਹ, 2. ਟੋਕਨ"
टोकन बस,ਟੋਕਨ ਬੱਸ
टोकन बस,ਟੋਕਨ ਬੱਸ
टोकन बस नेटवर्क,ਟੋਕਨ ਬੱਸ ਨੈੱਟਵਰਕ
"1. प्रतीक रिंग, 2. प्रतीक रिंग","1. ਸਿੰਬਲ ਰਿੰਗ, 2. ਸਿੰਬਲ ਰਿੰਗ"
टोकन वाटाघाटी,ਟੋਕਨ ਗੱਲਬਾਤ
"1.साधने, 2.साधने","1.ਟੂਲ, 2.ਟੂਲ"
वरचा पाय,ਚੋਟੀ ਦੇ ਪੈਰ
वरच्या पायाचे डिझाइन,ਚੋਟੀ ਦੇ ਪੈਰ ਡਿਜ਼ਾਈਨ
"1. नेल रिज कॉन्फिगरेशन, 2. खाली खेचा","1. ਨੇਲ ਰਿਜ ਕੌਂਫਿਗਰੇਸ਼ਨ, 2. ਹੇਠਾਂ ਖਿੱਚੋ"
"1. स्थान, 2. स्थान विज्ञान","1. ਸਥਾਨ, 2. ਸਥਾਨ ਵਿਗਿਆਨ"
टच पॅड,ਟੱਚ ਪੈਡ
टच स्क्रीन,ਟਚ ਸਕਰੀਨ
"1.चिन्ह, 2.चिन्ह, 3.ट्रेसिंग","1.ਨਿਸ਼ਾਨ, 2.ਨਿਸ਼ਾਨ, 3.ਟਰੇਸਿੰਗ"
ट्रेसिंग,ਟਰੇਸਿੰਗ
"1.मार्ग, 2.पथ, 3.गळती","1.ਰਾਹ, 2.ਪਾਥ, 3.ਲੀਕ"
"1.ट्रॅक डिस्क, 2.पाथ डिस्क","1.ਟਰੈਕ ਡਿਸਕ, 2.ਪਾਥ ਡਿਸਕ"
पथ टेप,ਮਾਰਗ ਟੇਪ
"1. अनुसरण करा, 2. अनुसरण करा","1. ਅਨੁਸਰਣ ਕਰੋ, 2. ਅਨੁਸਰਣ ਕਰੋ"
"1. अनुसरण करा, 2. अनुसरण करा","1. ਪਾਲਣਾ ਕਰੋ, 2. ਪਾਲਣਾ ਕਰੋ"
मार्गक्रमण,ਟ੍ਰੈਜੈਕਟਰੀ
"1.व्यवहार, 2.सौदा, 3.व्यवहार, 4.विनिमय","1. ਟ੍ਰਾਂਜੈਕਸ਼ਨ, 2. ਡੀਲ, 3. ਟ੍ਰਾਂਜੈਕਸ਼ਨ, 4. ਐਕਸਚੇਂਜ"
"1. डील फाइल, 2. क्रियाकलाप फाइल","1. ਡੀਲ ਫਾਈਲ, 2. ਐਕਟੀਵਿਟੀ ਫਾਈਲ"
"1.व्यवहार दस्तऐवज, 2.व्यवहार लॉग","1. ਟ੍ਰਾਂਜੈਕਸ਼ਨ ਦਸਤਾਵੇਜ਼, 2. ਟ੍ਰਾਂਜੈਕਸ਼ਨ ਲੌਗ"
"1. लिप्यंतरण, 2. लिप्यंतरण","1. ਲਿਪੀਅੰਤਰਿਤ ਕਰੋ, 2. ਲਿਪੀਅੰਤਰਿਤ ਕਰੋ"
ट्रान्सड्यूसर,ਟ੍ਰਾਂਸਡਿਊਸਰ
हस्तांतरण दर,ਤਬਾਦਲਾ ਦਰ
हस्तांतरण वेळ,ਟ੍ਰਾਂਸਫਰ ਦਾ ਸਮਾਂ
रूपांतरण,ਤਬਦੀਲੀ
क्षणिक त्रुटी,ਪਲ ਦੀ ਗਲਤੀ
संक्रमण कालावधी,ਤਬਦੀਲੀ ਦੀ ਮਿਆਦ
"1. संक्रमण, 2. संक्रांती","1. ਪਰਿਵਰਤਨ, 2. ਸੰਕ੍ਰਮਣ"
सांसर्गिक,ਛੂਤਕਾਰੀ
संसर्गित,ਸੰਕਰਮਿਤ
"1.अनुवाद, 2.अनुवाद, 3.व्याख्या","1. ਅਨੁਵਾਦ, 2. ਅਨੁਵਾਦ, 3. ਵਿਆਖਿਆ"
"1. प्रसारित करणे, प्रसारित करणे, 2. प्रसारित करणे","1. ਪ੍ਰਸਾਰਣ, ਸੰਚਾਰਿਤ, 2. ਸੰਚਾਰਿਤ"
कम्युनिकेशन कंट्रोल प्रोटोकॉल (TCP),ਸੰਚਾਰ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ (TCP)
"1.ट्रान्समिशन लाइन, 2.ट्रान्समिशन लाइन","1. ਟਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ, 2. ਟਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ"
ट्रान्समीटर,ਟ੍ਰਾਂਸਮੀਟਰ
पारदर्शकता,ਪਾਰਦਰਸ਼ਤਾ
ट्रान्सपॉन्डर,ਟ੍ਰਾਂਸਪੋਂਡਰ
"1.वाहतूक, 2.रिग्रेशन","1.ਟਰਾਂਸਪੋਰਟ, 2.ਰਿਗਰੈਸ਼ਨ"
हस्तांतरण,ਤਬਦੀਲੀ
ट्रान्सपुटर,ਟ੍ਰਾਂਸਪਿਊਟਰ
"1.ट्रान्समिशन रिसीव्हर, 2.ट्रान्स रिसीव्हर","1.ਟ੍ਰਾਂਸਮਿਟ ਰੀਸੀਵਰ, 2.ਟ੍ਰਾਂਸ ਰਿਸੀਵਰ"
"1. सापळा, 2. सापळा, 3. पकडणे","1. ਜਾਲ, 2. ਜਾਲ, 3. ਫੜਨਾ"
रोटेशन,ਰੋਟੇਸ਼ਨ
झाड (संक्रमण),ਰੁੱਖ (ਪਰਿਵਰਤਨ)
वृक्ष नेटवर्क,ਰੁੱਖ ਨੈੱਟਵਰਕ
सहाय्यक सर्किट,ਸਹਾਇਕ ਸਰਕਟ
क्षुल्लक आकृती,ਮਾਮੂਲੀ ਚਿੱਤਰ
समस्यानिवारण,ਸਮੱਸਿਆ ਨਿਪਟਾਰਾ
फाडून टाकले,ਬੰਦ ਕਰ ਦਿੱਤਾ
