Odiya,Assamese
ଘଣ୍ଟା ବୁଲାଇ |,ঘড়ীৰ কাঁটাৰ দিশত
ଦକ୍ଷିଣ ଓଲଟା,দক্ষিণৰ বিপৰীত
"ସଠିକ୍ ପ୍ରମାଣ, ସଠିକ୍ ପ୍ରମାଣ |","সঠিক প্ৰমাণ, সঠিক প্ৰমাণ"
"ରିଙ୍ଗ, ରିଙ୍ଗ","আঙঠি, আঙঠি"
ଇଣ୍ଟିଜର୍ ରିଙ୍ଗ୍,পূৰ্ণসংখ্যাৰ আঙঠি
ଆର-ଇଣ୍ଟିଗ୍ରାଲ୍ |,R-অখণ্ড
"ମୂଳ, ମୂଳ","মূল, মূল"
ବର୍ଗ ମୂଳ ମୂଳ |,বৰ্গমূল মূল
ବହୁଜନର ମୂଳ |,বহুপদৰ মূল
"ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ","ঘূৰণ, ঘূৰণ"
ଗୋଲାକାର ତ୍ରୁଟି |,ঘূৰণীয়া ত্ৰুটি
ଧାଡି,লানি পতা
ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |,শাৰী-স্তম্ভ গুণন
ରେଖା ସମାନତା |,ৰেখা সমতুল্যতা
ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |,শাৰী মেট্ৰিক্স
ଧାଡି କ୍ରମ |,শাৰী ক্ৰম
ପଳାୟନ ବିନ୍ଦୁ |,এস্কেপ পইণ্ট
"ନମୁନା, ନମୁନା","নমুনা, নমুনা"
ନମୁନା ଅର୍ଥ |,নমুনাৰ গড়
ନମୁନା ବିନ୍ଦୁ |,নমুনা বিন্দু
ନମୁନା ଆକାର,নমুনাৰ আকাৰ
ନମୁନା ସ୍ଥାନ,নমুনা স্থান
ନମୁନା-ମାନକ-ବିଘ୍ନ |,নমুনা-মানক-বিচ্যুতি
ନମୁନା ସର୍ବେକ୍ଷଣ |,নমুনা জৰীপ
ନମୁନା ଭିନ୍ନତା |,নমুনা ভ্যাৰিয়েন্স
"ନମୁନା (v।), ନମୁନା ସଂଗ୍ରହ (n।)","নমুনা (v.), নমুনা সংগ্ৰহ (n.)"
ନମୁନା ବଣ୍ଟନ,নমুনা বিতৰণ কৰা
ନମୁନା ତ୍ରୁଟି |,নমুনা সংগ্ৰহৰ ভুল
ନମୁନା ବ୍ୟବଧାନ,নমুনা সংগ্ৰহৰ ব্যৱধান
ନମୁନା ପଦ୍ଧତି |,নমুনা সংগ্ৰহ পদ্ধতি
ନମୁନା ନୀତି,নমুনা সংগ্ৰহৰ নীতি
ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
"ସ୍କାଲାର୍, ସ୍କାଲାର୍ |","স্কেলাৰ, স্কেলাৰ"
ସ୍କାଲାର୍ ଫିଲ୍ଡ |,স্কেলাৰ ক্ষেত্ৰ
ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |,স্কেলাৰ মেট্ৰিক্স
ସ୍କାଲାର୍ ଗୁଣ,স্কেলাৰ বহুগুণ
ସ୍କାଲାର୍ ଗୁଣନ |,স্কেলাৰ গুণন
ସ୍କାଲାର୍ ଉତ୍ପାଦ |,স্কেলাৰ উৎপাদন
ସ୍କାଲାର୍ |,স্কেলাৰ
ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |,স্কেলিন ত্ৰিভুজ
ବିଛାଇବା ଚିତ୍ର,স্কেটাৰ ডায়াগ্ৰাম
ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |,শ্ৰডিংগাৰ সমীকৰণ
"ମ al ସୁମୀ ପରିବର୍ତ୍ତନ, ମ al ସୁମୀ ପରିବର୍ତ୍ତନ |","ঋতুভিত্তিক উঠা-নমা, ঋতুভিত্তিক উঠা-নমা"
"ଅନୁପ୍ରବେଶକାରୀ, ଅନୁପ୍ରବେଶକାରୀ ରେଖା, ନିରାପଦ, ଓଲଟା କୋସାଇନ୍ |","ভেদকাৰী, ভেদকাৰী ৰেখা, ছেকেণ্ট, বিপৰীত কোচাইন"
ବିଦ୍ଧରଣ ପଦ୍ଧତି |,বিন্ধি পদ্ধতি
ଦ୍ୱିତୀୟ |,দ্বিতীয়
ଦ୍ୱିତୀୟ କ୍ରମ (ଦ୍ୱିତୀୟ ପ୍ରକାର),দ্বিতীয় ক্ৰম (দ্বিতীয় প্ৰকাৰ)
"ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ","ছেকচন, ছেকচন, ছেকচন, ছেকচন, ছেকচন"
"ଉପବିଭାଗ, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର","মহকুমা, খণ্ড, খণ্ড"
ବକ୍ର ବିଭାଗ,বক্ৰ খণ্ড
ଆତ୍ମ ସଂଲଗ୍ନ,আত্মসংলগ্নতা
ସ୍ୱୟଂ ସଂଲଗ୍ନ ଅପରେଟର୍ |,স্ব-সংলগ্ন অপাৰেটৰ
ସେଲ୍ଫ୍ କଞ୍ଜୁଗେଟ୍ |,অটোজাইগাছ
ଅଧା ଅକ୍ଷ,আধা অক্ষ
ଅର୍ଦ୍ଧଚକ୍ର |,অৰ্ধবৃত্ত
କଂକ୍ରିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,কংক্ৰিটৰ মেট্ৰিক্স
ଅବିଚ୍ଛେଦ୍ୟ ଚତୁର୍ଭୁଜ |,অখণ্ড দ্বিঘাত
ସମିସୁହୁ |,সমীসমুহ
ଅଧା ବ୍ୟବଧାନ,আধা ব্যৱধান
ଅର୍ଥାତ୍ ମୁଖ୍ୟ ଅକ୍ଷ |,অৰ্থাৎ প্ৰধান অক্ষ
ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |,অৰ্ধ ক্ষুদ্ৰ অক্ষ
ପୃଥକ ବହୁଭୂତ |,পৃথক কৰিব পৰা বহুপদ
ଭେରିଏବଲ୍ ଅଲଗା,চলক পৃথকীকৰণ
କ୍ରମ |,ক্ৰম
ସୂଚକାଙ୍କ ନୀତି |,সূচীকৰণ নীতি
କ୍ରମିକ ବିଶ୍ଳେଷଣ |,ক্ৰমিক বিশ্লেষণ
କ୍ରମାଗତ ନମୁନା,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
ନିର୍ଦ୍ଦିଷ୍ଟ ସମ୍ବନ୍ଧ,শ্ৰেণীগত সম্পৰ্ক
"ସିରିଜ୍, ସିରିଜ୍, ସିରିଜ୍ |","শৃংখলা, শৃংখলা, শৃংখলা"
"ସମୁଦାୟ, ପବନ ଦିଗ, ସାମ୍ପ୍ରତିକ ଦିଗ, ଫ୍ରିଜ୍, ଫ୍ରିଜ୍ (ver।)","aggregate, বতাহৰ দিশ, ধাৰা দিশ, জমা, জমা (ver.)"
ସେକ୍ସଟାଣ୍ଟ |,sextant
ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
"ଚିହ୍ନ, ପରିମାଣ","চিহ্ন, পৰিমাণ"
ମ୍ୟାଟ୍ରିକ୍ସ ମାର୍କର |,মেট্ৰিক্স মাৰ্কাৰ
ଚତୁର୍ଭୁଜ ଚତୁର୍ଭୁଜ ପ୍ରତୀକ |,দ্বিঘাত দ্বিঘাত চিহ্ন
ସଚିନ୍ ସଂଖ୍ୟା |,শচীন নম্বৰ
ମହତ୍ତ୍ level ସ୍ତର |,তাৎপৰ্য্যৰ স্তৰ
ମହତ୍ତ୍ test ପରୀକ୍ଷା |,তাৎপৰ্য্য পৰীক্ষা
ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ,উল্লেখযোগ্য নম্বৰ
ମାର୍କ ପରୀକ୍ଷା,নম্বৰ পৰীক্ষা
ପ୍ରତୀକ କାର୍ଯ୍ୟ,চিহ্ন ফলন
ସମାନ ଏଲିପସଏଡ୍ |,একেধৰণৰ উপবৃত্তাকাৰ
ଏକମାତ୍ର ଚିତ୍ର,সমজাতীয় চিত্ৰ
"ସମାନତା, ଅନୁରୂପ |","সাদৃশ্য, উপমা"
ଏକମାତ୍ର ମ୍ୟାଟ୍ରିକ୍ସ |,সমজাতীয় মেট্ৰিক্স
ସରଳ ବନ୍ଦ ବକ୍ର,সহজ বন্ধ বক্ৰ
ସରଳ ସମ୍ପର୍କ,সহজ সম্পৰ্ক
ସରଳ ହାରମୋନିକ୍ ଗତି |,সহজ হাৰমনিক গতি
ସରଳ ଅନିୟମିତ ନମୁନା |,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
"ସେଟ୍, ସିମ୍ପ୍ଲେକ୍ସ, ଏକପାଖିଆ, ସରଳ |","set, simplex, একপক্ষীয়, সহজ"
ଏକପାଖିଆ ଆଲଗୋରିଦମ |,একমুখী এলগৰিদম
ଏକକ ଟେବୁଲ୍ |,একক টেবুল
ସିମ୍ପସନ୍ ର ଏକ ତୃତୀୟାଂଶ ନିୟମ |,simpson ৰ এক তৃতীয়াংশ নিয়ম
ଅନୁକରଣ ପଦ୍ଧତି,চিমুলেচন পদ্ধতি
ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,সমকালীন অৱভেদ্য সমীকৰণ
ଏକକାଳୀନ ସମୀକରଣ |,একেলগে সমীকৰণ
"ସାଇନ୍, ସାଇନ","চিহ্ন, sine"
"ସାଇନ ବକ୍ର, ସାଇନ ବକ୍ର","চাইন বক্ৰ, চাইন বক্ৰ"
ଏକାକୀ,একক
ଏକମାତ୍ର କାର୍ଯ୍ୟ,একঘেয়ামী কাৰ্য্য
ଅଦ୍ଭୁତ ଇଣ୍ଟିଗ୍ରାଲ୍ |,অদ্ভুত অখণ্ড
"ଅଜବତା, ଅଦ୍ଭୁତତା |","অদ্ভুততা, অদ্ভুততা"
ଅବ arian ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,অপৰিৱৰ্তিত মেট্ৰিক্স
ଅଜବ ସମାଧାନ |,অদ্ভুত সমাধান
ନମୁନା ଆକାର,নমুনাৰ আকাৰ
ଅଦ୍ଭୁତ ବଣ୍ଟନ |,অদ্ভুত বিতৰণ
ହେଟେରୋଜିନସ୍ ହର୍ମିଟିଆନ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,বিষমজাতীয় হাৰ্মিটিয়ান মেট্ৰিক্স
ବିପରୀତ,বিষমতা
ଅଦ୍ଭୁତ ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,অদ্ভুত প্ৰতিসম মেট্ৰিক্স
ଭେରିଏବଲ୍ କମ୍ କରିବା |,চলক নূন্যতম কৰা
"ope ୁଲା, ope ୁଲା, ope ୁଲା |","ঢাল, ঢাল, ঢাল"
ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |,ঢালৰ গ্ৰেডিয়েণ্ট
"ବନ୍ଧନୀ, କ୍ଷୁଦ୍ର ବନ୍ଧନ |","বন্ধনী, চুটি বান্ধনি"
ସିଧା ବକ୍ର,পোন বক্ৰ
ବିଭିନ୍ନ କାର୍ଯ୍ୟ,বিবিধ কাৰ্য্য
ସୌର ମଣ୍ଡଳ,সৌৰজগত
,
ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
"କଠିନ, ମାସ, କ୍ୟୁବ୍ |","কঠিন, ভৰ, ঘনক"
"କ୍ୟୁବିକ୍ ଜ୍ୟାମିତ୍ରୀ, ଷ୍ଟେରୋସ୍କୋପିକ୍ ଜ୍ୟାମିତ୍ରୀ |","ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি"
"ସମାଧାନ, ଉପକରଣ","সমাধান, সঁজুলি"
ସିରିଜ୍ ଫର୍ମ ସମାଧାନ |,শৃংখলা গঠন সমাধান
ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |,সমাধান মেট্ৰিক্স
ତ୍ରିରଙ୍ଗାର ସମାଧାନ |,ত্ৰিভুজৰ সমাধান
ସମାଧାନ ଜନସଂଖ୍ୟା,সমাধান জনসংখ্যা
ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |,ছ&#39;নাইন বহুপদ
"ଆକାଶ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ |","আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ"
ଆକାଶ ବକ୍ର,আকাশ বক্ৰ
ପ୍ୟାରେଣ୍ଟ୍ ସେଟ୍ |,অভিভাৱক ছেট
ସ୍ଥାନୀୟ ସମ୍ପର୍କ ଚିତ୍ର |,স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম
ନିର୍ଦ୍ଦିଷ୍ଟ ରେଖା ଗୋଷ୍ଠୀ |,নিৰ্দিষ্ট ৰৈখিক গোট
ନିର୍ଦ୍ଦିଷ୍ଟ ଭୂଲମ୍ବ ଗୋଷ୍ଠୀ |,নিৰ্দিষ্ট উলম্ব গোট
"ନିର୍ଦ୍ଦିଷ୍ଟ ଘନତା, ସମ୍ପର୍କୀୟ ଘନତା |","নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
ମାନବ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |,মানৱ মেপিং উপপাদ্য
କାର୍ଯ୍ୟର ଆଦର୍ଶ |,কাৰ্য্যৰ নিয়ম
"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର","গোলক, গোলক"
ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |,গোলাকাৰ স্থানাংক ব্যৱস্থা
ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |,গোলাকাৰ মেৰু স্থানাংক
ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |,গোলাকাৰ ত্ৰিভুজ
ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |,গোলাকাৰ ত্ৰিকোণমিতি
spiral,সৰ্পিল
"ବର୍ଗ, ବର୍ଗ","বৰ্গ, বৰ্গ"
"ଗୁରୁ, ଗୁରୁବାନ୍ଦନୀ |","গুৰু, গুৰুবন্ধনী"
ବର୍ଗ ଇଣ୍ଟିଗ୍ରାଲ୍ |,বৰ্গ অখণ্ড
ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
ବର୍ଗମୂଳ,বৰ্গমূল
ନମୁନା ପର୍ଯ୍ୟାୟ |,নমুনা সংগ্ৰহৰ পৰ্যায়
କ୍ରମିକ କାର୍ଯ୍ୟ,স্তৰভিত্তিক ফলন
ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି,মানক বিচ্যুতি
ମାନକ ଭିନ୍ନକ୍ଷମ ଉତ୍ପାଦ |,ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট
ସନ୍ତୁଳନ,ভাৰসাম্যতা
ଅସ୍ଥିର ବକ୍ର,অজ্ঞান বক্ৰ
ନିର୍ବନ୍ଧ ବିନ୍ଦୁ |,অজ্ঞান বিন্দু
ଚକିତ ମୂଲ୍ୟ,শ্বক কৰা মূল্য
"ନମୁନା, ଚିତ୍ର","নমুনা, চিত্ৰ"
ପରିସଂଖ୍ୟାନ,পৰিসংখ্যাগত
ପରିସଂଖ୍ୟାନ ବିଶ୍ଳେଷଣ |,পৰিসংখ্যা বিশ্লেষণ
ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |,পৰিসংখ্যাগত বিতৰণ
ପରିସଂଖ୍ୟାନ ଅନୁମାନ,পৰিসংখ্যাগত অনুমান
ପରିସଂଖ୍ୟାନ ଆନୁମାନିକତା |,পৰিসংখ্যাগত আনুমানিককৰণ
ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |,পৰিসংখ্যাগত আৰ্হি
ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା,পৰিসংখ্যাগত জনসংখ্যা
ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
"ପରିସଂଖ୍ୟାନ, ପରିସଂଖ୍ୟାନ","পৰিসংখ্যা, পৰিসংখ্যা"
"ଅପରିବର୍ତ୍ତିତ, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥାୟୀ |","অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী"
ସ୍ଥାୟୀ ରାଜ୍ୟ ସମାଧାନ |,ষ্টেণ্ডিং ষ্টেট সমাধান
ଅଧିକ ପ୍ରବୃତ୍ତ ମାଉଣ୍ଟ |,অধিক প্ৰৱণ মাউন্ট
ope ୁଲା-ଚ imb ିବା ଡିଜାଇନ୍ |,ঢাল-আৰোহণ ডিজাইন
ଶିଖର ଅବତରଣ |,ঠেকতম অৱতৰণ
"ଷ୍ଟେପ୍-ଫଙ୍କସନ୍, ଷ୍ଟେପ୍-ଫଙ୍କସନ୍ |","ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন"
ଷ୍ଟର୍ଲିଂ ପରିସର |,ষ্টাৰলিং ৰেঞ্জ
"ଷ୍ଟୋକାଷ୍ଟିକ୍, ସମ୍ଭାବ୍ୟତା |","ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী"
ସମ୍ଭାବ୍ୟ ମାଟ୍ରିକ୍ସ |,সম্ভাৱনাবাদী মেট্ৰিক্স
ସମ୍ଭାବ୍ୟ ମଡେଲ |,সম্ভাৱনাবাদী আৰ্হি
ସମ୍ଭାବ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,সম্ভাৱনামূলক প্ৰগ্ৰেমিং
ସମ୍ଭାବ୍ୟ ଭେରିଏବଲ୍ |,সম্ভাৱনাবাদী চলক
ଷ୍ଟୋକ୍ସ ଥିଓରେମ୍ |,ষ্টোকছ উপপাদ্য
"ସିଧା ରେଖା, ସିଧା ରେଖା, ସିଧା ରେଖା |","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
"ସ୍ତର ଚାର୍ଟ, ବାର୍ ଚାର୍ଟ |","স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ"
"ସ୍ତରକରଣ, ସ୍ତରକରଣ","স্তৰবিন্যাস, স্তৰবিন্যাস"
ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |,স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা
"ଫ୍ଲୋ-ଲାଇନ୍, ଷ୍ଟ୍ରିମ୍-ଲାଇନ୍ |","ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন"
ଚାପ,চাপ
ଦୃ strongly ଭାବରେ ପ୍ରବୃତ୍ତ କାର୍ଯ୍ୟ |,শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য
କ୍ରମାଗତ ଭାବରେ ହ୍ରାସ ହେଉଛି |,নিৰন্তৰ হ্ৰাস পাই আহিছে
କ୍ରମାଗତ ବୃଦ୍ଧି |,নিৰন্তৰ বৃদ্ধি
କ୍ରମାଗତ ଅର୍ଡିନେଟ୍ ଫଙ୍କସନ୍ |,অবিৰত অৰ্ডিনেট ফলন
ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ର &#39;t&#39; ପରୀକ୍ଷା),ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা)
ସବ୍କୋଲେକ୍ସନ୍ |,উপসংগ্ৰহ
ଉପ-ନିର୍ଣ୍ଣୟକାରୀ |,উপ-নিৰ্দিষ্টতাবাদী
ଉପ-ଅଞ୍ଚଳ |,উপ-অঞ্চল
"ସବ୍କ୍ଲାସ୍, ସବ୍ ଗ୍ରୁପ୍, ସବ୍ ଗ୍ରୁପ୍ |","উপশ্ৰেণী, উপগোট, উপগোট"
ବ୍ୟବଧାନ,ব্যৱধান
"submatrix, submatrix","উপমেট্ৰিক্স, উপমেট্ৰিক্স"
"ଫୁଟ୍ ନୋଟ୍, ଫୁଟ୍ ନୋଟ୍, ଫୁଟ୍ ନୋଟ୍ |","ফুটনোট, ফুটনোট, ফুটনোট"
ଉତ୍ତରାଧିକାରୀ,উত্তৰাধিকাৰ
ଉପସେଟ,উপগোট
ଜନସଂଖ୍ୟା,উপজনসংখ্যা
ପ୍ରତିସ୍ଥାପନ,সলনি কৰা
ସେମି ଟ୍ୟାକ୍ସିଲ୍ |,অৰ্ধস্পৰ্শযোগ্য
"ସ୍ଥାନାନ୍ତର କରିବାକୁ, ସ୍ଥାନାନ୍ତର କରିବାକୁ |","স্থানান্তৰ কৰা, স্থানান্তৰ কৰা"
"କମ, କମ","বিয়োগ, বিয়োগ"
"ବିତରଣ, ବିତରଣ","বিয়োগ, বিয়োগ"
ଧୀରେ ଧୀରେ,লাহে লাহে
ପ୍ରଗତିଶୀଳ ଭିନ୍ନତା |,প্ৰগতিশীল পাৰ্থক্য
ପ୍ରଗତିଶୀଳ ଏକୀକରଣ |,প্ৰগতিশীল সংহতি
ଶେଷ,পাছৰটো
ସଂଲଗ୍ନ ହୋଇଛି |,সংলগ্ন কৰা হৈছে
"ରାଶି, ରାଶି, ରାଶି ଫଳାଫଳ, ରାଶି","যোগফল, যোগফল, যোগফল ফলাফল, যোগফল"
ରାଶି କାର୍ଯ୍ୟ,যোগফল ফলন
ସଂକଳନ,সংকলনযোগ্য
ଯୋଗ ବ୍ଲକ,যোগাসন ব্লক
ସଂକଳନ,সংকলন
ସଂକଳନ ସମ୍ମିଳନୀ |,সংগ্ৰহ সন্মিলন
ସଂକଳନ ସୂତ୍ର,সংকলন সূত্ৰ
ଗ୍ରେଡ୍ ସଂଗ୍ରହ,গ্ৰেড সংগ্ৰহ
ସଂକଳନ ପ୍ରତୀକ |,সংকলন চিহ্ন
ଯୋଗ ଅସୀମତା ପର୍ଯ୍ୟନ୍ତ |,যোগ অসীমলৈ
"ମୂର୍ଖ, ମୂର୍ଖ","idiot, মূৰ্খ"
ଓଭରସେଟ୍ |,অভাৰছেট
ସୁପରସୋନିକ୍ ପ୍ରବାହ |,ছুপাৰছনিক প্ৰবাহ
ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ,পৰিপূৰক কোণ
ଲାକେଡ୍ ଫ୍ଲେସ୍ ଫ୍ଲାଟ |,লেকৰ লোমৰ সমতল
କାର୍ଯ୍ୟର ସମର୍ଥନ,কাৰ্য্যৰ সমৰ্থন
"କଳ୍ପନା କର, ଅନୁମାନ କର |","imagine, ধৰি লওক"
ଉଚ୍ଚ,ওখ
କର୍ନି,কৰ্ণী
"ଭୂପୃଷ୍ଠ, ଭୂପୃଷ୍ଠ, ଭୂପୃଷ୍ଠ |","পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ"
ଡୋର୍ସାଲ୍ କ୍ଷେତ୍ର |,পৃষ্ঠীয় অংশ
ପୃଷ୍ଠା ଅବିଚ୍ଛେଦ୍ୟ |,পৃষ্ঠা অবিচ্ছেদ্য
ଆବରଣ |,আৱৰণ
ଆବରଣ |,আৱৰণ
କଭର ମାନଚିତ୍ର,কভাৰ মেপ
ସାଇନ୍ କରନ୍ତୁ |,চিহ্ন
ସାଙ୍କେତିକ ତର୍କ |,প্ৰতীকী যুক্তি
ସାଙ୍କେତିକ ମଡେଲ୍ |,প্ৰতীকী আৰ্হি
ସମୃଦ୍ଧ,প্ৰতিসম
ଆଇସୋମେଟ୍ରିକ୍ |,সমমিতি
"ସିମେଟ୍ରିକ୍ ନିର୍ଣ୍ଣୟକାରୀ, ସିମେଟ୍ରିକ୍ ନିର୍ଣ୍ଣୟକାରୀ |","প্ৰতিসম নিৰ্ণায়ক, প্ৰতিসম নিৰ্ণায়ক"
ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |,প্ৰতিসম পাৰ্থক্য
ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,প্ৰতিসম মেট্ৰিক্স
ସିଷ୍ଟମ୍ ଆନାଲିସିସ୍ ସିଷ୍ଟମ୍ ଆନାଲିସିସ୍ |,ব্যৱস্থা বিশ্লেষণ ব্যৱস্থা বিশ্লেষণ
କ୍ରମିକ ନମୁନା ସଂଗ୍ରହ |,ক্ৰমিক নমুনা সংগ্ৰহ
"ଟେବୁଲ୍, ଟେବୁଲ୍","টেবুল, টেবুল"
"ଟେବୁଲ୍, ଟେବୁଲ୍","টেবুল, টেবুল"
ଅବିଚ୍ଛେଦ୍ୟ ସାରଣୀ |,অবিচ্ছেদ্য টেবুল
"ଟାବୁଲାର୍, ଫ୍ଲାଟ |","টেবুলাৰ, সমতল"
ଟାବୁଲାର୍ ଫର୍ମ |,টেবুলাৰ ৰূপ
"ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍, ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |","টেবুলাৰ লগাৰিদম, টেবুলাৰ লগাৰিদম"
ଟ୍ୟାବୁଲେଟ୍ |,টেবুলত লিখা
ଟାବୁଲାର୍ ଭାଲ୍ୟୁ,টেবুলাৰ মানসমূহ
ଟ୍ୟାବୁଲେସନ୍ |,টেবুলেচন
"ଟାବୁଲାର୍, ଟାବୁଲାର୍ ମେସିନ୍, ଟାବୁଲାର୍ |","টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ"
"ଲାଞ୍ଜ, ଲାଞ୍ଜ |","ঠেং, ঠেং"
ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର),ঠেংৰ অঞ্চল (বিতৰণৰ)
ସ୍ପର୍ଶ କରନ୍ତୁ |,স্পৰ্শ
"ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ |","স্পৰ্শক, স্পৰ্শক, স্পৰ্শক, স্পৰ্শক"
ଚମଡା ଫ୍ଲାଟକୁ ସ୍ପର୍ଶ କର |,লোম সমতল স্পৰ্শ কৰক
"ଟ୍ୟାକ୍ସିଲ୍, ଟାଙ୍ଗେନସିଆଲ୍ |","স্পৰ্শযোগ্য, স্পৰ্শক"
ଟାଙ୍ଗେଣ୍ଟ୍ ଉପାଦାନ |,স্পৰ্শক উপাদান
ଟାଙ୍ଗେଣ୍ଟ କଟ୍ |,স্পৰ্শক কাটি
ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |,স্পৰ্শক ৰেখা
"ଟ୍ୟାକ୍ସିଲ୍ ପ୍ଲେନ୍, ଟ୍ୟାକ୍ଟିଲ୍ ପ୍ଲେନ୍ |","স্পৰ্শযোগ্য সমতল, স্পৰ্শযোগ্য সমতল"
ଜନସଂଖ୍ୟାକୁ ସ୍ପର୍ଶ କରନ୍ତୁ |,স্পৰ্শ জনসংখ্যা
ଟେପ୍ ପିଚ୍ |,টেপ পাঞ্চ
ଟେପ୍ ରିଡର୍ |,টেপ ৰিডাৰ
ଟାବ୍ରିଙ୍କ ଥିଓରେମ୍ |,টাউব্ৰিৰ উপপাদ্য
ଟେଲର୍ ଥିଓରେମ୍ |,টেইলৰ উপপাদ্য
ଶେବିଶେଭ୍ ଦୂରତା |,শ্বেবিশ্বেভৰ দূৰত্ব
ଟି-ବଣ୍ଟନ |,t-বিতৰণ
ଅନ୍ତର୍ନିହିତ କ୍ରମ |,আন্তঃপ্ৰজাতিৰ শৃংখলা
