Bengali,Telugu
গ্রহণ,స్వాధీనం
প্রতিভাশালী,ప్రతిభావంతులైన
প্রতিভা অনুসন্ধান,ప్రతిభ శోధన
ট্যালি,Tally
ট্যালি কার্ড,టాలీ కార్డ్
টেম্পারিং,ట్యాంపరింగ్
স্পষ্ট,స్పష్టమైన
বাস্তব সম্পদ,స్పష్టమైన ఆస్తి
টেপ,టేప్
ট্যাপিং,నొక్కడం
ক্লান্তি,టార్డినెస్
লক্ষ্য,లక్ష్యం
নির্দিষ্ট তারিখ,లక్ష్యం తేదీ
শুল্ক,సుంకం
কলঙ্ক,TARNISH
কাজ,పని
বিশেষ কর্মীদল,టాస్క్ ఫోర్స్
কর,పన్ను
কর ছাড়,పన్ను తగ్గింపు
করযোগ্য,పన్ను పరిధిలోకి వచ్చేది
করযোগ্য আয়,పన్ను పరిధిలోకి వచ్చే ఆదాయం
কর সামঞ্জস্য,పన్ను సర్దుబాటు
ট্যাক্স মূল্যায়ন,పన్ను లెక్కించుట
কর,పన్ను
কর পরিহার,పన్ను ఎగవేత
ট্যাক্স কনসালট্যান্ট,పన్ను సలహాదారు
ট্যাক্স ঘোষণা,పన్ను ప్రకటన
উত্সে কর কেটে নেওয়া,మూలం వద్ద తీసివేయబడిన పన్ను
কর ছাড়,పన్ను మినహాయింపు
কর ফাঁকি,పన్ను ఎగవేత
কর অব্যাহতি,పన్ను మినహాయింపు
করমুক্ত,పన్ను రహిత
কর প্রদানকারী,పన్ను చెల్లింపుదారు
ট্যাক্স ছাড়,పన్ను రిబేటు
ট্যাক্স ফেরত,పన్ను రిటర్న్
কর শিডিউল,పన్ను షెడ్యూల్
দলের তেজস্বীতা,జట్టు స్పూర్తి
দলবদ্ধভাবে সম্পাদিত কর্ম,జట్టు పని
কাঁদুনে গ্যাস,భాష్ప వాయువు
প্রযুক্তিগত,సాంకేతిక
কারিগরি পরামর্শ,సాంకేతిక సలహా
কারিগরি কলেজ,సాంకేతిక కళాశాల
প্রযুক্তিগত তথ্য,సాంకేతిక సమాచారం
প্রযুক্তিগত পোস্ট,సాంకేతిక పోస్ట్
প্রযুক্তিগত যোগ্যতা,సాంకేతిక అర్హత
কারিগরী দক্ষ্যতা,సాంకేతిక నైపుణ్యం
প্রযুক্তিগত শব্দ,సాంకేతిక పదం
কারিগরি প্রশিক্ষণ,సాంకేతిక శిక్షణ
প্রযুক্তিবিদ,సాంకేతిక నిపుణుడు
প্রযুক্তি,టెక్నిక్
টেকনোক্রেসি,టెక్నోక్రసీ
টেকনোক্র্যাট,టెక్నోక్రాట్
প্রযুক্তিগত,సాంకేతిక
প্রযুক্তিবিদ,సాంకేతిక నిపుణుడు
প্রযুক্তি,సాంకేతికం
টেলিব্যাঙ্কিং,టెలిబ్యాంకింగ్
টেলিগ্রাম,టెలిగ్రామ్
টেলিগ্রাফিক ঠিকানা,టెలిగ్రాఫిక్ చిరునామా
টেলিগ্রাফি,టెలిగ్రఫీ
টেলিপ্রিন্টার বার্তা,టెలిప్రెంటర్ సందేశం
টেলিভিশন,టెలివిజన్
টেলিফোনিং,టెలివర్కింగ్
টেলিক্স,టెలిక్స్
টেলার,టెల్లర్
মেজাজ,కోపం
মেজাজ,స్వభావం
স্বভাবগত,స్వభావం
তাপমাত্রা,ఉష్ణోగ్రత
টেম্পো,టెంపో
অস্থায়ী,తాత్కాలిక
অস্থায়ী অগ্রিম,తాత్కాలిక ముందస్తు
অস্থায়ী অ্যাপয়েন্টমেন্ট,తాత్కాలిక నియామకం
অস্থায়ী অক্ষমতা,తాత్కాలిక వైకల్యం
অস্থায়ী পোস্ট,తాత్కాలిక పోస్ట్
অস্থায়ী বিধিনিষেধ,తాత్కాలిక పరిమితి
অস্থায়ী শূন্যপদ,తాత్కాలిక ఖాళీ
প্রলোভন,టెంప్టేషన్
টেনেবল,టేనబుల్
টেনেসিটি,చిత్తశుద్ధి
ভাড়াটে,అద్దె
প্রজা,అద్దెదారు
প্রবণতা,ధోరణి
দরপত্র,టెండర్
টেন্ডার বক্স,టెండర్ బాక్స్
দরপত্রদাতা,టెండరర్
দরপত্র বিজ্ঞপ্তি,టెండర్ నోటీసు
সম্ভাব্য,అస్థిరమైనదనే
মেয়াদ,పదవీకాలం
জমির মেয়াদ,భూమి పదవీకాలం
অফিসের মেয়াদ,పదవీకాలం
পোস্টের মেয়াদ,పోస్ట్ పదవీకాలం
কাজের মেয়াদ,పని పదవీకాలం
মেয়াদ পোস্ট,పదవీకాల పోస్ట్
শব্দ,పదం
চূড়ান্ত,ముగింపు
টার্মিনাল (রিপোর্ট ইত্যাদি),టెర్మినల్ (నివేదిక మొదలైనవి)
টার্মিনাল ট্যাক্স,టెర్మినల్ పన్ను
সমাপ্তি,ముగింపు
সমাপ্তি ধারা,ముగింపు నిబంధన
সমাপ্তি বিজ্ঞপ্তি,ముగింపు నోటీసు
পরিষেবা সমাপ্তি,సేవ యొక్క ముగింపు
পরিভাষা,పరిభాష
মেয়াদি ঋণ,టర్మ్ లోన్
অর্থবিল,పదవీకాలం
শর্তাদি,నిబంధనలు
শর্তাবলী,నిబంధనలు మరియు షరతులు
বিতরণের বিধি,పంపించటానికి షరతులు
রেফারেন্সের শর্তাবলী,సూచన నిబంధనలు
সেবা পাবার শর্ত,సేవా నిబంధనలు
এলাকা,భూభాగం
সন্ত্রাস,భీభత్సం
সন্ত্রাসবাদ,ఉగ్రవాదం
সন্ত্রাসী,ఉగ్రవాది
তৃতীয় সুবিধা,తృతీయ ప్రయోజనం
পরীক্ষা,పరీక్ష
টেস্টামেন্ট,నిబంధన
পরীক্ষার চার্জ,పరీక్ష ఛార్జ్
পরীক্ষা চেক,పరీక్ష తనిఖీ
পরীক্ষক,టెస్టర్
সাক্ষ্য দিন,సాక్ష్యం
প্রশংসাপত্র,యోగ్యతా పత్రము
সাক্ষ্য,సాక్ష్యం
পরীক্ষার রিপোর্ট,పరీక్ష నివేదిక
পাঠ্য,వచనం
কৃতজ্ঞ,ధన్యవాదాలు
থিম,థీమ్
থেরাপি,చికిత్స
তৃতীয় পক্ষ,మూడవ పార్టీ
পুরোপুরি,పూర్తిగా
চিন্তাশীল,శ్రద్ద
হুমকি,బెదిరింపు
থ্রিফ্ট,పొదుపు
মাধ্যম,ద్వారా
নিক্ষেপ,విసిరి వేయి
থাম্ব ছাপ,బొటనవేలు ముద్ర
থাম্পিং সংখ্যাগরিষ্ঠ,మెజారిటీ
টিকিট,టికెట్
টাই,టై
বাঁধা loan ণ,టైడ్ లోన్
স্তর,టైర్
কাত,వంపు
সময়,సమయం
সময় অনুমোদিত,సమయం అనుమతించబడింది
সময় নিষিদ্ধ,సమయం నిరోధించబడింది
সময় আবদ্ধ,నిర్ణీత కాలం
সময় কার্ড,టైమ్ కార్డ్
সময় আমানত (= স্থির আমানত),టైమ్ డిపాజిట్ (= స్థిర డిపాజిట్)
সময় রাখা,సమయం ఉంచడం
সময় সীমা,నిర్ణీత కాలం
সময় বন্ধ,సమయం ఆఫ్
সময় কাটিয়ে উঠেছে,సమయం అధిగమిస్తుంది
সময়সীমা প্রোগ্রাম,సమయం ముగిసిన ప్రోగ్రామ్
সময় হার,సమయ రేటు
সময় রেকর্ডিং মেশিন,టైమ్ రికార్డింగ్ మెషిన్
সময় স্কেল,సమయ స్కేల్
সময়সূচী,సమయ ప్రణాళిక
সময় স্ট্যাম্প,టైమ్ స్టాంప్
সময় অধ্যয়নের সরঞ্জাম,సమయ అధ్యయన పరికరాలు
সময় টেবিল,సమయ పట్టిక
সময়,టైమింగ్
পরামর্শ,చిట్కాలు
শিরোনাম,శీర్షిక
শিরোনামধারী,టైటిల్ హోల్డర్
টয়লেট,"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి"
টোকেন,టోకెన్
টোকেন সদস্য,టోకెన్ సభ్యుడు
টোকেন বেতন,టోకెన్ పే
টোকেন ধর্মঘট,టోకెన్ సమ్మె
টোন,టోన్
টোন ডাউন,గొంతు తగ్గించు
বলবর্ধন করা,టోన్ అప్
টুল,సాధనం
টুল ডাউন স্ট্রাইক,టూల్ డౌన్ సమ్మె
শীর্ষ,టాప్
বিষয়,అంశం
শীর্ষ স্তরের সিদ্ধান্ত,ఉన్నత స్థాయి నిర్ణయం
শীর্ষ ব্যবস্থাপনা,ఉన్నతస్థాయి పాలకవర్గం
শীর্ষস্থানীয়,పైభాగం
শীর্ষ কর্মকর্তা,అగ్ర అధికారి
টপোগ্রাফি,స్థలాకృతి
সর্বোচ্চ অগ্রাধিকার,అత్యంత ప్రధానమైన
শীর্ষ র্যাংকিং,టాప్ ర్యాంకింగ్
গোপনতম,అతి రహస్యం
নির্যাতন,హింస
মোট,మొత్తం
মোট পরিষেবা,మొత్తం సేవ
শক্ত,కఠినమైనది
ট্যুর,పర్యటన
ট্যুর প্রোগ্রাম,టూర్ ప్రోగ్రాం
ট্যুর রিপোর্ট,టూర్ రిపోర్ట్
টাউট,టౌట్
শহর,పట్టణం
টাউনশিপ,టౌన్షిప్
ট্রেস,జాడ కనుగొను
ট্র্যাক্ট,ట్రాక్ట్
আকর্ষণ,ట్రాక్షన్
বাণিজ্য বিণ্যাশ,వాణిజ్య ఒప్పందం
শ্রমকল্যাণ সমিতি,వాణిజ్య సంఘం
Tradition তিহ্য,సాంప్రదాయం
ট্রেন,రైలు
শাগরেদ,ట్రైనీ
প্রশিক্ষণ,ట్రైనీషిప్
প্রশিক্ষক,శిక్షకుడు
প্রশিক্ষণ,శిక్షణ
প্রশিক্ষণ কেন্দ্র,శిక్షణా కేంద్రం
প্রশিক্ষণ কলেজ,శిక్షణ కళాశాల
প্রশিক্ষণ বিভাগ,శిక్షణా విభాగం
প্রশিক্ষণ প্রতিষ্ঠান,శిక్షణా సంస్థ
প্রশিক্ষন পর্ব,శిక్షణా సమయం
প্রশিক্ষন কর্মসূচী,శిక్షణా కార్యక్రమం
প্রশিক্ষণ ইউনিট,శిక్షణా యూనిట్
বৈশিষ্ট্য,లక్షణం
বিশ্বাসঘাতক,దేశద్రోహి
প্রশান্তি,ప్రశాంతత
লেনদেন,లావాదేవీ
ব্যবসায়ের লেনদেন,వ్యాపారం యొక్క లావాదేవీ
প্রতিলিপি,ట్రాన్స్క్రిప్షన్
স্থানান্তর,బదిలీ
স্থানান্তরযোগ্য পণ্য,బదిలీ చేయగల వస్తువులు
স্থানান্তর এন্ট্রি,బదిలీ ఎంట్రీ
স্থানান্তর ফি,బదిలీ రుసుము
স্মারকলিপি স্থানান্তর,బదిలీ మెమోరాండం
ডেপুটেশন উপর স্থানান্তর,డిప్యుటేషన్‌పై బదిలీ
স্থানান্তর আদেশ,బదిలీ ఆర్డర్
রূপান্তর,పరివర్తన
ট্রানজিট,రవాణా
ট্রানজিট শুল্ক,రవాణా విధి
ট্রানজিশনাল,పరివర్తన
ট্রানজিট পাস,ట్రాన్సిట్ పాస్
ট্রানজিট ভিসা,ట్రాన్సిట్ వీసా
ট্রানজিট ওয়ার্কশপ,రవాణా వర్క్‌షాప్
অনুবাদ,అనువాదం
লিপ্লিটারেশন,లిప్యంతరీకరణ
সংক্রমণ,ప్రసార
প্রেরণ,ప్రసారం
পরিবহন,రవాణా
পরিবহন ভাতা,రవాణా భత్యం
পরিবহন,రవాణా
স্থানান্তর,బదిలీ
ফাঁদ,ఉచ్చు
ভ্রমণ,ప్రయాణం
ভ্রমণ খরচ,ప్రయాణ ఖర్చులు
ভ্রমণকারীদের চেক,యాత్రికుల చెక్
ভ্রমণ ভাতা,ప్రయాణ భత్యం
ভ্রমণ ভাতা বিল,ప్రయాణ భత్యం బిల్లు
ভ্রমণ ছাড়,ప్రయాణ రాయితీ
বিশ্বাসঘাতকতা,ద్రోహం
রাষ্ট্রদ্রোহ,రాజద్రోహం
কোষাগার,ట్రెజరీ
ট্রেজারি বেঞ্চ,ట్రెజరీ బెంచ్
ট্রেজারি ডিপোজিট রসিদ (টি.ডি.আর।),ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.)
ট্রেজারি রসিদ,ట్రెజరీ రశీదు
ট্রেজারি ভাউচার,ట్రెజరీ వోచర్
ট্রিট,చికిత్స
চুক্তি,ఒప్పందం
প্রত্যর্পণ চুক্তি,అప్పగించే ఒప్పందం
ট্রেক,ట్రెక్
প্রবণতা,ధోరణి
অনর্থক,అతిక్రమణ
ট্রায়াল,ట్రయల్
ট্রায়াল ভারসাম্য,ట్రయల్ బ్యాలెన్స్
পর্যবেক্ষণকাল,ట్రయల్ వ్యవధి
উপজাতি অঞ্চল উন্নয়ন,గిరిజన ప్రాంత అభివృద్ధి
উপজাতি কল্যাণ,గిరిజన సంక్షేమం
উপজাতি,తెగ
ট্রাইব্যুনাল,ట్రిబ్యునల్
শ্রদ্ধা,నివాళి
ট্রিম,ట్రిమ్
ট্রিপ,ట్రిప్
ত্রিপক্ষ,త్రైపాక్షిక
ট্রিপল,ట్రిపుల్
ত্রিগুণ,త్రిపాది
সত্য অনুলিপি,నిజమైన కాపీ
ট্রাঙ্ক কল,ట్రంక్ కాల్
বিশ্বাস,నమ్మకం
ট্রাস্টি,ధర్మకర్త
বিশ্বাসযোগ্য,నమ్మదగినది
প্রত্যাখ্যান করা,తిరస్కరించు
টার্নকি ভিত্তি,టర్న్‌కీ ప్రాతిపదిక
টার্ন আউট,టర్న్-అవుట్
টার্নওভার,టర్నోవర్
টার্পিউড,టర్పుట్యూడ్
টিউটলেজ,ట్యూటలేజ్
টুইন সিটি,ట్విన్ సిటీ
দ্বিগুণ ভাগ করে নেওয়ার ভিত্তি,ట్విన్ షేరింగ్ ప్రాతిపదిక
প্রকার,రకం
টাইপস্ক্রিপ্ট,టైప్‌స్క్రిప్ట్
টাইপরাইটার,టైప్‌రైటర్
টাইপরাইটিং,టైప్‌రైటింగ్
সাধারণ,సాధారణ
টাইপিং,టైపింగ్
টাইপিং মেশিন,టైపింగ్ మెషిన్
টাইপিং পুল,టైపింగ్ పూల్
বানান ও অন্যান্য ত্রুটি,టైపోగ్రాఫికల్ లోపం
ভবিষ্য অভিপ্রায়,నిగూఢ ఉద్దేశ్యంగా
চূড়ান্ত,అంతిమంగా
প্রকৃ্ত প্রাপক,అల్టిమేట్ సరుకు
চূড়ান্ত ব্যয়,అంతిమ ఖర్చు
প্রকৃত উদ্দেশ্য,అంతిమ లక్ష్యం
শেষ পর্যন্ত,అంతిమంగా
চূড়ান্ত উদ্দেশ্য,అంతిమ లక్ష్యం
আলটিমেটাম,అల్టిమేటం
আলটিমো,అల్టిమో
নিয়মবিরূদ্ধ,అతినీలలోహిత
আম্পায়ার,అంపైర్
অগ্রহণযোগ্য,ఆమోదయోగ్యం కాదు
অবিচ্ছিন্ন লাগেজ,సహకరించని సామాను
আনহাইড,అన్‌ఎయిడెడ్
দ্ব্যর্থহীন,నిస్సందేహంగా
Un ক্যবদ্ধতা,ఏకాభిప్రాయం
সর্বসম্মত,ఏకగ్రీవ
সর্বসম্মত সিদ্ধান্ত,ఏకగ్రీవ నిర్ణయం
নিরবচ্ছিন্ন,నిస్సారంగా
আনট্যাচড,అటాచ్ చేయబడలేదు
অননুমোদিত,అనధికార
অনিবার্য,అనివార్యమైనది
অনিবার্য পরিস্থিতি,అనివార్య పరిస్థితులు
অনিবার্য বিলম্ব,అనివార్య ఆలస్యం
অবিস্মরণীয়,అనాలోచిత
Uncashed,అన్‌కాష్ చేయలేదు
অনিশ্চিত,అనిశ్చితంగా
দাবী,క్లెయిమ్ చేయబడలేదు
দাবী করা লাগেজ,క్లెయిమ్ చేయని సామాను
শ্রেণিবদ্ধ,వర్గీకరించనిది
অনাবৃত,అంగీకరించలేదు
অস্বাভাবিক,అసాధారణం
আপত্তিজনক,రాజీలేనిది
নিঃশর্ত,బేషరతు
অসমর্থিত,ధృవీకరించబడలేదు
অসমর্থিত প্রতিবেদন,ధృవీకరించని నివేదిక
অসাংবিধানিক,రాజ్యాంగ విరుద్ధం
বিনা প্রতিদ্বন্দ্বিতায়,నిరంతరాయంగా
অনিয়ন্ত্রিত,అనియంత్రిత
অসম্পূর্ণ,ధృవీకరించబడలేదు
অনাবৃত চাহিদা,వెలికితీసిన డిమాండ్
অবিচ্ছিন্ন,డేటెడ్
অবিচ্ছিন্ন চিঠি,పంపిణీ చేయని లేఖ
অধীনে,కింద
আন্ডার-বয়স,తక్కువ వయస్సు
মূল্যায়ন অধীনে,అసెస్‌మెంట్ కింద
বিলিংয়ের অধীনে,బిల్లింగ్ కింద
পোস্টিং শংসাপত্রের অধীনে,పోస్టింగ్ సర్టిఫికేట్ కింద
বিবেচনার মধ্যে,పరిశీలనలో ఉన్నది
আন্ডারকনসেশন,అండర్ కన్సప్షన్
অনুন্নত,అభివృద్ధి చెందలేదు
নিযুক্ত অধীনে,ఉద్యోగం కింద
কর্মসংস্থানের অধীনে,ఉపాధి కింద
নিম্ন-অনুমান,తక్కువ అంచనా
পরীক্ষার অধীনে,పరీక్ష కింద
অস্নাতক,అండర్ గ్రాడ్యుయేట్
ভূগর্ভস্থ,భూగర్భ
আন্ডার হ্যান্ড ডিলিং,అండర్-హ్యాండ్ డీలింగ్
চালানের অধীনে,ఇన్వాయిస్ కింద
আন্ডারলাইন করা,అండర్లైన్
আন্ডার-ম্যানড,అండర్ మ్యాన్
আন্ডার পেইড,అండర్ పెయిడ్
কম-জনসংখ্যা,తక్కువ జనాభా
আন্ডার প্রোডাকশন,అండర్ ప్రొడక్షన్
রেফারেন্সের অধীনে,సూచన కింద
আন্ডারাইনড,సంతకం చేయలేదు
বোঝা,అవగాహన
গ্রহণ,చేపట్టండి
উদ্যোগ গ্রহণ,చేపట్టడం
আন্ডারট্রিয়াল,అండర్‌ట్రియల్
আন্ডার-ইউটিলাইজেশন,తక్కువ వినియోగం
নিম্ন-মূল্য,తక్కువ విలువ
অনাকাঙ্ক্ষিত,అవాంఛనీయ
অজ্ঞাত,అప్రధానమైన
অবিচ্ছিন্ন loan ণ,అవాంఛనీయ రుణం
অবিসংবাদিত,నిర్వివాదమైనది
অবিচ্ছিন্ন,అవిభక్త
নিঃসন্দেহে,నిస్సందేహంగా
অযৌক্তিক,అనవసరమైన
অযৌক্তিক বিলম্ব,అనవసరమైన ఆలస్యం
অযৌক্তিক প্রভাব,అనుచిత ప్రభావం
অনুপার্জিত আয়,తెలియని ఆదాయం
অনর্থক,వెలికితీసినది
একমত,అనాలోచిత
বেকারত্ব,నిరుద్యోగం
অসম জমি,అసమాన భూమి
অপ্রত্যাশিত বিলম্ব,Unexpected హించని ఆలస్యం
অপ্রত্যাশিত,కనిపెట్టబడని
অন্যায়,అన్యాయం
অন্যায্য বরখাস্ত,అన్యాయమైన తొలగింపు
অন্যায় শ্রম অনুশীলন,అన్యాయమైన కార్మిక పద్ధతులు
অন্যায় মানে,అన్యాయమైన అర్థం
প্রতিকূল,అననుకూలమైన
অযোগ্য,అనర్హమైనది
প্রচারের জন্য অযোগ্য,ప్రమోషన్ కోసం అనర్హమైనది
অপ্রত্যাশিত,Fore హించనిది
অপ্রত্যাশিত চার্জ,Fore హించని ఆరోపణలు
অনাকাঙ্খিত ঘটনা,Fore హించని పరిస్థితులు
ইউনিকামারাল,యునికామెరల్
ইউনিকামারাল আইনসভা,యునికామెరల్ లెజిస్లేచర్
একীকরণ,ఏకీకరణ
ইউনিফাইড স্কেল,ఏకీకృత స్కేల్
ইউনিফর্ম,యూనిఫాం
অভিন্ন বৃদ্ধি,ఏకరీతి పెరుగుదల
অভিন্নতা,ఏకరూపత
একতরফা,ఏకపక్ష
একতরফা ক্রিয়া,ఏకపక్ష చర్య
নিরবিচ্ছিন্ন বিদ্যুৎ ব্যবস্থা,నిరంతరాయంగా విద్యుత్ సరఫరా
নিরবচ্ছিন্ন পরিষেবা,నిరంతరాయ సేవ
মিলন,యూనియన్
ইউনিয়নবাদ,యూనియన్
ইউনিয়ন তালিকা,యూనియన్ జాబితా
কেন্দ্রশাসিত অঞ্চল,యూనియన్ భూభాగం
অনন্য,ఏకైక
ইউনিট,యూనిట్
একক,ఏకీకృత
United ক্যবদ্ধ,యునైటెడ్
Unity ক্য,ఐక్యత
সর্বজনীন,యూనివర్సల్
অন্যায্য,అన్యాయం
বেআইনী,చట్టవిరుద్ధం
বেআইনী উদ্দেশ্য,చట్టవిరుద్ధమైన ప్రయోజనం
সীমাহীন,అపరిమిత
অসীম শক্তি,అపరిమిత శక్తి
তালিকাভুক্ত,జాబితా చేయబడలేదు
আনলোডিং,అన్‌లోడ్
অবিবাহিত,అవివాహితుడు
অপ্রাকৃত,అసహజమైన
অপ্রাকৃত মৃত্যু,అసహజ మరణం
অপ্রয়োজনীয়,అనవసరమైన
বেসরকারী,అనధికారిక
আনুষ্ঠানিক চিঠি,అనధికారిక లేఖ
বেসরকারী নোট,అనధికారిక గమనిక
বেসরকারী ধর্মঘট,అనధికారిక సమ్మె
বিনা প্রতিদ্বন্দ্বিতায়,అన్‌హోస్డ్
অবৈতনিক মজুরি,చెల్లించని వేతనాలు
অবিচ্ছিন্ন,అసమానతకు
অপ্রিয়,జనాదరణ లేదు
অভূতপূর্ব,అపూర్వమైన
অনির্দেশ্য,అనూహ్య
অনুপাতহীন,ఉత్పాదకత లేదు
অনুপাতহীন শ্রম,ఉత్పాదకత లేని శ్రమ
অলাভজনক,లాభదాయకం కాదు
অপ্রচলিত,అనుకూలత లేనిది
অযোগ্য,అర్హత లేని
অযোগ্য ক্ষমা প্রার্থনা,అర్హత లేని క్షమాపణ
সন্দেহাতীত,ప్రశ్నించలేనిది
অবাস্তব যোগফল,అవాస్తవ మొత్తం
অযৌক্তিক,అసమంజసమైన
নিরবচ্ছিন্ন,నమోదు చేయబడలేదు
নিবন্ধিত দলিল,నమోదు చేయని పత్రం
নিবন্ধিত ফার্ম,నమోదుకాని సంస్థ
অরক্ষিত শূন্যপদ,రిజర్వ్ చేయని ఖాళీ
অনিরাপদ,అసురక్షిత
অসন্তুষ্ট,సంతృప్తికరంగా లేదు
অনিরাপদ,అసురక్షిత
অনিরাপদ loan ণ,అసురక్షిత రుణం
অরক্ষিত,సేవ చేయలేనిది
দক্ষ নয়,నైపుణ్యం లేనిది
অদক্ষ শ্রমিক,నైపుణ్యం లేని శ్రమ
অনর্থক মন,అవాంఛనీయ మనస్సు
অনির্ধারিত,పేర్కొనబడని
অস্থিতিশীল,అస్థిర
অস্থির সরকার,అస్థిర ప్రభుత్వం
আনস্টারড,అన్‌స్టార్డ్
অনুপযুক্ত,అనుచితమైనది
অদম্য,సాధించలేనిది
অস্পৃশ্যতা,అంటరానితనం
প্রশিক্ষণহীন,శిక్షణ ఇవ్వలేదు
অবিশ্বস্ত,నమ్మదగనిది
অব্যবহৃত,ఉపయోగించనిది
অস্বাভাবিক বিলম্ব,అసాధారణ ఆలస్యం
অবিচ্ছিন্ন অনুদান,ఉపయోగించని గ్రాంట్
অনিয়ন্ত্রিত,అనవసరమైన
অনিচ্ছুক,ఇష్టపడని
অযোগ্য,అనర్హమైనది
আপডেট,నవీకరణ
আপগ্রেড,అప్‌గ్రేడ్
আপগ্রেডিং,అప్‌గ్రేడ్
পোস্ট আপগ্রেডিং,పోస్ట్ యొక్క అప్‌గ్రేడ్
সমর্থন,అప్హోల్డ్
রক্ষণাবেক্ষণ,సంరక్షణ
উত্সাহ,ఉద్ధరణ
উপরের,ఎగువ
উচ্চ বয়সের সীমা,ఎగువ వయస్సు పరిమితి
Uppermost,పైభాగం
আপ টু ডেট,తాజాగా
খাড়া,నిటారుగా
মর্মাহত,కలత
Ward র্ধ্বমুখী যোগাযোগ,పైకి కమ్యూనికేషన్
উর্ধ্বগামী প্রবণতা,పురోభివృద్ది
শহুরে,నగరాల
নগরায়ন,పట్టణీకరణ
জরুরীতা,ఆవశ్యకత
জরুরি,అత్యవసరం
জরুরী ক্রিয়া,అత్యవసర చర్య
জরুরী কল,అత్యవసర కాల్
জরুরী স্লিপ,అత్యవసర స్లిప్
ব্যবহার,ఉపయోగం
দরকারী,ఉపయోగకరంగా ఉంటుంది
ব্যবহারকারী,వినియోగదారు
ব্যবহারকারী আইটেম,వినియోగదారు అంశం
চলিত,సాధారణం
দখল,Ursurp
ইউটিলিটি,వినియోగ
ব্যবহার,వినియోగం
ব্যবহার শংসাপত্র,వినియోగ ధృవీకరణ పత్రం
শূন্যস্থান,ఖాళీ
শূন্য পোস্ট,ఖాళీ పోస్ట్
খালি,ఖాళీ
ছুটি,సెలవు
অবকাশের বেতন,సెలవు చెల్లింపు
শূন্যস্থান,వాక్యూమ్
অস্পষ্ট ধারণা,అస్పష్టమైన ఆలోచన
ভ্যালিডিক্টরি ঠিকানা,వాలెడిక్టరీ చిరునామా
ভ্যালিডিক্টরি ফাংশন,వాలెడిక్టరీ ఫంక్షన్
ভ্যালিডিক্টরি সেশন,వాలెడిక్టరీ సెషన్
বৈধ,చెల్లుబాటు
বৈধ যুক্তি,చెల్లుబాటు అయ్యే వాదన
মেয়াদ,చెల్లుబాటు తేదీ
বৈধ কারণ,చెల్లుబాటు అయ్యే కారణం
মূল্যায়ন,విలువ
মূল্যায়ন শংসাপত্র,వాల్యుయేషన్ సర్టిఫికేట్
মূল্যায়ন প্রতিবেদন,మదింపు నివేదిక
মান,విలువ
ভ্যালুয়ার,వాల్యూయర్
পরিবর্তনশীল,వేరియబుల్
বৈকল্পিক,వ్యత్యాసం
বৈকল্পিক,వేరియంట్
বিভিন্নতা,వైవిధ్యం
গুণমানের বিভিন্নতা,నాణ్యతలో వైవిధ్యం
বিভিন্ন,వెరైటీ
যানবাহন,వాహనం
ভেন্টিলেট,వెంటిలేట్
উদ্যোগ,వెంచర్
ভেন্যু,వేదిక
সত্যতা,వాస్తవికత
মৌখিক,శబ్ద
মৌখিক চুক্তি,శబ్ద ఒప్పందం
মৌখিক আলোচনা,శబ్ద చర్చ
মৌখিক আদেশ,శబ్ద క్రమం
মৌখিক বিবৃতি,శబ్ద ప్రకటన
মৌখিক সতর্কতা,శబ్ద హెచ్చరిక
ভারব্যাটিম,పదజాలం
ভারব্যাটিম রিপোর্ট,పదజాల నివేదిక
রায়,తీర్పు
প্রতিপাদন,ధృవీకరణ
পূর্বসূরিদের যাচাইকরণ,పూర్వీకుల ధృవీకరణ
স্টোর যাচাইকরণ,దుకాణాల ధృవీకరణ
যাচাই পত্রক,ధృవీకరణ షీట్
যাচাই করা অনুলিপি,ధృవీకరించబడిన కాపీ
দেশীয়,వ్యావహారికంలో
সংস্করণ,సంస్కరణ: Telugu
বনাম,వర్సెస్
উল্লম্ব যোগাযোগ,నిలువు కమ్యూనికేషన్
উল্লম্ব ফাইলিং সিস্টেম,లంబ ఫైలింగ్ వ్యవస్థ
উল্লম্ব গতিশীলতা,నిలువు చైతన్యం
খুব ভালো,చాలా మంచిది
জাহাজ,నౌక
ন্যস্ত,చొక్కా
অধিকারী,సరైన హక్కు
ভেটো,వీటో
পরীক্ষা,వెట్టింగ్
ভেটর,వెట్టర్
মাধ্যমে,ద్వారా
কার্যক্ষমতা,సాధ్యత
কার্যকর,అనుకూలమైన
মিডিয়া মাধ্যমে,మీడియా ద్వారా
ভাইস,వైస్
তদ্বিপরীত,దీనికి విరుద్ధంగా
দুষ্ট চক্র,దుర్మార్గపు వృత్తం
শিকার,బాధితుడు
নির্যাতন,బాధితుల
বিজয়,విజయం
ভিডিও কনফারেন্সিং,వీడియో కాన్ఫరెన్సింగ్
দেখুন,చూడండి
পয়েন্ট দেখুন,వీక్షణ పాయింట్
ভিউ,వీక్షణలు
নজরদারি,విజిలెన్స్
ভিজিল্যান্স কেস,విజిలెన్స్ కేసు
ভিজিল্যান্স ছাড়পত্র,విజిలెన్స్ క్లియరెన్స్
জোরালো,శక్తి
Vindictive,ప్రతీకారం
