Assamese,Bengali
অভিসৰণ ব্যাসাৰ্ধ,অভিসার ব্যাসার্ধ
বক্ৰতাৰ ব্যাসাৰ্ধ,বক্রতার ব্যাসার্ধের
মেৰুত্ব ৰেখা,পোলারিটি লাইন
ৰেডিক্স,রেডিক্স
যাদৃচ্ছিক ভুল,ক্রমাগত ত্রুটি
ৰেণ্ডম ফাংচন,র্যান্ডম ফাংশন
ৰেণ্ডমাইজেচন,এলোমেলোকরণ
ৰেণ্ডম ব্লক,এলোমেলো ব্লক
ৰেণ্ডম মডেল,এলোমেলো মডেল
যাদৃচ্ছিক সংখ্যা,এলোমেলো সংখ্যা
ৰেণ্ডম নমুনা সংগ্ৰহ,র্যান্ডম স্যাম্পলিং
ৰেণ্ডম চলকসমূহ,এলোমেলো ভেরিয়েবল
"ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ","পরিসর, পরিসর, পরিসর, পরিসর"
অভিসৰণ জটিল,কনভারজেন্স কমপ্লেক্স
সংহতি চৌহদ,ইন্টিগ্রেশন প্রাঙ্গনে
সম্পৰ্ক চৌহদ,সম্পর্কের প্রাঙ্গনে
কেম্পাছৰ জনসংখ্যা,ক্যাম্পাস জনসংখ্যা
শ্ৰেণী,শ্রেণী
ৰেংক সম্পৰ্ক,র্যাঙ্ক পারস্পরিক সম্পর্ক
মেট্ৰিক্সৰ গ্ৰেড,ম্যাট্রিক্সের গ্রেড
অৰ্ডাৰৰ নমুনা সজাওক,বাছাই অর্ডার নমুনা
পৰিৱৰ্তনৰ হাৰ,পরিবরতনের হার
অভিসৰণ হাৰ,অভিসারী হার
অতুলনীয়,অতুলনীয়
যুক্তিকৰ,যুক্তিসঙ্গত
যুক্তিসংগত প্ৰকাশ,মূলদ অভিব্যক্তি
যুক্তিসংগত ক্ষেত্ৰ,যৌক্তিক ক্ষেত্র
যুক্তিসংগত ফলন,মূলদ ফাংশন
হৰৰ যুক্তিসংগতকৰণ,হর এর যৌক্তিকতা
যুক্তিসংগত সংখ্যা,মূলদ সংখ্যা
যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ,মূলদ সংখ্যা ক্ষেত্র
যুক্তিসংগত কাৰ্য্য,যুক্তিসঙ্গত অপারেশন
অসমতাপূৰ্ণ পৰীক্ষা,অসামঞ্জস্যপূর্ণ পরীক্ষা
"অপ্ৰচেছড দত্ত, লাভ কৰা অনুসৰি","আনপ্রসেসড দত্ত, প্রাপ্তি হিসাবে"
"ৰশ্মি, কিৰণ, পাখ-আৰ, ৰায়, শংকুষ, অৰ্ধেখা, আৰ","রশ্মি, কিরণ, পাখ-আর, রে, শঙ্কুশ, অর্ধরেখা, আর"
ৰশ্মি ভেক্টৰ,মরীচি ভেক্টর
বাস্তৱ,রিয়াল
বাস্তৱ অক্ষ,বাস্তব অক্ষ
বাস্তৱ ধাৰাবাহিকতা,বাস্তব ধারাবাহিকতা
বাস্তৱ ৰেখা,বাস্তব লাইন
বাস্তৱ ৰৈখিক ভেক্টৰ স্থান,বাস্তব রৈখিক ভেক্টর স্থান
বাস্তৱ মেট্ৰিক্স,বাস্তব ম্যাট্রিক্স
বাস্তৱ সংখ্যা,সত্য নম্বর
বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ,বাস্তব সংখ্যা ক্ষেত্র
প্ৰকৃত অংশ,প্রকৃত অংশ
বাস্তৱ বহুপদ,বাস্তব বহুপদ
বাস্তৱ দ্বিঘাত,বাস্তব দ্বিঘাত
বাস্তৱ মালু,আসল মালু
বাস্তৱ জনসংখ্যা,প্রকৃত জনসংখ্যা
বাস্তৱ সময়ৰ ব্যৱস্থা,রিয়েল টাইম সিস্টেম
বাস্তৱ মূল্যৰ ফলন,বাস্তব মান ফাংশন
বাস্তৱ চলক,বাস্তব পরিবর্তনশীল
বাস্তৱ ভেক্টৰ স্থান,বাস্তব ভেক্টর স্থান
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক","বিপরীত, পারস্পরিক, পারস্পরিক"
বিপৰীত মেট্ৰিক্স,বিপরীত ম্যাট্রিক্স
আয়ত,আয়তক্ষেত্র
"আয়তাকাৰ, সোঁকোণীয়া, সোঁকোণীয়া","আয়তক্ষেত্রাকার, সমকোণী, সমকোণ"
আয়তাকাৰ টেবুল,আয়তক্ষেত্রাকার টেবিল
"সোঁকোণৰ অক্ষ, সোঁকোণৰ স্থানাংক অক্ষ","সমকোণ অক্ষ, সমকোণ স্থানাঙ্ক অক্ষ"
আয়তাকাৰ ঘনত্বৰ ফলন,আয়তক্ষেত্রাকার ঘনত্ব ফাংশন
সোঁকোণীয়া হাইপাৰবোলা,সমকোণী হাইপারবোলা
আয়তাকাৰ মেট্ৰিক্স,আয়তক্ষেত্রাকার ম্যাট্রিক্স
"আয়তাকাৰ সমান্তৰাল চতুৰ্ভুজ, সোঁকোণ সমান্তৰাল চতুৰ্ভুজ","আয়তক্ষেত্র সমান্তরালগ্রাম, সমকোণ সমান্তরালগ্রাম"
আৰ্কুৱেট কাৰ্ভ,arcuate বক্ররেখা
পুনৰাবৃত্তি সূত্ৰ,পুনরাবৃত্তি সূত্র
সময়কালীন দশমিক,পর্যায়ক্রমিক দশমিক
টাৰ্ণআউট সূত্ৰ,পরিবর্তনের সূত্র
স্তৰভিত্তিক ৰূপ,অনুক্রমিক ফর্ম
অসামঞ্জস্যপূৰ্ণ পৰিৱেশন,অসামঞ্জস্যপূর্ণ কর্মক্ষমতা
"লগাৰিদম সূত্ৰ, সমতুল্যতা সূত্ৰ","লগারিদম সূত্র, সমতুল্য সূত্র"
"ৰেফাৰেন্স লাইন, ৰেফাৰেন্স লাইন","রেফারেন্স লাইন, রেফারেন্স লাইন"
ৰেফাৰেন্স পইণ্ট ৰেফাৰেন্স পইণ্ট,রেফারেন্স পয়েন্ট রেফারেন্স পয়েন্ট
প্ৰতিফলিত তৰংগ,প্রতিফলিত তরঙ্গ
প্ৰতিফলন,প্রতিফলন
সমতুল্য নিয়ম,সমতুল্য নিয়ম
অভিসৰণ অঞ্চল,অভিসারী অঞ্চল
বিচ্ছিন্ন অঞ্চল,ভিন্ন অঞ্চল
সংহতি মণ্ডল,ইন্টিগ্রেশন জোন
ৰিগ্ৰেছন বিশ্লেষণ,রিগ্রেশন বিশ্লেষণ
ৰিগ্ৰেছন বক্ৰ,রিগ্রেশন বক্ররেখা
ৰিগ্ৰেছন সমীকৰণ,রিগ্রেশন সমীকরণ
ৰিগ্ৰেছন লাইন,প্রত্যাগতি সীমা
ৰিগ্ৰেছন মডেল,রিগ্রেশন মডেল
নিয়মীয়া বক্ৰ,নিয়মিত বক্ররেখা
আনকি ষড়ভুজ,এমনকি ষড়ভুজ
নিয়মীয়া মেট্ৰিক্স,নিয়মিত ম্যাট্রিক্স
সমপক্ষীয়,সমবাহু
আপেক্ষিক পৰিপূৰক,আপেক্ষিক পরিপূরক
আপেক্ষিকভাৱে সৰ্বোচ্চ,আপেক্ষিক সর্বোচ্চ
আপেক্ষিকভাৱে সৰ্বনিম্ন,আপেক্ষিক সর্বনিম্ন
আপেক্ষিক সম্ভাৱনা,আপেক্ষিক সম্ভাবনা
আপেক্ষিক বেগ,আপেক্ষিক বেগ
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
আপেক্ষিকতাবাদ তত্ত্ব,আপেক্ষিকতা তত্ত্ব
নিৰ্ভৰযোগ্যতা,নির্ভরযোগ্যতা
নিৰ্ভৰযোগ্যতাৰ সমস্যা,নির্ভরযোগ্যতা সমস্যা
অৱশিষ্ট পদ,অবশিষ্ট পোস্ট
বাকী উপপাদ্য,অবশিষ্ট উপপাদ্য
পুনৰাবৃত্তিমূলক সীমা,পুনরাবৃত্তিমূলক সীমা
পুনৰাবৃত্তিমূলক Riemann-অখণ্ড,পুনরাবৃত্তিমূলক Riemann-অখণ্ড
প্ৰতিনিধিত্ব কৰা,প্রতিনিধিত্ব
"অৱশিষ্ট, অৱশিষ্ট","residual, remnant"
অসীমত থাকে,অনন্তে থেকে যায়
"বিসৰ্জন, খণ্ডন, পাৰ্থক্য","dissolation, refutation, differentiation"
বিচ্ছিন্নতা,বল বিচ্ছেদ
বেগ সমন্বয়,বেগ সমন্বয়
ফলাফলৰ ফলাফল,ফলপ্রসূ ফলাফল
ফলস্বৰূপ বল,পরিসমাপ্তি বল
ফলাফল ভেক্টৰ,ফলাফল ভেক্টর
পৰিৱৰ্তিত একক পদ্ধতি,পরিবর্তিত একক পদ্ধতি
ৰম্বছ,রম্বস
riemann-অখণ্ড,riemann-অখণ্ড
"সোঁকোণ, সোঁকোণ","সমকোণ, সমকোণ"
সোঁকোণীয়া ত্ৰিভুজ,ডান কোণই ত্রিভুজ
সোঁফালৰ বৃত্তাকাৰ শঙ্কু,ডান বৃত্তাকার শঙ্কু
দক্ষিণ চেট,দক্ষিণ সেট
সোঁফালৰ বৃত্তাকাৰ চিলিণ্ডাৰ,ডান বৃত্তাকার সিলিন্ডার
ঘড়ীৰ কাঁটাৰ দিশত,ঘড়ির কাঁটার দিকে
দক্ষিণৰ বিপৰীত,দক্ষিণ বিপরীত
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","সঠিক প্রমাণ, সঠিক প্রমাণ"
"আঙঠি, আঙঠি","রিং, রিং"
পূৰ্ণসংখ্যাৰ আঙঠি,পূর্ণসংখ্যা রিং
R-অখণ্ড,আর-অখণ্ড
"মূল, মূল","root, root"
বৰ্গমূল মূল,বর্গমূল মূল
বহুপদৰ মূল,বহুপদীর মূল
"ঘূৰণ, ঘূৰণ","ঘূর্ণন, ঘূর্ণন"
ঘূৰণীয়া ত্ৰুটি,রাউন্ডিং ত্রুটি
লানি পতা,কিউ
শাৰী-স্তম্ভ গুণন,সারি-কলাম গুণ
ৰেখা সমতুল্যতা,লাইনের সমতা
শাৰী মেট্ৰিক্স,সারি ম্যাট্রিক্স
শাৰী ক্ৰম,সারি অর্ডার
এস্কেপ পইণ্ট,পালানোর পয়েন্ট
"নমুনা, নমুনা","নমুনা, নমুনা"
নমুনাৰ গড়,নমুনা গড়
নমুনা বিন্দু,নমুনা পয়েন্ট
নমুনাৰ আকাৰ,সাধারন মাপ
নমুনা স্থান,নমুনা স্থান
নমুনা-মানক-বিচ্যুতি,নমুনা-মান-বিচ্যুতি
নমুনা জৰীপ,নমুনা জরিপ
নমুনা ভ্যাৰিয়েন্স,নমুনা বৈচিত্র্য
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","নমুনা (v.), নমুনা (n.)"
নমুনা বিতৰণ কৰা,নমুনা বিতরণ
নমুনা সংগ্ৰহৰ ভুল,নমুনা ত্রুটি
নমুনা সংগ্ৰহৰ ব্যৱধান,নমুনা ব্যবধান
নমুনা সংগ্ৰহ পদ্ধতি,নমুনা পদ্ধতি
নমুনা সংগ্ৰহৰ নীতি,নমুনা নীতি
প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা,প্রতিস্থাপন সহ নমুনা
"স্কেলাৰ, স্কেলাৰ","স্কেলার, স্কেলার"
স্কেলাৰ ক্ষেত্ৰ,স্কেলার ক্ষেত্র
স্কেলাৰ মেট্ৰিক্স,স্কেলার ম্যাট্রিক্স
স্কেলাৰ বহুগুণ,স্কেলার একাধিক
স্কেলাৰ গুণন,স্কেলার গুণ
স্কেলাৰ উৎপাদন,স্কালে পণ্য
স্কেলাৰ,স্কেলার
স্কেলাৰ ট্ৰিপল প্ৰডাক্ট,স্কেলার ট্রিপল পণ্য
স্কেলিন ত্ৰিভুজ,বিষমভুজ ত্রিভুজ
স্কেটাৰ ডায়াগ্ৰাম,ছিটান ডায়াগ্রাম
শ্ৰডিংগাৰ সমীকৰণ,শ্রোডিঙ্গার সমীকরণ
"ঋতুভিত্তিক উঠা-নমা, ঋতুভিত্তিক উঠা-নমা","মৌসুমী ওঠানামা, ঋতু ওঠানামা"
"ভেদকাৰী, ভেদকাৰী ৰেখা, ছেকেণ্ট, বিপৰীত কোচাইন","অনুপ্রবেশকারী, অনুপ্রবেশকারী লাইন, সেকেন্ট, বিপরীত কোসাইন"
বিন্ধি পদ্ধতি,ভেদন পদ্ধতি
দ্বিতীয়,দ্বিতীয়
দ্বিতীয় ক্ৰম (দ্বিতীয় প্ৰকাৰ),দ্বিতীয় আদেশ (দ্বিতীয় প্রকার)
"ছেকচন, ছেকচন, ছেকচন, ছেকচন, ছেকচন","বিভাগ, বিভাগ, বিভাগ, বিভাগ, বিভাগ"
"মহকুমা, খণ্ড, খণ্ড","উপবিভাগ, সেক্টর, সেক্টর"
বক্ৰ খণ্ড,কার্ভ সেগমেন্ট
আত্মসংলগ্নতা,স্ব-সংযুক্তি
স্ব-সংলগ্ন অপাৰেটৰ,স্ব-সংযুক্ত অপারেটর
অটোজাইগাছ,স্ব সংযোজিত
আধা অক্ষ,অর্ধেক অক্ষ
অৰ্ধবৃত্ত,অর্ধবৃত্ত
কংক্ৰিটৰ মেট্ৰিক্স,কংক্রিট ম্যাট্রিক্স
অখণ্ড দ্বিঘাত,অবিচ্ছেদ্য দ্বিঘাত
সমীসমুহ,সামিসমুহ
আধা ব্যৱধান,অর্ধেক ব্যবধান
অৰ্থাৎ প্ৰধান অক্ষ,মানে প্রধান অক্ষ
অৰ্ধ ক্ষুদ্ৰ অক্ষ,আধা গৌণ অক্ষ
পৃথক কৰিব পৰা বহুপদ,বিভাজ্য বহুপদ
চলক পৃথকীকৰণ,পরিবর্তনশীল বিচ্ছেদ
ক্ৰম,ক্রম
সূচীকৰণ নীতি,ইনডেক্সিং নীতি
ক্ৰমিক বিশ্লেষণ,অনুক্রমিক বিশ্লেষণ
ক্ৰমিক নমুনা সংগ্ৰহ কৰা,অনুক্রমিক নমুনা
শ্ৰেণীগত সম্পৰ্ক,সুনির্দিষ্ট পারস্পরিক সম্পর্ক
"শৃংখলা, শৃংখলা, শৃংখলা","সিরিজ, সিরিজ, সিরিজ"
"aggregate, বতাহৰ দিশ, ধাৰা দিশ, জমা, জমা (ver.)","সামগ্রিক, বাতাসের দিক, স্রোতের দিক, জমাট, জমাট (ver.)"
sextant,সেক্সট্যান্ট
শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট,shewhart নিয়ন্ত্রণ চার্ট
"চিহ্ন, পৰিমাণ","চিহ্ন, পরিমাণ"
মেট্ৰিক্স মাৰ্কাৰ,ম্যাট্রিক্স মার্কার
দ্বিঘাত দ্বিঘাত চিহ্ন,দ্বিঘাত দ্বিঘাত প্রতীক
শচীন নম্বৰ,শচীন নম্বর
তাৎপৰ্য্যৰ স্তৰ,তাত্পর্য স্তর
তাৎপৰ্য্য পৰীক্ষা,তাৎপর্য পরীক্ষা
উল্লেখযোগ্য নম্বৰ,উল্লেখযোগ্য চিহ্ন
নম্বৰ পৰীক্ষা,মার্ক পরীক্ষা
চিহ্ন ফলন,প্রতীক ফাংশন
একেধৰণৰ উপবৃত্তাকাৰ,অনুরূপ উপবৃত্তাকার
সমজাতীয় চিত্ৰ,সমজাতীয় চিত্র
"সাদৃশ্য, উপমা","সাদৃশ্য, সাদৃশ্য"
সমজাতীয় মেট্ৰিক্স,সমজাতীয় ম্যাট্রিক্স
সহজ বন্ধ বক্ৰ,সহজ বন্ধ বক্ররেখা
সহজ সম্পৰ্ক,সহজ পারস্পরিক সম্পর্ক
সহজ হাৰমনিক গতি,সহজ সুরেলা গতি
সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ,সহজ র্যান্ডম স্যাম্পলিং
"set, simplex, একপক্ষীয়, সহজ","সেট, সিমপ্লেক্স, একতরফা, সরল"
একমুখী এলগৰিদম,একমুখী অ্যালগরিদম
একক টেবুল,একক টেবিল
simpson ৰ এক তৃতীয়াংশ নিয়ম,সিম্পসনের এক তৃতীয়াংশ নিয়ম
চিমুলেচন পদ্ধতি,সিমুলেশন পদ্ধতি
সমকালীন অৱভেদ্য সমীকৰণ,যুগপত ডিফারেনশিয়াল সমীকরণ
একেলগে সমীকৰণ,যুগপত সমীকরণ
"চিহ্ন, sine","সাইন, সাইন"
"চাইন বক্ৰ, চাইন বক্ৰ","সাইন কার্ভ, সাইন কার্ভ"
একক,একক
একঘেয়ামী কাৰ্য্য,একঘেয়ে ফাংশন
অদ্ভুত অখণ্ড,অদ্ভুত অবিচ্ছেদ্য
"অদ্ভুততা, অদ্ভুততা","অদ্ভুততা, অদ্ভুততা"
অপৰিৱৰ্তিত মেট্ৰিক্স,অপরিবর্তনীয় ম্যাট্রিক্স
অদ্ভুত সমাধান,অদ্ভুত সমাধান
নমুনাৰ আকাৰ,সাধারন মাপ
অদ্ভুত বিতৰণ,বিজোড় বন্টন
বিষমজাতীয় হাৰ্মিটিয়ান মেট্ৰিক্স,ভিন্নধর্মী হারমিটিয়ান ম্যাট্রিক্স
বিষমতা,বিপরীত
অদ্ভুত প্ৰতিসম মেট্ৰিক্স,বিজোড় প্রতিসম ম্যাট্রিক্স
চলক নূন্যতম কৰা,ভেরিয়েবল মিনিমাইজ করা
"ঢাল, ঢাল, ঢাল","ঢাল, ঢাল, ঢাল"
ঢালৰ গ্ৰেডিয়েণ্ট,ঢাল গ্রেডিয়েন্ট
"বন্ধনী, চুটি বান্ধনি","বন্ধনী, ছোট বাঁধাই"
পোন বক্ৰ,সোজা বক্ররেখা
বিবিধ কাৰ্য্য,বিবিধ ফাংশন
সৌৰজগত,সৌর জগৎ
,
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,solenoidal ভেক্টর
"কঠিন, ভৰ, ঘনক","কঠিন, ভর, ঘনক"
"ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি","কিউবিক জ্যামিতি, স্টেরিওস্কোপিক জ্যামিতি"
"সমাধান, সঁজুলি","সমাধান, টুল"
শৃংখলা গঠন সমাধান,সিরিজ ফর্ম সমাধান
সমাধান মেট্ৰিক্স,সমাধান ম্যাট্রিক্স
ত্ৰিভুজৰ সমাধান,ত্রিভুজের সমাধান
সমাধান জনসংখ্যা,সমাধান জনসংখ্যা
ছ&#39;নাইন বহুপদ,সোনাইন বহুপদী
"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ","আকাশ, স্থান, স্থান, স্থান, স্থান"
আকাশ বক্ৰ,আকাশ বক্ররেখা
অভিভাৱক ছেট,অভিভাবক সেট
স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম,স্থানীয় পারস্পরিক সম্পর্ক চিত্র
নিৰ্দিষ্ট ৰৈখিক গোট,নির্দিষ্ট লিনিয়ার গ্রুপ
নিৰ্দিষ্ট উলম্ব গোট,নির্দিষ্ট উল্লম্ব গ্রুপ
"নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব","নির্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
মানৱ মেপিং উপপাদ্য,মানব ম্যাপিং উপপাদ্য
কাৰ্য্যৰ নিয়ম,ফাংশনের আদর্শ
"গোলক, গোলক","গোলক, গোলক"
গোলাকাৰ স্থানাংক ব্যৱস্থা,গোলাকার সমন্বয় ব্যবস্থা
গোলাকাৰ মেৰু স্থানাংক,গোলাকার মেরু স্থানাঙ্ক
গোলাকাৰ ত্ৰিভুজ,গোলাকার ত্রিভুজ
গোলাকাৰ ত্ৰিকোণমিতি,গোলাকার ত্রিকোণমিতি
সৰ্পিল,সর্পিল
"বৰ্গ, বৰ্গ",বর্গ বর্গ
"গুৰু, গুৰুবন্ধনী","গুরু, গুরুবন্ধনী"
বৰ্গ অখণ্ড,বর্গাকার অবিচ্ছেদ্য
বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স,বর্গ ম্যাট্রিক্স
বৰ্গমূল,বর্গমূল
নমুনা সংগ্ৰহৰ পৰ্যায়,নমুনা পর্যায়
স্তৰভিত্তিক ফলন,অনুক্রমিক ফাংশন
মানক বিচ্যুতি,আদর্শ চ্যুতি
ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট,স্ট্যান্ডার্ড ডিফারেনশিয়াল পণ্য
ভাৰসাম্যতা,ভারসাম্য
অজ্ঞান বক্ৰ,অসাড় বক্ররেখা
অজ্ঞান বিন্দু,অসাড় বিন্দু
শ্বক কৰা মূল্য,হতবাক মান
"নমুনা, চিত্ৰ","নমুনা, চিত্র"
পৰিসংখ্যাগত,পরিসংখ্যানগত
পৰিসংখ্যা বিশ্লেষণ,পরিসংখ্যানিক বিশ্লেষণ
পৰিসংখ্যাগত বিতৰণ,পরিসংখ্যানগত বন্টন
পৰিসংখ্যাগত অনুমান,পরিসংখ্যানগত অনুমান
পৰিসংখ্যাগত আনুমানিককৰণ,পরিসংখ্যানগত অনুমান
পৰিসংখ্যাগত আৰ্হি,পরিসংখ্যান মডেল
পৰিসংখ্যাগত জনসংখ্যা,পরিসংখ্যান জনসংখ্যা
পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ,পরিসংখ্যানগত মান নিয়ন্ত্রণ
"পৰিসংখ্যা, পৰিসংখ্যা","পরিসংখ্যান, পরিসংখ্যান"
"অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী","অপরিবর্তনীয়, স্থির, স্থায়ী, স্থায়ী"
ষ্টেণ্ডিং ষ্টেট সমাধান,স্থায়ী রাষ্ট্র সমাধান
অধিক প্ৰৱণ মাউন্ট,আরো প্রবণ মাউন্ট
ঢাল-আৰোহণ ডিজাইন,ঢাল-আরোহণের নকশা
ঠেকতম অৱতৰণ,খাড়া বংশদ্ভুত
"ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন",ধাপ ফাংশন
ষ্টাৰলিং ৰেঞ্জ,স্টার্লিং পরিসীমা
"ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী","stochastic, probabilistic"
সম্ভাৱনাবাদী মেট্ৰিক্স,সম্ভাব্য ম্যাট্রিক্স
সম্ভাৱনাবাদী আৰ্হি,সম্ভাব্য মডেল
সম্ভাৱনামূলক প্ৰগ্ৰেমিং,সম্ভাব্য প্রোগ্রামিং
সম্ভাৱনাবাদী চলক,সম্ভাব্য পরিবর্তনশীল
ষ্টোকছ উপপাদ্য,স্টোকস উপপাদ্য
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","সরলরেখা, সরলরেখা, সরলরেখা"
"স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ","লেভেল চার্ট, বার চার্ট"
"স্তৰবিন্যাস, স্তৰবিন্যাস","স্তরবিন্যাস, স্তরবিন্যাস"
স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা,স্তরযুক্ত নমুনা
"ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন","প্রবাহ-রেখা, প্রবাহ-রেখা"
চাপ,চাপ
শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য,দৃঢ়ভাবে আনত ফাংশন
নিৰন্তৰ হ্ৰাস পাই আহিছে,ক্রমাগত হ্রাস পাচ্ছে
নিৰন্তৰ বৃদ্ধি,ক্রমাগত বৃদ্ধি
অবিৰত অৰ্ডিনেট ফলন,ক্রমাগত অর্ডিনেট ফাংশন
ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা),ছাত্র পরীক্ষা (ছাত্রের &#39;টি&#39; পরীক্ষা)
উপসংগ্ৰহ,উপসংগ্রহ
উপ-নিৰ্দিষ্টতাবাদী,উপ-নির্ধারক
উপ-অঞ্চল,উপ-অঞ্চল
"উপশ্ৰেণী, উপগোট, উপগোট","subclass, subgroup, subgroup"
ব্যৱধান,অন্তর
"উপমেট্ৰিক্স, উপমেট্ৰিক্স","সাবম্যাট্রিক্স, সাবম্যাট্রিক্স"
"ফুটনোট, ফুটনোট, ফুটনোট","পাদটীকা, পাদটীকা, পাদটীকা"
উত্তৰাধিকাৰ,উত্তরাধিকার
উপগোট,উপসেট
উপজনসংখ্যা,উপ-জনসংখ্যা
সলনি কৰা,প্রতিস্থাপন
অৰ্ধস্পৰ্শযোগ্য,আধা স্পর্শকাতর
"স্থানান্তৰ কৰা, স্থানান্তৰ কৰা","স্থানান্তর করা, স্থানান্তর করা"
"বিয়োগ, বিয়োগ","বিয়োগ, বিয়োগ"
"বিয়োগ, বিয়োগ","বিয়োগ, বিয়োগ"
লাহে লাহে,ধীরে ধীরে
প্ৰগতিশীল পাৰ্থক্য,প্রগতিশীল পার্থক্য
প্ৰগতিশীল সংহতি,প্রগতিশীল একীকরণ
পাছৰটো,পরেরটি
সংলগ্ন কৰা হৈছে,সংযুক্ত
"যোগফল, যোগফল, যোগফল ফলাফল, যোগফল","যোগফল, যোগফল, যোগফল, যোগফল"
যোগফল ফলন,যোগফল ফাংশন
সংকলনযোগ্য,সংকলনযোগ্য
যোগাসন ব্লক,যোগ ব্লক
সংকলন,সংকলন
সংগ্ৰহ সন্মিলন,সংগ্রহ সম্মেলন
সংকলন সূত্ৰ,সংকলন সূত্র
গ্ৰেড সংগ্ৰহ,গ্রেড সংগ্রহ
সংকলন চিহ্ন,সংকলন প্রতীক
যোগ অসীমলৈ,অসীম থেকে যোগব্যায়াম
"idiot, মূৰ্খ","idiot, idiot"
অভাৰছেট,ওভারসেট
ছুপাৰছনিক প্ৰবাহ,সুপারসনিক প্রবাহ
পৰিপূৰক কোণ,সম্পূরক কোণ
লেকৰ লোমৰ সমতল,lacquered লোম সমতল
কাৰ্য্যৰ সমৰ্থন,ফাংশন সমর্থন
"imagine, ধৰি লওক","কল্পনা করা, অনুমান করা"
ওখ,উচ্চ
কৰ্ণী,karni
"পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ","পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ"
পৃষ্ঠীয় অংশ,পৃষ্ঠীয় এলাকা
পৃষ্ঠা অবিচ্ছেদ্য,পৃষ্ঠা অবিচ্ছেদ্য
আৱৰণ,আবরণ
আৱৰণ,আবরণ
কভাৰ মেপ,কভার মানচিত্র
চিহ্ন,চিহ্ন
প্ৰতীকী যুক্তি,প্রতীকী যুক্তি
প্ৰতীকী আৰ্হি,প্রতীকী মডেল
প্ৰতিসম,প্রতিসম
সমমিতি,আইসোমেট্রিক
"প্ৰতিসম নিৰ্ণায়ক, প্ৰতিসম নিৰ্ণায়ক","প্রতিসম নির্ধারক, প্রতিসম নির্ধারক"
প্ৰতিসম পাৰ্থক্য,প্রতিসম পার্থক্য
প্ৰতিসম মেট্ৰিক্স,প্রতিসম ম্যাট্রিক্স
ব্যৱস্থা বিশ্লেষণ ব্যৱস্থা বিশ্লেষণ,সিস্টেম বিশ্লেষণ সিস্টেম বিশ্লেষণ
ক্ৰমিক নমুনা সংগ্ৰহ,সিরিয়াল স্যাম্পলিং
"টেবুল, টেবুল","টেবিল, টেবিল"
"টেবুল, টেবুল","টেবিল, টেবিল"
অবিচ্ছেদ্য টেবুল,অবিচ্ছেদ্য টেবিল
"টেবুলাৰ, সমতল","সারণী, সমতল"
টেবুলাৰ ৰূপ,ট্যাবুলার ফর্ম
"টেবুলাৰ লগাৰিদম, টেবুলাৰ লগাৰিদম","ট্যাবুলার লগারিদম, ট্যাবুলার লগারিদম"
টেবুলত লিখা,সারণী
টেবুলাৰ মানসমূহ,সারণী মান
টেবুলেচন,ট্যাবুলেশন
"টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ","ট্যাবুলার, ট্যাবুলার মেশিন, ট্যাবুলার"
"ঠেং, ঠেং","tail, tail"
ঠেংৰ অঞ্চল (বিতৰণৰ),লেজ এলাকা (বন্টনের)
স্পৰ্শ,স্পর্শ
