English,Tamil
procedure,"செயல்முறை, நடைமுறை"
process,"செயல்முறை, செயல்முறை"
processing,செயலாக்கம்
process of least squares,குறைந்தபட்ச சதுரங்கள் செயல்முறை
producer,"தயாரிப்பாளர், தயாரிப்பாளர், தயாரிப்பாளர்"
product,"தயாரிப்பு, தயாரிப்பு"
product form of inverse,தலைகீழ் பெருக்கல் வடிவம்
production,உற்பத்தி
production cost,உற்பத்தி செலவு
production curves,உற்பத்தி வளைவு
production function,உற்பத்தி செயல்பாடு
production function model,உற்பத்தி செயல்பாடு மாதிரி
production plan,உற்பத்தி திட்டமிடல்
production process,உற்பத்தி செயல்முறை
production rate,உற்பத்தி விகிதம்
production scheduling,உற்பத்தி திட்டமிடல்
product of random variables,சீரற்ற மாறிகளின் தயாரிப்பு
product of two transformations,இரண்டு மாற்றங்களின் தயாரிப்பு
product set,பெருக்கல் தொகுப்பு
product space,"பெருக்கல் இடம், பெருக்கல் வானம்"
product topology,பெருக்கல் நிலை
profile section,"சுயவிவர வெட்டு, சுயவிவரப் பிரிவு"
profit,ஆதாயம்
profit function,இலாப செயல்பாடு
profit maximization,இலாப அதிகரிப்பு
programmer,புரோகிராமர்
programming,"செயலாக்கம், நிரலாக்கம், நிரலாக்கம்"
progression,படி படியாக
projection,"ப்ரொஜெக்ஷன், ப்ரொஜெக்ஷன், எக்ஸ்ட்ராபோலேஷன்"
projection formula,இடைக்கணிப்பு சூத்திரம்
projection into coordinate spaces,இயக்குனர் இடங்களில் இடைச்செருகல்
projection matrix,இடைக்கணிப்பு அணி
projection of a set,கணிப்பு அமைக்க
projection of trend value,முன்னறிவிப்பு மதிப்பின் விரிவாக்கம்
projection of vector,திசையன் கணிப்பு
projection theorem,இடைக்கணிப்பு தேற்றம்
projective geometry,திட்ட வடிவியல்
projective plane,எறிகணை விமானம்
projective transformation,திட்ட மாற்றம்
proof,"ஆதாரம், ஆதாரம், ஆதாரம்"
proof by induction,வருமானத்தின் மூலம் ஆதாரம்
propagated error,பரிமாற்ற பிழை
propagation of error,பிழை பரிமாற்றம்
proper factor,சரியான காரணி
proper function,"சரியான செயல்பாடு, சரியான செயல்பாடு"
proper interval,நியாயமான இடைவெளி
properly contained,முழுமையாக அடங்கியுள்ளது
proper subset,சரியான துணைக்குழு
proper subspace,சரியான துணை மக்கள்தொகை
property of conservation,பாதுகாப்பு சொத்து
proper value (=eigen value),"சரியான மதிப்பு, ஈஜென் மதிப்பு"
proper vector,சரியான திசையன்
proportional,"விகிதாசார, விகிதாசார"
proportional relationship,விகிதாசார உறவு
proportional sampling,விகிதாசார மாதிரி
proposition,அடையக்கூடிய
pseudocode,போலி குறியீடு
pseudometric,போலி தூரம்
pseudometric space,போலி தொலைதூர மக்கள்
pseudonorm,போலி தரநிலை
pseudonorm topology,போலி நிலையான நிலை
pull,"தீவிரம், தீவிரம், வெறுப்பு"
pulley,"கப்பி, கப்பி, தொப்பி"
punched card,குத்திய அட்டை
punch card machine,பஞ்ச் அட்டை இயந்திரம்
punching machine,குத்தும் இயந்திரம்
pure bending,தூய பிணைப்பு
pure decimal,தூய தசம
pure geometry,தூய வடிவியல்
pure induction,நிகர வருகை
purely transcendental,முற்றிலும் கனிமமற்றது
pure mathematics,தூய கணிதம்
pure number,எண்கள் மட்டுமே
pure strategy,விருப்ப சாதனம்
pyramid,பிரமிடு
pyramidal solid,பிரமிடு கன சதுரம்
pyramidal surface,பிரமிடு பக்கம்
Q.E.D.,இதி சித்தம்
quadrangle,நாற்கோணம்
quadrangular prism,நாற்கரப் பட்டகம்
quadrant,நால்வகை
quadratic,"சதுரம், இருபடி, இரட்டை ட்ரேப்சாய்டு"
quadratic cost,இருபடி செலவு
quadratic cost function ,இருபடி செலவு செயல்பாடு
quadratic curve,இருபடி வளைவு
quadratic equation,இருபடி சமன்பாடு
quadratic expression,இருபடி வெளிப்பாடு
quadratic form,இருபடி இருபடி
quadratic function,இருபடி செயல்பாடு
quadratic functional,இருபடி செயல்பாடு
quadratic interpolation ,இருபடி இடைச்செருகல்
quadratic objective function,இருபடி புறநிலை செயல்பாடு
quadratic programming ,இருபடி நிரலாக்கம் இருபடி நிரலாக்கம்
quadratic reciprocity ,இருபடி மீளக்கூடிய விதி
quadratic surface,இருபடி பக்கம்
quadratic term,இருபடி கால
quadrature formula,நாற்கர சூத்திரம்
quadrilateral,நாற்கர
qualitative analysis,தரமான பகுப்பாய்வு
quality control,தர கட்டுப்பாடு
quantum mechanics,குவாண்டம் இயக்கவியல்
quantum number,குவாண்டம் எண்
quantum statistics ,குவாண்டம் புள்ளிவிவரங்கள்
quarter ,"கால், கால், கால்"
quartic,நாற்கர
quartile,காலாண்டு
quasi linear constitutive equation,லீனியர் கன்ஸ்ட்ரக்டர் சமன்பாடு
quasi regular,வழக்கமான சுழற்சி
quaternion,அரட்டை
queue length,வரி நீளம்
queuing model,வரி மாதிரி
queuing problem,வரிசை பிரச்சனை
queuing process,வரிசை செயலாக்கம்
queuing system,வரிசை அமைப்பு
queuing theory,வரி கோட்பாடு
quintile,பஞ்சமக்
quintuplet,ஐந்தெழுத்து
quotation,"விலை குறிப்பிடப்பட்டுள்ளது, விலை குறிப்பிடப்பட்டுள்ளது"
quotient,"பங்கு, பிரிவு"
quotient field,துறை பகுதி
quotient group,துறை குழு
quotient law,பங்கு விதி
quotient set,துறை தொகுப்பு
quotient space,துறை மக்கள்
quotient topology,துறை அமைப்பு
radial,ஆரம்
radian,ரேடியன்கள்
radian measure,ரேடியன் அளவு
radical,கர்ணி
radical axis,மூலாக்ஷா
radical sign,வகைபிரித்தல்
radius,ஆரம்
radius of convergence,ஒருங்கிணைப்பு ஆரம்
radius of curvature,வளைவின் ஆரம்
radius vector,துருவமுனைக் கோடு
radix,ரேடிக்ஸ்
random error,சீரற்ற பிழை
random function,சீரற்ற செயல்பாடு
randomization,சீரற்றமயமாக்கல்
randomised blocks,சீரற்ற தொகுதி
random model,சீரற்ற மாதிரி
random number,சீரற்ற எண்
random sampling,சீரற்ற மாதிரி
random variable,சீரற்ற மாறிகள்
range,"வரம்பு, வரம்பு, வரம்பு, வரம்பு"
range of convergence,ஒருங்கிணைப்பு வளாகம்
range of integration,ஒருங்கிணைப்பு வளாகம்
range of relation,உறவு வளாகம்
range space,வளாக மக்கள் தொகை
rank,தரம்
rank correlation,தரவரிசை தொடர்பு
rank of matrix,அணி வகை
rank order statistics,வரிசை வரிசை மாதிரி
rate of change,மாற்றம் விகிதம்
rate of convergence,ஒருங்கிணைப்பு விகிதம்
Ratio,ஒப்பற்ற
Rational,பகுத்தறிவு
rational expression,பகுத்தறிவு வெளிப்பாடு
rational field,பகுத்தறிவு புலம்
rational function,பகுத்தறிவு செயல்பாடு
rationalisation of the denominator,வகுப்பின் பகுத்தறிவு
rational number,பகுத்தறிவு எண்
rational number field,பகுத்தறிவு எண் புலம்
rational operation,பகுத்தறிவு செயல்பாடு
ratio test,சமமற்ற சோதனை
raw data,"பதப்படுத்தப்படாத தத்தா, பெறப்பட்டது"
ray,"ரஷ்மி, கிரண், பக்-ஆர், ரே, ஷங்குஷ், அர்த்ரேகா, அர்"
ray vector,பீம் திசையன்
real,உண்மையான
real axis,உண்மையான அச்சு
real continuum,உண்மையான தொடர்ச்சி
real line,உண்மையான வரி
real linear vector space,உண்மையான நேரியல் திசையன் இடம்
real matrix,உண்மையான அணி
real number,உண்மையான எண்
real number field,உண்மையான எண் புலம்
real part,உண்மையான பகுதி
real polynomial,உண்மையான பல்லுறுப்புக்கோவை
real quadratic,உண்மையான இருபடி
real root,உண்மையான மாலு
real space,உண்மையான மக்கள் தொகை
real time system,உண்மையான நேர அமைப்பு
real valued function,உண்மையான மதிப்பு செயல்பாடு
real variable,உண்மையான மாறி
real vector space,உண்மையான திசையன் இடம்
reciprocal,"தலைகீழ், பரஸ்பர, பரஸ்பர"
reciprocal matrix,தலைகீழ் அணி
rectangle,செவ்வகம்
rectangular,"செவ்வக, வலது கோணம், வலது கோணம்"
rectangular array,செவ்வக அட்டவணை
rectangular axis,"வலது கோண அச்சு, வலது கோண ஒருங்கிணைப்பு அச்சு"
rectangular density function,செவ்வக அடர்த்தி செயல்பாடு
rectangular hyperbola,வலது கோண ஹைபர்போலா
rectangular matrix,செவ்வக அணி
rectangular parellelopiped   (cuboid),"செவ்வக இணை வரைபடம், வலது கோண இணையான வரைபடம்"
rectifiable curve,வளைவு வளைவு
recurrence formula,மீண்டும் மீண்டும் சூத்திரம்
recurring decimal,கால தசம
recursion formula,திருப்பு சூத்திரம்
reduced echelon form,படிநிலை வடிவம்
reductio-ad-absurdum,சீரற்ற செயல்திறன்
reduction formula,"மடக்கை சூத்திரம், சமமான சூத்திரம்"
reference line,"குறிப்பு வரி, குறிப்பு வரி"
reference point,குறிப்பு புள்ளி குறிப்பு புள்ளி
reflected wave,பிரதிபலித்த அலை
reflection,பிரதிபலிப்பு
reflexive law,சமமான விதி
region of convergence,ஒன்றிணைந்த பகுதி
region of divergence,வேறுபட்ட பகுதி
region of integration,ஒருங்கிணைப்பு பகுதி
regression analysis,பின்னடைவு பகுப்பாய்வு
regression curve,பின்னடைவு வளைவு
regression equation,பின்னடைவு சமன்பாடு
regression line,பின்னடைவு வரி
regression model,பின்னடைவு மாதிரி
regular curve,வழக்கமான வளைவு
regular hexagon,அறுகோணம் கூட
regular matrix,வழக்கமான அணி
regular tetrahedron,சமபக்க
relative complement,உறவினர் நிரப்பு
relative maximum,ஒப்பீட்டளவில் உயர்ந்தது
relative minimum,ஒப்பீட்டளவில் குறைந்த
relative probability (conditional probability),ஒப்பீட்டு நிகழ்தகவு
relative velocity,தொடர்புடைய வேகம்
Relativity,"சார்பியல், சார்பியல், சார்பியல்"
relativity theory,சார்பியல் கோட்பாடு
reliability,நம்பகத்தன்மை
reliability problem,நம்பகத்தன்மை பிரச்சனை
remainder term,எஞ்சிய பதவி
remainder theorem,மீதமுள்ள தேற்றம்
repeated limit,மீண்டும் மீண்டும் வரம்பு
repeated Riemann integral,மறுசெயல் ரீமான்-இணைப்பு
representation,பிரதிநிதித்துவம்
Residue,"எஞ்சிய, எஞ்சிய"
residue at a pole,முடிவிலியில் உள்ளது
resolution,"கலைத்தல், மறுப்பு, வேறுபாடு"
resolution of forces,விலகல்
resolution of velocities,வேகம் சரிசெய்தல்
resultant,விளைவாக முடிவு
resultant force,விளைவாக சக்தி
resultant vector,முடிவு திசையன்
revised simplex technique,மாற்றியமைக்கப்பட்ட ஒற்றை முறை
rhombus,ரோம்பஸ்
Riemann integral,ரீமான்-ஒருங்கிணைந்த
right angle,"வலது கோணம், வலது கோணம்"
right angled triangle,வலது கோண முக்கோணம்
right circular cone,வலது வட்டக் கூம்பு
right coset,தெற்கு தொகுப்பு
right cylinder,வலது வட்ட உருளை
right handed,கடிகாரகடிகாரச்சுற்று
right inverse,தெற்கு தலைகீழ்
rigorous proof,"துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
ring,"மோதிரம், மோதிரம்"
ring of integers,முழு எண் வளையம்
R-integrable,R-ஒருங்கிணைந்த
root,"வேர், வேர்"
root mean square,சதுர வேர் வேர்
root of a polynomial,பல்லுறுப்புக்கோவையின் வேர்
rotation,"சுழற்சி, சுழற்சி"
rounding error,ரவுண்டிங் பிழை
row,வரிசை
row-by-column multiplication,வரிசை-நெடுவரிசை பெருக்கல்
row equivalence,வரி சமநிலை
row matrix,வரிசை அணி
row rank,வரிசை ஒழுங்கு
saddle point,தப்பிக்கும் புள்ளி
sample,"மாதிரி, மாதிரி"
sample means,மாதிரி சராசரி
sample point,மாதிரி புள்ளி
sample size,மாதிரி அளவு
sample space,மாதிரி இடம்
sample standard deviation,மாதிரி-தரநிலை-விலகல்
sample survey,மாதிரி ஆய்வு
sample variance,மாதிரி மாறுபாடு
sampling,"மாதிரி (v.), மாதிரி (n.)"
sampling distribution,மாதிரி விநியோகம்
sampling error,மாதிரி பிழை
sampling interval,மாதிரி இடைவெளி
sampling method,மாதிரி முறை
sampling theory,மாதிரி கொள்கை
sampling with replacement,மாற்று மூலம் மாதிரி
scalar,"அளவிடல், அளவிடல்"
scalar field,அளவிடல் புலம்
scalar matrix,ஸ்கேலார் மேட்ரிக்ஸ்
scalar multiple,அளவிடல் மடங்குகள்
scalar multiplication,அளவிடல் பெருக்கல்
scalar product,அளவிடல் தயாரிப்பு
scalar quantity,அளவுகோல்
scalar triple product,ஸ்கேலர் மூன்று தயாரிப்பு
scelene triangle,ஸ்கேலின் முக்கோணம்
scattered diagram,சிதறல் வரைபடம்
Schrodinger equation,ஷ்ரோடிங்கர் சமன்பாடு
seasonal fluctuation,"பருவகால ஏற்ற இறக்கங்கள், பருவகால ஏற்ற இறக்கங்கள்"
secant,"ஊடுருவி, ஊடுருவும் கோடு, செகண்ட், தலைகீழ் கொசைன்"
secant method,துளையிடும் முறை
second derivative,இரண்டாவது
second order,இரண்டாவது வரிசை (இரண்டாம் வகை)
section,"பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
sector,"உட்பிரிவு, துறை, துறை"
segment of a curve,வளைவு பிரிவு
self — adjoint,சுய-பற்றுதல்
self adjoint operator,சுயமாக இணைக்கப்பட்ட ஆபரேட்டர்
self — conjugate,தன்னியக்கமான
semiaxis,அரை அச்சு
semicircle,அரைவட்டம்
semi - definite matrix,கான்கிரீட் அணி
semi - definite quadratic form,ஒருங்கிணைந்த இருபடி
semigroup,சமிஸ்முஹ்
semi - interval,அரை இடைவெளி
semi major axis,முக்கிய அச்சு என்று பொருள்
semi minor axis,அரை சிறு அச்சு
separable polynomial,பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை
separation of variables,மாறி பிரித்தல்
sequence,வரிசை
sequencing theory,குறியீட்டு கொள்கை
sequential analysis,தொடர் பகுப்பாய்வு
sequential sampling,தொடர் மாதிரி
serial correlation,வகைப்பட்ட தொடர்பு
series,"தொடர், தொடர், தொடர்"
set,"மொத்த, காற்றின் திசை, நீரோடை திசை, உறைதல், உறைதல் (ver.)"
sextant,sextant
Shewhart control charts,ஷெவார்ட் கட்டுப்பாட்டு விளக்கப்படம்
sign,"அடையாளம், தொகை"
signature of a matrix,அணி குறிப்பான்
signature of quadratic form,இருபடி இருபடி சின்னம்
signed number,சச்சின் எண்
significance level,முக்கியத்துவம் நிலை
significance test,முக்கியத்துவம் சோதனை
significant digit,குறிப்பிடத்தக்க மதிப்பெண்கள்
sign test,மதிப்பெண் சோதனை
signum function,சின்ன செயல்பாடு
similar ellipses,ஒத்த நீள்வட்டம்
similar figures,ஒரே மாதிரியான உருவம்
similarity,"ஒற்றுமை, ஒப்புமை"
similar matrices,ஒரே மாதிரியான அணி
simple closed curve,எளிய மூடிய வளைவு
simple correlation,எளிய தொடர்பு
simple harmonic motion,எளிய ஹார்மோனிக் இயக்கம்
simple random sampling,எளிய சீரற்ற மாதிரி
simplex,"தொகுப்பு, எளிய, ஒருபக்க, எளிய"
simplex algorithm,ஒரு வழி அல்காரிதம்
simplex tableau,ஒற்றை அட்டவணை
Simpson's one - third rule,சிம்சனின் மூன்றில் ஒரு பங்கு விதி
simulation technique,உருவகப்படுத்துதல் முறை
simultaneous differential equations,ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்
simultaneous equations,ஒரே நேரத்தில் சமன்பாடுகள்
sine,"அடையாளம், சைன்"
sine curve,"சைன் வளைவு, சைன் வளைவு"
singleton,தனி
single valued function,சலிப்பான செயல்பாடு
singular integral,ஒற்றைப்படை ஒருங்கிணைந்த
singularity,"விசித்திரம், விந்தை"
singular matrix,மாறாத அணி
singular solution,விசித்திரமான தீர்வு
size of sample,மாதிரி அளவு
skewed distribution,ஒற்றைப்படை விநியோகம்
skew-Hermitian matrix,பன்முக ஹெர்மிடியன் அணி
skewness,மாறுபாடு
skew symmetric matrix,ஒற்றைப்படை சமச்சீர் அணி
slack variable,மாறியை குறைக்கிறது
slope,"சாய்வு, சாய்வு, சாய்வு"
slope gradient,சாய்வு சாய்வு
small brackets,"அடைப்புக்குறிகள், குறுகிய பிணைப்பு"
smooth curve,நேரான வளைவு
smooth function,இதர செயல்பாடு
smoothing of time series,சூரிய குடும்பம்
solar system,
solenoidal vector,சோலனாய்டல் திசையன்
solid,"திட, நிறை, கனசதுரம்"
solid geometry,"கன வடிவியல், ஸ்டீரியோஸ்கோபிக் வடிவியல்"
solution,"தீர்வு, கருவி"
solution in series,தொடர் வடிவம் தீர்வு
solution matrix,தீர்வு அணி
solution of a triangle,முக்கோணத்தின் தீர்வு
solution space,தீர்வு மக்கள் தொகை
Sonine polynomial,சோனைன் பல்லுறுப்புக்கோவை
space,"வானம், விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி"
space curve,வான வளைவு
spanning set,பெற்றோர் தொகுப்பு
spatial correlogram,உள்ளூர் தொடர்பு வரைபடம்
special linear group,குறிப்பிட்ட நேரியல் குழு
special orthogonal group,குறிப்பிட்ட செங்குத்து குழு
specific gravity,"குறிப்பிட்ட அடர்த்தி, உறவினர் அடர்த்தி"
spectral mapping theorem,மனித வரைபட தேற்றம்
spectrum of a function,செயல்பாட்டின் விதிமுறை
sphere,"கோளம், கோளம்"
spherical coordinate system,கோள ஒருங்கிணைப்பு அமைப்பு
spherical polar coordinate,கோள துருவ ஆயத்தொலைவுகள்
spherical triangle,கோள முக்கோணம்
spherical trigonometry,கோள முக்கோணவியல்
spiral,சுழல்
square,"சதுரம், சதுரம்"
square brackets,"குருக்கள், குருபந்தனி"
square integrable,சதுர ஒருங்கிணைந்த
square matrix,சதுர அணி
square root,சதுர வேர்
stage of sampling,மாதிரி நிலை
staircase function,படிநிலை செயல்பாடு
standard deviation,நிலையான விலகல்
standard inner product,நிலையான வேறுபட்ட தயாரிப்பு
state of equilibrium,சமநிலை
stationary curve,உணர்ச்சியற்ற வளைவு
stationary point,உணர்ச்சியற்ற புள்ளி
stationary value,அதிர்ச்சியடைந்த மதிப்பு
statistic,"மாதிரி, உருவம்"
statistical,புள்ளியியல்
statistical data,புள்ளிவிவர பகுப்பாய்வு
statistical distribution,புள்ளிவிவர விநியோகம்
statistical hypothesis,புள்ளியியல் கருதுகோள்
statistical inference,புள்ளியியல் தோராயம்
statistical model,புள்ளிவிவர மாதிரி
statistical population,புள்ளிவிவர மக்கள் தொகை
statistical quality control,புள்ளிவிவர தரக் கட்டுப்பாடு
statistics,"புள்ளிவிவரங்கள், புள்ளிவிவரங்கள்"
steady,"மாறாத, நிலையான, நிலையான, நிரந்தர"
steady state solution,நிலையான நிலை தீர்வு
steep ascent (of a curve),அதிக வாய்ப்புள்ள ஏற்றம்
steepest ascent design,சாய்வு-ஏறு வடிவமைப்பு
steepest descent,செங்குத்தான வம்சாவளி
step function,"படி-செயல்பாடு, படி-செயல்பாடு"
Stirling series,ஸ்டெர்லிங் வரம்பு
stochastic,"சீரற்ற, நிகழ்தகவு"
stochastic matrix,நிகழ்தகவு அணி
stochastic model,நிகழ்தகவு மாதிரி
stochastic programming,நிகழ்தகவு நிரலாக்கம்
stochastic variable,நிகழ்தகவு மாறி
Stokes’ theorem,ஸ்டோக்ஸ் தேற்றம்
straight line,"நேர்கோடு, நேர்கோடு, நேர்கோடு"
strata chart,"நிலை விளக்கப்படம், பட்டை விளக்கப்படம்"
stratification,"அடுக்கு, அடுக்கு"
stratified sampling,அடுக்கு மாதிரி
stream-line,"ஓட்டம்-வரி, ஓடை-வரி"
stress,மன அழுத்தம்
strictly convex function,வலுவான சாய்ந்த செயல்பாடு
strictly decreasing,தொடர்ந்து குறைகிறது
strictly increasing,தொடர்ச்சியான அதிகரிப்பு
strictly monotonic function,தொடர்ச்சியான ஒழுங்குமுறை செயல்பாடு
"Student's test (Student's ""t"" test)",மாணவர் சோதனை (மாணவர் &#39;t&#39; சோதனை)
sub-collection,துணை சேகரிப்பு
sub determinant,துணை நிர்ணயம்
subfield,துணை மண்டலம்
subgroup,"துணைப்பிரிவு, துணைக்குழு, துணைக்குழு"
sub-interval,இடைவெளி
submatrix,"துணை அணி, துணை அணி"
subscript,"அடிக்குறிப்பு, அடிக்குறிப்பு, அடிக்குறிப்பு"
subsequence,அடுத்தடுத்து
subset,துணைக்குழு
subspace,துணை மக்கள்தொகை
substitution,மாற்று
subtangent,அரை தொட்டுணரக்கூடியது
subtend,"மாற்றுவதற்கு, மாற்றுவதற்கு"
subtract,"கழித்தல், கழித்தல்"
subtraction,"கழித்தல், கழித்தல்"
successive,படிப்படியாக
successive differentiation,முற்போக்கான வேறுபாடு
successive integration,முற்போக்கான ஒருங்கிணைப்பு
successor,பிந்தையது
suffix,இணைக்கப்பட்ட
sum,"தொகை, தொகை, கூட்டு முடிவு, தொகை"
sum function,தொகை செயல்பாடு
summable,தொகுக்கக்கூடியது
summand,யோகா தொகுதி
summation,தொகுத்தல்
summation convention,சேகரிப்பு மாநாடு
summation formula,தொகுப்பு சூத்திரம்
summation of series,தர சேகரிப்பு
summation sign,தொகுப்பு சின்னம்
sum to infinity,முடிவிலி வரை யோகா
superscript,"முட்டாள், முட்டாள்"
superset,ஓவர்செட்
supersonic flow,சூப்பர்சோனிக் ஓட்டம்
supplementary angle,துணை கோணம்
supporting hyperplane,அரக்கு ஃபிளீஸ் பிளாட்
support of function,செயல்பாட்டின் ஆதரவு
suppose,"கற்பனை, அனுமானம்"
supremum,உயர்
surd,கர்ணி
surface,"மேற்பரப்பு, மேற்பரப்பு, மேற்பரப்பு"
surface area,முதுகுப்புற பகுதி
surface integral,பக்கம் ஒருங்கிணைந்த
surjection,கவர்
surjective,கவர்
surjective map,அட்டை அட்டை
symbol,கையெழுத்து
symbolic logic,குறியீட்டு தர்க்கம்
symbolic model,குறியீட்டு மாதிரி
symmetric,சமச்சீர்
symmetrical,ஐசோமெட்ரிக்
symmetric determinant,"சமச்சீர் தீர்மானிப்பான், சமச்சீர் தீர்மானிப்பான்"
symmetric difference,சமச்சீர் வேறுபாடு
symmetric matrix,சமச்சீர் அணி
system analysis,அமைப்பு பகுப்பாய்வு அமைப்பு பகுப்பாய்வு
systematic sampling,தொடர் மாதிரி
table,"மேஜை, மேஜை"
tableau,"மேஜை, மேஜை"
table of integrals,ஒருங்கிணைந்த அட்டவணை
tabular,"அட்டவணை, தட்டையானது"
tabular form,அட்டவணை வடிவம்
tabular logarithm,"அட்டவணை மடக்கை, அட்டவணை மடக்கை"
tabulate,அட்டவணை
tabulated value,அட்டவணை மதிப்புகள்
tabulation,அட்டவணை
tabulator,"அட்டவணை, அட்டவணை இயந்திரம், அட்டவணை"
tail,"வால், வால்"
tail area (of distribution),வால் பகுதி (விநியோகம்)
tangency,தொடுதல்
tangent,"tangent, tangent, tangent, tangent"
tangent hyperplane,டச் ஃபிளாட்
tangential,"தொட்டுணரக்கூடிய, தொட்டுணரக்கூடிய"
tangential component,தொடுகோடு கூறு
tangential section,தொடுகோடு வெட்டு
tangent line,தொடுகோடு
tangent plane,"தொட்டுணரக்கூடிய விமானம், தொட்டுணரக்கூடிய விமானம்"
tangent space,தொட்டு மக்கள் தொகை
tape punch,டேப் பஞ்ச்
tape reader,டேப் ரீடர்
Tauberian theorem,டாப்ரியின் தேற்றம்
Taylor's theorem,டெய்லர் தேற்றம்
Tchebychev metric,ஷெபிஷேவ் தூரம்
t-distribution,டி-விநியோகம்
telescopic series,இனங்களுக்கு இடையேயான தொடர்
temporal coordinates,தற்காலிக ஒருங்கிணைப்புகள்
temporal relationship,தற்காலிக உறவு
temporal variable,நேர மாறி
tensile strength,இழுவிசை வலிமை
tensor,"புலம், டென்சர்"
tensor analysis,கள ஆய்வு
tensor product,கள தயாரிப்பு
tentative formulation,தற்காலிக கட்டமைப்பு
term,அஞ்சல்
terminal condition,தடை முடிவுக்கு
terminal velocity dive,இறுதி வேக டைவ்
terminating decimal,முடிவு தசம
term values,தரவரிசை மதிப்பு
termwise differentiation,படி வேறுபாடு
termwise integration,படிப்படியான ஒருங்கிணைப்பு
ternary,"முக்கோண, முக்கோண"
test,சோதனை
test for homogeneity of variances,மாறுபாடு ஒருமைப்பாட்டின் சோதனை
test function,சோதனை செயல்பாடு
test of hypothesis,அனுமான சோதனை
test of significance,முக்கியத்துவம் சோதனை
test statistics,சோதனை மாதிரி
tetrahedral,நான்முக
tetrahedral angle,டெட்ராஹெட்ரல் கோணம்
tetrahedron,நாற்கர
theorem,தேற்றம்
theorem of residues,எஞ்சிய தேற்றம்
theoretical demand function,கோட்பாட்டு கோரிக்கை செயல்பாடு
theoretical discrete distribution,கோட்பாட்டு இடைவிடாத விநியோகம்
theoretical error,தத்துவார்த்த பிழை
theoretical fit,தத்துவார்த்த சரிசெய்தல்
theoretical formulation,தத்துவார்த்த உருவாக்கம்
theoretical frequency,கோட்பாட்டு அதிர்வெண்
theoretically,"கொள்கையளவில், கொள்கையளவில்"
theoretical model,தத்துவார்த்த மாதிரி
theoretical treatment,தத்துவார்த்த உருவாக்கம்
theory of equations,சமன்பாடு கோட்பாடு
theory of errors,பிழை கோட்பாடு
theory of estimation,மதிப்பீட்டு கோட்பாடு
theory of functions,செயல்பாடு கோட்பாடு
theory of games,விளையாட்டு கோட்பாடு
theory of gravitation,ஈர்ப்பு கோட்பாடு
theory of information,தகவல் கோட்பாடு
theory of replacement (= theory of failure),மாற்று கொள்கை
theory of sets,கோட்பாடு அமைக்க
theory of waiting lines(= queuing theory),வரிசை கோட்பாடு
theory of waves,அலை கோட்பாடு
Thermodynamic,வெப்ப இயக்கவியல்
thread of a screw,திருகு வளையல்
three dimensional,ஸ்டீரியோஸ்கோபிக்
three dimensional vector analysis,ஸ்டீரியோஸ்கோபிக் திசையன் பகுப்பாய்வு
three-way classification,முக்கோண வகைப்பாடு
throw,"கணிப்பு, துளி"
thrust,"உந்துதல், உந்துதல்"
time,"நேரம், காலம், காலம்"
time axis,நேர அச்சு
time dependence,கருப்பு சார்பு
time-dependent constitutive equation,நேரம் சார்ந்த கட்டமைப்பு சமன்பாடு
time-dependent process,நேரம் சார்ந்த செயல்முறை
time-independent term,ஓய்வு நேரம்
time interval,நேர இடைவேளை
time series,நேரத் தொடர்
time series analysis,நேர தொடர் பகுப்பாய்வு
time series data,நேர தொடர் நம்பிக்கை
time sharing system,நேர அமைப்பு
tolerance,"சகிப்புத்தன்மை, சகிப்புத்தன்மை"
tolerance interval,ஆதரவு இடைவெளி
tolerance level,இணை மாடி
tolerance limit,"சகிப்புத்தன்மை வரம்பு, சகிப்புத்தன்மை வரம்பு"
topological,இடவியல்
topological dual,இடவியல் இருமை
topological group,இடவியல் குழு
topological isomorphism,இடவியல் ஐசோமார்பிசம்
topological linear space,இடவியல் நேரியல் இடம்
topologically,இடவியல் ரீதியாக
topological mapping,நிலப்பரப்பு வரைபடம்
topological property,இடவியல் சொத்து
topological space,இடவியல் மக்கள் தொகை
topological vector space,இடவியல் திசையன் இடம்
topology,"இடவியல், இடவியல்"
torsion,"வலிப்பு, பிடிப்பு, வலிப்பு"
torus,"வட்ட வடிவ திட வளையம், டோரஸ்"
total,"மொத்த, கூட்டுத்தொகை (கள்.), முழு, முழுமையான (வி.)"
total derivative,முழுமையான வழித்தோன்றல்
total differential,சரியான வேறுபாடு
total differential equation,முழுமையான வேறுபாடு சமன்பாடு
total inspection,முழுமையான ஆய்வு
totally bounded,முற்றிலும் கட்டுப்பட்டது
totally ordered set,செய்தபின் வரிசைப்படுத்தப்பட்ட தொகுப்பு
total ordering,முழுமையான வரிசைப்படுத்தல்
trace,"தடமறிதல், தடமறிதல் (n.), துளைத்தல் (n.), தடமறிதல் (v.)"
trace of matrix,அணி சுவடு
tracing,"தடமறிதல், குறியிடுதல்"
trade off function,ஒழுங்குமுறை செயல்பாடு
trajectory,"பாதை, பாதை, பாதை"
transcendental,ஆழ்நிலை
