Malayalam,Hindi
സ്ക്യൂ ക്ലോക്ക്,स्क्यू क्लॉक/विषमतलीय क्लॉक
ഉപരിതല പ്രഭാവം,सतह-प्रभाव
വോളിയം തരംഗം,व्योम तरंग
സ്കൈ വേവ് ട്രാൻസ്മിഷൻ,आकाश तरंग संचरण
കീഴാളൻ,अधीन
പ്രവർത്തനരഹിതമായ മോഡ്,सुप्‍त विधा
സ്റ്റെപ്പ് മോട്ടോർ,सोपान मोटर
സ്ലൂയിസ് നിരക്ക്,स्लू दर
പ്രോൺ ഡിറ്റക്ടർ,प्रवण संसूचक
സ്ലോട്ട് ലൈൻ,खांचित लाइन
മങ്ങിയ ഫ്യൂസ്,मंद फ्यूज
സ്ലോ സ്കാനിംഗ് ടെലിവിഷൻ,मंद क्रमवीक्षण टेलीविजन
ചെറിയ ഏകീകരണം (SSI),लघु एकीकरण (एस.एस.आई.)
ഹ്രസ്വ സിഗ്നൽ വിശകലനം,लघु संकेत विश्‍लेषण
ചെറിയ സിഗ്നൽ മോഡൽ,लघु संकेत मॉडल
സ്മാർട്ട് കാർഡ്,स्मार्ट कार्ड
സ്മാർട്ട് ഫാൻ,स्मार्ट फैन
സ്മെക്റ്റിക് ക്രിസ്റ്റൽ,स्मेक्टिक क्रिस्टल
സ്മിത്ത് ചാർട്ട്,स्मिथ चार्ट
പുക പരിശോധക യന്ത്രം,धूम संसूचक
മായ്ക്കുന്നു,मसृणीकरण
മഞ്ഞ് പ്രഭാവം,स्नो प्रभाव
ഷോക്ക് അബ്സോർബർ,प्रघाती उर्जा अवशोषक
ഷോക്ക് അബ്സോർബിംഗ് സർക്യൂട്ട്,प्रघात-अवशोषी परिपथ
ഷോക്ക് കറന്റ്,प्रघाती धारा
സോക്കറ്റ്,सॉकेट
സോഫ്റ്റ് കോപ്പി,मृदु प्रति
മൃദു മടക്കം,सॉफ्ट रिटर्न
മൃദുവായ സാച്ചുറേഷൻ,मृदु संतृप्‍ति
മൃദു തുടക്കം,मृदु प्रारंभ
സോഫ്റ്റ്വെയർ,सॉफ्टवेयर
സോളാർ സെൽ,सौर सेल
സൌരോര്ജ പാനലുകൾ,सौर पैनेल
സോൾഡർ,सोल्डर
സോൾഡർ പാലം,सोल्डर सेतु
സോളിനോയ്ഡ്,परिनलिका
സോളിഡ് സ്റ്റേറ്റ് ഡിറ്റക്ടർ,ठोस अवस्था संसूचक
സോളിഡ് സ്റ്റേറ്റ് ഉപകരണം,ठोस अवस्था युक्‍ति
സോളിഡ് സ്റ്റേറ്റ് റിലേ,ठोस अवस्था रिले
സോണാർ,सोनार
SOS,एस.ओ.एस.
ശബ്ദം സജീവമാക്കിയ സ്വിച്ച്,ध्‍वनि संक्रियित स्वीच
ശബ്ദ ജനറേറ്റർ,ध्वनि जनित्र
സോഴ്സ് കോഡ്,स्रोत कोड
ഉറവിട കോഡിംഗ്,स्रोत कोडन
ഉറവിടം കപ്പിൾഡ്,स्रोत युग्मित द्‍वय
ഉറവിട ഡിസ്ക്,स्रोत डिस्क
ഉറവിട ട്രെയിലിംഗ്,श्रोत अनुगामी
ഉറവിട പ്രതിഫലനം കോഡിംഗ്,स्रोत प्रतिबिंब कोडन
"സ്ഥലം, സ്ഥലം, സ്ഥലം, ആകാശം","अंतरिक्ष, समष्‍टि, स्थल, आकाश"
സ്പേസ് ബാർ,स्पेस बार
ഇന്റർസ്റ്റീഷ്യൽ പൾസ്,अंतराकाशी आवेश
മൾട്ടിപ്ലക്‌സർ കപ്പാസിറ്റൻസ്/സ്റ്റീരിയോ സെഗ്‌മെന്റേഷൻ,बहुसंकेतक समष्‍टि/त्रिविम विभाजन
ഇന്റർവെൽ ഡിവൈഡഡ് മൾട്ടിപ്ലെക്സിംഗ്,अंतराल विभाजित बहुसंकेतन
കവറേജ് ഉയർന്ന അനുപാതം,व्याप्‍ति उच्चता अनुपात
ബഹിരാകാശ തരംഗം,अंतरिक्ष तरंग
സ്പാർക്കിംഗ് ഇടവേള,स्फुलिंग अंतराल
spdt സ്വിച്ച്,एस.पी.डी.टी. स्वीच
സ്പീക്കർ,स्पीकर
സ്പെസിഫിക്കേഷൻ ഷീറ്റ്,विनिर्देश शीट
"സ്പെക്ട്രം, സ്പെക്ട്രം","वर्णपट्ट, स्पेक्ट्रम"
സ്പെക്ട്രൽ അനലൈസർ,स्पेक्ट्रमी विश्‍लेषक
"സംഭാഷണ സമന്വയം, വോയ്സ് സിന്തസിസ്","वाक् संश्‍लेषण, ध्वनि संश्‍लेषण"
പ്രവർത്തിക്കുന്ന കപ്പാസിറ്റർ,चालवर्धी संधारित्र
കോളിക് വിരുദ്ധ,शूल निरोधक
സൈക്കിൾ സ്ഥിരത,प्रचक्रण स्थायीकरण
വിഘടിപ്പിച്ച ആർട്ട് കോഡിംഗ്,खंडित-कला कोडन
തകർന്ന വൈദ്യുതി ഉറവിടം,खंडित शक्‍ति स्रोत
സ്പ്ലിറ്റർ,विखंडक
"പൊതിയൽ, സ്പൂളിംഗ്","लपेटन, स्पूलन"
എസ്.പി.എസ്.ടി സ്വിച്ച്,एस.पी.एस.टी. स्वीच
വെർച്വൽ (സ്യൂഡോ) മെമ്മറി റൈറ്റിംഗ്,आभासी (छद्‍म) स्मृति लेखन
തെറ്റിദ്ധരിപ്പിക്കുന്ന പ്രതികരണം,भ्रामक अनुक्रिया
വെർച്വൽ സിഗ്നൽ,आभासी संकेत
കുത്തിവയ്പ്പ്,कणक्षेपण
ക്ലാസ് റൂൾ സൂചകം,वर्ग नियम संसूचक
ക്ലാസ് റൂൾ ഉപകരണം,वर्गनियम युक्‍ति
സ്ക്വയർ റൂട്ട്,वर्गमूलक
ചതുര തരംഗം,वर्ग तरंग
ചതുര തരംഗ ഓസിലേറ്റർ,वर्गतरंग दोलित्र
സ്ഥിരത ഘടകം,स्थिरता गुणक
സുസ്ഥിര പുനർനിക്ഷേപം,स्थायित्व पुनर्निवेश
സ്ഥിരത,स्थायीकरण
സ്റ്റെബിലൈസർ നെറ്റ്വർക്ക്,स्थायीकारक नेटवर्क
"സ്റ്റാക്ക്, സ്റ്റാക്ക്","चिति, स्टैक"
മനസ്സ് സംവിധായകൻ,चिति निर्देशक
ഘട്ടം കാര്യക്ഷമത,चरण दक्षता
സമാന്തര സമയം,सांतर समयन
സ്റ്റാൻഡേർഡ് ആംപ്ലിറ്റ്യൂഡ് മോഡുലേഷൻ,मानक आयाम मॉडुलन
സാധാരണ സെൽ,मानक सेल
സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,मानक विचलन
സ്റ്റാൻഡേർഡ് TTL,मानक टी.टी.एल.
അടിയന്തര വൈദ്യുതി സംവിധാനം,आपातोपयोगी शक्‍ति तंत्र
സ്ഥിരതരംഗം,स्थिर तरंग
സ്ഥിരമായ തരംഗ അനുപാതം,स्थिर तरंग अनुपात
ദൂരം അനുപാതം,दूरवर्ती अनुपात
ബിറ്റ് ആരംഭിക്കുക,प्रारंभ बिट
ആരംഭിക്കുന്ന പൾസ്,आरंभक स्पंद
സ്ഥാനം ഡയഗ്രം,स्थिति आरेख
സ്റ്റാറ്റസ്-ട്രാൻസിഷൻ ഡയഗ്രം,स्थिति-संक्रमण आरेख
പരിവർത്തനം ചെയ്യാവുന്ന ഫിൽട്ടർ,दशापरिवर्तित फिल्टर
സ്റ്റാറ്റിക് സ്വഭാവം,स्थैतिक अभिलक्षण
സ്റ്റാറ്റിക് വൈദ്യുതി,स्थैतिक विद्‍युत
സ്ഥിരമായ മെമ്മറി സെൽ,अपरिवर्ती स्मृति कोशिका
സ്റ്റാറ്റിക് റാൻഡം ആക്സസ് മെമ്മറി,स्थैतिक यादृच्छिक अभिगम स्मृति
സ്റ്റാറ്റസ് രജിസ്റ്റർ,स्थिति पंजी
സ്റ്റാറ്റസ് മാർക്ക്,स्थिति-चिन्ह
സ്ഥാനം ടെർമിനൽ,स्थिति टर्मिनल
സ്റ്റിയറിംഗ് ലോജിക്,स्टीयरिंग तर्क
നിരപ്പായ ജംഗ്ഷൻ,सोपान क्रमित जंक्शन
സ്റ്റെപ്പ് ഇൻഡിക്കേറ്റർ പ്രൊഫൈൽ,सोपान सूचक प्रोफाइल
ഘട്ടം പ്രതികരണം,सोपान अनुक्रिया
ശ്രേണിപരമായ,सोपाननुमा
സ്റ്റെപ്പർ മോട്ടോർ,सोपानी मोटर
സ്റ്റീരിയോ ഇക്വിലാറ്ററൽ,त्रिविम समतुलक
സ്റ്റീരിയോ റിസീവർ ഫ്രീക്വൻസി,स्टीरियो अभिग्राही आवृत्‍ति
ഇറുകിയ കപ്ലിംഗ്,दृढ़ युग्मन
ബ്രേക്ക് ബാൻഡ്,विराम बैंड
സംഭരണ ലേറ്റൻസി,भंडारण विलंब काल
സംഭരണ മെമ്മറി,भंडारण स्मृति
"സംഭരണ സമയം, സമയം","भंडारण काल, समय"
സ്ട്രെയിൻ ഗേജ്,विकृति प्रमापी
ആവശ്യമില്ലാത്ത ഹോൾഡിംഗ്,अवांछित धारिता
സ്ട്രിംഗ്,डोरी
സംഭരണം CRO,संचयन सी.आर.ओ.
സ്ട്രോബ്,स्ट्रोब
സ്ട്രോബ് സർക്യൂട്ട്,स्ट्रोब परिपथ
ഇൻഡക്റ്റീവ് പൾസ്,अभिचायी स्पंद
സ്ട്രോക്ക് ടെർമിനൽ,स्ट्रोव टर्मिनल
സ്ട്രോബോസ്കോപ്പിക് ഗോള യൂണിറ്റ്,स्ट्रोबोस्कोपिक स्फर इकाई
അപൂർണ്ണം,स्टब
നിശ്ചലമായ,रूद्ध
സ്തംഭനാവസ്ഥയിലുള്ള ഫിൽട്രേറ്റ്,रूद्‍ध निस्पंद (रूद्‍ध निष्पंद)
കുലുക്കി,शूक
വാഹകൻ,उपवाहक
സബ്റൂട്ടീൻ,उपनेमका
വ്യാകരണ പ്രതീക മിശ്രിതം,व्यकलानात्मक वर्ण मिश्रण
സബ്ജക്റ്റീവ്,व्यवकलक
"അടിവശം, അടിവസ്ത്രം","अवस्तर, सबस्ट्रेट"
കൈ കുറയ്ക്കൽ,हस्तगत व्यवकलन
കുറച്ചു,व्यवकलित
പുരോഗമന ഏകദേശം,उत्‍तरोत्‍तर संनिकटन
കാലക്രമമായ ഏകദേശ കണക്ക്,क्रमागत सन्निकटन ए.डी.सी.
പെട്ടെന്നുള്ള അന്തരീക്ഷ അസ്വസ്ഥത,आकस्मिक वायुमंडलीय विक्षोभ
ആഡർ ആംപ്ലിഫയർ,योजक प्रवर्धक
സൂപ്പർ ബീറ്റ ട്രാൻസിസ്റ്റർ,सुपर बीटा ट्रांजिस्टर
ആത്യന്തിക കമ്പ്യൂട്ടർ,परम संगणक
സൂപ്പർ കണ്ടക്ടർ,अतिचालक
ഹൈപ്പർഹൈബ്രിഡ് റിസീവർ,अतिसंकरण अभिग्राही
സൂപ്പർ ഹെറ്ററോഡൈൻ സിദ്ധാന്തം,सुपर हेट्रोडाइन सिद्‍धांत
ഓവർപൈപ്പ് ലൈൻ പ്രൊസസർ,अतिपाइप लाइन संसाधित्र
സൂപ്പർ സ്കെയിലർ പ്രൊസസർ,अति अदिश संसाधित्र
ഇംപ്യൂട്ടേഷൻ സിദ്ധാന്തം,आध्यारोपन प्रमेय
ഫീഡ് വോൾട്ടേജ് ഒഴിവാക്കൽ അനുപാതം,संभरण वोल्टता बहिष्करण अनुपात
സഹായ ചിപ്പ്,सहायक चिप
കാരിയർ മോഡുലേഷൻ നിർത്തുക,निरुद्‍ध वाहक मॉडुलन
ഉപരിതല ശബ്ദ തരംഗം,पृष्‍ठ ध्वनि तरंग
പേജ് തടസ്സം,पृष्‍ठ रोधक
പേജ് ബാർ ഡിറ്റക്ടർ,पृष्‍ठ रोधिका संसूचक
പേജ് ചാർജ്,पृष्‍ठ आवेश
പേജ് സ്റ്റെപ്പ് സ്ട്രീം,पृष्‍ठ चरण धारा
ഇൻസ്റ്റാൾ ചെയ്ത ഉപകരണം,पृष्‍ठारोपित युक्‍ति
പേജ് ഇൻസ്റ്റോൾ ചെയ്ത സാങ്കേതികവിദ്യ,पृष्‍ठ स्थापित प्रौद्‍योगिकी
കുതിച്ചുചാട്ടം,महोर्मि
കുതിച്ചുചാട്ടം,प्रोत्कर्ष धारा
പ്രതിരോധശേഷി വർദ്ധിപ്പിക്കുക,प्रोत्कर्ष प्रतिबाधा
സർജ് പ്രൊട്ടക്ടർ,महोर्मि रक्षक
വളർച്ചാ രജിസ്റ്റർ,प्रोत्कर्ष पंजी
മയക്കമരുന്ന്,महोर्मि मंदक
സർജ് വോൾട്ടേജ്,प्रोत्कर्ष वोल्टता
പ്രതികരണം,अनुक्रियता
സംവേദനക്ഷമത,सुग्राहिता
റെസിസ്റ്റർ വോൾട്ടേജ്,प्रतिपालक वोल्टता
സോയൂസ് ടെർമിനൽ,सोयेज टर्मिनल
സ്പ്രെഡ് ജനറേറ്റർ,प्रसर्प जनित्र
തയ്യാറെടുപ്പ് യൂണിറ്റ്,प्रसर्प इकाई
ആന്ദോളനം,प्रदोलन
ഡോളൻ ചോക്ക്,डोलन चोक
സ്വിച്ച് ബ്രേക്കർ,स्विच विमुच्छक
സ്വിച്ച് കപ്പാസിറ്റർ,स्विचित संधारित्र
സ്വിച്ച് ഗെയിൻ ആംപ്ലിഫയർ,स्विचित लब्धि प्रवर्धक
സ്വിച്ചിംഗ്,स्विचन
സ്വിച്ചിംഗ് ബീജഗണിതം,स्विचन बीजगणित
സ്വിച്ചിംഗ് സർക്യൂട്ട്,स्विचन परिपथ
വൈദ്യുതി വിതരണം മാറ്റുന്നു,स्विचन शक्‍ति प्रदाय
സ്വിച്ചിംഗ് റെഗുലേറ്റർ,स्विचन नियामक
സ്വിച്ചിംഗ് തരംഗരൂപം,स्विचन तरंगरूप
പ്രോഗ്രാമബിൾ ടൈമർ മാറ്റി,स्विचित क्रमादेश टाइमर
അടയാളം,प्रतीक
ചിഹ്ന കാലഘട്ടം,प्रतीककाल
പ്രതീകാത്മക ലേബൽ,प्रतीकात्मक लेबल
സിൻക്രണസ് സെപ്പറേറ്റർ,तुल्यकालिक विभाजक
സിൻക്രണസ് സർക്യൂട്ട്,तुल्यकालिक परिपथ
സിൻക്രണസ് സിഗ്നൽ,तुल्यकालिक संकेत
സിൻക്രൊണൈസർ,तुल्यकालक
സിൻക്രണസ് കാൽക്കുലേറ്റർ,तुल्यकालिक गणक
സിൻക്രണസ് ഡിറ്റക്ടർ,तुल्यकालिक संसूचक
സിൻക്രണസ് ട്രാൻസ്മിഷൻ,तुल्यकालिक संचरण
സിൻക്രണസ് കണ്ടെത്തൽ,तुल्यकालिक संसूचन
വാക്യ രൂപീകരണം,वाक्य रचना
ഫ്രീക്വൻസി സിന്തസൈസർ,आवृत्‍ति संश्‍लेषक
"ബോഡി ഡിസൈൻ, സിസ്റ്റം ഡിസൈൻ","निकाय अभिकल्पना, तंत्र रूपांकन"
ടി-പൈ പരിവർത്തനം,टी-पाइ रुपांतरण
"ടാക്കോമീറ്റർ, റൊട്ടേഷണൽ വോൾട്ട്മീറ്റർ","टैकोमीटर, घूर्णवेगमापी"
വാൽ സ്ട്രീം,पुच्छ धारा
ടാങ്ക് സർക്യൂട്ട്,टैंक परिपथ
ടാന്റലം കപ്പാസിറ്റർ,टेंटेलम संधारित्र
പുറത്താക്കൽ,निष्कासन
ടേപ്പ് റീപ്ലേ,टेप रिप्ले
"റിമൂവർ, എക്സ്ട്രാക്റ്റർ","अपसारक, अंश निष्कासक"
ടാർബെൽ പേജ്,टार्बेल अंत:पृष्‍ठ
ടി-കണക്റ്റർ,टी-संबंधक
ടെലിഡെൽറ്റസ് പേപ്പർ,टेलिडेलटूस पेपर
ടൂർ അളവ്,टूरमापन
"ടെലിഫോണി, ടെലിഫോണി","टेलीफोनी, टेलीफोनतंत्र"
ടെലിഗ്രാഫർ,तारलेखी
"ടെലിവിഷൻ, ദൂരദർശൻ","टेलिविजन, दूरदर्शन"
ടെലിവിഷൻ ക്യാമറ,टेलिविजन कैमरा
ടെലിവിഷൻ റിസീവർ,टेलिविजन अभिग्राही
ടെലിഗോൺ സിദ്ധാന്തം,टेलेगन प्रमेय
ടെട്രോഡ്,टेट्रोड
ചൂട് നഷ്ടപരിഹാരം,ताप प्रतिपूरण
"റവ, സ്ഫടികം","रवा, क्रिस्टल"
ചൂട്-വോൾട്ടേജ് കൺവെർട്ടർ,ताप-वोल्टता परिवर्तक
താൽക്കാലിക ഡാറ്റ രജിസ്റ്റർ,अस्थाई डेटा रजिस्टर
അതിതീവ്രമായ,टर्मिनल
ടെസ്റ്റ് ലീഡ്,टेस्ट लीड
ടെസ്റ്റ് സിഗ്നൽ,परीक्षण संकेत
ചതുരാകൃതിയിലുള്ള ആറ്റം,चर्तुंसंयोगी परमाणु
താപ ഒഴുക്ക്,तापीय अपवाह
താപ ഒറ്റപ്പെടൽ,तापीय पार्थक्य
"താപ ശബ്ദം, താപ ശബ്ദം","उष्मीय रव, तापीय रव"
താപ ഓക്സിഡേഷൻ,उष्मीय आक्सीकरण
താപ പ്രതിരോധം,उष्मीय प्रतिरोध
തെർമൽ എസ്കേപ്പ്,उष्मीय पलायन
ചൂട് ഇടവേള,उष्मीय विराम
താപ സ്ഥിരത,उष्मीय स्थायित्व
തെർമോണിക് ഉദ്വമനം,तापायनिक उत्सर्जन
ചൂട് പ്രതിരോധം,तापी प्रतिरोधक
തെർമോകോൾ,तापयुग्म
താപ പ്രഭാവം,ताप विद्‍युत प्रभाव
ചൂട് കൺട്രോളർ,ताप नियंत्रक
തെവെനിൻ സിദ്ധാന്തം,थेवेनिन प्रमेय
നേർത്ത മെംബ്രൺ,पतली झिल्ली
നേർത്ത മെംബ്രൻ കപ്പാസിറ്റർ,पतली झिल्ली संधारित्र
നേർത്ത മെംബ്രൺ പ്രതിരോധം,पतली झिल्ली प्रतिरोध
തോറിയം പൂശിയ ടങ്സ്റ്റൺ കാഥോഡ്,थोरियम लेपित टंगस्टन कैथोड
ശക്തി ഭരണം,घात नियम
ട്രിപ്പിൾ സർക്യൂട്ട്,त्रिकला परिपथ
ത്രിരാഷ്ട്ര ആട്ടുകൊറ്റൻ,त्रि-अवस्था रैम
ട്രൈ-എൻഡ് റെഗുലേറ്റർ,त्रि-अंतक नियामक
സിൽ ഡിറ്റക്ടർ,देहली संसूचक
സിൽ വോൾട്ടേജ്,देहली वोल्टता
തൈരാട്രോൺ ട്യൂബ്,थायराट्रॉन ट्यूब
"പുനർനിക്ഷേപം, ഹ്രസ്വകാലം","पुनर्निवेशी, अल्पक्षोभी"
ടിക്ക്ലർ ഓസിലേറ്റർ,टिकलर दोलित्र
ഇറുകിയ കപ്ലിംഗ്,दृढ़ युग्मन
ചരിവ്,झुकाव
സമയം അടിസ്ഥാനമാക്കിയുള്ള സർക്യൂട്ട്,काल आधारित परिपथ
ടൈമർ ജനറേറ്റർ,समयाधार जनित्र
സമയ അടിസ്ഥാന വോൾട്ടേജ്,समयाधार वोल्टता
കോൾ കാലതാമസം,काल विलंब
സമയ മേഖല പ്രതിഫലനം,काल-क्षेत्र परावर्तन मिति
സമയ മാർക്കർ ജനറേറ്റർ,समय चिह्नक जनित्र
കാല് ഭാഗി,कालभागी
സമയ ജാലകം,टाइम विंडो
ടൈമിംഗ് മോഡ് സ്വിച്ചിംഗ്,समय विधा स्विचन
"സമയ കൺട്രോളർ, സമയ കൺട്രോളർ","काल नियंत्रक, समय नियंत्रक"
കോൾ കൺട്രോളർ മോട്ടോർ,काल नियंत्रक मोटर
സമയ സജ്ജീകരണ ഡയഗ്രം,काल समंजक आरेख
സമയം ക്രമീകരിക്കൽ വിറയൽ,काल समंजन जिटर
ക്രോണോമീറ്റർ മാർക്കർ ജനറേറ്റർ,कालमापक चिह्नक जनित्र
കോൾ അഡ്ജസ്റ്റ് നെറ്റ്‌വർക്ക്,काल समायोजक नेटवर्क
ടി-നെറ്റ്വർക്ക്,टी-नेटवर्क
ടോഗിൾ സ്വിച്ച്,टॉगल स्विच
ടോക്കൺ ബസ് ശൃംഖല,टोकन बस नेटवर्क
ടോക്കൺ നെറ്റ്വർക്ക്,टोकन वयल नेटवर्क
സ്വീകാര്യമായ മാറ്റം,स्वीकार्य परिवर्तन
വോക്കൽ ബ്ലാസ്റ്റ് ജനറേറ്റർ,स्वरक प्रस्फोट जनित्र
ടൊറോയിഡ്,टोरॉइड
ടോറസ് ആന്റിന,टोरस ऐंटेना
പൂർണ്ണ ഹാർമോണിക് വക്രീകരണം,पूर्ण संनादी विरूपण
ടോട്ടം പോൾ,टोटेम ध्रुव
ടോട്ടം-പോൾ ട്രാൻസിസ്റ്റർ,टोटेम-पोल ट्रांजिस्टर
ടച്ച് സ്വിച്ച്,स्पर्श स्विच
സ്പർശിക്കുന്ന ശബ്ദം,स्पर्श स्वरक संकेतन
ടി-പാഡ്,टी-पैड
ട്രിബിൾ,ट्रेबल
"കണ്ടെത്തൽ, കണ്ടെത്തൽ","अनुरेख, अनुरेखण"
"ട്രാക്ക് ബോൾ, ട്രാക്ക് ബോൾ","ट्रैक गेंद, अनुवर्तन गेंद"
പാലിക്കൽ,अनुवर्तन
ട്രാക്കിംഗ് ആൻഡ് കൺട്രോൾ സർക്യൂട്ട്,अनुवर्तन एवं नियंत्रण परिपथ
"ബാക്ക് കോർ, ട്രെയിലിംഗ് കോർ","पश्‍चग कोर, अनुगामी कोर"
പരിശീലകൻ,प्रशिक्षक
പാലിക്കൽ,अनुवर्तन
പരസ്പരബന്ധം,अन्योन्य प्रवेश्यता
അന്തർചാലകത,अंतराचालकता
ട്രാൻസ്ഡ്യൂസർ,ट्रान्सड्यूसर
ട്രാൻസ്ഫർ സവിശേഷതകൾ,अंतरण अभिलक्षण
ട്രാൻസ്ഫർ ഫംഗ്ഷൻ,अंतरण फलन
ട്രാൻസ്ഫർ ലാഭം,अंतरण लब्धि
പരിവർത്തനം,रूपांतरण
"ട്രാൻസ്ഫോർമർ, ട്രാൻസ്ഫോർമർ","ट्रांसफार्मर, परिणामित्र"
ട്രാൻസ്ഫോർമർ കപ്പിൾഡ് ആംപ്ലിഫയർ,ट्रांसफार्मर युग्मित प्रवर्धक
ട്രാൻസ്ഫോർമർ കപ്ലിംഗ്,ट्रांसफार्मर युग्मन
വേരിയബിൾ കാര്യക്ഷമത,परिवर्तक दक्षता
ക്ഷണികമായ,क्षणिक
ക്ഷണികമായ ലംഘനം,क्षणिक अतिलंघन
ക്ഷണികമായ പ്രതികരണം,क्षणिक अनुक्रिया
ക്ഷണികമായ റിട്ടാർഡർ,क्षणिक मंदक
ട്രാൻസിസ്റ്റർ ബ്ലോക്ക്,ट्रांजिस्टर खंडक
ട്രാൻസിസ്റ്റർ നിലവിലെ നേട്ടം,ट्रांजिस्टर धारा-लब्धि
ട്രാൻസിസ്റ്റർ സ്വിച്ച്,ट्रांजिस्टर स्विच
ട്രാൻസിസ്റ്റർ,ट्रांजिस्टर
ട്രാൻസിസ്റ്റർ ശബ്ദം,ट्रांजिस्टर रव
ട്രാൻസിസ്റ്റർ റെഗുലേറ്റർ,ट्रांजिस्टर नियामक
പുറപ്പെടൽ സമയം,गमन काल
സംക്രമണ കപ്പാസിറ്റർ,संक्रमण संधारित्र
സംക്രമണ ഘടകം,संक्रमण गुणक
സംക്രമണ ആവൃത്തി,संक्रमण आवृत्‍ति
സംക്രമണ മേഖല,संक्रमण क्षेत्र
ട്രാൻസ്ഫർ ബഫർ,स्थानांतरण बफर
പ്രസരണ നഷ്ടം,संचरण क्षय
പ്രവേശനക്ഷമത,पारगम्यता
"വിതരണക്കാരൻ, വിതരണക്കാരൻ","प्रेषी, प्रेषित्र"
ഫ്രീക്വൻസി ട്രാൻസ്മിറ്റർ,आवृत्‍ति प्रेषित्र
സുതാര്യമായ ലാച്ച്,पारदर्शी लैच
ട്രാൻസ്പോണ്ടർ,प्रेषानुकर
ഗതാഗത ഗുണിതം,परिवहन गुणक
വ്യക്തമായ കാരണം,पारदिष्‍टकारण
ക്രോസ് പ്രതിരോധം,पार प्रतिरोध
തിരശ്ചീന തരംഗം,अनुप्रस्थ विद्‍युत तरंग
ട്രാൻസ്വിച്ച്,ट्रांस्वीच
നെറ്റ്,जाल
ട്രപസോയ്ഡൽ തരംഗം,समलंबीय तरंग
പുരോഗമന തരംഗ ട്യൂബ്,प्रगामी तरंग नली
ഗ്രോവ് വേർപിരിയൽ,खाँच पृथक्करण
ട്രയാക്ക്,ट्रायक
ത്രികോണ സ്ക്വയർ വേവ് കൺവെർട്ടർ,त्रिभुजाकार वर्गाकार तरंग परिवर्तक
ത്രികോണ-സൈൻ വേവ് കൺവെർട്ടർ,त्रिभुजाकार-ज्याकार तरंग परिवर्तक
ത്രികോണ തരംഗ ജനറേറ്റർ,त्रिभुजाकार तरंग जनित्र
ട്രിഗർ,ट्रिगर
ട്രിഗർ ഡയോഡ്,ट्रिगर डायोड
ട്രിഗർ പൾസ്,ट्रिगर स्पंद
ട്രാൻസിസ്റ്റർ,ट्रिजिस्टर
"സൂക്ഷ്മമായ ക്രമീകരണങ്ങൾ, ട്രിം","सूक्ष्म समंजन, ट्रिम"
മൈക്രോ അഡ്ജസ്റ്റർ,सूक्ष्मसमंजक
ട്രയോഡ്,ट्रायोड
പിളർന്ന ജാതകം,विभंजन कुंडली
ട്രിപ്പിൾ പ്രിസിഷൻ നമ്പർ,त्रिक परिशुद्‍धि संख्या
മൂന്ന് ഘട്ട ബഫർ,त्रि अवस्था बफर
ട്രൈഡ് ലോജിക്,त्रिअवस्था तर्क
ട്രോക്കോട്രോൺ,ट्रोकोट्रॉन
അസ്വസ്ഥത ചിതറിക്കിടക്കുന്ന ലിങ്ക്,क्षोभ प्रकीर्ण लिंक
ട്രോപോസ്ഫിയർ,क्षोम मंडल
ട്രബിൾഷൂട്ടർ,समस्या प्ररोही
യഥാർത്ഥ പവർ കൺവെർട്ടർ,यथार्थ शक्‍ति परिवर्तक
യഥാർത്ഥ സ്ക്വയർ-മീൻ റൂട്ട് വോൾട്ട്മീറ്റർ,यथार्थ वर्ग-माध्य मूल वोल्टमापी
സത്യ പട്ടിക,सत्य तालिका
ടി-സംസ്ഥാനം,टी-अवस्था
ടി.ടി.എൽ,टी.टी.एल.
ട്യൂബുലാർ കപ്പാസിറ്റർ,नलिकाकार संधारित्र
ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ,समस्वरित प्रवर्धक
ട്യൂൺ ചെയ്ത കളക്ടർ ഓസിലേറ്റർ,समस्वरित संग्राही दोलित्र
ട്യൂൺ ചെയ്ത ഡ്രെയിൻ ഓസിലേറ്റർ,समस्वरित ड्रेन दोलित्र
വോക്കൽ കോർ,संस्वरण क्रोड
ട്യൂണിംഗ് നെറ്റ്വർക്ക്,समस्वरण नेटवर्क
വോക്കൽ കോഡുകൾ,संस्वरण स्थूण
"ടണൽ ഡയോഡ്, ടണൽ ഡയോഡ്","टनल डायोड, सुंरग डायोड"
"ടണലിംഗ് ഇഫക്റ്റ്, ടണലിംഗ് ഇഫക്റ്റ്","टनलिंग प्रभाव, सुंरगन प्रभाव"
ടർബൈൻ ഫ്ലോമീറ്റർ,टर्बाइन प्रवाहमापी
പരിവർത്തന കാലയളവ്,परिवर्तन काल
വസിക്കുന്ന സമയം,पिधानन काल
ആരംഭ സമയം,आरंभन काल
ടേൺസ്റ്റൈൽ ആന്റിന ട്വീറ്റർ,टर्नस्टाइल ऐंटेना ट्वीटर
ട്വിറ്റർ,ट्वीटर
യമൽ അഗാരക്,यमल अग्रक
ട്വിൻ-ടി നോച്ച് ഫിൽട്ടർ,ट्वीन-टी नॉच फिल्टर
yaml ടീ ഓസിലേറ്റർ,यमल टी दोलित्र
വളച്ചൊടിച്ച ജോഡി,व्यावर्तित युग्म
