Punjabi,Odiya
palmtop,ଖଜୁରୀ
ਕਾਗਜ਼ ਸੂਚਕ,କାଗଜ ସେନସର |
"1. ਪੈਰਲਲ ਐਲਗੋਰਿਦਮ, 2. ਪੈਰਲਲ ਐਲਗੋਰਿਦਮ","1. ସମାନ୍ତରାଳ ଆଲଗୋରିଦମ, 2. ସମାନ୍ତରାଳ ଆଲଗୋରିଦମ |"
ਸਮਾਨਾਂਤਰ ਕੰਪਿਊਟਰ,ସମାନ୍ତରାଳ କମ୍ପ୍ୟୁଟର |
ਪੈਰਲਲ ਇੰਟਰਫੇਸ,ସମାନ୍ତରାଳ ଇଣ୍ଟରଫେସ୍ |
ਸਮਾਨਾਂਤਰ ਸ਼ਿੰਗਾਰ,ସମାନ୍ତରାଳ ଗ୍ରୁମିଙ୍ଗ୍ |
ਸਮਾਨਾਂਤਰ ਪ੍ਰੋਸੈਸਿੰਗ,ସମାନ୍ତରାଳ ପ୍ରକ୍ରିୟାକରଣ |
ਸਮਾਨਾਂਤਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,ସମାନ୍ତରାଳ ପ୍ରୋଗ୍ରାମିଂ |
ਪੈਰਾਮੀਟਰ,ପାରାମିଟର
"1. ਮੂਲ, 2. ਮਾਤਾ-ਪਿਤਾ","1. ଉତ୍ପତ୍ତି, 2. ପିତାମାତା |"
ਸਮਾਨਤਾ,ଯୁଗଳ
ਵਿਭਾਜਨ ਰੁੱਖ,ବିଚ୍ଛେଦ ବୃକ୍ଷ |
ਪੋਸਟ ਦੁਭਾਸ਼ੀਏ,ଅନୁବାଦକ ପୋଷ୍ଟ କରନ୍ତୁ |
ਪੋਸਟ ਬਰੇਕ,ପୋଷ୍ଟ ବ୍ରେକ୍
ਵੰਡ,ବିଭାଜନ
ਵੰਡ,ବିଭାଜନ
"1. ਪਾਸਵਰਡ, 2. ਪਾਸਵਰਡ","1. ପାସୱାର୍ଡ, 2. ପାସୱାର୍ଡ |"
ਮਾਰਗ,ପଥ
ਮਾਡਲ ਮਾਨਤਾ,ମଡେଲ୍ ସ୍ୱୀକୃତି
ਪੀ.ਸੀ ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (PCDOS),PC ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (PCDOS)
ਦੋਸਤ ਗਰੁੱਪ,ବନ୍ଧୁ ଗୋଷ୍ଠୀ
ਪੈਨ ਪਲਾਟਰ,ପ୍ୟାନ୍ ପ୍ଲଟର୍ |
ਪੇਂਟੀਅਮ,ପେଣ୍ଟିଅମ୍ |
"1. ਆਵਰਤੀ, 2. ਆਵਰਤੀ","1. ପର୍ଯ୍ୟାୟ, 2. ପୁନରାବୃତ୍ତି |"
"1. ਪੈਰੀਫੇਰ, 2. ਪੈਰੀਫਿਰਲ","1. ପେରିଫେରସ୍, 2. ପେରିଫେରାଲ୍ |"
ਮੋਤੀ,ମୋତି
ਸਥਾਈ ਵਰਚੁਅਲ ਸਰਕਟ,ସ୍ଥାୟୀ ଭର୍ଚୁଆଲ୍ ସର୍କିଟ୍ |
ਲਗਾਤਾਰ,ନିରନ୍ତର |
ਨਿੱਜੀ ਕੰਪਿਊਟਰ (ਪੀਸੀ),ବ୍ୟକ୍ତିଗତ କମ୍ପ୍ୟୁଟର (PC)
ਨਿੱਜੀ ਡਿਜੀਟਲ ਸਹਾਇਕ (PDA),ବ୍ୟକ୍ତିଗତ ଡିଜିଟାଲ୍ ଆସିଷ୍ଟାଣ୍ଟ (PDA)
"ਫੈਂਟਮ, ਵਰਚੁਅਲ","ଫାଣ୍ଟମ୍, ଭର୍ଚୁଆଲ୍ |"
"1. ਪੜਾਅ, 2. ਪੜਾਅ, ਪੜਾਅ","1. ପର୍ଯ୍ୟାୟ, 2. ପର୍ଯ୍ୟାୟ, ପର୍ଯ୍ୟାୟ |"
ਆਵਾਜ਼,ଶବ୍ଦ
ਧੁਨੀ ਸਿਸਟਮ,ଶବ୍ଦ ପ୍ରଣାଳୀ |
ਫੋਟੋ ਡਾਇਓਡ,ଫଟୋ ଡାୟୋଡ୍ |
"1.ਸਰੀਰਕ, 2.ਬਾਹਰੀ","1. ଶାରୀରିକ, 2. ବାହ୍ୟ"
ਭੌਤਿਕ ਇੰਟਰਫੇਸ,ଭ physical ତିକ ଇଣ୍ଟରଫେସ୍ |
ਪੇਕੋਏ,ପେକୋ
ਪਾਈ ਚਾਰਟ,ପାଇ ଚାର୍ଟ
"1. ਪਾਈ ਗ੍ਰਾਫ, 2. ਪਾਈ ਗ੍ਰਾਫ","1. ପାଇ ଗ୍ରାଫ୍, 2. ପି ଗ୍ରାଫ୍ |"
ਅੰਤਰਾਲ,ବ୍ୟବଧାନ
ਪਿਕਸਲ,ପିକ୍ସେଲ |
ਸਧਾਰਨ ascii,ସରଳ ascii
ਸਧਾਰਨ ਪਾਠ,ସାଧାରଣ ପାଠ
ਯੋਜਨਾ,ଯୋଜନା କରନ୍ତୁ |
"ਪਲੇਟਫਾਰਮ, ਪਲੇਟਫਾਰਮ","ପ୍ଲାଟଫର୍ମ, ପ୍ଲାଟଫର୍ମ |"
ਸਾਜਿਸ਼ਕਾਰ,ଷଡଯନ୍ତ୍ରକାରୀ
ਡਰਾਫਟ ਸਿਰ,ଡ୍ରାଫ୍ଟ ହେଡ୍
ਪਲੱਗਬੋਰਡ,ପ୍ଲଗବୋର୍ଡ |
ਬੋਲੀ,ବିଡ୍
ਸਾਈਟ ਤੋਂ ਸਾਈਟ ਪ੍ਰੋਟੋਕੋਲ (ਪੀਪੀਪੀ),ସାଇଟ୍ ପ୍ରୋଟୋକଲ୍ (PPP)
ਪੁਆਇੰਟਰ,ସୂଚକ
ਧਰੁਵੀਕਰਨ,ପୋଲାରାଇଜେସନ୍
ਪਰਮਿਊਟੇਸ਼ਨ,ଅନୁମତି
ਬਹੁਭੁਜ ਸ਼ੀਅਰਿੰਗ,ବହୁଭୂଜ କାଟିବା |
ਪੋਲੀਮੋਰਫਿਜ਼ਮ,ପଲିମୋର୍ଫିଜିମ୍ |
ਬਹੁਪਦ,ବହୁଭୂତ
ਪੀਓਪੀ (ਪੋਸਟ ਆਫਿਸ ਪ੍ਰੋਟੋਕੋਲ),POP (ପୋଷ୍ଟ ଅଫିସ୍ ପ୍ରୋଟୋକଲ୍)
"1. ਸਿਨ-ਅੱਪ ਮੀਨੂ, 2. ਦਿਖਾਈ ਦੇਣ ਵਾਲਾ ਮੀਨੂ","1. ସିନ୍ ଅପ୍ ମେନୁ, 2. ଦୃଶ୍ୟମାନ ମେନୁ |"
ਪੋਰਟੇਬਿਲਟੀ,ପୋର୍ଟେବିଲିଟି |
ਇਲਸਟ੍ਰੇਟਿਡ,ଚିତ୍ରିତ |
ਲਗਾਤਾਰ,କ୍ରମାଗତ
"1.ਬੈਕ ਸਕ੍ਰਿਪਟ, 2.ਬੈਕ ਸਕ੍ਰਿਪਟ","1. ବ୍ୟାକ୍ ସ୍କ୍ରିପ୍ଟ, 2. ବ୍ୟାକ୍ ସ୍କ୍ରିପ୍ଟ |"
ਪਿੱਛੇ ਬਿੱਟ,ପଛ ବିଟ୍
ਨੱਥੀ,ସଂଲଗ୍ନ ହୋଇଛି |
ਬੰਦ ਕਰੋ,ବନ୍ଦ
ਗੈਰ-ਇਲੈਕਟ੍ਰਿਕ,ଅଣ-ବ electric ଦ୍ୟୁତିକ |
ਬਿਜਲੀ,ବ electric ଦ୍ୟୁତିକ
ਪਾਵਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,ଶକ୍ତି ପ୍ରାପ୍ତକର୍ତ୍ତା
ਪ੍ਰੀ ਸਪੀਡ ਬਿੱਟ,ପ୍ରି ସ୍ପିଡ୍ ବିଟ୍ |
ਤਰਜੀਹ ਗ੍ਰਾਫ,ପ୍ରାଥମିକତା ଗ୍ରାଫ୍ |
predicate,ପୂର୍ବାନୁମାନ
ਅਗਾਊਂ ਸਮਾਂ-ਸਾਰਣੀ,ପୂର୍ବ-ଶୂନ୍ୟ ଯୋଜନା
ਅਗੇਤਰ,ଉପସର୍ଗ
ਪ੍ਰੀਪ੍ਰੋਸੈਸਿੰਗ,ପୂର୍ବାବଲୋକନ
ਪ੍ਰਕਿਰਿਆ,ପ୍ରକ୍ରିୟା
ਪ੍ਰਕਿਰਿਆ ਸਵਿੱਚ,ପ୍ରକ୍ରିୟା ସୁଇଚ୍
ਕਾਰਵਾਈ,ପ୍ରକ୍ରିୟାକରଣ
ਪ੍ਰੋਸੈਸਰ,ସଞ୍ଚାଳକ
ਉਤਪਾਦਨ,ଉତ୍ପାଦନ
"1.ਪ੍ਰੋਗਰਾਮ, 2.ਪ੍ਰੋਗਰਾਮ","1. ପ୍ରୋଗ୍ରାମ୍, 2. ପ୍ରୋଗ୍ରାମ୍"
ਪ੍ਰੋਗਰਾਮ ਦੀ ਵਿਆਖਿਆ,ପ୍ରୋଗ୍ରାମ ବ୍ୟାଖ୍ୟା
ਪ੍ਰੋਗਰਾਮ ਬਰੇਕ,ପ୍ରୋଗ୍ରାମ୍ ବ୍ରେକ୍
ਪ੍ਰੋਗਰਾਮ ਫਿਕਸ,ପ୍ରୋଗ୍ରାମ୍ ଫିକ୍ସ
ਪ੍ਰੋਗਰਾਮ ਡਿਜ਼ਾਈਨ,ପ୍ରୋଗ୍ରାମ ଡିଜାଇନ୍
"ਪ੍ਰੋਗਰਾਮ ਮੁਲਾਂਕਣ ਸਮੀਖਿਆ ਤਕਨੀਕਾਂ (PERT, PERT)","ପ୍ରୋଗ୍ରାମ ମୂଲ୍ୟାଙ୍କନ ସମୀକ୍ଷା କ ech ଶଳ (PERT, PERT)"
ਪ੍ਰੋਗਰਾਮ ਵਿਰਾਮ,ପ୍ରୋଗ୍ରାମ୍ ବିରତି |
"1.ਪ੍ਰੋਗਰਾਮ ਲਾਇਬ੍ਰੇਰੀ, 2.ਪ੍ਰੋਗਰਾਮ ਕਲੈਕਸ਼ਨ","1. ପ୍ରୋଗ୍ରାମ୍ ଲାଇବ୍ରେରୀ, 2. ପ୍ରୋଗ୍ରାମ୍ ସଂଗ୍ରହ |"
ਪ੍ਰੋਗਰਾਮ ਨੂੰ ਚਲਾਉਣ,ପ୍ରୋଗ୍ରାମ୍ ଚଲାନ୍ତୁ |
"1. ਪ੍ਰੋਗਰਾਮਰ, 2. ਪ੍ਰੋਗਰਾਮਰ","1. ପ୍ରୋଗ୍ରାମର୍, 2. ପ୍ରୋଗ୍ରାମର୍"
ਪ੍ਰੋਲੋਗ,prolog
p-rom,p-rom
"1.ਟ੍ਰਾਂਸਮਿਸ਼ਨ, 2.ਐਂਪਲੀਫਿਕੇਸ਼ਨ","1. ଟ୍ରାନ୍ସମିସନ୍, 2. ଆମ୍ପ୍ଲାଇଫେସନ୍ |"
ਪ੍ਰਾਪਤੀਯੋਗ,ହାସଲ ଯୋଗ୍ୟ
ਸੁਰੱਖਿਅਤ ਕੁੰਜੀ,ସୁରକ୍ଷିତ ଚାବି |
ਸੁਰੱਖਿਆ,ସୁରକ୍ଷା
ਪ੍ਰੋਟੋਕੋਲ,ପ୍ରୋଟୋକଲ୍
"1. ਪ੍ਰੋਟੋਕੋਲ ਟ੍ਰਾਂਸਫਰ, 2. ਪ੍ਰੋਟੋਕੋਲ ਅਨੁਵਾਦ, 3. ਪ੍ਰੋਟੋਕੋਲ ਵਿਆਖਿਆ","1. ପ୍ରୋଟୋକଲ୍ ସ୍ଥାନାନ୍ତର, 2. ପ୍ରୋଟୋକଲ୍ ଅନୁବାଦ, 3. ପ୍ରୋଟୋକଲ୍ ବ୍ୟାଖ୍ୟା"
ਸੂਡੋ ਕੋਡ,ଛଉ କୋଡ୍ |
"1.ਪਬਲਿਕ ਡਾਟਾ, 2.ਪਬਲਿਕ ਡਾਟਾ ਨੈੱਟਵਰਕ","1. ପବ୍ଲିକ୍ ଡାଟା, 2. ପବ୍ଲିକ୍ ଡାଟା ନେଟୱାର୍କ |"
"1.ਪਬਲਿਕ ਡੋਮੇਨ, 2.ਪਬਲਿਕ ਡੋਮੇਨ","1. ପବ୍ଲିକ୍ ଡୋମେନ୍, 2. ପବ୍ଲିକ୍ ଡୋମେନ୍ |"
ਜਨਤਕ ਕੁੰਜੀ ਇਨਕ੍ਰਿਪਸ਼ਨ,ସର୍ବସାଧାରଣ କି ଏନକ୍ରିପସନ୍ |
ਨਬਜ਼,ନାଡ
ਪਲਸ ਕੋਡ ਮੋਡੂਲੇਸ਼ਨ,ନାଡ କୋଡ୍ ମଡ୍ୟୁଲେସନ୍ |
ਪਲਸ ਡਿਜੀਟਲ ਮੋਡੂਲੇਸ਼ਨ (PDM),ପଲ୍ସ ଡିଜିଟାଲ୍ ମଡ୍ୟୁଲେସନ୍ (PDM)
ਸਪੰਦਵਲੀ,spandavali
ਵਿਰਾਮ ਚਿੰਨ੍ਹ,ବିରାମ ଚିହ୍ନ
"ਦਬਾਅ, ਭਰਨਾ","ଚାପ, ପୁରଣ"
ਆਟੋਮੇਟਾ ਡਾਊਨਲੋਡ ਕਰੋ,ଅଟୋମେଟା ଡାଉନଲୋଡ୍ କରନ୍ତୁ |
ਲੰਬਕਾਰੀ ਸੂਚੀ,ଭୂଲମ୍ବ ତାଲିକା |
ਚਤੁਰਭੁਜ,ଚତୁର୍ଭୁଜ
"1.ਯੋਗਤਾ, 2.ਯੋਗਤਾ","1. ଯୋଗ୍ୟତା, 2. ଯୋଗ୍ୟତା"
ਮਾਤਰਾ,ପରିମାଣ
ਮਾਤਰਾ ਕਰਨ ਲਈ,ପରିମାଣ କରିବାକୁ
ਮਾਤਰਾ,ପରିମାଣ
ਕੁਆਂਟਮ,କ୍ୱାଣ୍ଟମ୍
ਕੁਆਂਟਮ ਘੜੀ,କ୍ୱାଣ୍ଟମ୍ ଘଣ୍ଟା |
"1.ਕੁਆਂਟਮ ਕਪੂਟਨ, 2.ਕੁਆਂਟਮ ਗਣਨਾ","1. କ୍ୱାଣ୍ଟମ୍ କାପୁଟାନ୍, 2. କ୍ୱାଣ୍ଟମ୍ ଗଣନା |"
ਉਦਾਹਰਨ ਪੁੱਛਗਿੱਛ,ଉଦାହରଣ ଜିଜ୍ଞାସା |
"1. ਪੁੱਛਗਿੱਛ, 2. ਪੁੱਛਗਿੱਛ","1. ଅନୁସନ୍ଧାନ, 2. ଅନୁସନ୍ଧାନ"
ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ,ଜିଜ୍ଞାସା ଭାଷା |
ਪੁੱਛਗਿੱਛ ਦੀ ਪ੍ਰਕਿਰਿਆ,ଜିଜ୍ଞାସା ପ୍ରକ୍ରିୟାକରଣ |
ਕਤਾਰ,ଧାଡି
ਕਤਾਰ ਪ੍ਰਬੰਧਨ,ଧାଡି ପରିଚାଳନା
ਕਤਾਰ ਰਜਿਸਟਰ,ଧାଡି ରେଜିଷ୍ଟର |
"1. ਰੋਅ ਨੈੱਟਵਰਕ, 2. ਰੋਅ ਨੈੱਟਵਰਕ","1. ଧାଡି ନେଟୱାର୍କ, 2. ଧାଡି ନେଟୱାର୍କ |"
ਕਤਾਰ ਥਿਊਰੀ,ଧାଡି ସିଦ୍ଧାନ୍ତ |
ਤੇਜ਼ ਪਹੁੰਚ ਮੈਮੋਰੀ,ଦ୍ରୁତ ପ୍ରବେଶ ସ୍ମୃତି
ਭਾਗ,Quotient
ਰੇਡੀਓ ਫ੍ਰੀਕੁਐਂਸੀ ਦਖਲਅੰਦਾਜ਼ੀ (RFI),ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ହସ୍ତକ୍ଷେପ (RFI)
ਮੂਲ,ରେଡିକ୍ସ |
ਰੈਂਡਮ ਐਕਸੈਸ ਕੰਪਿਊਟਰ ਉਪਕਰਨ (RACE),ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ କମ୍ପ୍ୟୁଟର ଉପକରଣ (RACE)
ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (RAM),ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ (RAM)
ਬੇਤਰਤੀਬ ਸਕੈਨਿੰਗ,ଅନିୟମିତ ସ୍କାନିଂ |
"1.ਰਾਸਟਰ, 2.ਰਾਸਟਰ","1.raster, 2.raster"
ਰਾਸਟਰ ਸਕੈਨਿੰਗ,ରାଷ୍ଟର ସ୍କାନିଂ |
ਰੀਇੰਜੀਨੀਅਰਿੰਗ,ପୁନ eng ନିର୍ମାଣ
ਪੁਨਰ ਸੁਰਜੀਤ,ପୁନର୍ଜୀବନ
"1. ਪਹੁੰਚਯੋਗਤਾ, 2. ਪਹੁੰਚਯੋਗਤਾ","1. ଅଭିଗମ୍ୟତା, 2. ଅଭିଗମ୍ୟତା |"
ਪੜ੍ਹਨਾ,ପ reading ିବା
ਪੜ੍ਹਨ ਦਾ ਸਿਰ,ମୁଣ୍ଡ ପ reading ିବା |
"1. ਸਿਰਫ਼ ਪੜ੍ਹੋ, 2. ਸਿਰਫ਼ ਪੜ੍ਹੋ","1. କେବଳ ପ read, 2. କେବଳ ପ read |"
"1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ","1. କେବଳ ସ୍ମୃତି ପ read, 2. କେବଳ ସ୍ମୃତି ପ read |"
ਪੜ੍ਹਨ ਲਿਖਣ ਦਾ ਸਿਰ,ଲେଖା ମୁଣ୍ଡ ପ reading ୁଛି |
"1. ਪੜ੍ਹਨ ਦਾ ਚੱਕਰ, 2. ਲਿਖਣ ਦਾ ਚੱਕਰ","1. ପ cycle ଼ିବା ଚକ୍ର, 2. ଲେଖିବା ଚକ୍ର |"
"1. ਰੀਡਿੰਗ ਚੱਕਰ, 2. ਰਾਈਟਿੰਗ ਹੈੱਡ","1. ପ Cy ିବା ଚକ୍ର, 2. ହେଡ୍ ଲେଖିବା |"
"1. ਰੀਡਿੰਗ ਮੈਮੋਰੀ, 2. ਲਿਖਣ ਦੀ ਮੈਮੋਰੀ","1. ସ୍ମୃତି ପ reading ିବା, 2. ସ୍ମୃତି ଲେଖିବା |"
ਪਾਠਕ,ପାଠକ
"ਪੜ੍ਹਨਾ, ਪੜ੍ਹਨਾ","ପ reading ିବା, ପ reading ିବା"
"1.ਪੜ੍ਹੋ, 2.ਪੜ੍ਹਨ ਤੋਂ ਬਾਅਦ","1. ପ out ଼ିବା, 2. ପୋଷ୍ଟ ପ reading ିବା |"
ਅਸਲ ਸਮਾਂ,ସମୟ ବାସ୍ତବ |
"1. ਤਤਕਾਲ ਜਵਾਬ ਪ੍ਰੋਸੈਸਿੰਗ, 2. ਤੁਰੰਤ ਜਵਾਬ ਪ੍ਰੋਸੈਸਿੰਗ","1. ଦ୍ରୁତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ, 2. ତୁରନ୍ତ ପ୍ରତିକ୍ରିୟା ପ୍ରକ୍ରିୟାକରଣ |"
ਪ੍ਰਾਪਤਕਰਤਾ,ରସିଦ
ਮਾਨਤਾ ਤਰਕ,ସ୍ୱୀକୃତି ତର୍କ
ਰੀਪ੍ਰੋਗਰਾਮਿੰਗ ਟ੍ਰਾਂਸਫਰ,ପୁନ repr ପ୍ରୋଗ୍ରାମିଂ ସ୍ଥାନାନ୍ତର |
ਰਿਕਾਰਡ,ରେକର୍ଡ
"1. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ, 2. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ","1. ରେକର୍ଡିଂ ହେଡ୍, 2. ରେକର୍ଡିଂ ହେଡ୍ |"
ਠੀਕ ਕਰਨ ਯੋਗ ਗਲਤੀ,ସଠିକ୍ ତ୍ରୁଟି |
ਪੂਰਤੀ,ପୂର୍ଣ୍ଣତା
ਆਵਰਤੀ ਥਿਊਰਮ,ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |
ਰੀਸਾਈਕਲਿੰਗ,ପୁନ yc ବ୍ୟବହାର
ਆਵਰਤੀ ਫੰਕਸ਼ਨ,ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ
ਮਿਨੀਏਚਰਾਈਜ਼ਡ ਇੰਸਟ੍ਰਕਸ਼ਨ ਸੈੱਟ ਕੰਪਿਊਟਰ (RISC),କ୍ଷୁଦ୍ରକରଣ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC)
ਰਿਡੰਡੈਂਸੀ,ଅନାବଶ୍ୟକତା |
"1. ਸੁਤੰਤਰ ਡਿਸਕ, 2. ਡਿਸਕਾਂ ਦੀ ਵਧੀਕ ਐਰੇ (ਲਾਲ)","1. ନିର୍ଭରଶୀଳ ଡିସ୍କ, 2. ଡିସ୍କର ଅତିରିକ୍ତ ଆରେ (ଲାଲ୍)"
ਦੁਬਾਰਾ ਦਾਖਲਾ,ପୁନ entry- ପ୍ରବେଶ
ਮੁੜ-ਇੰਦਰਾਜ਼ ਕੋਡ,ପୁନ entry- ପ୍ରବେଶ ସଂକେତ |
ਹਵਾਲਾ,ସନ୍ଦର୍ଭ
ਹਵਾਲਾ ਇਕਸਾਰਤਾ,ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |
ਪ੍ਰਤੀਬਿੰਬਤਾ,ପ୍ରତିଫଳନ
ਪ੍ਰਤੀਬਿੰਬ,ପ୍ରତିଫଳନ
ਅਪਵਰਤਨ,ପ୍ରତିଫଳନ
ਰਿਫਰੈਸ਼ਰ,ସତେଜ
ਪੁਨਰਜਨਮ,ପୁନର୍ଜନ୍ମ
ਰਜਿਸਟਰ,ପଞ୍ଜିକରଣ କର |
ਨਿਯਮਤ ਵਿਆਕਰਣ,ନିୟମିତ ବ୍ୟାକରଣ
ਸਬੰਧ,ସମ୍ପର୍କ
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ,ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ ਮੈਨੇਜਮੈਂਟ ਸਿਸਟਮ (RDBMS),ରିଲାଏନ୍ସ ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ୍ (RDBMS)
ਰਿਲੇਸ਼ਨਲ ਮਾਡਲ,ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |
"1. ਰਿਸ਼ਤੇਦਾਰ, 2. ਰਿਸ਼ਤੇਦਾਰ","1. ସମ୍ପର୍କୀୟ, 2. ସମ୍ପର୍କୀୟ"
ਰਿਸ਼ਤੇਦਾਰ ਸੰਬੋਧਨ,ସମ୍ପର୍କୀୟ ଠିକଣା
"1. ਰੀਲੇਅ, 2. ਟ੍ਰਾਂਸਮਿਸ਼ਨ","1. ରିଲେ, 2. ସଂକ୍ରମଣ"
ਭਰੋਸੇਯੋਗਤਾ ਮਾਡਲ,ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲ୍ |
ਭਰੋਸੇਯੋਗ,ନିର୍ଭରଯୋଗ୍ୟ
"1. ਰੀਲੋਕੇਟੇਬਲ ਕੋਡ, 2. ਰੀਲੋਕੇਟੇਬਲ ਡਾਟਾ","1. ସ୍ଥାନାନ୍ତରିତ କୋଡ୍, 2. ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ ତଥ୍ୟ |"
ਦੂਰ,ବହୁତ ଦୂର
ਰਿਮੋਟ ਫੀਡਰ,ସୁଦୂର ଫିଡର୍ |
ਰਿਮੋਟ ਕੰਮ ਇੰਦਰਾਜ਼,ସୁଦୂର କାର୍ଯ୍ୟ ପ୍ରବେଶ
"1.ਰਿਮੋਟ ਸੈਸ਼ਨ ਸ਼ੁਰੂ, 2.ਰਿਮੋਟ ਲਾਗਇਨ","1. ରିମୋଟ୍ ଅଧିବେଶନ ଆରମ୍ଭ, 2. ରିମୋଟ ଲଗଇନ୍ |"
ਰਿਮੋਟ ਪ੍ਰੋਸੀਜ਼ਰ ਇਨਵੋਕੇਸ਼ਨ (RPC),ସୁଦୂର ପ୍ରକ୍ରିୟା ନିମନ୍ତ୍ରଣ (RPC)
ਰਿਮੋਟ ਸੈਂਸਿੰਗ,ରିମୋଟ ସେନ୍ସିଂ |
ਨਾਮ ਬਦਲਣਾ,ନାମ ପରିବର୍ତ୍ତନ
"1.ਰੈਂਡਰਿੰਗ, 2.ਸਮਰਪਣ","1. ରେଣ୍ଡରିଂ, 2. ସମର୍ପଣ |"
ਰੀਪੀਟਰ,ପୁନରାବୃତ୍ତି
ਜਵਾਬ,ଉତ୍ତର
"1. ਬੇਨਤੀ, 2. ਬੇਨਤੀ","1. ଅନୁରୋଧ, 2. ଅନୁରୋଧ"
ਟਿੱਪਣੀ ਬੇਨਤੀ (RFC),ମନ୍ତବ୍ୟ ଅନୁରୋଧ (RFC)
"1.Request Protocol, 2.Response Protocol","1. ପୁନ Prot ପ୍ରୋଟୋକଲ୍, 2. ପ୍ରତିକ୍ରିୟା ପ୍ରୋଟୋକଲ୍ |"
ਆਵਰਤੀ ਪ੍ਰੋਗਰਾਮ,ପୁନରାବୃତ୍ତି ପ୍ରୋଗ୍ରାମ୍ |
ਖੋਜ,ଅନୁସନ୍ଧାନ |
ਬਹਾਲ ਚੱਕਰ,ଚକ୍ର ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |
ਯਾਦਗਾਰੀ,ସ୍ମାରକବାଦୀ
ਭਿੰਨਤਾ,ଭିନ୍ନତା
ਸਰੋਤ,ଉତ୍ସଗୁଡ଼ିକ
ਜਵਾਬ ਸਮਾਂ,ପ୍ରତିକ୍ରିୟା ସମୟ
"1. ਰੀਸਟਾਰਟ ਕਰੋ, 2. ਰੀਸਟਾਰਟ ਕਰੋ","1. ରେଷ୍ଟାର୍ଟ, 2. ରେଷ୍ଟାର୍ଟ"
ਬਹਾਲੀ,ପୁନରୁଦ୍ଧାର
ਮੁੜ-ਟਰੇਸ,ପୁନ-ଚିହ୍ନ
"1. ਰੀ-ਡਿਸਪੈਚ, 2. ਮੁੜ-ਸੰਚਾਰ","1. ପୁନ-ପଠାଇବା, 2. ପୁନ communication ଯୋଗାଯୋଗ |"
ਰਿਕਵਰੀ,ପୁନରୁଦ୍ଧାର
ਫਿਰ ਕੋਸ਼ਿਸ਼ ਕਰੋ,ପୁଣିଥରେ ଚେଷ୍ଟା କରନ୍ତୁ
"1.ਰਿਗਰੈਸ਼ਨ, 2.ਵਾਪਸੀ","1. ରିଗ୍ରେସନ୍, 2. ରିଟର୍ନ"
ਰਿਗਰੈਸ਼ਨ ਕੋਡ,ରିଗ୍ରେସନ୍ କୋଡ୍
ਰਿਗਰੈਸ਼ਨ ਕੁੰਜੀ,ରିଗ୍ରେସନ୍ ଚାବି |
ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ,ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |
ਮੁੜ ਲਿਖਣਯੋਗ,ପୁନ rew ଲିଖନଯୋଗ୍ୟ |
rgb ਮਾਨੀਟਰ,rgb ମନିଟର
ਰਿਬਨ,ରିବନ୍
ਅਧਿਕਾਰਤ ਮੁੱਦਾ,ସରକାରୀ ସମସ୍ୟା |
"1.ਰੋਬੋਟ, 2.ਮਕੈਨਿਕ, 3.ਮਕੈਨੀਜ਼ਮ","1. ରୋବଟ୍, 2. ମେକାନିକ୍, 3. ମେକାନିଜିମ୍ |"
