Tamil,Odiya
சாண்டலேசே,ସାନ୍ତା
சாண்டோனின்,ସାଣ୍ଟୋନିନ |
SAP வெற்றிட,Sap ଶୂନ୍ୟସ୍ଥାନ |
Sapindales,ସାପିଣ୍ଡଲେସ୍ |
சப்ரோஃபைட்,Sropfhyte
சப்ரோபயாடிக் பயன்முறை,ସପ୍ରବୋଟିଓଟିକ୍ ମୋଡ୍ |
சப்ரோஃப்டிக்,ସାଡେପାଇଟିକ୍ |
சப்ரோட்ஃப்,Sapratroph
சப்ரோசோயிக்,Sprozoic
சப்ரோசோயிக்,Sprozoic
சப்வுட்,ସାପଉଡ୍ |
சரக்கா,ସାରକା |
சார்கோடினா,ସାର୍କୋଡିନା |
சர்கோலெம்மா,ସାର୍କୋଲୋମାମା
சர்கோமா,ସାର୍କୋମା
சர்கோமர்,ସ army ନ୍ୟବାହିନୀ
சர்கோபிளாசம்,Sarcoplasm
சர்கோபிளாஸ்மிக் ரெட்டிகுலம்,Sarcoplastmic rediculum |
Sarcosome,ସ ar ରସମ୍ପୋମେଜ୍
மத்தி,ସର୍ଦ୍ଦିନ୍
சர்காசம்,ଖୁଗାସ କ୍ଷୟ
செயற்கைக்கோள்,ଉପଗ୍ରହ
செயற்கைக்கோள்,ଉପଗ୍ରହ
செயற்கைக்கோள் குரோமோசோம்,ସାଟେଲାଇଟ୍ କ୍ରୋମୋଜୋମ୍ |
செயற்கைக்கோள் டி.என்.ஏ.,ଉପଗ୍ରହ DNA
நிறைவுற்றது,ପରିପୂର୍ଣ୍ଣ
நிறைவுற்ற கலவை,ପରିପୂର୍ଣ୍ଣ ଯ ound ଗିକ |
நிறைவுற்ற கொழுப்பு அமிலம்,ପରିପୂର୍ଣ୍ଣ ଫ୍ୟାଟି ଏସିଡ୍ |
நிறைவுற்ற ஹைட்ரைடு,ପରିପୂର୍ଣ୍ଣ ହାଇଡ୍ରିଡ୍ |
ச ur ரோப்சிட்,Saurpsid
சவன்னா,ସାଭାନା
பார்த்த மீன்,ମାଛ ଦେଖିଲେ |
உச்சந்தலையில்,ତ୍ୱଚା |
எலக்ட்ரான் நுண்ணோக்கி ஸ்கேனிங்,ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନ କରିବା |
ஸ்கேனிங் புனல் மைக்ரோஸ்கோப்,ଫ୍ୟାକିଡ୍ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନ କରିବା |
ஆய்வு நுண்ணோக்கி ஸ்கேனிங்,ଯାଞ୍ଚ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନିଂ |
ஸ்கேப்,ଶ୍ୟାପ୍
ஸ்கேபாய்டு,Scaphoid
ஸ்கேபுலா,ସ୍କାପୁଲା
தோட்டி,ବିହନ
தோட்டி,Scovening
எஸ்-செல்கள்,S-clils
ஸ்கிஸ்டோசோமா,ସ୍କିଷ୍ଟୋସୋମା
ஸ்கிசோகார்பிக் பழம்,ସ୍କିଜୋକାରପିକ୍ ଫଳ |
ஸ்கிசோஃப்ரினியா,ସ୍କିଜୋଫ୍ରେନିଆ |
ஸ்க்வான் செல்,Schwannel
மரபியல் அறிவியல்,ଜେନେଟିକ୍ସର ବିଜ୍ଞାନ |
அறிவியல் அணுகுமுறை,ବ scientific ଜ୍ଞାନିକ ମନୋଭାବ
அறிவியல் கிளாசிஃபிகேஷன்,ବ scientific ଜ୍ଞାନିକ ଶ୍ରେଣୀଭୁକ୍ତ |
அறிவியல் ஆய்வு,ବ Scientific ଜ୍ଞାନିକ ଅଧ୍ୟୟନ |
ஸ்கில்லா,Scla
சியோன்,ଚମ୍ପନ୍
சியோபைட்,Scioffyte
ஸ்க்லெரா,Sclera
SCLEREID,Sclereid
ஸ்க்லரைட்,ସ୍କେଲର୍ାଇଟ୍ |
ஸ்கெலரோடிக்,ସ୍କ୍ଲେରୋଟିକ୍ |
ஸ்கெலரோடிக்,ସ୍କ୍ଲେରୋଟିକ୍ |
எரிந்த இலை முனை,ପତ୍ର ଟିପ୍
ஸ்கோடோபிக்,ସ୍କଟୋପ୍ଟପ୍
ஸ்க்ரூட்பைன்,Splewewine
ஸ்க்ரோட்டம்,ସ୍କ୍ରୋଟମ୍ |
ஸ்க்ரப் மேடை,ସ୍କ୍ରବ୍ ପର୍ଯ୍ୟାୟ |
ஸ்க்ரப்பர்,ସ୍କ୍ରବର୍
ஸ்கூட்டெல்லம்,ଆକାଶଲିମ୍
ஸ்கைபா,Scyha
கடல் அனிமோன்,ସାଗର ଆନିମୋନ୍ |
கடல் வெள்ளரி,ସାଗର କାକୁଡି |
கடற்குதிரை,ସମୁଦ୍ର ଘୋଡା
கடல் லில்லி,ସମୁଦ୍ର ଲିଲି
கடல் சுட்டி,ସାଗର ମାଉସ୍
கடல் பேனா,ସମୁଦ୍ର କଲମ
கடல் ஷெல்,ସମୁଦ୍ର ଶେଲ୍ |
கடல் முள்ளெலி,ସମୁଦ୍ରର ଉର୍ଚିନ୍ |
கடல் வால்நட்,ସମୁଦ୍ର ଆଲୁଅଟ୍ |
கடற்பாசி,ସମୁଦ୍ର ତୃଣ
கடல்-பான்,ସମୁଦ୍ର-ପ୍ରଶଂସକ
செபேசியஸ் சுரப்பி,ସେବାସିୟସ୍ ଗ୍ରନ୍ଥି |
செபம்,ସେବମ୍ |
செகேல் செரீல்,ସେକେଲେ ସେରେଲ |
இரண்டாவது ஆண்டெனா,ଦ୍ୱିତୀୟ ଆଣ୍ଟେନା |
வெப்ப இயக்கவியலின் இரண்டாவது சட்டம்,ଥର୍ମୋଡାଇନାମିକ୍ସର ଦ୍ୱିତୀୟ ନିୟମ |
இரண்டாம் நிலை,ଦ୍ secondary ିତୀୟ
இரண்டாம் நிலை புறணி,ମାଧ୍ୟମିକ କର୍ଟେକ୍ସ
இரண்டாம் நிலை லைசோசோம்,ମାଧ୍ୟମିକ ଲାଇସୋମ୍ |
இரண்டாம் நிலை மெரிஸ்டெம்,ଦ୍ଗତ ମାଧ୍ୟମୀ
இரண்டாம் நிலை மாசுபடுத்தும்,ମାଧ୍ୟମିକ ପୋଲଟାଣ୍ଟ |
இரண்டாம் நிலை உற்பத்தித்திறன்,ମାଧ୍ୟମିକ ଉତ୍ପାଦକତା |
சுரப்பு,ଗୁପ୍ତ
சுரண்டல்,ସିକ୍ୱାଟୋରୀ
மயக்க மருந்து,Sedative
செட்ஜ்,ସେଜ୍
வண்டல்,ପଙ୍କ
வண்டல்,ପେଲିମେଣ୍ଟାରୀ
வண்டல் பாறை,ପେଲିମେଣ୍ଟାରୀ ପଥର |
வண்டல் குணகம்,ଅବତରଣ କରଦ୍ଧ
விதை உறை,ମଞ୍ଜି କୋଟ |
விதை உணவு,ବିହନ ଖାଇବା
விதை ஃபெர்ன்,ମଞ୍ଜି ଫର୍ନ |
விதை பெருக்கல்,ମଞ୍ଜି କଳ୍ପନା |
நாற்று,ବିହନ
பாகுபாடு,ପୃଥକତା
செஹெமா,ସିମ୍
நில அதிர்வு,ଜୀବାଣୁ
வலிப்புநோய்,SeiZdiS
செலகினெல்லா,Selaginella
தேர்ந்தெடுக்கக்கூடிய மார்க்கர்,ସିଲେକ୍ଟଯୋଗ୍ୟ ମାର୍କର |
தேர்வு,ଚୟନ
தேர்ந்தெடுக்கப்பட்ட இனப்பெருக்கம்,ସିଲେକ୍ଟିଭ୍ ପ୍ରଜନନ |
தேர்ந்தெடுக்கப்பட்ட ஊடுருவல்,ସିଲେକ୍ଟିଭ୍ ପ୍ରିମି
தேர்ந்தெடுக்கப்பட்ட ஊடுருவக்கூடியது,ମନୋନୀତ ଭାବରେ ଅନୁମତିପ୍ରାପ୍ତ |
செலினியம்,ସେଲେନିୟମ୍ |
சுய உற்சாகம்,ଆତ୍ମ ପ୍ରବାହ
சுய கருத்தரித்தல்,ସେଲ୍ଫ ଫର୍ଟିଲାଇଜେସନ୍
சுய பொருந்தாத தன்மை,ଆତ୍ମ ଅସଙ୍ଗତତା |
சுய பொருந்தாத தன்மை,ଆତ୍ମ ଅସଙ୍ଗତତା |
சுய மகரந்தச் சேர்க்கை,ସେଲୁସେନା
சுய உற்பத்தி மூலக்கூறு,ଆତ୍ମ ଉତ୍ପାଦନ ଅଣସଂରକ୍ଷିତ |
சுய ஒழுங்குமுறை,ଆତ୍ମ ତାଲିକା
சுய மலட்டுத்தன்மை,ଆତ୍ମ ନିରନ୍ତର |
சுய நீட்சி,ଆତ୍ମ ନିରନ୍ତର |
சுய நீட்சி,ଆତ୍ମ ନିରନ୍ତର |
சுய மகரந்தச் சேர்க்கை பயிர்,ଆତ୍ମ-ପ୍ରଦୂଷିତ ଫସଲ |
அரை வறண்ட பகுதி,ସେମି ଏଡ୍ ଅଞ୍ଚଳ |
அரை தானியங்கி பகுப்பாய்வி,ସେମି-ସ୍ୱୟଂଚାଳିତ ଆନାଲିଜେଜର୍ |
அரை பழமைவாத,ସେମି ରକ୍ଷଣଶୀଳ |
அரை பழமைவாத பிரதி,ସେମି ରକ୍ଷଣଶୀଳ ନକଲ |
அரை குள்ள இயல்பு,ସେମି ଡାର୍ଫ ପ୍ରକୃତି |
அரை குள்ள வகை,ସେମି ବଧୂ ବିଭିନ୍ନତା |
அரை பசுமையான காடு,ସେମି ଏରୋଗ୍ରେନ୍ ଜଙ୍ଗଲ |
அரை இயற்கை நிலை,ସେମି ପ୍ରାକୃତିକ ଅବସ୍ଥା |
செமினல் வெசிகல்,ସେମିନାଲ୍ ଭେସିକଲ୍ |
செமனிஃபெரஸ் குழாய்,ସେମିନାଇଜ୍ ଟୁବୁଲ୍ |
அரை ஒட்டுண்ணி,ସେମି-ପରଜୀବୀ |
அரை ஊடுருவக்கூடியது,ଅର୍ଦ୍ଧ-ବିସ୍ତାରଯୋଗ୍ୟ |
செனென்சென்ஸ்,ବାଲେଖା
செனன்ட்,ବାଲେତା
உணர்வு,ସମ୍ବେଦନଶୀଳତା |
உணர்வு உறுப்பு,ସେନ୍ସ ଅଙ୍ଗ |
சென்ஸ் ஆர்.என்.ஏ.,ସେନ୍ସ rna
உணர்திறன் விளக்கப்படம் ரெக்கார்டர்,ସମ୍ବେଦନଶୀଳ ଚାର୍ଟ ରେକର୍ଡର୍ |
உணர்திறன் உயிரினம்,ସମ୍ବେଦନଶୀଳ ସଂସ୍ଥା |
உணர்ச்சி நியூரான்,ସେନ୍ଟୋରୀ ନ୍ୟାରେନ୍ |
உணர்ச்சி வரவேற்பு மற்றும் செயலாக்கம்,ସମ୍ବେଦନଶୀଳ ରିସେପ୍ସନ୍ ଏବଂ ପ୍ରକ୍ରିୟାକରଣ |
உணர்ச்சி கூடாரம்,ସମ୍ବେଦନଶୀଳ ଟେଣ୍ଟାକଲ୍ |
உணர்ச்சி பாப்பிலா,ସମ୍ବେଦନଶୀଳ ପପିଲା |
செபால்,ସପାଲ |
செபலாய்டு,ପୃଥକତା |
பிரித்தல்,ପୃଥକତା
பிரிக்கும் சுவர்,ପୃଥକତା କାନ୍ଥ
செபியா,ସେପିଆ
செப்டல் நெஃப்ரிடியா,ସେପ୍ଟଲ୍ ନେଫ୍ରିଡିଆ |
செப்டல் நெஃப்ரிடியம்,ସେପ୍ଟଲ୍ ନେଫାଇଡିୟମ୍ |
செப்டம்,ସେପ୍ଟମ୍ |
வரிசை சிறுகுறிப்பு,କ୍ରମ ଟିପ୍ପଣୀ |
சீரல் சமூகம்,ସର୍ସ ସମ୍ପ୍ରଦାୟ |
சீரல் நிலை,ସେରାଲ୍ ପର୍ଯ୍ୟାୟ |
Sere,ସେରେ
புத்துணர்ச்சி,କ ifor ଣସିତା
செரோலஜி,ପୃଥିବୀ ବେସୋଲୋଜି |
செரோ-சளி சுரப்பி,ସେରୋ-ମୁକସ୍ ଗ୍ରନ୍ଥି |
செரோசா,ସାରୋସା |
செரேட்,ସେବା
செர்டோலி செல் (துணை செல்),ସେଣ୍ଟୋଲି କକ୍ଷ (ସହାୟକ ସେଲ୍)
சீரம்,ସେରମ୍
செஸ்பானியா,ସେସାବାନ
சாகசம்,ସେସିଲ୍ |
செட்டா,ଥଟ୍ଟା |
செட்டா,ଥଟ୍ଟା |
செட்டே,Atae
கடுமையான ஒருங்கிணைந்த நோயெதிர்ப்பு குறைபாடு,ଗମ୍ଭୀର ଏକତ୍ରିତ ଇମ୍ପୁନୋ ଅଭାବ |
கழிவுநீர் சிகிச்சை,ସନ୍ଧ୍ୟା ଚିକିତ୍ସା
செக்ஸ்,ସେକ୍ସ
பாலியல் நடத்தை,ଯ sexual ନ ସମ୍ପର୍କ |
செக்ஸ் குரோமோசோம்,ସେକ୍ସ କ୍ରୋମୋଜୋମ୍ |
செக்ஸ் ஹார்மோன்,ଯ sex ନ ହରମୋନ୍ |
பாலியல் வஞ்சகம்,ଯ sexual ନ ପ୍ରତାରଣା
பாலியல் வளர்ச்சி,ଯ sexନ ବିକାଶ
பாலியல் இருவகை,ଯ sexual ନ ଖ୍ୟାପକତା |
பாலியல் முதிர்ச்சி,ଯ sexି ସ୍ cutipleituleation ସମ୍ବନ୍ଧୀୟତା |
பாலியல் இனப்பெருக்கம்,ଯ sexual ନ ପ୍ରଜନନ
பாலியல் பரவும் நோய் (எஸ்.டி.டி),ଯ ually ନ ସଂକ୍ରମଣ ରୋଗ (STDS)
தண்டு,ଶାଫ୍ଟ
ஆழமற்ற மண்,ଅସ୍ଥାୟୀ ମାଟି |
ஷெல்-குறைவான முட்டை,ଶେଲ୍-କମ୍ ଅଣ୍ଡା |
ஷெல் முட்டை,ଶେଲଡ୍ ଅଣ୍ଡା |
ஷெல்-மீன்,ଶେଲ୍-ମାଛ |
ஷெப்பர்ட்ஸ் பர்ஸ்,ଶେଫେପ୍ ର ପର୍ସ |
ஷெட்லேண்ட் போனி,ଶାଟଲାଣ୍ଡ ପନି |
கப்பல் புழு,Same ପୋକ
அதிர்ச்சி புரோட்டியன்,ଶକ୍ ପ୍ରୋଟିନ୍ |
சுடும் அச்சு,ସୁଟ୍ ଆକ୍ସିସ୍ |
துளைப்பான் சுடவும்,ଶଟ ବୋଇର
ஷோரியா ரோபஸ்டா,ଶୋରେଡା ରୋବସ୍ତା |
குறுகிய நாள் ஆலை,ସଂକ୍ଷିପ୍ତ ଦିନ ଉଦ୍ଭିଦ |
குறுகிய நிலை,ସଂକ୍ଷିପ୍ତତା
குறுகிய டேன்டெம் மீண்டும்,ସଂକ୍ଷିପ୍ତ ଟାଣ୍ଡେମ୍ ପୁନରାବୃତ୍ତି |
குறுகிய அலை கதிர்வீச்சு,କ୍ଷୁଦ୍ର ତରଙ୍ଗ ବିକିରଣ |
ஷாட்கன் பெல்லட்,ଗୁପ୍ତ ପେଲେଟ
புதர்,ଶାଳ
புதர் அடுக்கு,Sryb ସ୍ତର
உடன்பிறப்பு இனங்கள்,ଭାଇଭଉଣୀ ପ୍ରଜାତିଗୁଡିକ |
அரிவாள் செல் இரத்த சோகை,ଅସୁସ୍ଥ ସେଲ୍ ଆନେମିଆ |
அரிவாள் செல் மரபணு,ଅସୁସ୍ଥତା ସେଲ୍ ଜିନ୍ |
சல்லடை குழாய்,ସିରି ଟ୍ୟୁବ୍ |
சல்லடை போன்றது,ସାଇଭ୍ ପରି |
சிக்மா காரணி,ସିଗମା ଫ୍ୟାକ୍ଟର୍ |
சிக்மாய்டு வளர்ச்சி,ସିଗମଏଡ୍ ଅଭିବୃଦ୍ଧି |
எம்.ஆர்.என்.ஏவின் ம n னம்,ମୀନର ନିରବତା
அமைதியான மண்டலம்,ନୀରବ ଜୋନ୍
சிலிசஸ் ஸ்பிகுலே,ସିଲିଲିସ୍ ସ୍ପିକୁଲ୍ |
சிலிக்கான் டை ஆக்சைடு,ସିଲିକନ୍ ଡାଇଓକ୍ସାଇଡ୍ |
சிலிகோசிஸ்,ସିଲିକୋସିସ୍ |
சிலிக்கா,ସିଲିକିଆ |
பட்டு பருத்தி மரம்,ରେଶମ ସୂତା ଗଛ |
சில்டேஷன்,ସିଲେକ୍ଟଲେସନ୍
சிலூரியன் காலம்,ସିଲୁରିଆନ୍ ଅବଧି |
சில்வர் ஃபிர் (அபிஸ் பிண்ட்ரோ),ସିଲଭର ଫାୟାର (ଆବିସ୍ ପିଣ୍ଡ୍ରୋ)
எளிய பைனரி பிளவு,ସରଳ ବାଇନାରୀ ଫିସିଅନ୍ |
எளிய எபிட்டிலியம்,ସରଳ ଏପିଟେଲିୟମ୍ |
எளிய இலை,ସରଳ ପତ୍ର |
எளிய நுண்ணோக்கி,ସରଳ ମାଇକ୍ରୋସ୍କୋପ୍ |
எளிய குழாய் அமைப்பு,ସରଳ ଟୁବୁଲାର୍ ସିଷ୍ଟମ୍ |
எளிமையான குழாய் வெளியேற்ற அமைப்பு,ସରଳ ଟୁବାର୍ ଅବନତି ବ୍ୟବସ୍ଥା |
உருவகப்படுத்துதல்,ଅନୁକରଣ
ஒற்றை பிணைப்பு,ଏକକ ବନ୍ଧନ |
ஒற்றை செல்,ଏକକ ଚୋବାଇଲା |
ஒற்றை தூதர் ஆர்.என்.ஏ,ଏକକ ମେସେଞ୍ଜର rna
ஒற்றை நியூக்ளியோடைடு பாலிமார்பிசம்,ଏକକ ନ୍ୟୁକ୍ଲିଟୋନାଇଡ୍ ପଲିମର୍ଫିଜିମ୍ |
ஒற்றை தன்மை,ଏକକ ବିପଜ୍ଜନକ |
நீர் சேர்க்கை,ସାଇନସ୍
சைனஸ் வெனோசஸ்,ସିନଜ ଭିଆସସ୍ |
சகோதரி குரோமாடிட்,ଭଉଣୀ କ୍ରୋମାମାଏଡ୍ |
மக்கள்தொகையின் அளவு,ଜନସଂଖ୍ୟାର ଆକାର
எலும்பு ஃப்ளோரோசிஸ்,କଙ୍କାଳ ତରଳ ପଦାର୍ଥ |
எலும்பு தசை,କଙ୍କାଳ ମାଂସପେଶୀ |
எலும்பு அமைப்பு,କଞ୍ଚେଲଟାଲ୍ ସିଷ୍ଟମ୍ |
தோல் புற்றுநோய்,ଚର୍ମ କର୍କଟ
மண்டை ஓடு,ଖପୁରୀ
விவசாயத்தை குறைத்து எரிக்கவும்,ସ୍ଲାସ୍ ଏବଂ ଜଳୁଥିବା କୃଷି |
படுகொலை வீடு கழிவு,ହତ୍ୟା ଘର ବର୍ଜ୍ୟବସ୍ତୁ |
தூக்க நோய்,ଶୋଇଥିବା ରୋଗ
நெகிழ் இழை கோட்பாடு,ସ୍ଲାଇଡିଂ ଚମକଦାର ସିଦ୍ଧାନ୍ତ |
சற்று நகரக்கூடியது,ସାମାନ୍ୟ ଚଳନଶୀଳ |
சேறு அடுக்கு,ସ୍ଲିମ୍ ସ୍ତର |
சேறு அச்சு,ସ୍ଲିମ୍ ଛାଞ୍ଚ |
மெலிதான நிறை,ସ୍ଲିମି ମାସ
பின்னடைவின் சாய்வு,ରିଗ୍ରେସନ୍ ର ope ୁଲା |
கசடு,ସ୍ଲୋଜ୍ |
குழம்பு,ସ୍ଲୁରି
ஸ்மாக்,ଧକ୍କା
ஸ்மால் பாக்ஸ்,କ୍ଷୁଦ୍ର ପକ୍ସ
புன்னகை,ସ୍ମଲାକ୍ସ
புகை,ଧୂମପାନ
புகை அடுக்குகள்,ଧୂଆଁ ଷ୍ଟାକ୍ସ |
மென்மையான எர்,ଚିକ୍କଣ ଏର
மென்மையான தசை,ସୁଗମ ମାଂସପେଶୀ |
ஸ்மட்,ସ୍ମାର୍ଟ |
ஸ்னாப்டிராகன் மலர்,ସ୍ନାପଡ୍ରାଗନ୍ ଫୁଲ |
குறட்டை,କଣ୍ଟିଙ୍ଗ
பனி குருட்டுத்தன்மை,ତୁଷାର ଅନ୍ଧତା |
பனி இல்லாதது,ତୁଷାର ମାଗଣା |
பனிப்பொழிவு,ତୁଷାରପାତ
சமூக வனவியல்,ସାମାଜିକ ବନରରେ |
சாக்கெட்,ସକେଟ୍
சோடியம்,ସୋଡିୟମ୍
சோடியம் அசைட்,ସୋଡିୟମ୍ agide
மண்,ମାଟି
மண் தூய்மைக்கேடு,ମାଟି ପ୍ରଦୂଷଣ |
மண் சுயவிவரம்,ମାଟି ପ୍ରୋଫାଇଲ୍ |
மண் அமைப்பு,ମାଟି ଗଠନ |
சோலனேசி,ସୋଲାନେସିଆ |
சோலனம்,ସୋଲାନମ୍
சோலனம் டூபெரோசம்,ସୋଲାନମ୍ ଟ୍ୟୁବ୍ରସମ୍ |
சூரிய மாறிலி,ସ ar ର ନିରନ୍ତର |
சூரிய சக்தி,ସୌର ଶକ୍ତି
சோலார் நெபுலா,ସୋଲାର ନବିଲା |
சூரிய கதிர்வீச்சு,ସ ar ର ବିକିରଣ |
சூரிய நிறமாலை,ସୋଲାର୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
சூரிய குடும்பம்,ସୌର ମଣ୍ଡଳ
சோலனாய்டு,ସୋଲେନଏଡ୍
சாலிடாகோ,ସଲିଡେଗୋ
தனி அச்சு,ଏକାକୀ ଆକ୍ସିଲାରୀ |
கரையக்கூடிய,ଦ୍ରବୀଭଳି
கரையக்கூடிய கரிம விஷயம்,ଦ୍ରବୀଭୂତ ଜମଙ୍କ ବିଷୟ |
கரையக்கூடிய கரிம விஷயம்,ଦ୍ରବୀଭୂତ ଜମଙ୍କ ବିଷୟ |
கரைப்பான்,ସମାଧାନ
கரைப்பான் செறிவு,ସମାଧାନ ଏକାଗ୍ରତା |
தீர்வு,ସମାଧାନ
தீர்வு சாத்தியம்,ସମାଧାନ ସମ୍ଭାବନା
கரைப்பான்,ଦ୍ରବ୍ୟ
சோமக்ளோனல் சேகரிப்பு,ସୋମଚଲାନିଆ ସଂଗ୍ରହ |
சோமாக்ளோன்,ସୋମାକୋନା |
சோமாடிக்,ସୋମାଟିକ୍ |
சோமாடிக் கரு,ସୋମାଟିକ୍ ଭ୍ରୁଣ |
சோமாடிக் கலப்பின,ସୋମାଟିକ୍ ହାଇବ୍ରିଡ୍ |
சோமாடிக் கலப்பின,ସୋମାଟିକ୍ ହାଇବ୍ରିଡିସନ୍ |
சோமாடோபிளாசம்,Sometoplastm
சோமாடோசென்சரி பகுதி,ସେମାଟୋସେସନଶୀଳ କ୍ଷେତ୍ର |
சோமாடோசென்சரி கோர்டெக்ஸ்,Somestestesnessory କର୍ଟେକ୍ସ |
சோமாடோஸ்டாடின்,ସୋମୋଟାଟାଟାଟିନ୍ |
சோமாடோட்ஃப்,Sousetotroph
சோனோகிராபி,ସୋନୋଗ୍ରାଫି |
சூட்,ସୁଟ୍
சோரோசிஸ்,ସୋରୋସ୍ସ୍
சோரஸ்,ସ good ିରେ ଯବାନ
ஒலி நிலை,ଶବ୍ଦ ସ୍ତର
சவுண்ட் ப்ரூஃப் இன்சுலேடிங் ஜாக்கெட்,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ ଇନସୁଲେଟ୍ ଜ୍ୟାକେଟ୍ |
தெற்கு வெடிப்பு,ସାଉଥ୍ ବ୍ଲୋଟିଂ |
விண்வெளி ஆய்வு தொழில்நுட்பம்,ସ୍ପେସ୍ ଏକ୍ସପ୍ଲୋର୍ସନ୍ ଟେକ୍ନୋଲୋଜି |
இடம்,ସ୍ଥାନ
இடம்,ସ୍ଥାନ
ஸ்பேடிக்ஸ்,ସ୍ପିଲେକ୍ସ |
இடஞ்சார்ந்த விநியோகம்,ସ୍ଥାନିକ ବଣ୍ଟନ |
இடஞ்சார்ந்த அளவு,ସ୍ଥାନିକ ସ୍କେଲ |
ஸ்பேட்டேட்,ଛେପାଯାଇଥିବା
முட்டையிடுதல்,ସ୍ଲାୱନି
முட்டையிடுதல்,ସ୍ଲାୱନି
ஈட்டி புல்,ବର୍ଚ୍ଛା ଘାସ |
விவரக்குறிப்பு,ବିଶେଷ
சிறப்பு உருவாக்கம்,ସ୍ୱତନ୍ତ୍ର ସୃଷ୍ଟି |
இனங்கள்,ପ୍ରଜାତି
இனங்கள் கலவை,ପ୍ରଜାତି ରଚନା |
இனங்கள் பல்வகைப்படுத்தல்,ପ୍ରଜାତିଗୁଡିକ ବିବିଧତା |
இனங்கள் பன்முகத்தன்மை,ପ୍ରଜାତି ବିବିଧତା |
இனங்கள் தொடர்பு,ପ୍ରଜାତି ପାରସ୍ପରିକ କ୍ରିୟା |
இனங்கள் ஒன்றுக்கொன்று சார்ந்திருத்தல்,ପ୍ରଜାତିଗୁଡ଼ିକ ଅଯୋଗ୍ୟ ଅଟେ |
இனங்கள் சரக்கு,ପ୍ରଜାତି ଭଣ୍ଡାର |
இனங்கள் செழுமை,ପ୍ରଜାତି ଧନୀତା |
குறிப்பிட்ட இரத்த நாளம்,ନିର୍ଦ୍ଦିଷ୍ଟ ରକ୍ତଭଣ୍ଡାର
குறிப்பிட்ட எண்டோனியூலீஸ்,ନିର୍ଦ୍ଦିଷ୍ଟ ଏଥୋନ୍ୟୁକ୍ଲେଜ୍ |
குறிப்பிட்ட நொதி,ନିର୍ଦ୍ଦିଷ୍ଟ ଏନଜାଇମ୍ |
குறிப்பிட்ட வெப்பம்,ନିର୍ଦ୍ଦିଷ୍ଟ ଉତ୍ତାପ
குறிப்பிட்ட நோய் எதிர்ப்பு சக்தி,ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରତିରୋଧକତା |
குறிப்பிட்ட மூலக்கூறு,ନିର୍ଦ୍ଦିଷ୍ଟ ମଲୁଲ୍ |
குறிப்பிட்ட பெயர்,ନିର୍ଦ୍ଦିଷ୍ଟ ନାମ
குறிப்பிட்ட ஏற்பி,ନିର୍ଦ୍ଦିଷ୍ଟ ରିସେପ୍ଟର |
குறிப்பிட்ட அங்கீகார வரிசை,ନିର୍ଦ୍ଦିଷ୍ଟ ସ୍ୱୀକୃତି କ୍ରମ |
குறிப்பிட்ட அங்கீகார தளம்,ନିର୍ଦ୍ଦିଷ୍ଟ ସ୍ୱୀକୃତି ସାଇଟ୍ |
மாதிரி,ନମୁନା
ஸ்பெக்ட்ரின்,Syptrin
பேச்சு மோட்டார் பகுதி,ବକ୍ତବ୍ୟ ମୋଟର କ୍ଷେତ୍ର |
விந்தணு லைசின்,ଶୁକ୍ରାଣୁ ଲସିନ୍ |
விந்து,ଶୁକ୍ରାଣୁ
ஸ்பெர்மாதெக்கா,Sprermmethay
விந்தணு தண்டு,ସ୍ପିରାଟିକ୍ କର୍ଡ |
விந்தணு (IA),ସ୍ପିରମାସିଡ୍ (IA)
விந்தணு,ସ୍ପରମାଟୋସେଟ୍ |
ஸ்பெர்மாடோசைட்டோஜெனெஸிஸ்,ସ୍ପ୍ରମାଟୋସାଇଟୋଜେଞ୍ଜ୍ |
விந்தணுக்கள்,SpermaTogenesisis
ஸ்பெர்மாடோஜெனிக் செல்,ସ୍ପିରମାଟୋଜେନିକ୍ କକ୍ଷ |
ஸ்பெர்மாடோபோர்,Spermatofore
ஸ்பெர்மாடோஃபைட்,Spermatophyte
ஸ்பெர்மாடோசோவா,SeperMaTozoa
விந்தணு,ବର୍ଦ୍ଧିତ
விந்தணுக்கள்,ଶୁକ୍ରାଣୁଜୀବୀ
ஸ்பாரோசோம்,ସ୍ପାଇରୋଜୋମ୍
ஸ்பாகனம்,ସ୍ପ୍ନମ୍ସ୍
ஸ்பெனோடன்,ସ୍ପେନଡନ୍ |
ஸ்பெனோப்சிட்,ସ୍ପେନୋସ୍ସେଡ୍ |
ஸ்பெனோப்சிடா,ସ୍ପୋନୋସେଡାଡା
கோள,ଗୋଲାକାର |
ஸ்பைன்க்டர்,Sphincter
ஸ்பிகுலர் செல்,ସ୍ପିକୁଲାର୍ ସେଲ୍ |
ஸ்பிகுல்,ସ୍ପିକୁଲ୍ |
ஸ்பிகுல்,ସ୍ପିକୁଲ୍ |
ஸ்பைக்,ସ୍ପାଇକ୍
