Bengali,Odiya
বর্গমূল,ବର୍ଗମୂଳ
নমুনা পর্যায়,ନମୁନା ପର୍ଯ୍ୟାୟ |
অনুক্রমিক ফাংশন,କ୍ରମିକ କାର୍ଯ୍ୟ
আদর্শ চ্যুতি,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
স্ট্যান্ডার্ড ডিফারেনশিয়াল পণ্য,ମାନକ ଭିନ୍ନକ୍ଷମ ଉତ୍ପାଦ |
ভারসাম্য,ସନ୍ତୁଳନ
অসাড় বক্ররেখা,ଅସ୍ଥିର ବକ୍ର
অসাড় বিন্দু,ନିର୍ବନ୍ଧ ବିନ୍ଦୁ |
হতবাক মান,ଚକିତ ମୂଲ୍ୟ
"নমুনা, চিত্র","ନମୁନା, ଚିତ୍ର"
পরিসংখ্যানগত,ପରିସଂଖ୍ୟାନ
পরিসংখ্যানিক বিশ্লেষণ,ପରିସଂଖ୍ୟାନ ବିଶ୍ଳେଷଣ |
পরিসংখ্যানগত বন্টন,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |
পরিসংখ্যানগত অনুমান,ପରିସଂଖ୍ୟାନ ଅନୁମାନ
পরিসংখ্যানগত অনুমান,ପରିସଂଖ୍ୟାନ ଆନୁମାନିକତା |
পরিসংখ্যান মডেল,ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |
পরিসংখ্যান জনসংখ্যা,ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା
পরিসংখ্যানগত মান নিয়ন্ত্রণ,ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |
"পরিসংখ্যান, পরিসংখ্যান","ପରିସଂଖ୍ୟାନ, ପରିସଂଖ୍ୟାନ"
"অপরিবর্তনীয়, স্থির, স্থায়ী, স্থায়ী","ଅପରିବର୍ତ୍ତିତ, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥାୟୀ |"
স্থায়ী রাষ্ট্র সমাধান,ସ୍ଥାୟୀ ରାଜ୍ୟ ସମାଧାନ |
আরো প্রবণ মাউন্ট,ଅଧିକ ପ୍ରବୃତ୍ତ ମାଉଣ୍ଟ |
ঢাল-আরোহণের নকশা,ope ୁଲା-ଚ imb ିବା ଡିଜାଇନ୍ |
খাড়া বংশদ্ভুত,ଶିଖର ଅବତରଣ |
ধাপ ফাংশন,"ଷ୍ଟେପ୍-ଫଙ୍କସନ୍, ଷ୍ଟେପ୍-ଫଙ୍କସନ୍ |"
স্টার্লিং পরিসীমা,ଷ୍ଟର୍ଲିଂ ପରିସର |
"stochastic, probabilistic","ଷ୍ଟୋକାଷ୍ଟିକ୍, ସମ୍ଭାବ୍ୟତା |"
সম্ভাব্য ম্যাট্রিক্স,ସମ୍ଭାବ୍ୟ ମାଟ୍ରିକ୍ସ |
সম্ভাব্য মডেল,ସମ୍ଭାବ୍ୟ ମଡେଲ |
সম্ভাব্য প্রোগ্রামিং,ସମ୍ଭାବ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
সম্ভাব্য পরিবর্তনশীল,ସମ୍ଭାବ୍ୟ ଭେରିଏବଲ୍ |
স্টোকস উপপাদ্য,ଷ୍ଟୋକ୍ସ ଥିଓରେମ୍ |
"সরলরেখা, সরলরেখা, সরলরেখা","ସିଧା ରେଖା, ସିଧା ରେଖା, ସିଧା ରେଖା |"
"লেভেল চার্ট, বার চার্ট","ସ୍ତର ଚାର୍ଟ, ବାର୍ ଚାର୍ଟ |"
"স্তরবিন্যাস, স্তরবিন্যাস","ସ୍ତରକରଣ, ସ୍ତରକରଣ"
স্তরযুক্ত নমুনা,ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |
"প্রবাহ-রেখা, প্রবাহ-রেখা","ଫ୍ଲୋ-ଲାଇନ୍, ଷ୍ଟ୍ରିମ୍-ଲାଇନ୍ |"
চাপ,ଚାପ
দৃঢ়ভাবে আনত ফাংশন,ଦୃ strongly ଭାବରେ ପ୍ରବୃତ୍ତ କାର୍ଯ୍ୟ |
ক্রমাগত হ্রাস পাচ্ছে,କ୍ରମାଗତ ଭାବରେ ହ୍ରାସ ହେଉଛି |
ক্রমাগত বৃদ্ধি,କ୍ରମାଗତ ବୃଦ୍ଧି |
ক্রমাগত অর্ডিনেট ফাংশন,କ୍ରମାଗତ ଅର୍ଡିନେଟ୍ ଫଙ୍କସନ୍ |
ছাত্র পরীক্ষা (ছাত্রের &#39;টি&#39; পরীক্ষা),ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ର &#39;t&#39; ପରୀକ୍ଷା)
উপসংগ্রহ,ସବ୍କୋଲେକ୍ସନ୍ |
উপ-নির্ধারক,ଉପ-ନିର୍ଣ୍ଣୟକାରୀ |
উপ-অঞ্চল,ଉପ-ଅଞ୍ଚଳ |
"subclass, subgroup, subgroup","ସବ୍କ୍ଲାସ୍, ସବ୍ ଗ୍ରୁପ୍, ସବ୍ ଗ୍ରୁପ୍ |"
অন্তর,ବ୍ୟବଧାନ
"সাবম্যাট্রিক্স, সাবম্যাট্রিক্স","submatrix, submatrix"
"পাদটীকা, পাদটীকা, পাদটীকা","ଫୁଟ୍ ନୋଟ୍, ଫୁଟ୍ ନୋଟ୍, ଫୁଟ୍ ନୋଟ୍ |"
উত্তরাধিকার,ଉତ୍ତରାଧିକାରୀ
উপসেট,ଉପସେଟ
উপ-জনসংখ্যা,ଜନସଂଖ୍ୟା
প্রতিস্থাপন,ପ୍ରତିସ୍ଥାପନ
আধা স্পর্শকাতর,ସେମି ଟ୍ୟାକ୍ସିଲ୍ |
"স্থানান্তর করা, স্থানান্তর করা","ସ୍ଥାନାନ୍ତର କରିବାକୁ, ସ୍ଥାନାନ୍ତର କରିବାକୁ |"
"বিয়োগ, বিয়োগ","କମ, କମ"
"বিয়োগ, বিয়োগ","ବିତରଣ, ବିତରଣ"
ধীরে ধীরে,ଧୀରେ ଧୀରେ
প্রগতিশীল পার্থক্য,ପ୍ରଗତିଶୀଳ ଭିନ୍ନତା |
প্রগতিশীল একীকরণ,ପ୍ରଗତିଶୀଳ ଏକୀକରଣ |
পরেরটি,ଶେଷ
সংযুক্ত,ସଂଲଗ୍ନ ହୋଇଛି |
"যোগফল, যোগফল, যোগফল, যোগফল","ରାଶି, ରାଶି, ରାଶି ଫଳାଫଳ, ରାଶି"
যোগফল ফাংশন,ରାଶି କାର୍ଯ୍ୟ
সংকলনযোগ্য,ସଂକଳନ
যোগ ব্লক,ଯୋଗ ବ୍ଲକ
সংকলন,ସଂକଳନ
সংগ্রহ সম্মেলন,ସଂକଳନ ସମ୍ମିଳନୀ |
সংকলন সূত্র,ସଂକଳନ ସୂତ୍ର
গ্রেড সংগ্রহ,ଗ୍ରେଡ୍ ସଂଗ୍ରହ
সংকলন প্রতীক,ସଂକଳନ ପ୍ରତୀକ |
অসীম থেকে যোগব্যায়াম,ଯୋଗ ଅସୀମତା ପର୍ଯ୍ୟନ୍ତ |
"idiot, idiot","ମୂର୍ଖ, ମୂର୍ଖ"
ওভারসেট,ଓଭରସେଟ୍ |
সুপারসনিক প্রবাহ,ସୁପରସୋନିକ୍ ପ୍ରବାହ |
সম্পূরক কোণ,ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ
lacquered লোম সমতল,ଲାକେଡ୍ ଫ୍ଲେସ୍ ଫ୍ଲାଟ |
ফাংশন সমর্থন,କାର୍ଯ୍ୟର ସମର୍ଥନ
"কল্পনা করা, অনুমান করা","କଳ୍ପନା କର, ଅନୁମାନ କର |"
উচ্চ,ଉଚ୍ଚ
karni,କର୍ନି
"পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ","ଭୂପୃଷ୍ଠ, ଭୂପୃଷ୍ଠ, ଭୂପୃଷ୍ଠ |"
পৃষ্ঠীয় এলাকা,ଡୋର୍ସାଲ୍ କ୍ଷେତ୍ର |
পৃষ্ঠা অবিচ্ছেদ্য,ପୃଷ୍ଠା ଅବିଚ୍ଛେଦ୍ୟ |
আবরণ,ଆବରଣ |
আবরণ,ଆବରଣ |
কভার মানচিত্র,କଭର ମାନଚିତ୍ର
চিহ্ন,ସାଇନ୍ କରନ୍ତୁ |
প্রতীকী যুক্তি,ସାଙ୍କେତିକ ତର୍କ |
প্রতীকী মডেল,ସାଙ୍କେତିକ ମଡେଲ୍ |
প্রতিসম,ସମୃଦ୍ଧ
আইসোমেট্রিক,ଆଇସୋମେଟ୍ରିକ୍ |
"প্রতিসম নির্ধারক, প্রতিসম নির্ধারক","ସିମେଟ୍ରିକ୍ ନିର୍ଣ୍ଣୟକାରୀ, ସିମେଟ୍ରିକ୍ ନିର୍ଣ୍ଣୟକାରୀ |"
প্রতিসম পার্থক্য,ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |
প্রতিসম ম্যাট্রিক্স,ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
সিস্টেম বিশ্লেষণ সিস্টেম বিশ্লেষণ,ସିଷ୍ଟମ୍ ଆନାଲିସିସ୍ ସିଷ୍ଟମ୍ ଆନାଲିସିସ୍ |
সিরিয়াল স্যাম্পলিং,କ୍ରମିକ ନମୁନା ସଂଗ୍ରହ |
"টেবিল, টেবিল","ଟେବୁଲ୍, ଟେବୁଲ୍"
"টেবিল, টেবিল","ଟେବୁଲ୍, ଟେବୁଲ୍"
অবিচ্ছেদ্য টেবিল,ଅବିଚ୍ଛେଦ୍ୟ ସାରଣୀ |
"সারণী, সমতল","ଟାବୁଲାର୍, ଫ୍ଲାଟ |"
ট্যাবুলার ফর্ম,ଟାବୁଲାର୍ ଫର୍ମ |
"ট্যাবুলার লগারিদম, ট্যাবুলার লগারিদম","ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍, ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |"
সারণী,ଟ୍ୟାବୁଲେଟ୍ |
সারণী মান,ଟାବୁଲାର୍ ଭାଲ୍ୟୁ
ট্যাবুলেশন,ଟ୍ୟାବୁଲେସନ୍ |
"ট্যাবুলার, ট্যাবুলার মেশিন, ট্যাবুলার","ଟାବୁଲାର୍, ଟାବୁଲାର୍ ମେସିନ୍, ଟାବୁଲାର୍ |"
"tail, tail","ଲାଞ୍ଜ, ଲାଞ୍ଜ |"
লেজ এলাকা (বন্টনের),ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର)
স্পর্শ,ସ୍ପର୍ଶ କରନ୍ତୁ |
"স্পর্শক, স্পর্শক, স্পর্শক, স্পর্শক","ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ, ଟାଙ୍ଗେଣ୍ଟ |"
স্পর্শ ভেড়ার ফ্ল্যাট,ଚମଡା ଫ୍ଲାଟକୁ ସ୍ପର୍ଶ କର |
"স্পর্শকাতর, স্পর্শক","ଟ୍ୟାକ୍ସିଲ୍, ଟାଙ୍ଗେନସିଆଲ୍ |"
স্পর্শক উপাদান,ଟାଙ୍ଗେଣ୍ଟ୍ ଉପାଦାନ |
স্পর্শক কাটা,ଟାଙ୍ଗେଣ୍ଟ କଟ୍ |
স্পর্শক রেখা,ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |
"স্পর্শকাতর সমতল, স্পর্শকাতর সমতল","ଟ୍ୟାକ୍ସିଲ୍ ପ୍ଲେନ୍, ଟ୍ୟାକ୍ଟିଲ୍ ପ୍ଲେନ୍ |"
স্পর্শ জনসংখ্যা,ଜନସଂଖ୍ୟାକୁ ସ୍ପର୍ଶ କରନ୍ତୁ |
টেপ পাঞ্চ,ଟେପ୍ ପିଚ୍ |
টেপ পাঠক,ଟେପ୍ ରିଡର୍ |
Taubry এর উপপাদ্য,ଟାବ୍ରିଙ୍କ ଥିଓରେମ୍ |
টেলর উপপাদ্য,ଟେଲର୍ ଥିଓରେମ୍ |
Shebyshev দূরত্ব,ଶେବିଶେଭ୍ ଦୂରତା |
টি-বন্টন,ଟି-ବଣ୍ଟନ |
আন্তঃপ্রজাতি সিরিজ,ଅନ୍ତର୍ନିହିତ କ୍ରମ |
অস্থায়ী স্থানাঙ্ক,ସାମୟିକ ସଂଯୋଜନା |
সাময়িক সম্পর্ক,ସାମୟିକ ସମ୍ପର୍କ |
সময় পরিবর্তনশীল,ସମୟ ଭେରିଏବଲ୍ |
প্রসার্য শক্তি,ତନଯ ସକତୀ
"ক্ষেত্র, টেনসর","କ୍ଷେତ୍ର, ଟେନସର୍ |"
ক্ষেত্র বিশ্লেষণ,କ୍ଷେତ୍ର ବିଶ୍ଳେଷଣ |
ক্ষেত্রের পণ্য,କ୍ଷେତ୍ର ଉତ୍ପାଦ
অস্থায়ী কনফিগারেশন,ଅସ୍ଥାୟୀ ବିନ୍ୟାସ
পোস্ট,ପୋଷ୍ଟ କରନ୍ତୁ |
শেষ নিষেধাজ্ঞা,ଶେଷ ନିଷେଧ |
চূড়ান্ত বেগ ডুব,ଅନ୍ତିମ ବେଗ ବୁଡ଼ିବା |
শেষ করা দশমিক,ଦଶମିକ ସମାପ୍ତ
র্যাঙ্ক মান,ର୍ୟାଙ୍କ୍ ମୂଲ୍ୟ
ধাপ পার্থক্য,ଷ୍ଟେପ୍ ଭିନ୍ନତା |
ধাপে ধাপে ইন্টিগ্রেশন,ଧିରେ ଧିରେ ଏକୀକରଣ |
"ত্রিভুজাকার, ত্রিভুজাকার","ତ୍ରିକୋଣୀୟ, ତ୍ରିକୋଣୀୟ |"
পরীক্ষামূলক,ପରୀକ୍ଷା
বৈচিত্র্যের একজাতীয়তার পরীক্ষা,ଭିନ୍ନତା ଏକତା ପରୀକ୍ଷା |
পরীক্ষার ফাংশন,ପରୀକ୍ଷା କାର୍ଯ୍ୟ
প্রস্তাব টেস্টিং,ଅନୁମାନ ପରୀକ୍ଷା
তাৎপর্য পরীক্ষা,ମହତ୍ତ୍ test ପରୀକ୍ଷା |
পরিক্ষা মূলক নমুনা,ପରୀକ୍ଷା ନମୁନା
টেট্রাহেড্রাল,tetrahedral
টেট্রাহেড্রাল কোণ,ଟେଟ୍ରାହେଡ୍ରାଲ୍ କୋଣ |
চতুর্ভুজ,ଚତୁର୍ଭୁଜ
উপপাদ্য,ତତ୍ତ୍ୱ
অবশিষ্ট উপপাদ্য,ଅବଶିଷ୍ଟ ତତ୍ତ୍। |
তাত্ত্বিক চাহিদা ফাংশন,ତତ୍ତ୍ demand ିକ ଚାହିଦା କାର୍ଯ୍ୟ |
তাত্ত্বিক বিচ্ছিন্ন বন্টন,ତତ୍ତ୍ୱଗତ ବିଚ୍ଛିନ୍ନ ବଣ୍ଟନ |
তাত্ত্বিক ত্রুটি,ତତ୍ତ୍ୱଗତ ତ୍ରୁଟି |
তাত্ত্বিক সমন্বয়,ତତ୍ତ୍ୱଗତ ସମନ୍ୱୟ |
তাত্ত্বিক গঠন,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
তাত্ত্বিক ফ্রিকোয়েন্সি,ତତ୍ତ୍ୱିକ ଆବୃତ୍ତି |
"নীতিগতভাবে, নীতিগতভাবে","ସିଦ୍ଧାନ୍ତରେ, ସିଦ୍ଧାନ୍ତରେ"
তাত্ত্বিক মডেল,ତତ୍ତ୍ୱିକ ମଡେଲ୍ |
তাত্ত্বিক গঠন,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
সমীকরণ তত্ত্ব,ସମୀକରଣ ସିଦ୍ଧାନ୍ତ |
ত্রুটি তত্ত্ব,ତ୍ରୁଟି ତତ୍ତ୍। |
মূল্যায়ন তত্ত্ব,ମୂଲ୍ୟାଙ୍କନ ସିଦ୍ଧାନ୍ତ
ফাংশন তত্ত্ব,କାର୍ଯ୍ୟ ସିଦ୍ଧାନ୍ତ
খেলা তত্ত্ব,ଖେଳ ସିଦ୍ଧାନ୍ତ
মহাকর্ষ তত্ত্ব,ମାଧ୍ୟାକର୍ଷଣ ତତ୍ତ୍। |
তথ্য তত্ত্ব,ସୂଚନା ସିଦ୍ଧାନ୍ତ
প্রতিস্থাপন নীতি,ପ୍ରତିସ୍ଥାପନ ନୀତି |
সেটতত্ত্ব,ସିଦ୍ଧାନ୍ତ ସେଟ୍ କରନ୍ତୁ |
সারি তত্ত্ব,ଧାଡି ସିଦ୍ଧାନ୍ତ |
তরঙ্গ তত্ত্ব,ତରଙ୍ଗ ସିଦ୍ଧାନ୍ତ |
থার্মোডাইনামিক,ଥର୍ମୋଡାଇନାମିକ୍ |
স্ক্রু চুড়ি,ସ୍କ୍ରୁ ବଙ୍ଗଲ୍ |
স্টেরিওস্কোপিক,ଷ୍ଟେରିଓସ୍କୋପିକ୍
স্টেরিওস্কোপিক ভেক্টর বিশ্লেষণ,ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଭେକ୍ଟର ବିଶ୍ଳେଷଣ |
ত্রয়ী শ্রেণীবিভাগ,ତ୍ରିକୋଣ ଶ୍ରେଣୀକରଣ
"অভিক্ষেপ, ড্রপ","ପ୍ରୋଜେକସନ, ଡ୍ରପ୍"
"খোঁচা, খোঁচা","ଥ୍ରଷ୍ଟ, ଥ୍ରଷ୍ଟ |"
"সময়, সময়কাল, সময়কাল","ସମୟ, ଅବଧି, ଅବଧି"
সময় অক্ষ,ସମୟ ଅକ୍ଷ
কালো নির্ভরতা,କଳା ନିର୍ଭରଶୀଳତା |
সময় নির্ভর কাঠামো সমীকরণ,ସମୟ ନିର୍ଭରଶୀଳ ସଂରଚନା ସମୀକରଣ |
সময় নির্ভর প্রক্রিয়া,ସମୟ ନିର୍ଭରଶୀଳ ପ୍ରକ୍ରିୟା |
পোস্ট বন্ধ সময়,ପୋଷ୍ଟ ଅଫ୍ ସମୟ |
সময়ের ব্যবধান,ସମୟ ବ୍ୟବଧାନ
সময় সিরিজ,ସମୟ କ୍ରମ |
সময় সিরিজ বিশ্লেষণ,ସମୟ କ୍ରମ ବିଶ୍ଳେଷଣ |
সময় সিরিজ বিশ্বাস,ସମୟ ସିରିଜ୍ ବିଶ୍ୱାସ |
সময় ব্যবস্থা,ସମୟ ବ୍ୟବସ୍ଥା
"toleration, toleration","ସହନଶୀଳତା, ସହନଶୀଳତା |"
সমর্থন ব্যবধান,ସମର୍ଥନ ବ୍ୟବଧାନ
সমতল,ସହ-ଚଟାଣ |
"সহনশীলতার সীমা, সহনশীলতার সীমা","ସହନଶୀଳତା ସୀମା, ସହନଶୀଳତା ସୀମା |"
টপোলজিকাল,ଟପୋଲୋଜିକାଲ୍ |
টপোলজিকাল দ্বৈততা,ଟପୋଲୋଜିକାଲ୍ ଦ୍ୱ ual ତ୍ୟ |
টপোলজিকাল গ্রুপ,ଟପୋଲୋଜିକାଲ୍ ଗୋଷ୍ଠୀ |
টপোলজিকাল আইসোমরফিজম,ଟପୋଲୋଜିକାଲ୍ ଆଇସୋମର୍ଫିଜିମ୍ |
টপোলজিক্যাল লিনিয়ার স্পেস,ଟପୋଲୋଜିକାଲ୍ ଲାଇନ୍ ସ୍ପେସ୍ |
টপোলজিক্যালি,ଟପୋଲୋଜିକାଲ୍ |
টপোগ্রাফিক ম্যাপিং,ଟପୋଗ୍ରାଫିକ୍ ମ୍ୟାପିଙ୍ଗ୍ |
টপোলজিকাল সম্পত্তি,ଟପୋଲୋଜିକାଲ୍ ସମ୍ପତ୍ତି |
টপোলজিকাল জনসংখ্যা,ଟପୋଲୋଜିକାଲ୍ ଜନସଂଖ୍ୟା |
টপোলজিক্যাল ভেক্টর স্পেস,ଟପୋଲୋଜିକାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |
"টপোলজি, টপোলজি","ଟପୋଲୋଜି, ଟପୋଲୋଜି |"
"খিঁচুনি, খিঁচুনি, খিঁচুনি","ଗଣ୍ଡଗୋଳ, ସ୍ପାମ୍, ଗଣ୍ଡଗୋଳ |"
"বৃত্তাকার কঠিন-রিং, টরাস","ବୃତ୍ତାକାର କଠିନ-ରିଙ୍ଗ, ଟୋରସ୍ |"
"মোট, যোগফল (s.), সমগ্র, সম্পূর্ণ (v.)","ସମୁଦାୟ, ରାଶି (ଗୁଡିକ), ସମ୍ପୂର୍ଣ୍ଣ, ସଂପୂର୍ଣ୍ଣ (v।)"
সম্পূর্ণ ডেরিভেটিভ,ସଂପୂର୍ଣ୍ଣ derivative
নিখুঁত পার্থক্য,ସଂପୂର୍ଣ୍ଣ ଭିନ୍ନକ୍ଷମ |
সম্পূর্ণ ডিফারেনশিয়াল সমীকরণ,ସଂପୂର୍ଣ୍ଣ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |
পুঙ্খানুপুঙ্খ পরিদর্শন,ପୁଙ୍ଖାନୁପୁଙ୍ଖ ଯାଞ୍ଚ |
সম্পূর্ণরূপে আবদ্ধ,ସଂପୂର୍ଣ୍ଣ ବନ୍ଧା |
পুরোপুরি অর্ডার করা সেট,ସଂପୂର୍ଣ୍ଣ ଅର୍ଡର ହୋଇଥିବା ସେଟ୍ |
সম্পূর্ণ সিরিয়ালাইজেশন,ସଂପୂର୍ଣ୍ଣ କ୍ରମିକୀକରଣ |
"ট্রেস করা, ট্রেস করা (n.), ছিদ্র করা (n.), ট্রেস করা (v.)","ଟ୍ରାକ୍ କରିବାକୁ, ଟ୍ରାକ୍ କରିବାକୁ (n।), ବିଦ୍ଧ କରିବାକୁ (n।), ଟ୍ରାକ୍ କରିବାକୁ (v।)"
ম্যাট্রিক্স ট্রেস,ମ୍ୟାଟ୍ରିକ୍ସ ଟ୍ରେସ |
"ট্রেসিং, চিহ্নিত করা","ଅନୁସନ୍ଧାନ, ମାର୍କିଂ"
নিয়ন্ত্রণ ফাংশন,ନିୟାମକ କାର୍ଯ୍ୟ
"trajectory, trajectory, trajectory","ଟ୍ରାଜେକ୍ଟୋରୀ, ଟ୍ରାଜେକ୍ଟୋରୀ, ଟ୍ରାଜେକ୍ଟୋରୀ"
অতীন্দ্রিয়,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |
বীজগণিত সমীকরণ,ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
বীজগণিতের ফাংশন,ବୀଜ ବର୍ଣ୍ଣିତ କାର୍ଯ୍ୟ |
বীজগণিত সংখ্যা,ବୀଜ ବର୍ଣ୍ଣିତ ସଂଖ୍ୟା |
"স্থানান্তর, স্থানান্তর","ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର"
ডিফারেনশিয়াল ফাংশন,ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ
সীমিত আগমন,ସୀମିତ ଆଗମନ
অসীম সংখ্যা,ଅସୀମ ସଂଖ୍ୟା
প্রকরণ,ଭିନ୍ନତା |
রূপান্তর সূত্র,ରୂପାନ୍ତର ସୂତ୍ର |
রূপান্তর ম্যাট্রিক্স,ରୂପାନ୍ତର ମ୍ୟାଟ୍ରିକ୍ସ |
স্থানাঙ্কের রূপান্তর,ସଂଯୋଜନା
রূপান্তর ফাংশন,ଫଙ୍କସନ୍
রূপান্তরিত ম্যাট্রিক্স,ରୂପାନ୍ତରିତ ମ୍ୟାଟ୍ରିକ୍ସ |
শিপিং সমস্যা,ପରିବହନ ସମସ୍ୟା
ক্ষণস্থায়ী আচরণ,କ୍ଷଣିକ ଆଚରଣ |
ক্ষণস্থায়ী সমাধান,କ୍ଷଣିକ ସମାଧାନ |
সংক্রমণ,ସଂକ୍ରମଣ
রূপান্তর ম্যাট্রিক্স,ସଂକ୍ରମଣ ମାଟ୍ରିକ୍ସ |
সংক্রামক,ସଂକ୍ରାମକ
রূপান্তর নিয়ম,ପରିବର୍ତ୍ତନ ନିୟମ |
সংক্রামক সম্পর্ক,ସଂକ୍ରାମକ ସମ୍ପର୍କ |
সংক্রামকতা,ସଂକ୍ରମଣ
সংক্রামক সমষ্টি,ସଂକ୍ରାମକ ଏଗ୍ରିଗେଟ୍ |
স্থানান্তর,ସ୍ଥାନାନ୍ତର
পরিবহন খরচ,ପରିବହନ ଖର୍ଚ୍ଚ
পরিবহন সমস্যা,ପରିବହନ ସମସ୍ୟା
পরিবহন সময়,ପରିବହନ ସମୟ
অ্যাক্সেস সমীকরণ,ପ୍ରବେଶ ସମୀକରଣ
রূপান্তরিত ম্যাট্রিক্স,ରୂପାନ୍ତରିତ ମ୍ୟାଟ୍ରିକ୍ସ |
ম্যাট্রিক্স পরিবর্তনশীল,ମ୍ୟାଟ୍ରିକ୍ସ ଭେରିଏବଲ୍ |
স্থানান্তর,ସ୍ଥାନାନ୍ତରଣ
অনুপ্রস্থ,ଟ୍ରାନ୍ସଭର୍ସ
তির্যক সীমাবদ্ধতা,ଟ୍ରାନ୍ସଭର୍ସ ପ୍ରତିବନ୍ଧକ |
"ট্রান্সভার্স, ট্রান্সভার্স","ଟ୍ରାନ୍ସଭର୍ସ, ଟ୍ରାନ୍ସଭର୍ସ"
তির্যক গতি,ଟ୍ରାନ୍ସଭର୍ ସ୍ପିଡ୍ |
"trapezium, trapezium","ଟ୍ରାପେଜିୟମ୍, ଟ୍ରାପେଜିୟମ୍ |"
ট্র্যাপিজয়েড,ଟ୍ରାପେଜଏଡ୍ |
ট্র্যাপিজিয়াম প্রিজম,ଟ୍ରାପେଜିୟମ୍ ପ୍ରିଜିମ୍ |
"চিকিত্সা, চিকিত্সা","ଚିକିତ୍ସା, ଚିକିତ୍ସା"
গাছের নকশা,ବୃକ୍ଷ ଚିତ୍ର
"প্রবণতা, প্রবণতা","ଧାରା, ଧାରା"
উত্থান লাইন,ବୃଦ୍ଧି ରେଖା
বর্ধিত মান,ବର୍ଦ୍ଧିତ ମୂଲ୍ୟ
ত্রয়ী,ତ୍ରିକୋଣୀୟ
"পরীক্ষা, পরীক্ষা, পরীক্ষা","ପରୀକ୍ଷା, ପରୀକ୍ଷା, ପରୀକ୍ଷା"
অভিযুক্ত ফাংশন,ଅଭିଯୋଗକାରୀ କାର୍ଯ୍ୟ
"ত্রিভুজ, ত্রিভুজ","ତ୍ରିରଙ୍ଗା, ତ୍ରିରଙ୍ଗା |"
ত্রিভুজ অসমতা,ତ୍ରିରଙ୍ଗା ଅସମାନତା |
বেগ ত্রিভুজ,ବେଗ ତ୍ରିରଙ୍ଗା |
ত্রিভুজ প্রতীক,ତ୍ରିରଙ୍ଗା ପ୍ରତୀକ |
ত্রিভুজ সিস্টেম,ତ୍ରିରଙ୍ଗା ପ୍ରଣାଳୀ |
ত্রিভুজ,ତ୍ରିକୋଣଭୂମି
"triangular, triangular, triangular","ତ୍ରିକୋଣୀୟ, ତ୍ରିକୋଣୀୟ, ତ୍ରିକୋଣୀୟ |"
ত্রিভুজাকার ম্যাট্রিক্স,ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
"triangulation, triangulation","ତ୍ରିକୋଣଭୂମି, ତ୍ରିକୋଣକରଣ |"
ত্রয়ী,ତ୍ରିକୋଣୀୟ
ত্রিভিকর্ণি,ତ୍ରିଭିକର୍ନି |
ত্রিকোণমিতিক,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ |
ত্রিকোণমিতিক বক্ররেখা,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ବକ୍ର
ত্রিকোণমিতিক সমীকরণ,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସମୀକରଣ |
ত্রিকোণমিতিক ফাংশন,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ କାର୍ଯ୍ୟ
ত্রিকোণমিতিক পরিচয়,ଟ୍ରାଇଗୋମେଟ୍ରିକ୍ ପରିଚୟ |
ত্রিকোণমিতিক সিরিজ,ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ ସିରିଜ୍ |
