English,Bengali
probabilistic variable,সম্ভাব্যতা পরিবর্তনশীল
probability,সম্ভাবনা
probability density,সম্ভাব্য ঘনত্ব
probability density distribution,সম্ভাব্যতা ঘনত্ব বন্টন
probability density function,সম্ভাব্যতা ঘনত্ব ফাংশন
probability distribution,সম্ভাবনা বিতরণ
probability function,সম্ভাবনা ফাংশন
probability generating function,সম্ভাবনা উত্পন্ন ফাংশন
probability mass,সম্ভাবনা ভর
probability space,সম্ভাবনার স্থান
probable,"সম্ভবত, সম্ভাবনা"
probable error,সম্ভাব্য ত্রুটি
problem,"প্রশ্ন, সমস্যা, সমস্যা"
problem definition,সমস্যা উপস্থাপনা
problem formulation,সমস্যা কনফিগারেশন
procedure,"পদ্ধতি, পদ্ধতি"
process,"প্রক্রিয়া, প্রক্রিয়া"
processing,প্রক্রিয়াকরণ
process of least squares,ন্যূনতম বর্গক্ষেত্র প্রক্রিয়া
producer,"প্রযোজক, প্রযোজক, প্রযোজক"
product,"পণ্য, পণ্য"
product form of inverse,বিপরীতের গুণক রূপ
production,উৎপাদন
production cost,উৎপাদন খরচ
production curves,উত্পাদন বক্ররেখা
production function,উতপাদন কার্যক্রম
production function model,উত্পাদন ফাংশন মডেল
production plan,উৎপাদন পরিকল্পনা
production process,উৎপাদন প্রক্রিয়া
production rate,উৎপাদন হার
production scheduling,উত্পাদন সময়সূচী
product of random variables,এলোমেলো ভেরিয়েবলের পণ্য
product of two transformations,দুটি রূপান্তরের পণ্য
product set,গুণ সেট
product space,"গুণের স্থান, গুণের আকাশ"
product topology,গুণের অবস্থান
profile section,"প্রোফাইল কাট, প্রোফাইল বিভাগ"
profit,লাভ
profit function,লাভ ফাংশন
profit maximization,মুনাফা সর্বোচ্চকরণ
programmer,প্রোগ্রামার
programming,"প্রক্রিয়াকরণ, প্রোগ্রামিং, প্রোগ্রামিং"
progression,ধাপে ধাপে
projection,"অভিক্ষেপ, অভিক্ষেপ, এক্সট্রাপোলেশন"
projection formula,ইন্টারপোলেশন সূত্র
projection into coordinate spaces,পরিচালক স্পেস মধ্যে interpolation
projection matrix,ইন্টারপোলেশন ম্যাট্রিক্স
projection of a set,অভিক্ষেপ সেট করুন
projection of trend value,predicate মান এক্সট্রাপোলেশন
projection of vector,ভেক্টর অভিক্ষেপ
projection theorem,ইন্টারপোলেশন তত্ত্ব
projective geometry,প্রজেক্টিভ জ্যামিতি
projective plane,প্রক্ষিপ্ত সমতল
projective transformation,প্রজেক্টিভ রূপান্তর
proof,"প্রমাণ, প্রমাণ, প্রমাণ"
proof by induction,আয় দ্বারা প্রমাণ
propagated error,প্রেরণ ত্রুটি
propagation of error,ত্রুটি সংক্রমণ
proper factor,সঠিক ফ্যাক্টর
proper function,"সঠিক ফাংশন, সঠিক ফাংশন"
proper interval,যুক্তিসঙ্গত ব্যবধান
properly contained,সম্পূর্ণরূপে অন্তর্ভুক্ত
proper subset,নিখুঁত উপসেট
proper subspace,সঠিক উপ-জনসংখ্যা
property of conservation,সুরক্ষা সম্পত্তি
proper value (=eigen value),"সঠিক মান, আইজেন মান"
proper vector,সঠিক ভেক্টর
proportional,"সমানুপাতিক, সমানুপাতিক"
proportional relationship,আনুপাতিক সম্পর্ক
proportional sampling,আনুপাতিক নমুনা
proposition,অর্জনযোগ্য
pseudocode,সুডোকোড
pseudometric,ছদ্ম দূরত্ব
pseudometric space,ছদ্ম-দূরত্ব জনসংখ্যা
pseudonorm,ছদ্ম মান
pseudonorm topology,সিউডো স্ট্যান্ডার্ড অবস্থান
pull,"উত্তেজনা, ক্ষোভ, ঘৃণা"
pulley,"কপিকল, কপিকল, ক্যাপ"
punched card,পাঞ্চ কার্ড
punch card machine,পাঞ্চ কার্ড মেশিন
punching machine,ছিদ্র করার যন্ত্র
pure bending,বিশুদ্ধ বাঁধাই
pure decimal,বিশুদ্ধ দশমিক
pure geometry,বিশুদ্ধ জ্যামিতি
pure induction,নেট আগমন
purely transcendental,বিশুদ্ধভাবে অজৈব
pure mathematics,বিশুদ্ধ গণিত
pure number,শুধুমাত্র সংখ্যাসূচক
pure strategy,ঐচ্ছিক ডিভাইস
pyramid,পিরামিড
pyramidal solid,পিরামিডাল কিউব
pyramidal surface,পিরামিড পাতা
Q.E.D.,iti sidham
quadrangle,চতুর্ভুজ
quadrangular prism,চতুর্ভুজ প্রিজম
quadrant,চতুর্ভুজ
quadratic,"বর্গক্ষেত্র, চতুর্মুখী, ডবল ট্র্যাপিজয়েড"
quadratic cost,চতুর্মুখী খরচ
quadratic cost function ,দ্বিঘাত খরচ ফাংশন
quadratic curve,চতুর্মুখী বক্ররেখা
quadratic equation,দ্বিঘাত সমীকরণ
quadratic expression,দ্বিঘাত অভিব্যক্তি
quadratic form,দ্বিঘাত দ্বিঘাত
quadratic function,দ্বিঘাত ফাংশন
quadratic functional,দ্বিঘাত ফাংশন
quadratic interpolation ,চতুর্মুখী ইন্টারপোলেশন
quadratic objective function,চতুর্মুখী উদ্দেশ্য ফাংশন
quadratic programming ,দ্বিঘাত প্রোগ্রামিং দ্বিঘাত প্রোগ্রামিং
quadratic reciprocity ,চতুর্মুখী প্রত্যাবর্তনশীলতার নিয়ম
quadratic surface,চতুর্মুখী পৃষ্ঠা
quadratic term,দ্বিঘাত শব্দ
quadrature formula,চতুর্ভুজ সূত্র
quadrilateral,চতুর্ভুজ
qualitative analysis,গুণগত বিশ্লেষণ
quality control,মান নিয়ন্ত্রণ
quantum mechanics,কোয়ান্টাম বলবিজ্ঞান
quantum number,কোয়ান্টাম সংখ্যা
quantum statistics ,কোয়ান্টাম পরিসংখ্যান
quarter ,"কোয়ার্টার, কোয়ার্টার, কোয়ার্টার"
quartic,চতুর্ভুজ
quartile,চতুর্থাংশ
quasi linear constitutive equation,লিনিয়ার কনস্ট্রাক্টর সমীকরণ
quasi regular,নিয়মিত চক্র
quaternion,চটি
queue length,লাইন দৈর্ঘ্য
queuing model,লাইন মডেল
queuing problem,সারি সমস্যা
queuing process,সারি প্রক্রিয়াকরণ
queuing system,সারি সিস্টেম
queuing theory,লাইন তত্ত্ব
quintile,পঞ্চমক
quintuplet,পঞ্চক
quotation,"উদ্ধৃত হার, মূল্য উদ্ধৃত"
quotient,"ভাগফল, ভাগ"
quotient field,বিভাগ এলাকা
quotient group,বিভাগ গ্রুপ
quotient law,ভাগফল নিয়ম
quotient set,বিভাগ সেট
quotient space,বিভাগের জনসংখ্যা
quotient topology,বিভাগের কাঠামো
radial,ব্যাসার্ধ
radian,রেডিয়ান
radian measure,রেডিয়ান পরিমাপ
radical,karni
radical axis,moolaksha
radical sign,শ্রেণীবিন্যাস
radius,ব্যাসার্ধ
radius of convergence,অভিসার ব্যাসার্ধ
radius of curvature,বক্রতার ব্যাসার্ধের
radius vector,পোলারিটি লাইন
radix,রেডিক্স
random error,ক্রমাগত ত্রুটি
random function,র্যান্ডম ফাংশন
randomization,এলোমেলোকরণ
randomised blocks,এলোমেলো ব্লক
random model,এলোমেলো মডেল
random number,এলোমেলো সংখ্যা
random sampling,র্যান্ডম স্যাম্পলিং
random variable,এলোমেলো ভেরিয়েবল
range,"পরিসর, পরিসর, পরিসর, পরিসর"
range of convergence,কনভারজেন্স কমপ্লেক্স
range of integration,ইন্টিগ্রেশন প্রাঙ্গনে
range of relation,সম্পর্কের প্রাঙ্গনে
range space,ক্যাম্পাস জনসংখ্যা
rank,শ্রেণী
rank correlation,র্যাঙ্ক পারস্পরিক সম্পর্ক
rank of matrix,ম্যাট্রিক্সের গ্রেড
rank order statistics,বাছাই অর্ডার নমুনা
rate of change,পরিবরতনের হার
rate of convergence,অভিসারী হার
Ratio,অতুলনীয়
Rational,যুক্তিসঙ্গত
rational expression,মূলদ অভিব্যক্তি
rational field,যৌক্তিক ক্ষেত্র
rational function,মূলদ ফাংশন
rationalisation of the denominator,হর এর যৌক্তিকতা
rational number,মূলদ সংখ্যা
rational number field,মূলদ সংখ্যা ক্ষেত্র
rational operation,যুক্তিসঙ্গত অপারেশন
ratio test,অসামঞ্জস্যপূর্ণ পরীক্ষা
raw data,"আনপ্রসেসড দত্ত, প্রাপ্তি হিসাবে"
ray,"রশ্মি, কিরণ, পাখ-আর, রে, শঙ্কুশ, অর্ধরেখা, আর"
ray vector,মরীচি ভেক্টর
real,রিয়াল
real axis,বাস্তব অক্ষ
real continuum,বাস্তব ধারাবাহিকতা
real line,বাস্তব লাইন
real linear vector space,বাস্তব রৈখিক ভেক্টর স্থান
real matrix,বাস্তব ম্যাট্রিক্স
real number,সত্য নম্বর
real number field,বাস্তব সংখ্যা ক্ষেত্র
real part,প্রকৃত অংশ
real polynomial,বাস্তব বহুপদ
real quadratic,বাস্তব দ্বিঘাত
real root,আসল মালু
real space,প্রকৃত জনসংখ্যা
real time system,রিয়েল টাইম সিস্টেম
real valued function,বাস্তব মান ফাংশন
real variable,বাস্তব পরিবর্তনশীল
real vector space,বাস্তব ভেক্টর স্থান
reciprocal,"বিপরীত, পারস্পরিক, পারস্পরিক"
reciprocal matrix,বিপরীত ম্যাট্রিক্স
rectangle,আয়তক্ষেত্র
rectangular,"আয়তক্ষেত্রাকার, সমকোণী, সমকোণ"
rectangular array,আয়তক্ষেত্রাকার টেবিল
rectangular axis,"সমকোণ অক্ষ, সমকোণ স্থানাঙ্ক অক্ষ"
rectangular density function,আয়তক্ষেত্রাকার ঘনত্ব ফাংশন
rectangular hyperbola,সমকোণী হাইপারবোলা
rectangular matrix,আয়তক্ষেত্রাকার ম্যাট্রিক্স
rectangular parellelopiped   (cuboid),"আয়তক্ষেত্র সমান্তরালগ্রাম, সমকোণ সমান্তরালগ্রাম"
rectifiable curve,arcuate বক্ররেখা
recurrence formula,পুনরাবৃত্তি সূত্র
recurring decimal,পর্যায়ক্রমিক দশমিক
recursion formula,পরিবর্তনের সূত্র
reduced echelon form,অনুক্রমিক ফর্ম
reductio-ad-absurdum,অসামঞ্জস্যপূর্ণ কর্মক্ষমতা
reduction formula,"লগারিদম সূত্র, সমতুল্য সূত্র"
reference line,"রেফারেন্স লাইন, রেফারেন্স লাইন"
reference point,রেফারেন্স পয়েন্ট রেফারেন্স পয়েন্ট
reflected wave,প্রতিফলিত তরঙ্গ
reflection,প্রতিফলন
reflexive law,সমতুল্য নিয়ম
region of convergence,অভিসারী অঞ্চল
region of divergence,ভিন্ন অঞ্চল
region of integration,ইন্টিগ্রেশন জোন
regression analysis,রিগ্রেশন বিশ্লেষণ
regression curve,রিগ্রেশন বক্ররেখা
regression equation,রিগ্রেশন সমীকরণ
regression line,প্রত্যাগতি সীমা
regression model,রিগ্রেশন মডেল
regular curve,নিয়মিত বক্ররেখা
regular hexagon,এমনকি ষড়ভুজ
regular matrix,নিয়মিত ম্যাট্রিক্স
regular tetrahedron,সমবাহু
relative complement,আপেক্ষিক পরিপূরক
relative maximum,আপেক্ষিক সর্বোচ্চ
relative minimum,আপেক্ষিক সর্বনিম্ন
relative probability (conditional probability),আপেক্ষিক সম্ভাবনা
relative velocity,আপেক্ষিক বেগ
Relativity,"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
relativity theory,আপেক্ষিকতা তত্ত্ব
reliability,নির্ভরযোগ্যতা
reliability problem,নির্ভরযোগ্যতা সমস্যা
remainder term,অবশিষ্ট পোস্ট
remainder theorem,অবশিষ্ট উপপাদ্য
repeated limit,পুনরাবৃত্তিমূলক সীমা
repeated Riemann integral,পুনরাবৃত্তিমূলক Riemann-অখণ্ড
representation,প্রতিনিধিত্ব
Residue,"residual, remnant"
residue at a pole,অনন্তে থেকে যায়
resolution,"dissolation, refutation, differentiation"
resolution of forces,বল বিচ্ছেদ
resolution of velocities,বেগ সমন্বয়
resultant,ফলপ্রসূ ফলাফল
resultant force,পরিসমাপ্তি বল
resultant vector,ফলাফল ভেক্টর
revised simplex technique,পরিবর্তিত একক পদ্ধতি
rhombus,রম্বস
Riemann integral,riemann-অখণ্ড
right angle,"সমকোণ, সমকোণ"
right angled triangle,ডান কোণই ত্রিভুজ
right circular cone,ডান বৃত্তাকার শঙ্কু
right coset,দক্ষিণ সেট
right cylinder,ডান বৃত্তাকার সিলিন্ডার
right handed,ঘড়ির কাঁটার দিকে
right inverse,দক্ষিণ বিপরীত
rigorous proof,"সঠিক প্রমাণ, সঠিক প্রমাণ"
ring,"রিং, রিং"
ring of integers,পূর্ণসংখ্যা রিং
R-integrable,আর-অখণ্ড
root,"root, root"
root mean square,বর্গমূল মূল
root of a polynomial,বহুপদীর মূল
rotation,"ঘূর্ণন, ঘূর্ণন"
rounding error,রাউন্ডিং ত্রুটি
row,কিউ
row-by-column multiplication,সারি-কলাম গুণ
row equivalence,লাইনের সমতা
row matrix,সারি ম্যাট্রিক্স
row rank,সারি অর্ডার
saddle point,পালানোর পয়েন্ট
sample,"নমুনা, নমুনা"
sample means,নমুনা গড়
sample point,নমুনা পয়েন্ট
sample size,সাধারন মাপ
sample space,নমুনা স্থান
sample standard deviation,নমুনা-মান-বিচ্যুতি
sample survey,নমুনা জরিপ
sample variance,নমুনা বৈচিত্র্য
sampling,"নমুনা (v.), নমুনা (n.)"
sampling distribution,নমুনা বিতরণ
sampling error,নমুনা ত্রুটি
sampling interval,নমুনা ব্যবধান
sampling method,নমুনা পদ্ধতি
sampling theory,নমুনা নীতি
sampling with replacement,প্রতিস্থাপন সহ নমুনা
scalar,"স্কেলার, স্কেলার"
scalar field,স্কেলার ক্ষেত্র
scalar matrix,স্কেলার ম্যাট্রিক্স
scalar multiple,স্কেলার একাধিক
scalar multiplication,স্কেলার গুণ
scalar product,স্কালে পণ্য
scalar quantity,স্কেলার
scalar triple product,স্কেলার ট্রিপল পণ্য
scelene triangle,বিষমভুজ ত্রিভুজ
scattered diagram,ছিটান ডায়াগ্রাম
Schrodinger equation,শ্রোডিঙ্গার সমীকরণ
seasonal fluctuation,"মৌসুমী ওঠানামা, ঋতু ওঠানামা"
secant,"অনুপ্রবেশকারী, অনুপ্রবেশকারী লাইন, সেকেন্ট, বিপরীত কোসাইন"
secant method,ভেদন পদ্ধতি
second derivative,দ্বিতীয়
second order,দ্বিতীয় আদেশ (দ্বিতীয় প্রকার)
section,"বিভাগ, বিভাগ, বিভাগ, বিভাগ, বিভাগ"
sector,"উপবিভাগ, সেক্টর, সেক্টর"
segment of a curve,কার্ভ সেগমেন্ট
self — adjoint,স্ব-সংযুক্তি
self adjoint operator,স্ব-সংযুক্ত অপারেটর
self — conjugate,স্ব সংযোজিত
semiaxis,অর্ধেক অক্ষ
semicircle,অর্ধবৃত্ত
semi - definite matrix,কংক্রিট ম্যাট্রিক্স
semi - definite quadratic form,অবিচ্ছেদ্য দ্বিঘাত
semigroup,সামিসমুহ
semi - interval,অর্ধেক ব্যবধান
semi major axis,মানে প্রধান অক্ষ
semi minor axis,আধা গৌণ অক্ষ
separable polynomial,বিভাজ্য বহুপদ
separation of variables,পরিবর্তনশীল বিচ্ছেদ
sequence,ক্রম
sequencing theory,ইনডেক্সিং নীতি
sequential analysis,অনুক্রমিক বিশ্লেষণ
sequential sampling,অনুক্রমিক নমুনা
serial correlation,সুনির্দিষ্ট পারস্পরিক সম্পর্ক
series,"সিরিজ, সিরিজ, সিরিজ"
set,"সামগ্রিক, বাতাসের দিক, স্রোতের দিক, জমাট, জমাট (ver.)"
sextant,সেক্সট্যান্ট
Shewhart control charts,shewhart নিয়ন্ত্রণ চার্ট
sign,"চিহ্ন, পরিমাণ"
signature of a matrix,ম্যাট্রিক্স মার্কার
signature of quadratic form,দ্বিঘাত দ্বিঘাত প্রতীক
signed number,শচীন নম্বর
significance level,তাত্পর্য স্তর
significance test,তাৎপর্য পরীক্ষা
significant digit,উল্লেখযোগ্য চিহ্ন
sign test,মার্ক পরীক্ষা
signum function,প্রতীক ফাংশন
similar ellipses,অনুরূপ উপবৃত্তাকার
similar figures,সমজাতীয় চিত্র
similarity,"সাদৃশ্য, সাদৃশ্য"
similar matrices,সমজাতীয় ম্যাট্রিক্স
simple closed curve,সহজ বন্ধ বক্ররেখা
simple correlation,সহজ পারস্পরিক সম্পর্ক
simple harmonic motion,সহজ সুরেলা গতি
simple random sampling,সহজ র্যান্ডম স্যাম্পলিং
simplex,"সেট, সিমপ্লেক্স, একতরফা, সরল"
simplex algorithm,একমুখী অ্যালগরিদম
simplex tableau,একক টেবিল
Simpson's one - third rule,সিম্পসনের এক তৃতীয়াংশ নিয়ম
simulation technique,সিমুলেশন পদ্ধতি
simultaneous differential equations,যুগপত ডিফারেনশিয়াল সমীকরণ
simultaneous equations,যুগপত সমীকরণ
sine,"সাইন, সাইন"
sine curve,"সাইন কার্ভ, সাইন কার্ভ"
singleton,একক
single valued function,একঘেয়ে ফাংশন
singular integral,অদ্ভুত অবিচ্ছেদ্য
singularity,"অদ্ভুততা, অদ্ভুততা"
singular matrix,অপরিবর্তনীয় ম্যাট্রিক্স
singular solution,অদ্ভুত সমাধান
size of sample,সাধারন মাপ
skewed distribution,বিজোড় বন্টন
skew-Hermitian matrix,ভিন্নধর্মী হারমিটিয়ান ম্যাট্রিক্স
skewness,বিপরীত
skew symmetric matrix,বিজোড় প্রতিসম ম্যাট্রিক্স
slack variable,ভেরিয়েবল মিনিমাইজ করা
slope,"ঢাল, ঢাল, ঢাল"
slope gradient,ঢাল গ্রেডিয়েন্ট
small brackets,"বন্ধনী, ছোট বাঁধাই"
smooth curve,সোজা বক্ররেখা
smooth function,বিবিধ ফাংশন
smoothing of time series,সৌর জগৎ
solar system,
solenoidal vector,solenoidal ভেক্টর
solid,"কঠিন, ভর, ঘনক"
solid geometry,"কিউবিক জ্যামিতি, স্টেরিওস্কোপিক জ্যামিতি"
solution,"সমাধান, টুল"
solution in series,সিরিজ ফর্ম সমাধান
solution matrix,সমাধান ম্যাট্রিক্স
solution of a triangle,ত্রিভুজের সমাধান
solution space,সমাধান জনসংখ্যা
Sonine polynomial,সোনাইন বহুপদী
space,"আকাশ, স্থান, স্থান, স্থান, স্থান"
space curve,আকাশ বক্ররেখা
spanning set,অভিভাবক সেট
spatial correlogram,স্থানীয় পারস্পরিক সম্পর্ক চিত্র
special linear group,নির্দিষ্ট লিনিয়ার গ্রুপ
special orthogonal group,নির্দিষ্ট উল্লম্ব গ্রুপ
specific gravity,"নির্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
spectral mapping theorem,মানব ম্যাপিং উপপাদ্য
spectrum of a function,ফাংশনের আদর্শ
sphere,"গোলক, গোলক"
spherical coordinate system,গোলাকার সমন্বয় ব্যবস্থা
spherical polar coordinate,গোলাকার মেরু স্থানাঙ্ক
spherical triangle,গোলাকার ত্রিভুজ
spherical trigonometry,গোলাকার ত্রিকোণমিতি
spiral,সর্পিল
square,বর্গ বর্গ
square brackets,"গুরু, গুরুবন্ধনী"
square integrable,বর্গাকার অবিচ্ছেদ্য
square matrix,বর্গ ম্যাট্রিক্স
square root,বর্গমূল
stage of sampling,নমুনা পর্যায়
staircase function,অনুক্রমিক ফাংশন
standard deviation,আদর্শ চ্যুতি
standard inner product,স্ট্যান্ডার্ড ডিফারেনশিয়াল পণ্য
state of equilibrium,ভারসাম্য
stationary curve,অসাড় বক্ররেখা
stationary point,অসাড় বিন্দু
stationary value,হতবাক মান
statistic,"নমুনা, চিত্র"
statistical,পরিসংখ্যানগত
statistical data,পরিসংখ্যানিক বিশ্লেষণ
statistical distribution,পরিসংখ্যানগত বন্টন
statistical hypothesis,পরিসংখ্যানগত অনুমান
statistical inference,পরিসংখ্যানগত অনুমান
statistical model,পরিসংখ্যান মডেল
statistical population,পরিসংখ্যান জনসংখ্যা
statistical quality control,পরিসংখ্যানগত মান নিয়ন্ত্রণ
statistics,"পরিসংখ্যান, পরিসংখ্যান"
steady,"অপরিবর্তনীয়, স্থির, স্থায়ী, স্থায়ী"
steady state solution,স্থায়ী রাষ্ট্র সমাধান
steep ascent (of a curve),আরো প্রবণ মাউন্ট
steepest ascent design,ঢাল-আরোহণের নকশা
steepest descent,খাড়া বংশদ্ভুত
step function,ধাপ ফাংশন
Stirling series,স্টার্লিং পরিসীমা
stochastic,"stochastic, probabilistic"
stochastic matrix,সম্ভাব্য ম্যাট্রিক্স
stochastic model,সম্ভাব্য মডেল
stochastic programming,সম্ভাব্য প্রোগ্রামিং
stochastic variable,সম্ভাব্য পরিবর্তনশীল
Stokes’ theorem,স্টোকস উপপাদ্য
straight line,"সরলরেখা, সরলরেখা, সরলরেখা"
strata chart,"লেভেল চার্ট, বার চার্ট"
stratification,"স্তরবিন্যাস, স্তরবিন্যাস"
stratified sampling,স্তরযুক্ত নমুনা
stream-line,"প্রবাহ-রেখা, প্রবাহ-রেখা"
stress,চাপ
strictly convex function,দৃঢ়ভাবে আনত ফাংশন
strictly decreasing,ক্রমাগত হ্রাস পাচ্ছে
strictly increasing,ক্রমাগত বৃদ্ধি
strictly monotonic function,ক্রমাগত অর্ডিনেট ফাংশন
"Student's test (Student's ""t"" test)",ছাত্র পরীক্ষা (ছাত্রের &#39;টি&#39; পরীক্ষা)
sub-collection,উপসংগ্রহ
sub determinant,উপ-নির্ধারক
subfield,উপ-অঞ্চল
subgroup,"subclass, subgroup, subgroup"
sub-interval,অন্তর
submatrix,"সাবম্যাট্রিক্স, সাবম্যাট্রিক্স"
subscript,"পাদটীকা, পাদটীকা, পাদটীকা"
subsequence,উত্তরাধিকার
subset,উপসেট
subspace,উপ-জনসংখ্যা
substitution,প্রতিস্থাপন
subtangent,আধা স্পর্শকাতর
subtend,"স্থানান্তর করা, স্থানান্তর করা"
subtract,"বিয়োগ, বিয়োগ"
subtraction,"বিয়োগ, বিয়োগ"
successive,ধীরে ধীরে
successive differentiation,প্রগতিশীল পার্থক্য
successive integration,প্রগতিশীল একীকরণ
successor,পরেরটি
suffix,সংযুক্ত
sum,"যোগফল, যোগফল, যোগফল, যোগফল"
sum function,যোগফল ফাংশন
summable,সংকলনযোগ্য
summand,যোগ ব্লক
summation,সংকলন
summation convention,সংগ্রহ সম্মেলন
summation formula,সংকলন সূত্র
summation of series,গ্রেড সংগ্রহ
summation sign,সংকলন প্রতীক
sum to infinity,অসীম থেকে যোগব্যায়াম
superscript,"idiot, idiot"
superset,ওভারসেট
supersonic flow,সুপারসনিক প্রবাহ
supplementary angle,সম্পূরক কোণ
supporting hyperplane,lacquered লোম সমতল
support of function,ফাংশন সমর্থন
suppose,"কল্পনা করা, অনুমান করা"
supremum,উচ্চ
surd,karni
surface,"পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ"
surface area,পৃষ্ঠীয় এলাকা
surface integral,পৃষ্ঠা অবিচ্ছেদ্য
surjection,আবরণ
surjective,আবরণ
surjective map,কভার মানচিত্র
symbol,চিহ্ন
symbolic logic,প্রতীকী যুক্তি
symbolic model,প্রতীকী মডেল
symmetric,প্রতিসম
symmetrical,আইসোমেট্রিক
symmetric determinant,"প্রতিসম নির্ধারক, প্রতিসম নির্ধারক"
symmetric difference,প্রতিসম পার্থক্য
symmetric matrix,প্রতিসম ম্যাট্রিক্স
system analysis,সিস্টেম বিশ্লেষণ সিস্টেম বিশ্লেষণ
systematic sampling,সিরিয়াল স্যাম্পলিং
table,"টেবিল, টেবিল"
tableau,"টেবিল, টেবিল"
table of integrals,অবিচ্ছেদ্য টেবিল
tabular,"সারণী, সমতল"
tabular form,ট্যাবুলার ফর্ম
tabular logarithm,"ট্যাবুলার লগারিদম, ট্যাবুলার লগারিদম"
tabulate,সারণী
tabulated value,সারণী মান
tabulation,ট্যাবুলেশন
tabulator,"ট্যাবুলার, ট্যাবুলার মেশিন, ট্যাবুলার"
tail,"tail, tail"
tail area (of distribution),লেজ এলাকা (বন্টনের)
tangency,স্পর্শ
tangent,"স্পর্শক, স্পর্শক, স্পর্শক, স্পর্শক"
tangent hyperplane,স্পর্শ ভেড়ার ফ্ল্যাট
tangential,"স্পর্শকাতর, স্পর্শক"
tangential component,স্পর্শক উপাদান
tangential section,স্পর্শক কাটা
tangent line,স্পর্শক রেখা
tangent plane,"স্পর্শকাতর সমতল, স্পর্শকাতর সমতল"
tangent space,স্পর্শ জনসংখ্যা
tape punch,টেপ পাঞ্চ
tape reader,টেপ পাঠক
Tauberian theorem,Taubry এর উপপাদ্য
Taylor's theorem,টেলর উপপাদ্য
Tchebychev metric,Shebyshev দূরত্ব
t-distribution,টি-বন্টন
telescopic series,আন্তঃপ্রজাতি সিরিজ
temporal coordinates,অস্থায়ী স্থানাঙ্ক
temporal relationship,সাময়িক সম্পর্ক
temporal variable,সময় পরিবর্তনশীল
tensile strength,প্রসার্য শক্তি
tensor,"ক্ষেত্র, টেনসর"
tensor analysis,ক্ষেত্র বিশ্লেষণ
tensor product,ক্ষেত্রের পণ্য
tentative formulation,অস্থায়ী কনফিগারেশন
term,পোস্ট
terminal condition,শেষ নিষেধাজ্ঞা
terminal velocity dive,চূড়ান্ত বেগ ডুব
terminating decimal,শেষ করা দশমিক
term values,র্যাঙ্ক মান
termwise differentiation,ধাপ পার্থক্য
termwise integration,ধাপে ধাপে ইন্টিগ্রেশন
ternary,"ত্রিভুজাকার, ত্রিভুজাকার"
test,পরীক্ষামূলক
test for homogeneity of variances,বৈচিত্র্যের একজাতীয়তার পরীক্ষা
test function,পরীক্ষার ফাংশন
test of hypothesis,প্রস্তাব টেস্টিং
test of significance,তাৎপর্য পরীক্ষা
test statistics,পরিক্ষা মূলক নমুনা
tetrahedral,টেট্রাহেড্রাল
tetrahedral angle,টেট্রাহেড্রাল কোণ
tetrahedron,চতুর্ভুজ
theorem,উপপাদ্য
theorem of residues,অবশিষ্ট উপপাদ্য
theoretical demand function,তাত্ত্বিক চাহিদা ফাংশন
theoretical discrete distribution,তাত্ত্বিক বিচ্ছিন্ন বন্টন
theoretical error,তাত্ত্বিক ত্রুটি
theoretical fit,তাত্ত্বিক সমন্বয়
theoretical formulation,তাত্ত্বিক গঠন
theoretical frequency,তাত্ত্বিক ফ্রিকোয়েন্সি
theoretically,"নীতিগতভাবে, নীতিগতভাবে"
theoretical model,তাত্ত্বিক মডেল
theoretical treatment,তাত্ত্বিক গঠন
theory of equations,সমীকরণ তত্ত্ব
theory of errors,ত্রুটি তত্ত্ব
theory of estimation,মূল্যায়ন তত্ত্ব
theory of functions,ফাংশন তত্ত্ব
theory of games,খেলা তত্ত্ব
theory of gravitation,মহাকর্ষ তত্ত্ব
theory of information,তথ্য তত্ত্ব
theory of replacement (= theory of failure),প্রতিস্থাপন নীতি
theory of sets,সেটতত্ত্ব
theory of waiting lines(= queuing theory),সারি তত্ত্ব
theory of waves,তরঙ্গ তত্ত্ব
Thermodynamic,থার্মোডাইনামিক
thread of a screw,স্ক্রু চুড়ি
three dimensional,স্টেরিওস্কোপিক
three dimensional vector analysis,স্টেরিওস্কোপিক ভেক্টর বিশ্লেষণ
three-way classification,ত্রয়ী শ্রেণীবিভাগ
throw,"অভিক্ষেপ, ড্রপ"
thrust,"খোঁচা, খোঁচা"
time,"সময়, সময়কাল, সময়কাল"
time axis,সময় অক্ষ
time dependence,কালো নির্ভরতা
time-dependent constitutive equation,সময় নির্ভর কাঠামো সমীকরণ
time-dependent process,সময় নির্ভর প্রক্রিয়া
time-independent term,পোস্ট বন্ধ সময়
time interval,সময়ের ব্যবধান
time series,সময় সিরিজ
time series analysis,সময় সিরিজ বিশ্লেষণ
time series data,সময় সিরিজ বিশ্বাস
time sharing system,সময় ব্যবস্থা
tolerance,"toleration, toleration"
tolerance interval,সমর্থন ব্যবধান
tolerance level,সমতল
tolerance limit,"সহনশীলতার সীমা, সহনশীলতার সীমা"
topological,টপোলজিকাল
topological dual,টপোলজিকাল দ্বৈততা
topological group,টপোলজিকাল গ্রুপ
topological isomorphism,টপোলজিকাল আইসোমরফিজম
