Assamese,Hindi
দূৰ,सुदूर
ৰিম&#39;ট ফিডাৰ,सुदूर पोषक
দূৰৱৰ্তী কৰ্ম প্ৰৱেশ,सुदूर कार्य प्रविष्टी
"1.দূৰৱৰ্তী অধিবেশন আৰম্ভ, 2.দূৰৱৰ্তী প্ৰৱেশ","1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन"
দূৰৱৰ্তী পদ্ধতি আমন্ত্ৰণ (RPC),सुदूर प्रक्रिया आह्वान (आर पी सी)
ৰিম&#39;ট চেন্সিং,सूदूर संवेदन
নামকৰণ কৰা,पुन: नामकरण
"1.ৰেণ্ডাৰিং, 2.উচৰ্গাকৰণ","1.प्रतिपादन, 2.समर्पण"
ৰিপিটাৰ,पुनरावर्तक
উত্তৰদিশ,उत्तर
"1. অনুৰোধ, 2. অনুৰোধ","1.अनुरोध, 2.निवेदन"
মন্তব্যৰ অনুৰোধ (RFC),टिप्पणी अनुरोध (आर एफ सी)
"1.অনুৰোধ প্ৰট&#39;কল, 2.প্ৰতিক্ৰিয়া প্ৰট&#39;কল","1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल"
পুনৰাবৃত্তিমূলক প্ৰগ্ৰেম,पुनरावर्ती प्रोग्राम
গৱেষণা,अनुसंधान
পুনৰুদ্ধাৰ কৰা চক্ৰ,पुन:स्थाप चक्र
স্মৃতিবিদ,स्मृतिवासी
পাৰ্থক্য,विभेदन
সম্পদসমূহ,संसाधन
সঁহাৰিৰ সময়,अनुक्रिया काल
"1.পুনৰ আৰম্ভ, 2.পুনৰ আৰম্ভ","1.पुन: प्रवर्तन, 2.पुन: आरंभ"
পুনৰুদ্ধাৰ কৰা,पुन: भंडारण
পুনৰ ট্ৰেচ কৰক,पुन: अनुरेख
"1. পুনৰ প্ৰেৰণ, 2. পুনৰ যোগাযোগ","1.पुन: प्रेषण, 2.पुन: संचार"
পুনৰুদ্ধাৰ,पुन: प्राप्ति
পুনৰ চেষ্টা কৰক,पुन: प्रयास
"1.ৰিগ্ৰেছন, 2.ৰিটাৰ্ণ","1.प्रतिगमन, 2.वापसी"
ৰিগ্ৰেছন ক&#39;ড,प्रतिगमन कूट
ৰিগ্ৰেছন কি&#39;,प्रतिगमन कुंजी
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,पुन: प्रयोज्य कोड
পুনৰ লিখিব পৰা,पुन: लेखनीय
rgb মনিটৰ,आर जी बी मॉनीटर
ফিতা,रिबन
চৰকাৰী বিষয়টো,अधिकारिक इश्यू
"১.ৰবট, ২.মেকানিক, ৩.মেকানিজম","1.रोबोट, 2.यंत्रमानव, 3.यांत्रव"
"১.যান্ত্ৰিক বিজ্ঞান, ২.যান্ত্ৰিক নৃতত্ত্ব","1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान"
"শক্তিশালী, শক্তিশালী","हष्ट-पुष्ट, सुदृड़"
ভূমিকা,भूमिका
আকৌ ৰোলিং কৰা,पुन: वेल्लन
engulfment,अन्तर्वेल्लन
আউটফ্ল&#39;,बहिर्बेल्लन
"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি (ROM)","1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)"
মূলত,मूल
মূল পঞ্জিকা,मूल निर्देशिका
আনুমানিক ভুল,संनिकटन त्रुटि
"১.ৰাউটাৰ, ২.ৰাউটাৰ","1.रूटर, 2.अनुमार्गक"
"ৰুটিং, ৰুটিং","मार्गाभिगमन, अनुमार्गण"
RS232C আন্তঃপৃষ্ঠ,आर एस 232 सी अंतरापृष्ट
RSA এনক্ৰিপচন,आर एस ए गूढलेखन
rtc,आर टी सी
ৱৰ্কিং ডিটেইল ক&#39;ডিং,कार्यविस्तार कोडन
কাৰ্যকাল,कार्यावधि
চলনসময়ৰ ত্ৰুটি,कार्यावधि त्रुटि
"1. নমুনা, 2. নমুনা","1.प्रतिदर्श, 2.नमूना"
নমুনা সংগ্ৰহ কৰা,प्रतिचयन
"১.উপগ্ৰহ, ২.উপগ্ৰহ","1.उपग्रह, 2.सेटेलाइट"
চেচুৰেচন,संत्रिप्तन
সঞ্চয় কৰা,सुरक्षित करो
"1. স্কেলেবিলিটি, 2. স্কেলেবিলিটি","1.मापनीयता, 2.मापक्रमणीयता"
স্কেলাৰ,अदिश
স্কেনিং কৰা,क्रमवीक्षण
ভূচিত্ৰ,परिदृश्य
scheduler,अनुसूचक
স্ক্ৰীণ প্ৰতিফলন প্ৰজেক্টৰ,स्क्रीन प्रतिबिंब प्रक्षेपक
চিত্ৰনাট্য,लिपि
লিপিৰ ভাষা,लिपिकरण भाषा
"১.কইল, ২.স্ক্ৰল","1.कुंडलन, 2.स्क्रॉलन"
সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ (SDLC),तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी )
"১.অন্বেষণ, ২.আৱিষ্কাৰ","1.अन्वेषण, 2.खोज"
চাৰ্চ ইঞ্জিন,खोज इंजन
search tree,खोज वृक्ष
"1.অন্বেষণ, 2.আৱিষ্কাৰ","1.अन्वेषण, 2.खोजना"
মাধ্যমিক,दवितीयक
"১.খণ্ড, ২.খণ্ড","1.सेक्टर, 2.खंड"
সুৰক্ষা নীতি,सुरक्षा नीति
সন্ধান শব্দ,खोज अवधि
"১.ধাৰা, ২.ধাৰা","1.अनुभाग, 2.खंड"
"১.বিভাজন, ২.বিভাজন","1.खण्डन, 2.खण्डीकरण"
নিৰ্বাচন সজাই পৰাই তোলা,चयन छंटाई
"1.স্বয়ংক্ৰিয় সম্পূৰ্ণ, 2.স্বয়ংক্ৰিয় সম্পূৰ্ণ","1.स्वपूर्ण, 2.स्वत: पूर्ण"
"১.অৰ্থবিজ্ঞান, ২.অৰ্থবিজ্ঞান","1.सीमेंटिकी, 2.अर्थ विज्ञान"
চেমাফোৰ,सीमेफॉर
অৰ্ধপৰিবাহী,अर्धचालक
fantasy web,कल्पायन वेब
ক্ৰমিক অভিগম পদ্ধতি,अनुक्रमिक अभिगम विधि
ক্ৰমাগত,क्रमिक
ছিৰিয়েল,क्रमक
"1.চাৰ্ভাৰ, 2.চাৰ্ভাৰ","1.परिसेवक, 2.सर्वर"
চাৰ্ভাৰ ক্ৰেচ,परिसेवक ध्वंस
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,परिसेवक लाइसेंस
চাৰ্ভো বহুগুণক,सर्वो गुणक
set of,समुच्चय
নিৰ্দিষ্ট বিন্দু,निर्दिष्ट बिंदु
ব্যৱস্থা,व्यवस्था
ছাঁ,छाया
চিনেমাট&#39;গ্ৰাফী,छायांकन
অনুসৰণ কৰা,प्रतिछाया
ফাইলটো শ্বেয়াৰ কৰক,शेयर संचिका
অংশীদাৰী অভিগম,सहभाजित अभिगम
ভাগ কৰি দে,सहभाजन
"১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল","1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश"
বিচ্যুতিৰ চিহ্ন,विस्थापन संप्रतीक
চুটি পথ,लघुपथ
চুটি নিৰ্দেশনা,लघु अनुदेश
সহোদৰ,सहोदर
"1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ","1.पार्श्व प्रभाव, 2.प्रति-प्रभाव"
sign bit,चिन्ह बिट
সূত্ৰ,संकेत
সংকেত প্ৰক্ৰিয়াকৰণ,संकेत प्रक्रमण
সংকেত,संकेतन
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত","1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात"
"১.চহী, ২. স্বাক্ষৰ","1.हस्ताक्षर, 2. चिन्हक"
মাৰ্কাৰ পৰীক্ষা,चिन्हक परीक्षण
উল্লেখযোগ্য নম্বৰ,सार्थक अंक
ছিলিকন চিপ,सिलिकॉन चिप
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी)
একক,एकधा
"1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড","1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि"
চিমুলেচন,अनुकरण
অনুকৰণকাৰী,अनुकारी
"১.সমকালীন, ২.সমকালীন","1.युगपत, 2.समकालिक"
একেলগে প্ৰক্ৰিয়াকৰণ,युगपत प्रक्रमण
একক,एकल
"1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স","1.साईट लाइसेंस, 2.स्थल लाइसेंस"
"১.আকাৰ, ২.আকাৰ","1.साइज, 2.आमाप"
জোখ-মাখ কৰা,आमापन
"1. চিত্ৰণ, 2. চিত্ৰণ","1.रेखांकन, 2.रेखाचित्रण"
প্লুটি,प्लुति
"১.প্লুটি, ২.প্লুটিকাৰন","1.प्लुति, 2.प्लुतिकरण"
"১.স্লেচ, ২.কাট","1.स्लैश, 2.काट"
কম্পিউটাৰৰ অধীনত,अधीन कंप्यूटर
snake উইন্ডো প্ৰট&#39;কল,सर्पी विंडो प्रोटोकॉल
"1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা","1. चूक, 2. सर्पण"
ছাঁদ,खाँचा
SCSI (SCSI),स्कैजी (एस सी एस आई)
স্মাৰ্ট কাৰ্ড,स्मार्ट कार्ड
শামুক মেইল,धीमी डाक
স্নেপশ্বট,आशुचित्र
"১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন","1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन"
চফ্ট কপি,सॉफ्ट प्रति
সহজ ফন্ট,सुगम फान्ट
ছ’ফ্টৱেৰ,सॉफ्टवेयर
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,सॉफ्टवेयर इंजीनियरी
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,सॉफ्टवेयर लाइसेंस
চফ্টৱেৰ পাইৰেচি,सॉफ्टवेयर चोरी
বৰ্ণালী,स्पेक्ट्रम
"1.স্ক্ৰু, 2.স্পাইৰেল","1.पेंचदार, 2.सर्पिल"
"1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট","1.विस्तृत शीट, 2.स्प्रेडशीट"
মানদণ্ড,मानक
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल)
প্ৰামাণিককৰণ,मानकीकरण
অপেক্ষাৰ সময়,प्रतीक्षा काल
তাৰক লান,तारक लैन
তৰাৰ অৱস্থান,तारक संस्थिति
আৰম্ভণিৰ বিট,आरंभी बिट
"1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট","1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट"
"1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি","1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी"
ষ্টেটাছ চেনেল,स्थिति चैनल
"1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা","1.सोपान साइज, 2.सोपानी आयाम"
বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল,विराम एवं प्रतीक्षा प्रोटोकॉल
ব্ৰেক ক&#39;ড,विराम कूट
pause key,विराम कुंजी
সংৰক্ষণযোগ্যতা,भंडारणीयता
সংৰক্ষিত প্ৰগ্ৰেম,भंडारित प्रोग्राम
শৃংখলা তথ্য,श्रृंखला आँकड़आ
"1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং","1.संरचित कूटलेखन, 2.संरचित कोडन"
গঠনমূলক প্ৰশ্ন ভাষা (SQL),संरचित पृच्छा भाषा (एस क्यू एल)
"১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি","1. वर्तिका पत्र, 2. शैली पत्र"
উপ-ডাইৰেকটৰি,उपनिदेशिका
"১.চাবনেট, ২.চাবনেট","1.उपजाल, 2.सबनेट"
উপবৃক্ষ,उपवृक्ष
"১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ","1.संक्षेपण, 2.संक्षेपीकरण"
"১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ","1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर"
"১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন","1.सुपर कप्यूटन, 2.सुपर अभिकलन"
কি&#39; চাবি,महाकुंजी
শীৰ্ষ ব্যৱহাৰকাৰী,सर्वोच्च प्रयोक्ता
তত্বাৱধানত শিক্ষণ,पर्यवेक्षित अधिगम
সহায়ক চিপ,सहायक चिप
নেট ভ্যাৰিয়েন্স,नेट विचरण
"১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান","1.नेट विचरण, 2.सीकरण, 3.सर्फन"
অদলবদল,गमागम
ইনবাউণ্ড,अंतर्गमागम
আউটফ্ল&#39;,बहिर्गमागम
শ্বেপিং,गमागमन
"1.চুইচ কৰা নেটৱৰ্ক,2. চুইচ কৰা নেটৱাৰ্ক","1.स्विचित नेटवर्क, 2. स्विचित जालक्रम"
চুইচিং,स्विचन
চুইচিং নীতি,स्विचन सिद्धांत
প্ৰতীকী প্ৰগ্ৰেমিং,प्रतीकात्मक प्रोग्रामन
সমন্বয়,तुल्यकालन
সমন্বয়ক,तुल्यकालक
সমকালীন,तुल्यकालिक
সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH),तुल्यकालिक अंकीय पदानुक्रम (एस डी एच)
বাক্য বিশ্লেষণ,वाक्य विश्लेषण
ব্যৱস্থা বিশ্লেষণ,तंत्र विश्लेषण
চিষ্টেম ইঞ্জিনিয়াৰিং,तंत्र इंजीनियरी
"১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ","1.तंत्र विच्छेदक, 2.तंत्र हैकर"
চিস্টেম ইন্টিগ্ৰেটৰ,तंत्र समेकक
চিস্টেম লগ,तंत्र लॉग
চিস্টেম কভাৰ,तंत्र आच्छद
ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA),तंत्र नेटवर्क संरचना (एस एन ए)
"1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ","1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक"
"1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ","1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन"
চিস্টেম সমাপ্তি,तंत्र समापन
চিস্টেম পৰীক্ষা,तंत्र परीक्षण
চিস্টেম সঁজুলি,तंत्र उपयोगिता
"1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা","1.व्यवस्थित कोड, 2.व्यवस्थित कूट"
টেব কমাণ্ড,टैब समादेश
অনুসূচী,सारणी
টেবুলাৰ অভাৰভিউ,सारणी अवलोकन
টেবুলৰ স্থান,सारणी स्थान
ফলক,पटलिका
"1.tabular, 2.এৰে এৰে","1.सारणीवद्ध, 2.सरणी व्यूह"
টেবুলেচন ফাংচন,सारणीकरण फलन
"১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন","1.चिह्नित वास्तुकला, 2.चिह्नित संरचना"
চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF),चिहनित प्रतिबिंब संचिका फर्मा (टिफ)
টেণ্ডেম ব্যৱস্থা,अग्रानुक्रम तंत्र
টেপ ঘনত্ব,टेप घनत्व
টেপ কভাৰ,टेप आवरण
tar ফাইল,टार संचिका
কাম,कार्य
ৱৰ্ক গাইড,कार्यदर्शिका
কাৰ্য্যসূচীকাৰী,कार्य अनुसूचक
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP),संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी)
কাটিং অপাৰেচন,कटाव संक्रिया
টেলিকমিউনিকেচন,दूरसंचार
টেলিকমিউনিকেচন,दूरसंचार
টেলিকম,दूरसंवाद
টেলিকনফাৰেন্স,दूर सम्मेलन
"১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী","1.तारप्रेषण, 2.टेलीग्राफी"
"১.টেলিমিটাৰ, ২.টেলিমেট্ৰি","1.दूरमापी, 2.दूरमिती"
"১.টেলিফোন, ২.টেলিফোন","1.दूरभाष, 2.टेलीफोन"
টেলিফোন,दूरभाषी
"১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ","1.दूरमुद्रक, 2.टेलीप्रिंटर"
টেলিপ্ৰচেছিং,दूरप्रक्रमण
"১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন","1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र"
টেলেক্স,टेलेक्स
"১.নেটৱৰ্ক, ২.টেলনেট","1.दूर जाल, 2.टेलनेट"
"১.গৰম, ৩.তাপমাত্ৰা","1.ताप, 3.तापक्रम"
"১.আকৃতিৰ প্লেট, ২.সাঁচ, ৩.ৰূপা","1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा"
দহৰ পৰিপূৰক,दस-पूरक
টেৰা বাইট,टेरा बाइट
টেৰা ফেলপছ,टेरा फलाप्स
"1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ","1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर"
"1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড","1.अंतक आसंधि, 2.टर्मिनल नोड"
টাৰ্মিনেল উইন্ডো,टर्मिनल विंडो
ending,समापन
ট্ৰাই-বেছ,त्रि-आधारी
তিনিটা বেচ অপাৰেচন,त्रि-आधारी संक्रिया
পৰীক্ষা কৰা হৈছে,परीक्षण
পৰীক্ষাৰ কভাৰেজ,परीक्षण व्याप्ति
পৰীক্ষা নিষ্পাদন,परीक्षण निष्पादन
পৰীক্ষাৰ তথ্য,परीक्षण आँकड़आ
"১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী","1.टैक्सट, 2. पाठ्य सामग्री"
লিখনী বাকচ,पाठ्य पेटी
লিখনী কাৰ্চাৰ,पाठ्य कर्सर
টেক্সট সম্পাদক,पाठ्य संपादक
লিখনী নথিপত্ৰ,पाठ संचिका
পাঠ্যক্ৰম,पाठ्य विधा
টেক্সট প্ৰচেছিং,पाठ प्रक्रमण
বক্তৃতা-পাঠ (TTS),वाक-पाठ्य (टी टी एस)
টেক্সচাৰ মেপিং,बुनावट प्रतिचित्रण
"১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ","1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र"
তাপীয় ছীলাৰ,तापीय मुद्रकातापीय
"১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি","1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी"
(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT),(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी)
"১.ৰত্ন, ২.হেচিং","1.गहाना, 2.थैशिंग"
থ্ৰেড বেংগল,सूत्र-चूड़ई
থ্ৰেডিং,सूत्रण
"১.ত্ৰিভুজ নেটৱৰ্ক, ২.ত্ৰিভুজ নেটৱৰ্ক","1.त्रितल जालक्रम, 2.त्रितल नेटवर्क"
প্ৰবাহ ক্ষমতা,प्रवाह क्षमता
সময়ৰ জটিলতা,काल जटिलता
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),काल विभाजन बहुसंकेतन (टी डी एम)
সময়সীমা,काल फ्रेम
একে সময়তে,ङ्केसमय सी
"1. কল মেচিন, 2. কল মেচিন, 3. টাইম মেচিন","1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन"
টাইম আপ,समय समाप्त
"1.Callocation, 2.Cal কোৱাণ্টাইজেচন","1.कालॉशन, 2.काल क्वांटीकरण"
সময় শৃংখলা,काल श्रेणी
"১/ সময় বিভাজন, ২। সময় ভাগ-বতৰা কৰা","1. काल विभाजन, 2. समय सहभाजन"
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,समय सहभाजन तंत्र
কল ষ্টেপ,काल स्टेप
সময়ৰ ডায়েগ্ৰাম,काल आरेख
চৰিত্ৰ,वर्णक
টগল কৰক,टॉगल
toggle move,टॉगल चाल
"১.চিহ্ন, ২.টোকেন","1.प्रतीक, 2.टोकन"
টোকেন বাছ,टोकन बस
টোকেন বাছ,टोकन बस
টোকেন বাছ নেটৱাৰ্ক,टोकन बस जालक्रम
"১.চিহ্ন আঙঠি, ২.চিহ্ন আঙঠি","1.प्रतीक वलय, 2.सांकेतिक वलय"
টোকেন আলোচনা,टोकन वार्ता
"১.সঁজুলি, ২.সঁজুলি","1.औजार, 2.उपकरण"
টপ-ফুট,शीर्ष-पाद
টপ ফুট ডিজাইন,शीर्ष पाद अभिकल्प
"1. নখ ৰিজ কনফিগাৰেচন, 2. তললৈ টানি","1.नख शिख पद विन्यास, 2.अधोगामी"
"১.অৱস্থান, ২.অৱস্থান বিজ্ঞান","1.सांस्थिति, 2.स्थान विज्ञान"
টাচ পেড,स्पर्श पैड
টাচ্ছ স্ক্ৰীন,स्पर्श स्क्रीन
"১.চিহ্ন, ২.চিহ্ন, ৩.ট্ৰেচিং","1.चिन्ह, 2.निशान, 3.अनुरेखण"
ট্ৰেচিং,अनुरेखण
"১.পথ, ২.পথ, ৩.লিক","1.मार्ग, 2.पथ, 3.लीक"
"1.ট্ৰেক ডিস্ক, 2.পথ ডিস্ক","1.ट्रैक डिस्क, 2.पथ डिस्क"
পথ টেপ,पथ टेप
"১.ফ&#39;ল&#39; কৰক, ২.ফ&#39;ল&#39; কৰক","1.अनुमार्गन, 2.अनुपथन"
"১/ অনুসৰণ কৰক, ২. অনুসৰণ কৰক","1.अनुयान, 2.अनुग"
ট্ৰেজেক্টৰী,प्रक्षेप पथ
"১.লেনদেন, ২.চুক্তি, ৩.লেনদেন, ৪.বিনিময়","1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान"
"1. ডিল ফাইল, 2. কাৰ্য্যকলাপ ফাইল","1.सौदा संचिका, 2.क्रिया-कलाप संचिका"
"1.লেনদেনৰ নথিপত্ৰ, 2.লেনদেনৰ লগ","1.लेन-देन संलेख, 2.आदान-प्रदान लॉग"
"1. লিপিবদ্ধ কৰা, 2. লিপিবদ্ধ কৰা","1.प्रतिलेखन, 2.लिप्यंतरण करना"
ট্ৰেন্সডুচাৰ,ट्रांसड्यूसर
স্থানান্তৰ হাৰ,अंतरण दर
স্থানান্তৰ সময়,अंतरण काल
ৰূপান্তৰ,रुपांतरण
ক্ষণিকৰ ভুল,क्षणिक त्रुटि
ট্ৰেঞ্জিচন পিৰিয়ড,संक्रमण काल
"১. পৰিৱৰ্তন, ২. অনন্তকাল","1.संक्रमण, 2.संक्रांति"
সংক্ৰামক,संक्रामक
সংক্ৰমিত,संक्रमिता
"১.অনুবাদ, ২.অনুবাদ, ৩.বাখ্যা","1.अनुवाद, 2.अंतरण, 3.अनुभाषण"
"১.সংক্ৰমণ, প্ৰেৰণ, ২.সংক্ৰমণ","1. संचरण, संचारण, 2.संप्रेषण"
যোগাযোগ নিয়ন্ত্ৰণ প্ৰটোকল (TCP),संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी)
"১.সংবহন লাইন, ২.সংবহন লাইন","1.संचरण लाइन, 2.संप्रेषण लाइन"
ট্ৰেন্সমিটাৰ,ट्रांसमीटर
স্বচ্ছতা,पारदर्शिता
ট্ৰেন্সপণ্ডাৰ,ट्रांसपोंडर
"১.পৰিবহণ, ২.ৰিগ্ৰেছন","1.परिवहन, 2.प्रतिगमन"
ট্ৰেন্সপজিচন,पक्षांतरण
ট্ৰেন্সপিউটাৰ,ट्रांसप्यूटर
"1.ট্ৰেন্সমিট ৰিচিভাৰ, 2.ট্ৰেন্স ৰিচিভাৰ","1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर"
"১.ফান্দ, ২.ফান্দ, ৩. ধৰা","1.प्रपाशन, 2.फांसना, 3.पकड़ना"
ঘূৰ্ণন,चंक्रमण
গছ (পৰিৱৰ্তন),वृक्ष (चंक्रमण)
গছৰ নেটৱৰ্ক,तरु नेटवर्क
সহায়ক বৰ্তনী,सहायक परिपथ
তুচ্ছ ডায়েগ্ৰাম,तुच्छ आरेख
সমস্যা সমাধান কৰা,दोष-निवारण
ৰিপড অফ,"छिन्न, रुंडन"
সত্য টেবুল,सत्यमान सारणी
"১.টিউনাৰ, ২.টিউনাৰ, ৩.টিউনাৰ","1.टयूनर, 2.समस्वरक, 3.समंजक"
"১.টানেলিং, ২.টানেলিং","1.सुरंगन, 2.टनलिंग"
"১.সামঞ্জস্য, ২.টিউনিং, ৩.টিউনিং","1.समंजन, 2.समस्वरण, 3.टयूनिंग"
tuple,टपल
টাৰ্বো পাস্কেল,टर्बो पास्कल
টুৰিং মেচিন,टयूरिंग मशीन
টাৰ্ণআউট সময়,प्रतिवर्तन काल
টাৰ্ণআউট নথিপত্ৰ,प्रतिवर्तन दस्तावेज
turn sequence,प्रतिवर्तन अनुक्रम
দম্পতী কেবল,युगल केबल
"1. ওলোটা যোৰ, 2. ওলোটা যোৰ","1.ऐंठित युगल, 2.व्यावर्तित युग्म"
ডাবল পাছ সোঁৱৰাই দিয়া,द्वि-पारक स्मरांतरक
দুটাৰ পৰিপূৰক,दो का पूरक
প্ৰকাৰ,प्रकार
"1.টাইপ মুখ, 2.চৰিত্ৰ","1.टाइप फेस, 2.अक्षराकृति"
টাইপোগ্ৰাফিক শীৰ্ষ,टंकन शीर्ष
প্ৰিন্টাৰ চকা,मुद्रक चक्र
টাইপিং কৰা,टंकण
অবিৰত শক্তিৰ উৎস,अबाधित शक्ति स्रोत
"১/ একক কাৰ্য্য, ২) এক অংশৰ ব্যৱস্থা","1.एकल संक्रिया, 2.एक-अंगी प्रणाली"
একক অপাৰেচন,एकल संक्रिया
"1.একক অপাৰেটৰ, 2.একক অপাৰেটৰ","1.एकल संकारक, 2.एक अंगी संकारक"
অনিশ্চয়তা,अनिश्चितता
নিষিদ্ধ বিবৃতি,अप्रतिबंधी कथन
অগণনযোগ্য,अगणनीय
উন্মোচন কৰা,अनावरण
অনিৰ্ণায়ক,अनिर्णीय
অসংজ্ঞায়িত,ङ्केअपरिभाषित
অসংজ্ঞায়িত ৰেকৰ্ড,अपरिभाषित अभिलेख
বিলুপ্তি,अविलोप
"1. জোৰ-জবৰদস্তি, 2. সমন্বয়ক, 3, সমন্বয়ক","1.अधोडैश, 2.अधोरेक, 3, अधोयोजक"
অনিৰ্দিষ্ট কৰা হৈছে,अनिर्दिष्ट
"১.অনিৰ্দিষ্ট গ্ৰাফ, ২.অনিৰ্দিষ্ট গ্ৰাফ","1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख"
একে দিশৰ সেৱাৰ সময়,एकसमान दिशा सेवाकाल
বাতিল কৰক,निरस्त करना
"1.অফৰ্মেট কৰা ডিস্ক, 2.অফৰ্মেট কৰা ডিস্ক","1.असंरुपित चक्रिका, 2.असंरुपित डिस्क"
মেপিং,समचित्रण
"১.ইউনিকোড, ২.একক ক&#39;ড","1.यूनीकोड, 2.एकल कूट"
অনিৰ্দিষ্ট গছ,अनिर्दिष्ट वृक्ष
