Marathi,Telugu
स्टॅम्प पेपर,స్టాంప్ పేపర్
उभे रहा,స్టాండ్
मानक,ప్రమాణం
मानक करार,ప్రామాణిక ఒప్పందం
मानक कपात,ప్రామాణిక మినహాయింపు
मानक स्वरूप,ప్రామాణిక ఆకృతి
मानकीकरण,ప్రామాణీకరణ
मानक मनुष्य-तास,ప్రామాణిక మనిషి-గంటలు
जीवनमान,జీవన ప్రమాణం
मानक कामगिरी,ప్రామాణిక పనితీరు
मानक दर,ప్రామాణిక రేటు
स्टँडबाय व्यवस्था,స్టాండ్బై అమరిక
उभे,నిలబడి
स्थायी आयोग,స్టాండింగ్ కమిషన్
स्थायी समिती,స్టాండింగ్ కమిటీ
स्थायी आदेशात,స్టాండింగ్ ఆర్డర్
स्थिर,నిలిచిపోతుంది
तारांकित,నటించారు
तारांकित प्रश्न,నటించిన ప్రశ్న
स्टार्टर,స్టార్టర్
सुरुवातीचा पगार,ప్రారంభ జీతం
राज्य,రాష్ట్రం
राज्य मेजवानी,రాష్ట్ర విందు
राज्य सरकार,రాష్ట్ర ప్రభుత్వం
राज्य अतिथी,రాష్ట్ర అతిథి
राज्य यादी,రాష్ట్ర జాబితా
गतिरोधक,ప్రతిష్టంభన
विधान,ప్రకటన
खाते विधान,ఖాతా ప్రకటన
तथ्यांचे विधान,వాస్తవాల ప్రకటన
आरोग्य स्थिती,ఆరోగ్య స్థితి
राजकारणी,రాజనీతిజ్ఞుడు
स्थिर,స్టాటిక్
स्टेशन,స్టేషన్
स्थिर साठा,స్థిర స్టాక్
स्टेशनरी,స్టేషనరీ
स्टेशन रजा,స్టేషన్ సెలవు
सांख्यिकीय,గణాంక
सांख्यिकीय डेटा,గణాంక డేటా
आकडेवारी,గణాంకాలు
स्थिती,స్థితి
स्थिती,యథాతథంగా
स्थिती अहवाल,స్థితి నివేదిక
स्थिती प्रतीक,హోదాకి చిహ్నం
कायदे,శాసనం
वैधानिक,చట్టబద్ధమైన
वैधानिक शरीर,చట్టబద్ధమైన శరీరం
वैधानिक सुट्टी,చట్టబద్ధమైన సెలవు
वैधानिक अधिकार,చట్టబద్ధమైన హక్కులు
रहा,ఉండండి
एसटीडी,Std
स्थिर वाढ,స్థిరమైన పెరుగుదల
उंच वाढ,నిటారుగా పెరుగుదల
सुकाणू समिती,క్రియాశీలక కమిటీ
स्टेनोग्राफी,స్టెనోగ్రఫీ
निर्जंतुकीकरण,స్టెరిలైజేషన్
स्टर्न Action क्शन,స్టెర్న్ యాక్షన్
कलंक,కళంకం
उत्तेजन,ఉద్దీపన
स्टायपेंड,స్టైఫండ్
संज्ञा,నిబంధన
निर्धारित वेळ मर्यादा,నిర్దేశించిన కాలపరిమితి
अटी,నిబంధన
साठा,స్టాక్
स्टॉक रजिस्टर,స్టాక్ రిజిస్టర్
स्टॉक-टेक,స్టాక్ టేకింగ్
स्टॉक व्हॅल्यूएशन,స్టాక్ వాల్యుయేషన్
स्टॉपगॅप व्यवस्था,స్టాప్‌గ్యాప్ అమరిక
संचयन,నిల్వ
साठवण्याची जागा,నిల్వ స్థలం
स्टोअर,స్టోర్
सरळ,నేరుగా
मानसिक ताण,జాతి
विचित्र,వింత
अनोळखी,అపరిచితుడు
स्तर,స్ట్రాటా
रणनीती,వ్యూహం
स्तरीकरण,స్ట్రాటిఫికేషన్
प्रवाह,స్ట్రీమ్‌లైన్
सामर्थ्य,బలం
मजबूत करा,బలోపేతం
कठोर,కఠినమైన
ताण,ఒత్తిడి
तणाव व्यवस्थापन,ఒత్తిడి నిర్వహణ
कठोर,కఠినమైన
काटेकोरपणे,ఖచ్చితంగా
कडकपणा,కఠినత
कठोर,కఠినమైన
संप,సమ్మె
संप कॉल,స్ట్రైక్ కాల్
कडकपणा,స్ట్రింగెన్సీ
पट्टी,స్ట్రిప్
प्रयत्न करा,పోరాడాలి
साठवण क्षमता,నిల్వ సామర్థ్యం
मजबूत खोली,బలమైన గది
स्ट्रक्चरल,నిర్మాణ
रचना,నిర్మాణం
संरचित मुलाखत,నిర్మాణాత్మక ఇంటర్వ్యూ
संरचित वेतन,నిర్మాణాత్మక చెల్లింపు
संघर्ष,పోరాటం
हट्टी,మొండి పట్టుదలగల
अभ्यासू,స్టూడియో
अभ्यास,అధ్యయనం
अभ्यासाची रजा,అధ్యయనం సెలవు
सामग्री,విషయం
विलक्षण,ఆశ్చర్యకరమైనది
शैली,శైలి
उप,ఉప
उपसमिती,ఉప కమిటీ
उप-करार,ఉప కాంట్రాక్ట్
उप जिल्हा,ఉప జిల్లా
उपविभाग,ఉప విభజన
उप-प्रमुख,ఉప తల
विषय,విషయం
व्यक्तिनिष्ठ,ఆత్మాశ్రయ
सबज्युडिस,సబ్‌జూడీస్
सबलीज,సబ్‌లైజ్
Subletting,సబ్‌లెట్టింగ్
सबमिशन,సమర్పణ
अधीन,లొంగినది
गौण कार्यालय,సబార్డినేట్ కార్యాలయం
गौण सेवा,సబార్డినేట్ సేవలు
गौण कर्मचारी,సబార్డినేట్ సిబ్బంది
सबपरोग्राफ,ఉపప్రాగ్రాఫ్
सबर्यूल,సబ్రేల్
सदस्यता घ्या,సభ్యత్వాన్ని పొందండి
सदस्यता घेतली भांडवल,చందా మూలధనం
ग्राहक,చందాదారుడు
सदस्यता,చందా
उपविभाग,ఉపవిభాగం
त्यानंतरचे,తరువాత
त्यानंतरची क्रिया,తదుపరి చర్య
त्यानंतर,తరువాత
सहाय्यक,అనుబంధ సంస్థ
सहाय्यक संस्था,అనుబంధ సంస్థలు
सहाय्यक उद्योग,అనుబంధ పరిశ్రమ
सहाय्यक आदेश,అనుబంధ ఆదేశం
सहाय्यक पावती,అనుబంధ రశీదు
सहाय्यक नोंदणी,అనుబంధ రిజిస్టర్
अनुदान द्या,సబ్సిడీ
अनुदानित,సబ్సిడీ
अनुदानित निवास,సబ్సిడీ వసతి
अनुदान,సబ్సిడీ
निर्वाह,జీవనాధారం
निर्वाह भत्ता,జీవనాధార భత్యం
निर्वाह अनुदान,జీవనాధార మంజూరు
कमीतकमी,ప్రామాణికమైన
भरीव,గణనీయమైన
सिद्ध करा,సబ్‌స్టాంటియేట్
ठोस,సబ్స్టాంటివ్
ठोस वेतन,గణనీయమైన చెల్లింపు
ठोस पोस्ट,గణనీయమైన పోస్ట్
पर्याय,ప్రత్యామ్నాయం
प्रतिस्थापन,ప్రత్యామ్నాయం
उप-परिच्छेद,ఉప ఉప-పేరా
उपनगरीय,సబర్బన్
सबवेन्शन,ఉపవిభాగం
उपविभाग,ఉపశమనం
भुयारी मार्ग,సబ్వే
यशस्वी,తరువాత
उत्तराधिकार,వారసత్వం
सलग,వరుస
उत्तराधिकारी,వారసుడు
सल्ले,సహాయక
दावा,స్యూ
दु: ख,బాధ
दु: ख,బాధ
पुरेसे,సరిపోతుంది
प्रत्यय,ప్రత్యయం
मताधिकार,ఓటు హక్కు
सूचना,సూచన
सूचना बॉक्स,సూచన పెట్టె
सूचना पुस्तक,సూచనల పుస్తకం
सूचक,సూచనాత్మక
आत्महत्या,ఆత్మహత్య
खटला,సూట్
योग्यता,అనుకూలత
योग्य कृती,తగిన చర్య
उपयुक्त,సరిపోతుంది
बेरीज,మొత్తం
थोडक्यात,సంక్షిప్తంగా
सारांश,సారాంశం
सारांश चाचणी,సారాంశ ట్రయల్
सारांश,సంక్షిప్తం
समिट,శిఖరం
समन,సమన్
Sumptury भत्ता,సుమంప్టీ భత్యం
बेरीज,సంకలనం
Sundry,సుంద్రీ
सुओ मोटो,SUO MOTO
अतिरेकी,సూపరన్యునేషన్
सुपरन्युएशन पेन्शन,సూపరన్యునేషన్ పెన్షన్
वरवरच्या,ఉపరితల
अनावश्यक,నిరుపయోగంగా
सुपरइम्पोज,సూపర్మోస్
श्रेष्ठ,సుపీరియర్
श्रेष्ठत्व,ఆధిపత్యం
अलौकिक,సూపర్న్యూమరీ
अलौकिक पोस्ट,సూపర్న్యూమరీ పోస్ట్
सुपरसिप्राय,సూపర్‌స్క్రయిబ్
सुपरस्क्रिप्शन,సూపర్‌స్క్రిప్షన్
सुपरसेड,సూపర్సైడ్
सुपरसेशन,సూపర్‌సెషన్
सुपरस्ट्रक्चर,సూపర్ స్ట్రక్చర్
सुपरटॅक्स,సూపర్ టాక్స్
सुपर टाइमस्केल,సూపర్ టైమ్‌స్కేల్
पर्यवेक्षण,పర్యవేక్షణ
पर्यवेक्षक,పర్యవేక్షకుడు
पर्यवेक्षी कर्मचारी,పర్యవేక్షక సిబ్బంది
पूरक,అనుబంధం
पूरक,అనుబంధ
पूरक बजेट,అనుబంధ బడ్జెట్
पूरक किंमत,అనుబంధ ఖర్చు
पूरक मागणी,అనుబంధ డిమాండ్
पूरक अनुदान,అనుబంధ గ్రాంట్
पूरक प्रश्न,అనుబంధ ప్రశ్న
पूरक नियम,అనుబంధ నియమాలు
पुरवठादार,సరఫరాదారు
पुरवठा,సరఫరా
समर्थन,మద్దతు
समर्थक,మద్దతుదారు
समर्थन दस्तऐवज,సహాయక పత్రాలు
दडपशाही,అణచివేయండి
सर्वोच्चता,ఆధిపత్యం
सर्वोच्च,సుప్రీం
अधिभार,సర్‌చార్జ్
हमी,జ్యూరీ
हमी बॉन्ड,పూచికత్తు పత్రం
पृष्ठभाग तपासणी,ఉపరితల తనిఖీ
पृष्ठभाग वाहतूक,ఉపరితల రవాణా
शस्त्रक्रिया,శస్త్రచికిత్స
आडनाव,ఇంటిపేరు
अधिशेष,మిగులు
अतिरिक्त बजेट,మిగులు బడ్జెట్
अतिरिक्त अहवाल,మిగులు నివేదిక
अतिरिक्त कर्मचारी,మిగులు సిబ్బంది
आश्चर्यचकित तपासणी,ఆశ్చర్యకరమైన తనిఖీ
आश्चर्य भेट,ఆశ్చర్యకరమైన సందర్శన
शरण जाणे,లొంగిపోవటం
आसपासच्या,పరిసరాలు
सारटॅक्स,సర్టాక్స్
पाळत ठेवणे,నిఘా
सर्वेक्षण,సర్వే
सर्वेक्षण अहवाल,సర్వే నివేదిక
सर्व्हायव्हल,మనుగడ
हयात,బతికేది
वाचलेले,సర్వైవర్
संवेदनशीलता,ససెప్టబిలిటీ
संशयित,అనుమానితుడు
निलंबित,సస్పెండ్
रहस्य,సస్పెన్స్
सस्पेन्स खाते,సస్పెన్స్ ఖాతా
निलंबन,సస్పెన్షన్
निलंबन ऑर्डर,సస్పెన్షన్ ఆర్డర్
संशय,అనుమానం
टिकाऊ,సస్టైనబుల్
टिकाऊ वाढ,స్థిరమైన పెరుగుదల
टिकाव,తగిలిన
शपथ,ప్రమాణం
शपथविधी,ప్రమాణ స్వీకారం
अभ्यासक्रम,సిలబస్
चिन्ह,చిహ్నం
सममिती,సమరూపత
सहानुभूती,సానుభూతి
सहानुभूती संप,సానుభూతి సమ్మె
परिसंवाद,సింపోజియం
लक्षणं,లక్షణం
समक्रमित,సమకాలీకరించండి
सारांश,సారాంశం
संश्लेषण,సంశ్లేషణ
कृत्रिम,సింథటిక్
प्रणाली,వ్యవస్థ
पद्धतशीर,క్రమబద్ధమైనది
पद्धतशीर काम,క్రమబద్ధమైన పని
सिस्टम विश्लेषण,వ్యవస్థల విశ్లేషణ
टॅब फोल्डर,టాబ్ ఫోల్డర్
टेबल,పట్టిక
झांकी,టేబులో
सामग्री सारणी,విషయ సూచిక
घराचे टेबल,ఇంటి పట్టిక
सारणी,పట్టిక
सारणीत विधान,పట్టిక ప్రకటన
टॅब्युलेशन,పట్టిక
टॅब्यूलेटर,టాబ్యులేటర్
टॅकल,టాకిల్
युक्ती,వ్యూహం
कुशलतेने,వ్యూహాత్మక
युक्ती,వ్యూహం
टॅग,ట్యాగ్
घरी वेतन घ्या,ఇంటి చెల్లింపు తీసుకోండి
ताब्यात घ्या,స్వాధీనం
प्रतिभावान,ప్రతిభావంతులైన
प्रतिभा शोध,ప్రతిభ శోధన
टॅली,Tally
टॅली कार्ड,టాలీ కార్డ్
छेडछाड,ట్యాంపరింగ్
मूर्त,స్పష్టమైన
मूर्त मालमत्ता,స్పష్టమైన ఆస్తి
टेप,టేప్
टॅपिंग,నొక్కడం
अशक्तपणा,టార్డినెస్
लक्ष्य,లక్ష్యం
लक्ष्य दिनांक,లక్ష్యం తేదీ
आयात मालावरील जकात,సుంకం
कलंक,TARNISH
कार्य,పని
कार्यदल,టాస్క్ ఫోర్స్
कर,పన్ను
कर कमी करणे,పన్ను తగ్గింపు
करपात्र,పన్ను పరిధిలోకి వచ్చేది
करपात्र उत्पन्न,పన్ను పరిధిలోకి వచ్చే ఆదాయం
कर समायोजन,పన్ను సర్దుబాటు
कर मूल्यांकन,పన్ను లెక్కించుట
कर आकारणी,పన్ను
कर टाळणे,పన్ను ఎగవేత
कर सल्लागार,పన్ను సలహాదారు
कर घोषित,పన్ను ప్రకటన
स्त्रोतावर कर वजा केलेला,మూలం వద్ద తీసివేయబడిన పన్ను
कर कपात,పన్ను మినహాయింపు
कर चुकवणे,పన్ను ఎగవేత
कर सूट,పన్ను మినహాయింపు
कर मुक्त,పన్ను రహిత
करदाता,పన్ను చెల్లింపుదారు
कर सूट,పన్ను రిబేటు
कराचा परतावा,పన్ను రిటర్న్
कर वेळापत्रक,పన్ను షెడ్యూల్
संघभावना,జట్టు స్పూర్తి
कार्यसंघ कार्य,జట్టు పని
अश्रुधुर गॅस,భాష్ప వాయువు
तांत्रिक,సాంకేతిక
तांत्रिक सल्ला,సాంకేతిక సలహా
तांत्रिक महाविद्यालय,సాంకేతిక కళాశాల
तांत्रिक माहिती,సాంకేతిక సమాచారం
तांत्रिक पोस्ट,సాంకేతిక పోస్ట్
तांत्रिक पात्रता,సాంకేతిక అర్హత
तांत्रिक कौशल्य,సాంకేతిక నైపుణ్యం
तांत्रिक संज्ञा,సాంకేతిక పదం
तांत्रिक प्रशिक्षण,సాంకేతిక శిక్షణ
तंत्रज्ञ,సాంకేతిక నిపుణుడు
तंत्र,టెక్నిక్
तंत्रज्ञान,టెక్నోక్రసీ
तंत्रज्ञान,టెక్నోక్రాట్
तंत्रज्ञान,సాంకేతిక
तंत्रज्ञानशास्त्रज्ञ,సాంకేతిక నిపుణుడు
तंत्रज्ञान,సాంకేతికం
टेलबँकिंग,టెలిబ్యాంకింగ్
तार,టెలిగ్రామ్
टेलिग्राफिक पत्ता,టెలిగ్రాఫిక్ చిరునామా
टेलीग्राफी,టెలిగ్రఫీ
टेलीप्रिंटर संदेश,టెలిప్రెంటర్ సందేశం
टेलिव्हिजन,టెలివిజన్
टेलीवॉर्किंग,టెలివర్కింగ్
टेलेक्स,టెలిక్స్
टेलर,టెల్లర్
स्वभाव,కోపం
स्वभाव,స్వభావం
स्वभाव,స్వభావం
तापमान,ఉష్ణోగ్రత
टेम्पो,టెంపో
तात्पुरता,తాత్కాలిక
तात्पुरते आगाऊ,తాత్కాలిక ముందస్తు
तात्पुरती भेट,తాత్కాలిక నియామకం
तात्पुरते अपंगत्व,తాత్కాలిక వైకల్యం
तात्पुरते पोस्ट,తాత్కాలిక పోస్ట్
तात्पुरते निर्बंध,తాత్కాలిక పరిమితి
तात्पुरती रिक्तता,తాత్కాలిక ఖాళీ
मोह,టెంప్టేషన్
टेनेबल,టేనబుల్
कठोरपणा,చిత్తశుద్ధి
भाडेकरु,అద్దె
भाडेकरू,అద్దెదారు
प्रवृत्ती,ధోరణి
निविदा,టెండర్
निविदा बॉक्स,టెండర్ బాక్స్
निविदाकार,టెండరర్
निविदा सूचना,టెండర్ నోటీసు
तात्पुरते,అస్థిరమైనదనే
कार्यकाळ,పదవీకాలం
जमीन कार्यकाळ,భూమి పదవీకాలం
कार्यालयाचा कार्यकाळ,పదవీకాలం
पोस्टचा कार्यकाळ,పోస్ట్ పదవీకాలం
कामाचा कालावधी,పని పదవీకాలం
कार्यकाळ पोस्ट,పదవీకాల పోస్ట్
मुदत,పదం
संपुष्टात येण्याजोगे,ముగింపు
टर्मिनल (अहवाल इ.),టెర్మినల్ (నివేదిక మొదలైనవి)
टर्मिनल टॅक्स,టెర్మినల్ పన్ను
समाप्ती,ముగింపు
टर्मिनेशन क्लॉज,ముగింపు నిబంధన
टर्मिनेशन नोटीस,ముగింపు నోటీసు
सेवा समाप्त,సేవ యొక్క ముగింపు
शब्दावली,పరిభాష
मुदत कर्ज,టర్మ్ లోన్
कार्यालयाची मुदत,పదవీకాలం
अटी,నిబంధనలు
नियम आणि अटी,నిబంధనలు మరియు షరతులు
वितरण अटी,పంపించటానికి షరతులు
संदर्भ अटी,సూచన నిబంధనలు
सेवा अटी,సేవా నిబంధనలు
प्रदेश,భూభాగం
दहशत,భీభత్సం
दहशतवाद,ఉగ్రవాదం
दहशतवादी,ఉగ్రవాది
तृतीय लाभ,తృతీయ ప్రయోజనం
चाचणी,పరీక్ష
करार,నిబంధన
चाचणी शुल्क,పరీక్ష ఛార్జ్
चाचणी तपासणी,పరీక్ష తనిఖీ
परीक्षक,టెస్టర్
साक्ष द्या,సాక్ష్యం
प्रशस्तिपत्र,యోగ్యతా పత్రము
साक्ष,సాక్ష్యం
चाचणी अहवाल,పరీక్ష నివేదిక
मजकूर,వచనం
कृतज्ञ,ధన్యవాదాలు
थीम,థీమ్
उपचार,చికిత్స
तृतीय पक्ष,మూడవ పార్టీ
नख,పూర్తిగా
विचारवंत,శ్రద్ద
धोका,బెదిరింపు
काटेकोर,పొదుపు
माध्यमातून,ద్వారా
बाहेर फेकून,విసిరి వేయి
अंगठा छाप,బొటనవేలు ముద్ర
थंपिंग बहुसंख्य,మెజారిటీ
तिकिट,టికెట్
टाय,టై
बांधलेले कर्ज,టైడ్ లోన్
स्तरीय,టైర్
टिल्ट,వంపు
वेळ,సమయం
वेळ परवानगी,సమయం అనుమతించబడింది
वेळ प्रतिबंधित,సమయం నిరోధించబడింది
वेळेच बंधन,నిర్ణీత కాలం
वेळ कार्ड,టైమ్ కార్డ్
वेळ ठेव (= निश्चित ठेव),టైమ్ డిపాజిట్ (= స్థిర డిపాజిట్)
वेळ ठेवणे,సమయం ఉంచడం
वेळेची मर्यादा,నిర్ణీత కాలం
वेळ बंद,సమయం ఆఫ్
वेळ ओलांडून,సమయం అధిగమిస్తుంది
कालबाह्य कार्यक्रम,సమయం ముగిసిన ప్రోగ్రామ్
वेळ दर,సమయ రేటు
वेळ रेकॉर्डिंग मशीन,టైమ్ రికార్డింగ్ మెషిన్
वेळ स्केल,సమయ స్కేల్
वेळा पत्रक,సమయ ప్రణాళిక
वेळ मुद्रांक,టైమ్ స్టాంప్
वेळ अभ्यास उपकरणे,సమయ అధ్యయన పరికరాలు
वेळापत्रक,సమయ పట్టిక
वेळ,టైమింగ్
टिपा,చిట్కాలు
शीर्षक,శీర్షిక
शीर्षक धारक,టైటిల్ హోల్డర్
टॉयलेट,"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి"
टोकन,టోకెన్
टोकन सदस्य,టోకెన్ సభ్యుడు
टोकन वेतन,టోకెన్ పే
टोकन स्ट्राइक,టోకెన్ సమ్మె
टोन,టోన్
खाली टोन,గొంతు తగ్గించు
सुरात जुळविणे,టోన్ అప్
साधन,సాధనం
टूल डाउन स्ट्राइक,టూల్ డౌన్ సమ్మె
शीर्ष,టాప్
विषय,అంశం
उच्च स्तरीय निर्णय,ఉన్నత స్థాయి నిర్ణయం
वरिष्ठ व्यवस्थापन,ఉన్నతస్థాయి పాలకవర్గం
सर्वात वर,పైభాగం
शीर्ष अधिकारी,అగ్ర అధికారి
टोपोग्राफी,స్థలాకృతి
सर्वोच्च प्राधान्य,అత్యంత ప్రధానమైన
अव्वल रँकिंग,టాప్ ర్యాంకింగ్
अत्यंत गुप्त,అతి రహస్యం
छळ,హింస
एकूण,మొత్తం
एकूण सेवा,మొత్తం సేవ
कठीण,కఠినమైనది
टूर,పర్యటన
टूर प्रोग्राम,టూర్ ప్రోగ్రాం
टूर रिपोर्ट,టూర్ రిపోర్ట్
टाउट,టౌట్
शहर,పట్టణం
टाउनशिप,టౌన్షిప్
ट्रेस,జాడ కనుగొను
ट्रॅक्ट,ట్రాక్ట్
कर्षण,ట్రాక్షన్
व्यापार करार,వాణిజ్య ఒప్పందం
व्यापारी संघ,వాణిజ్య సంఘం
परंपरा,సాంప్రదాయం
ट्रेन,రైలు
प्रशिक्षणार्थी,ట్రైనీ
प्रशिक्षणार्थी,ట్రైనీషిప్
ट्रेनर,శిక్షకుడు
प्रशिक्षण,శిక్షణ
प्रशिक्षण केंद्र,శిక్షణా కేంద్రం
प्रशिक्षण महाविद्यालय,శిక్షణ కళాశాల
प्रशिक्षण विभाग,శిక్షణా విభాగం
प्रशिक्षण संस्था,శిక్షణా సంస్థ
प्रशिक्षण कालावधी,శిక్షణా సమయం
प्रशिक्षण कार्यक्रम,శిక్షణా కార్యక్రమం
प्रशिक्षण युनिट,శిక్షణా యూనిట్
वैशिष्ट्य,లక్షణం
देशद्रोही,దేశద్రోహి
शांतता,ప్రశాంతత
व्यवहार,లావాదేవీ
व्यवसायाचा व्यवहार,వ్యాపారం యొక్క లావాదేవీ
लिप्यंतरण,ట్రాన్స్క్రిప్షన్
हस्तांतरण,బదిలీ
हस्तांतरणीय वस्तू,బదిలీ చేయగల వస్తువులు
हस्तांतरण प्रवेश,బదిలీ ఎంట్రీ
हस्तांतरण फी,బదిలీ రుసుము
हस्तांतरण निवेदन,బదిలీ మెమోరాండం
प्रतिनियुक्तीवर हस्तांतरण,డిప్యుటేషన్‌పై బదిలీ
हस्तांतरण ऑर्डर,బదిలీ ఆర్డర్
परिवर्तन,పరివర్తన
संक्रमण,రవాణా
संक्रमण शुल्क,రవాణా విధి
संक्रमणकालीन,పరివర్తన
ट्रान्झिट पास,ట్రాన్సిట్ పాస్
ट्रान्झिट व्हिसा,ట్రాన్సిట్ వీసా
संक्रमण कार्यशाळा,రవాణా వర్క్‌షాప్
अनुवाद,అనువాదం
लिप्यंतरण,లిప్యంతరీకరణ
संसर्ग,ప్రసార
प्रसारण,ప్రసారం
वाहतूक,రవాణా
वाहतूक भत्ता,రవాణా భత్యం
वाहतूक,రవాణా
ट्रान्सपोजिशन,బదిలీ
सापळा,ఉచ్చు
प्रवास,ప్రయాణం
प्रवास खर्च,ప్రయాణ ఖర్చులు
प्रवासी धनादेश,యాత్రికుల చెక్
प्रवास भत्ता,ప్రయాణ భత్యం
प्रवास भत्ता बिल,ప్రయాణ భత్యం బిల్లు
प्रवास सवलत,ప్రయాణ రాయితీ
विश्वासघात,ద్రోహం
देशद्रोह,రాజద్రోహం
कोषागार,ట్రెజరీ
ट्रेझरी बेंच,ట్రెజరీ బెంచ్
ट्रेझरी ठेव पावती (टी.डी.आर.),ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.)
ट्रेझरी पावती,ట్రెజరీ రశీదు
ट्रेझरी व्हाउचर,ట్రెజరీ వోచర్
उपचार,చికిత్స
करार,ఒప్పందం
प्रत्यार्पणाचा करार,అప్పగించే ఒప్పందం
ट्रेक,ట్రెక్
ट्रेंड,ధోరణి
अनावश्यक,అతిక్రమణ
चाचणी,ట్రయల్
चाचणी शिल्लक,ట్రయల్ బ్యాలెన్స్
चाचणी कालावधी,ట్రయల్ వ్యవధి
आदिवासी क्षेत्र विकास,గిరిజన ప్రాంత అభివృద్ధి
आदिवासी कल्याण,గిరిజన సంక్షేమం
जमाती,తెగ
न्यायाधिकरण,ట్రిబ్యునల్
श्रद्धांजली,నివాళి
ट्रिम,ట్రిమ్
सहल,ట్రిప్
त्रिपक्षीय,త్రైపాక్షిక
तिहेरी,ట్రిపుల్
तिप्पट,త్రిపాది
खरी प्रत,నిజమైన కాపీ
ट्रंक कॉल,ట్రంక్ కాల్
विश्वास,నమ్మకం
विश्वस्त,ధర్మకర్త
विश्वासार्ह,నమ్మదగినది
खाली वळा,తిరస్కరించు
टर्नकी आधार,టర్న్‌కీ ప్రాతిపదిక
टर्न-आउट,టర్న్-అవుట్
उलाढाल,టర్నోవర్
Trpitute,టర్పుట్యూడ్
TORTELAGE,ట్యూటలేజ్
ट्विन सिटी,ట్విన్ సిటీ
दुहेरी सामायिकरण आधार,ట్విన్ షేరింగ్ ప్రాతిపదిక
प्रकार,రకం
टाइपस्क्रिप्ट,టైప్‌స్క్రిప్ట్
टाइपराइटर,టైప్‌రైటర్
टाइपराइटिंग,టైప్‌రైటింగ్
ठराविक,సాధారణ
टायपिंग,టైపింగ్
टायपिंग मशीन,టైపింగ్ మెషిన్
टाइपिंग पूल,టైపింగ్ పూల్
टायपोग्राफिकल त्रुटी,టైపోగ్రాఫికల్ లోపం
Ulderative हेतू,నిగూఢ ఉద్దేశ్యంగా
अंतिम,అంతిమంగా
अल्टिमेट कंझिग्नी,అల్టిమేట్ సరుకు
अंतिम किंमत,అంతిమ ఖర్చు
अंतिम ध्येय,అంతిమ లక్ష్యం
शेवटी,అంతిమంగా
अंतिम उद्दीष्ट,అంతిమ లక్ష్యం
अल्टिमेटम,అల్టిమేటం
अल्टिमो,అల్టిమో
अल्ट्राव्हियर्स,అతినీలలోహిత
पंच,అంపైర్
अस्वीकार्य,ఆమోదయోగ్యం కాదు
बिनधास्त सामान,సహకరించని సామాను
विनाअनुदानित,అన్‌ఎయిడెడ్
अस्पष्ट,నిస్సందేహంగా
एकमत,ఏకాభిప్రాయం
एकमत,ఏకగ్రీవ
एकमताने निर्णय,ఏకగ్రీవ నిర్ణయం
नम्र,నిస్సారంగా
अन्टॅच केलेले,అటాచ్ చేయబడలేదు
अनधिकृत,అనధికార
अटळ,అనివార్యమైనది
अपरिहार्य परिस्थिती,అనివార్య పరిస్థితులు
अपरिहार्य विलंब,అనివార్య ఆలస్యం
नापसंत,అనాలోచిత
अनावश्यक,అన్‌కాష్ చేయలేదు
अनिश्चित,అనిశ్చితంగా
निरोधक,క్లెయిమ్ చేయబడలేదు
दावा न केलेले सामान,క్లెయిమ్ చేయని సామాను
अवर्गीकृत,వర్గీకరించనిది
बिनधास्त,అంగీకరించలేదు
असामान्य,అసాధారణం
बिनधास्त,రాజీలేనిది
बिनशर्त,బేషరతు
अपुष्ट,ధృవీకరించబడలేదు
अपुष्ट अहवाल,ధృవీకరించని నివేదిక
असंवैधानिक,రాజ్యాంగ విరుద్ధం
बिनधास्त,నిరంతరాయంగా
अनियंत्रित,అనియంత్రిత
अनियंत्रित,ధృవీకరించబడలేదు
उघडलेली मागणी,వెలికితీసిన డిమాండ్
अनावश्यक,డేటెడ్
अविभाजित पत्र,పంపిణీ చేయని లేఖ
खाली,కింద
अंडर-वय,తక్కువ వయస్సు
मूल्यांकन अंतर्गत,అసెస్‌మెంట్ కింద
बिलिंग अंतर्गत,బిల్లింగ్ కింద
पोस्टिंगचे प्रमाणपत्र,పోస్టింగ్ సర్టిఫికేట్ కింద
विचाराधीन,పరిశీలనలో ఉన్నది
अधोरेखित,అండర్ కన్సప్షన్
अविकसित,అభివృద్ధి చెందలేదు
नोकरी अंतर्गत,ఉద్యోగం కింద
रोजगार अंतर्गत,ఉపాధి కింద
अंडर-अंदाज,తక్కువ అంచనా
परीक्षा अंतर्गत,పరీక్ష కింద
पदवीधर,అండర్ గ్రాడ్యుయేట్
भूमिगत,భూగర్భ
अंतर्गत व्यवहार,అండర్-హ్యాండ్ డీలింగ్
बीजक अंतर्गत,ఇన్వాయిస్ కింద
अधोरेखित,అండర్లైన్
अंडर-मॅन,అండర్ మ్యాన్
अंडर-पेड,అండర్ పెయిడ్
अंडर-लोकसंख्या,తక్కువ జనాభా
अंडर-प्रॉडक्शन,అండర్ ప్రొడక్షన్
संदर्भात,సూచన కింద
अधोरेखित,సంతకం చేయలేదు
समजूतदारपणा,అవగాహన
हाती घ्या,చేపట్టండి
हमी,చేపట్టడం
अंडरस्ट्रियल,అండర్‌ట్రియల్
