Assamese,Gujarati
পৰিমাণীকৰণ কৰা,પરિમાણ કરવા માટે
ভাগফল,ભાગ
কোৱাণ্টাম,ક્વોન્ટમ
কোৱাণ্টাম ঘড়ী,ક્વોન્ટમ ઘડિયાળ
"১.কোৱাণ্টাম কপুটান, ২.কোৱাণ্টাম গণনা","1.ક્વોન્ટમ કપુટન, 2.ક્વોન્ટમ કોમ્પ્યુટેશન"
উদাহৰণ প্ৰশ্ন,ઉદાહરણ ક્વેરી
"১/ অনুসন্ধান, ২/ অনুসন্ধান","1. પૂછપરછ, 2. પૂછપરછ"
প্ৰশ্ন ভাষা,ક્વેરી ભાષા
প্ৰশ্ন প্ৰক্ৰিয়াকৰণ,ક્વેરી પ્રક્રિયા
লানি পতা,કતાર
শাৰী ব্যৱস্থাপনা,પંક્તિ વ્યવસ્થાપન
শাৰী পঞ্জীয়ন,પંક્તિ રજીસ્ટર
"1. শাৰী নে&#39;টৱৰ্ক, 2. শাৰী নে&#39;টৱৰ্ক","1. રો નેટવર્ક, 2. રો નેટવર્ક"
শাৰী তত্ত্ব,પંક્તિ સિદ્ધાંત
দ্ৰুত অভিগম মেমৰি,ઝડપી ઍક્સેસ મેમરી
ভাগফল,અવશેષ
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি ইন্টাৰফেৰেন্স (RFI),રેડિયો આવર્તન દખલગીરી (RFI)
ৰেডিক্স,મૂલાંક
ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE),રેન્ડમ એક્સેસ કમ્પ્યુટર ઇક્વિપમેન્ટ (RACE)
ৰেণ্ডম এক্সেছ মেমৰি (RAM),રેન્ડમ એક્સેસ મેમરી (RAM)
ৰেণ্ডম স্কেনিং,રેન્ડમ સ્કેનિંગ
"১.ৰেষ্টাৰ, ২.ৰেষ্টাৰ","1.રાસ્ટર, 2.રાસ્ટર"
ৰেষ্টাৰ স্কেনিং,રાસ્ટર સ્કેનિંગ
পুনৰ অভিযান্ত্ৰিকীকৰণ,રિએન્જિનિયરિંગ
পুনৰুজ্জীৱিতকৰণ,પુનરુત્થાન
"1. অভিগম্যতা, 2. অভিগম্যতা","1. સુલભતા, 2. સુલભતા"
পঢ়ি থকা,વાંચન
ৰিডিং হেড,વાંચન વડા
"১.কেৱল পঢ়া, ২.কেৱল পঢ়া","1. ફક્ત વાંચો, 2. ફક્ત વાંચો"
"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি","1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી"
পঢ়া লিখাৰ মূৰ,વાંચન લેખન વડા
"1. পঢ়া চক্ৰ, 2. লিখা চক্ৰ","1. વાંચન ચક્ર, 2. લેખન ચક્ર"
"১.পঢ়া চক্ৰ, ২.লিখাৰ মূৰ","1. વાંચન ચક્ર, 2. લેખન હેડ"
"1. পঢ়া স্মৃতি, 2. লিখা স্মৃতি","1. વાંચન મેમરી, 2. લેખન મેમરી"
পাঠক,વાચક
"পঢ়া, পঢ়া","વાંચન, વાંચન"
"১.পঢ়া, ২.পঢ়া পোষ্ট কৰা","1. વાંચો, 2. વાંચન પછી"
সময় বাস্তৱ,સમય વાસ્તવિક
"1. দ্ৰুত সঁহাৰি প্ৰক্ৰিয়াকৰণ, 2. তাৎক্ষণিক সঁহাৰি প্ৰক্ৰিয়াকৰণ","1. ક્વિક રિસ્પોન્સ પ્રોસેસિંગ, 2. તાત્કાલિક રિસ્પોન્સ પ્રોસેસિંગ"
ৰিচিভাৰ,રીસીવર
চিনাক্তকৰণ যুক্তি,માન્યતા તર્ક
পুনৰ প্ৰগ্ৰেমিং স্থানান্তৰ,રિપ્રોગ્રામિંગ ટ્રાન્સફર
নথিভুক্ত,રેકોર્ડ
"১/ ৰেকৰ্ডিং হেড, ২. ৰেকৰ্ডিং হেড","1. રેકોર્ડિંગ હેડ, 2. રેકોર્ડિંગ હેડ"
সংশোধনযোগ্য ভুল,સુધારી શકાય તેવી ભૂલ
পূৰ্ণতা,પરિપૂર્ણતા
পুনৰাবৃত্তি উপপাদ্য,પુનરાવૃત્તિ પ્રમેય
পুনঃব্যৱহাৰ,રિસાયક્લિંગ
পুনৰাবৃত্তিমূলক ফলন,પુનરાવર્તિત કાર્ય
ক্ষুদ্ৰ নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),લઘુચિત્ર સૂચના સેટ કમ્પ્યુટર (RISC)
অতিৰিক্ততা,નિરર્થકતા
"1.স্বাধীন ডিস্ক, 2.ডিস্কৰ অতিৰিক্ত এৰে (ৰঙা)","1.સ્વતંત્ર ડિસ્ક, 2.ડિસ્કની વધારાની શ્રેણી (લાલ)"
পুনৰ প্ৰৱেশ,ફરીથી પ્રવેશ
পুনৰ প্ৰৱেশ ক&#39;ড,ફરીથી પ્રવેશ કોડ
সন্দৰ্ভ,સંદર્ભ
ৰেফাৰেন্সিয়েল অখণ্ডতা,સંદર્ભ અખંડિતતા
প্ৰতিফলনশীলতা,પ્રતિબિંબ
প্ৰতিফলন,પ્રતિબિંબ
বিবৰ্তন,રીફ્રેક્શન
সতেজতা,રિફ્રેશર
পুনৰুত্পাদন,પુનર્જીવન
পঞ্জীয়ন কৰা,નોંધણી કરો
নিয়মীয়া ব্যাকৰণ,નિયમિત વ્યાકરણ
সম্পৰ্ক,સંબંધ
সম্পৰ্কীয় ডাটাবেছ,રિલેશનલ ડેટાબેઝ
সম্পৰ্কীয় তথ্যকোষ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS)
সম্পৰ্কীয় আৰ্হি,રિલેશનલ મોડલ
"1. আপেক্ষিক, 2. আপেক্ষিক","1. સંબંધી, 2. સંબંધી"
আপেক্ষিক সম্বোধন,સંબંધી સંબોધન
"1. ৰিলে, 2. সংক্ৰমণ","1. રિલે, 2. ટ્રાન્સમિશન"
নিৰ্ভৰযোগ্যতা আৰ্হি,વિશ્વસનીયતા મોડેલ
নিৰ্ভৰযোগ্য,વિશ્વસનીય
"1. স্থানান্তৰ কৰিব পৰা ক&#39;ড, 2. স্থানান্তৰ কৰিব পৰা তথ্য","1. રિલોકેટેબલ કોડ, 2. રિલોકેટેબલ ડેટા"
দূৰ,દૂર
ৰিম&#39;ট ফিডাৰ,દૂરસ્થ ફીડર
দূৰৱৰ্তী কৰ্ম প্ৰৱেশ,દૂરસ્થ કાર્ય પ્રવેશ
"1.দূৰৱৰ্তী অধিবেশন আৰম্ভ, 2.দূৰৱৰ্তী প্ৰৱেশ","1.રીમોટ સત્રની શરૂઆત, 2.રીમોટ લોગિન"
দূৰৱৰ্তী পদ্ধতি আমন্ত্ৰণ (RPC),રિમોટ પ્રોસિજર ઇન્વોકેશન (RPC)
ৰিম&#39;ট চেন্সিং,રિમોટ સેન્સિંગ
নামকৰণ কৰা,નામ બદલીને
"1.ৰেণ্ডাৰিং, 2.উচৰ্গাকৰণ","1.રેન્ડરિંગ, 2.સમર્પણ"
ৰিপিটাৰ,પુનરાવર્તક
উত্তৰদিশ,જવાબ આપો
"1. অনুৰোধ, 2. অনুৰোধ","1. વિનંતી, 2. વિનંતી"
মন্তব্যৰ অনুৰোধ (RFC),ટિપ્પણી વિનંતી (RFC)
"1.অনুৰোধ প্ৰট&#39;কল, 2.প্ৰতিক্ৰিয়া প্ৰট&#39;কল","1.રિક્વેસ્ટ પ્રોટોકોલ, 2.રિસ્પોન્સ પ્રોટોકોલ"
পুনৰাবৃত্তিমূলক প্ৰগ্ৰেম,પુનરાવર્તિત કાર્યક્રમ
গৱেষণা,સંશોધન
পুনৰুদ্ধাৰ কৰা চক্ৰ,પુનઃસ્થાપિત ચક્ર
স্মৃতিবিদ,સ્મારકવાદી
পাৰ্থক্য,તફાવત
সম্পদসমূহ,સંસાધનો
সঁহাৰিৰ সময়,પ્રતિભાવ સમય
"1.পুনৰ আৰম্ভ, 2.পুনৰ আৰম্ভ","1.પુનઃપ્રારંભ કરો, 2.પુનઃપ્રારંભ કરો"
পুনৰুদ্ধাৰ কৰা,પુનઃસંગ્રહ
পুনৰ ট্ৰেচ কৰক,ફરીથી ટ્રેસ
"1. পুনৰ প্ৰেৰণ, 2. পুনৰ যোগাযোগ","1. રી-ડિસ્પેચ, 2. રી-કોમ્યુનિકેશન"
পুনৰুদ্ধাৰ,પુન: પ્રાપ્તિ
পুনৰ চেষ্টা কৰক,ફરીથી પ્રયત્ન કરો
"1.ৰিগ্ৰেছন, 2.ৰিটাৰ্ণ","1.રીગ્રેશન, 2.રીટર્ન"
ৰিগ্ৰেছন ক&#39;ড,રીગ્રેસન કોડ
ৰিগ্ৰেছন কি&#39;,રીગ્રેસન કી
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,ફરીથી વાપરી શકાય તેવા કોડ
পুনৰ লিখিব পৰা,ફરીથી લખી શકાય તેવું
rgb মনিটৰ,આરજીબી મોનિટર
ফিতা,રિબન
চৰকাৰী বিষয়টো,સત્તાવાર મુદ્દો
"১.ৰবট, ২.মেকানিক, ৩.মেকানিজম","1.રોબોટ, 2.મેકેનિક, 3.મિકેનિઝમ"
"১.যান্ত্ৰিক বিজ্ঞান, ২.যান্ত্ৰিক নৃতত্ত্ব","1.મિકેનિસ્ટિક સાયન્સ, 2.મિકેનિસ્ટિક એન્થ્રોપોલોજી"
"শক্তিশালী, শক্তিশালী","મજબૂત, મજબૂત"
ভূমিকা,ભૂમિકા
আকৌ ৰোলিং কৰা,ફરીથી રોલિંગ
engulfment,સંડોવણી
আউটফ্ল&#39;,પ્રવાહ
"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি (ROM)","1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી (ROM)"
মূলত,મૂળ
মূল পঞ্জিকা,પિતૃ નિર્દેશિકા
আনুমানিক ভুল,અંદાજ ભૂલ
"১.ৰাউটাৰ, ২.ৰাউটাৰ","1.રાઉટર, 2.રાઉટર"
"ৰুটিং, ৰুটিং","રૂટીંગ, રૂટીંગ"
RS232C আন্তঃপৃষ্ঠ,RS232C ઈન્ટરફેસ
RSA এনক্ৰিপচন,RSA એન્ક્રિપ્શન
rtc,આરટીસી
ৱৰ্কিং ডিটেইল ক&#39;ডিং,કાર્યકારી વિગત કોડિંગ
কাৰ্যকাল,કાર્યકાળ
চলনসময়ৰ ত্ৰুটি,રનટાઈમ ભૂલ
"1. নমুনা, 2. নমুনা","1. નમૂના, 2. નમૂના"
নমুনা সংগ্ৰহ কৰা,નમૂના
"১.উপগ্ৰহ, ২.উপগ্ৰহ","1.ઉપગ્રહ, 2.ઉપગ્રહ"
চেচুৰেচন,સંતૃપ્તિ
সঞ্চয় কৰা,સાચવો
"1. স্কেলেবিলিটি, 2. স্কেলেবিলিটি","1. માપનીયતા, 2. માપનીયતા"
স্কেলাৰ,સ્કેલર
স্কেনিং কৰা,સ્કેનિંગ
ভূচিত্ৰ,લેન્ડસ્કેપ
scheduler,શેડ્યૂલર
স্ক্ৰীণ প্ৰতিফলন প্ৰজেক্টৰ,સ્ક્રીન પ્રતિબિંબ પ્રોજેક્ટર
চিত্ৰনাট্য,સ્ક્રિપ્ટ
লিপিৰ ভাষা,સ્ક્રિપ્ટીંગ ભાષા
"১.কইল, ২.স্ক্ৰল","1.કોઇલ, 2.સ્ક્રોલ"
সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ (SDLC),સિંક્રનસ ડેટા લિંક કંટ્રોલ (SDLC)
"১.অন্বেষণ, ২.আৱিষ্কাৰ","1.શોધ, 2.શોધ"
চাৰ্চ ইঞ্জিন,શોધ એન્જિન
search tree,શોધ વૃક્ષ
"1.অন্বেষণ, 2.আৱিষ্কাৰ","1.અન્વેષણ કરો, 2.શોધો"
মাধ্যমিক,ગૌણ
"১.খণ্ড, ২.খণ্ড","1.સેક્ટર, 2.સેક્ટર"
সুৰক্ষা নীতি,સુરક્ષા નીતિ
সন্ধান শব্দ,શોધ શબ્દ
"১.ধাৰা, ২.ধাৰা","1.વિભાગ, 2.વિભાગ"
"১.বিভাজন, ২.বিভাজন","1. વિભાજન, 2. વિભાજન"
নিৰ্বাচন সজাই পৰাই তোলা,પસંદગી વર્ગીકરણ
"1.স্বয়ংক্ৰিয় সম্পূৰ্ণ, 2.স্বয়ংক্ৰিয় সম্পূৰ্ণ","1.સ્વતઃપૂર્ણ, 2.સ્વતઃપૂર્ણ"
"১.অৰ্থবিজ্ঞান, ২.অৰ্থবিজ্ঞান","1.અર્થશાસ્ત્ર, 2.અર્થશાસ્ત્ર"
চেমাফোৰ,સેમાફોર
অৰ্ধপৰিবাহী,સેમિકન્ડક્ટર
fantasy web,કાલ્પનિક વેબ
ক্ৰমিক অভিগম পদ্ধতি,અનુક્રમિક ઍક્સેસ પદ્ધતિ
ক্ৰমাগত,ક્રમિક
ছিৰিয়েল,સીરીયલ
"1.চাৰ্ভাৰ, 2.চাৰ্ভাৰ","1.સર્વર, 2.સર્વર"
চাৰ্ভাৰ ক্ৰেচ,સર્વર ક્રેશ
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,સર્વર લાઇસન્સ
চাৰ্ভো বহুগুণক,સર્વો ગુણક
set of,નો સમૂહ
নিৰ্দিষ্ট বিন্দু,ઉલ્લેખિત બિંદુ
ব্যৱস্থা,મેનેજમેન્ટ
ছাঁ,પડછાયો
চিনেমাট&#39;গ্ৰাফী,સિનેમેટોગ્રાફી
অনুসৰণ কৰা,ભૂત
ফাইলটো শ্বেয়াৰ কৰক,ફાઈલ શેર કરો
অংশীদাৰী অভিগম,વહેંચાયેલ ઍક્સેસ
ভাগ কৰি দে,શેરિંગ
"১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল","1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ"
বিচ্যুতিৰ চিহ্ন,વિસ્થાપન પ્રતીક
চুটি পথ,ટૂંકો રસ્તો
চুটি নিৰ্দেশনা,ટૂંકી સૂચના
সহোদৰ,ભાઈ
"1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ","1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ"
sign bit,સાઇન બીટ
সূত্ৰ,સિગ્નલ
সংকেত প্ৰক্ৰিয়াকৰণ,સિગ્નલ પ્રોસેસિંગ
সংকেত,નોટેશન
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত","1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો"
"১.চহী, ২. স্বাক্ষৰ","1.સહી, 2. સહી"
মাৰ্কাৰ পৰীক্ষা,માર્કર ટેસ્ટ
উল্লেখযোগ্য নম্বৰ,નોંધપાત્ર ગુણ
ছিলিকন চিপ,સિલિકોન ચિપ
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP)
একক,એકલુ
"1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড","1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ"
চিমুলেচন,સિમ્યુલેશન
অনুকৰণকাৰী,અનુકરણ કરનાર
"১.সমকালীন, ২.সমকালীন","1. એકસાથે, 2. એક સાથે"
একেলগে প্ৰক্ৰিয়াকৰণ,એક સાથે પ્રક્રિયા
একক,સોલો
"1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স","1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ"
"১.আকাৰ, ২.আকাৰ","1. કદ, 2. કદ"
জোখ-মাখ কৰা,માપ
"1. চিত্ৰণ, 2. চিত্ৰণ","1. ચિત્ર, 2. ચિત્ર"
প্লুটি,પ્લુટી
"১.প্লুটি, ২.প্লুটিকাৰন","1.પ્લુતિ, 2.પ્લુતિકરણ"
"১.স্লেচ, ২.কাট","1.સ્લેશ, 2.કટ"
কম্পিউটাৰৰ অধীনত,કમ્પ્યુટર હેઠળ
snake উইন্ডো প্ৰট&#39;কল,સાપ વિન્ડો પ્રોટોકોલ
"1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা","1. બાદબાકી, 2. શરણાગતિ"
ছাঁদ,સ્લોટ
SCSI (SCSI),SCSI (SCSI)
স্মাৰ্ট কাৰ্ড,સ્માર્ટ કાર્ડ
শামুক মেইল,ગોકળગાય મેલ
স্নেপশ্বট,સ્નેપશોટ
"১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন","1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન"
চফ্ট কপি,સોફ્ટ કોપી
সহজ ফন্ট,સરળ ફોન્ટ
ছ’ফ্টৱেৰ,સોફ્ટવેર
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,સોફ્ટવેર એન્જિનિયરિંગ
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,સોફ્ટવેર લાઇસન્સ
চফ্টৱেৰ পাইৰেচি,સોફ્ટવેર ચાંચિયાગીરી
বৰ্ণালী,સ્પેક્ટ્રમ
"1.স্ক্ৰু, 2.স্পাইৰেল","1.સ્ક્રુ, 2.સર્પાકાર"
"1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট","1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ"
মানদণ্ড,ધોરણ
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML)
প্ৰামাণিককৰণ,માનકીકરણ
অপেক্ষাৰ সময়,રાહ સમય
তাৰক লান,તારક લેન
তৰাৰ অৱস্থান,તારાની સ્થિતિ
আৰম্ভণিৰ বিট,થોડી શરૂઆત
"1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট","1. અભાવ, 2. અછત, 3. અછતની કટોકટી"
"1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি","1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી"
ষ্টেটাছ চেনেল,સ્થિતિ ચેનલ
"1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা","1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ"
বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল,થોભો અને પ્રોટોકોલ રાહ જુઓ
ব্ৰেক ক&#39;ড,બ્રેક કોડ
pause key,થોભો કી
সংৰক্ষণযোগ্যতা,સંગ્રહક્ષમતા
সংৰক্ষিত প্ৰগ্ৰেম,સંગ્રહિત કાર્યક્રમ
শৃংখলা তথ্য,શ્રેણી ડેટા
"1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং","1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ"
গঠনমূলক প্ৰশ্ন ভাষা (SQL),સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL)
"১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি","1. બ્રોશર શીટ, 2. શૈલી પત્ર"
উপ-ডাইৰেকটৰি,સબ-ડિરેક્ટરી
"১.চাবনেট, ২.চাবনেট","1.સબનેટ, 2.સબનેટ"
উপবৃক্ষ,ઉપવૃક્ષ
"১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ","1.સારાંશ, 2.સારાંશ"
"১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ","1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર"
"১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন","1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન"
কি&#39; চাবি,કી કી
শীৰ্ষ ব্যৱহাৰকাৰী,ટોચના વપરાશકર્તા
তত্বাৱধানত শিক্ষণ,નિરીક્ષણ કરેલ શિક્ષણ
সহায়ক চিপ,સહાયક ચિપ
নেট ভ্যাৰিয়েন্স,ચોખ્ખો તફાવત
"১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান","1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન"
অদলবদল,સ્વેપ
ইনবাউণ্ড,અંદરનું
আউটফ্ল&#39;,પ્રવાહ
শ্বেপিং,અદલાબદલી
"1.চুইচ কৰা নেটৱৰ্ক,2. চুইচ কৰা নেটৱাৰ্ক","1.સ્વિચ્ડ નેટવર્ક, 2. સ્વિચ કરેલ નેટવર્ક"
চুইচিং,સ્વિચિંગ
চুইচিং নীতি,સ્વિચિંગ સિદ્ધાંત
প্ৰতীকী প্ৰগ্ৰেমিং,સાંકેતિક પ્રોગ્રામિંગ
সমন্বয়,સુમેળ
সমন্বয়ক,સિંક્રોનાઇઝર
সমকালীন,સિંક્રનસ
সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH),સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH)
বাক্য বিশ্লেষণ,વાક્ય વિશ્લેષણ
ব্যৱস্থা বিশ্লেষণ,સિસ્ટમ વિશ્લેષણ
চিষ্টেম ইঞ্জিনিয়াৰিং,સિસ્ટમ એન્જિનિયરિંગ
"১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ","1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર"
চিস্টেম ইন্টিগ্ৰেটৰ,સિસ્ટમ ઇન્ટિગ્રેટર
চিস্টেম লগ,સિસ્ટમ લોગ
চিস্টেম কভাৰ,સિસ્ટમ કવર
ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA),સિસ્ટમ નેટવર્ક માળખું (SNA)
"1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ","1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર"
"1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ","1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ"
চিস্টেম সমাপ্তি,સિસ્ટમ સમાપ્તિ
চিস্টেম পৰীক্ষা,સિસ્ટમ પરીક્ષણ
চিস্টেম সঁজুলি,સિસ્ટમ ઉપયોગિતા
"1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা","1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ"
টেব কমাণ্ড,ટેબ આદેશ
অনুসূচী,અનુસૂચિ
টেবুলাৰ অভাৰভিউ,ટેબ્યુલર વિહંગાવલોકન
টেবুলৰ স্থান,ટેબલ જગ્યા
ফলক,તકતી
"1.tabular, 2.এৰে এৰে","1.ટેબ્યુલર, 2.એરે એરે"
টেবুলেচন ফাংচন,ટેબ્યુલેશન કાર્ય
"১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন","1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું"
চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF),ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ)
টেণ্ডেম ব্যৱস্থা,ટેન્ડમ સિસ્ટમ
টেপ ঘনত্ব,ટેપ ઘનતા
টেপ কভাৰ,ટેપ કવર
tar ফাইল,ટાર ફાઇલ
কাম,કામ
ৱৰ্ক গাইড,કાર્ય માર્ગદર્શિકા
কাৰ্য্যসূচীকাৰী,કાર્ય અનુસૂચિ
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP),ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP)
কাটিং অপাৰেচন,કટીંગ કામગીરી
টেলিকমিউনিকেচন,દૂરસંચાર
টেলিকমিউনিকেচন,દૂરસંચાર
টেলিকম,ટેલિકોમ
টেলিকনফাৰেন্স,ટેલીકોન્ફરન્સ
"১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী","1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી"
"১.টেলিমিটাৰ, ২.টেলিমেট্ৰি","1. ટેલિમીટર, 2. ટેલિમેટ્રી"
"১.টেলিফোন, ২.টেলিফোন","1.ટેલિફોન, 2.ટેલિફોન"
টেলিফোন,ટેલિફોનિક
"১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ","1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર"
টেলিপ্ৰচেছিং,ટેલીપ્રોસેસિંગ
"১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন","1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન"
টেলেক্স,ટેલેક્સ
"১.নেটৱৰ্ক, ২.টেলনেট","1.ટ્રેપ દૂર, 2.ટેલનેટ"
"১.গৰম, ৩.তাপমাত্ৰা","1.ગરમી, 3.તાપમાન"
"১.আকৃতিৰ প্লেট, ২.সাঁচ, ৩.ৰূপা","1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા"
দহৰ পৰিপূৰক,દસનું પૂરક
টেৰা বাইট,ટેરા બાઈટ
টেৰা ফেলপছ,ટેરા ફોલોપ્સ
"1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ","1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર"
"1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড","1.એન્ડ નોડ, 2.ટર્મિનલ નોડ"
টাৰ্মিনেল উইন্ডো,ટર્મિનલ વિન્ડો
ending,અંત
ট্ৰাই-বেছ,ટ્રાઇ-બેઝ
তিনিটা বেচ অপাৰেচন,ત્રણ આધાર કામગીરી
পৰীক্ষা কৰা হৈছে,પરીક્ષણ
পৰীক্ষাৰ কভাৰেজ,પરીક્ષણ કવરેજ
পৰীক্ষা নিষ্পাদন,પરીક્ષણ અમલ
পৰীক্ষাৰ তথ্য,ટેસ્ટ ડેટા
"১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী","1.ટેક્સ્ટ, 2. અભ્યાસ સામગ્રી"
লিখনী বাকচ,ટેક્સ્ટ બોક્સ
লিখনী কাৰ্চাৰ,ટેક્સ્ટ કર્સર
টেক্সট সম্পাদক,ટેક્સ્ટ એડિટર
লিখনী নথিপত্ৰ,ટેક્સ્ટ ફાઇલ
পাঠ্যক্ৰম,અભ્યાસક્રમ
টেক্সট প্ৰচেছিং,ટેક્સ્ટ પ્રોસેસિંગ
বক্তৃতা-পাঠ (TTS),સ્પીચ-ટેક્સ્ટ (TTS)
টেক্সচাৰ মেপিং,ટેક્સચર મેપિંગ
"১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ","1.T ફ્લિપ ફ્લોપ, 2.T-બિનોમીટર"
তাপীয় ছীলাৰ,થર્મલ સીલર
"১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি","1.પ્રિંટર પાતળી ફિલ્મ મેમરી, 2.પાતળી ફિલ્મ મેમરી"
(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT),(TFT) પાતળા ફિલ્મ ટ્રાંઝિસ્ટર (TFT)
"১.ৰত্ন, ২.হেচিং","1.જેમિંગ, 2.હેશિંગ"
