Assamese,Hindi
ৰয়েন্টজেন,रून्टगेन
"ৰয়েণ্টজেন-ৰে, এক্স-ৰে","रून्टगेन-किरण, ऐक्सकिरण"
"ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)","लोटन, रोल, (सं.), गोल बनाना, बेलना (क्रि.)"
"বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)","बेलनी, लोटनी, लोटनिक (वि.), वेल्लन, लोटन (सं.)"
ঘূৰ্ণনীয়,घूर्णी
"to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)","घूर्णन करना, घूमना (क्रि.), चक्राकार, पहियारूपी (वि.)"
ঘূৰ্ণনীয়,घूर्णी
"ঘূৰণ, ঘূৰণ","घूर्णन, आवर्तन"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","घूर्णी, घूर्णात्मक, घूर्णनी"
"ঘূৰ্ণনশীল,ঘূৰ্ণনকাৰী","घूर्णी, रोटेटर"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","घूर्णनी, घूर्णी"
"ৰোটাৰ, ৰোটাৰ","रोटर, घूर्णक"
"ৰুক্ষ, ৰুক্ষ","रुक्ष, स्थूल"
"বন্ধ, বন্ধ","निकटन, निष्कोणन"
ট্ৰেনজিট সময়,गमनागमन काल
পথ,मार्ग
"ৰুটিন, ৰুটিন","नित्यक्रम, नेमका"
"পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট","पद्मराग, माणिक्य, लाल, याकूत"
"ৰুবি লেজাৰ, ৰুবি লেজাৰ","रूबी लेसर, माणिक्य लेसर"
"rudder, নিয়ন্ত্ৰণ","रडर, दिकनियन्त्रक"
নিয়মসমূহ,नियम
আণ্ডাৰলাইন কৰা গ্ৰেটিং,रेखांकित ग्रेटिंग
"গ্ৰাফ, ৰেখা","रेखांकन, रेखाएँ"
"ৰান, পৰম্পৰা","धाव, परम्परा"
দৌৰবিদ,धावी
"চুক্তি, চুক্তি, বিস্ফোৰণ","संविदार, संविदारण, फटना"
ৰাদাৰফোৰ্ড বিক্ষিপ্ততা,रदरफ़र्ड प्रकीर्णन
ৰাদাৰফোৰ্ড,रदरफ़र्ड
rydberg,रिडबर्ग
নিৰাপদ বোজা,निरापद लोड
"নিৰাপদ, সুৰক্ষিত","निरापद, सुरक्षा"
"ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ","सुरक्षा फ्यूज, बिकफोर्ड फ्यूज"
সুৰক্ষা ভালভ,सुरक्षा वाल्व
"নমুনা, নমুনা","प्रतिदर्श, नमूना"
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","प्रतिदर्शी (वि.), प्रतिचयन (सं.)"
চেণ্ডউইচ,सैंडविच
"উপগ্ৰহ, সহযোগী, ট্ৰেইলিং","उपग्रह, अनुषंगी, अनुगामी"
উপনৈৰ ৰেখা,अनुषंगी रेखा
সন্তুষ্ট কৰা,संतृप्त करना
শনিৰ আঙঠি,शनि-वलय
savart,सवार्ट
স্কেলাৰ,अदिश
ষ্টেপ মাল্টিপ্লাইয়াৰ,सोपानी गुणक
"বিক্ষিপ্ত, বিক্ষিপ্ত","प्रकीर्ण, प्रकीर्णन"
বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া,प्रकीर्णी प्रक्रम
দৃষ্টি,दृश्य
বৃদ্ধি পায়,"प्रस्फुरण, प्रस्फुर"
"scratch (ধ্বনি), scratch","खरखर (ध्वनि), खरोंच"
"ছালনী, চালনী (ed.), ড্ৰাইভ","छन्नी, चाली (सं.), चालना, छानना (क्रि.), आवरण, पर्दा, स्क्रीन"
sku দৃষ্টি,स्कू गेज़
"বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)","बंद करना, मोहर लगाना, मुंह बंद करना (क्रि.)"
"ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা","ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़आव"
secant নিয়ম,सीकेन्ट नियम
"দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)","सेकंड (सं.), द्वितीय (वि.)"
"মাধ্যমিক, মাধ্যমিক","द्वितीयक, गौण"
"১ধাৰা,ধাৰা,ধাৰা,ধাৰা,ধাৰা","1अनुभाग, खंड, परिच्छेद, काट, सेक्शन"
"খণ্ড, খণ্ড, খণ্ড","अवखंड, त्रिज्यखंड, सेक्टर"
দীৰ্ঘস্থায়ী,"दीर्घकालिक, चिरंतन"
বীজ সিঁচা,बीजारोपण
ভূমিকম্পবিজ্ঞান,भूकंपविज्ञान
ভূমিকম্পবিজ্ঞান,भूकंपविज्ञान
ভূমিকম্পবিজ্ঞান,भूकंपमिति
নিৰ্বাচনশীলতা,वरणक्षमता
"self, self","स्वतः, स्व"
অন্তৰ্নিহিত শক্তি,नैज ऊर्जा
স্বতঃস্ফূৰ্ত দোলন,स्वोत्तेजित दोलन
অৰ্ধপৰিবাহী,अर्ध चालक
অৰ্ধ অভিজ্ঞতাভিত্তিক,अर्ध आनुभविक
অৰ্ধ-অসীম,अर्ध-अनंत
অৰ্ধ-লগ গ্ৰাফ শ্বীট,अर्ध-लॉग ग्राफ-पत्र
গোলাকাৰ প্লাছ এংগেল,गोलार्थ धन कोण
জ্ঞান,संवेद
সংবেদনশীল,सुग्राहीकृत
"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল","सुग्राही, सूक्ष्मग्राही, संवेदनशील, संवेदी"
"শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা","ध्वनिग्राही दीप शिखा, ध्वनिग्राही ज्वाला"
"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা","सुग्राहिता, सूक्ष्मग्रहिता, संवेदनशीलता"
"সক্ৰিয়কৰণ, সংবেদন","सक्रियकरण, संवेदनीकरण"
চেন্সৰ,संवेदक
পৃথক কৰিব পৰা,पृथक्करणीय
"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান","पृथकन, प्रथक्करण, पार्थक्य, अंतराल"
অষ্টক,सप्तक
চেপ্টোড,सेप्टोड
সূচীভুক্ত কৰা,अनुक्रमण
শৃংখলা শৃংখলা শৃংখলা (মানচিত্র),"श्रेणी, माला, सीरीज (मानचित्र)"
চাৰ্ভো মটৰ,सर्वो-मोटर
"ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ","अस्तमन, व्यवस्थान, विन्यासन, विन्यास, आदृढ़न"
"অৱক্ষয়ী, ছাঁয়াযুক্ত","अवक्रमित, छायित"
ছাঁ,छाया
শৰীৰ,आकृति
চোকা শেষ,तीक्ष्ण अंतक
স্পাউট ৰেঞ্জ,स्फुट श्रेणी
"ছিয়াৰ বল, ছিয়াৰ","अपरूपक बल, अपरूपण"
ৰক্ষা কৰা নিউক্লাইড,परिरक्षित न्यूक्लाइड
"সৃষ্টি, বিচ্যুতি, হস্তান্তৰ","सृति, विस्थापन, स्थानांतर"
শ্বক বেগ,प्रघाती वेग
শ্বক তৰংগ,प्रघाती तरंग
"চুটি, জৰাজীৰ্ণ, অসংলগ্ন","लघु, शीर्णक, अकर्ण्य"
উচ্চ মাত,तीक्ष्ण स्वर
"পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)","पार्श्व पथ, शंट (सं.), पार्श्व पथन, शंटन (क्रि.)"
"কাষ, কাষ, কাষ","पार्श्व, पक्ष, भुजा"
sidereal,नाक्षत्र
"sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা","दृष्टि, लक्ष्यदर्शी, दृष्टि चिह्न, लक्ष्य बांधना, अभिलक्षित करना, अभिसंधान करना"
ৰাশিফল,"राशि, चिह्न"
"সংকেত, সংকেত","संकेत, सिग्नल"
নিস্তব্ধ সময়,मूक अवधि
ছিলিকন ডাইঅ&#39;ড,सिलिकन डायोड
ছিলিকন,सिलिकन
"ছিলিকন প্লেক, ছিলিকন ৱেফাৰ","सिलिकन पटलिका, सिलिकन वेफर"
উপমা,"सादृश्य, समरूपता"
অনুকৰণকাৰী,अनुकारी
একে লগে,युगपत
"চিহ্ন, sine","साइन, ज्या"
একক আয়নীয়কৰণ,एकधा आयनन
একক ৰেখা একক ৰেখা,"एकल रेखा, एकल लाइन"
একক পদক্ষেপ,एकचरण
"প্ৰৱেশ, ডুব যোৱা, বিসৰ্জন, একত্ৰীকৰণ ট্ৰাফ, ডুব যোৱা, চিষ্টাৰ","अभिगम, धंसना, निमज्जन, विलय गर्त, सिंक, हौदी"
চাইন&#39;ইডাল,ज्यावक्रीय
ছাইফন,साइफन
ছাইৰেন,साइरन
"আকাৰ, আকাৰ (n.), আকাৰ, খোদিত (v.)","साइज, आमाप (सं.), साइजन, चिक्कण करना (क्रि.)"
"অসমতাপূৰ্ণ, তিৰ্যক","विषमतलीय, स्क्यू"
"এপিডাৰ্মিছ প্ৰভাৱ, ছালৰ প্ৰভাৱ","उपरिस्तर प्रभाव, त्वाचिक प्रभाव"
আকাশ নীলা,"आसमानी, नभोनील"
হেলনীয়া পৰিসৰ,तिर्यक् परास
সাপ,सर्पी
"স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান","फिसलना, सर्पण, विसर्पण, स्लिप, घोल"
গ আঙঠি,सी वलय
"slit, slit, স্লিট","स्लिट, रेखाछिद्र, झिरी"
"ঢাল, ঢাল, ঢাল","ढलान, ढाल, प्रवणता"
স্লটযুক্ত লাইন,खांचित लाइन
লেহেমীয়া ৰিয়েক্টৰ,मंथर रिऐक्टर
ধূমপান কৰা,धूमित
ইনডাক্টিভ কেপাচিটৰ,ऊर्मिहारी संधारित्र
"বক্ৰৰ সংবহন, বক্ৰৰ একত্ৰীকৰণ","वक्र का निष्कोणन, वक्र का मसृणीकरण"
সোডাৰ,सोडार
"কোমল, কোমল, কোমল","मृदु, नर्म, कोमल"
হ্ৰস্বম্যাদী উপাদান,अल्पवेधी घटक
চুপাৰ কণ্ডাক্টৰ,सु-अधिचालक
অসুৰক্ষিত লক্ষ্য,अरक्षित लक्ष्य
কম নিৰ্গমন নলী,अल्प निर्वाती नलिका
সৌৰশক্তি,सौर
"ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (ed.), ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (n.)","टाँका, सोल्डर (सं.), टाँका लगाना, सोल्डर करना (क्रि.)"
ছ&#39;লেন&#39;ইড উপাদান,परिनालिकीय अवयव
"কঠিন, ভৰ, ঘনক","ठोस, पिंड, घनाकृति"
"সমাধান, অৰ্থ, সমাধান, সমাধান","हल, साधन, विलयन, घोल"
সোনিক বুম,ध्वनि बूम
"ফ&#39;ন&#39;মিটাৰ,ছ&#39;নোমিটাৰ","स्वरमापी, सोनोमीटर"
একাউষ্টিক,ध्वानिक
"সজাই পৰাই তোলা, নিৰ্বাচন কৰা, পৃথক কৰা","छंटाई, प्रवरण, पृथक्करण"
"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ","आकाश, अंतरिक्ष, दिक्स्थान, अवकाश, समष्टि, अंतर"
আকাশী কেবিন,आकाशीय कैबिन
ব্যৱধান,अंतरालक
আকাশী,आकाशी
স্থানান্তৰ ব্যৱধান,"अंतरण, अंतराल"
ঝলমলীয়া,स्फुलिंग
"আকাশী, স্থানীয়","आकाशीय, स्थानिक"
"নিৰ্দিষ্ট আপেক্ষিকতাবাদ, নিৰ্দিষ্ট আপেক্ষিকতাবাদ","विशिष्ट आपेक्षिकता, विशिष्ट रिलेटिविटी"
"আপেক্ষিক, নিৰ্দিষ্ট, বিশেষ","आपेक्षिक, विशिष्ट, विशेष"
স্পেচিফিকেশন,विनिर्देश
নিৰ্দিষ্ট কৰা হৈছে,विनिर्दिष्ट
বৰ্ণালী,स्पेक्ट्रमी
বৰ্ণালীবিজ্ঞান,स्पेक्ट्रममिति
"বৰ্ণালীবিজ্ঞান, বৰ্ণালীবিজ্ঞান","स्पेक्ट्रमदर्शी, स्पेक्ट्रोस्कोप"
"বৰ্ণালীবিজ্ঞানী, বৰ্ণালীবিজ্ঞানী","स्पेक्ट्रमिकीविद, स्पेक्ट्रम वैज्ञानिक"
নিয়মিত,नियमित
বক্তৃতা,वाक
স্পীডমিটাৰ,चालमापी
ঘূৰণীয়া বল,"गोल, गोलक"
"গোলাকাৰ, গোলাকাৰ","गोलाकार, गोलीय"
"গোলকমাপক, গোলকমাপক","गोलाईमापी, स्फेरोमीटर"
স্পিন ৰিবাউণ্ড,प्रचक्रण पलटाव
স্পিনিং টপ,प्रचक्रमान लट्टू
ঘূৰ্ণন,प्रचक्रण
সৰ্পিল গতি,सर्पिल गति
"split, split (v.) বিভক্ত, বিভক্ত (n.)","विपाटित, विभक्त (वि.) विपाट, विपाटन (सं.)"
স্বয়ংক্ৰিয়ভাৱে,स्वतः
"স্পুল, উইঞ্চ, ৰিল, ভলী","स्पूल, चरखी, रील, वलनी"
ৰেণ্ডম ইভেন্ট,कदाचनिक परिघटना
"বিন্দু, দাগ (no.), দাগ, দাগ, চিনাক্ত কৰা, বিচাৰি উলিওৱা (ver.)","बिन्दु, स्थान (सं.), चित्ती, धब्बा, पहचानना, ढूंढना (क्रि.)"
শক্তি জটিল,ऊर्जा परिसर
"বসন্ত, বসন্ত, বসন্ত, জলপ্ৰপাত, বসন্ত","कमानी, स्प्रिंग, स्रोत, झरना, सोता, वसंत"
মিছা আবেগ,मिथ्या आवेश
অতিৰিক্ত প্ৰতিধ্বনি,इतर प्रतिध्वनि
স্পুটনিক,स्पुत्निक
"বৰ্গ, বৰ্গ, বৰ্গ","वर्ग, स्क्वे यर, चौक"
স্থায়িত্ব,स्थायित्व
স্থিতিশীল কৰা,स्थायीकारी
স্তূপ,चिति
"পৰ্যায়, পৰ্যায়, পদবী, সম্প্ৰদায়, পৰ্যায়","अवस्था, चरण, पद, समुदाय, स्टेज"
সমান্তৰাল বিতৰণ,सांतर वितरण
"মানক, প্ৰমাণিত, পতাকা (নং), মানক","मानक, प्रमाणित, ध्वज (सं.), मानक"
প্ৰামাণিককৃত,मानकीकृत
প্ৰামাণিককৰণ,मानकीकरण
"তৰা, তৰা","तारा, तारक"
ষ্টাৰক ইফেক্ট,स्टार्क प्रभाव
"উৎপত্তিকাৰী, ষ্টাৰ্টাৰ, বিস্ফোৰক","प्रवर्तक, आरंभक, स्फोटक"
statampier গেস্টবুক,स्टेटैम्पियर
"অৱস্থান, অৱস্থা, অৱস্থা","स्थिति, अवस्था, राज्य"
বিবৃতি,प्रकथन
ষ্টেটিক ষ্টেটিক ইলেক্ট্ৰষ্টেটিক শব্দ,"स्थिर, स्थैतिक, विद्युत स्थैतिक रव"
স্থিতিশীল,स्थैतिक
"পৰ্যবেক্ষণ কেন্দ্ৰ, ষ্টেচন, চন্দ্ৰ","प्रेक्षणास्थल, केन्द्र, स्टेशन, चांदा"
প্ৰগতিশীল,अप्रगामी
স্তম্ভিত হৈ পৰিল,स्तब्ध आवेश
অজ্ঞানতা পৰ্যায়,स्तब्धता प्रावस्था
নিৰ্দিষ্ট এলেকা,अचल क्षेत्र
প্ৰগতিশীল কণা,अप्रगामी कण
স্তম্ভিত মনোভাৱ,स्तब्ध प्रावथा
নমুনা,प्रतिदर्शज
পৰিসংখ্যাগত,सांख्यिकीय
পৰিসংখ্যাগত ওজন,सांख्यिकीय भार
ষ্টেটাৰ,स्टेटर
"অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী","अपरिवर्ती, अचर, स्थिर, स्थायी"
বাষ্প বাষ্প,"भाप, प्रवाष्प"
ভাপ টাৰ্বাইন,भाप का टर्बाइन
তীখা,इस्पात
ষ্টিয়াৰিং বক্স,स्टीयरिंग बॉक्स
stellar,तारकीय
"খোজ, খোজ, খোজ, খোজ","पग, सोपान, चरण, पद"
ক্ৰমান্বয়ে,"चरणशः, क्रर्मिक"
ষ্টেপ ফাংচন,"पग-फलन, सोपान फलन"
ষ্টেৰেডিয়ান,स्टरेडियन
ষ্টেৰিঅ&#39;স্কোপিক,त्रिविम
ষ্টেৰিঅ&#39;স্কোপিক শব্দ,त्रिविम ध्वनि
সংলগ্নতা সংঘৰ্ষ,अनुलगनी संघट्ट
"অপৰ্য নিউক্লিয়াছ, কৃষ্ণ নিউক্লিয়াছ","अपार्य न्यूक्लियस, कृष्ण न्यूक्लियस"
"কঠিন, কঠিন, দৃঢ়, দৃঢ়","कड़आ, दुर्नम्य, दृढ़, सुदृढ़"
নমনীয়তা,दुर्नम्यता
"বিন্দু, কলংক","बिन्दुक, वर्तिकाग्री"
pointiness,बिन्दुकता
"ভাভাক, অশোত্ৰ (সম্পা.), স্থাৱৰ (ভি.), স্থাৱৰ দৃশ্য","भभका, आसोत्र (सं.), अचल (वि.), अचल दृश्य"
উত্তেজনা কৰা,उद्दीपित करना
উদ্দীপক,उद्दीपन
লৰচৰকাৰী,विलोडक
ষ্টক,स्टोक
"ব্ৰেক-ৱাচ, ষ্টক-ঘড়ী","विराम-घड़ई, स्टॉक-क्लाक"
ইনচুলেটেড,रोधनी
"limiter, বন্ধ কৰক","सीमक, रोक"
বন্ধ কৰাৰ সম্ভাৱনা,निरोधी विभव
"jb break ঘড়ী,ষ্টপ ঘড়ী","जेबी विराम घड़ई, स्टॉप वाच"
"সংৰক্ষণ, সংৰক্ষণ","संचयन, भंडारण"
চৌকা,स्टोव
"পোন, পোন, সহজ","ऋजु, सीधा, सरल"
"বিতৰণ, উত্তেজনা, বিকৃতি, পাৰ্থক্য, পাৰ্থক্য, ফিল্টাৰিং (ver.)","वितति, तनाव, विकृति, विभेद, प्रभेद, छानना (क्रि.)"
বিকৃত,विकृत
স্ফাইগমোমেনোমিটাৰ,विकृतिमापी
"ষ্ট্ৰেট&#39;স্ফিয়াৰ, ২ ষ্ট্ৰেট&#39;স্ফিয়াৰ","समतापमंडल, 2स्ट्रैटोस्फियर"
অবাঞ্চিত,अवांछित
"বিজুলী ৰেখা, বিজুলী","तडित् रेखा, विद्युल्लता"
"নদী, নৈ, নলা","सरिता, धारा, नाला"
"পাৰ্কোলেচন, ষ্ট্ৰিম ৰান, এফ্লুৱেণ্ট","अभिस्रवण, धारा धावन, प्रवाही"
লাইনযুক্ত,धारारेखित
"শক্তি, শক্তি, তীব্ৰতা, একাগ্ৰতা, কাৰ্য্যকলাপ","सामर्थ्य, प्रबलता, तीव्रता, सांद्रता, सक्रियता"
চাপ,प्रतिबल
চাপ-অভিনয় বিভৱ,आर्क-प्रवर्तक विभव
"আৰ্ক ষ্টাৰ্ট ভোল্টেজ,ভালভ ষ্টাৰ্ট ভোল্টেজ","आर्क प्रारंभिक वोल्टता, वाल्व प्रारंभिक वोल्टता"
"সূতা, সূতা, সূতা, ফিলামেণ্ট, ৰছী, ডোঙা, ডোঙা, ৮. ৰছীৰ দোষ","धागा, सूत्र, सूत्र, तंतु, रज्जु, डोर, डोरी, 8.रज्जुदोष"
"ষ্ট্ৰিপ, ষ্ট্ৰিপ, ষ্ট্ৰিপিং, ষ্ট্ৰিপিং, নগ্ন","पट्टी, स्ट्रिप, छीलन, विपट्टन, नग्नन, निर्लेपन"
"খোলা, witton, shavings, উলংগ","निर्लेपन, विट्टन, छीलन, नग्नन, अपखंडन"
নিষ্কাশন বিক্ৰিয়া,अंशहरण अभिक्रिया
ষ্ট্ৰ&#39;বস্কোপ,स्ट्रोबोस्कोप
আঘাত,स्ट्रोक
"শক্তিশালী, গভীৰ, চোকা, একাগ্ৰ","प्रबल, गहरा, तेज, सांद्र"
শক্তিশালী সংক্ৰমণ,प्रबल संक्रमण
গাঁথনিগত,संरचनात्मक
"গঠন, টেক্সচাৰ","संरचना, बनावट"
বেজী,सुई
"উপশ্ৰেণী, উপগোট, উপগোট","उपवर्ग, उपसमूह, उपग्रुप"
"মাইক্ৰস্কোপিক, ছুপাৰমাইক্ৰস্কোপিক, চাবমাইক্ৰস্কোপিক","अतिसूक्ष्म, अतिसूक्ष्मदर्शीय, उपसूक्ष्मदर्शीय"
অপাৰমাণৱিক পদাৰ্থ বিজ্ঞান,अवनाभिकीय भौतिकी
ফুটনোট,"पादांक, पादाक्षर, पादलिपि"
"আনুষংগিক, আনুষংগিক","गौण, सहायक"
"কাৰ্য্যকৰী তৰল পদাৰ্থ, উপ-অৱস্থা","कार्यद्रव, सबस्टेट"
উপ একক,उप एकक
লাহে লাহে,उत्तरोत्तर
চুষণ,चूषण
চুষণ,चूषण
sultry,उमसवाला
"যোগফল, যোগফল, যোগফল ফলাফল, যোগফল","योगफल, जोड़, संकलन फल, धनराशि"
সূৰ্য,सूर्य
sun watch,धूप घड़ई
"sun blur, সূৰ্য্যৰ দাগ","सूर्य कलंक, सूर्य का धब्बा"
ছান ষ্টাৰ,सूर्यतारा
চৰম,अति
অতিপৰিবাহী ধাতু,अतिचालक धातु
অতিপৰিবাহীতা,अतिचालकता
চুপাৰ ড্ৰাইভাৰ,अति चालक
দৈত্য,महाविशाल
imputed,अध्यारोपित
ইমপ্লাণ্টেচন,अध्यारोपण
চুপাৰমেলে,सुपरमेलाय
অতিস্বাভাৱিক বিচ্যুতি,अतिप्रसामान्य बिक्षेपण
জাপি দিয়া,अध्यारोपण करना
ইমপ্লাণ্টেচন,अध्यारोपण
হাইপাৰচেচুৰেচন,अतिसंतृप्ति
অতি সংবেদনশীল,अतिसुग्राही
আল্ট্ৰাছ&#39;নিক্স,पराध्वनिकी
supersonics,पराध्वानिकी
চুপাৰষ্ট্ৰাকচাৰ,अधिरचना
পৰিপূৰক,संपूरक
খাদ্য যোগান,संभरण पूर्ति
"টেক, বেচ","टेक, आधार"
ৰেষ্ট্ৰেইনিং গ্ৰীড,निरोधक ग्रिड
অতিপৰিবাহীতা,अतिचालकता
পৃষ্ঠা,पृष्ठ
"surge, ফুলা","महोर्मि, प्रोत्कर्ष"
মনোযোগীতা,चौकसी
"ধাৰণা কৰা অনুপ্ৰৱেশ, সঁহাৰি","अधिकल्पित प्रवेश्यता, अनुक्रियता"
"সংবেদনশীলতা, চুম্বকীয় প্ৰৱণতা, গ্ৰহণযোগ্যতা","सुग्राहिता, चुंबकीय प्रवृत्ति, ग्रहणशालित्व (प्रवृत्ति)"
"ঝুলন, ওলমি থকা","निलंबन, लटका हुआ"
adhered to,प्रतिपालित
"spread, মাৰ্জিন","प्रसर्प, मार्जन"
"ফুলা, ফুলা, ফুলা","फुल्लन, फूलना, सूजन"
"প্ৰদল, ডল","प्रदोल, डोल"
"ঘূৰ্ণনশীল গতি, ঘূৰ্ণন গতি","भंवरदार गति, परिभ्रामी गति"
চুইচ বৰ্ড,स्विच पटल
চিঠি,अक्षर
প্ৰতিসম,सममित
প্ৰতিসম,सममित
প্ৰতিসমভাৱে,सममिततः
প্ৰতিসমতা,सममितीकरण
প্ৰতিসমতা,सममिति
চিনক্ৰ&#39;চাইক্ল&#39;ট্ৰন,सिन्क्रोसाइक्लोट्रॉन
সমন্বয়,तुल्यकालन
সমকালীন হ&#39;বলৈ,तुल्यकालिक होना
সমন্বয়ক,तुल्यकालक
সমন্বয়,तुल्यकालन
"সমকালীনভাৱে, সমকালীনভাৱে","तुल्यकालिकतः, तुल्यकाल में"
চিনক্ৰ&#39;ট্ৰন,सिंक्रोट्रॉन
কৃত্ৰিম,कृत्रिम
"শৰীৰ, ব্যৱস্থা, গোট, সম্প্ৰদায়, ব্যৱস্থা","निकाय, पदधति, समूह, समुदाय, तंत्र"
"সজাওক, শ্ৰেণীভুক্ত কৰক, শ্ৰেণীভুক্ত কৰক-","क्रमबद्ध, वर्गीकरणी, वर्गीकरण-"
"universal, দেহ","सर्वांगी, दैहिक"
"টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ","सारणित्र, सारणी यंत्र, सारणीयक"
"চিহ্নিত, চিহ্নিত, চিহ্নিত","चिह्नत, अंकित, संहित"
ঠেংৰ ঠেং,"पुच्छ, पूँछ"
ক্ৰমান্বয়ে অৱনতি ঘটা,क्रमिक ह्रास
"অৱতৰণ, প্ৰস্থান","उपरितरण, उत्प्रस्थान"
"স্পৰ্শযোগ্য, স্পৰ্শক","स्पर्शीय, स्पर्शरेखीय"
"spout (ed.), spout, ভগ্নাংশ, এক্সট্ৰুচন ডাইভাৰচন, tapon (v.)","टोंटी (सं.), टोंटीयन, अंश, निष्कासन अपसारण, टैपन (क्रि.)"
"ক্ৰমিক, টেপাৰ","क्रमसूक्ष्मक, टेपर"
"টেপাৰ, টেপাৰ (v.), পেৰিয়ানথ, টেপাৰন (ed.)","शुंडाकार, गावदुम (वि.), क्रमसूक्ष्मण, टेपरन (सं.)"
"নক-কি, টিপক-কি","खट-कुंजी, दाब-कुंजी"
"পাৰ্ট ৰিমুভেল চুইচ,স্পাউট চুইচ","अंश निष्कासन स्विच, टोंटी स्विच"
লক্ষ্য,लक्ष्य
"প্ৰযুক্তি, কৌশল","तकनीक, प्रविधि"
প্ৰযুক্তি,प्रौद्योगिकी
টেলিভিছন সম্প্ৰচাৰ,टेलीविजन प्रसारण
"টেলিগ্ৰাফী, টেলিগ্ৰাফী","तारसंचार, टेलीग्राफी"
টেলিমিটাৰ,दूरमापी
টেলিমেট্ৰি,दूरमिति
ফোন,टेलीफोन
"টেলিস্কোপ, টেলিস্কোপ, টেলিস্কোপ","दूरबीन, दूरदर्शक, टेलीस्कोप"
"দূৰদৰ্শন, টেলিভিছন","दूरदर्शन, टेलीविजन"
তাপ,ताप
কলিক,कालिक
"হ্ৰস্বম্যাদী, অস্থায়ী, অস্থায়ী","अल्पकालिक, अस्थायी, अल्पस्थायी"
বৈশিষ্ট্য,प्रवृत्ति
টান,तनन
টান,तन्यता
চাপ,तनाव
realm,प्रदिश
টেৰা,टेरा
"শেষ, টাৰ্মিনেল, শেষ, শেষ","सिरा, टर्मिनल, अंतस्थ, अंतिम"
"ভূখণ্ড, শিলৰ অঞ্চল","भूभाग, शैलप्रदेश"
"স্থলজ, স্থলজ, স্থলজ","स्थलीय, पार्थिव, भौमिक"
টেছলা,टेसला
স্পষ্টতা পৰীক্ষাৰ চাৰ্ট,स्पष्टता परीक्षण चार्ट
চতুৰ্থ স্তৰ,"चतुष्टय, चतुष्क"
ডাবল ট্ৰেপেজ&#39;ইড,द्विसमलंबाक्ष
টেট্ৰ&#39;ড,टेट्रोड
থিয়ডলাইট,थियोडोलाइट
তাত্ত্বিক,सैद्धांतिक
"তাপীয়, তাপ, তাপ","तापीय, ऊष्मीय, ऊष्मा"
উত্তাপন কৰা,तापीयन
উত্তাপন কৰা,तापायन
তাপয়নি,तापायनी
তাপবিদ্যুৎ যোৰ,ताप-वैद्युत युग्म
তাপগতিবিদ্যা,ऊष्मागतिक
তাপগতিবিদ্যা,ऊष्मागतिकी
তাপবিদ্যুৎ,ताप-वैद्युत
"থাৰ্মোমিটাৰ, থাৰ্মোমিটাৰ","तापमापी, थर्मामीटर"
থাৰ্মোমেট্ৰি,तापमिति
তাপবিদ্যুৎ ৰশ্মি,ताप-वैद्युत पुंज
থাৰ্মোছ,थर्मस
নাতিশীতোষ্ণ,तापस्थायी
"পাতল ফিল্ম, পাতল স্তৰ","तनुफ़इल्म, पतली परत"
ষ্টেৰিঅ&#39;স্কোপিক,त्रिविम
"থ্ৰেছহোল্ড, থ্ৰেছহোল্ড","देहली, प्रभावसीमा"
ষ্টপ ভালভ,उपरोधी वाल्व
"প্ৰক্ষেপণ, পতন","प्रक्षेप, पात"
"ঠেলা, ঠেলা","प्रणोद, क्षेप"
থাইৰিষ্টৰ,थाइरिस्टर
nat অক্ষ,नत अक्ष
