Telugu,Tamil
ఖడ్గమృగం బీటిల్,ரைனோசெரோஸ் வண்டு
బియ్యం వీవిల్,அரிசி அந்துப்பூச்சி
సెలైన్ ఆల్కలీ మట్టి,உமிழ்நீர் ஆல்கி மண்
సెలైన్ నేల,உமிழ்நீர் மண்
సాలినైజేషన్,உமிழ்நீர்
లాలాజల గ్రంథి క్రోమోజోమ్,உமிழ்நீர் சுரப்பி குரோமோசோம்
ఉ ప్పు,உப்பு
ఉప్పు ప్రభావిత నేల,உப்பு பாதிக்கப்பட்ட மண்
ఉప్పు సూచిక,உப்பு அட்டவணை
ఉప్పు ఒత్తిడి,உப்பு அழுத்தம்
ఉప్పు సహనం,உப்பு சகிப்புத்தன்மை
నమూనా,மாதிரி
నమూనా లోపం,மாதிரி பிழை
నమూనా యూనిట్,மாதிரி அலகு
నమూనా,மாதிரி
ఇసుక,மணல்
ఇసుక మట్టి,சாண்டி களிமண்
శాండీ లోవామ్,சாண்டி களிமண்
ఇసుక నేల,மணல் நிறைந்த பூமி
సాప్,SAP
మొక్క,சப்பிங்
సాపోనిఫికేషన్ విలువ,Saponification மதிப்பு
ఉపగ్రహ DNA,செயற்கைக்கோள் டி.என்.ஏ.
ఉపగ్రహ కలుపు,செயற்கைக்கோள் களை
సంతృప్త ఆవిరి పీడనం,நிறைவுற்ற நீராவி அழுத்தம்
సవన్నా,சவன்னா
స్కాఫోల్డ్ ప్రోటీన్,ஸ்காஃபோல்ட் புரதம்
స్కేప్,ஸ்கேப்
స్కార్ఫికేషన్,ஸ்கார்ஃபிகேஷன்
సియోన్,சியோன்
సైనోఫైట్స్,சியோபைட்டுகள்
కాలానుగుణ చక్రం,பருவகால சுழற்சி
కాలానుగుణ కరువు,பருவகால வறட்சி
కాలానుగుణ మొక్క,பருவகால ஆலை
ద్వితీయ పెరుగుదల,இரண்டாம் நிலை வளர்ச்சி
ద్వితీయ మొక్కల పోషకాలు,இரண்டாம் நிலை தாவர ஊட்டச்சத்துக்கள்
ద్వితీయ ఉత్పాదకత,இரண்டாம் நிலை உற்பத்தித்திறன்
ద్వితీయ పండించడం,இரண்டாம் நிலை உழவு
సెడ్జ్,செட்ஜ்
విత్తనం పుట్టిన ఫంగస్,விதை பிறந்த பூஞ்சை
విత్తన ధృవీకరణ,விதை சான்றிதழ்
విత్తన గట్టిపడటం,விதை கடினப்படுத்துதல்
విత్తన చికిత్స,விதை சிகிச்சை
సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్,விதை-கம்-உர துரப்பணம்
విత్తనాలు,நாற்று
సీపేజ్,Seepage
వేరు చేయుట,பாகுபாடு
ఎంచుకోదగిన మార్కర్,தேர்ந்தெடுக்கக்கூடிய மார்க்கர்
ఎంపిక ఒత్తిడి,தேர்வு அழுத்தம்
సెలెక్టివ్ హెర్బిసైడ్,தேர்ந்தெடுக்கப்பட்ட களைக்கொல்லி
సెలెక్టివిటీ ఇండెక్స్,தேர்ந்தெடுப்பு அட்டவணை
స్వీయ ఫలదీకరణం,சுய கருத்தரித்தல்
స్వీయ సమృద్ధి,தன்னிறைவு
స్వీయ సన్నబడటం సామర్థ్యం,சுய மெல்லிய திறன்
స్వీయ-ఫ్రూట్‌ఫుల్,சுயநல
స్వీయ-అపవాదు,சுய-முரண்பாடு
స్వార్థ DNA,சுயநல டி.என்.ஏ
సెమీ శుష్క,அரை வறண்ட
ఇంద్రియ మూల్యాంకనం,உணர்ச்சி மதிப்பீடு
సెపాల్,செபால்
సీక్వెన్షియల్ క్రాపింగ్,தொடர்ச்சியான பயிர்
సీరియల్ పలుచన,தொடர் நீர்த்தல்
సెరికల్చర్,புத்துணர்ச்சி
సెరోలజీ,செரோலஜி
సీరం,சீரம்
సెక్స్-నిర్ణయం,பாலின நிர்ணயம்
సెక్స్-లింకేజ్,பாலியல்-இணைப்பு
లైంగిక ప్రచారం,பாலியல் பரப்புதல்
షీట్ కోత,தாள் அரிப்பு
షెల్లింగ్,ஷெல்லிங்
షెల్టర్ బెల్ట్,தங்குமிடம் பெல்ட்
స్వల్ప-రోజు మొక్క,குறுகிய நாள் ஆலை
స్వల్ప-తరంగ రేడియేషన్,குறுகிய அலை கதிர்வீச்சு
షటిల్ వెక్టర్,ஷட்டில் வெக்டர்
తోబుట్టువు,உடன்பிறப்பு
కొడవలి కణ రక్తహీనత,அரிவாள் செல் இரத்த சோகை
సిగ్మోయిడ్ కర్వ్,சிக்மாய்டு வளைவு
సిగ్నల్ పరికల్పన,சிக்னல் கருதுகோள்
ప్రాముఖ్యత పరీక్ష,முக்கியத்துவம் சோதனை
సైలేజ్,சிலேஜ்
గొయ్యి,சிலோ
సిల్ట్,மண்
సిల్ట్ లోమ్,சில்ட் களிமண்
సిల్వికల్చర్,சில்விக்கால்ச்சர்
సింక్,மூழ்கி
సింక్ సామర్థ్యం,மூழ்கும் திறன்
సిస్టర్ క్రోమాటిడ్,சகோதரி குரோமாடிட்
సైట్-నిర్దిష్ట పోషక నిర్వహణ,தளம் சார்ந்த ஊட்டச்சத்து மேலாண்மை
వక్రీకృత పంపిణీ,வளைந்த விநியோகம்
వరుస నాటడం దాటవేయండి,வரிசை நடவு தவிர்க்கவும்
బురద అచ్చు,சேறு அச்சு
స్లో-రిలీజ్ ఎరువులు,மெதுவாக வெளியிடும் உரம்
బురద,கசடு
ముద్ద,குழம்பு
సున్నితమైన పంటలు,மென்மையான பயிர்கள்
సామాజిక అటవీ,சமூக வனவியல்
పచ్చిక సంస్కృతి,புல் கலாச்சாரம்
పచ్చిక,புல்
సోడిక్ నేల,சோடிக் மண்
సోడియం శోషణ నిష్పత్తి,சோடியம் உறிஞ்சுதல் விகிதம்
సోడియం పంప్,சோடியம் பம்ப்
సాఫ్ట్-వుడ్ అంటుకట్టుట,மென்மையான-வூட் ஒட்டுதல்
నేల సంశ్లేషణ,மண் ஒட்டுதல்
నేల వాయువు,மண் காற்றோட்டம்
నేల మొత్తం,மண் மொத்தம்
నేల క్షారత,மண் காரத்தன்மை
నేల సవరణ,மண் திருத்தம்
నేల విశ్లేషణ,மண் பகுப்பாய்வு
నేల జీవవైవిధ్యం,மண் பல்லுயிர்
నేల జీవశాస్త్రం,மண் உயிரியல்
నేల వర్గీకరణ,மண் வகைப்பாடு
నేల ఘర్షణ,மண் கூழ்
నేల సంపీడనం,மண் சுருக்கம்
నేల కండిషనర్లు,மண் கண்டிஷனர்கள்
నేల పరిరక్షణ,மண் பாதுகாப்பு
నేల క్రస్ట్,மண் மேலோடு
నేల క్షీణత,மண் சீரழிவு
నేల ఎరోడిబిలిటీ కారకం,மண் அரிக்கும் காரணி
నేల సంతానోత్పత్తి,மண் கருவுறுதல்
నేల ఆదికాండము,மண் ஆதியாகமம்
నేల ఆరోగ్యం,மண் ஆரோக்கியம்
నేల హోరిజోన్,மண் அடிவானம்
నేల స్థూల ఆర్గనైజమ్స్,மண் மேக்ரோ ஆர்கானிசம்
నేల నిర్వహణ,மண் மேலாண்மை
నేల మైక్రోబయాలజీ,மண் நுண்ணுயிரியல்
నేల సూక్ష్మజీవులు,மண் நுண்ணுயிரிகள்
నేల తేమ లోటు,மண்ணின் ஈரப்பதம் பற்றாக்குறை
నేల సేంద్రియ పదార్థం,மண் கரிமப்பொருள்
నేల సచ్ఛిద్రత,மண் போரோசிட்டி
నేల ఉత్పాదకత,மண் உற்பத்தித்திறன்
నేల ప్రొఫైల్,மண் சுயவிவரம்
నేల నాణ్యత,மண்ணின் தரம்
నేల ప్రతిచర్య,மண் எதிர்வினை
నేల నిరోధకత,மண்ணின் எதிர்ப்பு
నేల లవణీయత,மண் உப்புத்தன்மை
నేల శాస్త్రం,மண் அறிவியல்
నేల అనారోగ్యం,மண் நோய்
నేల జల్లెడ,மண் சல்லடை
నేల ద్రావణం,மண் தீர்வு
నేల స్టెరిలెంట్,மண் கருத்தடை
నేల నిర్మాణం,மண் அமைப்பு
నేల సస్పెన్షన్,மண் இடைநீக்கம்
నేల పరీక్ష,மண் சோதனை
నేల ఆకృతి,மண் அமைப்பு
నేల నీటి సామర్థ్యం,மண் நீர் சாத்தியம்
నేల నీరు,மண் நீர்
సౌర స్థిరాంకం,சூரிய மாறிலி
సౌర వికిరణం,சூரிய கதிர்வீச்சு
సౌర స్పెక్ట్రం,சூரிய நிறமாலை
సౌరీకరణ,தனிமைப்படுத்தல்
ఏకైక పంట,ஒரே பயிர்
కరిగే సోడియం శాతం,கரையக்கூடிய சோடியம் சதவீதம்
సోమాటిక్ సెల్,சோமாடிக் செல்
సోమాటిక్ పిండం,சோமாடிக் கரு
సోమాటిక్ హైబ్రిడైజేషన్,சோமாடிக் கலப்பினமாக்கல்
జొన్న గాయం,சோளம் காயம்
SOS జన్యువు,SOS மரபணு
సదరన్ బ్లాటింగ్,தெற்கு வெடிப்பு
అంతరం (మొక్క),இடைவெளி (ஆலை)
స్పాడిక్స్,ஸ்பேடிக்ஸ்
స్పాట్,ஸ்பேட்டே
ప్రత్యేక అమరిక,சிறப்பு ஏற்பாடு
ప్రత్యేక పంట,சிறப்பு பயிர்
ప్రత్యేక వ్యవసాయం,சிறப்பு விவசாயம்
జాతులు,இனங்கள்
నిర్దిష్ట పంట తీవ్రత సూచిక,குறிப்பிட்ட பயிர் தீவிரம் அட்டவணை
నిర్దిష్ట ఆకర్షణ,குறிப்பிட்ட ஈர்ப்பு
నిర్దిష్ట తేమ,குறிப்பிட்ட ஈரப்பதம்
నిర్దిష్ట ఆకు ప్రాంతం,குறிப்பிட்ட இலை பகுதி
స్పెర్మాటోజెనిసిస్,விந்தணுக்கள்
ఎస్-ఫేజ్,எஸ்-கட்டம்
స్పైక్,ஸ்பைக்
స్పైక్లెట్,ஸ்பைக்லெட்
స్పిండిల్ బుష్,சுழல் புஷ்
స్ప్లాష్ కోత,ஸ்பிளாஸ் அரிப்பு
స్ప్లికింగ్,பிளவுபடும்
స్ప్లిట్ అప్లికేషన్,பயன்பாடு பிளவு
స్ప్లిట్ జన్యువులు,பிரிந்த மரபணுக்கள்
స్ప్లిట్ ప్లాట్ డిజైన్,பிளவுபட்ட சதி வடிவமைப்பு
స్పాంజి టిష్యూ,பஞ்சுபோன்ற திசு
ఆకస్మిక మ్యుటేషన్,தன்னிச்சையான பிறழ்வு
బీజాంశం,வித்து
స్ప్రింక్లర్ ఇరిగేషన్,தெளிப்பானை நீர்ப்பாசனம்
స్పడ్డింగ్,ஸ்பட்ங்
స్పర్,ஸ்பர்
స్పర్ బేరింగ్,தூண்டுதல்
స్క్వాల్,சண்டை
స్థిరీకరణ ఏజెంట్,உறுதிப்படுத்தும் முகவர்
ప్రామాణిక విచలనం,நிலையான விலகல்
ప్రధాన పంట,பிரதான பயிர்
ప్రారంభ కోడాన్,கோடனைத் தொடங்குங்கள்
స్టార్టర్ పరిష్కారం,ஸ்டார்டர் தீர்வு
కాండం బోరర్,தண்டு துளைப்பான்
కాండం-ముగింపు,தண்டு-இறுதி
స్టెనోస్పెర్మోకార్పీ,ஸ்டெனோஸ்பெர்மோகார்பி
స్టెప్పీ,புல்வெளி
స్టెరిలైజేషన్,கருத்தடை
స్టిగ్మా గ్రహణశక్తి,களங்கம் ஏற்பு
కళంకం,களங்கம்
స్టిల్ట్ రూట్,ஸ்டைட் ரூட்
స్టోలన్,ஸ்டோலன்
స్టోమాటా,ஸ்டோமாட்டா
మలం,மலம்
కోడాన్ ఆపు,கோடனை நிறுத்துங்கள்
స్ట్రాటిఫైడ్,அடுக்கு
స్ట్రాటిఫికేషన్,அடுக்கு
గడ్డి,வைக்கோல்
ఒత్తిడి,மன அழுத்தம்
స్ట్రిప్ పంట,ஸ்ட்ரிப் பயிர்
స్ట్రిప్ ఇంటర్‌క్రాపింగ్,ஸ்ட்ரிப் இன்டர்பிராப்பிங்
స్ట్రోమా,ஸ்ட்ரோமா
మొండి,குண்டானது
మొద్దు మల్చింగ్,குண்டான தழைக்கூளம்
శైలి,ஸ்டைல்
ఉప తేమ,துணை ஈரப்பதம்
సబరేషన్,சப்பரேஷன்
మునిగిపోవడం,நீரில் மூழ்குவது
జీవనాధార వ్యవసాయం,வாழ்வாதார விவசாயம்
సబ్‌సూలింగ్,துணை மட்டி
ఉప జాతులు,துணை இனங்கள்
ప్రత్యామ్నాయ పంట,மாற்று பயிர்
ఉపరితలం,அடி மூலக்கூறு
ఉపరితల నీటిపారుదల,மேற்பரப்பு நீர்ப்பாசனம்
వారసత్వం,அடுத்தடுத்து
రసంతో,சதைப்பற்றுள்ள
సక్కర్,உறிஞ்சும்
సుయి-జెనెరిస్,சூய் ஜென்ரிஸ்
సన్-క్యూరింగ్,சூரிய-குணப்படுத்துதல்
అనుబంధ నీటిపారుదల,துணை நீர்ப்பாசனம்
అనుబంధ సంస్థ,துணை நிறுவனம்
అనుబంధ పరస్పర చర్య,துணை தொடர்பு
సప్రెజర్ జన్యువు,அடக்கி மரபணு
సర్ఫ్యాక్టెంట్,சர்பாக்டான்ட்
అవకాశం,எளிதில் பாதிக்கப்படக்கூடியது
సస్పెన్షన్ సంస్కృతి,இடைநீக்க கலாச்சாரம்
స్థిరమైన వ్యవసాయం,நிலையான விவசாயம்
స్థిరమైన అభివృద్ధి,நிலையான அபிவிருத்தி
సమూహ,திரள்
కత్తి ఆకు,வாள் இலை
సైకియం,சோனியம்
సహజీవనం,சிம்பியோசிஸ்
సింగామి,ஒத்திசைவு
బియ్యం తీవ్రత యొక్క వ్యవస్థ,அரிசி தீவிரத்தின் அமைப்பு
దైహిక హెర్బిసైడ్,முறையான களைக்கொல்லி
కుసుమ,குங்குமப்பூ
కుంకుమ,குங்குமப்பூ
సేజ్,முனிவர்
సాల్,சால்
సాల్వియా,சால்வியா
చెప్పు కలప,சந்தனம்
సపోటా,சபோட்டா
స్క్రూపైన్,ஸ்க்ரூட்பைன்
సీబక్‌హార్న్,சீபக்ஹார்ன்
సెన్నా,சென்னா
పాము కలప,பாம்பு மரம்
నువ్వులు,எள்
పాము పొట్లకాయ,புடலங்காய்
పుచ్చకాయ స్నాప్,முலாம்பழம் ஸ்னாப்
సబ్బు నట్,சோப்பு
జొన్న,சோளம்
సోయాబీన్,சோயாபீன்
స్పానిష్ చెర్రీ,ஸ்பானிஷ் செர்ரி
బచ్చలికూర,கீரை
కుదురు కలప,சுழல் மரம்
స్పాంజ్ పొట్లకాయ,கடற்பாசி சுண்டைக்காய்
స్టెవియా,ஸ்டீவியா
స్టింగ్ రేగుట,உணர்வை தொட்டால் எரிச்சலூட்டுகிற ஒருவகை செடி
రాతి పువ్వు,கல் மலர்
స్ట్రాబెర్రీ,ஸ்ட்ராபெரி
సుడాన్ గడ్డి,சூடான் புல்
చెరుకుగడ,கரும்பு
సమ్మర్ స్క్వాష్,கோடை ஸ்குவாஷ்
పొద్దుతిరుగుడు,சூரியகாந்தி
సన్‌హెంప్,சன்ஹெம்ப்
తీపి క్లోవర్,ஸ்வீட் க்ளோவர்
తీపి పొట్లకాయ,இனிப்பு சுண்டைக்காய்
తీపి బంగాళాదుంప,இனிப்பு உருளைக்கிழங்கு
తీపి వైలెట్,இனிப்பு வயலட்
సాప్ సక్కర్,SAP உறிஞ்சும்
చూసింది ఫ్లై,பார்த்தேன்
స్కేల్ క్రిమి,அளவிலான பூச்சி
సెమిలూపర్,செமிலூப்பர்
షూట్ బోరర్,துளைப்பான் சுடவும்
పట్టు పురుగు,பட்டுப்புழு
నత్త,நத்தை
స్పారో,குருவி
సాలీడు,சிலந்தி
ఉడుత,அணில்
కొమ్మ బోర్,தண்டு துளைப்பான்
కాండం బోరర్,தண்டு துளைப்பான்
కాండం గిర్డ్లర్,ஸ்டெம் கிர்ட்லர்
స్టోన్ వీవిల్,கல் அந்துப்பூச்சி
నేల శాస్త్రవేత్త,மண் விஞ்ஞானி
వ్యూహాత్మక ఉద్యమం,தந்திரோபாய இயக்கம்
ట్యాగింగ్,குறிச்சொல் (லேபிளிங்)
ట్యాంక్ సిల్ట్,தொட்டி மண்
రూట్ నొక్కండి,வேரைத் தட்டவும்
మొక్క,டஸ்ஸல் (மக்காச்சோளம்)
వర్గీకరణ,வகைபிரித்தல்
సాంకేతికం,தொழில்நுட்பம்
సమశీతోష్ణ జోన్,மிதமான மண்டலம்
తాత్కాలిక విల్టింగ్,தற்காலிக வில்டிங்
టెండ్రిల్,டெண்ட்ரில்
టెన్సియోమీటర్,டென்சியோமீட்டர்
టెపాల్,டெபல்
టెరాటోజెని,டெரடோஜெனி
ముగింపు కోడాన్,முடித்தல் கோடான்
టెర్రేస్,மொட்டை மாடி
టెర్రస్ విరామం,மொட்டை மாடி இடைவெளி
భూగోళ రేడియేషన్,நிலப்பரப்பு கதிர்வீச்சு
భూసంబంధమైన కలుపు మొక్కలు,நிலப்பரப்பு களைகள்
టెస్ట్ క్రాస్,சோதனை குறுக்கு
పరీక్ష బరువు,சோதனை எடை
టెస్టా,டெஸ்டா
టెట్రాడ్,டெட்ராட்
టెట్రాప్లాయిడ్,டெட்ராப்ளோயிட்
టెట్రాప్లాయిడి,டெட்ராப்ளோயிடி
థాలమస్,தாலமஸ்
ఉష్ణ వాహకత,வெப்ப கடத்தி
థర్మల్ డిఫ్యూసివిటీ,வெப்ப வேறுபாடு
థర్మల్ ఇండక్షన్,வெப்ப தூண்டல்
థర్మోకపుల్,தெர்மோகப்பிள்
థర్మోగ్రాఫ్,வெப்ப வரைபடம்
థర్మోపెడిసిటీ,தெர்மோபெரியோடிசிட்டி
థర్మోపెరియోడిజం,தெர்மோபெரியோடிசம்
థర్మోఫైల్,தெர்மோபில்
థర్మోటాక్సిస్,தெர்மோடாக்சிஸ்
సన్నబడటం,மெல்லியதாக
నూర్పిడి,வாசல்
టి ప్లాస్మిడ్,டி பிளாஸ்மிட்
టైడల్ చిత్తడి నేలలు,அலை சதுப்பு நிலங்கள்
టైల్ డ్రైనేజ్,ஓடு வடிகால்
టిల్లియబిలిటీ,இழிவு
పండించడం,உழவு
టిల్లర్ (మొక్క),உழவன் (ஆலை)
టిల్లరింగ్,உழவு
టిల్లరింగ్ దశ,உழவு நிலை
టిల్త్,Tilth
కణజాల పరీక్ష,திசு சோதனை
పసిపిల్లలు,கத்தி
ఓరిమి,சகிப்புத்தன்மை
పై నేల,மேல் மண்
టోపాటో,டோபாடோ
టాప్-డ్రెస్సింగ్,மேல்-ஆடை
టోపోక్లిమాటాలజీ,Topoclimatology
పైన ఉండిపోయిన పొగాకు),முதலிடம் (புகையிலை)
మొత్తం జీర్ణమయ్యే పోషకం,மொத்த செரிமான ஊட்டச்சத்து
మొత్తం కారకాల ఉత్పాదకత,மொத்த காரணி உற்பத்தித்திறன்
మొత్తం కరిగే ఘనపదార్థాలు,மொத்த கரையக்கூடிய திடப்பொருள்கள்
టోటిపోటెన్సీ,மொத்தம்
విషపూరితం,நச்சுத்தன்மை
టాక్సిన్,நச்சு
ట్రేస్ ఎలిమెంట్స్,சுவடு கூறுகள்
ట్రేసర్ ఎలిమెంట్స్,ட்ரேசர் கூறுகள்
లావాదేవీలు,பரிவர்த்தனை
ట్రాన్స్క్రిప్షన్,படியெடுத்தல்
పరివర్తన,மாற்றம்
ట్రాన్స్‌జెనిక్,டிரான்ஸ்ஜெனிக்
అనువాదం,மொழிபெயர்ப்பு
ట్రాన్స్‌లోకేషన్,இடமாற்றம்
ప్రసారం,பரிமாற்றம்
ట్రాన్స్పిరేషన్ గుణకం,டிரான்ஸ்பிரேஷன் குணகம்
ట్రాన్స్పిరేషన్ పుల్,டிரான்ஸ்பிரேஷன் இழுத்தல்
ట్రాన్స్పిరేషన్ నిష్పత్తి,டிரான்ஸ்பிரேஷன் விகிதம்
మార్పిడి షాక్,மாற்று அதிர்ச்சி
మార్పిడి,மாற்றுபவர்
మార్పిడి,இடமாற்றம்
రవాణా చేసిన నేల,கொண்டு செல்லப்பட்ட மண்
ట్రాన్స్‌పోసన్,டிரான்ஸ்போசன்
విలోమ పారుదల,குறுக்கு வடிகால்
ఉచ్చు పంటలు,பொறி பயிர்கள்
చెత్త,குப்பை
చికిత్స,சிகிச்சை
చెట్టు పంట,மரம் பயிர்
చెట్టు ఉంగరం,மர வளையம்
ట్రయల్,சோதனை
ఇరిగేషన్ మోసగించండి,நீர்ப்பாசனம்
ట్రిగ్గర్ కారకం,தூண்டுதல் காரணி
ట్రిప్లాయిడ్,ட்ரிப்ளாய்டு
ట్రిపుల్ క్రాపింగ్,டிரிப்பிள் பயிர்
ట్రోఫిక్ స్థాయి,கோப்பை நிலை
ట్రాపిక్ కదలికలు,டிராபிக் இயக்கங்கள்
ఉష్ణమండల ప్రాంతం,வெப்பமண்டல பகுதி
ఉష్ణమండల,வெப்பமண்டலம்
నిజమైన సాంద్రత,உண்மையான அடர்த்தி
నిజమైన డైజెస్టిబిలిటీ,உண்மையான செரிமானம்
కత్తిరించబడిన ప్రొఫైల్,துண்டிக்கப்பட்ட சுயவிவரம்
కత్తిరించిన నేల,துண்டிக்கப்பட்ட மண்
సునామి,சுனாமி
గడ్డ దినుసు పంటలు,கிழங்கு பயிர்கள்
ట్యూబర్,கிழங்கு
కణితి,கட்டி
మట్టి యొక్క పంక్తి,மண்ணின் குறைப்பு
టండ్రా,டன்ட்ரா
మట్టిగడ్డ,தரை
టర్గిడ్,கொந்தளிப்பு
టర్గర్ ఉద్యమం,டர்கர் இயக்கம்
టర్గర్ పీడనం,டர்கர் அழுத்தம்
టర్గర్,டர்கர்
టర్నర్ సిండ్రోమ్,டர்னரின் நோய்க்குறி
రకం (మొక్క),வகை (ஆலை)
టైప్ I లోపం,வகை I பிழை
టైప్ II లోపం,வகை II பிழை
టైఫూన్,சூறாவளி
చింతపండు,புளி
టార్రాగన్,டாராகன்
ఆలయం లేదా పుచ్చోమ చెట్టు,கோயில் அல்லது பகோடா மரம்
తిస్టిల్,திஸ்டில்
థుజా,துஜா
థైమ్,தைம்
పొగాకు,புகையிலை
టమోటా,தக்காளி
దు orrow ఖం చెట్టు,துக்கத்தின் மரம்
ట్రిటికేల్,Tritatice
ట్రంపెట్ వైన్,எக்காளம் கொடியின்
ట్యూబెరోస్,டியூபரோஸ்
పసుపు,மஞ்சள்
టర్నిప్,டர்னிப்
భారతీయుగపు ఎర్ర ఖున్నము,டைபா (இந்தியன் ரீட் மெஸ்)
టీ దోమ,தேயிலை கொசு
చెంప,கரையான்கள் (வெள்ளை எறும்பு)
త్రిప్స్,த்ரிப்ஸ்
అల్ట్రాసెంట్రిఫ్యూగేషన్,அல்ட்ராசென்ட்ரிஃபுகேஷன்
అల్ట్రాసౌండ్,அல்ட்ராசவுண்ட்
అంబెల్,அம்பல்
అన్‌కౌప్లింగ్,துண்டித்தல்
అవాంఛనీయమైనది,பயனற்ற தன்மை
వివేకం,ஒற்றுமையற்றது
యూనివర్సల్ జన్యు కోడ్,உலகளாவிய மரபணு குறியீடு
సార్వత్రిక నేల నష్టం,உலகளாவிய மண் இழப்பு சமன்பாடு
అసంతృప్త కొవ్వు ఆమ్లాలు,நிறைவுறா கொழுப்பு அமிலங்கள்
అప్‌ల్యాండ్ రైస్,அப்லாண்ட் அரிசி
ఎత్తైన చోటు,மேல்நிலை
పట్టణ కంపోస్ట్,நகர்ப்புற உரம்
యూరియా,யூரியா
యూరియా,யூரீஸ்
ఉల్లా గడ్డి,உல்லா புல்
టీకా,தடுப்பூசி
వాక్యూల్,வெற்றிடம்
విలువ-ఆధారిత వ్యవసాయం,மதிப்பு கூட்டப்பட்ட விவசாயம்
విలువ జోడించిన ఉత్పత్తి,மதிப்பு கூட்டப்பட்ட தயாரிப்பு
విలువ అదనంగా,மதிப்பு கூடுதலாக
విలువ ఖర్చు నిష్పత్తి,மதிப்பு செலவு விகிதம்
దవడ ఎముక,VAM (வெசிகுலர் ஆர்பஸ்குலர்)
ఆవిరి వేడి చికిత్స,நீராவி வெப்ப சிகிச்சை
ఆవిరి పీడనం,ஆவி அழுத்தம்
వేరియబుల్ ఖర్చు,மாறுபடும் விலை
వేరియబుల్ జన్యువు,மாறக்கூடிய மரபணு
వేరియబుల్ రేట్ టెక్నాలజీ,மாறி வீத தொழில்நுட்பம்
వ్యత్యాసం,மாறுபாடு
వైవిధ్యం,மாறுபாடு
వెరైటీ,வகை
వెక్టర్,திசையன்
వృక్ష సంపద,தாவரங்கள்
వృక్షసంపద క్షీణత,தாவர சீரழிவு
ఏపుగా ఉండే అవరోధం,தாவர தடை
ఏపుగా కవర్,தாவர கவர்
ఏపుగా ప్రచారం,தாவர பரப்புதல்
ఏపుగా ఉండే దశ,தாவர நிலை
వెనిషన్,வினேஷன்
వర్మికాస్టింగ్స్,வெர்மிகாஸ்டிங்ஸ்
వర్మికంపోస్ట్,மன்மாரம்போஸ்ட்
వర్నలైజేషన్,வெர்னலைசேஷன்
నిలువు మల్చింగ్,செங்குத்து தழைக்கூளம்
వెర్టిసోల్,வெர்டிசோல்
సాధ్యత (విత్తనం),நம்பகத்தன்மை (விதை)
వైన్,கொடியின்
వెనిగర్,வினிகர்
వీర్ జీన్,Vir மரபணு
వర్జిన్ ల్యాండ్,கன்னி நிலம்
వర్జిన్ మట్టి,கன்னி மண்
వైరలెన్స్,வைரஸ்
వైరస్,வைரஸ்
వైరస్ కోట్ ప్రోటీన్,வைரஸ் கோட் புரதம்
వైరస్ ఇండెక్సింగ్,வைரஸ் குறியீட்டு
స్నిగ్ధత,பாகுத்தன்மை
కనిపించే రేడియేషన్,புலப்படும் கதிர்வீச்சு
విటమిన్లు,வைட்டமின்கள்
విటికల్చర్,வைட்டிகல்ச்சர்
వివిపరస్,விவிபரஸ்
శూన్య స్థలం,வெற்றிட இடம்
అస్థిరత,ஆவியாகும்
వాలంటీర్ ప్లాంట్లు,தன்னார்வ தாவரங்கள்
వనిల్లా,வெண்ணிலா
వెటివర్,வெட்டிவர்
పశువైద్య వైద్యుడు,கால்நடை மருத்துவ மருத்துவர்
వైరాలజిస్ట్,வைரஸ் நிபுணர்
వేతనం,ஊதியம்
వెచ్చని రక్తపాత జంతువు,சூடான இரத்தம் கொண்ட விலங்கு
వ్యర్థ పదార్థాల నిర్వహణ,கழிவு மேலாண்மை
బంజర భూములు,தரிசு நிலங்கள்
నీటి అప్లికేషన్ సామర్థ్యం,நீர் பயன்பாட்டு திறன்
నీటి దరఖాస్తు రేటు,நீர் பயன்பாட்டு வீதம்
నీటి సమతుల్యత,நீர் சமநிலை
నీటి సంపీడనం,நீர் சுருக்கம்
నీటి పొదుపు,நீர் பாதுகாப்பு
నీటి వినియోగం,தண்ணீர் பயன்பாடு
నీటి రవాణా సామర్థ్యం,நீர் அனுப்பும் திறன்
నీటి సంస్కృతి,நீர் கலாச்சாரம்
నీటి లోటు,நீர் பற்றாக்குறை
నీటి పంపిణీ సామర్థ్యం,நீர் விநியோக திறன்
వాటర్ డ్యూటీ,நீர் கடமை
నీటి బొచ్చు,நீர் உரோமம்
నీటి ద్వారాలు,நீர் வாயில்கள்
నీటి లాగింగ్,நீர் பதிவு
నీటి నిర్వహణ,நீர் மேலாண்மை
పంటల నీటి అవసరం,பயிர்களின் நீர் தேவை
నీటి సంతృప్త లోటు,நீர் செறிவு பற்றாக்குறை
నీటి పట్టిక,நீர் அட்டவணை
నీటి వినియోగ సామర్థ్యం,நீர் பயன்பாட்டு திறன்
నీటి దిగుబడి,நீர் மகசூல்
నీటి పెంపకం,நீர் அறுவடை
వాటర్‌షెడ్,நீர்நிலை
వాటర్‌షెడ్ మేనేజ్‌మెంట్,நீர்நிலை மேலாண்மை
వాటర్‌షెడ్ చికిత్స,நீர்நிலை சிகிச்சை
వాటర్‌షెడ్-ఆధారిత వ్యవస్థ,நீர்நிலை அடிப்படையிலான அமைப்பு
జలమార్గం,நீர்வழி
వేవ్-లెంగ్త్,அலை நீளம்
