Bengali,Gujarati
"অবশিষ্ট, অবশিষ্ট","બાકી, શેષ"
চুম্বকত্ব,ચુંબકત્વ
আর-ই-মডেল,આર-ઇ-મોડલ
রিমোট কন্ট্রোল কমান্ড,દૂરસ્થ નિયંત્રણ આદેશ
রিমোট সেন্সিং লাইন,રિમોટ સેન્સિંગ લાઇન
দূরবর্তী যোগাযোগকারী (যোগাযোগকারী),દૂરસ્થ પ્રેષક (કોમ્યુનિકેટર)
রিমোট ভোল্টেজ সেন্সিং,રિમોટ વોલ્ટેજ સેન્સિંગ
নিজস্ব ডিস্ক ড্রাইভ,પોતાની ડિસ્ક ડ્રાઇવ
rem নির্দেশ,rem સૂચના
পুনরাবৃত্ত রাশিফল,પુનરાવર્તિત જન્માક્ષર
প্রত্যাহারকারী,પાછો ખેંચનાર
পুনরাবৃত্তি এনকোডিং,પુનરાવર્તન એન્કોડિંગ
পুনরাবৃত্তি হার,પુનરાવર્તન દર
পুনরাবৃত্তি তরঙ্গরূপ,પુનરાવર્તિત વેવફોર્મ
প্রতিরূপ,પ્રતિકૃતિ
প্রত্যাহার মোটর,રીટ્રેક્શન મોટર
টার্মিনাল পুনরুদ্ধার করুন,ટર્મિનલ પુનઃસ્થાપિત કરો
অবশিষ্ট প্রবাহ ঘনত্ব,અવશેષ પ્રવાહ ઘનતા
বর্জ্য জেনারেটর,કચરો જનરેટર
অবশিষ্ট মড্যুলেশন,શેષ મોડ્યુલેશન
প্রতিরোধ,પ્રતિકાર
প্রতিরোধের attenuator,પ્રતિકાર એટેન્યુએટર
প্রতিরোধী ব্যাংক,પ્રતિકારક બેંક
প্রতিরোধের পতন,પ્રતિકાર પતન
প্রতিরোধের মই,પ્રતિકાર નિસરણી
প্রতিরোধের ফ্যাক্টর,પ્રતિકાર પરિબળ
প্রতিরোধী উৎস,પ્રતિકારક સ્ત્રોત
প্রতিরোধের ঢালাই,પ્રતિકાર વેલ્ડીંગ
প্রতিরোধের তার,પ્રતિકારક વાયર
রেজিস্ট্যান্স সেন্সিং রিলে,પ્રતિકાર સંવેદના રિલે
প্রতিরোধের তারের স্ট্রেন গেজ,પ્રતિકારક વાયર તાણ ગેજ
প্রতিরোধ ক্ষমতা,પ્રતિકારકતા
প্রতিরোধের মূল,પ્રતિકાર કોર
"dissolation, differentiation, rebuttal","વિસર્જન, ભિન્નતા, ખંડન"
সমাধানের ক্ষমতা,ઉકેલવાની શક્તિ
পার্থক্য সময়,તફાવત સમય
অনুরণন,પડઘો
অনুরণন বক্ররেখা,પડઘો વળાંક
অনুরণিত অ্যান্টেনা,રેઝોનન્ટ એન્ટેના
"অনুরণন গহ্বর, গহ্বর","રેઝોનન્સ પોલાણ, પોલાણ"
অনুরণিত সার্কিট,રેઝોનન્ટ સર્કિટ
অনুরণিত সার্কিট অসিলেটর,રેઝોનન્ટ સર્કિટ ઓસિલેટર
অনুরণিত,પ્રતિધ્વનિ
প্রতিক্রিয়া বক্ররেখা,પ્રતિભાવ વળાંક
প্রতিক্রিয়া সময়,પ્રતિભાવ સમય
প্রতিক্রিয়াশীলতা,પ્રતિભાવ
পুনঃপ্রবর্তিত,ફરીથી રજૂ કર્યું
বিরতি ফ্রিকোয়েন্সি,વિરામ આવર્તન
ত্বরণ পরীক্ষা,પ્રવેગક પરીક્ષણ
বিলম্বিত সম্ভাবনা,વિલંબિત સંભવિત
ত্বরিত ভেক্টর সম্ভাবনা,વેક્ટર સંભવિત
অধ্যবসায়,દ્રઢતા
মনোস্ট্যাটিক মাল্টিভাইব্রেটর,મોનોસ્ટેટિક મલ્ટિવાઇબ્રેટર
পূর্ব কর্ম রাশিফল,પૂર્વ ક્રિયા જન્માક્ષર
পিছনে প্রতিফলক,બેક રિફ્લેક્ટર
ফেরত আদেশ,પરત ઓર્ડર
ফেরত ক্ষতি,વળતર નુકશાન
রিগ্রেশন অনুপাত ইতিবাচক পরিবর্ধক,રીગ્રેસન રેશિયો પોઝિટિવ એમ્પ્લીફાયર
বিপরীত AGC,વ્યસ્ત AGC
"বিপরীত পক্ষপাত, বিপরীত পক্ষপাত","વ્યસ્ત પૂર્વગ્રહ, વ્યસ્ત પૂર્વગ્રહ"
বিপরীত ফ্র্যাকচার,વ્યસ્ત અસ્થિભંગ
বিপরীত অপারেশন,વ્યસ્ત કામગીરી
পুনরুদ্ধারের সময়,પુનઃપ્રાપ્તિ સમય
বিপরীত স্যাচুরেটেড কারেন্ট,રિવર્સ સંતૃપ્ત વર્તમાન
বিপরীত ট্রান্সমিশন ইনপুট,રિવર્સ ટ્રાન્સમિશન ઇનપુટ
বিপরীত ভোল্টেজ রিচার্জ অনুপাত,વ્યસ્ત વોલ્ટેજ રિચાર્જ રેશિયો
বিপরীত ভোল্টেজ লাভ,વ્યસ્ત વોલ્ટેજ ગેઇન
পাল্টা পাল্টা,કાઉન્ટર કાઉન્ટર
বিপরীত মোটর,ઉલટાવી શકાય તેવી મોટર
রেডিও ফ্রিকোয়েন্সি অনাক্রম্যতা,રેડિયો આવર્તન પ્રતિરક્ષા
রেডিও ফ্রিকোয়েন্সি হস্তক্ষেপ,રેડિયો આવર્તન દખલ
রেডিও ফ্রিকোয়েন্সি প্রোব,રેડિયો ફ્રીક્વન્સી પ્રોબ
আরএফ ট্রান্সমিশন লাইন,આરએફ ટ્રાન્સમિશન લાઇન
r-f মডুলেটর,આર-એફ રેઝોનેટર
"রিওস্ট্যাট, পরিবর্তনশীল প্রতিরোধ","રિઓસ્ટેટ, ચલ પ્રતિકાર"
রম্বিক অ্যান্টেনা,રોમ્બિક એન્ટેના
পটি ফাইবার তারের,રિબન ફાઇબર કેબલ
ফিতা লাউডস্পিকার,રિબન લાઉડસ્પીકર
রিবন মাইক্রোফোন,રિબન માઇક્રોફોન
পটি সংযোগকারী,રિબન કનેક્ટર
রিচার্ডসন সমীকরণ,રિચાર્ડસન સમીકરણ
ঢালু তরঙ্গ ফালা,તરંગવાળી પટ્ટી
রিগ,બિલ્ડ
ঘড়ির কাঁটার নিয়ম,ઘડિયાળની દિશામાં નિયમ
দক্ষিণ স্থানচ্যুতি রেজিস্টার,દક્ષિણ-વિસ્થાપન રજિસ્ટર
ঘড়ির কাঁটার দিকে মেরুকরণ,ઘડિયાળની દિશામાં ધ્રુવીકરણ
রিং কাউন্টার,રિંગ કાઉન્ટર
রিং চুম্বক,રિંગ મેગ્નેટ
রিং টপোগ্রাফি,રીંગ ટોપોગ્રાફી
নিনাদ কুন্ডলি,નિનાદ કુંડલી
শব্দ প্রবাহ,ધ્વનિ પ્રવાહ
উর্মি ব্যান্ড এক্সটেনশন,ઉર્મિ બેન્ડ એક્સ્ટેંશન
শক্তি ক্যালকুলেটর,ઊર્જા કેલ્ક્યુલેટર
উর্মি বাতিল,ઉર્મિ કેન્સલેશન
উর্মি প্রস্থ,ઉર્મિ પહોળાઈ
ঝুঁকি,જોખમ
উত্থানের সময়কাল,વધારો સમયગાળો
উচ্চতা সংবেদনশীলতা,એલિવેશન સંવેદનશીલતા
ক্রমবর্ধমান কোর,વધતો કોર
RLC ফিল্টার,આરએલસી ફિલ્ટર
বর্গ-গড়-মূল পর্যায়ক্রমে বর্তমান পটেনশিওমিটার,ચોરસ-મીન-મૂળ વૈકલ્પિક વર્તમાન પોટેન્ટિઓમીટર
স্কয়ার-মিন রুট ডিটেক্টর,સ્ક્વેર-મીન રુટ ડિટેક્ટર
যন্ত্রমানব নির্মাণ বিদ্যা,રોબોટિક્સ
রোচেল লবণ,રોશેલ ક્ષાર
অপ্রতিসম অ্যান্টেনা,વિચિત્ર લંબાઈનો એન્ટેના
উত্থান,ઉત્થાન
vellac আবরণ,વેલેક કોટિંગ
ভেলাক টিন স্থানান্তর,વેલેક ટીન ટ્રાન્સફર
বিচ্যুতি ফ্যাক্টর,વિચલન પરિબળ
কক্ষ তাপমাত্রায়,ઓરડાના તાપમાને
মূল অবস্থান,મૂળ સ્થાન
বিয়োগ এক বর্গমূল,બાદબાકી એક વર્ગમૂળ
বর্গ-মান মূল মান,ચોરસ-મીન મૂળ મૂલ્ય
ঘূর্ণায়মান,રોટેશનલ
ঘূর্ণায়মান attenuator,રોટેશનલ એટેન્યુએટર
ঘূর্ণন নির্দেশ,રોટેશનલ સૂચના
ঘূর্ণনশীল ভেক্টর,રોટેશનલ વેક્ટર
কাছাকাছি ত্রুটি,નજીકની ભૂલ
রাউটার,રાઉટર
রুথ পরীক্ষা,રૂથ ટેસ્ટ
ruth-harwijs অ্যারে,રૂથ-હાર્વિસ એરે
নোমি পরীক্ষা,નોમી ટેસ્ટ
r- প্যারামিটার,આર-પેરામીટર
rs-complement (র্যাডিক্স কমপ্লিমেন্ট),આરએસ-કોમ્પ્લીમેન્ટ (રેડિક્સ કોમ્પ્લિમેન્ટ)
আর এস. ফ্লিপ-ফ্লপ,આર એસ. ફલીપ ફલોપ
আরটিডি (রেজিস্ট্যান্স হিট ডিটেক্টর),RTD (રેઝિસ્ટન્સ હીટ ડિટેક્ટર)
রুবি লেজার,રૂબી લેસર
rod-stream,લાકડી-પ્રવાહ
চলে যাও,દુર જા
রাডবার্গের ধ্রুবক,રાડબર્ગ સતત
rz-কোড,rz-કોડ
নিরাপদ অঞ্চল,સલામત ઝોન
"নিরাপদ গুণক, নিরাপত্তা সূচক","સલામત ગુણક, સલામતી સૂચકાંક"
সেলিনের ফিল্টার,સેલેનનું ફિલ્ટર
নমুনা এবং ধরে রাখুন,નમૂના અને પકડી રાખો
নমুনা এবং হোল্ড সার্কিট,સેમ્પલ અને હોલ્ડ સર્કિટ
নমুনা তথ্য,સેમ્પલિંગ ડેટા
নমুনা সিআরও,CRO સેમ્પલિંગ
স্যাম্পলিং ফাংশন,સેમ્પલિંગ કાર્ય
নমুনা অসিলোস্কোপ,સેમ્પલિંગ ઓસિલોસ્કોપ
নমুনা উপপাদ্য,સેમ્પલિંગ પ્રમેય
নমুনা ভোল্টমিটার,સેમ્પલિંગ વોલ્ટમીટર
স্যাটেলাইট,ઉપગ્રહ
স্যাটেলাইট সম্প্রচার,ઉપગ્રહ પ્રસારણ
স্যাটেলাইট যোগাযোগ,ઉપગ્રહ સંચાર
স্যাটেলাইট ট্রান্সমিশন উইন্ডো,સેટેલાઇટ ટ્રાન્સમિશન વિન્ડો
স্যাটেলাইট স্টেশন,સેટેલાઇટ સ્ટેશન
স্যাটেলাইট টিভি,સેટેલાઇટ ટીવી
স্যাচুরেটেড যুক্তি,સંતૃપ્ત તર્ક
স্যাচুরেশন,સંતૃપ્તિ
স্যাচুরেশন বিলম্ব,સંતૃપ્તિ વિલંબ
স্যাচুরেশন ফ্লাক্স ঘনত্ব,સંતૃપ્તિ પ્રવાહ ઘનતા
সম্পৃক্তি বিন্দু,સંતૃપ્તિ બિંદુ
স্যাচুরেশন ভোল্টেজ,સંતૃપ્તિ વોલ્ટેજ
অ্যারিড্যান্ট ফিল্টার,એરિડન્ટ ફિલ્ટર
ডেন্ট জেনারেটর দেখেছি,ડેન્ટ જનરેટર જોયું
aridanti তরঙ্গ ফর্ম,અરિદંતિ તરંગ સ્વરૂપ
স্কেলার,સ્કેલર
স্কেল গুণক,સ્કેલ ગુણક
স্ক্যানিং পথ,સ્કેનિંગ પાથ
স্ক্যানার,સ્કેનર
স্ক্যানিং,સ્કેનિંગ
বিক্ষিপ্ত সংক্রমণ,છૂટાછવાયા ટ્રાન્સમિશન
বিচ্ছুরণকারী,વિખેરનાર
পদ্ধতিগত ক্যাপচার,વ્યવસ્થિત કેપ્ચર
স্মিথ ট্রিগার,સ્મિથ ટ્રિગર
স্কটকি ডায়োড,સ્કોટકી ડાયોડ
প্রশমন প্রতিক্রিয়া,શમન પ્રતિભાવ
ফোলা চেম্বার,સોજો ચેમ્બર
scintillating,ચમકદાર
শ্বাসরোধ,ગૂંગળામણ
পর্দা প্রদর্শন,સ્ક્રીન ડિસ્પ્લે
আবরণ,આવરણ
সিঙ্ক্রোনাস ডায়নামিক RAM (SDRAM),સિંક્રનસ ડાયનેમિક રેમ (SDRAM)
সিকাম কোডাক,સિકામ કોડક
সেক্যান্ট নিয়ম,સેકન્ટ નિયમ
দ্বিতীয় অনুমান,બીજા અંદાજ
দ্বিতীয় ফাটল,બીજી ક્રેક
দ্বিতীয় সুরেলা,બીજું હાર્મોનિક
দ্বিতীয় অর্ডার লুপ,બીજા ઓર્ડર લૂપ
সেকেন্ডারি সেল,સેકન્ડરી સેલ
গৌণ নির্গমন,ગૌણ ઉત્સર્જન
সেকেন্ডারি কয়েল,ગૌણ કોઇલ
রেডিয়াল হর্ন,રેડિયલ હોર્ન
বিভাজন ফ্যাক্টর,વિભાજન પરિબળ
অন্বেষণ সময়কাল,સંશોધન સમયગાળો
ব্লক রেজিস্টার,બ્લોક રજીસ્ટર
নির্বাচন প্রক্রিয়া,પસંદગી પ્રક્રિયા
নির্বাচনী উচ্চারণ,પસંદગીયુક્ત ઉચ્ચારણ
নির্বাচনী অক্সিডেশন,પસંદગીયુક્ત ઓક્સિડેશન
"সিলেক্টিভিটি, সিলেক্টিভিটি","પસંદગી, પસંદગીક્ષમતા"
ফ্রিকোয়েন্সি নির্বাচনীতা,આવર્તન પસંદગી
সেলেনিয়াম রেকটিফায়ার,સેલેનિયમ રેક્ટિફાયર
স্ব সারিবদ্ধ গেট,સ્વયં સંરેખિત દરવાજો
স্ব আরোপ,સ્વ એટ્રિબ્યુશન
স্বয়ংচালিত,ઓટોમોટિવ
আত্ম নিমজ্জন,સ્વ-નિમજ્જન
স্ব-উপবৃত্তাকার কোড,સ્વ-લંબગોળ કોડ
আধা লগারিদমিক স্কেল,અર્ધ લઘુગણક સ્કેલ
অর্ধপরিবাহী,સેમિકન્ડક્ટર
সেমিকন্ডাক্টর লেজার ডায়োড,સેમિકન્ડક્ટર લેસર ડાયોડ
সেন্সিং টার্মিনাল,સેન્સિંગ ટર્મિનલ
সেন্সর,સેન્સર
সংবেদনশীলতা,સંવેદનશીલતા
সেন্সর,સેન્સર
অনুক্রমিক অ্যাক্সেস,ક્રમિક ઍક્સેસ
অনুক্রমিক সার্কিট,ક્રમિક સર્કિટ
অনুক্রমিক এনকোডিং,ક્રમિક એન્કોડિંગ
ইন্ডেক্সড মেমরি,અનુક્રમિત મેમરી
ক্লাস অ্যাক্সেস,વર્ગ પ્રવેશ
বর্গ যোগকারী,વર્ગ ઉમેરનાર
সিকোয়েন্স ডেটা পোর্ট,ક્રમ માહિતી પોર્ટ
ক্লাস পোর্ট,વર્ગ પોર્ટ
ক্যাটাগরি প্রিন্টার,કેટેગરી પ્રિન્ટર
অনুক্রমিক স্থানান্তর,વંશવેલો ટ્રાન્સફર
পরিসীমা সেল,શ્રેણી સેલ
গ্রেড অবক্ষয় রেজিস্টার,ગ્રેડ ડિગ્રેડેશન રજિસ્ટર
বিভাগ রিচার্জ,શ્રેણી રિચાર્જ
পরিসীমা ওহমিটার,શ્રેણી ઓહ્મમીટર
সিরিজ সমান্তরাল সার্কিট,શ્રેણી સમાંતર સર્કિટ
শ্রেণী নিয়ন্ত্রক,વર્ગ નિયમનકાર
পরিসীমা অনুরণন,રેન્જ રેઝોનન્સ
সিরিজ টিউনড সার্কিট,શ્રેણી ટ્યુન સર્કિટ
পরিসীমা ভোল্টেজ নিয়ন্ত্রক,રેન્જ વોલ્ટેજ રેગ્યુલેટર
"সার্ভার, সার্ভার","સર્વર, સર્વર"
servo পরিবর্ধক,સર્વો એમ્પ્લીફાયર
সার্ভো যান্ত্রিক পদ্ধতি,સર્વો યાંત્રિક પદ્ધતિ
servo recoder,સર્વો રીકોડર
সজ্জা সময়,શણગાર સમય
সমন্বয় সময়কাল,ગોઠવણ સમયગાળો
অক্টাল ডিকোডার,ઓક્ટલ ડીકોડર
সপ্তখণ্ড প্রদর্শন,સપ્તખંડ ડિસ્પ્લે
ছায়া আবরণ; ছায়া মুখোশ,છાયા આવરણ; શેડો માસ્ક
ছায়া স্মৃতি,શેડો મેમરી
শ্যাননের উপপাদ্য,શેનોનનું પ્રમેય
স্টোরেজ বয়স,સંગ્રહ વય
সংরক্ষণকারী,પ્રિઝર્વેટિવ
স্থানান্তর কাউন্টার,ટ્રાન્સફર કાઉન્ટર
স্থানচ্যুতি নিবন্ধন,વિસ્થાપન રજિસ્ટર
শক উদ্দীপনা,આઘાત ઉત્તેજના
শক সংকট,આઘાત કટોકટી
সংক্ষিপ্ত পথ বর্তমান,ટૂંકા માર્ગ વર્તમાન
শর্ট সার্কিট সুরক্ষা,શોર્ટ સર્કિટ રક્ષણ
সংক্ষিপ্ত প্রভাব,ટૂંકી અસર
"হট্টগোল, গুলির শব্দ","ખડખડાટ, શોટ અવાજ"
সংক্ষিপ্ত বিলম্ব লাইন,ટૂંકી વિલંબ રેખા
শট শব্দ,શોટ અવાજ
পাশের পথ,બાજુનો રસ્તો
ফুটপাথ স্রোত,ફૂટપાથ વર્તમાન
শান্ট ডিভাইস,શંટ ઉપકરણ
শান্ট রিচার্জ,શન્ટ રિચાર્જ
শান্ট মিটার,શન્ટ મીટર
সাইড সার্কিট,સાઇડ સર્કિટ
শান্ট ক্লাস দম্পতি,શન્ટ વર્ગ દંપતી
পার্শ্ব ব্যান্ড,બાજુની પટ્ટી
সাইড ব্যান্ডের আওয়াজ,સાઇડ બેન્ડ અવાજ
পার্শ্বীয় ক্যারিয়ার ফ্রিকোয়েন্সি,બાજુની વાહક આવર્તન
"পার্শ্বীয় স্থানান্তর, পার্শ্বীয় ল্যাভ","લેટરલ શિફ્ટ, લેટરલ લવ"
কণ্ঠ্য স্বর,ગાયક
সিমেন্স,સિમેન્સ
প্রতীক বক্স,પ્રતીક બોક્સ
চিহ্ন আকার,માર્ક માપ
ভলিউম নম্বর চিহ্নিত করুন,વોલ્યુમ નંબર ચિહ્નિત કરો
সংকেত বিশ্লেষণ,સિગ્નલ વિશ્લેષણ
সংকেত সনাক্তকারী,સિગ્નલ ડિટેક્ટર
সংকেত উৎপাদক,સિગ્નલ જનરેટર
সিগন্যাল পোলার আইসোলেটর,સિગ્નલ ધ્રુવીય આઇસોલેટર
সংকেত পরিমাপ,સંકેત પરિમાણ
সংকেত তীব্রতা,સિગ્નલની તીવ્રતા
সংকেত-টু-বেয়ার অনুপাত,સિગ્નલ-ટુ-બેર રેશિયો
সিলিকন নিয়ন্ত্রিত সংশোধনকারী,સિલિકોન નિયંત્રિત રેક્ટિફાયર
সিলিকন নিয়ন্ত্রিত সুইচ,સિલિકોન નિયંત્રિત સ્વીચ
সিলিকন ডাই অক্সাইড,સિલિકોન ડાયોક્સાઇડ
সিলিকন গেট,સિલિકોન ગેટ
সিলিকন নাইট্রাইড,સિલિકોન નાઇટ્રાઇડ
সিলিকন-অক্সাইড পদ্ধতি,સિલિકોન-ઓક્સાઇડ પદ્ધતિ
সিলিকন ট্রানজিস্টর,સિલિકોન ટ્રાન્ઝિસ્ટર
সিলিকন বাফার,સિલિકોન બફર
রেশম আবরণ,રેશમ આવરણ
সিমপ্লেক্স কোড,સિમ્પ્લેક્સ કોડ
একক লিঙ্ক,એક લિંક
অনুকরণ inducer,સિમ્યુલેટેડ પ્રેરક
সিমুলেশন পদ্ধতি,સિમ્યુલેશન પદ્ધતિ
এমুলেটর,ઇમ્યુલેટર
সাইন ফলন জেনারেটর,સાઈન ફાલન જનરેટર
sine অবিচ্ছেদ্য,સાઈન ઈન્ટિગ્રલ
সাইন বর্গ তরঙ্গ রূপান্তরকারী,સાઈન સ્ક્વેર વેવ કન્વર્ટર
সাইন ওয়েভ সংশ্লেষণ,સાઈન વેવ સંશ્લેષણ
সাইন-স্কয়ার ওয়েভ জেনারেটর,સાઈન-સ્ક્વેર વેવ જનરેટર
একক বোর্ড কম্পিউটার,સિંગલ બોર્ડ કમ્પ્યુટર
একক ক্ষমতা ক্ষতিপূরণ,એકલ ક્ષમતા વળતર
একক চিপ মাইক্রোপ্রসেসর,સિંગલ ચિપ માઇક્રોપ્રોસેસર
একক ঘনত্ব ডিস্ক,સિંગલ ડેન્સિટી ડિસ્ક
একক শিরা আউটপুট,સિંગલ વેઇન આઉટપુટ
একক-মেরু দ্বিপ্রকল্প সুইচ,સિંગલ-પોલ બાયપ્રોજેક્ટ સ્વિચ
একক প্লেব্যাক ব্যান্ড (SSB),સોલો પ્લેબેક બેન્ડ (SSB)
একক সাইড ডিস্ক,સિંગલ સાઇડ ડિસ્ક
একক প্রবণ ADC,સિંગલ પ્રોન એડીસી
একক পর্যায় নির্বাহ,સિંગલ સ્ટેજ એક્ઝેક્યુશન
একক সরবরাহ কর্মক্ষম পরিবর্ধক,સિંગલ સપ્લાય ઓપરેશનલ એમ્પ્લીફાયર
একক সরবরাহ অপারেশন,એક સપ્લાય કામગીરી
নিমজ্জন,નિમજ્જન
সাইনুসয়েডাল প্রতিক্রিয়া,sinusoidal પ્રતિભાવ
সাইনুসয়েডাল তরঙ্গ,sinusoidal તરંગ
স্কু ক্লক,ત્રાંસી ઘડિયાળ
পৃষ্ঠ প্রভাব,સપાટી અસર
ভলিউম তরঙ্গ,વોલ્યુમ તરંગ
আকাশ তরঙ্গ সংক্রমণ,સ્કાય વેવ ટ્રાન્સમિશન
অধীনস্থ,ગૌણ
সুপ্ত মোড,નિષ્ક્રિય સ્થિતિ
ধাপ মোটর,સ્ટેપ મોટર
স্লুইস হার,સ્લુઇસ દર
প্রবণ সনাক্তকারী,પ્રોન ડિટેક્ટર
স্লটেড লাইন,સ્લોટેડ લાઇન
আবছা ফিউজ,મંદ ફ્યુઝ
ধীরগতির স্ক্যানিং টেলিভিশন,ધીમી સ્કેનિંગ ટેલિવિઝન
ছোট ইন্টিগ্রেশন (SSI),નાના એકીકરણ (SSI)
সংক্ষিপ্ত সংকেত বিশ্লেষণ,ટૂંકા સિગ્નલ વિશ્લેષણ
সংক্ষিপ্ত সংকেত মডেল,ટૂંકા સિગ્નલ મોડેલ
স্মার্ট কার্ড,સ્માર્ટ કાર્ડ
স্মার্ট ফ্যান,સ્માર્ટ ચાહક
smectic স্ফটিক,સ્મેક્ટિક સ્ફટિક
স্মিথ চার্ট,સ્મિથ ચાર્ટ
স্মোক ডিটেক্টর,સ્મોક ડિટેક્ટર
মুছে ফেলা,ભૂંસી નાખવું
তুষার প্রভাব,બરફની અસર
ঘাতশোষক,શૉક એબ્સોર્બર
শক শোষণকারী সার্কিট,શોક શોષક સર્કિટ
শক কারেন্ট,આંચકો પ્રવાહ
সকেট,સોકેટ
সফট কপি,સોફ્ટ કોપી
নরম রিটার্ন,નરમ વળતર
নরম স্যাচুরেশন,નરમ સંતૃપ્તિ
নরম শুরু,નરમ શરૂઆત
সফটওয়্যার,સોફ્ટવેર
সৌর কোষ,સોલર સેલ
সৌর প্যানেল,સૌર પેનલ્સ
ঝাল,સોલ્ડર
ঝাল সেতু,સોલ્ડર બ્રિજ
সোলেনয়েড,સોલેનોઇડ
কঠিন অবস্থা আবিষ্কারক,સોલિડ સ્ટેટ ડિટેક્ટર
কঠিন অবস্থা ডিভাইস,ઘન રાજ્ય ઉપકરણ
কঠিন রাষ্ট্র রিলে,સોલિડ સ્ટેટ રિલે
সোনার,સોનાર
এসওএস,એસઓએસ
ভয়েস সক্রিয় সুইচ,અવાજ સક્રિય સ્વિચ
শব্দ জেনারেটর,અવાજ જનરેટર
সোর্স কোড,સ્ત્રોત કોડ
উৎস কোডিং,સ્ત્રોત કોડિંગ
উত্স মিলিত,સ્ત્રોત જોડી
উৎস ডিস্ক,સ્ત્રોત ડિસ્ક
সোর্স ট্রেইলিং,સ્ત્રોત પાછળ
উৎস প্রতিফলন কোডিং,સ્ત્રોત પ્રતિબિંબ કોડિંગ
"স্থান, স্থান, স্থান, আকাশ","અવકાશ, અવકાશ, અવકાશ, આકાશ"
স্পেস বার,સ્પેસ બાર
আন্তঃস্থায়ী আবেগ,ઇન્ટર્સ્ટિશલ આવેગ
মাল্টিপ্লেক্সার স্পেস/স্টিরিও বিভাগ,મલ્ટિપ્લેક્સર સ્પેસ/સ્ટીરિયો ડિવિઝન
ইন্টারভাল ডিভাইডেড মাল্টিপ্লেক্সিং,અંતરાલ વિભાજિત મલ્ટિપ્લેક્સિંગ
কভারেজ উচ্চ অনুপাত,કવરેજ ઉચ્ચ ગુણોત્તર
স্থান তরঙ্গ,અવકાશ તરંગ
স্পার্কিং ব্যবধান,સ્પાર્કિંગ અંતરાલ
spdt সুইচ,spdt સ્વિચ
স্পিকার,સ્પીકર
সবিস্তার বিবরণী পাতা,સ્પષ્ટીકરણ શીટ
"বর্ণালী, বর্ণালী","સ્પેક્ટ્રમ, સ્પેક્ટ્રમ"
বর্ণালী বিশ্লেষক,સ્પેક્ટ્રલ વિશ્લેષક
"বক্তৃতা সংশ্লেষণ, ভয়েস সংশ্লেষণ","વાણી સંશ્લેષણ, અવાજ સંશ્લેષણ"
চলমান ক্যাপাসিটর,ચાલી રહેલ કેપેસિટર
বিরোধী কোলিক,વિરોધી કોલિક
চক্র স্থিতিশীলতা,ચક્ર સ્થિરીકરણ
খণ্ডিত-শিল্প কোডিং,ફ્રેગમેન્ટેડ-આર્ટ કોડિંગ
ভাঙা শক্তি উৎস,તૂટેલા પાવર સ્ત્રોત
স্প্লিটার,સ્પ્લિટર
"wrapping, spooling","રેપિંગ, સ્પૂલિંગ"
এসপিএসটি সুইচ,SPST સ્વિચ
ভার্চুয়াল (ছদ্ম) মেমরি লেখা,વર્ચ્યુઅલ (સ્યુડો) મેમરી લેખન
বিভ্রান্তিকর প্রতিক্রিয়া,ભ્રામક પ્રતિભાવ
ভার্চুয়াল সংকেত,વર્ચ્યુઅલ સિગ્નલ
ইনজেকশন,ઈન્જેક્શન
ক্লাস নিয়ম নির্দেশক,વર્ગ નિયમ સૂચક
ক্লাস নিয়ম ডিভাইস,વર્ગ નિયમ ઉપકરણ
বর্গমূল,વર્ગમૂળ
বর্গ তরঙ্গ,ચોરસ તરંગ
বর্গাকার তরঙ্গ দোলক,ચોરસ તરંગ ઓસિલેટર
স্থিতিশীলতা ফ্যাক্টর,સ્થિરતા પરિબળ
টেকসই পুনর্বিনিয়োগ,ટકાઉપણું પુનઃરોકાણ
স্থিতিশীলতা,સ્થિરીકરણ
স্টেবিলাইজার নেটওয়ার্ক,સ્ટેબિલાઇઝર નેટવર્ક
"স্ট্যাক, স্ট্যাক","સ્ટેક, સ્ટેક"
মনের পরিচালক,મન દિગ્દર્શક
ধাপ দক্ষতা,પગલું કાર્યક્ષમતા
সমান্তরাল সময়,સમાંતર સમય
স্ট্যান্ডার্ড প্রশস্ততা মড্যুলেশন,પ્રમાણભૂત કંપનવિસ્તાર મોડ્યુલેશન
স্ট্যান্ডার্ড সেল,પ્રમાણભૂત કોષ
আদর্শ চ্যুতি,પ્રમાણભૂત વિચલન
স্ট্যান্ডার্ড টিটিএল,માનક TTL
জরুরী শক্তি সিস্টেম,કટોકટી પાવર સિસ્ટમ
অবিচলিত তরঙ্গ,સ્થિર તરંગ
স্থির তরঙ্গ অনুপাত,સ્થિર તરંગ ગુણોત્તર
দূরত্ব অনুপাত,અંતર ગુણોત્તર
বিট শুরু,થોડી શરૂઆત કરો
প্রারম্ভিক পালস,પ્રારંભિક પલ્સ
অবস্থান চিত্র,સ્થિતિ રેખાકૃતિ
স্ট্যাটাস-ট্রানজিশন ডায়াগ্রাম,સ્થિતિ-સંક્રમણ રેખાકૃતિ
রূপান্তরযোগ্য ফিল্টার,કન્વર્ટિબલ ફિલ્ટર
স্থির চরিত্র,સ્થિર પાત્ર
স্থিতিশীল বিদুৎ,સ્થિર વીદ્યુત
স্থায়ী স্মৃতি কোষ,કાયમી મેમરી સેલ
স্ট্যাটিক র্যান্ডম অ্যাক্সেস মেমরি,સ્ટેટિક રેન્ડમ એક્સેસ મેમરી
