Kannada,Assamese
"ವಿಲೋಮ, ಪರಸ್ಪರ, ಪರಸ್ಪರ","বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক"
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,বিপৰীত মেট্ৰিক্স
ಆಯಾತ,আয়ত
"ಆಯತಾಕಾರದ, ಬಲ-ಕೋನ, ಬಲ-ಕೋನ","আয়তাকাৰ, সোঁকোণীয়া, সোঁকোণীয়া"
ಆಯತಾಕಾರದ ಟೇಬಲ್,আয়তাকাৰ টেবুল
"ಬಲ ಕೋನ ಅಕ್ಷ, ಬಲ ಕೋನ ನಿರ್ದೇಶಾಂಕ ಅಕ್ಷ","সোঁকোণৰ অক্ষ, সোঁকোণৰ স্থানাংক অক্ষ"
ಆಯತಾಕಾರದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,আয়তাকাৰ ঘনত্বৰ ফলন
ಬಲ ಕೋನದ ಹೈಪರ್ಬೋಲಾ,সোঁকোণীয়া হাইপাৰবোলা
ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,আয়তাকাৰ মেট্ৰিক্স
"ಆಯತ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ, ಬಲ ಕೋನ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ","আয়তাকাৰ সমান্তৰাল চতুৰ্ভুজ, সোঁকোণ সমান্তৰাল চতুৰ্ভুজ"
ಆರ್ಕ್ಯೂಟ್ ಕರ್ವ್,আৰ্কুৱেট কাৰ্ভ
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,পুনৰাবৃত্তি সূত্ৰ
ಆವರ್ತಕ ದಶಮಾಂಶ,সময়কালীন দশমিক
ತಿರುವು ಸೂತ್ರ,টাৰ্ণআউট সূত্ৰ
ಕ್ರಮಾನುಗತ ರೂಪ,স্তৰভিত্তিক ৰূপ
ಅಸಮಂಜಸ ಕಾರ್ಯಕ್ಷಮತೆ,অসামঞ্জস্যপূৰ্ণ পৰিৱেশন
"ಲಾಗರಿಥಮ್ ಫಾರ್ಮುಲಾ, ಸಮಾನತೆಯ ಸೂತ್ರ","লগাৰিদম সূত্ৰ, সমতুল্যতা সূত্ৰ"
"ಉಲ್ಲೇಖ ಸಾಲು, ಉಲ್ಲೇಖ ಸಾಲು","ৰেফাৰেন্স লাইন, ৰেফাৰেন্স লাইন"
ಉಲ್ಲೇಖ ಬಿಂದು ಉಲ್ಲೇಖ ಬಿಂದು,ৰেফাৰেন্স পইণ্ট ৰেফাৰেন্স পইণ্ট
ಪ್ರತಿಫಲಿತ ತರಂಗ,প্ৰতিফলিত তৰংগ
ಪ್ರತಿಬಿಂಬ,প্ৰতিফলন
ಸಮಾನ ನಿಯಮ,সমতুল্য নিয়ম
ಒಮ್ಮುಖ ಪ್ರದೇಶ,অভিসৰণ অঞ্চল
ವಿಭಿನ್ನ ಪ್ರದೇಶ,বিচ্ছিন্ন অঞ্চল
ಏಕೀಕರಣ ವಲಯ,সংহতি মণ্ডল
ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,ৰিগ্ৰেছন বিশ্লেষণ
ಹಿಂಜರಿತ ಕರ್ವ್,ৰিগ্ৰেছন বক্ৰ
ಹಿಂಜರಿತ ಸಮೀಕರಣ,ৰিগ্ৰেছন সমীকৰণ
ಹಿಂಜರಿತ ರೇಖೆ,ৰিগ্ৰেছন লাইন
ಹಿಂಜರಿತ ಮಾದರಿ,ৰিগ্ৰেছন মডেল
ನಿಯಮಿತ ಕರ್ವ್,নিয়মীয়া বক্ৰ
ಸಹ ಷಡ್ಭುಜಾಕೃತಿ,আনকি ষড়ভুজ
ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್,নিয়মীয়া মেট্ৰিক্স
ಸಮಬಾಹು,সমপক্ষীয়
ಸಾಪೇಕ್ಷ ಪೂರಕ,আপেক্ষিক পৰিপূৰক
ತುಲನಾತ್ಮಕ ಅತ್ಯುನ್ನತ,আপেক্ষিকভাৱে সৰ্বোচ্চ
ತುಲನಾತ್ಮಕವಾಗಿ ಕಡಿಮೆ,আপেক্ষিকভাৱে সৰ্বনিম্ন
ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ,আপেক্ষিক সম্ভাৱনা
ಸಾಪೇಕ್ಷ ವೇಗ,আপেক্ষিক বেগ
"ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ,আপেক্ষিকতাবাদ তত্ত্ব
ವಿಶ್ವಾಸಾರ್ಹತೆ,নিৰ্ভৰযোগ্যতা
ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ,নিৰ্ভৰযোগ্যতাৰ সমস্যা
ಉಳಿದ ಪೋಸ್ಟ್,অৱশিষ্ট পদ
ಉಳಿದ ಪ್ರಮೇಯ,বাকী উপপাদ্য
ಪುನರಾವರ್ತನೆಯ ಮಿತಿ,পুনৰাবৃত্তিমূলক সীমা
ಪುನರಾವರ್ತಿತ ರೀಮನ್-ಅವಿಭಾಜ್ಯ,পুনৰাবৃত্তিমূলক Riemann-অখণ্ড
ಪ್ರಾತಿನಿಧ್ಯ,প্ৰতিনিধিত্ব কৰা
"ಶೇಷ, ಶೇಷ","অৱশিষ্ট, অৱশিষ্ট"
ಅನಂತದಲ್ಲಿ ಉಳಿದಿದೆ,অসীমত থাকে
"ವಿಸರ್ಜನೆ, ನಿರಾಕರಣೆ, ವ್ಯತ್ಯಾಸ","বিসৰ্জন, খণ্ডন, পাৰ্থক্য"
ಬಿಡಿಸಿಕೊಳ್ಳುವಿಕೆ,বিচ্ছিন্নতা
ವೇಗ ಹೊಂದಾಣಿಕೆ,বেগ সমন্বয়
ಪರಿಣಾಮವಾಗಿ ಫಲಿತಾಂಶ,ফলাফলৰ ফলাফল
ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ,ফলস্বৰূপ বল
ಫಲಿತಾಂಶ ವೆಕ್ಟರ್,ফলাফল ভেক্টৰ
ಏಕ ವಿಧಾನವನ್ನು ಮಾರ್ಪಡಿಸಲಾಗಿದೆ,পৰিৱৰ্তিত একক পদ্ধতি
ರೋಂಬಸ್,ৰম্বছ
ರೀಮನ್-ಅವಿಭಾಜ್ಯ,riemann-অখণ্ড
"ಬಲ ಕೋನ, ಬಲ ಕೋನ","সোঁকোণ, সোঁকোণ"
ಬಲ ಕೋನದ ತ್ರಿಕೋನ,সোঁকোণীয়া ত্ৰিভুজ
ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
ದಕ್ಷಿಣ ಸೆಟ್,দক্ষিণ চেট
ಬಲ ವೃತ್ತಾಕಾರದ ಸಿಲಿಂಡರ್,সোঁফালৰ বৃত্তাকাৰ চিলিণ্ডাৰ
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ঘড়ীৰ কাঁটাৰ দিশত
ದಕ್ಷಿಣ ವಿಲೋಮ,দক্ষিণৰ বিপৰীত
"ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ","সঠিক প্ৰমাণ, সঠিক প্ৰমাণ"
ರಿಂಗ್ ರಿಂಗ್,"আঙঠি, আঙঠি"
ಪೂರ್ಣಾಂಕ ಉಂಗುರ,পূৰ্ণসংখ্যাৰ আঙঠি
ಆರ್-ಅವಿಭಾಜ್ಯ,R-অখণ্ড
"ಬೇರು, ಬೇರು","মূল, মূল"
ವರ್ಗಮೂಲ ಮೂಲ,বৰ্গমূল মূল
ಬಹುಪದದ ಮೂಲ,বহুপদৰ মূল
"ತಿರುಗುವಿಕೆ, ತಿರುಗುವಿಕೆ","ঘূৰণ, ঘূৰণ"
ಪೂರ್ಣಾಂಕ ದೋಷ,ঘূৰণীয়া ত্ৰুটি
ಸಾಲು,লানি পতা
ಸಾಲು-ಕಾಲಮ್ ಗುಣಾಕಾರ,শাৰী-স্তম্ভ গুণন
ಸಾಲಿನ ಸಮಾನತೆ,ৰেখা সমতুল্যতা
ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್,শাৰী মেট্ৰিক্স
ಸಾಲು ಆದೇಶ,শাৰী ক্ৰম
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಬಿಂದು,এস্কেপ পইণ্ট
"ಮಾದರಿ, ಮಾದರಿ","নমুনা, নমুনা"
ಮಾದರಿ ಸರಾಸರಿ,নমুনাৰ গড়
ಮಾದರಿ ಬಿಂದು,নমুনা বিন্দু
ಮಾದರಿ ಅಳತೆ,নমুনাৰ আকাৰ
ಮಾದರಿ ಜಾಗ,নমুনা স্থান
ಮಾದರಿ-ಪ್ರಮಾಣಿತ-ವಿಚಲನ,নমুনা-মানক-বিচ্যুতি
ಮಾದರಿ ಸಮೀಕ್ಷೆ,নমুনা জৰীপ
ಮಾದರಿ ವ್ಯತ್ಯಾಸ,নমুনা ভ্যাৰিয়েন্স
"ಮಾದರಿ (ವಿ.), ಮಾದರಿ (ಎನ್.)","নমুনা (v.), নমুনা সংগ্ৰহ (n.)"
ಮಾದರಿ ವಿತರಣೆ,নমুনা বিতৰণ কৰা
ಮಾದರಿ ದೋಷ,নমুনা সংগ্ৰহৰ ভুল
ಮಾದರಿ ಮಧ್ಯಂತರ,নমুনা সংগ্ৰহৰ ব্যৱধান
ಮಾದರಿ ವಿಧಾನ,নমুনা সংগ্ৰহ পদ্ধতি
ಮಾದರಿ ತತ್ವ,নমুনা সংগ্ৰহৰ নীতি
ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
"ಸ್ಕೇಲಾರ್, ಸ್ಕೇಲಾರ್","স্কেলাৰ, স্কেলাৰ"
ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ,স্কেলাৰ ক্ষেত্ৰ
ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,স্কেলাৰ মেট্ৰিক্স
ಸ್ಕೇಲಾರ್ ಬಹು,স্কেলাৰ বহুগুণ
ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ,স্কেলাৰ গুণন
ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ,স্কেলাৰ উৎপাদন
ಸ್ಕೇಲಾರ್,স্কেলাৰ
ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
ಸ್ಕೇಲಿನ್ ತ್ರಿಕೋನ,স্কেলিন ত্ৰিভুজ
ಸ್ಕ್ಯಾಟರ್ ರೇಖಾಚಿತ್ರ,স্কেটাৰ ডায়াগ্ৰাম
ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ,শ্ৰডিংগাৰ সমীকৰণ
"ಋತುಮಾನದ ಏರಿಳಿತಗಳು, ಋತುಮಾನದ ಏರಿಳಿತಗಳು","ঋতুভিত্তিক উঠা-নমা, ঋতুভিত্তিক উঠা-নমা"
"ನುಗ್ಗುವ, ನುಗ್ಗುವ ರೇಖೆ, ಸೆಕೆಂಟ್, ವಿಲೋಮ ಕೊಸೈನ್","ভেদকাৰী, ভেদকাৰী ৰেখা, ছেকেণ্ট, বিপৰীত কোচাইন"
ಚುಚ್ಚುವ ವಿಧಾನ,বিন্ধি পদ্ধতি
ಎರಡನೇ,দ্বিতীয়
ಎರಡನೇ ಕ್ರಮಾಂಕ (ಎರಡನೇ ವಿಧ),দ্বিতীয় ক্ৰম (দ্বিতীয় প্ৰকাৰ)
"ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ","ছেকচন, ছেকচন, ছেকচন, ছেকচন, ছেকচন"
"ಉಪವಿಭಾಗ, ವಲಯ, ವಲಯ","মহকুমা, খণ্ড, খণ্ড"
ಕರ್ವ್ ವಿಭಾಗ,বক্ৰ খণ্ড
ಸ್ವಯಂ ಬಾಂಧವ್ಯ,আত্মসংলগ্নতা
ಸ್ವಯಂ ಲಗತ್ತಿಸಲಾದ ಆಪರೇಟರ್,স্ব-সংলগ্ন অপাৰেটৰ
ಆಟೋಜೈಗಸ್,অটোজাইগাছ
ಅರ್ಧ ಅಕ್ಷ,আধা অক্ষ
ಅರ್ಧವೃತ್ತ,অৰ্ধবৃত্ত
ಕಾಂಕ್ರೀಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,কংক্ৰিটৰ মেট্ৰিক্স
ಅವಿಭಾಜ್ಯ ಚತುರ್ಭುಜ,অখণ্ড দ্বিঘাত
ಸಮಿಸ್ಮುಃ,সমীসমুহ
ಅರ್ಧ ಮಧ್ಯಂತರ,আধা ব্যৱধান
ಪ್ರಮುಖ ಅಕ್ಷದ ಅರ್ಥ,অৰ্থাৎ প্ৰধান অক্ষ
ಅರೆ ಸಣ್ಣ ಅಕ್ಷ,অৰ্ধ ক্ষুদ্ৰ অক্ষ
ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ,পৃথক কৰিব পৰা বহুপদ
ವೇರಿಯಬಲ್ ಪ್ರತ್ಯೇಕತೆ,চলক পৃথকীকৰণ
ಅನುಕ್ರಮ,ক্ৰম
ಸೂಚ್ಯಂಕ ತತ್ವ,সূচীকৰণ নীতি
ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ,ক্ৰমিক বিশ্লেষণ
ಅನುಕ್ರಮ ಮಾದರಿ,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
ವರ್ಗೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ,শ্ৰেণীগত সম্পৰ্ক
"ಸರಣಿ, ಸರಣಿ, ಸರಣಿ","শৃংখলা, শৃংখলা, শৃংখলা"
"ಒಟ್ಟು, ಗಾಳಿಯ ದಿಕ್ಕು, ಸ್ಟ್ರೀಮ್ ದಿಕ್ಕು, ಫ್ರೀಜ್, ಫ್ರೀಜ್ (ver.)","aggregate, বতাহৰ দিশ, ধাৰা দিশ, জমা, জমা (ver.)"
ಸೆಕ್ಸ್ಟಂಟ್,sextant
ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
"ಚಿಹ್ನೆ, ಮೊತ್ತ","চিহ্ন, পৰিমাণ"
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮಾರ್ಕರ್,মেট্ৰিক্স মাৰ্কাৰ
ಕ್ವಾಡ್ರಾಟಿಕ್ ಚತುರ್ಭುಜ ಚಿಹ್ನೆ,দ্বিঘাত দ্বিঘাত চিহ্ন
ಸಚಿನ್ ಸಂಖ್ಯೆ,শচীন নম্বৰ
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,তাৎপৰ্য্যৰ স্তৰ
ಮಹತ್ವ ಪರೀಕ್ಷೆ,তাৎপৰ্য্য পৰীক্ষা
ಗಮನಾರ್ಹ ಅಂಕಗಳು,উল্লেখযোগ্য নম্বৰ
ಗುರುತು ಪರೀಕ್ಷೆ,নম্বৰ পৰীক্ষা
ಚಿಹ್ನೆ ಕಾರ್ಯ,চিহ্ন ফলন
ಇದೇ ದೀರ್ಘವೃತ್ತ,একেধৰণৰ উপবৃত্তাকাৰ
ಏಕರೂಪದ ವ್ಯಕ್ತಿ,সমজাতীয় চিত্ৰ
"ಹೋಲಿಕೆ, ಸಾದೃಶ್ಯ","সাদৃশ্য, উপমা"
ಏಕರೂಪದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,সমজাতীয় মেট্ৰিক্স
ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್,সহজ বন্ধ বক্ৰ
ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ,সহজ সম্পৰ্ক
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ,সহজ হাৰমনিক গতি
ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
"ಸೆಟ್, ಸಿಂಪ್ಲೆಕ್ಸ್, ಏಕಪಕ್ಷೀಯ, ಸರಳ","set, simplex, একপক্ষীয়, সহজ"
ಏಕಮುಖ ಅಲ್ಗಾರಿದಮ್,একমুখী এলগৰিদম
ಒಂದೇ ಟೇಬಲ್,একক টেবুল
ಸಿಂಪ್ಸನ್ ಅವರ ಮೂರನೇ ಒಂದು ನಿಯಮ,simpson ৰ এক তৃতীয়াংশ নিয়ম
ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ,চিমুলেচন পদ্ধতি
ಏಕಕಾಲಿಕ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣಗಳು,সমকালীন অৱভেদ্য সমীকৰণ
ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು,একেলগে সমীকৰণ
"ಚಿಹ್ನೆ, ಸೈನ್","চিহ্ন, sine"
"ಸೈನ್ ಕರ್ವ್, ಸೈನ್ ಕರ್ವ್","চাইন বক্ৰ, চাইন বক্ৰ"
ಏಕವ್ಯಕ್ತಿ,একক
ಏಕತಾನತೆಯ ಕಾರ್ಯ,একঘেয়ামী কাৰ্য্য
ಬೆಸ ಅವಿಭಾಜ್ಯ,অদ্ভুত অখণ্ড
"ವಿಚಿತ್ರತೆ, ವಿಚಿತ್ರತೆ","অদ্ভুততা, অদ্ভুততা"
ಬದಲಾಗದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,অপৰিৱৰ্তিত মেট্ৰিক্স
ವಿಚಿತ್ರ ಪರಿಹಾರ,অদ্ভুত সমাধান
ಮಾದರಿ ಅಳತೆ,নমুনাৰ আকাৰ
ಬೆಸ ವಿತರಣೆ,অদ্ভুত বিতৰণ
ವೈವಿಧ್ಯಮಯ ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,বিষমজাতীয় হাৰ্মিটিয়ান মেট্ৰিক্স
ಕಾಂಟ್ರಾಸ್ಟ್,বিষমতা
ಬೆಸ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,অদ্ভুত প্ৰতিসম মেট্ৰিক্স
ವೇರಿಯಬಲ್ ಅನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು,চলক নূন্যতম কৰা
"ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು","ঢাল, ঢাল, ঢাল"
ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್,ঢালৰ গ্ৰেডিয়েণ্ট
"ಆವರಣ, ಚಿಕ್ಕ ಬೈಂಡಿಂಗ್","বন্ধনী, চুটি বান্ধনি"
ನೇರ ವಕ್ರರೇಖೆ,পোন বক্ৰ
ವಿವಿಧ ಕಾರ್ಯ,বিবিধ কাৰ্য্য
ಸೌರ ಮಂಡಲ,সৌৰজগত
,
ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
"ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ","কঠিন, ভৰ, ঘনক"
"ಘನ ರೇಖಾಗಣಿತ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಜ್ಯಾಮಿತಿ","ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি"
"ಪರಿಹಾರ, ಸಾಧನ","সমাধান, সঁজুলি"
ಸರಣಿ ರೂಪ ಪರಿಹಾರ,শৃংখলা গঠন সমাধান
ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,সমাধান মেট্ৰিক্স
ತ್ರಿಕೋನದ ಪರಿಹಾರ,ত্ৰিভুজৰ সমাধান
ಪರಿಹಾರ ಜನಸಂಖ್ಯೆ,সমাধান জনসংখ্যা
ಸೋನಿನ್ ಬಹುಪದೋಕ್ತಿ,ছ&#39;নাইন বহুপদ
"ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ","আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ"
ಆಕಾಶ ಕರ್ವ್,আকাশ বক্ৰ
ಪೋಷಕ ಸೆಟ್,অভিভাৱক ছেট
ಸ್ಥಳೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ,স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম
ನಿರ್ದಿಷ್ಟ ರೇಖೀಯ ಗುಂಪು,নিৰ্দিষ্ট ৰৈখিক গোট
ನಿರ್ದಿಷ್ಟ ಲಂಬ ಗುಂಪು,নিৰ্দিষ্ট উলম্ব গোট
"ನಿರ್ದಿಷ್ಟ ಸಾಂದ್ರತೆ, ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ","নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
ಮಾನವ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ,মানৱ মেপিং উপপাদ্য
ಕಾರ್ಯದ ರೂಢಿ,কাৰ্য্যৰ নিয়ম
"ಗೋಳ, ಗೋಳ","গোলক, গোলক"
ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,গোলাকাৰ স্থানাংক ব্যৱস্থা
ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು,গোলাকাৰ মেৰু স্থানাংক
ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ,গোলাকাৰ ত্ৰিভুজ
ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ,গোলাকাৰ ত্ৰিকোণমিতি
ಸುರುಳಿಯಾಕಾರದ,সৰ্পিল
"ಚೌಕ, ಚೌಕ","বৰ্গ, বৰ্গ"
"ಗುರುಗಳು, ಗುರುಬಂಧನಿ","গুৰু, গুৰুবন্ধনী"
ಚದರ ಅವಿಭಾಜ್ಯ,বৰ্গ অখণ্ড
ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
ವರ್ಗ ಮೂಲ,বৰ্গমূল
ಮಾದರಿ ಹಂತ,নমুনা সংগ্ৰহৰ পৰ্যায়
ಕ್ರಮಾನುಗತ ಕಾರ್ಯ,স্তৰভিত্তিক ফলন
ಪ್ರಮಾಣಿತ ವಿಚಲನ,মানক বিচ্যুতি
ಪ್ರಮಾಣಿತ ಭೇದಾತ್ಮಕ ಉತ್ಪನ್ನ,ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট
ಸಮತೋಲನ,ভাৰসাম্যতা
ನಿಶ್ಚೇಷ್ಟಿತ ವಕ್ರರೇಖೆ,অজ্ঞান বক্ৰ
ನಿಶ್ಚೇಷ್ಟಿತ ಬಿಂದು,অজ্ঞান বিন্দু
ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಮೌಲ್ಯ,শ্বক কৰা মূল্য
"ಮಾದರಿ, ಚಿತ್ರ","নমুনা, চিত্ৰ"
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ,পৰিসংখ্যাগত
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಶ್ಲೇಷಣೆಗಳು,পৰিসংখ্যা বিশ্লেষণ
ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ,পৰিসংখ্যাগত বিতৰণ
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ,পৰিসংখ্যাগত অনুমান
ಅಂಕಿಅಂಶಗಳ ಅಂದಾಜು,পৰিসংখ্যাগত আনুমানিককৰণ
ಅಂಕಿಅಂಶ ಮಾದರಿ,পৰিসংখ্যাগত আৰ্হি
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ,পৰিসংখ্যাগত জনসংখ্যা
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
"ಅಂಕಿಅಂಶಗಳು, ಅಂಕಿಅಂಶಗಳು","পৰিসংখ্যা, পৰিসংখ্যা"
"ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ","অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী"
ನಿಂತಿರುವ ಸ್ಥಿತಿಯ ಪರಿಹಾರ,ষ্টেণ্ডিং ষ্টেট সমাধান
ಹೆಚ್ಚು ಪೀಡಿತ ಆರೋಹಣ,অধিক প্ৰৱণ মাউন্ট
ಇಳಿಜಾರು-ಹತ್ತುವಿಕೆ ವಿನ್ಯಾಸ,ঢাল-আৰোহণ ডিজাইন
ಕಡಿದಾದ ಇಳಿಜಾರು,ঠেকতম অৱতৰণ
ಹಂತದ ಕಾರ್ಯ,"ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন"
ಸ್ಟರ್ಲಿಂಗ್ ಶ್ರೇಣಿ,ষ্টাৰলিং ৰেঞ্জ
"ಅಸ್ಥಿರ, ಸಂಭವನೀಯ","ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী"
ಸಂಭವನೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,সম্ভাৱনাবাদী মেট্ৰিক্স
ಸಂಭವನೀಯ ಮಾದರಿ,সম্ভাৱনাবাদী আৰ্হি
ಸಂಭವನೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,সম্ভাৱনামূলক প্ৰগ্ৰেমিং
ಸಂಭವನೀಯ ವೇರಿಯಬಲ್,সম্ভাৱনাবাদী চলক
ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ,ষ্টোকছ উপপাদ্য
"ನೇರ ರೇಖೆ, ನೇರ ರೇಖೆ, ಸರಳ ರೇಖೆ","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
"ಮಟ್ಟದ ಚಾರ್ಟ್, ಬಾರ್ ಚಾರ್ಟ್","স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ"
"ಶ್ರೇಣೀಕರಣ, ಶ್ರೇಣೀಕರಣ","স্তৰবিন্যাস, স্তৰবিন্যাস"
ಲೇಯರ್ಡ್ ಮಾದರಿ,স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা
"ಹರಿವು-ರೇಖೆ, ಸ್ಟ್ರೀಮ್-ಲೈನ್","ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন"
ಒತ್ತಡ,চাপ
ಬಲವಾಗಿ ಒಲವುಳ್ಳ ಕಾರ್ಯ,শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য
ನಿರಂತರವಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ,নিৰন্তৰ হ্ৰাস পাই আহিছে
ನಿರಂತರ ಹೆಚ್ಚಳ,নিৰন্তৰ বৃদ্ধি
ನಿರಂತರ ಆರ್ಡಿನೇಟ್ ಕಾರ್ಯ,অবিৰত অৰ্ডিনেট ফলন
