Telugu,Hindi
భద్రత,"प्रतिभूति, सुरक्षा"
ముందస్తుగా రక్షణకై జమ చేసుకొనే రొక్కము,"प्रतिभूति जमा, ज़मानत जमा"
భద్రతా సూచన,सुरक्षा अनुदेश
భద్రతా కొలత,सुरक्षा उपाय
వేరు,"पृथक करना, अलग करना"
నిర్భందించటం,अभिग्रहण
కమిటీని ఎంచుకోండి,प्रवर समिति
ఎంపిక,"चयन, प्रवरण"
ఎంపిక బోర్డు,चयन मंडल
ఎంపిక కమిటీ,चयन समिति
ఎంపిక గ్రేడ్,"चयन वेतनमान, प्रवरण कोटि"
ఎంపిక పోస్ట్,"चयन पद, प्रवरण पद"
ఎంపిక విధానం,चयन कार्यविधि
ఎంపిక పరీక్ష,चयन परीक्षा
జాబితాను ఎంచుకోండి,चुनिंदा सूची
స్వీయ-అంచనా (స్వీయ-అంచనా),स्वयं निरूपण
స్వీయ విశ్వాసం,आत्म विश्‍वास
స్వీయ-నియంత్రణ గమనిక,स्वत:पूर्ण टिप्पणी
స్వయం ఉపాధి,स्वरोजगार
స్వీయ వివరణ,स्वत: स्पष्‍ट
స్వయం పాలన,स्वशासन
సెమిస్టర్,सेमेस्टर
సెమీ అటానమస్,अर्ध-स्वायत्‍त
సెమినార్,संगोष्‍ठी
సెమీ స్కిల్డ్ లేబర్,अर्ध-कुशल श्रमिक
సెనేట్,"सेनेट, वरिष्‍ठ सभा"
పంపినవారు,प्रेषक
సీనియర్,वरिष्‍ठ
సీనియర్ అడ్మినిస్ట్రేటివ్ గ్రేడ్,वरिष्‍ठ प्रशासनिक-ग्रेड
సీనియర్ గ్రేడ్,वरिष्‍ठ ग्रेड
సీనియారిటీ,वरिष्‍ठता
సీనియారిటీ-కమ్-ఫిట్నెస్,वरिष्‍ठता-सह-उपयुक्‍तता
సీనియారిటీ-కమ్-మెరిట్,वरिष्‍ठता-सह योग्यता क्रम
సీనియారిటీ సిస్టమ్,वरिष्‍ठता पद्‌धति
పైస్థాయి యాజమాన్యం,वरिष्‍ठ प्रबंधक वर्ग
సీనియార్మోస్ట్,वरिष्‍ठतम
సీనియర్ స్కేల్,"वरिष्‍ठ वेतनमान, प्रवर वेतनमान"
సీనియర్ టైమ్‌స్కేల్,वरिष्‍ठ समय-मान
సంచలనం,"संवेदना, संवेदन, सनसनी"
సున్నితమైన,संवेदनशील
వాక్యం,"दंड, दंडादेश, वाक्य"
వేరు చేయబడిన కుటుంబం,विलग परिवार
విభజన,"विलगन, वियोजन, विभाजन"
సీక్వెన్స్,अनुक्रम
సీరియల్ జాబితా,क्रम सूची
క్రమ సంఖ్య,"क्रमांक, क्रम संख्या"
సిరీస్,"माला, श्रेणी"
తీవ్రమైన,गंभीर
సేవకుడు,"सेवक, नौकर"
అందజేయడం,"सेवा करना, तामील करना, परोसना"
సేవ,"सेवा, नौकर, व्यवस्था, सेवाई, तामील"
సేవ చేయదగినది,"उपयोज्य, काम में लाने योग्य, मरम्मत योग्य, तामील योग्य"
సేవా పుస్తకం,"सेवा पंजी, सेवा पुस्तिका"
సేవా పరిస్థితులు,सेवाशर्तें
సేవా ఒప్పందం,सेवा संविदा
సమన్ సేవ,समन तामील
సేవా తపాలా స్టాంప్,सरकारी डाक टिकट
సేవా రికార్డు,"सेवा अभिलेख, सेवा रिकार्ड"
సేవా రోల్,सेवा वृत्‍त
సేవా నియమాలు,सेवानियम
సేవా ధృవీకరణ,सेवा सत्यापन
సెషన్,"सत्र, अधिवेशन"
పార్లమెంటు సెషన్,संसद सत्र
సెట్,"विन्यस्त, ठीक करना, व्यवस्थित करना, समुच्चय"
పక్కన పెట్టండి,"अलग करना, अलग रखना, अपास्त करना"
పరిష్కారం,"बंदोबस्त, निपटारा, समझौता, व्यवस्थापन, बस्ती"
సెటప్,"व्यवस्था, ढांचा"
Suvally,"पृथक्-पृथक्, अलग-अलग"
రిలేటియన్ల విడదీయడం,संबंध-विच्छेद
తీవ్రమైన చర్య,कठोर कार्रवाई
మురుగునీటి,वाहित मल
సెక్స్,"लिंग, यौन, काम"
సెక్స్ వివక్ష,लिंग भेदभाव
వాటా,"अंश, शेयर, भाग, भागी होना, साझी, भाग पाना"
వాటా హోల్డర్,"शेयरधारी, शेयरहोल्डर"
భాగస్వామ్యం,सहभाजन
మార్పు,पारी
తరలించడం,स्थान परिवर्तन
షిఫ్ట్ సిస్టమ్,पारी-प्रणाली
షిఫ్ట్ బదిలీ,पारी बदलाव
కొరత,कमी
కొరత,कमी
సంక్షిప్తలిపి,आशुलिपि
చిన్న సెలవు,अल्पावधि छुट्टी
షార్ట్‌లిస్ట్,लघु सूची
చిన్న నోటీసు,अल्प सूचना
చిన్న సిబ్బంది,"न्यून स्टॉफ, कम स्टॉफ वाला"
తక్కువ సమయం,"अल्पकालिक, अल्पावधि"
స్వల్పకాలిక-కోర్సు,अल्पकालीन पाठ्यक्रम
చిన్న శీర్షిక,"संक्षिप्त शीर्षक, संक्षिप्त नाम"
కారణం నోటీసు చూపించు,कारण बताओ नोटिस
మూసివేయండి,बंद होना
అనారోగ్య పరిశ్రమ,"रूग्ण उद्‌योग, अलाभकारी उद्‌योग"
అనారొగ్యపు సెలవు,बीमारी की छुट्टी
అనారోగ్య ప్రయోజనం,अस्वस्थता हितलाभ
అనారోగ్య నివేదిక,अस्वस्थता रिपोर्ट
సైన్,"हस्ताक्षर करना, चिह्‌न, संकेत"
సంతకం,हस्ताक्षर
సంతకం ప్రచారం,हस्ताक्षर अभियान
సంతకం ప్యాడ్,हस्ताक्षर पैड
ముఖ్యమైనది,"महत्वपूर्ण, सार्थक"
సూచించండి,"व्यक्‍त करना, प्रकट करना, संज्ञापित करना"
ఇలాంటివి,"सदृश, वैसा ही, समरूप"
సాధారణ ఆసక్తి,साधारण ब्याज
ఏకకాలంలో,"साथ-साथ, एक साथ, समसामयिक"
ఏకకాలంలో,"एक साथ, एक ही समय पर"
హృదయపూర్వక,"निष्ठावान, निष्कपट"
సైన్ డై,अनिश्‍चितकाल के लिए
సైన్ ఉన్న కాని,अपरिहार्य शर्त
సింగిల్ ఎంట్రీ సిస్టమ్,एकल प्रविष्‍टि पद्‌धति
ఒకే ఛార్జీలు,"इकतरफ़ा किराया, एकल किराया"
సింగిల్ ఫైల్ సిస్టమ్,एकल फाइल पद्‌धति
సర్,"श्रीमन्, महोदय"
సైట్,"स्थल, स्थान"
సైట్ ప్లాన్,स्थल-नक्शा
సిట్టింగ్ సభ్యుడు,आसीन सदस्य
పరిస్థితి,"अवस्थिति, स्थिति"
పరిస్థితులు ఖాళీగా ఉన్నాయి,रिक्‍त स्थान
పరిస్థితులు కావాలి,काम चाहिए
అస్థిపంజరం సిబ్బంది,अत्यल्प स्टाफ
నైపుణ్యం కలిగిన కార్మికుడు,कुशल श्रमिक
స్లాక్నెస్,"शिथिलता, ढिलाई"
స్లాక్ సీజన్,मंदी का समय
అపవాదు,अपमानवचन
స్లీపర్ క్లాస్,शायिका श्रेणी
స్లైడింగ్ స్కేల్,विसर्पी मान
స్లిప్,"पर्ची, चूक"
వేగం తగ్గించండి,"कार्य मंदी, मंदन, धीरे चलना, धीरे चलो"
మురికివాడ,झुग्गी बस्ती
తిరోగమనం,"अचानक गिरावट, चरम मंदी"
చిన్న పొదుపు నిధి,अल्प बचत-निधि
చిన్న తరహా సంస్థ,लघु उद्‌यम
చిన్న తరహా పరిశ్రమ,लघु उद्‌योग
స్మార్ట్‌నెస్,चुस्ती
మృదువైన,निर्विघ्न
స్నాప్ తనిఖీ,आकस्मिक निरीक्षण
స్నాప్ సమ్మె,आकस्मिक हड़ताल
సామాజిక భద్రత,सामाजिक सुरक्षा
సామాజిక సంక్షేమం,समाज कल्याण
సాఫ్ట్‌వేర్,"सॉफ्टवेयर, प्रक्रिया सामग्री"
సోజోర్న్,"अवस्थान, विराम"
ఏకైక,"एकमात्र, एकल"
ఏకైక ఏజెన్సీ,"एकल एजेंसी, एकल अभिकरण"
గంభీరమైన,"सत्यनिष्‍ठ, गंभीर"
గంభీరమైన ధృవీకరణ,सत्यनिष्‍ठ प्रतिज्ञान
గంభీరత,"सत्यनिष्‍ठा, गंभीरता, गांभीर्य"
గంభీరంగా,विधिवत् अनुष्ठापित करना
గంభీరంగా,"सत्यनिष्‍ठतापूर्वक, सत्यनिष्‍ठा से"
ఏకైక యజమాని,एक मात्र स्वामी
అభ్యర్థించండి,याचना करना
సంఘీభావం,एकजुटता
ఒంటరి,"एकांत, एकमात्र, अकेला"
ఒంటరి కేసు,अकेला मामला
పరిష్కారం,"हल, समाधान, साधन"
పరిష్కరించండి,"हल करना, समाधान करना"
సార్టింగ్,छंटाई
సార్టింగ్ ఉపకరణం,छंटाई उपयंत्र
మూలం,"स्रोत, उद्‌गम"
ఆదాయ వనరు,"आय स्रोत, आय साधन"
సావనీర్,स्मारिका
సార్వభౌమ,"संप्रभु, प्रभुसत्‍तासंपन्न, प्रभुत्वसंपन्न"
సార్వభౌమత్వాన్ని,"संप्रभुता, सर्वोच्च सत्‍ता"
స్థలం,"अंतरिक्ष, अंतर, स्थान, जगह"
అంతరం,अंतरालन
స్పేడ్ పని,"तैयारी-पूर्व कार्य, प्रारंभिक कार्य"
విడి,अतिरिक्‍त
విడి కాపీ,अतिरिक्‍त प्रति
ఖాళీ సమయంలో,"खाली समय, अतिरिक्‍त समय"
స్పీకర్,"अध्यक्ष, वक्‍ता, स्पीकर"
ప్రత్యేకత,विशेष
ప్రత్యేక సామర్థ్యం పరీక్ష,विशेष-योग्यता परीक्षण
ప్రత్యేక భత్యం,विशेष भत्‍ता
ప్రత్యేక సెల్,विशेष प्रकोष्‍ठ
ప్రత్యేక ప్రశంసలు,विशेष सराहना
ప్రత్యేక పరిహార భత్యం,विशेष प्रतिकर भत्‍ता
ప్రత్యేక డ్రైవ్,विशेष अभियान
ప్రత్యేక గ్రాంట్,विशेष अनुदान
స్పెషలిస్ట్,विशेषज्ञ
స్పెషలైజేషన్,विशेषज्ञता
ప్రత్యేక మెసెంజర్,विशेष संदेशवाहक
ప్రత్యేక వేతనం,विशेष वेतन
స్పెషల్ పవర్ ఆఫ్ అటార్నీ,मुख्तारनामा
ప్రత్యేక రక్షణ సమూహం,विशेष रक्षण दल
నిర్దిష్ట,"विनिर्दिष्‍ट, विशिष्‍टि"
స్పెసిఫికేషన్,"विनिर्देशन, विशेष रूप से नकारना, विशिष्‍ट"
నిర్దిష్ట తిరస్కరణ,स्पष्‍ट खंडन
నిర్దిష్ట కారణం,विशिष्‍ट कारण
నమూనా సంతకం,नमूना हस्ताक्षर
Ulation హాగానాలు,"सट्टा, अटकल, परिकल्पना"
ప్రసంగం,"भाषण, वाक्"
వేగం,"गति, चाल, रफ्तार, शीघ्रता"
స్పీడ్ బ్రేకర్,गतिरोधक
వేగ పరిమితి,गति सीमा
స్పీడ్ పోస్ట్,"तीव्र डाक, स्पीड पोस्ट"
వేగవంతమైన చర్య,"शीघ्र कार्रवाई, द्रुत कार्रवाई"
గోళం,क्षेत्र
మురి బైండింగ్,"सर्पिल जिल्द, सर्पिल जिल्दबंदी"
స్ప్లిట్ డ్యూటీ,विभाजित ड्यूटी
ప్రతినిధి (= స్పోక్స్ వ్యక్తి),प्रवक्‍ता
స్పాన్సర్,"प्रायोजक, प्रायोजित करना"
స్పాన్సర్షిప్,प्रायोजकता
స్పాట్ తనిఖీ,"स्थल परीक्षण, मौका मुआयना"
స్పాట్ చెల్లింపు,"स्थल भुगतान, मौके पर भुगतान"
జీవిత భాగస్వామి,"विवाहिती, पति या पत्नी"
స్క్వాడ్,"स्कवॉड, दस्ता"
స్థిరత్వం,"स्थिरता, स्थायित्व"
సిబ్బంది,"कर्मचारी-वर्ग, अमला, स्टाफ"
స్టాఫ్ అసోసియేషన్,कर्मचारी संघ
స్టాఫ్ ఇన్స్పెక్షన్ యూనిట్,स्टाफ़ निरीक्षण एकक
సిబ్బంది త్రైమాసికం,स्टाफ क्वार्टर
సిబ్బంది గది,"कर्मचारी कक्ष, स्टाफ रूम"
స్టాఫ్ వెల్ఫేర్ ఫండ్,"कर्मचारी कल्याण निधि, स्टाफ कल्याण निधि"
దశ,"अवस्था, चरण, रंगमंच, मंच"
స్తబ్దత,गतिरोध
వాటాను,"दांव, हित धारिता, अंश स्वामित्व"
స్టాంప్,"टिकट, स्टांप, मुहर, मुद्रांक"
స్టాంప్ డ్యూటీ,स्टांप शुल्क
స్టాంప్డ్ ఎన్వలప్,टिकट लगा लिफाफा
స్టాంప్ ప్యాడ్,मुहर पैड
స్టాంప్ పేపర్,स्टांप काग़ज़
స్టాండ్,"स्टैंड, अड्डा"
ప్రమాణం,"मानक, स्तर"
ప్రామాణిక ఒప్పందం,मानक करार
ప్రామాణిక మినహాయింపు,मानक कटौती
ప్రామాణిక ఆకృతి,"मानक संरूप, मानक फॉर्मेट"
ప్రామాణీకరణ,मानकीकरण
ప్రామాణిక మనిషి-గంటలు,मानक श्रम-घंटे
జీవన ప్రమాణం,जीवन-स्तर
ప్రామాణిక పనితీరు,मानक निष्पादन
ప్రామాణిక రేటు,मानक दर
స్టాండ్బై అమరిక,आपात-उपयोगी व्यवस्था
నిలబడి,स्थायी
స్టాండింగ్ కమిషన్,स्थायी आयोग
స్టాండింగ్ కమిటీ,स्थायी समिति
స్టాండింగ్ ఆర్డర్,स्थायी आदेश
నిలిచిపోతుంది,रुक जाना
నటించారు,तारांकित
నటించిన ప్రశ్న,तारांकित प्रश्‍न
స్టార్టర్,आरंभक
ప్రారంభ జీతం,आरंभिक वेतन
రాష్ట్రం,"राज्य, स्थिति, दशा, अवस्था, हालत, प्रदेश"
రాష్ట్ర విందు,राजभोज
రాష్ట్ర ప్రభుత్వం,राज्य सरकार
రాష్ట్ర అతిథి,राजकीय अतिथि
రాష్ట్ర జాబితా,राज्य सूची
ప్రతిష్టంభన,गत्यवरोध
ప్రకటన,"कथन, बयान, वक्‍तव्य, विवरण"
ఖాతా ప్రకటన,लेखा-विवरण
వాస్తవాల ప్రకటన,तथ्यों का विवरण
ఆరోగ్య స్థితి,स्वास्थ्य की स्थिति
రాజనీతిజ్ఞుడు,राजमर्मज्ञ
స్టాటిక్,स्थिर
స్టేషన్,"स्टेशन, केंद्र"
స్థిర స్టాక్,स्थिर स्टॉक
స్టేషనరీ,लेखन-सामग्री
స్టేషన్ సెలవు,स्टेशन छोड़ने की अनुमति
గణాంక,सांख्यिकीय
గణాంక డేటా,सांख्यिकीय आंकडे
గణాంకాలు,"सांख्यिकी, आंकड़े"
స్థితి,"स्थिति, प्रस्थिति, हैसियत, प्रतिष्ठा"
యథాతథంగా,यथापूर्व स्थिति
స్థితి నివేదిక,स्थिति रिपोर्ट
హోదాకి చిహ్నం,प्रतिष्ठा प्रतीक
శాసనం,"संविधि, कानून"
చట్టబద్ధమైన,"सांविधिक, कानूनी"
చట్టబద్ధమైన శరీరం,सांविधिक निकाय
చట్టబద్ధమైన సెలవు,सांविधिक अवकाश
చట్టబద్ధమైన హక్కులు,सांविधिक अधिकार
ఉండండి,"रोक, रोक देना, रोक लगाना"
Std,एस.टी.डी
స్థిరమైన పెరుగుదల,"सतत वृद्‌धि, अविरल वृद्‌धि"
నిటారుగా పెరుగుదల,तीव्र वृद्‌धि
క్రియాశీలక కమిటీ,"विषय-निर्वाचन समिति, विषय संचालन समिति"
స్టెనోగ్రఫీ,आशुलिपि
స్టెరిలైజేషన్,"बंध्यकरण  नसबंदी, विसंक्रमण, निष्फलन, अनुर्वरीकरण"
స్టెర్న్ యాక్షన్,कठोर कार्रवाई
కళంకం,"लांछन, कलंक"
ఉద్దీపన,उद्‌दीपन
స్టైఫండ్,"वृत्‍तिका, वेतन"
నిబంధన,अनुबंध करना
నిర్దేశించిన కాలపరిమితి,अनुबंधित समय सीमा
నిబంధన,अनुबंध
స్టాక్,"सामान, माल, स्ट़ॉक"
స్టాక్ రిజిస్టర్,स्टॉक रजिस्टर
స్టాక్ టేకింగ్,स्टॉक या माल की पड़ताल
స్టాక్ వాల్యుయేషన్,माल का मूल्यांकन
స్టాప్‌గ్యాప్ అమరిక,अंतः कालीन व्यवस्था
నిల్వ,"भंडारण, संग्रहण, गोदाम"
నిల్వ స్థలం,भंडारण स्थान
స్టోర్,"भंडार, संग्रह करना, गोदाम में रखना"
నేరుగా,"सीधा, सरल, खरा, स्पष्‍ट"
జాతి,तनाव
వింత,"अपरिचित, विचित्र"
అపరిచితుడు,"अपरिचित, अजनबी"
స్ట్రాటా,स्तर
వ్యూహం,"रणनीति, कार्यनीति"
స్ట్రాటిఫికేషన్,स्तरण
స్ట్రీమ్‌లైన్,सुप्रवाही बनाना
బలం,"सामर्थ्य, शक्‍ति, संख्या"
బలోపేతం,"मज़बूत करना, समर्थ बनाना, सशक्‍त करना"
కఠినమైన,श्रमसाध्य
ఒత్తిడి,"दबाव, जोर देना, बल देना"
ఒత్తిడి నిర్వహణ,दबाव प्रबंधन
కఠినమైన,"कड़ा, कठोर, सख्त"
ఖచ్చితంగా,"सख्ती से, कठोरता से"
కఠినత,"सख्ती, कठोरता"
కఠినమైన,अवक्षेप
సమ్మె,"हड़ताल, आघात करना, काट देना"
స్ట్రైక్ కాల్,हड़ताल का आह्‌वान
స్ట్రింగెన్సీ,"कठोरता, कड़ापन, तंगी"
స్ట్రిప్,पट्टी
పోరాడాలి,प्रयास करना
నిల్వ సామర్థ్యం,भंडारण क्षमता
బలమైన గది,"कोष कक्ष, सुरक्षित कक्ष"
నిర్మాణ,संरचनात्मक
నిర్మాణం,संरचना
నిర్మాణాత్మక ఇంటర్వ్యూ,संरचित साक्षात्कार
నిర్మాణాత్మక చెల్లింపు,संरचित वेतन
పోరాటం,संघर्ष
మొండి పట్టుదలగల,"जिद्‌‌दी, हठी"
స్టూడియో,"अध्ययनशील, परिश्रमी"
అధ్యయనం,अध्ययन
అధ్యయనం సెలవు,अध्ययन छुट्टी
విషయం,सामग्री
ఆశ్చర్యకరమైనది,"विस्मयकारी, बृहत्, भारी"
శైలి,"शैली, ढंग"
ఉప,"नायब, उप"
ఉప కమిటీ,उप-समिति
ఉప కాంట్రాక్ట్,"उप-ठेका, उप-संविदा"
ఉప జిల్లా,उप-जि़ला
ఉప విభజన,"उपप्रभाग, उपमंडल, उप-विभाजन"
ఉప తల,उप-शीर्ष
విషయం,"विषय, विषय-वस्तु, प्रजा"
ఆత్మాశ్రయ,"आत्मनिष्‍ठ, व्यक्‍तिपरक, व्यक्‍तिनिष्‍ठ"
సబ్‌జూడీస్,न्यायाधीन
సబ్‌లైజ్,"उपपट्टा, शिकमी पट्टा"
సబ్‌లెట్టింగ్,उप-किराएदारी
సమర్పణ,"प्रस्तुतीकरण, मानना, स्वीकार करना, निवेदन, समर्पण, समर्पित करना"
లొంగినది,"विनीत, विनम्र, दब्बू"
సబార్డినేట్ కార్యాలయం,अधीनस्थ कार्यालय
సబార్డినేట్ సేవలు,अधीनस्थ सेवाएं
సబార్డినేట్ సిబ్బంది,"अधीनस्थ कर्मचारी-वर्ग, अधीनस्थ स्टाफ़"
ఉపప్రాగ్రాఫ్,उप-पैरा
సబ్రేల్,उप नियम
సభ్యత్వాన్ని పొందండి,"चंदा या शुल्क देना, ग्राहक बनना, अभिदान करना, समर्थन करना, सहमत होना, हस्ताक्षर करना"
చందా మూలధనం,अभिदत्‍त पूंजी
చందాదారుడు,"ग्राहक, अभिदाता, हस्ताक्षरकर्ता"
చందా,"अभिदान, चंदा"
ఉపవిభాగం,उप-धारा
తరువాత,"बाद का, उत्‍तरवर्ती"
తదుపరి చర్య,उत्‍तरवर्ती कार्रवाई
తరువాత,"बाद में, तत्पश्‍चात्"
అనుబంధ సంస్థ,"गौण, सहायक"
అనుబంధ సంస్థలు,"गौण निकाय, सहायक निकाय"
అనుబంధ పరిశ్రమ,उपांग उद्‌योग
అనుబంధ ఆదేశం,सहायक अधिदेश
అనుబంధ రశీదు,गौण आवती
అనుబంధ రిజిస్టర్,सहायक रजिस्टर
సబ్సిడీ,सहायिकी देना
సబ్సిడీ,सहायिकी-प्राप्त
సబ్సిడీ వసతి,सहायिकी प्राप्त आवास
సబ్సిడీ,सहायिकी
జీవనాధారం,निर्वाह
జీవనాధార భత్యం,निर्वाह-भत्‍ता
జీవనాధార మంజూరు,निर्वाह-अनुदान
ప్రామాణికమైన,अवमानक
గణనీయమైన,"सारभूत, सारवान, पर्याप्त, बहुत"
సబ్‌స్టాంటియేట్,"सिद्‌ध करना, पुख्ता करना"
సబ్స్టాంటివ్,मूल
గణనీయమైన చెల్లింపు,मूल पद वेतन
గణనీయమైన పోస్ట్,मूल पद
ప్రత్యామ్నాయం,"प्रतिस्थापित करना, एवजी, प्रतिस्थानी"
ప్రత్యామ్నాయం,"प्रतिस्थापन, के स्थान पर रखना"
ఉప ఉప-పేరా,उप-उप पैरा
సబర్బన్,उपनगरीय
ఉపవిభాగం,संसहायिकी
ఉపశమనం,ध्वंस
సబ్వే,भूमिगत  पथ
తరువాత,उत्‍तरवर्ती
వారసత్వం,"उत्‍तराधिकार, उत्‍तरवर्तन"
వరుస,"उत्‍तरोत्‍तर, आनुक्रमिक"
వారసుడు,उत्‍तराधिकारी
సహాయక,"सहायता, सहायता प्रदान करना"
స్యూ,"मुक़दमा चलाना, वाद चलाना"
బాధ,"सहना, पीडि़त होना"
బాధ,"कष्‍ट, पीड़ा"
సరిపోతుంది,पर्याप्त
ప్రత్యయం,"अंत में जोड़ना, प्रत्यय परसर्ग"
ఓటు హక్కు,मताधिकार
సూచన,सुझाव
సూచన పెట్టె,"सुझाव पेटिका, सुझाव पेटी"
సూచనల పుస్తకం,सुझाव पुस्तिका
సూచనాత్మక,"सूचक, विचारोत्‍तेजक"
ఆత్మహత్య,आत्महत्या
సూట్,"दावा, मुक़दमा, वाद, उपयुक्‍त होना"
అనుకూలత,"उपयुक्‍तता, औचित्य"
తగిన చర్య,उपयुक्‍त कार्रवाई
సరిపోతుంది,उपयुक्‍त
మొత్తం,"राशि, रक़म, योगफल, जोड़"
సంక్షిప్తంగా,"सरसरी तौर पर, संक्षेप में"
సారాంశం,सार
సారాంశ ట్రయల్,संक्षिप्त विचारण
సంక్షిప్తం,"उपसंहार, समाहार"
శిఖరం,"शिखर, शिखर सम्मेलन"
సమన్,"समन करना, बुलाना, बुला भेजना"
సుమంప్టీ భత్యం,व्यय-भत्‍ता
సంకలనం,समाहार करना
సుంద్రీ,"फुटकर, विविध"
SUO MOTO,"अपने आप से, स्वप्रेरणा से"
సూపరన్యునేషన్,अधिवर्षिता
సూపరన్యునేషన్ పెన్షన్,अधिवर्षिता पेन्शन
ఉపరితల,"ऊपरी, सतही"
నిరుపయోగంగా,"फालतू, अनावश्यक, अतिरिक्‍त, अतिव्यापी, अतिशय"
సూపర్మోస్,"अध्यारोपण करना, अध्यारोपित करना"
సుపీరియర్,उच्च  श्रेष्‍ठ
ఆధిపత్యం,"उच्चता, श्रेष्‍ठता"
సూపర్న్యూమరీ,अधिसंख्य
సూపర్న్యూమరీ పోస్ట్,अधिसंख्य पद
సూపర్‌స్క్రయిబ్,ऊपर लिखना
సూపర్‌స్క్రిప్షన్,"उपरिलेख, उपरिलेखन, पता"
సూపర్సైడ్,अधिक्रमण करना
సూపర్‌సెషన్,अधिक्रमण
సూపర్ స్ట్రక్చర్,"ऊपरी ढांचा, अधिरचना"
సూపర్ టాక్స్,अतिकर
సూపర్ టైమ్‌స్కేల్,अधिसमय मान
పర్యవేక్షణ,"पर्यवेक्षण, देखरेख"
పర్యవేక్షకుడు,पर्यवेक्षक
పర్యవేక్షక సిబ్బంది,पर्यवेक्षी कर्मचारी-वर्ग
అనుబంధం,"परिशिष्‍ट, पूरक, अनुपूरक, जोड़ना, अनुपूरण"
అనుబంధ,अनुपूरक
అనుబంధ బడ్జెట్,अनुपूरक बजट
అనుబంధ ఖర్చు,अनुपूरक लागत
అనుబంధ డిమాండ్,अनुपूरक मांग
అనుబంధ గ్రాంట్,अनुपूरक अनुदान
అనుబంధ ప్రశ్న,"अनुपूरक प्रश्‍न, पूरक प्रश्‍न"
అనుబంధ నియమాలు,अनुपूरक नियमावली
సరఫరాదారు,"प्रदायक, पूर्तिकार"
సరఫరా,"पूर्ति, प्रदाय, प्रदाय करना"
మద్దతు,"समर्थन, आलंब लगाना, भरण-पोषण, सहायता, आधार"
మద్దతుదారు,समर्थक
సహాయక పత్రాలు,समर्थक दस्तावेज
అణచివేయండి,"दमन करना, दबाना"
ఆధిపత్యం,सर्वोच्चता
సుప్రీం,"उच्चतम, सर्वोच्च"
సర్‌చార్జ్,अधिभार
జ్యూరీ,"जमानत, जमानती, निश्‍चितता"
పూచికత్తు పత్రం,ज़मानत बंध-पत्र
ఉపరితల తనిఖీ,सतही निरीक्षण
ఉపరితల రవాణా,भूतल परिवहन
శస్త్రచికిత్స,शल्य-चिकित्सा
ఇంటిపేరు,कुलनाम
మిగులు,"अधिशेष, बेशी"
మిగులు బడ్జెట్,बचत का बजट
మిగులు నివేదిక,अधिशेष रिपोर्ट
మిగులు సిబ్బంది,बेशी कर्मचारी वर्ग
ఆశ్చర్యకరమైన తనిఖీ,आकस्मिक जांच
ఆశ్చర్యకరమైన సందర్శన,"आकस्मिक निरीक्षण, आकस्मिक दौरा"
లొంగిపోవటం,अभ्यर्पण
పరిసరాలు,परिवेश
సర్టాక్స్,"अतिकर, अधिकर"
నిఘా,निगरानी
సర్వే,सर्वेक्षण
సర్వే నివేదిక,सर्वेक्षण रिपोर्ट
మనుగడ,उत्‍तरजीविता
బతికేది,"उत्‍तरजीवी, अवशिष्‍ट"
సర్వైవర్,उत्‍तरजीवी
ససెప్టబిలిటీ,सुग्राहिता
అనుమానితుడు,"(व्यक्‍ति) संदिग्ध, संदेह करना"
సస్పెండ్,निलंबित करना
సస్పెన్స్,"असमंजस, उचंत, कौतूहल"
సస్పెన్స్ ఖాతా,उचंत खाता
సస్పెన్షన్,"निलंबन, मुअत्‍तली"
సస్పెన్షన్ ఆర్డర్,निलंबन आदेश
అనుమానం,"संदेह, संशय"
సస్టైనబుల్,संधारणीय
స్థిరమైన పెరుగుదల,संधारणीय वृद्‌धि
తగిలిన,"संधारित, लगातार, मान लिया गया"
ప్రమాణం,"शपथ लेना, शपथ ग्रहण करना"
ప్రమాణ స్వీకారం,शपथ ग्रहण समारोह
సిలబస్,पाठ्य-विवरण
చిహ్నం,प्रतीक
సమరూపత,"सममिति, समरूपता"
సానుభూతి,"सहानुभूति, समवेदना"
సానుభూతి సమ్మె,सहानुभूति हड़ताल
సింపోజియం,परिसंवाद
లక్షణం,लक्षण
సమకాలీకరించండి,"साथ-साथ होना, साथ-साथ घटना"
సారాంశం,"रूपरेखा, विषय-संक्षेप, सार-संक्षेप"
సంశ్లేషణ,"संश्‍लेषण, कृत्रिम"
సింథటిక్,संश्‍लिष्‍ट
వ్యవస్థ,"पद्‌धति, प्रणाली, निकाय, तंत्र"
క్రమబద్ధమైనది,व्यवस्थित
క్రమబద్ధమైన పని,"व्यवस्थित कार्य, क्रमबद्‌ध कार्य"
వ్యవస్థల విశ్లేషణ,तंत्र विश्‍लेषण
టాబ్ ఫోల్డర్,टैब फोल्डर
పట్టిక,"सारणी, तालिका, पटल, मेज़"
టేబులో,झांकी
విషయ సూచిక,विषय-सूची
ఇంటి పట్టిక,सदन पटल
పట్టిక,सारणीबद्‌ध
పట్టిక ప్రకటన,सारणीबद्‌ध विवरण
పట్టిక,"सारणीयन, सारणीबद्‌ध करना"
టాబ్యులేటర్,"सारणीयंत्र, सारणीकार"
టాకిల్,"सुलझाना, निपटना, निपटाना"
వ్యూహం,युक्‍ति
వ్యూహాత్మక,"व्यवहारकुशल, चतुर"
వ్యూహం,युक्‍ति
ట్యాగ్,"टैग, नत्थी करना"
