Odiya,Malayalam
ଟେଲିକେଷ୍ଟାଫାଲନ୍ |,ടെലിഫാലോൺ
ସଲେଣ୍ଟ୍ରିକ୍,ടെലോസെൻറ്
ଟୋଲମେରେ,ടെലമീറി
ଟୋଲଫେଜ୍,ടെലോളേസ്
ଟୋଲଫେଜ୍,ടെലോളേസ്
ସ୍ୱଭାବିକ,മിതശീ
ତାପମାତର୍ଡ୍ ପତ୍ର ଜଙ୍ଗଲ ବାୟୋମ |,മിതശീതോഷ്ണ ബ്രോഡ് ലീഫ് ഫോറസ്റ്റ് ബയോം
ସ୍ୱଭାବିକ ତୀବ୍ର ଜଙ୍ଗଲ |,മിതശീതോഷ്ണ കോണിഫറസ് ഫോറസ്റ്റ്
ତାପମାତ୍ରା ତୃଣଭୂମି |,മിതശീതോഷ്ണ പുൽമേടാണ്
ତାପମାତ୍ରା ଛୁଞ୍ଚ ଜଙ୍ଗଲ ବାୟୋମ୍ |,മിതശീതോഷ്ണ ലീഫ് ഫോറസ്റ്റ് ബയോം
ତାପମାତ୍ରା,താപനില
ଟେମ୍ପଲେଟ୍,ടെംപ്ലേറ്റ്
ଟେମ୍ପଲେଟ୍ DNA |,ടെംപ്ലേറ്റ് ഡിഎൻഎ
ସାମୟିକ,താൽക്കാലിക
ସାମୟିକ,താൽക്കാലിക
ସାମୟିକ,താൽക്കാലിക
ସାମୟିକ ହାଡ |,താൽക്കാലിക അസ്ഥി
ସାମୟିକ ଲୋବ |,താൽപാദകമായ ലോബ്
ଟେଣ୍ଡନ୍ |,ചലനഞരന്വ്
ଟେଣ୍ଡ୍ରିଲ୍,പരീക്ഷണങ്ങൾ
ଟେଣ୍ଟସାକ୍,പറ്റം
ଟେରେବଲେଲା,തെരേബെല്ല
ଟେରେଡୋ |,ടെറിഡോ
ଟର୍ମିନାଲ୍ ବଡି |,ടെർമിനൽ മുകുളം
ସମାପ୍ତି,അവസാനിപ്പിക്കല്
ସମାପ୍ତ ଗନ୍ଧର କୋଡନ୍ |,അവസാനിപ്പിക്കൽ കോഡൺ
ଭାଲୁ,ടെർപഞ്ച്
ପୃଥିବୀ,ഭൗചര്യത
ପୃଥିବୀ ସମ୍ପ୍ରଦାୟ |,ഭൗമശാസ്ത്ര സമൂഹം
ପୃଥିବୀ ଉଦ୍ଭିଦ |,ഭൗതികമായ പ്ലാന്റ്
ପୃଥିବୀ ମେରୁଦଣ୍ଡ |,ടെറസ്ട്രിയൽ കശേരുക്കൾ
ବଙ୍ଗଳର ଆତଙ୍କ |,ബംഗാളിന്റെ ഭീകരത
ସାରା,മൂന്നാർതി
ତୃତୀୟ ସେଲ୍ କାନ୍ଥ |,മൂന്നാമത്തെ സെൽ മതിൽ
ସାର୍ଟିଆରି ଅବଧି,മൂന്നാമത്തെ കാലയളവ്
ପରୀକ୍ଷା କ୍ରସ୍,ടെസ്റ്റ് ക്രോസ്
ଟେସାଟା |,പരീക്ഷണ
ଟେଷ୍ଟୋଷ୍ଟେରୋନ୍ |,ടെസ്റ്റോസ്റ്റിറോൺ
ଟେଷ୍ଟିକୁଲାର୍ ଲବୁଲ |,ടെസ്റ്റിക്കുലാർ ലോബുൾ
ଟେଷ୍ଟିସ୍,ടെസ്റ്റിസ്
Testudo,ടെസ്റ്റുഡോ
Tetanus ବିଷାକ୍ତ |,ടെറ്റനസ് ടോക്സിൻ
ତେଟାନି,ടെറ്റണി
ଟେଟ୍ରାସାଇକ୍ଲିନ୍ |,ടെട്രാസിക്ലിൻ
ଟେଟ୍ରାଡ୍ |,ടെട്രാട്
ଟେଟ୍ରାମେରର୍,ടെട്രാമർ
ଟେଟ୍ରମେସ୍ରସର,ടെട്രാവൈസ്
ଥାଲାମିଫ୍ଟାଲୋରେ |,തലമിഫ്ലോറേ
ଥାମସ୍ସସ୍ |,തലലമസ്
ଥାଲୋଏଡ୍ ଶରୀର |,തലോഡ് ബോഡി
ଥାଲୋଫାଇଟା |,തലോഫൈറ്റ
ଥାଲୁସ୍ |,തള്ളുസ്
ସେହି ବାସ୍ତୁଶାସ୍ତ୍ର,ഇറ്റ്ച്ചിംഗ് മെറ്റീരിയൽ
କକ୍ଷଗୁଡ଼ିକ,തക്കൽ സെൽ
ଥୋଡୋଡନ୍ |,തെക്കോഡോണ്ട്
ଜିରେମାଲମ୍ ର ସିଦ୍ଧାନ୍ତ |,ജെർംപ്ലാസ്മിയുടെ സിദ്ധാന്തം
ଉତ୍ତରାଧିକାର,അവകാശത്തിന്റെ സിദ്ധാന്തം
ପ୍ରାକୃତିକ ଚୟନର ତତ୍ତ୍। |,സ്വാഭാവിക തിരഞ്ഞെടുപ്പിന്റെ സിദ്ധാന്തം
ପଞ୍ଜେନେସୀଙ୍କ ତତ୍ତ୍। |,പാംഗിനസിസ് സിദ്ധാന്തം
ଅଙ୍ଗର ବ୍ୟବହାର ଏବଂ ଅସନ୍ତୋଷର ତତ୍ତ୍। |,ഉപയോഗത്തിന്റെ ഉപയോഗത്തിന്റെയും അപകടങ്ങളുടെയും സിദ്ധാന്തം
ଚିକିତ୍ସା ଜିନ୍,ചികിത്സാ ജീൻ
ଚିକିତ୍ସା ପାଇଁ,ചികിത്സാപരമായി
ଥର୍ମାଲ୍ ପ୍ରଦୂଷଣ |,താപ മലിനീകരണം
ଥର୍ମାଲ୍ ନିୟମାବଳୀ |,താപ നിയന്ത്രണം
ଥର୍ମାଲ୍ ଷ୍ଟ୍ରାଇଟ୍ଫିକେସନ୍ |,താപ സ്ട്രിഫിക്കേഷൻ
ଥର୍ମାକାଇଡୋଫାଇଲ୍ |,തെർമോസിഡോഫിൽ
ଥର୍ମୋକଲାଇନ୍ |,തെർമോക്ലൈൻ
ଥର୍ମୋକଲାଇନ୍ |,തെർമോക്ലൈൻ
ଥର୍ମୋଡାଇନାମିକ୍ |,തെർമോഡൈമിക്
ଅଧ୍ୟାପକୀଗଣ,തെർമോനാസ്റ്റി
ଥର୍ମୋନୁକ୍ଲିୟର ବିସ୍ଫୋରଣ |,തെർമോ ന്യൂക്ലിയർ സ്ഫോടനം
ଥର୍ମୋପେଡିଆଇ ଏବଂ,തെർമോറിയോഡറിസം
ଥର୍ମୋରସିସେପ୍ଟର୍ |,തെർമോറെസെപ്റ്റർ
ଥର୍ମୁଲେଜ୍,തെർമോർഗലേഷൻ
ଥର୍ମୋଷ୍ଟାବେଳେସେବା |,തെർമോസ്റ്റാബെ
ଥର୍ମୋସେଟ୍,തെർമോസ്റ്റ്ജ്
ଥର୍ମୋଟାକ୍ାଇସ୍,തെർമോടാക്സിസ്
ଥର୍ମସ୍ ଆକ୍ୱାଟିକସ୍ |,തെർമസ് അക്വാട്ടിഎസിസ്
ପତଳା ବିଭାଗ |,നേർത്ത സെഗ്മെന്റ്
ଥିଓପାକାିଲ୍ସ୍ |,തിയോബാസിലസ്
ଥୋରାସିକ୍ ଆର୍ଟା |,തൊറാസിക് അയോർട്ട
ଥୋରାସିକ୍ ଗୁହାଳ |,തൊറാസിക് അറ
ଥୋରାସିକ୍ ଗ୍ୟାଙ୍ଗଲିଆ |,തൊരേസിക് ഗാംഗ്ലിയ
ଥୋରାସିକ୍ ସେଗମେଣ୍ଟ |,തൊറാസിക് സെഗ്മെന്റ്
ଥୋରାସିକ୍ ମେରୁବ୍ରା |,തൊറാസിക് കശേരു
ଥୋରୋକେଲମ୍ବର୍ ଆଉଟଫ୍ଲୋ |,തോറാക്കോലമ്പർ l ട്ട്ഫ്ലോ
ଥୋରେକେଲମ୍ବର ଅଞ୍ଚଳ |,തോറാക്കോലമ്പർ പ്രദേശം
ଥୋରେକ୍ସ,തോറാക്സ്
କଣ୍ଟା,മുള്ള്
ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ ଗଠନ |,ത്രിമാന ഘടന
ଥ୍ରେସହୋଲ୍ଡ ଉତ୍ସାହ |,പരിധി ഉത്തേജനം
ଥ୍ରୋମ୍ବୋସେଟ୍ |,ത്രോംബോസിടെ
ଥ୍ରୋମ୍ବ୍ ପ୍ଲାପ୍ଲାଷ୍ଟିନ୍ |,ത്രോംബോപ്ലാസ്റ്റിൻ
ଥ୍ରୋମ୍ବୋସିସ୍ |,ത്രോംബോസിസ്
ଥାଇଲାକିନସ୍ |,തൈലാസിനസ്
ଥିଲାକଏଡ୍ |,തൈലകോയിഡ്
ତୁମର ମେଲାକଏଡ୍ ମେମ୍ବ୍ରେନ୍ |,തൈലകോയിഡ് മെംബ്രൺ
ଥିମାଇନ୍,തൈരിൻ
ତୁମୋସିନ୍,തൈമോസിൻ
ଥୋମସ୍,തൈമസ്
ତୁମର କ୍ଷୟ,തൈറോകൽസിറ്റോണിൻ
ଥାଇରଏଡ୍ ଫୋଲିକଲ୍ |,തൈറോയ്ഡ് ഫോളിക്കിൾ
ଥାଇରଏଡ୍ ଗ୍ରନ୍ଥି |,തൈറോയ്ഡ് ഗ്രന്ഥി
ଥାଇରଏଡ୍ ଗ୍ରନ୍ଥି ହରମୋନ |,തൈറോയ്ഡ് ഗ്രന്ഥി അടിമരമാണ്
ତୁମର ଖୋଲା ହରମୋନ୍ |,തൈറോയ്ഡ് ഹോർമോൺ
ଥାଇରଏଡ୍ ହର୍ମୋନ୍ (ths),തൈറോയ്ഡ് ഉത്തേജിപ്പിക്കുന്ന ഹോർമോൺ (ടിഎസ്എച്ച്)
ଥୋରୋଟ୍ରୋଫ୍ |,തൈറോഫ്രോപ്പ്
ହର୍ମୋପିନ୍ ହରମୋନ୍ ରିଲିଜ୍ (trh),തൈറോട്രോപിൻ ഹോർമോൺ പുറത്തിറക്കുന്നു (TRH)
Ti (ଟ୍ୟୁମର ପ୍ରବାହ) ପ୍ଲସ୍ମେଡ୍) |,Ti (ട്യൂമർ നിർത്തുക) പ്ലാസ്മിഡ്
ଟିବିଆ |,ടിബിയ
ଟିକ୍,ചെള്ള്
ଜ୍ୱର ଟିକ୍ କରନ୍ତୁ |,ടിക്ക് പനി
ଜୁଆର ମାର୍ଶ |,ടൈഡൽ മാർഷ്
ଜୁଆର ଭଲ୍ୟୁମ୍ |,ടൈഡൽ വോളിയം
ଟିଗେଲମ୍,TigELLUM
ଟାଇଗର ବିଲେଇ |,കടുവ പൂച്ച
ଟିନୋସ୍ପୋରା |,ടിനോസ്പോറ
ଟେନସେଲ ପ୍ରକାର ଫ୍ଲେଗେଲମ୍ ​​|,ടിൻസൽ തരം ഫ്ലാഗെല്ലം
କ୍ଷୁଦ୍ର ପୋଲର ଅଣୁ |,ചെറിയ ധ്രുവ തന്മാത്ര
ଟିସୁ ସ୍ତର |,ടിഷ്യു ലെവൽ
ଟିସୁ ପ୍ଲାଜ୍ମିନୋଜେନ୍ ଆକ୍ଟିଭେଟର |,ടിഷ്യു പ്ലാസ്മിനോജൻ ആക്റ്റിവേറ്റർ
ଟିସୁ ଟାଇପିଂ |,ടിഷ്യു ടൈപ്പിംഗ്
ଟି-କିଲର କକ୍ଷ |,ടി-കൊലയാളി സെൽ
ଟୋଡ୍,പേക്കാന്തവള
TODSTOLOL |,ടോഡ്സ്റ്റൂൾ
ତମାଖୁ ବ୍ରୁର୍ମ୍ |,പുകയില ബഡ്വർം
ତମାଖୁ ମୋଜିକ୍ |,പുകയില മൊസൈക്
ତମାଖୁ ମୋଜା ଭାଇରସ୍ (tmv),പുകയില മൊസൈക് വൈറസ് (ടിഎംവി)
ଚତୁର,കള്ള്
ଆଙ୍ଗୁଠି,കാല്വിരല്
ସହନଶୀଳ ପ୍ରଜାତିଗୁଡିକ |,സഹിഷ്ണുത വഹിക്കുന്ന ഇനം
ଟମାଟୋ ମୋଜିକ୍ ଜୀବାଣୁ |,തക്കാളി മൊസൈക് വൈറസ്
ଜିଭ,നാക്ക്
ଜିଭ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |,നാവ് ഒട്ടിക്കൽ
ଟନୋଲୋପଷ୍ଟ |,ടോമോപ്ലാസ്റ്റ്
ଟନସିଲ୍ସ |,ടോൺസിലുകൾ
ଦାନ୍ତ,പല്ല്്
ଦାନ୍ତ ଜିପ୍ ଫୋର୍ସପ |,പല്ലുള്ള ബയോപ്സി ഫോഴ്സ്പ്
ଶୀର୍ଷ କାର୍ନିଭୋର |,മികച്ച മാംസഭോജികൾ
ଟପ୍ ମାଟି |,മുകളിലെ മണ്ണ്
ଟପୋଗ୍ରାଫି |,ഭൂരിശാസ്
ଟପୋରୋମୋସେରାଜ୍ |,ടോപ്പോയിസോമെറേസ്
ଟର୍ପେଡୋ (ଇଲେକ୍ଟ୍ରିକ୍ ରୟ),ടോർപിഡോ (ഇലക്ട്രിക് റേ)
ସମୁଦାୟ ଉର୍ବରତା ହାର |,മൊത്തം ഫെർട്ടിലിറ്റി നിരക്ക്
ଟଟାଇପାଇଟ୍ |,ടോളങ്കിപ്പൻസി
ବିଷାକ୍ତ,വിഷ
ବିଷାକ୍ତ ଜ ological ବିକ ଉତ୍ପାଦ |,വിഷ ജൈവ ഉൽപ്പന്നം
ବିଷାକ୍ତ ମେଟାବୋଲିକ୍ ବର୍ଜ୍ୟବସ୍ତୁ |,വിഷമായ ഉപാപചയ മാലിന്യങ്ങൾ
ବିଷାକ୍ତତା,വിഷാംശം
ବିଷାକ୍ତ,ടോക്സിൻ
ToxoPlasma,ടോക്സോപ്ലാസ്മ
ଟ୍ରାକ୍ ଉପାଦାନ,ഘട്ടം ഘടകം
ଟ୍ରାକିଆ,ലഘുലേഖ
ଟ୍ରାକିଆଲ୍ ସିଷ୍ଟମ୍ |,ട്രഷീൽ സിസ്റ്റം
ଟ୍ରାକିଆଲ୍ ଟ୍ୟୁବ୍ |,ട്രഷൽ ട്യൂബ്
ଟ୍ରାକିଡ୍,ചതുരയിടല്
ଟ୍ରାକେଫାଇଟ୍ଟ୍ |,ട്രൂകോഫിറ്റെ
ଟ୍ରାକୋଫାଇଟ୍ ପିତୃପୁରୁଷ |,ട്രേകോളമാര പൂർവ്വികർ
ପାରମ୍ପାରିକ ଏଗ୍ରୋ ଜଙ୍ଗଲ ବ୍ୟବସ୍ଥା |,പരമ്പരാഗത അഗ്രോഫോറസ്ട്രി സിസ്റ്റം
ଟ୍ରାଜେକ୍ଟୋରୀ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,ട്രെജക്ടറി സെപ്പറേറ്റർ
ଶାନ୍ତିଶୃଙ୍ଖଳା,Tranquiliser
ଟ୍ରେକାମିଜ୍,അതിരാധാന
ଟ୍ରାନ୍ସ ମେମ୍ବ୍ରେନ୍ ପମ୍ପ୍ |,ട്രാൻസ് മെംബ്രൺ പമ്പ്
କାରବାର,പരിവർത്തനം
ଟ୍ରାନ୍ସକ୍ରିପସନ୍,പകരാവസ്ഥ
ର୍ନାକୁ ସ୍ଥାନାନ୍ତର କର |,ആർഎൻഎ കൈമാറുക
ସ୍ଥାନାନ୍ତର,ട്രാൻസ്ഫോർ
ପରିବର୍ତ୍ତନ,രൂപാന്തരീകരണം
ସ୍ଥାୟୀ ରୂପାନ୍ତର କରିବା,രൂപാന്തരപ്പെടുത്തുന്ന തത്വം
ଟ୍ରାନ୍ସଜେନିକ୍,സംഗഹദൈവ്
ଟ୍ରାନ୍ସଜେନିକ୍ ଫସଲ,ട്രാൻസ്ജെനിക് വിള
ଟ୍ରାନ୍ସଜେନିକ୍ ଜୀବ,ട്രാൻസ്ജെനിക് ജീവി
ଟ୍ରାନ୍ସଜେନିକ୍ ଉଦ୍ଭିଦ |,ട്രാൻസ്ജെനിക് പ്ലാന്റ്
ପରିବର୍ତ୍ତନ କ୍ଷେତ୍ର,സംക്രമണ മേഖല
କ୍ରାସନିକର ଏପିଟେଲିୟମ୍ |,പരിവർത്തനപിത്ലിയം
ଅନୁବାଦ,വിവർത്തനം
ସମାଧାନର ଅନୁବାଦ,ലവ്യൂട്ട് ട്രാൻസ്ലോക്കേഷൻ
Transenmbrane ରାସ୍ତା,ട്രാൻസ്മെൻബ്രെൻ പാത
Transembrane ପ୍ରୋଟିନ୍ |,ട്രാൻസ്മെൻബ്രെൻ പ്രോട്ടീൻ
ସଂକ୍ରମଣ,പകർച്ച
ସଂକ୍ରମଣ,പകർച്ച
ଇଲେକ୍ଟ୍ରୋନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ ଟ୍ରାନ୍ସମିସନ୍ |,ട്രാൻസ്മിഷൻ ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്
ସ୍ନାୟୁ ଇମ୍ପ୍ଲୁଜ୍ ବିଷୟରେ ସଂକ୍ରମଣ |,നാഡി സംയോജിപ്പിന്റെ പ്രക്ഷേപണം
ବିଶାଳିକ |,പകറതിന്നു
ଟ୍ରାନ୍ସପିଟାଲ୍ ଟାଣ |,ട്രാൻസിഫറേഷണൽ പുൾ
ପରିବହନ,വഹിച്ചുകൊണ്ടുപോവുക
ପ୍ରତିରୋପଣ,പചോതം
ସ୍ଥାନାନ୍ତର,ട്രാൻസ്പോണ്
ଟ୍ରାନ୍ସଭର୍ସ ବାଇନାରୀ ଫିସିଅନ୍ |,തിരശ്ചീന ബൈനറി വിഘടനം
ଟ୍ରାନ୍ସଭର୍ସ କଲୋନ |,തിരശ്ചീന കോളൻ
କୀଟ,കുടുങ്ങിയ പ്രാണി
ଟ୍ରାପିଙ୍ଗ୍ |,ടാപ്പിംഗ്
ଆଘାତ,ആഘാതം
ଗଛ ଫର୍ନ,ട്രീ ഫേൺ
ଗଛ କୁମ୍ଭୀର |,ട്രീ പല്ലി
ଥରି ଥରି କମ୍ପୁଛି |,വിറയ്ക്കുക
ଟ୍ରେପୋନେମା ପଲିଡିୟମ୍ |,ട്രേപോണിമ പല്ലിഡിയം
ତ୍ରିକୋଣିଆ,ത്രിയാവസ്ഥ
ତ୍ରିକୋଣୀୟ ଅବଧି,ട്രയാസിക് കാലഘട്ടം
ଟ୍ରାନମସ୍ |,ത്രിബൂലസ്
ଟ୍ରିକାର୍ ବକ୍ସଲିକ୍ ଏସିଡ୍ ଚକ୍ର |,ട്രൈക്കാർബോക്സിക്ലിക് ആസിഡ് സൈക്കിൾ
ଟ୍ରିକାର୍ ବକ୍ସଲିକ୍ ଏସିଡ୍ |,ട്രൈക്കാർക്സിന്റെ ബോക്സിലിക് ആസിഡ്
ଟ୍ରିକାର୍ପ୍ଲାରୀ |,ട്രിക്കർപെല്ലാറി
ଟ୍ରାଇସେଲୁଲାର୍ |,ത്രിസൈലലാർ
ଟ୍ରରନିକମନ୍ସ୍ ଯଗିନାଲିସ୍ |,ട്രൈക്കോമോണസ് യോനിസ്
ଟେରିକ୍ଡିଆ,ത്രിചേര
ଟ୍ରାଇକୋମ,ട്രിച്ചോം
ଟ୍ରିକୋମାନିଆସିସ୍ |,ട്രൈക്കോമോണിയാസിസിസ്
ଟ୍ରିକୋଫିଲେଟନ୍ |,ട്രൈക്കോഫൈട്ടൺ
ଟ୍ରିକୋଡର୍ମା ପଲିସପୋରମ୍ |,ത്രികോഡെർമ പോളിസ്പോറം
ଟ୍ରିକସପାଇଡ୍ ଭଲଭ୍ |,ത്രിമാസ്പിഡ് വാൽവ്
Tridax,ട്രിഡക്സ്
ତ୍ର ify ର୍ଘ୍ୟ,ട്രൈഫോളിയേറ്റ്
ତ୍ର ify ନିକିଅମ୍,ട്രിഫോളിയം
କଳିର କାର୍ଯ୍ୟ,ട്രിഫോർക്കേറ്റ്
ଟ୍ରାଇଗେମିନାଲ୍ ସ୍ନାୟୁ |,ട്രൈജമിനൽ നാഡി
ଟ୍ରିଗର ଜୋନ୍ |,ട്രിഗർ സോൺ
ଟ୍ରାଇଗ୍ଲାଇସରାଇଡ୍ |,ട്രൈഗ്ലിസറൈഡ്
ମେଟାବ୍ଲାଇଜ୍ ମେଟାବୋଲିଜିମ୍ |,ട്രൈഗ്ലിസറൈഡ് മെറ്റബോളിസം
ଟ୍ରାଇଗନୋମଟ୍ରିକ୍ ଅନୁପାତ,ട്രിഗ്നോമെട്രിക് അനുപാതം
ପ୍ରତ୍ୟକ୍ଷ,ത്രിബ്രിഡ്
ପ୍ରତ୍ୟକ୍ଷ କ୍ରୁଶ,ട്രിഹബ്രിഡ് ക്രോസ്
ସିୟିଆଓଡୋଥ୍ରୋନାଇନ୍ |,ട്രയോഡോത്തിറോണിൻ
ତ୍ରିପାଠୀ,ത്രിലോട്ടട്രോൺ
ତୀକ୍ଷ୍ଣ,തേനീയം
ତୂରୀଶ୍ରମ,തീനമേ
ଟ୍ରିମେଥରଲାମାଇନ୍ ଅକ୍ସାଇଡ୍ |,ട്രിമേത്താലിൻ ഓക്സൈഡ്
ତ୍ରିନୋମିଆଲ୍ ନିନ୍ଦା |,ത്രിനോമിയൽ നാമകരണം
Trionyx,ട്രിയോണിക്സ്
ଟ୍ରାଇ ଦ୍ୱୀପପୁଞ୍ଜଫେଟ୍ |,ട്രിയോസ്ഫോസ്ഫേറ്റ്
ତ୍ରିପାଠୀ,ത്രിവാലിൻ
ତୀକ୍ଷ୍ଣ,ഏറ്റുമുട്ടൽ
ଟ୍ରିପିନ୍ନେଟ୍ ପତ୍ର |,ട്രിൻനെറ്റ് ഇല
ଟ୍ରିପଲେଟ୍ |,രണ്ടിടല്
ତ୍ରିପାଠୀ,ട്രിപ്ലോബ്ലാസ്റ്റിക്
ଟ୍ରାଇସୋମିକ୍ |,ത്രിസ്മിക്
ଟ୍ରାଇଟିଭାଲ୍,ܘNITICE
Tractyum Aestivum (ଗହମ),ട്രിറ്റികം എസ്റ്റിവം (ഗോതമ്പ്)
ଟ୍ରାଇଟିମ୍ ସଜିନମ୍ |,ട്രിറ്റികം സാറ്റിവം
Tractytum Turgidum |,ട്രിറ്റികം ടർജിഡം
ଚୋବାଇବା,ട്രോചന്റർ
ଟ୍ରୋକୋଫୋର ଲାର୍ଭା |,ട്രോകോഫോർ ലാർവ
ଟ୍ରଫିକ୍ ଫ୍ୟାକ୍ଟର୍ |,ട്രോഫിക് ഘടകം
ଟ୍ରଫିକ୍ ସ୍ତର |,ട്രോഫിക് ലെവൽ
ଟ୍ରଫିକ୍ ସ୍ତର ଦକ୍ଷତା |,ട്രോഫിക് ലെവൽ കാര്യക്ഷമത
ଟ୍ରଫୋବ୍ଲାଷ୍ଟ |,ട്രോഫോബ്ലാസ്റ്റ്
ଟ୍ରପିକାଲ୍ ଜଳବାୟୁ |,ഉഷ്ണമേഖലാ കാലാവസ്ഥ
ଟ୍ରପିକାଲ୍ ସମ୍ପ୍ରଦାୟଗୁଡିକ |,ഉഷ്ണമേഖലാ കമ്മ്യൂണിറ്റികൾ
ଟ୍ରପିକାଲ୍ ଡିପିସିଭିସିଂ ଜଙ୍ଗଲ ବାୟୋମ୍ |,ഉഷ്ണമേഖലാ ഇലപൊൻഡ് ഫോറസ്റ്റ് ബയോം
ଟ୍ରପିକାଲ୍ ଇକୋସିଷ୍ଟମ୍,ഉഷ്ണമേഖലാ ഇക്കോസിസ്റ്റം
ଟ୍ରପିକାଲ୍ ଜଙ୍ଗଲ,ഉഷ്ണമേഖലാ വനം
ଟ୍ରପିକାଲ୍ ବର୍ଷା ଜଙ୍ଗଲ ବାୟୋମ୍ |,ഉഷ്ണമേഖലാ മഴക്കാരുടെ വനം ബയോം
ଟ୍ରପିକାଲ୍ ବର୍ଷା ଜଙ୍ଗଲ |,ഉഷ്ണമേഖല മഴക്കാട്
ଟ୍ରିପୋମିଓସିନ୍,ട്രിപ്പോമിയോസിൻ
ଟ୍ରପୋନିନ୍,ട്രിപ്പോനിൻ
ଟ୍ରପୋପୋଜ୍ (ଟ୍ରପୋସେର୍ସର ଶୀର୍ଷ),ട്രോപോപോസ് (ട്രോപോസ്ഫിയറിന്റെ മുകളിൽ)
ପ୍ରକୃତ ପ୍ରଜନନ ବିବିଧତା |,യഥാർത്ഥ ബ്രീഡിംഗ് ഇനം
ପ୍ରକୃତ କର୍କଟ,യഥാർത്ഥ കാൻസർ
ପ୍ରକୃତ ଫଳ,ശരിയായ ഫലം
ପ୍ରକୃତ ନ୍ୟୁକ୍ଲିୟସ୍ |,യഥാർത്ഥ ന്യൂക്ലിയസ്
ଟ୍ରଙ୍କ ଅଞ୍ଚଳ,തുമ്പിക്കൈ
ଟ୍ରଙ୍କ ଅଞ୍ଚଳ,തുമ്പിക്കൈ
ଟ୍ରଙ୍କ,തുന്വികൈ്ക
ଟ୍ରଙ୍କ,തുന്വികൈ്ക
ଟ୍ରଙ୍କ,തുന്വികൈ്ക
ଟ୍ରାଗନ୍ |,ശ്രമം
ଟ୍ରାଇପାନୋସୋମା |,ട്രിപാനോസോമ
ଟ୍ରିପ୍ଟସିନ୍,ട്രിപ്സിൻ
ଟ୍ରିପ୍ଟୋଫାନ୍ ଓପନ୍ |,ട്രിപ്റ്റോഫാൻ ഓപ്പറേഷൻ
ଟ୍ରାଇପଟୋଫାନ୍ |,ട്രിപ്റ്റോഫാൻ
ଟ୍ୟୁବ୍ ସଂସ୍କୃତି |,ട്യൂബ് സംസ്കാരം
ଟ୍ୟୁବ୍ ସଂସ୍କୃତି |,ട്യൂബ് സംസ്കാരം
ଟ୍ୟୁବର ଗଠନ,കിഴങ്ങുവർഗ്ഗ രൂപീകരണം
ଯକ୍ଷ୍ମା ମୂଳ |,ട്യൂബർകുലർ റൂട്ട്
ଯକ୍ଷ୍ମା ବୃଦ୍ଧିକୁ,ക്ഷയരോഗമാണ്
ଟ୍ୟୁବ୍ରୋ-ଇନଫଣ୍ଡିବୁଲାର୍ ନ୍ୟୁରନ୍ |,Tubero-splundundibuly ന്യൂറോൺ
ଟେବୁଲସ୍,തുബറസ്സെ
ଟେବୁସର ପ୍ରକାର |,ട്യൂബറസ് തരം
ଟୁଜିକ୍ସ,തിരുവൽഫൈക്സ്
ଟ୍ୟୁବଲାର୍ ଅଙ୍ଗ |,ട്യൂബുലാർ അവയവം
ଟ୍ୟୁବଲାର୍ ପୁନରପାସର |,ട്യൂബുലാർ റീഫൈപ്ഷൻ
ଟ୍ୟୁବଲାର୍ ରହସ୍ୟ,ട്യൂബുലാർ സ്രവണം
ଟୁବୁଲ୍,ലഘുലേഖ
ଟୁବୁଲି ପୁନ on ଅନୁସନ୍ଧାନ |,ട്യൂബുലി റെസി
ତୁବୁଲିନ୍ |,ട്യൂബുലിൻ
ସିଲିଆ ର ଟୁଆଲ୍ |,സിലിയയുടെ ടഫ്റ്റ്
ଟ୍ୟୁମର୍,മുഴ
ଟ୍ୟୁମର୍ ଜୀବାଣୁ ସୃଷ୍ଟି କରେ |,ട്യൂമർ വൈറസിന് കാരണമാകുന്നു
ଟ୍ୟୁମର ଜିନ୍ ଗଠନ କରେ |,ട്യൂമർ രൂപീകരിക്കുന്ന ജീൻ
ଟ୍ୟୁମର ଦମନକାରୀ ଜିନ୍ |,ട്യൂമർ അടിച്ചമർത്തൽ ജീൻ
ଟ୍ୟୁମର୍ ପ୍ରମୋଟର |,ട്യൂമർ പ്രൊമോട്ടർ
ଟ୍ୟୁମର ଜୀବାଣୁ |,ട്യൂമർ വൈറസ്
ଟୁନା ମାଛ |,ട്യൂണ മത്സ്യം
ଟୁଙ୍ଗଷ୍ଟେନ୍ |,ടങ്സ്റ്റൺ
ଟନିକା,ടുണ
ଟନିକା ଆଲବୁଗିନ |,ടുക്ക ആൽബൂഗിനിയ
ଟୁକିକା ବିସ୍ତାର,ടുക്ക ബാഹ്യ
ଟୁକିକା ଇଣ୍ଟିମା |,ടുക്ക ചോത്ത
ଟୁନିକା ମିଡିଆ,ടുനാ മീഡിയ
Tunicata,ടല് തെയിക്കാറ്റ
Tunicate,ഇരിയുക
ଟନିକେଟ୍ ଗୋଷ୍ଠୀ |,ഗ്രൂപ്പ് ട്യൂൺ ചെയ്യുക
ପ୍ରତ୍ୟାହାର,മുന്പാരം
