Malayalam,Odiya
സ്റ്റാറ്റസ് ചാനൽ,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
"1. സ്റ്റെപ്പ് സൈസ്, 2. സ്റ്റെപ്പ് അളവുകൾ","1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |"
താൽക്കാലികമായി നിർത്തി കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ,ବିରାମ ଏବଂ ଅପେକ୍ଷା ପ୍ରୋଟୋକଲ୍ |
ബ്രേക്ക് കോഡ്,ବ୍ରେକ୍ କୋଡ୍
താൽക്കാലികമായി നിർത്തുക,ବିରାମ ଚାବି |
സംഭരണശേഷി,ସ୍ଥାୟୀତ୍ୱ |
സംഭരിച്ച പ്രോഗ്രാം,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |
പരമ്പര ഡാറ്റ,କ୍ରମିକ ତଥ୍ୟ |
"1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്","1. ସଂରଚନା ଏନକୋଡିଂ, 2. ସଂରଚନା କୋଡିଂ |"
ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL),ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL)
"1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം","1. ବ୍ରୋଚର ସିଟ୍, 2 ଶ style ଳୀ ଅକ୍ଷର"
ഉപ ഡയറക്ടറി,ସବ୍-ଡିରେକ୍ଟୋରୀ |
"1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്","1. ସବ୍ନେଟ୍, 2. ସବ୍ନେଟ୍ |"
ഉപവൃക്ഷം,subtree
"1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്","1. ସଂକ୍ଷେପରେ, 2. ସଂକ୍ଷେପରେ"
"1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ","1. ସୁପର କମ୍ପ୍ୟୁଟର, 2. ସୁପର କମ୍ପ୍ୟୁଟର |"
"1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ","1. ସୁପର ଗଣନା, 2. ସୁପର ଗଣନା |"
കീ കീ,କି କି
മുൻനിര ഉപയോക്താവ്,ଶୀର୍ଷ ଉପଭୋକ୍ତା |
മേൽനോട്ടത്തിലുള്ള പഠനം,ତଦାରଖ ଶିକ୍ଷଣ |
സഹായ ചിപ്പ്,ସହାୟକ ଚିପ୍
നെറ്റ് വേരിയൻസ്,ନିଟ୍ ଭିନ୍ନତା |
"1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ","1. ନେଟ ଭିନ୍ନତା, 2. ବିଭାଗ, 3. ସୁରଫାନ୍ |"
സ്വാപ്പ്,ସ୍ୱାପ୍
ഇൻബൗണ്ട്,ଭିତରକୁ
ഒഴുക്ക്,ଆଉଟଫ୍ଲୋ
കൈമാറ്റം,ଅଦଳବଦଳ
"1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്,2. നെറ്റ്‌വർക്ക് മാറ്റി","1. ସୁଇଚ୍ ନେଟୱାର୍କ, 2 ସୁଇଚ୍ ନେଟୱାର୍କ |"
സ്വിച്ചിംഗ്,ସୁଇଚ୍
സ്വിച്ചിംഗ് തത്വം,ସୁଇଚ୍ ନୀତି |
പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്,ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |
സമന്വയം,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
സിൻക്രൊണൈസർ,ସିଙ୍କ୍ରୋନାଇଜର୍
സിൻക്രണസ്,ସମକାଳୀନ |
സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH),ସିଙ୍କ୍ରୋନସ୍ ସାଂଖ୍ୟିକ କ୍ରମ (SDH)
വാക്യ വിശകലനം,ବାକ୍ୟ ବିଶ୍ଳେଷଣ |
സിസ്റ്റം വിശകലനം,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
സിസ്റ്റം എഞ്ചിനീയറിംഗ്,ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ
"1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ","1. ସିଷ୍ଟମ୍ ବ୍ରେକର୍, 2. ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |"
സിസ്റ്റം ഇന്റഗ്രേറ്റർ,ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର
സിസ്റ്റം ലോഗ്,ସିଷ୍ଟମ୍ ଲଗ୍ |
സിസ്റ്റം കവർ,ସିଷ୍ଟମ୍ କଭର |
സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA),ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ଗଠନ (SNA)
"1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ","1. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍, 2. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |"
"1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ","1. ସିଷ୍ଟମ୍ ପୁନ art ଆରମ୍ଭ, 2. ସିଷ୍ଟମ୍ ପୁନ Rest ଆରମ୍ଭ |"
സിസ്റ്റം അവസാനിപ്പിക്കൽ,ସିଷ୍ଟମ୍ ସମାପ୍ତି |
സിസ്റ്റം ടെസ്റ്റ്,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
സിസ്റ്റം യൂട്ടിലിറ്റി,ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |
"1. സിസ്റ്റമാറ്റിക് കോഡ്, 2. സിസ്റ്റമാറ്റിക് കോഡ്","1. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍, 2. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍ |"
ടാബ് കമാൻഡ്,ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |
പട്ടിക,କାର୍ଯ୍ୟସୂଚୀ
പട്ടിക അവലോകനം,ଟାବୁଲାର୍ ସମୀକ୍ଷା
മേശ സ്ഥലം,ଟେବୁଲ୍ ସ୍ପେସ୍ |
ശിലാഫലകം,ଫଳକ
"1.ടേബിൾ, 2.അറേ അറേ","1. ଟାବୁଲାର୍, 2. ଆରେ ଆରେ |"
ടാബുലേഷൻ പ്രവർത്തനം,ଟ୍ୟାବୁଲେସନ୍ ଫଙ୍କସନ୍
"1. അടയാളപ്പെടുത്തിയ വാസ്തുവിദ്യ, 2. അടയാളപ്പെടുത്തിയ ഘടന","1. ଚିହ୍ନିତ ସ୍ଥାପତ୍ୟ, 2. ଚିହ୍ନିତ ସଂରଚନା |"
അടയാളപ്പെടുത്തിയ ഇമേജ് ഫയൽ ഫോം (TIFF),ଚିହ୍ନିତ ପ୍ରତିଛବି ଫାଇଲ ଫର୍ମ (TIFF)
ടാൻഡം സിസ്റ്റം,ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |
ടേപ്പ് സാന്ദ്രത,ଟେପ୍ ସାନ୍ଧ୍ରତା |
ടേപ്പ് കവർ,ଟେପ୍ କଭର |
ടാർ ഫയൽ,ଟାର୍ ଫାଇଲ୍ |
ജോലി,କାମ କର |
ജോലി ഗൈഡ്,କାର୍ଯ୍ୟ ଗାଇଡ୍
ടാസ്ക് ഷെഡ്യൂളർ,କାର୍ଯ୍ୟ ସୂଚୀ
ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (TCP/IP),ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (TCP / IP)
മുറിക്കൽ പ്രവർത്തനം,କାଟିବା କାର୍ଯ୍ୟ
ടെലികമ്മ്യൂണിക്കേഷൻസ്,ଟେଲି ଯୋଗାଯୋଗ |
ടെലികമ്മ്യൂണിക്കേഷൻസ്,ଟେଲି ଯୋଗାଯୋଗ |
ടെലികോം,ଟେଲିକମ୍ |
ടെലികോൺഫറൻസ്,ଟେଲି କନଫରେନ୍ସ |
"1. ടെലിഗ്രാഫ്, 2. ടെലിഗ്രാഫി","1. ଟେଲିଗ୍ରାଫ୍, 2. ଟେଲିଗ୍ରାଫି |"
"1. ടെലിമീറ്റർ, 2. ടെലിമെട്രി","1. ଟେଲିମିଟର, 2. ଟେଲିମେଟ୍ରି |"
"1.ടെലിഫോൺ, 2.ടെലിഫോൺ","1. ଟେଲିଫୋନ୍, 2. ଟେଲିଫୋନ୍"
ടെലിഫോണ്,ଟେଲିଫୋନ୍ |
"1.ടെലിപ്രിൻറർ, 2.ടെലിപ്രിൻറർ","1. ଟେଲିପ୍ରିଣ୍ଟର୍, 2. ଟେଲି ପ୍ରିଣ୍ଟର୍"
ടെലിപ്രോസസിംഗ്,ଟେଲି ପ୍ରୋସେସିଂ |
"1. ദൂരദർശൻ, 2. ടെലിവിഷൻ, 3. ദൂരദർശൻ","1. ଦ୍ୱାରରଶନ୍, 2. ଟେଲିଭିଜନ, 3. ଦ୍ୱାରଦ୍ୱାର |"
ടെലക്സ്,ଟେଲକ୍ସ |
"1.ട്രാപ്പ് എവേ, 2.ടെൽനെറ്റ്","1. ଟ୍ରାପ୍ ଦୂରରେ, 2. ଟେଲନେଟ୍ |"
"1.ചൂട്, 3.താപനില","1. ଉତ୍ତାପ, 3. ତାପମାତ୍ରା"
"1. ഷേപ്പ് പ്ലേറ്റ്, 2. ടെംപ്ലേറ്റ്, 3. രൂപ","1. ଆକୃତି ପ୍ଲେଟ୍, 2. ଟେମ୍ପଲେଟ୍, 3. ଗ୍ରୁପ୍"
പത്തിന്റെ പൂരകം,ଦଶର ସଂପନ୍ନ |
ടെറാ ബൈറ്റ്,ଟେରା ବାଇଟ୍ |
ടെറ ഫാലോപ്സ്,ଟେରା ପତିତପାବନ |
"1.എൻഡ് പോയിന്റർ, 2.ടെർമിനൽ കഴ്സർ","1. ଶେଷ ସୂଚକ, 2. ଟର୍ମିନାଲ୍ କର୍ସର୍ |"
"1.എൻഡ് നോഡ്, 2. ടെർമിനൽ നോഡ്","1. ଶେଷ ନୋଡ୍, 2. ଟର୍ମିନାଲ୍ ନୋଡ୍ |"
ടെർമിനൽ വിൻഡോ,ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |
അവസാനിക്കുന്നു,ସମାପ୍ତ
ട്രൈ-ബേസ്,ତ୍ରି-ଆଧାର |
മൂന്ന് അടിസ്ഥാന പ്രവർത്തനം,ତିନୋଟି ବେସ୍ ଅପରେସନ୍ |
ടെസ്റ്റിംഗ്,ପରୀକ୍ଷା
ടെസ്റ്റ് കവറേജ്,ପରୀକ୍ଷା କଭରେଜ୍ |
ടെസ്റ്റ് എക്സിക്യൂഷൻ,ପରୀକ୍ଷା ନିଷ୍ପାଦନ
ടെസ്റ്റ് ഡാറ്റ,ପରୀକ୍ଷା ତଥ୍ୟ
"1. വാചകം, 2. പഠന മെറ്റീരിയൽ","1. ପାଠ, ୨। ଅଧ୍ୟୟନ ସାମଗ୍ରୀ |"
ടെക്സ്റ്റ് ബോക്സ്,ଟେକ୍ସଟ୍ ବକ୍ସ
ടെക്സ്റ്റ് കഴ്സർ,ପାଠ୍ୟ କର୍ସର୍ |
ടെക്സ്റ്റ് എഡിറ്റർ,ପାଠ୍ୟ ସମ୍ପାଦକ |
ടെക്സ്റ്റ് ഫയൽ,ଟେକ୍ସଟ୍ ଫାଇଲ୍ |
പാഠ്യപദ്ധതി,ପାଠ୍ୟକ୍ରମ
ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്,ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
സംഭാഷണ-വാചകം (TTS),ବାଣୀ-ପାଠ (TTS)
ടെക്സ്ചർ മാപ്പിംഗ്,ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |
"1.T ഫ്ലിപ്പ് ഫ്ലോപ്പ്, 2.T-ബിനോമീറ്റർ","1. ଟି ଫ୍ଲିପ୍ ଫ୍ଲପ୍, 2. ଟି-ବିନୋମିଟର |"
താപ മുദ്ര താപ,ଥର୍ମାଲ୍ ସିଲ୍ ଥର୍ମାଲ୍ |
"1.പ്രിൻറർ തിൻ ഫിലിം മെമ്മറി, 2.തിൻ ഫിലിം മെമ്മറി","1. ପ୍ରିଣ୍ଟର୍ ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି, 2. ଏହି ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି |"
(TFT) തിൻ ഫിലിം ട്രാൻസിസ്റ്റർ (TFT),(TFT) ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର (TFT)
"1.ജെമിംഗ്, 2.ഹാഷിംഗ്","1. ରତ୍ନ, 2. ହ୍ୟାସିଂ"
ത്രെഡ് വള,ଥ୍ରେଡ୍ ବଙ୍ଗଲ୍ |
ത്രെഡിംഗ്,ଥ୍ରେଡିଙ୍ଗ୍
"1.ത്രിരാഷ്ട്ര ശൃംഖല, 2.ത്രിരാഷ്ട്ര ശൃംഖല","1. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ, 2. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ |"
ഒഴുക്ക് ശേഷി,ପ୍ରବାହ କ୍ଷମତା
സമയ സങ്കീർണ്ണത,ସମୟ ଜଟିଳତା |
ടൈം ഡിവിഷൻ മൾട്ടിപ്ലെക്സിംഗ് (ടിഡിഎം),ଟାଇମ୍ ଡିଭିଜନ୍ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ (TDM)
ടൈം ഫ്രെയിം,ସମୟ ସୀମା
അതേ സമയം തന്നെ,ସେହି ସମୟରେ
"1. കോൾ മെഷീൻ, 2. കോൾ മെഷീൻ, 3. ടൈം മെഷീൻ","1. କଲ୍ ମେସିନ୍, 2. କଲ୍ ମେସିନ୍, 3. ଟାଇମ୍ ମେସିନ୍ |"
സമയം കഴിഞ്ഞു,ସମୟ ସମାପ୍ତ
"1.കലോക്കേഷൻ, 2.കാൽ ക്വാണ്ടൈസേഷൻ","1. କାଲୋକେସନ୍, 2. କାଲ୍ କ୍ୱାଣ୍ଟାଇଜେସନ୍ |"
സമയ പരമ്പര,ସମୟ କ୍ରମ |
"1. സമയ വിഭജനം, 2. സമയം പങ്കിടൽ","1. ସମୟ ବିଭାଜନ, ୨। ସମୟ ବାଣ୍ଟିବା |"
സമയം പങ്കിടൽ സംവിധാനം,ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |
കോൾ സ്റ്റെപ്പ്,କଲ୍ ଷ୍ଟେପ୍ |
സമയ ഡയഗ്രം,ସମୟ ଚିତ୍ର
സ്വഭാവം,ବର୍ଣ୍ଣ
ടോഗിൾ ചെയ്യുക,ଟୋଗଲ୍ କରନ୍ତୁ |
ടോഗിൾ നീക്കം,ଘୁଞ୍ଚାଇବା
"1.ചിഹ്നം, 2.ടോക്കൺ","1.ସାଇମ୍ବଲ୍, 2. ଟୋକେନ୍"
ടോക്കൺ ബസ്,ଟୋକେନ୍ ବସ୍ |
ടോക്കൺ ബസ്,ଟୋକେନ୍ ବସ୍ |
ടോക്കൺ ബസ് ശൃംഖല,ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |
"1. ചിഹ്ന മോതിരം, 2. ചിഹ്ന മോതിരം","1. ପ୍ରତୀକ ରିଙ୍ଗ, 2. ପ୍ରତୀକ ରିଙ୍ଗ |"
ടോക്കൺ ചർച്ചകൾ,ଟୋକନ୍ ବୁ ation ାମଣା |
"1.ഉപകരണങ്ങൾ, 2.ഉപകരണങ്ങൾ","1. ଟୁଲ୍, 2. ଟୁଲ୍"
മുകളിലെ കാൽ,ଉପର ପାଦ |
മുകളിൽ കാൽ ഡിസൈൻ,ଉପର ପାଦ ଡିଜାଇନ୍ |
"1. നെയിൽ റിഡ്ജ് കോൺഫിഗറേഷൻ, 2. താഴേക്ക് വലിക്കുക","1. ନେଲ ରିଜ୍ ବିନ୍ୟାସ, 2. ତଳକୁ ଟାଣ |"
"1. സ്ഥാനം, 2. ലൊക്കേഷൻ സയൻസ്","1. ଅବସ୍ଥାନ, 2. ଅବସ୍ଥାନ ବିଜ୍ଞାନ |"
ടച്ച് പാഡുകൾ,ଟଚ୍ ପ୍ୟାଡ୍ |
ടച്ച് സ്ക്രീൻ,ଟଚ୍ ସ୍କ୍ରିନ୍
"1.മാർക്ക്, 2.മാർക്ക്, 3.ട്രേസിംഗ്","1. ମାର୍କ, 2. ମାର୍କ, 3. ଟ୍ରେସିଂ"
കണ്ടെത്തൽ,ଅନୁସନ୍ଧାନ
"1.വഴി, 2.പാത, 3.ചോർച്ച","1. ୱେ, 2. ପଥ, 3. ଲିକ୍ |"
"1.ട്രാക്ക് ഡിസ്ക്, 2.പാത്ത് ഡിസ്ക്","1. ଟ୍ରାକ୍ ଡିସ୍କ, 2. ପଥ ଡିସ୍କ |"
പാത്ത് ടേപ്പ്,ପଥ ଟେପ୍ |
"1. പിന്തുടരുക, 2. പിന്തുടരുക","1. ଅନୁସରଣ, 2. ଅନୁସରଣ"
"1. പിന്തുടരുക, 2. പിന്തുടരുക","1. ଅନୁସରଣ କରନ୍ତୁ, 2. ଅନୁସରଣ କରନ୍ତୁ |"
പാത,ପଥ
"1. ഇടപാട്, 2. ഇടപാട്, 3. ഇടപാട്, 4. കൈമാറ്റം","1. ଟ୍ରାନସାକସନ୍, 2. ଡିଲ୍, 3. ଟ୍ରାନ୍ସକ୍ସନ୍, 4. ଏକ୍ସଚେଞ୍ଜ୍"
"1. ഡീൽ ഫയൽ, 2. ആക്റ്റിവിറ്റി ഫയൽ","1. ଡିଲ୍ ଫାଇଲ୍, 2. କାର୍ଯ୍ୟକଳାପ ଫାଇଲ୍ |"
"1. ഇടപാട് രേഖ, 2. ഇടപാട് ലോഗ്","1. ଟ୍ରାନ୍ସଜେକ୍ସନ୍ ଡକ୍ୟୁମେଣ୍ଟ୍, 2. ଟ୍ରାନ୍ସଜେକ୍ସନ୍ ଲଗ୍ |"
"1. ട്രാൻസ്ക്രൈബ്, 2. ലിപ്യന്തരണം","1. ଟ୍ରାନ୍ସକ୍ରିପସନ୍, 2. ଟ୍ରାନ୍ସଲିଟ୍ରେଟ୍ |"
ട്രാൻസ്ഡ്യൂസർ,ଟ୍ରାନ୍ସଡ୍ୟୁସର
കൈമാറ്റ നിരക്ക്,ସ୍ଥାନାନ୍ତର ହାର
കൈമാറ്റ സമയം,ସ୍ଥାନାନ୍ତର ସମୟ
പരിവർത്തനം,ରୂପାନ୍ତର
ക്ഷണികമായ പിശക്,କ୍ଷଣିକ ତ୍ରୁଟି |
പരിവർത്തന കാലയളവ്,ସଂକ୍ରମଣ ଅବଧି
"1. സംക്രമണം, 2. സോളിസ്റ്റിസ്","1. ସଂକ୍ରମଣ, 2. ସଲଷ୍ଟାଇସ୍ |"
പകരുന്ന,ସଂକ୍ରାମକ
അണുബാധയുണ്ടായി,ସଂକ୍ରମିତ
"1.വിവർത്തനം, 2.വിവർത്തനം, 3.വ്യാഖ്യാനം","1. ଅନୁବାଦ, 2. ଅନୁବାଦ, 3. ବ୍ୟାଖ୍ୟା"
"1. ട്രാൻസ്മിഷൻ, ട്രാൻസ്മിറ്റ്, 2. ട്രാൻസ്മിറ്റ്","1. ପ୍ରସାରଣ, ପ୍ରସାରଣ, 2. ପ୍ରସାରଣ |"
കമ്മ്യൂണിക്കേഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP),ଯୋଗାଯୋଗ ନିୟନ୍ତ୍ରଣ ପ୍ରୋଟୋକଲ୍ (TCP)
"1. ട്രാൻസ്മിഷൻ ലൈൻ, 2. ട്രാൻസ്മിഷൻ ലൈൻ","1. ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍, 2. ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |"
ട്രാൻസ്മിറ്റർ,ଟ୍ରାନ୍ସମିଟର
സുതാര്യത,ସ୍ୱଚ୍ଛତା
ട്രാൻസ്പോണ്ടർ,ଟ୍ରାନ୍ସପଣ୍ଡର |
"1.ഗതാഗതം, 2.റിഗ്രഷൻ","1. ଟ୍ରାନ୍ସପୋର୍ଟ, 2. ରେଗ୍ରେସନ୍"
സ്ഥാനമാറ്റം,ସ୍ଥାନାନ୍ତରଣ
ട്രാൻസ്പ്യൂട്ടർ,ଟ୍ରାନ୍ସପ୍ୟୁଟର
"1.ട്രാൻസ്മിറ്റ് റിസീവർ, 2.ട്രാൻസ് റിസീവർ","1. ଟ୍ରାନ୍ସମିସନ୍ ରିସିଭର୍, 2. ଟ୍ରାନ୍ସ ରିସିଭର୍ |"
"1. കെണി, 2. കെണി, 3. പിടിക്കുക","1. ଜାଲ, 2. ଜାଲ, 3. ଧରିବା |"
ഭ്രമണം,ଘୂର୍ଣ୍ଣନ
മരം (പരിവർത്തനം),ବୃକ୍ଷ (ସଂକ୍ରମଣ)
വൃക്ഷ ശൃംഖല,ବୃକ୍ଷ ନେଟୱାର୍କ |
സഹായ സർക്യൂട്ട്,ସହାୟକ ସର୍କିଟ |
നിസ്സാരമായ ഡയഗ്രം,କ୍ଷୁଦ୍ର ଚିତ୍ର
ട്രബിൾഷൂട്ടിംഗ്,ସମସ୍ୟା ନିବାଋଣ
പറിച്ചെടുത്തു,ଚିରିଦେଲା |
സത്യ പട്ടിക,ସତ୍ୟ ସାରଣୀ
"1. ട്യൂണർ, 2. ട്യൂണർ, 3. ട്യൂണർ","1. ଟ୍ୟୁନର୍, 2. ଟ୍ୟୁନର୍, 3. ଟ୍ୟୁନର୍ |"
"1.ടണലിംഗ്, 2.ടണലിംഗ്","1. ଟନେଲିଂ, 2. ଟନେଲିଂ |"
"1. അഡ്ജസ്റ്റ്മെന്റ്, 2. ട്യൂണിംഗ്, 3. ട്യൂണിംഗ്","1. ଆଡଜଷ୍ଟମେଣ୍ଟ୍, 2. ଟ୍ୟୁନିଂ, 3. ଟ୍ୟୁନିଂ"
ട്യൂപ്പിൾ,ଟୁପଲ୍ |
ടർബോ പാസ്കൽ,ଟର୍ବୋ ପାସ୍କାଲ୍ |
ട്യൂറിംഗ് മെഷീൻ,ଟୁରିଂ ମେସିନ୍ |
തിരിയുന്ന സമയം,ଘୂର୍ଣ୍ଣନ ସମୟ |
വഴിത്തിരിവ് പ്രമാണം,ଟର୍ଣ୍ଣାରାଉଣ୍ଡ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
ടേൺ സീക്വൻസ്,କ୍ରମ ଟର୍ନ କରନ୍ତୁ |
ദമ്പതികൾ കേബിൾ,ଦମ୍ପତି କେବୁଲ୍ |
"1. വിപരീത ജോടി, 2. വിപരീത ജോഡി","1. ଓଲଟା ଯୋଡି, 2. ଓଲଟା ଯୋଡି |"
ഇരട്ട പാസ് റിമൈൻഡർ,ଡବଲ୍ ପାସ୍ ରିମାଇଣ୍ଡର୍ |
രണ്ടിന്റെ പൂരകം,ଦୁଇଟିର ସଂପନ୍ନ |
തരം,ଟାଇପ୍ କରନ୍ତୁ |
"1.തരം മുഖം, 2. സ്വഭാവം","1. ପ୍ରକାର ଚେହେରା, 2. ଚରିତ୍ର |"
ടൈപ്പോഗ്രാഫിക്കൽ ടോപ്പ്,ଟାଇପୋଗ୍ରାଫିକ୍ ଟପ୍ |
പ്രിന്റർ വീൽ,ପ୍ରିଣ୍ଟର୍ ଚକ |
ടൈപ്പിംഗ്,ଟାଇପିଂ
തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം,ନିରବଚ୍ଛିନ୍ନ ଶକ୍ତି ଉତ୍ସ |
"1. സിംഗിൾ ഓപ്പറേഷൻ, 2. വൺ-പാർട്ട് സിസ്റ്റം","1. ଏକକ ଅପରେସନ୍, 2. ଏକ-ଭାଗ ସିଷ୍ଟମ୍ |"
ഒറ്റ ഓപ്പറേഷൻ,ଏକକ ଅପରେସନ୍
"1.ഒറ്റ ഓപ്പറേറ്റർ, 2.ഒറ്റ ഓപ്പറേറ്റർ","1. ସିଙ୍ଗଲ୍ ଅପରେଟର୍, 2. ସିଙ୍ଗଲ୍ ଅପରେଟର୍ |"
അനിശ്ചിതത്വം,ଅନିଶ୍ଚିତତା |
അനിയന്ത്രിതമായ പ്രസ്താവന,ଅବରୋଧିତ ବିବୃତ୍ତି |
എണ്ണമറ്റ,ଅଗଣିତ
അനാച്ഛാദനം,ଉନ୍ମୋଚନ
അനിശ്ചിതമായ,ନିର୍ଣ୍ଣୟ
നിർവചിക്കാത്തത്,ଅଜ୍ଞାତ
നിർവചിക്കാത്ത റെക്കോർഡ്,ଅଜ୍ଞାତ ରେକର୍ଡ |
ഉന്മൂലനം,ବିନାଶ
"1. നിർബന്ധം, 2. കോർഡിനേറ്റർ, 3, കോർഡിനേറ്റർ","1. ବାଧ୍ୟବାଧକତା, 2. ସଂଯୋଜକ, 3, ସଂଯୋଜକ |"
വ്യക്തമാക്കിയിട്ടില്ല,ନିର୍ଦ୍ଦିଷ୍ଟ
"1.വ്യക്തമല്ലാത്ത ഗ്രാഫ്, 2. വ്യക്തമാക്കാത്ത ഗ്രാഫ്","1. ନିର୍ଦ୍ଦିଷ୍ଟ ଗ୍ରାଫ୍, 2. ନିର୍ଦ୍ଦିଷ୍ଟ ଗ୍ରାଫ୍ |"
ഒരേ ദിശയിലുള്ള സേവന സമയം,ସମାନ ଦିଗ ସେବା ସମୟ |
റദ്ദാക്കുക,ରଦ୍ଦ କରନ୍ତୁ |
"1.ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്, 2. ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്","1. ଅସଂଯୁକ୍ତ ଡିସ୍କ, 2. ଅସଂଯୁକ୍ତ ଡିସ୍କ |"
മാപ്പിംഗ്,ମ୍ୟାପିଂ
"1.യൂണികോഡ്, 2.ഏക കോഡ്","1. ୟୁନିକୋଡ୍, 2. ସିଙ୍ଗଲ୍ କୋଡ୍ |"
വ്യക്തമാക്കാത്ത മരം,ନିର୍ଦ୍ଦିଷ୍ଟ ଗଛ |
തുല്യ റിസോഴ്സ് ലൊക്കേഷൻ അസെസർ (YRL),ୟୁନିଫର୍ମ ଉତ୍ସ ଅବସ୍ଥାନ ମୂଲ୍ୟାଙ୍କନକାରୀ (YRL)
ഒരു പ്രോസസ്സിംഗ്,ଏକ ପ୍ରକ୍ରିୟାକରଣ |
അതുല്യമായ,ଅନନ୍ୟ |
അൺഷീൽഡ് ട്വിസ്റ്റഡ് ഡബിൾസ് (UTP),ଅଣସଂରକ୍ଷିତ ମୋଡ଼ାଯାଇଥିବା ଡବଲ୍ସ (UTP)
"1.യൂണിറ്റ്, 2. യൂണിറ്റ്","1. ୟୁନିଟ୍, ୨ ୟୁନିଟ୍"
യൂണിറ്റ് വിലാസം,ଏକକ ଠିକଣା
യൂണിറ്റ് ഇടവേള,ଏକକ ବ୍ୟବଧାନ
യൂണിറ്റ് ടെസ്റ്റ്,ଏକକ ପରୀକ୍ଷା
യൂണിറ്റ് കോഡ്,ଏକକ କୋଡ୍
ഒരു പോസ്റ്റ്,ଏକ ପୋଷ୍ଟ
