Malayalam,Kannada
റീമാൻ-ഇന്റഗ്രൽ,ರೀಮನ್-ಅವಿಭಾಜ್ಯ
"വലത്കോണ്, വലത്കോണ്","ಬಲ ಕೋನ, ಬಲ ಕೋನ"
വലത് കോണുള്ള ത്രികോണം,ಬಲ ಕೋನದ ತ್ರಿಕೋನ
വലത് വൃത്താകൃതിയിലുള്ള കോൺ,ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್
തെക്ക് സെറ്റ്,ದಕ್ಷಿಣ ಸೆಟ್
വലത് വൃത്താകൃതിയിലുള്ള സിലിണ്ടർ,ಬಲ ವೃತ್ತಾಕಾರದ ಸಿಲಿಂಡರ್
ഘടികാരദിശയിൽ,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
തെക്ക് വിപരീതം,ದಕ್ಷಿಣ ವಿಲೋಮ
"കൃത്യമായ തെളിവ്, കൃത്യമായ തെളിവ്","ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ"
റിംഗ് റിംഗ്,ರಿಂಗ್ ರಿಂಗ್
പൂർണ്ണസംഖ്യ വളയം,ಪೂರ್ಣಾಂಕ ಉಂಗುರ
ആർ-ഇന്റഗ്രൽ,ಆರ್-ಅವಿಭಾಜ್ಯ
"റൂട്ട്, റൂട്ട്","ಬೇರು, ಬೇರು"
സ്ക്വയർ റൂട്ട്,ವರ್ಗಮೂಲ ಮೂಲ
ബഹുപദത്തിന്റെ റൂട്ട്,ಬಹುಪದದ ಮೂಲ
"ഭ്രമണം, ഭ്രമണം","ತಿರುಗುವಿಕೆ, ತಿರುಗುವಿಕೆ"
റൗണ്ടിംഗ് പിശക്,ಪೂರ್ಣಾಂಕ ದೋಷ
ക്യൂ,ಸಾಲು
വരി-നിര ഗുണനം,ಸಾಲು-ಕಾಲಮ್ ಗುಣಾಕಾರ
വരി തുല്യത,ಸಾಲಿನ ಸಮಾನತೆ
വരി മാട്രിക്സ്,ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್
വരി ക്രമം,ಸಾಲು ಆದೇಶ
രക്ഷപ്പെടൽ പോയിന്റ്,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಬಿಂದು
"സാമ്പിൾ, സാമ്പിൾ","ಮಾದರಿ, ಮಾದರಿ"
സാമ്പിൾ ശരാശരി,ಮಾದರಿ ಸರಾಸರಿ
സാമ്പിൾ പോയിന്റ്,ಮಾದರಿ ಬಿಂದು
സാമ്പിൾ വലിപ്പം,ಮಾದರಿ ಅಳತೆ
സാമ്പിൾ സ്ഥലം,ಮಾದರಿ ಜಾಗ
സാമ്പിൾ-സ്റ്റാൻഡേർഡ്-ഡീവിയേഷൻ,ಮಾದರಿ-ಪ್ರಮಾಣಿತ-ವಿಚಲನ
സാമ്പിൾ സർവേ,ಮಾದರಿ ಸಮೀಕ್ಷೆ
സാമ്പിൾ വ്യത്യാസം,ಮಾದರಿ ವ್ಯತ್ಯಾಸ
"സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)","ಮಾದರಿ (ವಿ.), ಮಾದರಿ (ಎನ್.)"
സാമ്പിൾ വിതരണം,ಮಾದರಿ ವಿತರಣೆ
സാമ്പിൾ പിശക്,ಮಾದರಿ ದೋಷ
സാമ്പിൾ ഇടവേള,ಮಾದರಿ ಮಧ್ಯಂತರ
സാമ്പിൾ രീതി,ಮಾದರಿ ವಿಧಾನ
സാമ്പിൾ തത്വം,ಮಾದರಿ ತತ್ವ
പകരമുള്ള സാമ്പിൾ,ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ
"സ്കെയിലർ, സ്കെയിലർ","ಸ್ಕೇಲಾರ್, ಸ್ಕೇಲಾರ್"
സ്കെയിലർ ഫീൽഡ്,ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ
സ്കെയിലർ മാട്രിക്സ്,ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
സ്കെയിലർ ഗുണിതങ്ങൾ,ಸ್ಕೇಲಾರ್ ಬಹು
സ്കെയിലർ ഗുണനം,ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ
സ്കെയിലർ ഉൽപ്പന്നം,ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ
സ്കെയിലർ,ಸ್ಕೇಲಾರ್
സ്കെലാർ ട്രിപ്പിൾ ഉൽപ്പന്നം,ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
സ്കെയിൽ ത്രികോണം,ಸ್ಕೇಲಿನ್ ತ್ರಿಕೋನ
സ്കാറ്റർ ഡയഗ്രം,ಸ್ಕ್ಯಾಟರ್ ರೇಖಾಚಿತ್ರ
ഷ്രോഡിംഗർ സമവാക്യം,ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ
"കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ, കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ","ಋತುಮಾನದ ಏರಿಳಿತಗಳು, ಋತುಮಾನದ ಏರಿಳಿತಗಳು"
"തുളച്ചുകയറുന്ന, തുളച്ചുകയറുന്ന രേഖ, സെക്കന്റ്, വിപരീത കോസൈൻ","ನುಗ್ಗುವ, ನುಗ್ಗುವ ರೇಖೆ, ಸೆಕೆಂಟ್, ವಿಲೋಮ ಕೊಸೈನ್"
തുളയ്ക്കുന്ന രീതി,ಚುಚ್ಚುವ ವಿಧಾನ
രണ്ടാമത്,ಎರಡನೇ
രണ്ടാമത്തെ ഓർഡർ (രണ്ടാം തരം),ಎರಡನೇ ಕ್ರಮಾಂಕ (ಎರಡನೇ ವಿಧ)
"വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം","ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ"
"ഉപവിഭാഗം, മേഖല, മേഖല","ಉಪವಿಭಾಗ, ವಲಯ, ವಲಯ"
കർവ് സെഗ്മെന്റ്,ಕರ್ವ್ ವಿಭಾಗ
ആത്മബന്ധം,ಸ್ವಯಂ ಬಾಂಧವ್ಯ
സ്വയം ഘടിപ്പിച്ച ഓപ്പറേറ്റർ,ಸ್ವಯಂ ಲಗತ್ತಿಸಲಾದ ಆಪರೇಟರ್
ഓട്ടോസൈഗസ്,ಆಟೋಜೈಗಸ್
പകുതി അച്ചുതണ്ട്,ಅರ್ಧ ಅಕ್ಷ
അർദ്ധവൃത്തം,ಅರ್ಧವೃತ್ತ
കോൺക്രീറ്റ് മാട്രിക്സ്,ಕಾಂಕ್ರೀಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
അവിഭാജ്യ ചതുരം,ಅವಿಭಾಜ್ಯ ಚತುರ್ಭುಜ
സമിസ്മുഃ,ಸಮಿಸ್ಮುಃ
പകുതി ഇടവേള,ಅರ್ಧ ಮಧ್ಯಂತರ
പ്രധാന അക്ഷം എന്നർത്ഥം,ಪ್ರಮುಖ ಅಕ್ಷದ ಅರ್ಥ
സെമി മൈനർ അക്ഷം,ಅರೆ ಸಣ್ಣ ಅಕ್ಷ
വേർതിരിക്കാവുന്ന ബഹുപദം,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ
വേരിയബിൾ വേർപിരിയൽ,ವೇರಿಯಬಲ್ ಪ್ರತ್ಯೇಕತೆ
ക്രമം,ಅನುಕ್ರಮ
ഇൻഡെക്സിംഗ് തത്വം,ಸೂಚ್ಯಂಕ ತತ್ವ
തുടർച്ചയായ വിശകലനം,ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ
തുടർച്ചയായ സാമ്പിൾ,ಅನುಕ್ರಮ ಮಾದರಿ
വർഗ്ഗീയ പരസ്പരബന്ധം,ವರ್ಗೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ
"പരമ്പര, പരമ്പര, പരമ്പര","ಸರಣಿ, ಸರಣಿ, ಸರಣಿ"
"മൊത്തം, കാറ്റിന്റെ ദിശ, നിലവിലെ ദിശ, ഫ്രീസ്, ഫ്രീസ് (ver.)","ಒಟ್ಟು, ಗಾಳಿಯ ದಿಕ್ಕು, ಸ್ಟ್ರೀಮ್ ದಿಕ್ಕು, ಫ್ರೀಜ್, ಫ್ರೀಜ್ (ver.)"
സെക്സ്റ്റന്റ്,ಸೆಕ್ಸ್ಟಂಟ್
ഷെവാർട്ട് നിയന്ത്രണ ചാർട്ട്,ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
"അടയാളം, തുക","ಚಿಹ್ನೆ, ಮೊತ್ತ"
മാട്രിക്സ് മാർക്കർ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮಾರ್ಕರ್
ചതുരാകൃതിയിലുള്ള ചതുര ചിഹ്നം,ಕ್ವಾಡ್ರಾಟಿಕ್ ಚತುರ್ಭುಜ ಚಿಹ್ನೆ
സച്ചിൻ നമ്പർ,ಸಚಿನ್ ಸಂಖ್ಯೆ
പ്രാധാന്യം ലെവൽ,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
പ്രാധാന്യം പരിശോധന,ಮಹತ್ವ ಪರೀಕ್ಷೆ
കാര്യമായ മാർക്ക്,ಗಮನಾರ್ಹ ಅಂಕಗಳು
മാർക്ക് ടെസ്റ്റ്,ಗುರುತು ಪರೀಕ್ಷೆ
ചിഹ്ന പ്രവർത്തനം,ಚಿಹ್ನೆ ಕಾರ್ಯ
സമാനമായ ദീർഘവൃത്താകൃതി,ಇದೇ ದೀರ್ಘವೃತ್ತ
ഏകതാനമായ രൂപം,ಏಕರೂಪದ ವ್ಯಕ್ತಿ
"സാദൃശ്യം, സാമ്യം","ಹೋಲಿಕೆ, ಸಾದೃಶ್ಯ"
ഏകതാനമായ മാട്രിക്സ്,ಏಕರೂಪದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ലളിതമായ അടഞ്ഞ വക്രം,ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್
ലളിതമായ പരസ്പരബന്ധം,ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ
ലളിതമായ ഹാർമോണിക് ചലനം,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ
ലളിതമായ റാൻഡം സാമ്പിൾ,ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
"സെറ്റ്, സിംപ്ലക്സ്, ഏകപക്ഷീയമായ, ലളിതം","ಸೆಟ್, ಸಿಂಪ್ಲೆಕ್ಸ್, ಏಕಪಕ್ಷೀಯ, ಸರಳ"
വൺ-വേ അൽഗോരിതം,ಏಕಮುಖ ಅಲ್ಗಾರಿದಮ್
ഒറ്റ മേശ,ಒಂದೇ ಟೇಬಲ್
സിംസന്റെ മൂന്നിലൊന്ന് നിയമം,ಸಿಂಪ್ಸನ್ ಅವರ ಮೂರನೇ ಒಂದು ನಿಯಮ
സിമുലേഷൻ രീതി,ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ
ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യം,ಏಕಕಾಲಿಕ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣಗಳು
ഒരേസമയം സമവാക്യങ്ങൾ,ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು
"അടയാളം, സൈൻ","ಚಿಹ್ನೆ, ಸೈನ್"
"സൈൻ കർവ്, സൈൻ കർവ്","ಸೈನ್ ಕರ್ವ್, ಸೈನ್ ಕರ್ವ್"
സോളോ,ಏಕವ್ಯಕ್ತಿ
ഏകതാനമായ പ്രവർത്തനം,ಏಕತಾನತೆಯ ಕಾರ್ಯ
വിചിത്രമായ അവിഭാജ്യ,ಬೆಸ ಅವಿಭಾಜ್ಯ
"അപരിചിതത്വം, വിചിത്രത","ವಿಚಿತ್ರತೆ, ವಿಚಿತ್ರತೆ"
മാറ്റമില്ലാത്ത മാട്രിക്സ്,ಬದಲಾಗದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
വിചിത്രമായ പരിഹാരം,ವಿಚಿತ್ರ ಪರಿಹಾರ
സാമ്പിൾ വലിപ്പം,ಮಾದರಿ ಅಳತೆ
വിചിത്രമായ വിതരണം,ಬೆಸ ವಿತರಣೆ
വൈവിധ്യമാർന്ന ഹെർമിഷ്യൻ മാട്രിക്സ്,ವೈವಿಧ್ಯಮಯ ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
വൈരുദ്ധ്യം,ಕಾಂಟ್ರಾಸ್ಟ್
വിചിത്രമായ സമമിതി മാട്രിക്സ്,ಬೆಸ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
വേരിയബിൾ ചെറുതാക്കുന്നു,ವೇರಿಯಬಲ್ ಅನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
"ചരിവ്, ചരിവ്, ചരിവ്","ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು"
ചരിവ് ഗ്രേഡിയന്റ്,ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್
"പരാൻതീസിസ്, ഹ്രസ്വ ബൈൻഡിംഗ്","ಆವರಣ, ಚಿಕ್ಕ ಬೈಂಡಿಂಗ್"
നേരായ വക്രം,ನೇರ ವಕ್ರರೇಖೆ
പലവിധ പ്രവർത്തനം,ವಿವಿಧ ಕಾರ್ಯ
സൗരയൂഥം,ಸೌರ ಮಂಡಲ
,
സോളിനോയ്ഡൽ വെക്റ്റർ,ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್
"ഖര, പിണ്ഡം, ക്യൂബ്","ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ"
"ക്യൂബിക് ജ്യാമിതി, സ്റ്റീരിയോസ്കോപ്പിക് ജ്യാമിതി","ಘನ ರೇಖಾಗಣಿತ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಜ್ಯಾಮಿತಿ"
"പരിഹാരം, ഉപകരണം","ಪರಿಹಾರ, ಸಾಧನ"
പരമ്പര രൂപം പരിഹാരം,ಸರಣಿ ರೂಪ ಪರಿಹಾರ
പരിഹാരം മാട്രിക്സ്,ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ത്രികോണത്തിന്റെ പരിഹാരം,ತ್ರಿಕೋನದ ಪರಿಹಾರ
പരിഹാരം ജനസംഖ്യ,ಪರಿಹಾರ ಜನಸಂಖ್ಯೆ
സോണിൻ ബഹുപദം,ಸೋನಿನ್ ಬಹುಪದೋಕ್ತಿ
"ആകാശം, ബഹിരാകാശം, സ്ഥലം, സ്ഥലം, സ്ഥലം","ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ"
ആകാശ വക്രം,ಆಕಾಶ ಕರ್ವ್
പാരന്റ് സെറ്റ്,ಪೋಷಕ ಸೆಟ್
ലോക്കൽ കോറിലേഷൻ ഡയഗ്രം,ಸ್ಥಳೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
നിർദ്ദിഷ്ട രേഖീയ ഗ്രൂപ്പ്,ನಿರ್ದಿಷ್ಟ ರೇಖೀಯ ಗುಂಪು
പ്രത്യേക ലംബ ഗ്രൂപ്പ്,ನಿರ್ದಿಷ್ಟ ಲಂಬ ಗುಂಪು
"പ്രത്യേക സാന്ദ്രത, ആപേക്ഷിക സാന്ദ്രത","ನಿರ್ದಿಷ್ಟ ಸಾಂದ್ರತೆ, ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ"
മനുഷ്യ മാപ്പിംഗ് സിദ്ധാന്തം,ಮಾನವ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ
പ്രവർത്തനത്തിന്റെ മാനദണ്ഡം,ಕಾರ್ಯದ ರೂಢಿ
"ഗോളം, ഗോളം","ಗೋಳ, ಗೋಳ"
ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം,ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റുകൾ,ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು
ഗോളാകൃതിയിലുള്ള ത്രികോണം,ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ
ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി,ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ
സർപ്പിളമായ,ಸುರುಳಿಯಾಕಾರದ
"ചതുരം, ചതുരം","ಚೌಕ, ಚೌಕ"
"ഗുരുക്കൾ, ഗുരുബന്ധനി","ಗುರುಗಳು, ಗುರುಬಂಧನಿ"
സമചതുരം,ಚದರ ಅವಿಭಾಜ್ಯ
ചതുര മാട്രിക്സ്,ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
സ്ക്വയർ റൂട്ട്,ವರ್ಗ ಮೂಲ
സാമ്പിൾ ഘട്ടം,ಮಾದರಿ ಹಂತ
ശ്രേണിപരമായ പ്രവർത്തനം,ಕ್ರಮಾನುಗತ ಕಾರ್ಯ
സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,ಪ್ರಮಾಣಿತ ವಿಚಲನ
സ്റ്റാൻഡേർഡ് ഡിഫറൻഷ്യൽ ഉൽപ്പന്നം,ಪ್ರಮಾಣಿತ ಭೇದಾತ್ಮಕ ಉತ್ಪನ್ನ
സന്തുലിതാവസ്ഥ,ಸಮತೋಲನ
മരവിപ്പ് വക്രം,ನಿಶ್ಚೇಷ್ಟಿತ ವಕ್ರರೇಖೆ
മരവിപ്പ് പോയിന്റ്,ನಿಶ್ಚೇಷ್ಟಿತ ಬಿಂದು
ഞെട്ടിച്ച മൂല്യം,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಮೌಲ್ಯ
"സാമ്പിൾ, ചിത്രം","ಮಾದರಿ, ಚಿತ್ರ"
സ്ഥിതിവിവരക്കണക്ക്,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
സ്റ്റാറ്റിസ്റ്റിക്കൽ വിശകലനങ്ങൾ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಶ್ಲೇಷಣೆಗಳು
സ്ഥിതിവിവരക്കണക്ക് വിതരണം,ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ
സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ
സ്ഥിതിവിവരക്കണക്ക് ഏകദേശം,ಅಂಕಿಅಂಶಗಳ ಅಂದಾಜು
സ്റ്റാറ്റിസ്റ്റിക്കൽ മോഡൽ,ಅಂಕಿಅಂಶ ಮಾದರಿ
സ്ഥിതിവിവരക്കണക്ക് ജനസംഖ്യ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ
സ്റ്റാറ്റിസ്റ്റിക്കൽ ഗുണനിലവാര നിയന്ത്രണം,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ
"സ്ഥിതിവിവരക്കണക്കുകൾ, സ്ഥിതിവിവരക്കണക്കുകൾ","ಅಂಕಿಅಂಶಗಳು, ಅಂಕಿಅಂಶಗಳು"
"മാറ്റമില്ലാത്ത, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ","ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ"
നിൽക്കുന്ന സംസ്ഥാന പരിഹാരം,ನಿಂತಿರುವ ಸ್ಥಿತಿಯ ಪರಿಹಾರ
കൂടുതൽ സാധ്യതയുള്ള മൗണ്ട്,ಹೆಚ್ಚು ಪೀಡಿತ ಆರೋಹಣ
ചരിവ്-കയറ്റം ഡിസൈൻ,ಇಳಿಜಾರು-ಹತ್ತುವಿಕೆ ವಿನ್ಯಾಸ
കുത്തനെയുള്ള ഇറക്കം,ಕಡಿದಾದ ಇಳಿಜಾರು
"സ്റ്റെപ്പ്-ഫംഗ്ഷൻ, സ്റ്റെപ്പ്-ഫംഗ്ഷൻ",ಹಂತದ ಕಾರ್ಯ
സ്റ്റെർലിംഗ് ശ്രേണി,ಸ್ಟರ್ಲಿಂಗ್ ಶ್ರೇಣಿ
"യാദൃശ്ചികമായ, സാധ്യതയുള്ള","ಅಸ್ಥಿರ, ಸಂಭವನೀಯ"
പ്രോബബിലിസ്റ്റിക് മാട്രിക്സ്,ಸಂಭವನೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
പ്രോബബിലിസ്റ്റിക് മോഡൽ,ಸಂಭವನೀಯ ಮಾದರಿ
പ്രോബബിലിസ്റ്റിക് പ്രോഗ്രാമിംഗ്,ಸಂಭವನೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
പ്രോബബിലിസ്റ്റിക് വേരിയബിൾ,ಸಂಭವನೀಯ ವೇರಿಯಬಲ್
സ്റ്റോക്സ് സിദ്ധാന്തം,ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ
"നേർരേഖ, നേർരേഖ, നേർരേഖ","ನೇರ ರೇಖೆ, ನೇರ ರೇಖೆ, ಸರಳ ರೇಖೆ"
"ലെവൽ ചാർട്ട്, ബാർ ചാർട്ട്","ಮಟ್ಟದ ಚಾರ್ಟ್, ಬಾರ್ ಚಾರ್ಟ್"
"വർഗ്ഗീകരണം, വർഗ്ഗീകരണം","ಶ್ರೇಣೀಕರಣ, ಶ್ರೇಣೀಕರಣ"
ലേയേർഡ് സാമ്പിൾ,ಲೇಯರ್ಡ್ ಮಾದರಿ
"ഫ്ലോ-ലൈൻ, സ്ട്രീം-ലൈൻ","ಹರಿವು-ರೇಖೆ, ಸ್ಟ್ರೀಮ್-ಲೈನ್"
സമ്മർദ്ദം,ಒತ್ತಡ
ശക്തമായി ചായ്വുള്ള പ്രവർത്തനം,ಬಲವಾಗಿ ಒಲವುಳ್ಳ ಕಾರ್ಯ
തുടർച്ചയായി കുറയുന്നു,ನಿರಂತರವಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
തുടർച്ചയായ വർദ്ധനവ്,ನಿರಂತರ ಹೆಚ್ಚಳ
തുടർച്ചയായ ഓർഡിനേറ്റ് പ്രവർത്തനം,ನಿರಂತರ ಆರ್ಡಿನೇಟ್ ಕಾರ್ಯ
വിദ്യാർത്ഥി പരീക്ഷ (സ്റ്റുഡന്റ് &#39;ടി&#39; ടെസ്റ്റ്),ವಿದ್ಯಾರ್ಥಿ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿ &#39;ಟಿ&#39; ಪರೀಕ್ಷೆ)
ഉപശേഖരം,ಉಪಸಂಗ್ರಹ
ഉപ-നിർണ്ണയപരമായ,ಉಪ-ನಿರ್ಣಾಯಕ
ഉപമേഖല,ಉಪ-ಪ್ರದೇಶ
"ഉപവിഭാഗം, ഉപഗ്രൂപ്പ്, ഉപഗ്രൂപ്പ്","ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು"
ഇടവേള,ಮಧ್ಯಂತರ
"സബ്മാട്രിക്സ്, സബ്മാട്രിക്സ്","ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್"
"അടിക്കുറിപ്പ്, അടിക്കുറിപ്പ്, അടിക്കുറിപ്പ്","ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ"
പിന്തുടർച്ച,ಉತ್ತರಾಧಿಕಾರ
ഉപഗണം,ಉಪವಿಭಾಗ
ഉപജനസംഖ്യ,ಉಪಜನಸಂಖ್ಯೆ
മാറ്റിസ്ഥാപിക്കൽ,ಬದಲಿ
അർദ്ധ സ്പർശനം,ಅರೆ ಸ್ಪರ್ಶ
"കൈമാറാൻ, കൈമാറ്റം ചെയ്യാൻ","ವರ್ಗಾಯಿಸಲು, ವರ್ಗಾಯಿಸಲು"
"കുറയ്ക്കുക, കുറയ്ക്കുക","ಕಳೆಯಿರಿ, ಕಳೆಯಿರಿ"
"കുറയ്ക്കൽ, കുറയ്ക്കൽ","ವ್ಯವಕಲನ, ವ್ಯವಕಲನ"
ക്രമേണ,ಕ್ರಮೇಣ
പുരോഗമനപരമായ വ്യത്യാസം,ಪ್ರಗತಿಪರ ವ್ಯತ್ಯಾಸ
പുരോഗമന സംയോജനം,ಪ್ರಗತಿಪರ ಏಕೀಕರಣ
പിന്നീടുള്ളത്,ಎರಡನೆಯದು
ഘടിപ്പിച്ചിരിക്കുന്നു,ಲಗತ್ತಿಸಲಾಗಿದೆ
"തുക, തുക, തുക, ഫലം, തുക","ಮೊತ್ತ, ಮೊತ್ತ, ಮೊತ್ತದ ಫಲಿತಾಂಶ, ಮೊತ್ತ"
തുക പ്രവർത്തനം,ಮೊತ್ತ ಕಾರ್ಯ
സമാഹരിക്കാൻ കഴിയുന്നത്,ಸಂಕಲಿಸಬಹುದಾದ
യോഗ ബ്ലോക്ക്,ಯೋಗ ಬ್ಲಾಕ್
സമാഹാരം,ಸಂಕಲನ
ശേഖരണ കൺവെൻഷൻ,ಸಂಕಲನ ಸಮಾವೇಶ
സമാഹാര ഫോർമുല,ಸಂಕಲನ ಸೂತ್ರ
ഗ്രേഡ് ശേഖരണം,ದರ್ಜೆಯ ಸಂಗ್ರಹ
സമാഹാര ചിഹ്നം,ಸಂಕಲನ ಚಿಹ್ನೆ
യോഗ അനന്തതയിലേക്ക്,ಯೋಗ ಅನಂತತೆಗೆ
"വിഡ്ഢി, വിഡ്ഢി","ಈಡಿಯಟ್, ಈಡಿಯಟ್"
ഓവർസെറ്റ്,ಓವರ್ಸೆಟ್
സൂപ്പർസോണിക് ഒഴുക്ക്,ಶಬ್ದಾತೀತ ಹರಿವು
സപ്ലിമെന്ററി ആംഗിൾ,ಪೂರಕ ಕೋನ
lacquered കമ്പിളി ഫ്ലാറ്റ്,ಮೆರುಗೆಣ್ಣೆ ಉಣ್ಣೆ ಫ್ಲಾಟ್
പ്രവർത്തനത്തിന്റെ പിന്തുണ,ಕಾರ್ಯದ ಬೆಂಬಲ
"സങ്കൽപ്പിക്കുക, ഊഹിക്കുക","ಊಹಿಸಿ, ಊಹಿಸಿ"
ഉയർന്ന,ಹೆಚ್ಚು
കർണി,ಕರ್ಣಿ
"ഉപരിതലം, ഉപരിതലം, ഉപരിതലം","ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ"
ഡോർസൽ ഏരിയ,ಬೆನ್ನಿನ ಪ್ರದೇಶ
പേജ് ഇന്റഗ്രൽ,ಪುಟ ಅವಿಭಾಜ್ಯ
മൂടുക,ಕವರ್
മൂടുക,ಕವರ್
കവർ മാപ്പ്,ಕವರ್ ನಕ್ಷೆ
അടയാളം,ಸಹಿ ಮಾಡಿ
പ്രതീകാത്മക യുക്തി,ಸಾಂಕೇತಿಕ ತರ್ಕ
പ്രതീകാത്മക മാതൃക,ಸಾಂಕೇತಿಕ ಮಾದರಿ
സമമിതി,ಸಮ್ಮಿತೀಯ
ഐസോമെട്രിക്,ಸಮಮಾಪನ
