Telugu,Tamil
కాయిల్‌ను పునరావృతం చేయండి,சுருள் மீண்டும்
రిపీటర్,ரிப்பேட்டர்
పున ment స్థాపన,மாற்று
నింపడం,நிரப்புதல்
పునరుత్పత్తి,இனப்பெருக்கம் செய்யுங்கள்
పునరుత్పత్తి,இனப்பெருக்கம்
తిరిగి రికార్డింగ్,மறு பதிவு
పరిశోధన మరియు అభివృద్ధి,ஆராய்ச்சி மற்றும் மேம்பாடு
రీసెట్,மீட்டமைக்கவும்
అవశేషాల పునర్నిర్మాణం,மீதமுள்ள மறுசீரமைப்பு
అవశేషాలు,எச்சம்
ప్రతిఘటన,எதிர்ப்பு
నిరోధక లోడ్,எதிர்ப்பு சுமை
రెసిస్టర్,மின்தடை
స్పష్టత,தீர்மானம்
ప్రతిధ్వని,அதிர்வு
ప్రతిధ్వని ఫ్రీక్వెన్సీ,அதிர்வு அதிர்வெண்
ప్రతిధ్వని,அதிர்வு
ప్రతిధ్వనించే లైన్,அதிர்வு வரி
ప్రతిధ్వని,ரெசனேட்டர்
వనరు,வள
వనరుల భాగస్వామ్యం,வள பகிர்வு
ప్రతిస్పందించే కాలం,பதிலளிக்கும் காலம்
ప్రతిస్పందన,பதில்
పునరుద్ధరణ,மறுசீரமைப்பு
ఫలితం,இதன் விளைவாக
నిలుపుదల,தக்கவைத்தல்
పున rans ప్రసారం,மறுபயன்பாடு
తిరిగి పొందడం,மீட்டெடுப்பு
తిరిగి పొందే ఇంజిన్,மீட்டெடுப்பு இயந்திரம்
మళ్లీ ప్రయత్నించండి,மீண்டும் முயற்சிக்கவும்
తిరిగి,திரும்ப
తిరిగి మార్గం,திரும்பும் பாதை
ప్రతిధ్వని,எதிரொலித்தல்
ప్రతిధ్వని సమయం,எதிரொலிக்கும் நேரம்
రివర్స్ బయాస్డ్ డయోడ్,தலைகீழ் சார்புடைய டையோடு
రివర్స్ కరెంట్,தலைகீழ் மின்னோட்டம்
రివాల్వింగ్,சுழலும்
రివైండ్,முன்னாடி
పునర్వ్యవస్థీకరణ ఫ్యూజ్,மறுசீரமைக்கக்கூடிய உருகி
రివైరింగ్,மாற்றியமைத்தல்
తిరిగి వ్రాయబడుతుంది,மறுபரிசீலனை செய்யக்கூடியது
RF డ్రైవ్,ஆர்.எஃப் டிரைவ்
RF ఫీడర్,RF ஊட்டி
RF ప్రమాదాలు,ஆர்.எஃப் அபாயங்கள்
RF రక్షణ నిష్పత్తి,RF பாதுகாப்பு விகிதம்
రియోస్టాట్,ரியோஸ்டாட்
రిబ్బన్,ரிப்பன்
రివెట్,ரிவெட்
రివర్టెడ్ ఉమ్మడి,ரிவெட் கூட்டு
రివర్టింగ్,ரிவெட்டிங்
RN ఛానల్,ஆர்.என் சேனல்
రోబోట్,ரோபோ
రోబోటిక్స్,ரோபாட்டிக்ஸ்
వరుసలో,உருட்டவும்
విడుదల,உருட்டவும்
రూట్,வேர்
రోటరీ,ரோட்டரி
భ్రమణం,சுழற்சி
మార్గం,பாதை
రౌటర్,திசைவி
సాధారణ కార్యకలాపాలు,வழக்கமான செயல்பாடுகள்
రౌటింగ్,ரூட்டிங்
రన్ సమయం,நேரம் ரன்
భద్రతా అమరిక,பாதுகாப்பு ஏற்பாடு
భద్రతా ఇంటర్‌లాక్,பாதுகாப்பு இன்டர்லாக்
సాగ్,சாக்
విశిష్ట లక్షణాలు,முக்கிய அம்சங்கள்
నమూనా,மாதிரி
నమూనా మరియు హోల్డ్ సర్క్యూట్,மாதிரி மற்றும் ஹோல்ட் சுற்று
నమూనా పరిమాణం,மாதிரி அளவு
నమూనా డేటా,மாதிரி தரவு
నమూనా,மாதிரி
మాదిరి రేటు,மாதிரி விகிதம்
నమూనా సంతృప్తత,மாதிரி செறிவு
మాదిరి సిద్ధాంతం,மாதிரி கோட்பாடு/தேற்றம்
ఉపగ్రహ,செயற்கைக்கோள்
ఉపగ్రహ కమ్యూనికేషన్,செயற்கைக்கோள் தொடர்பு
ఉపగ్రహ కవరేజ్,செயற்கைக்கோள் பாதுகாப்பு
ఉపగ్రహ డిజిటల్ లింక్,செயற்கைக்கோள் டிஜிட்டல் இணைப்பு
ఉపగ్రహ జోక్యం,செயற்கைக்கோள் குறுக்கீடு
ఉపగ్రహ రేడియో,செயற்கைக்கோள் வானொலி
ఉపగ్రహ రేడియో ప్రసారం,செயற்கைக்கோள் வானொலி பரிமாற்றம்
ఉపగ్రహ ప్రసారం,செயற்கைக்கோள் பரிமாற்றம்
సంతృప్త గాలి,நிறைவுற்ற காற்று
సంతృప్త కరెంట్,நிறைவுற்ற மின்னோட்டம்
సంతృప్తత,செறிவூட்டல்
టూత్ వేవ్ చూసింది,பல் அலை பார்த்தது
స్కేలబిలిటీ,அளவீடல்
స్కేల్,அளவு
స్కేల్ ఫ్యాక్టర్,அளவிலான காரணி
స్కేలింగ్,அளவிடுதல்
స్కాన్ చేసిన పుంజం,ஸ்கேன் செய்யப்பட்ட பீம்
స్కానర్,ஸ்கேனர்
స్కానింగ్ ఫ్రీక్వెన్సీ,ஸ்கேனிங் அதிர்வெண்
స్కానింగ్ లైన్,ஸ்கேனிங் லைன்
స్కాటరింగ్,சிதறல்
దృష్టాంతంలో,காட்சி
షెడ్యూలర్,திட்டமிடுபவர்
స్కీమాటిక్,திட்டம்
షాట్‌కీ అవరోధం,ஷாட்கி தடை
సింటిలేషన్,சிண்டில்லேஷன்
స్క్రాంబ్లర్,ஸ்க்ராம்ப்ளர்
స్క్రాంబ్లింగ్,துருவல்
స్క్రాప్,ஸ்கிராப்
స్క్రాపింగ్,ஸ்கிராப்பிங்
స్క్రాచ్,கீறல்
స్క్రీన్,திரை
స్క్రీన్ బర్న్,திரை எரிக்க
స్క్రీన్ బైపాస్,திரை பைபாஸ்
స్క్రీన్ కరెంట్,திரை மின்னோட்டம்
స్క్రీన్ గ్రిడ్,திரை கட்டம்
స్క్రీన్ సేవర్,ஸ்கிரீன் சேவர்
స్క్రీన్‌డ్ కేబుల్,திரையிடப்பட்ட கேபிள்
స్క్రీనింగ్,திரையிடல்
స్క్రోల్,சுருள்
స్కోర్ల్ బార్,உருள் பட்டை
స్క్రోలింగ్,ஸ்க்ரோலிங்
శోధన యంత్రము,தேடல் இயந்திரம்
ద్వితీయ,இரண்டாம் நிலை
ద్వితీయ సెల్,இரண்டாம் நிலை செல்
రంగం,துறை
విభాగం,பிரிவு
స్వీయ విశ్లేషణ,சுய கண்டறியும்
సెమీకండక్టర్,குறைக்கடத்தி
పంపినవారు,அனுப்புநர்
సున్నితత్వం,உணர்திறன்
నమోదు చేయు పరికరము,சென்சார்
సీక్వెన్స్,வரிசை
క్రమ,தொடர்
సీరియల్ యాక్సెస్,தொடர் அணுகல்
సీరియల్ పోర్ట్,சீரியல் போர்ட்
సిరీస్ ప్రతిధ్వని,தொடர் அதிர்வு
సర్వర్,சேவையகம்
సెటప్,அமைவு
షేడింగ్,நிழல்
నీడ,நிழல்
షానన్ సిద్ధాంతం,ஷானனின் தேற்றம்
షేపింగ్,வடிவமைத்தல்
షేర్‌వేర్,ஷேர்வேர்
కోశం,உறை
మార్పు,மாற்றம்
తరలించడం,மாற்றுதல்
షాక్,அதிர்ச்சி
షార్ట్ సర్క్యూట్,குறைந்த மின்னழுத்தம்
షార్ట్ సర్క్యూట్ పరీక్ష,குறுகிய சுற்று சோதனை
చిన్న తరంగం,குறுகிய அலை
షార్ట్ వేవ్ సెంటర్,குறுகிய அலை மையம்
సత్వరమార్గం,குறுக்குவழி
షట్డౌన్,பணிநிறுத்தம்
షట్డౌన్ సిగ్నల్,பணிநிறுத்தம் சமிக்ஞை
సైడ్ బ్యాండ్,பக்க இசைக்குழு
సైడ్ బ్యాండ్ శక్తి,பக்க இசைக்குழு சக்தி
సిగ్నల్,சிக்னல்
సిగ్నల్ వ్యాప్తి,சிக்னல் வீச்சு
సిగ్నల్ ఫ్లో గ్రాఫ్,சிக்னல் ஓட்ட வரைபடம்
సిగ్నల్ జనరేటర్,சிக்னல் ஜெனரேட்டர்
సిగ్నల్ లైట్,சிக்னல் ஒளி
సిగ్నల్ రౌటింగ్,சிக்னல் ரூட்டிங்
సిగ్నల్ బలం,சிக்னல் வலிமை
సిగ్నల్ టు క్రాస్ టాక్ రేషియో,பேச்சு விகிதத்தை குறுக்கு சமிக்ஞை
శబ్దం నిష్పత్తికి సిగ్నల్,சத்தம் விகிதத்திற்கு சமிக்ஞை
విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్,கவனிக்கப்படாத இரைச்சல் விகிதத்திற்கு சமிக்ஞை
సిగ్నలింగ్ మరియు మారడం,சமிக்ஞை மற்றும் மாறுதல்
సిగ్నలింగ్ బిట్,சிக்னலிங் பிட்
ముఖ్యమైన సైడ్‌బ్యాండ్‌లు,குறிப்பிடத்தக்க பக்கப்பட்டிகள்
సింప్లెక్స్,சிம்ப்ளக்ஸ்
అనుకరణ,உருவகப்படுத்துதல்
సిమ్యులేటర్,சிமுலேட்டர்
సిమల్‌కాస్ట్,சிமுல்காஸ்ட்
ఏకకాల మాస్కింగ్,ஒரே நேரத்தில் முகமூடி
సైన్ భాగం,சைன் கூறு
సైన్ తరంగం,சைன் அலை
సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్,ஒற்றை அதிர்வெண் நெட்வொர்க்
సింగిల్ ఫేజ్ మోటారు,ஒற்றை கட்ட மோட்டார்
సైట్,தளம்
సైట్ లేఅవుట్ ప్రణాళిక,தள தளவமைப்பு திட்டம்
నైపుణ్యం కలిగిన ఆపరేటర్,திறமையான ஆபரேட்டர்
దూరం దాటవేయండి,தூரத்தைத் தவிர்க்கவும்
స్కై వేవ్,வான அலை
స్కై వేవ్ ప్రచారం,வான அலை பரப்புதல்
స్లాబ్,ஸ்லாப்
స్లాంట్ మార్గం,சாய்ந்த பாதை
స్లాట్,ஸ்லாட்
స్మార్ట్ కార్డ్,ஸ்மார்ட் கார்டு
సోడియం ఆవిరి దీపం,சோடியம் நீராவி விளக்கு
మృదువైన కీ,மென்மையான விசை
సాఫ్ట్‌వేర్,மென்பொருள்
సౌర కార్యకలాపాలు,சூரிய செயல்பாடு
సౌర శక్తి,சூரிய சக்தி
సౌర మంటలు,சூரிய எரிப்பு
సౌర శక్తితో,சூரிய சக்தி
ఘన స్థితి,திட நிலை
ఘన స్థితి నిల్వ,திட நிலை சேமிப்பு
సాలిడ్ స్టేట్ ట్రాన్స్మిటర్,திட நிலை டிரான்ஸ்மிட்டர்
క్రమబద్ధీకరించండి,வகைபடுத்து
ధ్వని,ஒலி
ధ్వని శోషణ,ஒலி உறிஞ்சுதல்
సౌండ్ బ్యాలెన్స్,ஒலி சமநிலை
సౌండ్ డిటెక్టర్,ஒலி கண்டறிதல்
సౌండ్ మిక్సర్,ஒலி கலவை
ధ్వని దృక్పథం,ஒலி முன்னோக்கு
సౌండ్ పవర్,ஒலி சக்தி
సౌండ్ ప్రూఫ్,ஒலி ஆதாரம்
సౌండ్ రికార్డింగ్,ஒலி பதிவு
ధ్వని ప్రతిబింబం,ஒலி பிரதிபலிப்பு
ధ్వని ప్రసార నష్టం,ஒலி பரிமாற்ற இழப்பு
మూలం,ஆதாரம்
సోర్స్ ఎన్కోడర్,மூல குறியாக்கி
స్థలం,இடம்
అంతరిక్ష వైవిధ్యం,விண்வெளி பன்முகத்தன்மை
స్పేస్ టెలికాస్టింగ్,விண்வெளி ஒளிபரப்பு
స్పేస్ వేవ్,விண்வெளி அலை
అంతరం,இடைவெளி
స్పామ్,ஸ்பேம்
స్పామింగ్,ஸ்பேமிங்
వ్యవధి,இடைவெளி
విడి బిట్,உதிரி பிட்
విడిభాగాలు,உதிரிபாகங்கள்
స్పార్కింగ్,தீப்பொறி
ప్రాదేశిక,இடஞ்சார்ந்த
ప్రాదేశిక ప్రభావం,இடஞ்சார்ந்த விளைவு
ప్రాదేశిక పునరావృతం,இடஞ்சார்ந்த பணிநீக்கம்
ప్రత్యేకమైన ప్రభావం,சிறப்பு விளைவு
స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్,சிறப்பு விளைவுகள் பெருக்கி
స్పెషలైజేషన్,நிபுணத்துவம்
స్పెసిఫికేషన్,விவரக்குறிப்பு
స్పెక్ట్రల్ శోషణ,நிறமாலை உறிஞ்சுதல்
స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్,ஸ்பெக்ட்ரல் பேண்ட் பிரதி
స్పెక్ట్రల్ పంపిణీ,நிறமாலை விநியோகம்
స్పెక్ట్రల్ రిడెండెన్సీ,நிறமாலை பணிநீக்கம்
స్పెక్ట్రోఫోటోమీటర్,ஸ்பெக்ட்ரோஃபோட்டோமீட்டர்
స్పెక్ట్రోస్కోప్,ஸ்பெக்ட்ரோஸ்கோப்
స్పెక్ట్రం,ஸ்பெக்ட்ரம்
స్పెక్ట్రమ్ ఎనలైజర్,ஸ்பெக்ட்ரம் பகுப்பாய்வி
స్పెక్ట్రం ఆకృతి,ஸ்பெக்ட்ரம் வடிவமைத்தல்
స్పీచ్ ఉచ్చారణ,பேச்சு வெளிப்பாடு
స్పీచ్ ఛానల్,பேச்சு சேனல்
స్పీచ్ కంప్రెషన్,பேச்சு சுருக்க
స్పీచ్ ఎన్కోడింగ్,பேச்சு குறியாக்கம்
మాటలు గుర్తుపట్టుట,பேச்சு அங்கீகாரம்
స్పిన్,சுழல்
మురి,சுழல்
స్ప్లికింగ్,பிளவுபடும்
స్ప్లిటర్,ஸ்ப்ளிட்டர்
స్పూల్,ஸ்பூல்
అరుదుగా,அவ்வப்போது
స్పాట్ కిరణాలు,ஸ்பாட் பீம்கள்
స్ప్రెడ్ షీట్,விரிதாள்
నకిలీ మరియు హార్మొనిక్ రేడియేషన్,மோசமான மற்றும் இணக்கமான கதிர்வீச்சு
నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు,மோசமான பக்கப்பட்டி அதிர்வெண்கள்
పిండిన వీడియో,பிழிந்த வீடியோ
స్టాంపింగ్,முத்திரை
ప్రామాణిక సాఫ్ట్‌వేర్,நிலையான மென்பொருள்
ప్రామాణీకరణ,தரப்படுத்தல்
స్టాండ్బై,காத்திருப்பு
స్టాండ్బై పరికరాలు,காத்திருப்பு உபகரணங்கள்
స్టాండింగ్ వేవ్,நிற்கும் அலை
స్టాండింగ్ వేవ్ రేషియో,நிற்கும் அலை விகிதம்
టార్క్ ప్రారంభించడం,முறுக்கு தொடக்க
ప్రారంభ-స్టాప్,தொடக்க-நிறுத்தம்
స్టాటిక్,நிலையான
గణాంక పద్ధతి,புள்ளிவிவர முறை
స్థితి,நிலை
స్థితి సూచన,நிலை அறிகுறி
స్థిరమైన,நிலையான
స్టీరియో,ஸ்டீரியோ
స్టీరియో బ్యాలెన్స్,ஸ்டீரியோ சமநிலை
స్టీరియో ఎన్కోడర్,ஸ்டீரியோ குறியாக்கி
స్టీరియో జనరేటర్,ஸ்டீரியோ ஜெனரேட்டர்
స్టీరియో మోడ్,ஸ்டீரியோ பயன்முறை
స్టీరియో ట్రాన్స్మిషన్,ஸ்டீரியோ பரிமாற்றம்
స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి,ஸ்டீரியோபோனிக் ஒலி இனப்பெருக்கம்
స్టీరియోఫోనీ,ஸ்டீரியோபோனி
స్టీరియోస్కోపీ,ஸ்டீரியோஸ்கோபி
ఇప్పటికీ చిత్రం,இன்னும் படம்
ఉద్దీపన,தூண்டுதல்
స్టాప్‌బ్యాండ్,நிறுத்தப்பட்டே
నిల్వ,சேமிப்பு
నిల్వ బ్యాటరీ గది,சேமிப்பு பேட்டரி அறை
నిల్వ పరికరం,சேமிப்பு கருவி
స్ట్రాటో ఆవరణ,அடுக்கு மண்டலம்
స్ట్రీమింగ్,ஸ்ட்ரீமிங்
సాగదీయడం,நீட்சி
స్ట్రింగ్,லேசான கயிறு
నిర్మాణాత్మక,கட்டமைக்கப்பட்ட
స్టూడియో బ్లాక్,ஸ்டுடியோ தொகுதி
స్టూడియో సెంటర్,ஸ்டுடியோ மையம்
స్టూడియో లైటింగ్,ஸ்டுடியோ லைட்டிங்
స్టూడియో మానిటర్లు,ஸ்டுடியோ மானிட்டர்கள்
స్టైలస్,ஸ்டைலஸ்
సబ్‌బ్యాండ్ ఎన్‌కోడింగ్,துணைப்பிரிவு குறியாக்கம்
సబ్‌బ్యాండ్ మాస్కింగ్,சப் பேண்ட் முகமூடி
సబ్‌బ్యాండ్ నమూనాలు,துணைப்பிரிவு மாதிரிகள்
సబ్‌నెట్,சப்நெட்
సబ్‌యాంప్లింగ్,துணை மாதிரி
చందాదారుడు,சந்தாதாரர்
ఆకస్మిక అయానోస్పియర్ భంగం,திடீர் அயனோஸ்பியர் தொந்தரவு
సన్ స్పాట్ కార్యాచరణ,சன் ஸ்பாட் செயல்பாடு
సూపర్ పవర్ ట్రాన్స్మిటర్,சூப்பர் பவர் டிரான்ஸ்மிட்டர்
సూపర్ నమూనా,சூப்பர் மாதிரி
సూపర్ సాకెట్,சூப்பர் சாக்கெட்
సూపర్హీట్ ఆవిరి,சூப்பர் ஹீட் நீராவி
సూపర్హెటెరోడిన్,சூப்பர்ஹெட்டோடைன்
సూపర్హెటెరోడైన్ కన్వర్టర్,சூப்பர்ஹெட்டோடைன் மாற்றி
సూపర్హెటెరోడైన్ రిసీవర్,சூப்பர்ஹெட்டோடைன் ரிசீவர்
అతిశయోక్తి,மிகைப்படுத்தப்பட்ட (நடப்பு)
సూపర్‌పోజిషన్,மிகைப்படுத்தல்
సూపర్ స్థానం,சூப்பர் போசிஷன்
సూపర్సోనిక్,சூப்பர்சோனிக்
సరఫరా వాహిక,விநியோக குழாய்
అణచివేత గ్రిడ్,அடக்குமுறை கட்டம்
ఉపరితల శబ్దం,மேற்பரப்பு சத்தம்
ఉపరితల తరంగం,மேற்பரப்பு அலை
సర్ఫింగ్,உலாவல்
ఉప్పెన,எழுச்சி
పరిసరాలు,சுற்றியுள்ள
ససెప్టెన్స్,பாதிப்பு
ససెప్టబిలిటీ,எளிதில் பாதிப்பு
సస్పెండ్,இடைநீக்கம்
స్వాప్,இடமாற்று
స్వీప్ సర్క్యూట్,ஸ்வீப் சுற்று
స్విచ్,சொடுக்கி
స్విచ్ బోర్డు,பலகை சுவிட்ச்
నియంత్రణ యూనిట్ ఆన్ చేయండి,கட்டுப்பாட்டு அலகு மாற்றவும்
మారడం,மாறுதல்
చిహ్నం రేటు,சின்னம் வீதம்
సుష్ట,சமச்சீர்
సమకాలీన,ஒத்திசைவு (ஒத்திசைவு)
సమకాలీకరణ పల్స్,ஒத்திசைவு துடிப்பு
సమకాలీకరణ బదిలీ,ஒத்திசைவு பரிமாற்றம்
సమకాలీకరణ,ஒத்திசைவு
సమకాలీకరించబడింది,ஒத்திசைக்கப்பட்டது
సింక్రోనస్,ஒத்திசைவு
సింక్రోనస్ మోటారు,ஒத்திசைவான மோட்டார்
సినర్జిక్,சினெர்ஜிக்
సినర్జిస్టిక్,சினெர்ஜிஸ்டிக்
సినర్జీ,சினெர்ஜி
వాక్యనిర్మాణం,தொடரியல்
సింటాక్స్,தொடரியல்
సింటాక్స్ లోపం,தொடரியல் பிழை
సింథసైజర్,சின்தசைசர்
సింథసైజర్ కార్డులు,சின்தசைசர் அட்டைகள்
వ్యవస్థ,அமைப்பு
సిస్టమ్ ఆర్కిటెక్చర్,கணினி வடிவமைப்பு
సిస్టమ్ డిజైన్,கணினி வடிவமைப்பு
సిస్టమ్ మెను,கணினி மெனு
ట్యాగ్,குறிச்சொல்
తిరిగి మాట్లాడు,திரும்ப பேசு
టేప్,டேப்
టేప్ రికార్డర్,ஒலி பதிவு பெட்டி
టేప్ స్లైసింగ్,டேப் துண்டு துண்டாக
దెబ్బతింది,குறுகியது
లక్ష్యం,இலக்கு
సుంకం,கட்டணம்
టాస్క్ బార్,பணிப்பட்டு
సాంకేతిక,தொழில்நுட்ப
సాంకేతిక సవాలు,தொழில்நுட்ப சவால்
సాంకేతిక అంశాలు,தொழில்நுட்ப அம்சங்கள்
సాంకేతిక మార్గదర్శకాలు,தொழில்நுட்ப வழிகாட்டுதல்கள்
సాంకేతిక పరామితి,தொழில்நுட்ப அளவுரு
సాంకేతిక నాణ్యత,தொழில்நுட்ப தரம்
సాంకేతిక స్నాగ్,தொழில்நுட்ப ஸ்னாக்
టెక్నిక్,நுட்பம்
సాంకేతిక పరిమితి,தொழில்நுட்ப கட்டுப்பாடு
సాంకేతికం,தொழில்நுட்பம்
టెక్నాలజీ అసెస్‌మెంట్,தொழில்நுட்ப மதிப்பீடு
టెలికాస్టింగ్,ஒளிபரப்பு
టెలిసిన్,டெலிசின்
టెలిగ్రఫీ,தந்தி
టెలిమాటిక్స్,டெலிமாடிக்ஸ்
టెలిమెటరింగ్,டெலிமீட்டர்
టెలిఫోన్,தொலைபேசி
టెలిటెక్స్ట్,டெலிடெக்ஸ்ட்
టెలివిజన్,தொலைக்காட்சி
ఉష్ణోగ్రత,வெப்ப நிலை
ఉష్ణోగ్రత నియంత్రణ,வெப்பநிலை கட்டுப்பாடு
తాత్కాలిక,தற்காலிக
తాత్కాలిక నిర్వహణ,தற்காலிக மேலாண்மை
తాత్కాలిక పునరావృతం,தற்காலிக பணிநீக்கம்
తన్యత బలం,இழுவிசை வலிமை
టెన్టకిల్,கூடாரம்
టెరాలి,டெராபைட் (காசநோய்)
టెర్మినల్,முனையத்தில்
టెర్మినల్ ఎడాప్టర్లు,முனைய அடாப்டர்கள்
టెర్మినల్ పరికరాలు,முனைய உபகரணங்கள்
ముగించడం,நிறுத்துதல்
ప్రతిఘటనను ముగించడం,எதிர்ப்பை நிறுத்துதல்
ముగింపు,முடித்தல்
టెర్మినేటర్,டெர்மினேட்டர்
టెర్రైన్ ప్రొఫైల్స్,நிலப்பரப்பு சுயவிவரங்கள்
తృతీయ వైండింగ్,மூன்றாம் நிலை முறுக்கு
పరీక్ష,சோதனை
పరీక్ష డేటా,தரவு சோதனை
పరీక్ష చిత్రం,சோதனை படம்
పరీక్ష సిగ్నల్,சோதனை சமிக்ஞை
టెస్టర్,சோதனையாளர்
పరీక్ష,சோதனை
పరీక్షలు మరియు కొలత,சோதனைகள் மற்றும் அளவீட்டு
ఉష్ణ శబ్దం,வெப்ப சத்தம்
థర్మల్ ఓవర్లోడ్ రిలే,வெப்ப ஓவர்லோட் ரிலே
థర్మియోనిక్ రెక్టిఫైయర్,தெர்மியோனிக் திருத்தி
థర్మోకపుల్,தெர்மோகப்பிள்
థర్మామీటర్,வெப்பமானி
థర్మోస్టాట్,தெர்மோஸ்டாட்
థింబుల్,விரல்
థోరియేటెడ్ ఫిలమెంట్,தோரேட் ஃபிலமென்ட்
థ్రెడ్,நூல்
మూడు దశల సరఫరా,மூன்று கட்ட வழங்கல்
మూడు దశల ట్రాన్స్ఫార్మర్,மூன்று கட்ட மின்மாற்றி
ప్రవేశం,வாசல்
గొంతు మైక్రోఫోన్,தொண்டை மைக்ரோஃபோன்
థ్రస్ట్,உந்துதல்
థైరాట్రాన్,தைரட்ரான்
థైరిస్టర్,தைரிஸ்டர்
వంపు,சாய்
టింబ్రే,Timbre
సమయం,நேரம்
టైమ్ బేస్,நேர அடிப்படை
సమయ కోడ్,நேரக் குறியீடு
సమయం స్థిరాంకం,நேரம் மாறிலி
సమయం ఆలస్యం,கால தாமதம்
టైమ్ డొమైన్,நேர டொமைன்
సమయం నమూనా,நேர மாதிரி
సమయం సాగదీయడం,நேரம் நீட்சி
టైమర్,டைமர்
టైటిల్ బార్,தலைப்பு பட்டி
To మరియు fro కదలిక,இயக்கத்திற்கு
టోగుల్ స్విచ్,சுவிட்சை மாற்றவும்
టోకెన్ రింగ్ నెట్‌వర్క్,டோக்கன் ரிங் நெட்வொர்க்
ఓరిమి,சகிப்புத்தன்மை
టోన్ కంట్రోల్,தொனி கட்டுப்பாடு
టూల్ బార్,கருவி பட்டி
సాధనాలు,கருவிகள்
దంతాల గేరింగ్,பல் பியரிங்
టోపోలాజీ,கட்டமைப்பியல்
టొరాయిడల్ వైండింగ్,டொராய்டல் முறுக்கு
టార్క్,முறுக்கு
మొత్తం నాణ్యత నిర్వహణ (TQM),மொத்த தர மேலாண்மை (TQM)
టోటలైజర్,மொத்தமயமாக்கல்
టవర్,கோபுரம்
ట్రేసర్,ட்ரேசர்
ట్రేసింగ్,தடமறிதல்
ట్రాక్,டிராக்
ట్రాక్ బాల్,டிராக் பந்து
ట్రాకింగ్,கண்காணிப்பு
ట్రాఫిక్ నిర్వహణ,போக்குவரத்து மேலாண்மை
లావాదేవీల ఫైల్ సిస్టమ్,பரிவர்த்தனை கோப்பு முறைமை
ట్రాన్స్‌కోడ్,டிரான்ஸ்கோட்
ట్రాన్స్‌డ్యూసెర్,டிரான்ஸ்யூசர்
ట్రాన్సీవర్,டிரான்ஸீவர்
బదిలీ లక్షణాలు,பரிமாற்ற பண்புகள்
బదిలీ ఫంక్షన్,பரிமாற்ற செயல்பாடு
ట్రాన్స్ఫార్మర్,மின்மாற்றி
ట్రాన్స్ఫార్మర్ ఎక్సైటర్,மின்மாற்றி எக்ஸைட்டர்
ట్రాన్స్ఫార్మర్ ట్రాలీ,மின்மாற்றி தள்ளுவண்டி
తాత్కాలిక,நிலையற்ற
తాత్కాలిక కోడింగ్,நிலையற்ற குறியீட்டு முறை
అస్థిరమైన లోపం,நிலையற்ற பிழை
తాత్కాలిక మార్పిడి,நிலையற்ற மாறுதல்
ట్రాన్సిస్టర్,டிரான்சிஸ்டர்
అనువాదం,மொழிபெயர்ப்பு
అనువాదకుడు,மொழிபெயர்ப்பாளர்
ప్రసార,பரவும் முறை
ప్రసార ఇంటర్ఫేస్,பரிமாற்ற இடைமுகம்
ప్రసారణ తంత్రి,ஒலிபரப்பு வரி
ప్రసార నష్టం,பரிமாற்ற இழப்பு
ట్రాన్స్మిషన్ స్టూడియో,டிரான்ஸ்மிஷன் ஸ்டுடியோ
ట్రాన్స్మిటర్,டிரான்ஸ்மிட்டர்
ట్రాన్స్మిటర్ కంట్రోలర్,டிரான்ஸ்மிட்டர் கன்ட்ரோலர்
ట్రాన్స్మిటర్ నిర్వహణ,டிரான்ஸ்மிட்டர் பராமரிப்பு
ట్రాన్స్మిటర్ అవుట్ పుట్ పవర్,டிரான்ஸ்மிட்டர் அவுட் பவர்
యాంటెన్నాను ప్రసారం చేస్తుంది,ஆண்டெனாவை கடத்துகிறது
యాంటెన్నా లాభం ప్రసారం చేస్తుంది,ஆண்டெனா ஆதாயத்தை கடத்துகிறது
ప్రసార పౌన frequency పున్యం,கடத்தும் அதிர்வெண்
ట్రాన్స్మిటింగ్ స్టేషన్,கடத்தும் நிலையம்
ట్రాన్స్పాండర్,டிரான்ஸ்பாண்டர்
ట్రాపాట్ డయోడ్,டிராபட் டையோடு
ట్రావెలింగ్ వేవ్,பயண அலை
ట్రెల్లిస్ డీకోడింగ్,குறுக்கு நெடுக்காக அடிக்கப்பட்ட தாகம்
కందకం మరియు కండ్యూట్,அகழி மற்றும் வழித்தடம்
ట్రిగ్గర్ సర్క్యూట్,தூண்டுதல் சுற்று
ట్రిమ్,ஒழுங்கமைக்கவும்
ట్రిమ్మింగ్,வெட்டுதல்
త్రిపాద,முக்காலி
ట్రోపోస్పియర్,வெப்பமண்டலம்
కత్తిరించడం,துண்டிப்பு
ట్రూత్ టేబుల్,உண்மை அட்டவணை
ట్యూన్ చేయబడింది,டியூன் செய்யப்பட்டது
ట్యూనర్,ட்யூனர்
ట్యూనింగ్,ட்யூனிங்
సొరంగం డయోడ్,சுரங்கப்பாதை டையோடு
టన్నెలింగ్,சுரங்கப்பாதை
నిర్వహణ చుట్టూ తిరగండి,நிர்வாகத்தைத் திருப்புங்கள்
