Odiya,Malayalam
ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ,ഗുണനിലവാര നിയന്ത്രണം
ଗୁଣାତ୍ମକ କାରଣ,ഗുണനിലവാര ഘടകം
ପରିମାଣ,അളവ്
ପରିମାଣ,ക്വാണ്ടൈസേഷൻ
ପରିମାଣ ତ୍ରୁଟି |,ക്വാണ്ടൈസേഷൻ പിശക്
ପରିମାଣ,കണക്കാക്കുന്നു
ଲିଭର୍,ശമിപ്പിക്കുക
ବିକଶିତ ଶକ୍ତି,വികിരണ വൈദ്യുതി
ବିକିରଣ,വികിരണം
ବିକିରଣ ଦକ୍ଷତା |,റേഡിയേഷൻ കാര്യക്ഷമത
ରେଡିଓ,റേഡിയോ
ରେଡିଓ କାର୍ଯ୍ୟକଳାପ ବିପଦ |,റേഡിയോ പ്രവർത്തന അപകടങ്ങൾ
ରେଡିଓ ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |,ജ്യോതിശാസ്ത്രം
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି |,റേഡിയോ ആവൃത്തി
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ଡ୍ରାଇଭ୍ |,റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) ഡ്രൈവ്
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ଫିଡର୍ |,റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) ഫീഡർ
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ଓସକିଲର୍ |,റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) ഓസിലേറ്റർ
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ସଙ୍କାଥେସିଜର୍ |,റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) സിന്തസൈസർ
ରେଡିଓ ହସ୍ତକ୍ଷେହନୀ |,റേഡിയോ ഇടപെടൽ
ରେଡିଓ ଅବସ୍ଥାନ |,റേഡിയോ സ്ഥാനം
ରେଡିଓ ନେଟୱାର୍କିଂ (RN) ଚ୍ୟାନେଲ |,റേഡിയോ നെറ്റ്വർക്കിംഗ് (rn) ചാനൽ
ରେଡିଓ ପ୍ରଚାର ମାଧ୍ୟମ |,റേഡിയോ പ്രചാരണ മാധ്യമം
ରେଡିଓ ରସିଦ |,റേഡിയോ റിസീവർ
ରେଡିଓ ନିୟମାବଳୀ |,റേഡിയോ റെഗുലേഷനുകൾ
ରେଡିଓ ସିଗନାଲ୍ |,റേഡിയോ സിഗ്നൽ
ରେଡିଓ ସ୍ପେକ୍ଟ୍ରମ୍,റേഡിയോ സ്പെക്ട്രം
ରେଡିଓ ଟ୍ରାକିଂ,റേഡിയോ ട്രാക്കിംഗ്
ରେଡିଓ ଟ୍ରାନ୍ସମିଟର |,റേഡിയോ ട്രാൻസ്മിറ്റർ
ରେଡିଓ ତରଙ୍ଗ |,റേഡിയോ വേവ്
ବ୍ୟାସାର୍ଦ୍ଧ,ആരം
ରେମ୍ପ,തിമിര്പ്പ്
ଅନିୟମିତ |,വികലമായ
ଅନିୟମିତ ତଥ୍ୟ |,ക്രമരഹിതമായ ഡാറ്റ
ଅନିୟମିତ ତ୍ରୁଟି |,ക്രമരഹിതമായ പിശക്
ଅନିୟମିତ ପରିବର୍ତ୍ତନ |,ക്രമരഹിതമായ ഏറ്റക്കുറച്ചിലുകൾ
ପରିସର,ശേഖരം
Raster,പടെ
ରାଷ୍ଟର ପ୍ରତିଛବି ଫର୍ମାଟ୍ |,റാസ്റ്റർ ഇമേജ് ഫോർമാറ്റ്
ହାର ନିୟନ୍ତ୍ରଣ,നിരക്ക് നിയന്ത്രണം
ପରିବର୍ତ୍ତନ ହାର,മാറ്റത്തിന്റെ നിരക്ക്
ମୂଲ୍ୟାୟନ କ୍ଷମତା |,റേറ്റുചെയ്ത ശേഷി
ରେଟେଡ୍ ଘୋଡା ଶକ୍ତି |,റേറ്റുചെയ്ത കുതിരശക്തി
ଶକ୍ତିର ଶକ୍ତିରେ |,റേറ്റുചെയ്ത പവർ
ମୂଲ୍ୟାୟନ,റേറ്റിംഗ്
R-c coupling,ആർ-സി കപ്ലിംഗ്
ପ୍ରତିକ୍ରିୟା,പ്രതികരണം
ପ୍ରତିକ୍ରିୟା,പതിപവര്ത്തനം
ପ୍ରତିକ୍ରିୟାଶୀଳ ଉପାଦାନ |,റിയാക്ടീവ് ഘടകം
ପ୍ରତିକ୍ରିୟାଶୀଳ ଭାର |,റിയാക്ടീവ് ലോഡ്
ରେଗିଂ ଇଞ୍ଚିଂ |,റിയാജന്റ് എച്ചിംഗ്
ପ୍ରକୃତ ସମୟ ପ୍ରସାରଣ |,തത്സമയ പ്രക്ഷേപണം
ପୁନରାବୃତ୍ତି,റീബ്രോഡ്കാസ്റ്റിംഗ്
ପ୍ରାପ୍ତକର୍ତ୍ତା |,സ്വീകരിക്കുക
ଆଣ୍ଟେନା ଗ୍ରହଣ କରିବା |,ആന്റിന സ്വീകരിക്കുന്നു
ଗ୍ରହଣକାରୀ କେନ୍ଦ୍ର,കേന്ദ്രം സ്വീകരിക്കുന്നു
ଗ୍ରହଣ,സീകരണം
ଗ୍ରହଣ କରାଯାଇଥିବା ରିପୋର୍ଟ,സ്വീകരണ റിപ്പോർട്ട്
ରିସେପ୍ସନ୍ ସର୍ଭେ |,സ്വീകരണ സർവേ
ପାରସ୍ପରିକ,അനോനമായ
ପୁନ struction ନିର୍ମାଣ ଫିଲ୍ଟର,പുനർനിർമ്മാണ ഫിൽട്ടർ
ରେକର୍ଡ ଯୋଗ୍ୟ |,റെക്കോര്ക്കത്തക്കാവുന്ന
ରେକର୍ଡ କରାଯାଇଛି |,റെക്കോർഡുചെയ്തു
ରେକର୍ଡର୍,റെക്കോർഡുള്ള
ରେକର୍ଡିଂ,റെക്കാര്ഡുചെയ്യല്
ରେକର୍ଡିଂ ବୁଥ୍ |,റെക്കോർഡിംഗ് ബൂത്ത്
ମିଛ କହିବା,തലക്കെട്ട് റെക്കോർഡുചെയ്യുന്നു
ଡିସ୍କରେ ରେକର୍ଡିଂ |,ഡിസ്ക് ഓൺ റെക്കോർഡിംഗ്
ରେକର୍ଡିଂ ରୁମ୍ |,റെക്കോർഡിംഗ് റൂം
ରେକର୍ଡିଂ ସିଷ୍ଟମ୍,റെക്കോർഡിംഗ് സിസ്റ്റം
ରେକର୍ଡିଂ ଟେପ୍ |,റെക്കോർഡിംഗ് ടേപ്പ്
ସଂଶୋଧନ,തിരുതിലിഫിക്കേഷൻ
ପୁନ rest ସକ୍ରିୟ ସଙ୍କେତ |,ക്രമീകരിച്ച സിഗ്നൽ
ପୁନ wectifier,മൃതദേഹീരന്
ପୁନ y ବ୍ୟବହାର,പുനര്നിര്മ്മാണം
ଅନାବଶ୍ୟକତା |,ആവർത്തനം
ଅନାବଶ୍ୟକ |,കമാതീതമായ
ଅନାବଶ୍ୟକ ଉପାଦାନ |,അനാവശ്യ ഘടകം
ପୁନ-ଇଞ୍ଜିନିୟରିଂ |,റീ-എഞ്ചിനീയറിംഗ്
ପୁନ rel- ବୃଦ୍ଧି |,വീണ്ടും വലുതാക്കുക
ସନ୍ଦର୍ଭ ଫ୍ରିକ୍ୱେନ୍ସି |,റഫറൻസ് ആവൃത്തി
ସନ୍ଦର୍ଭ ମୂଲ୍ୟ |,റഫറൻസ് മൂല്യം
ସ୍ତରୀୟ ସ୍ତର,ലെയർ പ്രതിഫലിപ്പിക്കുന്നു
ମାଧ୍ୟମକୁ ପ୍ରତିଫଳିତ କରିବା |,മാധ്യമത്തെ പ്രതിഫലിപ്പിക്കുന്നു
ପୃଷ୍ଠଭୂମି,ഉപരിതലത്തെ പ്രതിഫലിപ്പിക്കുന്നു
ପ୍ରତିଫଳନ,പതിച്ഛായ
ପ୍ରତିଫଳନ,റിഫ്ലക്ടർ
ଆଣ୍ଟେନା ପାଇଁ ପ୍ରତିଫଳକ |,ആന്റിനയുടെ റിഫ്ലക്ടർ
ପ୍ରତିଫଳନ,അപര്യം
ପ୍ରତିକ୍ରିୟାଶୀଳ ସୂଚକାଙ୍କ |,അപവർത്തനാങ്കം
ପ୍ରତିଫଳନ,റഫ്രിജറേഷൻ
ପୁନ el ନିର୍ମାଣ,പുനരുദ്ധാരണ
ପଞ୍ଜିକରଣ କର |,പട്ടികയുണ്ടാക്കുക
ଭଲଭ୍ ନିୟନ୍ତ୍ରଣ |,വാൽവ് നിയന്ത്രിക്കുന്നു
ନିୟମ,നിയന്തിക്കല്
ନିୟାମକ,റെഗുലേറ്റർ
ନିୟାମକ,നിയന്ത്രിക്കുക
ଦୃ for ୀକରଣ,നിലവില് വരുത്തല്
ପରିଚ,ബന്ധുക്കലം
ଆପେକ୍ଷିକ ଅନୁମତିଗୁଡିକ |,ആപേക്ഷിക പെർമിറ്റിവിറ്റി
ରିଲେ,റിലേ ചെയ്യുക
ରିଲେ କେନ୍ଦ୍ର |,റിലേ സെന്റർ
ରିଲେ ଗୁଟିଙ୍ଗ୍ |,റിലേ മ്യൂസിംഗ്
ରିଲେ ଟ୍ରାନ୍ସମିଟର |,റിലേ ട്രാൻസ്മിറ്റർ
ପ୍ରକାଶନ,പ്രകാശനം
କ vol ଣସି ଭୋଲ୍ଟ ମୁକ୍ତ କରନ୍ତୁ ନାହିଁ |,വോൾട്ട് റിലീസ് ചെയ്യുക
ନିର୍ଭରଯୋଗ୍ୟତା,വിശ്വാസ്യത
ନିର୍ଭରଯୋଗ୍ୟ,വിശസ്തമായ
ସୁଦୂର,അകലെയുള്ള
ସୁଦୂର ନିୟନ୍ତ୍ରଣ,വിദൂര നിയന്ത്രണം
ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ ଏବଂ ନାଭିଗେସନ୍ ସିଷ୍ଟମ |,വിദൂര നിയന്ത്രണവും നാവിഗേഷൻ സിസ്റ്റവും
ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ ୟୁନିଟ୍ |,വിദൂര നിയന്ത്രണ യൂണിറ്റ്
ସୁଦୂର ତନ୍ତ୍ରଗୁଡ଼ିକ,വിദൂര സിസ്റ്റം
ଦୂରରୁ ନିୟନ୍ତ୍ରିତ ଉପକରଣ |,വിദൂരമായി നിയന്ത്രിത ഉപകരണങ്ങൾ
ପୁନରାବୃତ୍ତି କର,കോയിൽ ആവർത്തിക്കുക
ରିମୁଟର୍,റിപ്പീറ്റർ
ସ୍ଥାନାନ୍ତର,തിരികെവെയ്ക്കല്
ପୁର୍ଣ୍ଣିକର,നികത്തുന്നത്
ପ୍ରଜନନ,പുനരുല്പ്പാദിപ്പിക്കുക
ପ୍ରଜନନ,പുനരുല്പ്പത്തി
ପୁନ-ରେକର୍ଡିଂ |,വീണ്ടും റെക്കോർഡുചെയ്യുന്നു
ଅନୁସନ୍ଧାନ ଏବଂ ବିକାଶ,ഗവേഷണവും വികസനവും
ପୁନ et ସେଟ୍ କରନ୍ତୁ |,പുന .സജ്ജമാക്കുക
ଅବଶିଷ୍ଟ ରେଶଫଲିଂ |,ശേഷിക്കുന്ന പുന sh സംഘടന
ଅବଶିଷ୍ଟାଂଶ,അവശിഷ്ടം
ପ୍ରତିରୋଧ,ചെറുക്കല്
ପ୍ରତିରୋଧ ଭାର,ചെറുത്തുനിൽപ്പ് ലോഡ്
ପ୍ରତିରୋଧକ,ചെറുക്കുക
ସମାଧାନ,മിഴിവ്
ପର୍ସନ୍,അനുരണനം
ପର୍ସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,അനുരണനം ആവൃത്തി
ପରିତ୍ୟନ୍ତ,ഉപദേശിക്കുക
ପର୍ସନ୍ ରେଖା |,റിസോണന്റ് ലൈൻ
ପୁନ on ନିର୍ମାଣକାରୀ |,അനുരണകന്
ଉତ୍ସ,വിഭവം
ଉତ୍ସ ଅଂଶୀଦାର,വിഭവ പങ്കിടൽ
ପ୍ରତିକ୍ରିୟାଶୀଳ ଅବଧି |,പ്രതികരിക്കുന്ന കാലയളവ്
ପ୍ରତିକ୍ରିୟା,പതുത്തരം
ପୁନରୁଦ୍ଧାର,പുനസ്ഥാപിക്കൽ
ଫଳାଫଳ,ഫലമായുണ്ടായ
ଅବଧାରଣ,ധാരണ
ପୁନ on ସଂସ୍କୃତି,പുനർജന്മഘടന
ପୁନରୁଦ୍ଧାର,വീണ്ടെടുക്കല്
ରେଡ୍ରିଭାଲ୍ ଇଞ୍ଜିନ୍ |,വീണ്ടെടുക്കൽ എഞ്ചിൻ
ପୁନ ry ଚେଷ୍ଟା କର,വീണ്ടുംരി ചെയ്യുക
ଫେରନ୍ତୁ,മടങ്ങിവരുക
ଫେରସ୍ତ ପଥ,മടക്ക പാത
Reverberation,പുനരാര്യം
Reverberation ସମୟ,റിവൽബർട്ടേഷൻ സമയം
ଓଲଟା ପକ୍ଷପାତ ଡାୟୋଡ୍ |,റിവേഴ്സ് ചെയ്യാനുള്ള ഡയോഡ്
ଓଲଟା କରେଣ୍ଟ୍ |,വിപരീത പ്രവാഹം
ଘୂର୍ଣ୍ଣନ,കറങ്ങുന്ന
ରିଭାଇଣ୍ଡ୍,വീണ്ടും ചുറ്റുക
ଆରୋହୀ ଫ୍ୟୁଜ୍ |,റിവൈറബിൾ ഫ്യൂസ്
ଆରୋଗ୍ୟ କରିବା,റിവൈറിംഗ്
ପୁନ rew ଲିଖନଯୋଗ୍ୟ,മാറ്റിയെഴുതാവുന്ന
Rf ଡ୍ରାଇଭ୍ |,Rf ഡ്രൈവ്
Rf ଫିଡର୍ |,Rf ഫീഡർ
Rf ବିପଦ,RF അപകടങ്ങൾ
Rf ସୁରକ୍ଷା ଅନୁପାତ,RF പരിരക്ഷണ അനുപാതം
R ଥିଷ୍ଟାଟ |,റിസ്റ്റേറ്റ്
ରିବନ୍,പട്ടുനാട
ରିଭେଟ୍ |,റിവറ്റ്
ରିଭେଟ୍ ଗଣ୍ଠି |,റിവേറ്റഡ് ജോയിന്റ്
ବିଲିଂ କରିବା |,റിവേറ്റിംഗ്
Rn ଚ୍ୟାନେଲ |,ആർഎൻ ചാനൽ
ରୋବଟ୍ |,യന്തമനുഷന്
ରୋବୋଟିକ୍ସ |,റോബോട്ടിക്സ്
ଗଡ଼,ഉരുളുക
ଗଡ଼,റോൾ ഔട്ട്
ମୂଳ,വേര്
ଘୋର,റോട്ടറി
ଘୂର୍ଣ୍ଣନ,ഭ്രമണം
ମାର୍ଗ,യാതാമാര്ഗം
ରାଉଟର,റൂട്ടർ
ରୁଟିନ୍ ଅପରେସନ୍ସ |,പതിവ് പ്രവർത്തനങ്ങൾ
ରାଉଟିଙ୍ଗ୍,റൂട്ടിംഗ്
ସମୟ ଚଲାନ୍ତୁ |,സമയം പ്രവർത്തിപ്പിക്കുക
ସୁରକ୍ଷା ବ୍ୟବସ୍ଥା,സുരക്ഷാ ക്രമീകരണം
ସୁରକ୍ଷା ଇଣ୍ଟରଲକ୍ |,സുരക്ഷാ ഇന്റർലോക്ക്
ସାଗ୍,സാഗ്
ଯୁକ୍ତି ବ features ଶିଷ୍ଟ୍ୟଗୁଡିକ,പ്രധാന സവിശേഷതകൾ
ନମୁନା,മാതൃക
ନମୁନା ଏବଂ ସିର୍କିଟ |,സാമ്പിൾ ചെയ്ത് സർക്കിൾ
ନମୁନା ଆକାର |,സാമ്പിൾ വലുപ്പം
ନମୁନା ତଥ୍ୟ |,സാമ്പിൾ ഡാറ്റ
ନମୁନା,സാമ്പിൾ
ନମୁନା ହାର,സാമ്പിൾ നിരക്ക്
ଦମନ କରିବା,സാച്ചുറേഷൻ സാച്ചുറപ്പ്
ସମ୍ବିଧାନ / ଥିଓରେମ୍ |,സാമ്പിൾ സിദ്ധാന്തം / സിദ്ധാന്തം
ଉପଗ୍ରହ,ഉപഗഹം
ସାଟେଲାଇଟ୍ ଯୋଗାଯୋଗ |,ഉപഗ്രഹ ആശയവിനിമയം
ସାଟେଲାଇଟ୍ କଭରେଜ୍ |,ഉപഗ്രഹ കവറേജ്
ଉପଗ୍ରହ ଡିଜିଟାଲ୍ ଲିଙ୍କ୍ |,സാറ്റലൈറ്റ് ഡിജിറ്റൽ ലിങ്ക്
ସାଟେଲାଇଟ୍ ହସ୍ତକ୍ଷେପ |,ഉപഗ്രഹ ഇടപെടൽ
ଉପଗ୍ରହ ରେଡିଓ |,ഉപഗ്രഹ റേഡിയോ
ସାଟେଲାଇଟ୍ ରେଡିଓ ଟ୍ରାନ୍ସମିସନ୍ |,സാറ്റലൈറ്റ് റേഡിയോ ട്രാൻസ്മിഷൻ
ସାଟେଲାଇଟ୍ ଟ୍ରାନ୍ସମିସନ୍ |,സാറ്റലൈറ്റ് ട്രാൻസ്മിഷൻ
ସନ୍ତୁଳିତ ବାୟୁ,പൂരിത വായു
ଶ୍ୱରକାରୀ କରେଣ୍ଟ୍ |,പരിവർത്തനം ചെയ്യുന്നു
ସାଚୁଚରେସନ୍ |,സാച്ചുറേഷൻ
ଦାନ୍ତ ତରଙ୍ଗ ଦେଖିଲା |,പല്ലിന്റെ തരംഗം കണ്ടു
ମାପନୀୟତା |,അളക്കല്
ସ୍କେଲ,സ്കെയിൽ
ଶ୍ୟାମ କାରକ,സ്കെയിൽ ഘടകം
ମାପକାଠି,സ്കെയിലിംഗ്
ସ୍କାନ୍ ହୋଇଥିବା ବିମ୍ |,സ്കാൻ ചെയ്ത ബീം
ସ୍କାନର୍,സ്കാനർ
ସ୍କାନିଂ ଫ୍ରିକ୍ୱେନ୍ସି,സ്കാൻ ചെയ്യുന്ന ആവൃത്തി
ସ୍କାନିଂ ରେଖା |,സ്കാൻ ചെയ്യുന്നു
ଛିନ୍ନଭିନ୍ନ କରିବା |,ചിതറിക്കിടക്കുന്നു
ଦୃଶ୍ୟ,കാഴ്ച
ନିର୍ଧନର,വില്പ്പനക്കാരി
ସ୍କିମେଟିକ୍ |,തന്ത്രപരമായ
ସ୍କଟ୍ ମାର୍କର୍ |,Skotkeyartyarre
Scinttlation,സിന്റിലേഷൻ
ସ୍କ୍ରାମବ୍ଲର୍ |,സ്ക്രാംബ്ലർ
ସ୍କ୍ରାମଲିଂ |,ചുരണ്ടിയത്
ସ୍କ୍ରାପ୍,സ്ക്രാപ്പ് ചെയ്യുക
ସ୍କ୍ରାପିଙ୍ଗ୍ |,സ്ക്രാപ്പിംഗ്
Scratch,ചുരണ്ടുക
ସ୍କ୍ରିନ୍,മറയ്ക്കുക
ସ୍କ୍ରିନ୍ ଜଳିବା |,സ്ക്രീൻ പൊള്ളൽ
ସ୍କ୍ରିନ୍ ବାଇପାସ୍ |,സ്ക്രീൻ ബൈപാസ്
ସ୍କ୍ରିନ୍ ସାମ୍ପ୍ରତିକ |,സ്ക്രീൻ കറന്റ്
ସ୍କ୍ରିନ୍ ଗ୍ରୀଡ୍ |,സ്ക്രീൻ ഗ്രിഡ്
ସ୍କ୍ରିନ୍ ସେଭର୍ |,സ്ക്രീൻ സേവർ
ସ୍କ୍ରିନିଡ୍ କେବୁଲ୍ |,സ്ക്രീൻ ചെയ്ത കേബിൾ
ପରଦା,സ്ക്രീനിംഗ്
ସ୍କ୍ରୋଲ୍ |,സ്ക്രോൾ ചെയ്യുക
ସ୍କ୍ରୋଲ୍ ବାର୍ |,സ്ക്രോൾ ബാർ
ସ୍କ୍ରୋଲିଂ |,സ്ക്രോളിംഗ്
ଖୋଜିବା ଯନ୍ତ୍ର,തിരയല് യന്ത്രം
ଦ୍ secondary ିତୀୟ,സെക്കൻഡറി
ମାଧ୍ୟମିକ ସେଲ୍,ദ്വിതീയ സെൽ
କ୍ଷେତ୍ର,മേഖല
ବିଭାଗ,അംശം
ଆତ୍ମ ନିଦାନ,സ്വയം ഡയഗ്നോസ്റ്റിക്
ସେମିକଣ୍ଡକ୍ଟରକ୍ଟର |,അർദ്ധചാലകവും
ପ୍ରେରକ,അയച്ചാൽ
ସମ୍ବେଦନଶୀଳତା,സൂക്ഷ്മസംവേദനശക്തി
ସେନସର |,സെൻസർ
କ୍ରମ |,അനുകമം
କ୍ରମିକ,സീരിയല്
କ୍ରମିକ ପ୍ରବେଶ,സീരിയൽ ആക്സസ്
କ୍ରମିକ ପୋର୍ଟ,സീരിയൽ പോർട്ട്
କ୍ରମସନ୍ତାନ୍ସ |,സീരീസ് അനുരണനം
ସର୍ଭର,സെർവർ
ସେଟଅପ୍,സജ്ജമാക്കുക
ଛାୟା,ഷേഡിംഗ്
ଛାୟା,നിഴല്
ଶାନନଙ୍କ ଥିଓରେମ୍ |,ഷാനന്റെ സിദ്ധാന്തം
ଶୋପିଂ,രൂപപ്പെടുത്താനും
ଅଂଶୀଦାର,ഓസരല്യൂട്ട്
ଖଣ୍ଡ,കവചം
ଶିଫ୍ଟ,തവണ
ସ୍ଥାନାନ୍ତର,മാറുന്നു
Shock ଟକା,ഞെട്ടുക
ସର୍ଟ ସର୍କିଟ |,ഹ്രസ്വ സർക്യൂട്ട്
ସଂକ୍ଷିପ୍ତ ସର୍କିଟ୍ ପରୀକ୍ଷା |,ഷോർട്ട് സർക്യൂട്ട് പരിശോധന
ସଂକ୍ଷିପ୍ତ ତରଙ୍ଗ |,ഹ്രസ്വ തരംഗം
ସଂକ୍ଷିପ୍ତ ତରଙ୍ଗ କେନ୍ଦ୍ର |,ഹ്രസ്വ വേവ് സെന്റർ
ସର୍ଟକଟ୍,കുറുക്കുവഴി
ବନ୍ଦ କର,ഷട്ട് ഡൗൺ
ବନ୍ଦ ସଙ୍କେତ,ഷട്ട്ഡൗൺ സിഗ്നൽ
ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ,സൈഡ് ബാൻഡ്
ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ ଶକ୍ତି |,സൈഡ് ബാൻഡ് പവർ
ସଙ୍କେତ,അടയാളം
ସଙ୍କେତର ପ୍ରଶସ୍ତତା |,സിഗ്നൽ വ്യാപ്തി
ସଙ୍କେତ ପ୍ରବାହର ଗ୍ରାଫ୍ |,സിഗ്നൽ ഫ്ലോ ഗ്രാഫ്
ସଙ୍କେତ ଜେନେରେଟର |,സിഗ്നൽ ജനറേറ്റർ
ସଙ୍କେତ ଆଲୋକ,സിഗ്നൽ ലൈറ്റ്
ସଙ୍କେତ ରୁଟିବା |,സിഗ്നൽ റൂട്ടിംഗ്
ସଙ୍କେତ ଶକ୍ତି,സിഗ്നൽ ബലം
ଟକ୍ ଅନୁପାତ ଅତିକ୍ରମ କରିବାକୁ ସଙ୍କେତ |,ടോക്ക് അനുപാതത്തിലേക്ക് സിഗ്നൽ
ଶବ୍ଦ ଅନୁପାତ ପାଇଁ ସଙ୍କେତ |,ശബ്ദ അനുപാതത്തിലേക്ക് സിഗ്നൽ
ମରାମତି ଶବ୍ଦ ଅନୁପାତକୁ ସଙ୍କେତ |,ആകർഷകമല്ലാത്ത ശബ്ദ അനുപാതത്തിലേക്ക് സിഗ്നൽ
ସଙ୍କେତ ଏବଂ ସୁଇଚ୍ କରିବା |,സിഗ്നലിംഗും സ്വിച്ചിംഗ്
ବିଟ୍ ସିଗନାଲ୍,സിഗ്നലിംഗ് ബിറ്റ്
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ପାର୍ଶ୍ୱଗୁଡିକ |,കാര്യമായ സൈഡ്ബാൻഡുകൾ
ସିମ୍ପଲେକ୍ସ,സിംപ്ലക്സുകൾ
ଅନୁକରଣ,സിമുലേഷൻ
ସିମୁଲେଟର,സിമുലേറ്റർ
ସିମୁକା ଦୃଶ୍ୟ,Simul മായ
ଏକକାଳୀନ ମାସ୍କିଂ |,ഒരേസമയം മാസ്കിംഗ്
ସାଇନ୍ସ ଉପାଦାନ |,സൈൻ ഘടകം
ସିନ୍ ତରଙ୍ଗ |,സൈൻ തരംഗം
ଏକ ଫ୍ରିକ୍ୱେନ୍ସି ନେଟୱାର୍କ |,സിംഗിൾ ഫ്രീക്വൻസി നെറ്റ്വർക്ക്
ଏକକ ପର୍ଯ୍ୟାୟ ମୋଟର |,സിംഗിൾ ഫേസ് മോട്ടോർ
ସାଇଟ୍ |,സൈറ്റ്
ସାଇଟ୍ ଲେଆଉଟ୍ ଯୋଜନା |,സൈറ്റ് ലേ layout ട്ട് പ്ലാൻ
କୁଶଳୀ ଅପରେଟର |,വിദഗ്ദ്ധനായ ഓപ്പറേറ്റർ
ଦୂରତା ଛାଡିଦିଅ |,ദൂരം ഒഴിവാക്കുക
ଆକାଶ ତରଙ୍ଗ |,സ്കൈ തരംഗം
ଆକାଶ ତରଙ୍ଗ ପ୍ରସାର |,സ്കൈ തരംഗം പ്രചരണം
ଅଳ୍ଡ଼ା,സ്ലാബ്
ସ୍ଲାଣ୍ଟ ପଥ,മന്ദഗതിയിലുള്ള പാത
ସ୍ଲଟ୍,സ്ലോട്ട്
ସ୍ମାର୍ଟ କାର୍ଡ |,സ്മാർട്ട് കാർഡ്
ସୋଡିୟମ୍ ବାଷ୍ପ ପ୍ରଦୀପ |,സോഡിയം നീരാവി വിളക്ക്
ସଫ୍ଟ କି,സോഫ്റ്റ് കീ
ସଫ୍ଟୱେର୍,സോഫ്റ്റ്വെയർ
ସ ar ର କାର୍ଯ୍ୟକଳାପ |,സോളാർ പ്രവർത്തനം
ସୌର ଶକ୍ତି,സൗരോർജ്ജം
ସ ar ର ଜ୍ୟାକ |,സോളാർ ജ്വാലകൾ
ସ olar ର ଚାଳିତ |,സൗരോർജ്ജം
କଠିନ ଅବସ୍ଥା |,സോളിഡ് സ്റ്റേറ്റ്
କଠିନ ରାଜ୍ୟ ସଂରକ୍ଷଣ |,സോളിഡ് സ്റ്റേറ്റ് സ്റ്റോറേജ്
କଠିନ ରାଜ୍ୟ ଟ୍ରାନ୍ସମିଟର |,സോളിഡ് സ്റ്റേറ്റ് ട്രാൻസ്മിറ്റർ
ସର୍ଟ କରନ୍ତୁ |,ഇനം
ଶବ୍ଦ,ശബ്ദം
ଧ୍ୱନି ଅବଶୋଷଣ,ശബ്ദ ആഗിരണം
ଧ୍ୱନି ସନ୍ତୁଳନ |,ശബ്ദ ബാലൻസ്
ଧ୍ୱନି ଡିଟେକ୍ଟର |,ശബ്ദ ഡിറ്റക്ടർ
ଶବ୍ଦ ମିକ୍ସର୍ |,ശബ്ദ മിക്സർ
ଶବ୍ଦ ଦୃଷ୍ଟିକୋଣ |,ശബ്ദ വീക്ഷണം
ଶବ୍ଦ ଶକ୍ତି,ശബ്ദ പവർ
ଶବ୍ଦ ପ୍ରମାଣ,ശബ്ദ തെളിവ്
ଶବ୍ଦ ରେକର୍ଡିଂ |,ശബ്ദ റെക്കോർഡിംഗ്
ଶବ୍ଦ ପ୍ରତିଫଳନ,ശബ്ദ പ്രതിഫലനം
ସାଉଣ୍ଡ ଟ୍ରାନ୍ସମିସନ୍ ନଷ୍ଟ |,ശബ്ദ പ്രക്ഷേപണ നഷ്ടം
ଉତ୍ସ,ഉല്ഭവസ്ഥാനം
ଉତ୍ସ ଏନକୋଡର୍ |,ഉറവിട എൻകോഡർ
ସ୍ଥାନ,ഇടം
ସ୍ପେସ୍ ବିବିଧତା |,ബഹിരാകാശ വൈവിധ്യമാർന്ന
ସ୍ପେସ୍ ଟେଲକାସିଂ |,ബഹിരാകാശ ടെലികാസ്റ്റ്
ସ୍ପେସ୍ ତରଙ୍ଗ |,ബഹിരാകാശ തരംഗം
ବ୍ୟବଧାନ,പാനീയം
Spam,സ്പാം
Spaminging,സ്പാമിംഗ്
ସ୍ପାନ୍,സ്പന്യെന്ന്
ଖାଲି ବିଟ୍,സ്പെയർ ബിറ്റ്
ଖର୍ଚ୍ଚ କରିଛନ୍ତି |,ചിലന്തിവല
