Hindi,Odiya
शुद्‌ध गणित,ଶୁଦ୍ଧ ଗଣିତ
संख्यामात्र,କେବଳ ସାଂଖ୍ୟିକ |
अविकल्पी युक्ति,ବ al କଳ୍ପିକ ଉପକରଣ
पिरैमिड,ପିରାମିଡ୍
पिरैमिडी घनाकृति,ପିରାମିଡ୍ କ୍ୟୁବ୍ |
पिरैमिडी पृष्ठ,ପିରାମିଡ୍ ପୃଷ୍ଠା |
इति सिद्धम्,iti sidham
चतुष्कोण,ଚତୁର୍ଭୁଜ
चतुर्भुजी प्रिज्म,ଚତୁର୍ଭୁଜ ପ୍ରିଜିମ୍ |
" चतुर्थाश , वृत्त पाद",ଚତୁର୍ଥାଂଶ |
" वर्ग , द्विघात  , द्विसमलंबाक्ष","ବର୍ଗ, ଚତୁର୍ଭୁଜ, ଡବଲ୍ ଟ୍ରାପେଜଏଡ୍ |"
द्विघात लागत,ଚତୁର୍ଥାଂଶ ମୂଲ୍ୟ
द्विघात लागत फलन,ଚତୁର୍ଭୁଜ ମୂଲ୍ୟ କାର୍ଯ୍ୟ
द्विघात वक्र,ଚତୁର୍ଭୁଜ ବକ୍ର
द्विघात समीकरण,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
द्विघात व्यंजक,ଚତୁର୍ଭୁଜ ଅଭିବ୍ୟକ୍ତି |
द्विघाती समघात,ଚତୁର୍ଭୁଜ ଚତୁର୍ଭୁଜ |
द्विघाती फलन,ଚତୁର୍ଭୁଜ କାର୍ଯ୍ୟ
द्विघात फलनक,ଚତୁର୍ଭୁଜ କାର୍ଯ୍ୟ
द्विघात अंतर्वेशन,ଚତୁର୍ଭୁଜ ଇଣ୍ଟରପୋଲେସନ୍ |
द्विघाती उद्‌देश्य फलन ,ଚତୁର୍ଭୁଜ ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍ |
"द्विघाती क्रमादेशन, द्विघाती प्रोग्रामन",ଚତୁର୍ଭୁଜ ପ୍ରୋଗ୍ରାମିଂ ଚତୁର୍ଭୁଜ ପ୍ରୋଗ୍ରାମିଂ |
द्विघाती व्युत्क्रमणीयता नियम,ଚତୁର୍ଭୁଜ ରିଭର୍ସିବିଲିଟି ନିୟମ |
द्विघाती पृष्ठ,ଚତୁର୍ଭୁଜ ପୃଷ୍ଠା |
द्विघाती पद,ଚତୁର୍ଭୁଜ ଶବ୍ଦ |
क्षेत्रकलन-सूत्र,ଚତୁର୍ଭୁଜ ସୂତ୍ର |
चतुर्भुज,ଚତୁର୍ଭୁଜ
गुणात्मक विश्लेषण,ଗୁଣାତ୍ମକ ବିଶ୍ଳେଷଣ |
गुणता नियन्त्रण,ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ
क्वान्टम यांत्रिकी,କ୍ୱାଣ୍ଟମ୍ ମେକାନିକ୍ସ |
क्वान्टम संख्या,କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା
क्वान्टम सांख्यिकी,କ୍ୱାଣ୍ଟମ୍ ପରିସଂଖ୍ୟାନ |
" चतुर्थांश, चौथाई , क्वार्टर","ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ |"
चतुर्घाती,ଚତୁର୍ଭୁଜ
चतुर्थक,ଚତୁର୍ଥାଂଶ |
रैखिककल्प संरचक  समीकरण,ରେଖା କନଷ୍ଟ୍ରକ୍ଟର ସମୀକରଣ |
नियमितकल्प,ନିୟମିତ ଚକ୍ର |
चतुष्टयी,ଚାଟି
पंक्त लम्बाई,ରେଖା ଦ length ର୍ଘ୍ୟ |
पंक्ति निदर्श,ରେଖା ମଡେଲ୍ |
पंक्ति समस्या,ଧାଡି ସମସ୍ୟା |
पंक्ति प्रक्रम,ଧାଡି ପ୍ରକ୍ରିୟାକରଣ |
पंक्ति प्रणाली,ଧାଡି ସିଷ୍ଟମ୍ |
पंक्ति सिद्‌धांत,ରେଖା ସିଦ୍ଧାନ୍ତ |
पंचमक,ପଞ୍ଚମାକ୍
पंचक,କ୍ୱିଣ୍ଟେଟ୍ |
"निवेदित दर, निवेदित मूल्य","ମୂଲ୍ୟ ଉଦ୍ଧୃତ, ମୂଲ୍ୟ ଉଦ୍ଧୃତ"
" भागफल , विभाग","ଭାଗ, ବିଭାଜନ"
विभाग क्षेत्र,ବିଭାଗ କ୍ଷେତ୍ର
विभाग समूह,ବିଭାଗ ଗୋଷ୍ଠୀ
भागफल-नियम,ଭାଗ ନିୟମ |
विभाग समुच्चय,ବିଭାଗ ସେଟ୍
विभाग समष्टि,ବିଭାଗ ଜନସଂଖ୍ୟା
विभाग संस्थिति ,ବିଭାଗ ଗଠନ
त्रिज्य,ବ୍ୟାସାର୍ଦ୍ଧ
रेडियन,ରେଡିଆନ୍
रेडियन माप,ରେଡିଆନ୍ ମାପ |
करणी,କର୍ନି
मूलाक्ष,moolaksha
करणी चिह्न,ଟ୍ୟାକ୍ସୋନୋମି
त्रिज्या,ରେଡିଓ
अभिसरण त्रिज्या,ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |
वक्रता त्रिज्या,ବକ୍ରତା
"ध्रुवांतर, ध्रुवांतर रेखा",ପୋଲାରିଟି ଲାଇନ୍ |
मूलांक,ରେଡିକ୍ସ |
यादृच्छिक त्रुटि,ଅନିୟମିତ ତ୍ରୁଟି |
यादृच्छिक फलन,ଅନିୟମିତ କାର୍ଯ୍ୟ |
यादृच्छिकरीकरण,ରାଣ୍ଡୋମାଇଜେସନ୍ |
यादृच्छिकरीकृत खंडक,ରାଣ୍ଡମାଇଜଡ୍ ବ୍ଲକ୍ |
यादृच्छिक निदर्श,ଅନିୟମିତ ମଡେଲ୍ |
यादृच्छिक संख्या,ଅନିୟମିତ ସଂଖ୍ୟା |
यादृच्छिक प्रतिचयन,ଅନିୟମିତ ନମୁନା |
यादृच्छिक चर,ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
" परास , परिसर   , माला, श्रेणी","ପରିସର, ପରିସର, ପରିସର, ପରିସର |"
अभिसरण परिसर,ସମ୍ମିଶ୍ରଣ ଜଟିଳ |
समाकलन परिसर,ଏକୀକରଣ ପରିସର
संबंध परिसर,ସମ୍ପର୍କ ପରିସର
परिसर समष्टि,କ୍ୟାମ୍ପସ୍ ଜନସଂଖ୍ୟା
कोटि,ଗ୍ରେଡ୍
कोटि सहसंबंध,ର୍ୟାଙ୍କ୍ ସମ୍ପର୍କ
आव्यूह की कोटी,ମାଟ୍ରିକ୍ ଗ୍ରେଡ୍
कोटि-क्रम प्रतिदर्शज,କ୍ରମ ନମୁନା ସର୍ଟ କରନ୍ତୁ |
परिवर्तन-दर,ପରିବର୍ତ୍ତନ ହାର
अभिसरण-दर,ସମ୍ମିଶ୍ରଣ ହାର
अनपातु,ତୁଳନାତ୍ମକ
परिमेय,ଯୁକ୍ତିଯୁକ୍ତ |
परिमेय व्यंजक,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
परिमेय क्षेत्र,ଯୁକ୍ତିଯୁକ୍ତ କ୍ଷେତ୍ର |
परिमेय फलन,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
हर का परिमेयकरण,ଭେଦଭାବର ଯୁକ୍ତିଯୁକ୍ତକରଣ |
परिमेय संख्या,ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା |
परिमेय संख्या क्षेत्र,ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
परिमेय संक्रिया,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
अनपातु परीक्षण,ଅନୁପଯୁକ୍ତ ପରୀକ୍ଷା |
"असंंसाधित दत्त, यथा प्राप्त उपात्त",ଗ୍ରହଣ କରାଯାଇଥିବା ପରି ଅନାବଶ୍ୟକ ଦତ୍ତା |
" रश्मि, किरण , पख-अर , रे, शंकुश  , अर्धरेखा , अर","ରଶ୍ମି, କିରଣ, ପାଖ-ଆର, ରୟ, ଶଙ୍କରକୁଶ, ଆର୍ଦ୍ରେଖା, ଆର"
किरण सदिश,ବିମ୍ ଭେକ୍ଟର୍ |
वास्तविक,ବାସ୍ତବ |
वास्तविक अक्ष,ପ୍ରକୃତ ଅକ୍ଷ
वास्तविक सांतत्यक,ପ୍ରକୃତ ନିରନ୍ତର |
वास्तविक रेखा,ପ୍ରକୃତ ରେଖା |
वास्तविक रैखिक सदिश समष्टि,ପ୍ରକୃତ ରେଖା ଭେକ୍ଟର ସ୍ପେସ୍ |
वास्तविक आव्यूह,ପ୍ରକୃତ ମ୍ୟାଟ୍ରିକ୍ସ |
वास्तविक संख्या,ପ୍ରକୃତ ସଂଖ୍ୟା
वास्तविक संख्या क्षेत्र,ପ୍ରକୃତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
वास्तविक भाग,ପ୍ରକୃତ ଅଂଶ |
वास्तविकबहुपद,ପ୍ରକୃତ ବହୁଭୂତ |
वास्तविक द्विघाती,ପ୍ରକୃତ ଚତୁର୍ଭୁଜ |
वास्तविक मलू,ପ୍ରକୃତ ମାଲୁ
वास्तविक समष्टि,ପ୍ରକୃତ ଜନସଂଖ୍ୟା |
वास्तविक काल प्रणाली,ପ୍ରକୃତ ସମୟ ବ୍ୟବସ୍ଥା |
वास्तविक मान फलन,ପ୍ରକୃତ ମୂଲ୍ୟ କାର୍ଯ୍ୟ
वास्तविक चर,ପ୍ରକୃତ ଭେରିଏବଲ୍ |
वास्तविक सदिश समष्टि,ପ୍ରକୃତ ଭେକ୍ଟର ସ୍ପେସ୍ |
"व्युत्क्रम, अन्योन्य, पारस्परिक","ଓଲଟା, ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
व्युत्क्रम आव्यूह,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
आयत,ଆୟତାକାର
"आयताकार, समकोणिक, समकोणीय","ଆୟତାକାର, ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |"
आयताकार सारणी,ଆୟତାକାର ଟେବୁଲ୍ |
"समकोणिक अक्ष, समकोणिक निर्देशाक्ष","ଡାହାଣ କୋଣ ଅକ୍ଷ, ଡାହାଣ କୋଣ ସଂଯୋଜନା ଅକ୍ଷ |"
आयतीय घनत्व फलन,ଆୟତାକାର ଘନତା କାର୍ଯ୍ୟ |
समकोणीय अतिपरवलय,ଡାହାଣ କୋଣିଆ ହାଇପରବୋଲା |
आयताकार आव्यूह,ଆୟତାକାର ମ୍ୟାଟ୍ରିକ୍ସ |
"आयतफलकरी   समांतरषट्फलक, समकोणिक   समांतरषट्फलक","ଆୟତାକାର ସମାନ୍ତରାଳ, ଡାହାଣ କୋଣ ସମାନ୍ତରାଳ |"
चापकलनीय वक्र,ଆର୍କ୍ୟୁଟ୍ ବକ୍ର
पुनरावृत्ति  सूत्र,ପୁନରାବୃତ୍ତି ସୂତ୍ର
आवर्त दशमलव,ପର୍ଯ୍ୟାୟ ଦଶମିକ |
प्रतिवर्तन सूत्र,ଟର୍ନାରାଉଣ୍ଡ ଫର୍ମୁଲା |
समानीत सोपानक रूप,କ୍ରମିକ ଫର୍ମ |
असंगनत प्रदर्शन,ଅସଙ୍ଗତ କାର୍ଯ୍ୟଦକ୍ଷତା |
"लघकरण सूत्र, समानयन सूत्र","ଲୋଗାରିଦମ୍ ସୂତ୍ର, ସମାନତା ସୂତ୍ର |"
"संदर्भ रेखा, निर्देश रेखा","ରେଫରେନ୍ସ ଲାଇନ୍, ରେଫରେନ୍ସ ଲାଇନ୍ |"
निर्देश बिंदु संदर्भ बिंदु,ରେଫରେନ୍ସ ପଏଣ୍ଟ ରେଫରେନ୍ସ ପଏଣ୍ଟ |
परावर्तित तरंग,ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
परावर्तन,ପ୍ରତିଫଳନ
स्वतुल्य नियम,ସମାନ ନିୟମ |
अभिसरण प्रदेश,ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |
अपसरण प्रदेश,ଭିନ୍ନ ଅଞ୍ଚଳ |
समाकलन प्रदेश,ଏକୀକରଣ ଅଞ୍ଚଳ |
समाश्रयण विश्लेषण,ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
समाश्रयण वक्र,ରିଗ୍ରେସନ୍ ବକ୍ର
समाश्रयण समीकरण,ରିଗ୍ରେସନ୍ ସମୀକରଣ |
समाश्रयण रेखा,ରେଗ୍ରେସନ୍ ଲାଇନ୍
समाश्रयण निदर्श,ରିଗ୍ରେସନ୍ ମଡେଲ୍ |
नियमित वक्र,ନିୟମିତ ବକ୍ର
सम षट्भजु,ଷୋହଳ
नियमित आव्यूह,ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |
सम चतुष्फलक,ସମାନ୍ତରାଳ |
सापेक्ष पूरक,ଆପେକ୍ଷିକ ସଂପନ୍ନ |
आपेक्षिक उच्चतम,ଆପେକ୍ଷିକ ସର୍ବୋଚ୍ଚ |
आपेक्षिक निम्नतम,ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |
आपेक्षिक प्रायिकता,ଆପେକ୍ଷିକ ସମ୍ଭାବନା |
आपेक्षिक वेग,ଆପେକ୍ଷିକ ବେଗ |
" आपेक्षिकता, रिलेटिविटी , आपेक्षिकी","ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା |"
आपेक्षिकता सिद्धांत,ଆପେକ୍ଷିକ ତତ୍ତ୍। |
विश्वसनीयता,ନିର୍ଭରଯୋଗ୍ୟତା
विश्वसनीयता समस्या,ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |
अवशेष पद,ଅବଶିଷ୍ଟ ପୋଷ୍ଟ
शेषफल-प्रमेय,ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |
पुऩरावृृत्त सीमा,ପୁନରାବୃତ୍ତି ସୀମା |
पुऩरावृृत्त रीमान-समाकल,ପୁନରାବୃତ୍ତି Riemann-integral |
निरूपण,ପ୍ରତିନିଧିତ୍ୱ
"अवशिष्ट, अवशेष","ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ"
अनंतक पर अवशेष,ଅସୀମତାରେ ରହିଥାଏ |
" वियोजन , खंडन   , विभेदन","ବିଲୋପ, ପ୍ରତ୍ୟାଖ୍ୟାନ, ଭିନ୍ନତା |"
बल-वियोजन,ଅସନ୍ତୋଷ |
वेग-वियोजन,ବେଗ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
" परिणामी , निराकरण फल",ଫଳାଫଳ ଫଳାଫଳ
परिणामी बल,ଫଳାଫଳ ଶକ୍ତି
परिणामी सदिश,ଫଳାଫଳ ଭେକ୍ଟର୍ |
संशोधित एकल प्रविधि,ପରିବର୍ତ୍ତିତ ଏକକ ପଦ୍ଧତି |
समचतुर्भुज,ରମ୍ବସ୍
रीमान-समाकल,riemann-integral
"समकोण, लम्बकोण","ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |"
समकोण त्रिभुज,ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |
लंब वृत्तीय शंकु,ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |
दक्षिण सहसमुच्चय,ଦକ୍ଷିଣ ସେଟ୍
लंबवृत्तीय बेलन,ଡାହାଣ ବୃତ୍ତାକାର ସିଲିଣ୍ଡର |
दक्षिणावर्ती,ଘଣ୍ଟା ବୁଲାଇ |
दक्षिण प्रतिलोम,ଦକ୍ଷିଣ ଓଲଟା
"परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति","ସଠିକ୍ ପ୍ରମାଣ, ସଠିକ୍ ପ୍ରମାଣ |"
"वलय, रिंग","ରିଙ୍ଗ, ରିଙ୍ଗ"
पूर्णांक वलय,ଇଣ୍ଟିଜର୍ ରିଙ୍ଗ୍
R-समाकलनीय,ଆର-ଇଣ୍ଟିଗ୍ରାଲ୍ |
"मूल, जड़","ମୂଳ, ମୂଳ"
वर्ग-माध्य मूल,ବର୍ଗ ମୂଳ ମୂଳ |
बहुपद का मूल,ବହୁଜନର ମୂଳ |
" घूर्णन , आवर्तन","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ"
निकटन त्रुटि,ଗୋଲାକାର ତ୍ରୁଟି |
पंक्ति,ଧାଡି
पंक्ति-स्तंभ गुणन,ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |
पंक्ति तुल्यता,ରେଖା ସମାନତା |
पंक्ति आव्यूह,ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |
पंक्ति कोटि,ଧାଡି କ୍ରମ |
पल्याण बिंदु,ପଳାୟନ ବିନ୍ଦୁ |
"प्रतिदर्श, नमूना","ନମୁନା, ନମୁନା"
प्रतिदर्श माध्य,ନମୁନା ଅର୍ଥ |
प्रतिदर्श बिंदु,ନମୁନା ବିନ୍ଦୁ |
प्रतिदर्श आमाप,ନମୁନା ଆକାର
प्रतिदर्श समष्टि,ନମୁନା ସ୍ଥାନ
प्रतिदर्श-मानक-विचलन,ନମୁନା-ମାନକ-ବିଘ୍ନ |
प्रतिदर्श सर्वेक्षण,ନମୁନା ସର୍ବେକ୍ଷଣ |
प्रतिदर्श प्रसरण,ନମୁନା ଭିନ୍ନତା |
" प्रतिदर्शी (वि.) , प्रतिचयन (सं.)","ନମୁନା (v।), ନମୁନା ସଂଗ୍ରହ (n।)"
प्रतिदर्शी बंटन,ନମୁନା ବଣ୍ଟନ
प्रतिचयन-त्रुटि,ନମୁନା ତ୍ରୁଟି |
प्रतिचयन-अंतराल,ନମୁନା ବ୍ୟବଧାନ
प्रतिचयन विधि,ନମୁନା ପଦ୍ଧତି |
प्रतिचयन सिद्धांत,ନମୁନା ନୀତି
प्रतिस्थापन सहित प्रतिचयन,ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |
"अदिश, स्केलर","ସ୍କାଲାର୍, ସ୍କାଲାର୍ |"
अदिश क्षेत्र,ସ୍କାଲାର୍ ଫିଲ୍ଡ |
अदिश आव्यूह,ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
अदिश गुणज,ସ୍କାଲାର୍ ଗୁଣ
अदिश गुणन,ସ୍କାଲାର୍ ଗୁଣନ |
अदिश गुणनफल,ସ୍କାଲାର୍ ଉତ୍ପାଦ |
अदिश राशि,ସ୍କାଲାର୍ |
अदिश त्रिक गुणनफल,ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |
विषमबाहु त्रिभुज,ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |
प्रकीर्ण आरेख,ବିଛାଇବା ଚିତ୍ର
श्रोडिन्गर समीकरण,ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |
"ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़ाव","ମ al ସୁମୀ ପରିବର୍ତ୍ତନ, ମ al ସୁମୀ ପରିବର୍ତ୍ତନ |"
" छेदक, छेदक रेखा , सीकेन्ट, व्युत्क्रम कोटिज्या","ଅନୁପ୍ରବେଶକାରୀ, ଅନୁପ୍ରବେଶକାରୀ ରେଖା, ନିରାପଦ, ଓଲଟା କୋସାଇନ୍ |"
छेदिका विधि,ବିଦ୍ଧରଣ ପଦ୍ଧତି |
द्वितीय,ଦ୍ୱିତୀୟ |
द्वितीय क्रम (द्वितीय प्रकार का),ଦ୍ୱିତୀୟ କ୍ରମ (ଦ୍ୱିତୀୟ ପ୍ରକାର)
" अनुभाग, खंड , परिच्छेद, काट, सेक्शन","ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ"
"अवखंड, त्रिज्यखंड, सेक्टर","ଉପବିଭାଗ, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
वक्र खंड,ବକ୍ର ବିଭାଗ
स्वसंलग्नन,ଆତ୍ମ ସଂଲଗ୍ନ
स्वसंलग्न संकारक,ସ୍ୱୟଂ ସଂଲଗ୍ନ ଅପରେଟର୍ |
स्वसंयुग्मी,ସେଲ୍ଫ୍ କଞ୍ଜୁଗେଟ୍ |
अर्धाक्ष,ଅଧା ଅକ୍ଷ
अर्धवृत्त,ଅର୍ଦ୍ଧଚକ୍ର |
सामिनिश्चित मैट्रिक्स,କଂକ୍ରିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
सामिनिश्चित द्विघाती,ଅବିଚ୍ଛେଦ୍ୟ ଚତୁର୍ଭୁଜ |
सामिसमुह,ସମିସୁହୁ |
अर्ध अंतराल,ଅଧା ବ୍ୟବଧାନ
अर्थ दीर्घ अक्ष,ଅର୍ଥାତ୍ ମୁଖ୍ୟ ଅକ୍ଷ |
अर्ध लघु अक्ष,ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |
पृथक्करणीय बहुपद,ପୃଥକ ବହୁଭୂତ |
चर पृथक्करण,ଭେରିଏବଲ୍ ଅଲଗା
अनुक्रम,କ୍ରମ |
अनुक्रमण सिद्धांत,ସୂଚକାଙ୍କ ନୀତି |
आनुक्रमिक विश्लेषण,କ୍ରମିକ ବିଶ୍ଳେଷଣ |
आनुक्रमिक प्रतिचयन,କ୍ରମାଗତ ନମୁନା
श्रेणीगत सहसंबंध,ନିର୍ଦ୍ଦିଷ୍ଟ ସମ୍ବନ୍ଧ
" श्रेणी , माला , सीरीज","ସିରିଜ୍, ସିରିଜ୍, ସିରିଜ୍ |"
" समुच्चय , पवन दिशा, धारा दिशा , जम जाना, जमाना (क्रि.)","ସମୁଦାୟ, ପବନ ଦିଗ, ସାମ୍ପ୍ରତିକ ଦିଗ, ଫ୍ରିଜ୍, ଫ୍ରିଜ୍ (ver।)"
सेक्सटैन्ट,ସେକ୍ସଟାଣ୍ଟ |
शेवहार्ट नियंत्रण चार्ट,ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |
" चिह्न , राशि","ଚିହ୍ନ, ପରିମାଣ"
आव्यूह का चिन्हक,ମ୍ୟାଟ୍ରିକ୍ସ ମାର୍କର |
द्विघाती समघात का चिन्हक,ଚତୁର୍ଭୁଜ ଚତୁର୍ଭୁଜ ପ୍ରତୀକ |
सचिन्ह संख्या,ସଚିନ୍ ସଂଖ୍ୟା |
सार्थकता स्तर,ମହତ୍ତ୍ level ସ୍ତର |
सार्थकता परीक्षण,ମହତ୍ତ୍ test ପରୀକ୍ଷା |
सार्थक अंक,ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ
चिन्ह परीक्षण,ମାର୍କ ପରୀକ୍ଷା
चिन्ह फलन,ପ୍ରତୀକ କାର୍ଯ୍ୟ
समरूप दीर्घवृत्त,ସମାନ ଏଲିପସଏଡ୍ |
समरूप आकृति,ଏକମାତ୍ର ଚିତ୍ର
" सादृश्य , समरूपता","ସମାନତା, ଅନୁରୂପ |"
समरूप आव्यूह,ଏକମାତ୍ର ମ୍ୟାଟ୍ରିକ୍ସ |
सरल संवृत वक्र,ସରଳ ବନ୍ଦ ବକ୍ର
सरल सहसंबंध,ସରଳ ସମ୍ପର୍କ
सरल आवर्त गति,ସରଳ ହାରମୋନିକ୍ ଗତି |
सरल यादृच्छिक प्रतिचयन,ସରଳ ଅନିୟମିତ ନମୁନା |
"प्रसमुच्चय, सिम्पलेक्स, एकमुखी, सरल","ସେଟ୍, ସିମ୍ପ୍ଲେକ୍ସ, ଏକପାଖିଆ, ସରଳ |"
एकधा कलनविधि,ଏକପାଖିଆ ଆଲଗୋରିଦମ |
एकधा सारणी,ଏକକ ଟେବୁଲ୍ |
सिम्प्सन का एक-तिहाई नियम,ସିମ୍ପସନ୍ ର ଏକ ତୃତୀୟାଂଶ ନିୟମ |
अनुकार प्रविधि,ଅନୁକରଣ ପଦ୍ଧତି
युगपत अवकल समीकरण ,ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
युगपत समीकरण,ଏକକାଳୀନ ସମୀକରଣ |
"साइन, ज्या","ସାଇନ୍, ସାଇନ"
"साइन वक्र, ज्या वक्र","ସାଇନ ବକ୍ର, ସାଇନ ବକ୍ର"
एकल,ଏକାକୀ
एकमानी फलन,ଏକମାତ୍ର କାର୍ଯ୍ୟ
विचित्र समाकल,ଅଦ୍ଭୁତ ଇଣ୍ଟିଗ୍ରାଲ୍ |
"विचित्रता, वैचित्र्य","ଅଜବତା, ଅଦ୍ଭୁତତା |"
अव्युत्क्रमणीय मैट्रिक्स,ଅବ arian ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
विचित्र हल,ଅଜବ ସମାଧାନ |
प्रतिदर्श आमाप,ନମୁନା ଆକାର
विषम बंटन,ଅଦ୍ଭୁତ ବଣ୍ଟନ |
विषम हर्मिटीय आव्यूह,ହେଟେରୋଜିନସ୍ ହର୍ମିଟିଆନ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
वैषम्य,ବିପରୀତ
विषम सममित आव्यूह,ଅଦ୍ଭୁତ ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
न्यूनतापूरक चर,ଭେରିଏବଲ୍ କମ୍ କରିବା |
"ढलान, ढाल, प्रवणता","ope ୁଲା, ope ୁଲା, ope ୁଲା |"
ढाल प्रवणता,ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |
"लघुकोष्ठक, लघु बंधनी","ବନ୍ଧନୀ, କ୍ଷୁଦ୍ର ବନ୍ଧନ |"
निष्कोण वक्र,ସିଧା ବକ୍ର
मसृण फलन,ବିଭିନ୍ନ କାର୍ଯ୍ୟ
सौर परिवार,ସୌର ମଣ୍ଡଳ
,
परिनालिकीय सदिश,ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |
" ठोस, पिंड , घनाकृति","କଠିନ, ମାସ, କ୍ୟୁବ୍ |"
"घन ज्यामिति, त्रिविम ज्यामिति","କ୍ୟୁବିକ୍ ଜ୍ୟାମିତ୍ରୀ, ଷ୍ଟେରୋସ୍କୋପିକ୍ ଜ୍ୟାମିତ୍ରୀ |"
" हल , साधन","ସମାଧାନ, ଉପକରଣ"
श्रेणी रूप हल,ସିରିଜ୍ ଫର୍ମ ସମାଧାନ |
हल आव्यूह,ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |
त्रिभुज का हल,ତ୍ରିରଙ୍ଗାର ସମାଧାନ |
हल समष्टि,ସମାଧାନ ଜନସଂଖ୍ୟା
सोनाइन बहुपद,ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |
" आकाश, अंतरिक्ष, दिकस्थान, अवकाश , समष्टि","ଆକାଶ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ |"
आकाश वक्र,ଆକାଶ ବକ୍ର
जनक समुच्चय,ପ୍ୟାରେଣ୍ଟ୍ ସେଟ୍ |
स्थानीय सहसंबंध चित्र,ସ୍ଥାନୀୟ ସମ୍ପର୍କ ଚିତ୍ର |
विशिष्ट रैखिक समूह,ନିର୍ଦ୍ଦିଷ୍ଟ ରେଖା ଗୋଷ୍ଠୀ |
विशिष्ट लांबिक समूह,ନିର୍ଦ୍ଦିଷ୍ଟ ଭୂଲମ୍ବ ଗୋଷ୍ଠୀ |
"विशिष्ट घनत्व, आपेक्षिक घनत्व","ନିର୍ଦ୍ଦିଷ୍ଟ ଘନତା, ସମ୍ପର୍କୀୟ ଘନତା |"
मानावल्लीय प्रतिचित्रण प्रमेय,ମାନବ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |
फलन की मानावली ,କାର୍ଯ୍ୟର ଆଦର୍ଶ |
