Punjabi,Bengali
ਭਰੋਸੇਯੋਗਤਾ ਮਾਡਲ,নির্ভরযোগ্যতা মডেল
ਭਰੋਸੇਯੋਗ,নির্ভরযোগ্য
"1. ਰੀਲੋਕੇਟੇਬਲ ਕੋਡ, 2. ਰੀਲੋਕੇਟੇਬਲ ਡਾਟਾ","1. রিলোকেটেবল কোড, 2. রিলোকেটেবল ডেটা"
ਦੂਰ,দূরে
ਰਿਮੋਟ ਫੀਡਰ,দূরবর্তী ফিডার
ਰਿਮੋਟ ਕੰਮ ਇੰਦਰਾਜ਼,দূরবর্তী কাজের এন্ট্রি
"1.ਰਿਮੋਟ ਸੈਸ਼ਨ ਸ਼ੁਰੂ, 2.ਰਿਮੋਟ ਲਾਗਇਨ","1.রিমোট সেশন শুরু, 2.রিমোট লগইন"
ਰਿਮੋਟ ਪ੍ਰੋਸੀਜ਼ਰ ਇਨਵੋਕੇਸ਼ਨ (RPC),রিমোট প্রসিডিউর ইনভোকেশন (RPC)
ਰਿਮੋਟ ਸੈਂਸਿੰਗ,রিমোট সেন্সিং
ਨਾਮ ਬਦਲਣਾ,পুনঃনামকরণ
"1.ਰੈਂਡਰਿੰਗ, 2.ਸਮਰਪਣ","1. রেন্ডারিং, 2. উৎসর্গ"
ਰੀਪੀਟਰ,পুনরাবৃত্তিকারী
ਜਵਾਬ,উত্তর
"1. ਬੇਨਤੀ, 2. ਬੇਨਤੀ","1. অনুরোধ, 2. অনুরোধ"
ਟਿੱਪਣੀ ਬੇਨਤੀ (RFC),মন্তব্য অনুরোধ (RFC)
"1.Request Protocol, 2.Response Protocol","1. অনুরোধ প্রোটোকল, 2. প্রতিক্রিয়া প্রোটোকল৷"
ਆਵਰਤੀ ਪ੍ਰੋਗਰਾਮ,পুনরাবৃত্ত প্রোগ্রাম
ਖੋਜ,গবেষণা
ਬਹਾਲ ਚੱਕਰ,চক্র পুনরুদ্ধার
ਯਾਦਗਾਰੀ,স্মারক
ਭਿੰਨਤਾ,পৃথকীকরণ
ਸਰੋਤ,সম্পদ
ਜਵਾਬ ਸਮਾਂ,প্রতিক্রিয়া সময়
"1. ਰੀਸਟਾਰਟ ਕਰੋ, 2. ਰੀਸਟਾਰਟ ਕਰੋ","1.রিস্টার্ট, 2.রিস্টার্ট"
ਬਹਾਲੀ,পুনরুদ্ধার
ਮੁੜ-ਟਰੇਸ,পুনরায় ট্রেস
"1. ਰੀ-ਡਿਸਪੈਚ, 2. ਮੁੜ-ਸੰਚਾਰ","1. পুনঃপ্রেরণ, 2. পুনঃযোগাযোগ"
ਰਿਕਵਰੀ,পুনরুদ্ধার
ਫਿਰ ਕੋਸ਼ਿਸ਼ ਕਰੋ,আবার চেষ্টা করুন
"1.ਰਿਗਰੈਸ਼ਨ, 2.ਵਾਪਸੀ","1. রিগ্রেশন, 2. প্রত্যাবর্তন"
ਰਿਗਰੈਸ਼ਨ ਕੋਡ,রিগ্রেশন কোড
ਰਿਗਰੈਸ਼ਨ ਕੁੰਜੀ,রিগ্রেশন কী
ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ,পুনরায় ব্যবহারযোগ্য কোড
ਮੁੜ ਲਿਖਣਯੋਗ,পুনর্লিখনযোগ্য
rgb ਮਾਨੀਟਰ,আরজিবি মনিটর
ਰਿਬਨ,ফিতা
ਅਧਿਕਾਰਤ ਮੁੱਦਾ,অফিসিয়াল সমস্যা
"1.ਰੋਬੋਟ, 2.ਮਕੈਨਿਕ, 3.ਮਕੈਨੀਜ਼ਮ","1.রোবট, 2.মেকানিক, 3.মেকানিজম"
"1.ਮਕੈਨਿਸਟਿਕ ਸਾਇੰਸ, 2.ਮਕੈਨਿਸਟਿਕ ਮਾਨਵ ਵਿਗਿਆਨ","1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান"
"ਮਜ਼ਬੂਤ, ਮਜ਼ਬੂਤ","শক্তিশালী, শক্তিশালী"
ਭੂਮਿਕਾ,ভূমিকা
ਦੁਬਾਰਾ ਰੋਲਿੰਗ,আবার ঘূর্ণায়মান
ਗ੍ਰਹਿਣ,engulfment
ਵਹਾਅ,বহিঃপ্রবাহ
"1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ (ROM)","1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)"
ਮੂਲ,আসল
ਮੂਲ ਡਾਇਰੈਕਟਰੀ,মূল নির্দেশিকা
ਅਨੁਮਾਨ ਗਲਤੀ,আনুমানিক ত্রুটি
"1.ਰਾਊਟਰ, 2.ਰਾਊਟਰ","1.রাউটার, 2.রাউটার"
"ਰੂਟਿੰਗ, ਰੂਟਿੰਗ","রাউটিং, রাউটিং"
RS232C ਇੰਟਰਫੇਸ,RS232C ইন্টারফেস
RSA ਇਨਕ੍ਰਿਪਸ਼ਨ,RSA এনক্রিপশন
ਆਰਟੀਸੀ,আরটিসি
ਕੰਮ ਕਰਨ ਦੇ ਵੇਰਵੇ ਕੋਡਿੰਗ,কর্মক্ষেত্র কোডিং
ਕਾਰਜਕਾਲ,মেয়াদ
ਰੰਨਟਾਈਮ ਗਲਤੀ,রানটাইম ত্রুটি
"1. ਨਮੂਨਾ, 2. ਨਮੂਨਾ","1. নমুনা, 2. নমুনা"
ਨਮੂਨਾ,নমুনা
"1.ਸੈਟੇਲਾਈਟ, 2.ਸੈਟੇਲਾਈਟ","1. উপগ্রহ, 2. উপগ্রহ"
ਸੰਤ੍ਰਿਪਤਾ,স্যাচুরেশন
ਬਚਾਓ,সংরক্ষণ
"1. ਸਕੇਲੇਬਿਲਟੀ, 2. ਸਕੇਲੇਬਿਲਟੀ","1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা"
ਸਕੇਲਰ,স্কেলার
ਸਕੈਨਿੰਗ,স্ক্যানিং
ਲੈਂਡਸਕੇਪ,ল্যান্ডস্কেপ
ਸ਼ਡਿਊਲਰ,সময়সূচী
ਸਕਰੀਨ ਰਿਫਲਿਕਸ਼ਨ ਪ੍ਰੋਜੈਕਟਰ,পর্দা প্রতিফলন প্রজেক্টর
ਸਕ੍ਰਿਪਟ,লিপি
ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ,স্ক্রিপ্টিং ভাষা
"1.ਕੋਇਲ, 2.ਸਕ੍ਰੌਲ","1.কুণ্ডলী, 2.স্ক্রোল"
ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ (SDLC),সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC)
"1. ਖੋਜ, 2. ਖੋਜ","1.অন্বেষণ, 2.আবিষ্কার"
ਖੋਜ ਇੰਜਣ,খোঁজ যন্ত্র
ਖੋਜ ਰੁੱਖ,অনুসন্ধান গাছ
"1. ਪੜਚੋਲ ਕਰੋ, 2. ਖੋਜੋ","1.অন্বেষণ করুন, 2.আবিষ্কার করুন"
ਸੈਕੰਡਰੀ,মাধ্যমিক
"1.ਸੈਕਟਰ, 2.ਸੈਕਟਰ","1.সেক্টর, 2.সেক্টর"
ਸੁਰੱਖਿਆ ਨੀਤੀ,নিরাপত্তা নীতি
ਖੋਜ ਸ਼ਬਦ,অনুসন্ধানের শর্ত
"1.ਸੈਕਸ਼ਨ, 2.ਸੈਕਸ਼ਨ","1.বিভাগ, 2.বিভাগ"
"1. ਫਰੈਗਮੈਂਟੇਸ਼ਨ, 2. ਵਿਭਾਜਨ","1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন"
ਚੋਣ ਲੜੀਬੱਧ,নির্বাচন বাছাই
"1.ਸਵੈ-ਮੁਕੰਮਲ, 2.ਸਵੈ-ਮੁਕੰਮਲ","1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ"
"1.Semantics, 2.Semantics","1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব"
ਸੈਮਾਫੋਰ,সেমাফোর
ਸੈਮੀਕੰਡਕਟਰ,অর্ধপরিবাহী
ਕਲਪਨਾ ਵੈੱਬ,ফ্যান্টাসি ওয়েব
ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ,অনুক্রমিক অ্যাক্সেস পদ্ধতি
ਲਗਾਤਾਰ,ক্রমাগত
ਸੀਰੀਅਲ,সিরিয়াল
"1.ਸਰਵਰ, 2.ਸਰਵਰ","1.সার্ভার, 2.সার্ভার"
ਸਰਵਰ ਕਰੈਸ਼,সার্ভার ক্র্যাশ
ਸਰਵਰ ਲਾਇਸੰਸ,সার্ভার লাইসেন্স
ਸਰਵੋ ਗੁਣਕ,সার্ভো গুণক
ਦਾ ਸੈੱਟ,এর সেট
ਨਿਰਧਾਰਤ ਬਿੰਦੂ,নির্দিষ্ট পয়েন্ট
ਪ੍ਰਬੰਧਨ,ব্যবস্থাপনা
ਸ਼ੈਡੋ,ছায়া
ਸਿਨੇਮੈਟੋਗ੍ਰਾਫੀ,সিনেমাটোগ্রাফি
ਭੂਤ,ভূত
ਸ਼ੇਅਰ ਫਾਇਲ,ফাইল শেয়ার করুন
ਸਾਂਝੀ ਪਹੁੰਚ,শেয়ার্ড এক্সেস
ਸਾਂਝਾ ਕਰਨਾ,ভাগ করা
"1. ਬਰੈਕਟਸ, 2. ਆਰਮਰ, 3. ਸ਼ੈੱਲ, 4. ਸ਼ੈੱਲ","1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল"
ਵਿਸਥਾਪਨ ਪ੍ਰਤੀਕ,স্থানচ্যুতি প্রতীক
ਛੋਟਾ ਰਸਤਾ,সংক্ষিপ্ত পথ
ਛੋਟੀ ਹਦਾਇਤ,সংক্ষিপ্ত নির্দেশনা
ਭੈਣ-ਭਰਾ,ভাইবোন
"1. ਮਾੜਾ ਪ੍ਰਭਾਵ, 2. ਵਿਰੋਧੀ ਪ੍ਰਭਾਵ","1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব"
ਸਾਈਨ ਬਿੱਟ,সাইন বিট
ਇਸ਼ਾਰਾ,সংকেত
ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ,সংকেত প্রক্রিয়াজাতকরণ
ਨੋਟੇਸ਼ਨ,স্বরলিপি
"1.ਸਿਗਨਲ-ਧੁਨੀ ਅਨੁਪਾਤ, 2.ਸਿਗਨਲ-ਸ਼ੋਰ ਅਨੁਪਾਤ","1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
"1. ਦਸਤਖਤ, 2. ਦਸਤਖਤ","1. স্বাক্ষর, 2. স্বাক্ষর"
ਮਾਰਕਰ ਟੈਸਟ,মার্কার পরীক্ষা
ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ,উল্লেখযোগ্য চিহ্ন
ਸਿਲੀਕਾਨ ਚਿੱਪ,সিলিকন চিপ
ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP),সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP)
ਸਿੰਗਲ,একক
"1. ਇੱਕ ਸਿਗਨਲਿੰਗ ਨੋਡ, 2. ਸਿੰਪਲੈਕਸ ਨੋਡ","1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড"
ਸਿਮੂਲੇਸ਼ਨ,সিমুলেশন
ਨਕਲ ਕਰਨ ਵਾਲਾ,অনুকরণকারী
"1. ਸਮਕਾਲੀ, 2. ਸਮਕਾਲੀ","1. একযোগে, 2. সমলয়"
ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ,যুগপত প্রক্রিয়াকরণ
ਸੋਲੋ,একক
"1.ਸਾਈਟ ਲਾਇਸੰਸ, 2.ਸਾਈਟ ਲਾਇਸੰਸ","1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স"
"1. ਆਕਾਰ, 2. ਆਕਾਰ","1. আকার, 2. আকার"
ਮਾਪ,মাপা
"1. ਦ੍ਰਿਸ਼ਟਾਂਤ, 2. ਦ੍ਰਿਸ਼ਟਾਂਤ","1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন"
pluti,প্লুটি
"1.ਪਲੂਤੀ, 2.ਪਲੂਟੀਕਰਨ","1.প্লুটি, 2.প্লুটিকরণ"
"1. ਸਲੈਸ਼, 2. ਕੱਟੋ","1.স্ল্যাশ, 2.কাট"
ਕੰਪਿਊਟਰ ਦੇ ਅਧੀਨ,কম্পিউটারের অধীনে
ਸੱਪ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ,স্নেক উইন্ডো প্রোটোকল
"1. ਛੱਡਣਾ, 2. ਸਮਰਪਣ","1. বাদ দেওয়া, 2. আত্মসমর্পণ"
ਸਲਾਟ,স্লট
SCSI (SCSI),SCSI (SCSI)
ਸਮਾਰਟ ਕਾਰਡ,স্মার্ট কার্ড
snail ਮੇਲ,শামুক মেইল
ਸਨੈਪਸ਼ਾਟ,স্ন্যাপশট
"1.ਸੌਫਟ ਗਣਨਾ, 2.ਸੌਫਟ ਗਣਨਾ","1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং"
ਸਾਫਟ ਕਾਪੀ,সফট কপি
ਆਸਾਨ ਫੌਂਟ,সহজ ফন্ট
ਸਾਫਟਵੇਅਰ,সফটওয়্যার
ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ,সফ্টওয়্যার প্রকৌশল
ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ,সফ্টওয়্যার লাইসেন্স
ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ,সফটওয়্যার পাইরেসি
ਸਪੈਕਟ੍ਰਮ,বর্ণালী
"1.ਸਕ੍ਰੂ, 2.ਸਪਿਰਲ","1.স্ক্রু, 2.সর্পিল"
"1. ਵੇਰਵੇ ਸ਼ੀਟ, 2. ਸਪ੍ਰੈਡਸ਼ੀਟ","1. বিস্তারিত শীট, 2. স্প্রেডশীট"
ਮਿਆਰੀ,মান
ਸਟੈਂਡਰਡ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਲੈਂਗੂਏਜ (SGML),স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML)
ਮਾਨਕੀਕਰਨ,প্রমিতকরণ
ਉਡੀਕ ਸਮਾਂ,অপেক্ষার সময়
tarak lan,তারক ল্যান
ਤਾਰਾ ਸਥਿਤੀ,তারকা অবস্থান
ਬਿੱਟ ਸ਼ੁਰੂ,বিট শুরু
"1. ਕਮੀ, 2. ਕਮੀ, 3. ਕਮੀ ਸੰਕਟ","1. অভাব, 2. অভাব, 3. অভাব সংকট"
"1.ਸਟੈਟਿਕ ਮੈਮੋਰੀ, 2.ਸਟੈਟਿਕ ਮੈਮੋਰੀ","1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি"
ਸਥਿਤੀ ਚੈਨਲ,স্ট্যাটাস চ্যানেল
"1. ਸਟੈਪ ਸਾਈਜ਼, 2. ਸਟੈਪ ਮਾਪ","1. ধাপের আকার, 2. ধাপের মাত্রা"
ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ,বিরতি এবং অপেক্ষা প্রোটোকল
ਤੋੜ ਕੋਡ,বিরতি কোড
ਵਿਰਾਮ ਕੁੰਜੀ,বিরতি কী
ਸਟੋਰੇਬਿਲਟੀ,সঞ্চয়যোগ্যতা
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ,সংরক্ষিত প্রোগ্রাম
ਸੀਰੀਜ਼ ਡਾਟਾ,সিরিজ ডেটা
"1.ਸਟ੍ਰਕਚਰਡ ਏਨਕੋਡਿੰਗ, 2.ਸਟ੍ਰਕਚਰਡ ਕੋਡਿੰਗ","1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং"
ਸਟ੍ਰਕਚਰਡ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL),স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL)
"1. ਬਰੋਸ਼ਰ ਸ਼ੀਟ, 2. ਸ਼ੈਲੀ ਅੱਖਰ","1. ব্রোশার শীট, 2. শৈলী চিঠি"
ਉਪ-ਡਾਇਰੈਕਟਰੀ,সাব-ডিরেক্টরি
"1.ਸਬਨੈੱਟ, 2.ਸਬਨੈੱਟ","1.সাবনেট, 2.সাবনেট"
ਸਬਟ੍ਰੀ,সাবট্রি
"1. ਸੰਖੇਪ, 2. ਸੰਖੇਪ","1. সংক্ষেপণ, 2. সংক্ষেপণ"
"1. ਸੁਪਰ ਕੰਪਿਊਟਰ, 2. ਸੁਪਰ ਕੰਪਿਊਟਰ","1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার"
"1.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ, 2.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ","1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন"
ਕੁੰਜੀ,কী কী
ਚੋਟੀ ਦੇ ਉਪਭੋਗਤਾ,শীর্ষ ব্যবহারকারী
ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ,তত্ত্বাবধানে শিক্ষা
ਸਹਾਇਕ ਚਿੱਪ,অক্জিলিয়ারী চিপ
ਸ਼ੁੱਧ ਪਰਿਵਰਤਨ,নেট বৈচিত্র
"1.ਨੈੱਟ ਵਿਭਿੰਨਤਾ, 2.ਸੈਕਸ਼ਨ, 3.ਸਰਫਨ","1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান"
ਸਵੈਪ,অদলবদল
ਅੰਦਰ ਵੱਲ,অন্তর্মুখী
ਵਹਾਅ,বহিঃপ্রবাহ
ਸਵੈਪਿੰਗ,অদলবদল
"1. ਸਵਿੱਚਡ ਨੈੱਟਵਰਕ, 2. ਬਦਲਿਆ ਨੈੱਟਵਰਕ","1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক"
ਬਦਲਣਾ,সুইচিং
ਬਦਲਣ ਦਾ ਸਿਧਾਂਤ,স্যুইচিং নীতি
ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,প্রতীকী প্রোগ্রামিং
ਸਮਕਾਲੀਕਰਨ,সিঙ্ক্রোনাইজেশন
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,সিঙ্ক্রোনাইজার
ਸਮਕਾਲੀ,সিঙ্ক্রোনাস
ਸਮਕਾਲੀ ਸੰਖਿਆਤਮਕ ਲੜੀ (SDH),সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH)
ਵਾਕ ਵਿਸ਼ਲੇਸ਼ਣ,বাক্য বিশ্লেষণ
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,ধারা বিশ্লেষণ
ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ,সিস্টেম ইঞ্জিনিয়ারিং
"1. ਸਿਸਟਮ ਤੋੜਨ ਵਾਲਾ, 2. ਸਿਸਟਮ ਹੈਕਰ","1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার"
ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ,ব্যাবস্থা সংযোগকারক
ਸਿਸਟਮ ਲਾਗ,সিস্টেম লগ
ਸਿਸਟਮ ਕਵਰ,সিস্টেম কভার
ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਢਾਂਚਾ (SNA),সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA)
"1. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ, 2. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ","1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার"
"1. ਸਿਸਟਮ ਰੀਸਟਾਰਟ, 2. ਸਿਸਟਮ ਰੀਸਟਾਰਟ","1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট"
ਸਿਸਟਮ ਸਮਾਪਤੀ,সিস্টেম সমাপ্তি
ਸਿਸਟਮ ਟੈਸਟ,সিস্টেম পরীক্ষা
ਸਿਸਟਮ ਸਹੂਲਤ,সিস্টেম ইউটিলিটি
"1. ਸਿਸਟਮੈਟਿਕ ਕੋਡ, 2. ਸਿਸਟਮੈਟਿਕ ਕੋਡ","1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড"
ਟੈਬ ਕਮਾਂਡ,ট্যাব কমান্ড
"ਸਮਾਸੂਚੀ, ਕਾਰਜ - ਕ੍ਰਮ",সময়সূচী
ਸਾਰਣੀ ਵਿੱਚ ਸੰਖੇਪ ਜਾਣਕਾਰੀ,সারণী ওভারভিউ
ਟੇਬਲ ਸਪੇਸ,টেবিল স্পেস
ਤਖ਼ਤੀ,ফলক
"1.ਸਾਰਣੀ, 2.ਐਰੇ ਐਰੇ","1.সারণী, 2.অ্যারে অ্যারে"
ਸਾਰਣੀ ਫੰਕਸ਼ਨ,ট্যাবুলেশন ফাংশন
"1. ਨਿਸ਼ਾਨਬੱਧ ਆਰਕੀਟੈਕਚਰ, 2. ਚਿੰਨ੍ਹਿਤ ਢਾਂਚਾ","1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার"
ਚਿੰਨ੍ਹਿਤ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮ (TIFF),চিহ্নিত চিত্র ফাইল ফর্ম (TIFF)
ਟੈਂਡਮ ਸਿਸਟਮ,টেন্ডেম সিস্টেম
ਟੇਪ ਦੀ ਘਣਤਾ,টেপ ঘনত্ব
ਟੇਪ ਕਵਰ,টেপ কভার
tar ਫਾਈਲ,tar ফাইল
ਕੰਮ,কাজ
ਕੰਮ ਗਾਈਡ,কাজের নির্দেশিকা
ਟਾਸਕ ਸ਼ਡਿਊਲਰ,কাজের সূচি
ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (TCP/IP),ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP)
ਕੱਟਣ ਦੀ ਕਾਰਵਾਈ,কাটা অপারেশন
ਦੂਰਸੰਚਾਰ,টেলিযোগাযোগ
ਦੂਰਸੰਚਾਰ,টেলিযোগাযোগ
ਟੈਲੀਕਾਮ,টেলিকম
ਟੈਲੀਕਾਨਫਰੰਸ,টেলিকনফারেন্স
"1. ਟੈਲੀਗ੍ਰਾਫ਼, 2. ਟੈਲੀਗ੍ਰਾਫ਼ੀ","1. টেলিগ্রাফ, 2. টেলিগ্রাফি"
"1. ਟੈਲੀਮੀਟਰ, 2. ਟੈਲੀਮੀਟਰੀ","1. টেলিমিটার, 2. টেলিমেট্রি"
"1.ਟੈਲੀਫੋਨ, 2.ਟੈਲੀਫੋਨ","1.টেলিফোন, 2.টেলিফোন"
ਟੈਲੀਫੋਨ,টেলিফোন
"1.ਟੈਲੀਪ੍ਰਿੰਟਰ, 2.ਟੈਲੀਪ੍ਰਿੰਟਰ","1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার"
ਟੈਲੀਪ੍ਰੋਸੈਸਿੰਗ,টেলিপ্রসেসিং
"1. ਦੂਰਦਰਸ਼ਨ, 2. ਟੈਲੀਵਿਜ਼ਨ, 3. ਦੂਰਦਰਸ਼ਨ","1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন"
telex,টেলেক্স
"1. ਟ੍ਰੈਪ ਦੂਰ, 2. ਟੇਲਨੈੱਟ","1.ফাঁদ দূরে, 2.টেলনেট"
"1. ਗਰਮੀ, 3. ਤਾਪਮਾਨ","1.তাপ, 3.তাপমাত্রা"
"1. ਆਕਾਰ ਪਲੇਟ, 2. ਟੈਂਪਲੇਟ, 3. ਰੂਪਦਾ","1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা"
ਦਸ ਦਾ ਪੂਰਕ,দশের পরিপূরক
tera ਬਾਈਟ,তেরা বাইট
ਟੈਰਾ ਫਾਲੋਪਸ,টেরা ফলপস
"1.ਐਂਡ ਪੁਆਇੰਟਰ, 2.ਟਰਮੀਨਲ ਕਰਸਰ","1.এন্ড পয়েন্টার, 2.টার্মিনাল কার্সার"
"1.ਐਂਡ ਨੋਡ, 2.ਟਰਮੀਨਲ ਨੋਡ","1.এন্ড নোড, 2.টার্মিনাল নোড"
ਟਰਮੀਨਲ ਵਿੰਡੋ,টার্মিনাল উইন্ডো
ਖਤਮ,শেষ
ਟ੍ਰਾਈ-ਬੇਸ,ত্রি-বেস
ਤਿੰਨ ਅਧਾਰ ਕਾਰਵਾਈ,তিনটি বেস অপারেশন
ਟੈਸਟਿੰਗ,পরীক্ষামূলক
ਟੈਸਟ ਕਵਰੇਜ,পরীক্ষার কভারেজ
ਟੈਸਟ ਐਗਜ਼ੀਕਿਊਸ਼ਨ,পরীক্ষা নির্বাহ
ਟੈਸਟ ਡਾਟਾ,পরীক্ষার তথ্য
"1. ਪਾਠ, 2. ਅਧਿਐਨ ਸਮੱਗਰੀ","1.পাঠ্য, 2. শিক্ষাসামগ্রী"
ਟੈਕਸਟ ਬਾਕਸ,টেক্সট বক্স
ਟੈਕਸਟ ਕਰਸਰ,পাঠ্য কার্সার
ਟੈਕਸਟ ਐਡੀਟਰ,টেক্সট সম্পাদক
ਟੈਕਸਟ ਫਾਈਲ,লেখার ফাইল
ਪਾਠਕ੍ਰਮ,পাঠ্যক্রম
ਟੈਕਸਟ ਪ੍ਰੋਸੈਸਿੰਗ,পাঠ্য প্রক্রিয়াকরণ
ਸਪੀਚ-ਟੈਕਸਟ (TTS),স্পিচ-টেক্সট (TTS)
ਟੈਕਸਟ ਮੈਪਿੰਗ,টেক্সচার ম্যাপিং
"1.T ਫਲਿੱਪ ਫਲਾਪ, 2.T-ਬਾਈਨੋਮੀਟਰ","1.T ফ্লিপ ফ্লপ, 2.T-বাইনোমিটার"
ਥਰਮਲ ਸੀਲ ਥਰਮਲ,তাপ সিলার
"1.ਪ੍ਰਿੰਟਰ ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ, 2.ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ","1.প্রিন্টার পাতলা ফিল্ম মেমরি, 2.পাতলা ফিল্ম মেমরি"
(TFT) ਪਤਲਾ ਫਿਲਮ ਟਰਾਂਜ਼ਿਸਟਰ (TFT),(TFT) পাতলা ফিল্ম ট্রানজিস্টর (TFT)
"1. ਗੇਮਿੰਗ, 2. ਹੈਸ਼ਿੰਗ","1.জেমিং, 2.হ্যাশিং"
ਥਰਿੱਡ ਚੂੜੀ,থ্রেড চুড়ি
ਥਰਿੱਡਿੰਗ,থ্রেডিং
"1. ਟ੍ਰਾਈਲੇਟਰਲ ਨੈੱਟਵਰਕ, 2. ਟ੍ਰਾਈਲੇਟਰਲ ਨੈੱਟਵਰਕ","1.ত্রিপক্ষীয় নেটওয়ার্ক, 2.ত্রিপক্ষীয় নেটওয়ার্ক"
ਵਹਾਅ ਦੀ ਸਮਰੱਥਾ,প্রবাহ ক্ষমতা
ਸਮੇਂ ਦੀ ਗੁੰਝਲਤਾ,সময় জটিলতা
ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ (TDM),টাইম ডিভিশন মাল্টিপ্লেক্সিং (টিডিএম)
ਸਮਾ ਸੀਮਾ,সময় ফ্রেম
