English,Kannada
Server,ಸರ್ಕಾರಿ
Service bit,ಸೇವಾ ಬಿಡು
Service bureau,ಸೇವಾ ಬ್ಯೂರೋ
Service circuit,ಸೇವಾ ಸುತ್ತಾಟ
Service code,ಸೇವಾ ಸಂಹಿತೆ
Service  Engineering,ಸೇವಕ  ಎಂಜಿನಿಯರಿಂಗ್
Service order table,ಸೇವಾ ಆದೇಶ ಕೋಷ್ಟಕ
Service program,ಸೇವಾ ಕಾರ್ಯಕ್ರಮ
Service rate,ಸೇವಾ ದರ
Service request  Interrupt,ಸೇವಾ ಕೋರಿಕೆ  ಅಡಚಣೆ
Service routine,ಸೇವಾ ದಿನಚರಿ
Servo mechanism,ಸರ್ವಾಚಕ್ರ ವ್ಯವಸ್ಥೆ
Servomultiplier,ಸರ್ವಾಧಕ
Servo surface,ಸರ್ವಾ ಮೇಲ್ಮೈ
Session control,ಅಧಿವೇಶನ ನಿಯಂತ್ರಣ
Session layer,ಅಧಿವೇಶನ ಪದರ
Set algebra,ಬೀಜಗಣಿತವನ್ನು ಹೊಂದಿಸಿ
Set break point,ಬ್ರೇಕ್ ಪಾಯಿಂಟ್ ಅನ್ನು ಹೊಂದಿಸಿ
Set difference,ವ್ಯತ್ಯಾಸವನ್ನು ಹೊಂದಿಸಿ
Set point,ನಿಗದಿತ ಸ್ಥಳ
Set symbol,ಚಿಹ್ನೆ
Setting time,ಸಮಯವನ್ನು ನಿಗದಿಪಡಿಸುವುದು
Set up,ಸ್ಥಾಪಿಸು
Set up diagram,ರೇಖಾಚಿತ್ರವನ್ನು ಹೊಂದಿಸಿ
Seven-bit-byte,ಏಳು ಬಿಟ್ ಬೈಟ್
Seven-layer  Reference model,ಏಳು ಪದರಗಳ  ಉಲ್ಲೇಖ ಮಾದರಿ
Seven-segment  Display,ಏಳು ಭಾಗ  ಪ್ರದರ್ಶನ
Severity code,ತೀವ್ರತೆ ಸಂಹಿತೆ
Sextet,ಕ್ರಮ
Shading,Shadಹನ
Shannon,ಪತಂಗ
Shannon-Fano  Coding,ಶಾನನ್-ಫ್ಯಾನೊ  ಕೋಡಿಂಗ್
Shannon-Hartley  Law,ಶಾನನ್ ಹಾರ್ಟ್ಲೆ  ಕಾನೂನು
Shannon's  Diagram,ಶಾನನ್ಸ್  ರೇಖಾಚಿತ್ರ
Shannon's model,ಶಾನನ್ ಮಾದರಿ
Shannon's theorem,ಶಾನನ್ ಅವರ ಪ್ರಮೇಯ
Shaping network,ನೆಟ್ವರ್ಕ್ ಅನ್ನು ರೂಪಿಸುವುದು
Shared batch area,ಹಂಚಿದ ಬ್ಯಾಚ್ ಪ್ರದೇಶ
Shared disc,ಹಂಚಿದ ಡಿಸ್ಕ್
Shared file,ಹಂಚಿದ ಫೈಲ್
Shared logic,ಹಂಚಿದ ತರ್ಕ
Shared logic  System,ಹಂಚಿದ ತರ್ಕ  ವ್ಯವಸ್ಥೆ
Shared memory,ಹಂಚಿದ ಮೆಮೊರಿ
Shared resource,ಹಂಚಿದ ಸಂಪನ್ಮೂಲ
Shared storage,ಹಂಚಿದ ಸಂಗ್ರಹಣೆ
Shared system,ಹಂಚಿದ ವ್ಯವಸ್ಥೆ
Shared virtual area,ಹಂಚಿದ ವರ್ಚುವಲ್ ಪ್ರದೇಶ
Sharing,ಹಂಚುವುದು
Sheet,ಹಾಳೆ
Sheet feeder,ಹಾಳೆ ಫೀಡರ್
Sheffer stroke,ಶೆಫರ್ ಸ್ಟ್ರೋಕ್
Shell's method,ಶೆಲ್ನ ವಿಧಾನ
Shell sort,ಶೆಲ್ ಶಿರಪಿ
Shift,ಸ್ಥಳಾಂತರ
Shift character,ಶಿಫ್ಟ್ ಅಕ್ಷರ
Shift counter,ಶಿಫ್ಟ್ ಕೌಂಟರ್
Shift down modem,ಮೋಡೆಮ್ ಅನ್ನು ಬದಲಾಯಿಸಿ
Shift-in character,ಶಿಫ್ಟ್-ಇನ್ ಪಾತ್ರ
Shift instruction,ಶಿಫ್ಟ್ ಸೂಚನೆ
Shift keying,ಶಿಫ್ಟ್ ಕೀಯಿಂಗ್
Shift out character,ಅಕ್ಷರವನ್ನು ಬದಲಾಯಿಸಿ
Shift pulse,ಶಿಫ್ಟ್ ನಾಡಿ
Shift reduce  Parsing,ಶಿಫ್ಟ್ ಕಡಿಮೆ ಮಾಡಿ  ಕಟುಕ
Shift register,ಶಿಫ್ಟ್ ರಿಜಿಸ್ಟರ್
Shooting method,ಚಿತ್ರೀಕರಣ ವಿಧಾನ
Shop,ಅಂಗಡಿ
Short block,ಸಣ್ಣ ನಿರ್ಬಂಧ
Short card,ಸಣ್ಣ ಕಾರ್ಡ್
Short code dialing,ಸಣ್ಣ ಕೋಡ್ ಡಯಲಿಂಗ್
Short dialing,ಸಣ್ಣ ಡಯಲಿಂಗ್
Shortest path  Algorithm,ಕಡಿಮೆ ಮಾರ್ಗ  ಅಲ್ಗಾರಿದಮ್
Short instruction,ಸಣ್ಣ ಸೂಚನೆ
Short term  Scheduling,ಅಲ್ಪಾವಧಿಯ  ವೇಳಾಪಟ್ಟಿ
Short term storage,ಅಲ್ಪಾವಧಿಯ ಸಂಗ್ರಹ
Short word,ಸಣ್ಣ ಮಾತು
Shoulder tap,ಭುಜದ ಟ್ಯಾಪ್
Shut off sequence,ಅನುಕ್ರಮವನ್ನು ಸ್ಥಗಿತಗೊಳಿಸಿ
Sibling,ಒಡಹುಟ್ಟಿದ
Side band,ಸೈಡ್ ಬ್ಯಾಂಡಿ
Side circuit,ಪಕ್ಕದ ಸುತ್ತಾಟ
Side effect,ಅಡ್ಡ ಪರಿಣಾಮ
Side lobe,ಪಕ್ಕದ ಹಾಲೆ
Sifting technique,ಗಡಿಪಾರು ತಂತ್ರ
Sight check,ದೃಷ್ಟಿ ಪರಿಶೀಲನೆ
Sigma language,ಸಿಗ್ಮಾ ಭಾಷೆ
Sigma memory,ಸಿಗ್ಮಾ ಸ್ಮರಣೆ
Sigma storage,ಸಿಗ್ಮಾ ಸಂಗ್ರಹ
Sigma tree,ಸಿಗ್ಮಾ ಮರ
Sigma word,ಸಿಗ್ಮಾ ಪದ
Sign,ಚಿಹ್ನೆ
Signal,ಸಂಕೇತ
Signal conditioning,ಸಂಕೇತ ಕಂಡಿಷನಿಂಗ್
Signal conversion  Equipment,ಸಂಕೇತ ಪರಿವರ್ತನೆ  ಉಪಕರಣ
Signal converter,ಸಂಕೇತ ಪರಿವರ್ತಕ
Signal distance,ಸಂಕೇತ ದೂರವಾಣಿ
Signal distributor,ಸಂಕೇತ ವಿತರಕ
Signal element,ಸಂಕೇತ ಅಂಶ
Signal enabling,ಸಿಗ್ನಲ್ ಸಕ್ರಿಯಗೊಳಿಸುತ್ತದೆ
Signal inhibiting,ಸಿಗ್ನಲ್ ಪ್ರತಿಬಂಧಕ
Signal level,ಬಗೆಗಿನ ಮಟ್ಟ
Signalling rate,ಸಿಗ್ನಲಿಂಗ್ ದರ
Signal operation,ಸಂಕೇತ ಕಾರ್ಯಾಚರಣೆ
Signal processing,ಸಂಕೇತ ಸಂಸ್ಕರಣೆ
Signal processor,ಸಂಕೇತ ಸಂಸ್ಕಾರಕ
Signal ratio,ಸಂಕೇತ ಅನುಪಾತ
Signal  Regeneration,ಸಂಕೇತ  ಪುನರುತ್ಪಾದನೆ
Signal  Standardisation,ಸಂಕೇತ  ಪ್ರಮಾಣೀಕರಣ
Signal strength,ಸಂಕೇತ ಶಕ್ತಿ
Signal to noise  Ratio,ಶಬ್ದಕ್ಕೆ ಸಂಕೇತ  ಅನುಪಾತ
Signal transfer  Point,ಸಂಕೇತ ವರ್ಗಾವಣೆ  ಬಿಂದು
Signal  Transformation,ಸಂಕೇತ  ರೂಪಾಂತರ
Signature analysis,ಸಹಿ ವಿಶ್ಲೇಷಣೆ
Signature testing,ಸಹಿ ಪರೀಕ್ಷೆ
Sign bit,ಸೈನ್ ಬಿಟ್
Sign character,ಸಹಿ ಅಕ್ಷರ
Sign condition,ಚಿಹ್ನೆ ಸ್ಥಿತಿ
Sign digit,ಅಂಕಿಗೆ ಸಹಿ ಮಾಡಿ
Signed binary,ಸಹಿ ಮಾಡಿದ ಬೈನರಿ
Signed field,ಸಹಿ ಮಾಡಿದ ಕ್ಷೇತ್ರ
Signed magnitude  Representation,ಸಹಿ ಮಾಡಿದ ಪ್ರಮಾಣ  ನಿರೂಪಣೆ
Signed packet  Decimal,ಸಹಿ ಮಾಡಿದ ಪ್ಯಾಕೆಟ್  ದಶಮಾನ
Significant digit,ಗಮನಾರ್ಹ ಅಂಕಿಯಲ್ಲಿ
Significant digit  Arithmetic,ಗಮನಾರ್ಹ ಅಂಕಿಯಲ್ಲಿ  ಅಂಕಗಣಿತದ
Significant figure,ಮಹತ್ವದ ವ್ಯಕ್ತಿತ್ವ
Significant interval,ಗಮನಾರ್ಹ ಮಧ್ಯಂತರ
Sign magnitude,ಸಹಿ ಪ್ರಮಾಣ
Sign position,ಸಹಿ ಸ್ಥಾನ
Silicon chip,ಸಿಲಿಕಾನ್ ಚಿಪ್
Silicon gate,ಸಿಲಿಕಾನ್ ಗೇಟ್
Similar trees,ಇದೇ ರೀತಿಯ ಮರಗಳು
Simple buffering,ಸರಳ ಬಫರಿಂಗ್
Simple condition,ಸರಳ ಸ್ಥಿತಿ
Simple instruction,ಸರಳ ಸೂಚನೆ
Simple instruction  Multiple data,ಸರಳ ಸೂಚನೆ  ಬಹು ಡೇಟಾ
Simple parameter,ಸರಳ ನಿಯತಾಂಕ
Simple parity  Check,ಸರಳ ಸಮಾನತೆ  ಪರಿಶೀಲನೆ
Simplex channel,ಏಕಪಕ್ಷೀಯ ಚಾನೆಲ್
Simplex circuit,ಸರಳರೇಖೆ
Simplex code,ಏಕಪಕ್ಷೀಯ ಕೋಡ್
Simplex  Communication,ಸರಳ  ಸಂವಹನ
Simplex method,ಸಿಪ್ಲೆಕ್ಸ್ ವಿಧಾನ
Simplex system,ಸರಳ
Simplex  Transmission,ಸರಳ  ರೋಗ ಪ್ರಸಾರ
SIMSCRIPT,ಸಿಮ್ಕ್ರಿಪ್ಟ್
Simulation  Language,ವೇಷಭೂಷಣ  ಭಾಷೆ
Simulator,ಸಂಚಾರಿ
Simultaneous  Access,ಏಕಕಾಲದಲ್ಲಿ  ಪ್ರವೇಶ
Simultaneous  Computer,ಏಕಕಾಲದಲ್ಲಿ  ಕಂಪ್ಯೂಟರ್
Simultaneous input  Output,ಏಕಕಾಲಿಕ ಇನ್ಪುಟ್  ಉತ್ಪಾದನೆ
Simultaneous  Operation,ಏಕಕಾಲದಲ್ಲಿ  ಕಾರ್ಯಾಚರಣೆ
Simultaneous  Processing,ಏಕಕಾಲದಲ್ಲಿ  ಸಂಸ್ಕರಣೆ
Simultaneous  Transmission,ಏಕಕಾಲದಲ್ಲಿ  ರೋಗ ಪ್ರಸಾರ
Single address,ಒಂದೇ ವಿಳಾಸ
Single address  Code,ಒಂದೇ ವಿಳಾಸ  ಸಂಹಿತೆ
Single address  Instruction,ಒಂದೇ ವಿಳಾಸ  ಸೂಚನಾ
Single address  Message,ಒಂದೇ ವಿಳಾಸ  ಸಂದೇಶ
Single assignment  Language,ಒಂದೇ ನಿಯೋಜನೆ  ಭಾಷೆ
Single buffering,ಒಂದೇ ಬಫರಿಂಗ್
Single circuit,ಒಂದೇ ವೃತ್ತ
Single cycle key,ಏಕ ಸೈಕಲ್ ಕೀ
Single domain  Network,ಏಕ ಡೊಮೇನ್  ಜಾಲ
Single error,ಒಂದೇ ದೋಷ
Single frequency  Signalling,ಏಕ ಆವರ್ತನ  ಸಂಕೇತಗೊಳಿಸುವುದು
Single instruction  Multiple data,ಒಂದೇ ಸೂಚನೆ  ಬಹು ಡೇಟಾ
Single length  Working,ಏಕ ಉದ್ದ  ಕೆಲಸ
Single office  Exchange,ಒಂದೇ ಕಚೇರಿ  ವಿನಿಮಯ
Single operand  Addressing,ಏಕ ಕಾರ್ಯಾಚರಣೆ  ಸಂಬೋಧಿಸುವುದು
Single operand  Instruction,ಏಕ ಕಾರ್ಯಾಚರಣೆ  ಸೂಚನಾ
Single operation,ಒಂದೇ ಕಾರ್ಯಾಚರಣೆ
Single pass  Program,ಒಂದೇ ಪಾಸ್  ಕಾರ್ಯಕ್ರಮ
Single point  Ground,ಒಂದೇ ಸ್ಥಳ  ನೆಲ
Single precision,ಒಂದೇ ನಿಖರತೆ
Single set up,ಏಕ ಸೆಟಪ್
Single sheet   Feeding,ಒಂದೇ ಹಾಳೆ  ಆಹಾರ
Single shot circuit,ಏಕ ಶಾಟ್ ಸರ್ಕ್ಯೂಟ್
Single side band  Transmission,ಒಂದೇ ಭಾಗದ ತಂಡ  ರೋಗ ಪ್ರಸಾರ
Single step,ಏಕ ಹೆಜ್ಜೆ
Single step  Operation,ಏಕ ಹೆಜ್ಜೆ  ಕಾರ್ಯಾಚರಣೆ
Single threading,ಒಂದೇ ಥ್ರೆಡ್ಡಿಂಗ್
Single vertical key,ಏಕ ಲಂಬ ಕೀ
Singly linked list,ಏಕ ಲಿಂಕ್ಡ್ ಪಟ್ಟಿ
Sink current,ಸಿಂಕ್ ಕರೆಂಟ್
Sinking technique,ಮುಳುಗುವ ತಂತ್ರ
Single length  Working,ಏಕ ಉದ್ದ  ಕೆಲಸ
Six bit byte,ಆರು ಬಿಟ್ ಬೈಟ್
Six digit translation,ಆರು ಅಂಕಿಯ ಅನುವಾದ
Sizing,ಗಾತ್ರ
Skeletal code,ಅಸ್ಥಿಪಂಜರದ ಸಂಕೇತ
Skew character,ಓರೆ ಪಾತ್ರ
Skewed overload,ಓರೆಯಾದ ಓವರ್ಲೋಡ್
Skewed tree  (= Unbalanced  Tree),ಓರೆಯಾದ ಮರ  (= ಅಸಮತೋಲಿತ  ಮರ)
Skew failure,ಓರೆ ವೈಫಲ್ಯ
Skip,ಬಿಟ್ಟುಬಿಡು
Skip code,ಕೋಡ್ ಅನ್ನು ಬಿಟ್ಟುಬಿಡಿ
Skip flag,ಧ್ವಜವನ್ನು ಬಿಟ್ಟುಬಿಡಿ
Skip instruction,ಸೂಚನೆಯನ್ನು ಬಿಟ್ಟುಬಿಡಿ
Skip key,ಕೀಲಿಯನ್ನು ಬಿಟ್ಟುಬಿಡಿ
Skipping,ಬಿಟ್ಟುಬಿಟ್ಟ
Skip sequential  Access method,ಅನುಕ್ರಮವಾಗಿ ಬಿಟ್ಟುಬಿಡಿ  ಪ್ರವೇಶ ವಿಧಾನ
Slack byte,ಸಡಿಲವಾದ ಬೈಟ್
Slave computer,ಗುಲಾಮ ಕಂಪ್ಯೂಟರ್
Slave machine,ಗುಲಾಮ ಯಂತ್ರ
Slave mode,ಗುಲಾಮರ
Slave station,ಗುಲಾಮ ನಿಲ್ದಾಣ
Slave tube,ಗುಲಾಮ ಕೊಳವೆ
Slew rate,ಪರಿಭ್ರಮಣ ದರ
Slice,ತುಂಡು
Slice architecture,ವಾಸ್ತುಶಿಲ್ಪ
Slicer,ಚೂರು
Slicing,ಚಂಚಲ
Slope equaliser,ಇಳಿಜಾರು ಸಮೀಕರಣ
Slot,ಸ್ಲ
Slot antenna,ಸ್ಲಾಟ್ ಆಂಟೆನಾ
Slot reader,ಸ್ಲಾಟ್ ಓದುಗ
Slow death,ನಿಧಾನ ಸಾವು
Slow storage,ನಿಧಾನ ಸಂಗ್ರಹ
Slow time scale,ನಿಧಾನ ಸಮಯದ ಪ್ರಮಾಣ
Small scale  Integration,ಸಣ್ಣ ಪ್ರಮಾಣ  ಏಕೀಕರಣ
Smart machines,ಸ್ಮಾರ್ಟ್ ಯಂತ್ರಗಳು
Smart terminal,ಚಂಡಮಾರುತ
S-mode record,ಎಸ್-ಮೋಡ್ ದಾಖಲೆ
Smoke test,ಹೊಗೆ ಪರೀಕ್ಷೆ
Smoothed data,ಸುಗಮಗೊಳಿಸಿದ ಡೇಟಾ
Smoothing,ಸುಗಮಗೊಳಿಸುವ
Smudge,ಹೊಗೆ
Snap shot,ಸ್ನ್ಯಾಪ್ ಶಾಟ್
Snapshot debug,ಸ್ನ್ಯಾಪ್‌ಶಾಟ್ ಡೀಬಗ್
Snapshot dump,ಸ್ನ್ಯಾಪ್‌ಶಾಟ್ ಡಂಪ್
Snapshot  Programme,ತತ್ತರಿಸು  ಕಾರ್ಯಕ್ರಮ
Sneak current,ಸ್ನೀಕ್ ಕರೆಂಟ್
Sniffing,ಕಸಾಯಿಖಾನೆ
SNOBOL,ನಸುಹಾರಿ
Socket,ಮುಖಮಂಟಪ
Soft copy,ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ
Soft error  (= Transient  Error),ಜಡತೆ  (= ಅಸ್ಥಿರ  ದೋಷ)
Soft keyboard,ಮೃದುವಾದ ಕೀಲಿಯ ಹಲಗೆ
Soft sector,ಮೃದು ವಲಯ
Soft sectored disk,ಮೃದುವಾದ ಡಿಸ್ಕ್
Soft sectored disk  System,ಮೃದುವಾದ ಡಿಸ್ಕ್  ವ್ಯವಸ್ಥೆ
Soft sector  Formating,ಮೃದು ವಲಯ  ರಚನೆ
Soft software,ಮೃದುವಾದ ಸಾಫ್ಟ್‌ವೇರ್
Software,ಸಾಫ್ಟ್ವೇರ್
Software  Compatible,ಸಾಫ್ಟ್ವೇರ್  ಹೊಂದಬಲ್ಲ
Software control,ಸಾಫ್ಟ್‌ವೇರ್ ನಿಯಂತ್ರಣ
Software device,ಸಾಫ್ಟ್‌ವೇರ್ ಸಾಧನ
Software  Documentation,ಸಾಫ್ಟ್ವೇರ್  ದಸ್ತಾವತಿ
Software driver,ಸಾಫ್ಟ್‌ವೇರ್ ಚಾಲಕ
Software  Emulation,ಸಾಫ್ಟ್ವೇರ್  ವಿಗ್ರಹ
Software  Engineering,ಸಾಫ್ಟ್ವೇರ್  ಎಂಜಿನಿಯರಿಂಗ್
Software  Engineering  Environment,ಸಾಫ್ಟ್ವೇರ್  ಎಂಜಿನಿಯರಿಂಗ್  ವಾತಾವರಣ
Software house,ಸಾಫ್ಟ್‌ವೇರ್ ಮನೆ
Software life cycle,ಸಾಫ್ಟ್‌ವೇರ್ ಜೀವನ ಚಕ್ರ
Software  Maintenance,ಸಾಫ್ಟ್ವೇರ್  ನಿರ್ವಹಣೆ
Software monitor,ಸಾಫ್ಟ್‌ವೇರ್ ಮಾನಿಟರ್
Software package,ಸಾಫ್ಟ್‌ವೇರ್
Software  Prototyping,ಸಾಫ್ಟ್ವೇರ್  ಮೂಲಮಾದರಿ
Software quality  Assurance,ಸಾಫ್ಟ್‌ವೇರ್ ಗುಣಮಟ್ಟ  ಭರವಸೆ
Software recording  Facility,ಸಾಫ್ಟ್‌ವೇರ್ ರೆಕಾರ್ಡಿಂಗ್  ಸೌಲಭ್ಯ
Software reliability,ಸಾಫ್ಟ್‌ವೇರ್ ವಿಶ್ವಾಸಾರ್ಹತೆ
Software specification,ಸಾಫ್ಟ್‌ವೇರ್ ವಿವರಣೆ
Software stack,ಸಾಫ್ಟ್‌ಲಾಕ್
Software support  System,ಸಾಫ್ಟ್‌ವೇರ್ ಬೆಂಬಲ  ವ್ಯವಸ್ಥೆ
Software tool,ಸಾಫ್ಟ್‌ವೇರ್ ಸಾಧನ
Software trace  Mode,ಸಾಫ್ಟ್‌ವೇರ್  ಕ್ರಮ
Solder mask,ಬೆಸುಗೆಯ ಮುಖವಾಡ
Solid error,ಘನ ದೋಷ
Solid font printer,ಘನ ಫಾಂಟ್ ಮುದ್ರಕ
Solid logic  Technology,ಘನ ತರ್ಕ  ತಂತ್ರಜ್ಞಾನ
Solid state,ಘನ ಸ್ಥಿತಿ
Solid state  Component,ಘನ ಸ್ಥಿತಿ  ಅಂಶ
Solid state  Computer,ಘನ ಸ್ಥಿತಿ  ಕಂಪ್ಯೂಟರ್
Solid state memory,ಘನ ಸ್ಥಿತಿಯ ಮೆಮೊರಿ
Solvable,ಪರಿಹರಿಸಬಹುದಾದ
Sonic delay line,ಸೋನಿಕ್ ವಿಳಂಬ ರೇಖೆ
Sort blocking  Factor,ವಿಂಗಡಿಸುವುದು ವಿಂಗಡಣೆ  ಅಂಶ
Sorter,ಸ ೦ ಶಾರ್ಜ್
Sort generation,ಉತ್ಪಾದನೆ ವಿಂಗಡಿಸಿ
Sortign scratch  Tape,ಸೋರ್ಟಿನ್ ಸ್ಕ್ರ್ಯಾಚ್  ಟೇಪೆ
Sorting,ವಿಂಗಡಣೆ
Sorting item,ಐಟಂ ವಿಂಗಡಿಸಲಾಗುತ್ತಿದೆ
Sorting program,ವಿಂಗಡಣೆ ಕಾರ್ಯಕ್ರಮ
Sorting rewind  Time,ರಿವೈಂಡ್ ವಿಂಗಡಿಸುವುದು  ಕಾಲ
Sorting sequencing  Key,ವಿಂಗಡಣೆ ಅನುಕ್ರಮ  ಕೀಲಿ
Sorting string,ಸ್ಟ್ರಿಂಗ್ ವಿಂಗಡಣೆ
Sorting work tape (= sorting scratch tape),ಕೆಲಸದ ಟೇಪ್ ಅನ್ನು ವಿಂಗಡಿಸುವುದು (= ಸ್ಕ್ರ್ಯಾಚ್ ಟೇಪ್ ವಿಂಗಡಿಸುವುದು)
Sort key,ಕೀಲಿಯನ್ನು ವಿಂಗಡಿಸಿ
Sort merge,ವಿಲೀನಗೊಳಿಸಿ
Sort merge facility,ವಿಲೀನ ಸೌಲಭ್ಯವನ್ನು ವಿಂಗಡಿಸಿ
Sort merge  Generator,ವಿಲೀನಗೊಳಿಸಿ  ಉತ್ಪಾದಕ
Sort merge  Program,ವಿಲೀನಗೊಳಿಸಿ  ಕಾರ್ಯಕ್ರಮ
Sort pass,ಪಾಸ್ ವಿಂಗಡಿಸಿ
Sort program,ಕಾರ್ಯಕ್ರಮವನ್ನು ವಿಂಗಡಿಸಿ
Sort selection,ಆಯ್ಕೆ ವಿಂಗಡಿಸಿ
Sort utility,ಉಪಯುಕ್ತತೆಯನ್ನು ವಿಂಗಡಿಸಿ
Source alphabet,ಮೂಲ ವರ್ಣಮಾಲೆಯ
Source code,ಮೂಲ ಸಂಹಿತೆ
Source code  Compatibility,ಮೂಲ ಸಂಹಿತೆ  ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
Source coding,ಮೂಲ ಕೋಡಿಂಗ್
Source coding  Theorem,ಮೂಲ ಕೋಡಿಂಗ್  ಪ್ರಮೇಯ
Source  Compression  Coding,ಮೂಲ  ಸಂಕೋಚನ  ಕೋಡಿಂಗ್
Source  Compression  Factor,ಮೂಲ  ಸಂಕೋಚನ  ಅಂಶ
Source computer,ಮೂಲ ಕಂಪ್ಯೂಟರ್
Source data,ಮೂಲ ದತ್ತಾಂಶ
Source data  Acquisition,ಮೂಲ ದತ್ತಾಂಶ  ಸ್ವಾಧೀನಪಡಿಸಿಕೊಳ್ಳುವುದು
Source data  Automation,ಮೂಲ ದತ್ತಾಂಶ  ಸ್ವಯಂಚಾಲಿತ
Source data card,ಮೂಲ ಡೇಟಾ ಕಾರ್ಡ್
Source deck,ಮೂಲ ದೆವ್ವ
Source document,ಮೂಲ ಡಾಕ್ಯುಮೆಂಟ್
Source editor,ಮೂಲ ಸಂಪಾದಕ
Source file,ಮೂಲ ಕಲೆ
Source key,ಮೂಲ ಮೂಲದ
Source language,ಮೂಲ ಭಾಷೆ
Source language  Debugging,ಮೂಲ ಭಾಷೆ  ಡೀಗಗ್ ಮಾಡುವುದು
Source language  Translation,ಮೂಲ ಭಾಷೆ  ಭಾಷಾಂತರ
Source library,ಮೂಲ ಗ್ರಂಥಾಲಯ
Source listing  (= Program  Listing),ಮೂಲ ಪಟ್ಟಿ  (= ಪ್ರೋಗ್ರಾಂ  ಪಟ್ಟಿ)
Source machine,ಮೂಲ ಯಂತ್ರ
Source macro  Definition,ಮೂಲಭೂತವಾದ  ವಿವರಣೆ
Source module,ಮೂಲ ಮಾಡ್ಯೂಲ್
Source module  Library,ಮೂಲ ಮಾಡ್ಯೂಲ್  ಗ್ರಂಥಾಲಯ
Source operand  Register,ಮೂಲ ಕಾರ್ಯಾಚರಣೆ  ನೋಂದಣಿ
Source pack,ಮೂಲ ಮತ್ತು ಮೂಲ ಮೂಲ
Source program,ಮೂಲ ಕಾರ್ಯಕ್ರಮ
Source program  Compiling,ಮೂಲ ಕಾರ್ಯಕ್ರಮ  ಸಂಕುಚಿತಗೊಳಿಸುವುದು
Source recording,ಮೂಲ ರೆಕಾರ್ಡಿಂಗ್
Source set,ಸಜ್ಜು
Source statement,ಮೂಲ ಹೇಳಿಕೆ
Source statement  Library,ಮೂಲ ಹೇಳಿಕೆ  ಗ್ರಂಥಾಲಯ
Source table,ಮೂಲ ಮೇಜು
Source utility,ಮೂಲ ಉಪಯುಕ್ತತೆ
Space,ಸ್ಥಳ
Space character,ಬಾಹ್ಯಾಕಾಶ ಗುಣ
Space code,ಬಾಹ್ಯಾಕಾಶ ಕೋಡ್
Space complexity,ಸ್ಥಳ ಸಂಕೀರ್ಣತೆ
Space domain,ಸ್ಥಳಾವಕಾಶ
Space level,ಸ್ಥಳದ ಮಟ್ಟ
Space quantization,ಬಾಹ್ಯಾಕಾಶ ಪ್ರಮಾಣ
Space suppression,ಸ್ಥಳ ನಿಗ್ರಹಿಸು
Space-time  Relationship,ಬಾಹ್ಯಾಕಾಶ ಸಮಯ  ಸಂಬಂಧ
Space-to mark  Transition,ಸ್ಥಳದಿಂದ ಗುರುತು  ಪರಿವರ್ತನೆ
Spacing bias,ಅಂತರ ಪಕ್ಷಪಾತ
Spacing-end  Distortion,ಅಂತರ  ಅಸ್ಪಷ್ಟತೆ
Span line,ವ್ಯಾಪಕ ರೇಖೆ
Spanned array,ವ್ಯಾಪಕ ರಚನೆ
Spanning subgraph,ವ್ಯಾಪಕವಾದ ಸಬ್‌ಗ್ರಾಫ್
Spanning tree,ವ್ಯಾಪಕ ಮರ
Sparse array,ವಿರಳ
Sparse matrix,ವಿರಳವಾದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
Special-purpose  Computer,ವಿಶೇಷ ಉದ್ದೇಶ  ಕಂಪ್ಯೂಟರ್
Special-purpose  Language,ವಿಶೇಷ ಉದ್ದೇಶ  ಭಾಷೆ
Special register,ವಿಶೇಷ ನೋಂದಣಿ
Special service,ವಿಶೇಷ ಸೇವೆ
Specific address,ನಿರ್ದಿಷ್ಟ ವಿಳಾಸ
Specification  Statement,ನಿರ್ದಿಷ್ಟತೆ  ಹೇಳಿಕೆ
Specification  Subprogram,ನಿರ್ದಿಷ್ಟತೆ  ಉಪ ಪ್ರೋಗ್ರಾಂ
Specific code,ನಿರ್ದಿಷ್ಟ ಕೋಡ್
Specific coding,ನಿರ್ದಿಷ್ಟ ಕೋಡಿಂಗ್
Specific program,ನಿರ್ದಿಷ್ಟ ಕಾರ್ಯಕ್ರಮ
Specific routine,ನಿರ್ದಿಷ್ಟ ದಿನಚರಿ
Spectral response,ರೋಹಿತದ ಪ್ರತಿಕ್ರಿಯೆ
Speech calling,ಮಾತುಕತೆ
Speech input,ಭಾಷಣ ಇನ್ಪುಟ್
Speech plus  Signalling,ಭಾಷಣ ಜೊತೆಗೆ  ಸಂಕೇತಗೊಳಿಸುವುದು
Speech scrambler,ಸ್ಪೀಚ್ ಸ್ಕ್ರಾಂಬ್ಲರ್
Speech synthesizer,ಭಾಷಣ ಸಂಶ್ಲೇಷಕ
Speed calling,ವೇಗದ ಕರೆ
Spherical type  Head,ಗೋಳಾಕಾರದ ಪ್ರಕಾರ  ತಲೆ
Spin lock,ಸ್ಪಿನ್ ಲಾಕ್
Spiral four cable,ಸುರುಳಿಯಾಕಾರದ ನಾಲ್ಕು ಕೇಬಲ್
Spline,ಇಳಿಜಾರು
Split catalogue,ವಿಭಜಿತ ಕ್ಯಾಟಲಾಗ್
