Bengali,Kannada
সফট কপি,ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ
সহজ ফন্ট,ಸುಲಭವಾದ ಫಾಂಟ್
সফটওয়্যার,ಸಾಫ್ಟ್ವೇರ್
সফ্টওয়্যার প্রকৌশল,ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರಿಂಗ್
সফ্টওয়্যার লাইসেন্স,ಸಾಫ್ಟ್ವೇರ್ ಪರವಾನಗಿ
সফটওয়্যার পাইরেসি,ಸಾಫ್ಟ್ವೇರ್ ಪೈರಸಿ
বর্ণালী,ಸ್ಪೆಕ್ಟ್ರಮ್
"1.স্ক্রু, 2.সর্পিল","1.ತಿರುಪು, 2.ಸುರುಳಿ"
"1. বিস্তারিত শীট, 2. স্প্রেডশীট","1.ವಿವರ ಹಾಳೆ, 2.ಸ್ಪ್ರೆಡ್‌ಶೀಟ್"
মান,ಪ್ರಮಾಣಿತ
স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML),ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಮಾರ್ಕಪ್ ಭಾಷೆ (SGML)
প্রমিতকরণ,ಪ್ರಮಾಣೀಕರಣ
অপেক্ষার সময়,ಕಾಯುವ ಸಮಯ
তারক ল্যান,ತಾರಕ್ ಲ್ಯಾನ್
তারকা অবস্থান,ನಕ್ಷತ್ರ ಸ್ಥಾನ
বিট শুরু,ಆರಂಭದ ಬಿಟ್
"1. অভাব, 2. অভাব, 3. অভাব সংকট","1. ಕೊರತೆ, 2. ಕೊರತೆ, 3. ಕೊರತೆ ಬಿಕ್ಕಟ್ಟು"
"1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি","1.ಸ್ಥಿರ ಸ್ಮರಣೆ, 2.ಸ್ಥಿರ ಸ್ಮರಣೆ"
স্ট্যাটাস চ্যানেল,ಸ್ಥಿತಿ ಚಾನಲ್
"1. ধাপের আকার, 2. ধাপের মাত্রা","1.ಹಂತದ ಗಾತ್ರ, 2.ಹಂತದ ಆಯಾಮಗಳು"
বিরতি এবং অপেক্ষা প্রোটোকল,ವಿರಾಮ ಮತ್ತು ಕಾಯುವ ಪ್ರೋಟೋಕಾಲ್
বিরতি কোড,ಬ್ರೇಕ್ ಕೋಡ್
বিরতি কী,ವಿರಾಮ ಕೀ
সঞ্চয়যোগ্যতা,ಶೇಖರಣಾ ಸಾಮರ್ಥ್ಯ
সংরক্ষিত প্রোগ্রাম,ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ
সিরিজ ডেটা,ಸರಣಿ ಡೇಟಾ
"1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং","1.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಕೋಡಿಂಗ್"
স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL),ರಚನಾತ್ಮಕ ಪ್ರಶ್ನೆ ಭಾಷೆ (SQL)
"1. ব্রোশার শীট, 2. শৈলী চিঠি","1. ಕರಪತ್ರದ ಹಾಳೆ, 2. ಶೈಲಿಯ ಪತ್ರ"
সাব-ডিরেক্টরি,ಉಪ ಡೈರೆಕ್ಟರಿ
"1.সাবনেট, 2.সাবনেট","1.ಸಬ್ನೆಟ್, 2.ಸಬ್ನೆಟ್"
সাবট্রি,ಉಪವೃಕ್ಷ
"1. সংক্ষেপণ, 2. সংক্ষেপণ","1. ಸಂಕ್ಷೇಪಣ, 2. ಸಂಕ್ಷೇಪಣ"
"1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার","1. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್, 2. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್"
"1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন","1.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್, 2.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್"
কী কী,ಪ್ರಮುಖ ಕೀ
শীর্ষ ব্যবহারকারী,ಉನ್ನತ ಬಳಕೆದಾರ
তত্ত্বাবধানে শিক্ষা,ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ
অক্জিলিয়ারী চিপ,ಸಹಾಯಕ ಚಿಪ್
নেট বৈচিত্র,ನಿವ್ವಳ ವ್ಯತ್ಯಾಸ
"1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান","1.ನೆಟ್ ವ್ಯತ್ಯಾಸ, 2.ವಿಭಾಗ, 3.ಸರ್ಫಾನ್"
অদলবদল,ವಿನಿಮಯ
অন্তর্মুখী,ಒಳಬರುವ
বহিঃপ্রবাহ,ಹೊರಹರಿವು
অদলবদল,ವಿನಿಮಯ
"1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক","1. ಸ್ವಿಚ್ಡ್ ನೆಟ್‌ವರ್ಕ್, 2. ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್"
সুইচিং,ಬದಲಾಯಿಸುವುದು
স্যুইচিং নীতি,ಸ್ವಿಚಿಂಗ್ ತತ್ವ
প্রতীকী প্রোগ্রামিং,ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
সিঙ্ক্রোনাইজেশন,ಸಿಂಕ್ರೊನೈಸೇಶನ್
সিঙ্ক্রোনাইজার,ಸಿಂಕ್ರೊನೈಸರ್
সিঙ্ক্রোনাস,ಸಿಂಕ್ರೊನಸ್
সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH),ಸಿಂಕ್ರೊನಸ್ ಸಂಖ್ಯಾ ಶ್ರೇಣಿ (SDH)
বাক্য বিশ্লেষণ,ವಾಕ್ಯ ವಿಶ್ಲೇಷಣೆ
ধারা বিশ্লেষণ,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
সিস্টেম ইঞ্জিনিয়ারিং,ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್
"1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার","1. ಸಿಸ್ಟಮ್ ಬ್ರೇಕರ್, 2. ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್"
ব্যাবস্থা সংযোগকারক,ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್
সিস্টেম লগ,ಸಿಸ್ಟಮ್ ಲಾಗ್
সিস্টেম কভার,ಸಿಸ್ಟಮ್ ಕವರ್
সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA),ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಸ್ಟ್ರಕ್ಚರ್ (SNA)
"1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার","1. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್, 2. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್"
"1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট","1. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ, 2. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ"
সিস্টেম সমাপ্তি,ವ್ಯವಸ್ಥೆಯ ಮುಕ್ತಾಯ
সিস্টেম পরীক্ষা,ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ
সিস্টেম ইউটিলিটি,ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ
"1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড","1. ವ್ಯವಸ್ಥಿತ ಕೋಡ್, 2. ವ್ಯವಸ್ಥಿತ ಕೋಡ್"
ট্যাব কমান্ড,ಟ್ಯಾಬ್ ಆಜ್ಞೆ
সময়সূচী,ವೇಳಾಪಟ್ಟಿ
সারণী ওভারভিউ,ಕೋಷ್ಟಕ ಅವಲೋಕನ
টেবিল স্পেস,ಟೇಬಲ್ ಸ್ಪೇಸ್
ফলক,ಪ್ಲೇಕ್
"1.সারণী, 2.অ্যারে অ্যারে","1.ಟ್ಯಾಬ್ಯುಲರ್, 2.ಅರೇ ಅರೇ"
ট্যাবুলেশন ফাংশন,ಕೋಷ್ಟಕ ಕಾರ್ಯ
"1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার","1. ಮಾರ್ಕ್ಡ್ ಆರ್ಕಿಟೆಕ್ಚರ್, 2. ಮಾರ್ಕ್ಡ್ ಸ್ಟ್ರಕ್ಚರ್"
চিহ্নিত চিত্র ফাইল ফর্ম (TIFF),ಗುರುತಿಸಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ (TIFF)
টেন্ডেম সিস্টেম,ಟಂಡೆಮ್ ವ್ಯವಸ್ಥೆ
টেপ ঘনত্ব,ಟೇಪ್ ಸಾಂದ್ರತೆ
টেপ কভার,ಟೇಪ್ ಕವರ್
tar ফাইল,ಟಾರ್ ಫೈಲ್
কাজ,ಕೆಲಸ
কাজের নির্দেশিকা,ಕೆಲಸದ ಮಾರ್ಗದರ್ಶಿ
কাজের সূচি,ಕಾರ್ಯ ಶೆಡ್ಯೂಲರ್
ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP),ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಕಂಟ್ರೋಲ್ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ (TCP/IP)
কাটা অপারেশন,ಕತ್ತರಿಸುವ ಕಾರ್ಯಾಚರಣೆ
টেলিযোগাযোগ,ದೂರಸಂಪರ್ಕ
টেলিযোগাযোগ,ದೂರಸಂಪರ್ಕ
টেলিকম,ಟೆಲಿಕಾಂ
টেলিকনফারেন্স,ದೂರಸಂಪರ್ಕ
"1. টেলিগ্রাফ, 2. টেলিগ্রাফি","1. ಟೆಲಿಗ್ರಾಫ್, 2. ಟೆಲಿಗ್ರಾಫಿ"
"1. টেলিমিটার, 2. টেলিমেট্রি","1. ಟೆಲಿಮೀಟರ್, 2. ಟೆಲಿಮೆಟ್ರಿ"
"1.টেলিফোন, 2.টেলিফোন","1. ದೂರವಾಣಿ, 2. ದೂರವಾಣಿ"
টেলিফোন,ದೂರವಾಣಿ
"1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার","1.ಟೆಲಿಪ್ರಿಂಟರ್, 2.ಟೆಲಿಪ್ರಿಂಟರ್"
টেলিপ্রসেসিং,ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್
"1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন","1. ದೂರದರ್ಶನ, 2. ದೂರದರ್ಶನ, 3. ದೂರದರ್ಶನ"
টেলেক্স,ಟೆಲೆಕ್ಸ್
"1.ফাঁদ দূরে, 2.টেলনেট","1.ಟ್ರ್ಯಾಪ್ ಅವೇ, 2.ಟೆಲ್ನೆಟ್"
"1.তাপ, 3.তাপমাত্রা","1.ಉಷ್ಣ, 3.ತಾಪಮಾನ"
"1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা","1.ಆಕಾರದ ಫಲಕ, 2.ಟೆಂಪ್ಲೇಟ್, 3.ರೂಪದ"
দশের পরিপূরক,ಹತ್ತರ ಪೂರಕ
তেরা বাইট,ಟೆರಾ ಬೈಟ್
টেরা ফলপস,ಟೆರ್ರಾ ಫಾಲೋಪ್ಸ್
"1.এন্ড পয়েন্টার, 2.টার্মিনাল কার্সার","1.ಎಂಡ್ ಪಾಯಿಂಟರ್, 2.ಟರ್ಮಿನಲ್ ಕರ್ಸರ್"
"1.এন্ড নোড, 2.টার্মিনাল নোড","1.ಎಂಡ್ ನೋಡ್, 2.ಟರ್ಮಿನಲ್ ನೋಡ್"
টার্মিনাল উইন্ডো,ಟರ್ಮಿನಲ್ ವಿಂಡೋ
শেষ,ಕೊನೆಗೊಳ್ಳುತ್ತದೆ
ত্রি-বেস,ಟ್ರೈ-ಬೇಸ್
তিনটি বেস অপারেশন,ಮೂರು ಮೂಲ ಕಾರ್ಯಾಚರಣೆ
পরীক্ষামূলক,ಪರೀಕ್ಷೆ
পরীক্ষার কভারেজ,ಪರೀಕ್ಷಾ ವ್ಯಾಪ್ತಿ
পরীক্ষা নির্বাহ,ಪರೀಕ್ಷಾ ಮರಣದಂಡನೆ
পরীক্ষার তথ্য,ಪರೀಕ್ಷಾ ಡೇಟಾ
"1.পাঠ্য, 2. শিক্ষাসামগ্রী","1.ಪಠ್ಯ, 2. ಅಧ್ಯಯನ ವಸ್ತು"
টেক্সট বক্স,ಪಠ್ಯ ಪೆಟ್ಟಿಗೆ
পাঠ্য কার্সার,ಪಠ್ಯ ಕರ್ಸರ್
টেক্সট সম্পাদক,ಪಠ್ಯ ಸಂಪಾದಕ
লেখার ফাইল,ಪಠ್ಯ ಫೈಲ್
পাঠ্যক্রম,ಪಠ್ಯಕ್ರಮ
পাঠ্য প্রক্রিয়াকরণ,ಪಠ್ಯ ಪ್ರಕ್ರಿಯೆ
স্পিচ-টেক্সট (TTS),ಭಾಷಣ-ಪಠ್ಯ (TTS)
টেক্সচার ম্যাপিং,ವಿನ್ಯಾಸ ಮ್ಯಾಪಿಂಗ್
"1.T ফ্লিপ ফ্লপ, 2.T-বাইনোমিটার","1.T ಫ್ಲಿಪ್ ಫ್ಲಾಪ್, 2.T-ಬೈನೋಮೀಟರ್"
তাপ সিলার,ಥರ್ಮಲ್ ಸೀಲ್ ಥರ್ಮಲ್
"1.প্রিন্টার পাতলা ফিল্ম মেমরি, 2.পাতলা ফিল্ম মেমরি","1.ಪ್ರಿಂಟರ್ ಥಿನ್ ಫಿಲ್ಮ್ ಮೆಮೊರಿ, 2.ಥಿನ್ ಫಿಲ್ಮ್ ಮೆಮೊರಿ"
(TFT) পাতলা ফিল্ম ট্রানজিস্টর (TFT),(TFT) ಥಿನ್ ಫಿಲ್ಮ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ (TFT)
"1.জেমিং, 2.হ্যাশিং","1.ಜೆಮಿಂಗ್, 2.ಹ್ಯಾಶಿಂಗ್"
থ্রেড চুড়ি,ದಾರದ ಬಳೆ
থ্রেডিং,ಥ್ರೆಡಿಂಗ್
"1.ত্রিপক্ষীয় নেটওয়ার্ক, 2.ত্রিপক্ষীয় নেটওয়ার্ক","1.ತ್ರಿಪಕ್ಷೀಯ ಜಾಲ, 2.ತ್ರಿಪಕ್ಷೀಯ ಜಾಲ"
প্রবাহ ক্ষমতা,ಹರಿವಿನ ಸಾಮರ್ಥ್ಯ
সময় জটিলতা,ಸಮಯದ ಸಂಕೀರ್ಣತೆ
টাইম ডিভিশন মাল্টিপ্লেক্সিং (টিডিএম),ಟೈಮ್ ಡಿವಿಷನ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್ (TDM)
সময় ফ্রেম,ಕಾಲಮಿತಿಯೊಳಗೆ
একই সময়ে,ಅದೇ ಸಮಯದಲ್ಲಿ
"1. কল মেশিন, 2. কল মেশিন, 3. টাইম মেশিন","1. ಕಾಲ್ ಮೆಷಿನ್, 2. ಕಾಲ್ ಮೆಷಿನ್, 3. ಟೈಮ್ ಮೆಷಿನ್"
সময় আপ,ಸಮಯ ಮುಗೀತು
"1.ক্যালোকেশন, 2.ক্যাল কোয়ান্টাইজেশন","1. ಕ್ಯಾಲೊಕೇಶನ್, 2. ಕ್ಯಾಲ್ ಕ್ವಾಂಟೈಸೇಶನ್"
সময় সিরিজ,ಸಮಯದ ಸರಣಿ
"1. সময় বিভাজন, 2. সময় ভাগ","1. ಸಮಯ ವಿಭಾಗ, 2. ಸಮಯ ಹಂಚಿಕೆ"
সময় ভাগ করে নেওয়ার সিস্টেম,ಸಮಯ ಹಂಚಿಕೆ ವ್ಯವಸ್ಥೆ
কল ধাপ,ಕರೆ ಹಂತ
সময় চিত্র,ಸಮಯ ರೇಖಾಚಿತ್ರ
চরিত্র,ಪಾತ್ರ
টগল,ಟಾಗಲ್
টগল সরান,ಚಲಿಸುವಿಕೆಯನ್ನು ಟಾಗಲ್ ಮಾಡಿ
"1.সিম্বল, 2.টোকেন","1.ಚಿಹ್ನೆ, 2.ಟೋಕನ್"
টোকেন বাস,ಟೋಕನ್ ಬಸ್
টোকেন বাস,ಟೋಕನ್ ಬಸ್
টোকেন বাস নেটওয়ার্ক,ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್
"1. প্রতীক রিং, 2. প্রতীক রিং","1.ಚಿಹ್ನೆ ಉಂಗುರ, 2.ಚಿಹ್ನೆ ಉಂಗುರ"
টোকেন আলোচনা,ಟೋಕನ್ ಸಮಾಲೋಚನೆ
"1. টুলস, 2. টুলস","1.ಉಪಕರಣಗಳು, 2.ಉಪಕರಣಗಳು"
টপ-ফুট,ಮೇಲಿನ ಕಾಲು
উপরের পায়ের নকশা,ಮೇಲಿನ ಕಾಲು ವಿನ್ಯಾಸ
"1. পেরেক রিজ কনফিগারেশন, 2. টান ডাউন","1. ಉಗುರು ರಿಡ್ಜ್ ಕಾನ್ಫಿಗರೇಶನ್, 2. ಕೆಳಗೆ ಎಳೆಯಿರಿ"
"1. অবস্থান, 2. অবস্থান বিজ্ঞান","1. ಸ್ಥಳ, 2. ಸ್ಥಳ ವಿಜ್ಞಾನ"
স্পর্শ প্যাড,ಟಚ್ ಪ್ಯಾಡ್ಗಳು
স্পর্শ পর্দা,ಟಚ್ ಸ್ಕ್ರೀನ್
"1.মার্ক, 2.মার্ক, 3.ট্রেসিং","1.ಮಾರ್ಕ್, 2.ಮಾರ್ಕ್, 3.ಟ್ರೇಸಿಂಗ್"
ট্রেসিং,ಪತ್ತೆ ಹಚ್ಚುವುದು
"1.পথ, 2.পথ, 3.ফাঁস","1.ದಾರಿ, 2.ಮಾರ್ಗ, 3.ಸೋರಿಕೆ"
"1.ট্র্যাক ডিস্ক, 2.পাথ ডিস্ক","1.ಟ್ರ್ಯಾಕ್ ಡಿಸ್ಕ್, 2.ಪಾತ್ ಡಿಸ್ಕ್"
পথ টেপ,ಮಾರ್ಗ ಟೇಪ್
"1.অনুসরণ করুন, 2.অনুসরণ করুন","1. ಅನುಸರಿಸಿ, 2. ಅನುಸರಿಸಿ"
"1. অনুসরণ করুন, 2. অনুসরণ করুন","1. ಅನುಸರಿಸಿ, 2. ಅನುಸರಿಸಿ"
গতিপথ,ಪಥವನ್ನು
"1. লেনদেন, 2. চুক্তি, 3. লেনদেন, 4. বিনিময়","1. ವಹಿವಾಟು, 2. ಒಪ್ಪಂದ, 3. ವಹಿವಾಟು, 4. ವಿನಿಮಯ"
"1. চুক্তি ফাইল, 2. কার্যকলাপ ফাইল","1. ಡೀಲ್ ಫೈಲ್, 2. ಚಟುವಟಿಕೆ ಫೈಲ್"
"1.লেনদেন নথি, 2.লেনদেন লগ৷","1.ವಹಿವಾಟು ದಾಖಲೆ, 2.ವಹಿವಾಟು ಲಾಗ್"
"1. প্রতিলিপি, 2. প্রতিলিপি করা","1. ಲಿಪ್ಯಂತರ, 2. ಲಿಪ್ಯಂತರ"
ট্রান্সডিউসার,ಸಂಜ್ಞಾಪರಿವರ್ತಕ
স্থানান্তর হার,ವರ್ಗಾವಣೆ ಪ್ರಮಾಣ
স্থানান্তর সময়,ವರ್ಗಾವಣೆ ಸಮಯ
রূপান্তর,ಪರಿವರ್ತನೆ
ক্ষণস্থায়ী ত্রুটি,ಕ್ಷಣಿಕ ದೋಷ
রূপান্তর সময়ের,ಪರಿವರ್ತನೆಯ ಅವಧಿ
"1. উত্তরণ, 2. অয়নকাল","1. ಸಂಕ್ರಮಣ, 2. ಸಂಕ್ರಾಂತಿ"
সংক্রামক,ಅಂಟುರೋಗ
সংক্রামিত,ಸೋಂಕಿತ
"1.অনুবাদ, 2.অনুবাদ, 3.ব্যাখ্যা","1.ಅನುವಾದ, 2.ಅನುವಾದ, 3.ವ್ಯಾಖ್ಯಾನ"
"1. ট্রান্সমিশন, ট্রান্সমিট, 2. ট্রান্সমিট","1. ಪ್ರಸರಣ, ಪ್ರಸರಣ, 2. ಪ್ರಸಾರ"
কমিউনিকেশন কন্ট্রোল প্রোটোকল (TCP),ಸಂವಹನ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್ (TCP)
"1.ট্রান্সমিশন লাইন, 2.ট্রান্সমিশন লাইন","1.ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್, 2. ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್"
ট্রান্সমিটার,ಟ್ರಾನ್ಸ್ಮಿಟರ್
স্বচ্ছতা,ಪಾರದರ್ಶಕತೆ
ট্রান্সপন্ডার,ಟ್ರಾನ್ಸ್ಪಾಂಡರ್
"1.পরিবহন, 2.রিগ্রেশন","1.ಸಾರಿಗೆ, 2. ಹಿಂಜರಿಕೆ"
স্থানান্তর,ಸ್ಥಳಾಂತರ
ট্রান্সপুটার,ಟ್ರಾನ್ಸ್‌ಪ್ಯೂಟರ್
"1.ট্রান্সমিশন রিসিভার, 2.ট্রান্স রিসিভার","1.ಟ್ರಾನ್ಸ್ಮಿಷನ್ ರಿಸೀವರ್, 2.ಟ್ರಾನ್ಸ್ ರಿಸೀವರ್"
"1. ফাঁদ, 2. ফাঁদ, 3. ধরা","1. ಬಲೆ, 2. ಬಲೆ, 3. ಹಿಡಿಯು"
ঘূর্ণন,ಸುತ್ತುವುದು
গাছ (পরিবর্তন),ಮರ (ಪರಿವರ್ತನೆ)
গাছ নেটওয়ার্ক,ಮರದ ಜಾಲ
অক্জিলিয়ারী সার্কিট,ಸಹಾಯಕ ಸರ್ಕ್ಯೂಟ್
তুচ্ছ চিত্র,ಕ್ಷುಲ್ಲಕ ರೇಖಾಚಿತ್ರ
সমস্যা সমাধান,ದೋಷನಿವಾರಣೆ
ছিঁড়ে ফেলা,ಸುಲಿಯಲ್ಪಟ್ಟಿದೆ
সঠিক তালিকা,ಸತ್ಯ ಟೇಬಲ್
"1. টিউনার, 2. টিউনার, 3. টিউনার","1. ಟ್ಯೂನರ್, 2. ಟ್ಯೂನರ್, 3. ಟ್ಯೂನರ್"
"1.টানেলিং, 2.টানেলিং","1.ಸುರಂಗ, 2.ಸುರಂಗ"
"1. সমন্বয়, 2. টিউনিং, 3. টিউনিং","1. ಹೊಂದಾಣಿಕೆ, 2. ಶ್ರುತಿ, 3. ಶ್ರುತಿ"
টিপল,tuple
টার্বো প্যাসকেল,ಟರ್ಬೊ ಪ್ಯಾಸ್ಕಲ್
টুরিং মেশিন,ಟ್ಯೂರಿಂಗ್ ಯಂತ್ರ
পরিবর্তনের সময়,ತಿರುವು ಸಮಯ
পরিবর্তন দলিল,ತಿರುವು ದಾಖಲೆ
পালা ক্রম,ತಿರುವು ಅನುಕ್ರಮ
দম্পতি তারের,ಒಂದೆರಡು ಕೇಬಲ್
"1. উল্টানো জোড়া, 2. উল্টানো জোড়া","1. ವಿಲೋಮ ಜೋಡಿ, 2. ವಿಲೋಮ ಜೋಡಿ"
ডবল পাস অনুস্মারক,ಡಬಲ್ ಪಾಸ್ ಜ್ಞಾಪನೆ
দুই এর পরিপূরক,ಎರಡು ಪೂರಕ
প্রকার,ಮಾದರಿ
"1.প্রকার মুখ, 2.চরিত্র","1.ಪ್ರಕಾರ ಮುಖ, 2.ಪಾತ್ರ"
টাইপোগ্রাফিক্যাল শীর্ষ,ಮುದ್ರಣದ ಮೇಲ್ಭಾಗ
প্রিন্টার চাকা,ಮುದ್ರಕ ಚಕ್ರ
টাইপিং,ಟೈಪಿಂಗ್
নিরবচ্ছিন্ন শক্তির উৎস,ತಡೆರಹಿತ ವಿದ್ಯುತ್ ಮೂಲ
"1. একক অপারেশন, 2. এক অংশ সিস্টেম","1. ಏಕ ಕಾರ್ಯಾಚರಣೆ, 2. ಒಂದು ಭಾಗದ ವ್ಯವಸ್ಥೆ"
একক অপারেশন,ಒಂದೇ ಕಾರ್ಯಾಚರಣೆ
"1.একক অপারেটর, 2.একক অপারেটর","1.ಏಕ ನಿರ್ವಾಹಕ, 2.ಏಕ ನಿರ್ವಾಹಕ"
অনিশ্চয়তা,ಅನಿಶ್ಚಿತತೆ
অনিয়ন্ত্রিত বিবৃতি,ಅನಿರ್ಬಂಧಿತ ಹೇಳಿಕೆ
অগণিত,ಎಣಿಸಲಾಗದ
উন্মোচন,ಅನಾವರಣ
সিদ্ধান্তহীন,ಅನಿರ್ದಿಷ್ಟ
অনির্ধারিত,ವ್ಯಾಖ್ಯಾನಿಸಲಾಗಿಲ್ಲ
অনির্ধারিত রেকর্ড,ವ್ಯಾಖ್ಯಾನಿಸದ ದಾಖಲೆ
বিনাশ,ಸರ್ವನಾಶ
"1. জবরদস্তি, 2. সমন্বয়কারী, 3, সমন্বয়কারী","1. ಬಲವಂತ, 2. ಸಂಯೋಜಕ, 3, ಸಂಯೋಜಕ"
অনির্দিষ্ট,ಅನಿರ್ದಿಷ್ಟ
"1.অনির্দিষ্ট গ্রাফ, 2.অনির্দিষ্ট গ্রাফ","1.ಅನಿರ್ದಿಷ್ಟ ಗ್ರಾಫ್, 2.ಅನಿರ್ದಿಷ್ಟ ಗ್ರಾಫ್"
একই দিক পরিষেবা সময়,ಅದೇ ದಿಕ್ಕಿನಲ್ಲಿ ಸೇವೆ ಸಮಯ
বাতিল,ರದ್ದುಪಡಿಸಿ
"1.আনফরম্যাটেড ডিস্ক, 2.আনফরম্যাটেড ডিস্ক","1.ಫಾರ್ಮ್ಯಾಟ್ ಮಾಡದ ಡಿಸ್ಕ್, 2.ಫಾರ್ಮ್ಯಾಟ್ ಮಾಡದ ಡಿಸ್ಕ್"
ম্যাপিং,ಮ್ಯಾಪಿಂಗ್
"1.ইউনিকোড, 2.একক কোড","1.ಯುನಿಕೋಡ್, 2.ಏಕ ಸಂಕೇತ"
অনির্দিষ্ট গাছ,ಅನಿರ್ದಿಷ್ಟ ಮರ
ইউনিফর্ম রিসোর্স লোকেশন অ্যাসেসর (YRL),ಸಮಾನ ಸಂಪನ್ಮೂಲ ಸ್ಥಳ ಮೌಲ್ಯಮಾಪಕ (YRL)
একটি প্রক্রিয়াকরণ,ಒಂದು ಸಂಸ್ಕರಣೆ
অনন্য,ಅನನ್ಯ
আনশিল্ডেড টুইস্টেড ডাবলস (UTP),ರಕ್ಷಣೆಯಿಲ್ಲದ ಟ್ವಿಸ್ಟೆಡ್ ಡಬಲ್ಸ್ (UTP)
"1.ইউনিট, 2. ইউনিট","1.ಘಟಕ, 2. ಘಟಕ"
ইউনিট ঠিকানা,ಘಟಕ ವಿಳಾಸ
একক ব্যবধান,ಘಟಕ ಮಧ್ಯಂತರ
ইউনিট পরীক্ষা,ಘಟಕ ಪರೀಕ್ಷೆ
ইউনিট কোড,ಘಟಕ ಕೋಡ್
একটি পোস্ট,ಒಂದು ಪೋಸ್ಟ್
ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/প্রেরক (UART),ಯುನಿವರ್ಸಲ್ ಅಸಿಂಕ್ರೊನಸ್ ರಿಸೀವರ್/ಕಳುಹಿಸುವವರು (UART)
সর্বজনীন ফ্লিপ-ফ্লপ,ಸಾರ್ವತ್ರಿಕ ಫ್ಲಿಪ್-ಫ್ಲಾಪ್
সাধারণ সেট,ಸಾಮಾನ್ಯ ಸೆಟ್
সর্বজনীন চরিত্র সেট,ಸಾರ್ವತ್ರಿಕ ಅಕ್ಷರ ಸೆಟ್
ইউনিক্স,ಯುನಿಕ್ಸ್
