Assamese,Malayalam
সম্ভাৱনাবাদী চলক,പ്രോബബിലിസ്റ്റിക് വേരിയബിൾ
ষ্টোকছ উপপাদ্য,സ്റ്റോക്സ് സിദ്ധാന്തം
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","നേർരേഖ, നേർരേഖ, നേർരേഖ"
"স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ","ലെവൽ ചാർട്ട്, ബാർ ചാർട്ട്"
"স্তৰবিন্যাস, স্তৰবিন্যাস","വർഗ്ഗീകരണം, വർഗ്ഗീകരണം"
স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা,ലേയേർഡ് സാമ്പിൾ
"ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন","ഫ്ലോ-ലൈൻ, സ്ട്രീം-ലൈൻ"
চাপ,സമ്മർദ്ദം
শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য,ശക്തമായി ചായ്വുള്ള പ്രവർത്തനം
নিৰন্তৰ হ্ৰাস পাই আহিছে,തുടർച്ചയായി കുറയുന്നു
নিৰন্তৰ বৃদ্ধি,തുടർച്ചയായ വർദ്ധനവ്
অবিৰত অৰ্ডিনেট ফলন,തുടർച്ചയായ ഓർഡിനേറ്റ് പ്രവർത്തനം
ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা),വിദ്യാർത്ഥി പരീക്ഷ (സ്റ്റുഡന്റ് &#39;ടി&#39; ടെസ്റ്റ്)
উপসংগ্ৰহ,ഉപശേഖരം
উপ-নিৰ্দিষ্টতাবাদী,ഉപ-നിർണ്ണയപരമായ
উপ-অঞ্চল,ഉപമേഖല
"উপশ্ৰেণী, উপগোট, উপগোট","ഉപവിഭാഗം, ഉപഗ്രൂപ്പ്, ഉപഗ്രൂപ്പ്"
ব্যৱধান,ഇടവേള
"উপমেট্ৰিক্স, উপমেট্ৰিক্স","സബ്മാട്രിക്സ്, സബ്മാട്രിക്സ്"
"ফুটনোট, ফুটনোট, ফুটনোট","അടിക്കുറിപ്പ്, അടിക്കുറിപ്പ്, അടിക്കുറിപ്പ്"
উত্তৰাধিকাৰ,പിന്തുടർച്ച
উপগোট,ഉപഗണം
উপজনসংখ্যা,ഉപജനസംഖ്യ
সলনি কৰা,മാറ്റിസ്ഥാപിക്കൽ
অৰ্ধস্পৰ্শযোগ্য,അർദ്ധ സ്പർശനം
"স্থানান্তৰ কৰা, স্থানান্তৰ কৰা","കൈമാറാൻ, കൈമാറ്റം ചെയ്യാൻ"
"বিয়োগ, বিয়োগ","കുറയ്ക്കുക, കുറയ്ക്കുക"
"বিয়োগ, বিয়োগ","കുറയ്ക്കൽ, കുറയ്ക്കൽ"
লাহে লাহে,ക്രമേണ
প্ৰগতিশীল পাৰ্থক্য,പുരോഗമനപരമായ വ്യത്യാസം
প্ৰগতিশীল সংহতি,പുരോഗമന സംയോജനം
পাছৰটো,പിന്നീടുള്ളത്
সংলগ্ন কৰা হৈছে,ഘടിപ്പിച്ചിരിക്കുന്നു
"যোগফল, যোগফল, যোগফল ফলাফল, যোগফল","തുക, തുക, തുക, ഫലം, തുക"
যোগফল ফলন,തുക പ്രവർത്തനം
সংকলনযোগ্য,സമാഹരിക്കാൻ കഴിയുന്നത്
যোগাসন ব্লক,യോഗ ബ്ലോക്ക്
সংকলন,സമാഹാരം
সংগ্ৰহ সন্মিলন,ശേഖരണ കൺവെൻഷൻ
সংকলন সূত্ৰ,സമാഹാര ഫോർമുല
গ্ৰেড সংগ্ৰহ,ഗ്രേഡ് ശേഖരണം
সংকলন চিহ্ন,സമാഹാര ചിഹ്നം
যোগ অসীমলৈ,യോഗ അനന്തതയിലേക്ക്
"idiot, মূৰ্খ","വിഡ്ഢി, വിഡ്ഢി"
অভাৰছেট,ഓവർസെറ്റ്
ছুপাৰছনিক প্ৰবাহ,സൂപ്പർസോണിക് ഒഴുക്ക്
পৰিপূৰক কোণ,സപ്ലിമെന്ററി ആംഗിൾ
লেকৰ লোমৰ সমতল,lacquered കമ്പിളി ഫ്ലാറ്റ്
কাৰ্য্যৰ সমৰ্থন,പ്രവർത്തനത്തിന്റെ പിന്തുണ
"imagine, ধৰি লওক","സങ്കൽപ്പിക്കുക, ഊഹിക്കുക"
ওখ,ഉയർന്ന
কৰ্ণী,കർണി
"পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ","ഉപരിതലം, ഉപരിതലം, ഉപരിതലം"
পৃষ্ঠীয় অংশ,ഡോർസൽ ഏരിയ
পৃষ্ঠা অবিচ্ছেদ্য,പേജ് ഇന്റഗ്രൽ
আৱৰণ,മൂടുക
আৱৰণ,മൂടുക
কভাৰ মেপ,കവർ മാപ്പ്
চিহ্ন,അടയാളം
প্ৰতীকী যুক্তি,പ്രതീകാത്മക യുക്തി
প্ৰতীকী আৰ্হি,പ്രതീകാത്മക മാതൃക
প্ৰতিসম,സമമിതി
সমমিতি,ഐസോമെട്രിക്
"প্ৰতিসম নিৰ্ণায়ক, প্ৰতিসম নিৰ্ণায়ক","സിമെട്രിക് ഡിറ്റർമിനന്റ്, സിമെട്രിക് ഡിറ്റർമിനന്റ്"
প্ৰতিসম পাৰ্থক্য,സമമിതി വ്യത്യാസം
প্ৰতিসম মেট্ৰিক্স,സമമിതി മാട്രിക്സ്
ব্যৱস্থা বিশ্লেষণ ব্যৱস্থা বিশ্লেষণ,സിസ്റ്റം വിശകലനം സിസ്റ്റം വിശകലനം
ক্ৰমিক নমুনা সংগ্ৰহ,സീരിയൽ സാമ്പിൾ
"টেবুল, টেবুল","മേശ, മേശ"
"টেবুল, টেবুল","മേശ, മേശ"
অবিচ্ছেদ্য টেবুল,അവിഭാജ്യ പട്ടിക
"টেবুলাৰ, সমতল","പട്ടിക, പരന്ന"
টেবুলাৰ ৰূপ,പട്ടിക രൂപം
"টেবুলাৰ লগাৰিদম, টেবুলাৰ লগাৰিদম","പട്ടിക ലോഗരിതം, പട്ടിക ലോഗരിതം"
টেবুলত লিখা,പട്ടികപ്പെടുത്തുക
টেবুলাৰ মানসমূহ,പട്ടിക മൂല്യങ്ങൾ
টেবুলেচন,ടാബുലേഷൻ
"টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ","പട്ടിക, പട്ടിക യന്ത്രം, പട്ടിക"
"ঠেং, ঠেং","വാൽ, വാൽ"
ঠেংৰ অঞ্চল (বিতৰণৰ),വാൽ പ്രദേശം (വിതരണത്തിന്റെ)
স্পৰ্শ,സ്പർശിക്കുക
"স্পৰ্শক, স্পৰ্শক, স্পৰ্শক, স্পৰ্শক","സ്പർശം, സ്പർശം, സ്പർശം, സ്പർശം"
লোম সমতল স্পৰ্শ কৰক,രോമം ഫ്ലാറ്റ് സ്പർശിക്കുക
"স্পৰ্শযোগ্য, স্পৰ্শক","സ്പർശിക്കുന്ന, സ്പർശിക്കുന്ന"
স্পৰ্শক উপাদান,ടാൻജന്റ് ഘടകം
স্পৰ্শক কাটি,ടാൻജെന്റ് കട്ട്
স্পৰ্শক ৰেখা,ടാൻജെന്റ് ലൈൻ
"স্পৰ্শযোগ্য সমতল, স্পৰ্শযোগ্য সমতল","സ്പർശന തലം, സ്പർശന തലം"
স্পৰ্শ জনসংখ্যা,സ്പർശിക്കുന്ന ജനസംഖ്യ
টেপ পাঞ্চ,ടേപ്പ് പഞ്ച്
টেপ ৰিডাৰ,ടേപ്പ് റീഡർ
টাউব্ৰিৰ উপপাদ্য,ടൗബ്രിയുടെ സിദ്ധാന്തം
টেইলৰ উপপাদ্য,ടെയ്ലർ സിദ്ധാന്തം
শ্বেবিশ্বেভৰ দূৰত্ব,ഷെബിഷെവ് ദൂരം
t-বিতৰণ,ടി-വിതരണം
আন্তঃপ্ৰজাতিৰ শৃংখলা,ഇന്റർ സ്പീഷീസ് സീരീസ്
টেম্প&#39;ৰেল স্থানাংক,താൽക്കാലിക കോർഡിനേറ്റുകൾ
লৌকিক সম্পৰ্ক,താൽക്കാലിക ബന്ധം
সময়ৰ চলক,സമയ വേരിയബിൾ
টান শক্তি,വലിച്ചുനീട്ടാനാവുന്ന ശേഷി
"ফিল্ড, টেনছৰ","ഫീൽഡ്, ടെൻസർ"
ক্ষেত্ৰ বিশ্লেষণ,ഫീൽഡ് വിശകലനം
ক্ষেত্ৰৰ উৎপাদন,ഫീൽഡ് ഉൽപ്പന്നം
অস্থায়ী বিন্যাস,താൽക്കാലിക കോൺഫിഗറേഷൻ
ডাক,പോസ്റ്റ്
নিষেধাজ্ঞা শেষ কৰক,നിരോധനം അവസാനിപ്പിക്കുക
চূড়ান্ত বেগ ডুব,അവസാന വേഗത ഡൈവ്
দশমিক সমাপ্ত কৰা,ദശാംശം അവസാനിപ്പിക്കുന്നു
ৰেংক মূল্য,റാങ്ക് മൂല്യം
ষ্টেপ পাৰ্থক্য,സ്റ്റെപ്പ് ഡിഫറൻഷ്യൽ
স্তৰভিত্তিক সংহতি,ഘട്ടം ഘട്ടമായുള്ള സംയോജനം
"ত্ৰিকোণীয়, ত্ৰিকোণীয়","ത്രികോണാകൃതി, ത്രികോണാകൃതി"
পৰীক্ষা কৰা হৈছে,ടെസ്റ്റിംഗ്
ভ্যাৰিয়েন্স একাকাৰীতাৰ পৰীক্ষা,വേരിയൻസ് ഹോമോജെനിറ്റിയുടെ പരിശോധന
পৰীক্ষা কাৰ্য্য,ടെസ്റ്റ് ഫംഗ്ഷൻ
অনুমান পৰীক্ষণ,അനുമാന പരിശോധന
তাৎপৰ্য্য পৰীক্ষা,പ്രാധാന്യം പരിശോധന
পৰীক্ষাৰ নমুনা,ടെസ്റ്റ് സാമ്പിൾ
চতুৰ্ভুজ,ടെട്രാഹെഡ്രൽ
চতুৰ্ভুজ কোণ,ടെട്രാഹെഡ്രൽ കോൺ
চতুৰ্ভুজ,ചതുർഭുജം
উপপাদ্য,സിദ്ധാന്തം
অৱশিষ্ট উপপাদ্য,അവശിഷ്ട സിദ്ധാന്തം
তাত্ত্বিক চাহিদাৰ ফলন,സൈദ്ധാന്തിക ആവശ്യം പ്രവർത്തനം
তাত্ত্বিক বিচ্ছিন্ন বিতৰণ,സൈദ്ധാന്തികമായ തുടർച്ചയായ വിതരണം
তাত্ত্বিক ভুল,സൈദ്ധാന്തിക പിശക്
তাত্ত্বিক সমন্বয়,സൈദ്ധാന്തിക ക്രമീകരണം
তাত্ত্বিক প্ৰণয়ন,സൈദ്ധാന്തിക രൂപീകരണം
তাত্ত্বিক কম্পাঙ্ক,സൈദ്ധാന്തിക ആവൃത്തി
"নীতিগতভাৱে, নীতিগতভাৱে","തത്വത്തിൽ, തത്വത്തിൽ"
তাত্ত্বিক আৰ্হি,സൈദ്ധാന്തിക മാതൃക
তাত্ত্বিক প্ৰণয়ন,സൈദ്ധാന്തിക രൂപീകരണം
সমীকৰণ তত্ত্ব,സമവാക്യ സിദ്ധാന്തം
ভুল তত্ত্ব,പിശക് സിദ്ധാന്തം
মূল্যায়ন তত্ত্ব,വിലയിരുത്തൽ സിദ്ധാന്തം
ফাংচন তত্ত্ব,പ്രവർത്തന സിദ്ധാന്തം
গেম তত্ত্ব,ഗെയിം സിദ്ധാന്തം
মহাকৰ্ষণ তত্ত্ব,ഗുരുത്വാകർഷണ സിദ്ധാന്തം
তথ্য তত্ত্ব,വിവര സിദ്ധാന്തം
প্ৰতিস্থাপন নীতি,പകരംവയ്ക്കൽ തത്വം
ছেট তত্ত্ব,സിദ്ധാന്തം സജ്ജമാക്കുക
শাৰী তত্ত্ব,വരി സിദ്ധാന്തം
তৰংগ তত্ত্ব,തരംഗ സിദ്ധാന്തം
তাপগতিবিদ্যা,തെർമോഡൈനാമിക്
স্ক্ৰু বেংগল,സ്ക്രൂ വള
ষ্টেৰিঅ&#39;স্কোপিক,സ്റ്റീരിയോസ്കോപ്പിക്
ষ্টেৰিঅ&#39;স্কোপিক ভেক্টৰ বিশ্লেষণ,സ്റ്റീരിയോസ്കോപ്പിക് വെക്റ്റർ വിശകലനം
ট্ৰাইড শ্ৰেণীবিভাজন,ട്രൈഡ് വർഗ്ഗീകരണം
"প্ৰজেকচন, ড্ৰপ","പ്രൊജക്ഷൻ, ഡ്രോപ്പ്"
"ঠেলা, ঠেলা","തള്ളുക, തള്ളുക"
"সময়, সময়সীমা, সময়সীমা","സമയം, കാലയളവ്, ദൈർഘ്യം"
সময় অক্ষ,സമയ അക്ഷം
ক&#39;লা নিৰ্ভৰশীলতা,കറുത്ത ആശ്രിതത്വം
সময় নিৰ্ভৰশীল গঠন সমীকৰণ,സമയത്തെ ആശ്രയിച്ചുള്ള ഘടന സമവാക്യം
সময় নিৰ্ভৰশীল প্ৰক্ৰিয়া,സമയത്തെ ആശ്രയിക്കുന്ന പ്രക്രിയ
পোষ্টৰ বন্ধৰ সময়,തപാൽ സമയം
সময়ৰ ব্যৱধান,സമയ ഇടവേള
সময় শৃংখলা,സമയ പരമ്പര
সময় শৃংখলা বিশ্লেষণ,സമയ ശ്രേണി വിശകലനം
সময় শৃংখলা বিশ্বাস,സമയ പരമ്പര വിശ്വാസം
সময় ব্যৱস্থা,സമയ സംവിധാനം
"সহনশীলতা, সহনশীলতা","സഹിഷ്ണുത, സഹിഷ്ണുത"
সমৰ্থন ব্যৱধান,പിന്തുണ ഇടവേള
সহ-মজিয়া,കോ-ഫ്ലോർ
"সহনশীলতাৰ সীমা, সহনশীলতাৰ সীমা","സഹിഷ്ണുതയുടെ പരിധി, സഹിഷ്ണുതയുടെ പരിധി"
টপোলজিকেল,ഭൂപ്രകൃതി
টপোলজিকেল দ্বৈততা,ടോപ്പോളജിക്കൽ ദ്വൈതത
টপোলজিকেল গোট,ടോപ്പോളജിക്കൽ ഗ്രൂപ്പ്
টপোলজিকেল সমৰূপতা,ടോപ്പോളജിക്കൽ ഐസോമോർഫിസം
টপোলজিকেল ৰৈখিক স্থান,ടോപ്പോളജിക്കൽ ലീനിയർ സ്പേസ്
টপোলজিকেলভাৱে,സ്ഥലശാസ്ത്രപരമായി
ট&#39;প&#39;গ্ৰাফিক মেপিং,ടോപ്പോഗ്രാഫിക് മാപ്പിംഗ്
টপোলজিকেল বৈশিষ্ট্য,ടോപ്പോളജിക്കൽ പ്രോപ്പർട്ടി
টপোলজিকেল জনসংখ্যা,ടോപ്പോളജിക്കൽ ജനസംഖ്യ
টপোলজিকেল ভেক্টৰ স্থান,ടോപ്പോളജിക്കൽ വെക്റ്റർ സ്പേസ്
"টপোলজি, টপোলজি","ടോപ്പോളജി, ടോപ്പോളജി"
"কনভলচন, স্পাম, কনভলচন","മലബന്ധം, രോഗാവസ്ഥ, വിറയൽ"
"বৃত্তাকাৰ কঠিন-আঙঠি, torus","വൃത്താകൃതിയിലുള്ള സോളിഡ്-റിംഗ്, ടോറസ്"
"মুঠ, যোগফল (স.), সম্পূৰ্ণ, সম্পূৰ্ণ (v.)","ആകെ, തുക (കൾ.), മുഴുവൻ, പൂർണ്ണം (വി.)"
সম্পূৰ্ণ ডেৰাইভেটিভ,പൂർണ്ണമായ ഡെറിവേറ്റീവ്
নিখুঁত পাৰ্থক্য,തികഞ്ഞ വ്യത്യാസം
সম্পূৰ্ণ অৱভেদ্য সমীকৰণ,സമ്പൂർണ്ണ ഡിഫറൻഷ്യൽ സമവാക്യം
পুংখানুপুংখ পৰিদৰ্শন কৰা,സമഗ്രമായ പരിശോധന
সম্পূৰ্ণৰূপে বান্ধ খাই আছে,പൂർണ്ണമായും ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
নিখুঁতভাৱে অৰ্ডাৰ কৰা চেট,തികച്ചും ക്രമീകരിച്ച സെറ്റ്
সম্পূৰ্ণ ক্ৰমিককৰণ,സമ്പൂർണ്ണ സീരിയലേഷൻ
"ট্ৰেচ কৰা, ট্ৰেচ কৰা (n.), বিন্ধা (n.), ট্ৰেচ কৰা (v.)","കണ്ടെത്തുക, കണ്ടെത്തുക (n.), തുളയ്ക്കുക (n.), കണ്ടെത്തുക (v.)"
মেট্ৰিক্স ট্ৰেচ,മാട്രിക്സ് ട്രെയ്സ്
"ট্ৰেচিং, চিহ্নিত কৰা","കണ്ടെത്തൽ, അടയാളപ്പെടുത്തൽ"
নিয়ন্ত্ৰণ কাৰ্য্য,നിയന്ത്രണ പ്രവർത്തനം
"ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী","പാത, സഞ്ചാരപഥം, സഞ്ചാരപഥം"
অতিক্ৰমণীয়,അതീന്ദ്രിയമായ
বীজগণিতীয় সমীকৰণ,ബീജഗണിത സമവാക്യം
বীজগণিতীয় ফলন,ബീജഗണിത പ്രവർത്തനം
বীজগণিতীয় সংখ্যা,ബീജഗണിത സംഖ്യ
"স্থানান্তৰ, স্থানান্তৰ","കൈമാറ്റം, കൈമാറ്റം"
ডিফাৰেন্সিয়েল ফাংচন,ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ
সসীম আগমন,പരിമിതമായ വരവ്
অসীম সংখ্যা,അനന്തമായ സംഖ്യ
ভিন্নতা,വ്യതിയാനം
ৰূপান্তৰ সূত্ৰ,പരിവർത്തന ഫോർമുല
ৰূপান্তৰ মেট্ৰিক্স,പരിവർത്തന മാട്രിക്സ്
স্থানাংকৰ ৰূপান্তৰ,കോർഡിനേറ്റുകളുടെ പരിവർത്തനം
ৰূপান্তৰ কাৰ্য্য,പരിവർത്തന പ്രവർത്തനം
ৰূপান্তৰিত মেট্ৰিক্স,രൂപാന്തരപ്പെട്ട മാട്രിക്സ്
শিপিং সমস্যা,ഷിപ്പിംഗ് പ്രശ്നം
ক্ষণিক আচৰণ,ക്ഷണികമായ പെരുമാറ്റം
ক্ষণিক সমাধান,ക്ഷണികമായ പരിഹാരം
ৰোগ বিয়পা অৱস্থা,അണുബാധ
ট্ৰেঞ্জিচন মেট্ৰিক্স,സംക്രമണ മാട്രിക്സ്
সংক্ৰামক,പകരുന്ന
পৰিৱৰ্তন নিয়ম,പരിവർത്തന നിയമം
সংক্ৰামক সম্পৰ্ক,പകർച്ചവ്യാധി ബന്ധം
সংক্ৰামকতা,പകർച്ചവ്യാധി
সংক্ৰামক সমষ্টি,സാംക്രമിക സംഗ്രഹം
বদলিকৰ,കൈമാറ്റം
পৰিবহণৰ খৰচ,ഗതാഗത ചിലവുകൾ
পৰিবহণৰ সমস্যা,ഗതാഗത പ്രശ്നം
পৰিবহণৰ সময়,ഗതാഗത സമയം
প্ৰৱেশ সমীকৰণ,ആക്സസ് സമവാക്യം
ৰূপান্তৰিত মেট্ৰিক্স,രൂപാന്തരപ്പെട്ട മാട്രിക്സ്
মেট্ৰিক্স চলক,മാട്രിക്സ് വേരിയബിൾ
ট্ৰেন্সপজিচন,സ്ഥാനമാറ്റം
অনুপ্ৰস্থ,തിരശ്ചീനമായ
অনুপ্ৰস্থ নিষেধাজ্ঞা,തിരശ്ചീന നിയന്ത്രണം
"অনুপ্ৰস্থ, অনুপ্ৰস্থ","തിരശ്ചീന, തിരശ്ചീന"
অনুপ্ৰস্থ গতি,തിരശ്ചീന വേഗത
"ট্ৰেপেজিয়াম, ট্ৰেপেজিয়াম","ട്രപീസിയം, ട്രപീസിയം"
ট্ৰেপেজ&#39;ইড,ട്രപസോയിഡ്
ট্ৰেপেজিয়াম প্ৰিজম,ട്രപീസിയം പ്രിസം
"চিকিৎসা, চিকিৎসা","ചികിത്സ, ചികിത്സ"
গছৰ ডায়েগ্ৰাম,ട്രീ ഡയഗ്രം
"ট্ৰেণ্ড, ট্ৰেণ্ড","പ്രവണത, പ്രവണത"
ৰাইজ লাইন,ഉദയരേഖ
বৃদ্ধি পোৱা মূল্য,വർദ്ധിച്ചുവരുന്ന മൂല്യം
triad,ത്രയം
"পৰীক্ষা, পৰীক্ষা, পৰীক্ষা","ടെസ്റ്റ്, ടെസ്റ്റ്, ടെസ്റ്റ്"
অভিযোগকাৰী কাৰ্য্য,കുറ്റപ്പെടുത്തുന്ന പ്രവർത്തനം
"ত্ৰিভুজ, ত্ৰিভুজ","ത്രികോണം, ത്രികോണം"
ত্ৰিভুজ বৈষম্য,ത്രികോണ അസമത്വം
বেগ ত্ৰিভুজ,വേഗത ത്രികോണം
ত্ৰিভুজ চিহ্ন,ത്രികോണ ചിഹ്നം
ত্ৰিভুজ ব্যৱস্থা,ത്രികോണ സംവിധാനം
ত্ৰিকোণীয়কৰণ,ത്രികോണം
"ত্ৰিকোণীয়, ত্ৰিকোণীয়, ত্ৰিকোণীয়","ത്രികോണ, ത്രികോണ, ത്രികോണാകൃതി"
ত্ৰিকোণীয় মেট্ৰিক্স,ത്രികോണ മാട്രിക്സ്
"ত্ৰিকোণীয়কৰণ, ত্ৰিকোণীয়কৰণ","ത്രികോണം, ത്രികോണം"
triad,ത്രയം
ত্ৰিবিকৰ্ণী,ത്രിവികർണി
ত্ৰিকোণমিতিক,ത്രികോണമിതി
ত্ৰিকোণমিতিক বক্ৰ,ത്രികോണമിതി വക്രം
ত্ৰিকোণমিতিক সমীকৰণ,ത്രികോണമിതി സമവാക്യങ്ങൾ
ত্ৰিকোণমিতিক ফলন,ത്രികോണമിതി പ്രവർത്തനം
ত্ৰিকোণমিতিক পৰিচয়সমূহ,ത്രികോണമിതി ഐഡന്റിറ്റികൾ
ত্ৰিকোণমিতিক শৃংখলা,ത്രികോണമിതി പരമ്പര
ত্ৰিকোণমিতিক সমাধান,ത്രികോണമിതി പരിഹാരം
ত্ৰিকোণমিতিক ৰূপান্তৰ,ത്രികോണമിതി രൂപാന്തരം
ত্ৰিকোণমিতি,ത്രികോണമിതി
"ত্ৰিগুণ, ত্ৰিধা, ত্ৰি-, তৃষা, ত্ৰিকা, ত্ৰিয়া","ത്രിഗുണ, ത്രിധ, ത്രി-, ത്രിഷ, ത്രിക, ത്രയഃ"
ট্ৰিপল ইন্টিগ্ৰেচন,ട്രിപ്പിൾ ഇന്റഗ്രേഷൻ
ট্ৰিপল,ട്രിപ്പിൾ
bisect,രണ്ടായി
ট্ৰাইছেকচন,ട്രൈസെക്ഷൻ
কোণটো দুভাগ কৰক,കോണിനെ വിഭജിക്കുക
সূক্ষ্ম ৰূপ,സൂക്ഷ്മ രൂപം
তুচ্ছ অৱস্থান,നിസ്സാരമായ സ്ഥാനം
ট্ৰপিক অৱ কেন্সাৰ,കാൻസർ ട്രോപ്പിക്ക്
মকৰ ৰাশিৰ ট্ৰপিক,കാപ്രിക്കോണിന്റെ ട്രോപ്പിക്ക്
ট্ৰপ&#39;স্ফিয়াৰ,ട്രോപോസ്ഫിയർ
সঁচা অৰ্থ,യഥാർത്ഥ അർത്ഥം
true মোড,യഥാർത്ഥ മോഡ്
"লুনাগ্ৰা, ৰুণ্ডিত","ലുനാഗ്ര, റൺഡിറ്റ്"
"ছেদ কৰা শঙ্কু, ছেদ কৰা শঙ্কু","വെട്ടിമുറിച്ച കോൺ, വെട്ടിമുറിച്ച കോൺ"
ভঙা বিতৰণ,തകർന്ന വിതരണം
ভগ্ন কম্পাঙ্ক বিতৰণ,തകർന്ന ആവൃത്തി വിതരണം
"বিন্ধা, ছিদ্ৰ কৰা, ঘঁহি, লুনাগ্ৰেভিটি","തുളയ്ക്കൽ, മുറിവുണ്ടാക്കൽ, ഉരസൽ, ലുനാഗ്രാവിറ്റി"
জৰাজীৰ্ণ,ഇടിച്ചുവീഴ്ത്തുക
"সঠিকতা, সত্যতা","കൃത്യത, സത്യസന്ധത"
সত্য কাৰ্য্য,സത്യം പ്രവർത്തനം
সত্য টেবুল,സത്യ പട്ടിക
সত্যমন,സത്യമാൻ
t-নমুনা,ടി-സാമ്പിൾ
t-টেষ্ট,ടി-ടെസ്റ്റ്
বিক্ষিপ্ততা তত্ত্ব,അസ്വസ്ഥത സിദ്ധാന്തം
টাৰ্ণ পইণ্ট,ടേൺ പോയിന്റ്
"টুইচ, টুইষ্ট, টুইষ্ট, টুইষ্ট","twitch, twist, twist, twist"
"টুইষ্টেড বক্ৰ, অসমতাপূৰ্ণ বক্ৰ","വളച്ചൊടിച്ച വക്രം, അസമമായ വക്രം"
দ্বিমাত্ৰিক,ദ്വിമാനം
দ্বিমাত্ৰিক অবিৰত বিতৰণ,ദ്വിമാന തുടർച്ചയായ വിതരണം
দ্বিমাত্ৰিক ভেক্টৰ,ദ്വിമാന വെക്റ്റർ
দ্বিশ্ৰেণীবিভাজন,ദ്വിവർഗ്ഗീകരണം
দ্বি-পিতৃ-মাতৃৰ পৰিয়াল,ബൈപാരന്റൽ കുടുംബം
ডাবল খেল,രണ്ട് ആളുകളുടെ ഗെയിം
দুটা পদক্ষেপৰ পদ্ধতি,രണ്ട് ഘട്ട രീതി
দুটা পৰ্যায়ৰ নমুনা সংগ্ৰহ কৰা,രണ്ട്-ഘട്ട സാമ്പിൾ
ডাবল পইণ্ট সীমা নিষেধাজ্ঞা,ഇരട്ട പോയിന്റ് പരിധി നിയന്ത്രണം
দুটা ঠেংযুক্ত এফ-টেষ্ট,രണ്ട്-വാലുള്ള എഫ്-ടെസ്റ്റ്
দুটা ঠেংযুক্ত স্বাভাৱিক পৰীক্ষা,രണ്ട് വാലുള്ള സാധാരണ പരിശോധന
দুটা ঠেংযুক্ত এক্স-টেষ্ট,രണ്ട് വാലുള്ള എക്സ്-ടെസ്റ്റ്
চূড়ান্ত মূল্য,അന്തിമ മൂല്യം
নিৰপেক্ষ মূল্যায়ন,നിഷ്പക്ഷമായ വിലയിരുത്തൽ
জনসংখ্যাৰ ভ্যাৰিয়েন্সৰ নিৰপেক্ষ অনুমান,ജനസംഖ്യാ വ്യതിയാനത്തിന്റെ നിഷ്പക്ഷമായ വിലയിരുത്തൽ
নিৰপেক্ষ ৰৈখিক অনুমান,പക്ഷപാതരഹിതമായ രേഖീയ വിലയിരുത്തൽ
নিৰপেক্ষ বিন্দু অনুমান,നിഷ്പക്ഷമായ പോയിന്റ് എസ്റ്റിമേഷൻ
নিৰপেক্ষ পৰীক্ষা,നിഷ്പക്ഷമായ പരിശോധന
সীমাহীন ভূখণ্ড,അതിരുകളില്ലാത്ത പ്രദേശം
সীমাহীন ছেট,പരിധിയില്ലാത്ത സെറ്റ്
সীমাহীন সমাধান,പരിധിയില്ലാത്ത പരിഹാരം
অনিশ্চয়তা নীতি,അനിശ്ചിതത്വ തത്വം
অ-বাধ্যতা সম্ভাৱনা,നിയന്ത്രണമില്ലാത്ത സംഭാവ്യത
বাধাপ্ৰাপ্ত আপেক্ষিক সৰ্বোচ্চ,തടസ്സപ്പെട്ട ആപേക്ഷിക മാക്സിമം
অগণনযোগ্য,എണ്ണമറ്റ
অগণনযোগ্য উপগোট,കണക്കാക്കാനാവാത്ത ഉപവിഭാഗം
অনিৰ্দিষ্ট,അനിശ്ചിതമായ
অনিৰ্দিষ্ট সহগ,നിർണ്ണയിക്കപ്പെടാത്ത ഗുണകം
অসমান,അസമത്വം
অশ্ৰেণীভুক্ত,തരംതിരിക്കാത്തത്
অশ্ৰেণীভুক্ত আস্থা,വർഗ്ഗീകരിക്കാത്ത വിശ്വാസം
আনুষ্ঠানিক পোছাক,ഒരേപോലെ
"একেধৰণৰ ত্বৰণ, স্থিৰ ত্বৰণ","ഏകീകൃത ത്വരണം, നിരന്തരമായ ത്വരണം"
ইউনিফৰ্ম বান্ধি,യൂണിഫോം ബന്ധിച്ചിരിക്കുന്നു
একেধৰণৰ অভিসৰণ,യൂണിഫോം ഒത്തുചേരൽ
একেধৰণৰ অভিমুখীতা,ഏകീകൃത ഓറിയന്റേഷൻ
একে ঘনত্ব,ഏകീകൃത സാന്ദ്രത
একেধৰণৰ বিতৰণ,യൂണിഫോം വിതരണം
একেধৰণৰ মহাকৰ্ষণ ক্ষেত্ৰ,ഏകീകൃത ഗുരുത്വാകർഷണ മണ്ഡലം
